"","date","CCM"
"67","2010-03-19",7.457836
"68","2010-03-22",6.86929
"69","2010-03-23",6.236824
"70","2010-03-24",6.280745
"71","2010-03-25",6.140197
"72","2010-03-26",6.131413
"73","2010-03-29",6.192902
"74","2010-03-30",6.10506
"75","2010-03-31",5.98208
"76","2010-04-01",5.946943
"77","2010-04-05",5.955727
"78","2010-04-06",5.938159
"79","2010-04-07",5.973296
"80","2010-04-08",6.04357
"81","2010-04-09",6.140197
"82","2010-04-12",6.254392
"83","2010-04-13",6.245608
"84","2010-04-14",6.192902
"85","2010-04-15",6.351019
"86","2010-04-16",6.254392
"87","2010-04-19",6.280745
"88","2010-04-20",6.254392
"89","2010-04-21",6.184118
"90","2010-04-22",6.210471
"91","2010-04-23",6.219255
"92","2010-04-26",6.289529
"93","2010-04-27",6.473999
"94","2010-04-28",6.526704
"95","2010-04-29",6.526704
"96","2010-04-30",6.377372
"97","2010-05-03",6.377372
"98","2010-05-04",6.210471
"99","2010-05-05",6.245608
"100","2010-05-06",6.192902
"101","2010-05-07",6.131413
"102","2010-05-10",6.052354
"103","2010-05-11",5.929375
"104","2010-05-12",5.841532
"105","2010-05-13",5.894238
"106","2010-05-14",5.815179
"107","2010-05-17",5.806395
"108","2010-05-18",5.797611
"109","2010-05-19",5.736121
"110","2010-05-20",5.516514
"111","2010-05-21",5.472593
"112","2010-05-24",5.358398
"113","2010-05-25",5.296908
"114","2010-05-26",5.367182
"115","2010-05-27",5.613141
"116","2010-05-28",5.613141
"117","2010-06-01",5.560436
"118","2010-06-02",5.542867
"119","2010-06-03",5.498946
"120","2010-06-04",5.490161
"121","2010-06-07",5.375966
"122","2010-06-08",5.437456
"123","2010-06-09",5.340829
"124","2010-06-10",5.305692
"125","2010-06-11",5.182713
"126","2010-06-14",5.252986
"127","2010-06-15",5.296908
"128","2010-06-16",5.270555
"129","2010-06-17",5.270555
"130","2010-06-18",5.235418
"131","2010-06-21",5.235418
"132","2010-06-22",5.191497
"133","2010-06-23",5.191497
"134","2010-06-24",5.042164
"135","2010-06-25",4.980675
"136","2010-06-28",4.919185
"137","2010-06-29",4.831342
"138","2010-06-30",5.235418
"139","2010-07-01",5.560436
"140","2010-07-02",5.226634
"141","2010-07-06",5.200281
"142","2010-07-07",5.340829
"143","2010-07-08",5.340829
"144","2010-07-09",5.09487
"145","2010-07-12",5.182713
"146","2010-07-13",5.068517
"147","2010-07-14",5.130007
"148","2010-07-15",4.963106
"149","2010-07-16",4.919185
"150","2010-07-19",4.813774
"151","2010-07-20",4.831342
"152","2010-07-21",4.831342
"153","2010-07-22",4.831342
"154","2010-07-23",4.840127
"155","2010-07-26",4.884048
"156","2010-07-27",4.875264
"157","2010-07-28",4.954322
"158","2010-07-29",5.042164
"159","2010-07-30",5.024596
"160","2010-08-02",5.03338
"161","2010-08-03",5.09487
"162","2010-08-04",5.182713
"163","2010-08-05",5.270555
"164","2010-08-06",5.270555
"165","2010-08-09",5.349614
"166","2010-08-10",5.481378
"167","2010-08-11",5.498946
"168","2010-08-12",5.455025
"169","2010-08-13",5.44624
"170","2010-08-16",5.314476
"171","2010-08-17",5.323261
"172","2010-08-18",5.428672
"173","2010-08-19",5.595573
"174","2010-08-20",5.894238
"175","2010-08-23",5.700984
"176","2010-08-24",5.490161
"177","2010-08-25",6.008433
"178","2010-08-26",5.894238
"179","2010-08-27",5.771258
"180","2010-08-30",5.762474
"181","2010-08-31",5.806395
"182","2010-09-01",5.823964
"183","2010-09-02",5.92059
"184","2010-09-03",5.850316
"185","2010-09-07",5.63071
"186","2010-09-08",5.621925
"187","2010-09-09",5.832748
"188","2010-09-10",6.026001
"189","2010-09-13",6.069923
"190","2010-09-14",6.069923
"191","2010-09-15",6.096275
"192","2010-09-16",6.491567
"193","2010-09-17",6.509136
"194","2010-09-20",6.368587
"195","2010-09-21",5.999649
"196","2010-09-22",5.876669
"197","2010-09-23",6.04357
"198","2010-09-24",6.148981
"199","2010-09-27",6.210471
"200","2010-09-28",6.157765
"201","2010-09-29",5.990864
"202","2010-09-30",6.148981
"203","2010-10-01",6.236824
"204","2010-10-04",6.026001
"205","2010-10-05",6.131413
"206","2010-10-06",5.885453
"207","2010-10-07",6.122628
"208","2010-10-08",6.052354
"209","2010-10-11",5.999649
"210","2010-10-12",6.113844
"211","2010-10-13",6.034786
"212","2010-10-14",6.140197
"213","2010-10-15",6.324666
"214","2010-10-18",6.324666
"215","2010-10-19",6.351019
"216","2010-10-20",6.491567
"217","2010-10-21",6.45643
"218","2010-10-22",6.482783
"219","2010-10-25",6.39494
"220","2010-10-26",6.465214
"221","2010-10-27",6.500351
"222","2010-10-28",6.386156
"223","2010-10-29",6.210471
"224","2010-11-01",6.271961
"225","2010-11-02",6.219255
"226","2010-11-03",6.148981
"227","2010-11-04",6.280745
"228","2010-11-05",6.6409
"229","2010-11-08",6.842937
"230","2010-11-09",6.632115
"231","2010-11-10",6.676036
"232","2010-11-11",6.676036
"233","2010-11-12",6.588194
"234","2010-11-15",6.526704
"235","2010-11-16",6.236824
"236","2010-11-17",6.254392
"237","2010-11-18",6.210471
"238","2010-11-19",6.45643
"239","2010-11-22",6.596978
"240","2010-11-23",6.746311
"241","2010-11-24",6.588194
"242","2010-11-26",6.588194
"243","2010-11-29",6.588194
"244","2010-11-30",6.6409
"245","2010-12-01",6.676036
"246","2010-12-02",6.711174
"247","2010-12-03",6.623331
"248","2010-12-06",6.711174
"249","2010-12-07",6.711174
"250","2010-12-08",6.649684
"251","2010-12-09",6.588194
"252","2010-12-10",6.553057
"253","2010-12-13",6.447646
"254","2010-12-14",6.438861
"255","2010-12-15",6.359803
"256","2010-12-16",6.45643
"257","2010-12-17",6.45643
"258","2010-12-20",6.412509
"259","2010-12-21",6.544273
"260","2010-12-22",6.588194
"261","2010-12-23",6.588194
"262","2010-12-27",6.57941
"263","2010-12-28",6.421293
"264","2010-12-29",6.500351
"265","2010-12-30",6.526704
"266","2010-12-31",6.491567
"267","2011-01-03",6.438861
"268","2011-01-04",6.45643
"269","2011-01-05",6.45643
"270","2011-01-06",6.588194
"271","2011-01-07",6.632115
"272","2011-01-10",6.632115
"273","2011-01-11",6.658468
"274","2011-01-12",6.605762
"275","2011-01-13",6.614547
"276","2011-01-14",6.588194
"277","2011-01-18",6.491567
"278","2011-01-19",6.368587
"279","2011-01-20",6.412509
"280","2011-01-21",6.491567
"281","2011-01-24",6.51792
"282","2011-01-25",6.535489
"283","2011-01-26",6.57941
"284","2011-01-27",6.588194
"285","2011-01-28",6.386156
"286","2011-01-31",6.342235
"287","2011-02-01",6.219255
"288","2011-02-02",6.210471
"289","2011-02-03",6.113844
"290","2011-02-04",5.999649
"291","2011-02-07",6.026001
"292","2011-02-08",5.990864
"293","2011-02-09",5.946943
"294","2011-02-10",5.762474
"295","2011-02-11",5.815179
"296","2011-02-14",5.709768
"297","2011-02-15",5.63071
"298","2011-02-16",5.542867
"299","2011-02-17",5.578004
"300","2011-02-18",5.578004
"301","2011-02-22",5.551651
"302","2011-02-23",5.876669
"303","2011-02-24",5.806395
"304","2011-02-25",5.490161
"305","2011-02-28",5.498946
"306","2011-03-01",5.50773
"307","2011-03-02",5.516514
"308","2011-03-03",5.498946
"309","2011-03-04",5.534083
"310","2011-03-07",5.50773
"311","2011-03-08",5.455025
"312","2011-03-09",5.428672
"313","2011-03-10",5.314476
"314","2011-03-11",5.551651
"315","2011-03-14",5.481378
"316","2011-03-15",5.279339
"317","2011-03-16",5.09487
"318","2011-03-17",4.611736
"319","2011-03-18",4.629304
"320","2011-03-21",4.655657
"321","2011-03-22",4.611736
"322","2011-03-23",4.523893
"323","2011-03-24",4.444835
"324","2011-03-25",5.015811
"325","2011-03-28",5.112439
"326","2011-03-29",4.998243
"327","2011-03-30",4.980675
"328","2011-03-31",4.963106
"329","2011-04-01",5.086086
"330","2011-04-04",5.03338
"331","2011-04-05",4.866479
"332","2011-04-06",5.147575
"333","2011-04-07",5.024596
"334","2011-04-08",4.963106
"335","2011-04-11",5.09487
"336","2011-04-12",5.086086
"337","2011-04-13",5.077302
"338","2011-04-14",5.147575
"339","2011-04-15",5.086086
"340","2011-04-18",5.086086
"341","2011-04-19",4.919185
"342","2011-04-20",4.945538
"343","2011-04-21",4.954322
"344","2011-04-25",4.831342
"345","2011-04-26",4.857695
"346","2011-04-27",4.831342
"347","2011-04-28",4.875264
"348","2011-04-29",4.796205
"349","2011-05-02",4.55903
"350","2011-05-03",4.43605
"351","2011-05-04",4.348208
"352","2011-05-05",4.55903
"353","2011-05-06",4.400914
"354","2011-05-09",4.409698
"355","2011-05-10",4.515109
"356","2011-05-11",4.453619
"357","2011-05-12",4.444835
"358","2011-05-13",3.900211
"359","2011-05-16",3.908995
"360","2011-05-17",4.040759
"361","2011-05-18",3.935348
"362","2011-05-19",3.838721
"363","2011-05-20",3.689389
"364","2011-05-23",3.540056
"365","2011-05-24",3.478566
"366","2011-05-25",3.434645
"367","2011-05-26",3.627899
"368","2011-05-27",3.750878
"369","2011-05-31",3.838721
"370","2011-06-01",3.847505
"371","2011-06-02",3.873858
"372","2011-06-03",3.7948
"373","2011-06-06",3.865074
"374","2011-06-07",3.865074
"375","2011-06-08",3.821152
"376","2011-06-09",3.777231
"377","2011-06-10",3.777231
"378","2011-06-13",3.73331
"379","2011-06-14",3.777231
"380","2011-06-15",3.742094
"381","2011-06-16",3.777231
"382","2011-06-17",3.750878
"383","2011-06-20",3.504919
"384","2011-06-21",3.654252
"385","2011-06-22",3.654252
"386","2011-06-23",3.67182
"387","2011-06-24",3.680604
"388","2011-06-27",3.663036
"389","2011-06-28",3.619115
"390","2011-06-29",3.750878
"391","2011-06-30",3.715741
"392","2011-07-01",3.689389
"393","2011-07-05",3.750878
"394","2011-07-06",3.73331
"395","2011-07-07",3.750878
"396","2011-07-08",3.750878
"397","2011-07-11",3.645467
"398","2011-07-12",3.724526
"399","2011-07-13",3.724526
"400","2011-07-14",3.724526
"401","2011-07-15",3.724526
"402","2011-07-18",3.645467
"403","2011-07-19",3.504919
"404","2011-07-20",3.346802
"405","2011-07-21",3.118412
"406","2011-07-22",3.074491
"407","2011-07-25",2.90759
"408","2011-07-26",3.074491
"409","2011-07-27",3.100843
"410","2011-07-28",3.206254
"411","2011-07-29",3.276528
"412","2011-08-01",3.294097
"413","2011-08-02",3.179902
"414","2011-08-03",3.179902
"415","2011-08-04",3.127196
"416","2011-08-05",3.250176
"417","2011-08-08",3.127196
"418","2011-08-09",3.355587
"419","2011-08-10",3.557625
"420","2011-08-11",3.583977
"421","2011-08-12",3.575193
"422","2011-08-15",3.417077
"423","2011-08-16",3.302881
"424","2011-08-17",3.241391
"425","2011-08-18",3.206254
"426","2011-08-19",3.179902
"427","2011-08-22",3.144765
"428","2011-08-23",3.162333
"429","2011-08-24",3.302881
"430","2011-08-25",3.311666
"431","2011-08-26",3.355587
"432","2011-08-29",3.32045
"433","2011-08-30",3.329234
"434","2011-08-31",3.32045
"435","2011-09-01",3.285313
"436","2011-09-02",3.188686
"437","2011-09-06",3.039353
"438","2011-09-07",3.171117
"439","2011-09-08",3.153549
"440","2011-09-09",3.056922
"441","2011-09-12",2.828531
"442","2011-09-13",2.802178
"443","2011-09-14",3.056922
"444","2011-09-15",2.986648
"445","2011-09-16",2.942727
"446","2011-09-19",2.802178
"447","2011-09-20",2.898805
"448","2011-09-21",2.925158
"449","2011-09-22",2.881237
"450","2011-09-23",3.144765
"451","2011-09-26",3.13598
"452","2011-09-27",2.986648
"453","2011-09-28",2.986648
"454","2011-09-29",2.986648
"455","2011-09-30",2.775826
"456","2011-10-03",2.652846
"457","2011-10-04",2.767041
"458","2011-10-05",2.714336
"459","2011-10-06",2.600141
"460","2011-10-07",2.705552
"461","2011-10-10",2.696767
"462","2011-10-11",2.679199
"463","2011-10-12",2.802178
"464","2011-10-13",2.881237
"465","2011-10-14",2.925158
"466","2011-10-17",2.969079
"467","2011-10-18",2.837316
"468","2011-10-19",2.977864
"469","2011-10-20",2.90759
"470","2011-10-21",2.960295
"471","2011-10-24",3.048138
"472","2011-10-25",3.100843
"473","2011-10-26",3.074491
"474","2011-10-27",3.100843
"475","2011-10-28",3.179902
"476","2011-10-31",3.188686
"477","2011-11-01",3.162333
"478","2011-11-02",3.162333
"479","2011-11-03",3.223823
"480","2011-11-04",3.232607
"481","2011-11-07",3.241391
"482","2011-11-08",3.276528
"483","2011-11-09",3.250176
"484","2011-11-10",3.294097
"485","2011-11-11",3.338018
"486","2011-11-14",3.206254
"487","2011-11-15",3.162333
"488","2011-11-16",3.021785
"489","2011-11-17",3.065706
"490","2011-11-18",2.951511
"491","2011-11-21",3.021785
"492","2011-11-22",3.013001
"493","2011-11-23",2.977864
"494","2011-11-25",2.925158
"495","2011-11-28",3.021785
"496","2011-11-29",3.065706
"497","2011-11-30",3.030569
"498","2011-12-01",3.030569
"499","2011-12-02",3.056922
"500","2011-12-05",3.021785
"501","2011-12-06",2.925158
"502","2011-12-07",2.890021
"503","2011-12-08",2.828531
"504","2011-12-09",2.687983
"505","2011-12-12",2.687983
"506","2011-12-13",2.670415
"507","2011-12-14",2.740689
"508","2011-12-15",2.767041
"509","2011-12-16",2.8461
"510","2011-12-19",2.775826
"511","2011-12-20",2.995432
"512","2011-12-21",2.969079
"513","2011-12-22",2.986648
"514","2011-12-23",2.977864
"515","2011-12-27",2.679199
"516","2011-12-28",3.065706
"517","2011-12-29",2.916374
"518","2011-12-30",2.837316
"519","2012-01-03",3.030569
"520","2012-01-04",3.021785
"521","2012-01-05",3.092059
"522","2012-01-06",3.100843
"523","2012-01-09",3.118412
"524","2012-01-10",3.250176
"525","2012-01-11",3.25896
"526","2012-01-12",3.267744
"527","2012-01-13",3.250176
"528","2012-01-17",3.188686
"529","2012-01-18",3.250176
"530","2012-01-19",3.109627
"531","2012-01-20",3.206254
"532","2012-01-23",3.250176
"533","2012-01-24",3.206254
"534","2012-01-25",3.241391
"535","2012-01-26",3.25896
"536","2012-01-27",3.250176
"537","2012-01-30",3.25896
"538","2012-01-31",3.171117
"539","2012-02-01",3.232607
"540","2012-02-02",3.311666
"541","2012-02-03",3.32045
"542","2012-02-06",3.513703
"543","2012-02-07",3.513703
"544","2012-02-08",3.504919
"545","2012-02-09",3.513703
"546","2012-02-10",3.478566
"547","2012-02-13",3.469782
"548","2012-02-14",3.469782
"549","2012-02-15",3.478566
"550","2012-02-16",3.443429
"551","2012-02-17",3.443429
"552","2012-02-21",3.425861
"553","2012-02-22",3.434645
"554","2012-02-23",3.443429
"555","2012-02-24",3.399508
"556","2012-02-27",3.434645
"557","2012-02-28",3.417077
"558","2012-02-29",3.408292
"559","2012-03-01",3.38194
"560","2012-03-02",3.338018
"561","2012-03-05",3.417077
"562","2012-03-06",3.162333
"563","2012-03-07",3.338018
"564","2012-03-08",3.338018
"565","2012-03-09",3.329234
"566","2012-03-12",3.522488
"567","2012-03-13",3.531272
"568","2012-03-14",3.469782
"569","2012-03-15",3.390724
"570","2012-03-16",3.364371
"571","2012-03-19",3.373155
"572","2012-03-20",3.338018
"573","2012-03-21",3.469782
"574","2012-03-22",3.162333
"575","2012-03-23",3.329234
"576","2012-03-26",3.276528
"577","2012-03-27",3.276528
"578","2012-03-28",3.408292
"579","2012-03-29",3.338018
"580","2012-03-30",3.373155
"581","2012-04-02",3.338018
"582","2012-04-03",3.338018
"583","2012-04-04",3.38194
"584","2012-04-05",3.417077
"585","2012-04-09",3.399508
"586","2012-04-10",3.364371
"587","2012-04-11",3.302881
"588","2012-04-12",3.417077
"589","2012-04-13",3.425861
"590","2012-04-16",3.355587
"591","2012-04-17",3.32045
"592","2012-04-18",3.38194
"593","2012-04-19",3.373155
"594","2012-04-20",3.302881
"595","2012-04-23",3.32045
"596","2012-04-24",3.364371
"597","2012-04-25",3.338018
"598","2012-04-26",3.346802
"599","2012-04-27",3.294097
"600","2012-04-30",3.364371
"601","2012-05-01",3.32045
"602","2012-05-02",3.267744
"603","2012-05-03",3.250176
"604","2012-05-04",3.206254
"605","2012-05-07",3.13598
"606","2012-05-08",2.969079
"607","2012-05-09",2.969079
"608","2012-05-10",2.986648
"609","2012-05-11",2.942727
"610","2012-05-14",2.977864
"611","2012-05-15",2.898805
"612","2012-05-16",2.854884
"613","2012-05-17",2.854884
"614","2012-05-18",2.995432
"615","2012-05-21",2.995432
"616","2012-05-22",2.854884
"617","2012-05-23",2.854884
"618","2012-05-24",3.056922
"619","2012-05-25",2.854884
"620","2012-05-29",2.977864
"621","2012-05-30",2.925158
"622","2012-05-31",2.837316
"623","2012-06-01",2.635278
"624","2012-06-04",2.644062
"625","2012-06-05",2.565003
"626","2012-06-06",2.635278
"627","2012-06-07",2.591356
"628","2012-06-08",2.644062
"629","2012-06-11",2.547435
"630","2012-06-12",2.547435
"631","2012-06-13",2.573788
"632","2012-06-14",2.512298
"633","2012-06-15",2.283907
"634","2012-06-18",2.319044
"635","2012-06-19",2.380534
"636","2012-06-20",2.503514
"637","2012-06-21",2.459592
"638","2012-06-22",2.547435
"639","2012-06-25",2.591356
"640","2012-06-26",2.547435
"641","2012-06-27",2.547435
"642","2012-06-28",2.503514
"643","2012-06-29",2.573788
"644","2012-07-02",2.521082
"645","2012-07-03",2.547435
"646","2012-07-05",2.503514
"647","2012-07-06",2.547435
"648","2012-07-09",2.503514
"649","2012-07-10",2.538651
"650","2012-07-11",2.521082
"651","2012-07-12",2.521082
"652","2012-07-13",2.529866
"653","2012-07-16",2.529866
"654","2012-07-17",2.37175
"655","2012-07-18",2.442024
"656","2012-07-19",2.529866
"657","2012-07-20",2.477161
"658","2012-07-23",2.468377
"659","2012-07-24",2.468377
"660","2012-07-25",2.49473
"661","2012-07-26",2.485945
"662","2012-07-27",2.459592
"663","2012-07-30",2.547435
"664","2012-07-31",2.49473
"665","2012-08-01",2.547435
"666","2012-08-02",2.362966
"667","2012-08-03",2.37175
"668","2012-08-06",2.450808
"669","2012-08-07",2.468377
"670","2012-08-08",2.485945
"671","2012-08-09",2.485945
"672","2012-08-10",2.485945
"673","2012-08-13",2.477161
"674","2012-08-14",2.503514
"675","2012-08-15",2.459592
"676","2012-08-16",2.547435
"677","2012-08-17",2.503514
"678","2012-08-20",2.556219
"679","2012-08-21",2.556219
"680","2012-08-22",2.573788
"681","2012-08-23",2.582572
"682","2012-08-24",2.573788
"683","2012-08-27",2.591356
"684","2012-08-28",2.608925
"685","2012-08-29",2.652846
"686","2012-08-30",2.635278
"687","2012-08-31",2.617709
"688","2012-09-04",2.775826
"689","2012-09-05",2.969079
"690","2012-09-06",3.267744
"691","2012-09-07",3.267744
"692","2012-09-10",3.267744
"693","2012-09-11",3.25896
"694","2012-09-12",3.32045
"695","2012-09-13",3.162333
"696","2012-09-14",3.285313
"697","2012-09-17",3.215039
"698","2012-09-18",3.276528
"699","2012-09-19",3.355587
"700","2012-09-20",3.504919
"701","2012-09-21",3.663036
"702","2012-09-24",3.092059
"703","2012-09-25",3.188686
"704","2012-09-26",3.100843
"705","2012-09-27",3.127196
"706","2012-09-28",3.294097
"707","2012-10-01",3.460998
"708","2012-10-02",3.215039
"709","2012-10-03",3.232607
"710","2012-10-04",3.302881
"711","2012-10-05",3.285313
"712","2012-10-08",3.513703
"713","2012-10-09",3.452214
"714","2012-10-10",3.487351
"715","2012-10-11",3.469782
"716","2012-10-12",3.636683
"717","2012-10-15",3.531272
"718","2012-10-16",3.689389
"719","2012-10-17",3.557625
"720","2012-10-18",3.786016
"721","2012-10-19",3.715741
"722","2012-10-22",3.777231
"723","2012-10-23",3.724526
"724","2012-10-24",3.952916
"725","2012-10-25",3.891427
"726","2012-10-26",3.944132
"727","2012-10-31",3.865074
"728","2012-11-01",3.952916
"729","2012-11-02",3.917779
"730","2012-11-05",4.040759
"731","2012-11-06",4.093464
"732","2012-11-07",4.348208
"733","2012-11-08",4.172523
"734","2012-11-09",4.216444
"735","2012-11-12",4.286718
"736","2012-11-13",4.163739
"737","2012-11-14",3.996838
"738","2012-11-15",3.952916
"739","2012-11-16",3.865074
"740","2012-11-19",3.777231
"741","2012-11-20",3.908995
"742","2012-11-21",3.803584
"743","2012-11-23",4.128602
"744","2012-11-26",4.08468
"745","2012-11-27",3.952916
"746","2012-11-28",3.944132
"747","2012-11-29",3.900211
"748","2012-11-30",3.900211
"749","2012-12-03",3.865074
"750","2012-12-04",3.952916
"751","2012-12-05",3.821152
"752","2012-12-06",3.786016
"753","2012-12-07",3.715741
"754","2012-12-10",3.865074
"755","2012-12-11",3.513703
"756","2012-12-12",3.276528
"757","2012-12-13",3.504919
"758","2012-12-14",3.601546
"759","2012-12-17",3.548841
"760","2012-12-18",3.390724
"761","2012-12-19",3.417077
"762","2012-12-20",3.522488
"763","2012-12-21",3.61033
"764","2012-12-24",3.636683
"765","2012-12-26",3.557625
"766","2012-12-27",3.601546
"767","2012-12-28",3.61033
"768","2012-12-31",3.627899
"769","2013-01-02",3.698173
"770","2013-01-03",3.645467
"771","2013-01-04",3.680604
"772","2013-01-07",3.689389
"773","2013-01-08",3.724526
"774","2013-01-09",3.724526
"775","2013-01-10",3.821152
"776","2013-01-11",3.768447
"777","2013-01-14",3.759663
"778","2013-01-15",3.759663
"779","2013-01-16",3.724526
"780","2013-01-17",3.742094
"781","2013-01-18",3.812368
"782","2013-01-22",3.759663
"783","2013-01-23",3.777231
"784","2013-01-24",3.706957
"785","2013-01-25",3.689389
"786","2013-01-28",3.777231
"787","2013-01-29",3.750878
"788","2013-01-30",3.777231
"789","2013-01-31",3.768447
"790","2013-02-01",3.821152
"791","2013-02-04",3.759663
"792","2013-02-05",3.768447
"793","2013-02-06",3.73331
"794","2013-02-07",3.73331
"795","2013-02-08",3.759663
"796","2013-02-11",3.689389
"797","2013-02-12",3.619115
"798","2013-02-13",3.663036
"799","2013-02-14",3.645467
"800","2013-02-15",3.67182
"801","2013-02-19",3.645467
"802","2013-02-20",3.698173
"803","2013-02-21",3.67182
"804","2013-02-22",3.654252
"805","2013-02-25",3.724526
"806","2013-02-26",3.724526
"807","2013-02-27",3.689389
"808","2013-02-28",3.73331
"809","2013-03-01",3.786016
"810","2013-03-04",3.768447
"811","2013-03-05",3.768447
"812","2013-03-06",3.67182
"813","2013-03-07",3.7948
"814","2013-03-08",3.67182
"815","2013-03-11",3.654252
"816","2013-03-12",3.619115
"817","2013-03-13",3.619115
"818","2013-03-14",3.715741
"819","2013-03-15",3.777231
"820","2013-03-18",3.73331
"821","2013-03-19",3.777231
"822","2013-03-20",3.777231
"823","2013-03-21",3.777231
"824","2013-03-22",3.777231
"825","2013-03-25",3.821152
"826","2013-03-26",3.803584
"827","2013-03-27",3.821152
"828","2013-03-28",3.821152
"829","2013-04-01",3.73331
"830","2013-04-02",3.900211
"831","2013-04-03",3.742094
"832","2013-04-04",3.759663
"833","2013-04-05",3.706957
"834","2013-04-08",3.73331
"835","2013-04-09",3.759663
"836","2013-04-10",3.73331
"837","2013-04-11",3.724526
"838","2013-04-12",3.724526
"839","2013-04-15",3.768447
"840","2013-04-16",3.680604
"841","2013-04-17",3.61033
"842","2013-04-18",3.67182
"843","2013-04-19",3.61033
"844","2013-04-22",3.67182
"845","2013-04-23",3.759663
"846","2013-04-24",3.777231
"847","2013-04-25",3.750878
"848","2013-04-26",3.742094
"849","2013-04-29",3.768447
"850","2013-04-30",3.724526
"851","2013-05-01",3.759663
"852","2013-05-02",3.750878
"853","2013-05-03",3.742094
"854","2013-05-06",3.715741
"855","2013-05-07",3.698173
"856","2013-05-08",3.619115
"857","2013-05-09",3.636683
"858","2013-05-10",3.706957
"859","2013-05-13",3.61033
"860","2013-05-14",3.654252
"861","2013-05-15",3.601546
"862","2013-05-16",3.654252
"863","2013-05-17",3.619115
"864","2013-05-20",3.689389
"865","2013-05-21",3.619115
"866","2013-05-22",3.636683
"867","2013-05-23",3.645467
"868","2013-05-24",3.61033
"869","2013-05-28",3.61033
"870","2013-05-29",3.636683
"871","2013-05-30",3.619115
"872","2013-05-31",3.61033
"873","2013-06-03",3.601546
"874","2013-06-04",3.575193
"875","2013-06-05",3.557625
"876","2013-06-06",3.601546
"877","2013-06-07",3.67182
"878","2013-06-10",3.645467
"879","2013-06-11",3.645467
"880","2013-06-12",3.67182
"881","2013-06-13",3.680604
"882","2013-06-14",3.680604
"883","2013-06-17",3.645467
"884","2013-06-18",3.654252
"885","2013-06-19",3.680604
"886","2013-06-20",3.636683
"887","2013-06-21",3.601546
"888","2013-06-24",3.540056
"889","2013-06-25",3.531272
"890","2013-06-26",3.531272
"891","2013-06-27",3.513703
"892","2013-06-28",3.531272
"893","2013-07-01",3.531272
"894","2013-07-02",3.513703
"895","2013-07-03",3.513703
"896","2013-07-05",3.540056
"897","2013-07-08",3.531272
"898","2013-07-09",3.67182
"899","2013-07-10",3.645467
"900","2013-07-11",3.689389
"901","2013-07-12",3.742094
"902","2013-07-15",3.742094
"903","2013-07-16",3.680604
"904","2013-07-17",3.698173
"905","2013-07-18",3.777231
"906","2013-07-19",3.73331
"907","2013-07-22",3.627899
"908","2013-07-23",3.689389
"909","2013-07-24",3.689389
"910","2013-07-25",3.689389
"911","2013-07-26",3.627899
"912","2013-07-29",3.654252
"913","2013-07-30",3.645467
"914","2013-07-31",3.619115
"915","2013-08-01",3.601546
"916","2013-08-02",3.777231
"917","2013-08-05",3.645467
"918","2013-08-06",3.636683
"919","2013-08-07",3.689389
"920","2013-08-08",3.645467
"921","2013-08-09",3.654252
"922","2013-08-12",3.777231
"923","2013-08-13",3.73331
"924","2013-08-14",3.689389
"925","2013-08-15",4.234013
"926","2013-08-16",4.111033
"927","2013-08-19",4.339424
"928","2013-08-20",4.392129
"929","2013-08-21",4.374561
"930","2013-08-22",4.383345
"931","2013-08-23",4.374561
"932","2013-08-26",4.409698
