"","date","ANAT"
"116","2007-06-19",154.25
"117","2007-06-20",152.550003
"118","2007-06-21",151.059998
"119","2007-06-22",150.940002
"120","2007-06-25",150.440002
"121","2007-06-26",149.559998
"122","2007-06-27",152.75
"123","2007-06-28",151.039993
"124","2007-06-29",152.600006
"125","2007-07-02",153
"126","2007-07-03",153
"127","2007-07-05",153.429993
"128","2007-07-06",154
"129","2007-07-09",152.690002
"130","2007-07-10",152.589996
"131","2007-07-11",152.740005
"132","2007-07-12",156.470001
"133","2007-07-13",158.649994
"134","2007-07-16",157.149994
"135","2007-07-17",156.300003
"136","2007-07-18",155.240005
"137","2007-07-19",154.639999
"138","2007-07-20",155.339996
"139","2007-07-23",156.080002
"140","2007-07-24",153.979996
"141","2007-07-25",156.059998
"142","2007-07-26",155.270004
"143","2007-07-27",148.539993
"144","2007-07-30",147.570007
"145","2007-07-31",149.529999
"146","2007-08-01",147.470001
"147","2007-08-02",145.669998
"148","2007-08-03",138.619995
"149","2007-08-06",122.599998
"150","2007-08-07",123.239998
"151","2007-08-08",120.349998
"152","2007-08-09",124.709999
"153","2007-08-10",125.330002
"154","2007-08-13",127.769997
"155","2007-08-14",128.850006
"156","2007-08-15",122.379997
"157","2007-08-16",120.349998
"158","2007-08-17",126.730003
"159","2007-08-20",130.149994
"160","2007-08-21",129
"161","2007-08-22",132.210007
"162","2007-08-23",133.699997
"163","2007-08-24",135.229996
"164","2007-08-27",132.960007
"165","2007-08-28",126.129997
"166","2007-08-29",128.080002
"167","2007-08-30",124.669998
"168","2007-08-31",126.050003
"169","2007-09-04",127.139999
"170","2007-09-05",133.240005
"171","2007-09-06",129.020004
"172","2007-09-07",127.650002
"173","2007-09-10",127
"174","2007-09-11",127.730003
"175","2007-09-12",129.960007
"176","2007-09-13",128.949997
"177","2007-09-14",129.589996
"178","2007-09-17",127.919998
"179","2007-09-18",131.940002
"180","2007-09-19",130.139999
"181","2007-09-20",129.619995
"182","2007-09-21",132
"183","2007-09-24",129.449997
"184","2007-09-25",128.080002
"185","2007-09-26",129.070007
"186","2007-09-27",131.490005
"187","2007-09-28",131.550003
"188","2007-10-01",134.740005
"189","2007-10-02",136
"190","2007-10-03",130.619995
"191","2007-10-04",129.740005
"192","2007-10-05",132.5
"193","2007-10-08",131.509995
"194","2007-10-09",133.429993
"195","2007-10-10",132.759995
"196","2007-10-11",136
"197","2007-10-12",140.320007
"198","2007-10-15",141.990005
"199","2007-10-16",141.949997
"200","2007-10-17",139.770004
"201","2007-10-18",137.050003
"202","2007-10-19",135.770004
"203","2007-10-22",137.080002
"204","2007-10-23",136.490005
"205","2007-10-24",135.929993
"206","2007-10-25",130.619995
"207","2007-10-26",129.979996
"208","2007-10-29",128.210007
"209","2007-10-30",126.169998
"210","2007-10-31",129.300003
"211","2007-11-01",126.379997
"212","2007-11-02",124.07
"213","2007-11-05",120.010002
"214","2007-11-06",119.459999
"215","2007-11-07",120.900002
"216","2007-11-08",122.629997
"217","2007-11-09",125.480003
"218","2007-11-12",124.879997
"219","2007-11-13",125
"220","2007-11-14",119.410004
"221","2007-11-15",117.980003
"222","2007-11-16",118.620003
"223","2007-11-19",115.589996
"224","2007-11-20",113.839996
"225","2007-11-21",113.269997
"226","2007-11-23",114.059998
"227","2007-11-26",111.300003
"228","2007-11-27",111.300003
"229","2007-11-28",114.449997
"230","2007-11-29",114.349998
"231","2007-11-30",119.550003
"232","2007-12-03",120.230003
"233","2007-12-04",120.419998
"234","2007-12-05",123.440002
"235","2007-12-06",124.989998
"236","2007-12-07",123.220001
"237","2007-12-10",126.489998
"238","2007-12-11",119
"239","2007-12-12",117.779999
"240","2007-12-13",117.68
"241","2007-12-14",116.5
"242","2007-12-17",121.370003
"243","2007-12-18",119.889999
"244","2007-12-19",116.910004
"245","2007-12-20",120
"246","2007-12-21",123.400002
"247","2007-12-24",120.93
"248","2007-12-26",121.809998
"249","2007-12-27",117
"250","2007-12-28",116.040001
"251","2007-12-31",121.239998
"252","2008-01-02",121
"253","2008-01-03",121
"254","2008-01-04",122
"255","2008-01-07",116.260002
"256","2008-01-08",116.339996
"257","2008-01-09",120.959999
"258","2008-01-10",124.879997
"259","2008-01-11",119.190002
"260","2008-01-14",123.839996
"261","2008-01-15",123
"262","2008-01-16",124.75
"263","2008-01-17",123
"264","2008-01-18",123.169998
"265","2008-01-22",122.5
"266","2008-01-23",127.919998
"267","2008-01-24",121.050003
"268","2008-01-25",119
"269","2008-01-28",124.93
"270","2008-01-29",127.400002
"271","2008-01-30",125.57
"272","2008-01-31",125.410004
"273","2008-02-01",128
"274","2008-02-04",130
"275","2008-02-05",121.610001
"276","2008-02-06",121.080002
"277","2008-02-07",121
"278","2008-02-08",119.639999
"279","2008-02-11",119.190002
"280","2008-02-12",119.489998
"281","2008-02-13",121
"282","2008-02-14",119.809998
"283","2008-02-15",120
"284","2008-02-19",120.889999
"285","2008-02-20",123.800003
"286","2008-02-21",117.760002
"287","2008-02-22",116.099998
"288","2008-02-25",121.300003
"289","2008-02-26",122.449997
"290","2008-02-27",120.68
"291","2008-02-28",118
"292","2008-02-29",113.449997
"293","2008-03-03",115
"294","2008-03-04",113
"295","2008-03-05",111.75
"296","2008-03-06",105.32
"297","2008-03-07",113.860001
"298","2008-03-10",106.300003
"299","2008-03-11",114.739998
"300","2008-03-12",106.68
"301","2008-03-13",111.279999
"302","2008-03-14",103.199997
"303","2008-03-17",105
"304","2008-03-18",114.040001
"305","2008-03-19",105
"306","2008-03-20",106.190002
"307","2008-03-24",105.010002
"308","2008-03-25",105
"309","2008-03-26",101.769997
"310","2008-03-27",102.800003
"311","2008-03-28",104.580002
"312","2008-03-31",106.699997
"313","2008-04-01",115.349998
"314","2008-04-02",113.870003
"315","2008-04-03",112.599998
"316","2008-04-04",109.910004
"317","2008-04-07",112.739998
"318","2008-04-08",107.349998
"319","2008-04-09",104.449997
"320","2008-04-10",106.779999
"321","2008-04-11",106.5
"322","2008-04-14",106.470001
"323","2008-04-15",108.050003
"324","2008-04-16",113.260002
"325","2008-04-17",112.43
"326","2008-04-18",111.040001
"327","2008-04-21",111.510002
"328","2008-04-22",110.300003
"329","2008-04-23",106
"330","2008-04-24",108.400002
"331","2008-04-25",110.599998
"332","2008-04-28",112.709999
"333","2008-04-29",114.019997
"334","2008-04-30",111.779999
"335","2008-05-01",116.480003
"336","2008-05-02",117.410004
"337","2008-05-05",118.25
"338","2008-05-06",119.599998
"339","2008-05-07",113.800003
"340","2008-05-08",117.839996
"341","2008-05-09",114.620003
"342","2008-05-12",116
"343","2008-05-13",115.940002
"344","2008-05-14",117.730003
"345","2008-05-15",118.050003
"346","2008-05-16",116.110001
"347","2008-05-19",116.510002
"348","2008-05-20",113.900002
"349","2008-05-21",112.540001
"350","2008-05-22",115.040001
"351","2008-05-23",112.209999
"352","2008-05-27",115.480003
"353","2008-05-28",113.959999
"354","2008-05-29",110
"355","2008-05-30",110.269997
"356","2008-06-02",107.760002
"357","2008-06-03",110.419998
"358","2008-06-04",108.510002
"359","2008-06-05",113.5
"360","2008-06-06",110.540001
"361","2008-06-09",106.449997
"362","2008-06-10",108.870003
"363","2008-06-11",103.339996
"364","2008-06-12",108.629997
"365","2008-06-13",110.620003
"366","2008-06-16",111.620003
"367","2008-06-17",105.199997
"368","2008-06-18",104.029999
"369","2008-06-19",104.089996
"370","2008-06-20",104.580002
"371","2008-06-23",103.879997
"372","2008-06-24",102.050003
"373","2008-06-25",103.059998
"374","2008-06-26",101.639999
"375","2008-06-27",98.599998
"376","2008-06-30",98.019997
"377","2008-07-01",98.050003
"378","2008-07-02",98.050003
"379","2008-07-03",96.949997
"380","2008-07-07",95.470001
"381","2008-07-08",103.989998
"382","2008-07-09",96.739998
"383","2008-07-10",96.519997
"384","2008-07-11",95.720001
"385","2008-07-14",93.690002
"386","2008-07-15",92.059998
"387","2008-07-16",102.43
"388","2008-07-17",101.150002
"389","2008-07-18",95.059998
"390","2008-07-21",96
"391","2008-07-22",99.330002
"392","2008-07-23",98.769997
"393","2008-07-24",94.75
"394","2008-07-25",94.010002
"395","2008-07-28",91.339996
"396","2008-07-29",98.260002
"397","2008-07-30",97.699997
"398","2008-07-31",94.5
"399","2008-08-01",96.75
"400","2008-08-04",94.419998
"401","2008-08-05",99.269997
"402","2008-08-06",96.449997
"403","2008-08-07",94.550003
"404","2008-08-08",96.449997
"405","2008-08-11",97.620003
"406","2008-08-12",94.019997
"407","2008-08-13",93.110001
"408","2008-08-14",100.959999
"409","2008-08-15",100.639999
"410","2008-08-18",94.660004
"411","2008-08-19",94.82
"412","2008-08-20",95.120003
"413","2008-08-21",94.610001
"414","2008-08-22",97.709999
"415","2008-08-25",94.349998
"416","2008-08-26",95.239998
"417","2008-08-27",95.330002
"418","2008-08-28",97.989998
"419","2008-08-29",95.449997
"420","2008-09-02",96.400002
"421","2008-09-03",95.879997
"422","2008-09-04",93.269997
"423","2008-09-05",94
"424","2008-09-08",94
"425","2008-09-09",92
"426","2008-09-10",92.300003
"427","2008-09-11",91.720001
"428","2008-09-12",93.389999
"429","2008-09-15",90
"430","2008-09-16",92.889999
"431","2008-09-17",84.339996
"432","2008-09-18",95.309998
"433","2008-09-19",109.650002
"434","2008-09-22",89.860001
"435","2008-09-23",88.300003
"436","2008-09-24",88
"437","2008-09-25",89.150002
"438","2008-09-26",95.470001
"439","2008-09-29",84
"440","2008-09-30",86.330002
"441","2008-10-01",89.440002
"442","2008-10-02",86
"443","2008-10-03",84.75
"444","2008-10-06",87.480003
"445","2008-10-07",83.25
"446","2008-10-08",78.300003
"447","2008-10-09",68
"448","2008-10-10",69.690002
"449","2008-10-13",89.540001
"450","2008-10-14",81.610001
"451","2008-10-15",71.449997
"452","2008-10-16",72.760002
"453","2008-10-17",70.690002
"454","2008-10-20",72.790001
"455","2008-10-21",72.059998
"456","2008-10-22",66.5
"457","2008-10-23",67.550003
"458","2008-10-24",65.470001
"459","2008-10-27",61.25
"460","2008-10-28",70.269997
"461","2008-10-29",66.849998
"462","2008-10-30",66.139999
"463","2008-10-31",68.279999
"464","2008-11-03",69.300003
"465","2008-11-04",71.769997
"466","2008-11-05",69.279999
"467","2008-11-06",65.040001
"468","2008-11-07",67.419998
"469","2008-11-10",67.019997
"470","2008-11-11",67.129997
"471","2008-11-12",67
"472","2008-11-13",72.599998
"473","2008-11-14",66.07
"474","2008-11-17",61.119999
"475","2008-11-18",63.669998
"476","2008-11-19",59.5
"477","2008-11-20",55.02
"478","2008-11-21",61.049999
"479","2008-11-24",66.169998
"480","2008-11-25",67.129997
"481","2008-11-26",72
"482","2008-11-28",73.82
"483","2008-12-01",60.91
"484","2008-12-02",69.870003
"485","2008-12-03",68.5
"486","2008-12-04",62.970001
"487","2008-12-05",67.739998
"488","2008-12-08",69.25
"489","2008-12-09",67
"490","2008-12-10",68.449997
"491","2008-12-11",66.129997
"492","2008-12-12",69.400002
"493","2008-12-15",67.339996
"494","2008-12-16",70.980003
"495","2008-12-17",70.019997
"496","2008-12-18",71.010002
"497","2008-12-19",71.160004
"498","2008-12-22",68.809998
"499","2008-12-23",67.629997
"500","2008-12-24",68.349998
"501","2008-12-26",68.190002
"502","2008-12-29",67.93
"503","2008-12-30",70.830002
"504","2008-12-31",73.730003
"505","2009-01-02",74.300003
"506","2009-01-05",71.129997
"507","2009-01-06",71.580002
"508","2009-01-07",65.489998
"509","2009-01-08",64.730003
"510","2009-01-09",60.720001
"511","2009-01-12",59.060001
"512","2009-01-13",60.400002
"513","2009-01-14",56.220001
"514","2009-01-15",55.650002
"515","2009-01-16",56.150002
"516","2009-01-20",51.759998
"517","2009-01-21",57.98
"518","2009-01-22",54.869999
"519","2009-01-23",56.16
"520","2009-01-26",55
"521","2009-01-27",56.970001
"522","2009-01-28",60.369999
"523","2009-01-29",56.209999
"524","2009-01-30",55.849998
"525","2009-02-02",57.790001
"526","2009-02-03",57.189999
"527","2009-02-04",55.459999
"528","2009-02-05",57.060001
"529","2009-02-06",59.959999
"530","2009-02-09",61.130001
"531","2009-02-10",56.470001
"532","2009-02-11",59.91
"533","2009-02-12",59.139999
"534","2009-02-13",58.560001
"535","2009-02-17",54.25
"536","2009-02-18",54.009998
"537","2009-02-19",51.169998
"538","2009-02-20",47.939999
"539","2009-02-23",43.380001
"540","2009-02-24",47.080002
"541","2009-02-25",44.200001
"542","2009-02-26",44.290001
"543","2009-02-27",42.310001
"544","2009-03-02",40.849998
"545","2009-03-03",38.939999
"546","2009-03-04",38.549999
"547","2009-03-05",35.380001
"548","2009-03-06",35.380001
"549","2009-03-09",34.93
"550","2009-03-10",37.66
"551","2009-03-11",38.25
"552","2009-03-12",41.990002
"553","2009-03-13",42.91
"554","2009-03-16",42.060001
"555","2009-03-17",44.740002
"556","2009-03-18",48.220001
"557","2009-03-19",46.130001
"558","2009-03-20",46.34
"559","2009-03-23",52.439999
"560","2009-03-24",48.939999
"561","2009-03-25",51.02
"562","2009-03-26",52.52
"563","2009-03-27",52.110001
"564","2009-03-30",50
"565","2009-03-31",52.41
"566","2009-04-01",55.09
"567","2009-04-02",56.400002
"568","2009-04-03",57.970001
"569","2009-04-06",57.259998
"570","2009-04-07",56.639999
"571","2009-04-08",58.360001
"572","2009-04-09",62.25
"573","2009-04-13",64.230003
"574","2009-04-14",60.220001
"575","2009-04-15",63.93
"576","2009-04-16",64.900002
"577","2009-04-17",64.360001
"578","2009-04-20",61.060001
"579","2009-04-21",66.690002
"580","2009-04-22",62.869999
"581","2009-04-23",64.400002
"582","2009-04-24",63.799999
"583","2009-04-27",62.41
"584","2009-04-28",62.959999
"585","2009-04-29",66.959999
"586","2009-04-30",67.870003
"587","2009-05-01",66.760002
"588","2009-05-04",68.410004
"589","2009-05-05",66.970001
"590","2009-05-06",71.720001
"591","2009-05-07",71.830002
"592","2009-05-08",78.709999
"593","2009-05-11",73.959999
"594","2009-05-12",74.690002
"595","2009-05-13",70.639999
"596","2009-05-14",73.540001
"597","2009-05-15",71.919998
"598","2009-05-18",78.220001
"599","2009-05-19",75.959999
"600","2009-05-20",74.660004
"601","2009-05-21",74.629997
"602","2009-05-22",75.089996
"603","2009-05-26",78.459999
"604","2009-05-27",73.940002
"605","2009-05-28",77.949997
"606","2009-05-29",79.260002
"607","2009-06-01",80.419998
"608","2009-06-02",81.650002
"609","2009-06-03",78.720001
"610","2009-06-04",81.190002
"611","2009-06-05",79.370003
"612","2009-06-08",78.919998
"613","2009-06-09",77.830002
"614","2009-06-10",76.139999
"615","2009-06-11",76.699997
"616","2009-06-12",74.540001
"617","2009-06-15",73.650002
"618","2009-06-16",71.860001
"619","2009-06-17",73.300003
"620","2009-06-18",74.949997
"621","2009-06-19",77.849998
"622","2009-06-22",75.080002
"623","2009-06-23",74.800003
"624","2009-06-24",74.839996
"625","2009-06-25",75.169998
"626","2009-06-26",75.080002
"627","2009-06-29",75.919998
"628","2009-06-30",75.580002
"629","2009-07-01",76.18
"630","2009-07-02",73.910004
"631","2009-07-06",74.730003
"632","2009-07-07",72.339996
"633","2009-07-08",71.639999
"634","2009-07-09",72.940002
"635","2009-07-10",73.150002
"636","2009-07-13",77.989998
"637","2009-07-14",77.5
"638","2009-07-15",78.93
"639","2009-07-16",78.860001
"640","2009-07-17",76.080002
"641","2009-07-20",78.300003
"642","2009-07-21",76.709999
"643","2009-07-22",78.230003
"644","2009-07-23",77.610001
"645","2009-07-24",78.489998
"646","2009-07-27",80.050003
"647","2009-07-28",79.370003
"648","2009-07-29",76.919998
"649","2009-07-30",77.559998
"650","2009-07-31",79.050003
"651","2009-08-03",81.089996
"652","2009-08-04",81.269997
"653","2009-08-05",81.769997
"654","2009-08-06",81.279999
"655","2009-08-07",84.050003
"656","2009-08-10",83.629997
"657","2009-08-11",83.120003
"658","2009-08-12",85.800003
"659","2009-08-13",87.290001
"660","2009-08-14",84.889999
"661","2009-08-17",82.650002
"662","2009-08-18",83.739998
"663","2009-08-19",83.800003
"664","2009-08-20",85.639999
"665","2009-08-21",87.599998
"666","2009-08-24",86.440002
"667","2009-08-25",87.949997
"668","2009-08-26",86.809998
"669","2009-08-27",87.160004
"670","2009-08-28",86.349998
"671","2009-08-31",86.370003
"672","2009-09-01",83.580002
"673","2009-09-02",80.790001
"674","2009-09-03",82.360001
"675","2009-09-04",83.910004
"676","2009-09-08",84.5
"677","2009-09-09",84.25
"678","2009-09-10",84.690002
"679","2009-09-11",83.82
"680","2009-09-14",85.580002
"681","2009-09-15",86.860001
"682","2009-09-16",88.68
"683","2009-09-17",86.800003
"684","2009-09-18",86.099998
"685","2009-09-21",85.290001
"686","2009-09-22",86.519997
"687","2009-09-23",84.82
"688","2009-09-24",82.360001
"689","2009-09-25",82.07
"690","2009-09-28",86.25
"691","2009-09-29",85.970001
"692","2009-09-30",85.199997
"693","2009-10-01",81.199997
"694","2009-10-02",81.050003
"695","2009-10-05",84.669998
"696","2009-10-06",86.269997
"697","2009-10-07",87.150002
"698","2009-10-08",88.459999
"699","2009-10-09",88.589996
"700","2009-10-12",88.800003
"701","2009-10-13",87.5
"702","2009-10-14",90
"703","2009-10-15",91.209999
"704","2009-10-16",88.790001
"705","2009-10-19",90.870003
"706","2009-10-20",88.599998
"707","2009-10-21",87
"708","2009-10-22",88.989998
"709","2009-10-23",89.099998
"710","2009-10-26",86.860001
"711","2009-10-27",85.730003
"712","2009-10-28",84.010002
"713","2009-10-29",86.879997
"714","2009-10-30",83.489998
"715","2009-11-02",83.830002
"716","2009-11-03",83.75
"717","2009-11-04",83.489998
"718","2009-11-05",85.290001
"719","2009-11-06",85.040001
"720","2009-11-09",86.919998
"721","2009-11-10",86.610001
"722","2009-11-11",87.989998
"723","2009-11-12",87.790001
"724","2009-11-13",89.050003
"725","2009-11-16",90.400002
"726","2009-11-17",91.75
"727","2009-11-18",92.559998
"728","2009-11-19",97.610001
"729","2009-11-20",99.309998
"730","2009-11-23",101.339996
"731","2009-11-24",102.889999
"732","2009-11-25",104.68
"733","2009-11-27",102.260002
"734","2009-11-30",108.519997
"735","2009-12-01",106.900002
"736","2009-12-02",107.300003
"737","2009-12-03",107.669998
"738","2009-12-04",113.120003
"739","2009-12-07",114.550003
"740","2009-12-08",113.940002
"741","2009-12-09",115.660004
"742","2009-12-10",112.690002
"743","2009-12-11",114.400002
"744","2009-12-14",115.900002
"745","2009-12-15",114.699997
"746","2009-12-16",116.449997
"747","2009-12-17",115.949997
"748","2009-12-18",115.019997
"749","2009-12-21",117.510002
"750","2009-12-22",118.800003
"751","2009-12-23",117.970001
"752","2009-12-24",119.360001
"753","2009-12-28",120.809998
"754","2009-12-29",118.75
"755","2009-12-30",120
"756","2009-12-31",119.440002
"757","2010-01-04",120.449997
"758","2010-01-05",119.839996
"759","2010-01-06",119
"760","2010-01-07",119
"761","2010-01-08",118.769997
"762","2010-01-11",119
"763","2010-01-12",117.559998
"764","2010-01-13",118.459999
"765","2010-01-14",118.699997
"766","2010-01-15",116.849998
"767","2010-01-19",118
"768","2010-01-20",115.010002
"769","2010-01-21",112
"770","2010-01-22",108.190002
"771","2010-01-25",109.199997
"772","2010-01-26",106.739998
"773","2010-01-27",108.849998
"774","2010-01-28",107.25
"775","2010-01-29",106.440002
"776","2010-02-01",107.43
"777","2010-02-02",107.769997
"778","2010-02-03",106.290001
"779","2010-02-04",103.150002
"780","2010-02-05",104.839996
"781","2010-02-08",103.260002
"782","2010-02-09",106.519997
"783","2010-02-10",106.349998
"784","2010-02-11",108.919998
"785","2010-02-12",110.970001
"786","2010-02-16",114.870003
"787","2010-02-17",114.620003
"788","2010-02-18",111.769997
"789","2010-02-19",110.059998
"790","2010-02-22",109.839996
"791","2010-02-23",108
"792","2010-02-24",109.129997
"793","2010-02-25",107.809998
"794","2010-02-26",108.540001
"795","2010-03-01",109.290001
"796","2010-03-02",112.540001
"797","2010-03-03",110.440002
"798","2010-03-04",110.959999
"799","2010-03-05",112.25
"800","2010-03-08",114.349998
"801","2010-03-09",113.720001
"802","2010-03-10",115
"803","2010-03-11",115
"804","2010-03-12",115.580002
"805","2010-03-15",113.589996
"806","2010-03-16",115.199997
"807","2010-03-17",116.860001
"808","2010-03-18",117.019997
"809","2010-03-19",120.300003
"810","2010-03-22",116.809998
"811","2010-03-23",118.980003
"812","2010-03-24",118.889999
"813","2010-03-25",116.660004
"814","2010-03-26",117
"815","2010-03-29",116.260002
"816","2010-03-30",115.610001
"817","2010-03-31",113.540001
"818","2010-04-01",113.760002
"819","2010-04-05",114
"820","2010-04-06",113.660004
"821","2010-04-07",114.260002
"822","2010-04-08",113
"823","2010-04-09",112.779999
"824","2010-04-12",114.290001
"825","2010-04-13",114.769997
"826","2010-04-14",114
"827","2010-04-15",113.93
"828","2010-04-16",110.480003
"829","2010-04-19",111.580002
"830","2010-04-20",112.400002
"831","2010-04-21",111.779999
"832","2010-04-22",112
"833","2010-04-23",111.580002
"834","2010-04-26",111.050003
"835","2010-04-27",106.790001
"836","2010-04-28",110.790001
"837","2010-04-29",112.080002
"838","2010-04-30",110.160004
"839","2010-05-03",110.830002
"840","2010-05-04",108.589996
"841","2010-05-05",109.169998
"842","2010-05-06",107.949997
"843","2010-05-07",106
"844","2010-05-10",109
"845","2010-05-11",108.099998
"846","2010-05-12",109.18
"847","2010-05-13",107.099998
"848","2010-05-14",106.809998
"849","2010-05-17",106.07
"850","2010-05-18",104.889999
"851","2010-05-19",104.059998
"852","2010-05-20",98.639999
"853","2010-05-21",103.330002
"854","2010-05-24",100.099998
"855","2010-05-25",99.629997
"856","2010-05-26",102.169998
"857","2010-05-27",108.099998
"858","2010-05-28",104.279999
"859","2010-06-01",103.610001
"860","2010-06-02",104.709999
"861","2010-06-03",102.57
"862","2010-06-04",98.139999
"863","2010-06-07",97.260002
"864","2010-06-08",100.610001
"865","2010-06-09",99.75
"866","2010-06-10",101.959999
"867","2010-06-11",104.800003
"868","2010-06-14",95.639999
"869","2010-06-15",99.519997
"870","2010-06-16",95.989998
"871","2010-06-17",94.660004
"872","2010-06-18",94.910004
"873","2010-06-21",94.129997
"874","2010-06-22",90.230003
"875","2010-06-23",89.080002
"876","2010-06-24",87.190002
"877","2010-06-25",88.589996
"878","2010-06-28",87.389999
"879","2010-06-29",82.32
"880","2010-06-30",80.970001
"881","2010-07-01",80.610001
"882","2010-07-02",79.400002
"883","2010-07-06",79.419998
"884","2010-07-07",82.309998
"885","2010-07-08",82.43
"886","2010-07-09",83.300003
"887","2010-07-12",83
"888","2010-07-13",85.559998
"889","2010-07-14",84.239998
"890","2010-07-15",83.449997
"891","2010-07-16",78.470001
"892","2010-07-19",79.919998
"893","2010-07-20",80.43
"894","2010-07-21",78.5
"895","2010-07-22",81.699997
"896","2010-07-23",82.459999
"897","2010-07-26",83.330002
"898","2010-07-27",81.18
"899","2010-07-28",79.029999
"900","2010-07-29",80.449997
"901","2010-07-30",78.279999
"902","2010-08-02",81.139999
"903","2010-08-03",80
"904","2010-08-04",81.849998
"905","2010-08-05",82.410004
"906","2010-08-06",81.699997
"907","2010-08-09",83.300003
"908","2010-08-10",81.919998
"909","2010-08-11",78.589996
"910","2010-08-12",78.830002
"911","2010-08-13",78.18
"912","2010-08-16",78.400002
"913","2010-08-17",80.279999
"914","2010-08-18",79.360001
"915","2010-08-19",78
"916","2010-08-20",77.769997
"917","2010-08-23",77.980003
"918","2010-08-24",77.800003
"919","2010-08-25",77.5
"920","2010-08-26",75.949997
"921","2010-08-27",77
"922","2010-08-30",75.309998
"923","2010-08-31",76.559998
"924","2010-09-01",77.980003
"925","2010-09-02",78.540001
"926","2010-09-03",78.260002
"927","2010-09-07",75.120003
"928","2010-09-08",77.019997
"929","2010-09-09",76.739998
"930","2010-09-10",76.279999
"931","2010-09-13",78.419998
"932","2010-09-14",79.010002
"933","2010-09-15",78.75
"934","2010-09-16",77.300003
"935","2010-09-17",75.269997
"936","2010-09-20",75.830002
"937","2010-09-21",75.080002
"938","2010-09-22",74.5
"939","2010-09-23",74.300003
"940","2010-09-24",76
"941","2010-09-27",74.849998
"942","2010-09-28",76.199997
"943","2010-09-29",75.519997
"944","2010-09-30",75.970001
"945","2010-10-01",76.300003
"946","2010-10-04",75.760002
"947","2010-10-05",76.650002
"948","2010-10-06",77.209999
"949","2010-10-07",76.779999
"950","2010-10-08",77.199997
"951","2010-10-11",76.190002
"952","2010-10-12",78.160004
"953","2010-10-13",78.260002
"954","2010-10-14",78.260002
