"","date","ESS"
"279","2008-02-11",102.760002
"280","2008-02-12",106.790001
"281","2008-02-13",107.290001
"282","2008-02-14",105.779999
"283","2008-02-15",105.75
"284","2008-02-19",105.040001
"285","2008-02-20",106.980003
"286","2008-02-21",106.269997
"287","2008-02-22",109.580002
"288","2008-02-25",110.25
"289","2008-02-26",109.029999
"290","2008-02-27",108.169998
"291","2008-02-28",106.199997
"292","2008-02-29",105.040001
"293","2008-03-03",106.639999
"294","2008-03-04",107.150002
"295","2008-03-05",107.339996
"296","2008-03-06",103.610001
"297","2008-03-07",103.75
"298","2008-03-10",101.559998
"299","2008-03-11",108.5
"300","2008-03-12",108.050003
"301","2008-03-13",108.129997
"302","2008-03-14",106.989998
"303","2008-03-17",107.120003
"304","2008-03-18",112.25
"305","2008-03-19",112.870003
"306","2008-03-20",113
"307","2008-03-24",116.540001
"308","2008-03-25",116.389999
"309","2008-03-26",112.07
"310","2008-03-27",112.900002
"311","2008-03-28",111.919998
"312","2008-03-31",113.980003
"313","2008-04-01",121.480003
"314","2008-04-02",117.660004
"315","2008-04-03",119.169998
"316","2008-04-04",116.470001
"317","2008-04-07",116.970001
"318","2008-04-08",115.900002
"319","2008-04-09",112.550003
"320","2008-04-10",110.730003
"321","2008-04-11",110.559998
"322","2008-04-14",111.019997
"323","2008-04-15",112.07
"324","2008-04-16",117.349998
"325","2008-04-17",118.419998
"326","2008-04-18",117.110001
"327","2008-04-21",117.050003
"328","2008-04-22",115.629997
"329","2008-04-23",117.800003
"330","2008-04-24",120.25
"331","2008-04-25",122.209999
"332","2008-04-28",120.349998
"333","2008-04-29",119.040001
"334","2008-04-30",119
"335","2008-05-01",121.120003
"336","2008-05-02",120.849998
"337","2008-05-05",118.559998
"338","2008-05-06",120.400002
"339","2008-05-07",117.970001
"340","2008-05-08",116.07
"341","2008-05-09",117
"342","2008-05-12",120.68
"343","2008-05-13",120.360001
"344","2008-05-14",120.269997
"345","2008-05-15",120.800003
"346","2008-05-16",120.970001
"347","2008-05-19",120.639999
"348","2008-05-20",119.120003
"349","2008-05-21",116.5
"350","2008-05-22",115.68
"351","2008-05-23",117.040001
"352","2008-05-27",118.019997
"353","2008-05-28",119.260002
"354","2008-05-29",120.099998
"355","2008-05-30",119.470001
"356","2008-06-02",116.989998
"357","2008-06-03",118.580002
"358","2008-06-04",119.730003
"359","2008-06-05",124.330002
"360","2008-06-06",120.209999
"361","2008-06-09",114.349998
"362","2008-06-10",115.629997
"363","2008-06-11",114
"364","2008-06-12",115.059998
"365","2008-06-13",117.519997
"366","2008-06-16",119.919998
"367","2008-06-17",116.089996
"368","2008-06-18",114.349998
"369","2008-06-19",116.300003
"370","2008-06-20",113.540001
"371","2008-06-23",109.720001
"372","2008-06-24",110.470001
"373","2008-06-25",111.120003
"374","2008-06-26",107.639999
"375","2008-06-27",106.760002
"376","2008-06-30",106.5
"377","2008-07-01",108.650002
"378","2008-07-02",107.75
"379","2008-07-03",107.610001
"380","2008-07-07",106.800003
"381","2008-07-08",115.400002
"382","2008-07-09",105.160004
"383","2008-07-10",105.93
"384","2008-07-11",105.32
"385","2008-07-14",104.239998
"386","2008-07-15",105.199997
"387","2008-07-16",113.849998
"388","2008-07-17",115.540001
"389","2008-07-18",115.870003
"390","2008-07-21",117.949997
"391","2008-07-22",117.57
"392","2008-07-23",123.449997
"393","2008-07-24",116.309998
"394","2008-07-25",117.889999
"395","2008-07-28",113.879997
"396","2008-07-29",120.5
"397","2008-07-30",120.650002
"398","2008-07-31",121.349998
"399","2008-08-01",122.699997
"400","2008-08-04",118.900002
"401","2008-08-05",123.610001
"402","2008-08-06",119.43
"403","2008-08-07",115.760002
"404","2008-08-08",120.690002
"405","2008-08-11",122.199997
"406","2008-08-12",119.610001
"407","2008-08-13",120.800003
"408","2008-08-14",122.080002
"409","2008-08-15",122.160004
"410","2008-08-18",119.309998
"411","2008-08-19",116.209999
"412","2008-08-20",115.839996
"413","2008-08-21",114.989998
"414","2008-08-22",119.199997
"415","2008-08-25",116.550003
"416","2008-08-26",116.059998
"417","2008-08-27",116.279999
"418","2008-08-28",118.470001
"419","2008-08-29",117.349998
"420","2008-09-02",117.550003
"421","2008-09-03",119.739998
"422","2008-09-04",115.610001
"423","2008-09-05",117.889999
"424","2008-09-08",121.989998
"425","2008-09-09",114.910004
"426","2008-09-10",115.730003
"427","2008-09-11",116.75
"428","2008-09-12",117.120003
"429","2008-09-15",107
"430","2008-09-16",117.169998
"431","2008-09-17",112.300003
"432","2008-09-18",129
"433","2008-09-19",125.5
"434","2008-09-22",113.980003
"435","2008-09-23",116.910004
"436","2008-09-24",115.5
"437","2008-09-25",117.379997
"438","2008-09-26",118.989998
"439","2008-09-29",111.339996
"440","2008-09-30",118.330002
"441","2008-10-01",116.349998
"442","2008-10-02",112.599998
"443","2008-10-03",112.5
"444","2008-10-06",105.75
"445","2008-10-07",105
"446","2008-10-08",104.68
"447","2008-10-09",97
"448","2008-10-10",102.980003
"449","2008-10-13",112.5
"450","2008-10-14",101.400002
"451","2008-10-15",87.169998
"452","2008-10-16",89.550003
"453","2008-10-17",91.290001
"454","2008-10-20",94.580002
"455","2008-10-21",92.160004
"456","2008-10-22",87.010002
"457","2008-10-23",89.160004
"458","2008-10-24",85.900002
"459","2008-10-27",84.529999
"460","2008-10-28",96.510002
"461","2008-10-29",95
"462","2008-10-30",91.849998
"463","2008-10-31",97.300003
"464","2008-11-03",87.580002
"465","2008-11-04",87.589996
"466","2008-11-05",79.199997
"467","2008-11-06",78.279999
"468","2008-11-07",83.550003
"469","2008-11-10",79.779999
"470","2008-11-11",77.540001
"471","2008-11-12",74.330002
"472","2008-11-13",82.029999
"473","2008-11-14",72.970001
"474","2008-11-17",69.190002
"475","2008-11-18",70.019997
"476","2008-11-19",63.950001
"477","2008-11-20",66.760002
"478","2008-11-21",70.019997
"479","2008-11-24",78.099998
"480","2008-11-25",84.010002
"481","2008-11-26",86.419998
"482","2008-11-28",86.470001
"483","2008-12-01",69.43
"484","2008-12-02",77.790001
"485","2008-12-03",82.790001
"486","2008-12-04",80.139999
"487","2008-12-05",85.589996
"488","2008-12-08",86.089996
"489","2008-12-09",79
"490","2008-12-10",82.629997
"491","2008-12-11",72.349998
"492","2008-12-12",80.209999
"493","2008-12-15",74.269997
"494","2008-12-16",81.5
"495","2008-12-17",81.790001
"496","2008-12-18",76.550003
"497","2008-12-19",79.290001
"498","2008-12-22",76.019997
"499","2008-12-23",74.410004
"500","2008-12-24",75.019997
"501","2008-12-26",75.440002
"502","2008-12-29",71.389999
"503","2008-12-30",73.889999
"504","2008-12-31",76.75
"505","2009-01-02",74.980003
"506","2009-01-05",74.82
"507","2009-01-06",76.279999
"508","2009-01-07",74.75
"509","2009-01-08",72.559998
"510","2009-01-09",68.309998
"511","2009-01-12",63.110001
"512","2009-01-13",65.690002
"513","2009-01-14",64.080002
"514","2009-01-15",67.949997
"515","2009-01-16",71.160004
"516","2009-01-20",65.720001
"517","2009-01-21",69.940002
"518","2009-01-22",65.5
"519","2009-01-23",67
"520","2009-01-26",66.610001
"521","2009-01-27",68.150002
"522","2009-01-28",71.889999
"523","2009-01-29",68.800003
"524","2009-01-30",66.050003
"525","2009-02-02",65.470001
"526","2009-02-03",63.080002
"527","2009-02-04",61.740002
"528","2009-02-05",56.139999
"529","2009-02-06",58.98
"530","2009-02-09",61.470001
"531","2009-02-10",57.880001
"532","2009-02-11",58.900002
"533","2009-02-12",57.060001
"534","2009-02-13",54.599998
"535","2009-02-17",52.16
"536","2009-02-18",52.75
"537","2009-02-19",51.150002
"538","2009-02-20",55.169998
"539","2009-02-23",53.049999
"540","2009-02-24",56.290001
"541","2009-02-25",56.09
"542","2009-02-26",53.950001
"543","2009-02-27",54.400002
"544","2009-03-02",50.759998
"545","2009-03-03",53.779999
"546","2009-03-04",56.490002
"547","2009-03-05",54.41
"548","2009-03-06",55.189999
"549","2009-03-09",56.32
"550","2009-03-10",63
"551","2009-03-11",63.16
"552","2009-03-12",66.669998
"553","2009-03-13",65.760002
"554","2009-03-16",61.040001
"555","2009-03-17",66.160004
"556","2009-03-18",66.540001
"557","2009-03-19",61.5
"558","2009-03-20",56.540001
"559","2009-03-23",64.910004
"560","2009-03-24",60.25
"561","2009-03-25",60.98
"562","2009-03-26",61.240002
"563","2009-03-27",57.740002
"564","2009-03-30",54.849998
"565","2009-03-31",57.34
"566","2009-04-01",58.48
"567","2009-04-02",63.939999
"568","2009-04-03",68.519997
"569","2009-04-06",68.470001
"570","2009-04-07",62.669998
"571","2009-04-08",63.68
"572","2009-04-09",70
"573","2009-04-13",68.139999
"574","2009-04-14",61.810001
"575","2009-04-15",65.529999
"576","2009-04-16",67.279999
"577","2009-04-17",67.029999
"578","2009-04-20",60.889999
"579","2009-04-21",64.699997
"580","2009-04-22",62.950001
"581","2009-04-23",64.650002
"582","2009-04-24",67.709999
"583","2009-04-27",63.139999
"584","2009-04-28",63.41
"585","2009-04-29",67.019997
"586","2009-04-30",63.490002
"587","2009-05-01",61.900002
"588","2009-05-04",66.099998
"589","2009-05-05",63.580002
"590","2009-05-06",67.660004
"591","2009-05-07",64.279999
"592","2009-05-08",67.660004
"593","2009-05-11",65.010002
"594","2009-05-12",65.300003
"595","2009-05-13",62.049999
"596","2009-05-14",63.700001
"597","2009-05-15",62.439999
"598","2009-05-18",65.879997
"599","2009-05-19",63.689999
"600","2009-05-20",62.889999
"601","2009-05-21",63.560001
"602","2009-05-22",62.279999
"603","2009-05-26",66.589996
"604","2009-05-27",64.75
"605","2009-05-28",66.120003
"606","2009-05-29",68.089996
"607","2009-06-01",69.230003
"608","2009-06-02",68.120003
"609","2009-06-03",69.230003
"610","2009-06-04",68.860001
"611","2009-06-05",68.059998
"612","2009-06-08",67.129997
"613","2009-06-09",66.879997
"614","2009-06-10",66.139999
"615","2009-06-11",63.82
"616","2009-06-12",65.910004
"617","2009-06-15",63.290001
"618","2009-06-16",63.07
"619","2009-06-17",62.77
"620","2009-06-18",63.900002
"621","2009-06-19",63.380001
"622","2009-06-22",61.52
"623","2009-06-23",62.720001
"624","2009-06-24",63.639999
"625","2009-06-25",62.68
"626","2009-06-26",61.59
"627","2009-06-29",62.110001
"628","2009-06-30",62.23
"629","2009-07-01",62.630001
"630","2009-07-02",59.209999
"631","2009-07-06",62.419998
"632","2009-07-07",59.889999
"633","2009-07-08",58.689999
"634","2009-07-09",57.849998
"635","2009-07-10",57.049999
"636","2009-07-13",59.330002
"637","2009-07-14",59.380001
"638","2009-07-15",60.98
"639","2009-07-16",61.330002
"640","2009-07-17",59.689999
"641","2009-07-20",61.560001
"642","2009-07-21",60.419998
"643","2009-07-22",60.119999
"644","2009-07-23",61.75
"645","2009-07-24",63.389999
"646","2009-07-27",65.160004
"647","2009-07-28",65.669998
"648","2009-07-29",64.809998
"649","2009-07-30",66.379997
"650","2009-07-31",65.010002
"651","2009-08-03",65.5
"652","2009-08-04",70.339996
"653","2009-08-05",72.410004
"654","2009-08-06",72.529999
"655","2009-08-07",75.160004
"656","2009-08-10",73.139999
"657","2009-08-11",73.120003
"658","2009-08-12",73.160004
"659","2009-08-13",73.470001
"660","2009-08-14",73.120003
"661","2009-08-17",70.040001
"662","2009-08-18",71.489998
"663","2009-08-19",71.129997
"664","2009-08-20",72.480003
"665","2009-08-21",73.470001
"666","2009-08-24",73.57
"667","2009-08-25",74.080002
"668","2009-08-26",73.910004
"669","2009-08-27",74.57
"670","2009-08-28",74.120003
"671","2009-08-31",74.610001
"672","2009-09-01",72.269997
"673","2009-09-02",70.110001
"674","2009-09-03",70.860001
"675","2009-09-04",72.129997
"676","2009-09-08",74.160004
"677","2009-09-09",75.389999
"678","2009-09-10",75.470001
"679","2009-09-11",74.889999
"680","2009-09-14",76.160004
"681","2009-09-15",77.650002
"682","2009-09-16",83.089996
"683","2009-09-17",82.970001
"684","2009-09-18",84.32
"685","2009-09-21",84.239998
"686","2009-09-22",86.059998
"687","2009-09-23",82.660004
"688","2009-09-24",81.150002
"689","2009-09-25",80.599998
"690","2009-09-28",81.75
"691","2009-09-29",80.470001
"692","2009-09-30",79.580002
"693","2009-10-01",75.699997
"694","2009-10-02",74.830002
"695","2009-10-05",76.690002
"696","2009-10-06",75.82
"697","2009-10-07",75.730003
"698","2009-10-08",77.849998
"699","2009-10-09",78.660004
"700","2009-10-12",77.940002
"701","2009-10-13",77.559998
"702","2009-10-14",80.290001
"703","2009-10-15",78.879997
"704","2009-10-16",77.589996
"705","2009-10-19",80.029999
"706","2009-10-20",77.599998
"707","2009-10-21",75.720001
"708","2009-10-22",77.690002
"709","2009-10-23",76.970001
"710","2009-10-26",77.169998
"711","2009-10-27",77.550003
"712","2009-10-28",75.459999
"713","2009-10-29",77.349998
"714","2009-10-30",75.18
"715","2009-11-02",75.860001
"716","2009-11-03",76.800003
"717","2009-11-04",77.5
"718","2009-11-05",78.940002
"719","2009-11-06",77.32
"720","2009-11-09",79.669998
"721","2009-11-10",80.389999
"722","2009-11-11",81.940002
"723","2009-11-12",81.419998
"724","2009-11-13",81.559998
"725","2009-11-16",83.209999
"726","2009-11-17",80.470001
"727","2009-11-18",81.019997
"728","2009-11-19",79.120003
"729","2009-11-20",78.059998
"730","2009-11-23",79.440002
"731","2009-11-24",77.610001
"732","2009-11-25",78.25
"733","2009-11-27",76.010002
"734","2009-11-30",79.75
"735","2009-12-01",81.360001
"736","2009-12-02",82.849998
"737","2009-12-03",81.18
"738","2009-12-04",82.699997
"739","2009-12-07",81.220001
"740","2009-12-08",81.290001
"741","2009-12-09",81.449997
"742","2009-12-10",81.980003
"743","2009-12-11",83.300003
"744","2009-12-14",84.230003
"745","2009-12-15",84.870003
"746","2009-12-16",84.769997
"747","2009-12-17",83.900002
"748","2009-12-18",84.800003
"749","2009-12-21",85.629997
"750","2009-12-22",86.519997
"751","2009-12-23",86.440002
"752","2009-12-24",87.339996
"753","2009-12-28",87.019997
"754","2009-12-29",85.360001
"755","2009-12-30",84.900002
"756","2009-12-31",83.650002
"757","2010-01-04",82.620003
"758","2010-01-05",83.120003
"759","2010-01-06",83.699997
"760","2010-01-07",84.57
"761","2010-01-08",83.699997
"762","2010-01-11",83.760002
"763","2010-01-12",82.650002
"764","2010-01-13",84.290001
"765","2010-01-14",84.860001
"766","2010-01-15",84.290001
"767","2010-01-19",85.440002
"768","2010-01-20",85.690002
"769","2010-01-21",83.459999
"770","2010-01-22",80.879997
"771","2010-01-25",81.449997
"772","2010-01-26",81
"773","2010-01-27",82
"774","2010-01-28",81.419998
"775","2010-01-29",79.690002
"776","2010-02-01",80.989998
"777","2010-02-02",82.389999
"778","2010-02-03",80.019997
"779","2010-02-04",77.660004
"780","2010-02-05",78.25
"781","2010-02-08",77.870003
"782","2010-02-09",78.25
"783","2010-02-10",78.419998
"784","2010-02-11",79.440002
"785","2010-02-12",80.209999
"786","2010-02-16",82.220001
"787","2010-02-17",83.650002
"788","2010-02-18",84.25
"789","2010-02-19",84.190002
"790","2010-02-22",84.620003
"791","2010-02-23",84.589996
"792","2010-02-24",85.220001
"793","2010-02-25",85.419998
"794","2010-02-26",85.900002
"795","2010-03-01",86.519997
"796","2010-03-02",87.099998
"797","2010-03-03",87.129997
"798","2010-03-04",88.059998
"799","2010-03-05",90.379997
"800","2010-03-08",90.540001
"801","2010-03-09",89.839996
"802","2010-03-10",89.860001
"803","2010-03-11",90.459999
"804","2010-03-12",91.099998
"805","2010-03-15",90.459999
"806","2010-03-16",92.370003
"807","2010-03-17",93.419998
"808","2010-03-18",92.919998
"809","2010-03-19",92.169998
"810","2010-03-22",92.900002
"811","2010-03-23",91.769997
"812","2010-03-24",91.75
"813","2010-03-25",91.120003
"814","2010-03-26",89.809998
"815","2010-03-29",88.5
"816","2010-03-30",89.82
"817","2010-03-31",89.949997
"818","2010-04-01",90.860001
"819","2010-04-05",93.349998
"820","2010-04-06",96
"821","2010-04-07",94.919998
"822","2010-04-08",95.050003
"823","2010-04-09",97.720001
"824","2010-04-12",97.739998
"825","2010-04-13",100.629997
"826","2010-04-14",99.32
"827","2010-04-15",97.410004
"828","2010-04-16",96.349998
"829","2010-04-19",96.150002
"830","2010-04-20",98.169998
"831","2010-04-21",100.440002
"832","2010-04-22",101.279999
"833","2010-04-23",103.989998
"834","2010-04-26",105.169998
"835","2010-04-27",102.800003
"836","2010-04-28",104
"837","2010-04-29",109.760002
"838","2010-04-30",105.82
"839","2010-05-03",110.239998
"840","2010-05-04",110.940002
"841","2010-05-05",110
"842","2010-05-06",105.089996
"843","2010-05-07",102.550003
"844","2010-05-10",108.599998
"845","2010-05-11",109.459999
"846","2010-05-12",111.150002
"847","2010-05-13",109.309998
"848","2010-05-14",107.050003
"849","2010-05-17",108.940002
"850","2010-05-18",107.209999
"851","2010-05-19",106.650002
"852","2010-05-20",101.330002
"853","2010-05-21",105.050003
"854","2010-05-24",102.860001
"855","2010-05-25",103.029999
"856","2010-05-26",103.099998
"857","2010-05-27",107.650002
"858","2010-05-28",105.230003
"859","2010-06-01",102.029999
"860","2010-06-02",103.279999
"861","2010-06-03",102.639999
"862","2010-06-04",96.739998
"863","2010-06-07",97.57
"864","2010-06-08",99.25
"865","2010-06-09",101.980003
"866","2010-06-10",105.580002
"867","2010-06-11",106.559998
"868","2010-06-14",106.82
"869","2010-06-15",108.25
"870","2010-06-16",107.949997
"871","2010-06-17",107.900002
"872","2010-06-18",108.110001
"873","2010-06-21",107.279999
"874","2010-06-22",103.25
"875","2010-06-23",103.620003
"876","2010-06-24",101.099998
"877","2010-06-25",105.389999
"878","2010-06-28",103.860001
"879","2010-06-29",99.82
"880","2010-06-30",97.540001
"881","2010-07-01",96.839996
"882","2010-07-02",95.080002
"883","2010-07-06",93.470001
"884","2010-07-07",99.230003
"885","2010-07-08",101.849998
"886","2010-07-09",103.32
"887","2010-07-12",103.300003
"888","2010-07-13",105.580002
"889","2010-07-14",104.040001
"890","2010-07-15",104.150002
"891","2010-07-16",100.959999
"892","2010-07-19",102.760002
"893","2010-07-20",103.379997
"894","2010-07-21",100.910004
"895","2010-07-22",104.550003
"896","2010-07-23",104.629997
"897","2010-07-26",106.599998
"898","2010-07-27",107.339996
"899","2010-07-28",107.029999
"900","2010-07-29",104.639999
"901","2010-07-30",105.110001
"902","2010-08-02",108
"903","2010-08-03",107.110001
"904","2010-08-04",107.050003
"905","2010-08-05",106.370003
"906","2010-08-06",106.040001
"907","2010-08-09",107.269997
"908","2010-08-10",106.769997
"909","2010-08-11",103.849998
"910","2010-08-12",102.559998
"911","2010-08-13",102.580002
"912","2010-08-16",101.660004
"913","2010-08-17",104.190002
"914","2010-08-18",104.209999
"915","2010-08-19",102.419998
"916","2010-08-20",102.510002
"917","2010-08-23",101.949997
"918","2010-08-24",102.07
"919","2010-08-25",103.860001
"920","2010-08-26",103.550003
"921","2010-08-27",105.019997
"922","2010-08-30",103.300003
"923","2010-08-31",105.769997
"924","2010-09-01",109.120003
"925","2010-09-02",109.82
"926","2010-09-03",110.660004
"927","2010-09-07",109.970001
"928","2010-09-08",108.970001
"929","2010-09-09",108.400002
"930","2010-09-10",109.489998
"931","2010-09-13",110.93
"932","2010-09-14",109.830002
"933","2010-09-15",110.379997
"934","2010-09-16",109.5
"935","2010-09-17",110.75
"936","2010-09-20",114.720001
"937","2010-09-21",111.949997
"938","2010-09-22",110.629997
"939","2010-09-23",107.660004
"940","2010-09-24",110.57
"941","2010-09-27",108.599998
"942","2010-09-28",108.230003
"943","2010-09-29",108.489998
"944","2010-09-30",109.440002
"945","2010-10-01",109.080002
"946","2010-10-04",109.690002
