"","date","BRO"
"92","2007-05-15",12.755
"93","2007-05-16",12.76
"94","2007-05-17",12.795
"95","2007-05-18",12.795
"96","2007-05-21",12.865
"97","2007-05-22",12.875
"98","2007-05-23",12.87
"99","2007-05-24",12.88
"100","2007-05-25",12.82
"101","2007-05-29",12.81
"102","2007-05-30",12.9
"103","2007-05-31",13.03
"104","2007-06-01",12.975
"105","2007-06-04",12.99
"106","2007-06-05",12.975
"107","2007-06-06",12.975
"108","2007-06-07",12.82
"109","2007-06-08",12.85
"110","2007-06-11",12.975
"111","2007-06-12",12.905
"112","2007-06-13",12.9
"113","2007-06-14",12.855
"114","2007-06-15",12.8
"115","2007-06-18",12.91
"116","2007-06-19",12.93
"117","2007-06-20",12.87
"118","2007-06-21",12.955
"119","2007-06-22",12.92
"120","2007-06-25",12.95
"121","2007-06-26",12.935
"122","2007-06-27",12.945
"123","2007-06-28",12.825
"124","2007-06-29",12.57
"125","2007-07-02",12.61
"126","2007-07-03",12.59
"127","2007-07-05",12.56
"128","2007-07-06",12.745
"129","2007-07-09",12.635
"130","2007-07-10",12.43
"131","2007-07-11",12.47
"132","2007-07-12",12.68
"133","2007-07-13",12.705
"134","2007-07-16",12.535
"135","2007-07-17",12.44
"136","2007-07-18",12.535
"137","2007-07-19",12.6
"138","2007-07-20",12.525
"139","2007-07-23",12.645
"140","2007-07-24",12.96
"141","2007-07-25",13.24
"142","2007-07-26",13.105
"143","2007-07-27",13.025
"144","2007-07-30",12.98
"145","2007-07-31",12.85
"146","2007-08-01",13.05
"147","2007-08-02",13.06
"148","2007-08-03",12.65
"149","2007-08-06",13.365
"150","2007-08-07",13.775
"151","2007-08-08",14.045
"152","2007-08-09",13.875
"153","2007-08-10",13.105
"154","2007-08-13",13.175
"155","2007-08-14",12.87
"156","2007-08-15",12.98
"157","2007-08-16",13
"158","2007-08-17",13.12
"159","2007-08-20",13.285
"160","2007-08-21",13.335
"161","2007-08-22",13.655
"162","2007-08-23",13.155
"163","2007-08-24",13.22
"164","2007-08-27",13.31
"165","2007-08-28",13.105
"166","2007-08-29",13.435
"167","2007-08-30",13.42
"168","2007-08-31",13.46
"169","2007-09-04",13.54
"170","2007-09-05",13.525
"171","2007-09-06",13.48
"172","2007-09-07",13.18
"173","2007-09-10",13.185
"174","2007-09-11",13.455
"175","2007-09-12",13.28
"176","2007-09-13",13.34
"177","2007-09-14",13.37
"178","2007-09-17",13.325
"179","2007-09-18",13.575
"180","2007-09-19",13.34
"181","2007-09-20",13.16
"182","2007-09-21",13.085
"183","2007-09-24",13.13
"184","2007-09-25",13.04
"185","2007-09-26",13.2
"186","2007-09-27",13.3
"187","2007-09-28",13.15
"188","2007-10-01",12.95
"189","2007-10-02",13
"190","2007-10-03",13.02
"191","2007-10-04",13.12
"192","2007-10-05",13.195
"193","2007-10-08",13.295
"194","2007-10-09",13.475
"195","2007-10-10",13.425
"196","2007-10-11",13.58
"197","2007-10-12",13.725
"198","2007-10-15",13.81
"199","2007-10-16",13.6
"200","2007-10-17",13.555
"201","2007-10-18",13.305
"202","2007-10-19",13.05
"203","2007-10-22",13.075
"204","2007-10-23",12.415
"205","2007-10-24",12.14
"206","2007-10-25",12.14
"207","2007-10-26",12.6
"208","2007-10-29",12.525
"209","2007-10-30",12.485
"210","2007-10-31",12.595
"211","2007-11-01",12.435
"212","2007-11-02",12.395
"213","2007-11-05",12.175
"214","2007-11-06",12.36
"215","2007-11-07",12
"216","2007-11-08",12.1
"217","2007-11-09",11.965
"218","2007-11-12",12.345
"219","2007-11-13",12.48
"220","2007-11-14",12.33
"221","2007-11-15",12.165
"222","2007-11-16",12.08
"223","2007-11-19",11.95
"224","2007-11-20",11.91
"225","2007-11-21",11.745
"226","2007-11-23",11.955
"227","2007-11-26",11.55
"228","2007-11-27",12.02
"229","2007-11-28",12.18
"230","2007-11-29",12.15
"231","2007-11-30",12.3
"232","2007-12-03",12.44
"233","2007-12-04",12.335
"234","2007-12-05",12.465
"235","2007-12-06",12.35
"236","2007-12-07",12.415
"237","2007-12-10",12.36
"238","2007-12-11",12.055
"239","2007-12-12",11.865
"240","2007-12-13",12.14
"241","2007-12-14",11.955
"242","2007-12-17",11.755
"243","2007-12-18",11.915
"244","2007-12-19",11.845
"245","2007-12-20",11.835
"246","2007-12-21",12.02
"247","2007-12-24",12.35
"248","2007-12-26",12.06
"249","2007-12-27",11.89
"250","2007-12-28",11.835
"251","2007-12-31",11.75
"252","2008-01-02",11.7
"253","2008-01-03",11.64
"254","2008-01-04",11.655
"255","2008-01-07",11.595
"256","2008-01-08",11.29
"257","2008-01-09",11.305
"258","2008-01-10",11.5
"259","2008-01-11",11.125
"260","2008-01-14",11.215
"261","2008-01-15",10.955
"262","2008-01-16",11.105
"263","2008-01-17",11.025
"264","2008-01-18",10.75
"265","2008-01-22",10.72
"266","2008-01-23",10.975
"267","2008-01-24",10.88
"268","2008-01-25",10.75
"269","2008-01-28",11.19
"270","2008-01-29",11.23
"271","2008-01-30",11.105
"272","2008-01-31",11.255
"273","2008-02-01",11.6
"274","2008-02-04",11.615
"275","2008-02-05",11.31
"276","2008-02-06",11.175
"277","2008-02-07",11.31
"278","2008-02-08",11.285
"279","2008-02-11",9.5
"280","2008-02-12",9.235
"281","2008-02-13",9.28
"282","2008-02-14",9.265
"283","2008-02-15",9.31
"284","2008-02-19",9.22
"285","2008-02-20",9.255
"286","2008-02-21",9.14
"287","2008-02-22",9.185
"288","2008-02-25",9.26
"289","2008-02-26",9.24
"290","2008-02-27",9.325
"291","2008-02-28",9.015
"292","2008-02-29",8.915
"293","2008-03-03",8.955
"294","2008-03-04",8.9
"295","2008-03-05",8.83
"296","2008-03-06",8.72
"297","2008-03-07",8.68
"298","2008-03-10",8.68
"299","2008-03-11",8.83
"300","2008-03-12",8.635
"301","2008-03-13",8.74
"302","2008-03-14",8.595
"303","2008-03-17",8.635
"304","2008-03-18",8.88
"305","2008-03-19",8.82
"306","2008-03-20",8.965
"307","2008-03-24",8.97
"308","2008-03-25",9.245
"309","2008-03-26",9.04
"310","2008-03-27",8.84
"311","2008-03-28",8.69
"312","2008-03-31",8.69
"313","2008-04-01",8.775
"314","2008-04-02",8.75
"315","2008-04-03",8.85
"316","2008-04-04",8.775
"317","2008-04-07",8.855
"318","2008-04-08",8.6
"319","2008-04-09",8.505
"320","2008-04-10",8.5
"321","2008-04-11",8.395
"322","2008-04-14",8.33
"323","2008-04-15",8.47
"324","2008-04-16",8.56
"325","2008-04-17",8.57
"326","2008-04-18",8.585
"327","2008-04-21",8.675
"328","2008-04-22",9.27
"329","2008-04-23",9.57
"330","2008-04-24",9.56
"331","2008-04-25",9.58
"332","2008-04-28",9.645
"333","2008-04-29",9.755
"334","2008-04-30",9.6
"335","2008-05-01",9.9
"336","2008-05-02",9.76
"337","2008-05-05",9.72
"338","2008-05-06",9.745
"339","2008-05-07",9.455
"340","2008-05-08",9.47
"341","2008-05-09",9.63
"342","2008-05-12",9.645
"343","2008-05-13",9.66
"344","2008-05-14",9.665
"345","2008-05-15",9.64
"346","2008-05-16",9.455
"347","2008-05-19",9.565
"348","2008-05-20",9.52
"349","2008-05-21",9.51
"350","2008-05-22",9.605
"351","2008-05-23",9.49
"352","2008-05-27",9.405
"353","2008-05-28",9.5
"354","2008-05-29",9.6
"355","2008-05-30",9.735
"356","2008-06-02",9.735
"357","2008-06-03",9.67
"358","2008-06-04",9.65
"359","2008-06-05",9.86
"360","2008-06-06",9.67
"361","2008-06-09",9.775
"362","2008-06-10",9.745
"363","2008-06-11",9.705
"364","2008-06-12",9.78
"365","2008-06-13",9.86
"366","2008-06-16",9.89
"367","2008-06-17",9.855
"368","2008-06-18",9.815
"369","2008-06-19",10.055
"370","2008-06-20",9.74
"371","2008-06-23",9.925
"372","2008-06-24",9.67
"373","2008-06-25",9.635
"374","2008-06-26",9.42
"375","2008-06-27",9.145
"376","2008-06-30",8.695
"377","2008-07-01",8.82
"378","2008-07-02",8.775
"379","2008-07-03",8.85
"380","2008-07-07",8.84
"381","2008-07-08",9.07
"382","2008-07-09",8.82
"383","2008-07-10",8.955
"384","2008-07-11",9
"385","2008-07-14",8.785
"386","2008-07-15",8.755
"387","2008-07-16",9.18
"388","2008-07-17",9.35
"389","2008-07-18",8.595
"390","2008-07-21",8.295
"391","2008-07-22",8.7
"392","2008-07-23",8.91
"393","2008-07-24",8.64
"394","2008-07-25",8.625
"395","2008-07-28",8.37
"396","2008-07-29",8.48
"397","2008-07-30",8.765
"398","2008-07-31",8.785
"399","2008-08-01",8.695
"400","2008-08-04",8.76
"401","2008-08-05",9
"402","2008-08-06",9.015
"403","2008-08-07",8.975
"404","2008-08-08",9.165
"405","2008-08-11",9.3
"406","2008-08-12",9.285
"407","2008-08-13",9.32
"408","2008-08-14",9.505
"409","2008-08-15",9.62
"410","2008-08-18",9.525
"411","2008-08-19",9.64
"412","2008-08-20",9.74
"413","2008-08-21",9.8
"414","2008-08-22",9.8
"415","2008-08-25",9.64
"416","2008-08-26",9.865
"417","2008-08-27",9.865
"418","2008-08-28",10.075
"419","2008-08-29",10.16
"420","2008-09-02",10.325
"421","2008-09-03",10.585
"422","2008-09-04",10.39
"423","2008-09-05",10.875
"424","2008-09-08",10.73
"425","2008-09-09",10.505
"426","2008-09-10",10.51
"427","2008-09-11",10.495
"428","2008-09-12",10.53
"429","2008-09-15",10.185
"430","2008-09-16",10.91
"431","2008-09-17",11.155
"432","2008-09-18",11.55
"433","2008-09-19",11.98
"434","2008-09-22",11.38
"435","2008-09-23",11.285
"436","2008-09-24",11.2
"437","2008-09-25",11.25
"438","2008-09-26",11.385
"439","2008-09-29",10.69
"440","2008-09-30",10.81
"441","2008-10-01",10.835
"442","2008-10-02",10.835
"443","2008-10-03",10.76
"444","2008-10-06",10.4
"445","2008-10-07",10.04
"446","2008-10-08",9.925
"447","2008-10-09",9.01
"448","2008-10-10",9.43
"449","2008-10-13",10.345
"450","2008-10-14",9.42
"451","2008-10-15",9.25
"452","2008-10-16",9.475
"453","2008-10-17",9.28
"454","2008-10-20",10
"455","2008-10-21",9.575
"456","2008-10-22",9.5
"457","2008-10-23",9.09
"458","2008-10-24",8.965
"459","2008-10-27",8.655
"460","2008-10-28",9.58
"461","2008-10-29",9.585
"462","2008-10-30",9.825
"463","2008-10-31",10.26
"464","2008-11-03",10.705
"465","2008-11-04",10.865
"466","2008-11-05",10.275
"467","2008-11-06",10.245
"468","2008-11-07",10.36
"469","2008-11-10",9.915
"470","2008-11-11",9.985
"471","2008-11-12",9.925
"472","2008-11-13",10.65
"473","2008-11-14",10.21
"474","2008-11-17",10.04
"475","2008-11-18",10.13
"476","2008-11-19",9.49
"477","2008-11-20",8.8
"478","2008-11-21",8.965
"479","2008-11-24",9.485
"480","2008-11-25",9.685
"481","2008-11-26",9.925
"482","2008-11-28",9.95
"483","2008-12-01",9.31
"484","2008-12-02",9.78
"485","2008-12-03",10.3
"486","2008-12-04",9.845
"487","2008-12-05",10.475
"488","2008-12-08",10.27
"489","2008-12-09",10.22
"490","2008-12-10",10.105
"491","2008-12-11",9.445
"492","2008-12-12",9.625
"493","2008-12-15",9.505
"494","2008-12-16",10.11
"495","2008-12-17",10
"496","2008-12-18",10.15
"497","2008-12-19",10.095
"498","2008-12-22",10.07
"499","2008-12-23",9.94
"500","2008-12-24",9.755
"501","2008-12-26",10.045
"502","2008-12-29",10.14
"503","2008-12-30",10.435
"504","2008-12-31",10.45
"505","2009-01-02",10.205
"506","2009-01-05",10.44
"507","2009-01-06",10.695
"508","2009-01-07",10.465
"509","2009-01-08",10.525
"510","2009-01-09",10.445
"511","2009-01-12",10.28
"512","2009-01-13",10.56
"513","2009-01-14",10.15
"514","2009-01-15",10.185
"515","2009-01-16",10.305
"516","2009-01-20",10.005
"517","2009-01-21",10.18
"518","2009-01-22",9.805
"519","2009-01-23",9.83
"520","2009-01-26",9.43
"521","2009-01-27",9.72
"522","2009-01-28",10.04
"523","2009-01-29",9.625
"524","2009-01-30",9.565
"525","2009-02-02",9.83
"526","2009-02-03",9.785
"527","2009-02-04",9.06
"528","2009-02-05",9.2
"529","2009-02-06",9.38
"530","2009-02-09",9.4
"531","2009-02-10",9.095
"532","2009-02-11",9.21
"533","2009-02-12",9.395
"534","2009-02-13",9.305
"535","2009-02-17",9.24
"536","2009-02-18",9.15
"537","2009-02-19",8.725
"538","2009-02-20",8.545
"539","2009-02-23",8.225
"540","2009-02-24",8.67
"541","2009-02-25",8.425
"542","2009-02-26",8.26
"543","2009-02-27",8.435
"544","2009-03-02",8.24
"545","2009-03-03",8.055
"546","2009-03-04",8.235
"547","2009-03-05",8.015
"548","2009-03-06",7.985
"549","2009-03-09",7.825
"550","2009-03-10",8.135
"551","2009-03-11",7.9
"552","2009-03-12",8.205
"553","2009-03-13",8.495
"554","2009-03-16",8.14
"555","2009-03-17",8.535
"556","2009-03-18",8.845
"557","2009-03-19",8.595
"558","2009-03-20",8.625
"559","2009-03-23",9.225
"560","2009-03-24",9.04
"561","2009-03-25",9.32
"562","2009-03-26",9.39
"563","2009-03-27",9.32
"564","2009-03-30",9.215
"565","2009-03-31",9.455
"566","2009-04-01",9.24
"567","2009-04-02",9.45
"568","2009-04-03",9.445
"569","2009-04-06",9.29
"570","2009-04-07",9.12
"571","2009-04-08",9.255
"572","2009-04-09",9.355
"573","2009-04-13",9.675
"574","2009-04-14",9.4
"575","2009-04-15",9.65
"576","2009-04-16",9.505
"577","2009-04-17",9.575
"578","2009-04-20",9.27
"579","2009-04-21",9.51
"580","2009-04-22",9.35
"581","2009-04-23",9.2
"582","2009-04-24",9.13
"583","2009-04-27",9.125
"584","2009-04-28",9.205
"585","2009-04-29",9.745
"586","2009-04-30",9.73
"587","2009-05-01",9.475
"588","2009-05-04",9.29
"589","2009-05-05",9.095
"590","2009-05-06",9.19
"591","2009-05-07",9.15
"592","2009-05-08",9.55
"593","2009-05-11",9.38
"594","2009-05-12",9.335
"595","2009-05-13",9.25
"596","2009-05-14",9.34
"597","2009-05-15",9.32
"598","2009-05-18",9.505
"599","2009-05-19",9.28
"600","2009-05-20",9.25
"601","2009-05-21",9.39
"602","2009-05-22",9.285
"603","2009-05-26",9.485
"604","2009-05-27",9.26
"605","2009-05-28",9.4
"606","2009-05-29",9.64
"607","2009-06-01",9.78
"608","2009-06-02",9.925
"609","2009-06-03",9.88
"610","2009-06-04",9.945
"611","2009-06-05",9.875
"612","2009-06-08",9.9
"613","2009-06-09",9.905
"614","2009-06-10",9.985
"615","2009-06-11",9.97
"616","2009-06-12",9.89
"617","2009-06-15",9.81
"618","2009-06-16",9.68
"619","2009-06-17",9.745
"620","2009-06-18",9.8
"621","2009-06-19",9.905
"622","2009-06-22",9.75
"623","2009-06-23",9.63
"624","2009-06-24",9.685
"625","2009-06-25",9.835
"626","2009-06-26",9.755
"627","2009-06-29",9.905
"628","2009-06-30",9.965
"629","2009-07-01",9.91
"630","2009-07-02",9.68
"631","2009-07-06",9.66
"632","2009-07-07",9.49
"633","2009-07-08",9.415
"634","2009-07-09",9.295
"635","2009-07-10",9.27
"636","2009-07-13",9.545
"637","2009-07-14",9.5
"638","2009-07-15",9.65
"639","2009-07-16",9.71
"640","2009-07-17",9.66
"641","2009-07-20",9.66
"642","2009-07-21",9.475
"643","2009-07-22",9.52
"644","2009-07-23",9.665
"645","2009-07-24",9.665
"646","2009-07-27",9.685
"647","2009-07-28",9.715
"648","2009-07-29",9.785
"649","2009-07-30",9.77
"650","2009-07-31",9.59
"651","2009-08-03",9.78
"652","2009-08-04",9.86
"653","2009-08-05",9.865
"654","2009-08-06",9.78
"655","2009-08-07",9.86
"656","2009-08-10",9.77
"657","2009-08-11",9.735
"658","2009-08-12",9.755
"659","2009-08-13",9.815
"660","2009-08-14",9.79
"661","2009-08-17",9.665
"662","2009-08-18",9.645
"663","2009-08-19",9.72
"664","2009-08-20",9.715
"665","2009-08-21",9.865
"666","2009-08-24",9.935
"667","2009-08-25",9.945
"668","2009-08-26",9.865
"669","2009-08-27",9.89
"670","2009-08-28",9.965
"671","2009-08-31",9.935
"672","2009-09-01",9.65
"673","2009-09-02",9.62
"674","2009-09-03",9.62
"675","2009-09-04",9.72
"676","2009-09-08",9.63
"677","2009-09-09",9.685
"678","2009-09-10",9.71
"679","2009-09-11",9.625
"680","2009-09-14",9.715
"681","2009-09-15",9.6
"682","2009-09-16",9.77
"683","2009-09-17",9.695
"684","2009-09-18",9.6
"685","2009-09-21",9.58
"686","2009-09-22",9.535
"687","2009-09-23",9.49
"688","2009-09-24",9.48
"689","2009-09-25",9.365
"690","2009-09-28",9.61
"691","2009-09-29",9.565
"692","2009-09-30",9.58
"693","2009-10-01",9.58
"694","2009-10-02",9.525
"695","2009-10-05",9.52
"696","2009-10-06",9.655
"697","2009-10-07",9.665
"698","2009-10-08",9.75
"699","2009-10-09",9.805
"700","2009-10-12",9.8
"701","2009-10-13",9.715
"702","2009-10-14",9.805
"703","2009-10-15",9.85
"704","2009-10-16",9.715
"705","2009-10-19",9.69
"706","2009-10-20",9.465
"707","2009-10-21",9.34
"708","2009-10-22",9.39
"709","2009-10-23",9.33
"710","2009-10-26",9.18
"711","2009-10-27",9.21
"712","2009-10-28",9.115
"713","2009-10-29",9.26
"714","2009-10-30",9.185
"715","2009-11-02",9.14
"716","2009-11-03",9.14
"717","2009-11-04",9.13
"718","2009-11-05",9.19
"719","2009-11-06",9.215
"720","2009-11-09",9.34
"721","2009-11-10",9.36
"722","2009-11-11",9.36
"723","2009-11-12",9.145
"724","2009-11-13",9.1
"725","2009-11-16",9.125
"726","2009-11-17",9.125
"727","2009-11-18",9.05
"728","2009-11-19",8.955
"729","2009-11-20",8.915
"730","2009-11-23",8.995
"731","2009-11-24",8.96
"732","2009-11-25",8.995
"733","2009-11-27",8.81
"734","2009-11-30",8.925
"735","2009-12-01",8.895
"736","2009-12-02",8.93
"737","2009-12-03",8.91
"738","2009-12-04",8.96
"739","2009-12-07",8.86
"740","2009-12-08",8.83
"741","2009-12-09",8.905
"742","2009-12-10",8.995
"743","2009-12-11",8.895
"744","2009-12-14",8.945
"745","2009-12-15",8.91
"746","2009-12-16",8.985
"747","2009-12-17",8.985
"748","2009-12-18",8.94
"749","2009-12-21",8.97
"750","2009-12-22",9.05
"751","2009-12-23",9.115
"752","2009-12-24",9.2
"753","2009-12-28",9.105
"754","2009-12-29",9.165
"755","2009-12-30",9.145
"756","2009-12-31",8.985
"757","2010-01-04",9.005
"758","2010-01-05",8.94
"759","2010-01-06",8.86
"760","2010-01-07",8.865
"761","2010-01-08",8.82
"762","2010-01-11",8.855
"763","2010-01-12",8.865
"764","2010-01-13",8.92
"765","2010-01-14",8.955
"766","2010-01-15",8.885
"767","2010-01-19",8.93
"768","2010-01-20",8.9
"769","2010-01-21",8.965
"770","2010-01-22",8.945
"771","2010-01-25",8.945
"772","2010-01-26",8.91
"773","2010-01-27",8.905
"774","2010-01-28",8.81
"775","2010-01-29",8.8
"776","2010-02-01",8.805
"777","2010-02-02",8.875
"778","2010-02-03",8.92
"779","2010-02-04",8.925
"780","2010-02-05",8.88
"781","2010-02-08",8.88
"782","2010-02-09",8.875
"783","2010-02-10",8.845
"784","2010-02-11",8.845
"785","2010-02-12",8.85
"786","2010-02-16",8.28
"787","2010-02-17",8.27
"788","2010-02-18",8.25
"789","2010-02-19",8.36
"790","2010-02-22",8.375
"791","2010-02-23",8.41
"792","2010-02-24",8.475
"793","2010-02-25",8.445
"794","2010-02-26",8.39
"795","2010-03-01",8.42
"796","2010-03-02",8.46
"797","2010-03-03",8.54
"798","2010-03-04",8.59
"799","2010-03-05",8.68
"800","2010-03-08",8.655
"801","2010-03-09",8.72
"802","2010-03-10",8.775
"803","2010-03-11",8.84
"804","2010-03-12",8.835
"805","2010-03-15",8.85
"806","2010-03-16",8.87
"807","2010-03-17",8.94
"808","2010-03-18",8.965
"809","2010-03-19",8.99
"810","2010-03-22",8.955
"811","2010-03-23",9
"812","2010-03-24",8.98
"813","2010-03-25",8.93
"814","2010-03-26",8.905
"815","2010-03-29",8.915
"816","2010-03-30",8.99
"817","2010-03-31",8.96
"818","2010-04-01",8.865
"819","2010-04-05",8.895
"820","2010-04-06",8.955
"821","2010-04-07",8.995
"822","2010-04-08",9.05
"823","2010-04-09",9.15
"824","2010-04-12",9.205
"825","2010-04-13",9.29
"826","2010-04-14",9.395
"827","2010-04-15",9.425
"828","2010-04-16",9.295
"829","2010-04-19",9.45
"830","2010-04-20",9.77
"831","2010-04-21",9.73
"832","2010-04-22",9.895
"833","2010-04-23",10.015
"834","2010-04-26",9.925
"835","2010-04-27",9.85
"836","2010-04-28",9.905
"837","2010-04-29",10.125
"838","2010-04-30",10.07
"839","2010-05-03",10.075
"840","2010-05-04",10.015
"841","2010-05-05",9.88
"842","2010-05-06",9.495
"843","2010-05-07",9.505
"844","2010-05-10",9.73
"845","2010-05-11",9.785
"846","2010-05-12",9.915
"847","2010-05-13",9.91
"848","2010-05-14",9.76
"849","2010-05-17",9.88
"850","2010-05-18",9.765
"851","2010-05-19",9.815
"852","2010-05-20",9.535
"853","2010-05-21",9.55
"854","2010-05-24",9.565
"855","2010-05-25",9.49
"856","2010-05-26",9.545
"857","2010-05-27",9.865
"858","2010-05-28",9.8
"859","2010-06-01",9.68
"860","2010-06-02",9.79
"861","2010-06-03",9.915
"862","2010-06-04",9.65
"863","2010-06-07",9.475
"864","2010-06-08",9.515
"865","2010-06-09",9.385
"866","2010-06-10",9.795
"867","2010-06-11",9.855
"868","2010-06-14",10
"869","2010-06-15",10.195
"870","2010-06-16",10.13
"871","2010-06-17",10.09
"872","2010-06-18",10.105
"873","2010-06-21",10.06
"874","2010-06-22",9.925
"875","2010-06-23",9.89
"876","2010-06-24",9.855
"877","2010-06-25",9.895
"878","2010-06-28",9.905
"879","2010-06-29",9.675
"880","2010-06-30",9.57
"881","2010-07-01",9.57
"882","2010-07-02",9.45
"883","2010-07-06",9.48
"884","2010-07-07",9.635
"885","2010-07-08",9.685
"886","2010-07-09",9.735
"887","2010-07-12",9.65
"888","2010-07-13",9.96
"889","2010-07-14",9.83
"890","2010-07-15",9.735
"891","2010-07-16",9.475
"892","2010-07-19",9.535
"893","2010-07-20",10
"894","2010-07-21",9.725
"895","2010-07-22",10.045
"896","2010-07-23",10.095
"897","2010-07-26",10.115
"898","2010-07-27",10
"899","2010-07-28",9.995
"900","2010-07-29",9.965
"901","2010-07-30",10.01
"902","2010-08-02",10.06
"903","2010-08-03",9.945
"904","2010-08-04",10.06
"905","2010-08-05",10.04
"906","2010-08-06",10.035
"907","2010-08-09",10.25
"908","2010-08-10",10.13
"909","2010-08-11",9.88
"910","2010-08-12",9.765
"911","2010-08-13",9.7
"912","2010-08-16",9.695
"913","2010-08-17",9.835
"914","2010-08-18",9.9
"915","2010-08-19",9.765
"916","2010-08-20",9.74
"917","2010-08-23",9.755
"918","2010-08-24",9.645
"919","2010-08-25",9.62
"920","2010-08-26",9.585
"921","2010-08-27",9.765
"922","2010-08-30",9.57
"923","2010-08-31",9.52
"924","2010-09-01",9.69
"925","2010-09-02",9.935
"926","2010-09-03",9.92
"927","2010-09-07",9.745
"928","2010-09-08",9.77
"929","2010-09-09",9.905
"930","2010-09-10",9.975
"931","2010-09-13",10.075
"932","2010-09-14",10.085
"933","2010-09-15",10.095
"934","2010-09-16",10.085
"935","2010-09-17",10.14
"936","2010-09-20",10.17
"937","2010-09-21",10.17
"938","2010-09-22",10.02
"939","2010-09-23",9.875
"940","2010-09-24",10.08
"941","2010-09-27",9.925
"942","2010-09-28",9.845
"943","2010-09-29",9.935
"944","2010-09-30",10.095
"945","2010-10-01",10.085
"946","2010-10-04",9.98
"947","2010-10-05",10.135
"948","2010-10-06",10.185
"949","2010-10-07",10.22
"950","2010-10-08",10.155
"951","2010-10-11",10.16
"952","2010-10-12",10.235
"953","2010-10-13",10.345
"954","2010-10-14",10.305
"955","2010-10-15",10.37
"956","2010-10-18",10.365
"957","2010-10-19",10.75
"958","2010-10-20",10.87
"959","2010-10-21",10.875
"960","2010-10-22",11.045
"961","2010-10-25",11.035
"962","2010-10-26",11.135
"963","2010-10-27",11.17
"964","2010-10-28",11.18
"965","2010-10-29",11.145
"966","2010-11-01",11.115
"967","2010-11-02",11.105
"968","2010-11-03",11.23
"969","2010-11-04",11.49
"970","2010-11-05",11.515
"971","2010-11-08",11.515
"972","2010-11-09",11.345
"973","2010-11-10",11.45
"974","2010-11-11",11.385
"975","2010-11-12",11.28
"976","2010-11-15",11.43
"977","2010-11-16",11.195
"978","2010-11-17",11.22
"979","2010-11-18",11.405
"980","2010-11-19",11.265
"981","2010-11-22",11.27
"982","2010-11-23",11.305
"983","2010-11-24",11.53
"984","2010-11-26",11.36
"985","2010-11-29",11.46
"986","2010-11-30",11.435
"987","2010-12-01",11.74
"988","2010-12-02",11.9
"989","2010-12-03",11.72
"990","2010-12-06",11.57
"991","2010-12-07",11.55
"992","2010-12-08",11.73
"993","2010-12-09",11.75
"994","2010-12-10",11.865
"995","2010-12-13",11.925
"996","2010-12-14",12.03
"997","2010-12-15",11.93
"998","2010-12-16",11.95
"999","2010-12-17",11.975
"1000","2010-12-20",11.965
