"","date","PRSP"
"237","2019-05-10",23.16
"238","2019-05-13",22.379999
"239","2019-05-14",22.33
"240","2019-05-15",22.4
"241","2019-05-16",22.469999
"242","2019-05-17",22.17
"243","2019-05-20",21.969999
"244","2019-05-21",22.34
"245","2019-05-22",22.6
"246","2019-05-23",22.049999
"247","2019-05-24",22.290001
"248","2019-05-28",22.219999
"249","2019-05-29",21.860001
"250","2019-05-30",21.67
"251","2019-05-31",21.709999
"252","2019-06-03",21.309999
"253","2019-06-04",21.65
"254","2019-06-05",21.280001
"255","2019-06-06",21.540001
"256","2019-06-07",23.58
"257","2019-06-10",23.110001
"258","2019-06-11",23.01
"259","2019-06-12",23.200001
"260","2019-06-13",23.02
"261","2019-06-14",22.83
"262","2019-06-17",22.959999
"263","2019-06-18",23.49
"264","2019-06-19",23.5
"265","2019-06-20",23.950001
"266","2019-06-21",23.700001
"267","2019-06-24",23.469999
"268","2019-06-25",23.620001
"269","2019-06-26",23.129999
"270","2019-06-27",23.059999
"271","2019-06-28",23.41
"272","2019-07-01",23.26
"273","2019-07-02",22.9
"274","2019-07-03",23.610001
"275","2019-07-05",23.73
"276","2019-07-08",23.860001
"277","2019-07-09",24.01
"278","2019-07-10",24.030001
"279","2019-07-11",24.02
"280","2019-07-12",23.969999
"281","2019-07-15",23.84
"282","2019-07-16",23.809999
"283","2019-07-17",23.9
"284","2019-07-18",23.940001
"285","2019-07-19",23.4
"286","2019-07-22",23.200001
"287","2019-07-23",23.18
"288","2019-07-24",23.719999
"289","2019-07-25",23.76
"290","2019-07-26",23.98
"291","2019-07-29",23.790001
"292","2019-07-30",23.620001
"293","2019-07-31",23.33
"294","2019-08-01",23.49
"295","2019-08-02",22.84
"296","2019-08-05",21.809999
"297","2019-08-06",21.82
"298","2019-08-07",22.07
"299","2019-08-08",22.719999
"300","2019-08-09",22.34
"301","2019-08-12",21.809999
"302","2019-08-13",22
"303","2019-08-14",21.49
"304","2019-08-15",23.75
"305","2019-08-16",24.32
"306","2019-08-19",24.549999
"307","2019-08-20",24.93
"308","2019-08-21",25.58
"309","2019-08-22",25.469999
"310","2019-08-23",25.110001
"311","2019-08-26",25.6
"312","2019-08-27",25.190001
"313","2019-08-28",25.57
"314","2019-08-29",25.66
"315","2019-08-30",25.950001
"316","2019-09-03",25.610001
"317","2019-09-04",25.959999
"318","2019-09-05",26.120001
"319","2019-09-06",25.92
"320","2019-09-09",25.65
"321","2019-09-10",25.73
"322","2019-09-11",26.02
"323","2019-09-12",26.110001
"324","2019-09-13",26.35
"325","2019-09-16",26.18
"326","2019-09-17",26.01
"327","2019-09-18",25.98
"328","2019-09-19",26.23
"329","2019-09-20",26.299999
"330","2019-09-23",26.33
"331","2019-09-24",25.85
"332","2019-09-25",26.17
"333","2019-09-26",26.41
"334","2019-09-27",25.9
"335","2019-09-30",26.120001
"336","2019-10-01",25.75
"337","2019-10-02",25.32
"338","2019-10-03",25.41
"339","2019-10-04",25.610001
"340","2019-10-07",25.75
"341","2019-10-08",25.440001
"342","2019-10-09",25.549999
"343","2019-10-10",25.620001
"344","2019-10-11",26.040001
"345","2019-10-14",25.77
"346","2019-10-15",26.07
"347","2019-10-16",25.68
"348","2019-10-17",25.75
"349","2019-10-18",25.67
"350","2019-10-21",25.76
"351","2019-10-22",25.559999
"352","2019-10-23",25.379999
"353","2019-10-24",25.59
"354","2019-10-25",25.75
"355","2019-10-28",26.209999
"356","2019-10-29",26.530001
"357","2019-10-30",26.629999
"358","2019-10-31",26.540001
"359","2019-11-01",27.209999
"360","2019-11-04",27.059999
"361","2019-11-05",26.92
"362","2019-11-06",27.02
"363","2019-11-07",27.16
"364","2019-11-08",27.48
"365","2019-11-11",27.59
"366","2019-11-12",27.98
"367","2019-11-13",27.799999
"368","2019-11-14",27.91
"369","2019-11-15",27.75
"370","2019-11-18",27.700001
"371","2019-11-19",27.540001
"372","2019-11-20",26.9
"373","2019-11-21",26.799999
"374","2019-11-22",26.610001
"375","2019-11-25",26.700001
"376","2019-11-26",26.74
"377","2019-11-27",27.450001
"378","2019-11-29",27.58
"379","2019-12-02",27.440001
"380","2019-12-03",27.450001
"381","2019-12-04",27.379999
"382","2019-12-05",27.09
"383","2019-12-06",26.84
"384","2019-12-09",26.85
"385","2019-12-10",26.75
"386","2019-12-11",26.33
"387","2019-12-12",26.15
"388","2019-12-13",26.17
"389","2019-12-16",26.48
"390","2019-12-17",26.379999
"391","2019-12-18",26.469999
"392","2019-12-19",26.75
"393","2019-12-20",27.68
"394","2019-12-23",27.93
"395","2019-12-24",27.780001
"396","2019-12-26",27.370001
"397","2019-12-27",27.059999
"398","2019-12-30",26.77
"399","2019-12-31",26.440001
"400","2020-01-02",26.34
"401","2020-01-03",26.49
"402","2020-01-06",26.35
"403","2020-01-07",26.02
"404","2020-01-08",26
"405","2020-01-09",26.42
"406","2020-01-10",26.1
"407","2020-01-13",26.700001
"408","2020-01-14",26.51
"409","2020-01-15",27.67
"410","2020-01-16",28.4
"411","2020-01-17",28.34
"412","2020-01-21",28.27
"413","2020-01-22",28.74
"414","2020-01-23",28.43
"415","2020-01-24",28.15
"416","2020-01-27",28.290001
"417","2020-01-28",28.99
"418","2020-01-29",28.950001
"419","2020-01-30",28.940001
"420","2020-01-31",28.07
"421","2020-02-03",28.32
"422","2020-02-04",28.75
"423","2020-02-05",29.41
"424","2020-02-06",24.4
"425","2020-02-07",23.610001
"426","2020-02-10",23.5
"427","2020-02-11",23.4
"428","2020-02-12",23.190001
"429","2020-02-13",25.129999
"430","2020-02-14",24.68
"431","2020-02-18",25.280001
"432","2020-02-19",25.25
"433","2020-02-20",25.690001
"434","2020-02-21",25.43
"435","2020-02-24",25.1
"436","2020-02-25",24.440001
"437","2020-02-26",24.870001
"438","2020-02-27",24.719999
"439","2020-02-28",24.969999
"440","2020-03-02",25.450001
"441","2020-03-03",24.379999
"442","2020-03-04",25.24
"443","2020-03-05",25.08
"444","2020-03-06",24.280001
"445","2020-03-09",22.299999
"446","2020-03-10",21.4
"447","2020-03-11",20.450001
"448","2020-03-12",17.639999
"449","2020-03-13",18.559999
"450","2020-03-16",15.6
"451","2020-03-17",17.57
"452","2020-03-18",16.6
"453","2020-03-19",17.950001
"454","2020-03-20",15.81
"455","2020-03-23",15.39
"456","2020-03-24",17.07
"457","2020-03-25",17.870001
"458","2020-03-26",19.32
"459","2020-03-27",18.49
"460","2020-03-30",18.57
"461","2020-03-31",18.24
"462","2020-04-01",16.780001
"463","2020-04-02",16.940001
"464","2020-04-03",16.58
"465","2020-04-06",18.629999
"466","2020-04-07",18.4
"467","2020-04-08",19.32
"468","2020-04-09",20.59
"469","2020-04-13",20.02
"470","2020-04-14",20.15
"471","2020-04-15",19.5
"472","2020-04-16",19.25
"473","2020-04-17",20.34
"474","2020-04-20",20.299999
"475","2020-04-21",19.440001
"476","2020-04-22",19.620001
"477","2020-04-23",19.950001
"478","2020-04-24",20.59
"479","2020-04-27",21.540001
"480","2020-04-28",21.389999
"481","2020-04-29",22.73
"482","2020-04-30",21.57
"483","2020-05-01",21.07
"484","2020-05-04",20.99
"485","2020-05-05",21.459999
"486","2020-05-06",21.24
"487","2020-05-07",21.35
"488","2020-05-08",22.23
"489","2020-05-11",22.58
"490","2020-05-12",21.889999
"491","2020-05-13",21.309999
"492","2020-05-14",21.07
"493","2020-05-15",21.99
"494","2020-05-18",23.280001
"495","2020-05-19",22.92
"496","2020-05-20",23.33
"497","2020-05-21",22.99
"498","2020-05-22",22.17
"499","2020-05-26",22.25
"500","2020-05-27",22.52
"501","2020-05-28",22.6
"502","2020-05-29",22.17
"503","2020-06-01",23.360001
"504","2020-06-02",23.620001
"505","2020-06-03",24.040001
"506","2020-06-04",24.690001
"507","2020-06-05",24.34
"508","2020-06-08",24.42
"509","2020-06-09",23.530001
"510","2020-06-10",23.1
"511","2020-06-11",21.059999
"512","2020-06-12",25.18
"513","2020-06-15",24.639999
"514","2020-06-16",24.559999
"515","2020-06-17",24.049999
"516","2020-06-18",23.959999
"517","2020-06-19",23.77
"518","2020-06-22",23.639999
"519","2020-06-23",23.469999
"520","2020-06-24",22.799999
"521","2020-06-25",22.93
"522","2020-06-26",21.700001
"523","2020-06-29",22.93
"524","2020-06-30",23.23
"525","2020-07-01",23.030001
"526","2020-07-02",22.870001
"527","2020-07-06",22.299999
"528","2020-07-07",21.940001
"529","2020-07-08",21.879999
"530","2020-07-09",21.08
"531","2020-07-10",21.809999
"532","2020-07-13",21.42
"533","2020-07-14",21.52
"534","2020-07-15",22.559999
"535","2020-07-16",22.549999
"536","2020-07-17",23.26
"537","2020-07-20",22.360001
"538","2020-07-21",22.16
"539","2020-07-22",22.32
"540","2020-07-23",21.719999
"541","2020-07-24",21.6
"542","2020-07-27",21.940001
"543","2020-07-28",21.68
"544","2020-07-29",21.82
"545","2020-07-30",21.629999
"546","2020-07-31",21.4
"547","2020-08-03",21.92
"548","2020-08-04",21.629999
"549","2020-08-05",21.82
"550","2020-08-06",21.780001
"551","2020-08-07",21.85
"552","2020-08-10",22.049999
"553","2020-08-11",22.08
"554","2020-08-12",22.17
"555","2020-08-13",21.65
"556","2020-08-14",21.48
"557","2020-08-17",21.52
"558","2020-08-18",21.17
"559","2020-08-19",21.120001
"560","2020-08-20",20.690001
"561","2020-08-21",20.309999
"562","2020-08-24",20.85
"563","2020-08-25",20.950001
"564","2020-08-26",21.120001
"565","2020-08-27",21.34
"566","2020-08-28",21.15
"567","2020-08-31",20.77
"568","2020-09-01",20.549999
"569","2020-09-02",21.32
"570","2020-09-03",20.52
"571","2020-09-04",20.190001
"572","2020-09-08",19.85
"573","2020-09-09",19.74
"574","2020-09-10",19.860001
"575","2020-09-11",20
"576","2020-09-14",20.24
"577","2020-09-15",20.23
"578","2020-09-16",20
"579","2020-09-17",19.809999
"580","2020-09-18",19.48
"581","2020-09-21",19.49
"582","2020-09-22",19.559999
"583","2020-09-23",18.940001
"584","2020-09-24",18.940001
"585","2020-09-25",19.290001
"586","2020-09-28",19.42
"587","2020-09-29",19.389999
"588","2020-09-30",19.450001
"589","2020-10-01",19.35
"590","2020-10-02",19.08
"591","2020-10-05",19.16
"592","2020-10-06",19.299999
"593","2020-10-07",19.5
"594","2020-10-08",19.68
"595","2020-10-09",19.09
"596","2020-10-12",19.780001
"597","2020-10-13",19.629999
"598","2020-10-14",19.780001
"599","2020-10-15",20.33
"600","2020-10-16",20.43
"601","2020-10-19",19.73
"602","2020-10-20",19.58
"603","2020-10-21",19.25
"604","2020-10-22",19.540001
"605","2020-10-23",19.48
"606","2020-10-26",18.620001
"607","2020-10-27",17.98
"608","2020-10-28",17.620001
"609","2020-10-29",18.059999
"610","2020-10-30",17.93
"611","2020-11-02",18.41
"612","2020-11-03",18.889999
"613","2020-11-04",19.559999
"614","2020-11-05",19.879999
"615","2020-11-06",19.6
"616","2020-11-09",22.42
"617","2020-11-10",22.110001
"618","2020-11-11",22.08
"619","2020-11-12",21.92
"620","2020-11-13",22.290001
"621","2020-11-16",22.969999
"622","2020-11-17",22.870001
"623","2020-11-18",22.27
"624","2020-11-19",22.299999
"625","2020-11-20",22.33
"626","2020-11-23",22.709999
"627","2020-11-24",23.040001
"628","2020-11-25",23.16
"629","2020-11-27",23.059999
