"","date","WHG"
"118","2007-06-21",29.860001
"119","2007-06-22",30.26
"120","2007-06-25",32.049999
"121","2007-06-26",33.16
"122","2007-06-27",33.209999
"123","2007-06-28",34.099998
"124","2007-06-29",34.16
"125","2007-07-02",34.860001
"126","2007-07-03",35.23
"127","2007-07-05",34.84
"128","2007-07-06",35.150002
"129","2007-07-09",35.66
"130","2007-07-10",33.650002
"131","2007-07-11",33.099998
"132","2007-07-12",33.610001
"133","2007-07-13",32.720001
"134","2007-07-16",32.810001
"135","2007-07-17",33.09
"136","2007-07-18",33.099998
"137","2007-07-19",33.189999
"138","2007-07-20",33.349998
"139","2007-07-23",33.110001
"140","2007-07-24",32.080002
"141","2007-07-25",32.669998
"142","2007-07-26",32.77
"143","2007-07-27",32.389999
"144","2007-07-30",33.23
"145","2007-07-31",33.400002
"146","2007-08-01",32.950001
"147","2007-08-02",32.349998
"148","2007-08-03",32.209999
"149","2007-08-06",31.969999
"150","2007-08-07",31.65
"151","2007-08-08",31.73
"152","2007-08-09",31.690001
"153","2007-08-10",29.48
"154","2007-08-13",29.08
"155","2007-08-14",28.99
"156","2007-08-15",28.51
"157","2007-08-16",27.09
"158","2007-08-17",24.92
"159","2007-08-20",25.51
"160","2007-08-21",26.35
"161","2007-08-22",27.24
"162","2007-08-23",27.389999
"163","2007-08-24",27.48
"164","2007-08-27",27.280001
"165","2007-08-28",27.190001
"166","2007-08-29",26.950001
"167","2007-08-30",27.780001
"168","2007-08-31",28.48
"169","2007-09-04",29.33
"170","2007-09-05",29
"171","2007-09-06",29.49
"172","2007-09-07",29
"173","2007-09-10",28.959999
"174","2007-09-11",29
"175","2007-09-12",28.549999
"176","2007-09-13",28.98
"177","2007-09-14",29
"178","2007-09-17",28.940001
"179","2007-09-18",29.450001
"180","2007-09-19",30.440001
"181","2007-09-20",31.290001
"182","2007-09-21",33.110001
"183","2007-09-24",32.509998
"184","2007-09-25",32.68
"185","2007-09-26",32.779999
"186","2007-09-27",33.849998
"187","2007-09-28",34.310001
"188","2007-10-01",34.709999
"189","2007-10-02",35.560001
"190","2007-10-03",35.400002
"191","2007-10-04",35.400002
"192","2007-10-05",35.540001
"193","2007-10-08",35.919998
"194","2007-10-09",35.360001
"195","2007-10-10",34.560001
"196","2007-10-11",35.240002
"197","2007-10-12",35.970001
"198","2007-10-15",36.369999
"199","2007-10-16",37
"200","2007-10-17",37.279999
"201","2007-10-18",37.52
"202","2007-10-19",37.009998
"203","2007-10-22",36.599998
"204","2007-10-23",38.060001
"205","2007-10-24",39.330002
"206","2007-10-25",39.799999
"207","2007-10-26",38.880001
"208","2007-10-29",38
"209","2007-10-30",37.700001
"210","2007-10-31",38
"211","2007-11-01",37.849998
"212","2007-11-02",37.779999
"213","2007-11-05",37.240002
"214","2007-11-06",37.220001
"215","2007-11-07",36.029999
"216","2007-11-08",36.599998
"217","2007-11-09",37.080002
"218","2007-11-12",36.77
"219","2007-11-13",36.889999
"220","2007-11-14",37.560001
"221","2007-11-15",36.009998
"222","2007-11-16",36.630001
"223","2007-11-19",36.779999
"224","2007-11-20",35.939999
"225","2007-11-21",33.799999
"226","2007-11-23",34.599998
"227","2007-11-26",34.889999
"228","2007-11-27",35
"229","2007-11-28",36.869999
"230","2007-11-29",37.139999
"231","2007-11-30",37.799999
"232","2007-12-03",37.009998
"233","2007-12-04",36.889999
"234","2007-12-05",37.700001
"235","2007-12-06",38.799999
"236","2007-12-07",39.119999
"237","2007-12-10",39.560001
"238","2007-12-11",38.849998
"239","2007-12-12",36.139999
"240","2007-12-13",35.75
"241","2007-12-14",34.799999
"242","2007-12-17",34.25
"243","2007-12-18",32.869999
"244","2007-12-19",31.780001
"245","2007-12-20",33.099998
"246","2007-12-21",36.639999
"247","2007-12-24",38
"248","2007-12-26",39.029999
"249","2007-12-27",38.580002
"250","2007-12-28",37.950001
"251","2007-12-31",37.599998
"252","2008-01-02",36.080002
"253","2008-01-03",34.330002
"254","2008-01-04",33.009998
"255","2008-01-07",34.900002
"256","2008-01-08",33.41
"257","2008-01-09",33.689999
"258","2008-01-10",38.029999
"259","2008-01-11",38.400002
"260","2008-01-14",38.450001
"261","2008-01-15",37.490002
"262","2008-01-16",37.599998
"263","2008-01-17",37.349998
"264","2008-01-18",35.580002
"265","2008-01-22",33.77
"266","2008-01-23",32.990002
"267","2008-01-24",32.990002
"268","2008-01-25",32.990002
"269","2008-01-28",33
"270","2008-01-29",34.599998
"271","2008-01-30",35.009998
"272","2008-01-31",34.279999
"273","2008-02-01",33.540001
"274","2008-02-04",33.369999
"275","2008-02-05",33.619999
"276","2008-02-06",32.849998
"277","2008-02-07",35.029999
"278","2008-02-08",35.099998
"279","2008-02-11",35
"280","2008-02-12",35.220001
"281","2008-02-13",35.400002
"282","2008-02-14",35.709999
"283","2008-02-15",35.799999
"284","2008-02-19",34.5
"285","2008-02-20",35.740002
"286","2008-02-21",35.400002
"287","2008-02-22",35.400002
"288","2008-02-25",35.369999
"289","2008-02-26",34.43
"290","2008-02-27",35.650002
"291","2008-02-28",35.610001
"292","2008-02-29",35.459999
"293","2008-03-03",35.759998
"294","2008-03-04",36
"295","2008-03-05",36.110001
"296","2008-03-06",35.860001
"297","2008-03-07",35.650002
"298","2008-03-10",34.689999
"299","2008-03-11",35.189999
"300","2008-03-12",33.98
"301","2008-03-13",34.259998
"302","2008-03-14",34.400002
"303","2008-03-17",34.25
"304","2008-03-18",35.68
"305","2008-03-19",34
"306","2008-03-20",35.869999
"307","2008-03-24",38
"308","2008-03-25",38.450001
"309","2008-03-26",38.209999
"310","2008-03-27",38.290001
"311","2008-03-28",37.959999
"312","2008-03-31",37.700001
"313","2008-04-01",38.419998
"314","2008-04-02",38.599998
"315","2008-04-03",38.459999
"316","2008-04-04",38.73
"317","2008-04-07",37.939999
"318","2008-04-08",38.189999
"319","2008-04-09",36.849998
"320","2008-04-10",36.23
"321","2008-04-11",37.389999
"322","2008-04-14",36
"323","2008-04-15",35.639999
"324","2008-04-16",35.57
"325","2008-04-17",35.57
"326","2008-04-18",35.77
"327","2008-04-21",35
"328","2008-04-22",34.279999
"329","2008-04-23",34.16
"330","2008-04-24",35.419998
"331","2008-04-25",35.279999
"332","2008-04-28",36.209999
"333","2008-04-29",35.220001
"334","2008-04-30",34.98
"335","2008-05-01",35
"336","2008-05-02",34.990002
"337","2008-05-05",35.099998
"338","2008-05-06",36.009998
"339","2008-05-07",36.040001
"340","2008-05-08",35.529999
"341","2008-05-09",36.709999
"342","2008-05-12",37.049999
"343","2008-05-13",37.290001
"344","2008-05-14",38.650002
"345","2008-05-15",37.549999
"346","2008-05-16",38.91
"347","2008-05-19",38.98
"348","2008-05-20",39.459999
"349","2008-05-21",39.380001
"350","2008-05-22",39.740002
"351","2008-05-23",40.509998
"352","2008-05-27",42.189999
"353","2008-05-28",41.580002
"354","2008-05-29",40.990002
"355","2008-05-30",41.02
"356","2008-06-02",37.91
"357","2008-06-03",37.900002
"358","2008-06-04",37.779999
"359","2008-06-05",38.919998
"360","2008-06-06",38.09
"361","2008-06-09",37.900002
"362","2008-06-10",37.099998
"363","2008-06-11",38.299999
"364","2008-06-12",40
"365","2008-06-13",41.009998
"366","2008-06-16",42.290001
"367","2008-06-17",42.5
"368","2008-06-18",40.970001
"369","2008-06-19",40.75
"370","2008-06-20",40.599998
"371","2008-06-23",41.66
"372","2008-06-24",39.950001
"373","2008-06-25",39.900002
"374","2008-06-26",38.400002
"375","2008-06-27",40.720001
"376","2008-06-30",39.799999
"377","2008-07-01",41.66
"378","2008-07-02",40.91
"379","2008-07-03",41.290001
"380","2008-07-07",42.299999
"381","2008-07-08",42.830002
"382","2008-07-09",41.450001
"383","2008-07-10",42
"384","2008-07-11",44.959999
"385","2008-07-14",44.919998
"386","2008-07-15",46.25
"387","2008-07-16",47.580002
"388","2008-07-17",49.099998
"389","2008-07-18",48.77
"390","2008-07-21",48.75
"391","2008-07-22",51.650002
"392","2008-07-23",51.599998
"393","2008-07-24",48.470001
"394","2008-07-25",51.470001
"395","2008-07-28",49.5
"396","2008-07-29",49.779999
"397","2008-07-30",47.299999
"398","2008-07-31",46.48
"399","2008-08-01",46.939999
"400","2008-08-04",45.990002
"401","2008-08-05",47.5
"402","2008-08-06",47.5
"403","2008-08-07",46.580002
"404","2008-08-08",46.650002
"405","2008-08-11",47.790001
"406","2008-08-12",45.889999
"407","2008-08-13",48.509998
"408","2008-08-14",49.919998
"409","2008-08-15",49.349998
"410","2008-08-18",48.990002
"411","2008-08-19",48.209999
"412","2008-08-20",48.91
"413","2008-08-21",48.139999
"414","2008-08-22",48.16
"415","2008-08-25",48.34
"416","2008-08-26",47.869999
"417","2008-08-27",49.209999
"418","2008-08-28",48.880001
"419","2008-08-29",48.099998
"420","2008-09-02",47.099998
"421","2008-09-03",46.799999
"422","2008-09-04",44.299999
"423","2008-09-05",44.099998
"424","2008-09-08",45.599998
"425","2008-09-09",42.189999
"426","2008-09-10",44.459999
"427","2008-09-11",44.799999
"428","2008-09-12",46.240002
"429","2008-09-15",44.25
"430","2008-09-16",45.400002
"431","2008-09-17",41.5
"432","2008-09-18",47
"433","2008-09-19",51.5
"434","2008-09-22",49.990002
"435","2008-09-23",49.540001
"436","2008-09-24",46.759998
"437","2008-09-25",47
"438","2008-09-26",49.080002
"439","2008-09-29",48.400002
"440","2008-09-30",47.400002
"441","2008-10-01",47
"442","2008-10-02",46.200001
"443","2008-10-03",46.860001
"444","2008-10-06",44.380001
"445","2008-10-07",43.849998
"446","2008-10-08",42.07
"447","2008-10-09",36
"448","2008-10-10",37.540001
"449","2008-10-13",45.099998
"450","2008-10-14",43.700001
"451","2008-10-15",40.299999
"452","2008-10-16",43.25
"453","2008-10-17",41.650002
"454","2008-10-20",42.919998
"455","2008-10-21",41.799999
"456","2008-10-22",40
"457","2008-10-23",39.77
"458","2008-10-24",38.099998
"459","2008-10-27",34
"460","2008-10-28",34.150002
"461","2008-10-29",33.84
"462","2008-10-30",35
"463","2008-10-31",38.349998
"464","2008-11-03",38.349998
"465","2008-11-04",37.73
"466","2008-11-05",33.77
"467","2008-11-06",31.950001
"468","2008-11-07",31.559999
"469","2008-11-10",31.1
"470","2008-11-11",31.309999
"471","2008-11-12",29
"472","2008-11-13",30.26
"473","2008-11-14",30.01
"474","2008-11-17",30.83
"475","2008-11-18",30.540001
"476","2008-11-19",28.57
"477","2008-11-20",26.700001
"478","2008-11-21",30.200001
"479","2008-11-24",32.599998
"480","2008-11-25",31.5
"481","2008-11-26",31.4
"482","2008-11-28",31.299999
"483","2008-12-01",26.450001
"484","2008-12-02",27.85
"485","2008-12-03",29.84
"486","2008-12-04",28.809999
"487","2008-12-05",29.959999
"488","2008-12-08",30.09
"489","2008-12-09",28.379999
"490","2008-12-10",28.620001
"491","2008-12-11",26
"492","2008-12-12",25.85
"493","2008-12-15",23.959999
"494","2008-12-16",25.17
"495","2008-12-17",27.290001
"496","2008-12-18",25.450001
"497","2008-12-19",28.18
"498","2008-12-22",26.73
"499","2008-12-23",25.549999
"500","2008-12-24",25.209999
"501","2008-12-26",25.389999
"502","2008-12-29",23.82
"503","2008-12-30",25.49
"504","2008-12-31",28.41
"505","2009-01-02",27.67
"506","2009-01-05",29.34
"507","2009-01-06",29.99
"508","2009-01-07",29.67
"509","2009-01-08",31
"510","2009-01-09",28.52
"511","2009-01-12",27.809999
"512","2009-01-13",25.91
"513","2009-01-14",25.6
"514","2009-01-15",27.65
"515","2009-01-16",27.360001
"516","2009-01-20",24.9
"517","2009-01-21",27.700001
"518","2009-01-22",27.870001
"519","2009-01-23",26.790001
"520","2009-01-26",26.969999
"521","2009-01-27",28.23
"522","2009-01-28",28.959999
"523","2009-01-29",28.959999
"524","2009-01-30",27.76
"525","2009-02-02",28.379999
"526","2009-02-03",30
"527","2009-02-04",31
"528","2009-02-05",30.690001
"529","2009-02-06",36
"530","2009-02-09",38.330002
"531","2009-02-10",36.720001
"532","2009-02-11",36.91
"533","2009-02-12",39.18
"534","2009-02-13",38.860001
"535","2009-02-17",37.450001
"536","2009-02-18",37.509998
"537","2009-02-19",37.639999
"538","2009-02-20",37.25
"539","2009-02-23",35.439999
"540","2009-02-24",38.139999
"541","2009-02-25",37.290001
"542","2009-02-26",34.84
"543","2009-02-27",35.209999
"544","2009-03-02",33.950001
"545","2009-03-03",33.049999
"546","2009-03-04",34.799999
"547","2009-03-05",33.209999
"548","2009-03-06",33.799999
"549","2009-03-09",31.139999
"550","2009-03-10",32.959999
"551","2009-03-11",33.209999
"552","2009-03-12",38.349998
"553","2009-03-13",37.919998
"554","2009-03-16",36.619999
"555","2009-03-17",38.52
"556","2009-03-18",38.98
"557","2009-03-19",38.77
"558","2009-03-20",38.709999
"559","2009-03-23",40.349998
"560","2009-03-24",37.560001
"561","2009-03-25",41.380001
"562","2009-03-26",42.919998
"563","2009-03-27",39.07
"564","2009-03-30",38.709999
"565","2009-03-31",39.09
"566","2009-04-01",40.169998
"567","2009-04-02",42.59
"568","2009-04-03",41.810001
"569","2009-04-06",40.41
"570","2009-04-07",38.060001
"571","2009-04-08",38.369999
"572","2009-04-09",44.189999
"573","2009-04-13",42.98
"574","2009-04-14",40.330002
"575","2009-04-15",41.689999
"576","2009-04-16",42.880001
"577","2009-04-17",42.509998
"578","2009-04-20",38.869999
"579","2009-04-21",40.060001
"580","2009-04-22",39.849998
"581","2009-04-23",39.470001
"582","2009-04-24",39.599998
"583","2009-04-27",38.299999
"584","2009-04-28",39.529999
"585","2009-04-29",39.689999
"586","2009-04-30",39.470001
"587","2009-05-01",37.43
"588","2009-05-04",40.41
"589","2009-05-05",39.209999
"590","2009-05-06",39.720001
"591","2009-05-07",39.279999
"592","2009-05-08",40.75
"593","2009-05-11",40.07
"594","2009-05-12",38.66
"595","2009-05-13",37.91
"596","2009-05-14",38.77
"597","2009-05-15",38.130001
"598","2009-05-18",39.689999
"599","2009-05-19",39.43
"600","2009-05-20",38.919998
"601","2009-05-21",39.77
"602","2009-05-22",39.209999
"603","2009-05-26",41.049999
"604","2009-05-27",40
"605","2009-05-28",40.34
"606","2009-05-29",40.66
"607","2009-06-01",41.779999
"608","2009-06-02",43.299999
"609","2009-06-03",43.450001
"610","2009-06-04",44.07
"611","2009-06-05",43.889999
"612","2009-06-08",42.990002
"613","2009-06-09",42.799999
"614","2009-06-10",42.09
"615","2009-06-11",42.48
"616","2009-06-12",42.549999
"617","2009-06-15",40.419998
"618","2009-06-16",39.389999
"619","2009-06-17",39.66
"620","2009-06-18",40.900002
"621","2009-06-19",41.119999
"622","2009-06-22",39.549999
"623","2009-06-23",39.450001
"624","2009-06-24",40.66
"625","2009-06-25",41.84
"626","2009-06-26",41.990002
"627","2009-06-29",41.07
"628","2009-06-30",41.810001
"629","2009-07-01",41.889999
"630","2009-07-02",39.599998
"631","2009-07-06",38.639999
"632","2009-07-07",37.439999
"633","2009-07-08",37.560001
"634","2009-07-09",36.259998
"635","2009-07-10",36.139999
"636","2009-07-13",37.709999
"637","2009-07-14",37.560001
"638","2009-07-15",40.16
"639","2009-07-16",40.509998
"640","2009-07-17",39.849998
"641","2009-07-20",39.32
"642","2009-07-21",39.93
"643","2009-07-22",39.970001
"644","2009-07-23",41.369999
"645","2009-07-24",41.23
"646","2009-07-27",41.560001
"647","2009-07-28",40.599998
"648","2009-07-29",40.080002
"649","2009-07-30",39.919998
"650","2009-07-31",39.040001
"651","2009-08-03",39
"652","2009-08-04",38.799999
"653","2009-08-05",38
"654","2009-08-06",37.200001
"655","2009-08-07",36.889999
"656","2009-08-10",36.75
"657","2009-08-11",36.950001
"658","2009-08-12",38.389999
"659","2009-08-13",38.52
"660","2009-08-14",36.700001
"661","2009-08-17",35.150002
"662","2009-08-18",34.799999
"663","2009-08-19",34.290001
"664","2009-08-20",34.700001
"665","2009-08-21",37.32
"666","2009-08-24",38.5
"667","2009-08-25",39.41
"668","2009-08-26",38.889999
"669","2009-08-27",39.150002
"670","2009-08-28",38.830002
"671","2009-08-31",38.52
"672","2009-09-01",38.27
"673","2009-09-02",37.889999
"674","2009-09-03",37.549999
"675","2009-09-04",37.75
"676","2009-09-08",37.189999
"677","2009-09-09",36.900002
"678","2009-09-10",36.59
"679","2009-09-11",36.099998
"680","2009-09-14",37.220001
"681","2009-09-15",36.830002
"682","2009-09-16",37
"683","2009-09-17",37.470001
"684","2009-09-18",36.639999
"685","2009-09-21",35.939999
"686","2009-09-22",35.349998
"687","2009-09-23",35.259998
"688","2009-09-24",34.709999
"689","2009-09-25",34.810001
"690","2009-09-28",35.310001
"691","2009-09-29",34.630001
"692","2009-09-30",34.700001
"693","2009-10-01",34.040001
"694","2009-10-02",34.07
"695","2009-10-05",35.18
"696","2009-10-06",36.27
"697","2009-10-07",38.060001
"698","2009-10-08",38.27
"699","2009-10-09",38.52
"700","2009-10-12",36.360001
"701","2009-10-13",35.439999
"702","2009-10-14",37.459999
"703","2009-10-15",37.619999
"704","2009-10-16",37.23
"705","2009-10-19",38.119999
"706","2009-10-20",36.860001
"707","2009-10-21",36.849998
"708","2009-10-22",37.169998
"709","2009-10-23",37.41
"710","2009-10-26",35.790001
"711","2009-10-27",36.049999
"712","2009-10-28",36.049999
"713","2009-10-29",36.759998
"714","2009-10-30",35.290001
"715","2009-11-02",35.220001
"716","2009-11-03",34.98
"717","2009-11-04",33.509998
"718","2009-11-05",36.869999
"719","2009-11-06",36.310001
"720","2009-11-09",37.759998
"721","2009-11-10",38.209999
"722","2009-11-11",38.43
"723","2009-11-12",38.150002
"724","2009-11-13",38.799999
"725","2009-11-16",39.830002
"726","2009-11-17",39.07
"727","2009-11-18",38.84
"728","2009-11-19",37.169998
"729","2009-11-20",36.970001
"730","2009-11-23",38.389999
"731","2009-11-24",38.049999
"732","2009-11-25",37.009998
"733","2009-11-27",35.34
"734","2009-11-30",34.77
"735","2009-12-01",35.360001
"736","2009-12-02",35.279999
"737","2009-12-03",35.900002
"738","2009-12-04",37.040001
"739","2009-12-07",37.48
"740","2009-12-08",38.830002
"741","2009-12-09",39.360001
"742","2009-12-10",39.130001
"743","2009-12-11",37.73
"744","2009-12-14",37.91
"745","2009-12-15",37.599998
"746","2009-12-16",37.360001
"747","2009-12-17",34.650002
"748","2009-12-18",34.200001
"749","2009-12-21",33.970001
"750","2009-12-22",34.009998
"751","2009-12-23",35.299999
"752","2009-12-24",35.709999
"753","2009-12-28",36.310001
"754","2009-12-29",36.02
"755","2009-12-30",36.299999
"756","2009-12-31",36.34
"757","2010-01-04",37.560001
"758","2010-01-05",36.09
"759","2010-01-06",35.889999
"760","2010-01-07",36.040001
"761","2010-01-08",36.029999
"762","2010-01-11",36.189999
"763","2010-01-12",36.41
"764","2010-01-13",36.740002
"765","2010-01-14",37.099998
"766","2010-01-15",36.799999
"767","2010-01-19",37.299999
"768","2010-01-20",36
"769","2010-01-21",35.669998
"770","2010-01-22",35.700001
"771","2010-01-25",36.09
"772","2010-01-26",36
"773","2010-01-27",36.299999
"774","2010-01-28",36.049999
"775","2010-01-29",36.150002
"776","2010-02-01",36.07
"777","2010-02-02",35.849998
"778","2010-02-03",36.009998
"779","2010-02-04",35.169998
"780","2010-02-05",35.450001
"781","2010-02-08",34.849998
"782","2010-02-09",34.830002
"783","2010-02-10",34.709999
"784","2010-02-11",35.779999
"785","2010-02-12",35.639999
"786","2010-02-16",35.599998
"787","2010-02-17",35.48
"788","2010-02-18",35.799999
"789","2010-02-19",36.330002
"790","2010-02-22",37.259998
"791","2010-02-23",38.610001
"792","2010-02-24",39.220001
"793","2010-02-25",39.119999
"794","2010-02-26",38.73
"795","2010-03-01",39.080002
"796","2010-03-02",39.669998
"797","2010-03-03",39.790001
"798","2010-03-04",38.849998
"799","2010-03-05",39.91
"800","2010-03-08",39.889999
"801","2010-03-09",39.830002
"802","2010-03-10",39.66
"803","2010-03-11",39.439999
"804","2010-03-12",38.799999
"805","2010-03-15",38.209999
"806","2010-03-16",38.009998
"807","2010-03-17",38.049999
"808","2010-03-18",38.009998
"809","2010-03-19",38.279999
"810","2010-03-22",37.360001
"811","2010-03-23",37.82
"812","2010-03-24",37.490002
"813","2010-03-25",37.310001
"814","2010-03-26",37.48
"815","2010-03-29",37.740002
"816","2010-03-30",37.299999
"817","2010-03-31",36.799999
"818","2010-04-01",36.939999
"819","2010-04-05",37.900002
"820","2010-04-06",37.98
"821","2010-04-07",37.27
"822","2010-04-08",37.16
"823","2010-04-09",36.450001
"824","2010-04-12",36.740002
"825","2010-04-13",37.200001
"826","2010-04-14",38.779999
"827","2010-04-15",39.700001
"828","2010-04-16",39.740002
"829","2010-04-19",39.5
"830","2010-04-20",39.75
"831","2010-04-21",39.900002
"832","2010-04-22",40.439999
"833","2010-04-23",40.52
"834","2010-04-26",39.529999
"835","2010-04-27",39.599998
"836","2010-04-28",39.52
"837","2010-04-29",39.279999
"838","2010-04-30",38.5
"839","2010-05-03",39.220001
"840","2010-05-04",36.290001
"841","2010-05-05",36.240002
"842","2010-05-06",35.240002
"843","2010-05-07",35.25
"844","2010-05-10",37.709999
"845","2010-05-11",38.849998
"846","2010-05-12",40.389999
"847","2010-05-13",40.099998
"848","2010-05-14",39.610001
"849","2010-05-17",40.060001
"850","2010-05-18",38.84
"851","2010-05-19",38.369999
"852","2010-05-20",36.490002
"853","2010-05-21",36.950001
"854","2010-05-24",35.119999
"855","2010-05-25",36.330002
"856","2010-05-26",36.150002
"857","2010-05-27",38.169998
"858","2010-05-28",37.150002
"859","2010-06-01",35.41
"860","2010-06-02",35.400002
"861","2010-06-03",35.040001
"862","2010-06-04",34.560001
"863","2010-06-07",34.209999
"864","2010-06-08",34.709999
"865","2010-06-09",34.779999
"866","2010-06-10",35.830002
"867","2010-06-11",36.66
"868","2010-06-14",36.41
"869","2010-06-15",37.470001
"870","2010-06-16",37.5
"871","2010-06-17",37.599998
"872","2010-06-18",37.669998
"873","2010-06-21",37.889999
"874","2010-06-22",37.709999
"875","2010-06-23",37.939999
"876","2010-06-24",37.619999
"877","2010-06-25",37.84
"878","2010-06-28",37.970001
"879","2010-06-29",35.990002
"880","2010-06-30",35.150002
"881","2010-07-01",35.119999
"882","2010-07-02",35.150002
"883","2010-07-06",33.869999
"884","2010-07-07",35.27
"885","2010-07-08",36.279999
"886","2010-07-09",36.040001
"887","2010-07-12",36.509998
"888","2010-07-13",37.759998
"889","2010-07-14",37.389999
"890","2010-07-15",37.59
"891","2010-07-16",34.32
"892","2010-07-19",34
"893","2010-07-20",35.490002
"894","2010-07-21",34.41
"895","2010-07-22",35.150002
"896","2010-07-23",37.16
"897","2010-07-26",38.599998
"898","2010-07-27",37.93
"899","2010-07-28",37.630001
"900","2010-07-29",37.23
"901","2010-07-30",36.23
"902","2010-08-02",34.75
"903","2010-08-03",34.080002
"904","2010-08-04",34.779999
"905","2010-08-05",34.779999
"906","2010-08-06",35.279999
"907","2010-08-09",35.810001
"908","2010-08-10",35.009998
"909","2010-08-11",33.740002
"910","2010-08-12",32.700001
"911","2010-08-13",30.540001
"912","2010-08-16",30.530001
"913","2010-08-17",31.690001
"914","2010-08-18",31.299999
"915","2010-08-19",29.469999
"916","2010-08-20",28.98
"917","2010-08-23",29.139999
"918","2010-08-24",29.440001
"919","2010-08-25",31.73
"920","2010-08-26",30.5
"921","2010-08-27",31.27
"922","2010-08-30",30.5
"923","2010-08-31",30.6
"924","2010-09-01",31.860001
"925","2010-09-02",32.380001
"926","2010-09-03",33.75
"927","2010-09-07",32.060001
"928","2010-09-08",32.349998
"929","2010-09-09",33
"930","2010-09-10",32.77
"931","2010-09-13",33.759998
"932","2010-09-14",33.720001
"933","2010-09-15",33.93
"934","2010-09-16",33.189999
"935","2010-09-17",33.52
"936","2010-09-20",35.490002
"937","2010-09-21",33.93
"938","2010-09-22",31.809999
"939","2010-09-23",30.879999
"940","2010-09-24",33.290001
"941","2010-09-27",32.880001
"942","2010-09-28",33.5
"943","2010-09-29",33.77
"944","2010-09-30",33.830002
"945","2010-10-01",33.889999
"946","2010-10-04",33.380001
"947","2010-10-05",35.119999
"948","2010-10-06",35.5
"949","2010-10-07",35.5
"950","2010-10-08",35.389999
"951","2010-10-11",34.93
"952","2010-10-12",35.189999
"953","2010-10-13",36.599998
"954","2010-10-14",36.77
"955","2010-10-15",36.950001
"956","2010-10-18",37.389999
"957","2010-10-19",36.25
"958","2010-10-20",36.240002
"959","2010-10-21",35.25
