"","date","RGLD"
"378","2008-07-02",33.41
"379","2008-07-03",32.59
"380","2008-07-07",32.080002
"381","2008-07-08",31.84
"382","2008-07-09",31.209999
"383","2008-07-10",32.459999
"384","2008-07-11",34.25
"385","2008-07-14",36
"386","2008-07-15",35.549999
"387","2008-07-16",34.779999
"388","2008-07-17",34.380001
"389","2008-07-18",35.169998
"390","2008-07-21",37.549999
"391","2008-07-22",36.220001
"392","2008-07-23",34.709999
"393","2008-07-24",34.720001
"394","2008-07-25",35.400002
"395","2008-07-28",34.990002
"396","2008-07-29",34.650002
"397","2008-07-30",34.950001
"398","2008-07-31",35.68
"399","2008-08-01",35.709999
"400","2008-08-04",34.799999
"401","2008-08-05",33.150002
"402","2008-08-06",33.93
"403","2008-08-07",33.400002
"404","2008-08-08",32.77
"405","2008-08-11",31.950001
"406","2008-08-12",32.049999
"407","2008-08-13",34.509998
"408","2008-08-14",33
"409","2008-08-15",32.119999
"410","2008-08-18",33.290001
"411","2008-08-19",34.240002
"412","2008-08-20",33.73
"413","2008-08-21",34.290001
"414","2008-08-22",34.290001
"415","2008-08-25",33.73
"416","2008-08-26",34.439999
"417","2008-08-27",34.740002
"418","2008-08-28",34.830002
"419","2008-08-29",34.709999
"420","2008-09-02",32.91
"421","2008-09-03",32.470001
"422","2008-09-04",31.92
"423","2008-09-05",30.82
"424","2008-09-08",29.74
"425","2008-09-09",27.540001
"426","2008-09-10",28.610001
"427","2008-09-11",28.85
"428","2008-09-12",30.91
"429","2008-09-15",31.16
"430","2008-09-16",33.400002
"431","2008-09-17",36.740002
"432","2008-09-18",37.740002
"433","2008-09-19",37.650002
"434","2008-09-22",39.169998
"435","2008-09-23",38.650002
"436","2008-09-24",37.959999
"437","2008-09-25",37.290001
"438","2008-09-26",37.18
"439","2008-09-29",36.860001
"440","2008-09-30",35.959999
"441","2008-10-01",37.610001
"442","2008-10-02",34.380001
"443","2008-10-03",35.169998
"444","2008-10-06",34.48
"445","2008-10-07",34.25
"446","2008-10-08",39.73
"447","2008-10-09",39.700001
"448","2008-10-10",37.32
"449","2008-10-13",36.669998
"450","2008-10-14",37
"451","2008-10-15",33.560001
"452","2008-10-16",31.23
"453","2008-10-17",29
"454","2008-10-20",31.469999
"455","2008-10-21",28.889999
"456","2008-10-22",25.709999
"457","2008-10-23",25.040001
"458","2008-10-24",24.84
"459","2008-10-27",23.15
"460","2008-10-28",25.540001
"461","2008-10-29",27.690001
"462","2008-10-30",29.030001
"463","2008-10-31",28.83
"464","2008-11-03",28.709999
"465","2008-11-04",30.52
"466","2008-11-05",30.959999
"467","2008-11-06",29.24
"468","2008-11-07",30.49
"469","2008-11-10",31.469999
"470","2008-11-11",31.57
"471","2008-11-12",28.809999
"472","2008-11-13",32.009998
"473","2008-11-14",30.879999
"474","2008-11-17",30.15
"475","2008-11-18",30.33
"476","2008-11-19",30.379999
"477","2008-11-20",29.67
"478","2008-11-21",34.73
"479","2008-11-24",38.09
"480","2008-11-25",38.91
"481","2008-11-26",39.470001
"482","2008-11-28",40
"483","2008-12-01",34.84
"484","2008-12-02",37.869999
"485","2008-12-03",37.529999
"486","2008-12-04",36.950001
"487","2008-12-05",37.189999
"488","2008-12-08",36.860001
"489","2008-12-09",36.290001
"490","2008-12-10",38.619999
"491","2008-12-11",37.060001
"492","2008-12-12",38.830002
"493","2008-12-15",39.610001
"494","2008-12-16",43.389999
"495","2008-12-17",43.580002
"496","2008-12-18",42.02
"497","2008-12-19",44.790001
"498","2008-12-22",45.009998
"499","2008-12-23",46.779999
"500","2008-12-24",46.73
"501","2008-12-26",48.43
"502","2008-12-29",48.169998
"503","2008-12-30",48.720001
"504","2008-12-31",49.209999
"505","2009-01-02",47.959999
"506","2009-01-05",46.290001
"507","2009-01-06",47.34
"508","2009-01-07",45.029999
"509","2009-01-08",44.650002
"510","2009-01-09",43.380001
"511","2009-01-12",41.16
"512","2009-01-13",41.57
"513","2009-01-14",40.799999
"514","2009-01-15",42.700001
"515","2009-01-16",43.57
"516","2009-01-20",44.759998
"517","2009-01-21",45.220001
"518","2009-01-22",44.599998
"519","2009-01-23",48.720001
"520","2009-01-26",45.82
"521","2009-01-27",46.75
"522","2009-01-28",45.48
"523","2009-01-29",48.419998
"524","2009-01-30",48.080002
"525","2009-02-02",46.98
"526","2009-02-03",46.400002
"527","2009-02-04",46.150002
"528","2009-02-05",46.110001
"529","2009-02-06",45.98
"530","2009-02-09",43.029999
"531","2009-02-10",42.790001
"532","2009-02-11",44.259998
"533","2009-02-12",43.959999
"534","2009-02-13",42.5
"535","2009-02-17",46.639999
"536","2009-02-18",45.73
"537","2009-02-19",43.77
"538","2009-02-20",44.939999
"539","2009-02-23",44.849998
"540","2009-02-24",41.220001
"541","2009-02-25",40.200001
"542","2009-02-26",41.110001
"543","2009-02-27",40.459999
"544","2009-03-02",38
"545","2009-03-03",38.73
"546","2009-03-04",38.950001
"547","2009-03-05",40.279999
"548","2009-03-06",40.150002
"549","2009-03-09",38.209999
"550","2009-03-10",36.490002
"551","2009-03-11",37.93
"552","2009-03-12",39.27
"553","2009-03-13",39.619999
"554","2009-03-16",38.919998
"555","2009-03-17",38.82
"556","2009-03-18",42.209999
"557","2009-03-19",44.799999
"558","2009-03-20",45.369999
"559","2009-03-23",45.369999
"560","2009-03-24",43.639999
"561","2009-03-25",46.07
"562","2009-03-26",46.220001
"563","2009-03-27",44.549999
"564","2009-03-30",44.560001
"565","2009-03-31",46.759998
"566","2009-04-01",48.599998
"567","2009-04-02",47.189999
"568","2009-04-03",43.419998
"569","2009-04-06",40.52
"570","2009-04-07",38.720001
"571","2009-04-08",38.009998
"572","2009-04-09",37
"573","2009-04-13",37.209999
"574","2009-04-14",36.59
"575","2009-04-15",36.540001
"576","2009-04-16",35.959999
"577","2009-04-17",35.099998
"578","2009-04-20",36.66
"579","2009-04-21",34.900002
"580","2009-04-22",35
"581","2009-04-23",36.310001
"582","2009-04-24",38.060001
"583","2009-04-27",37.240002
"584","2009-04-28",36.490002
"585","2009-04-29",36.790001
"586","2009-04-30",36.16
"587","2009-05-01",36.189999
"588","2009-05-04",37.880001
"589","2009-05-05",37.880001
"590","2009-05-06",39.369999
"591","2009-05-07",39.689999
"592","2009-05-08",39.900002
"593","2009-05-11",39.119999
"594","2009-05-12",41.849998
"595","2009-05-13",40.599998
"596","2009-05-14",40.560001
"597","2009-05-15",39.970001
"598","2009-05-18",39.799999
"599","2009-05-19",40.66
"600","2009-05-20",42.77
"601","2009-05-21",44.900002
"602","2009-05-22",44.259998
"603","2009-05-26",45.380001
"604","2009-05-27",44.040001
"605","2009-05-28",45.900002
"606","2009-05-29",46.57
"607","2009-06-01",46.139999
"608","2009-06-02",47.759998
"609","2009-06-03",45.580002
"610","2009-06-04",46.189999
"611","2009-06-05",44.080002
"612","2009-06-08",44.099998
"613","2009-06-09",44.369999
"614","2009-06-10",43.900002
"615","2009-06-11",43.919998
"616","2009-06-12",42.639999
"617","2009-06-15",41.810001
"618","2009-06-16",42.900002
"619","2009-06-17",43.73
"620","2009-06-18",41.98
"621","2009-06-19",43.080002
"622","2009-06-22",41.119999
"623","2009-06-23",42.43
"624","2009-06-24",43.740002
"625","2009-06-25",46
"626","2009-06-26",42.07
"627","2009-06-29",42.970001
"628","2009-06-30",41.689999
"629","2009-07-01",42.43
"630","2009-07-02",41.52
"631","2009-07-06",39.040001
"632","2009-07-07",39.189999
"633","2009-07-08",38.709999
"634","2009-07-09",38.5
"635","2009-07-10",38.98
"636","2009-07-13",39.32
"637","2009-07-14",39.540001
"638","2009-07-15",40.509998
"639","2009-07-16",40.59
"640","2009-07-17",40.669998
"641","2009-07-20",41.700001
"642","2009-07-21",41.459999
"643","2009-07-22",41.689999
"644","2009-07-23",41.84
"645","2009-07-24",41.779999
"646","2009-07-27",42
"647","2009-07-28",40.93
"648","2009-07-29",39
"649","2009-07-30",39.599998
"650","2009-07-31",41.080002
"651","2009-08-03",42.34
"652","2009-08-04",42.509998
"653","2009-08-05",42.040001
"654","2009-08-06",42.360001
"655","2009-08-07",42.09
"656","2009-08-10",41.66
"657","2009-08-11",41.02
"658","2009-08-12",41.150002
"659","2009-08-13",41.470001
"660","2009-08-14",40.209999
"661","2009-08-17",39.02
"662","2009-08-18",38.580002
"663","2009-08-19",39.080002
"664","2009-08-20",39.110001
"665","2009-08-21",39.5
"666","2009-08-24",39.060001
"667","2009-08-25",39.119999
"668","2009-08-26",38.959999
"669","2009-08-27",39.349998
"670","2009-08-28",39.950001
"671","2009-08-31",39.68
"672","2009-09-01",39.119999
"673","2009-09-02",42.77
"674","2009-09-03",46.439999
"675","2009-09-04",45.98
"676","2009-09-08",46.380001
"677","2009-09-09",45.310001
"678","2009-09-10",47.02
"679","2009-09-11",48.330002
"680","2009-09-14",46.779999
"681","2009-09-15",47.279999
"682","2009-09-16",46.990002
"683","2009-09-17",45.599998
"684","2009-09-18",45.799999
"685","2009-09-21",45.060001
"686","2009-09-22",46.41
"687","2009-09-23",44.75
"688","2009-09-24",44.310001
"689","2009-09-25",43.93
"690","2009-09-28",44.290001
"691","2009-09-29",45.209999
"692","2009-09-30",45.599998
"693","2009-10-01",43.43
"694","2009-10-02",43.290001
"695","2009-10-05",44.900002
"696","2009-10-06",47.91
"697","2009-10-07",47.84
"698","2009-10-08",49.099998
"699","2009-10-09",48.48
"700","2009-10-12",48.099998
"701","2009-10-13",49.32
"702","2009-10-14",48.529999
"703","2009-10-15",46.919998
"704","2009-10-16",47.950001
"705","2009-10-19",48.169998
"706","2009-10-20",47.25
"707","2009-10-21",47.48
"708","2009-10-22",47.130001
"709","2009-10-23",47.009998
"710","2009-10-26",45.599998
"711","2009-10-27",45.630001
"712","2009-10-28",43.830002
"713","2009-10-29",45.240002
"714","2009-10-30",44.169998
"715","2009-11-02",44.549999
"716","2009-11-03",47.790001
"717","2009-11-04",47.830002
"718","2009-11-05",47.41
"719","2009-11-06",50.700001
"720","2009-11-09",51.029999
"721","2009-11-10",50.98
"722","2009-11-11",50.970001
"723","2009-11-12",49.939999
"724","2009-11-13",50.950001
"725","2009-11-16",52.09
"726","2009-11-17",52.75
"727","2009-11-18",53
"728","2009-11-19",53.279999
"729","2009-11-20",52.939999
"730","2009-11-23",54.080002
"731","2009-11-24",53.869999
"732","2009-11-25",55.080002
"733","2009-11-27",53.310001
"734","2009-11-30",53.82
"735","2009-12-01",54.720001
"736","2009-12-02",55.740002
"737","2009-12-03",54.09
"738","2009-12-04",51.259998
"739","2009-12-07",51.16
"740","2009-12-08",50.549999
"741","2009-12-09",51.720001
"742","2009-12-10",51.540001
"743","2009-12-11",50.080002
"744","2009-12-14",50.790001
"745","2009-12-15",49.950001
"746","2009-12-16",50.029999
"747","2009-12-17",47
"748","2009-12-18",48.130001
"749","2009-12-21",47.52
"750","2009-12-22",47.119999
"751","2009-12-23",48.91
"752","2009-12-24",48.849998
"753","2009-12-28",48.23
"754","2009-12-29",47.400002
"755","2009-12-30",46.669998
"756","2009-12-31",47.09
"757","2010-01-04",48
"758","2010-01-05",47.869999
"759","2010-01-06",48.75
"760","2010-01-07",48.369999
"761","2010-01-08",49.650002
"762","2010-01-11",50.02
"763","2010-01-12",48.439999
"764","2010-01-13",48.790001
"765","2010-01-14",48.040001
"766","2010-01-15",47.209999
"767","2010-01-19",47.68
"768","2010-01-20",46.200001
"769","2010-01-21",44.060001
"770","2010-01-22",44.5
"771","2010-01-25",44.369999
"772","2010-01-26",43.869999
"773","2010-01-27",44.080002
"774","2010-01-28",43.720001
"775","2010-01-29",42.619999
"776","2010-02-01",44.349998
"777","2010-02-02",43.759998
"778","2010-02-03",43.459999
"779","2010-02-04",41.869999
"780","2010-02-05",44.389999
"781","2010-02-08",42.490002
"782","2010-02-09",43.700001
"783","2010-02-10",43.240002
"784","2010-02-11",44.049999
"785","2010-02-12",43.700001
"786","2010-02-16",44.380001
"787","2010-02-17",44.060001
"788","2010-02-18",44
"789","2010-02-19",44.639999
"790","2010-02-22",44.009998
"791","2010-02-23",42.799999
"792","2010-02-24",42.93
"793","2010-02-25",44.099998
"794","2010-02-26",44.939999
"795","2010-03-01",45.459999
"796","2010-03-02",46.860001
"797","2010-03-03",46.509998
"798","2010-03-04",46.25
"799","2010-03-05",46.59
"800","2010-03-08",46.279999
"801","2010-03-09",46.040001
"802","2010-03-10",45.029999
"803","2010-03-11",45.68
"804","2010-03-12",45.48
"805","2010-03-15",45.75
"806","2010-03-16",47.049999
"807","2010-03-17",47.32
"808","2010-03-18",48.32
"809","2010-03-19",48.009998
"810","2010-03-22",47.310001
"811","2010-03-23",47.66
"812","2010-03-24",45.75
"813","2010-03-25",44.68
"814","2010-03-26",45.869999
"815","2010-03-29",46.23
"816","2010-03-30",45.5
"817","2010-03-31",46.209999
"818","2010-04-01",49.040001
"819","2010-04-05",50.080002
"820","2010-04-06",49.880001
"821","2010-04-07",50.68
"822","2010-04-08",50.970001
"823","2010-04-09",51.5
"824","2010-04-12",51.330002
"825","2010-04-13",49.650002
"826","2010-04-14",49.41
"827","2010-04-15",49.080002
"828","2010-04-16",48.040001
"829","2010-04-19",47.709999
"830","2010-04-20",47.259998
"831","2010-04-21",47.580002
"832","2010-04-22",48.07
"833","2010-04-23",48.939999
"834","2010-04-26",48.349998
"835","2010-04-27",48.669998
"836","2010-04-28",50.369999
"837","2010-04-29",50.98
"838","2010-04-30",51.18
"839","2010-05-03",50.93
"840","2010-05-04",49.189999
"841","2010-05-05",48.73
"842","2010-05-06",50.330002
"843","2010-05-07",49.099998
"844","2010-05-10",49.59
"845","2010-05-11",51.450001
"846","2010-05-12",52.34
"847","2010-05-13",52.110001
"848","2010-05-14",51.869999
"849","2010-05-17",51.18
"850","2010-05-18",50.970001
"851","2010-05-19",49.599998
"852","2010-05-20",47.560001
"853","2010-05-21",47.740002
"854","2010-05-24",48.310001
"855","2010-05-25",50.009998
"856","2010-05-26",49.630001
"857","2010-05-27",50.720001
"858","2010-05-28",50.139999
"859","2010-06-01",48.669998
"860","2010-06-02",50.41
"861","2010-06-03",49.299999
"862","2010-06-04",49.169998
"863","2010-06-07",50.32
"864","2010-06-08",50.990002
"865","2010-06-09",51.060001
"866","2010-06-10",51.34
"867","2010-06-11",51.68
"868","2010-06-14",51.099998
"869","2010-06-15",52.549999
"870","2010-06-16",52.279999
"871","2010-06-17",53.360001
"872","2010-06-18",53.790001
"873","2010-06-21",53.349998
"874","2010-06-22",51.279999
"875","2010-06-23",48.630001
"876","2010-06-24",48.48
"877","2010-06-25",49.799999
"878","2010-06-28",49.380001
"879","2010-06-29",48.599998
"880","2010-06-30",48
"881","2010-07-01",45.93
"882","2010-07-02",45.540001
"883","2010-07-06",44.93
"884","2010-07-07",45.68
"885","2010-07-08",45.130001
"886","2010-07-09",45.66
"887","2010-07-12",44.849998
"888","2010-07-13",44.720001
"889","2010-07-14",44.400002
"890","2010-07-15",44.549999
"891","2010-07-16",43.82
"892","2010-07-19",43.139999
"893","2010-07-20",43.880001
"894","2010-07-21",43.470001
"895","2010-07-22",43.93
"896","2010-07-23",44.080002
"897","2010-07-26",43.77
"898","2010-07-27",42.82
"899","2010-07-28",43.119999
"900","2010-07-29",43.490002
"901","2010-07-30",44.130001
"902","2010-08-02",44.220001
"903","2010-08-03",44.970001
"904","2010-08-04",45.650002
"905","2010-08-05",45.84
"906","2010-08-06",46.759998
"907","2010-08-09",46.34
"908","2010-08-10",46.509998
"909","2010-08-11",45.73
"910","2010-08-12",46.400002
"911","2010-08-13",45.799999
"912","2010-08-16",46.77
"913","2010-08-17",46.919998
"914","2010-08-18",47.880001
"915","2010-08-19",48.73
"916","2010-08-20",48.889999
"917","2010-08-23",48.040001
"918","2010-08-24",47.529999
"919","2010-08-25",49
"920","2010-08-26",49.060001
"921","2010-08-27",49.790001
"922","2010-08-30",48.779999
"923","2010-08-31",49.07
"924","2010-09-01",48.869999
"925","2010-09-02",49.009998
"926","2010-09-03",49.009998
"927","2010-09-07",49.540001
"928","2010-09-08",49.220001
"929","2010-09-09",48.34
"930","2010-09-10",48.27
"931","2010-09-13",48.599998
"932","2010-09-14",50.459999
"933","2010-09-15",49.939999
"934","2010-09-16",50.889999
"935","2010-09-17",50.41
"936","2010-09-20",50.400002
"937","2010-09-21",50.43
"938","2010-09-22",50.689999
"939","2010-09-23",49.860001
"940","2010-09-24",50.07
"941","2010-09-27",49.330002
"942","2010-09-28",50.759998
"943","2010-09-29",50.099998
"944","2010-09-30",49.84
"945","2010-10-01",50.380001
"946","2010-10-04",49.84
"947","2010-10-05",50.57
"948","2010-10-06",51.360001
"949","2010-10-07",49.5
"950","2010-10-08",49.84
"951","2010-10-11",49.939999
"952","2010-10-12",49.91
"953","2010-10-13",50.5
"954","2010-10-14",50.310001
"955","2010-10-15",49.759998
"956","2010-10-18",50.09
"957","2010-10-19",48.220001
"958","2010-10-20",48.509998
