"","date","SPOK"
"95","2007-05-18",21.52
"96","2007-05-21",21.879999
"97","2007-05-22",22.27
"98","2007-05-23",22.48
"99","2007-05-24",22.219999
"100","2007-05-25",22.620001
"101","2007-05-29",22.93
"102","2007-05-30",23
"103","2007-05-31",23.01
"104","2007-06-01",23.469999
"105","2007-06-04",24.370001
"106","2007-06-05",23.969999
"107","2007-06-06",23.389999
"108","2007-06-07",23.049999
"109","2007-06-08",23.190001
"110","2007-06-11",23.02
"111","2007-06-12",22.74
"112","2007-06-13",23.139999
"113","2007-06-14",24.48
"114","2007-06-15",24.530001
"115","2007-06-18",24.639999
"116","2007-06-19",24.9
"117","2007-06-20",25.09
"118","2007-06-21",25.68
"119","2007-06-22",25.200001
"120","2007-06-25",24.9
"121","2007-06-26",25.42
"122","2007-06-27",25.5
"123","2007-06-28",25.93
"124","2007-06-29",26.76
"125","2007-07-02",26.459999
"126","2007-07-03",26.379999
"127","2007-07-05",26.65
"128","2007-07-06",26.58
"129","2007-07-09",26.450001
"130","2007-07-10",27.040001
"131","2007-07-11",26.82
"132","2007-07-12",27.26
"133","2007-07-13",27.190001
"134","2007-07-16",27.98
"135","2007-07-17",28.18
"136","2007-07-18",27.83
"137","2007-07-19",27.860001
"138","2007-07-20",27.639999
"139","2007-07-23",27.610001
"140","2007-07-24",26.719999
"141","2007-07-25",26.280001
"142","2007-07-26",26.110001
"143","2007-07-27",24.83
"144","2007-07-30",25.040001
"145","2007-07-31",23.870001
"146","2007-08-01",23.59
"147","2007-08-02",22.26
"148","2007-08-03",20.32
"149","2007-08-06",19.639999
"150","2007-08-07",18.860001
"151","2007-08-08",17.66
"152","2007-08-09",16.450001
"153","2007-08-10",18.700001
"154","2007-08-13",20.49
"155","2007-08-14",18.68
"156","2007-08-15",18.120001
"157","2007-08-16",17.709999
"158","2007-08-17",17.49
"159","2007-08-20",18.110001
"160","2007-08-21",18.99
"161","2007-08-22",19.34
"162","2007-08-23",18.93
"163","2007-08-24",19.059999
"164","2007-08-27",18.85
"165","2007-08-28",17.870001
"166","2007-08-29",18.41
"167","2007-08-30",18.059999
"168","2007-08-31",18.450001
"169","2007-09-04",18.639999
"170","2007-09-05",18.5
"171","2007-09-06",17.59
"172","2007-09-07",16.99
"173","2007-09-10",16.700001
"174","2007-09-11",16.719999
"175","2007-09-12",16.65
"176","2007-09-13",16.530001
"177","2007-09-14",16.08
"178","2007-09-17",15.67
"179","2007-09-18",15.82
"180","2007-09-19",16.08
"181","2007-09-20",16.200001
"182","2007-09-21",16.84
"183","2007-09-24",16.57
"184","2007-09-25",16.25
"185","2007-09-26",16.809999
"186","2007-09-27",16.940001
"187","2007-09-28",16.870001
"188","2007-10-01",17.41
"189","2007-10-02",17.379999
"190","2007-10-03",17
"191","2007-10-04",16.959999
"192","2007-10-05",17.27
"193","2007-10-08",17.16
"194","2007-10-09",16.790001
"195","2007-10-10",16.59
"196","2007-10-11",16.41
"197","2007-10-12",16.68
"198","2007-10-15",16.15
"199","2007-10-16",16.360001
"200","2007-10-17",16.190001
"201","2007-10-18",15.61
"202","2007-10-19",15.38
"203","2007-10-22",15.94
"204","2007-10-23",16.120001
"205","2007-10-24",15.83
"206","2007-10-25",15.54
"207","2007-10-26",16.01
"208","2007-10-29",15.37
"209","2007-10-30",15.32
"210","2007-10-31",15.64
"211","2007-11-01",16.33
"212","2007-11-02",16.27
"213","2007-11-05",16.549999
"214","2007-11-06",16.15
"215","2007-11-07",14.99
"216","2007-11-08",15.24
"217","2007-11-09",14.68
"218","2007-11-12",14.75
"219","2007-11-13",14.88
"220","2007-11-14",14.9
"221","2007-11-15",14.39
"222","2007-11-16",14.44
"223","2007-11-19",13.97
"224","2007-11-20",14.27
"225","2007-11-21",14.09
"226","2007-11-23",14.25
"227","2007-11-26",13.66
"228","2007-11-27",13.57
"229","2007-11-28",13.55
"230","2007-11-29",13.34
"231","2007-11-30",13.19
"232","2007-12-03",13.13
"233","2007-12-04",12.89
"234","2007-12-05",13.19
"235","2007-12-06",13.79
"236","2007-12-07",13.78
"237","2007-12-10",14.01
"238","2007-12-11",13.19
"239","2007-12-12",13.5
"240","2007-12-13",12.94
"241","2007-12-14",13.59
"242","2007-12-17",13.57
"243","2007-12-18",13.84
"244","2007-12-19",13.94
"245","2007-12-20",14.13
"246","2007-12-21",15.36
"247","2007-12-24",15.41
"248","2007-12-26",15.24
"249","2007-12-27",15.05
"250","2007-12-28",14.88
"251","2007-12-31",14.3
"252","2008-01-02",14.18
"253","2008-01-03",14.07
"254","2008-01-04",13.39
"255","2008-01-07",13.36
"256","2008-01-08",12.77
"257","2008-01-09",13.14
"258","2008-01-10",12.29
"259","2008-01-11",12.14
"260","2008-01-14",12.28
"261","2008-01-15",11.67
"262","2008-01-16",12.23
"263","2008-01-17",12.23
"264","2008-01-18",12.39
"265","2008-01-22",12
"266","2008-01-23",12
"267","2008-01-24",12
"268","2008-01-25",11.82
"269","2008-01-28",11.99
"270","2008-01-29",12.09
"271","2008-01-30",11.93
"272","2008-01-31",12.01
"273","2008-02-01",12
"274","2008-02-04",11.91
"275","2008-02-05",11.54
"276","2008-02-06",11.76
"277","2008-02-07",11.6
"278","2008-02-08",11.23
"279","2008-02-11",11.45
"280","2008-02-12",11.58
"281","2008-02-13",11.71
"282","2008-02-14",11.66
"283","2008-02-15",11.61
"284","2008-02-19",11.94
"285","2008-02-20",11.88
"286","2008-02-21",11.14
"287","2008-02-22",10.82
"288","2008-02-25",10.82
"289","2008-02-26",10.63
"290","2008-02-27",10.74
"291","2008-02-28",10.4
"292","2008-02-29",10.5
"293","2008-03-03",10.42
"294","2008-03-04",10.6
"295","2008-03-05",10.84
"296","2008-03-06",8.59
"297","2008-03-07",8.04
"298","2008-03-10",7.21
"299","2008-03-11",7.34
"300","2008-03-12",7.36
"301","2008-03-13",7.29
"302","2008-03-14",7.24
"303","2008-03-17",6.92
"304","2008-03-18",6.83
"305","2008-03-19",6.77
"306","2008-03-20",7.17
"307","2008-03-24",7.07
"308","2008-03-25",7.16
"309","2008-03-26",7.35
"310","2008-03-27",7.28
"311","2008-03-28",7.25
"312","2008-03-31",7.14
"313","2008-04-01",7.45
"314","2008-04-02",7.35
"315","2008-04-03",7.28
"316","2008-04-04",7.22
"317","2008-04-07",7.15
"318","2008-04-08",7.07
"319","2008-04-09",6.95
"320","2008-04-10",7
"321","2008-04-11",6.75
"322","2008-04-14",6.6
"323","2008-04-15",6.58
"324","2008-04-16",6.78
"325","2008-04-17",6.67
"326","2008-04-18",6.72
"327","2008-04-21",6.6
"328","2008-04-22",6.5
"329","2008-04-23",6.52
"330","2008-04-24",6.81
"331","2008-04-25",6.8
"332","2008-04-28",6.72
"333","2008-04-29",7.02
"334","2008-04-30",7.14
"335","2008-05-01",7.1
"336","2008-05-02",7.18
"337","2008-05-05",7
"338","2008-05-06",6.92
"339","2008-05-07",7.52
"340","2008-05-08",7.66
"341","2008-05-09",7.61
"342","2008-05-12",7.67
"343","2008-05-13",7.76
"344","2008-05-14",8.03
"345","2008-05-15",7.86
"346","2008-05-16",8.08
"347","2008-05-19",8.11
"348","2008-05-20",7.79
"349","2008-05-21",7.66
"350","2008-05-22",7.75
"351","2008-05-23",7.9
"352","2008-05-27",7.92
"353","2008-05-28",7.79
"354","2008-05-29",7.91
"355","2008-05-30",7.85
"356","2008-06-02",7.88
"357","2008-06-03",7.86
"358","2008-06-04",8.01
"359","2008-06-05",8.2
"360","2008-06-06",8.07
"361","2008-06-09",8.08
"362","2008-06-10",8.03
"363","2008-06-11",7.88
"364","2008-06-12",8.01
"365","2008-06-13",8.13
"366","2008-06-16",8.14
"367","2008-06-17",8.07
"368","2008-06-18",8.17
"369","2008-06-19",8.02
"370","2008-06-20",7.6
"371","2008-06-23",7.52
"372","2008-06-24",7.49
"373","2008-06-25",7.55
"374","2008-06-26",7.53
"375","2008-06-27",7.64
"376","2008-06-30",7.55
"377","2008-07-01",7.63
"378","2008-07-02",7.49
"379","2008-07-03",7.39
"380","2008-07-07",7.33
"381","2008-07-08",7.67
"382","2008-07-09",7.52
"383","2008-07-10",7.72
"384","2008-07-11",8
"385","2008-07-14",7.8
"386","2008-07-15",7.71
"387","2008-07-16",7.85
"388","2008-07-17",7.92
"389","2008-07-18",7.94
"390","2008-07-21",7.86
"391","2008-07-22",7.87
"392","2008-07-23",8.05
"393","2008-07-24",8.06
"394","2008-07-25",8.06
"395","2008-07-28",7.99
"396","2008-07-29",8.14
"397","2008-07-30",8.06
"398","2008-07-31",8.12
"399","2008-08-01",10.4
"400","2008-08-04",10.16
"401","2008-08-05",10.91
"402","2008-08-06",10.83
"403","2008-08-07",10.44
"404","2008-08-08",11
"405","2008-08-11",11.42
"406","2008-08-12",11.24
"407","2008-08-13",11.44
"408","2008-08-14",11.5
"409","2008-08-15",11.44
"410","2008-08-18",11.44
"411","2008-08-19",11.22
"412","2008-08-20",11.34
"413","2008-08-21",11.57
"414","2008-08-22",11.8
"415","2008-08-25",11.61
"416","2008-08-26",11.79
"417","2008-08-27",11.76
"418","2008-08-28",11.23
"419","2008-08-29",11.27
"420","2008-09-02",11.75
"421","2008-09-03",11.73
"422","2008-09-04",11.87
"423","2008-09-05",12
"424","2008-09-08",12.23
"425","2008-09-09",12.42
"426","2008-09-10",12.57
"427","2008-09-11",12.86
"428","2008-09-12",13.48
"429","2008-09-15",13.1
"430","2008-09-16",13
"431","2008-09-17",11.69
"432","2008-09-18",10.9
"433","2008-09-19",10.83
"434","2008-09-22",10.75
"435","2008-09-23",10.75
"436","2008-09-24",10.65
"437","2008-09-25",10.88
"438","2008-09-26",11.19
"439","2008-09-29",11.02
"440","2008-09-30",11
"441","2008-10-01",10.85
"442","2008-10-02",10.65
"443","2008-10-03",10.95
"444","2008-10-06",10.35
"445","2008-10-07",9.62
"446","2008-10-08",9.29
"447","2008-10-09",8.79
"448","2008-10-10",9.43
"449","2008-10-13",10.1
"450","2008-10-14",9.8
"451","2008-10-15",8.95
"452","2008-10-16",9.75
"453","2008-10-17",9.2
"454","2008-10-20",8.8
"455","2008-10-21",8.68
"456","2008-10-22",8.49
"457","2008-10-23",8.34
"458","2008-10-24",8.3
"459","2008-10-27",8.21
"460","2008-10-28",8.78
"461","2008-10-29",9.24
"462","2008-10-30",9.01
"463","2008-10-31",9.65
"464","2008-11-03",9.42
"465","2008-11-04",9.53
"466","2008-11-05",9.82
"467","2008-11-06",10.19
"468","2008-11-07",10.46
"469","2008-11-10",10.55
"470","2008-11-11",10.16
"471","2008-11-12",9.67
"472","2008-11-13",10.49
"473","2008-11-14",9.55
"474","2008-11-17",9.67
"475","2008-11-18",9.76
"476","2008-11-19",8.7
"477","2008-11-20",8.94
"478","2008-11-21",9.95
"479","2008-11-24",9.81
"480","2008-11-25",9.83
"481","2008-11-26",10.43
"482","2008-11-28",10.9
"483","2008-12-01",10.74
"484","2008-12-02",11.19
"485","2008-12-03",11.39
"486","2008-12-04",11.04
"487","2008-12-05",10.97
"488","2008-12-08",11.62
"489","2008-12-09",11.6
"490","2008-12-10",11.09
"491","2008-12-11",10.95
"492","2008-12-12",10.86
"493","2008-12-15",10.98
"494","2008-12-16",11.22
"495","2008-12-17",11.72
"496","2008-12-18",11.56
"497","2008-12-19",11.14
"498","2008-12-22",10.68
"499","2008-12-23",10.65
"500","2008-12-24",10.12
"501","2008-12-26",10.59
"502","2008-12-29",10.08
"503","2008-12-30",10.49
"504","2008-12-31",11.57
"505","2009-01-02",11.37
"506","2009-01-05",11.58
"507","2009-01-06",11.95
"508","2009-01-07",11.65
"509","2009-01-08",11.97
"510","2009-01-09",11.11
"511","2009-01-12",11.39
"512","2009-01-13",11.61
"513","2009-01-14",11.6
"514","2009-01-15",12.01
"515","2009-01-16",12.11
"516","2009-01-20",10.62
"517","2009-01-21",10.93
"518","2009-01-22",10.57
"519","2009-01-23",10.81
"520","2009-01-26",11.17
"521","2009-01-27",11.06
"522","2009-01-28",11.47
"523","2009-01-29",10.75
"524","2009-01-30",10.57
"525","2009-02-02",10.57
"526","2009-02-03",10.17
"527","2009-02-04",10.12
"528","2009-02-05",9.98
"529","2009-02-06",10.04
"530","2009-02-09",9.62
"531","2009-02-10",9.44
"532","2009-02-11",10.06
"533","2009-02-12",10.1
"534","2009-02-13",10.03
"535","2009-02-17",9.36
"536","2009-02-18",9.5
"537","2009-02-19",9.44
"538","2009-02-20",9.45
"539","2009-02-23",9.31
"540","2009-02-24",9.43
"541","2009-02-25",9.39
"542","2009-02-26",9.02
"543","2009-02-27",9.14
"544","2009-03-02",9.49
"545","2009-03-03",9.74
"546","2009-03-04",10.71
"547","2009-03-05",9.9
"548","2009-03-06",10.32
"549","2009-03-09",10.1
"550","2009-03-10",10.4
"551","2009-03-11",10.07
"552","2009-03-12",10.84
"553","2009-03-13",9.92
"554","2009-03-16",9.34
"555","2009-03-17",9.43
"556","2009-03-18",9.3
"557","2009-03-19",9.34
"558","2009-03-20",9.14
"559","2009-03-23",9.44
"560","2009-03-24",8.93
"561","2009-03-25",8.9
"562","2009-03-26",9.4
"563","2009-03-27",8.98
"564","2009-03-30",9.04
"565","2009-03-31",9.21
"566","2009-04-01",9.2
"567","2009-04-02",9.39
"568","2009-04-03",9.52
"569","2009-04-06",9.16
"570","2009-04-07",9.03
"571","2009-04-08",9.25
"572","2009-04-09",9.89
"573","2009-04-13",9.75
"574","2009-04-14",9
"575","2009-04-15",9.44
"576","2009-04-16",9.7
"577","2009-04-17",9.73
"578","2009-04-20",9.55
"579","2009-04-21",9.72
"580","2009-04-22",9.92
"581","2009-04-23",9.85
"582","2009-04-24",9.8
"583","2009-04-27",10.09
"584","2009-04-28",10.4
"585","2009-04-29",10.83
"586","2009-04-30",11.12
"587","2009-05-01",11.14
"588","2009-05-04",11.61
"589","2009-05-05",12.01
"590","2009-05-06",11.88
"591","2009-05-07",11.28
"592","2009-05-08",11.7
"593","2009-05-11",11.98
"594","2009-05-12",11.98
"595","2009-05-13",11.26
"596","2009-05-14",11.36
"597","2009-05-15",11.53
"598","2009-05-18",11.39
"599","2009-05-19",11.49
"600","2009-05-20",11.33
"601","2009-05-21",11.04
"602","2009-05-22",10.76
"603","2009-05-26",11.16
"604","2009-05-27",11.34
"605","2009-05-28",11.11
"606","2009-05-29",11.18
"607","2009-06-01",11.34
"608","2009-06-02",11.73
"609","2009-06-03",11.73
"610","2009-06-04",12.15
"611","2009-06-05",12
"612","2009-06-08",12.1
"613","2009-06-09",12.19
"614","2009-06-10",11.98
"615","2009-06-11",11.91
"616","2009-06-12",12.25
"617","2009-06-15",11.78
"618","2009-06-16",11.78
"619","2009-06-17",11.99
"620","2009-06-18",12.27
"621","2009-06-19",12.38
"622","2009-06-22",12.31
"623","2009-06-23",12.4
"624","2009-06-24",12.84
"625","2009-06-25",12.96
"626","2009-06-26",13.5
"627","2009-06-29",12.93
"628","2009-06-30",12.76
"629","2009-07-01",13.18
"630","2009-07-02",12.58
"631","2009-07-06",12.29
"632","2009-07-07",12.28
"633","2009-07-08",12.26
"634","2009-07-09",12.23
"635","2009-07-10",12.23
"636","2009-07-13",12.46
"637","2009-07-14",12.47
"638","2009-07-15",12.72
"639","2009-07-16",12.47
"640","2009-07-17",12.3
"641","2009-07-20",12.61
"642","2009-07-21",12.93
"643","2009-07-22",13.37
"644","2009-07-23",13.1
"645","2009-07-24",13.02
"646","2009-07-27",13.03
"647","2009-07-28",13.1
"648","2009-07-29",13.4
"649","2009-07-30",13.82
"650","2009-07-31",13.5
"651","2009-08-03",13.7
"652","2009-08-04",13.59
"653","2009-08-05",13.15
"654","2009-08-06",12.86
"655","2009-08-07",13.46
"656","2009-08-10",13.34
"657","2009-08-11",13.27
"658","2009-08-12",13.2
"659","2009-08-13",13.1
"660","2009-08-14",12.78
"661","2009-08-17",12.61
"662","2009-08-18",12.81
"663","2009-08-19",12.7
"664","2009-08-20",12.94
"665","2009-08-21",13.01
"666","2009-08-24",12.99
"667","2009-08-25",13.1
"668","2009-08-26",13.15
"669","2009-08-27",13.12
"670","2009-08-28",13.04
"671","2009-08-31",12.73
"672","2009-09-01",12.94
"673","2009-09-02",12.75
"674","2009-09-03",12.75
"675","2009-09-04",12.75
"676","2009-09-08",12.77
"677","2009-09-09",12.63
"678","2009-09-10",12.94
"679","2009-09-11",12.93
"680","2009-09-14",12.68
"681","2009-09-15",12.96
"682","2009-09-16",12.65
"683","2009-09-17",12.71
"684","2009-09-18",12.2
"685","2009-09-21",12.51
"686","2009-09-22",12.21
"687","2009-09-23",12.4
"688","2009-09-24",12.28
"689","2009-09-25",12.66
"690","2009-09-28",13.04
"691","2009-09-29",13
"692","2009-09-30",12.88
"693","2009-10-01",12.52
"694","2009-10-02",12.51
"695","2009-10-05",12.62
"696","2009-10-06",12.48
"697","2009-10-07",13.28
"698","2009-10-08",13.19
"699","2009-10-09",13.2
"700","2009-10-12",13.32
"701","2009-10-13",13.33
"702","2009-10-14",13.2
"703","2009-10-15",13.17
"704","2009-10-16",13.1
"705","2009-10-19",13.51
"706","2009-10-20",13.36
"707","2009-10-21",12.99
"708","2009-10-22",13.04
"709","2009-10-23",12.61
"710","2009-10-26",12.33
"711","2009-10-27",12.05
"712","2009-10-28",11.87
"713","2009-10-29",11.27
"714","2009-10-30",10.9
"715","2009-11-02",10.76
"716","2009-11-03",10.77
"717","2009-11-04",10.68
"718","2009-11-05",10.9
"719","2009-11-06",10.8
"720","2009-11-09",10.76
"721","2009-11-10",10.81
"722","2009-11-11",10.84
"723","2009-11-12",10.86
"724","2009-11-13",10.62
"725","2009-11-16",10.68
"726","2009-11-17",10.61
"727","2009-11-18",10.46
"728","2009-11-19",10.21
"729","2009-11-20",10.37
"730","2009-11-23",10.67
"731","2009-11-24",10.46
"732","2009-11-25",10.41
"733","2009-11-27",10.22
"734","2009-11-30",9.98
"735","2009-12-01",10.34
"736","2009-12-02",10.39
"737","2009-12-03",10.28
"738","2009-12-04",10.62
"739","2009-12-07",10.65
"740","2009-12-08",10.65
"741","2009-12-09",10.51
"742","2009-12-10",10.21
"743","2009-12-11",10.26
"744","2009-12-14",10.39
"745","2009-12-15",10.3
"746","2009-12-16",10.28
"747","2009-12-17",10.07
"748","2009-12-18",10.24
"749","2009-12-21",10.45
"750","2009-12-22",10.74
"751","2009-12-23",10.7
"752","2009-12-24",10.82
"753","2009-12-28",11.05
"754","2009-12-29",10.98
"755","2009-12-30",10.99
"756","2009-12-31",11.01
"757","2010-01-04",11.11
"758","2010-01-05",11.32
"759","2010-01-06",11.07
"760","2010-01-07",11.24
"761","2010-01-08",11.05
"762","2010-01-11",10.94
"763","2010-01-12",10.62
"764","2010-01-13",10.6
"765","2010-01-14",10.74
"766","2010-01-15",10.89
"767","2010-01-19",11.28
"768","2010-01-20",10.88
"769","2010-01-21",10.78
"770","2010-01-22",10.88
"771","2010-01-25",10.92
"772","2010-01-26",10.6
"773","2010-01-27",10.87
"774","2010-01-28",10.59
"775","2010-01-29",10.39
"776","2010-02-01",10.61
"777","2010-02-02",10.56
"778","2010-02-03",10.56
"779","2010-02-04",10.46
"780","2010-02-05",10.45
"781","2010-02-08",10.57
"782","2010-02-09",10.65
"783","2010-02-10",11.02
"784","2010-02-11",11.02
"785","2010-02-12",11.18
"786","2010-02-16",11.34
"787","2010-02-17",11.36
"788","2010-02-18",11.41
"789","2010-02-19",11.49
"790","2010-02-22",11.55
"791","2010-02-23",11.72
"792","2010-02-24",11.57
"793","2010-02-25",11.33
"794","2010-02-26",11.26
"795","2010-03-01",11.56
"796","2010-03-02",11.69
"797","2010-03-03",12.04
"798","2010-03-04",12.24
"799","2010-03-05",12.35
"800","2010-03-08",12.77
"801","2010-03-09",12.56
"802","2010-03-10",12.76
"803","2010-03-11",12.78
"804","2010-03-12",12.82
"805","2010-03-15",12.36
"806","2010-03-16",12.54
"807","2010-03-17",12.63
"808","2010-03-18",12.7
"809","2010-03-19",12.42
"810","2010-03-22",12.81
"811","2010-03-23",12.85
"812","2010-03-24",12.95
"813","2010-03-25",12.78
"814","2010-03-26",12.8
"815","2010-03-29",12.8
"816","2010-03-30",12.84
"817","2010-03-31",12.67
"818","2010-04-01",12.89
"819","2010-04-05",13.08
"820","2010-04-06",13.02
"821","2010-04-07",13.05
"822","2010-04-08",13.27
"823","2010-04-09",13.24
"824","2010-04-12",13.4
"825","2010-04-13",13.62
"826","2010-04-14",13.92
"827","2010-04-15",13.96
"828","2010-04-16",13.64
"829","2010-04-19",13.96
"830","2010-04-20",13.85
"831","2010-04-21",13.93
"832","2010-04-22",13.85
"833","2010-04-23",14.02
"834","2010-04-26",13.93
"835","2010-04-27",13.97
"836","2010-04-28",13.95
"837","2010-04-29",14.34
"838","2010-04-30",13.95
"839","2010-05-03",14.23
"840","2010-05-04",13.63
"841","2010-05-05",13.58
"842","2010-05-06",13.19
"843","2010-05-07",13.07
"844","2010-05-10",13.67
"845","2010-05-11",14
"846","2010-05-12",14.6
"847","2010-05-13",14.88
"848","2010-05-14",14.91
"849","2010-05-17",15.19
"850","2010-05-18",14.78
"851","2010-05-19",14.8
"852","2010-05-20",14.29
"853","2010-05-21",14.03
"854","2010-05-24",13.65
"855","2010-05-25",13.61
"856","2010-05-26",13.49
"857","2010-05-27",14.29
"858","2010-05-28",14.08
"859","2010-06-01",13.44
"860","2010-06-02",13.53
"861","2010-06-03",13.61
"862","2010-06-04",13
"863","2010-06-07",12.51
"864","2010-06-08",12.49
"865","2010-06-09",12.49
"866","2010-06-10",12.87
"867","2010-06-11",13.09
"868","2010-06-14",13.38
"869","2010-06-15",13.56
"870","2010-06-16",13.54
"871","2010-06-17",13.46
"872","2010-06-18",13.59
"873","2010-06-21",13.54
"874","2010-06-22",13.25
"875","2010-06-23",13.14
"876","2010-06-24",12.95
"877","2010-06-25",13.23
"878","2010-06-28",13.46
"879","2010-06-29",13.1
"880","2010-06-30",12.92
"881","2010-07-01",12.78
"882","2010-07-02",12.71
"883","2010-07-06",12.47
"884","2010-07-07",12.79
"885","2010-07-08",13
"886","2010-07-09",13.13
"887","2010-07-12",12.91
"888","2010-07-13",13.75
"889","2010-07-14",13.57
"890","2010-07-15",13.31
"891","2010-07-16",12.75
"892","2010-07-19",13.27
"893","2010-07-20",13.21
"894","2010-07-21",13.01
"895","2010-07-22",13.23
"896","2010-07-23",13.67
"897","2010-07-26",13.91
"898","2010-07-27",13.9
"899","2010-07-28",13.76
"900","2010-07-29",14.66
"901","2010-07-30",14.83
"902","2010-08-02",14.78
"903","2010-08-03",14.62
"904","2010-08-04",14.59
"905","2010-08-05",14.44
"906","2010-08-06",14.21
"907","2010-08-09",14.39
"908","2010-08-10",14.15
"909","2010-08-11",13.55
"910","2010-08-12",13.38
"911","2010-08-13",13.12
"912","2010-08-16",14.19
"913","2010-08-17",14.52
"914","2010-08-18",14.68
"915","2010-08-19",14.19
"916","2010-08-20",14.19
"917","2010-08-23",14.05
"918","2010-08-24",14.09
"919","2010-08-25",14.47
"920","2010-08-26",14.23
"921","2010-08-27",14.58
"922","2010-08-30",13.94
"923","2010-08-31",14.36
"924","2010-09-01",14.95
"925","2010-09-02",14.96
"926","2010-09-03",15.22
"927","2010-09-07",14.99
"928","2010-09-08",15.02
"929","2010-09-09",15.26
"930","2010-09-10",15.12
"931","2010-09-13",15.42
"932","2010-09-14",15.56
"933","2010-09-15",15.81
"934","2010-09-16",15.38
"935","2010-09-17",15.24
"936","2010-09-20",15.94
"937","2010-09-21",15.75
"938","2010-09-22",15.54
"939","2010-09-23",15.42
"940","2010-09-24",16.15
"941","2010-09-27",16.24
"942","2010-09-28",16.719999
"943","2010-09-29",16.280001
"944","2010-09-30",16.030001
"945","2010-10-01",16.309999
"946","2010-10-04",16
"947","2010-10-05",16.549999
"948","2010-10-06",16.030001
"949","2010-10-07",16.030001
"950","2010-10-08",16.049999
"951","2010-10-11",15.93
"952","2010-10-12",15.92
"953","2010-10-13",16.1
"954","2010-10-14",15.95
"955","2010-10-15",16.08
"956","2010-10-18",16.049999
"957","2010-10-19",15.67
"958","2010-10-20",16.120001
"959","2010-10-21",15.41
"960","2010-10-22",15.65
"961","2010-10-25",15.66
"962","2010-10-26",15.71
"963","2010-10-27",15.59
"964","2010-10-28",16.91
"965","2010-10-29",16.85
"966","2010-11-01",16.73
"967","2010-11-02",17.190001
"968","2010-11-03",17.1
"969","2010-11-04",17.290001
"970","2010-11-05",17.43
"971","2010-11-08",17.42
"972","2010-11-09",17.07
"973","2010-11-10",17.5
"974","2010-11-11",17.459999
"975","2010-11-12",17.139999
"976","2010-11-15",17.02
"977","2010-11-16",15.82
"978","2010-11-17",16.23
"979","2010-11-18",16.549999
"980","2010-11-19",16.459999
"981","2010-11-22",16.620001
"982","2010-11-23",16.5
"983","2010-11-24",16.84
"984","2010-11-26",16.700001
"985","2010-11-29",17.01
"986","2010-11-30",17.02
"987","2010-12-01",17.469999
"988","2010-12-02",17.709999
"989","2010-12-03",18.07
"990","2010-12-06",17.790001
"991","2010-12-07",18.82
"992","2010-12-08",18.540001
"993","2010-12-09",18.790001
