"","date","NERV"
"1050","2018-08-29",9.95
"1051","2018-08-30",10.5
"1052","2018-08-31",10.4
"1053","2018-09-04",10.45
"1054","2018-09-05",10.45
"1055","2018-09-06",10.35
"1056","2018-09-07",10.45
"1057","2018-09-10",9.75
"1058","2018-09-11",9.875
"1059","2018-09-12",10.5
"1060","2018-09-13",10.45
"1061","2018-09-14",10.5
"1062","2018-09-17",10.6
"1063","2018-09-18",11.1
"1064","2018-09-19",11.1
"1065","2018-09-20",12.2
"1066","2018-09-21",12.15
"1067","2018-09-24",12.3
"1068","2018-09-25",12.5
"1069","2018-09-26",12.45
"1070","2018-09-27",12.55
"1071","2018-09-28",12.55
"1072","2018-10-01",11.9
"1073","2018-10-02",11.7
"1074","2018-10-03",11.81
"1075","2018-10-04",11.52
"1076","2018-10-05",11.38
"1077","2018-10-08",11.18
"1078","2018-10-09",10.55
"1079","2018-10-10",10.35
"1080","2018-10-11",9.92
"1081","2018-10-12",9.75
"1082","2018-10-15",9.9
"1083","2018-10-16",10.68
"1084","2018-10-17",10.86
"1085","2018-10-18",10.72
"1086","2018-10-19",10.57
"1087","2018-10-22",10.73
"1088","2018-10-23",10.86
"1089","2018-10-24",10.6
"1090","2018-10-25",11.02
"1091","2018-10-26",10.75
"1092","2018-10-29",10.45
"1093","2018-10-30",10.77
"1094","2018-10-31",10.97
"1095","2018-11-01",11.45
"1096","2018-11-02",11.7
"1097","2018-11-05",10.56
"1098","2018-11-06",9.72
"1099","2018-11-07",10.27
"1100","2018-11-08",10.21
"1101","2018-11-09",9.55
"1102","2018-11-12",8.44
"1103","2018-11-13",8.15
"1104","2018-11-14",8.28
"1105","2018-11-15",8.3
"1106","2018-11-16",8.4
"1107","2018-11-19",8.33
"1108","2018-11-20",8.4
"1109","2018-11-21",8.66
"1110","2018-11-23",8.81
"1111","2018-11-26",8.71
"1112","2018-11-27",7.92
"1113","2018-11-28",8.28
"1114","2018-11-29",7.82
"1115","2018-11-30",7.91
"1116","2018-12-03",8.06
"1117","2018-12-04",7.81
"1118","2018-12-06",7.91
"1119","2018-12-07",7.94
"1120","2018-12-10",7.95
"1121","2018-12-11",7.96
"1122","2018-12-12",7.9
"1123","2018-12-13",7.82
"1124","2018-12-14",7.84
"1125","2018-12-17",7.34
"1126","2018-12-18",7.14
"1127","2018-12-19",6.73
"1128","2018-12-20",6.48
"1129","2018-12-21",6.1
"1130","2018-12-24",6.18
"1131","2018-12-26",6.64
"1132","2018-12-27",6.45
"1133","2018-12-28",6.65
"1134","2018-12-31",6.74
"1135","2019-01-02",6.92
"1136","2019-01-03",6.64
"1137","2019-01-04",6.81
"1138","2019-01-07",7.01
"1139","2019-01-08",7.47
"1140","2019-01-09",7.61
"1141","2019-01-10",7.61
"1142","2019-01-11",7.59
"1143","2019-01-14",7.3
"1144","2019-01-15",7.14
"1145","2019-01-16",7.21
"1146","2019-01-17",7.14
"1147","2019-01-18",7.07
"1148","2019-01-22",6.94
"1149","2019-01-23",7.16
"1150","2019-01-24",7.12
"1151","2019-01-25",7.08
"1152","2019-01-28",6.45
"1153","2019-01-29",6.3
"1154","2019-01-30",6.3
"1155","2019-01-31",6.58
"1156","2019-02-01",6.5
"1157","2019-02-04",6.62
"1158","2019-02-05",6.7
"1159","2019-02-06",6.7
"1160","2019-02-07",6.85
"1161","2019-02-08",7.05
"1162","2019-02-11",7.33
"1163","2019-02-12",7.43
"1164","2019-02-13",7.33
"1165","2019-02-14",7.26
"1166","2019-02-15",7.65
"1167","2019-02-19",7.8
"1168","2019-02-20",7.86
"1169","2019-02-21",7.81
"1170","2019-02-22",7.94
"1171","2019-02-25",8.16
"1172","2019-02-26",8.17
"1173","2019-02-27",8.03
"1174","2019-02-28",7.93
"1175","2019-03-01",8.26
"1176","2019-03-04",8.37
"1177","2019-03-05",8.41
"1178","2019-03-06",7.81
"1179","2019-03-07",7.99
"1180","2019-03-08",7.66
"1181","2019-03-11",8.14
"1182","2019-03-12",8.11
"1183","2019-03-13",8.05
"1184","2019-03-14",8.16
"1185","2019-03-15",8.25
"1186","2019-03-18",8.42
"1187","2019-03-19",8.42
"1188","2019-03-20",8.46
"1189","2019-03-21",8.31
"1190","2019-03-22",7.59
"1191","2019-03-25",7.76
"1192","2019-03-26",7.94
"1193","2019-03-27",7.91
"1194","2019-03-28",7.83
"1195","2019-03-29",7.86
"1196","2019-04-01",7.97
"1197","2019-04-02",8.17
"1198","2019-04-03",8.08
"1199","2019-04-04",8.15
"1200","2019-04-05",8.3
"1201","2019-04-08",8.21
"1202","2019-04-09",7.41
"1203","2019-04-10",7.6
"1204","2019-04-11",7.4
"1205","2019-04-12",7.11
"1206","2019-04-15",7.37
"1207","2019-04-16",7.31
"1208","2019-04-17",7.15
"1209","2019-04-18",7.03
"1210","2019-04-22",7.23
"1211","2019-04-23",7.36
"1212","2019-04-24",7.25
"1213","2019-04-25",7.27
"1214","2019-04-26",7.56
"1215","2019-04-29",7.49
"1216","2019-04-30",7.37
"1217","2019-05-01",7.23
"1218","2019-05-02",7.19
"1219","2019-05-03",7.58
"1220","2019-05-06",7.19
"1221","2019-05-07",6.9
"1222","2019-05-08",6.88
"1223","2019-05-09",7.02
"1224","2019-05-10",6.91
"1225","2019-05-13",6.83
"1226","2019-05-14",6.82
"1227","2019-05-15",6.48
"1228","2019-05-16",6.28
"1229","2019-05-17",5.93
"1230","2019-05-20",5.73
"1231","2019-05-21",5.81
"1232","2019-05-22",5.41
"1233","2019-05-23",5.15
"1234","2019-05-24",5.37
"1235","2019-05-28",5.16
"1236","2019-05-29",5.21
"1237","2019-05-30",4.94
"1238","2019-05-31",5.21
"1239","2019-06-03",5.31
"1240","2019-06-04",5.18
"1241","2019-06-05",5
"1242","2019-06-06",4.93
"1243","2019-06-07",5
"1244","2019-06-10",4.98
"1245","2019-06-11",4.7
"1246","2019-06-12",4.5
"1247","2019-06-13",4.5
"1248","2019-06-14",4.4
"1249","2019-06-17",4.38
"1250","2019-06-18",4.37
"1251","2019-06-19",4.48
"1252","2019-06-20",4.2
"1253","2019-06-21",4.23
"1254","2019-06-24",5.93
"1255","2019-06-25",5.57
"1256","2019-06-26",5.39
"1257","2019-06-27",5.46
"1258","2019-06-28",5.63
"1259","2019-07-01",5.71
"1260","2019-07-02",6.22
"1261","2019-07-03",6.8
"1262","2019-07-05",6.82
"1263","2019-07-08",6.51
"1264","2019-07-09",6.86
"1265","2019-07-10",6.67
"1266","2019-07-11",6.65
"1267","2019-07-12",6.52
"1268","2019-07-15",6.47
"1269","2019-07-16",6.39
"1270","2019-07-17",6.54
"1271","2019-07-18",6.49
"1272","2019-07-19",6.53
"1273","2019-07-22",6.33
"1274","2019-07-23",6.5
"1275","2019-07-24",6.44
"1276","2019-07-25",6.41
"1277","2019-07-26",6.48
"1278","2019-07-29",6.41
"1279","2019-07-30",6.57
"1280","2019-07-31",6.64
"1281","2019-08-01",6.65
"1282","2019-08-02",6.45
"1283","2019-08-05",6.97
"1284","2019-08-06",6.73
"1285","2019-08-07",6.68
"1286","2019-08-08",7.04
"1287","2019-08-09",6.84
"1288","2019-08-12",6.86
"1289","2019-08-13",6.98
"1290","2019-08-14",6.74
"1291","2019-08-15",6.5
"1292","2019-08-16",6.78
"1293","2019-08-19",6.96
"1294","2019-08-20",6.95
"1295","2019-08-21",7.31
"1296","2019-08-22",7.15
"1297","2019-08-23",6.78
"1298","2019-08-26",6.75
"1299","2019-08-27",6.47
"1300","2019-08-28",6.7
"1301","2019-08-29",6.9
"1302","2019-08-30",7.14
"1303","2019-09-03",7.06
"1304","2019-09-04",7.28
"1305","2019-09-05",7.39
"1306","2019-09-06",7.44
"1307","2019-09-09",7.4
"1308","2019-09-10",7.6
"1309","2019-09-11",8.52
"1310","2019-09-12",8.07
"1311","2019-09-13",8
"1312","2019-09-16",8.11
"1313","2019-09-17",8.11
"1314","2019-09-18",8.42
"1315","2019-09-19",8.66
"1316","2019-09-20",8.63
"1317","2019-09-23",8.39
"1318","2019-09-24",8.21
"1319","2019-09-25",8.32
"1320","2019-09-26",8.225
"1321","2019-09-27",8.18
"1322","2019-09-30",7.75
"1323","2019-10-01",5.71
"1324","2019-10-02",4.97
"1325","2019-10-03",5.03
"1326","2019-10-04",4.705
"1327","2019-10-07",4.685
"1328","2019-10-08",4.49
"1329","2019-10-09",4.37
"1330","2019-10-10",4.46
"1331","2019-10-11",4.4
"1332","2019-10-14",4.27
"1333","2019-10-15",4.27
"1334","2019-10-16",4.28
"1335","2019-10-17",4.22
"1336","2019-10-18",4.11
"1337","2019-10-21",4.16
"1338","2019-10-22",4.08
"1339","2019-10-23",4.09
"1340","2019-10-24",4.13
"1341","2019-10-25",4.08
"1342","2019-10-28",4.21
"1343","2019-10-29",4.4
"1344","2019-10-30",4.59
"1345","2019-10-31",4.74
"1346","2019-11-01",4.62
"1347","2019-11-04",4.65
"1348","2019-11-05",4.89
"1349","2019-11-06",5.16
"1350","2019-11-07",5.23
"1351","2019-11-08",5.27
"1352","2019-11-11",5.21
"1353","2019-11-12",5.19
"1354","2019-11-13",5.17
"1355","2019-11-14",5.19
"1356","2019-11-15",5.16
"1357","2019-11-18",5.12
"1358","2019-11-19",5.56
"1359","2019-11-20",5.72
"1360","2019-11-21",5.7
"1361","2019-11-22",5.97
"1362","2019-11-25",5.97
"1363","2019-11-26",6.1
"1364","2019-11-27",6.22
"1365","2019-11-29",6.25
"1366","2019-12-02",6.325
"1367","2019-12-03",6.26
"1368","2019-12-04",6.15
"1369","2019-12-05",6.14
"1370","2019-12-06",6.25
"1371","2019-12-09",6.77
"1372","2019-12-10",7.38
"1373","2019-12-11",7.48
"1374","2019-12-12",7.55
"1375","2019-12-13",7.45
"1376","2019-12-16",7.335
"1377","2019-12-17",6.96
"1378","2019-12-18",6.89
"1379","2019-12-19",5.66
"1380","2019-12-20",5.98
"1381","2019-12-23",6.58
"1382","2019-12-24",7.2
"1383","2019-12-26",6.89
"1384","2019-12-27",6.78
"1385","2019-12-30",6.83
"1386","2019-12-31",7.11
"1387","2020-01-02",7.64
"1388","2020-01-03",7.54
"1389","2020-01-06",7.2
"1390","2020-01-07",7.34
"1391","2020-01-08",7.51
"1392","2020-01-09",7.8
"1393","2020-01-10",7.82
"1394","2020-01-13",7.65
"1395","2020-01-14",7.69
"1396","2020-01-15",8.09
"1397","2020-01-16",9.065
"1398","2020-01-17",8.36
"1399","2020-01-21",8.57
"1400","2020-01-22",8.43
"1401","2020-01-23",8.48
"1402","2020-01-24",8.01
"1403","2020-01-27",8.18
"1404","2020-01-28",8.49
"1405","2020-01-29",8.05
"1406","2020-01-30",8.05
"1407","2020-01-31",8.13
"1408","2020-02-03",8.3
"1409","2020-02-04",8.3
"1410","2020-02-05",8.73
"1411","2020-02-06",8.72
"1412","2020-02-07",8.44
"1413","2020-02-10",8.625
"1414","2020-02-11",8.48
"1415","2020-02-12",8.36
"1416","2020-02-13",8.25
"1417","2020-02-14",8.72
"1418","2020-02-18",9.08
"1419","2020-02-19",9.23
"1420","2020-02-20",9
"1421","2020-02-21",8.93
"1422","2020-02-24",8.99
"1423","2020-02-25",7.89
"1424","2020-02-26",7.35
"1425","2020-02-27",7.18
"1426","2020-02-28",7.28
"1427","2020-03-02",7.55
"1428","2020-03-03",7.73
"1429","2020-03-04",8.64
"1430","2020-03-05",8.51
"1431","2020-03-06",8.43
"1432","2020-03-09",7.2
"1433","2020-03-10",7.26
"1434","2020-03-11",6.36
"1435","2020-03-12",5.47
"1436","2020-03-13",6.31
"1437","2020-03-16",5.21
"1438","2020-03-17",5.77
"1439","2020-03-18",4.57
"1440","2020-03-19",4.86
"1441","2020-03-20",4.9
"1442","2020-03-23",5.21
"1443","2020-03-24",5.47
"1444","2020-03-25",5.52
"1445","2020-03-26",6.04
"1446","2020-03-27",6.25
"1447","2020-03-30",6.4
"1448","2020-03-31",6.02
"1449","2020-04-01",5.59
"1450","2020-04-02",5.69
"1451","2020-04-03",5.31
"1452","2020-04-06",5.7
"1453","2020-04-07",5.5
"1454","2020-04-08",5.72
"1455","2020-04-09",5.85
"1456","2020-04-13",5.89
"1457","2020-04-14",6.49
"1458","2020-04-15",6.54
"1459","2020-04-16",6.48
"1460","2020-04-17",6.88
"1461","2020-04-20",6.91
"1462","2020-04-21",6.87
"1463","2020-04-22",7.26
"1464","2020-04-23",7.84
"1465","2020-04-24",8.2
"1466","2020-04-27",8.74
"1467","2020-04-28",8.34
"1468","2020-04-29",8.8
"1469","2020-04-30",8.97
"1470","2020-05-01",9.39
"1471","2020-05-04",9.75
"1472","2020-05-05",9.53
"1473","2020-05-06",9.79
"1474","2020-05-07",10.57
"1475","2020-05-08",11.49
"1476","2020-05-11",12.55
"1477","2020-05-12",12.8
"1478","2020-05-13",12.31
"1479","2020-05-14",12.575
"1480","2020-05-15",12.7
"1481","2020-05-18",12.68
"1482","2020-05-19",12.31
"1483","2020-05-20",13.68
"1484","2020-05-21",14.57
"1485","2020-05-22",14.28
"1486","2020-05-26",14.7
"1487","2020-05-27",14.21
"1488","2020-05-28",13.47
"1489","2020-05-29",3.71
"1490","2020-06-01",4.21
"1491","2020-06-02",3.9
"1492","2020-06-03",3.93
"1493","2020-06-04",4.26
"1494","2020-06-05",3.92
"1495","2020-06-08",3.85
"1496","2020-06-09",3.66
"1497","2020-06-10",3.62
"1498","2020-06-11",3.4
"1499","2020-06-12",3.41
"1500","2020-06-15",3.68
"1501","2020-06-16",3.78
"1502","2020-06-17",3.64
"1503","2020-06-18",3.67
"1504","2020-06-19",3.53
"1505","2020-06-22",3.46
"1506","2020-06-23",3.61
"1507","2020-06-24",3.58
"1508","2020-06-25",3.57
"1509","2020-06-26",3.5
"1510","2020-06-29",3.485
"1511","2020-06-30",3.61
"1512","2020-07-01",3.77
"1513","2020-07-02",3.56
"1514","2020-07-06",3.57
"1515","2020-07-07",3.64
"1516","2020-07-08",3.65
"1517","2020-07-09",3.505
"1518","2020-07-10",3.41
"1519","2020-07-13",3.22
"1520","2020-07-14",3.3
"1521","2020-07-15",3.42
"1522","2020-07-16",3.5
"1523","2020-07-17",3.605
"1524","2020-07-20",3.68
"1525","2020-07-21",3.64
"1526","2020-07-22",3.61
"1527","2020-07-23",3.55
"1528","2020-07-24",3.56
"1529","2020-07-27",3.63
"1530","2020-07-28",3.52
"1531","2020-07-29",3.52
"1532","2020-07-30",3.62
"1533","2020-07-31",3.485
"1534","2020-08-03",3.69
"1535","2020-08-04",3.76
"1536","2020-08-05",3.63
"1537","2020-08-06",3.65
"1538","2020-08-07",3.59
"1539","2020-08-10",3.6
"1540","2020-08-11",3.51
"1541","2020-08-12",3.46
"1542","2020-08-13",3.38
"1543","2020-08-14",3.39
"1544","2020-08-17",3.55
"1545","2020-08-18",3.44
"1546","2020-08-19",3.44
"1547","2020-08-20",3.38
"1548","2020-08-21",3.21
"1549","2020-08-24",3.13
"1550","2020-08-25",3.21
"1551","2020-08-26",3.18
"1552","2020-08-27",3.16
"1553","2020-08-28",3.18
"1554","2020-08-31",3.18
"1555","2020-09-01",3.05
"1556","2020-09-02",3.15
"1557","2020-09-03",3.04
"1558","2020-09-04",2.92
"1559","2020-09-08",2.77
"1560","2020-09-09",2.88
"1561","2020-09-10",2.9
"1562","2020-09-11",2.87
"1563","2020-09-14",3.39
"1564","2020-09-15",3.3
"1565","2020-09-16",3.46
"1566","2020-09-17",3.5
"1567","2020-09-18",3.57
"1568","2020-09-21",3.42
"1569","2020-09-22",3.34
"1570","2020-09-23",3.2
"1571","2020-09-24",3.04
"1572","2020-09-25",3.18
"1573","2020-09-28",3.16
"1574","2020-09-29",3.21
"1575","2020-09-30",3.18
"1576","2020-10-01",3.23
"1577","2020-10-02",3.14
"1578","2020-10-05",3.39
"1579","2020-10-06",3.47
"1580","2020-10-07",3.56
"1581","2020-10-08",3.46
"1582","2020-10-09",3.49
"1583","2020-10-12",3.28
"1584","2020-10-13",3.5
"1585","2020-10-14",3.36
"1586","2020-10-15",3.34
"1587","2020-10-16",3.32
"1588","2020-10-19",3.23
"1589","2020-10-20",3.21
"1590","2020-10-21",3.19
"1591","2020-10-22",3.21
"1592","2020-10-23",3.29
"1593","2020-10-26",3.27
"1594","2020-10-27",3.33
"1595","2020-10-28",3.19
"1596","2020-10-29",3.24
"1597","2020-10-30",3.21
"1598","2020-11-02",3.1
"1599","2020-11-03",3.12
"1600","2020-11-04",3.42
"1601","2020-11-05",3.45
"1602","2020-11-06",3.45
"1603","2020-11-09",3.42
"1604","2020-11-10",3.55
"1605","2020-11-11",3.54
"1606","2020-11-12",3.59
"1607","2020-11-13",3.56
"1608","2020-11-16",3.6
"1609","2020-11-17",3.61
"1610","2020-11-18",3.54
"1611","2020-11-19",3.6
"1612","2020-11-20",3.68
"1613","2020-11-23",3.93
"1614","2020-11-24",3.71
"1615","2020-11-25",3.93
"1616","2020-11-27",4.01
