"","date","CRNT"
"1001","2010-12-21",12.6
"1002","2010-12-22",12.8
"1003","2010-12-23",12.7
"1004","2010-12-27",12.79
"1005","2010-12-28",12.6
"1006","2010-12-29",13.08
"1007","2010-12-30",13.06
"1008","2010-12-31",13.18
"1009","2011-01-03",13.4
"1010","2011-01-04",13.15
"1011","2011-01-05",13
"1012","2011-01-06",13.19
"1013","2011-01-07",13
"1014","2011-01-10",13.01
"1015","2011-01-11",13
"1016","2011-01-12",13.45
"1017","2011-01-13",13.26
"1018","2011-01-14",13.47
"1019","2011-01-18",13.61
"1020","2011-01-19",14.24
"1021","2011-01-20",13.18
"1022","2011-01-21",13.16
"1023","2011-01-24",13.41
"1024","2011-01-25",13.22
"1025","2011-01-26",13.09
"1026","2011-01-27",13.07
"1027","2011-01-28",13
"1028","2011-01-31",12.31
"1029","2011-02-01",12.94
"1030","2011-02-02",12.75
"1031","2011-02-03",12.49
"1032","2011-02-04",12.53
"1033","2011-02-07",12.62
"1034","2011-02-08",12.82
"1035","2011-02-09",12.94
"1036","2011-02-10",12.92
"1037","2011-02-11",13.27
"1038","2011-02-14",13.53
"1039","2011-02-15",13.36
"1040","2011-02-16",13.36
"1041","2011-02-17",12.95
"1042","2011-02-18",12.85
"1043","2011-02-22",12.08
"1044","2011-02-23",11.67
"1045","2011-02-24",12.07
"1046","2011-02-25",12.51
"1047","2011-02-28",12.43
"1048","2011-03-01",12.16
"1049","2011-03-02",12.24
"1050","2011-03-03",12.47
"1051","2011-03-04",12.5
"1052","2011-03-07",12.02
"1053","2011-03-08",12.11
"1054","2011-03-09",11.96
"1055","2011-03-10",11.1
"1056","2011-03-11",11.35
"1057","2011-03-14",11.04
"1058","2011-03-15",11.15
"1059","2011-03-16",11.08
"1060","2011-03-17",11.01
"1061","2011-03-18",11.05
"1062","2011-03-21",11.05
"1063","2011-03-22",10.94
"1064","2011-03-23",10.69
"1065","2011-03-24",10.83
"1066","2011-03-25",10.92
"1067","2011-03-28",11.01
"1068","2011-03-29",11.17
"1069","2011-03-30",11.49
"1070","2011-03-31",12.08
"1071","2011-04-01",11.91
"1072","2011-04-04",11.62
"1073","2011-04-05",11.4
"1074","2011-04-06",11.69
"1075","2011-04-07",11.8
"1076","2011-04-08",11.79
"1077","2011-04-11",11.74
"1078","2011-04-12",11.43
"1079","2011-04-13",11.44
"1080","2011-04-14",11.47
"1081","2011-04-15",11.56
"1082","2011-04-18",11.42
"1083","2011-04-19",11.59
"1084","2011-04-20",12.05
"1085","2011-04-21",12.24
"1086","2011-04-25",12.56
"1087","2011-04-26",12.43
"1088","2011-04-27",12.5
"1089","2011-04-28",12.56
"1090","2011-04-29",12.65
"1091","2011-05-02",12.25
"1092","2011-05-03",11.98
"1093","2011-05-04",11.9
"1094","2011-05-05",11.76
"1095","2011-05-06",11.69
"1096","2011-05-09",11.83
"1097","2011-05-10",12
"1098","2011-05-11",11.84
"1099","2011-05-12",11.72
"1100","2011-05-13",11.63
"1101","2011-05-16",10.84
"1102","2011-05-17",10.59
"1103","2011-05-18",10.77
"1104","2011-05-19",10.75
"1105","2011-05-20",10.65
"1106","2011-05-23",10.33
"1107","2011-05-24",10.37
"1108","2011-05-25",10.63
"1109","2011-05-26",10.94
"1110","2011-05-27",10.73
"1111","2011-05-31",11.05
"1112","2011-06-01",10.51
"1113","2011-06-02",10.79
"1114","2011-06-03",10.57
"1115","2011-06-06",10.51
"1116","2011-06-07",10.42
"1117","2011-06-08",10.24
"1118","2011-06-09",10.23
"1119","2011-06-10",10.23
"1120","2011-06-13",10.25
"1121","2011-06-14",10.39
"1122","2011-06-15",10.4
"1123","2011-06-16",10.89
"1124","2011-06-17",11
"1125","2011-06-20",10.98
"1126","2011-06-21",11.33
"1127","2011-06-22",11.33
"1128","2011-06-23",11.3
"1129","2011-06-24",11.01
"1130","2011-06-27",11.12
"1131","2011-06-28",11.19
"1132","2011-06-29",11.17
"1133","2011-06-30",11.89
"1134","2011-07-01",12.02
"1135","2011-07-05",12.01
"1136","2011-07-06",12.47
"1137","2011-07-07",12.7
"1138","2011-07-08",12.59
"1139","2011-07-11",12.51
"1140","2011-07-12",12.64
"1141","2011-07-13",13.14
"1142","2011-07-14",12.95
"1143","2011-07-15",12.91
"1144","2011-07-18",12.89
"1145","2011-07-19",13.31
"1146","2011-07-20",13.48
"1147","2011-07-21",13.61
"1148","2011-07-22",13.72
"1149","2011-07-25",13.28
"1150","2011-07-26",13.15
"1151","2011-07-27",12.81
"1152","2011-07-28",12.98
"1153","2011-07-29",12.47
"1154","2011-08-01",12.19
"1155","2011-08-02",11.79
"1156","2011-08-03",11.97
"1157","2011-08-04",11.02
"1158","2011-08-05",10.66
"1159","2011-08-08",9.54
"1160","2011-08-09",10.19
"1161","2011-08-10",9.83
"1162","2011-08-11",10.36
"1163","2011-08-12",10.26
"1164","2011-08-15",10.64
"1165","2011-08-16",10.48
"1166","2011-08-17",10.49
"1167","2011-08-18",9.89
"1168","2011-08-19",9.69
"1169","2011-08-22",9.93
"1170","2011-08-23",10.24
"1171","2011-08-24",10.25
"1172","2011-08-25",9.74
"1173","2011-08-26",9.83
"1174","2011-08-29",10.19
"1175","2011-08-30",10
"1176","2011-08-31",9.75
"1177","2011-09-01",9.75
"1178","2011-09-02",9.65
"1179","2011-09-06",9.6
"1180","2011-09-07",9.96
"1181","2011-09-08",9.81
"1182","2011-09-09",9.61
"1183","2011-09-12",9.71
"1184","2011-09-13",10.08
"1185","2011-09-14",10.28
"1186","2011-09-15",10.46
"1187","2011-09-16",10.29
"1188","2011-09-19",10.09
"1189","2011-09-20",10.17
"1190","2011-09-21",10.04
"1191","2011-09-22",9.67
"1192","2011-09-23",9.74
"1193","2011-09-26",9.8
"1194","2011-09-27",10.12
"1195","2011-09-28",9.62
"1196","2011-09-29",9.67
"1197","2011-09-30",9.55
"1198","2011-10-03",9.3
"1199","2011-10-04",9.97
"1200","2011-10-05",9.9
"1201","2011-10-06",10.04
"1202","2011-10-07",9.79
"1203","2011-10-10",10.14
"1204","2011-10-11",10.21
"1205","2011-10-12",10.11
"1206","2011-10-13",10.21
"1207","2011-10-14",10.54
"1208","2011-10-17",10.18
"1209","2011-10-18",10.33
"1210","2011-10-19",9.79
"1211","2011-10-20",9.61
"1212","2011-10-21",9.9
"1213","2011-10-24",9.91
"1214","2011-10-25",9.64
"1215","2011-10-26",9.57
"1216","2011-10-27",10.07
"1217","2011-10-28",10.44
"1218","2011-10-31",10.09
"1219","2011-11-01",10.1
"1220","2011-11-02",10.68
"1221","2011-11-03",10.73
"1222","2011-11-04",10.35
"1223","2011-11-07",8.57
"1224","2011-11-08",8.33
"1225","2011-11-09",8.3
"1226","2011-11-10",7.96
"1227","2011-11-11",8.13
"1228","2011-11-14",8.12
"1229","2011-11-15",8
"1230","2011-11-16",8.11
"1231","2011-11-17",7.94
"1232","2011-11-18",7.87
"1233","2011-11-21",7.64
"1234","2011-11-22",7.7
"1235","2011-11-23",7.5
"1236","2011-11-25",7.27
"1237","2011-11-28",7.53
"1238","2011-11-29",7.65
"1239","2011-11-30",8
"1240","2011-12-01",7.97
"1241","2011-12-02",8.34
"1242","2011-12-05",8.3
"1243","2011-12-06",8.18
"1244","2011-12-07",8.16
"1245","2011-12-08",8.02
"1246","2011-12-09",8.11
"1247","2011-12-12",8.02
"1248","2011-12-13",7.84
"1249","2011-12-14",7.81
"1250","2011-12-15",8.06
"1251","2011-12-16",8.04
"1252","2011-12-19",7.93
"1253","2011-12-20",8.12
"1254","2011-12-21",7.97
"1255","2011-12-22",8.17
"1256","2011-12-23",8.17
"1257","2011-12-27",7.89
"1258","2011-12-28",7.75
"1259","2011-12-29",7.74
"1260","2011-12-30",7.7
"1261","2012-01-03",7.88
"1262","2012-01-04",7.78
"1263","2012-01-05",8.12
"1264","2012-01-06",8.18
"1265","2012-01-09",8.43
"1266","2012-01-10",8.59
"1267","2012-01-11",8.78
"1268","2012-01-12",8.89
"1269","2012-01-13",8.66
"1270","2012-01-17",8.53
"1271","2012-01-18",8.5
"1272","2012-01-19",8.29
"1273","2012-01-20",8.3
"1274","2012-01-23",8.18
"1275","2012-01-24",8.15
"1276","2012-01-25",8.41
"1277","2012-01-26",8.47
"1278","2012-01-27",8.52
"1279","2012-01-30",8.4
"1280","2012-01-31",8.29
"1281","2012-02-01",8.14
"1282","2012-02-02",8.2
"1283","2012-02-03",8.69
"1284","2012-02-06",8.51
"1285","2012-02-07",8.67
"1286","2012-02-08",8.63
"1287","2012-02-09",8.6
"1288","2012-02-10",8.54
"1289","2012-02-13",8.85
"1290","2012-02-14",8.66
"1291","2012-02-15",8.67
"1292","2012-02-16",8.6
"1293","2012-02-17",8.59
"1294","2012-02-21",9.1
"1295","2012-02-22",9.04
"1296","2012-02-23",9.22
"1297","2012-02-24",9.38
"1298","2012-02-27",9.31
"1299","2012-02-28",9.11
"1300","2012-02-29",9.16
"1301","2012-03-01",9.04
"1302","2012-03-02",8.85
"1303","2012-03-05",8.77
"1304","2012-03-06",8.76
"1305","2012-03-07",8.73
"1306","2012-03-08",8.91
"1307","2012-03-09",9.01
"1308","2012-03-12",9.05
"1309","2012-03-13",9.29
"1310","2012-03-14",9.21
"1311","2012-03-15",9.41
"1312","2012-03-16",9.55
"1313","2012-03-19",9.56
"1314","2012-03-20",9.47
"1315","2012-03-21",9.41
"1316","2012-03-22",9.43
"1317","2012-03-23",9.33
"1318","2012-03-26",9.5
"1319","2012-03-27",9.3
"1320","2012-03-28",9.31
"1321","2012-03-29",9.38
"1322","2012-03-30",9.49
"1323","2012-04-02",9.6
"1324","2012-04-03",9.69
"1325","2012-04-04",9.63
"1326","2012-04-05",9.7
"1327","2012-04-09",9.52
"1328","2012-04-10",9.62
"1329","2012-04-11",9.68
"1330","2012-04-12",9.73
"1331","2012-04-13",9.55
"1332","2012-04-16",9.46
"1333","2012-04-17",9.58
"1334","2012-04-18",9.52
"1335","2012-04-19",9.53
"1336","2012-04-20",9.38
"1337","2012-04-23",9.37
"1338","2012-04-24",9.37
"1339","2012-04-25",9.3
"1340","2012-04-26",9.19
"1341","2012-04-27",9.2
"1342","2012-04-30",9.25
"1343","2012-05-01",9.36
"1344","2012-05-02",9.58
"1345","2012-05-03",9.33
"1346","2012-05-04",9.28
"1347","2012-05-07",9.17
"1348","2012-05-08",9.38
"1349","2012-05-09",9.47
"1350","2012-05-10",9.5
"1351","2012-05-11",9.22
"1352","2012-05-14",9.31
"1353","2012-05-15",9.08
"1354","2012-05-16",8.78
"1355","2012-05-17",8.47
"1356","2012-05-18",8.34
"1357","2012-05-21",8.39
"1358","2012-05-22",8.35
"1359","2012-05-23",8.42
"1360","2012-05-24",8.46
"1361","2012-05-25",8.42
"1362","2012-05-29",8.55
"1363","2012-05-30",8.47
"1364","2012-05-31",8.38
"1365","2012-06-01",8.26
"1366","2012-06-04",8.32
"1367","2012-06-05",8.37
"1368","2012-06-06",8.49
"1369","2012-06-07",8.47
"1370","2012-06-08",8.7
"1371","2012-06-11",8.51
"1372","2012-06-12",8.9
"1373","2012-06-13",8.79
"1374","2012-06-14",9
"1375","2012-06-15",8.9
"1376","2012-06-18",8.88
"1377","2012-06-19",8.97
"1378","2012-06-20",8.94
"1379","2012-06-21",8.58
"1380","2012-06-22",8.75
"1381","2012-06-25",8.39
"1382","2012-06-26",8.46
"1383","2012-06-27",8.5
"1384","2012-06-28",8.35
"1385","2012-06-29",8.57
"1386","2012-07-02",8.56
"1387","2012-07-03",8.53
"1388","2012-07-05",9.23
"1389","2012-07-06",8.57
"1390","2012-07-09",8.46
"1391","2012-07-10",8.14
"1392","2012-07-11",7.93
"1393","2012-07-12",7.88
"1394","2012-07-13",7.88
"1395","2012-07-16",7.77
"1396","2012-07-17",7.71
"1397","2012-07-18",8.21
"1398","2012-07-19",8.26
"1399","2012-07-20",8.02
"1400","2012-07-23",7.81
"1401","2012-07-24",7.94
"1402","2012-07-25",8.06
"1403","2012-07-26",8.17
"1404","2012-07-27",8.28
"1405","2012-07-30",8.27
"1406","2012-07-31",8.2
"1407","2012-08-01",8.1
"1408","2012-08-02",8.12
"1409","2012-08-03",8.2
"1410","2012-08-06",7.99
"1411","2012-08-07",7.84
"1412","2012-08-08",7.58
"1413","2012-08-09",7.55
"1414","2012-08-10",7.55
"1415","2012-08-13",7.35
"1416","2012-08-14",7.24
"1417","2012-08-15",6.93
"1418","2012-08-16",7.34
"1419","2012-08-17",7.39
"1420","2012-08-20",7.25
"1421","2012-08-21",7.2
"1422","2012-08-22",7.14
"1423","2012-08-23",7.08
"1424","2012-08-24",6.85
"1425","2012-08-27",6.93
"1426","2012-08-28",6.88
"1427","2012-08-29",6.91
"1428","2012-08-30",6.87
"1429","2012-08-31",6.95
"1430","2012-09-04",6.81
"1431","2012-09-05",6.64
"1432","2012-09-06",6.57
"1433","2012-09-07",6.47
"1434","2012-09-10",6.19
"1435","2012-09-11",6.25
"1436","2012-09-12",6.03
"1437","2012-09-13",5.86
"1438","2012-09-14",5.75
"1439","2012-09-17",5.52
"1440","2012-09-18",5.41
"1441","2012-09-19",5.11
"1442","2012-09-20",5.2
"1443","2012-09-21",5.32
"1444","2012-09-24",5.51
"1445","2012-09-25",5.42
"1446","2012-09-26",5.34
"1447","2012-09-27",5.69
"1448","2012-09-28",5.7
"1449","2012-10-01",5.51
"1450","2012-10-02",5.61
"1451","2012-10-03",5.57
"1452","2012-10-04",5.51
"1453","2012-10-05",5.55
"1454","2012-10-08",5.43
"1455","2012-10-09",5.65
"1456","2012-10-10",5.64
"1457","2012-10-11",5.77
"1458","2012-10-12",5.72
"1459","2012-10-15",5.73
"1460","2012-10-16",5.68
"1461","2012-10-17",5.56
"1462","2012-10-18",5.6
"1463","2012-10-19",5.53
"1464","2012-10-22",5.58
"1465","2012-10-23",5.51
"1466","2012-10-24",5.46
"1467","2012-10-25",5.38
"1468","2012-10-26",5.25
"1469","2012-10-31",4.02
"1470","2012-11-01",4.14
"1471","2012-11-02",4.12
"1472","2012-11-05",4.18
"1473","2012-11-06",4.17
"1474","2012-11-07",4.07
"1475","2012-11-08",4.07
"1476","2012-11-09",4.19
"1477","2012-11-12",4.24
"1478","2012-11-13",4.52
"1479","2012-11-14",4.73
"1480","2012-11-15",4.75
"1481","2012-11-16",4.84
"1482","2012-11-19",4.97
"1483","2012-11-20",4.82
"1484","2012-11-21",4.96
"1485","2012-11-23",4.93
"1486","2012-11-26",4.98
"1487","2012-11-27",5.34
"1488","2012-11-28",5.24
"1489","2012-11-29",4.88
"1490","2012-11-30",5.14
"1491","2012-12-03",5.14
"1492","2012-12-04",5.1
"1493","2012-12-05",5
"1494","2012-12-06",5
"1495","2012-12-07",4.89
"1496","2012-12-10",4.86
"1497","2012-12-11",4.85
"1498","2012-12-12",4.81
"1499","2012-12-13",4.68
"1500","2012-12-14",4.75
"1501","2012-12-17",4.73
"1502","2012-12-18",4.69
"1503","2012-12-19",4.84
"1504","2012-12-20",4.65
"1505","2012-12-21",4.58
"1506","2012-12-24",4.55
"1507","2012-12-26",4.49
"1508","2012-12-27",4.48
"1509","2012-12-28",4.4
"1510","2012-12-31",4.41
"1511","2013-01-02",4.77
"1512","2013-01-03",4.7
"1513","2013-01-04",4.62
"1514","2013-01-07",4.58
"1515","2013-01-08",4.56
"1516","2013-01-09",4.56
"1517","2013-01-10",4.63
"1518","2013-01-11",4.77
"1519","2013-01-14",4.91
"1520","2013-01-15",5.07
"1521","2013-01-16",5.05
"1522","2013-01-17",5.05
"1523","2013-01-18",4.99
"1524","2013-01-22",4.99
"1525","2013-01-23",4.95
"1526","2013-01-24",4.81
"1527","2013-01-25",4.87
"1528","2013-01-28",4.83
"1529","2013-01-29",4.87
"1530","2013-01-30",4.86
"1531","2013-01-31",4.86
"1532","2013-02-01",4.91
"1533","2013-02-04",4.82
"1534","2013-02-05",4.86
"1535","2013-02-06",4.86
"1536","2013-02-07",4.76
"1537","2013-02-08",4.75
"1538","2013-02-11",4.79
"1539","2013-02-12",4.68
"1540","2013-02-13",4.59
"1541","2013-02-14",4.7
"1542","2013-02-15",4.69
"1543","2013-02-19",4.67
"1544","2013-02-20",4.62
"1545","2013-02-21",4.69
"1546","2013-02-22",4.64
"1547","2013-02-25",4.6
"1548","2013-02-26",4.52
"1549","2013-02-27",4.6
"1550","2013-02-28",4.55
"1551","2013-03-01",4.54
"1552","2013-03-04",4.49
"1553","2013-03-05",4.56
"1554","2013-03-06",4.55
"1555","2013-03-07",4.53
"1556","2013-03-08",4.67
"1557","2013-03-11",4.64
"1558","2013-03-12",4.58
"1559","2013-03-13",4.55
"1560","2013-03-14",4.63
"1561","2013-03-15",4.61
"1562","2013-03-18",4.44
"1563","2013-03-19",4.35
"1564","2013-03-20",4.5
"1565","2013-03-21",4.48
"1566","2013-03-22",4.44
"1567","2013-03-25",4.37
"1568","2013-03-26",4.36
"1569","2013-03-27",4.33
"1570","2013-03-28",4.32
"1571","2013-04-01",4.29
"1572","2013-04-02",4.32
"1573","2013-04-03",4.33
"1574","2013-04-04",4.34
"1575","2013-04-05",4.24
"1576","2013-04-08",3.91
"1577","2013-04-09",3.8
"1578","2013-04-10",3.73
"1579","2013-04-11",3.72
"1580","2013-04-12",3.68
"1581","2013-04-15",3.62
"1582","2013-04-16",3.59
"1583","2013-04-17",3.62
"1584","2013-04-18",3.53
"1585","2013-04-19",3.51
"1586","2013-04-22",3.49
"1587","2013-04-23",3.5
"1588","2013-04-24",3.69
"1589","2013-04-25",3.78
"1590","2013-04-26",3.75
"1591","2013-04-29",3.8
"1592","2013-04-30",3.81
"1593","2013-05-01",3.75
"1594","2013-05-02",3.75
"1595","2013-05-03",3.74
"1596","2013-05-06",3.86
"1597","2013-05-07",3.88
"1598","2013-05-08",4.06
"1599","2013-05-09",4.05
"1600","2013-05-10",4.05
"1601","2013-05-13",4.02
"1602","2013-05-14",4
"1603","2013-05-15",4.03
"1604","2013-05-16",3.93
"1605","2013-05-17",3.95
"1606","2013-05-20",4.04
"1607","2013-05-21",4.05
"1608","2013-05-22",4.06
"1609","2013-05-23",4.02
"1610","2013-05-24",4.09
"1611","2013-05-28",4.17
"1612","2013-05-29",4.11
"1613","2013-05-30",3.92
"1614","2013-05-31",3.88
"1615","2013-06-03",3.8
"1616","2013-06-04",3.77
"1617","2013-06-05",3.77
"1618","2013-06-06",3.83
"1619","2013-06-07",3.96
"1620","2013-06-10",3.97
"1621","2013-06-11",3.91
"1622","2013-06-12",3.86
"1623","2013-06-13",3.77
"1624","2013-06-14",3.72
"1625","2013-06-17",3.62
"1626","2013-06-18",3.59
"1627","2013-06-19",3.5
"1628","2013-06-20",3.38
"1629","2013-06-21",3.32
"1630","2013-06-24",3.23
"1631","2013-06-25",3.23
"1632","2013-06-26",3.16
"1633","2013-06-27",3.19
"1634","2013-06-28",3.14
"1635","2013-07-01",3.18
"1636","2013-07-02",3.07
"1637","2013-07-03",3.06
"1638","2013-07-05",3.05
"1639","2013-07-08",3.04
"1640","2013-07-09",3.04
"1641","2013-07-10",3.11
"1642","2013-07-11",3.14
"1643","2013-07-12",3.18
"1644","2013-07-15",3.22
"1645","2013-07-16",3.28
"1646","2013-07-17",3.31
"1647","2013-07-18",3.25
"1648","2013-07-19",3.27
"1649","2013-07-22",3.28
"1650","2013-07-23",3.41
"1651","2013-07-24",3.57
"1652","2013-07-25",3.49
"1653","2013-07-26",3.45
"1654","2013-07-29",3.42
"1655","2013-07-30",3.4
"1656","2013-07-31",3.31
"1657","2013-08-01",3.23
"1658","2013-08-02",3.3
"1659","2013-08-05",3.35
"1660","2013-08-06",3.37
"1661","2013-08-07",3.32
"1662","2013-08-08",3.25
"1663","2013-08-09",3.2
"1664","2013-08-12",3.4
"1665","2013-08-13",3.42
"1666","2013-08-14",3.38
"1667","2013-08-15",3.4
"1668","2013-08-16",3.52
"1669","2013-08-19",3.86
"1670","2013-08-20",3.93
"1671","2013-08-21",3.83
"1672","2013-08-22",3.79
"1673","2013-08-23",3.73
"1674","2013-08-26",3.63
"1675","2013-08-27",3.49
"1676","2013-08-28",3.53
"1677","2013-08-29",3.65
"1678","2013-08-30",3.61
"1679","2013-09-03",3.69
"1680","2013-09-04",3.67
"1681","2013-09-05",3.69
"1682","2013-09-06",3.64
"1683","2013-09-09",3.8
"1684","2013-09-10",3.86
"1685","2013-09-11",4.14
"1686","2013-09-12",4.26
"1687","2013-09-13",4.2
"1688","2013-09-16",4.06
"1689","2013-09-17",4.1
"1690","2013-09-18",4.06
"1691","2013-09-19",4.01
"1692","2013-09-20",3.97
"1693","2013-09-23",3.98
"1694","2013-09-24",4.02
"1695","2013-09-25",4.01
"1696","2013-09-26",4
"1697","2013-09-27",4.19
"1698","2013-09-30",4.21
"1699","2013-10-01",4.33
"1700","2013-10-02",4.16
"1701","2013-10-03",3.94
"1702","2013-10-04",4.04
"1703","2013-10-07",4.02
"1704","2013-10-08",3.94
"1705","2013-10-09",3.87
"1706","2013-10-10",3.89
"1707","2013-10-11",3.91
"1708","2013-10-14",3.86
"1709","2013-10-15",3.81
"1710","2013-10-16",3.8
"1711","2013-10-17",3.82
"1712","2013-10-18",3.76
"1713","2013-10-21",3.75
"1714","2013-10-22",3.73
"1715","2013-10-23",3.73
"1716","2013-10-24",3.68
"1717","2013-10-25",3.63
"1718","2013-10-28",3.5
"1719","2013-10-29",3.52
"1720","2013-10-30",3.47
"1721","2013-10-31",3.45
"1722","2013-11-01",3.42
"1723","2013-11-04",3.46
"1724","2013-11-05",3.46
"1725","2013-11-06",3.5
"1726","2013-11-07",3.48
"1727","2013-11-08",3.43
"1728","2013-11-11",3.25
"1729","2013-11-12",3.15
"1730","2013-11-13",2.96
"1731","2013-11-14",2.7
"1732","2013-11-15",2.8
"1733","2013-11-18",2.97
"1734","2013-11-19",2.9
"1735","2013-11-20",2.4
"1736","2013-11-21",2.55
"1737","2013-11-22",2.64
"1738","2013-11-25",2.61
"1739","2013-11-26",2.63
"1740","2013-11-27",2.61
"1741","2013-11-29",2.62
"1742","2013-12-02",2.57
"1743","2013-12-03",2.47
"1744","2013-12-04",2.48
"1745","2013-12-05",2.52
"1746","2013-12-06",2.52
"1747","2013-12-09",2.69
"1748","2013-12-10",2.69
"1749","2013-12-11",2.63
"1750","2013-12-12",2.61
"1751","2013-12-13",2.65
"1752","2013-12-16",2.69
"1753","2013-12-17",2.64
"1754","2013-12-18",2.65
"1755","2013-12-19",2.7
"1756","2013-12-20",2.72
"1757","2013-12-23",2.8
"1758","2013-12-24",2.8
"1759","2013-12-26",2.89
"1760","2013-12-27",3.01
"1761","2013-12-30",2.91
"1762","2013-12-31",2.97
"1763","2014-01-02",3
"1764","2014-01-03",3.09
"1765","2014-01-06",3.09
"1766","2014-01-07",3.22
"1767","2014-01-08",3.18
"1768","2014-01-09",3.15
"1769","2014-01-10",3.17
"1770","2014-01-13",3.64
"1771","2014-01-14",3.72
"1772","2014-01-15",3.63
"1773","2014-01-16",3.61
"1774","2014-01-17",3.64
"1775","2014-01-21",3.37
"1776","2014-01-22",3.48
"1777","2014-01-23",3.38
"1778","2014-01-24",3.27
"1779","2014-01-27",3.11
"1780","2014-01-28",3.23
"1781","2014-01-29",3.08
"1782","2014-01-30",3.3
"1783","2014-01-31",3.19
"1784","2014-02-03",3.15
"1785","2014-02-04",3.17
"1786","2014-02-05",3.11
"1787","2014-02-06",3.29
"1788","2014-02-07",3.31
"1789","2014-02-10",3.33
"1790","2014-02-11",3.33
"1791","2014-02-12",3.2
"1792","2014-02-13",3.11
"1793","2014-02-14",3.04
"1794","2014-02-18",3.04
"1795","2014-02-19",2.97
"1796","2014-02-20",2.99
"1797","2014-02-21",3.03
"1798","2014-02-24",3.06
"1799","2014-02-25",3.23
"1800","2014-02-26",3.28
"1801","2014-02-27",3.27
"1802","2014-02-28",3.24
"1803","2014-03-03",3.19
"1804","2014-03-04",3.27
"1805","2014-03-05",3.25
"1806","2014-03-06",3.29
"1807","2014-03-07",3.29
"1808","2014-03-10",3.24
"1809","2014-03-11",3.17
"1810","2014-03-12",3.08
"1811","2014-03-13",3.05
"1812","2014-03-14",3.03
"1813","2014-03-17",3.03
"1814","2014-03-18",3.03
"1815","2014-03-19",3.07
"1816","2014-03-20",3.07
"1817","2014-03-21",3.08
"1818","2014-03-24",3.07
"1819","2014-03-25",3.11
"1820","2014-03-26",2.96
"1821","2014-03-27",2.97
"1822","2014-03-28",2.87
"1823","2014-03-31",2.83
"1824","2014-04-01",2.91
"1825","2014-04-02",2.85
"1826","2014-04-03",2.87
"1827","2014-04-04",2.8
"1828","2014-04-07",2.78
"1829","2014-04-08",2.78
"1830","2014-04-09",2.8
"1831","2014-04-10",2.84
"1832","2014-04-11",2.81
"1833","2014-04-14",2.7
"1834","2014-04-15",2.8
"1835","2014-04-16",2.79
"1836","2014-04-17",2.79
"1837","2014-04-21",2.82
"1838","2014-04-22",2.83
"1839","2014-04-23",2.78
"1840","2014-04-24",2.73
"1841","2014-04-25",2.67
"1842","2014-04-28",2.63
"1843","2014-04-29",2.62
"1844","2014-04-30",2.69
"1845","2014-05-01",2.76
"1846","2014-05-02",2.84
"1847","2014-05-05",2.81
"1848","2014-05-06",2.78
"1849","2014-05-07",2.61
"1850","2014-05-08",2.37
"1851","2014-05-09",2.31
"1852","2014-05-12",2.3
"1853","2014-05-13",2.28
"1854","2014-05-14",2.3
"1855","2014-05-15",2.26
"1856","2014-05-16",2.28
"1857","2014-05-19",2.27
"1858","2014-05-20",2.21
"1859","2014-05-21",2.24
"1860","2014-05-22",2.21
"1861","2014-05-23",2.18
"1862","2014-05-27",2.24
"1863","2014-05-28",2.21
"1864","2014-05-29",2.33
"1865","2014-05-30",2.32
"1866","2014-06-02",2.41
"1867","2014-06-03",2.39
"1868","2014-06-04",2.52
"1869","2014-06-05",2.59
"1870","2014-06-06",2.56
"1871","2014-06-09",2.48
"1872","2014-06-10",2.47
"1873","2014-06-11",2.4
"1874","2014-06-12",2.45
"1875","2014-06-13",2.43
"1876","2014-06-16",2.43
"1877","2014-06-17",2.51
"1878","2014-06-18",2.66
"1879","2014-06-19",2.63
"1880","2014-06-20",2.56
"1881","2014-06-23",2.55
"1882","2014-06-24",2.47
"1883","2014-06-25",2.47
"1884","2014-06-26",2.48
"1885","2014-06-27",2.63
"1886","2014-06-30",2.54
"1887","2014-07-01",2.6
"1888","2014-07-02",2.61
"1889","2014-07-03",2.63
"1890","2014-07-07",2.52
"1891","2014-07-08",2.42
"1892","2014-07-09",2.51
"1893","2014-07-10",2.63
"1894","2014-07-11",2.63
"1895","2014-07-14",2.6
"1896","2014-07-15",2.57
"1897","2014-07-16",2.51
"1898","2014-07-17",2.47
"1899","2014-07-18",2.48
"1900","2014-07-21",2.47
"1901","2014-07-22",2.53
"1902","2014-07-23",2.49
"1903","2014-07-24",2.44
"1904","2014-07-25",2.41
"1905","2014-07-28",2.26
"1906","2014-07-29",2.12
"1907","2014-07-30",2.06
"1908","2014-07-31",2
"1909","2014-08-01",2.03
"1910","2014-08-04",2.06
"1911","2014-08-05",2.02
"1912","2014-08-06",2
"1913","2014-08-07",2
"1914","2014-08-08",2
"1915","2014-08-11",2.04
"1916","2014-08-12",2.02
"1917","2014-08-13",2.05
"1918","2014-08-14",2.14
"1919","2014-08-15",2.06
"1920","2014-08-18",2.06
"1921","2014-08-19",2.11
"1922","2014-08-20",2.06
"1923","2014-08-21",2.1
"1924","2014-08-22",2.14
"1925","2014-08-25",2.31
"1926","2014-08-26",2.35
"1927","2014-08-27",2.44
"1928","2014-08-28",2.41
"1929","2014-08-29",2.45
"1930","2014-09-02",2.44
"1931","2014-09-03",2.4
"1932","2014-09-04",2.35
"1933","2014-09-05",2.32
"1934","2014-09-08",2.32
"1935","2014-09-09",2.4
