"","date","CJJD"
"133","2010-04-13",9.5
"134","2010-04-14",9.5
"135","2010-04-15",6.2
"136","2010-04-16",6.2
"137","2010-04-19",6.2
"138","2010-04-20",6.25
"139","2010-04-21",6.25
"140","2010-04-22",4.78
"141","2010-04-23",4.65
"142","2010-04-26",4.79
"143","2010-04-27",4.72
"144","2010-04-28",4.8
"145","2010-04-29",4.83
"146","2010-04-30",4.75
"147","2010-05-03",4.8
"148","2010-05-04",4.74
"149","2010-05-05",4.6
"150","2010-05-06",4.5
"151","2010-05-07",4.4
"152","2010-05-10",4.7
"153","2010-05-11",4.76
"154","2010-05-12",4.75
"155","2010-05-13",4.85
"156","2010-05-14",4.66
"157","2010-05-17",4.65
"158","2010-05-18",4.7
"159","2010-05-19",4.51
"160","2010-05-20",4.2
"161","2010-05-21",4.2
"162","2010-05-24",4.31
"163","2010-05-25",4.2
"164","2010-05-26",4.35
"165","2010-05-27",4.54
"166","2010-05-28",4.39
"167","2010-06-01",4.39
"168","2010-06-02",4.3
"169","2010-06-03",4.3
"170","2010-06-04",4.3
"171","2010-06-07",4.35
"172","2010-06-08",4.37
"173","2010-06-09",4.26
"174","2010-06-10",4.25
"175","2010-06-11",4.16
"176","2010-06-14",4.25
"177","2010-06-15",4.25
"178","2010-06-16",4.11
"179","2010-06-17",4.2
"180","2010-06-18",4.2
"181","2010-06-21",4.19
"182","2010-06-22",3.95
"183","2010-06-23",3.95
"184","2010-06-24",4
"185","2010-06-25",4
"186","2010-06-28",3.95
"187","2010-06-29",3.87
"188","2010-06-30",4.2
"189","2010-07-01",4.11
"190","2010-07-02",4.15
"191","2010-07-06",4.15
"192","2010-07-07",4.15
"193","2010-07-08",4.3
"194","2010-07-09",4.24
"195","2010-07-12",4.25
"196","2010-07-13",4.3
"197","2010-07-14",4.35
"198","2010-07-15",4.11
"199","2010-07-16",3.92
"200","2010-07-19",4
"201","2010-07-20",4.05
"202","2010-07-21",4.25
"203","2010-07-22",4.16
"204","2010-07-23",4.75
"205","2010-07-26",4.44
"206","2010-07-27",4.49
"207","2010-07-28",4.47
"208","2010-07-29",4.82
"209","2010-07-30",4.92
"210","2010-08-02",5
"211","2010-08-03",5.13
"212","2010-08-04",5.24
"213","2010-08-05",5.46
"214","2010-08-06",5.62
"215","2010-08-09",5.73
"216","2010-08-10",5.73
"217","2010-08-11",5.57
"218","2010-08-12",5.45
"219","2010-08-13",5.27
"220","2010-08-16",5.28
"221","2010-08-17",5.4
"222","2010-08-18",5.74
"223","2010-08-19",5.68
"224","2010-08-20",5.53
"225","2010-08-23",5.75
"226","2010-08-24",5.35
"227","2010-08-25",6.13
"228","2010-08-26",6.16
"229","2010-08-27",6.02
"230","2010-08-30",5.86
"231","2010-08-31",5.66
"232","2010-09-01",5.75
"233","2010-09-02",5.37
"234","2010-09-03",5.21
"235","2010-09-07",5.27
"236","2010-09-08",5.24
"237","2010-09-09",5.35
"238","2010-09-10",5.4
"239","2010-09-13",5.4
"240","2010-09-14",5.1
"241","2010-09-15",4.98
"242","2010-09-16",4.85
"243","2010-09-17",4.78
"244","2010-09-20",4.79
"245","2010-09-21",4.76
"246","2010-09-22",4.6
"247","2010-09-23",4.46
"248","2010-09-24",4.45
"249","2010-09-27",4.54
"250","2010-09-28",4.84
"251","2010-09-29",5.13
"252","2010-09-30",5.15
"253","2010-10-01",5.08
"254","2010-10-04",4.93
"255","2010-10-05",5.05
"256","2010-10-06",5
"257","2010-10-07",4.72
"258","2010-10-08",4.85
"259","2010-10-11",5.08
"260","2010-10-12",5.22
"261","2010-10-13",5.22
"262","2010-10-14",5.07
"263","2010-10-15",5.26
"264","2010-10-18",5.25
"265","2010-10-19",5.11
"266","2010-10-20",5.08
"267","2010-10-21",4.99
"268","2010-10-22",5.08
"269","2010-10-25",5.04
"270","2010-10-26",4.76
"271","2010-10-27",5.01
"272","2010-10-28",4.87
"273","2010-10-29",4.95
"274","2010-11-01",5
"275","2010-11-02",5
"276","2010-11-03",5.07
"277","2010-11-04",5.31
"278","2010-11-05",5.19
"279","2010-11-08",5.25
"280","2010-11-09",5.73
"281","2010-11-10",6.04
"282","2010-11-11",5.91
"283","2010-11-12",5.77
"284","2010-11-15",5.03
"285","2010-11-16",5.06
"286","2010-11-17",5.26
"287","2010-11-18",5.32
"288","2010-11-19",5.03
"289","2010-11-22",4.69
"290","2010-11-23",4.58
"291","2010-11-24",4.75
"292","2010-11-26",4.76
"293","2010-11-29",4.51
"294","2010-11-30",4.5
"295","2010-12-01",4.36
"296","2010-12-02",4.33
"297","2010-12-03",4.45
"298","2010-12-06",4.69
"299","2010-12-07",4.49
"300","2010-12-08",4.34
"301","2010-12-09",4.27
"302","2010-12-10",4.35
"303","2010-12-13",4.2
"304","2010-12-14",4.24
"305","2010-12-15",4.23
"306","2010-12-16",4.28
"307","2010-12-17",4.28
"308","2010-12-20",4.2
"309","2010-12-21",4.27
"310","2010-12-22",4.25
"311","2010-12-23",4.18
"312","2010-12-27",4.2
"313","2010-12-28",4.24
"314","2010-12-29",4.18
"315","2010-12-30",4.21
"316","2010-12-31",4.2
"317","2011-01-03",4.14
"318","2011-01-04",4.23
"319","2011-01-05",4.35
"320","2011-01-06",4.2
"321","2011-01-07",4.25
"322","2011-01-10",4.4
"323","2011-01-11",4.65
"324","2011-01-12",4.92
"325","2011-01-13",4.8
"326","2011-01-14",4.87
"327","2011-01-18",4.72
"328","2011-01-19",4.52
"329","2011-01-20",4.45
"330","2011-01-21",4.63
"331","2011-01-24",4.27
"332","2011-01-25",4.45
"333","2011-01-26",4.5
"334","2011-01-27",4.58
"335","2011-01-28",4.58
"336","2011-01-31",4.38
"337","2011-02-01",4.5
"338","2011-02-02",4.5
"339","2011-02-03",4.37
"340","2011-02-04",4.38
"341","2011-02-07",4.36
"342","2011-02-08",4.35
"343","2011-02-09",4.26
"344","2011-02-10",4.27
"345","2011-02-11",4.29
"346","2011-02-14",4.43
"347","2011-02-15",3.98
"348","2011-02-16",3.97
"349","2011-02-17",3.95
"350","2011-02-18",3.95
"351","2011-02-22",3.9
"352","2011-02-23",3.99
"353","2011-02-24",3.87
"354","2011-02-25",3.88
"355","2011-02-28",3.95
"356","2011-03-01",3.88
"357","2011-03-02",3.94
"358","2011-03-03",4
"359","2011-03-04",3.93
"360","2011-03-07",3.93
"361","2011-03-08",4
"362","2011-03-09",3.86
"363","2011-03-10",3.51
"364","2011-03-11",3.76
"365","2011-03-14",3.59
"366","2011-03-15",3.55
"367","2011-03-16",3.55
"368","2011-03-17",3.55
"369","2011-03-18",3.25
"370","2011-03-21",3.25
"371","2011-03-22",3
"372","2011-03-23",3.06
"373","2011-03-24",3.16
"374","2011-03-25",3.13
"375","2011-03-28",3
"376","2011-03-29",2.86
"377","2011-03-30",2.75
"378","2011-03-31",2.61
"379","2011-04-01",2.47
"380","2011-04-04",2.76
"381","2011-04-05",2.72
"382","2011-04-06",2.6
"383","2011-04-07",2.52
"384","2011-04-08",2.55
"385","2011-04-11",2.58
"386","2011-04-12",2.49
"387","2011-04-13",2.5
"388","2011-04-14",2.42
"389","2011-04-15",2.37
"390","2011-04-18",2.54
"391","2011-04-19",2.53
"392","2011-04-20",2.55
"393","2011-04-21",2.65
"394","2011-04-25",2.71
"395","2011-04-26",2.71
"396","2011-04-27",2.71
"397","2011-04-28",2.71
"398","2011-04-29",2.71
"399","2011-05-02",2.6
"400","2011-05-03",2.67
"401","2011-05-04",2.38
"402","2011-05-05",2.34
"403","2011-05-06",2.37
"404","2011-05-09",2.42
"405","2011-05-10",2.48
"406","2011-05-11",2.45
"407","2011-05-12",2.36
"408","2011-05-13",2.12
"409","2011-05-16",2.12
"410","2011-05-17",2.16
"411","2011-05-18",2.18
"412","2011-05-19",2.24
"413","2011-05-20",2.15
"414","2011-05-23",2.12
"415","2011-05-24",2.15
"416","2011-05-25",2.13
"417","2011-05-26",2.13
"418","2011-05-27",2.09
"419","2011-05-31",2.14
"420","2011-06-01",2.1
"421","2011-06-02",2.13
"422","2011-06-03",2.15
"423","2011-06-06",2.13
"424","2011-06-07",1.79
"425","2011-06-08",1.73
"426","2011-06-09",1.67
"427","2011-06-10",1.8
"428","2011-06-13",1.94
"429","2011-06-14",1.91
"430","2011-06-15",1.91
"431","2011-06-16",1.91
"432","2011-06-17",1.67
"433","2011-06-20",1.77
"434","2011-06-21",1.65
"435","2011-06-22",1.65
"436","2011-06-23",1.77
"437","2011-06-24",1.74
"438","2011-06-27",1.83
"439","2011-06-28",1.88
"440","2011-06-29",2.02
"441","2011-06-30",1.91
"442","2011-07-01",1.9
"443","2011-07-05",1.9
"444","2011-07-06",1.88
"445","2011-07-07",1.9
"446","2011-07-08",1.9
"447","2011-07-11",1.86
"448","2011-07-12",1.86
"449","2011-07-13",1.88
"450","2011-07-14",1.87
"451","2011-07-15",1.88
"452","2011-07-18",1.86
"453","2011-07-19",1.87
"454","2011-07-20",1.9
"455","2011-07-21",1.87
"456","2011-07-22",1.8
"457","2011-07-25",1.73
"458","2011-07-26",1.73
"459","2011-07-27",1.78
"460","2011-07-28",1.81
"461","2011-07-29",1.73
"462","2011-08-01",1.7
"463","2011-08-02",1.56
"464","2011-08-03",1.4
"465","2011-08-04",1.26
"466","2011-08-05",1.31
"467","2011-08-08",1.28
"468","2011-08-09",1.26
"469","2011-08-10",1.23
"470","2011-08-11",1.03
"471","2011-08-12",1.16
"472","2011-08-15",1.34
"473","2011-08-16",1.44
"474","2011-08-17",1.53
"475","2011-08-18",1.77
"476","2011-08-19",2.15
"477","2011-08-22",1.87
"478","2011-08-23",1.76
"479","2011-08-24",1.8
"480","2011-08-25",1.8
"481","2011-08-26",1.8
"482","2011-08-29",1.91
"483","2011-08-30",1.92
"484","2011-08-31",1.85
"485","2011-09-01",1.73
"486","2011-09-02",1.73
"487","2011-09-06",1.76
"488","2011-09-07",1.81
"489","2011-09-08",1.79
"490","2011-09-09",1.77
"491","2011-09-12",1.76
"492","2011-09-13",1.85
"493","2011-09-14",1.83
"494","2011-09-15",1.79
"495","2011-09-16",1.77
"496","2011-09-19",1.75
"497","2011-09-20",1.67
"498","2011-09-21",1.72
"499","2011-09-22",1.56
"500","2011-09-23",1.5
"501","2011-09-26",1.52
"502","2011-09-27",1.38
"503","2011-09-28",1.43
"504","2011-09-29",1.4
"505","2011-09-30",1.4
"506","2011-10-03",1.37
"507","2011-10-04",1.3
"508","2011-10-05",1.32
"509","2011-10-06",1.35
"510","2011-10-07",1.35
"511","2011-10-10",1.45
"512","2011-10-11",1.44
"513","2011-10-12",1.62
"514","2011-10-13",1.55
"515","2011-10-14",1.56
"516","2011-10-17",1.53
"517","2011-10-18",1.49
"518","2011-10-19",1.51
"519","2011-10-20",1.5
"520","2011-10-21",1.58
"521","2011-10-24",1.6
"522","2011-10-25",1.62
"523","2011-10-26",1.67
"524","2011-10-27",1.72
"525","2011-10-28",1.78
"526","2011-10-31",1.72
"527","2011-11-01",1.66
"528","2011-11-02",1.74
"529","2011-11-03",1.75
"530","2011-11-04",1.71
"531","2011-11-07",1.74
"532","2011-11-08",1.69
"533","2011-11-09",1.69
"534","2011-11-10",1.75
"535","2011-11-11",1.65
"536","2011-11-14",1.62
"537","2011-11-15",1.7
"538","2011-11-16",1.57
"539","2011-11-17",1.5
"540","2011-11-18",1.67
"541","2011-11-21",1.67
"542","2011-11-22",1.59
"543","2011-11-23",1.58
"544","2011-11-25",1.58
"545","2011-11-28",1.55
"546","2011-11-29",1.5
"547","2011-11-30",1.45
"548","2011-12-01",1.38
"549","2011-12-02",1.43
"550","2011-12-05",1.4
"551","2011-12-06",1.28
"552","2011-12-07",1.28
"553","2011-12-08",1.22
"554","2011-12-09",1.22
"555","2011-12-12",1.25
"556","2011-12-13",1.19
"557","2011-12-14",1.15
"558","2011-12-15",1.18
"559","2011-12-16",1.18
"560","2011-12-19",1.11
"561","2011-12-20",1.08
"562","2011-12-21",1.08
"563","2011-12-22",1.11
"564","2011-12-23",1.15
"565","2011-12-27",1.1
"566","2011-12-28",1.13
"567","2011-12-29",1.13
"568","2011-12-30",1.14
"569","2012-01-03",1.21
"570","2012-01-04",1.2
"571","2012-01-05",1.22
"572","2012-01-06",1.22
"573","2012-01-09",1.17
"574","2012-01-10",1.14
"575","2012-01-11",1.28
"576","2012-01-12",1.25
"577","2012-01-13",1.18
"578","2012-01-17",1.22
"579","2012-01-18",1.25
"580","2012-01-19",1.25
"581","2012-01-20",1.25
"582","2012-01-23",1.36
"583","2012-01-24",1.34
"584","2012-01-25",1.31
"585","2012-01-26",1.29
"586","2012-01-27",1.35
"587","2012-01-30",1.28
"588","2012-01-31",1.26
"589","2012-02-01",1.26
"590","2012-02-02",1.27
"591","2012-02-03",1.28
"592","2012-02-06",1.26
"593","2012-02-07",1.37
"594","2012-02-08",1.35
"595","2012-02-09",1.37
"596","2012-02-10",1.32
"597","2012-02-13",1.34
"598","2012-02-14",1.28
"599","2012-02-15",1.28
"600","2012-02-16",1.25
"601","2012-02-17",1.25
"602","2012-02-21",1.24
"603","2012-02-22",1.24
"604","2012-02-23",1.24
"605","2012-02-24",1.27
"606","2012-02-27",1.27
"607","2012-02-28",1.32
"608","2012-02-29",1.29
"609","2012-03-01",1.29
"610","2012-03-02",1.25
"611","2012-03-05",1.26
"612","2012-03-06",1.22
"613","2012-03-07",1.21
"614","2012-03-08",1.24
"615","2012-03-09",1.22
"616","2012-03-12",1.21
"617","2012-03-13",1.22
"618","2012-03-14",1.21
"619","2012-03-15",1.21
"620","2012-03-16",1.28
"621","2012-03-19",1.29
"622","2012-03-20",1.25
"623","2012-03-21",1.23
"624","2012-03-22",1.23
"625","2012-03-23",1.23
"626","2012-03-26",1.23
"627","2012-03-27",1.29
"628","2012-03-28",1.21
"629","2012-03-29",1.25
"630","2012-03-30",1.21
"631","2012-04-02",1.27
"632","2012-04-03",1.19
"633","2012-04-04",1.19
"634","2012-04-05",1.25
"635","2012-04-09",1.2
"636","2012-04-10",1.21
"637","2012-04-11",1.16
"638","2012-04-12",1.17
"639","2012-04-13",1.19
"640","2012-04-16",1.19
"641","2012-04-17",1.16
"642","2012-04-18",1.16
"643","2012-04-19",1.15
"644","2012-04-20",1.17
"645","2012-04-23",1.12
"646","2012-04-24",1.05
"647","2012-04-25",1.01
"648","2012-04-26",1.04
"649","2012-04-27",1.06
"650","2012-04-30",1.06
"651","2012-05-01",1.07
"652","2012-05-02",1.04
"653","2012-05-03",1.04
"654","2012-05-04",1
"655","2012-05-07",1.01
"656","2012-05-08",0.99
"657","2012-05-09",0.99
"658","2012-05-10",1
"659","2012-05-11",0.99
"660","2012-05-14",1
"661","2012-05-15",0.98
"662","2012-05-16",0.97
"663","2012-05-17",0.95
"664","2012-05-18",0.95
"665","2012-05-21",0.95
"666","2012-05-22",1.01
"667","2012-05-23",0.96
"668","2012-05-24",0.97
"669","2012-05-25",0.97
"670","2012-05-29",0.96
"671","2012-05-30",0.99
"672","2012-05-31",0.98
"673","2012-06-01",1.05
"674","2012-06-04",0.97
"675","2012-06-05",0.99
"676","2012-06-06",1.02
"677","2012-06-07",0.96
"678","2012-06-08",0.99
"679","2012-06-11",0.95
"680","2012-06-12",0.95
"681","2012-06-13",1
"682","2012-06-14",0.99
"683","2012-06-15",0.99
"684","2012-06-18",0.96
"685","2012-06-19",1
"686","2012-06-20",1
"687","2012-06-21",1.03
"688","2012-06-22",1.08
"689","2012-06-25",1.07
"690","2012-06-26",1.2
"691","2012-06-27",1.14
"692","2012-06-28",1.21
"693","2012-06-29",1.37
"694","2012-07-02",1.2
"695","2012-07-03",1.25
"696","2012-07-05",1.21
"697","2012-07-06",1.25
"698","2012-07-09",1.16
"699","2012-07-10",1.2
"700","2012-07-11",1.25
"701","2012-07-12",1.21
"702","2012-07-13",1.25
"703","2012-07-16",1.17
"704","2012-07-17",1.13
"705","2012-07-18",1.12
"706","2012-07-19",1
"707","2012-07-20",0.94
"708","2012-07-23",0.95
"709","2012-07-24",0.95
"710","2012-07-25",0.87
"711","2012-07-26",0.78
"712","2012-07-27",0.82
"713","2012-07-30",0.84
"714","2012-07-31",0.76
"715","2012-08-01",0.76
"716","2012-08-02",0.75
"717","2012-08-03",0.76
"718","2012-08-06",0.76
"719","2012-08-07",0.76
"720","2012-08-08",0.77
"721","2012-08-09",0.76
"722","2012-08-10",1.01
"723","2012-08-13",0.95
"724","2012-08-14",0.94
"725","2012-08-15",0.73
"726","2012-08-16",0.74
"727","2012-08-17",0.81
"728","2012-08-20",0.84
"729","2012-08-21",0.79
"730","2012-08-22",0.8
"731","2012-08-23",0.79
"732","2012-08-24",0.73
"733","2012-08-27",0.76
"734","2012-08-28",0.8
"735","2012-08-29",0.76
"736","2012-08-30",0.79
"737","2012-08-31",0.77
"738","2012-09-04",0.76
"739","2012-09-05",0.73
"740","2012-09-06",0.72
"741","2012-09-07",0.71
"742","2012-09-10",0.71
"743","2012-09-11",0.69
"744","2012-09-12",0.72
"745","2012-09-13",0.73
"746","2012-09-14",0.71
"747","2012-09-17",0.7
"748","2012-09-18",0.68
"749","2012-09-19",0.69
"750","2012-09-20",0.71
"751","2012-09-21",0.7
"752","2012-09-24",0.69
"753","2012-09-25",0.69
"754","2012-09-26",0.7
"755","2012-09-27",0.7
"756","2012-09-28",0.68
"757","2012-10-01",0.68
"758","2012-10-02",0.71
"759","2012-10-03",0.72
"760","2012-10-04",0.69
"761","2012-10-05",0.68
"762","2012-10-08",0.65
"763","2012-10-09",0.72
"764","2012-10-10",0.68
"765","2012-10-11",0.7
"766","2012-10-12",0.75
"767","2012-10-15",0.78
"768","2012-10-16",0.84
"769","2012-10-17",0.76
"770","2012-10-18",0.74
"771","2012-10-19",0.74
"772","2012-10-22",0.74
"773","2012-10-23",0.81
"774","2012-10-24",0.8
"775","2012-10-25",0.75
"776","2012-10-26",0.7
"777","2012-10-31",0.68
"778","2012-11-01",0.72
"779","2012-11-02",0.72
"780","2012-11-05",0.73
"781","2012-11-06",0.69
"782","2012-11-07",0.71
"783","2012-11-08",0.74
"784","2012-11-09",0.75
"785","2012-11-12",0.74
"786","2012-11-13",0.74
"787","2012-11-14",0.68
"788","2012-11-15",0.66
"789","2012-11-16",0.79
"790","2012-11-19",0.97
"791","2012-11-20",0.99
"792","2012-11-21",1.02
"793","2012-11-23",1.06
"794","2012-11-26",1.12
"795","2012-11-27",1.15
"796","2012-11-28",1.12
"797","2012-11-29",1.1
"798","2012-11-30",1
"799","2012-12-03",1.08
"800","2012-12-04",1.05
"801","2012-12-05",1.08
"802","2012-12-06",1.09
"803","2012-12-07",1.07
"804","2012-12-10",1.08
"805","2012-12-11",1.01
"806","2012-12-12",1.14
"807","2012-12-13",1.08
"808","2012-12-14",1.08
"809","2012-12-17",1.08
"810","2012-12-18",1.14
"811","2012-12-19",1.13
"812","2012-12-20",1.13
"813","2012-12-21",1.12
"814","2012-12-24",1.14
"815","2012-12-26",1.14
"816","2012-12-27",1.11
"817","2012-12-28",1.07
"818","2012-12-31",1.14
"819","2013-01-02",1.14
"820","2013-01-03",1.14
"821","2013-01-04",1.06
"822","2013-01-07",1.04
"823","2013-01-08",1.14
"824","2013-01-09",1.12
"825","2013-01-10",1.11
"826","2013-01-11",1.11
"827","2013-01-14",1.12
"828","2013-01-15",1.12
"829","2013-01-16",1.13
"830","2013-01-17",1.06
"831","2013-01-18",1.08
"832","2013-01-22",1.08
"833","2013-01-23",1.08
"834","2013-01-24",1.09
"835","2013-01-25",1.02
"836","2013-01-28",1.03
"837","2013-01-29",1.03
"838","2013-01-30",1.03
"839","2013-01-31",0.87
"840","2013-02-01",0.91
"841","2013-02-04",0.91
"842","2013-02-05",0.92
"843","2013-02-06",0.91
"844","2013-02-07",0.99
"845","2013-02-08",1.04
"846","2013-02-11",1.02
"847","2013-02-12",1.08
"848","2013-02-13",1.06
"849","2013-02-14",1.02
"850","2013-02-15",0.86
"851","2013-02-19",0.8
"852","2013-02-20",0.76
"853","2013-02-21",0.88
"854","2013-02-22",0.85
"855","2013-02-25",0.88
"856","2013-02-26",0.89
"857","2013-02-27",0.89
"858","2013-02-28",0.85
"859","2013-03-01",0.9
"860","2013-03-04",0.86
"861","2013-03-05",0.82
"862","2013-03-06",0.88
"863","2013-03-07",0.81
"864","2013-03-08",0.81
"865","2013-03-11",0.83
"866","2013-03-12",0.83
"867","2013-03-13",0.83
"868","2013-03-14",0.83
"869","2013-03-15",1.07
"870","2013-03-18",1.12
"871","2013-03-19",1.07
"872","2013-03-20",1.08
"873","2013-03-21",1.07
"874","2013-03-22",1.07
"875","2013-03-25",0.99
"876","2013-03-26",1.07
"877","2013-03-27",1.07
"878","2013-03-28",1.07
"879","2013-04-01",0.99
"880","2013-04-02",0.97
"881","2013-04-03",1
"882","2013-04-04",0.99
"883","2013-04-05",0.99
"884","2013-04-08",0.95
"885","2013-04-09",0.99
"886","2013-04-10",0.88
"887","2013-04-11",0.93
"888","2013-04-12",0.88
"889","2013-04-15",0.76
"890","2013-04-16",0.77
"891","2013-04-17",0.75
"892","2013-04-18",0.71
"893","2013-04-19",0.71
"894","2013-04-22",0.68
"895","2013-04-23",0.71
"896","2013-04-24",0.69
"897","2013-04-25",0.69
"898","2013-04-26",0.69
"899","2013-04-29",0.65
"900","2013-04-30",0.66
"901","2013-05-01",0.66
"902","2013-05-02",0.67
"903","2013-05-03",0.68
"904","2013-05-06",0.74
"905","2013-05-07",0.74
"906","2013-05-08",0.74
"907","2013-05-09",0.68
"908","2013-05-10",0.68
"909","2013-05-13",0.68
"910","2013-05-14",0.69
"911","2013-05-15",0.77
"912","2013-05-16",0.67
"913","2013-05-17",0.65
"914","2013-05-20",0.67
"915","2013-05-21",0.68
"916","2013-05-22",0.67
"917","2013-05-23",0.66
"918","2013-05-24",0.61
"919","2013-05-28",0.64
"920","2013-05-29",0.66
"921","2013-05-30",0.63
"922","2013-05-31",0.61
"923","2013-06-03",0.62
"924","2013-06-04",0.66
"925","2013-06-05",0.61
"926","2013-06-06",0.65
"927","2013-06-07",0.63
"928","2013-06-10",0.63
"929","2013-06-11",0.66
"930","2013-06-12",0.61
"931","2013-06-13",0.61
"932","2013-06-14",0.61
"933","2013-06-17",0.65
"934","2013-06-18",0.65
"935","2013-06-19",0.6
"936","2013-06-20",0.63
"937","2013-06-21",0.61
"938","2013-06-24",0.58
"939","2013-06-25",0.55
"940","2013-06-26",0.55
"941","2013-06-27",0.55
"942","2013-06-28",0.56
"943","2013-07-01",0.57
"944","2013-07-02",0.57
"945","2013-07-03",0.6
"946","2013-07-05",0.55
"947","2013-07-08",0.64
"948","2013-07-09",0.57
"949","2013-07-10",0.6
"950","2013-07-11",0.6
"951","2013-07-12",0.6
"952","2013-07-15",0.62
"953","2013-07-16",0.52
"954","2013-07-17",0.56
"955","2013-07-18",0.63
"956","2013-07-19",0.77
"957","2013-07-22",0.59
"958","2013-07-23",0.6
"959","2013-07-24",0.6
"960","2013-07-25",0.58
"961","2013-07-26",0.56
"962","2013-07-29",0.56
"963","2013-07-30",0.55
"964","2013-07-31",0.53
"965","2013-08-01",0.55
"966","2013-08-02",0.56
"967","2013-08-05",0.5
"968","2013-08-06",0.55
"969","2013-08-07",0.55
"970","2013-08-08",0.56
"971","2013-08-09",0.55
"972","2013-08-12",0.57
"973","2013-08-13",0.51
"974","2013-08-14",0.5
"975","2013-08-15",0.5
"976","2013-08-16",0.58
"977","2013-08-19",0.57
"978","2013-08-20",0.57
"979","2013-08-21",0.56
"980","2013-08-22",0.5
"981","2013-08-23",0.56
"982","2013-08-26",0.56
"983","2013-08-27",0.53
"984","2013-08-28",0.55
"985","2013-08-29",0.5
"986","2013-08-30",0.51
"987","2013-09-03",0.53
"988","2013-09-04",0.51
"989","2013-09-05",0.54
"990","2013-09-06",0.55
"991","2013-09-09",0.55
"992","2013-09-10",0.55
"993","2013-09-11",0.56
"994","2013-09-12",0.51
"995","2013-09-13",0.5
"996","2013-09-16",0.51
"997","2013-09-17",0.54
"998","2013-09-18",0.54
"999","2013-09-19",0.55
"1000","2013-09-20",0.51
"1001","2013-09-23",0.52
"1002","2013-09-24",0.56
"1003","2013-09-25",0.55
