"","date","NVIV"
"2254","2019-10-29",14.4
"2255","2019-10-30",13.8
"2256","2019-10-31",13.5
"2257","2019-11-01",12.6
"2258","2019-11-04",12.9
"2259","2019-11-05",14.7
"2260","2019-11-06",14.1
"2261","2019-11-07",13.5
"2262","2019-11-08",14.1
"2263","2019-11-11",14.1
"2264","2019-11-12",13.2
"2265","2019-11-13",14.4
"2266","2019-11-14",13.5
"2267","2019-11-15",12.9
"2268","2019-11-18",8.1
"2269","2019-11-19",7.2
"2270","2019-11-20",6.9
"2271","2019-11-21",5.1
"2272","2019-11-22",4.8
"2273","2019-11-25",3.9
"2274","2019-11-26",4.2
"2275","2019-11-27",4.5
"2276","2019-11-29",4.2
"2277","2019-12-02",4.5
"2278","2019-12-03",5.7
"2279","2019-12-04",4.8
"2280","2019-12-05",4.5
"2281","2019-12-06",4.8
"2282","2019-12-09",5.1
"2283","2019-12-10",5.1
"2284","2019-12-11",5.1
"2285","2019-12-12",5.1
"2286","2019-12-13",4.8
"2287","2019-12-16",4.5
"2288","2019-12-17",4.8
"2289","2019-12-18",4.8
"2290","2019-12-19",4.8
"2291","2019-12-20",4.5
"2292","2019-12-23",4.8
"2293","2019-12-24",4.8
"2294","2019-12-26",5.1
"2295","2019-12-27",5.4
"2296","2019-12-30",8.4
"2297","2019-12-31",6.6
"2298","2020-01-02",6.3
"2299","2020-01-03",7.2
"2300","2020-01-06",9.3
"2301","2020-01-07",8.7
"2302","2020-01-08",8.4
"2303","2020-01-09",8.4
"2304","2020-01-10",8.7
"2305","2020-01-13",9
"2306","2020-01-14",8.1
"2307","2020-01-15",8.1
"2308","2020-01-16",8.1
"2309","2020-01-17",8.1
"2310","2020-01-21",10.2
"2311","2020-01-22",9.6
"2312","2020-01-23",9
"2313","2020-01-24",9.6
"2314","2020-01-27",8.4
"2315","2020-01-28",7.8
"2316","2020-01-29",7.5
"2317","2020-01-30",7.2
"2318","2020-01-31",7.2
"2319","2020-02-03",6.9
"2320","2020-02-04",6
"2321","2020-02-05",6
"2322","2020-02-06",6
"2323","2020-02-07",6.3
"2324","2020-02-10",7.2
"2325","2020-02-11",7.8
"2326","2020-02-12",8.1
"2327","2020-02-13",7.16
"2328","2020-02-14",7.12
"2329","2020-02-18",7.26
"2330","2020-02-19",7.25
"2331","2020-02-20",7.07
"2332","2020-02-21",6.9
"2333","2020-02-24",6.35
"2334","2020-02-25",5.96
"2335","2020-02-26",6
"2336","2020-02-27",7.54
"2337","2020-02-28",6.15
"2338","2020-03-02",5.51
"2339","2020-03-03",5.52
"2340","2020-03-04",5.16
"2341","2020-03-05",4.9
"2342","2020-03-06",1.85
"2343","2020-03-09",1.54
"2344","2020-03-10",1.79
"2345","2020-03-11",1.6
"2346","2020-03-12",1.49
"2347","2020-03-13",1.38
"2348","2020-03-16",1.22
"2349","2020-03-17",1.27
"2350","2020-03-18",1.23
"2351","2020-03-19",1.33
"2352","2020-03-20",1.27
"2353","2020-03-23",1.33
"2354","2020-03-24",1.35
"2355","2020-03-25",1.4
"2356","2020-03-26",1.35
"2357","2020-03-27",1.45
"2358","2020-03-30",1.5
"2359","2020-03-31",1.69
"2360","2020-04-01",1.8
"2361","2020-04-02",1.54
"2362","2020-04-03",1.57
"2363","2020-04-06",1.54
"2364","2020-04-07",1.59
"2365","2020-04-08",1.56
"2366","2020-04-09",1.52
"2367","2020-04-13",1.61
"2368","2020-04-14",1.8
"2369","2020-04-15",1.8
"2370","2020-04-16",1.41
"2371","2020-04-17",1.49
"2372","2020-04-20",1.48
"2373","2020-04-21",1.43
"2374","2020-04-22",1.38
"2375","2020-04-23",1.39
"2376","2020-04-24",1.39
"2377","2020-04-27",1.5
"2378","2020-04-28",1.51
"2379","2020-04-29",1.44
"2380","2020-04-30",1.46
"2381","2020-05-01",1.46
"2382","2020-05-04",1.47
"2383","2020-05-05",1.44
"2384","2020-05-06",1.39
"2385","2020-05-07",1.41
"2386","2020-05-08",1.44
"2387","2020-05-11",1.41
"2388","2020-05-12",1.41
"2389","2020-05-13",1.36
"2390","2020-05-14",1.32
"2391","2020-05-15",1.34
"2392","2020-05-18",1.48
"2393","2020-05-19",1.43
"2394","2020-05-20",1.5
"2395","2020-05-21",1.62
"2396","2020-05-22",1.56
"2397","2020-05-26",1.5
"2398","2020-05-27",1.48
"2399","2020-05-28",1.48
"2400","2020-05-29",1.52
"2401","2020-06-01",1.55
"2402","2020-06-02",1.54
"2403","2020-06-03",1.53
"2404","2020-06-04",1.68
"2405","2020-06-05",1.67
"2406","2020-06-08",1.9
"2407","2020-06-09",2.07
"2408","2020-06-10",1.98
"2409","2020-06-11",1.68
"2410","2020-06-12",1.7
"2411","2020-06-15",1.68
"2412","2020-06-16",1.75
"2413","2020-06-17",1.69
"2414","2020-06-18",1.65
"2415","2020-06-19",1.63
"2416","2020-06-22",1.67
"2417","2020-06-23",1.64
"2418","2020-06-24",1.58
"2419","2020-06-25",1.62
"2420","2020-06-26",1.57
"2421","2020-06-29",1.61
"2422","2020-06-30",1.58
"2423","2020-07-01",1.54
"2424","2020-07-02",1.47
"2425","2020-07-06",1.48
"2426","2020-07-07",1.47
"2427","2020-07-08",1.46
"2428","2020-07-09",1.43
"2429","2020-07-10",1.44
"2430","2020-07-13",1.41
"2431","2020-07-14",1.45
"2432","2020-07-15",1.54
"2433","2020-07-16",1.49
"2434","2020-07-17",1.65
"2435","2020-07-20",1.66
"2436","2020-07-21",1.8
"2437","2020-07-22",1.74
"2438","2020-07-23",1.65
"2439","2020-07-24",1.62
"2440","2020-07-27",1.88
"2441","2020-07-28",1.7
"2442","2020-07-29",1.74
"2443","2020-07-30",1.58
"2444","2020-07-31",1.53
"2445","2020-08-03",1.56
"2446","2020-08-04",1.57
"2447","2020-08-05",1.64
"2448","2020-08-06",1.55
"2449","2020-08-07",1.6
"2450","2020-08-10",1.58
"2451","2020-08-11",1.57
"2452","2020-08-12",1.56
"2453","2020-08-13",1.52
"2454","2020-08-14",1.54
"2455","2020-08-17",1.49
"2456","2020-08-18",1.54
"2457","2020-08-19",1.56
"2458","2020-08-20",1.51
"2459","2020-08-21",1.47
"2460","2020-08-24",1.39
"2461","2020-08-25",1.43
"2462","2020-08-26",1.39
"2463","2020-08-27",1.38
"2464","2020-08-28",1.39
"2465","2020-08-31",1.34
"2466","2020-09-01",1.28
"2467","2020-09-02",1.29
"2468","2020-09-03",1.29
"2469","2020-09-04",1.25
"2470","2020-09-08",1.34
"2471","2020-09-09",1.27
"2472","2020-09-10",1.34
"2473","2020-09-11",1.26
"2474","2020-09-14",1.35
"2475","2020-09-15",1.42
"2476","2020-09-16",1.4
"2477","2020-09-17",1.45
"2478","2020-09-18",1.49
"2479","2020-09-21",1.41
"2480","2020-09-22",1.39
"2481","2020-09-23",1.31
"2482","2020-09-24",1.3
"2483","2020-09-25",1.35
"2484","2020-09-28",1.35
"2485","2020-09-29",1.39
"2486","2020-09-30",1.42
"2487","2020-10-01",1.37
"2488","2020-10-02",1.4
"2489","2020-10-05",1.43
"2490","2020-10-06",1.44
"2491","2020-10-07",1.39
"2492","2020-10-08",1.43
"2493","2020-10-09",1.38
"2494","2020-10-12",1.38
"2495","2020-10-13",1.43
"2496","2020-10-14",1.39
"2497","2020-10-15",1.35
"2498","2020-10-16",1.35
"2499","2020-10-19",1.29
"2500","2020-10-20",1.26
"2501","2020-10-21",1.14
"2502","2020-10-22",0.6
"2503","2020-10-23",0.59
"2504","2020-10-26",0.59
"2505","2020-10-27",0.56
"2506","2020-10-28",0.56
"2507","2020-10-29",0.54
"2508","2020-10-30",0.54
"2509","2020-11-02",0.54
"2510","2020-11-03",0.55
"2511","2020-11-04",0.53
"2512","2020-11-05",0.53
"2513","2020-11-06",0.53
"2514","2020-11-09",0.54
"2515","2020-11-10",0.55
"2516","2020-11-11",0.57
"2517","2020-11-12",0.56
"2518","2020-11-13",0.55
"2519","2020-11-16",0.55
"2520","2020-11-17",0.56
"2521","2020-11-18",0.58
"2522","2020-11-19",0.57
"2523","2020-11-20",0.59
"2524","2020-11-23",0.58
"2525","2020-11-24",0.58
"2526","2020-11-25",0.58
"2527","2020-11-27",0.57
