"","date","NSA"
"293","2016-06-17",20.48
"294","2016-06-20",20.860001
"295","2016-06-21",20.540001
"296","2016-06-22",20.65
"297","2016-06-23",20.469999
"298","2016-06-24",21.299999
"299","2016-06-27",21.870001
"300","2016-06-28",21.57
"301","2016-06-29",21.76
"302","2016-06-30",20.82
"303","2016-07-01",21.35
"304","2016-07-05",22.209999
"305","2016-07-06",22.41
"306","2016-07-07",22.25
"307","2016-07-08",22.469999
"308","2016-07-11",22.32
"309","2016-07-12",22.200001
"310","2016-07-13",22.379999
"311","2016-07-14",21.969999
"312","2016-07-15",21.870001
"313","2016-07-18",21.84
"314","2016-07-19",21.93
"315","2016-07-20",21.84
"316","2016-07-21",21.85
"317","2016-07-22",22.129999
"318","2016-07-25",22.26
"319","2016-07-26",21.93
"320","2016-07-27",21.66
"321","2016-07-28",21.07
"322","2016-07-29",21.370001
"323","2016-08-01",21.879999
"324","2016-08-02",21.530001
"325","2016-08-03",20.9
"326","2016-08-04",20.1
"327","2016-08-05",19.76
"328","2016-08-08",20.27
"329","2016-08-09",20.49
"330","2016-08-10",21.059999
"331","2016-08-11",20.700001
"332","2016-08-12",20.639999
"333","2016-08-15",20.209999
"334","2016-08-16",20.18
"335","2016-08-17",20.74
"336","2016-08-18",20.75
"337","2016-08-19",20.200001
"338","2016-08-22",20.309999
"339","2016-08-23",20.549999
"340","2016-08-24",20.540001
"341","2016-08-25",20.540001
"342","2016-08-26",20.23
"343","2016-08-29",20.32
"344","2016-08-30",20.24
"345","2016-08-31",20.309999
"346","2016-09-01",20.120001
"347","2016-09-02",20.389999
"348","2016-09-06",20.700001
"349","2016-09-07",20.77
"350","2016-09-08",20.450001
"351","2016-09-09",19.629999
"352","2016-09-12",19.700001
"353","2016-09-13",19.16
"354","2016-09-14",19.17
"355","2016-09-15",19.450001
"356","2016-09-16",19.639999
"357","2016-09-19",19.639999
"358","2016-09-20",19.76
"359","2016-09-21",20.51
"360","2016-09-22",21.120001
"361","2016-09-23",21.360001
"362","2016-09-26",21.43
"363","2016-09-27",21.08
"364","2016-09-28",21.27
"365","2016-09-29",21.110001
"366","2016-09-30",20.940001
"367","2016-10-03",20.540001
"368","2016-10-04",19.969999
"369","2016-10-05",19.370001
"370","2016-10-06",19.26
"371","2016-10-07",19.57
"372","2016-10-10",19.75
"373","2016-10-11",19.42
"374","2016-10-12",19.709999
"375","2016-10-13",19.870001
"376","2016-10-14",19.790001
"377","2016-10-17",19.74
"378","2016-10-18",19.639999
"379","2016-10-19",19.66
"380","2016-10-20",19.57
"381","2016-10-21",19.620001
"382","2016-10-24",19.76
"383","2016-10-25",19.700001
"384","2016-10-26",19.469999
"385","2016-10-27",19.200001
"386","2016-10-28",19.5
"387","2016-10-31",19.58
"388","2016-11-01",19.35
"389","2016-11-02",18.959999
"390","2016-11-03",19.290001
"391","2016-11-04",19.639999
"392","2016-11-07",20
"393","2016-11-08",20.25
"394","2016-11-09",20.139999
"395","2016-11-10",19.42
"396","2016-11-11",19.690001
"397","2016-11-14",19.780001
"398","2016-11-15",19.620001
"399","2016-11-16",19.709999
"400","2016-11-17",19.700001
"401","2016-11-18",19.690001
"402","2016-11-21",19.77
"403","2016-11-22",20.629999
"404","2016-11-23",20.530001
"405","2016-11-25",20.700001
"406","2016-11-28",20.73
"407","2016-11-29",20.790001
"408","2016-11-30",20.58
"409","2016-12-01",19.780001
"410","2016-12-02",19.9
"411","2016-12-05",20.33
"412","2016-12-06",20.76
"413","2016-12-07",21.76
"414","2016-12-08",22.07
"415","2016-12-09",22.18
"416","2016-12-12",22.26
"417","2016-12-13",20.950001
"418","2016-12-14",20.68
"419","2016-12-15",20.66
"420","2016-12-16",21.059999
"421","2016-12-19",21.5
"422","2016-12-20",21.450001
"423","2016-12-21",21.389999
"424","2016-12-22",21.57
"425","2016-12-23",21.629999
"426","2016-12-27",21.639999
"427","2016-12-28",21.59
"428","2016-12-29",21.790001
"429","2016-12-30",22.07
"430","2017-01-03",21.83
"431","2017-01-04",22.110001
"432","2017-01-05",22.66
"433","2017-01-06",23.09
"434","2017-01-09",23.01
"435","2017-01-10",22.75
"436","2017-01-11",22.26
"437","2017-01-12",22.09
"438","2017-01-13",21.809999
"439","2017-01-17",21.860001
"440","2017-01-18",21.84
"441","2017-01-19",21.809999
"442","2017-01-20",22.09
"443","2017-01-23",22.790001
"444","2017-01-24",23.120001
"445","2017-01-25",22.709999
"446","2017-01-26",22.799999
"447","2017-01-27",22.59
"448","2017-01-30",22.23
"449","2017-01-31",22.25
"450","2017-02-01",22.51
"451","2017-02-02",22.690001
"452","2017-02-03",22.950001
"453","2017-02-06",22.83
"454","2017-02-07",22.9
"455","2017-02-08",23.110001
"456","2017-02-09",23.07
"457","2017-02-10",23.35
"458","2017-02-13",23.33
"459","2017-02-14",22.84
"460","2017-02-15",22.75
"461","2017-02-16",23.209999
"462","2017-02-17",23.700001
"463","2017-02-21",23.940001
"464","2017-02-22",24.01
"465","2017-02-23",23.700001
"466","2017-02-24",23.940001
"467","2017-02-27",24
"468","2017-02-28",24.219999
"469","2017-03-01",24.610001
"470","2017-03-02",24.450001
"471","2017-03-03",24.690001
"472","2017-03-06",24.43
"473","2017-03-07",24.139999
"474","2017-03-08",23.9
"475","2017-03-09",23.549999
"476","2017-03-10",23.43
"477","2017-03-13",23.209999
"478","2017-03-14",22.799999
"479","2017-03-15",23.389999
"480","2017-03-16",23.299999
"481","2017-03-17",23.879999
"482","2017-03-20",24.02
"483","2017-03-21",23.6
"484","2017-03-22",23.76
"485","2017-03-23",23.799999
"486","2017-03-24",23.629999
"487","2017-03-27",23.77
"488","2017-03-28",23.940001
"489","2017-03-29",23.690001
"490","2017-03-30",23.639999
"491","2017-03-31",23.9
"492","2017-04-03",23.66
"493","2017-04-04",23.92
"494","2017-04-05",24.25
"495","2017-04-06",25.08
"496","2017-04-07",25.18
"497","2017-04-10",25
"498","2017-04-11",25.530001
"499","2017-04-12",25.389999
"500","2017-04-13",25.389999
"501","2017-04-17",25.9
"502","2017-04-18",25.940001
"503","2017-04-19",25.9
"504","2017-04-20",25.85
"505","2017-04-21",25.57
"506","2017-04-24",25.43
"507","2017-04-25",25.459999
"508","2017-04-26",25.5
"509","2017-04-27",25.110001
"510","2017-04-28",24.5
"511","2017-05-01",24.299999
"512","2017-05-02",23.690001
"513","2017-05-03",23.16
"514","2017-05-04",23.280001
"515","2017-05-05",23.82
"516","2017-05-08",23.719999
"517","2017-05-09",23.51
"518","2017-05-10",23.639999
"519","2017-05-11",23.42
"520","2017-05-12",23.540001
"521","2017-05-15",23.49
"522","2017-05-16",23.43
"523","2017-05-17",24.01
"524","2017-05-18",23.98
"525","2017-05-19",23.83
"526","2017-05-22",24.040001
"527","2017-05-23",24.42
"528","2017-05-24",24.74
"529","2017-05-25",24.77
"530","2017-05-26",24.540001
"531","2017-05-30",24.01
"532","2017-05-31",24.25
"533","2017-06-01",24.059999
"534","2017-06-02",24.379999
"535","2017-06-05",23.860001
"536","2017-06-06",23.4
"537","2017-06-07",23.1
"538","2017-06-08",23.389999
"539","2017-06-09",23.379999
"540","2017-06-12",23.1
"541","2017-06-13",22.77
"542","2017-06-14",22.629999
"543","2017-06-15",22.549999
"544","2017-06-16",22.370001
"545","2017-06-19",22.01
"546","2017-06-20",22.1
"547","2017-06-21",22.129999
"548","2017-06-22",21.99
"549","2017-06-23",22.41
"550","2017-06-26",22.629999
"551","2017-06-27",24
"552","2017-06-28",24.24
"553","2017-06-29",23.360001
"554","2017-06-30",23.110001
"555","2017-07-03",23.49
"556","2017-07-05",22.799999
"557","2017-07-06",22.030001
"558","2017-07-07",22.299999
"559","2017-07-10",21.76
"560","2017-07-11",21.549999
"561","2017-07-12",22.09
"562","2017-07-13",21.870001
"563","2017-07-14",22.42
"564","2017-07-17",22.459999
"565","2017-07-18",22.33
"566","2017-07-19",22.540001
"567","2017-07-20",22.379999
"568","2017-07-21",22.66
"569","2017-07-24",22.610001
"570","2017-07-25",22.690001
"571","2017-07-26",23.059999
"572","2017-07-27",22.280001
"573","2017-07-28",22.51
"574","2017-07-31",22.959999
"575","2017-08-01",22.969999
"576","2017-08-02",22.66
"577","2017-08-03",21.66
"578","2017-08-04",22.129999
"579","2017-08-07",22.209999
"580","2017-08-08",22.299999
"581","2017-08-09",22.08
"582","2017-08-10",22.07
"583","2017-08-11",22
"584","2017-08-14",22.15
"585","2017-08-15",22.01
"586","2017-08-16",21.959999
"587","2017-08-17",21.889999
"588","2017-08-18",21.24
"589","2017-08-21",21.360001
"590","2017-08-22",21.709999
"591","2017-08-23",22.219999
"592","2017-08-24",22.379999
"593","2017-08-25",22.07
"594","2017-08-28",22.200001
"595","2017-08-29",22.35
"596","2017-08-30",22.01
"597","2017-08-31",22.32
"598","2017-09-01",22.450001
"599","2017-09-05",22.75
"600","2017-09-06",23.35
"601","2017-09-07",23.84
"602","2017-09-08",23.82
"603","2017-09-11",23.700001
"604","2017-09-12",23.42
"605","2017-09-13",23.389999
"606","2017-09-14",23.33
"607","2017-09-15",23.620001
"608","2017-09-18",23.82
"609","2017-09-19",23.91
"610","2017-09-20",23.889999
"611","2017-09-21",24.15
"612","2017-09-22",24.059999
"613","2017-09-25",24.18
"614","2017-09-26",24.139999
"615","2017-09-27",23.969999
"616","2017-09-28",24.190001
"617","2017-09-29",24.24
"618","2017-10-02",24.43
"619","2017-10-03",24.129999
"620","2017-10-04",24.209999
"621","2017-10-05",24.120001
"622","2017-10-06",24.43
"623","2017-10-09",24.360001
"624","2017-10-10",24.379999
"625","2017-10-11",24.49
"626","2017-10-12",24.57
"627","2017-10-13",24.76
"628","2017-10-16",24.84
"629","2017-10-17",24.75
"630","2017-10-18",24.879999
"631","2017-10-19",24.9
"632","2017-10-20",24.950001
"633","2017-10-23",24.93
"634","2017-10-24",24.9
"635","2017-10-25",24.93
"636","2017-10-26",24.15
"637","2017-10-27",24.5
"638","2017-10-30",24.52
"639","2017-10-31",24.790001
"640","2017-11-01",24.77
"641","2017-11-02",25.370001
"642","2017-11-03",25.309999
"643","2017-11-06",25.799999
"644","2017-11-07",26.08
"645","2017-11-08",26
"646","2017-11-09",25.860001
"647","2017-11-10",25.85
"648","2017-11-13",26.129999
"649","2017-11-14",26.09
"650","2017-11-15",25.99
"651","2017-11-16",26.1
"652","2017-11-17",25.799999
"653","2017-11-20",26.110001
"654","2017-11-21",26.379999
"655","2017-11-22",26.41
"656","2017-11-24",26.5
"657","2017-11-27",26.67
"658","2017-11-28",26.48
"659","2017-11-29",26.5
"660","2017-11-30",26.639999
"661","2017-12-01",26.639999
"662","2017-12-04",26.48
"663","2017-12-05",26.450001
"664","2017-12-06",26.639999
"665","2017-12-07",25.51
"666","2017-12-08",26.07
"667","2017-12-11",26.139999
"668","2017-12-12",26.16
"669","2017-12-13",26.27
"670","2017-12-14",26.01
"671","2017-12-15",26.620001
"672","2017-12-18",27.280001
"673","2017-12-19",27.41
"674","2017-12-20",26.969999
"675","2017-12-21",26.83
"676","2017-12-22",27.129999
"677","2017-12-26",27.15
"678","2017-12-27",27.25
"679","2017-12-28",27.59
"680","2017-12-29",27.26
"681","2018-01-02",27.07
"682","2018-01-03",26.959999
"683","2018-01-04",26.530001
"684","2018-01-05",26.370001
"685","2018-01-08",26.5
"686","2018-01-09",26.309999
"687","2018-01-10",26.08
"688","2018-01-11",26.200001
"689","2018-01-12",25.9
"690","2018-01-16",26.030001
"691","2018-01-17",26.01
"692","2018-01-18",25.68
"693","2018-01-19",25.860001
"694","2018-01-22",25.780001
"695","2018-01-23",26.32
"696","2018-01-24",26.18
"697","2018-01-25",26.26
"698","2018-01-26",25.969999
"699","2018-01-29",25.27
"700","2018-01-30",25.110001
"701","2018-01-31",25.370001
"702","2018-02-01",24.9
"703","2018-02-02",24.58
"704","2018-02-05",23.9
"705","2018-02-06",23.809999
"706","2018-02-07",24
"707","2018-02-08",23.17
"708","2018-02-09",23.91
"709","2018-02-12",23.719999
"710","2018-02-13",23.889999
"711","2018-02-14",23.6
"712","2018-02-15",24.15
"713","2018-02-16",23.77
"714","2018-02-20",23.200001
"715","2018-02-21",23.629999
"716","2018-02-22",24.120001
"717","2018-02-23",24.629999
"718","2018-02-26",24.91
"719","2018-02-27",24.530001
"720","2018-02-28",24.530001
"721","2018-03-01",24.77
"722","2018-03-02",24.9
"723","2018-03-05",25.32
"724","2018-03-06",25.59
"725","2018-03-07",25.77
"726","2018-03-08",25.93
"727","2018-03-09",25.940001
"728","2018-03-12",26.200001
"729","2018-03-13",26.280001
"730","2018-03-14",25.82
"731","2018-03-15",25.57
"732","2018-03-16",25.709999
"733","2018-03-19",25.299999
"734","2018-03-20",25.049999
"735","2018-03-21",25.049999
"736","2018-03-22",25.129999
"737","2018-03-23",24.370001
"738","2018-03-26",24.91
"739","2018-03-27",25.059999
"740","2018-03-28",25.299999
"741","2018-03-29",25.08
"742","2018-04-02",24.860001
"743","2018-04-03",25.219999
"744","2018-04-04",25.280001
"745","2018-04-05",25.26
"746","2018-04-06",25.1
"747","2018-04-09",25.58
"748","2018-04-10",25.360001
"749","2018-04-11",25.540001
"750","2018-04-12",25.139999
"751","2018-04-13",25.290001
"752","2018-04-16",25.5
"753","2018-04-17",25.99
"754","2018-04-18",25.950001
"755","2018-04-19",25.450001
"756","2018-04-20",25.18
"757","2018-04-23",25.15
"758","2018-04-24",25.51
"759","2018-04-25",25.43
"760","2018-04-26",25.84
"761","2018-04-27",26.1
"762","2018-04-30",26.32
"763","2018-05-01",26.74
"764","2018-05-02",26.719999
"765","2018-05-03",26.690001
"766","2018-05-04",26.629999
"767","2018-05-07",27.27
"768","2018-05-08",27.1
"769","2018-05-09",27.459999
"770","2018-05-10",27.75
"771","2018-05-11",27.57
"772","2018-05-14",26.790001
"773","2018-05-15",26.33
"774","2018-05-16",26.52
"775","2018-05-17",26.040001
"776","2018-05-18",26.18
"777","2018-05-21",26.5
"778","2018-05-22",26.25
"779","2018-05-23",26.93
"780","2018-05-24",27.290001
"781","2018-05-25",27.32
"782","2018-05-29",27.73
"783","2018-05-30",28.1
"784","2018-05-31",28.120001
"785","2018-06-01",28.459999
"786","2018-06-04",29.450001
"787","2018-06-05",29.34
"788","2018-06-06",29.34
"789","2018-06-07",29.42
"790","2018-06-08",29.469999
"791","2018-06-11",29.620001
"792","2018-06-12",29.92
"793","2018-06-13",29.57
"794","2018-06-14",29.559999
"795","2018-06-15",29.450001
"796","2018-06-18",29.950001
"797","2018-06-19",29.65
"798","2018-06-20",29.57
"799","2018-06-21",29.68
"800","2018-06-22",29.690001
"801","2018-06-25",29.73
"802","2018-06-26",30.620001
"803","2018-06-27",30.25
"804","2018-06-28",30.629999
"805","2018-06-29",30.82
"806","2018-07-02",30.66
"807","2018-07-03",31.01
"808","2018-07-05",31.99
"809","2018-07-06",31.709999
"810","2018-07-09",31.049999
"811","2018-07-10",31.27
"812","2018-07-11",30.08
"813","2018-07-12",30.49
"814","2018-07-13",30.450001
"815","2018-07-16",30.610001
"816","2018-07-17",29.559999
"817","2018-07-18",29.700001
"818","2018-07-19",30.049999
"819","2018-07-20",30.01
"820","2018-07-23",29.65
"821","2018-07-24",29.129999
"822","2018-07-25",29.23
"823","2018-07-26",29.15
"824","2018-07-27",28.370001
"825","2018-07-30",28.65
"826","2018-07-31",28.83
"827","2018-08-01",28.65
"828","2018-08-02",28.6
"829","2018-08-03",28.860001
"830","2018-08-06",29.08
"831","2018-08-07",28.23
"832","2018-08-08",28.450001
"833","2018-08-09",28.549999
"834","2018-08-10",28.52
"835","2018-08-13",28.379999
"836","2018-08-14",28.450001
"837","2018-08-15",28.389999
"838","2018-08-16",28.940001
"839","2018-08-17",29.299999
"840","2018-08-20",29.040001
"841","2018-08-21",28.860001
"842","2018-08-22",28.08
"843","2018-08-23",28.049999
"844","2018-08-24",28.370001
"845","2018-08-27",28.24
"846","2018-08-28",28.48
"847","2018-08-29",28.370001
"848","2018-08-30",28.08
"849","2018-08-31",28.360001
"850","2018-09-04",27.690001
"851","2018-09-05",28.02
"852","2018-09-06",27.940001
"853","2018-09-07",27.440001
"854","2018-09-10",27.82
"855","2018-09-11",27.389999
"856","2018-09-12",27.25
"857","2018-09-13",27.34
"858","2018-09-14",26.85
"859","2018-09-17",27
"860","2018-09-18",26.360001
"861","2018-09-19",25.969999
"862","2018-09-20",26.01
"863","2018-09-21",26.01
"864","2018-09-24",25.700001
"865","2018-09-25",25.959999
"866","2018-09-26",25.51
"867","2018-09-27",25.4
"868","2018-09-28",25.440001
"869","2018-10-01",24.620001
"870","2018-10-02",24.67
"871","2018-10-03",24.67
"872","2018-10-04",24.780001
"873","2018-10-05",24.940001
"874","2018-10-08",25.4
"875","2018-10-09",25.610001
"876","2018-10-10",25.23
"877","2018-10-11",24.91
"878","2018-10-12",25.02
"879","2018-10-15",25.440001
"880","2018-10-16",25.98
"881","2018-10-17",26.01
"882","2018-10-18",25.629999
"883","2018-10-19",25.719999
"884","2018-10-22",25.629999
"885","2018-10-23",25.889999
"886","2018-10-24",26.35
"887","2018-10-25",26.74
"888","2018-10-26",26.459999
"889","2018-10-29",27.25
"890","2018-10-30",27.309999
"891","2018-10-31",26.629999
"892","2018-11-01",26.719999
"893","2018-11-02",25.66
"894","2018-11-05",26.4
"895","2018-11-06",26.700001
"896","2018-11-07",26.49
"897","2018-11-08",26.639999
"898","2018-11-09",27.030001
"899","2018-11-12",27.18
"900","2018-11-13",27.379999
"901","2018-11-14",27.34
"902","2018-11-15",27.4
"903","2018-11-16",28.09
"904","2018-11-19",27.870001
"905","2018-11-20",27.459999
"906","2018-11-21",27.129999
"907","2018-11-23",27.08
"908","2018-11-26",26.98
"909","2018-11-27",27.030001
"910","2018-11-28",27.280001
"911","2018-11-29",27.450001
"912","2018-11-30",27.969999
"913","2018-12-03",28.15
"914","2018-12-04",27.959999
"915","2018-12-06",29.629999
"916","2018-12-07",29.5
"917","2018-12-10",28.799999
"918","2018-12-11",29.23
"919","2018-12-12",28.58
"920","2018-12-13",29.559999
"921","2018-12-14",29.25
"922","2018-12-17",27.42
"923","2018-12-18",27.799999
"924","2018-12-19",27.370001
"925","2018-12-20",27.16
"926","2018-12-21",26.610001
"927","2018-12-24",25.4
"928","2018-12-26",26.030001
"929","2018-12-27",26
"930","2018-12-28",26.290001
"931","2018-12-31",26.459999
"932","2019-01-02",25.280001
"933","2019-01-03",25.459999
"934","2019-01-04",25.360001
"935","2019-01-07",25.35
"936","2019-01-08",25.889999
"937","2019-01-09",25.5
"938","2019-01-10",25.98
"939","2019-01-11",26.200001
"940","2019-01-14",26.379999
"941","2019-01-15",26.58
"942","2019-01-16",26.719999
"943","2019-01-17",26.950001
"944","2019-01-18",26.49
"945","2019-01-22",26.559999
"946","2019-01-23",26.459999
"947","2019-01-24",26.690001
"948","2019-01-25",27.32
"949","2019-01-28",27.780001
"950","2019-01-29",28.200001
"951","2019-01-30",28.549999
"952","2019-01-31",29.1
"953","2019-02-01",28.629999
"954","2019-02-04",28.68
"955","2019-02-05",28.549999
"956","2019-02-06",28.620001
"957","2019-02-07",28.93
"958","2019-02-08",29.129999
"959","2019-02-11",29.219999
"960","2019-02-12",28.559999
"961","2019-02-13",28.610001
"962","2019-02-14",28.49
"963","2019-02-15",28.52
"964","2019-02-19",28.73
"965","2019-02-20",28.469999
"966","2019-02-21",27.799999
"967","2019-02-22",28.309999
"968","2019-02-25",27.92
"969","2019-02-26",27.92
"970","2019-02-27",27.780001
"971","2019-02-28",28.32
"972","2019-03-01",28.379999
