"","date","DISCA"
"339","2008-05-07",11.962187
"340","2008-05-08",13.157895
"341","2008-05-09",13.556464
"342","2008-05-12",13.132345
"343","2008-05-13",13.32141
"344","2008-05-14",13.254982
"345","2008-05-15",13.541135
"346","2008-05-16",13.290751
"347","2008-05-19",13.188554
"348","2008-05-20",13.030149
"349","2008-05-21",13.132345
"350","2008-05-22",13.290751
"351","2008-05-23",12.984159
"352","2008-05-27",13.214103
"353","2008-05-28",13.178334
"354","2008-05-29",13.030149
"355","2008-05-30",13.382729
"356","2008-06-02",13.265202
"357","2008-06-03",13.260092
"358","2008-06-04",13.505365
"359","2008-06-05",13.479816
"360","2008-06-06",13.106796
"361","2008-06-09",13.178334
"362","2008-06-10",12.743996
"363","2008-06-11",12.58559
"364","2008-06-12",12.764436
"365","2008-06-13",12.94328
"366","2008-06-16",13.163005
"367","2008-06-17",13.387838
"368","2008-06-18",13.009708
"369","2008-06-19",12.94839
"370","2008-06-20",12.508943
"371","2008-06-23",12.100153
"372","2008-06-24",11.967297
"373","2008-06-25",12.21257
"374","2008-06-26",11.604497
"375","2008-06-27",11.430761
"376","2008-06-30",11.221257
"377","2008-07-01",10.919775
"378","2008-07-02",10.715381
"379","2008-07-03",10.684722
"380","2008-07-07",10.419008
"381","2008-07-08",10.485436
"382","2008-07-09",10.490547
"383","2008-07-10",10.592744
"384","2008-07-11",10.546755
"385","2008-07-14",10.812469
"386","2008-07-15",10.822688
"387","2008-07-16",10.960654
"388","2008-07-17",10.843127
"389","2008-07-18",10.873786
"390","2008-07-21",10.848237
"391","2008-07-22",10.873786
"392","2008-07-23",11.093511
"393","2008-07-24",10.694942
"394","2008-07-25",10.807358
"395","2008-07-28",10.429229
"396","2008-07-29",10.766479
"397","2008-07-30",10.34236
"398","2008-07-31",10.158405
"399","2008-08-01",9.734287
"400","2008-08-04",9.453245
"401","2008-08-05",9.591211
"402","2008-08-06",9.601431
"403","2008-08-07",9.24374
"404","2008-08-08",9.391927
"405","2008-08-11",9.974451
"406","2008-08-12",9.928462
"407","2008-08-13",10.086867
"408","2008-08-14",10.38324
"409","2008-08-15",10.495657
"410","2008-08-18",10.045989
"411","2008-08-19",10.086867
"412","2008-08-20",10.086867
"413","2008-08-21",9.969341
"414","2008-08-22",10.270823
"415","2008-08-25",9.913133
"416","2008-08-26",9.964231
"417","2008-08-27",9.948901
"418","2008-08-28",10.37302
"419","2008-08-29",10.337251
"420","2008-09-02",10.178845
"421","2008-09-03",10.301482
"422","2008-09-04",9.928462
"423","2008-09-05",9.974451
"424","2008-09-08",10.066428
"425","2008-09-09",9.759836
"426","2008-09-10",9.535003
"427","2008-09-11",9.708738
"428","2008-09-12",9.933572
"429","2008-09-15",9.529893
"430","2008-09-16",9.902913
"431","2008-09-17",9.351048
"432","2008-09-18",7.056719
"433","2008-09-19",8.834951
"434","2008-09-22",8.564129
"435","2008-09-23",8.553909
"436","2008-09-24",8.482371
"437","2008-09-25",8.303526
"438","2008-09-26",8.277976
"439","2008-09-29",7.455289
"440","2008-09-30",7.281553
"441","2008-10-01",7.42463
"442","2008-10-02",7.153807
"443","2008-10-03",6.6837
"444","2008-10-06",6.499744
"445","2008-10-07",6.157384
"446","2008-10-08",5.973429
"447","2008-10-09",5.891671
"448","2008-10-10",5.682167
"449","2008-10-13",6.66837
"450","2008-10-14",7.000511
"451","2008-10-15",6.28002
"452","2008-10-16",6.392437
"453","2008-10-17",6.576393
"454","2008-10-20",6.954522
"455","2008-10-21",6.796116
"456","2008-10-22",6.443536
"457","2008-10-23",6.147164
"458","2008-10-24",5.247828
"459","2008-10-27",5.319366
"460","2008-10-28",5.753705
"461","2008-10-29",6.310679
"462","2008-10-30",6.709249
"463","2008-10-31",6.969852
"464","2008-11-03",6.903424
"465","2008-11-04",7.179356
"466","2008-11-05",7.015841
"467","2008-11-06",6.177823
"468","2008-11-07",7.199796
"469","2008-11-10",7.189576
"470","2008-11-11",6.954522
"471","2008-11-12",6.142054
"472","2008-11-13",6.918753
"473","2008-11-14",7.112928
"474","2008-11-17",6.852325
"475","2008-11-18",6.382218
"476","2008-11-19",6.310679
"477","2008-11-20",6.085845
"478","2008-11-21",6.566173
"479","2008-11-24",6.964742
"480","2008-11-25",6.775677
"481","2008-11-26",7.230455
"482","2008-11-28",7.664793
"483","2008-12-01",6.765457
"484","2008-12-02",7.000511
"485","2008-12-03",7.082269
"486","2008-12-04",6.550843
"487","2008-12-05",7.0465
"488","2008-12-08",7.644353
"489","2008-12-09",7.164027
"490","2008-12-10",7.02606
"491","2008-12-11",6.622381
"492","2008-12-12",6.67859
"493","2008-12-15",6.617271
"494","2008-12-16",6.714359
"495","2008-12-17",6.877874
"496","2008-12-18",7.102708
"497","2008-12-19",7.184466
"498","2008-12-22",6.980072
"499","2008-12-23",6.959632
"500","2008-12-24",6.995401
"501","2008-12-26",6.995401
"502","2008-12-29",6.928973
"503","2008-12-30",7.066939
"504","2008-12-31",7.235565
"505","2009-01-02",7.485948
"506","2009-01-05",7.562596
"507","2009-01-06",7.659683
"508","2009-01-07",7.439959
"509","2009-01-08",7.705672
"510","2009-01-09",7.542156
"511","2009-01-12",7.455289
"512","2009-01-13",7.664793
"513","2009-01-14",7.537046
"514","2009-01-15",7.521717
"515","2009-01-16",7.542156
"516","2009-01-20",6.985181
"517","2009-01-21",7.353091
"518","2009-01-22",7.465508
"519","2009-01-23",7.511497
"520","2009-01-26",7.445069
"521","2009-01-27",7.598365
"522","2009-01-28",7.644353
"523","2009-01-29",7.358202
"524","2009-01-30",7.4093
"525","2009-02-02",7.434849
"526","2009-02-03",7.480838
"527","2009-02-04",7.02606
"528","2009-02-05",6.913643
"529","2009-02-06",7.123147
"530","2009-02-09",7.179356
"531","2009-02-10",6.980072
"532","2009-02-11",7.05161
"533","2009-02-12",7.123147
"534","2009-02-13",7.143587
"535","2009-02-17",6.893204
"536","2009-02-18",6.67859
"537","2009-02-19",6.704139
"538","2009-02-20",6.479305
"539","2009-02-23",6.494635
"540","2009-02-24",6.775677
"541","2009-02-25",7.629024
"542","2009-02-26",7.542156
"543","2009-02-27",7.925396
"544","2009-03-02",7.797649
"545","2009-03-03",8.002044
"546","2009-03-04",7.894737
"547","2009-03-05",7.7721
"548","2009-03-06",7.726111
"549","2009-03-09",7.40419
"550","2009-03-10",7.838528
"551","2009-03-11",7.894737
"552","2009-03-12",8.456821
"553","2009-03-13",8.645886
"554","2009-03-16",8.51303
"555","2009-03-17",8.569239
"556","2009-03-18",8.768523
"557","2009-03-19",8.313745
"558","2009-03-20",8.109351
"559","2009-03-23",8.482371
"560","2009-03-24",8.277976
"561","2009-03-25",8.298416
"562","2009-03-26",8.441492
"563","2009-03-27",8.237098
"564","2009-03-30",8.17067
"565","2009-03-31",8.185999
"566","2009-04-01",8.717424
"567","2009-04-02",9.100664
"568","2009-04-03",9.213081
"569","2009-04-06",9.115993
"570","2009-04-07",8.564129
"571","2009-04-08",8.783853
"572","2009-04-09",9.172202
"573","2009-04-13",9.024016
"574","2009-04-14",8.666326
"575","2009-04-15",8.656106
"576","2009-04-16",9.085335
"577","2009-04-17",9.325499
"578","2009-04-20",9.029126
"579","2009-04-21",9.351048
"580","2009-04-22",9.448135
"581","2009-04-23",9.105774
"582","2009-04-24",9.310168
"583","2009-04-27",9.381706
"584","2009-04-28",9.315278
"585","2009-04-29",9.846704
"586","2009-04-30",9.703628
"587","2009-05-01",9.509453
"588","2009-05-04",10.327031
"589","2009-05-05",10.858457
"590","2009-05-06",10.73071
"591","2009-05-07",10.265713
"592","2009-05-08",10.357691
"593","2009-05-11",10.34747
"594","2009-05-12",9.99489
"595","2009-05-13",9.795606
"596","2009-05-14",9.862034
"597","2009-05-15",9.856924
"598","2009-05-18",10.250383
"599","2009-05-19",10.516096
"600","2009-05-20",11.149719
"601","2009-05-21",10.945325
"602","2009-05-22",11.154829
"603","2009-05-26",11.374553
"604","2009-05-27",11.175268
"605","2009-05-28",11.251916
"606","2009-05-29",11.471641
"607","2009-06-01",11.446091
"608","2009-06-02",11.461421
"609","2009-06-03",11.49719
"610","2009-06-04",11.384772
"611","2009-06-05",11.762902
"612","2009-06-08",11.880429
"613","2009-06-09",12.033725
"614","2009-06-10",11.747573
"615","2009-06-11",11.584057
"616","2009-06-12",11.303015
"617","2009-06-15",11.09862
"618","2009-06-16",10.7256
"619","2009-06-17",10.802248
"620","2009-06-18",10.817578
"621","2009-06-19",10.679611
"622","2009-06-22",10.37302
"623","2009-06-23",10.265713
"624","2009-06-24",10.526316
"625","2009-06-25",10.746039
"626","2009-06-26",11.10884
"627","2009-06-29",11.338784
"628","2009-06-30",11.502299
"629","2009-07-01",11.747573
"630","2009-07-02",11.282576
"631","2009-07-06",11.211038
"632","2009-07-07",11.149719
"633","2009-07-08",11.165049
"634","2009-07-09",11.466531
"635","2009-07-10",11.471641
"636","2009-07-13",11.435871
"637","2009-07-14",11.711803
"638","2009-07-15",12.043944
"639","2009-07-16",12.064384
"640","2009-07-17",11.931528
"641","2009-07-20",12.253449
"642","2009-07-21",12.21768
"643","2009-07-22",12.197241
"644","2009-07-23",12.273889
"645","2009-07-24",12.258559
"646","2009-07-27",12.294328
"647","2009-07-28",12.468063
"648","2009-07-29",12.314768
"649","2009-07-30",12.457844
"650","2009-07-31",12.519162
"651","2009-08-03",12.97394
"652","2009-08-04",12.764436
"653","2009-08-05",12.738886
"654","2009-08-06",12.713337
"655","2009-08-07",13.137455
"656","2009-08-10",13.009708
"657","2009-08-11",12.779765
"658","2009-08-12",12.841084
"659","2009-08-13",12.662238
"660","2009-08-14",12.657128
"661","2009-08-17",12.406745
"662","2009-08-18",12.58559
"663","2009-08-19",12.738886
"664","2009-08-20",12.846193
"665","2009-08-21",13.091467
"666","2009-08-24",13.208993
"667","2009-08-25",13.643332
"668","2009-08-26",13.714869
"669","2009-08-27",13.479816
"670","2009-08-28",13.219213
"671","2009-08-31",13.244762
"672","2009-09-01",13.050588
"673","2009-09-02",13.055697
"674","2009-09-03",13.132345
"675","2009-09-04",13.33674
"676","2009-09-08",13.617783
"677","2009-09-09",13.883495
"678","2009-09-10",14.522228
"679","2009-09-11",14.481349
"680","2009-09-14",14.486459
"681","2009-09-15",14.747062
"682","2009-09-16",15.043434
"683","2009-09-17",14.946346
"684","2009-09-18",15.125192
"685","2009-09-21",15.017884
"686","2009-09-22",15.099643
"687","2009-09-23",14.747062
"688","2009-09-24",14.527338
"689","2009-09-25",14.154318
"690","2009-09-28",14.476239
"691","2009-09-29",14.501788
"692","2009-09-30",14.762391
"693","2009-10-01",14.772611
"694","2009-10-02",14.828819
"695","2009-10-05",15.043434
"696","2009-10-06",15.375575
"697","2009-10-07",15.442003
"698","2009-10-08",15.799693
"699","2009-10-09",15.610628
"700","2009-10-12",15.457333
"701","2009-10-13",15.355135
"702","2009-10-14",15.523761
"703","2009-10-15",15.334696
"704","2009-10-16",15.385795
"705","2009-10-19",15.774144
"706","2009-10-20",15.743484
"707","2009-10-21",15.19673
"708","2009-10-22",15.212059
"709","2009-10-23",15.19673
"710","2009-10-26",15.18651
"711","2009-10-27",14.84415
"712","2009-10-28",14.297394
"713","2009-10-29",14.670414
"714","2009-10-30",14.05212
"715","2009-11-02",13.939704
"716","2009-11-03",14.312723
"717","2009-11-04",14.547777
"718","2009-11-05",15.145631
"719","2009-11-06",15.365355
"720","2009-11-09",15.733265
"721","2009-11-10",15.53909
"722","2009-11-11",15.503322
"723","2009-11-12",15.390904
"724","2009-11-13",15.615738
"725","2009-11-16",16.131834
"726","2009-11-17",16.290239
"727","2009-11-18",16.075626
"728","2009-11-19",15.901891
"729","2009-11-20",15.92233
"730","2009-11-23",16.167603
"731","2009-11-24",16.32601
"732","2009-11-25",16.27491
"733","2009-11-27",16.131834
"734","2009-11-30",16.32601
"735","2009-12-01",16.550842
"736","2009-12-02",16.550842
"737","2009-12-03",16.136944
"738","2009-12-04",16.034746
"739","2009-12-07",16.075626
"740","2009-12-08",15.861012
"741","2009-12-09",15.692387
"742","2009-12-10",16.203373
"743","2009-12-11",16.31579
"744","2009-12-14",16.228922
"745","2009-12-15",16.188044
"746","2009-12-16",16.055187
"747","2009-12-17",16.111395
"748","2009-12-18",16.085846
"749","2009-12-21",16.198263
"750","2009-12-22",16.075626
"751","2009-12-23",15.784364
"752","2009-12-24",15.901891
"753","2009-12-28",15.866121
"754","2009-12-29",15.91722
"755","2009-12-30",15.717936
"756","2009-12-31",15.671947
"757","2010-01-04",15.840572
"758","2010-01-05",16.463976
"759","2010-01-06",16.709249
"760","2010-01-07",16.69903
"761","2010-01-08",16.750128
"762","2010-01-11",16.69392
"763","2010-01-12",16.249361
"764","2010-01-13",16.346449
"765","2010-01-14",16.213593
"766","2010-01-15",16.571283
"767","2010-01-19",16.555952
"768","2010-01-20",16.428205
"769","2010-01-21",16.254471
"770","2010-01-22",15.784364
"771","2010-01-25",15.753705
"772","2010-01-26",15.743484
"773","2010-01-27",15.436893
"774","2010-01-28",15.467552
"775","2010-01-29",15.15585
"776","2010-02-01",15.222279
"777","2010-02-02",15.079203
"778","2010-02-03",14.997445
"779","2010-02-04",14.624425
"780","2010-02-05",14.542667
"781","2010-02-08",14.568216
"782","2010-02-09",14.956566
"783","2010-02-10",14.246295
"784","2010-02-11",14.312723
"785","2010-02-12",14.660194
"786","2010-02-16",14.787941
"787","2010-02-17",16.034746
"788","2010-02-18",16.147163
"789","2010-02-19",16.356668
"790","2010-02-22",16.397547
"791","2010-02-23",16.387327
"792","2010-02-24",16.351559
"793","2010-02-25",16.039858
"794","2010-02-26",15.91722
"795","2010-03-01",15.784364
"796","2010-03-02",15.712826
"797","2010-03-03",15.641288
"798","2010-03-04",15.881452
"799","2010-03-05",16.121614
"800","2010-03-08",16.188044
"801","2010-03-09",16.305571
"802","2010-03-10",16.295349
"803","2010-03-11",16.499744
"804","2010-03-12",16.576393
"805","2010-03-15",16.550842
"806","2010-03-16",16.576393
"807","2010-03-17",16.64282
"808","2010-03-18",16.632601
"809","2010-03-19",16.607052
"810","2010-03-22",16.954523
"811","2010-03-23",17.041389
"812","2010-03-24",17.097599
"813","2010-03-25",17.066938
"814","2010-03-26",17.164026
"815","2010-03-29",17.169136
"816","2010-03-30",17.496168
"817","2010-03-31",17.266224
"818","2010-04-01",17.276443
"819","2010-04-05",17.429739
"820","2010-04-06",17.690342
"821","2010-04-07",17.429739
"822","2010-04-08",17.39908
"823","2010-04-09",17.797649
"824","2010-04-12",17.72611
"825","2010-04-13",17.864079
"826","2010-04-14",18.053143
"827","2010-04-15",17.976494
"828","2010-04-16",17.981604
"829","2010-04-19",18.058252
"830","2010-04-20",18.405724
"831","2010-04-21",18.625446
"832","2010-04-22",18.717424
"833","2010-04-23",19.059786
"834","2010-04-26",18.90649
"835","2010-04-27",18.441492
"836","2010-04-28",18.523251
"837","2010-04-29",19.161983
"838","2010-04-30",19.790495
"839","2010-05-03",20.112417
"840","2010-05-04",19.862034
"841","2010-05-05",19.207972
"842","2010-05-06",18.559019
"843","2010-05-07",18.012264
"844","2010-05-10",19.28973
"845","2010-05-11",19.494123
"846","2010-05-12",19.785385
"847","2010-05-13",19.463465
"848","2010-05-14",19.156874
"849","2010-05-17",19.008686
"850","2010-05-18",18.952478
"851","2010-05-19",18.932039
"852","2010-05-20",18.288197
"853","2010-05-21",18.610117
"854","2010-05-24",18.594788
"855","2010-05-25",18.630556
"856","2010-05-26",19.018906
"857","2010-05-27",19.780275
"858","2010-05-28",19.24374
"859","2010-06-01",18.947369
"860","2010-06-02",19.964231
"861","2010-06-03",19.867144
"862","2010-06-04",18.880939
"863","2010-06-07",18.426163
"864","2010-06-08",18.329075
"865","2010-06-09",18.313745
"866","2010-06-10",19.407255
"867","2010-06-11",19.67808
"868","2010-06-14",19.601431
"869","2010-06-15",20.199286
"870","2010-06-16",20.015329
"871","2010-06-17",20.086868
"872","2010-06-18",20.061317
"873","2010-06-21",20.117527
"874","2010-06-22",19.775166
"875","2010-06-23",19.514563
"876","2010-06-24",19.059786
"877","2010-06-25",19.228411
"878","2010-06-28",19.131323
"879","2010-06-29",18.119572
"880","2010-06-30",18.247318
"881","2010-07-01",18.441492
"882","2010-07-02",18.083801
"883","2010-07-06",18.206438
"884","2010-07-07",18.53347
"885","2010-07-08",18.564129
"886","2010-07-09",18.54369
"887","2010-07-12",18.364843
"888","2010-07-13",18.702095
"889","2010-07-14",18.717424
"890","2010-07-15",18.54369
"891","2010-07-16",17.879408
"892","2010-07-19",18.10424
"893","2010-07-20",18.298416
"894","2010-07-21",17.874298
"895","2010-07-22",18.451712
"896","2010-07-23",18.891159
"897","2010-07-26",19.565662
"898","2010-07-27",19.407255
"899","2010-07-28",19.340828
"900","2010-07-29",19.448135
"901","2010-07-30",19.729177
"902","2010-08-02",20.112417
"903","2010-08-03",19.62187
"904","2010-08-04",19.601431
"905","2010-08-05",19.591211
"906","2010-08-06",19.514563
"907","2010-08-09",19.529892
"908","2010-08-10",19.708738
"909","2010-08-11",19.381706
"910","2010-08-12",19.090445
"911","2010-08-13",19.008686
"912","2010-08-16",18.891159
"913","2010-08-17",19.28973
"914","2010-08-18",19.437916
"915","2010-08-19",19.095554
"916","2010-08-20",19.325499
"917","2010-08-23",19.310169
"918","2010-08-24",18.809402
"919","2010-08-25",18.804293
"920","2010-08-26",18.998466
"921","2010-08-27",19.412365
"922","2010-08-30",19.284618
"923","2010-08-31",19.28973
"924","2010-09-01",19.897802
"925","2010-09-02",20.153296
"926","2010-09-03",20.531425
"927","2010-09-07",20.020439
"928","2010-09-08",20
"929","2010-09-09",20
"930","2010-09-10",20.178844
"931","2010-09-13",20.37302
"932","2010-09-14",20.669392
