"","date","HFBL"
"452","2009-04-03",6.25
"453","2009-04-06",6.25
"454","2009-04-07",6.25
"455","2009-04-08",7.5
"456","2009-04-09",7.5
"457","2009-04-13",7.5
"458","2009-04-14",6.2
"459","2009-04-15",6.2
"460","2009-04-16",6.2
"461","2009-04-17",6.2
"462","2009-04-20",6.2
"463","2009-04-21",6.2
"464","2009-04-22",6.5
"465","2009-04-23",6.5
"466","2009-04-24",6.5
"467","2009-04-27",6.5
"468","2009-04-28",6.5
"469","2009-04-29",6.5
"470","2009-04-30",6.5
"471","2009-05-01",6.05
"472","2009-05-04",5.75
"473","2009-05-05",5.85
"474","2009-05-06",5.85
"475","2009-05-07",5.85
"476","2009-05-08",5.85
"477","2009-05-11",5.85
"478","2009-05-12",5.85
"479","2009-05-13",6.5
"480","2009-05-14",6.75
"481","2009-05-15",7.5
"482","2009-05-18",6.75
"483","2009-05-19",6.75
"484","2009-05-20",6.75
"485","2009-05-21",6.75
"486","2009-05-22",6.75
"487","2009-05-26",8
"488","2009-05-27",8
"489","2009-05-28",8
"490","2009-05-29",8
"491","2009-06-01",8
"492","2009-06-02",8
"493","2009-06-03",8
"494","2009-06-04",8
"495","2009-06-05",8
"496","2009-06-08",8
"497","2009-06-09",7.5
"498","2009-06-10",7.5
"499","2009-06-11",7.5
"500","2009-06-12",7.5
"501","2009-06-15",7.5
"502","2009-06-16",7.5
"503","2009-06-17",7.5
"504","2009-06-18",7.5
"505","2009-06-19",7.5
"506","2009-06-22",7.5
"507","2009-06-23",7.5
"508","2009-06-24",6.75
"509","2009-06-25",6.75
"510","2009-06-26",6.75
"511","2009-06-29",6.75
"512","2009-06-30",6.75
"513","2009-07-01",6.75
"514","2009-07-02",6.75
"515","2009-07-06",6.75
"516","2009-07-07",6.75
"517","2009-07-08",6.3
"518","2009-07-09",6.3
"519","2009-07-10",6.3
"520","2009-07-13",6.3
"521","2009-07-14",6.3
"522","2009-07-15",7
"523","2009-07-16",7
"524","2009-07-17",7
"525","2009-07-20",7
"526","2009-07-21",7
"527","2009-07-22",7
"528","2009-07-23",7
"529","2009-07-24",7
"530","2009-07-27",7
"531","2009-07-28",7
"532","2009-07-29",7
"533","2009-07-30",7
"534","2009-07-31",7
"535","2009-08-03",7
"536","2009-08-04",7
"537","2009-08-05",7
"538","2009-08-06",7
"539","2009-08-07",7
"540","2009-08-10",7
"541","2009-08-11",7
"542","2009-08-12",7
"543","2009-08-13",8
"544","2009-08-14",8
"545","2009-08-17",8
"546","2009-08-18",8
"547","2009-08-19",8
"548","2009-08-20",8
"549","2009-08-21",8
"550","2009-08-24",8
"551","2009-08-25",8
"552","2009-08-26",8
"553","2009-08-27",8
"554","2009-08-28",8
"555","2009-08-31",8
"556","2009-09-01",8
"557","2009-09-02",8
"558","2009-09-03",8
"559","2009-09-04",8
"560","2009-09-08",8
"561","2009-09-09",8
"562","2009-09-10",8
"563","2009-09-11",8
"564","2009-09-14",8
"565","2009-09-15",7.75
"566","2009-09-16",7.75
"567","2009-09-17",7.75
"568","2009-09-18",8
"569","2009-09-21",8
"570","2009-09-22",8
"571","2009-09-23",8
"572","2009-09-24",8
"573","2009-09-25",8
"574","2009-09-28",8
"575","2009-09-29",8
"576","2009-09-30",8
"577","2009-10-01",8
"578","2009-10-02",8
"579","2009-10-05",8
"580","2009-10-06",8
"581","2009-10-07",8
"582","2009-10-08",8
"583","2009-10-09",8
"584","2009-10-12",8
"585","2009-10-13",8
"586","2009-10-14",8
"587","2009-10-15",8
"588","2009-10-16",8
"589","2009-10-19",8
"590","2009-10-20",8
"591","2009-10-21",8
"592","2009-10-22",8
"593","2009-10-23",9
"594","2009-10-26",7.4
"595","2009-10-27",7.4
"596","2009-10-28",7.75
"597","2009-10-29",7.75
"598","2009-10-30",7.75
"599","2009-11-02",7.75
"600","2009-11-03",8.25
"601","2009-11-04",8.25
"602","2009-11-05",8.25
"603","2009-11-06",8.35
"604","2009-11-09",8.35
"605","2009-11-10",8.35
"606","2009-11-11",8.35
"607","2009-11-12",8.35
"608","2009-11-13",8.1
"609","2009-11-16",8.1
"610","2009-11-17",8.1
"611","2009-11-18",8.1
"612","2009-11-19",8.1
"613","2009-11-20",8.1
"614","2009-11-23",8.95
"615","2009-11-24",8.95
"616","2009-11-25",8.95
"617","2009-11-27",8.95
"618","2009-11-30",8.95
"619","2009-12-01",8.95
"620","2009-12-02",8.95
"621","2009-12-03",8.95
"622","2009-12-04",8.95
"623","2009-12-07",8.95
"624","2009-12-08",8.9
"625","2009-12-09",8.9
"626","2009-12-10",8.9
"627","2009-12-11",8.9
"628","2009-12-14",8.9
"629","2009-12-15",8.9
"630","2009-12-16",8.9
"631","2009-12-17",8.9
"632","2009-12-18",8.9
"633","2009-12-21",8.9
"634","2009-12-22",8.9
"635","2009-12-23",8.9
"636","2009-12-24",8.9
"637","2009-12-28",9
"638","2009-12-29",9
"639","2009-12-30",9
"640","2009-12-31",9
"641","2010-01-04",9
"642","2010-01-05",8.55
"643","2010-01-06",7.5
"644","2010-01-07",7.6
"645","2010-01-08",7.6
"646","2010-01-11",7.6
"647","2010-01-12",7.6
"648","2010-01-13",7.6
"649","2010-01-14",7.6
"650","2010-01-15",8
"651","2010-01-19",8.5
"652","2010-01-20",8.5
"653","2010-01-21",8.5
"654","2010-01-22",8.5
"655","2010-01-25",8.5
"656","2010-01-26",8.5
"657","2010-01-27",8.5
"658","2010-01-28",8.5
"659","2010-01-29",8.5
"660","2010-02-01",8.5
"661","2010-02-02",8.5
"662","2010-02-03",8.5
"663","2010-02-04",8.5
"664","2010-02-05",8.5
"665","2010-02-08",8.5
"666","2010-02-09",8.5
"667","2010-02-10",8.5
"668","2010-02-11",8.5
"669","2010-02-12",8.5
"670","2010-02-16",8.5
"671","2010-02-17",8.5
"672","2010-02-18",8.5
"673","2010-02-19",8.5
"674","2010-02-22",8.5
"675","2010-02-23",8.5
"676","2010-02-24",8.5
"677","2010-02-25",8.5
"678","2010-02-26",8.5
"679","2010-03-01",8.5
"680","2010-03-02",8.5
"681","2010-03-03",8.5
"682","2010-03-04",8.5
"683","2010-03-05",8.5
"684","2010-03-08",8.5
"685","2010-03-09",8.5
"686","2010-03-10",8.5
"687","2010-03-11",8.5
"688","2010-03-12",8.5
"689","2010-03-15",8.5
"690","2010-03-16",8.5
"691","2010-03-17",8.5
"692","2010-03-18",8.5
"693","2010-03-19",8.5
"694","2010-03-22",8.5
"695","2010-03-23",8.5
"696","2010-03-24",8.5
"697","2010-03-25",8.5
"698","2010-03-26",8.5
"699","2010-03-29",8.5
"700","2010-03-30",8.5
"701","2010-03-31",8.5
"702","2010-04-01",8.5
"703","2010-04-05",8.5
"704","2010-04-06",8.5
"705","2010-04-07",8.5
"706","2010-04-08",8.5
"707","2010-04-09",8.5
"708","2010-04-12",8.5
"709","2010-04-13",8.5
"710","2010-04-14",8.5
"711","2010-04-15",8.5
"712","2010-04-16",8.5
"713","2010-04-19",8.5
"714","2010-04-20",8.5
"715","2010-04-21",8.5
"716","2010-04-22",8.5
"717","2010-04-23",8.4
"718","2010-04-26",8.4
"719","2010-04-27",8.4
"720","2010-04-28",8.4
"721","2010-04-29",8.5
"722","2010-04-30",8.5
"723","2010-05-03",8.5
"724","2010-05-04",8.5
"725","2010-05-05",8.5
"726","2010-05-06",8.5
"727","2010-05-07",8.04
"728","2010-05-10",8.04
"729","2010-05-11",8.04
"730","2010-05-12",8.04
"731","2010-05-13",8.5
"732","2010-05-14",8.55
"733","2010-05-17",9
"734","2010-05-18",9
"735","2010-05-19",9
"736","2010-05-20",9
"737","2010-05-21",9
"738","2010-05-24",9
"739","2010-05-25",9
"740","2010-05-26",9
"741","2010-05-27",9
"742","2010-05-28",9
"743","2010-06-01",9
"744","2010-06-02",9
"745","2010-06-03",9
"746","2010-06-04",9
"747","2010-06-07",9
"748","2010-06-08",9
"749","2010-06-09",9
"750","2010-06-10",9
"751","2010-06-11",9
"752","2010-06-14",9
"753","2010-06-15",9
"754","2010-06-16",9
"755","2010-06-17",9
"756","2010-06-18",9
"757","2010-06-21",9
"758","2010-06-22",9
"759","2010-06-23",9
"760","2010-06-24",9
"761","2010-06-25",8
"762","2010-06-28",8
"763","2010-06-29",8
"764","2010-06-30",8
"765","2010-07-01",8
"766","2010-07-02",8
"767","2010-07-06",8
"768","2010-07-07",8
"769","2010-07-08",7.7
"770","2010-07-09",7.7
"771","2010-07-12",7.7
"772","2010-07-13",7.7
"773","2010-07-14",7.7
"774","2010-07-15",7.7
"775","2010-07-16",7.7
"776","2010-07-19",7.7
"777","2010-07-20",7.7
"778","2010-07-21",7.7
"779","2010-07-22",8.9
"780","2010-07-23",8.9
"781","2010-07-26",8.9
"782","2010-07-27",8.9
"783","2010-07-28",8.9
"784","2010-07-29",8.9
"785","2010-07-30",8.9
"786","2010-08-02",8.9
"787","2010-08-03",8.9
"788","2010-08-04",9.25
"789","2010-08-05",9.5
"790","2010-08-06",9.5
"791","2010-08-09",9.5
"792","2010-08-10",9.5
"793","2010-08-11",10.02
"794","2010-08-12",10.02
"795","2010-08-13",10
"796","2010-08-16",10
"797","2010-08-17",9
"798","2010-08-18",9.95
"799","2010-08-19",9.95
"800","2010-08-20",9.7
"801","2010-08-23",9.7
"802","2010-08-24",9.7
"803","2010-08-25",9.7
"804","2010-08-26",9.7
"805","2010-08-27",9.7
"806","2010-08-30",9.7
"807","2010-08-31",9.7
"808","2010-09-01",9.7
"809","2010-09-02",9.7
"810","2010-09-03",9.7
"811","2010-09-07",9.7
"812","2010-09-08",9.7
"813","2010-09-09",9.7
"814","2010-09-10",9.7
"815","2010-09-13",9.7
"816","2010-09-14",9.7
"817","2010-09-15",9.7
"818","2010-09-16",8.75
"819","2010-09-17",8.75
"820","2010-09-20",8.75
"821","2010-09-21",8.75
"822","2010-09-22",8.75
"823","2010-09-23",9.45
"824","2010-09-24",9.45
"825","2010-09-27",9.45
"826","2010-09-28",9.45
"827","2010-09-29",9.45
"828","2010-09-30",9.45
"829","2010-10-01",9.45
"830","2010-10-04",9.45
"831","2010-10-05",8.75
"832","2010-10-06",8.75
"833","2010-10-07",8.75
"834","2010-10-08",8.75
"835","2010-10-11",9.45
"836","2010-10-12",9.45
"837","2010-10-13",9.45
"838","2010-10-14",9.05
"839","2010-10-15",9.05
"840","2010-10-18",9.05
"841","2010-10-19",9.05
"842","2010-10-20",9.05
"843","2010-10-21",9.05
"844","2010-10-22",9.05
"845","2010-10-25",9.05
"846","2010-10-26",9.65
"847","2010-10-27",9.65
"848","2010-10-28",9.65
"849","2010-10-29",9.65
"850","2010-11-01",9.65
"851","2010-11-02",9.65
"852","2010-11-03",9.7
"853","2010-11-04",9.7
"854","2010-11-05",9.7
"855","2010-11-08",9.1
"856","2010-11-09",9.85
"857","2010-11-10",10.1
"858","2010-11-11",10.1
"859","2010-11-12",10.1
"860","2010-11-15",10.1
"861","2010-11-16",10.1
"862","2010-11-17",10.1
"863","2010-11-18",10.1
"864","2010-11-19",10.06
"865","2010-11-22",10.06
"866","2010-11-23",10.06
"867","2010-11-24",10.06
"868","2010-11-26",10.06
"869","2010-11-29",10.06
"870","2010-11-30",10.06
"871","2010-12-01",10.06
"872","2010-12-02",10.06
"873","2010-12-03",10.06
"874","2010-12-06",10.06
"875","2010-12-07",10.06
"876","2010-12-08",10
"877","2010-12-09",10
"878","2010-12-10",9.96
"879","2010-12-13",9.96
"880","2010-12-14",9.96
"881","2010-12-15",9.96
"882","2010-12-16",9.96
"883","2010-12-17",9.96
"884","2010-12-20",10
"885","2010-12-21",10
"886","2010-12-22",11.5
"887","2010-12-23",11.4
"888","2010-12-27",11.47
"889","2010-12-28",11.48
"890","2010-12-29",11.7
"891","2010-12-30",12
"892","2010-12-31",11.5
"893","2011-01-03",11.85
"894","2011-01-04",12.1
"895","2011-01-05",12.15
"896","2011-01-06",12.19
"897","2011-01-07",12.25
"898","2011-01-10",12.25
"899","2011-01-11",12.25
"900","2011-01-12",12.15
"901","2011-01-13",12.2
"902","2011-01-14",12.15
"903","2011-01-18",12.15
"904","2011-01-19",12.2
"905","2011-01-20",12.3
"906","2011-01-21",12.13
"907","2011-01-24",12.28
"908","2011-01-25",12.03
"909","2011-01-26",12.27
"910","2011-01-27",12.35
"911","2011-01-28",12.5
"912","2011-01-31",12.45
"913","2011-02-01",12.74
"914","2011-02-02",12.75
"915","2011-02-03",12.75
"916","2011-02-04",12.75
"917","2011-02-07",12.69
"918","2011-02-08",12.75
"919","2011-02-09",12.75
"920","2011-02-10",12.6
"921","2011-02-11",12.89
"922","2011-02-14",12.7
"923","2011-02-15",12.8
"924","2011-02-16",12.85
"925","2011-02-17",12.89
"926","2011-02-18",13.3
"927","2011-02-22",13.2
"928","2011-02-23",13.2
"929","2011-02-24",13.2
"930","2011-02-25",13.2
"931","2011-02-28",13.2
"932","2011-03-01",13.2
"933","2011-03-02",13
"934","2011-03-03",13
"935","2011-03-04",13.1
"936","2011-03-07",13.1
"937","2011-03-08",13.1
"938","2011-03-09",13.1
"939","2011-03-10",13.1
"940","2011-03-11",13.1
"941","2011-03-14",13
"942","2011-03-15",12.75
"943","2011-03-16",12.75
"944","2011-03-17",12.75
"945","2011-03-18",12.75
"946","2011-03-21",13.17
"947","2011-03-22",13.17
"948","2011-03-23",13.17
"949","2011-03-24",13.17
"950","2011-03-25",13.17
"951","2011-03-28",13.17
"952","2011-03-29",13.1
"953","2011-03-30",13.1
"954","2011-03-31",13.1
"955","2011-04-01",13.2
"956","2011-04-04",13.39
"957","2011-04-05",13.39
"958","2011-04-06",13.25
"959","2011-04-07",13.25
"960","2011-04-08",13.83
"961","2011-04-11",12.94
"962","2011-04-12",12.94
"963","2011-04-13",12.8
"964","2011-04-14",12.8
"965","2011-04-15",12.8
"966","2011-04-18",12.8
"967","2011-04-19",14
"968","2011-04-20",12.84
"969","2011-04-21",12.88
"970","2011-04-25",13.5
"971","2011-04-26",13.5
"972","2011-04-27",13.5
"973","2011-04-28",13.5
"974","2011-04-29",13.16
"975","2011-05-02",13.18
"976","2011-05-03",13.14
"977","2011-05-04",13
"978","2011-05-05",13
"979","2011-05-06",13.17
"980","2011-05-09",13.06
"981","2011-05-10",13.06
"982","2011-05-11",13.06
"983","2011-05-12",13.23
"984","2011-05-13",13.23
"985","2011-05-16",13.21
"986","2011-05-17",13.24
"987","2011-05-18",13.19
"988","2011-05-19",13.05
"989","2011-05-20",13.05
"990","2011-05-23",12.87
"991","2011-05-24",13
"992","2011-05-25",13
"993","2011-05-26",13
"994","2011-05-27",12.87
"995","2011-05-31",12.85
"996","2011-06-01",12.85
"997","2011-06-02",12.85
"998","2011-06-03",13
"999","2011-06-06",13.11
"1000","2011-06-07",13.11
"1001","2011-06-08",13.25
"1002","2011-06-09",13
"1003","2011-06-10",13.44
"1004","2011-06-13",13.35
"1005","2011-06-14",13.35
"1006","2011-06-15",13.35
"1007","2011-06-16",13.35
"1008","2011-06-17",13.35
"1009","2011-06-20",13.35
"1010","2011-06-21",12.89
"1011","2011-06-22",12.89
"1012","2011-06-23",12.89
"1013","2011-06-24",13
"1014","2011-06-27",13.01
"1015","2011-06-28",13.05
"1016","2011-06-29",13.07
"1017","2011-06-30",13.07
"1018","2011-07-01",13.07
"1019","2011-07-05",13
"1020","2011-07-06",13
"1021","2011-07-07",13
"1022","2011-07-08",13
"1023","2011-07-11",13
"1024","2011-07-12",13
"1025","2011-07-13",13
"1026","2011-07-14",13
"1027","2011-07-15",13
"1028","2011-07-18",13
"1029","2011-07-19",13
"1030","2011-07-20",13
"1031","2011-07-21",13
