"","date","AMOV"
"167","2007-08-30",29.49
"168","2007-08-31",30.115
"169","2007-09-04",30.715
"170","2007-09-05",30.549999
"171","2007-09-06",30.455
"172","2007-09-07",29.545
"173","2007-09-10",29.559999
"174","2007-09-11",30.059999
"175","2007-09-12",29.855
"176","2007-09-13",30.58
"177","2007-09-14",30.465
"178","2007-09-17",30.25
"179","2007-09-18",31.415001
"180","2007-09-19",31.665001
"181","2007-09-20",31.549999
"182","2007-09-21",31.9
"183","2007-09-24",31.889999
"184","2007-09-25",31.66
"185","2007-09-26",31.875
"186","2007-09-27",32.314999
"187","2007-09-28",31.83
"188","2007-10-01",32.689999
"189","2007-10-02",33.134998
"190","2007-10-03",32.110001
"191","2007-10-04",31.635
"192","2007-10-05",32.764999
"193","2007-10-08",32.875
"194","2007-10-09",32.715
"195","2007-10-10",32.82
"196","2007-10-11",33.105
"197","2007-10-12",33.630001
"198","2007-10-15",32.939999
"199","2007-10-16",33.049999
"200","2007-10-17",34.084999
"201","2007-10-18",34.470001
"202","2007-10-19",32.755001
"203","2007-10-22",32.935001
"204","2007-10-23",33.34
"205","2007-10-24",32.965
"206","2007-10-25",32.025002
"207","2007-10-26",32.645
"208","2007-10-29",33.25
"209","2007-10-30",32.549999
"210","2007-10-31",32.455002
"211","2007-11-01",30.555
"212","2007-11-02",31.145
"213","2007-11-05",30.85
"214","2007-11-06",31.389999
"215","2007-11-07",30.280001
"216","2007-11-08",29.615
"217","2007-11-09",29.445
"218","2007-11-12",27.995001
"219","2007-11-13",29.945
"220","2007-11-14",30
"221","2007-11-15",29.375
"222","2007-11-16",30
"223","2007-11-19",28.785
"224","2007-11-20",29.299999
"225","2007-11-21",29.110001
"226","2007-11-23",29.055
"227","2007-11-26",28.049999
"228","2007-11-27",27.855
"229","2007-11-28",29.6
"230","2007-11-29",29.950001
"231","2007-11-30",30.57
"232","2007-12-03",31.42
"233","2007-12-04",31.52
"234","2007-12-05",32.365002
"235","2007-12-06",32.544998
"236","2007-12-07",32.400002
"237","2007-12-10",31.945
"238","2007-12-11",30.73
"239","2007-12-12",31.459999
"240","2007-12-13",31.135
"241","2007-12-14",30.84
"242","2007-12-17",29.73
"243","2007-12-18",30
"244","2007-12-19",29.67
"245","2007-12-20",29.385
"246","2007-12-21",30.165001
"247","2007-12-24",30.625
"248","2007-12-26",30.525
"249","2007-12-27",30.105
"250","2007-12-28",30.4
"251","2007-12-31",30.625
"252","2008-01-02",29.629999
"253","2008-01-03",29.725
"254","2008-01-04",29.264999
"255","2008-01-07",28.940001
"256","2008-01-08",29.360001
"257","2008-01-09",29.5
"258","2008-01-10",30.125
"259","2008-01-11",29.115
"260","2008-01-14",29.1
"261","2008-01-15",28.535
"262","2008-01-16",27.395
"263","2008-01-17",26.32
"264","2008-01-18",26.155001
"265","2008-01-22",27.235001
"266","2008-01-23",28.125
"267","2008-01-24",28.254999
"268","2008-01-25",27.51
"269","2008-01-28",28.365
"270","2008-01-29",29.764999
"271","2008-01-30",29.709999
"272","2008-01-31",29.945
"273","2008-02-01",30.940001
"274","2008-02-04",30.375
"275","2008-02-05",28.799999
"276","2008-02-06",29.25
"277","2008-02-07",28.860001
"278","2008-02-08",29.125
"279","2008-02-11",29.92
"280","2008-02-12",30.25
"281","2008-02-13",31.125
"282","2008-02-14",30.51
"283","2008-02-15",30.125
"284","2008-02-19",30.004999
"285","2008-02-20",30.48
"286","2008-02-21",30.379999
"287","2008-02-22",30.700001
"288","2008-02-25",31.620001
"289","2008-02-26",32
"290","2008-02-27",31.959999
"291","2008-02-28",31.5
"292","2008-02-29",31.295
"293","2008-03-03",30.295
"294","2008-03-04",30.184999
"295","2008-03-05",29.629999
"296","2008-03-06",28.84
"297","2008-03-07",28.959999
"298","2008-03-10",27.91
"299","2008-03-11",29.5
"300","2008-03-12",29.355
"301","2008-03-13",29.764999
"302","2008-03-14",29.389999
"303","2008-03-17",29.1
"304","2008-03-18",30.885
"305","2008-03-19",29.4
"306","2008-03-20",29.92
"307","2008-03-24",30.74
"308","2008-03-25",31.084999
"309","2008-03-26",30.75
"310","2008-03-27",30.825001
"311","2008-03-28",30.674999
"312","2008-03-31",31.815001
"313","2008-04-01",32.755001
"314","2008-04-02",32.599998
"315","2008-04-03",33.200001
"316","2008-04-04",32.625
"317","2008-04-07",32.5
"318","2008-04-08",32.349998
"319","2008-04-09",31.375
"320","2008-04-10",31.875
"321","2008-04-11",31.254999
"322","2008-04-14",31.120001
"323","2008-04-15",31.995001
"324","2008-04-16",32.865002
"325","2008-04-17",32.924999
"326","2008-04-18",32.805
"327","2008-04-21",33.07
"328","2008-04-22",32.5
"329","2008-04-23",32.650002
"330","2008-04-24",32.264999
"331","2008-04-25",28.190001
"332","2008-04-28",28.76
"333","2008-04-29",28.549999
"334","2008-04-30",29.055
"335","2008-05-01",27.905001
"336","2008-05-02",28.825001
"337","2008-05-05",29.09
"338","2008-05-06",29.370001
"339","2008-05-07",28.85
"340","2008-05-08",28.5
"341","2008-05-09",28.559999
"342","2008-05-12",28.424999
"343","2008-05-13",28.450001
"344","2008-05-14",29.23
"345","2008-05-15",29.094999
"346","2008-05-16",28.415001
"347","2008-05-19",28.549999
"348","2008-05-20",28.299999
"349","2008-05-21",27.875
"350","2008-05-22",28.549999
"351","2008-05-23",28.465
"352","2008-05-27",28.690001
"353","2008-05-28",29.075001
"354","2008-05-29",29.379999
"355","2008-05-30",29.75
"356","2008-06-02",29.17
"357","2008-06-03",28.57
"358","2008-06-04",28.450001
"359","2008-06-05",28.485001
"360","2008-06-06",27.504999
"361","2008-06-09",27.82
"362","2008-06-10",27.625
"363","2008-06-11",27.475
"364","2008-06-12",28.4
"365","2008-06-13",28.205
"366","2008-06-16",28.139999
"367","2008-06-17",27.455
"368","2008-06-18",26.940001
"369","2008-06-19",26.690001
"370","2008-06-20",26.174999
"371","2008-06-23",26.35
"372","2008-06-24",26.075001
"373","2008-06-25",27.049999
"374","2008-06-26",26.205
"375","2008-06-27",26.125
"376","2008-06-30",26.225
"377","2008-07-01",26.014999
"378","2008-07-02",25.6
"379","2008-07-03",25.705
"380","2008-07-07",25.424999
"381","2008-07-08",25.4
"382","2008-07-09",25
"383","2008-07-10",25
"384","2008-07-11",25.110001
"385","2008-07-14",24.955
"386","2008-07-15",25.190001
"387","2008-07-16",25.93
"388","2008-07-17",26.5
"389","2008-07-18",26.584999
"390","2008-07-21",26.025
"391","2008-07-22",24.5
"392","2008-07-23",24.245001
"393","2008-07-24",23.594999
"394","2008-07-25",23.834999
"395","2008-07-28",23.775
"396","2008-07-29",24.825001
"397","2008-07-30",25.24
"398","2008-07-31",25.295
"399","2008-08-01",24.85
"400","2008-08-04",24.665001
"401","2008-08-05",25.48
"402","2008-08-06",25.77
"403","2008-08-07",25.325001
"404","2008-08-08",25.004999
"405","2008-08-11",24.5
"406","2008-08-12",24.07
"407","2008-08-13",24.58
"408","2008-08-14",25.41
"409","2008-08-15",25.57
"410","2008-08-18",24.950001
"411","2008-08-19",25.205
"412","2008-08-20",25.5
"413","2008-08-21",25.535
"414","2008-08-22",26.014999
"415","2008-08-25",25.43
"416","2008-08-26",25.09
"417","2008-08-27",25.629999
"418","2008-08-28",25.780001
"419","2008-08-29",25.690001
"420","2008-09-02",25.625
"421","2008-09-03",25.014999
"422","2008-09-04",24.875
"423","2008-09-05",24.799999
"424","2008-09-08",24.790001
"425","2008-09-09",23.6
"426","2008-09-10",23.120001
"427","2008-09-11",23.34
"428","2008-09-12",23.65
"429","2008-09-15",22.190001
"430","2008-09-16",23.065001
"431","2008-09-17",21.530001
"432","2008-09-18",23.905001
"433","2008-09-19",24.415001
"434","2008-09-22",22.92
"435","2008-09-23",22.225
"436","2008-09-24",22.565001
"437","2008-09-25",23.805
"438","2008-09-26",23.855
"439","2008-09-29",20.530001
"440","2008-09-30",23.075001
"441","2008-10-01",23.25
"442","2008-10-02",21.299999
"443","2008-10-03",19.950001
"444","2008-10-06",18.68
"445","2008-10-07",17.799999
"446","2008-10-08",17.75
"447","2008-10-09",15.96
"448","2008-10-10",13.02
"449","2008-10-13",18.969999
"450","2008-10-14",18.115
"451","2008-10-15",16.790001
"452","2008-10-16",16.465
"453","2008-10-17",16.879999
"454","2008-10-20",17.905001
"455","2008-10-21",16.575001
"456","2008-10-22",13.85
"457","2008-10-23",13.325
"458","2008-10-24",12.2
"459","2008-10-27",12.015
"460","2008-10-28",13.885
"461","2008-10-29",13.885
"462","2008-10-30",15.55
"463","2008-10-31",15.25
"464","2008-11-03",15.75
"465","2008-11-04",16.82
"466","2008-11-05",15.875
"467","2008-11-06",15.365
"468","2008-11-07",15.735
"469","2008-11-10",15.885
"470","2008-11-11",15.495
"471","2008-11-12",14.625
"472","2008-11-13",16.014999
"473","2008-11-14",15.465
"474","2008-11-17",15.5
"475","2008-11-18",15.175
"476","2008-11-19",14.65
"477","2008-11-20",13.91
"478","2008-11-21",14.1
"479","2008-11-24",15.205
"480","2008-11-25",14.745
"481","2008-11-26",15.22
"482","2008-11-28",14.975
"483","2008-12-01",14.25
"484","2008-12-02",14.625
"485","2008-12-03",14.25
"486","2008-12-04",14.05
"487","2008-12-05",13.93
"488","2008-12-08",15.605
"489","2008-12-09",15.465
"490","2008-12-10",16.424999
"491","2008-12-11",16.655001
"492","2008-12-12",15.98
"493","2008-12-15",16.280001
"494","2008-12-16",16.82
"495","2008-12-17",16.805
"496","2008-12-18",16.9
"497","2008-12-19",16.35
"498","2008-12-22",16.135
"499","2008-12-23",15.69
"500","2008-12-24",15.87
"501","2008-12-26",15.87
"502","2008-12-29",15.31
"503","2008-12-30",14.98
"504","2008-12-31",15.405
"505","2009-01-02",15.9
"506","2009-01-05",17
"507","2009-01-06",17.42
"508","2009-01-07",16.379999
"509","2009-01-08",16.360001
"510","2009-01-09",16.065001
"511","2009-01-12",15.625
"512","2009-01-13",15.53
"513","2009-01-14",14.51
"514","2009-01-15",14.575
"515","2009-01-16",14.32
"516","2009-01-20",13.695
"517","2009-01-21",13.995
"518","2009-01-22",13.705
"519","2009-01-23",13.74
"520","2009-01-26",13.885
"521","2009-01-27",14.005
"522","2009-01-28",14.62
"523","2009-01-29",14.225
"524","2009-01-30",14.145
"525","2009-02-02",14.18
"526","2009-02-03",14.27
"527","2009-02-04",14.37
"528","2009-02-05",14.615
"529","2009-02-06",15.465
"530","2009-02-09",15.61
"531","2009-02-10",14.825
"532","2009-02-11",15
"533","2009-02-12",14.62
"534","2009-02-13",14.695
"535","2009-02-17",14.18
"536","2009-02-18",13.89
"537","2009-02-19",13.925
"538","2009-02-20",13.515
"539","2009-02-23",12.595
"540","2009-02-24",12.88
"541","2009-02-25",12.755
"542","2009-02-26",12.795
"543","2009-02-27",12.64
"544","2009-03-02",11.72
"545","2009-03-03",12.055
"546","2009-03-04",12.645
"547","2009-03-05",12.255
"548","2009-03-06",11.975
"549","2009-03-09",11.84
"550","2009-03-10",12.565
"551","2009-03-11",13.125
"552","2009-03-12",14
"553","2009-03-13",14.24
"554","2009-03-16",14.055
"555","2009-03-17",14.44
"556","2009-03-18",14.78
"557","2009-03-19",14.345
"558","2009-03-20",14.145
"559","2009-03-23",15.18
"560","2009-03-24",14.765
"561","2009-03-25",14.75
"562","2009-03-26",14.43
"563","2009-03-27",13.99
"564","2009-03-30",13.21
"565","2009-03-31",13.65
"566","2009-04-01",13.945
"567","2009-04-02",14.965
"568","2009-04-03",15.225
"569","2009-04-06",14.775
"570","2009-04-07",14.6
"571","2009-04-08",14.585
"572","2009-04-09",15.745
"573","2009-04-13",16.02
"574","2009-04-14",15.495
"575","2009-04-15",15.45
"576","2009-04-16",15.89
"577","2009-04-17",15.78
"578","2009-04-20",14.685
"579","2009-04-21",15.305
"580","2009-04-22",15.205
"581","2009-04-23",15.535
"582","2009-04-24",16.459999
"583","2009-04-27",15.375
"584","2009-04-28",15.1
"585","2009-04-29",16.865
"586","2009-04-30",16.375
"587","2009-05-01",17.219999
"588","2009-05-04",17.735001
"589","2009-05-05",18.264999
"590","2009-05-06",18.325001
"591","2009-05-07",17.895
"592","2009-05-08",18.540001
"593","2009-05-11",18.645
"594","2009-05-12",18.25
"595","2009-05-13",17.690001
"596","2009-05-14",17.92
"597","2009-05-15",17.639999
"598","2009-05-18",18.98
"599","2009-05-19",19.16
"600","2009-05-20",18.985001
"601","2009-05-21",18.525
"602","2009-05-22",18.83
"603","2009-05-26",19.07
"604","2009-05-27",19.25
"605","2009-05-28",19.344999
"606","2009-05-29",19.115
"607","2009-06-01",19.315001
"608","2009-06-02",18.959999
"609","2009-06-03",18.315001
"610","2009-06-04",18.514999
"611","2009-06-05",18.67
"612","2009-06-08",18.525
"613","2009-06-09",18.33
"614","2009-06-10",18.525
"615","2009-06-11",18.855
"616","2009-06-12",18.950001
"617","2009-06-15",18.655001
"618","2009-06-16",18.504999
"619","2009-06-17",18.200001
"620","2009-06-18",18.445
"621","2009-06-19",18.405001
"622","2009-06-22",17.879999
"623","2009-06-23",17.559999
"624","2009-06-24",18.105
"625","2009-06-25",18.959999
"626","2009-06-26",19.275
"627","2009-06-29",19.48
"628","2009-06-30",19.24
"629","2009-07-01",19.73
"630","2009-07-02",19.190001
"631","2009-07-06",19.219999
"632","2009-07-07",18.615
"633","2009-07-08",18.809999
"634","2009-07-09",19.1
"635","2009-07-10",19.165001
"636","2009-07-13",19.004999
"637","2009-07-14",19.174999
"638","2009-07-15",19.895
"639","2009-07-16",20.49
"640","2009-07-17",20.51
"641","2009-07-20",20.985001
"642","2009-07-21",20.375
"643","2009-07-22",21.865
"644","2009-07-23",21.895
"645","2009-07-24",21.879999
"646","2009-07-27",21.575001
"647","2009-07-28",21.59
"648","2009-07-29",21.049999
"649","2009-07-30",21.17
"650","2009-07-31",21.469999
"651","2009-08-03",22.49
"652","2009-08-04",22.75
"653","2009-08-05",22.915001
"654","2009-08-06",22.15
"655","2009-08-07",22.27
"656","2009-08-10",22.43
"657","2009-08-11",22.18
"658","2009-08-12",22.48
"659","2009-08-13",22.815001
"660","2009-08-14",22.674999
"661","2009-08-17",22.35
"662","2009-08-18",22.450001
"663","2009-08-19",22.674999
"664","2009-08-20",23.16
"665","2009-08-21",23.5
"666","2009-08-24",23.344999
"667","2009-08-25",23.825001
"668","2009-08-26",23.455
"669","2009-08-27",23.264999
"670","2009-08-28",23.26
"671","2009-08-31",22.59
"672","2009-09-01",21.844999
"673","2009-09-02",21.875
"674","2009-09-03",22
"675","2009-09-04",22.285
"676","2009-09-08",23.094999
"677","2009-09-09",22.875
"678","2009-09-10",22.93
"679","2009-09-11",22.9
"680","2009-09-14",23.049999
"681","2009-09-15",23.264999
"682","2009-09-16",23.5
"683","2009-09-17",23.555
"684","2009-09-18",22.6
"685","2009-09-21",22.43
"686","2009-09-22",22.299999
"687","2009-09-23",21.540001
"688","2009-09-24",20.975
"689","2009-09-25",21.165001
"690","2009-09-28",21.59
"691","2009-09-29",21.91
"692","2009-09-30",22.02
"693","2009-10-01",21.120001
"694","2009-10-02",21.254999
"695","2009-10-05",21.75
"696","2009-10-06",22.65
"697","2009-10-07",23.07
"698","2009-10-08",23.525
"699","2009-10-09",23.365
"700","2009-10-12",23.815001
"701","2009-10-13",23.865
"702","2009-10-14",24.32
"703","2009-10-15",24.174999
"704","2009-10-16",23.965
"705","2009-10-19",23.995001
"706","2009-10-20",23.889999
"707","2009-10-21",24.02
"708","2009-10-22",23.799999
"709","2009-10-23",23.200001
"710","2009-10-26",22.940001
"711","2009-10-27",22.325001
"712","2009-10-28",22.120001
"713","2009-10-29",22.83
"714","2009-10-30",21.940001
"715","2009-11-02",22.219999
"716","2009-11-03",22.219999
"717","2009-11-04",22.965
"718","2009-11-05",23.26
"719","2009-11-06",23.07
"720","2009-11-09",23.700001
"721","2009-11-10",23.775
"722","2009-11-11",24.18
"723","2009-11-12",23.940001
"724","2009-11-13",23.93
"725","2009-11-16",24.549999
"726","2009-11-17",24.375
"727","2009-11-18",23.93
"728","2009-11-19",23.674999
"729","2009-11-20",23.475
"730","2009-11-23",23.969999
"731","2009-11-24",23.91
"732","2009-11-25",24.025
"733","2009-11-27",24.1
"734","2009-11-30",24.075001
"735","2009-12-01",24.985001
"736","2009-12-02",24.525
"737","2009-12-03",24.32
"738","2009-12-04",24.584999
"739","2009-12-07",24.200001
"740","2009-12-08",23.375
"741","2009-12-09",23.514999
"742","2009-12-10",23.475
"743","2009-12-11",23.690001
"744","2009-12-14",23.91
"745","2009-12-15",23.959999
"746","2009-12-16",23.565001
"747","2009-12-17",23.405001
"748","2009-12-18",23.59
"749","2009-12-21",23.415001
"750","2009-12-22",23.65
"751","2009-12-23",23.370001
"752","2009-12-24",23.709999
"753","2009-12-28",23.52
"754","2009-12-29",23.68
"755","2009-12-30",23.424999
"756","2009-12-31",23.48
"757","2010-01-04",24.32
"758","2010-01-05",24.370001
"759","2010-01-06",24.4
"760","2010-01-07",24.684999
"761","2010-01-08",24.75
"762","2010-01-11",24.74
"763","2010-01-12",25
"764","2010-01-13",24.940001
"765","2010-01-14",23.785
"766","2010-01-15",23.280001
"767","2010-01-19",23.360001
"768","2010-01-20",22.475
"769","2010-01-21",21.805
"770","2010-01-22",21.790001
"771","2010-01-25",21.51
"772","2010-01-26",21.985001
"773","2010-01-27",21.875
"774","2010-01-28",22.105
"775","2010-01-29",21.85
"776","2010-02-01",22.055
"777","2010-02-02",22.525
"778","2010-02-03",23.014999
"779","2010-02-04",22.184999
"780","2010-02-05",22.125
"781","2010-02-08",21.74
"782","2010-02-09",22.174999
"783","2010-02-10",21.844999
"784","2010-02-11",22.27
"785","2010-02-12",22.23
"786","2010-02-16",22.895
"787","2010-02-17",23
"788","2010-02-18",22.795
"789","2010-02-19",22.620001
"790","2010-02-22",22.450001
"791","2010-02-23",21.985001
"792","2010-02-24",22.18
"793","2010-02-25",22.035
"794","2010-02-26",22.245001
"795","2010-03-01",22.200001
"796","2010-03-02",22.424999
"797","2010-03-03",22.9
"798","2010-03-04",22.764999
"799","2010-03-05",23.389999
"800","2010-03-08",23.415001
"801","2010-03-09",23.655001
"802","2010-03-10",23.764999
"803","2010-03-11",23.65
"804","2010-03-12",23.785
"805","2010-03-15",23.639999
"806","2010-03-16",24.145
"807","2010-03-17",24.405001
"808","2010-03-18",24.5
"809","2010-03-19",24.365
"810","2010-03-22",24.51
"811","2010-03-23",24.625
"812","2010-03-24",24.625
"813","2010-03-25",24.690001
"814","2010-03-26",24.815001
"815","2010-03-29",25.190001
"816","2010-03-30",25.285
"817","2010-03-31",25.09
"818","2010-04-01",25.290001
"819","2010-04-05",25.555
"820","2010-04-06",25.809999
"821","2010-04-07",25.41
"822","2010-04-08",25.209999
"823","2010-04-09",25.5
"824","2010-04-12",25.625
"825","2010-04-13",25.645
"826","2010-04-14",25.84
"827","2010-04-15",26.035
"828","2010-04-16",25.76
"829","2010-04-19",25.405001
"830","2010-04-20",25.635
"831","2010-04-21",25.379999
"832","2010-04-22",25.504999
"833","2010-04-23",25.674999
"834","2010-04-26",25.735001
"835","2010-04-27",24.91
"836","2010-04-28",25.135
"837","2010-04-29",25.51
"838","2010-04-30",25.754999
"839","2010-05-03",26.17
"840","2010-05-04",25.215
"841","2010-05-05",24.754999
"842","2010-05-06",22.99
"843","2010-05-07",23.799999
"844","2010-05-10",25.25
"845","2010-05-11",25.09
"846","2010-05-12",25.32
"847","2010-05-13",25.32
"848","2010-05-14",24.504999
"849","2010-05-17",24.35
"850","2010-05-18",24.02
"851","2010-05-19",23.790001
"852","2010-05-20",23.084999
"853","2010-05-21",23.139999
"854","2010-05-24",23.325001
"855","2010-05-25",23
"856","2010-05-26",23.174999
"857","2010-05-27",24.094999
"858","2010-05-28",23.775
"859","2010-06-01",23.805
"860","2010-06-02",24.094999
"861","2010-06-03",24.155001
"862","2010-06-04",23.625
"863","2010-06-07",23.67
"864","2010-06-08",23.924999
"865","2010-06-09",24.15
"866","2010-06-10",24.51
"867","2010-06-11",24.42
"868","2010-06-14",24.365
"869","2010-06-15",25.174999
"870","2010-06-16",25.129999
"871","2010-06-17",25.365
"872","2010-06-18",25.209999
"873","2010-06-21",25.379999
"874","2010-06-22",25.094999
"875","2010-06-23",25.514999
"876","2010-06-24",25.1
"877","2010-06-25",25.555
"878","2010-06-28",25.4
"879","2010-06-29",24.215
"880","2010-06-30",23.844999
"881","2010-07-01",23.825001
"882","2010-07-02",23.735001
"883","2010-07-06",23.934999
"884","2010-07-07",24.615
"885","2010-07-08",24.59
"886","2010-07-09",24.6
"887","2010-07-12",24.205
"888","2010-07-13",24.764999
"889","2010-07-14",24.875
"890","2010-07-15",24.745001
"891","2010-07-16",23.969999
"892","2010-07-19",24.125
"893","2010-07-20",24.299999
"894","2010-07-21",24.389999
"895","2010-07-22",25.575001
"896","2010-07-23",25.5
"897","2010-07-26",25.705
"898","2010-07-27",25.465
"899","2010-07-28",25.35
"900","2010-07-29",25.125
"901","2010-07-30",24.775
"902","2010-08-02",25.540001
"903","2010-08-03",25.495001
"904","2010-08-04",25.715
"905","2010-08-05",25.629999
"906","2010-08-06",25.33
"907","2010-08-09",25.4
"908","2010-08-10",25.26
"909","2010-08-11",24.625
"910","2010-08-12",24.495001
"911","2010-08-13",24.764999
"912","2010-08-16",24.879999
"913","2010-08-17",25.125
"914","2010-08-18",24.959999
"915","2010-08-19",24.67
"916","2010-08-20",24.690001
"917","2010-08-23",24.610001
"918","2010-08-24",23.625
"919","2010-08-25",23.395
"920","2010-08-26",23.360001
"921","2010-08-27",23.555
"922","2010-08-30",23.219999
"923","2010-08-31",23.275
"924","2010-09-01",24.24
"925","2010-09-02",24.42
"926","2010-09-03",24.635
"927","2010-09-07",24.415001
"928","2010-09-08",24.455
"929","2010-09-09",24.405001
"930","2010-09-10",24.440001
"931","2010-09-13",24.799999
"932","2010-09-14",24.955
"933","2010-09-15",25
"934","2010-09-16",24.82
"935","2010-09-17",24.754999
"936","2010-09-20",25.549999
"937","2010-09-21",25.735001
"938","2010-09-22",25.91
"939","2010-09-23",26.174999
"940","2010-09-24",26.375
"941","2010-09-27",26.264999
"942","2010-09-28",26.475
"943","2010-09-29",26.389999
"944","2010-09-30",26.514999
"945","2010-10-01",27.105
"946","2010-10-04",27.08
"947","2010-10-05",27.045
"948","2010-10-06",27.465
"949","2010-10-07",27.205
"950","2010-10-08",27.700001
"951","2010-10-11",27.799999
"952","2010-10-12",27.745001
"953","2010-10-13",28.110001
"954","2010-10-14",27.91
"955","2010-10-15",28.120001
"956","2010-10-18",28.375
"957","2010-10-19",27.76
"958","2010-10-20",28.325001
"959","2010-10-21",28.465
"960","2010-10-22",28.455
"961","2010-10-25",29.02
"962","2010-10-26",28.885
"963","2010-10-27",28.344999
"964","2010-10-28",28.629999
"965","2010-10-29",28.635
"966","2010-11-01",28.655001
"967","2010-11-02",28.995001
"968","2010-11-03",28.799999
"969","2010-11-04",29.385
"970","2010-11-05",29.84
"971","2010-11-08",29.68
"972","2010-11-09",29.030001
