"","date","NSEC"
"89","2007-05-10",19.27
"90","2007-05-11",19
"91","2007-05-14",17.309999
"92","2007-05-15",18.58
"93","2007-05-16",18.5
"94","2007-05-17",18.4
"95","2007-05-18",17.99
"96","2007-05-21",17.99
"97","2007-05-22",18.09
"98","2007-05-23",18.09
"99","2007-05-24",18.110001
"100","2007-05-25",18.110001
"101","2007-05-29",18.110001
"102","2007-05-30",18.67
"103","2007-05-31",18.67
"104","2007-06-01",18.67
"105","2007-06-04",18.52
"106","2007-06-05",18.52
"107","2007-06-06",18.52
"108","2007-06-07",17.57
"109","2007-06-08",17.52
"110","2007-06-11",17.52
"111","2007-06-12",17.52
"112","2007-06-13",17.52
"113","2007-06-14",18.639999
"114","2007-06-15",17.6
"115","2007-06-18",18.66
"116","2007-06-19",19.09
"117","2007-06-20",19.17
"118","2007-06-21",18.780001
"119","2007-06-22",18.58
"120","2007-06-25",18.370001
"121","2007-06-26",18.290001
"122","2007-06-27",18.290001
"123","2007-06-28",18.84
"124","2007-06-29",19
"125","2007-07-02",19
"126","2007-07-03",17.83
"127","2007-07-05",17.83
"128","2007-07-06",17.83
"129","2007-07-09",17.83
"130","2007-07-10",18.99
"131","2007-07-11",18.99
"132","2007-07-12",18.99
"133","2007-07-13",18.99
"134","2007-07-16",18.940001
"135","2007-07-17",18.5
"136","2007-07-18",18.5
"137","2007-07-19",17.879999
"138","2007-07-20",17.16
"139","2007-07-23",17.26
"140","2007-07-24",17.459999
"141","2007-07-25",17.459999
"142","2007-07-26",17.459999
"143","2007-07-27",17.459999
"144","2007-07-30",17.459999
"145","2007-07-31",17.459999
"146","2007-08-01",17.110001
"147","2007-08-02",17.110001
"148","2007-08-03",17
"149","2007-08-06",17
"150","2007-08-07",18
"151","2007-08-08",18.75
"152","2007-08-09",17.540001
"153","2007-08-10",17.559999
"154","2007-08-13",18.01
"155","2007-08-14",17.049999
"156","2007-08-15",17.040001
"157","2007-08-16",16.110001
"158","2007-08-17",15.76
"159","2007-08-20",18.110001
"160","2007-08-21",17
"161","2007-08-22",17
"162","2007-08-23",17.5
"163","2007-08-24",17.959999
"164","2007-08-27",17.959999
"165","2007-08-28",16.110001
"166","2007-08-29",16.379999
"167","2007-08-30",16.379999
"168","2007-08-31",18.75
"169","2007-09-04",18.610001
"170","2007-09-05",18.450001
"171","2007-09-06",18.450001
"172","2007-09-07",18.639999
"173","2007-09-10",17.76
"174","2007-09-11",18.01
"175","2007-09-12",18.75
"176","2007-09-13",18.75
"177","2007-09-14",17.959999
"178","2007-09-17",17.6
"179","2007-09-18",17.6
"180","2007-09-19",17.6
"181","2007-09-20",18
"182","2007-09-21",18
"183","2007-09-24",18
"184","2007-09-25",18
"185","2007-09-26",18
"186","2007-09-27",18
"187","2007-09-28",18
"188","2007-10-01",18
"189","2007-10-02",16.780001
"190","2007-10-03",16.940001
"191","2007-10-04",16.940001
"192","2007-10-05",17.16
"193","2007-10-08",17.16
"194","2007-10-09",17.5
"195","2007-10-10",18
"196","2007-10-11",18
"197","2007-10-12",17.75
"198","2007-10-15",17.75
"199","2007-10-16",16.68
"200","2007-10-17",18.610001
"201","2007-10-18",18.610001
"202","2007-10-19",17.809999
"203","2007-10-22",17.809999
"204","2007-10-23",17.809999
"205","2007-10-24",17.76
"206","2007-10-25",17.76
"207","2007-10-26",17.76
"208","2007-10-29",18
"209","2007-10-30",18
"210","2007-10-31",18
"211","2007-11-01",18.719999
"212","2007-11-02",18.290001
"213","2007-11-05",18.27
"214","2007-11-06",18.27
"215","2007-11-07",18.110001
"216","2007-11-08",17.549999
"217","2007-11-09",17.030001
"218","2007-11-12",17.959999
"219","2007-11-13",17.01
"220","2007-11-14",17.01
"221","2007-11-15",17.01
"222","2007-11-16",17.01
"223","2007-11-19",17.01
"224","2007-11-20",17.889999
"225","2007-11-21",17.889999
"226","2007-11-23",17.74
"227","2007-11-26",17.74
"228","2007-11-27",17.07
"229","2007-11-28",17.940001
"230","2007-11-29",17.98
"231","2007-11-30",17.92
"232","2007-12-03",17.92
"233","2007-12-04",17.940001
"234","2007-12-05",17.940001
"235","2007-12-06",17.85
"236","2007-12-07",16.959999
"237","2007-12-10",17.469999
"238","2007-12-11",17.469999
"239","2007-12-12",17.469999
"240","2007-12-13",17.469999
"241","2007-12-14",17.469999
"242","2007-12-17",17.51
"243","2007-12-18",17.51
"244","2007-12-19",17.51
"245","2007-12-20",17.540001
"246","2007-12-21",17.540001
"247","2007-12-24",17.540001
"248","2007-12-26",17.27
"249","2007-12-27",18.07
"250","2007-12-28",17.74
"251","2007-12-31",17.74
"252","2008-01-02",17.74
"253","2008-01-03",17.09
"254","2008-01-04",16.67
"255","2008-01-07",16.67
"256","2008-01-08",16.67
"257","2008-01-09",16.57
"258","2008-01-10",17
"259","2008-01-11",16.5
"260","2008-01-14",16.5
"261","2008-01-15",16.049999
"262","2008-01-16",16.049999
"263","2008-01-17",16.049999
"264","2008-01-18",16
"265","2008-01-22",16
"266","2008-01-23",15.5
"267","2008-01-24",15.5
"268","2008-01-25",15.5
"269","2008-01-28",16
"270","2008-01-29",17
"271","2008-01-30",17.25
"272","2008-01-31",17.07
"273","2008-02-01",16.99
"274","2008-02-04",16.99
"275","2008-02-05",16.99
"276","2008-02-06",16.75
"277","2008-02-07",16.75
"278","2008-02-08",16.49
"279","2008-02-11",16.549999
"280","2008-02-12",16.549999
"281","2008-02-13",16.549999
"282","2008-02-14",16.549999
"283","2008-02-15",16.549999
"284","2008-02-19",16.549999
"285","2008-02-20",16.219999
"286","2008-02-21",16.219999
"287","2008-02-22",16.219999
"288","2008-02-25",16.209999
"289","2008-02-26",16.209999
"290","2008-02-27",16.209999
"291","2008-02-28",16.209999
"292","2008-02-29",15.26
"293","2008-03-03",16.77
"294","2008-03-04",16.77
"295","2008-03-05",16.77
"296","2008-03-06",16.77
"297","2008-03-07",16.77
"298","2008-03-10",16.77
"299","2008-03-11",16.4
"300","2008-03-12",16.4
"301","2008-03-13",15.87
"302","2008-03-14",16
"303","2008-03-17",16
"304","2008-03-18",16
"305","2008-03-19",16
"306","2008-03-20",16
"307","2008-03-24",15.55
"308","2008-03-25",15.55
"309","2008-03-26",15.41
"310","2008-03-27",15.25
"311","2008-03-28",16.76
"312","2008-03-31",16.76
"313","2008-04-01",16.76
"314","2008-04-02",16.76
"315","2008-04-03",16.76
"316","2008-04-04",16.76
"317","2008-04-07",16.76
"318","2008-04-08",16.76
"319","2008-04-09",16.76
"320","2008-04-10",16.700001
"321","2008-04-11",16.700001
"322","2008-04-14",15.69
"323","2008-04-15",15.69
"324","2008-04-16",15.51
"325","2008-04-17",15.26
"326","2008-04-18",15.26
"327","2008-04-21",16.709999
"328","2008-04-22",16.709999
"329","2008-04-23",15.51
"330","2008-04-24",15.5
"331","2008-04-25",15.5
"332","2008-04-28",15.5
"333","2008-04-29",16.700001
"334","2008-04-30",16.4
"335","2008-05-01",16.4
"336","2008-05-02",16.4
"337","2008-05-05",16.4
"338","2008-05-06",15.65
"339","2008-05-07",16.4
"340","2008-05-08",16.4
"341","2008-05-09",16.4
"342","2008-05-12",16.4
"343","2008-05-13",15.54
"344","2008-05-14",15.54
"345","2008-05-15",15.54
"346","2008-05-16",15.54
"347","2008-05-19",15.75
"348","2008-05-20",15.75
"349","2008-05-21",15.57
"350","2008-05-22",16
"351","2008-05-23",16
"352","2008-05-27",16.75
"353","2008-05-28",16.75
"354","2008-05-29",16.75
"355","2008-05-30",15.81
"356","2008-06-02",16.67
"357","2008-06-03",16.67
"358","2008-06-04",16.4
"359","2008-06-05",16.4
"360","2008-06-06",16.4
"361","2008-06-09",15.8
"362","2008-06-10",16.75
"363","2008-06-11",16
"364","2008-06-12",15.8
"365","2008-06-13",15.8
"366","2008-06-16",15.8
"367","2008-06-17",15.8
"368","2008-06-18",15.2
"369","2008-06-19",15.2
"370","2008-06-20",15.2
"371","2008-06-23",15.1
"372","2008-06-24",15.1
"373","2008-06-25",16.469999
"374","2008-06-26",15.01
"375","2008-06-27",14.77
"376","2008-06-30",14.77
"377","2008-07-01",14.77
"378","2008-07-02",14.77
"379","2008-07-03",14.77
"380","2008-07-07",15.25
"381","2008-07-08",13.92
"382","2008-07-09",13.92
"383","2008-07-10",13.92
"384","2008-07-11",13.92
"385","2008-07-14",13.89
"386","2008-07-15",13.89
"387","2008-07-16",13.89
"388","2008-07-17",14
"389","2008-07-18",16.1
"390","2008-07-21",16.1
"391","2008-07-22",15.99
"392","2008-07-23",16
"393","2008-07-24",16
"394","2008-07-25",15.84
"395","2008-07-28",15.84
"396","2008-07-29",13.93
"397","2008-07-30",14.03
"398","2008-07-31",14.03
"399","2008-08-01",14.03
"400","2008-08-04",15.04
"401","2008-08-05",15.04
"402","2008-08-06",16
"403","2008-08-07",16
"404","2008-08-08",14.55
"405","2008-08-11",14.55
"406","2008-08-12",13.7
"407","2008-08-13",13.7
"408","2008-08-14",14
"409","2008-08-15",13.67
"410","2008-08-18",13.67
"411","2008-08-19",13.67
"412","2008-08-20",13.67
"413","2008-08-21",14
"414","2008-08-22",14
"415","2008-08-25",14
"416","2008-08-26",14
"417","2008-08-27",13.87
"418","2008-08-28",13.87
"419","2008-08-29",16.73
"420","2008-09-02",16.67
"421","2008-09-03",16.67
"422","2008-09-04",13.87
"423","2008-09-05",13.84
"424","2008-09-08",13.84
"425","2008-09-09",15.75
"426","2008-09-10",13.67
"427","2008-09-11",13.67
"428","2008-09-12",13.67
"429","2008-09-15",13.67
"430","2008-09-16",13.67
"431","2008-09-17",13.67
"432","2008-09-18",13.77
"433","2008-09-19",14.69
"434","2008-09-22",15.84
"435","2008-09-23",13.69
"436","2008-09-24",13.7
"437","2008-09-25",15.21
"438","2008-09-26",15.21
"439","2008-09-29",15.21
"440","2008-09-30",13.69
"441","2008-10-01",13.69
"442","2008-10-02",13.69
"443","2008-10-03",13.79
"444","2008-10-06",13.66
"445","2008-10-07",13.66
"446","2008-10-08",13.66
"447","2008-10-09",13.66
"448","2008-10-10",13.49
"449","2008-10-13",13.5
"450","2008-10-14",13.5
"451","2008-10-15",13.5
"452","2008-10-16",13.01
"453","2008-10-17",9.12
"454","2008-10-20",11.63
"455","2008-10-21",10.87
"456","2008-10-22",10.87
"457","2008-10-23",9.35
"458","2008-10-24",9.35
"459","2008-10-27",7.78
"460","2008-10-28",9.19
"461","2008-10-29",9.19
"462","2008-10-30",8.05
"463","2008-10-31",8.09
"464","2008-11-03",8.26
"465","2008-11-04",8.26
"466","2008-11-05",8.35
"467","2008-11-06",8.35
"468","2008-11-07",8.32
"469","2008-11-10",7.31
"470","2008-11-11",7.31
"471","2008-11-12",8.29
"472","2008-11-13",8.1
"473","2008-11-14",7.35
"474","2008-11-17",7.27
"475","2008-11-18",8
"476","2008-11-19",7
"477","2008-11-20",6.97
"478","2008-11-21",6.51
"479","2008-11-24",6.25
"480","2008-11-25",5.8
"481","2008-11-26",7.74
"482","2008-11-28",5.16
"483","2008-12-01",5.35
"484","2008-12-02",6
"485","2008-12-03",7
"486","2008-12-04",6.46
"487","2008-12-05",7.3
"488","2008-12-08",6.38
"489","2008-12-09",6.27
"490","2008-12-10",6.27
"491","2008-12-11",6.01
"492","2008-12-12",6.2
"493","2008-12-15",6.6
"494","2008-12-16",6.46
"495","2008-12-17",6.3
"496","2008-12-18",6.2
"497","2008-12-19",6.26
"498","2008-12-22",6.26
"499","2008-12-23",7.08
"500","2008-12-24",7.1
"501","2008-12-26",7.1
"502","2008-12-29",7.11
"503","2008-12-30",5.95
"504","2008-12-31",5.95
"505","2009-01-02",5.95
"506","2009-01-05",6
"507","2009-01-06",6
"508","2009-01-07",6.55
"509","2009-01-08",6.8
"510","2009-01-09",6.98
"511","2009-01-12",6.98
"512","2009-01-13",6.97
"513","2009-01-14",6.73
"514","2009-01-15",6.8
"515","2009-01-16",6.71
"516","2009-01-20",6.01
"517","2009-01-21",6.01
"518","2009-01-22",6.99
"519","2009-01-23",6.99
"520","2009-01-26",6.99
"521","2009-01-27",6.99
"522","2009-01-28",6.99
"523","2009-01-29",6.99
"524","2009-01-30",7
"525","2009-02-02",7
"526","2009-02-03",6.89
"527","2009-02-04",6.89
"528","2009-02-05",6.89
"529","2009-02-06",6.35
"530","2009-02-09",6.35
"531","2009-02-10",6.35
"532","2009-02-11",6.15
"533","2009-02-12",6.15
"534","2009-02-13",6.15
"535","2009-02-17",6.15
"536","2009-02-18",6.15
"537","2009-02-19",6.2
"538","2009-02-20",6.24
"539","2009-02-23",6.4
"540","2009-02-24",6.4
"541","2009-02-25",6.4
"542","2009-02-26",6.53
"543","2009-02-27",6.66
"544","2009-03-02",6.5
"545","2009-03-03",5.87
"546","2009-03-04",5.87
"547","2009-03-05",5.87
"548","2009-03-06",5.96
"549","2009-03-09",5.87
"550","2009-03-10",5.87
"551","2009-03-11",5.87
"552","2009-03-12",5.87
"553","2009-03-13",5.87
"554","2009-03-16",5.87
"555","2009-03-17",5.87
"556","2009-03-18",5.87
"557","2009-03-19",5.87
"558","2009-03-20",6.5
"559","2009-03-23",6.01
"560","2009-03-24",6.01
"561","2009-03-25",6.25
"562","2009-03-26",6.25
"563","2009-03-27",6.02
"564","2009-03-30",6.02
"565","2009-03-31",7.14
"566","2009-04-01",10.85
"567","2009-04-02",7.5
"568","2009-04-03",8
"569","2009-04-06",7.63
"570","2009-04-07",8.63
"571","2009-04-08",8.63
"572","2009-04-09",9.48
"573","2009-04-13",9.5
"574","2009-04-14",9.5
"575","2009-04-15",9.3
"576","2009-04-16",9.3
"577","2009-04-17",9.5
"578","2009-04-20",7.8
"579","2009-04-21",9.74
"580","2009-04-22",8.05
"581","2009-04-23",9.5
"582","2009-04-24",8.55
"583","2009-04-27",8.55
"584","2009-04-28",8.3
"585","2009-04-29",8.1
"586","2009-04-30",8.1
"587","2009-05-01",8.26
"588","2009-05-04",7.75
"589","2009-05-05",8.93
"590","2009-05-06",8.97
"591","2009-05-07",8.6
"592","2009-05-08",8.6
"593","2009-05-11",8.6
"594","2009-05-12",8.97
"595","2009-05-13",8.18
"596","2009-05-14",8.18
"597","2009-05-15",8.09
"598","2009-05-18",8.09
"599","2009-05-19",8.09
"600","2009-05-20",6.76
"601","2009-05-21",9.13
"602","2009-05-22",7.84
"603","2009-05-26",7.84
"604","2009-05-27",7.84
"605","2009-05-28",8.47
"606","2009-05-29",7.92
"607","2009-06-01",8.01
"608","2009-06-02",8
"609","2009-06-03",8.5
"610","2009-06-04",8.4
"611","2009-06-05",8.6
"612","2009-06-08",8.2
"613","2009-06-09",8
"614","2009-06-10",8
"615","2009-06-11",8
"616","2009-06-12",8
"617","2009-06-15",8
"618","2009-06-16",8
"619","2009-06-17",9
"620","2009-06-18",9
"621","2009-06-19",7.75
"622","2009-06-22",7.8
"623","2009-06-23",7.8
"624","2009-06-24",7.8
"625","2009-06-25",7.8
"626","2009-06-26",7.85
"627","2009-06-29",7.85
"628","2009-06-30",7.85
"629","2009-07-01",7.85
"630","2009-07-02",7.85
"631","2009-07-06",7.85
"632","2009-07-07",7.85
"633","2009-07-08",8.5
"634","2009-07-09",7.8
"635","2009-07-10",7.8
"636","2009-07-13",7.8
"637","2009-07-14",7.8
"638","2009-07-15",7.8
"639","2009-07-16",7.8
"640","2009-07-17",7.8
"641","2009-07-20",7.8
"642","2009-07-21",7.8
"643","2009-07-22",7.8
"644","2009-07-23",7.8
"645","2009-07-24",7.8
"646","2009-07-27",7.8
"647","2009-07-28",7.8
"648","2009-07-29",7.8
"649","2009-07-30",8
"650","2009-07-31",8
"651","2009-08-03",8
"652","2009-08-04",8.5
"653","2009-08-05",8.5
"654","2009-08-06",8.5
"655","2009-08-07",8.5
"656","2009-08-10",8.5
"657","2009-08-11",8.5
"658","2009-08-12",8.5
"659","2009-08-13",8.5
"660","2009-08-14",8.5
"661","2009-08-17",8.5
"662","2009-08-18",8.5
"663","2009-08-19",8
"664","2009-08-20",7.68
"665","2009-08-21",8.81
"666","2009-08-24",8.26
"667","2009-08-25",8.5
"668","2009-08-26",8.5
"669","2009-08-27",9.08
"670","2009-08-28",9
"671","2009-08-31",8.2
"672","2009-09-01",7.5
"673","2009-09-02",7.6
"674","2009-09-03",8.3
"675","2009-09-04",8.76
"676","2009-09-08",7.81
"677","2009-09-09",8.7
"678","2009-09-10",8.31
"679","2009-09-11",8.22
"680","2009-09-14",7.77
"681","2009-09-15",7.77
"682","2009-09-16",7.84
"683","2009-09-17",7.95
"684","2009-09-18",7.95
"685","2009-09-21",7.95
"686","2009-09-22",7.95
"687","2009-09-23",7.95
"688","2009-09-24",7.95
"689","2009-09-25",7.95
"690","2009-09-28",7.95
"691","2009-09-29",8.25
"692","2009-09-30",7.9
"693","2009-10-01",7.9
"694","2009-10-02",7.9
"695","2009-10-05",7.9
"696","2009-10-06",7.9
"697","2009-10-07",7.9
"698","2009-10-08",7.8
"699","2009-10-09",7.8
"700","2009-10-12",8.67
"701","2009-10-13",8.67
"702","2009-10-14",8.67
"703","2009-10-15",8.67
"704","2009-10-16",8.48
"705","2009-10-19",8.48
"706","2009-10-20",8.48
"707","2009-10-21",8.38
"708","2009-10-22",8.5
"709","2009-10-23",8.5
"710","2009-10-26",8.5
"711","2009-10-27",7.97
"712","2009-10-28",7.8
"713","2009-10-29",8.18
"714","2009-10-30",8.18
"715","2009-11-02",8
"716","2009-11-03",8
"717","2009-11-04",8
"718","2009-11-05",7.95
"719","2009-11-06",7.95
"720","2009-11-09",7.97
"721","2009-11-10",7.63
"722","2009-11-11",7.63
"723","2009-11-12",7.63
"724","2009-11-13",7.9
"725","2009-11-16",7.86
"726","2009-11-17",7.92
"727","2009-11-18",8.25
"728","2009-11-19",7.8
"729","2009-11-20",9.27
"730","2009-11-23",8
"731","2009-11-24",7.73
"732","2009-11-25",7.86
"733","2009-11-27",7.86
"734","2009-11-30",7.61
"735","2009-12-01",7.65
"736","2009-12-02",7.65
"737","2009-12-03",7.67
"738","2009-12-04",7.75
"739","2009-12-07",7.97
"740","2009-12-08",8.3
"741","2009-12-09",8.3
"742","2009-12-10",8
"743","2009-12-11",8.2
"744","2009-12-14",9.36
"745","2009-12-15",9.5
"746","2009-12-16",9.5
"747","2009-12-17",9.01
"748","2009-12-18",9.93
"749","2009-12-21",9.93
"750","2009-12-22",10.11
"751","2009-12-23",10.11
"752","2009-12-24",10.41
"753","2009-12-28",10.26
"754","2009-12-29",10.8
"755","2009-12-30",11.09
"756","2009-12-31",11.1
"757","2010-01-04",11.1
"758","2010-01-05",11.17
"759","2010-01-06",11.27
"760","2010-01-07",11.6
"761","2010-01-08",13.47
"762","2010-01-11",13.15
"763","2010-01-12",12.71
"764","2010-01-13",13.58
"765","2010-01-14",13.61
"766","2010-01-15",13.58
"767","2010-01-19",13.55
"768","2010-01-20",14
"769","2010-01-21",13.69
"770","2010-01-22",13.24
"771","2010-01-25",12.93
"772","2010-01-26",13.4
"773","2010-01-27",13.39
"774","2010-01-28",13.17
"775","2010-01-29",13.8
"776","2010-02-01",13.52
"777","2010-02-02",13.59
"778","2010-02-03",13.37
"779","2010-02-04",13.37
"780","2010-02-05",12.75
"781","2010-02-08",12.75
"782","2010-02-09",12.59
"783","2010-02-10",12.99
"784","2010-02-11",13.05
"785","2010-02-12",13.01
"786","2010-02-16",13.02
"787","2010-02-17",12.92
"788","2010-02-18",13.18
"789","2010-02-19",12.81
"790","2010-02-22",12.8
"791","2010-02-23",12.41
"792","2010-02-24",11.9
"793","2010-02-25",11.54
"794","2010-02-26",11.9
"795","2010-03-01",13.03
"796","2010-03-02",12.97
"797","2010-03-03",13.1
"798","2010-03-04",13.1
"799","2010-03-05",12.83
"800","2010-03-08",12.93
"801","2010-03-09",12.27
"802","2010-03-10",12.27
"803","2010-03-11",12.6
"804","2010-03-12",12.6
"805","2010-03-15",12.8
"806","2010-03-16",12.21
"807","2010-03-17",12.39
"808","2010-03-18",12.53
"809","2010-03-19",12.97
"810","2010-03-22",12.8
"811","2010-03-23",12.99
"812","2010-03-24",12.28
"813","2010-03-25",13.14
"814","2010-03-26",12.31
"815","2010-03-29",12.56
"816","2010-03-30",12.28
"817","2010-03-31",12.28
"818","2010-04-01",12.28
"819","2010-04-05",12.17
"820","2010-04-06",12.08
"821","2010-04-07",12.44
"822","2010-04-08",11.49
"823","2010-04-09",11.49
"824","2010-04-12",12.47
"825","2010-04-13",12.47
"826","2010-04-14",12.47
"827","2010-04-15",12.47
"828","2010-04-16",12.47
"829","2010-04-19",12.47
"830","2010-04-20",12.5
"831","2010-04-21",13.31
"832","2010-04-22",13.31
"833","2010-04-23",13.55
"834","2010-04-26",13.59
"835","2010-04-27",13.59
"836","2010-04-28",13.54
"837","2010-04-29",13.5
"838","2010-04-30",13.63
"839","2010-05-03",13.3
"840","2010-05-04",13.25
"841","2010-05-05",13.25
"842","2010-05-06",13.48
"843","2010-05-07",13.47
"844","2010-05-10",12.2
"845","2010-05-11",12.2
"846","2010-05-12",12.25
"847","2010-05-13",12.25
"848","2010-05-14",12.5
"849","2010-05-17",12.5
"850","2010-05-18",12.95
"851","2010-05-19",12.6
"852","2010-05-20",12.6
"853","2010-05-21",12.7
"854","2010-05-24",12.5
"855","2010-05-25",12.31
"856","2010-05-26",12.26
"857","2010-05-27",12.26
"858","2010-05-28",12.61
"859","2010-06-01",12.25
"860","2010-06-02",12.62
"861","2010-06-03",12.62
"862","2010-06-04",12.62
"863","2010-06-07",12.62
"864","2010-06-08",12.35
"865","2010-06-09",12.74
"866","2010-06-10",12.64
"867","2010-06-11",12.64
"868","2010-06-14",12.64
"869","2010-06-15",12.16
"870","2010-06-16",12.8
"871","2010-06-17",12.8
"872","2010-06-18",12.31
"873","2010-06-21",12.8
"874","2010-06-22",12.77
"875","2010-06-23",12.77
"876","2010-06-24",12.77
"877","2010-06-25",12.8
"878","2010-06-28",12.8
"879","2010-06-29",12.85
"880","2010-06-30",12.46
"881","2010-07-01",12.94
"882","2010-07-02",13.11
"883","2010-07-06",13.11
"884","2010-07-07",13.11
"885","2010-07-08",13.11
"886","2010-07-09",13.11
"887","2010-07-12",13.11
"888","2010-07-13",12.49
"889","2010-07-14",12.8
"890","2010-07-15",12.8
"891","2010-07-16",12.46
"892","2010-07-19",12.46
"893","2010-07-20",12.46
"894","2010-07-21",13.35
"895","2010-07-22",13.35
"896","2010-07-23",13.35
"897","2010-07-26",13.35
"898","2010-07-27",13.35
"899","2010-07-28",13.35
"900","2010-07-29",13
"901","2010-07-30",12.74
"902","2010-08-02",12.74
"903","2010-08-03",13
"904","2010-08-04",13.06
"905","2010-08-05",13.06
"906","2010-08-06",13.06
"907","2010-08-09",13.06
"908","2010-08-10",13.06
"909","2010-08-11",13.06
"910","2010-08-12",12.2
"911","2010-08-13",12.2
"912","2010-08-16",12.2
"913","2010-08-17",12.3
"914","2010-08-18",12.15
"915","2010-08-19",12.15
"916","2010-08-20",12.15
"917","2010-08-23",11.5
"918","2010-08-24",10.78
"919","2010-08-25",10.78
"920","2010-08-26",11.49
"921","2010-08-27",10.99
"922","2010-08-30",10.33
"923","2010-08-31",10.97
"924","2010-09-01",11
"925","2010-09-02",10.55
"926","2010-09-03",10.4
"927","2010-09-07",12.34
"928","2010-09-08",11
"929","2010-09-09",11
"930","2010-09-10",12.24
"931","2010-09-13",11.5
"932","2010-09-14",11.5
"933","2010-09-15",11.5
"934","2010-09-16",11.5
"935","2010-09-17",11.5
"936","2010-09-20",11.89
"937","2010-09-21",11.97
"938","2010-09-22",11.51
"939","2010-09-23",11.53
"940","2010-09-24",11.53
"941","2010-09-27",10
"942","2010-09-28",10.7
"943","2010-09-29",10.71
"944","2010-09-30",11.44
"945","2010-10-01",11.44
"946","2010-10-04",11.1
"947","2010-10-05",11.1
"948","2010-10-06",10.83
"949","2010-10-07",11.25
"950","2010-10-08",10
"951","2010-10-11",11
"952","2010-10-12",10.8
"953","2010-10-13",10.81
"954","2010-10-14",10.99
"955","2010-10-15",10.95
"956","2010-10-18",10.95
"957","2010-10-19",10.95
"958","2010-10-20",10.87
"959","2010-10-21",10.87
"960","2010-10-22",10.88
"961","2010-10-25",11.59
"962","2010-10-26",11.4
"963","2010-10-27",11.4
"964","2010-10-28",11.25
"965","2010-10-29",11.25
"966","2010-11-01",11.25
"967","2010-11-02",11.25
"968","2010-11-03",11.44
"969","2010-11-04",11.27
"970","2010-11-05",11.27
"971","2010-11-08",11.63
"972","2010-11-09",11.35
"973","2010-11-10",11.35
"974","2010-11-11",11.35
"975","2010-11-12",11.5
"976","2010-11-15",11.5
"977","2010-11-16",11.5
"978","2010-11-17",11.5
"979","2010-11-18",11.5
"980","2010-11-19",11.5
"981","2010-11-22",11.5
"982","2010-11-23",11.5
"983","2010-11-24",11.5
"984","2010-11-26",11.5
"985","2010-11-29",11.69
"986","2010-11-30",11.8
"987","2010-12-01",11.8
"988","2010-12-02",11.8
"989","2010-12-03",11.8
"990","2010-12-06",12.67
"991","2010-12-07",11.6
"992","2010-12-08",12
"993","2010-12-09",12
"994","2010-12-10",12
"995","2010-12-13",12
"996","2010-12-14",12.15
"997","2010-12-15",11.84
"998","2010-12-16",11.84
"999","2010-12-17",11.57
"1000","2010-12-20",11.1
"1001","2010-12-21",12.37
"1002","2010-12-22",12.04
"1003","2010-12-23",12.04
