"","date","IPI"
"265","2009-05-08",279.5
"266","2009-05-11",265.299988
"267","2009-05-12",266
"268","2009-05-13",258.399994
"269","2009-05-14",284.200012
"270","2009-05-15",284.899994
"271","2009-05-18",307.200012
"272","2009-05-19",324
"273","2009-05-20",333.200012
"274","2009-05-21",308.600006
"275","2009-05-22",319.799988
"276","2009-05-26",334.100006
"277","2009-05-27",319
"278","2009-05-28",329.100006
"279","2009-05-29",326
"280","2009-06-01",336.5
"281","2009-06-02",326.399994
"282","2009-06-03",312
"283","2009-06-04",332.5
"284","2009-06-05",329.5
"285","2009-06-08",319
"286","2009-06-09",323.700012
"287","2009-06-10",318.799988
"288","2009-06-11",329.299988
"289","2009-06-12",322.600006
"290","2009-06-15",305.899994
"291","2009-06-16",289.5
"292","2009-06-17",263.299988
"293","2009-06-18",268.100006
"294","2009-06-19",270.5
"295","2009-06-22",246.399994
"296","2009-06-23",262.899994
"297","2009-06-24",266.200012
"298","2009-06-25",273.200012
"299","2009-06-26",278.600006
"300","2009-06-29",286.799988
"301","2009-06-30",280.799988
"302","2009-07-01",271.899994
"303","2009-07-02",276.299988
"304","2009-07-06",264
"305","2009-07-07",251.199997
"306","2009-07-08",247.300003
"307","2009-07-09",255.300003
"308","2009-07-10",234.800003
"309","2009-07-13",229.800003
"310","2009-07-14",233.5
"311","2009-07-15",241.800003
"312","2009-07-16",259.799988
"313","2009-07-17",248.199997
"314","2009-07-20",248.399994
"315","2009-07-21",240.399994
"316","2009-07-22",235.100006
"317","2009-07-23",260.200012
"318","2009-07-24",269.799988
"319","2009-07-27",277.100006
"320","2009-07-28",269.600006
"321","2009-07-29",258.899994
"322","2009-07-30",261.100006
"323","2009-07-31",252.600006
"324","2009-08-03",258.700012
"325","2009-08-04",254
"326","2009-08-05",261.600006
"327","2009-08-06",262
"328","2009-08-07",259.700012
"329","2009-08-10",264.600006
"330","2009-08-11",259.799988
"331","2009-08-12",262.200012
"332","2009-08-13",266.799988
"333","2009-08-14",263.200012
"334","2009-08-17",245.699997
"335","2009-08-18",250.899994
"336","2009-08-19",252.100006
"337","2009-08-20",254.899994
"338","2009-08-21",258.799988
"339","2009-08-24",262.700012
"340","2009-08-25",254.600006
"341","2009-08-26",249.600006
"342","2009-08-27",248.699997
"343","2009-08-28",247
"344","2009-08-31",234.899994
"345","2009-09-01",224.800003
"346","2009-09-02",237.800003
"347","2009-09-03",243.800003
"348","2009-09-04",247.100006
"349","2009-09-08",251
"350","2009-09-09",246.5
"351","2009-09-10",241.5
"352","2009-09-11",238
"353","2009-09-14",233.5
"354","2009-09-15",240.600006
"355","2009-09-16",242.899994
"356","2009-09-17",251.899994
"357","2009-09-18",257.799988
"358","2009-09-21",241.100006
"359","2009-09-22",245
"360","2009-09-23",237.800003
"361","2009-09-24",234.199997
"362","2009-09-25",229.699997
"363","2009-09-28",237.300003
"364","2009-09-29",235.199997
"365","2009-09-30",235.899994
"366","2009-10-01",222.199997
"367","2009-10-02",219
"368","2009-10-05",220.800003
"369","2009-10-06",227.699997
"370","2009-10-07",232.699997
"371","2009-10-08",247.699997
"372","2009-10-09",249.5
"373","2009-10-12",248
"374","2009-10-13",246.899994
"375","2009-10-14",255.300003
"376","2009-10-15",263.899994
"377","2009-10-16",270.5
"378","2009-10-19",286.399994
"379","2009-10-20",279.100006
"380","2009-10-21",282.700012
"381","2009-10-22",285.600006
"382","2009-10-23",286.799988
"383","2009-10-26",277.299988
"384","2009-10-27",271.899994
"385","2009-10-28",259.899994
"386","2009-10-29",264
"387","2009-10-30",257.600006
"388","2009-11-02",260.399994
"389","2009-11-03",264.799988
"390","2009-11-04",266.5
"391","2009-11-05",273.5
"392","2009-11-06",271.5
"393","2009-11-09",259.100006
"394","2009-11-10",255.800003
"395","2009-11-11",260.200012
"396","2009-11-12",267.899994
"397","2009-11-13",260
"398","2009-11-16",260.600006
"399","2009-11-17",280.200012
"400","2009-11-18",289.5
"401","2009-11-19",290.399994
"402","2009-11-20",298.299988
"403","2009-11-23",300.200012
"404","2009-11-24",307.5
"405","2009-11-25",316.200012
"406","2009-11-27",309.799988
"407","2009-11-30",304.399994
"408","2009-12-01",312.5
"409","2009-12-02",322.799988
"410","2009-12-03",313.200012
"411","2009-12-04",310.100006
"412","2009-12-07",309.299988
"413","2009-12-08",302.600006
"414","2009-12-09",306.899994
"415","2009-12-10",306.299988
"416","2009-12-11",303.899994
"417","2009-12-14",292.399994
"418","2009-12-15",296
"419","2009-12-16",299
"420","2009-12-17",281
"421","2009-12-18",275.399994
"422","2009-12-21",279.299988
"423","2009-12-22",286.899994
"424","2009-12-23",294.100006
"425","2009-12-24",301.5
"426","2009-12-28",300.299988
"427","2009-12-29",294.299988
"428","2009-12-30",293.200012
"429","2009-12-31",291.700012
"430","2010-01-04",304.5
"431","2010-01-05",315.700012
"432","2010-01-06",328
"433","2010-01-07",333.299988
"434","2010-01-08",333.100006
"435","2010-01-11",330.899994
"436","2010-01-12",318.799988
"437","2010-01-13",322.799988
"438","2010-01-14",313.299988
"439","2010-01-15",300
"440","2010-01-19",305.899994
"441","2010-01-20",301.200012
"442","2010-01-21",286.899994
"443","2010-01-22",279.600006
"444","2010-01-25",279.100006
"445","2010-01-26",278.600006
"446","2010-01-27",269.399994
"447","2010-01-28",254.300003
"448","2010-01-29",244.899994
"449","2010-02-01",261.399994
"450","2010-02-02",263.799988
"451","2010-02-03",271.200012
"452","2010-02-04",254.699997
"453","2010-02-05",256
"454","2010-02-08",251.600006
"455","2010-02-09",255.699997
"456","2010-02-10",255.100006
"457","2010-02-11",270.600006
"458","2010-02-12",271.200012
"459","2010-02-16",284
"460","2010-02-17",281.399994
"461","2010-02-18",280.299988
"462","2010-02-19",285.299988
"463","2010-02-22",283.799988
"464","2010-02-23",276
"465","2010-02-24",274.399994
"466","2010-02-25",275.100006
"467","2010-02-26",275.200012
"468","2010-03-01",285.100006
"469","2010-03-02",291.299988
"470","2010-03-03",287.399994
"471","2010-03-04",283.600006
"472","2010-03-05",283.899994
"473","2010-03-08",281.100006
"474","2010-03-09",283.100006
"475","2010-03-10",286.399994
"476","2010-03-11",284.200012
"477","2010-03-12",315.399994
"478","2010-03-15",314.5
"479","2010-03-16",323.200012
"480","2010-03-17",315.200012
"481","2010-03-18",307.200012
"482","2010-03-19",300.399994
"483","2010-03-22",307
"484","2010-03-23",306.899994
"485","2010-03-24",299.899994
"486","2010-03-25",287.5
"487","2010-03-26",291
"488","2010-03-29",289.5
"489","2010-03-30",302.299988
"490","2010-03-31",303.299988
"491","2010-04-01",299
"492","2010-04-05",291
"493","2010-04-06",287.5
"494","2010-04-07",284
"495","2010-04-08",285.899994
"496","2010-04-09",284.299988
"497","2010-04-12",283
"498","2010-04-13",280.5
"499","2010-04-14",271.399994
"500","2010-04-15",268
"501","2010-04-16",261.799988
"502","2010-04-19",257
"503","2010-04-20",270.200012
"504","2010-04-21",266.600006
"505","2010-04-22",266.600006
"506","2010-04-23",266.799988
"507","2010-04-26",267.700012
"508","2010-04-27",258.899994
"509","2010-04-28",260.899994
"510","2010-04-29",262
"511","2010-04-30",262.600006
"512","2010-05-03",263.200012
"513","2010-05-04",255.100006
"514","2010-05-05",264.5
"515","2010-05-06",256.100006
"516","2010-05-07",251.800003
"517","2010-05-10",265.5
"518","2010-05-11",259.799988
"519","2010-05-12",267.799988
"520","2010-05-13",272.700012
"521","2010-05-14",262.299988
"522","2010-05-17",257.600006
"523","2010-05-18",255
"524","2010-05-19",252.800003
"525","2010-05-20",241.600006
"526","2010-05-21",246.199997
"527","2010-05-24",240.399994
"528","2010-05-25",241
"529","2010-05-26",237.699997
"530","2010-05-27",249.800003
"531","2010-05-28",246.600006
"532","2010-06-01",238.699997
"533","2010-06-02",245
"534","2010-06-03",242.5
"535","2010-06-04",230
"536","2010-06-07",226.199997
"537","2010-06-08",216.899994
"538","2010-06-09",210.699997
"539","2010-06-10",224.899994
"540","2010-06-11",224.399994
"541","2010-06-14",220.399994
"542","2010-06-15",226.100006
"543","2010-06-16",223.600006
"544","2010-06-17",225
"545","2010-06-18",224.199997
"546","2010-06-21",214.399994
"547","2010-06-22",212.600006
"548","2010-06-23",211.600006
"549","2010-06-24",205.600006
"550","2010-06-25",210.100006
"551","2010-06-28",206.399994
"552","2010-06-29",199.5
"553","2010-06-30",195.699997
"554","2010-07-01",199.5
"555","2010-07-02",199.800003
"556","2010-07-06",199.800003
"557","2010-07-07",207.5
"558","2010-07-08",213.699997
"559","2010-07-09",221
"560","2010-07-12",215.600006
"561","2010-07-13",219.600006
"562","2010-07-14",222.399994
"563","2010-07-15",232.199997
"564","2010-07-16",224.800003
"565","2010-07-19",221.699997
"566","2010-07-20",230.699997
"567","2010-07-21",224.800003
"568","2010-07-22",229
"569","2010-07-23",236.699997
"570","2010-07-26",238.600006
"571","2010-07-27",235.699997
"572","2010-07-28",235.300003
"573","2010-07-29",239.5
"574","2010-07-30",242
"575","2010-08-02",246.800003
"576","2010-08-03",241.699997
"577","2010-08-04",248.100006
"578","2010-08-05",254.300003
"579","2010-08-06",249.100006
"580","2010-08-09",247.600006
"581","2010-08-10",239.800003
"582","2010-08-11",230.600006
"583","2010-08-12",240.699997
"584","2010-08-13",235.5
"585","2010-08-16",239.600006
"586","2010-08-17",253
"587","2010-08-18",250.800003
"588","2010-08-19",240.5
"589","2010-08-20",237.199997
"590","2010-08-23",236.5
"591","2010-08-24",226.600006
"592","2010-08-25",221.800003
"593","2010-08-26",221.600006
"594","2010-08-27",230.5
"595","2010-08-30",225.800003
"596","2010-08-31",224.5
"597","2010-09-01",230.199997
"598","2010-09-02",238.699997
"599","2010-09-03",244.300003
"600","2010-09-07",240.100006
"601","2010-09-08",253.199997
"602","2010-09-09",245.800003
"603","2010-09-10",244.300003
"604","2010-09-13",246
"605","2010-09-14",250.300003
"606","2010-09-15",254.899994
"607","2010-09-16",258.299988
"608","2010-09-17",264.700012
"609","2010-09-20",277
"610","2010-09-21",270.200012
"611","2010-09-22",270.600006
"612","2010-09-23",260.899994
"613","2010-09-24",270.299988
"614","2010-09-27",265.5
"615","2010-09-28",270.299988
"616","2010-09-29",268.299988
"617","2010-09-30",260.700012
"618","2010-10-01",264.5
"619","2010-10-04",253
"620","2010-10-05",260.399994
"621","2010-10-06",265.600006
"622","2010-10-07",267.700012
"623","2010-10-08",289.399994
"624","2010-10-11",291.100006
"625","2010-10-12",299.200012
"626","2010-10-13",311.100006
"627","2010-10-14",309.5
"628","2010-10-15",305.5
"629","2010-10-18",300.399994
"630","2010-10-19",292.100006
"631","2010-10-20",301.5
"632","2010-10-21",299.899994
"633","2010-10-22",293.799988
"634","2010-10-25",312.100006
"635","2010-10-26",323.799988
"636","2010-10-27",322.200012
"637","2010-10-28",329.700012
"638","2010-10-29",343.299988
"639","2010-11-01",339.100006
"640","2010-11-02",328.399994
"641","2010-11-03",332
"642","2010-11-04",326.899994
"643","2010-11-05",323.799988
"644","2010-11-08",325.100006
"645","2010-11-09",325.200012
"646","2010-11-10",327.799988
"647","2010-11-11",326.100006
"648","2010-11-12",315.700012
"649","2010-11-15",314.600006
"650","2010-11-16",298.200012
"651","2010-11-17",299.100006
"652","2010-11-18",308
"653","2010-11-19",311.299988
"654","2010-11-22",311.899994
"655","2010-11-23",309.200012
"656","2010-11-24",315.5
"657","2010-11-26",311
"658","2010-11-29",309.100006
"659","2010-11-30",306.5
"660","2010-12-01",314.700012
"661","2010-12-02",316
"662","2010-12-03",323.899994
"663","2010-12-06",328.600006
"664","2010-12-07",322.799988
"665","2010-12-08",316.200012
"666","2010-12-09",318.700012
"667","2010-12-10",326
"668","2010-12-13",322.100006
"669","2010-12-14",322.899994
"670","2010-12-15",335.5
"671","2010-12-16",337.200012
"672","2010-12-17",343.700012
"673","2010-12-20",345
"674","2010-12-21",358.200012
"675","2010-12-22",357.899994
"676","2010-12-23",362.200012
"677","2010-12-27",362.700012
"678","2010-12-28",350.299988
"679","2010-12-29",366.200012
"680","2010-12-30",368.5
"681","2010-12-31",372.899994
"682","2011-01-03",361
"683","2011-01-04",352.5
"684","2011-01-05",358.200012
"685","2011-01-06",360.100006
"686","2011-01-07",358.799988
"687","2011-01-10",365.299988
"688","2011-01-11",358.700012
"689","2011-01-12",380.100006
"690","2011-01-13",377.700012
"691","2011-01-14",385.799988
"692","2011-01-18",393.399994
"693","2011-01-19",355.5
"694","2011-01-20",345.899994
"695","2011-01-21",357.700012
"696","2011-01-24",358.899994
"697","2011-01-25",354.700012
"698","2011-01-26",369.399994
"699","2011-01-27",372.200012
"700","2011-01-28",361
"701","2011-01-31",361.399994
"702","2011-02-01",372.5
"703","2011-02-02",373.600006
"704","2011-02-03",370.5
"705","2011-02-04",369.899994
"706","2011-02-07",372
"707","2011-02-08",379
"708","2011-02-09",385.299988
"709","2011-02-10",383.200012
"710","2011-02-11",390.799988
"711","2011-02-14",400
"712","2011-02-15",382.700012
"713","2011-02-16",392.799988
"714","2011-02-17",393.700012
"715","2011-02-18",373.899994
"716","2011-02-22",365.200012
"717","2011-02-23",356.899994
"718","2011-02-24",370.600006
"719","2011-02-25",384
"720","2011-02-28",386
"721","2011-03-01",379
"722","2011-03-02",372.5
"723","2011-03-03",385.200012
"724","2011-03-04",382.299988
"725","2011-03-07",370.399994
"726","2011-03-08",375.200012
"727","2011-03-09",355.700012
"728","2011-03-10",339
"729","2011-03-11",340.799988
"730","2011-03-14",338.5
"731","2011-03-15",342.399994
"732","2011-03-16",334.600006
"733","2011-03-17",333.600006
"734","2011-03-18",335.200012
"735","2011-03-21",342.100006
"736","2011-03-22",334.799988
"737","2011-03-23",336.200012
"738","2011-03-24",339.899994
"739","2011-03-25",342.899994
"740","2011-03-28",336.899994
"741","2011-03-29",338.799988
"742","2011-03-30",343
"743","2011-03-31",348.200012
"744","2011-04-01",352
"745","2011-04-04",355.399994
"746","2011-04-05",361.200012
"747","2011-04-06",351.799988
"748","2011-04-07",343.200012
"749","2011-04-08",344.700012
"750","2011-04-11",339.799988
"751","2011-04-12",337.700012
"752","2011-04-13",335.299988
"753","2011-04-14",331
"754","2011-04-15",332.5
"755","2011-04-18",325.200012
"756","2011-04-19",336.100006
"757","2011-04-20",342.399994
"758","2011-04-21",347.5
"759","2011-04-25",341.399994
"760","2011-04-26",343.100006
"761","2011-04-27",342.899994
"762","2011-04-28",340.200012
"763","2011-04-29",342.600006
"764","2011-05-02",338.299988
"765","2011-05-03",325.100006
"766","2011-05-04",321.200012
"767","2011-05-05",304.799988
"768","2011-05-06",309.600006
"769","2011-05-09",313
"770","2011-05-10",306.700012
"771","2011-05-11",297.399994
"772","2011-05-12",295.299988
"773","2011-05-13",289.399994
"774","2011-05-16",290.700012
"775","2011-05-17",291.200012
"776","2011-05-18",301.899994
"777","2011-05-19",298
"778","2011-05-20",294.700012
"779","2011-05-23",296.5
"780","2011-05-24",304.5
"781","2011-05-25",311.899994
"782","2011-05-26",312.299988
"783","2011-05-27",316.100006
"784","2011-05-31",321.899994
"785","2011-06-01",309.299988
"786","2011-06-02",310.200012
"787","2011-06-03",306.700012
"788","2011-06-06",295.100006
"789","2011-06-07",296.799988
"790","2011-06-08",289.5
"791","2011-06-09",310.5
"792","2011-06-10",315.100006
"793","2011-06-13",309.5
"794","2011-06-14",316.299988
"795","2011-06-15",303.899994
"796","2011-06-16",293.799988
"797","2011-06-17",290.100006
"798","2011-06-20",290.700012
"799","2011-06-21",310.299988
"800","2011-06-22",306.600006
"801","2011-06-23",301.899994
"802","2011-06-24",305.399994
"803","2011-06-27",310.200012
"804","2011-06-28",319.600006
"805","2011-06-29",329.799988
"806","2011-06-30",325
"807","2011-07-01",324.700012
"808","2011-07-05",323.5
"809","2011-07-06",320.5
"810","2011-07-07",321
"811","2011-07-08",323.899994
"812","2011-07-11",311.200012
"813","2011-07-12",313.299988
"814","2011-07-13",316.100006
"815","2011-07-14",317.5
"816","2011-07-15",322
"817","2011-07-18",316.299988
"818","2011-07-19",329.5
"819","2011-07-20",333.700012
"820","2011-07-21",336.299988
"821","2011-07-22",342.100006
"822","2011-07-25",340.399994
"823","2011-07-26",338.600006
"824","2011-07-27",328.200012
"825","2011-07-28",337.5
"826","2011-07-29",332.5
"827","2011-08-01",330.200012
"828","2011-08-02",314.399994
"829","2011-08-03",314.899994
"830","2011-08-04",285.100006
"831","2011-08-05",285.100006
"832","2011-08-08",260.899994
"833","2011-08-09",273.600006
"834","2011-08-10",263.200012
"835","2011-08-11",291.399994
"836","2011-08-12",298.299988
"837","2011-08-15",309.700012
"838","2011-08-16",308.299988
"839","2011-08-17",308.899994
"840","2011-08-18",295.100006
"841","2011-08-19",296
"842","2011-08-22",292.899994
"843","2011-08-23",304.600006
"844","2011-08-24",305.5
"845","2011-08-25",302.799988
"846","2011-08-26",313.799988
"847","2011-08-29",332.399994
"848","2011-08-30",338.100006
"849","2011-08-31",342.200012
"850","2011-09-01",336.799988
"851","2011-09-02",331.5
"852","2011-09-06",336.399994
"853","2011-09-07",350.5
"854","2011-09-08",341.299988
"855","2011-09-09",331
"856","2011-09-12",332.5
"857","2011-09-13",332.600006
"858","2011-09-14",342.700012
"859","2011-09-15",348.200012
"860","2011-09-16",341.399994
"861","2011-09-19",341.100006
"862","2011-09-20",327.899994
"863","2011-09-21",309.100006
"864","2011-09-22",283.600006
"865","2011-09-23",280.5
"866","2011-09-26",281.299988
"867","2011-09-27",290
"868","2011-09-28",272.700012
"869","2011-09-29",270.899994
"870","2011-09-30",248.699997
"871","2011-10-03",236.800003
"872","2011-10-04",240
"873","2011-10-05",252.399994
"874","2011-10-06",265.899994
"875","2011-10-07",253.300003
"876","2011-10-10",268.399994
"877","2011-10-11",277.700012
"878","2011-10-12",278.100006
"879","2011-10-13",277.100006
"880","2011-10-14",280.899994
"881","2011-10-17",265.100006
"882","2011-10-18",270.799988
"883","2011-10-19",260.299988
"884","2011-10-20",270
"885","2011-10-21",277
"886","2011-10-24",286.200012
"887","2011-10-25",275.200012
"888","2011-10-26",282.200012
"889","2011-10-27",298.100006
"890","2011-10-28",298.799988
"891","2011-10-31",278.299988
"892","2011-11-01",265
"893","2011-11-02",276.200012
"894","2011-11-03",256.700012
"895","2011-11-04",262.399994
"896","2011-11-07",264.600006
"897","2011-11-08",264
"898","2011-11-09",248.5
"899","2011-11-10",253.600006
"900","2011-11-11",255.800003
"901","2011-11-14",252.899994
"902","2011-11-15",251.600006
"903","2011-11-16",248
"904","2011-11-17",239.399994
"905","2011-11-18",239
"906","2011-11-21",232
"907","2011-11-22",230.100006
"908","2011-11-23",222.100006
"909","2011-11-25",218.600006
"910","2011-11-28",226.100006
"911","2011-11-29",222.800003
"912","2011-11-30",231.600006
"913","2011-12-01",233.399994
"914","2011-12-02",229.699997
"915","2011-12-05",229.300003
"916","2011-12-06",233.199997
"917","2011-12-07",232.399994
"918","2011-12-08",218.699997
"919","2011-12-09",218
"920","2011-12-12",209.899994
"921","2011-12-13",211.199997
"922","2011-12-14",214.199997
"923","2011-12-15",216.300003
"924","2011-12-16",218.800003
"925","2011-12-19",209.399994
"926","2011-12-20",226.899994
"927","2011-12-21",227.5
"928","2011-12-22",234.899994
"929","2011-12-23",235.399994
"930","2011-12-27",235
"931","2011-12-28",223.199997
"932","2011-12-29",224.600006
"933","2011-12-30",226.300003
"934","2012-01-03",233.899994
"935","2012-01-04",229.100006
"936","2012-01-05",229.899994
"937","2012-01-06",227.899994
"938","2012-01-09",230.300003
"939","2012-01-10",245
"940","2012-01-11",247.100006
"941","2012-01-12",244.899994
"942","2012-01-13",248.300003
"943","2012-01-17",249.699997
"944","2012-01-18",249.800003
"945","2012-01-19",251.800003
"946","2012-01-20",253.699997
"947","2012-01-23",251.300003
"948","2012-01-24",246.399994
"949","2012-01-25",249.899994
"950","2012-01-26",249.800003
"951","2012-01-27",256.200012
"952","2012-01-30",252.300003
"953","2012-01-31",238.899994
"954","2012-02-01",245.199997
"955","2012-02-02",247.899994
"956","2012-02-03",250
"957","2012-02-06",247
"958","2012-02-07",250.600006
"959","2012-02-08",251.199997
"960","2012-02-09",253.899994
"961","2012-02-10",245.600006
"962","2012-02-13",249.699997
