"","date","NMRD"
"180","2018-10-19",21.299999
"181","2018-10-22",22.6
"182","2018-10-23",22.299999
"183","2018-10-24",20.5
"184","2018-10-25",20
"185","2018-10-26",21
"186","2018-10-29",20.200001
"187","2018-10-30",19.799999
"188","2018-10-31",19.5
"189","2018-11-01",19.9
"190","2018-11-02",20.1
"191","2018-11-05",19.92
"192","2018-11-06",19.700001
"193","2018-11-07",18.799999
"194","2018-11-08",20
"195","2018-11-09",19.5
"196","2018-11-12",18.700001
"197","2018-11-13",17.799999
"198","2018-11-14",16.9
"199","2018-11-15",18
"200","2018-11-16",18.6
"201","2018-11-19",19.1
"202","2018-11-20",19
"203","2018-11-21",19.25
"204","2018-11-23",18.49
"205","2018-11-26",18.6
"206","2018-11-27",17.200001
"207","2018-11-28",17.700001
"208","2018-11-29",17.200001
"209","2018-11-30",19
"210","2018-12-03",19
"211","2018-12-04",18.459999
"212","2018-12-06",18.4
"213","2018-12-07",17
"214","2018-12-10",16.299999
"215","2018-12-11",15.5
"216","2018-12-12",13.6
"217","2018-12-13",14.5
"218","2018-12-14",13.6
"219","2018-12-17",13.9
"220","2018-12-18",8.45
"221","2018-12-19",8.35
"222","2018-12-20",8.47
"223","2018-12-21",9.49
"224","2018-12-24",10.1
"225","2018-12-26",9.5
"226","2018-12-27",8.6
"227","2018-12-28",9.2
"228","2018-12-31",9
"229","2019-01-02",9.5
"230","2019-01-03",9.05
"231","2019-01-04",9.25
"232","2019-01-07",9.9
"233","2019-01-08",9.29
"234","2019-01-09",9.28
"235","2019-01-10",10.5
"236","2019-01-11",10.08
"237","2019-01-14",10.5
"238","2019-01-15",10.8
"239","2019-01-16",10.7
"240","2019-01-17",10.2
"241","2019-01-18",10.3
"242","2019-01-22",10.2
"243","2019-01-23",10.4
"244","2019-01-24",10.5
"245","2019-01-25",10.4
"246","2019-01-28",10.4
"247","2019-01-29",10.29
"248","2019-01-30",10.4
"249","2019-01-31",10.5
"250","2019-02-01",10.4
"251","2019-02-04",11.15
"252","2019-02-05",10.9
"253","2019-02-06",10.9
"254","2019-02-07",10.2
"255","2019-02-08",10.3
"256","2019-02-11",12.6
"257","2019-02-12",11.6
"258","2019-02-13",10.7
"259","2019-02-14",10.6
"260","2019-02-15",10.8
"261","2019-02-19",10.6
"262","2019-02-20",10.9
"263","2019-02-21",11.3
"264","2019-02-22",12.2
"265","2019-02-25",12.68
"266","2019-02-26",11.69
"267","2019-02-27",11.5
"268","2019-02-28",11.64
"269","2019-03-01",11.35
"270","2019-03-04",11.4
"271","2019-03-05",11.4
"272","2019-03-06",10.2
"273","2019-03-07",10.3
"274","2019-03-08",10.8
"275","2019-03-11",10.2
"276","2019-03-12",10.4
"277","2019-03-13",10.4
"278","2019-03-14",10.05
"279","2019-03-15",9.9
"280","2019-03-18",9.7
"281","2019-03-19",9.8
"282","2019-03-20",9.85
"283","2019-03-21",10.2
"284","2019-03-22",10.3
"285","2019-03-25",10.6
"286","2019-03-26",10.5
"287","2019-03-27",10.5
"288","2019-03-28",10.2
"289","2019-03-29",10.3
"290","2019-04-01",10.2
"291","2019-04-02",10.4
"292","2019-04-03",10.3
"293","2019-04-04",10.4
"294","2019-04-05",10.6
"295","2019-04-08",10.2
"296","2019-04-09",10.24
"297","2019-04-10",10.4
"298","2019-04-11",10.63
"299","2019-04-12",10.4
"300","2019-04-15",10.6
"301","2019-04-16",10.3
"302","2019-04-17",10.3
"303","2019-04-18",10.4
"304","2019-04-22",9.9
"305","2019-04-23",9.7
"306","2019-04-24",10.21
"307","2019-04-25",9.8
"308","2019-04-26",10.2
"309","2019-04-29",9.5
"310","2019-04-30",9.6
"311","2019-05-01",9.57
"312","2019-05-02",9.3
"313","2019-05-03",9.95
"314","2019-05-06",9.33
"315","2019-05-07",9.4
"316","2019-05-08",9.38
"317","2019-05-09",9.28
"318","2019-05-10",9
"319","2019-05-13",8.74
"320","2019-05-14",9
"321","2019-05-15",9
"322","2019-05-16",8.8
"323","2019-05-17",8.8
"324","2019-05-20",9.03
"325","2019-05-21",8.73
"326","2019-05-22",8.66
"327","2019-05-23",10.07
"328","2019-05-24",10.29
"329","2019-05-28",10.9
"330","2019-05-29",10.5
"331","2019-05-30",10.3
"332","2019-05-31",9
"333","2019-06-03",8.7
"334","2019-06-04",8.35
"335","2019-06-05",8.6
"336","2019-06-06",8.5
"337","2019-06-07",8.6
"338","2019-06-10",8.65
"339","2019-06-11",9.16
"340","2019-06-12",8.64
"341","2019-06-13",8.5
"342","2019-06-14",8.3
"343","2019-06-17",8.6
"344","2019-06-18",8.71
"345","2019-06-19",8.4
"346","2019-06-20",8.76
"347","2019-06-21",8.7
"348","2019-06-24",8.93
"349","2019-06-25",8.55
"350","2019-06-26",9.89
"351","2019-06-27",10.1
"352","2019-06-28",10
"353","2019-07-01",9.9
"354","2019-07-02",9.5
"355","2019-07-03",9.4
"356","2019-07-05",9.1
"357","2019-07-08",8.8
"358","2019-07-09",8.8
"359","2019-07-10",9.4
"360","2019-07-11",9.04
"361","2019-07-12",9.5
"362","2019-07-15",9.1
"363","2019-07-16",8.71
"364","2019-07-17",8.6
"365","2019-07-18",9.01
"366","2019-07-19",8.8
"367","2019-07-22",9
"368","2019-07-23",8.6
"369","2019-07-24",8.89
"370","2019-07-25",8.6
"371","2019-07-26",8.65
"372","2019-07-29",9
"373","2019-07-30",8.91
"374","2019-07-31",8.34
"375","2019-08-01",8.79
"376","2019-08-02",9.2
"377","2019-08-05",8.8
"378","2019-08-06",9.4
"379","2019-08-07",10.25
"380","2019-08-08",10.2
"381","2019-08-09",10.2
"382","2019-08-12",10
"383","2019-08-13",8.09
"384","2019-08-14",8.1
"385","2019-08-15",7.96
"386","2019-08-16",8
"387","2019-08-19",7.61
"388","2019-08-20",8
"389","2019-08-21",7.8
"390","2019-08-22",7.9
"391","2019-08-23",7.6
"392","2019-08-26",7.9
"393","2019-08-27",7.45
"394","2019-08-28",7.2
"395","2019-08-29",7.8
"396","2019-08-30",7.8
"397","2019-09-03",7.8
"398","2019-09-04",7.6
"399","2019-09-05",8
"400","2019-09-06",8.1
"401","2019-09-09",8.4
"402","2019-09-10",8.6
"403","2019-09-11",8.1
"404","2019-09-12",8.11
"405","2019-09-13",8.5
"406","2019-09-16",8.45
"407","2019-09-17",8.55
"408","2019-09-18",8.39
"409","2019-09-19",8
"410","2019-09-20",7.8
"411","2019-09-23",7.72
"412","2019-09-24",7.2
"413","2019-09-25",7.51
"414","2019-09-26",7.53
"415","2019-09-27",7.6
"416","2019-09-30",7.3
"417","2019-10-01",8
"418","2019-10-02",7.55
"419","2019-10-03",8
"420","2019-10-04",7.45
"421","2019-10-07",7.2
"422","2019-10-08",7.54
"423","2019-10-09",7.7
"424","2019-10-10",7.3
"425","2019-10-11",7.02
"426","2019-10-14",7.17
"427","2019-10-15",7.3
"428","2019-10-16",7.14
"429","2019-10-17",7.5
"430","2019-10-18",7.5
"431","2019-10-21",7.5
"432","2019-10-22",7.6
"433","2019-10-23",7.4
"434","2019-10-24",7.38
"435","2019-10-25",7.4
"436","2019-10-28",7.6
"437","2019-10-29",7.7
"438","2019-10-30",7.76
"439","2019-10-31",7.46
"440","2019-11-01",7.5
"441","2019-11-04",7.24
"442","2019-11-05",7.5
"443","2019-11-06",7.3
"444","2019-11-07",7.35
"445","2019-11-08",6.65
"446","2019-11-11",6.5
"447","2019-11-12",6.3
"448","2019-11-13",6.4
"449","2019-11-14",6.25
"450","2019-11-15",5.89
"451","2019-11-18",6.25
"452","2019-11-19",6.25
"453","2019-11-20",6.7
"454","2019-11-21",6.7
"455","2019-11-22",6.85
"456","2019-11-25",6.37
"457","2019-11-26",5.4
"458","2019-11-27",5.4
"459","2019-11-29",5.7
"460","2019-12-02",5.34
"461","2019-12-03",5.94
"462","2019-12-04",6.08
"463","2019-12-05",5
"464","2019-12-06",5.135
"465","2019-12-09",4.593
"466","2019-12-10",4.9
"467","2019-12-11",4.86
"468","2019-12-12",4.49
"469","2019-12-13",4.38
"470","2019-12-16",4.4
"471","2019-12-17",4
"472","2019-12-18",3.781
"473","2019-12-19",3.34
"474","2019-12-20",3.52
"475","2019-12-23",3.31
"476","2019-12-24",3.38
"477","2019-12-26",3.353
"478","2019-12-27",3.63
"479","2019-12-30",3.58
"480","2019-12-31",3.5
"481","2020-01-02",3.46
"482","2020-01-03",3.59
"483","2020-01-06",3.465
"484","2020-01-07",3.642
"485","2020-01-08",3.463
"486","2020-01-09",3.682
"487","2020-01-10",3.66
"488","2020-01-13",3.6
"489","2020-01-14",3.47
"490","2020-01-15",3.594
"491","2020-01-16",3.5
"492","2020-01-17",3.602
"493","2020-01-21",3.45
"494","2020-01-22",3.46
"495","2020-01-23",3.35
"496","2020-01-24",3.21
"497","2020-01-27",2.85
"498","2020-01-28",2.911
"499","2020-01-29",2.941
"500","2020-01-30",2.967
"501","2020-01-31",3.18
"502","2020-02-03",3.35
"503","2020-02-04",3.17
"504","2020-02-05",3.237
"505","2020-02-06",3.258
"506","2020-02-07",3.114
"507","2020-02-10",3.096
"508","2020-02-11",3
"509","2020-02-12",3.089
"510","2020-02-13",3.282
"511","2020-02-14",3.139
"512","2020-02-18",3.09
"513","2020-02-19",3.242
"514","2020-02-20",3.26
"515","2020-02-21",3.14
"516","2020-02-24",3.29
"517","2020-02-25",5.8
"518","2020-02-26",6.94
"519","2020-02-27",6.7
"520","2020-02-28",5.45
"521","2020-03-02",8
"522","2020-03-03",7.504
"523","2020-03-04",7.5
"524","2020-03-05",7.1
"525","2020-03-06",7.18
"526","2020-03-09",6.85
"527","2020-03-10",6.5
"528","2020-03-11",6.28
"529","2020-03-12",6.21
"530","2020-03-13",6.75
"531","2020-03-16",6.32
"532","2020-03-17",6.51
"533","2020-03-18",6.801
"534","2020-03-19",6.35
"535","2020-03-20",6.2
"536","2020-03-23",5.89
"537","2020-03-24",5.02
"538","2020-03-25",5.94
"539","2020-03-26",5.763
"540","2020-03-27",5.52
"541","2020-03-30",5.89
"542","2020-03-31",5.86
"543","2020-04-01",6.2
"544","2020-04-02",5.99
"545","2020-04-03",5.44
"546","2020-04-06",5.345
"547","2020-04-07",5.6
"548","2020-04-08",5.98
"549","2020-04-09",4.89
"550","2020-04-13",4.95
"551","2020-04-14",5.28
"552","2020-04-15",5.24
"553","2020-04-16",5.15
"554","2020-04-17",5.34
"555","2020-04-20",5.062
"556","2020-04-21",5.2
"557","2020-04-22",5.47
"558","2020-04-23",5.45
"559","2020-04-24",5.46
"560","2020-04-27",5.15
"561","2020-04-28",5.13
"562","2020-04-29",4.97
"563","2020-04-30",4.98
"564","2020-05-01",4.99
"565","2020-05-04",5
"566","2020-05-05",5.23
"567","2020-05-06",5.2
"568","2020-05-07",5.175
"569","2020-05-08",5.06
"570","2020-05-11",5.05
"571","2020-05-12",4.75
"572","2020-05-13",4.95
"573","2020-05-14",5.61
"574","2020-05-15",6.75
"575","2020-05-18",7.42
"576","2020-05-19",7.285
"577","2020-05-20",6.147
"578","2020-05-21",6.75
"579","2020-05-22",6.75
"580","2020-05-26",7.25
"581","2020-05-27",8
"582","2020-05-28",7.165
"583","2020-05-29",7.3
"584","2020-06-01",7.58
"585","2020-06-02",7.5
"586","2020-06-03",7.36
"587","2020-06-04",7.15
"588","2020-06-05",7.15
"589","2020-06-08",7.75
"590","2020-06-09",7.8
"591","2020-06-10",7.89
"592","2020-06-11",7.22
"593","2020-06-12",7.75
"594","2020-06-15",10.38
"595","2020-06-16",11.9
"596","2020-06-17",13.68
"597","2020-06-18",13.75
"598","2020-06-19",14.83
"599","2020-06-22",15.38
"600","2020-06-23",11.76
"601","2020-06-24",10.11
"602","2020-06-25",10.6
"603","2020-06-26",9.6
"604","2020-06-29",9.01
"605","2020-06-30",9.25
"606","2020-07-01",8.8
"607","2020-07-02",8.57
"608","2020-07-06",8.12
"609","2020-07-07",7.82
"610","2020-07-08",8.02
"611","2020-07-09",7.7
"612","2020-07-10",7.76
"613","2020-07-13",7.99
"614","2020-07-14",7.97
"615","2020-07-15",9.48
"616","2020-07-16",9.45
"617","2020-07-17",9.6
"618","2020-07-20",9.99
"619","2020-07-21",9.05
"620","2020-07-22",8.6
"621","2020-07-23",9.73
"622","2020-07-24",9.47
"623","2020-07-27",9.26
"624","2020-07-28",6.675
"625","2020-07-29",5.93
"626","2020-07-30",6.36
"627","2020-07-31",6.34
"628","2020-08-03",6.22
"629","2020-08-04",6.19
"630","2020-08-05",6.05
"631","2020-08-06",5.88
"632","2020-08-07",5.76
"633","2020-08-10",5.49
"634","2020-08-11",5.46
"635","2020-08-12",5.63
"636","2020-08-13",5.68
"637","2020-08-14",5.54
"638","2020-08-17",5.4
"639","2020-08-18",5.15
"640","2020-08-19",5.13
"641","2020-08-20",5.08
"642","2020-08-21",5.05
"643","2020-08-24",4.85
"644","2020-08-25",4.7
"645","2020-08-26",4.49
"646","2020-08-27",4.32
"647","2020-08-28",3.96
"648","2020-08-31",3.74
"649","2020-09-01",3.84
"650","2020-09-02",4.41
"651","2020-09-03",4.05
"652","2020-09-04",3.97
"653","2020-09-08",4.1
"654","2020-09-09",4.1
"655","2020-09-10",4.08
"656","2020-09-11",4
"657","2020-09-14",4.08
"658","2020-09-15",3.95
"659","2020-09-16",3.97
"660","2020-09-17",3.9
"661","2020-09-18",3.75
"662","2020-09-21",3.65
"663","2020-09-22",3.64
"664","2020-09-23",3.55
"665","2020-09-24",3.61
"666","2020-09-25",3.66
"667","2020-09-28",3.8
"668","2020-09-29",3.63
"669","2020-09-30",3.55
"670","2020-10-01",3.47
"671","2020-10-02",3.55
"672","2020-10-05",3.66
"673","2020-10-06",3.71
"674","2020-10-07",3.8
"675","2020-10-08",3.78
"676","2020-10-09",3.69
"677","2020-10-12",3.79
"678","2020-10-13",3.77
"679","2020-10-14",3.74
"680","2020-10-15",4.05
"681","2020-10-16",4.01
"682","2020-10-19",3.82
"683","2020-10-20",3.75
"684","2020-10-21",3.63
"685","2020-10-22",3.63
"686","2020-10-23",3.81
"687","2020-10-26",3.69
"688","2020-10-27",3.7
"689","2020-10-28",3.64
"690","2020-10-29",3.62
"691","2020-10-30",3.55
"692","2020-11-02",3.49
"693","2020-11-03",3.69
"694","2020-11-04",3.5
"695","2020-11-05",3.65
"696","2020-11-06",3.67
"697","2020-11-09",3.83
"698","2020-11-10",4.16
"699","2020-11-11",4.1
"700","2020-11-12",3.84
"701","2020-11-13",3.99
"702","2020-11-16",4.06
"703","2020-11-17",3.94
"704","2020-11-18",3.98
"705","2020-11-19",4.12
"706","2020-11-20",4.02
"707","2020-11-23",4
"708","2020-11-24",4.14
"709","2020-11-25",4.26
"710","2020-11-27",4.26
