"","date","SMG"
"290","2008-02-27",38.310001
"291","2008-02-28",37.459999
"292","2008-02-29",35.59
"293","2008-03-03",35.299999
"294","2008-03-04",34.950001
"295","2008-03-05",36.16
"296","2008-03-06",35.200001
"297","2008-03-07",34.07
"298","2008-03-10",32.470001
"299","2008-03-11",34.389999
"300","2008-03-12",34.279999
"301","2008-03-13",34.389999
"302","2008-03-14",33.349998
"303","2008-03-17",32.75
"304","2008-03-18",34.48
"305","2008-03-19",32.82
"306","2008-03-20",33.540001
"307","2008-03-24",34.279999
"308","2008-03-25",34.709999
"309","2008-03-26",34.009998
"310","2008-03-27",32.889999
"311","2008-03-28",32.200001
"312","2008-03-31",32.419998
"313","2008-04-01",34.959999
"314","2008-04-02",34.98
"315","2008-04-03",35.310001
"316","2008-04-04",35.959999
"317","2008-04-07",36.009998
"318","2008-04-08",35.59
"319","2008-04-09",35.009998
"320","2008-04-10",35.110001
"321","2008-04-11",34.439999
"322","2008-04-14",33.560001
"323","2008-04-15",32.68
"324","2008-04-16",33.959999
"325","2008-04-17",33.889999
"326","2008-04-18",34.98
"327","2008-04-21",35.41
"328","2008-04-22",34.57
"329","2008-04-23",33.389999
"330","2008-04-24",33.290001
"331","2008-04-25",34.189999
"332","2008-04-28",33.369999
"333","2008-04-29",32.790001
"334","2008-04-30",33.139999
"335","2008-05-01",33.380001
"336","2008-05-02",33.630001
"337","2008-05-05",34.040001
"338","2008-05-06",30.43
"339","2008-05-07",29.030001
"340","2008-05-08",28.57
"341","2008-05-09",28.440001
"342","2008-05-12",28.48
"343","2008-05-13",28.309999
"344","2008-05-14",28.77
"345","2008-05-15",28.83
"346","2008-05-16",29.110001
"347","2008-05-19",28.51
"348","2008-05-20",28.889999
"349","2008-05-21",28.41
"350","2008-05-22",28.66
"351","2008-05-23",27.940001
"352","2008-05-27",27.43
"353","2008-05-28",27.67
"354","2008-05-29",28.08
"355","2008-05-30",28.200001
"356","2008-06-02",27.629999
"357","2008-06-03",27.889999
"358","2008-06-04",27.870001
"359","2008-06-05",27.26
"360","2008-06-06",25.790001
"361","2008-06-09",25.68
"362","2008-06-10",25.690001
"363","2008-06-11",24.91
"364","2008-06-12",25.01
"365","2008-06-13",24.360001
"366","2008-06-16",23.92
"367","2008-06-17",23.440001
"368","2008-06-18",23.24
"369","2008-06-19",21.08
"370","2008-06-20",20.370001
"371","2008-06-23",19.620001
"372","2008-06-24",19.719999
"373","2008-06-25",19.780001
"374","2008-06-26",18.33
"375","2008-06-27",18.120001
"376","2008-06-30",17.57
"377","2008-07-01",17.559999
"378","2008-07-02",17.01
"379","2008-07-03",17.110001
"380","2008-07-07",17.52
"381","2008-07-08",17.889999
"382","2008-07-09",17.09
"383","2008-07-10",17.09
"384","2008-07-11",17.629999
"385","2008-07-14",16.93
"386","2008-07-15",16.92
"387","2008-07-16",18.639999
"388","2008-07-17",19.52
"389","2008-07-18",19.35
"390","2008-07-21",19.200001
"391","2008-07-22",19.59
"392","2008-07-23",20.360001
"393","2008-07-24",19.85
"394","2008-07-25",20.870001
"395","2008-07-28",19.73
"396","2008-07-29",20.48
"397","2008-07-30",19.42
"398","2008-07-31",19.48
"399","2008-08-01",25.16
"400","2008-08-04",22.129999
"401","2008-08-05",23.719999
"402","2008-08-06",22.82
"403","2008-08-07",22.120001
"404","2008-08-08",23.93
"405","2008-08-11",24.77
"406","2008-08-12",24.049999
"407","2008-08-13",24.469999
"408","2008-08-14",24.66
"409","2008-08-15",25.450001
"410","2008-08-18",25.17
"411","2008-08-19",24.290001
"412","2008-08-20",25.110001
"413","2008-08-21",24.610001
"414","2008-08-22",25.629999
"415","2008-08-25",24.09
"416","2008-08-26",26.07
"417","2008-08-27",26.34
"418","2008-08-28",27.02
"419","2008-08-29",26.74
"420","2008-09-02",27.790001
"421","2008-09-03",28.01
"422","2008-09-04",27.6
"423","2008-09-05",27.6
"424","2008-09-08",28.940001
"425","2008-09-09",27.629999
"426","2008-09-10",28.450001
"427","2008-09-11",28.85
"428","2008-09-12",29.52
"429","2008-09-15",28.780001
"430","2008-09-16",28.75
"431","2008-09-17",26.75
"432","2008-09-18",26.41
"433","2008-09-19",27.040001
"434","2008-09-22",25
"435","2008-09-23",24.73
"436","2008-09-24",23.43
"437","2008-09-25",22.93
"438","2008-09-26",24.309999
"439","2008-09-29",22.799999
"440","2008-09-30",23.639999
"441","2008-10-01",23.209999
"442","2008-10-02",22.540001
"443","2008-10-03",22.889999
"444","2008-10-06",22.219999
"445","2008-10-07",21.049999
"446","2008-10-08",21.65
"447","2008-10-09",20.58
"448","2008-10-10",21.84
"449","2008-10-13",23.110001
"450","2008-10-14",24.059999
"451","2008-10-15",21.889999
"452","2008-10-16",23.24
"453","2008-10-17",24
"454","2008-10-20",24.870001
"455","2008-10-21",23.969999
"456","2008-10-22",22.25
"457","2008-10-23",21.99
"458","2008-10-24",22.129999
"459","2008-10-27",21.860001
"460","2008-10-28",22.889999
"461","2008-10-29",24.5
"462","2008-10-30",25.24
"463","2008-10-31",26.120001
"464","2008-11-03",26.26
"465","2008-11-04",27.5
"466","2008-11-05",26.610001
"467","2008-11-06",24.98
"468","2008-11-07",25.33
"469","2008-11-10",25.219999
"470","2008-11-11",23.93
"471","2008-11-12",27
"472","2008-11-13",27.809999
"473","2008-11-14",27.85
"474","2008-11-17",28.07
"475","2008-11-18",28.27
"476","2008-11-19",26.879999
"477","2008-11-20",25.620001
"478","2008-11-21",26.379999
"479","2008-11-24",28.35
"480","2008-11-25",29.469999
"481","2008-11-26",31.15
"482","2008-11-28",32.360001
"483","2008-12-01",27.99
"484","2008-12-02",29.48
"485","2008-12-03",30.459999
"486","2008-12-04",29.17
"487","2008-12-05",30.190001
"488","2008-12-08",30.66
"489","2008-12-09",30.059999
"490","2008-12-10",30.639999
"491","2008-12-11",28.799999
"492","2008-12-12",29.059999
"493","2008-12-15",28.209999
"494","2008-12-16",29.9
"495","2008-12-17",29.85
"496","2008-12-18",28.76
"497","2008-12-19",28.719999
"498","2008-12-22",27.98
"499","2008-12-23",28.309999
"500","2008-12-24",28.450001
"501","2008-12-26",28.780001
"502","2008-12-29",28.68
"503","2008-12-30",29.129999
"504","2008-12-31",29.719999
"505","2009-01-02",30.299999
"506","2009-01-05",31.200001
"507","2009-01-06",31.360001
"508","2009-01-07",30.73
"509","2009-01-08",31.129999
"510","2009-01-09",31.25
"511","2009-01-12",30.629999
"512","2009-01-13",31.42
"513","2009-01-14",30.09
"514","2009-01-15",30.15
"515","2009-01-16",30.9
"516","2009-01-20",29.5
"517","2009-01-21",30.809999
"518","2009-01-22",32.330002
"519","2009-01-23",33.330002
"520","2009-01-26",33.799999
"521","2009-01-27",33.669998
"522","2009-01-28",34.200001
"523","2009-01-29",33.119999
"524","2009-01-30",32.220001
"525","2009-02-02",31.85
"526","2009-02-03",34
"527","2009-02-04",34.810001
"528","2009-02-05",34.130001
"529","2009-02-06",34.630001
"530","2009-02-09",34.23
"531","2009-02-10",32.880001
"532","2009-02-11",33.540001
"533","2009-02-12",34.029999
"534","2009-02-13",33.970001
"535","2009-02-17",31.08
"536","2009-02-18",31.07
"537","2009-02-19",29.68
"538","2009-02-20",28.290001
"539","2009-02-23",27.77
"540","2009-02-24",28.299999
"541","2009-02-25",27.83
"542","2009-02-26",27.309999
"543","2009-02-27",27.93
"544","2009-03-02",25.549999
"545","2009-03-03",25.280001
"546","2009-03-04",26.51
"547","2009-03-05",25.709999
"548","2009-03-06",25.83
"549","2009-03-09",26.940001
"550","2009-03-10",28.780001
"551","2009-03-11",28.860001
"552","2009-03-12",30.280001
"553","2009-03-13",31.540001
"554","2009-03-16",32.380001
"555","2009-03-17",33.09
"556","2009-03-18",33.689999
"557","2009-03-19",32.41
"558","2009-03-20",32.599998
"559","2009-03-23",33.75
"560","2009-03-24",33.970001
"561","2009-03-25",34.900002
"562","2009-03-26",36.5
"563","2009-03-27",35.529999
"564","2009-03-30",34.549999
"565","2009-03-31",34.700001
"566","2009-04-01",36.07
"567","2009-04-02",36.779999
"568","2009-04-03",35.970001
"569","2009-04-06",35.34
"570","2009-04-07",34.220001
"571","2009-04-08",34.779999
"572","2009-04-09",35.73
"573","2009-04-13",36.049999
"574","2009-04-14",34.98
"575","2009-04-15",35.080002
"576","2009-04-16",35.93
"577","2009-04-17",36.330002
"578","2009-04-20",35.330002
"579","2009-04-21",36.77
"580","2009-04-22",37.66
"581","2009-04-23",37.740002
"582","2009-04-24",38.709999
"583","2009-04-27",37.639999
"584","2009-04-28",33.959999
"585","2009-04-29",33.389999
"586","2009-04-30",33.77
"587","2009-05-01",32.919998
"588","2009-05-04",32.919998
"589","2009-05-05",33.040001
"590","2009-05-06",31.08
"591","2009-05-07",30.85
"592","2009-05-08",32.369999
"593","2009-05-11",32.290001
"594","2009-05-12",32.540001
"595","2009-05-13",33.830002
"596","2009-05-14",34.470001
"597","2009-05-15",34.93
"598","2009-05-18",35.68
"599","2009-05-19",36.009998
"600","2009-05-20",34.880001
"601","2009-05-21",34.41
"602","2009-05-22",34.580002
"603","2009-05-26",35.259998
"604","2009-05-27",34.169998
"605","2009-05-28",33.919998
"606","2009-05-29",34.299999
"607","2009-06-01",34.279999
"608","2009-06-02",34.009998
"609","2009-06-03",33.889999
"610","2009-06-04",34.23
"611","2009-06-05",34.259998
"612","2009-06-08",35.48
"613","2009-06-09",36.639999
"614","2009-06-10",36.849998
"615","2009-06-11",36.360001
"616","2009-06-12",36.689999
"617","2009-06-15",35.560001
"618","2009-06-16",35.02
"619","2009-06-17",35.959999
"620","2009-06-18",35.93
"621","2009-06-19",35.57
"622","2009-06-22",35
"623","2009-06-23",34.84
"624","2009-06-24",34.450001
"625","2009-06-25",35.27
"626","2009-06-26",35.169998
"627","2009-06-29",35.450001
"628","2009-06-30",35.049999
"629","2009-07-01",34.709999
"630","2009-07-02",34.52
"631","2009-07-06",35.580002
"632","2009-07-07",34.450001
"633","2009-07-08",34.27
"634","2009-07-09",35.25
"635","2009-07-10",35.549999
"636","2009-07-13",36.439999
"637","2009-07-14",36.060001
"638","2009-07-15",37.099998
"639","2009-07-16",37.07
"640","2009-07-17",37.049999
"641","2009-07-20",38.610001
"642","2009-07-21",38.950001
"643","2009-07-22",39.540001
"644","2009-07-23",39.970001
"645","2009-07-24",39.919998
"646","2009-07-27",40.330002
"647","2009-07-28",40.830002
"648","2009-07-29",40.790001
"649","2009-07-30",39.82
"650","2009-07-31",39.049999
"651","2009-08-03",40.23
"652","2009-08-04",39.93
"653","2009-08-05",40.09
"654","2009-08-06",39.470001
"655","2009-08-07",40.77
"656","2009-08-10",39.84
"657","2009-08-11",39.779999
"658","2009-08-12",39.740002
"659","2009-08-13",39.830002
"660","2009-08-14",39.560001
"661","2009-08-17",38.860001
"662","2009-08-18",39.299999
"663","2009-08-19",40.330002
"664","2009-08-20",40.66
"665","2009-08-21",40.689999
"666","2009-08-24",41.279999
"667","2009-08-25",41.619999
"668","2009-08-26",40.59
"669","2009-08-27",41.169998
"670","2009-08-28",41.130001
"671","2009-08-31",40.689999
"672","2009-09-01",40.27
"673","2009-09-02",39.68
"674","2009-09-03",39.560001
"675","2009-09-04",40.139999
"676","2009-09-08",41.099998
"677","2009-09-09",43.130001
"678","2009-09-10",43.060001
"679","2009-09-11",42.939999
"680","2009-09-14",43.099998
"681","2009-09-15",43.779999
"682","2009-09-16",44.169998
"683","2009-09-17",43.84
"684","2009-09-18",44.009998
"685","2009-09-21",43.389999
"686","2009-09-22",43.459999
"687","2009-09-23",42.709999
"688","2009-09-24",42.25
"689","2009-09-25",41.529999
"690","2009-09-28",42.759998
"691","2009-09-29",43.02
"692","2009-09-30",42.950001
"693","2009-10-01",41.580002
"694","2009-10-02",41.150002
"695","2009-10-05",42.650002
"696","2009-10-06",43.009998
"697","2009-10-07",42.349998
"698","2009-10-08",43.040001
"699","2009-10-09",42.459999
"700","2009-10-12",42.790001
"701","2009-10-13",42.689999
"702","2009-10-14",42.950001
"703","2009-10-15",43.310001
"704","2009-10-16",43.09
"705","2009-10-19",43.509998
"706","2009-10-20",43.009998
"707","2009-10-21",42.529999
"708","2009-10-22",43.220001
"709","2009-10-23",42.32
"710","2009-10-26",41.740002
"711","2009-10-27",41.43
"712","2009-10-28",40.810001
"713","2009-10-29",41.380001
"714","2009-10-30",40.619999
"715","2009-11-02",41.139999
"716","2009-11-03",41.880001
"717","2009-11-04",42.049999
"718","2009-11-05",42.970001
"719","2009-11-06",43.849998
"720","2009-11-09",42.84
"721","2009-11-10",42.939999
"722","2009-11-11",43.080002
"723","2009-11-12",41.91
"724","2009-11-13",41.720001
"725","2009-11-16",41.599998
"726","2009-11-17",41.400002
"727","2009-11-18",41.419998
"728","2009-11-19",41.16
"729","2009-11-20",40.869999
"730","2009-11-23",41.080002
"731","2009-11-24",40.599998
"732","2009-11-25",40.93
"733","2009-11-27",40.380001
"734","2009-11-30",39.93
"735","2009-12-01",39.950001
"736","2009-12-02",40.48
"737","2009-12-03",39.990002
"738","2009-12-04",40.009998
"739","2009-12-07",39.990002
"740","2009-12-08",39.82
"741","2009-12-09",39.240002
"742","2009-12-10",38.849998
"743","2009-12-11",39.689999
"744","2009-12-14",39.900002
"745","2009-12-15",39.130001
"746","2009-12-16",39.48
"747","2009-12-17",39.279999
"748","2009-12-18",38.860001
"749","2009-12-21",38.68
"750","2009-12-22",38.700001
"751","2009-12-23",39.200001
"752","2009-12-24",39.240002
"753","2009-12-28",39.189999
"754","2009-12-29",39.349998
"755","2009-12-30",39.610001
"756","2009-12-31",39.310001
"757","2010-01-04",38.970001
"758","2010-01-05",38.700001
"759","2010-01-06",39.25
"760","2010-01-07",39.720001
"761","2010-01-08",39.700001
"762","2010-01-11",39.970001
"763","2010-01-12",40
"764","2010-01-13",40.209999
"765","2010-01-14",40.060001
"766","2010-01-15",41.549999
"767","2010-01-19",41.419998
"768","2010-01-20",41.619999
"769","2010-01-21",41.040001
"770","2010-01-22",41.029999
"771","2010-01-25",41.02
"772","2010-01-26",41.970001
"773","2010-01-27",41.330002
"774","2010-01-28",40.509998
"775","2010-01-29",39.700001
"776","2010-02-01",40
"777","2010-02-02",40.669998
"778","2010-02-03",40.09
"779","2010-02-04",39.34
"780","2010-02-05",38.869999
"781","2010-02-08",38.34
"782","2010-02-09",38.419998
"783","2010-02-10",38
"784","2010-02-11",37.84
"785","2010-02-12",38.119999
"786","2010-02-16",38.25
"787","2010-02-17",38.709999
"788","2010-02-18",38.75
"789","2010-02-19",38.919998
"790","2010-02-22",38.630001
"791","2010-02-23",38.119999
"792","2010-02-24",38.32
"793","2010-02-25",38.639999
"794","2010-02-26",39.049999
"795","2010-03-01",40.02
"796","2010-03-02",40.200001
"797","2010-03-03",40.139999
"798","2010-03-04",40.34
"799","2010-03-05",40.540001
"800","2010-03-08",40.779999
"801","2010-03-09",40.369999
"802","2010-03-10",41.040001
"803","2010-03-11",41.580002
"804","2010-03-12",42
"805","2010-03-15",42.080002
"806","2010-03-16",41.98
"807","2010-03-17",42.639999
"808","2010-03-18",43
"809","2010-03-19",43.23
"810","2010-03-22",44.689999
"811","2010-03-23",46.310001
"812","2010-03-24",46.009998
"813","2010-03-25",45.580002
"814","2010-03-26",46.009998
"815","2010-03-29",46.169998
"816","2010-03-30",46.599998
"817","2010-03-31",46.349998
"818","2010-04-01",46.650002
"819","2010-04-05",46.700001
"820","2010-04-06",46.560001
"821","2010-04-07",46.450001
"822","2010-04-08",46.18
"823","2010-04-09",46.52
"824","2010-04-12",46.139999
"825","2010-04-13",46.5
"826","2010-04-14",47.169998
"827","2010-04-15",48.450001
"828","2010-04-16",48.48
"829","2010-04-19",47.950001
"830","2010-04-20",48.330002
"831","2010-04-21",48.540001
"832","2010-04-22",49.27
"833","2010-04-23",49.389999
"834","2010-04-26",49.330002
"835","2010-04-27",48.709999
"836","2010-04-28",48.669998
"837","2010-04-29",48.880001
"838","2010-04-30",48.450001
"839","2010-05-03",49.200001
"840","2010-05-04",48.119999
"841","2010-05-05",47.540001
"842","2010-05-06",46.119999
"843","2010-05-07",45.709999
"844","2010-05-10",47.290001
"845","2010-05-11",47.279999
"846","2010-05-12",47.900002
"847","2010-05-13",46.880001
"848","2010-05-14",46.009998
"849","2010-05-17",46.139999
"850","2010-05-18",45.900002
"851","2010-05-19",45.419998
"852","2010-05-20",42.900002
"853","2010-05-21",44.450001
"854","2010-05-24",45.529999
"855","2010-05-25",44.610001
"856","2010-05-26",44.400002
"857","2010-05-27",45.09
"858","2010-05-28",44.43
"859","2010-06-01",44.07
"860","2010-06-02",45.540001
"861","2010-06-03",45.529999
"862","2010-06-04",44.990002
"863","2010-06-07",44.330002
"864","2010-06-08",45.459999
"865","2010-06-09",45.049999
"866","2010-06-10",45.790001
"867","2010-06-11",46.169998
"868","2010-06-14",45.860001
"869","2010-06-15",47.27
"870","2010-06-16",44.73
"871","2010-06-17",45.419998
"872","2010-06-18",45.889999
"873","2010-06-21",44.799999
"874","2010-06-22",44.220001
"875","2010-06-23",44.060001
"876","2010-06-24",43.810001
"877","2010-06-25",44.490002
"878","2010-06-28",44.650002
"879","2010-06-29",43.82
"880","2010-06-30",44.41
"881","2010-07-01",44.939999
"882","2010-07-02",45
"883","2010-07-06",44.450001
"884","2010-07-07",45.209999
"885","2010-07-08",45.529999
"886","2010-07-09",45.16
"887","2010-07-12",45.23
"888","2010-07-13",45.709999
"889","2010-07-14",45.650002
"890","2010-07-15",46.349998
"891","2010-07-16",45.18
"892","2010-07-19",44.709999
"893","2010-07-20",44.59
"894","2010-07-21",45.549999
"895","2010-07-22",45.849998
"896","2010-07-23",46.740002
"897","2010-07-26",47.82
"898","2010-07-27",48.130001
"899","2010-07-28",47.990002
"900","2010-07-29",48.16
"901","2010-07-30",48.25
"902","2010-08-02",48.810001
"903","2010-08-03",48.189999
"904","2010-08-04",48.009998
"905","2010-08-05",46.049999
"906","2010-08-06",45.990002
"907","2010-08-09",46.369999
"908","2010-08-10",47.389999
"909","2010-08-11",48
"910","2010-08-12",47.950001
"911","2010-08-13",48.599998
"912","2010-08-16",49.459999
"913","2010-08-17",49.48
"914","2010-08-18",49.790001
"915","2010-08-19",48.5
"916","2010-08-20",48.73
"917","2010-08-23",49.09
"918","2010-08-24",48.07
"919","2010-08-25",47.93
"920","2010-08-26",47.869999
"921","2010-08-27",48.720001
"922","2010-08-30",47.349998
"923","2010-08-31",47.23
"924","2010-09-01",47.220001
"925","2010-09-02",48.779999
"926","2010-09-03",49.130001
"927","2010-09-07",49.209999
"928","2010-09-08",49.48
"929","2010-09-09",49.580002
"930","2010-09-10",50.080002
"931","2010-09-13",50.16
"932","2010-09-14",50.709999
"933","2010-09-15",50.779999
"934","2010-09-16",50.810001
"935","2010-09-17",50.209999
"936","2010-09-20",51.18
"937","2010-09-21",50.759998
"938","2010-09-22",50.540001
"939","2010-09-23",50.18
"940","2010-09-24",51.700001
"941","2010-09-27",51.630001
"942","2010-09-28",51.549999
"943","2010-09-29",51.869999
"944","2010-09-30",51.73
"945","2010-10-01",51.84
"946","2010-10-04",51.119999
"947","2010-10-05",51.360001
"948","2010-10-06",51.860001
"949","2010-10-07",51.509998
"950","2010-10-08",51.490002
"951","2010-10-11",50.939999
"952","2010-10-12",51.700001
"953","2010-10-13",52.919998
"954","2010-10-14",52.700001
"955","2010-10-15",53.130001
