"","date","WST"
"157","2007-08-16",21.105
"158","2007-08-17",21.485001
"159","2007-08-20",21.264999
"160","2007-08-21",21.165001
"161","2007-08-22",21.040001
"162","2007-08-23",20.48
"163","2007-08-24",20.360001
"164","2007-08-27",20.26
"165","2007-08-28",19.915001
"166","2007-08-29",20.190001
"167","2007-08-30",19.934999
"168","2007-08-31",20.025
"169","2007-09-04",20.115
"170","2007-09-05",20.25
"171","2007-09-06",20.190001
"172","2007-09-07",20.049999
"173","2007-09-10",19.75
"174","2007-09-11",19.455
"175","2007-09-12",19.200001
"176","2007-09-13",19.24
"177","2007-09-14",19.235001
"178","2007-09-17",19.09
"179","2007-09-18",19.555
"180","2007-09-19",20.07
"181","2007-09-20",20.094999
"182","2007-09-21",20.540001
"183","2007-09-24",20.780001
"184","2007-09-25",21.094999
"185","2007-09-26",21.629999
"186","2007-09-27",21.65
"187","2007-09-28",20.83
"188","2007-10-01",20.700001
"189","2007-10-02",20.385
"190","2007-10-03",20.004999
"191","2007-10-04",19.969999
"192","2007-10-05",20.105
"193","2007-10-08",19.905001
"194","2007-10-09",20.094999
"195","2007-10-10",20.299999
"196","2007-10-11",20.475
"197","2007-10-12",20.959999
"198","2007-10-15",20.82
"199","2007-10-16",20.785
"200","2007-10-17",20.959999
"201","2007-10-18",20.82
"202","2007-10-19",20.004999
"203","2007-10-22",19.434999
"204","2007-10-23",19.73
"205","2007-10-24",19.93
"206","2007-10-25",20.110001
"207","2007-10-26",20.42
"208","2007-10-29",20.365
"209","2007-10-30",20.325001
"210","2007-10-31",20.67
"211","2007-11-01",19.280001
"212","2007-11-02",19.375
"213","2007-11-05",20.09
"214","2007-11-06",19.975
"215","2007-11-07",19.594999
"216","2007-11-08",19.74
"217","2007-11-09",19.84
"218","2007-11-12",19.754999
"219","2007-11-13",20
"220","2007-11-14",19.754999
"221","2007-11-15",19.545
"222","2007-11-16",19.645
"223","2007-11-19",18.99
"224","2007-11-20",18.745001
"225","2007-11-21",18.485001
"226","2007-11-23",18.549999
"227","2007-11-26",18.440001
"228","2007-11-27",18.43
"229","2007-11-28",19.075001
"230","2007-11-29",18.84
"231","2007-11-30",18.785
"232","2007-12-03",18.540001
"233","2007-12-04",18.16
"234","2007-12-05",18.059999
"235","2007-12-06",18.615
"236","2007-12-07",18.73
"237","2007-12-10",18.67
"238","2007-12-11",18.52
"239","2007-12-12",18.674999
"240","2007-12-13",19.055
"241","2007-12-14",18.940001
"242","2007-12-17",18.725
"243","2007-12-18",19.195
"244","2007-12-19",19.33
"245","2007-12-20",19.469999
"246","2007-12-21",19.99
"247","2007-12-24",20.24
"248","2007-12-26",20.17
"249","2007-12-27",20.174999
"250","2007-12-28",20.264999
"251","2007-12-31",20.295
"252","2008-01-02",20.184999
"253","2008-01-03",20.014999
"254","2008-01-04",19.559999
"255","2008-01-07",19.924999
"256","2008-01-08",19.275
"257","2008-01-09",19.985001
"258","2008-01-10",19.924999
"259","2008-01-11",20.504999
"260","2008-01-14",20.695
"261","2008-01-15",20.754999
"262","2008-01-16",20.985001
"263","2008-01-17",20.780001
"264","2008-01-18",20.084999
"265","2008-01-22",19.700001
"266","2008-01-23",19.855
"267","2008-01-24",19.285
"268","2008-01-25",18.965
"269","2008-01-28",19.195
"270","2008-01-29",19.1
"271","2008-01-30",19.174999
"272","2008-01-31",19.549999
"273","2008-02-01",19.855
"274","2008-02-04",19.525
"275","2008-02-05",19.190001
"276","2008-02-06",19.025
"277","2008-02-07",18.645
"278","2008-02-08",18.985001
"279","2008-02-11",19.190001
"280","2008-02-12",19.155001
"281","2008-02-13",19.004999
"282","2008-02-14",18.65
"283","2008-02-15",18.870001
"284","2008-02-19",19.045
"285","2008-02-20",19.35
"286","2008-02-21",20.889999
"287","2008-02-22",20.33
"288","2008-02-25",20.92
"289","2008-02-26",20.85
"290","2008-02-27",22.01
"291","2008-02-28",21.815001
"292","2008-02-29",20.65
"293","2008-03-03",20.305
"294","2008-03-04",20.299999
"295","2008-03-05",20.18
"296","2008-03-06",19.665001
"297","2008-03-07",19.85
"298","2008-03-10",19.475
"299","2008-03-11",19.809999
"300","2008-03-12",19.525
"301","2008-03-13",20.32
"302","2008-03-14",20.02
"303","2008-03-17",19.9
"304","2008-03-18",21.200001
"305","2008-03-19",21.469999
"306","2008-03-20",21.85
"307","2008-03-24",22.395
"308","2008-03-25",22.030001
"309","2008-03-26",21.950001
"310","2008-03-27",21.68
"311","2008-03-28",21.469999
"312","2008-03-31",22.115
"313","2008-04-01",22.575001
"314","2008-04-02",22.73
"315","2008-04-03",22.41
"316","2008-04-04",22.379999
"317","2008-04-07",22.860001
"318","2008-04-08",22.695
"319","2008-04-09",22.4
"320","2008-04-10",22.459999
"321","2008-04-11",21.945
"322","2008-04-14",22.375
"323","2008-04-15",22.275
"324","2008-04-16",22.879999
"325","2008-04-17",22.445
"326","2008-04-18",23.469999
"327","2008-04-21",23.105
"328","2008-04-22",22.955
"329","2008-04-23",22.93
"330","2008-04-24",23.385
"331","2008-04-25",23.280001
"332","2008-04-28",23.52
"333","2008-04-29",23.485001
"334","2008-04-30",23.455
"335","2008-05-01",24.24
"336","2008-05-02",23.450001
"337","2008-05-05",23.049999
"338","2008-05-06",22.855
"339","2008-05-07",23.084999
"340","2008-05-08",22.610001
"341","2008-05-09",22.754999
"342","2008-05-12",23.030001
"343","2008-05-13",23.09
"344","2008-05-14",23.365
"345","2008-05-15",22.940001
"346","2008-05-16",23.17
"347","2008-05-19",23.08
"348","2008-05-20",23.254999
"349","2008-05-21",23.225
"350","2008-05-22",23.615
"351","2008-05-23",23.195
"352","2008-05-27",23.754999
"353","2008-05-28",23.389999
"354","2008-05-29",23.84
"355","2008-05-30",23.715
"356","2008-06-02",23.525
"357","2008-06-03",23.495001
"358","2008-06-04",23.635
"359","2008-06-05",23.91
"360","2008-06-06",23.4
"361","2008-06-09",23.24
"362","2008-06-10",23.334999
"363","2008-06-11",22.889999
"364","2008-06-12",23.594999
"365","2008-06-13",23.975
"366","2008-06-16",23.934999
"367","2008-06-17",23.84
"368","2008-06-18",23.555
"369","2008-06-19",22.715
"370","2008-06-20",22.045
"371","2008-06-23",22.41
"372","2008-06-24",21.825001
"373","2008-06-25",22.16
"374","2008-06-26",21.82
"375","2008-06-27",21.93
"376","2008-06-30",21.639999
"377","2008-07-01",21.93
"378","2008-07-02",21.790001
"379","2008-07-03",21.4
"380","2008-07-07",21.35
"381","2008-07-08",22.049999
"382","2008-07-09",21.809999
"383","2008-07-10",21.65
"384","2008-07-11",21.795
"385","2008-07-14",21.51
"386","2008-07-15",21.48
"387","2008-07-16",21.555
"388","2008-07-17",22.045
"389","2008-07-18",21.985001
"390","2008-07-21",21.825001
"391","2008-07-22",22.48
"392","2008-07-23",22.25
"393","2008-07-24",22.91
"394","2008-07-25",22.860001
"395","2008-07-28",22.635
"396","2008-07-29",23.035
"397","2008-07-30",23.055
"398","2008-07-31",22.959999
"399","2008-08-01",23.09
"400","2008-08-04",22.955
"401","2008-08-05",25.594999
"402","2008-08-06",24.08
"403","2008-08-07",23.860001
"404","2008-08-08",24.75
"405","2008-08-11",24.73
"406","2008-08-12",24.725
"407","2008-08-13",24.74
"408","2008-08-14",25.030001
"409","2008-08-15",25.465
"410","2008-08-18",24.65
"411","2008-08-19",24.48
"412","2008-08-20",24.035
"413","2008-08-21",24.065001
"414","2008-08-22",24.549999
"415","2008-08-25",24.030001
"416","2008-08-26",24.469999
"417","2008-08-27",24.540001
"418","2008-08-28",25.049999
"419","2008-08-29",24.405001
"420","2008-09-02",24.870001
"421","2008-09-03",24.67
"422","2008-09-04",24.15
"423","2008-09-05",24.26
"424","2008-09-08",25.049999
"425","2008-09-09",24.860001
"426","2008-09-10",24.975
"427","2008-09-11",24.745001
"428","2008-09-12",24.15
"429","2008-09-15",23.795
"430","2008-09-16",24.809999
"431","2008-09-17",24.055
"432","2008-09-18",24.754999
"433","2008-09-19",25.83
"434","2008-09-22",25.215
"435","2008-09-23",24.635
"436","2008-09-24",24.82
"437","2008-09-25",25.02
"438","2008-09-26",25.24
"439","2008-09-29",24.68
"440","2008-09-30",24.41
"441","2008-10-01",24.639999
"442","2008-10-02",23.165001
"443","2008-10-03",22.264999
"444","2008-10-06",22.045
"445","2008-10-07",21.785
"446","2008-10-08",21.15
"447","2008-10-09",19.254999
"448","2008-10-10",19.469999
"449","2008-10-13",21.075001
"450","2008-10-14",20.355
"451","2008-10-15",19.465
"452","2008-10-16",20.67
"453","2008-10-17",20.195
"454","2008-10-20",21.485001
"455","2008-10-21",20.719999
"456","2008-10-22",19.9
"457","2008-10-23",19.725
"458","2008-10-24",18.934999
"459","2008-10-27",18.18
"460","2008-10-28",18.5
"461","2008-10-29",18.915001
"462","2008-10-30",19.219999
"463","2008-10-31",19.959999
"464","2008-11-03",20.08
"465","2008-11-04",18.5
"466","2008-11-05",18.025
"467","2008-11-06",17.870001
"468","2008-11-07",17.895
"469","2008-11-10",17.695
"470","2008-11-11",17.49
"471","2008-11-12",17.02
"472","2008-11-13",18.09
"473","2008-11-14",17.58
"474","2008-11-17",17.545
"475","2008-11-18",17.665001
"476","2008-11-19",16.85
"477","2008-11-20",15.565
"478","2008-11-21",15.83
"479","2008-11-24",17.389999
"480","2008-11-25",17.055
"481","2008-11-26",17.565001
"482","2008-11-28",17.75
"483","2008-12-01",16.52
"484","2008-12-02",17.105
"485","2008-12-03",17.450001
"486","2008-12-04",17.355
"487","2008-12-05",18.27
"488","2008-12-08",18.815001
"489","2008-12-09",18.42
"490","2008-12-10",18.625
"491","2008-12-11",18.215
"492","2008-12-12",18
"493","2008-12-15",17.635
"494","2008-12-16",18.719999
"495","2008-12-17",18.895
"496","2008-12-18",19.084999
"497","2008-12-19",18.815001
"498","2008-12-22",18.225
"499","2008-12-23",17.955
"500","2008-12-24",17.945
"501","2008-12-26",18.334999
"502","2008-12-29",17.950001
"503","2008-12-30",18.815001
"504","2008-12-31",18.885
"505","2009-01-02",19.055
"506","2009-01-05",18.545
"507","2009-01-06",18.135
"508","2009-01-07",17.360001
"509","2009-01-08",17.59
"510","2009-01-09",16.950001
"511","2009-01-12",16.92
"512","2009-01-13",17.305
"513","2009-01-14",16.584999
"514","2009-01-15",16.735001
"515","2009-01-16",16.705
"516","2009-01-20",15.77
"517","2009-01-21",16.74
"518","2009-01-22",16.620001
"519","2009-01-23",16.344999
"520","2009-01-26",16.735001
"521","2009-01-27",17.094999
"522","2009-01-28",17.17
"523","2009-01-29",16.695
"524","2009-01-30",16.610001
"525","2009-02-02",17.139999
"526","2009-02-03",17.02
"527","2009-02-04",17.299999
"528","2009-02-05",17.389999
"529","2009-02-06",17.504999
"530","2009-02-09",17.025
"531","2009-02-10",16.754999
"532","2009-02-11",17.08
"533","2009-02-12",17.315001
"534","2009-02-13",17.434999
"535","2009-02-17",16.98
"536","2009-02-18",16.780001
"537","2009-02-19",15.825
"538","2009-02-20",15.545
"539","2009-02-23",15.5
"540","2009-02-24",16.045
"541","2009-02-25",15.705
"542","2009-02-26",15.315
"543","2009-02-27",15.35
"544","2009-03-02",14.84
"545","2009-03-03",14.755
"546","2009-03-04",15.17
"547","2009-03-05",14.485
"548","2009-03-06",14.435
"549","2009-03-09",14.06
"550","2009-03-10",14.78
"551","2009-03-11",14.67
"552","2009-03-12",15.185
"553","2009-03-13",15.57
"554","2009-03-16",15.05
"555","2009-03-17",15.415
"556","2009-03-18",15.91
"557","2009-03-19",15.7
"558","2009-03-20",15.645
"559","2009-03-23",16.584999
"560","2009-03-24",16.215
"561","2009-03-25",16.575001
"562","2009-03-26",17.33
"563","2009-03-27",16.67
"564","2009-03-30",16.334999
"565","2009-03-31",16.405001
"566","2009-04-01",16.360001
"567","2009-04-02",16.844999
"568","2009-04-03",16.715
"569","2009-04-06",16.655001
"570","2009-04-07",16.18
"571","2009-04-08",16.379999
"572","2009-04-09",16.965
"573","2009-04-13",16.934999
"574","2009-04-14",16.780001
"575","2009-04-15",16.85
"576","2009-04-16",17.075001
"577","2009-04-17",17.285
"578","2009-04-20",16.610001
"579","2009-04-21",16.665001
"580","2009-04-22",16.475
"581","2009-04-23",16.08
"582","2009-04-24",16.334999
"583","2009-04-27",16.375
"584","2009-04-28",16.59
"585","2009-04-29",16.785
"586","2009-04-30",16.325001
"587","2009-05-01",16.15
"588","2009-05-04",16.594999
"589","2009-05-05",16.620001
"590","2009-05-06",16.584999
"591","2009-05-07",16.465
"592","2009-05-08",16.825001
"593","2009-05-11",16.74
"594","2009-05-12",17.004999
"595","2009-05-13",16.695
"596","2009-05-14",16.58
"597","2009-05-15",16.35
"598","2009-05-18",16.719999
"599","2009-05-19",16.594999
"600","2009-05-20",16.275
"601","2009-05-21",15.92
"602","2009-05-22",16.035
"603","2009-05-26",16.305
"604","2009-05-27",16.135
"605","2009-05-28",15.92
"606","2009-05-29",16.16
"607","2009-06-01",16.58
"608","2009-06-02",17.01
"609","2009-06-03",17
"610","2009-06-04",16.924999
"611","2009-06-05",16.735001
"612","2009-06-08",16.540001
"613","2009-06-09",16.504999
"614","2009-06-10",16.815001
"615","2009-06-11",17.065001
"616","2009-06-12",17.105
"617","2009-06-15",17.084999
"618","2009-06-16",17.02
"619","2009-06-17",17.165001
"620","2009-06-18",17.275
"621","2009-06-19",17.280001
"622","2009-06-22",16.84
"623","2009-06-23",16.635
"624","2009-06-24",16.795
"625","2009-06-25",17.145
"626","2009-06-26",17.344999
"627","2009-06-29",17.405001
"628","2009-06-30",17.424999
"629","2009-07-01",17.555
"630","2009-07-02",16.844999
"631","2009-07-06",16.780001
"632","2009-07-07",16.575001
"633","2009-07-08",16.635
"634","2009-07-09",16.23
"635","2009-07-10",16.125
"636","2009-07-13",16.415001
"637","2009-07-14",16.290001
"638","2009-07-15",16.705
"639","2009-07-16",16.889999
"640","2009-07-17",17.135
"641","2009-07-20",17.030001
"642","2009-07-21",17.235001
"643","2009-07-22",17.17
"644","2009-07-23",17.555
"645","2009-07-24",17.84
"646","2009-07-27",18.01
"647","2009-07-28",18.125
"648","2009-07-29",17.955
"649","2009-07-30",18.254999
"650","2009-07-31",18.25
"651","2009-08-03",18.65
"652","2009-08-04",19.795
"653","2009-08-05",19.93
"654","2009-08-06",19.915001
"655","2009-08-07",19.415001
"656","2009-08-10",19.615
"657","2009-08-11",19.715
"658","2009-08-12",19.795
"659","2009-08-13",19.870001
"660","2009-08-14",19.73
"661","2009-08-17",19.52
"662","2009-08-18",19.665001
"663","2009-08-19",19.825001
"664","2009-08-20",20.065001
"665","2009-08-21",20.254999
"666","2009-08-24",20.424999
"667","2009-08-25",20.395
"668","2009-08-26",20.245001
"669","2009-08-27",20.245001
"670","2009-08-28",20.059999
"671","2009-08-31",20.094999
"672","2009-09-01",20.02
"673","2009-09-02",20.004999
"674","2009-09-03",20.065001
"675","2009-09-04",20.305
"676","2009-09-08",20.15
"677","2009-09-09",20.200001
"678","2009-09-10",20.379999
"679","2009-09-11",20.355
"680","2009-09-14",20.58
"681","2009-09-15",20.365
"682","2009-09-16",20.24
"683","2009-09-17",20.375
"684","2009-09-18",20.165001
"685","2009-09-21",20.125
"686","2009-09-22",20.120001
"687","2009-09-23",20.014999
"688","2009-09-24",20.004999
"689","2009-09-25",19.959999
"690","2009-09-28",20.5
"691","2009-09-29",20.434999
"692","2009-09-30",20.305
"693","2009-10-01",19.815001
"694","2009-10-02",19.735001
"695","2009-10-05",20.165001
"696","2009-10-06",20.1
"697","2009-10-07",20.225
"698","2009-10-08",20.09
"699","2009-10-09",20.415001
"700","2009-10-12",20.26
"701","2009-10-13",20.184999
"702","2009-10-14",20.415001
"703","2009-10-15",20.309999
"704","2009-10-16",20.344999
"705","2009-10-19",20.76
"706","2009-10-20",20.254999
"707","2009-10-21",20.094999
"708","2009-10-22",20.540001
"709","2009-10-23",20.565001
"710","2009-10-26",20.52
"711","2009-10-27",20.65
"712","2009-10-28",20.23
"713","2009-10-29",20.02
"714","2009-10-30",19.735001
"715","2009-11-02",19.924999
"716","2009-11-03",18.754999
"717","2009-11-04",18.33
"718","2009-11-05",19.004999
"719","2009-11-06",19.084999
"720","2009-11-09",19.385
"721","2009-11-10",19.334999
"722","2009-11-11",19.325001
"723","2009-11-12",18.945
"724","2009-11-13",19.09
"725","2009-11-16",19.540001
"726","2009-11-17",19.775
"727","2009-11-18",19.620001
"728","2009-11-19",19.4
"729","2009-11-20",19.514999
"730","2009-11-23",19.965
"731","2009-11-24",19.745001
"732","2009-11-25",19.620001
"733","2009-11-27",19.315001
"734","2009-11-30",19.275
"735","2009-12-01",19.344999
"736","2009-12-02",19.485001
"737","2009-12-03",19.165001
"738","2009-12-04",19.735001
"739","2009-12-07",19.525
"740","2009-12-08",19.41
"741","2009-12-09",19.365
"742","2009-12-10",19.5
"743","2009-12-11",19.76
"744","2009-12-14",19.955
"745","2009-12-15",19.985001
"746","2009-12-16",19.875
"747","2009-12-17",19.415001
"748","2009-12-18",19.5
"749","2009-12-21",19.68
"750","2009-12-22",19.615
"751","2009-12-23",19.785
"752","2009-12-24",19.75
"753","2009-12-28",19.9
"754","2009-12-29",19.945
"755","2009-12-30",19.924999
"756","2009-12-31",19.6
"757","2010-01-04",19.735001
"758","2010-01-05",19.485001
"759","2010-01-06",19.295
"760","2010-01-07",19.355
"761","2010-01-08",19.35
"762","2010-01-11",19.264999
"763","2010-01-12",19.195
"764","2010-01-13",19.24
"765","2010-01-14",19.26
"766","2010-01-15",19.084999
"767","2010-01-19",19.41
"768","2010-01-20",19.23
"769","2010-01-21",18.865
"770","2010-01-22",18.58
"771","2010-01-25",18.35
"772","2010-01-26",18.165001
"773","2010-01-27",18.254999
"774","2010-01-28",17.975
"775","2010-01-29",18.165001
"776","2010-02-01",18.110001
"777","2010-02-02",18.344999
"778","2010-02-03",18.209999
"779","2010-02-04",17.745001
"780","2010-02-05",17.950001
"781","2010-02-08",17.754999
"782","2010-02-09",18.065001
"783","2010-02-10",17.889999
"784","2010-02-11",18.155001
"785","2010-02-12",18.245001
"786","2010-02-16",18.395
"787","2010-02-17",18.485001
"788","2010-02-18",19.504999
"789","2010-02-19",19.110001
"790","2010-02-22",19.014999
"791","2010-02-23",19.245001
"792","2010-02-24",19.325001
"793","2010-02-25",19.57
"794","2010-02-26",19.475
"795","2010-03-01",20.07
"796","2010-03-02",20.27
"797","2010-03-03",20.235001
"798","2010-03-04",20.245001
"799","2010-03-05",20.434999
"800","2010-03-08",20.285
"801","2010-03-09",20.365
"802","2010-03-10",20.475
"803","2010-03-11",20.325001
"804","2010-03-12",20.344999
"805","2010-03-15",20.625
"806","2010-03-16",20.875
"807","2010-03-17",20.985001
"808","2010-03-18",20.934999
"809","2010-03-19",20.99
"810","2010-03-22",21.34
"811","2010-03-23",21.629999
"812","2010-03-24",20.915001
"813","2010-03-25",20.745001
"814","2010-03-26",20.77
"815","2010-03-29",20.905001
"816","2010-03-30",21.030001
"817","2010-03-31",20.975
"818","2010-04-01",21.1
"819","2010-04-05",21.165001
"820","2010-04-06",21.254999
"821","2010-04-07",21.344999
"822","2010-04-08",21.275
"823","2010-04-09",21.305
"824","2010-04-12",21.405001
"825","2010-04-13",21.309999
"826","2010-04-14",21.83
"827","2010-04-15",22.030001
"828","2010-04-16",21.735001
"829","2010-04-19",21.73
"830","2010-04-20",22.285
"831","2010-04-21",22.16
"832","2010-04-22",21.385
"833","2010-04-23",21.23
"834","2010-04-26",20.92
"835","2010-04-27",20.700001
"836","2010-04-28",20.870001
"837","2010-04-29",21.334999
"838","2010-04-30",20.924999
"839","2010-05-03",21.35
"840","2010-05-04",21.014999
"841","2010-05-05",20.91
"842","2010-05-06",20.504999
"843","2010-05-07",20.205
"844","2010-05-10",20.815001
"845","2010-05-11",20.775
"846","2010-05-12",21.17
"847","2010-05-13",21.094999
"848","2010-05-14",20.559999
"849","2010-05-17",20.809999
"850","2010-05-18",20.950001
"851","2010-05-19",20.535
"852","2010-05-20",19.74
"853","2010-05-21",19.860001
"854","2010-05-24",19.610001
"855","2010-05-25",19.395
"856","2010-05-26",19.344999
"857","2010-05-27",19.945
"858","2010-05-28",19.674999
"859","2010-06-01",19.25
"860","2010-06-02",19.745001
"861","2010-06-03",19.85
"862","2010-06-04",18.889999
"863","2010-06-07",18.535
"864","2010-06-08",18.49
"865","2010-06-09",18.575001
"866","2010-06-10",18.809999
"867","2010-06-11",18.915001
"868","2010-06-14",18.959999
"869","2010-06-15",19.225
"870","2010-06-16",19.129999
"871","2010-06-17",18.985001
"872","2010-06-18",18.905001
"873","2010-06-21",18.905001
"874","2010-06-22",18.655001
"875","2010-06-23",18.58
"876","2010-06-24",18.504999
"877","2010-06-25",18.495001
"878","2010-06-28",18.575001
"879","2010-06-29",18.16
"880","2010-06-30",18.245001
"881","2010-07-01",18.195
"882","2010-07-02",18.030001
"883","2010-07-06",18.145
"884","2010-07-07",18.15
"885","2010-07-08",18.190001
"886","2010-07-09",18.360001
"887","2010-07-12",18.24
"888","2010-07-13",18.485001
"889","2010-07-14",18.195
"890","2010-07-15",18.139999
"891","2010-07-16",17.639999
"892","2010-07-19",17.535
"893","2010-07-20",17.709999
"894","2010-07-21",17.295
"895","2010-07-22",17.504999
"896","2010-07-23",17.705
"897","2010-07-26",18.135
"898","2010-07-27",18.35
"899","2010-07-28",18.025
"900","2010-07-29",17.934999
"901","2010-07-30",18.17
"902","2010-08-02",18.41
"903","2010-08-03",17.535
"904","2010-08-04",18.059999
"905","2010-08-05",17.865
"906","2010-08-06",17.629999
"907","2010-08-09",17.875
"908","2010-08-10",17.525
"909","2010-08-11",17.08
"910","2010-08-12",17.264999
"911","2010-08-13",16.780001
"912","2010-08-16",16.84
"913","2010-08-17",17.51
"914","2010-08-18",17.67
"915","2010-08-19",16.959999
"916","2010-08-20",16.92
"917","2010-08-23",16.73
"918","2010-08-24",16.735001
"919","2010-08-25",17.084999
"920","2010-08-26",16.85
"921","2010-08-27",17.165001
"922","2010-08-30",16.825001
"923","2010-08-31",16.809999
"924","2010-09-01",17.165001
"925","2010-09-02",17.405001
"926","2010-09-03",17.625
"927","2010-09-07",16.75
"928","2010-09-08",16.77
"929","2010-09-09",16.76
"930","2010-09-10",16.825001
"931","2010-09-13",16.969999
"932","2010-09-14",16.785
"933","2010-09-15",16.955
"934","2010-09-16",16.74
"935","2010-09-17",16.715
"936","2010-09-20",16.995001
"937","2010-09-21",16.83
"938","2010-09-22",16.809999
"939","2010-09-23",16.52
"940","2010-09-24",16.530001
"941","2010-09-27",16.52
"942","2010-09-28",16.795
"943","2010-09-29",17.115
"944","2010-09-30",17.155001
"945","2010-10-01",17.059999
"946","2010-10-04",16.74
"947","2010-10-05",17.105
"948","2010-10-06",17.245001
"949","2010-10-07",17.379999
"950","2010-10-08",17.555
"951","2010-10-11",17.625
"952","2010-10-12",17.705
"953","2010-10-13",18.02
"954","2010-10-14",18.094999
"955","2010-10-15",18
"956","2010-10-18",17.985001
"957","2010-10-19",17.76
"958","2010-10-20",17.940001
"959","2010-10-21",18.094999
"960","2010-10-22",18.049999
"961","2010-10-25",18.01
"962","2010-10-26",18.02
"963","2010-10-27",17.855
"964","2010-10-28",17.99
"965","2010-10-29",17.844999
"966","2010-11-01",17.934999
"967","2010-11-02",18.5
