"","date","CSTM"
"170","2014-01-24",24.23
"171","2014-01-27",25.299999
"172","2014-01-28",25.959999
"173","2014-01-29",25.6
"174","2014-01-30",25.85
"175","2014-01-31",25.91
"176","2014-02-03",25.440001
"177","2014-02-04",24.809999
"178","2014-02-05",24.91
"179","2014-02-06",24.4
"180","2014-02-07",24.620001
"181","2014-02-10",24.790001
"182","2014-02-11",25.25
"183","2014-02-12",26.139999
"184","2014-02-13",26.299999
"185","2014-02-14",26.52
"186","2014-02-18",27.18
"187","2014-02-19",27.59
"188","2014-02-20",27.99
"189","2014-02-21",28.370001
"190","2014-02-24",28.209999
"191","2014-02-25",28.129999
"192","2014-02-26",27.719999
"193","2014-02-27",27.879999
"194","2014-02-28",27.790001
"195","2014-03-03",27.73
"196","2014-03-04",27.889999
"197","2014-03-05",27.75
"198","2014-03-06",28.77
"199","2014-03-07",28.1
"200","2014-03-10",27.84
"201","2014-03-11",27.780001
"202","2014-03-12",27.629999
"203","2014-03-13",26.91
"204","2014-03-14",27.17
"205","2014-03-17",27.809999
"206","2014-03-18",28.120001
"207","2014-03-19",27.450001
"208","2014-03-20",27.67
"209","2014-03-21",27.52
"210","2014-03-24",27.23
"211","2014-03-25",28.049999
"212","2014-03-26",28.219999
"213","2014-03-27",28.459999
"214","2014-03-28",28.74
"215","2014-03-31",29.35
"216","2014-04-01",30
"217","2014-04-02",29.860001
"218","2014-04-03",29.85
"219","2014-04-04",29.75
"220","2014-04-07",28.42
"221","2014-04-08",28.709999
"222","2014-04-09",29.790001
"223","2014-04-10",28.629999
"224","2014-04-11",27.48
"225","2014-04-14",27.98
"226","2014-04-15",27.870001
"227","2014-04-16",29.209999
"228","2014-04-17",29.82
"229","2014-04-21",29.76
"230","2014-04-22",30.059999
"231","2014-04-23",30.4
"232","2014-04-24",30.83
"233","2014-04-25",29.92
"234","2014-04-28",29.77
"235","2014-04-29",30.02
"236","2014-04-30",30.52
"237","2014-05-01",30.75
"238","2014-05-02",30.9
"239","2014-05-05",30.9
"240","2014-05-06",30.690001
"241","2014-05-07",30.57
"242","2014-05-08",30.25
"243","2014-05-09",29.59
"244","2014-05-12",29.959999
"245","2014-05-13",29.41
"246","2014-05-14",28.959999
"247","2014-05-15",28.57
"248","2014-05-16",29.91
"249","2014-05-19",29.950001
"250","2014-05-20",29.35
"251","2014-05-21",28.99
"252","2014-05-22",29.040001
"253","2014-05-23",29.15
"254","2014-05-27",29.559999
"255","2014-05-28",29.360001
"256","2014-05-29",29.190001
"257","2014-05-30",29.139999
"258","2014-06-02",29.26
"259","2014-06-03",29.43
"260","2014-06-04",29.5
"261","2014-06-05",29.969999
"262","2014-06-06",30.799999
"263","2014-06-09",30.629999
"264","2014-06-10",30.450001
"265","2014-06-11",30.41
"266","2014-06-12",30.6
"267","2014-06-13",31.030001
"268","2014-06-16",31.02
"269","2014-06-17",31.299999
"270","2014-06-18",31.99
"271","2014-06-19",31.93
"272","2014-06-20",32.139999
"273","2014-06-23",32.369999
"274","2014-06-24",31.68
"275","2014-06-25",31.860001
"276","2014-06-26",32.389999
"277","2014-06-27",32.07
"278","2014-06-30",32.060001
"279","2014-07-01",31.459999
"280","2014-07-02",31.43
"281","2014-07-03",31.290001
"282","2014-07-07",31.25
"283","2014-07-08",30.809999
"284","2014-07-09",31.65
"285","2014-07-10",31.34
"286","2014-07-11",31.32
"287","2014-07-14",31.27
"288","2014-07-15",30.950001
"289","2014-07-16",31.01
"290","2014-07-17",31.870001
"291","2014-07-18",32.200001
"292","2014-07-21",32.25
"293","2014-07-22",32.07
"294","2014-07-23",32.060001
"295","2014-07-24",31.73
"296","2014-07-25",30.6
"297","2014-07-28",30.09
"298","2014-07-29",29.440001
"299","2014-07-30",29.08
"300","2014-07-31",28.98
"301","2014-08-01",28.959999
"302","2014-08-04",28.98
"303","2014-08-05",29.1
"304","2014-08-06",29.190001
"305","2014-08-07",28.6
"306","2014-08-08",28.76
"307","2014-08-11",29.690001
"308","2014-08-12",29.889999
"309","2014-08-13",30.18
"310","2014-08-14",30.15
"311","2014-08-15",30.24
"312","2014-08-18",29.23
"313","2014-08-19",29.049999
"314","2014-08-20",28.879999
"315","2014-08-21",28.309999
"316","2014-08-22",28.5
"317","2014-08-25",28.5
"318","2014-08-26",28.35
"319","2014-08-27",27.700001
"320","2014-08-28",29.41
"321","2014-08-29",28.48
"322","2014-09-02",27.709999
"323","2014-09-03",27.65
"324","2014-09-04",27.559999
"325","2014-09-05",27.870001
"326","2014-09-08",27.75
"327","2014-09-09",26.84
"328","2014-09-10",26.83
"329","2014-09-11",26.6
"330","2014-09-12",26.719999
"331","2014-09-15",26.25
"332","2014-09-16",26.469999
"333","2014-09-17",26.440001
"334","2014-09-18",26.66
"335","2014-09-19",25.85
"336","2014-09-22",25.379999
"337","2014-09-23",25.940001
"338","2014-09-24",25.5
"339","2014-09-25",24.73
"340","2014-09-26",24.34
"341","2014-09-29",24.360001
"342","2014-09-30",24.610001
"343","2014-10-01",23.93
"344","2014-10-02",23.32
"345","2014-10-03",22.139999
"346","2014-10-06",20.66
"347","2014-10-07",19.99
"348","2014-10-08",20
"349","2014-10-09",19.43
"350","2014-10-10",18.950001
"351","2014-10-13",17.16
"352","2014-10-14",17.26
"353","2014-10-15",17.370001
"354","2014-10-16",19.549999
"355","2014-10-17",20.5
"356","2014-10-20",20.219999
"357","2014-10-21",20.950001
"358","2014-10-22",20.559999
"359","2014-10-23",21.129999
"360","2014-10-24",20.58
"361","2014-10-27",20.49
"362","2014-10-28",20.209999
"363","2014-10-29",19.799999
"364","2014-10-30",20.01
"365","2014-10-31",20.25
"366","2014-11-03",20.74
"367","2014-11-04",20.389999
"368","2014-11-05",20.549999
"369","2014-11-06",20.68
"370","2014-11-07",21.35
"371","2014-11-10",21.469999
"372","2014-11-11",20.950001
"373","2014-11-12",21.57
"374","2014-11-13",20.860001
"375","2014-11-14",21.129999
"376","2014-11-17",21.1
"377","2014-11-18",20.969999
"378","2014-11-19",17.93
"379","2014-11-20",17.75
"380","2014-11-21",17.030001
"381","2014-11-24",16.65
"382","2014-11-25",16.379999
"383","2014-11-26",16
"384","2014-11-28",15.75
"385","2014-12-01",16.219999
"386","2014-12-02",15.46
"387","2014-12-03",16.549999
"388","2014-12-04",17.530001
"389","2014-12-05",17.299999
"390","2014-12-08",16.5
"391","2014-12-09",16.629999
"392","2014-12-10",15.98
"393","2014-12-11",15.64
"394","2014-12-12",15.76
"395","2014-12-15",15.86
"396","2014-12-16",15.42
"397","2014-12-17",15.85
"398","2014-12-18",16.959999
"399","2014-12-19",16.82
"400","2014-12-22",16.200001
"401","2014-12-23",16.34
"402","2014-12-24",16.33
"403","2014-12-26",16.18
"404","2014-12-29",16.09
"405","2014-12-30",16.110001
"406","2014-12-31",16.43
"407","2015-01-02",16.85
"408","2015-01-05",16.360001
"409","2015-01-06",16.360001
"410","2015-01-07",16.219999
"411","2015-01-08",16.389999
"412","2015-01-09",16.790001
"413","2015-01-12",17.120001
"414","2015-01-13",17.299999
"415","2015-01-14",18
"416","2015-01-15",17.6
"417","2015-01-16",17.809999
"418","2015-01-20",17.709999
"419","2015-01-21",18.24
"420","2015-01-22",18.209999
"421","2015-01-23",17.77
"422","2015-01-26",17.639999
"423","2015-01-27",17.75
"424","2015-01-28",18.459999
"425","2015-01-29",18.719999
"426","2015-01-30",18.41
"427","2015-02-02",18.290001
"428","2015-02-03",19.059999
"429","2015-02-04",19.559999
"430","2015-02-05",19.620001
"431","2015-02-06",19.24
"432","2015-02-09",18.280001
"433","2015-02-10",18.59
"434","2015-02-11",18.51
"435","2015-02-12",18.67
"436","2015-02-13",18.77
"437","2015-02-17",18.73
"438","2015-02-18",18.75
"439","2015-02-19",18.98
"440","2015-02-20",19.059999
"441","2015-02-23",18.77
"442","2015-02-24",18.66
"443","2015-02-25",18.42
"444","2015-02-26",18.450001
"445","2015-02-27",18.91
"446","2015-03-02",19.75
"447","2015-03-03",19.549999
"448","2015-03-04",19.93
"449","2015-03-05",20.040001
"450","2015-03-06",20
"451","2015-03-09",20.24
"452","2015-03-10",19.32
"453","2015-03-11",18.91
"454","2015-03-12",20.219999
"455","2015-03-13",20.450001
"456","2015-03-16",20.07
"457","2015-03-17",20.219999
"458","2015-03-18",20.48
"459","2015-03-19",20.51
"460","2015-03-20",20.09
"461","2015-03-23",20.200001
"462","2015-03-24",20.120001
"463","2015-03-25",19.190001
"464","2015-03-26",19.200001
"465","2015-03-27",19.190001
"466","2015-03-30",19.92
"467","2015-03-31",20.32
"468","2015-04-01",19.450001
"469","2015-04-02",19.52
"470","2015-04-06",19.42
"471","2015-04-07",18.43
"472","2015-04-08",18.68
"473","2015-04-09",18.23
"474","2015-04-10",18.360001
"475","2015-04-13",18.610001
"476","2015-04-14",18.790001
"477","2015-04-15",18.57
"478","2015-04-16",18.719999
"479","2015-04-17",18.559999
"480","2015-04-20",18.389999
"481","2015-04-21",18.07
"482","2015-04-22",18.15
"483","2015-04-23",18.200001
"484","2015-04-24",19.15
"485","2015-04-27",18.51
"486","2015-04-28",18.49
"487","2015-04-29",18.299999
"488","2015-04-30",18.370001
"489","2015-05-01",18.309999
"490","2015-05-04",18.24
"491","2015-05-05",17.49
"492","2015-05-06",17.809999
"493","2015-05-07",17.4
"494","2015-05-08",17.5
"495","2015-05-11",17.18
"496","2015-05-12",17.02
"497","2015-05-13",16.940001
"498","2015-05-14",17.09
"499","2015-05-15",15.75
"500","2015-05-18",15.04
"501","2015-05-19",15.17
"502","2015-05-20",15.44
"503","2015-05-21",15.25
"504","2015-05-22",14.93
"505","2015-05-26",14.22
"506","2015-05-27",13.97
"507","2015-05-28",13.87
"508","2015-05-29",13.62
"509","2015-06-01",13.45
"510","2015-06-02",13.71
"511","2015-06-03",14.08
"512","2015-06-04",14.08
"513","2015-06-05",13.6
"514","2015-06-08",12.96
"515","2015-06-09",12.68
"516","2015-06-10",12.37
"517","2015-06-11",12.67
"518","2015-06-12",12.53
"519","2015-06-15",12.09
"520","2015-06-16",11.87
"521","2015-06-17",11.65
"522","2015-06-18",11.88
"523","2015-06-19",12.11
"524","2015-06-22",12.09
"525","2015-06-23",12.42
"526","2015-06-24",12.38
"527","2015-06-25",12.21
"528","2015-06-26",12.24
"529","2015-06-29",12.14
"530","2015-06-30",11.83
"531","2015-07-01",11.75
"532","2015-07-02",11.29
"533","2015-07-06",10.8
"534","2015-07-07",11.31
"535","2015-07-08",10.79
"536","2015-07-09",10.49
"537","2015-07-10",10.36
"538","2015-07-13",10.6
"539","2015-07-14",10.63
"540","2015-07-15",9.93
"541","2015-07-16",10.36
"542","2015-07-17",10.15
"543","2015-07-20",9.89
"544","2015-07-21",9.83
"545","2015-07-22",10.17
"546","2015-07-23",10.76
"547","2015-07-24",10.68
"548","2015-07-27",10.52
"549","2015-07-28",10.86
"550","2015-07-29",11.35
"551","2015-07-30",10.86
"552","2015-07-31",11.1
"553","2015-08-03",11.1
"554","2015-08-04",11.18
"555","2015-08-05",8.34
"556","2015-08-06",5.89
"557","2015-08-07",6.54
"558","2015-08-10",6.98
"559","2015-08-11",6.62
"560","2015-08-12",6.7
"561","2015-08-13",6.65
"562","2015-08-14",7.02
"563","2015-08-17",6.91
"564","2015-08-18",6.53
"565","2015-08-19",6.41
"566","2015-08-20",6.42
"567","2015-08-21",6.3
"568","2015-08-24",6.45
"569","2015-08-25",6.41
"570","2015-08-26",5.93
"571","2015-08-27",6.26
"572","2015-08-28",6.59
"573","2015-08-31",6.55
"574","2015-09-01",6.04
"575","2015-09-02",6.15
"576","2015-09-03",6.38
"577","2015-09-04",6.2
"578","2015-09-08",6.53
"579","2015-09-09",6.8
"580","2015-09-10",7.17
"581","2015-09-11",7.54
"582","2015-09-14",7.67
"583","2015-09-15",7.94
"584","2015-09-16",8.57
"585","2015-09-17",8.75
"586","2015-09-18",8.37
"587","2015-09-21",8.05
"588","2015-09-22",8.06
"589","2015-09-23",7.82
"590","2015-09-24",7.34
"591","2015-09-25",6.73
"592","2015-09-28",6.42
"593","2015-09-29",6.39
"594","2015-09-30",6.06
"595","2015-10-01",6.09
"596","2015-10-02",6.24
"597","2015-10-05",6.48
"598","2015-10-06",6.6
"599","2015-10-07",6.56
"600","2015-10-08",6.31
"601","2015-10-09",6.35
"602","2015-10-12",6.1
"603","2015-10-13",6.17
"604","2015-10-14",6.11
"605","2015-10-15",5.97
"606","2015-10-16",5.7
"607","2015-10-19",5.58
"608","2015-10-20",5.55
"609","2015-10-21",4.98
"610","2015-10-22",4.86
"611","2015-10-23",4.78
"612","2015-10-26",4.17
"613","2015-10-27",4.17
"614","2015-10-28",3.95
"615","2015-10-29",3.66
"616","2015-10-30",3.77
"617","2015-11-02",4.72
"618","2015-11-03",5.24
"619","2015-11-04",5.19
"620","2015-11-05",6.55
"621","2015-11-06",8.19
"622","2015-11-09",7.35
"623","2015-11-10",7.21
"624","2015-11-11",7.2
"625","2015-11-12",8.52
"626","2015-11-13",8.19
"627","2015-11-16",8.29
"628","2015-11-17",7.97
"629","2015-11-18",8.34
"630","2015-11-19",8.02
"631","2015-11-20",7.73
"632","2015-11-23",8.19
"633","2015-11-24",8.61
"634","2015-11-25",8.86
"635","2015-11-27",8.59
"636","2015-11-30",8.79
"637","2015-12-01",8.66
"638","2015-12-02",8.34
"639","2015-12-03",8.37
"640","2015-12-04",8.46
"641","2015-12-07",8.22
"642","2015-12-08",8
"643","2015-12-09",8.02
"644","2015-12-10",7.93
"645","2015-12-11",7.44
"646","2015-12-14",7.44
"647","2015-12-15",7.49
"648","2015-12-16",7.31
"649","2015-12-17",7.23
"650","2015-12-18",7.42
"651","2015-12-21",7.68
"652","2015-12-22",7.51
"653","2015-12-23",8.75
"654","2015-12-24",8.41
"655","2015-12-28",8.19
"656","2015-12-29",8
"657","2015-12-30",7.82
"658","2015-12-31",7.7
"659","2016-01-04",8.17
"660","2016-01-05",8.22
"661","2016-01-06",7.88
"662","2016-01-07",7.56
"663","2016-01-08",7.78
"664","2016-01-11",7.23
"665","2016-01-12",7.26
"666","2016-01-13",7.3
"667","2016-01-14",6.96
"668","2016-01-15",6.75
"669","2016-01-19",6.25
"670","2016-01-20",6.2
"671","2016-01-21",6.46
"672","2016-01-22",6.17
"673","2016-01-25",5.69
"674","2016-01-26",6
"675","2016-01-27",5.72
"676","2016-01-28",5.45
"677","2016-01-29",6.26
"678","2016-02-01",5.88
"679","2016-02-02",5.86
"680","2016-02-03",5.88
"681","2016-02-04",5.58
"682","2016-02-05",5.21
"683","2016-02-08",5
"684","2016-02-09",4.8
"685","2016-02-10",4.47
"686","2016-02-11",4.13
"687","2016-02-12",4.16
"688","2016-02-16",4.03
"689","2016-02-17",4.89
"690","2016-02-18",5.23
"691","2016-02-19",5.16
"692","2016-02-22",5.14
"693","2016-02-23",4.99
"694","2016-02-24",5.2
"695","2016-02-25",5.08
"696","2016-02-26",5.21
"697","2016-02-29",5.22
"698","2016-03-01",5.24
"699","2016-03-02",5.8
"700","2016-03-03",6.3
"701","2016-03-04",6.23
"702","2016-03-07",6.18
"703","2016-03-08",5.56
"704","2016-03-09",5.84
"705","2016-03-10",6.8
"706","2016-03-11",6.88
"707","2016-03-14",6.87
"708","2016-03-15",4.31
"709","2016-03-16",4.57
"710","2016-03-17",5.05
"711","2016-03-18",4.95
"712","2016-03-21",4.82
"713","2016-03-22",5.06
"714","2016-03-23",4.76
"715","2016-03-24",4.98
"716","2016-03-28",4.81
"717","2016-03-29",4.93
"718","2016-03-30",5.16
"719","2016-03-31",5.19
"720","2016-04-01",5.1
"721","2016-04-04",4.9
"722","2016-04-05",5.05
"723","2016-04-06",4.88
"724","2016-04-07",4.85
"725","2016-04-08",4.92
"726","2016-04-11",5.05
"727","2016-04-12",5.31
"728","2016-04-13",5.4
"729","2016-04-14",5.5
"730","2016-04-15",5.43
"731","2016-04-18",5.41
"732","2016-04-19",5.82
"733","2016-04-20",5.78
"734","2016-04-21",5.64
"735","2016-04-22",5.66
"736","2016-04-25",5.69
"737","2016-04-26",5.92
"738","2016-04-27",6.47
"739","2016-04-28",5.84
"740","2016-04-29",5.83
"741","2016-05-02",5.66
"742","2016-05-03",5.61
"743","2016-05-04",5.54
"744","2016-05-05",5.47
"745","2016-05-06",5.64
"746","2016-05-09",5.45
"747","2016-05-10",5.58
"748","2016-05-11",5.74
"749","2016-05-12",5.26
"750","2016-05-13",5.32
"751","2016-05-16",5.21
"752","2016-05-17",5.26
"753","2016-05-18",5.18
"754","2016-05-19",5.23
"755","2016-05-20",4.89
"756","2016-05-23",4.98
"757","2016-05-24",4.95
"758","2016-05-25",5.23
"759","2016-05-26",5.22
"760","2016-05-27",5.02
"761","2016-05-31",5.02
"762","2016-06-01",4.96
"763","2016-06-02",4.97
"764","2016-06-03",4.79
"765","2016-06-06",5.24
"766","2016-06-07",5.25
"767","2016-06-08",5.24
"768","2016-06-09",4.96
"769","2016-06-10",4.68
"770","2016-06-13",4.5
"771","2016-06-14",4.39
"772","2016-06-15",4.52
"773","2016-06-16",4.32
"774","2016-06-17",4.3
"775","2016-06-20",4.52
"776","2016-06-21",4.42
"777","2016-06-22",4.53
"778","2016-06-23",4.86
"779","2016-06-24",4.51
"780","2016-06-27",4.15
"781","2016-06-28",4.38
"782","2016-06-29",4.61
"783","2016-06-30",4.69
"784","2016-07-01",4.85
"785","2016-07-05",4.71
"786","2016-07-06",4.77
"787","2016-07-07",4.66
"788","2016-07-08",4.94
"789","2016-07-11",4.99
"790","2016-07-12",4.8
"791","2016-07-13",4.74
"792","2016-07-14",4.89
"793","2016-07-15",5.1
"794","2016-07-18",5.23
"795","2016-07-19",5.1
"796","2016-07-20",5.01
"797","2016-07-21",4.86
"798","2016-07-22",4.95
"799","2016-07-25",4.91
"800","2016-07-26",5.19
"801","2016-07-27",5.4
"802","2016-07-28",5.33
"803","2016-07-29",5.31
"804","2016-08-01",5.08
"805","2016-08-02",5.08
"806","2016-08-03",5.2
"807","2016-08-04",5.06
"808","2016-08-05",5.1
"809","2016-08-08",5.64
"810","2016-08-09",5.81
"811","2016-08-10",5.84
"812","2016-08-11",5.79
"813","2016-08-12",5.69
"814","2016-08-15",5.78
"815","2016-08-16",5.73
"816","2016-08-17",5.56
"817","2016-08-18",5.59
"818","2016-08-19",5.27
"819","2016-08-22",5.59
"820","2016-08-23",5.64
"821","2016-08-24",5.39
"822","2016-08-25",5.4
"823","2016-08-26",5.3
"824","2016-08-29",6.16
"825","2016-08-30",7.23
"826","2016-08-31",7.48
"827","2016-09-01",7.63
"828","2016-09-02",7.87
"829","2016-09-06",7.6
"830","2016-09-07",7.75
"831","2016-09-08",7.7
"832","2016-09-09",7.38
"833","2016-09-12",7.34
"834","2016-09-13",6.99
"835","2016-09-14",7.02
"836","2016-09-15",7.13
"837","2016-09-16",7.01
"838","2016-09-19",7.1
"839","2016-09-20",7.02
"840","2016-09-21",7.22
"841","2016-09-22",7.34
"842","2016-09-23",7.2
"843","2016-09-26",7.06
"844","2016-09-27",7.16
"845","2016-09-28",7.23
"846","2016-09-29",7.12
"847","2016-09-30",7.2
"848","2016-10-03",7.01
"849","2016-10-04",6.92
"850","2016-10-05",7
"851","2016-10-06",6.98
"852","2016-10-07",6.9
"853","2016-10-10",6.81
"854","2016-10-11",6.64
"855","2016-10-12",6.58
"856","2016-10-13",6.22
"857","2016-10-14",6.16
"858","2016-10-17",6.15
"859","2016-10-18",6.35
"860","2016-10-19",6.3
"861","2016-10-20",5.85
"862","2016-10-21",5.6
"863","2016-10-24",5.55
"864","2016-10-25",5.5
"865","2016-10-26",5.5
"866","2016-10-27",5.2
"867","2016-10-28",5.25
"868","2016-10-31",5.25
"869","2016-11-01",5.1
"870","2016-11-02",5.2
"871","2016-11-03",5.15
"872","2016-11-04",5.3
"873","2016-11-07",5.55
"874","2016-11-08",5.55
"875","2016-11-09",5.7
"876","2016-11-10",5.9
"877","2016-11-11",6.1
"878","2016-11-14",6.05
"879","2016-11-15",6.2
"880","2016-11-16",6.3
"881","2016-11-17",6.15
"882","2016-11-18",6.05
"883","2016-11-21",6.1
"884","2016-11-22",6.05
"885","2016-11-23",6.45
"886","2016-11-25",6.4
"887","2016-11-28",6.05
"888","2016-11-29",6
"889","2016-11-30",6.1
"890","2016-12-01",6.35
"891","2016-12-02",6.45
"892","2016-12-05",6.65
"893","2016-12-06",6.8
"894","2016-12-07",6.65
"895","2016-12-08",6.75
"896","2016-12-09",6.6
"897","2016-12-12",6.3
"898","2016-12-13",6.35
"899","2016-12-14",6.2
"900","2016-12-15",6.25
"901","2016-12-16",6.15
"902","2016-12-19",6
"903","2016-12-20",6.1
"904","2016-12-21",6.05
"905","2016-12-22",6.05
"906","2016-12-23",6.1
"907","2016-12-27",6.1
"908","2016-12-28",6
"909","2016-12-29",5.95
"910","2016-12-30",5.9
"911","2017-01-03",6.1
"912","2017-01-04",6.3
"913","2017-01-05",6.3
"914","2017-01-06",6.3
"915","2017-01-09",6.2
"916","2017-01-10",6.65
"917","2017-01-11",6.65
"918","2017-01-12",6.6
"919","2017-01-13",6.85
"920","2017-01-17",7
"921","2017-01-18",6.9
"922","2017-01-19",7
"923","2017-01-20",7
"924","2017-01-23",6.9
"925","2017-01-24",7.3
"926","2017-01-25",7.7
"927","2017-01-26",7.65
"928","2017-01-27",7.75
"929","2017-01-30",7.55
"930","2017-01-31",7.5
"931","2017-02-01",7.85
"932","2017-02-02",7.5
"933","2017-02-03",7.5
"934","2017-02-06",7.4
"935","2017-02-07",7.45
"936","2017-02-08",7.45
"937","2017-02-09",7.55
"938","2017-02-10",7.55
"939","2017-02-13",8.2
"940","2017-02-14",8.25
"941","2017-02-15",8.15
"942","2017-02-16",7.95
"943","2017-02-17",8.2
"944","2017-02-21",8.7
"945","2017-02-22",8.55
"946","2017-02-23",8.3
"947","2017-02-24",8.1
"948","2017-02-27",8.35
"949","2017-02-28",8.15
"950","2017-03-01",8.3
"951","2017-03-02",8.1
"952","2017-03-03",8.2
"953","2017-03-06",7.55
"954","2017-03-07",7.6
"955","2017-03-08",7.5
"956","2017-03-09",6.85
"957","2017-03-10",6.15
"958","2017-03-13",6.3
"959","2017-03-14",5.95
"960","2017-03-15",5.95
"961","2017-03-16",6.05
"962","2017-03-17",6.1
"963","2017-03-20",5.8
"964","2017-03-21",5.7
"965","2017-03-22",5.55
"966","2017-03-23",6.6
"967","2017-03-24",6.2
"968","2017-03-27",6.5
"969","2017-03-28",6.85
"970","2017-03-29",6.5
"971","2017-03-30",6.6
"972","2017-03-31",6.5
"973","2017-04-03",6.3
"974","2017-04-04",6.25
"975","2017-04-05",5.95
"976","2017-04-06",5.95
"977","2017-04-07",6
"978","2017-04-10",6
"979","2017-04-11",6
"980","2017-04-12",5.6
"981","2017-04-13",5.55
"982","2017-04-17",5.45
"983","2017-04-18",5.5
"984","2017-04-19",5.5
"985","2017-04-20",5.7
"986","2017-04-21",5.55
