"","date","NTLA"
"356","2017-10-03",30.52
"357","2017-10-04",29.719999
"358","2017-10-05",29.75
"359","2017-10-06",30.93
"360","2017-10-09",29.08
"361","2017-10-10",29.450001
"362","2017-10-11",29.200001
"363","2017-10-12",29.280001
"364","2017-10-13",28.35
"365","2017-10-16",26.84
"366","2017-10-17",27.549999
"367","2017-10-18",26.940001
"368","2017-10-19",28.049999
"369","2017-10-20",28.219999
"370","2017-10-23",29.25
"371","2017-10-24",27.280001
"372","2017-10-25",26.709999
"373","2017-10-26",26.35
"374","2017-10-27",27.58
"375","2017-10-30",28.58
"376","2017-10-31",31.120001
"377","2017-11-01",25.469999
"378","2017-11-02",21
"379","2017-11-03",21.940001
"380","2017-11-06",21.16
"381","2017-11-07",19.49
"382","2017-11-08",19.51
"383","2017-11-09",19.34
"384","2017-11-10",19.91
"385","2017-11-13",20.309999
"386","2017-11-14",19.34
"387","2017-11-15",19.549999
"388","2017-11-16",19.719999
"389","2017-11-17",19.9
"390","2017-11-20",20.139999
"391","2017-11-21",20.66
"392","2017-11-22",22.559999
"393","2017-11-24",21.309999
"394","2017-11-27",20.52
"395","2017-11-28",21.5
"396","2017-11-29",21.01
"397","2017-11-30",22.52
"398","2017-12-01",23
"399","2017-12-04",21.59
"400","2017-12-05",21.16
"401","2017-12-06",20.620001
"402","2017-12-07",21.139999
"403","2017-12-08",21.219999
"404","2017-12-11",19.139999
"405","2017-12-12",18.295
"406","2017-12-13",17.709999
"407","2017-12-14",17.389999
"408","2017-12-15",18.370001
"409","2017-12-18",18.540001
"410","2017-12-19",18.190001
"411","2017-12-20",17.65
"412","2017-12-21",18.280001
"413","2017-12-22",18.809999
"414","2017-12-26",19.389999
"415","2017-12-27",19.370001
"416","2017-12-28",20.389999
"417","2017-12-29",19.219999
"418","2018-01-02",21.51
"419","2018-01-03",22.209999
"420","2018-01-04",22.02
"421","2018-01-05",22.709999
"422","2018-01-08",20.030001
"423","2018-01-09",19.879999
"424","2018-01-10",20.16
"425","2018-01-11",20.92
"426","2018-01-12",21.450001
"427","2018-01-16",20.530001
"428","2018-01-17",20.5
"429","2018-01-18",19.950001
"430","2018-01-19",19.43
"431","2018-01-22",21.66
"432","2018-01-23",22.639999
"433","2018-01-24",22.139999
"434","2018-01-25",22.780001
"435","2018-01-26",24.709999
"436","2018-01-29",26.809999
"437","2018-01-30",25.98
"438","2018-01-31",25.700001
"439","2018-02-01",26.15
"440","2018-02-02",23.525
"441","2018-02-05",22.950001
"442","2018-02-06",24.030001
"443","2018-02-07",25.65
"444","2018-02-08",23.190001
"445","2018-02-09",23.48
"446","2018-02-12",24.48
"447","2018-02-13",24.540001
"448","2018-02-14",25.799999
"449","2018-02-15",25.6
"450","2018-02-16",25.030001
"451","2018-02-20",24.940001
"452","2018-02-21",25.950001
"453","2018-02-22",25.57
"454","2018-02-23",26.120001
"455","2018-02-26",29.01
"456","2018-02-27",27.23
"457","2018-02-28",26.1
"458","2018-03-01",25.309999
"459","2018-03-02",27.48
"460","2018-03-05",27.959999
"461","2018-03-06",27.870001
"462","2018-03-07",29.43
"463","2018-03-08",32.439999
"464","2018-03-09",34.950001
"465","2018-03-12",33.259998
"466","2018-03-13",33.220001
"467","2018-03-14",28.809999
"468","2018-03-15",26.25
"469","2018-03-16",24.610001
"470","2018-03-19",23.51
"471","2018-03-20",23.77
"472","2018-03-21",23.459999
"473","2018-03-22",23.045
"474","2018-03-23",23.629999
"475","2018-03-26",24.049999
"476","2018-03-27",21.799999
"477","2018-03-28",21.15
"478","2018-03-29",21.09
"479","2018-04-02",20.6
"480","2018-04-03",20.959999
"481","2018-04-04",22.08
"482","2018-04-05",21.860001
"483","2018-04-06",20.450001
"484","2018-04-09",20.969999
"485","2018-04-10",22.379999
"486","2018-04-11",21.940001
"487","2018-04-12",22.25
"488","2018-04-13",21.950001
"489","2018-04-16",21.75
"490","2018-04-17",22.959999
"491","2018-04-18",22.73
"492","2018-04-19",21.940001
"493","2018-04-20",21.709999
"494","2018-04-23",20.35
"495","2018-04-24",20.16
"496","2018-04-25",20.5
"497","2018-04-26",20.6
"498","2018-04-27",20.639999
"499","2018-04-30",20.02
"500","2018-05-01",20.559999
"501","2018-05-02",21.299999
"502","2018-05-03",21.26
"503","2018-05-04",20.959999
"504","2018-05-07",21.73
"505","2018-05-08",22.24
"506","2018-05-09",22.75
"507","2018-05-10",22.43
"508","2018-05-11",23.74
"509","2018-05-14",24.59
"510","2018-05-15",25.290001
"511","2018-05-16",25.290001
"512","2018-05-17",25.98
"513","2018-05-18",24.84
"514","2018-05-21",24.34
"515","2018-05-22",24.58
"516","2018-05-23",25.58
"517","2018-05-24",25.84
"518","2018-05-25",25.75
"519","2018-05-29",25.32
"520","2018-05-30",26.700001
"521","2018-05-31",27.1
"522","2018-06-01",25.450001
"523","2018-06-04",25.549999
"524","2018-06-05",27.049999
"525","2018-06-06",27.5
"526","2018-06-07",26.950001
"527","2018-06-08",27.23
"528","2018-06-11",24.559999
"529","2018-06-12",24.940001
"530","2018-06-13",25.65
"531","2018-06-14",26.030001
"532","2018-06-15",27.389999
"533","2018-06-18",28.950001
"534","2018-06-19",28.950001
"535","2018-06-20",30.790001
"536","2018-06-21",29.51
"537","2018-06-22",28.91
"538","2018-06-25",28.35
"539","2018-06-26",28.59
"540","2018-06-27",26.76
"541","2018-06-28",27.02
"542","2018-06-29",27.360001
"543","2018-07-02",28.73
"544","2018-07-03",29.57
"545","2018-07-05",29.66
"546","2018-07-06",31.440001
"547","2018-07-09",31.360001
"548","2018-07-10",30.51
"549","2018-07-11",31.389999
"550","2018-07-12",32.470001
"551","2018-07-13",32.599998
"552","2018-07-16",29.360001
"553","2018-07-17",31.360001
"554","2018-07-18",31
"555","2018-07-19",31.629999
"556","2018-07-20",31.620001
"557","2018-07-23",30.450001
"558","2018-07-24",28.49
"559","2018-07-25",28.209999
"560","2018-07-26",27.530001
"561","2018-07-27",26.379999
"562","2018-07-30",25.790001
"563","2018-07-31",26.620001
"564","2018-08-01",25.780001
"565","2018-08-02",26.559999
"566","2018-08-03",26.040001
"567","2018-08-06",27.33
"568","2018-08-07",28.17
"569","2018-08-08",26.940001
"570","2018-08-09",27.49
"571","2018-08-10",27.67
"572","2018-08-13",27.700001
"573","2018-08-14",27.9
"574","2018-08-15",26.98
"575","2018-08-16",28
"576","2018-08-17",27.870001
"577","2018-08-20",27.74
"578","2018-08-21",29.280001
"579","2018-08-22",28.940001
"580","2018-08-23",28.57
"581","2018-08-24",28.74
"582","2018-08-27",29.620001
"583","2018-08-28",29.889999
"584","2018-08-29",30.15
"585","2018-08-30",31.18
"586","2018-08-31",30.93
"587","2018-09-04",30.74
"588","2018-09-05",30.059999
"589","2018-09-06",27.07
"590","2018-09-07",27.24
"591","2018-09-10",26.98
"592","2018-09-11",29.129999
"593","2018-09-12",30.27
"594","2018-09-13",30.969999
"595","2018-09-14",31.049999
"596","2018-09-17",29.85
"597","2018-09-18",31.98
"598","2018-09-19",31.99
"599","2018-09-20",31.51
"600","2018-09-21",26.780001
"601","2018-09-24",27.09
"602","2018-09-25",28.67
"603","2018-09-26",28.48
"604","2018-09-27",28.780001
"605","2018-09-28",28.620001
"606","2018-10-01",27.129999
"607","2018-10-02",25.76
"608","2018-10-03",25.98
"609","2018-10-04",24.4
"610","2018-10-05",24.34
"611","2018-10-08",24.200001
"612","2018-10-09",23.540001
"613","2018-10-10",22.299999
"614","2018-10-11",22.49
"615","2018-10-12",23.24
"616","2018-10-15",22.35
"617","2018-10-16",24.530001
"618","2018-10-17",24.48
"619","2018-10-18",23.190001
"620","2018-10-19",22.190001
"621","2018-10-22",21.940001
"622","2018-10-23",21.52
"623","2018-10-24",19.129999
"624","2018-10-25",20
"625","2018-10-26",19.85
"626","2018-10-29",18.52
"627","2018-10-30",18.52
"628","2018-10-31",16.98
"629","2018-11-01",19.27
"630","2018-11-02",19
"631","2018-11-05",19.09
"632","2018-11-06",18.450001
"633","2018-11-07",19.389999
"634","2018-11-08",19.34
"635","2018-11-09",18.780001
"636","2018-11-12",17.299999
"637","2018-11-13",18.26
"638","2018-11-14",17.01
"639","2018-11-15",17.32
"640","2018-11-16",17.85
"641","2018-11-19",16.700001
"642","2018-11-20",16.379999
"643","2018-11-21",17.059999
"644","2018-11-23",17.190001
"645","2018-11-26",17.17
"646","2018-11-27",15.98
"647","2018-11-28",17.09
"648","2018-11-29",17.51
"649","2018-11-30",17.91
"650","2018-12-03",18.290001
"651","2018-12-04",16.41
"652","2018-12-06",16.530001
"653","2018-12-07",15.92
"654","2018-12-10",16.51
"655","2018-12-11",16.49
"656","2018-12-12",16.629999
"657","2018-12-13",15.82
"658","2018-12-14",15.73
"659","2018-12-17",15.27
"660","2018-12-18",14.58
"661","2018-12-19",13.45
"662","2018-12-20",13.72
"663","2018-12-21",11.39
"664","2018-12-24",12
"665","2018-12-26",12.77
"666","2018-12-27",12.25
"667","2018-12-28",12.97
"668","2018-12-31",13.65
"669","2019-01-02",13.7
"670","2019-01-03",13.13
"671","2019-01-04",14.04
"672","2019-01-07",14.7
"673","2019-01-08",14.23
"674","2019-01-09",14.62
"675","2019-01-10",14.24
"676","2019-01-11",14.09
"677","2019-01-14",13.53
"678","2019-01-15",14.25
"679","2019-01-16",15.02
"680","2019-01-17",14.92
"681","2019-01-18",15.2
"682","2019-01-22",14.16
"683","2019-01-23",13.78
"684","2019-01-24",14.38
"685","2019-01-25",14.76
"686","2019-01-28",13.46
"687","2019-01-29",12.99
"688","2019-01-30",13.76
"689","2019-01-31",14.14
"690","2019-02-01",14.04
"691","2019-02-04",14.51
"692","2019-02-05",13.79
"693","2019-02-06",13.86
"694","2019-02-07",12.79
"695","2019-02-08",13.44
"696","2019-02-11",13.71
"697","2019-02-12",13.92
"698","2019-02-13",13.75
"699","2019-02-14",13.89
"700","2019-02-15",13.99
"701","2019-02-19",13.7
"702","2019-02-20",13.92
"703","2019-02-21",13.02
"704","2019-02-22",13.54
"705","2019-02-25",14.36
"706","2019-02-26",14.51
"707","2019-02-27",15.43
"708","2019-02-28",15.23
"709","2019-03-01",16.92
"710","2019-03-04",16.59
"711","2019-03-05",16.530001
"712","2019-03-06",15.54
"713","2019-03-07",15.54
"714","2019-03-08",15.69
"715","2019-03-11",16.58
"716","2019-03-12",16.83
"717","2019-03-13",16.49
"718","2019-03-14",16.15
"719","2019-03-15",16.690001
"720","2019-03-18",16.709999
"721","2019-03-19",16.860001
"722","2019-03-20",16.959999
"723","2019-03-21",17.620001
"724","2019-03-22",16.16
"725","2019-03-25",16.27
"726","2019-03-26",16.77
"727","2019-03-27",16.26
"728","2019-03-28",16.59
"729","2019-03-29",17.08
"730","2019-04-01",17.129999
"731","2019-04-02",17.969999
"732","2019-04-03",18.290001
"733","2019-04-04",18.15
"734","2019-04-05",18.41
"735","2019-04-08",18.17
"736","2019-04-09",17.25
"737","2019-04-10",17.780001
"738","2019-04-11",17.190001
"739","2019-04-12",17.030001
"740","2019-04-15",16.860001
"741","2019-04-16",17.389999
"742","2019-04-17",16.209999
"743","2019-04-18",16.15
"744","2019-04-22",16.24
"745","2019-04-23",16.959999
"746","2019-04-24",16.68
"747","2019-04-25",16.790001
"748","2019-04-26",17.040001
"749","2019-04-29",16.33
"750","2019-04-30",15.38
"751","2019-05-01",14.46
"752","2019-05-02",14.82
"753","2019-05-03",15.83
"754","2019-05-06",17.49
"755","2019-05-07",16.15
"756","2019-05-08",16.43
"757","2019-05-09",16.16
"758","2019-05-10",16.120001
"759","2019-05-13",14.96
"760","2019-05-14",15.5
"761","2019-05-15",15.88
"762","2019-05-16",16.120001
"763","2019-05-17",15.55
"764","2019-05-20",14.97
"765","2019-05-21",15.78
"766","2019-05-22",14.81
"767","2019-05-23",14.42
"768","2019-05-24",14.85
"769","2019-05-28",14.76
"770","2019-05-29",14.47
"771","2019-05-30",14.5
"772","2019-05-31",13.88
"773","2019-06-03",14.25
"774","2019-06-04",14.69
"775","2019-06-05",14.66
"776","2019-06-06",14.26
"777","2019-06-07",15.06
"778","2019-06-10",14.36
"779","2019-06-11",13.91
"780","2019-06-12",14.13
"781","2019-06-13",14.39
"782","2019-06-14",13.9
"783","2019-06-17",14.67
"784","2019-06-18",15.04
"785","2019-06-19",14.81
"786","2019-06-20",14.73
"787","2019-06-21",14.73
"788","2019-06-24",14.22
"789","2019-06-25",14.89
"790","2019-06-26",14.77
"791","2019-06-27",15.23
"792","2019-06-28",16.370001
"793","2019-07-01",16.43
"794","2019-07-02",16.02
"795","2019-07-03",16.290001
"796","2019-07-05",15.93
"797","2019-07-08",15.68
"798","2019-07-09",16.34
"799","2019-07-10",16.66
"800","2019-07-11",16.51
"801","2019-07-12",16.6
"802","2019-07-15",16.780001
"803","2019-07-16",16.51
"804","2019-07-17",16.690001
"805","2019-07-18",17.209999
"806","2019-07-19",17.1
"807","2019-07-22",17.639999
"808","2019-07-23",17.76
"809","2019-07-24",18.25
"810","2019-07-25",17.700001
"811","2019-07-26",18.33
"812","2019-07-29",18.200001
"813","2019-07-30",18.51
"814","2019-07-31",18.1
"815","2019-08-01",18.09
"816","2019-08-02",17.610001
"817","2019-08-05",16.84
"818","2019-08-06",17.360001
"819","2019-08-07",17.42
"820","2019-08-08",17.66
"821","2019-08-09",17.629999
"822","2019-08-12",17.360001
"823","2019-08-13",17.48
"824","2019-08-14",17.02
"825","2019-08-15",16.9
"826","2019-08-16",17.41
"827","2019-08-19",17.450001
"828","2019-08-20",17.059999
"829","2019-08-21",17.23
"830","2019-08-22",16.85
"831","2019-08-23",15.77
"832","2019-08-26",14.87
"833","2019-08-27",13.9
"834","2019-08-28",14.1
"835","2019-08-29",14.1
"836","2019-08-30",14.19
"837","2019-09-03",13.24
"838","2019-09-04",13.22
"839","2019-09-05",13.84
"840","2019-09-06",13.63
"841","2019-09-09",13.68
"842","2019-09-10",14.38
"843","2019-09-11",15.21
"844","2019-09-12",14.75
"845","2019-09-13",14.25
"846","2019-09-16",14.64
"847","2019-09-17",14.83
"848","2019-09-18",14.87
"849","2019-09-19",14.41
"850","2019-09-20",14.35
"851","2019-09-23",14.36
"852","2019-09-24",13.69
"853","2019-09-25",13.76
"854","2019-09-26",13.07
"855","2019-09-27",13.35
"856","2019-09-30",13.35
"857","2019-10-01",12.32
"858","2019-10-02",11.94
"859","2019-10-03",11.96
"860","2019-10-04",12.14
"861","2019-10-07",11.96
"862","2019-10-08",10.81
"863","2019-10-09",10.43
"864","2019-10-10",10.865
"865","2019-10-11",11.02
"866","2019-10-14",10.905
"867","2019-10-15",11.355
"868","2019-10-16",11.31
"869","2019-10-17",11.35
"870","2019-10-18",10.93
"871","2019-10-21",11.35
"872","2019-10-22",11.2
"873","2019-10-23",11.16
"874","2019-10-24",11.05
"875","2019-10-25",11.1
"876","2019-10-28",11.8
"877","2019-10-29",11.25
"878","2019-10-30",11.77
"879","2019-10-31",12.485
"880","2019-11-01",13.6
"881","2019-11-04",12.79
"882","2019-11-05",12.79
"883","2019-11-06",12.78
"884","2019-11-07",12.93
"885","2019-11-08",13.15
"886","2019-11-11",12.98
"887","2019-11-12",13.43
"888","2019-11-13",13.94
"889","2019-11-14",13.53
"890","2019-11-15",13.3
"891","2019-11-18",13.6
"892","2019-11-19",14.98
"893","2019-11-20",14.97
"894","2019-11-21",15.13
"895","2019-11-22",15.31
"896","2019-11-25",16.059999
"897","2019-11-26",16.66
"898","2019-11-27",17.004999
"899","2019-11-29",17.33
"900","2019-12-02",17.08
"901","2019-12-03",17.07
"902","2019-12-04",17.67
"903","2019-12-05",17.23
"904","2019-12-06",17.1
"905","2019-12-09",16.719999
"906","2019-12-10",16.799999
"907","2019-12-11",16.49
"908","2019-12-12",16.809999
"909","2019-12-13",16.5
"910","2019-12-16",16.85
"911","2019-12-17",16.93
"912","2019-12-18",15.02
"913","2019-12-19",15.495
"914","2019-12-20",15.47
"915","2019-12-23",15.82
"916","2019-12-24",16.040001
"917","2019-12-26",15.84
"918","2019-12-27",15.38
"919","2019-12-30",14.78
"920","2019-12-31",14.67
"921","2020-01-02",14.58
"922","2020-01-03",14.615
"923","2020-01-06",14.5
"924","2020-01-07",14.485
"925","2020-01-08",15.21
"926","2020-01-09",15.32
"927","2020-01-10",15.05
"928","2020-01-13",13.87
"929","2020-01-14",14.52
"930","2020-01-15",14.83
"931","2020-01-16",15.16
"932","2020-01-17",14.63
"933","2020-01-21",14.37
"934","2020-01-22",14.63
"935","2020-01-23",14.11
"936","2020-01-24",13.8
"937","2020-01-27",13.45
"938","2020-01-28",13.45
"939","2020-01-29",13.07
"940","2020-01-30",12.57
"941","2020-01-31",11.91
"942","2020-02-03",12.27
"943","2020-02-04",13.74
"944","2020-02-05",14.6
"945","2020-02-06",14.14
"946","2020-02-07",13.62
"947","2020-02-10",14.9
"948","2020-02-11",15.05
"949","2020-02-12",15.58
"950","2020-02-13",15.51
"951","2020-02-14",13.86
"952","2020-02-18",13.45
"953","2020-02-19",14.01
"954","2020-02-20",14.08
"955","2020-02-21",13.39
"956","2020-02-24",12.58
"957","2020-02-25",12.12
"958","2020-02-26",12.295
"959","2020-02-27",11.61
"960","2020-02-28",13.35
"961","2020-03-02",13.4
"962","2020-03-03",13.48
"963","2020-03-04",14.84
"964","2020-03-05",15.3
"965","2020-03-06",14.52
"966","2020-03-09",12.51
"967","2020-03-10",13.77
"968","2020-03-11",12.76
"969","2020-03-12",11
"970","2020-03-13",11.46
"971","2020-03-16",9.44
"972","2020-03-17",11.58
"973","2020-03-18",11.11
"974","2020-03-19",12.48
"975","2020-03-20",12.07
"976","2020-03-23",11.99
"977","2020-03-24",12.32
"978","2020-03-25",12.77
"979","2020-03-26",13.31
"980","2020-03-27",11.92
