"","date","SKM"
"195","2007-10-10",33.330002
"196","2007-10-11",32.919998
"197","2007-10-12",32.75
"198","2007-10-15",31.700001
"199","2007-10-16",31.32
"200","2007-10-17",31.370001
"201","2007-10-18",32.060001
"202","2007-10-19",31.66
"203","2007-10-22",31.059999
"204","2007-10-23",31.24
"205","2007-10-24",31.02
"206","2007-10-25",30.24
"207","2007-10-26",30.620001
"208","2007-10-29",30.25
"209","2007-10-30",30.559999
"210","2007-10-31",30.809999
"211","2007-11-01",30.17
"212","2007-11-02",30.370001
"213","2007-11-05",29.91
"214","2007-11-06",30.9
"215","2007-11-07",30.5
"216","2007-11-08",30.639999
"217","2007-11-09",31.549999
"218","2007-11-12",30.42
"219","2007-11-13",31.24
"220","2007-11-14",33.029999
"221","2007-11-15",31.040001
"222","2007-11-16",29.969999
"223","2007-11-19",29.23
"224","2007-11-20",29.799999
"225","2007-11-21",29
"226","2007-11-23",30.049999
"227","2007-11-26",30.26
"228","2007-11-27",30.24
"229","2007-11-28",31.049999
"230","2007-11-29",31.33
"231","2007-11-30",31.67
"232","2007-12-03",31.5
"233","2007-12-04",31.84
"234","2007-12-05",32.75
"235","2007-12-06",32.009998
"236","2007-12-07",31
"237","2007-12-10",31.030001
"238","2007-12-11",31.33
"239","2007-12-12",32.080002
"240","2007-12-13",31.92
"241","2007-12-14",30.9
"242","2007-12-17",30.379999
"243","2007-12-18",30.76
"244","2007-12-19",30.780001
"245","2007-12-20",31.299999
"246","2007-12-21",32.830002
"247","2007-12-24",31.700001
"248","2007-12-26",31.450001
"249","2007-12-27",30.280001
"250","2007-12-28",30.049999
"251","2007-12-31",29.84
"252","2008-01-02",27.459999
"253","2008-01-03",27.959999
"254","2008-01-04",27.26
"255","2008-01-07",26.440001
"256","2008-01-08",25.700001
"257","2008-01-09",25.809999
"258","2008-01-10",26.24
"259","2008-01-11",25.709999
"260","2008-01-14",26.129999
"261","2008-01-15",25.35
"262","2008-01-16",25.059999
"263","2008-01-17",24.5
"264","2008-01-18",24.6
"265","2008-01-22",24
"266","2008-01-23",23.860001
"267","2008-01-24",23.98
"268","2008-01-25",23.629999
"269","2008-01-28",23.93
"270","2008-01-29",24.969999
"271","2008-01-30",25.059999
"272","2008-01-31",24.84
"273","2008-02-01",24.5
"274","2008-02-04",24.17
"275","2008-02-05",23.190001
"276","2008-02-06",22.559999
"277","2008-02-07",22.639999
"278","2008-02-08",22.91
"279","2008-02-11",22.76
"280","2008-02-12",22.73
"281","2008-02-13",22.639999
"282","2008-02-14",22.530001
"283","2008-02-15",22.809999
"284","2008-02-19",22.6
"285","2008-02-20",22.889999
"286","2008-02-21",23.370001
"287","2008-02-22",23.469999
"288","2008-02-25",23.870001
"289","2008-02-26",23.17
"290","2008-02-27",22.940001
"291","2008-02-28",22.719999
"292","2008-02-29",22.4
"293","2008-03-03",22.17
"294","2008-03-04",22.02
"295","2008-03-05",21.83
"296","2008-03-06",21.17
"297","2008-03-07",20.719999
"298","2008-03-10",20.73
"299","2008-03-11",21.549999
"300","2008-03-12",21.209999
"301","2008-03-13",20.93
"302","2008-03-14",20.5
"303","2008-03-17",20.17
"304","2008-03-18",21.07
"305","2008-03-19",19.9
"306","2008-03-20",20.34
"307","2008-03-24",20.459999
"308","2008-03-25",21.27
"309","2008-03-26",21.389999
"310","2008-03-27",21.35
"311","2008-03-28",21.799999
"312","2008-03-31",21.610001
"313","2008-04-01",21.780001
"314","2008-04-02",21.469999
"315","2008-04-03",21.77
"316","2008-04-04",21.950001
"317","2008-04-07",22.6
"318","2008-04-08",22.440001
"319","2008-04-09",22.18
"320","2008-04-10",22.299999
"321","2008-04-11",21.57
"322","2008-04-14",21.74
"323","2008-04-15",22.200001
"324","2008-04-16",22.459999
"325","2008-04-17",21.99
"326","2008-04-18",22.049999
"327","2008-04-21",22.120001
"328","2008-04-22",21.719999
"329","2008-04-23",22.08
"330","2008-04-24",22.24
"331","2008-04-25",22.6
"332","2008-04-28",22.459999
"333","2008-04-29",22.120001
"334","2008-04-30",22.57
"335","2008-05-01",22.84
"336","2008-05-02",23.16
"337","2008-05-05",23.07
"338","2008-05-06",23.049999
"339","2008-05-07",22.610001
"340","2008-05-08",22.59
"341","2008-05-09",22.66
"342","2008-05-12",22.780001
"343","2008-05-13",23.27
"344","2008-05-14",23.209999
"345","2008-05-15",23.469999
"346","2008-05-16",23.370001
"347","2008-05-19",23.120001
"348","2008-05-20",22.309999
"349","2008-05-21",22.16
"350","2008-05-22",22.370001
"351","2008-05-23",22.299999
"352","2008-05-27",22.129999
"353","2008-05-28",22.450001
"354","2008-05-29",22.57
"355","2008-05-30",22.719999
"356","2008-06-02",22.219999
"357","2008-06-03",22.15
"358","2008-06-04",22.15
"359","2008-06-05",22.24
"360","2008-06-06",21.790001
"361","2008-06-09",21.17
"362","2008-06-10",21.17
"363","2008-06-11",20.719999
"364","2008-06-12",21.18
"365","2008-06-13",21.280001
"366","2008-06-16",21.200001
"367","2008-06-17",21.450001
"368","2008-06-18",21.16
"369","2008-06-19",21.26
"370","2008-06-20",20.870001
"371","2008-06-23",20.82
"372","2008-06-24",20.940001
"373","2008-06-25",21.48
"374","2008-06-26",20.860001
"375","2008-06-27",20.67
"376","2008-06-30",20.77
"377","2008-07-01",20.82
"378","2008-07-02",20.85
"379","2008-07-03",20.82
"380","2008-07-07",21.370001
"381","2008-07-08",21.74
"382","2008-07-09",21.92
"383","2008-07-10",22.200001
"384","2008-07-11",21.469999
"385","2008-07-14",21.09
"386","2008-07-15",20.57
"387","2008-07-16",20.629999
"388","2008-07-17",20.309999
"389","2008-07-18",19.969999
"390","2008-07-21",20.15
"391","2008-07-22",20.23
"392","2008-07-23",20.459999
"393","2008-07-24",20.26
"394","2008-07-25",20.34
"395","2008-07-28",21.040001
"396","2008-07-29",21.389999
"397","2008-07-30",21.23
"398","2008-07-31",21.32
"399","2008-08-01",21.129999
"400","2008-08-04",20.91
"401","2008-08-05",22.15
"402","2008-08-06",22.290001
"403","2008-08-07",20.91
"404","2008-08-08",21.309999
"405","2008-08-11",21.18
"406","2008-08-12",20.59
"407","2008-08-13",20.280001
"408","2008-08-14",20.190001
"409","2008-08-15",20.18
"410","2008-08-18",19.790001
"411","2008-08-19",19.6
"412","2008-08-20",19.82
"413","2008-08-21",19.91
"414","2008-08-22",20.110001
"415","2008-08-25",20.190001
"416","2008-08-26",20.32
"417","2008-08-27",20.49
"418","2008-08-28",20.52
"419","2008-08-29",20.4
"420","2008-09-02",20.65
"421","2008-09-03",20.129999
"422","2008-09-04",19.76
"423","2008-09-05",19.82
"424","2008-09-08",20.379999
"425","2008-09-09",19.959999
"426","2008-09-10",20.82
"427","2008-09-11",20.139999
"428","2008-09-12",20.73
"429","2008-09-15",19.870001
"430","2008-09-16",19.5
"431","2008-09-17",19.309999
"432","2008-09-18",19.91
"433","2008-09-19",20.24
"434","2008-09-22",19.709999
"435","2008-09-23",19.290001
"436","2008-09-24",19.27
"437","2008-09-25",19.48
"438","2008-09-26",19.549999
"439","2008-09-29",18.68
"440","2008-09-30",18.82
"441","2008-10-01",19.360001
"442","2008-10-02",19.120001
"443","2008-10-03",19.190001
"444","2008-10-06",18.08
"445","2008-10-07",17.26
"446","2008-10-08",17.24
"447","2008-10-09",16.200001
"448","2008-10-10",16.559999
"449","2008-10-13",18.5
"450","2008-10-14",18.889999
"451","2008-10-15",17.85
"452","2008-10-16",18.17
"453","2008-10-17",18.530001
"454","2008-10-20",19.51
"455","2008-10-21",17.879999
"456","2008-10-22",16.91
"457","2008-10-23",16.559999
"458","2008-10-24",15.51
"459","2008-10-27",14.63
"460","2008-10-28",15.35
"461","2008-10-29",15.66
"462","2008-10-30",17.32
"463","2008-10-31",17.209999
"464","2008-11-03",17.639999
"465","2008-11-04",19.09
"466","2008-11-05",18.07
"467","2008-11-06",17.17
"468","2008-11-07",17.950001
"469","2008-11-10",17.66
"470","2008-11-11",17.49
"471","2008-11-12",17.16
"472","2008-11-13",18.48
"473","2008-11-14",17.120001
"474","2008-11-17",17.280001
"475","2008-11-18",16.65
"476","2008-11-19",15.22
"477","2008-11-20",14.86
"478","2008-11-21",15.8
"479","2008-11-24",16.18
"480","2008-11-25",15.89
"481","2008-11-26",16.450001
"482","2008-11-28",16.209999
"483","2008-12-01",15.15
"484","2008-12-02",15.94
"485","2008-12-03",16.33
"486","2008-12-04",15.56
"487","2008-12-05",15.76
"488","2008-12-08",16.459999
"489","2008-12-09",16.1
"490","2008-12-10",17.18
"491","2008-12-11",16.99
"492","2008-12-12",16.57
"493","2008-12-15",16.07
"494","2008-12-16",17.059999
"495","2008-12-17",17.66
"496","2008-12-18",17.9
"497","2008-12-19",18.360001
"498","2008-12-22",18.059999
"499","2008-12-23",17.940001
"500","2008-12-24",18.790001
"501","2008-12-26",18.040001
"502","2008-12-29",18.049999
"503","2008-12-30",17.83
"504","2008-12-31",18.18
"505","2009-01-02",18.35
"506","2009-01-05",17.5
"507","2009-01-06",17.5
"508","2009-01-07",17.24
"509","2009-01-08",17.370001
"510","2009-01-09",17.110001
"511","2009-01-12",16.6
"512","2009-01-13",16.950001
"513","2009-01-14",16.66
"514","2009-01-15",16.98
"515","2009-01-16",17.5
"516","2009-01-20",16.65
"517","2009-01-21",17.209999
"518","2009-01-22",16.82
"519","2009-01-23",16.91
"520","2009-01-26",17.15
"521","2009-01-27",17.34
"522","2009-01-28",18
"523","2009-01-29",16.74
"524","2009-01-30",16.35
"525","2009-02-02",16.190001
"526","2009-02-03",16.440001
"527","2009-02-04",16.200001
"528","2009-02-05",16.32
"529","2009-02-06",16.51
"530","2009-02-09",16.559999
"531","2009-02-10",15.96
"532","2009-02-11",15.9
"533","2009-02-12",15.85
"534","2009-02-13",15.84
"535","2009-02-17",14.58
"536","2009-02-18",14.55
"537","2009-02-19",14.4
"538","2009-02-20",13.97
"539","2009-02-23",14.29
"540","2009-02-24",14.29
"541","2009-02-25",14.3
"542","2009-02-26",13.96
"543","2009-02-27",13.39
"544","2009-03-02",12.77
"545","2009-03-03",12.69
"546","2009-03-04",13.39
"547","2009-03-05",12.97
"548","2009-03-06",13.12
"549","2009-03-09",12.84
"550","2009-03-10",13.76
"551","2009-03-11",13.99
"552","2009-03-12",14.47
"553","2009-03-13",14.15
"554","2009-03-16",14.39
"555","2009-03-17",14.83
"556","2009-03-18",14.86
"557","2009-03-19",14.8
"558","2009-03-20",14.67
"559","2009-03-23",15.58
"560","2009-03-24",15.05
"561","2009-03-25",15.39
"562","2009-03-26",16.07
"563","2009-03-27",16.25
"564","2009-03-30",15.39
"565","2009-03-31",15.45
"566","2009-04-01",15.56
"567","2009-04-02",15.65
"568","2009-04-03",15.51
"569","2009-04-06",15.54
"570","2009-04-07",15.3
"571","2009-04-08",15.45
"572","2009-04-09",15.94
"573","2009-04-13",16.42
"574","2009-04-14",16.24
"575","2009-04-15",16.16
"576","2009-04-16",16.17
"577","2009-04-17",15.72
"578","2009-04-20",15
"579","2009-04-21",15.52
"580","2009-04-22",15.28
"581","2009-04-23",15.37
"582","2009-04-24",15.56
"583","2009-04-27",15.36
"584","2009-04-28",15.44
"585","2009-04-29",15.96
"586","2009-04-30",15.67
"587","2009-05-01",16.190001
"588","2009-05-04",16.219999
"589","2009-05-05",16.040001
"590","2009-05-06",16.01
"591","2009-05-07",15.88
"592","2009-05-08",16.370001
"593","2009-05-11",16.34
"594","2009-05-12",16.530001
"595","2009-05-13",15.98
"596","2009-05-14",15.92
"597","2009-05-15",15.89
"598","2009-05-18",16.25
"599","2009-05-19",16.110001
"600","2009-05-20",16.110001
"601","2009-05-21",15.9
"602","2009-05-22",15.89
"603","2009-05-26",16.049999
"604","2009-05-27",15.38
"605","2009-05-28",15.87
"606","2009-05-29",15.73
"607","2009-06-01",15.83
"608","2009-06-02",15.45
"609","2009-06-03",15.77
"610","2009-06-04",15.77
"611","2009-06-05",15.59
"612","2009-06-08",15.41
"613","2009-06-09",15.34
"614","2009-06-10",15.56
"615","2009-06-11",15.61
"616","2009-06-12",15.86
"617","2009-06-15",15.57
"618","2009-06-16",15.78
"619","2009-06-17",15.81
"620","2009-06-18",15.35
"621","2009-06-19",15.32
"622","2009-06-22",15.02
"623","2009-06-23",15.06
"624","2009-06-24",14.93
"625","2009-06-25",15.11
"626","2009-06-26",15.17
"627","2009-06-29",15.23
"628","2009-06-30",15.15
"629","2009-07-01",15.64
"630","2009-07-02",15.49
"631","2009-07-06",15.79
"632","2009-07-07",15.57
"633","2009-07-08",15.89
"634","2009-07-09",16
"635","2009-07-10",15.81
"636","2009-07-13",15.64
"637","2009-07-14",15.55
"638","2009-07-15",15.64
"639","2009-07-16",15.53
"640","2009-07-17",15.73
"641","2009-07-20",15.93
"642","2009-07-21",16.030001
"643","2009-07-22",16.32
"644","2009-07-23",16.74
"645","2009-07-24",16.299999
"646","2009-07-27",16.15
"647","2009-07-28",16.43
"648","2009-07-29",16.280001
"649","2009-07-30",16.790001
"650","2009-07-31",16.83
"651","2009-08-03",16.91
"652","2009-08-04",16.360001
"653","2009-08-05",16.32
"654","2009-08-06",16.389999
"655","2009-08-07",16.379999
"656","2009-08-10",16.08
"657","2009-08-11",15.72
"658","2009-08-12",15.77
"659","2009-08-13",15.71
"660","2009-08-14",15.71
"661","2009-08-17",15.28
"662","2009-08-18",15.65
"663","2009-08-19",15.81
"664","2009-08-20",15.99
"665","2009-08-21",15.62
"666","2009-08-24",15.58
"667","2009-08-25",15.47
"668","2009-08-26",15.6
"669","2009-08-27",15.7
"670","2009-08-28",15.79
"671","2009-08-31",15.56
"672","2009-09-01",15.49
"673","2009-09-02",15.55
"674","2009-09-03",15.67
"675","2009-09-04",15.53
"676","2009-09-08",15.21
"677","2009-09-09",15.43
"678","2009-09-10",15.7
"679","2009-09-11",15.88
"680","2009-09-14",16.030001
"681","2009-09-15",15.8
"682","2009-09-16",16.26
"683","2009-09-17",16.030001
"684","2009-09-18",16.08
"685","2009-09-21",16.139999
"686","2009-09-22",16.030001
"687","2009-09-23",15.93
"688","2009-09-24",15.92
"689","2009-09-25",15.98
"690","2009-09-28",16.75
"691","2009-09-29",17.049999
"692","2009-09-30",17.450001
"693","2009-10-01",17.52
"694","2009-10-02",17.440001
"695","2009-10-05",17.299999
"696","2009-10-06",17.450001
"697","2009-10-07",17.35
"698","2009-10-08",17.200001
"699","2009-10-09",17.139999
"700","2009-10-12",17.370001
"701","2009-10-13",17.620001
"702","2009-10-14",18.549999
"703","2009-10-15",18.58
"704","2009-10-16",18.219999
"705","2009-10-19",18.290001
"706","2009-10-20",17.959999
"707","2009-10-21",17.709999
"708","2009-10-22",17.360001
"709","2009-10-23",17.48
"710","2009-10-26",17.26
"711","2009-10-27",17.18
"712","2009-10-28",16.540001
"713","2009-10-29",16.99
"714","2009-10-30",16.709999
"715","2009-11-02",17.219999
"716","2009-11-03",17.16
"717","2009-11-04",17.07
"718","2009-11-05",17.459999
"719","2009-11-06",17.25
"720","2009-11-09",17.440001
"721","2009-11-10",17.309999
"722","2009-11-11",17.25
"723","2009-11-12",16.98
"724","2009-11-13",17.389999
"725","2009-11-16",17.389999
"726","2009-11-17",17.139999
"727","2009-11-18",17.309999
"728","2009-11-19",17.15
"729","2009-11-20",17.17
"730","2009-11-23",17.440001
"731","2009-11-24",17.18
"732","2009-11-25",17.440001
"733","2009-11-27",16.98
"734","2009-11-30",16.57
"735","2009-12-01",16.83
"736","2009-12-02",16.790001
"737","2009-12-03",16.709999
"738","2009-12-04",16.76
"739","2009-12-07",16.75
"740","2009-12-08",16.48
"741","2009-12-09",16.58
"742","2009-12-10",16.82
"743","2009-12-11",16.690001
"744","2009-12-14",16.84
"745","2009-12-15",16.73
"746","2009-12-16",16.809999
"747","2009-12-17",16.49
"748","2009-12-18",16.469999
"749","2009-12-21",16.379999
"750","2009-12-22",16.41
"751","2009-12-23",16.309999
"752","2009-12-24",16.639999
"753","2009-12-28",16.6
"754","2009-12-29",16.040001
"755","2009-12-30",16.110001
"756","2009-12-31",16.26
"757","2010-01-04",16.49
"758","2010-01-05",16.48
"759","2010-01-06",16.52
"760","2010-01-07",16.799999
"761","2010-01-08",16.77
"762","2010-01-11",17.200001
"763","2010-01-12",17.15
"764","2010-01-13",17.27
"765","2010-01-14",17.280001
"766","2010-01-15",18.059999
"767","2010-01-19",18.120001
"768","2010-01-20",18.33
"769","2010-01-21",18.07
"770","2010-01-22",17.280001
"771","2010-01-25",17.290001
"772","2010-01-26",17.1
"773","2010-01-27",18.059999
"774","2010-01-28",17.65
"775","2010-01-29",17.33
"776","2010-02-01",17.33
"777","2010-02-02",17.209999
"778","2010-02-03",17.129999
"779","2010-02-04",16.780001
"780","2010-02-05",16.32
"781","2010-02-08",16.82
"782","2010-02-09",17
"783","2010-02-10",16.73
"784","2010-02-11",16.860001
"785","2010-02-12",16.700001
"786","2010-02-16",16.969999
"787","2010-02-17",17.08
"788","2010-02-18",17.280001
"789","2010-02-19",17.139999
"790","2010-02-22",17.25
"791","2010-02-23",17.139999
"792","2010-02-24",17.030001
"793","2010-02-25",16.719999
"794","2010-02-26",16.68
"795","2010-03-01",16.84
"796","2010-03-02",16.83
"797","2010-03-03",16.74
"798","2010-03-04",16.66
"799","2010-03-05",16.85
"800","2010-03-08",17.43
"801","2010-03-09",17.700001
"802","2010-03-10",17.76
"803","2010-03-11",17.74
"804","2010-03-12",17.780001
"805","2010-03-15",17.459999
"806","2010-03-16",17.360001
"807","2010-03-17",17.49
"808","2010-03-18",17.059999
"809","2010-03-19",16.940001
"810","2010-03-22",17
"811","2010-03-23",16.99
"812","2010-03-24",16.91
"813","2010-03-25",17.57
"814","2010-03-26",17.4
"815","2010-03-29",17.58
"816","2010-03-30",17.530001
"817","2010-03-31",17.26
"818","2010-04-01",17.450001
"819","2010-04-05",17.48
"820","2010-04-06",17.620001
"821","2010-04-07",17.780001
"822","2010-04-08",17.68
"823","2010-04-09",17.84
"824","2010-04-12",17.709999
"825","2010-04-13",17.91
"826","2010-04-14",18.1
"827","2010-04-15",18.1
"828","2010-04-16",18.059999
"829","2010-04-19",17.950001
"830","2010-04-20",18.200001
"831","2010-04-21",17.91
"832","2010-04-22",17.9
"833","2010-04-23",18.09
"834","2010-04-26",17.9
"835","2010-04-27",18.1
"836","2010-04-28",17.889999
"837","2010-04-29",18.43
"838","2010-04-30",18.51
"839","2010-05-03",18.440001
"840","2010-05-04",18.049999
"841","2010-05-05",17.77
"842","2010-05-06",17.549999
"843","2010-05-07",17.200001
"844","2010-05-10",17.639999
"845","2010-05-11",17.41
"846","2010-05-12",17.379999
"847","2010-05-13",17.43
"848","2010-05-14",17.309999
"849","2010-05-17",16.99
"850","2010-05-18",16.76
"851","2010-05-19",16.370001
"852","2010-05-20",15.86
"853","2010-05-21",15.89
"854","2010-05-24",15.87
"855","2010-05-25",15.29
"856","2010-05-26",15.27
"857","2010-05-27",15.71
"858","2010-05-28",15.55
"859","2010-06-01",15.44
"860","2010-06-02",15.77
"861","2010-06-03",16.24
"862","2010-06-04",15.74
"863","2010-06-07",15.24
"864","2010-06-08",15.42
"865","2010-06-09",15.58
"866","2010-06-10",15.55
"867","2010-06-11",15.59
"868","2010-06-14",15.65
"869","2010-06-15",15.69
"870","2010-06-16",15.55
"871","2010-06-17",15.26
"872","2010-06-18",15.45
"873","2010-06-21",15.64
"874","2010-06-22",15.47
"875","2010-06-23",15.47
"876","2010-06-24",15.17
"877","2010-06-25",15.29
"878","2010-06-28",15.33
"879","2010-06-29",14.96
"880","2010-06-30",14.73
"881","2010-07-01",14.84
"882","2010-07-02",14.98
"883","2010-07-06",15.11
"884","2010-07-07",15.21
"885","2010-07-08",15.4
"886","2010-07-09",15.79
"887","2010-07-12",15.56
"888","2010-07-13",15.69
"889","2010-07-14",15.31
"890","2010-07-15",15.25
"891","2010-07-16",15.1
"892","2010-07-19",15.38
"893","2010-07-20",15.44
"894","2010-07-21",15.4
"895","2010-07-22",15.74
"896","2010-07-23",16.040001
"897","2010-07-26",16.209999
"898","2010-07-27",16.34
"899","2010-07-28",16.27
"900","2010-07-29",16.24
"901","2010-07-30",16.379999
"902","2010-08-02",16.85
"903","2010-08-03",16.73
"904","2010-08-04",16.530001
"905","2010-08-05",16.49
"906","2010-08-06",16.690001
"907","2010-08-09",16.67
"908","2010-08-10",16.549999
"909","2010-08-11",16.17
"910","2010-08-12",16.059999
"911","2010-08-13",16.02
"912","2010-08-16",16.08
"913","2010-08-17",16.26
"914","2010-08-18",16.24
"915","2010-08-19",16.200001
"916","2010-08-20",16.17
"917","2010-08-23",16.26
"918","2010-08-24",15.82
"919","2010-08-25",15.95
"920","2010-08-26",16.1
"921","2010-08-27",16.1
"922","2010-08-30",15.99
"923","2010-08-31",16.02
"924","2010-09-01",16.77
"925","2010-09-02",16.620001
"926","2010-09-03",16.77
"927","2010-09-07",16.719999
"928","2010-09-08",16.700001
"929","2010-09-09",16.93
"930","2010-09-10",17.08
"931","2010-09-13",17.1
"932","2010-09-14",17.08
"933","2010-09-15",17
"934","2010-09-16",17.030001
"935","2010-09-17",16.969999
"936","2010-09-20",16.98
"937","2010-09-21",16.93
"938","2010-09-22",16.92
"939","2010-09-23",16.76
"940","2010-09-24",16.99
"941","2010-09-27",17.07
"942","2010-09-28",17.15
"943","2010-09-29",17.48
"944","2010-09-30",17.469999
"945","2010-10-01",17.74
"946","2010-10-04",17.969999
"947","2010-10-05",18.18
"948","2010-10-06",18.309999
"949","2010-10-07",18.290001
"950","2010-10-08",18.440001
"951","2010-10-11",18.42
"952","2010-10-12",18.370001
"953","2010-10-13",18.780001
"954","2010-10-14",18.959999
"955","2010-10-15",18.91
"956","2010-10-18",18.49
"957","2010-10-19",18.049999
"958","2010-10-20",18.360001
"959","2010-10-21",18.4
"960","2010-10-22",18.5
"961","2010-10-25",18.65
"962","2010-10-26",18.530001
"963","2010-10-27",18.209999
"964","2010-10-28",18.35
"965","2010-10-29",18.43
"966","2010-11-01",18.549999
"967","2010-11-02",18.719999
"968","2010-11-03",18.549999
"969","2010-11-04",18.799999
"970","2010-11-05",18.809999
"971","2010-11-08",18.9
"972","2010-11-09",19
"973","2010-11-10",19.07
"974","2010-11-11",18.84
"975","2010-11-12",18.74
