"","date","MTBC"
"1002","2018-07-13",4.08
"1003","2018-07-16",4.1
"1004","2018-07-17",4.45
"1005","2018-07-18",4.77
"1006","2018-07-19",4.77
"1007","2018-07-20",4.8
"1008","2018-07-23",4.9
"1009","2018-07-24",4.93
"1010","2018-07-25",5.14
"1011","2018-07-26",5.25
"1012","2018-07-27",4.93
"1013","2018-07-30",4.72
"1014","2018-07-31",4.78
"1015","2018-08-01",4.97
"1016","2018-08-02",4.8
"1017","2018-08-03",4.77
"1018","2018-08-06",4.78
"1019","2018-08-07",4.75
"1020","2018-08-08",4.8
"1021","2018-08-09",4.31
"1022","2018-08-10",4.39
"1023","2018-08-13",4.39
"1024","2018-08-14",4.37
"1025","2018-08-15",4.27
"1026","2018-08-16",4.39
"1027","2018-08-17",4.77
"1028","2018-08-20",4.67
"1029","2018-08-21",4.75
"1030","2018-08-22",4.82
"1031","2018-08-23",4.75
"1032","2018-08-24",4.63
"1033","2018-08-27",4.69
"1034","2018-08-28",4.62
"1035","2018-08-29",4.6
"1036","2018-08-30",4.445
"1037","2018-08-31",4.33
"1038","2018-09-04",4.63
"1039","2018-09-05",4.62
"1040","2018-09-06",4.54
"1041","2018-09-07",4.55
"1042","2018-09-10",4.68
"1043","2018-09-11",4.75
"1044","2018-09-12",4.65
"1045","2018-09-13",4.45
"1046","2018-09-14",4.53
"1047","2018-09-17",4.46
"1048","2018-09-18",4.48
"1049","2018-09-19",4.51
"1050","2018-09-20",4.68
"1051","2018-09-21",4.78
"1052","2018-09-24",4.77
"1053","2018-09-25",4.94
"1054","2018-09-26",5.07
"1055","2018-09-27",5.24
"1056","2018-09-28",5.2
"1057","2018-10-01",5.32
"1058","2018-10-02",5.3
"1059","2018-10-03",5.26
"1060","2018-10-04",5.16
"1061","2018-10-05",5.11
"1062","2018-10-08",5.13
"1063","2018-10-09",5.28
"1064","2018-10-10",5.15
"1065","2018-10-11",5.07
"1066","2018-10-12",5.06
"1067","2018-10-15",5.08
"1068","2018-10-16",5.17
"1069","2018-10-17",5.13
"1070","2018-10-18",5.11
"1071","2018-10-19",5.07
"1072","2018-10-22",5.08
"1073","2018-10-23",5.03
"1074","2018-10-24",4.95
"1075","2018-10-25",4.81
"1076","2018-10-26",4.74
"1077","2018-10-29",4.86
"1078","2018-10-30",4.94
"1079","2018-10-31",5.05
"1080","2018-11-01",5.21
"1081","2018-11-02",5.14
"1082","2018-11-05",5.4
"1083","2018-11-06",5.45
"1084","2018-11-07",5.23
"1085","2018-11-08",5.11
"1086","2018-11-09",5.03
"1087","2018-11-12",5.21
"1088","2018-11-13",5.05
"1089","2018-11-14",4.9
"1090","2018-11-15",5
"1091","2018-11-16",4.96
"1092","2018-11-19",4.9
"1093","2018-11-20",4.78
"1094","2018-11-21",4.96
"1095","2018-11-23",5.23
"1096","2018-11-26",5.1
"1097","2018-11-27",4.93
"1098","2018-11-28",4.95
"1099","2018-11-29",4.9
"1100","2018-11-30",4.97
"1101","2018-12-03",4.94
"1102","2018-12-04",4.83
"1103","2018-12-06",4.93
"1104","2018-12-07",4.7
"1105","2018-12-10",4.77
"1106","2018-12-11",4.74
"1107","2018-12-12",4.7
"1108","2018-12-13",4.61
"1109","2018-12-14",4.6
"1110","2018-12-17",4.24
"1111","2018-12-18",4.29
"1112","2018-12-19",4.07
"1113","2018-12-20",3.75
"1114","2018-12-21",3.48
"1115","2018-12-24",3.4
"1116","2018-12-26",3.58
"1117","2018-12-27",3.53
"1118","2018-12-28",3.81
"1119","2018-12-31",3.8
"1120","2019-01-02",3.84
"1121","2019-01-03",3.95
"1122","2019-01-04",4.06
"1123","2019-01-07",4.17
"1124","2019-01-08",4.27
"1125","2019-01-09",4.39
"1126","2019-01-10",4.5
"1127","2019-01-11",4.5
"1128","2019-01-14",4.54
"1129","2019-01-15",4.48
"1130","2019-01-16",4.5
"1131","2019-01-17",4.43
"1132","2019-01-18",4.55
"1133","2019-01-22",4.3
"1134","2019-01-23",4.11
"1135","2019-01-24",4.22
"1136","2019-01-25",4.23
"1137","2019-01-28",4.22
"1138","2019-01-29",4.187
"1139","2019-01-30",4.09
"1140","2019-01-31",4.12
"1141","2019-02-01",4.13
"1142","2019-02-04",4.12
"1143","2019-02-05",4.34
"1144","2019-02-06",4.41
"1145","2019-02-07",4.38
"1146","2019-02-08",4.3
"1147","2019-02-11",4.36
"1148","2019-02-12",4.48
"1149","2019-02-13",4.62
"1150","2019-02-14",4.66
"1151","2019-02-15",4.68
"1152","2019-02-19",4.67
"1153","2019-02-20",4.55
"1154","2019-02-21",4.53
"1155","2019-02-22",4.48
"1156","2019-02-25",4.45
"1157","2019-02-26",4.47
"1158","2019-02-27",4.47
"1159","2019-02-28",4.42
"1160","2019-03-01",4.43
"1161","2019-03-04",4.41
"1162","2019-03-05",4.44
"1163","2019-03-06",4.46
"1164","2019-03-07",4.46
"1165","2019-03-08",4.43
"1166","2019-03-11",4.4
"1167","2019-03-12",4.57
"1168","2019-03-13",4.59
"1169","2019-03-14",4.46
"1170","2019-03-15",4.7
"1171","2019-03-18",4.72
"1172","2019-03-19",4.69
"1173","2019-03-20",4.38
"1174","2019-03-21",4.64
"1175","2019-03-22",4.62
"1176","2019-03-25",4.57
"1177","2019-03-26",4.55
"1178","2019-03-27",4.54
"1179","2019-03-28",4.52
"1180","2019-03-29",4.41
"1181","2019-04-01",4.53
"1182","2019-04-02",4.93
"1183","2019-04-03",5.05
"1184","2019-04-04",5
"1185","2019-04-05",5
"1186","2019-04-08",5.02
"1187","2019-04-09",4.86
"1188","2019-04-10",4.79
"1189","2019-04-11",4.92
"1190","2019-04-12",4.86
"1191","2019-04-15",4.94
"1192","2019-04-16",4.92
"1193","2019-04-17",4.97
"1194","2019-04-18",5.07
"1195","2019-04-22",5.39
"1196","2019-04-23",5.37
"1197","2019-04-24",5.36
"1198","2019-04-25",5.39
"1199","2019-04-26",5.12
"1200","2019-04-29",5.19
"1201","2019-04-30",5.18
"1202","2019-05-01",5.09
"1203","2019-05-02",5.03
"1204","2019-05-03",5.2
"1205","2019-05-06",5.11
"1206","2019-05-07",5.1
"1207","2019-05-08",5.25
"1208","2019-05-09",5.14
"1209","2019-05-10",5.1
"1210","2019-05-13",4.99
"1211","2019-05-14",4.99
"1212","2019-05-15",4.95
"1213","2019-05-16",4.97
"1214","2019-05-17",4.98
"1215","2019-05-20",4.98
"1216","2019-05-21",5.09
"1217","2019-05-22",5.09
"1218","2019-05-23",5.07
"1219","2019-05-24",5.01
"1220","2019-05-28",4.99
"1221","2019-05-29",4.84
"1222","2019-05-30",4.88
"1223","2019-05-31",4.8
"1224","2019-06-03",4.68
"1225","2019-06-04",4.67
"1226","2019-06-05",4.7
"1227","2019-06-06",4.78
"1228","2019-06-07",4.7
"1229","2019-06-10",4.8
"1230","2019-06-11",4.73
"1231","2019-06-12",4.62
"1232","2019-06-13",4.8
"1233","2019-06-14",4.79
"1234","2019-06-17",4.67
"1235","2019-06-18",4.63
"1236","2019-06-19",4.64
"1237","2019-06-20",4.46
"1238","2019-06-21",4.8
"1239","2019-06-24",4.66
"1240","2019-06-25",4.68
"1241","2019-06-26",4.85
"1242","2019-06-27",5.03
"1243","2019-06-28",5.05
"1244","2019-07-01",5
"1245","2019-07-02",4.91
"1246","2019-07-03",4.92
"1247","2019-07-05",4.89
"1248","2019-07-08",4.87
"1249","2019-07-09",4.92
"1250","2019-07-10",4.95
"1251","2019-07-11",4.95
"1252","2019-07-12",5.07
"1253","2019-07-15",4.86
"1254","2019-07-16",4.83
"1255","2019-07-17",4.735
"1256","2019-07-18",4.68
"1257","2019-07-19",4.646
"1258","2019-07-22",4.66
"1259","2019-07-23",4.71
"1260","2019-07-24",4.68
"1261","2019-07-25",4.68
"1262","2019-07-26",4.72
"1263","2019-07-29",4.65
"1264","2019-07-30",4.647
"1265","2019-07-31",4.75
"1266","2019-08-01",4.87
"1267","2019-08-02",4.745
"1268","2019-08-05",4.67
"1269","2019-08-06",4.89
"1270","2019-08-07",4.94
"1271","2019-08-08",4.86
"1272","2019-08-09",4.92
"1273","2019-08-12",4.76
"1274","2019-08-13",4.81
"1275","2019-08-14",4.73
"1276","2019-08-15",4.65
"1277","2019-08-16",4.625
"1278","2019-08-19",4.62
"1279","2019-08-20",4.64
"1280","2019-08-21",4.68
"1281","2019-08-22",4.52
"1282","2019-08-23",4.5
"1283","2019-08-26",4.31
"1284","2019-08-27",4.32
"1285","2019-08-28",4.442
"1286","2019-08-29",4.48
"1287","2019-08-30",4.47
"1288","2019-09-03",4.491
"1289","2019-09-04",4.44
"1290","2019-09-05",4.44
"1291","2019-09-06",4.47
"1292","2019-09-09",4.455
"1293","2019-09-10",4.5
"1294","2019-09-11",4.475
"1295","2019-09-12",4.38
"1296","2019-09-13",4.3
"1297","2019-09-16",4.28
"1298","2019-09-17",4.2
"1299","2019-09-18",4.07
"1300","2019-09-19",3.97
"1301","2019-09-20",4.11
"1302","2019-09-23",4.2
"1303","2019-09-24",3.95
"1304","2019-09-25",4.01
"1305","2019-09-26",3.99
"1306","2019-09-27",3.88
"1307","2019-09-30",3.78
"1308","2019-10-01",3.925
"1309","2019-10-02",3.77
"1310","2019-10-03",3.95
"1311","2019-10-04",3.9
"1312","2019-10-07",3.86
"1313","2019-10-08",3.76
"1314","2019-10-09",3.77
"1315","2019-10-10",3.8
"1316","2019-10-11",3.96
"1317","2019-10-14",4
"1318","2019-10-15",4.1
"1319","2019-10-16",4.1
"1320","2019-10-17",4.1
"1321","2019-10-18",3.97
"1322","2019-10-21",3.94
"1323","2019-10-22",4.09
"1324","2019-10-23",3.96
"1325","2019-10-24",3.84
"1326","2019-10-25",3.83
"1327","2019-10-28",3.77
"1328","2019-10-29",3.51
"1329","2019-10-30",3.65
"1330","2019-10-31",3.63
"1331","2019-11-01",3.68
"1332","2019-11-04",3.81
"1333","2019-11-05",3.78
"1334","2019-11-06",3.712
"1335","2019-11-07",3.6
"1336","2019-11-08",3.66
"1337","2019-11-11",3.63
"1338","2019-11-12",3.57
"1339","2019-11-13",3.8
"1340","2019-11-14",3.78
"1341","2019-11-15",3.83
"1342","2019-11-18",3.86
"1343","2019-11-19",3.9
"1344","2019-11-20",3.94
"1345","2019-11-21",3.89
"1346","2019-11-22",3.96
"1347","2019-11-25",4
"1348","2019-11-26",3.76
"1349","2019-11-27",3.95
"1350","2019-11-29",4.075
"1351","2019-12-02",4.07
"1352","2019-12-03",4.2
"1353","2019-12-04",4.25
"1354","2019-12-05",4.23
"1355","2019-12-06",4.31
"1356","2019-12-09",4.35
"1357","2019-12-10",4.28
"1358","2019-12-11",4.19
"1359","2019-12-12",4.2
"1360","2019-12-13",4.26
"1361","2019-12-16",4.14
"1362","2019-12-17",4.18
"1363","2019-12-18",4.14
"1364","2019-12-19",4.17
"1365","2019-12-20",4.13
"1366","2019-12-23",4.07
"1367","2019-12-24",4.13
"1368","2019-12-26",4.12
"1369","2019-12-27",4.15
"1370","2019-12-30",4.05
"1371","2019-12-31",4.06
"1372","2020-01-02",4.085
"1373","2020-01-03",4.03
"1374","2020-01-06",3.96
"1375","2020-01-07",3.95
"1376","2020-01-08",4.265
"1377","2020-01-09",4.45
"1378","2020-01-10",4.45
"1379","2020-01-13",4.75
"1380","2020-01-14",4.7
"1381","2020-01-15",4.68
"1382","2020-01-16",4.81
"1383","2020-01-17",4.73
"1384","2020-01-21",4.71
"1385","2020-01-22",4.73
"1386","2020-01-23",4.82
"1387","2020-01-24",4.828
"1388","2020-01-27",4.81
"1389","2020-01-28",4.81
"1390","2020-01-29",4.72
"1391","2020-01-30",4.8
"1392","2020-01-31",4.91
"1393","2020-02-03",4.91
"1394","2020-02-04",4.9
"1395","2020-02-05",4.85
"1396","2020-02-06",5.35
"1397","2020-02-07",5.857
"1398","2020-02-10",6.41
"1399","2020-02-11",5.61
"1400","2020-02-12",6.04
"1401","2020-02-13",6.23
"1402","2020-02-14",6.65
"1403","2020-02-18",7.59
"1404","2020-02-19",7.18
"1405","2020-02-20",7.16
"1406","2020-02-21",6.74
"1407","2020-02-24",6.53
"1408","2020-02-25",6.64
"1409","2020-02-26",6.71
"1410","2020-02-27",6.43
"1411","2020-02-28",5.46
"1412","2020-03-02",5.43
"1413","2020-03-03",5.04
"1414","2020-03-04",4.97
"1415","2020-03-05",5.13
"1416","2020-03-06",5.55
"1417","2020-03-09",5.25
"1418","2020-03-10",5.2
"1419","2020-03-11",5.31
"1420","2020-03-12",4.66
"1421","2020-03-13",4.83
"1422","2020-03-16",3.89
"1423","2020-03-17",4.07
"1424","2020-03-18",4.16
"1425","2020-03-19",4.39
"1426","2020-03-20",4.56
"1427","2020-03-23",5.18
"1428","2020-03-24",5.57
"1429","2020-03-25",5.37
"1430","2020-03-26",5.64
"1431","2020-03-27",5.92
"1432","2020-03-30",5.53
"1433","2020-03-31",5.5
"1434","2020-04-01",5.16
"1435","2020-04-02",5.13
"1436","2020-04-03",5.16
"1437","2020-04-06",5.55
"1438","2020-04-07",5.5
"1439","2020-04-08",5.93
"1440","2020-04-09",6.38
"1441","2020-04-13",6.62
"1442","2020-04-14",7
"1443","2020-04-15",7.08
"1444","2020-04-16",6.65
"1445","2020-04-17",6.37
"1446","2020-04-20",6.64
"1447","2020-04-21",6.56
"1448","2020-04-22",6.55
"1449","2020-04-23",6.52
"1450","2020-04-24",6.25
"1451","2020-04-27",6.42
"1452","2020-04-28",6.4
"1453","2020-04-29",6.32
"1454","2020-04-30",6.18
"1455","2020-05-01",5.92
"1456","2020-05-04",6.06
"1457","2020-05-05",5.91
"1458","2020-05-06",6.04
"1459","2020-05-07",6.28
"1460","2020-05-08",6.39
"1461","2020-05-11",6.71
"1462","2020-05-12",6.7
"1463","2020-05-13",6.29
"1464","2020-05-14",6.4
"1465","2020-05-15",6.59
"1466","2020-05-18",6.48
"1467","2020-05-19",6.69
"1468","2020-05-20",6.92
"1469","2020-05-21",6.75
"1470","2020-05-22",6.65
"1471","2020-05-26",6.27
"1472","2020-05-27",6.33
"1473","2020-05-28",6.38
"1474","2020-05-29",6.55
"1475","2020-06-01",6.71
"1476","2020-06-02",7.4
"1477","2020-06-03",7.29
"1478","2020-06-04",7.35
"1479","2020-06-05",7.44
"1480","2020-06-08",7.32
"1481","2020-06-09",7.29
"1482","2020-06-10",6.9
"1483","2020-06-11",6.4
"1484","2020-06-12",6.73
"1485","2020-06-15",6.88
"1486","2020-06-16",6.76
"1487","2020-06-17",7.39
"1488","2020-06-18",8.08
"1489","2020-06-19",8.15
"1490","2020-06-22",8.77
"1491","2020-06-23",8.49
"1492","2020-06-24",8.72
"1493","2020-06-25",8.755
"1494","2020-06-26",8.75
"1495","2020-06-29",8.19
"1496","2020-06-30",8.29
"1497","2020-07-01",8.46
"1498","2020-07-02",9.55
"1499","2020-07-06",9.84
"1500","2020-07-07",11.11
"1501","2020-07-08",10.71
"1502","2020-07-09",10.45
"1503","2020-07-10",10.52
"1504","2020-07-13",9.87
"1505","2020-07-14",9.56
"1506","2020-07-15",9.84
"1507","2020-07-16",10.84
"1508","2020-07-17",11.41
"1509","2020-07-20",10.92
"1510","2020-07-21",10.95
"1511","2020-07-22",10.22
"1512","2020-07-23",10.29
"1513","2020-07-24",10.05
"1514","2020-07-27",10.32
"1515","2020-07-28",10.33
"1516","2020-07-29",10.55
"1517","2020-07-30",10.7
"1518","2020-07-31",10.87
"1519","2020-08-03",11.16
"1520","2020-08-04",11.15
"1521","2020-08-05",11.02
"1522","2020-08-06",11.95
"1523","2020-08-07",11.95
"1524","2020-08-10",12.53
"1525","2020-08-11",12.3
"1526","2020-08-12",12.12
"1527","2020-08-13",11.965
"1528","2020-08-14",11.35
"1529","2020-08-17",10.68
"1530","2020-08-18",11
"1531","2020-08-19",10.63
"1532","2020-08-20",10.72
"1533","2020-08-21",10.33
"1534","2020-08-24",9.97
"1535","2020-08-25",10.22
"1536","2020-08-26",10.03
"1537","2020-08-27",9.7
"1538","2020-08-28",9.55
"1539","2020-08-31",9.57
"1540","2020-09-01",9.31
"1541","2020-09-02",9.3
"1542","2020-09-03",8.96
"1543","2020-09-04",8.82
"1544","2020-09-08",8.35
"1545","2020-09-09",8.99
"1546","2020-09-10",9.02
"1547","2020-09-11",9.42
"1548","2020-09-14",9.8
"1549","2020-09-15",9.53
"1550","2020-09-16",9.14
"1551","2020-09-17",9.18
"1552","2020-09-18",9.55
"1553","2020-09-21",9
"1554","2020-09-22",8.79
"1555","2020-09-23",8.6
"1556","2020-09-24",8.27
"1557","2020-09-25",8.51
"1558","2020-09-28",8.74
"1559","2020-09-29",8.92
"1560","2020-09-30",8.87
"1561","2020-10-01",8.75
"1562","2020-10-02",8.51
"1563","2020-10-05",8.31
"1564","2020-10-06",8.2
"1565","2020-10-07",8.65
"1566","2020-10-08",8.63
"1567","2020-10-09",8.44
"1568","2020-10-12",8.52
"1569","2020-10-13",9.1
"1570","2020-10-14",8.91
"1571","2020-10-15",8.97
"1572","2020-10-16",8.86
"1573","2020-10-19",8.36
"1574","2020-10-20",8.53
"1575","2020-10-21",8.69
"1576","2020-10-22",8.64
"1577","2020-10-23",8.6
"1578","2020-10-26",8.31
"1579","2020-10-27",8.2
"1580","2020-10-28",7.93
"1581","2020-10-29",7.83
"1582","2020-10-30",7.67
"1583","2020-11-02",7.61
"1584","2020-11-03",8.24
"1585","2020-11-04",8.18
"1586","2020-11-05",8.45
"1587","2020-11-06",8.82
"1588","2020-11-09",9
"1589","2020-11-10",9.37
"1590","2020-11-11",9.15
"1591","2020-11-12",8.64
"1592","2020-11-13",8.38
"1593","2020-11-16",8.44
"1594","2020-11-17",8.29
"1595","2020-11-18",8.57
"1596","2020-11-19",9.47
"1597","2020-11-20",10.25
"1598","2020-11-23",11.09
"1599","2020-11-24",10.49
"1600","2020-11-25",10.52
"1601","2020-11-27",10.6
