"","date","REVG"
"109","2017-07-03",27.85
"110","2017-07-05",27.83
"111","2017-07-06",27.67
"112","2017-07-07",27.870001
"113","2017-07-10",26.41
"114","2017-07-11",25.540001
"115","2017-07-12",24.790001
"116","2017-07-13",26.129999
"117","2017-07-14",26.26
"118","2017-07-17",25.9
"119","2017-07-18",25.870001
"120","2017-07-19",27.18
"121","2017-07-20",26.620001
"122","2017-07-21",26.24
"123","2017-07-24",26.129999
"124","2017-07-25",26.309999
"125","2017-07-26",27.26
"126","2017-07-27",27.059999
"127","2017-07-28",26.57
"128","2017-07-31",26.75
"129","2017-08-01",26.58
"130","2017-08-02",26.879999
"131","2017-08-03",27.98
"132","2017-08-04",26.700001
"133","2017-08-07",27.1
"134","2017-08-08",27.120001
"135","2017-08-09",25.42
"136","2017-08-10",25.209999
"137","2017-08-11",25.08
"138","2017-08-14",25.389999
"139","2017-08-15",24.24
"140","2017-08-16",24.280001
"141","2017-08-17",24
"142","2017-08-18",24.57
"143","2017-08-21",24.639999
"144","2017-08-22",24.75
"145","2017-08-23",24.68
"146","2017-08-24",24.370001
"147","2017-08-25",24.459999
"148","2017-08-28",24.5
"149","2017-08-29",25.07
"150","2017-08-30",24.92
"151","2017-08-31",25.190001
"152","2017-09-01",25.35
"153","2017-09-05",25.129999
"154","2017-09-06",25.290001
"155","2017-09-07",25.389999
"156","2017-09-08",26.450001
"157","2017-09-11",26.290001
"158","2017-09-12",26.209999
"159","2017-09-13",26.68
"160","2017-09-14",26.469999
"161","2017-09-15",26.92
"162","2017-09-18",27.4
"163","2017-09-19",27.540001
"164","2017-09-20",27.549999
"165","2017-09-21",27.52
"166","2017-09-22",27.84
"167","2017-09-25",27.77
"168","2017-09-26",27.98
"169","2017-09-27",28.370001
"170","2017-09-28",28.690001
"171","2017-09-29",28.76
"172","2017-10-02",28.82
"173","2017-10-03",28.76
"174","2017-10-04",28.709999
"175","2017-10-05",28.879999
"176","2017-10-06",28.84
"177","2017-10-09",29.190001
"178","2017-10-10",28.93
"179","2017-10-11",28.68
"180","2017-10-12",27.559999
"181","2017-10-13",27.120001
"182","2017-10-16",27.209999
"183","2017-10-17",26.860001
"184","2017-10-18",27.01
"185","2017-10-19",27.290001
"186","2017-10-20",27.389999
"187","2017-10-23",27.59
"188","2017-10-24",27.24
"189","2017-10-25",25.84
"190","2017-10-26",26.4
"191","2017-10-27",26.58
"192","2017-10-30",25.58
"193","2017-10-31",25.799999
"194","2017-11-01",25.629999
"195","2017-11-02",25.700001
"196","2017-11-03",25.610001
"197","2017-11-06",25.610001
"198","2017-11-07",25.66
"199","2017-11-08",25.34
"200","2017-11-09",24.92
"201","2017-11-10",25.049999
"202","2017-11-13",24.450001
"203","2017-11-14",24.08
"204","2017-11-15",23.75
"205","2017-11-16",24.27
"206","2017-11-17",25.110001
"207","2017-11-20",25.66
"208","2017-11-21",26.42
"209","2017-11-22",26.620001
"210","2017-11-24",26.74
"211","2017-11-27",26.5
"212","2017-11-28",27.200001
"213","2017-11-29",27.440001
"214","2017-11-30",27.309999
"215","2017-12-01",27.610001
"216","2017-12-04",27.68
"217","2017-12-05",26.879999
"218","2017-12-06",26.799999
"219","2017-12-07",26.889999
"220","2017-12-08",26.77
"221","2017-12-11",27.200001
"222","2017-12-12",27.120001
"223","2017-12-13",27.32
"224","2017-12-14",27.57
"225","2017-12-15",28.84
"226","2017-12-18",29.48
"227","2017-12-19",29.41
"228","2017-12-20",30.559999
"229","2017-12-21",31.200001
"230","2017-12-22",31.98
"231","2017-12-26",31.389999
"232","2017-12-27",32.259998
"233","2017-12-28",31.950001
"234","2017-12-29",32.529999
"235","2018-01-02",32.790001
"236","2018-01-03",32.740002
"237","2018-01-04",32.73
"238","2018-01-05",32.75
"239","2018-01-08",32.779999
"240","2018-01-09",32.25
"241","2018-01-10",31.4
"242","2018-01-11",31.879999
"243","2018-01-12",31.690001
"244","2018-01-16",31.389999
"245","2018-01-17",31.6
"246","2018-01-18",31.5
"247","2018-01-19",31.92
"248","2018-01-22",31.9
"249","2018-01-23",31.389999
"250","2018-01-24",31.280001
"251","2018-01-25",31
"252","2018-01-26",30.950001
"253","2018-01-29",30.129999
"254","2018-01-30",29.719999
"255","2018-01-31",29.26
"256","2018-02-01",29
"257","2018-02-02",27.91
"258","2018-02-05",26.440001
"259","2018-02-06",26.389999
"260","2018-02-07",26.629999
"261","2018-02-08",26.16
"262","2018-02-09",27.209999
"263","2018-02-12",26.82
"264","2018-02-13",26.98
"265","2018-02-14",26.65
"266","2018-02-15",26.870001
"267","2018-02-16",26.610001
"268","2018-02-20",27
"269","2018-02-21",26.950001
"270","2018-02-22",27.110001
"271","2018-02-23",27.049999
"272","2018-02-26",27.57
"273","2018-02-27",27.280001
"274","2018-02-28",27
"275","2018-03-01",26.67
"276","2018-03-02",26.870001
"277","2018-03-05",26.790001
"278","2018-03-06",26.99
"279","2018-03-07",27.15
"280","2018-03-08",23.85
"281","2018-03-09",23.26
"282","2018-03-12",22.360001
"283","2018-03-13",22
"284","2018-03-14",22.26
"285","2018-03-15",21.709999
"286","2018-03-16",21.049999
"287","2018-03-19",21.440001
"288","2018-03-20",20.73
"289","2018-03-21",21.66
"290","2018-03-22",21.01
"291","2018-03-23",20.629999
"292","2018-03-26",21
"293","2018-03-27",21.1
"294","2018-03-28",20.58
"295","2018-03-29",20.76
"296","2018-04-02",20.15
"297","2018-04-03",20.120001
"298","2018-04-04",20.43
"299","2018-04-05",20.629999
"300","2018-04-06",20.16
"301","2018-04-09",19.6
"302","2018-04-10",19.9
"303","2018-04-11",19.85
"304","2018-04-12",20
"305","2018-04-13",19.799999
"306","2018-04-16",20.200001
"307","2018-04-17",18.42
"308","2018-04-18",18.799999
"309","2018-04-19",18.65
"310","2018-04-20",18.540001
"311","2018-04-23",18.190001
"312","2018-04-24",18
"313","2018-04-25",17.969999
"314","2018-04-26",18.200001
"315","2018-04-27",18.23
"316","2018-04-30",18.049999
"317","2018-05-01",18.15
"318","2018-05-02",17.68
"319","2018-05-03",17.379999
"320","2018-05-04",17.690001
"321","2018-05-07",18.43
"322","2018-05-08",18
"323","2018-05-09",17.85
"324","2018-05-10",17.700001
"325","2018-05-11",17.41
"326","2018-05-14",17.58
"327","2018-05-15",17.66
"328","2018-05-16",17.85
"329","2018-05-17",18.110001
"330","2018-05-18",18.280001
"331","2018-05-21",18.35
"332","2018-05-22",17.98
"333","2018-05-23",17.559999
"334","2018-05-24",17.530001
"335","2018-05-25",17.58
"336","2018-05-29",17.440001
"337","2018-05-30",17.66
"338","2018-05-31",16.959999
"339","2018-06-01",16.969999
"340","2018-06-04",17.01
"341","2018-06-05",17
"342","2018-06-06",17.91
"343","2018-06-07",14.52
"344","2018-06-08",15.05
"345","2018-06-11",15.09
"346","2018-06-12",15.94
"347","2018-06-13",15.73
"348","2018-06-14",16
"349","2018-06-15",15.94
"350","2018-06-18",16.24
"351","2018-06-19",15.83
"352","2018-06-20",16.07
"353","2018-06-21",15.91
"354","2018-06-22",15.95
"355","2018-06-25",16.34
"356","2018-06-26",16.299999
"357","2018-06-27",16.51
"358","2018-06-28",16.530001
"359","2018-06-29",17.01
"360","2018-07-02",16.32
"361","2018-07-03",16.129999
"362","2018-07-05",16.549999
"363","2018-07-06",16.48
"364","2018-07-09",16.75
"365","2018-07-10",17.07
"366","2018-07-11",16.5
"367","2018-07-12",16.09
"368","2018-07-13",15.91
"369","2018-07-16",15.82
"370","2018-07-17",15.76
"371","2018-07-18",15.76
"372","2018-07-19",16.41
"373","2018-07-20",16.370001
"374","2018-07-23",16.219999
"375","2018-07-24",15.82
"376","2018-07-25",15.86
"377","2018-07-26",16.549999
"378","2018-07-27",16.620001
"379","2018-07-30",16.530001
"380","2018-07-31",17.17
"381","2018-08-01",17.200001
"382","2018-08-02",17.25
"383","2018-08-03",17.43
"384","2018-08-06",17.33
"385","2018-08-07",17.559999
"386","2018-08-08",17.25
"387","2018-08-09",17.530001
"388","2018-08-10",17.51
"389","2018-08-13",17.25
"390","2018-08-14",17.34
"391","2018-08-15",16.84
"392","2018-08-16",17.08
"393","2018-08-17",16.969999
"394","2018-08-20",17.139999
"395","2018-08-21",17.48
"396","2018-08-22",17.24
"397","2018-08-23",16.559999
"398","2018-08-24",16.879999
"399","2018-08-27",17.27
"400","2018-08-28",17.17
"401","2018-08-29",17.030001
"402","2018-08-30",16.549999
"403","2018-08-31",17.01
"404","2018-09-04",16.290001
"405","2018-09-05",15.75
"406","2018-09-06",13.82
"407","2018-09-07",13.96
"408","2018-09-10",14.23
"409","2018-09-11",14.31
"410","2018-09-12",14.96
"411","2018-09-13",15.31
"412","2018-09-14",15.46
"413","2018-09-17",15.65
"414","2018-09-18",15.61
"415","2018-09-19",15.93
"416","2018-09-20",16.139999
"417","2018-09-21",16.110001
"418","2018-09-24",16.110001
"419","2018-09-25",15.29
"420","2018-09-26",15.4
"421","2018-09-27",15.38
"422","2018-09-28",15.7
"423","2018-10-01",14.19
"424","2018-10-02",14.44
"425","2018-10-03",14.88
"426","2018-10-04",14.78
"427","2018-10-05",14.73
"428","2018-10-08",14.67
"429","2018-10-09",13.84
"430","2018-10-10",13.21
"431","2018-10-11",13.24
"432","2018-10-12",13.3
"433","2018-10-15",13.51
"434","2018-10-16",13.6
"435","2018-10-17",13.57
"436","2018-10-18",12.98
"437","2018-10-19",12.82
"438","2018-10-22",12.49
"439","2018-10-23",12
"440","2018-10-24",11.39
"441","2018-10-25",10.97
"442","2018-10-26",10.5
"443","2018-10-29",10.42
"444","2018-10-30",10.52
"445","2018-10-31",10.91
"446","2018-11-01",11.72
"447","2018-11-02",11.75
"448","2018-11-05",11.88
"449","2018-11-06",11.89
"450","2018-11-07",11.96
"451","2018-11-08",11.8
"452","2018-11-09",11.43
"453","2018-11-12",11.26
"454","2018-11-13",11.23
"455","2018-11-14",11.19
"456","2018-11-15",11.36
"457","2018-11-16",11.49
"458","2018-11-19",11.48
"459","2018-11-20",11.08
"460","2018-11-21",11.37
"461","2018-11-23",11.4
"462","2018-11-26",11.72
"463","2018-11-27",11.56
"464","2018-11-28",11.92
"465","2018-11-29",11.93
"466","2018-11-30",12.2
"467","2018-12-03",12.39
"468","2018-12-04",11.62
"469","2018-12-06",11.98
"470","2018-12-07",11.77
"471","2018-12-10",10.04
"472","2018-12-11",10.17
"473","2018-12-12",10.41
"474","2018-12-13",9.68
"475","2018-12-14",9.59
"476","2018-12-17",9.61
"477","2018-12-18",9.45
"478","2018-12-19",9.01
"479","2018-12-20",6.95
"480","2018-12-21",7.34
"481","2018-12-24",7.1
"482","2018-12-26",7.25
"483","2018-12-27",7.53
"484","2018-12-28",7.45
"485","2018-12-31",7.51
"486","2019-01-02",7.76
"487","2019-01-03",7.22
"488","2019-01-04",7.84
"489","2019-01-07",7.97
"490","2019-01-08",8
"491","2019-01-09",8.08
"492","2019-01-10",8.07
"493","2019-01-11",8.18
"494","2019-01-14",7.98
"495","2019-01-15",8
"496","2019-01-16",8
"497","2019-01-17",8.24
"498","2019-01-18",8.69
"499","2019-01-22",7.86
"500","2019-01-23",7.86
"501","2019-01-24",7.99
"502","2019-01-25",8.23
"503","2019-01-28",8.12
"504","2019-01-29",8.23
"505","2019-01-30",8.31
"506","2019-01-31",8.31
"507","2019-02-01",8.33
"508","2019-02-04",8.45
"509","2019-02-05",8.44
"510","2019-02-06",8.63
"511","2019-02-07",8.41
"512","2019-02-08",8.33
"513","2019-02-11",8.49
"514","2019-02-12",8.67
"515","2019-02-13",8.89
"516","2019-02-14",8.74
"517","2019-02-15",8.9
"518","2019-02-19",9.17
"519","2019-02-20",9.35
"520","2019-02-21",9.13
"521","2019-02-22",9.31
"522","2019-02-25",9.22
"523","2019-02-26",9.1
"524","2019-02-27",9.07
"525","2019-02-28",8.84
"526","2019-03-01",8.98
"527","2019-03-04",8.82
"528","2019-03-05",8.82
"529","2019-03-06",8.77
"530","2019-03-07",9.72
"531","2019-03-08",10.57
"532","2019-03-11",10.66
"533","2019-03-12",10.56
"534","2019-03-13",10.74
"535","2019-03-14",10.69
"536","2019-03-15",10.96
"537","2019-03-18",11.14
"538","2019-03-19",10.69
"539","2019-03-20",10.53
"540","2019-03-21",10.65
"541","2019-03-22",10.15
"542","2019-03-25",10.14
"543","2019-03-26",10.37
"544","2019-03-27",10.52
"545","2019-03-28",10.69
"546","2019-03-29",10.95
"547","2019-04-01",11.24
"548","2019-04-02",10.93
"549","2019-04-03",10.96
"550","2019-04-04",11.18
"551","2019-04-05",11.26
"552","2019-04-08",11.37
"553","2019-04-09",11.18
"554","2019-04-10",11.31
"555","2019-04-11",11.36
"556","2019-04-12",11.44
"557","2019-04-15",11.47
"558","2019-04-16",12.08
"559","2019-04-17",12.32
"560","2019-04-18",12.19
"561","2019-04-22",12.14
"562","2019-04-23",12.32
"563","2019-04-24",12.55
"564","2019-04-25",12.07
"565","2019-04-26",12.51
"566","2019-04-29",12.59
"567","2019-04-30",12.69
"568","2019-05-01",12.57
"569","2019-05-02",12.45
"570","2019-05-03",12.71
"571","2019-05-06",12.42
"572","2019-05-07",12.09
"573","2019-05-08",12
"574","2019-05-09",12.11
"575","2019-05-10",12.2
"576","2019-05-13",11.89
"577","2019-05-14",12.08
"578","2019-05-15",12.35
"579","2019-05-16",12.24
"580","2019-05-17",11.83
"581","2019-05-20",11.62
"582","2019-05-21",11.89
"583","2019-05-22",11.5
"584","2019-05-23",11.2
"585","2019-05-24",11.3
"586","2019-05-28",11.75
"587","2019-05-29",11.54
"588","2019-05-30",11.43
"589","2019-05-31",11.08
"590","2019-06-03",11.25
"591","2019-06-04",11.86
"592","2019-06-05",11.92
"593","2019-06-06",10.97
"594","2019-06-07",12.22
"595","2019-06-10",13.32
"596","2019-06-11",13.19
"597","2019-06-12",13.45
"598","2019-06-13",13.57
"599","2019-06-14",12.99
"600","2019-06-17",12.84
"601","2019-06-18",13.23
"602","2019-06-19",13.54
"603","2019-06-20",13.91
"604","2019-06-21",13.89
"605","2019-06-24",13.38
"606","2019-06-25",13.42
"607","2019-06-26",13.56
"608","2019-06-27",13.89
"609","2019-06-28",14.41
"610","2019-07-01",14.28
"611","2019-07-02",14.03
"612","2019-07-03",14.11
"613","2019-07-05",14.06
"614","2019-07-08",14.03
"615","2019-07-09",14.08
"616","2019-07-10",13.92
"617","2019-07-11",13.88
"618","2019-07-12",14.08
"619","2019-07-15",13.51
"620","2019-07-16",13.8
"621","2019-07-17",13.8
"622","2019-07-18",13.71
"623","2019-07-19",13.69
"624","2019-07-22",13.73
"625","2019-07-23",14.06
"626","2019-07-24",14.56
"627","2019-07-25",14.3
"628","2019-07-26",14.65
"629","2019-07-29",14.35
"630","2019-07-30",14.65
"631","2019-07-31",14.57
"632","2019-08-01",14.16
"633","2019-08-02",13.8
"634","2019-08-05",13.13
"635","2019-08-06",13.15
"636","2019-08-07",13.04
"637","2019-08-08",12.42
"638","2019-08-09",12.26
"639","2019-08-12",11.81
"640","2019-08-13",12.15
"641","2019-08-14",11.38
"642","2019-08-15",11.19
"643","2019-08-16",11.47
"644","2019-08-19",11.72
"645","2019-08-20",11.75
"646","2019-08-21",11.85
"647","2019-08-22",11.85
"648","2019-08-23",11.5
"649","2019-08-26",11.75
"650","2019-08-27",11.53
"651","2019-08-28",11.94
"652","2019-08-29",12.5
"653","2019-08-30",12.89
"654","2019-09-03",11.63
"655","2019-09-04",12.13
"656","2019-09-05",9.18
"657","2019-09-06",8.28
"658","2019-09-09",9.02
"659","2019-09-10",9.64
"660","2019-09-11",10.07
"661","2019-09-12",10.39
"662","2019-09-13",10.65
"663","2019-09-16",10.74
"664","2019-09-17",10.84
"665","2019-09-18",10.99
"666","2019-09-19",11.02
"667","2019-09-20",11.47
"668","2019-09-23",11.79
"669","2019-09-24",11.82
"670","2019-09-25",11.54
"671","2019-09-26",10.98
"672","2019-09-27",10.86
"673","2019-09-30",11.43
"674","2019-10-01",10.96
"675","2019-10-02",11.1
"676","2019-10-03",10.87
"677","2019-10-04",11.34
"678","2019-10-07",11.5
"679","2019-10-08",11.19
"680","2019-10-09",10.84
"681","2019-10-10",11.06
"682","2019-10-11",11.49
"683","2019-10-14",11.68
"684","2019-10-15",12.16
"685","2019-10-16",12.14
"686","2019-10-17",12.02
"687","2019-10-18",12.01
"688","2019-10-21",12.26
"689","2019-10-22",12.41
"690","2019-10-23",12.84
"691","2019-10-24",12.65
"692","2019-10-25",12.72
"693","2019-10-28",12.77
"694","2019-10-29",12.88
"695","2019-10-30",12.94
"696","2019-10-31",12.44
"697","2019-11-01",12.76
"698","2019-11-04",12.87
"699","2019-11-05",13.06
"700","2019-11-06",13.07
"701","2019-11-07",14.02
"702","2019-11-08",14.35
"703","2019-11-11",14.31
"704","2019-11-12",14.31
"705","2019-11-13",14.27
"706","2019-11-14",13.9
"707","2019-11-15",13.96
"708","2019-11-18",13.34
"709","2019-11-19",13.24
"710","2019-11-20",13.06
"711","2019-11-21",12.84
"712","2019-11-22",12.93
"713","2019-11-25",13.09
"714","2019-11-26",13.25
"715","2019-11-27",13.14
"716","2019-11-29",13
"717","2019-12-02",12.9
"718","2019-12-03",12.74
"719","2019-12-04",12.61
"720","2019-12-05",12.8
"721","2019-12-06",13.04
"722","2019-12-09",12.89
"723","2019-12-10",12.8
"724","2019-12-11",13.01
"725","2019-12-12",13.41
"726","2019-12-13",12.92
"727","2019-12-16",12.08
"728","2019-12-17",11.81
"729","2019-12-18",11.78
"730","2019-12-19",12.75
"731","2019-12-20",12.52
"732","2019-12-23",12.95
"733","2019-12-24",13.43
"734","2019-12-26",12.9
"735","2019-12-27",12.61
"736","2019-12-30",12.4
"737","2019-12-31",12.23
"738","2020-01-02",11.97
"739","2020-01-03",12.05
"740","2020-01-06",11.86
"741","2020-01-07",11.49
"742","2020-01-08",11.38
"743","2020-01-09",11.05
"744","2020-01-10",10.83
"745","2020-01-13",10.73
"746","2020-01-14",10.57
"747","2020-01-15",10.69
"748","2020-01-16",10.82
"749","2020-01-17",10.96
"750","2020-01-21",10.76
"751","2020-01-22",10.57
"752","2020-01-23",10.65
"753","2020-01-24",10.64
"754","2020-01-27",10.39
"755","2020-01-28",10.39
"756","2020-01-29",10.27
"757","2020-01-30",10.41
"758","2020-01-31",10
"759","2020-02-03",10.21
"760","2020-02-04",10.28
"761","2020-02-05",10.6
"762","2020-02-06",10.5
"763","2020-02-07",10.12
"764","2020-02-10",10.04
"765","2020-02-11",10.2
"766","2020-02-12",10.32
"767","2020-02-13",10.27
"768","2020-02-14",10.16
"769","2020-02-18",10.01
"770","2020-02-19",9.58
"771","2020-02-20",10.24
"772","2020-02-21",10.01
"773","2020-02-24",9.48
"774","2020-02-25",9.08
"775","2020-02-26",8.84
"776","2020-02-27",8.07
"777","2020-02-28",7.83
"778","2020-03-02",8.27
"779","2020-03-03",7.9
"780","2020-03-04",7.8
"781","2020-03-05",8.48
"782","2020-03-06",7.24
"783","2020-03-09",6.52
"784","2020-03-10",6.87
"785","2020-03-11",6.34
"786","2020-03-12",5.36
"787","2020-03-13",6.35
"788","2020-03-16",5.32
"789","2020-03-17",5.86
"790","2020-03-18",5.41
"791","2020-03-19",6.25
"792","2020-03-20",5.32
"793","2020-03-23",4.95
"794","2020-03-24",4.48
"795","2020-03-25",4.35
"796","2020-03-26",4.48
"797","2020-03-27",4.19
"798","2020-03-30",3.78
"799","2020-03-31",4.17
"800","2020-04-01",4.42
"801","2020-04-02",4.12
"802","2020-04-03",3.94
"803","2020-04-06",4.45
"804","2020-04-07",4.26
"805","2020-04-08",4.27
"806","2020-04-09",4.39
"807","2020-04-13",4.33
"808","2020-04-14",4.16
"809","2020-04-15",3.96
"810","2020-04-16",3.8
"811","2020-04-17",4.17
"812","2020-04-20",3.92
"813","2020-04-21",4.14
"814","2020-04-22",3.9
"815","2020-04-23",4.14
"816","2020-04-24",4.3
"817","2020-04-27",4.46
"818","2020-04-28",4.71
"819","2020-04-29",5.41
"820","2020-04-30",5.32
"821","2020-05-01",5.1
"822","2020-05-04",4.6
"823","2020-05-05",4.3
"824","2020-05-06",4.41
"825","2020-05-07",4.22
"826","2020-05-08",5.26
"827","2020-05-11",5.08
"828","2020-05-12",4.69
"829","2020-05-13",4.44
"830","2020-05-14",4.56
"831","2020-05-15",4.82
"832","2020-05-18",5.2
"833","2020-05-19",5.29
"834","2020-05-20",5.38
"835","2020-05-21",5.34
"836","2020-05-22",5.52
"837","2020-05-26",5.8
"838","2020-05-27",6.57
"839","2020-05-28",6.21
"840","2020-05-29",6.1
"841","2020-06-01",6.07
"842","2020-06-02",6.19
"843","2020-06-03",6.74
"844","2020-06-04",7.29
"845","2020-06-05",7.97
"846","2020-06-08",7.99
"847","2020-06-09",7
"848","2020-06-10",6.81
"849","2020-06-11",6.49
"850","2020-06-12",6.36
"851","2020-06-15",6.65
"852","2020-06-16",6.71
"853","2020-06-17",6.38
"854","2020-06-18",6.45
"855","2020-06-19",6.37
"856","2020-06-22",6.46
"857","2020-06-23",6.35
"858","2020-06-24",6.09
"859","2020-06-25",6.05
"860","2020-06-26",5.95
"861","2020-06-29",6.15
"862","2020-06-30",6.1
"863","2020-07-01",6.02
"864","2020-07-02",6.13
"865","2020-07-06",5.98
"866","2020-07-07",5.59
"867","2020-07-08",5.48
"868","2020-07-09",5.13
"869","2020-07-10",5.47
"870","2020-07-13",5.49
"871","2020-07-14",5.6
"872","2020-07-15",6.04
"873","2020-07-16",6.06
"874","2020-07-17",6.07
"875","2020-07-20",5.92
"876","2020-07-21",6.27
"877","2020-07-22",6.25
"878","2020-07-23",6.37
"879","2020-07-24",6.22
"880","2020-07-27",6.3
"881","2020-07-28",6.35
"882","2020-07-29",6.67
"883","2020-07-30",6.65
"884","2020-07-31",6.5
"885","2020-08-03",6.96
"886","2020-08-04",6.77
"887","2020-08-05",7.21
"888","2020-08-06",6.89
"889","2020-08-07",7.25
"890","2020-08-10",7.52
"891","2020-08-11",7.72
"892","2020-08-12",7.78
"893","2020-08-13",7.69
"894","2020-08-14",7.74
"895","2020-08-17",7.81
"896","2020-08-18",7.84
"897","2020-08-19",7.87
"898","2020-08-20",7.68
"899","2020-08-21",8.18
"900","2020-08-24",8.04
"901","2020-08-25",8.11
"902","2020-08-26",7.96
"903","2020-08-27",7.9
"904","2020-08-28",7.87
"905","2020-08-31",7.75
"906","2020-09-01",7.94
"907","2020-09-02",8.02
"908","2020-09-03",8.14
"909","2020-09-04",8.19
"910","2020-09-08",7.99
"911","2020-09-09",7.9
"912","2020-09-10",7.65
"913","2020-09-11",7.7
"914","2020-09-14",7.83
"915","2020-09-15",7.77
"916","2020-09-16",7.67
"917","2020-09-17",7.58
"918","2020-09-18",7.97
"919","2020-09-21",7.56
"920","2020-09-22",7.3
"921","2020-09-23",7.29
"922","2020-09-24",7.4
"923","2020-09-25",7.32
"924","2020-09-28",7.57
"925","2020-09-29",7.76
"926","2020-09-30",7.89
"927","2020-10-01",8.05
"928","2020-10-02",8.03
"929","2020-10-05",8.38
"930","2020-10-06",8.37
"931","2020-10-07",8.56
"932","2020-10-08",8.66
"933","2020-10-09",8.65
"934","2020-10-12",8.89
"935","2020-10-13",8.74
"936","2020-10-14",8.5
"937","2020-10-15",8.51
"938","2020-10-16",8.57
"939","2020-10-19",8.29
"940","2020-10-20",8.33
"941","2020-10-21",8.11
"942","2020-10-22",8.3
"943","2020-10-23",8.25
"944","2020-10-26",8.25
"945","2020-10-27",8.02
"946","2020-10-28",7.99
"947","2020-10-29",7.81
"948","2020-10-30",7.85
"949","2020-11-02",8.25
"950","2020-11-03",8.5
"951","2020-11-04",8.06
"952","2020-11-05",8.41
"953","2020-11-06",8.22
"954","2020-11-09",8.42
"955","2020-11-10",8.83
"956","2020-11-11",8.72
"957","2020-11-12",8.61
"958","2020-11-13",8.78
"959","2020-11-16",9.04
"960","2020-11-17",9.25
"961","2020-11-18",9.32
"962","2020-11-19",9.12
"963","2020-11-20",9.09
"964","2020-11-23",9.52
"965","2020-11-24",9.91
"966","2020-11-25",9.54
"967","2020-11-27",9.59
