"","date","NLSN"
"270","2012-02-22",27.83
"271","2012-02-23",27.940001
"272","2012-02-24",27.9
"273","2012-02-27",28.809999
"274","2012-02-28",29.280001
"275","2012-02-29",29.49
"276","2012-03-01",29.540001
"277","2012-03-02",29.5
"278","2012-03-05",29.52
"279","2012-03-06",29.190001
"280","2012-03-07",29.190001
"281","2012-03-08",29.65
"282","2012-03-09",29.49
"283","2012-03-12",29.530001
"284","2012-03-13",29.780001
"285","2012-03-14",29.809999
"286","2012-03-15",30.15
"287","2012-03-16",30.4
"288","2012-03-19",30.27
"289","2012-03-20",30.629999
"290","2012-03-21",30.5
"291","2012-03-22",30.1
"292","2012-03-23",30.43
"293","2012-03-26",30.42
"294","2012-03-27",30.299999
"295","2012-03-28",29.82
"296","2012-03-29",29.549999
"297","2012-03-30",30.139999
"298","2012-04-02",30.17
"299","2012-04-03",30.290001
"300","2012-04-04",30
"301","2012-04-05",29.76
"302","2012-04-09",29.629999
"303","2012-04-10",29.18
"304","2012-04-11",29.18
"305","2012-04-12",29.43
"306","2012-04-13",29.190001
"307","2012-04-16",28.959999
"308","2012-04-17",29.129999
"309","2012-04-18",28.91
"310","2012-04-19",28.709999
"311","2012-04-20",29.24
"312","2012-04-23",28.92
"313","2012-04-24",29.27
"314","2012-04-25",29.17
"315","2012-04-26",29.57
"316","2012-04-27",29.370001
"317","2012-04-30",29.219999
"318","2012-05-01",29.120001
"319","2012-05-02",29.129999
"320","2012-05-03",29.26
"321","2012-05-04",29.6
"322","2012-05-07",29.07
"323","2012-05-08",29.219999
"324","2012-05-09",28.940001
"325","2012-05-10",28.68
"326","2012-05-11",28.57
"327","2012-05-14",28.040001
"328","2012-05-15",28.059999
"329","2012-05-16",28.18
"330","2012-05-17",27.18
"331","2012-05-18",27.5
"332","2012-05-21",27.77
"333","2012-05-22",27.82
"334","2012-05-23",27.360001
"335","2012-05-24",27.690001
"336","2012-05-25",27.74
"337","2012-05-29",28.09
"338","2012-05-30",27.67
"339","2012-05-31",27.74
"340","2012-06-01",27.35
"341","2012-06-04",27.35
"342","2012-06-05",27.32
"343","2012-06-06",27.52
"344","2012-06-07",27.34
"345","2012-06-08",27.01
"346","2012-06-11",27.43
"347","2012-06-12",27.780001
"348","2012-06-13",27.370001
"349","2012-06-14",27.370001
"350","2012-06-15",26.809999
"351","2012-06-18",26.98
"352","2012-06-19",27.59
"353","2012-06-20",27.77
"354","2012-06-21",27.49
"355","2012-06-22",26.959999
"356","2012-06-25",26.48
"357","2012-06-26",25.91
"358","2012-06-27",25.959999
"359","2012-06-28",25.629999
"360","2012-06-29",26.219999
"361","2012-07-02",26.450001
"362","2012-07-03",26.57
"363","2012-07-05",26.559999
"364","2012-07-06",26.639999
"365","2012-07-09",26.77
"366","2012-07-10",26.35
"367","2012-07-11",26.26
"368","2012-07-12",26.09
"369","2012-07-13",26.32
"370","2012-07-16",26.17
"371","2012-07-17",26.049999
"372","2012-07-18",25.969999
"373","2012-07-19",25.99
"374","2012-07-20",25.76
"375","2012-07-23",25.66
"376","2012-07-24",25.030001
"377","2012-07-25",27.530001
"378","2012-07-26",27.98
"379","2012-07-27",28.049999
"380","2012-07-30",28.370001
"381","2012-07-31",28.5
"382","2012-08-01",28.530001
"383","2012-08-02",28.879999
"384","2012-08-03",29.190001
"385","2012-08-06",29.02
"386","2012-08-07",28.709999
"387","2012-08-08",28.629999
"388","2012-08-09",29.01
"389","2012-08-10",28.98
"390","2012-08-13",28.85
"391","2012-08-14",28.469999
"392","2012-08-15",28.6
"393","2012-08-16",28.77
"394","2012-08-17",28.780001
"395","2012-08-20",28.67
"396","2012-08-21",28.48
"397","2012-08-22",28.379999
"398","2012-08-23",28.01
"399","2012-08-24",28.26
"400","2012-08-27",28.309999
"401","2012-08-28",28.190001
"402","2012-08-29",28.07
"403","2012-08-30",28.15
"404","2012-08-31",28.040001
"405","2012-09-04",28.41
"406","2012-09-05",28.58
"407","2012-09-06",28.620001
"408","2012-09-07",28.5
"409","2012-09-10",28.33
"410","2012-09-11",28.43
"411","2012-09-12",29.6
"412","2012-09-13",29.51
"413","2012-09-14",29.5
"414","2012-09-17",29.719999
"415","2012-09-18",30.01
"416","2012-09-19",30.17
"417","2012-09-20",30.24
"418","2012-09-21",30.469999
"419","2012-09-24",29.98
"420","2012-09-25",29.530001
"421","2012-09-26",29.43
"422","2012-09-27",29.73
"423","2012-09-28",29.98
"424","2012-10-01",29.73
"425","2012-10-02",30.219999
"426","2012-10-03",30.32
"427","2012-10-04",30.450001
"428","2012-10-05",30.790001
"429","2012-10-08",30.620001
"430","2012-10-09",30.27
"431","2012-10-10",30.440001
"432","2012-10-11",30.67
"433","2012-10-12",30.77
"434","2012-10-15",30.950001
"435","2012-10-16",31.6
"436","2012-10-17",31.799999
"437","2012-10-18",31.299999
"438","2012-10-19",31.450001
"439","2012-10-22",29.65
"440","2012-10-23",29.02
"441","2012-10-24",28.35
"442","2012-10-25",28.469999
"443","2012-10-26",28.92
"444","2012-10-31",28.92
"445","2012-11-01",29.58
"446","2012-11-02",29.77
"447","2012-11-05",29.440001
"448","2012-11-06",29.610001
"449","2012-11-07",29.360001
"450","2012-11-08",29.030001
"451","2012-11-09",28.790001
"452","2012-11-12",28.91
"453","2012-11-13",28.58
"454","2012-11-14",28.17
"455","2012-11-15",27.66
"456","2012-11-16",27.639999
"457","2012-11-19",27.68
"458","2012-11-20",27.559999
"459","2012-11-21",28.049999
"460","2012-11-23",28.26
"461","2012-11-26",28.26
"462","2012-11-27",28.059999
"463","2012-11-28",28.17
"464","2012-11-29",28.48
"465","2012-11-30",28.32
"466","2012-12-03",28.26
"467","2012-12-04",28.48
"468","2012-12-05",28.48
"469","2012-12-06",28.9
"470","2012-12-07",29.24
"471","2012-12-10",29.25
"472","2012-12-11",29.41
"473","2012-12-12",29.280001
"474","2012-12-13",29.4
"475","2012-12-14",29.65
"476","2012-12-17",29.620001
"477","2012-12-18",30.92
"478","2012-12-19",30.540001
"479","2012-12-20",30.799999
"480","2012-12-21",30.59
"481","2012-12-24",30.4
"482","2012-12-26",30.360001
"483","2012-12-27",30.309999
"484","2012-12-28",30.26
"485","2012-12-31",30.59
"486","2013-01-02",30.99
"487","2013-01-03",30.84
"488","2013-01-04",31.190001
"489","2013-01-07",31.549999
"490","2013-01-08",31.190001
"491","2013-01-09",31.02
"492","2013-01-10",30.9
"493","2013-01-11",31.16
"494","2013-01-14",31.139999
"495","2013-01-15",31.32
"496","2013-01-16",31.1
"497","2013-01-17",31.280001
"498","2013-01-18",31.629999
"499","2013-01-22",31.5
"500","2013-01-23",31.700001
"501","2013-01-24",32.18
"502","2013-01-25",32.139999
"503","2013-01-28",32.540001
"504","2013-01-29",32.509998
"505","2013-01-30",32.540001
"506","2013-01-31",32.509998
"507","2013-02-01",32.540001
"508","2013-02-04",31.969999
"509","2013-02-05",32.310001
"510","2013-02-06",32.299999
"511","2013-02-07",32.709999
"512","2013-02-08",32.810001
"513","2013-02-11",32.669998
"514","2013-02-12",33.259998
"515","2013-02-13",33.720001
"516","2013-02-14",32.549999
"517","2013-02-15",32.400002
"518","2013-02-19",32.689999
"519","2013-02-20",32.25
"520","2013-02-21",31.870001
"521","2013-02-22",32.259998
"522","2013-02-25",32.43
"523","2013-02-26",32.970001
"524","2013-02-27",33.77
"525","2013-02-28",33.689999
"526","2013-03-01",34.049999
"527","2013-03-04",33.91
"528","2013-03-05",34.18
"529","2013-03-06",34.610001
"530","2013-03-07",34.299999
"531","2013-03-08",34.889999
"532","2013-03-11",34.830002
"533","2013-03-12",34.689999
"534","2013-03-13",34.73
"535","2013-03-14",34.630001
"536","2013-03-15",34.66
"537","2013-03-18",34.599998
"538","2013-03-19",34.490002
"539","2013-03-20",34.66
"540","2013-03-21",34.450001
"541","2013-03-22",34.630001
"542","2013-03-25",34.57
"543","2013-03-26",34.970001
"544","2013-03-27",35.16
"545","2013-03-28",35.82
"546","2013-04-01",35.380001
"547","2013-04-02",35.349998
"548","2013-04-03",35.029999
"549","2013-04-04",34.950001
"550","2013-04-05",34.610001
"551","2013-04-08",34.849998
"552","2013-04-09",34.91
"553","2013-04-10",35.5
"554","2013-04-11",35.84
"555","2013-04-12",35.490002
"556","2013-04-15",34.68
"557","2013-04-16",35.07
"558","2013-04-17",34.950001
"559","2013-04-18",34.720001
"560","2013-04-19",34.950001
"561","2013-04-22",34.43
"562","2013-04-23",34.419998
"563","2013-04-24",34.369999
"564","2013-04-25",34.630001
"565","2013-04-26",34.740002
"566","2013-04-29",34.23
"567","2013-04-30",34.619999
"568","2013-05-01",35.32
"569","2013-05-02",35.330002
"570","2013-05-03",35.639999
"571","2013-05-06",36.02
"572","2013-05-07",36.27
"573","2013-05-08",36.540001
"574","2013-05-09",36.799999
"575","2013-05-10",36.91
"576","2013-05-13",35.009998
"577","2013-05-14",34.650002
"578","2013-05-15",34.990002
"579","2013-05-16",35
"580","2013-05-17",35.279999
"581","2013-05-20",35.43
"582","2013-05-21",34.860001
"583","2013-05-22",34.549999
"584","2013-05-23",34.48
"585","2013-05-24",35.009998
"586","2013-05-28",34.93
"587","2013-05-29",33.900002
"588","2013-05-30",33.889999
"589","2013-05-31",33.91
"590","2013-06-03",34.009998
"591","2013-06-04",33.650002
"592","2013-06-05",33.41
"593","2013-06-06",33.619999
"594","2013-06-07",34.25
"595","2013-06-10",33.98
"596","2013-06-11",33.93
"597","2013-06-12",33.919998
"598","2013-06-13",34.34
"599","2013-06-14",34.330002
"600","2013-06-17",34.599998
"601","2013-06-18",35.080002
"602","2013-06-19",35.049999
"603","2013-06-20",34.439999
"604","2013-06-21",34.009998
"605","2013-06-24",33.919998
"606","2013-06-25",33.810001
"607","2013-06-26",33.790001
"608","2013-06-27",34.099998
"609","2013-06-28",33.59
"610","2013-07-01",33.279999
"611","2013-07-02",33.970001
"612","2013-07-03",33.939999
"613","2013-07-05",34.700001
"614","2013-07-08",35.099998
"615","2013-07-09",34.23
"616","2013-07-10",33.529999
"617","2013-07-11",34.259998
"618","2013-07-12",34.470001
"619","2013-07-15",34.439999
"620","2013-07-16",33.84
"621","2013-07-17",32.970001
"622","2013-07-18",33.419998
"623","2013-07-19",33.200001
"624","2013-07-22",33.400002
"625","2013-07-23",33.299999
"626","2013-07-24",33.310001
"627","2013-07-25",33.25
"628","2013-07-26",33.23
"629","2013-07-29",33.349998
"630","2013-07-30",33.560001
"631","2013-07-31",33.419998
"632","2013-08-01",33.580002
"633","2013-08-02",33.740002
"634","2013-08-05",33.810001
"635","2013-08-06",33.689999
"636","2013-08-07",33.16
"637","2013-08-08",32.849998
"638","2013-08-09",33.09
"639","2013-08-12",33.419998
"640","2013-08-13",33.400002
"641","2013-08-14",32.869999
"642","2013-08-15",32.66
"643","2013-08-16",32.73
"644","2013-08-19",32.549999
"645","2013-08-20",33.66
"646","2013-08-21",33.57
"647","2013-08-22",33.889999
"648","2013-08-23",34.060001
"649","2013-08-26",34.310001
"650","2013-08-27",33.759998
"651","2013-08-28",34.18
"652","2013-08-29",34.529999
"653","2013-08-30",34.5
"654","2013-09-03",34.669998
"655","2013-09-04",34.540001
"656","2013-09-05",34.830002
"657","2013-09-06",35
"658","2013-09-09",35.080002
"659","2013-09-10",35.400002
"660","2013-09-11",35.450001
"661","2013-09-12",35.650002
"662","2013-09-13",35.560001
"663","2013-09-16",35.599998
"664","2013-09-17",36.389999
"665","2013-09-18",36.939999
"666","2013-09-19",37.18
"667","2013-09-20",35.869999
"668","2013-09-23",36.380001
"669","2013-09-24",36.57
"670","2013-09-25",36.560001
"671","2013-09-26",36.52
"672","2013-09-27",36.32
"673","2013-09-30",36.450001
"674","2013-10-01",37.130001
"675","2013-10-02",36.619999
"676","2013-10-03",36.32
"677","2013-10-04",36.400002
"678","2013-10-07",36.209999
"679","2013-10-08",35.900002
"680","2013-10-09",36.110001
"681","2013-10-10",37.310001
"682","2013-10-11",37.240002
"683","2013-10-14",37.16
"684","2013-10-15",36.849998
"685","2013-10-16",37.16
"686","2013-10-17",37.91
"687","2013-10-18",38.439999
"688","2013-10-21",38.68
"689","2013-10-22",38.830002
"690","2013-10-23",38.290001
"691","2013-10-24",38.98
"692","2013-10-25",39.040001
"693","2013-10-28",38.939999
"694","2013-10-29",39.5
"695","2013-10-30",39.09
"696","2013-10-31",39.439999
"697","2013-11-01",39.939999
"698","2013-11-04",39.82
"699","2013-11-05",39.48
"700","2013-11-06",39.700001
"701","2013-11-07",39.110001
"702","2013-11-08",39.77
"703","2013-11-11",39.66
"704","2013-11-12",40
"705","2013-11-13",40.189999
"706","2013-11-14",39.959999
"707","2013-11-15",40.34
"708","2013-11-18",40.369999
"709","2013-11-19",40.700001
"710","2013-11-20",40.490002
"711","2013-11-21",40.209999
"712","2013-11-22",41.119999
"713","2013-11-25",41.970001
"714","2013-11-26",42.509998
"715","2013-11-27",42.93
"716","2013-11-29",43.16
"717","2013-12-02",42.759998
"718","2013-12-03",42.68
"719","2013-12-04",42.849998
"720","2013-12-05",42.700001
"721","2013-12-06",43.549999
"722","2013-12-09",43.650002
"723","2013-12-10",43.43
"724","2013-12-11",43.299999
"725","2013-12-12",42.959999
"726","2013-12-13",45.619999
"727","2013-12-16",45.619999
"728","2013-12-17",45.150002
"729","2013-12-18",45.139999
"730","2013-12-19",45.130001
"731","2013-12-20",45.349998
"732","2013-12-23",45.549999
"733","2013-12-24",45.639999
"734","2013-12-26",45.93
"735","2013-12-27",45.700001
"736","2013-12-30",45.68
"737","2013-12-31",45.889999
"738","2014-01-02",45.080002
"739","2014-01-03",45.349998
"740","2014-01-06",45.25
"741","2014-01-07",45.029999
"742","2014-01-08",44.869999
"743","2014-01-09",44.310001
"744","2014-01-10",44.110001
"745","2014-01-13",43.68
"746","2014-01-14",44.369999
"747","2014-01-15",44.27
"748","2014-01-16",44.110001
"749","2014-01-17",44.419998
"750","2014-01-21",45.02
"751","2014-01-22",45.330002
"752","2014-01-23",45.009998
"753","2014-01-24",43.240002
"754","2014-01-27",42.759998
"755","2014-01-28",42.490002
"756","2014-01-29",42.189999
"757","2014-01-30",42.950001
"758","2014-01-31",42.290001
"759","2014-02-03",41.040001
"760","2014-02-04",42.110001
"761","2014-02-05",42.48
"762","2014-02-06",43.490002
"763","2014-02-07",44.18
"764","2014-02-10",45.130001
"765","2014-02-11",45
"766","2014-02-12",45.639999
"767","2014-02-13",45.27
"768","2014-02-14",45.43
"769","2014-02-18",46.560001
"770","2014-02-19",46.380001
"771","2014-02-20",46.400002
"772","2014-02-21",46.310001
"773","2014-02-24",46.709999
"774","2014-02-25",46.130001
"775","2014-02-26",46.400002
"776","2014-02-27",46.82
"777","2014-02-28",47.34
"778","2014-03-03",46.490002
"779","2014-03-04",46.959999
"780","2014-03-05",46.25
"781","2014-03-06",45.880001
"782","2014-03-07",46.279999
"783","2014-03-10",46.25
"784","2014-03-11",46.189999
"785","2014-03-12",45.09
"786","2014-03-13",44.139999
"787","2014-03-14",43.860001
"788","2014-03-17",43.919998
"789","2014-03-18",44.580002
"790","2014-03-19",44.240002
"791","2014-03-20",43.82
"792","2014-03-21",44.080002
"793","2014-03-24",44.34
"794","2014-03-25",44.150002
"795","2014-03-26",43.91
"796","2014-03-27",44.119999
"797","2014-03-28",44.259998
"798","2014-03-31",44.630001
"799","2014-04-01",45.189999
"800","2014-04-02",45.450001
"801","2014-04-03",45.310001
"802","2014-04-04",44.490002
"803","2014-04-07",43.200001
"804","2014-04-08",43.279999
"805","2014-04-09",44.119999
"806","2014-04-10",43.400002
"807","2014-04-11",42.68
"808","2014-04-14",43.259998
"809","2014-04-15",43.57
"810","2014-04-16",44.169998
"811","2014-04-17",44.830002
"812","2014-04-21",44.790001
"813","2014-04-22",45.099998
"814","2014-04-23",45.139999
"815","2014-04-24",46.060001
"816","2014-04-25",45.990002
"817","2014-04-28",46.59
"818","2014-04-29",46.990002
"819","2014-04-30",46.950001
"820","2014-05-01",47.18
"821","2014-05-02",46.990002
"822","2014-05-05",47.110001
"823","2014-05-06",47.099998
"824","2014-05-07",47.130001
"825","2014-05-08",46.779999
"826","2014-05-09",46.849998
"827","2014-05-12",47.220001
"828","2014-05-13",47.360001
"829","2014-05-14",47.34
"830","2014-05-15",46.439999
"831","2014-05-16",46.66
"832","2014-05-19",47.279999
"833","2014-05-20",47.02
"834","2014-05-21",47.470001
"835","2014-05-22",47.779999
"836","2014-05-23",47.580002
"837","2014-05-27",48.029999
"838","2014-05-28",47.689999
"839","2014-05-29",48.099998
"840","2014-05-30",48.259998
"841","2014-06-02",47.919998
"842","2014-06-03",47.049999
"843","2014-06-04",47.23
"844","2014-06-05",47.400002
"845","2014-06-06",47.68
"846","2014-06-09",47.59
"847","2014-06-10",47.34
"848","2014-06-11",47.200001
"849","2014-06-12",46.73
"850","2014-06-13",46.389999
"851","2014-06-16",46.360001
"852","2014-06-17",46.919998
"853","2014-06-18",47.330002
"854","2014-06-19",47.52
"855","2014-06-20",48.200001
"856","2014-06-23",48.299999
"857","2014-06-24",48.299999
"858","2014-06-25",48.23
"859","2014-06-26",48.279999
"860","2014-06-27",48.419998
"861","2014-06-30",48.41
"862","2014-07-01",49.169998
"863","2014-07-02",49.240002
"864","2014-07-03",49.509998
"865","2014-07-07",49.349998
"866","2014-07-08",48.73
"867","2014-07-09",48.869999
"868","2014-07-10",48.459999
"869","2014-07-11",48.630001
"870","2014-07-14",48.669998
"871","2014-07-15",48.529999
"872","2014-07-16",48.5
"873","2014-07-17",47.77
"874","2014-07-18",48.029999
"875","2014-07-21",47.91
"876","2014-07-22",48.060001
"877","2014-07-23",48.330002
"878","2014-07-24",48.389999
"879","2014-07-25",48.209999
"880","2014-07-28",48.77
"881","2014-07-29",47.23
"882","2014-07-30",47.380001
"883","2014-07-31",46.110001
"884","2014-08-01",46.369999
"885","2014-08-04",46.889999
"886","2014-08-05",46.990002
"887","2014-08-06",46.459999
"888","2014-08-07",46.34
"889","2014-08-08",47.200001
"890","2014-08-11",47.400002
"891","2014-08-12",47.34
"892","2014-08-13",47.599998
"893","2014-08-14",47.849998
"894","2014-08-15",47.540001
"895","2014-08-18",48.130001
"896","2014-08-19",48.110001
"897","2014-08-20",48.869999
"898","2014-08-21",48.27
"899","2014-08-22",47.439999
"900","2014-08-25",47.360001
"901","2014-08-26",46.889999
"902","2014-08-27",46.759998
"903","2014-08-28",46.720001
"904","2014-08-29",46.990002
"905","2014-09-02",46.740002
"906","2014-09-03",46.43
"907","2014-09-04",46.130001
"908","2014-09-05",46.709999
"909","2014-09-08",46.669998
"910","2014-09-09",46.07
"911","2014-09-10",45.77
"912","2014-09-11",45.639999
"913","2014-09-12",45.049999
"914","2014-09-15",44.400002
"915","2014-09-16",44.720001
"916","2014-09-17",44.509998
"917","2014-09-18",44.490002
"918","2014-09-19",45.110001
"919","2014-09-22",44.75
"920","2014-09-23",44.5
"921","2014-09-24",44.43
"922","2014-09-25",43.889999
"923","2014-09-26",44.639999
"924","2014-09-29",44.700001
"925","2014-09-30",44.330002
"926","2014-10-01",43.830002
"927","2014-10-02",43.720001
"928","2014-10-03",43.459999
"929","2014-10-06",42.919998
"930","2014-10-07",41.75
"931","2014-10-08",43.009998
"932","2014-10-09",41.290001
"933","2014-10-10",41.700001
"934","2014-10-13",41.849998
"935","2014-10-14",42.119999
"936","2014-10-15",41.82
"937","2014-10-16",41.59
"938","2014-10-17",42.029999
"939","2014-10-20",42.150002
"940","2014-10-21",43.169998
"941","2014-10-22",42.700001
"942","2014-10-23",41.82
"943","2014-10-24",42.299999
"944","2014-10-27",42.18
"945","2014-10-28",42.049999
"946","2014-10-29",41.919998
"947","2014-10-30",41.400002
"948","2014-10-31",42.490002
"949","2014-11-03",42.189999
"950","2014-11-04",41.84
"951","2014-11-05",42.279999
"952","2014-11-06",43.34
"953","2014-11-07",43.34
"954","2014-11-10",43.02
"955","2014-11-11",42.990002
"956","2014-11-12",43.07
"957","2014-11-13",42.400002
"958","2014-11-14",41.630001
"959","2014-11-17",41.549999
"960","2014-11-18",41.810001
