"","date","BBD"
"79","2007-04-26",9.003256
"80","2007-04-27",9.00743
"81","2007-04-30",8.857166
"82","2007-05-01",8.890558
"83","2007-05-02",9.124301
"84","2007-05-03",9.274564
"85","2007-05-04",9.362217
"86","2007-05-07",9.537524
"87","2007-05-08",9.583438
"88","2007-05-09",10.134402
"89","2007-05-10",9.783789
"90","2007-05-11",9.892311
"91","2007-05-14",9.725352
"92","2007-05-15",9.779614
"93","2007-05-16",10.297187
"94","2007-05-17",10.430754
"95","2007-05-18",10.576843
"96","2007-05-21",10.735454
"97","2007-05-22",10.589365
"98","2007-05-23",10.526755
"99","2007-05-24",10.159446
"100","2007-05-25",10.443275
"101","2007-05-29",10.555973
"102","2007-05-30",10.581017
"103","2007-05-31",10.597713
"104","2007-06-01",11.031806
"105","2007-06-04",10.785542
"106","2007-06-05",10.639452
"107","2007-06-06",10.297187
"108","2007-06-07",9.917356
"109","2007-06-08",10.067618
"110","2007-06-11",10.234577
"111","2007-06-12",10.021705
"112","2007-06-13",10.151097
"113","2007-06-14",10.347275
"114","2007-06-15",10.781367
"115","2007-06-18",10.827281
"116","2007-06-19",10.747975
"117","2007-06-20",10.347275
"118","2007-06-21",10.44745
"119","2007-06-22",10.284665
"120","2007-06-25",10.117706
"121","2007-06-26",9.950747
"122","2007-06-27",10.005009
"123","2007-06-28",10.042575
"124","2007-06-29",10.063444
"125","2007-07-02",10.259621
"126","2007-07-03",10.309709
"127","2007-07-05",10.297187
"128","2007-07-06",10.297187
"129","2007-07-09",10.418232
"130","2007-07-10",10.326405
"131","2007-07-11",10.522581
"132","2007-07-12",11.048502
"133","2007-07-13",11.357375
"134","2007-07-16",11.520161
"135","2007-07-17",11.645379
"136","2007-07-18",11.641206
"137","2007-07-19",11.954253
"138","2007-07-20",11.787294
"139","2007-07-23",12.158778
"140","2007-07-24",11.461724
"141","2007-07-25",11.524334
"142","2007-07-26",10.798063
"143","2007-07-27",10.714583
"144","2007-07-30",10.902412
"145","2007-07-31",10.86902
"146","2007-08-01",10.927457
"147","2007-08-02",11.040154
"148","2007-08-03",10.601887
"149","2007-08-06",10.75215
"150","2007-08-07",10.894065
"151","2007-08-08",11.273896
"152","2007-08-09",10.743802
"153","2007-08-10",10.62693
"154","2007-08-13",10.459971
"155","2007-08-14",10.030052
"156","2007-08-15",9.441523
"157","2007-08-16",8.982386
"158","2007-08-17",9.541698
"159","2007-08-20",9.591785
"160","2007-08-21",9.658569
"161","2007-08-22",10.067618
"162","2007-08-23",9.954921
"163","2007-08-24",10.259621
"164","2007-08-27",10.217881
"165","2007-08-28",9.658569
"166","2007-08-29",10.050922
"167","2007-08-30",9.934052
"168","2007-08-31",10.301361
"169","2007-09-04",10.547625
"170","2007-09-05",10.267969
"171","2007-09-06",10.284665
"172","2007-09-07",9.996661
"173","2007-09-10",9.833876
"174","2007-09-11",9.975791
"175","2007-09-12",10.025879
"176","2007-09-13",10.351448
"177","2007-09-14",10.40571
"178","2007-09-17",10.230403
"179","2007-09-18",10.977544
"180","2007-09-19",11.148677
"181","2007-09-20",11.098589
"182","2007-09-21",11.157024
"183","2007-09-24",11.303114
"184","2007-09-25",11.407463
"185","2007-09-26",11.970949
"186","2007-09-27",12.288171
"187","2007-09-28",12.258953
"188","2007-10-01",12.622088
"189","2007-10-02",12.809917
"190","2007-10-03",12.200518
"191","2007-10-04",12.471826
"192","2007-10-05",13.148009
"193","2007-10-08",13.239837
"194","2007-10-09",13.481927
"195","2007-10-10",13.319141
"196","2007-10-11",12.922615
"197","2007-10-12",13.118792
"198","2007-10-15",12.918441
"199","2007-10-16",12.471826
"200","2007-10-17",12.592871
"201","2007-10-18",12.910092
"202","2007-10-19",12.375824
"203","2007-10-22",12.501043
"204","2007-10-23",13.260706
"205","2007-10-24",13.210619
"206","2007-10-25",13.068704
"207","2007-10-26",13.698974
"208","2007-10-29",13.890976
"209","2007-10-30",13.678103
"210","2007-10-31",14.254111
"211","2007-11-01",13.661407
"212","2007-11-02",13.686451
"213","2007-11-05",13.494449
"214","2007-11-06",13.916019
"215","2007-11-07",13.193923
"216","2007-11-08",13.047833
"217","2007-11-09",12.597045
"218","2007-11-12",11.770598
"219","2007-11-13",12.814092
"220","2007-11-14",13.039486
"221","2007-11-15",12.868353
"222","2007-11-16",13.381751
"223","2007-11-19",12.584523
"224","2007-11-20",12.818265
"225","2007-11-21",12.02521
"226","2007-11-23",12.062777
"227","2007-11-26",11.515986
"228","2007-11-27",11.899992
"229","2007-11-28",13.185575
"230","2007-11-29",13.077051
"231","2007-11-30",13.419317
"232","2007-12-03",13.269054
"233","2007-12-04",13.218966
"234","2007-12-05",13.736539
"235","2007-12-06",14.291677
"236","2007-12-07",14.362635
"237","2007-12-10",14.295851
"238","2007-12-11",13.986978
"239","2007-12-12",13.89515
"240","2007-12-13",13.427665
"241","2007-12-14",13.122965
"242","2007-12-17",12.467651
"243","2007-12-18",12.910092
"244","2007-12-19",13.114617
"245","2007-12-20",13.139661
"246","2007-12-21",13.127139
"247","2007-12-24",13.436013
"248","2007-12-26",13.657233
"249","2007-12-27",13.294098
"250","2007-12-28",13.360882
"251","2007-12-31",13.356708
"252","2008-01-02",12.701394
"253","2008-01-03",12.438434
"254","2008-01-04",12.167126
"255","2008-01-07",12.258953
"256","2008-01-08",12.354955
"257","2008-01-09",12.642959
"258","2008-01-10",12.768178
"259","2008-01-11",12.555305
"260","2008-01-14",12.613741
"261","2008-01-15",12.117038
"262","2008-01-16",11.503465
"263","2008-01-17",11.094416
"264","2008-01-18",11.244678
"265","2008-01-22",10.793889
"266","2008-01-23",10.881543
"267","2008-01-24",11.38242
"268","2008-01-25",11.2572
"269","2008-01-28",11.49929
"270","2008-01-29",11.332332
"271","2008-01-30",11.29894
"272","2008-01-31",11.290592
"273","2008-02-01",11.119459
"274","2008-02-04",11.035979
"275","2008-02-05",10.485016
"276","2008-02-06",10.451624
"277","2008-02-07",10.618583
"278","2008-02-08",10.610234
"279","2008-02-11",10.944152
"280","2008-02-12",11.23633
"281","2008-02-13",11.60364
"282","2008-02-14",11.520161
"283","2008-02-15",11.386593
"284","2008-02-19",11.670424
"285","2008-02-20",11.916688
"286","2008-02-21",11.966775
"287","2008-02-22",12.283997
"288","2008-02-25",12.480174
"289","2008-02-26",13.206445
"290","2008-02-27",13.461057
"291","2008-02-28",13.527841
"292","2008-02-29",13.102096
"293","2008-03-03",13.511145
"294","2008-03-04",13.185575
"295","2008-03-05",13.665582
"296","2008-03-06",12.864179
"297","2008-03-07",12.663828
"298","2008-03-10",12.267302
"299","2008-03-11",13.056182
"300","2008-03-12",12.914267
"301","2008-03-13",12.930963
"302","2008-03-14",12.488522
"303","2008-03-17",12.121212
"304","2008-03-18",12.768178
"305","2008-03-19",11.795642
"306","2008-03-20",11.703815
"307","2008-03-24",11.770598
"308","2008-03-25",12.179647
"309","2008-03-26",12.071124
"310","2008-03-27",11.778947
"311","2008-03-28",11.47842
"312","2008-03-31",11.586944
"313","2008-04-01",11.954253
"314","2008-04-02",12.250606
"315","2008-04-03",12.367476
"316","2008-04-04",12.484347
"317","2008-04-07",12.826613
"318","2008-04-08",12.851657
"319","2008-04-09",12.597045
"320","2008-04-10",12.768178
"321","2008-04-11",12.530261
"322","2008-04-14",12.32991
"323","2008-04-15",12.409216
"324","2008-04-16",13.054094
"325","2008-04-17",13.61132
"326","2008-04-18",13.573754
"327","2008-04-21",13.648886
"328","2008-04-22",13.673929
"329","2008-04-23",13.536188
"330","2008-04-24",13.598798
"331","2008-04-25",13.861758
"332","2008-04-28",13.68019
"333","2008-04-29",13.148009
"334","2008-04-30",14.13724
"335","2008-05-01",15.282995
"336","2008-05-02",15.401954
"337","2008-05-05",15.289256
"338","2008-05-06",14.807162
"339","2008-05-07",14.293764
"340","2008-05-08",14.26246
"341","2008-05-09",14.206111
"342","2008-05-12",14.606812
"343","2008-05-13",14.4002
"344","2008-05-14",14.268721
"345","2008-05-15",14.444027
"346","2008-05-16",14.650639
"347","2008-05-19",14.713248
"348","2008-05-20",14.588029
"349","2008-05-21",14.300025
"350","2008-05-22",14.224894
"351","2008-05-23",14.181067
"352","2008-05-27",14.181067
"353","2008-05-28",14.876033
"354","2008-05-29",14.769597
"355","2008-05-30",15.032557
"356","2008-06-02",14.706987
"357","2008-06-03",14.412723
"358","2008-06-04",14.181067
"359","2008-06-05",14.688205
"360","2008-06-06",14.174806
"361","2008-06-09",14.06837
"362","2008-06-10",13.605059
"363","2008-06-11",13.298272
"364","2008-06-12",13.730278
"365","2008-06-13",13.81167
"366","2008-06-16",13.774105
"367","2008-06-17",14.181067
"368","2008-06-18",13.911846
"369","2008-06-19",13.780366
"370","2008-06-20",13.404708
"371","2008-06-23",13.260706
"372","2008-06-24",13.166792
"373","2008-06-25",13.410969
"374","2008-06-26",12.985224
"375","2008-06-27",12.897571
"376","2008-06-30",12.809917
"377","2008-07-01",12.584523
"378","2008-07-02",12.465565
"379","2008-07-03",12.622088
"380","2008-07-07",12.409216
"381","2008-07-08",12.590784
"382","2008-07-09",12.340345
"383","2008-07-10",12.590784
"384","2008-07-11",12.515653
"385","2008-07-14",12.415477
"386","2008-07-15",12.190083
"387","2008-07-16",13.097921
"388","2008-07-17",13.223141
"389","2008-07-18",13.692712
"390","2008-07-21",13.623841
"391","2008-07-22",13.642625
"392","2008-07-23",13.442274
"393","2008-07-24",13.041573
"394","2008-07-25",12.928876
"395","2008-07-28",12.672176
"396","2008-07-29",13.016529
"397","2008-07-30",13.529927
"398","2008-07-31",13.292011
"399","2008-08-01",13.054094
"400","2008-08-04",12.258953
"401","2008-08-05",12.496869
"402","2008-08-06",12.803657
"403","2008-08-07",12.546957
"404","2008-08-08",12.340345
"405","2008-08-11",11.933383
"406","2008-08-12",11.707989
"407","2008-08-13",11.739294
"408","2008-08-14",11.820686
"409","2008-08-15",11.532682
"410","2008-08-18",11.275983
"411","2008-08-19",11.307288
"412","2008-08-20",11.595292
"413","2008-08-21",11.758077
"414","2008-08-22",11.626596
"415","2008-08-25",11.363636
"416","2008-08-26",11.282244
"417","2008-08-27",11.426246
"418","2008-08-28",11.607814
"419","2008-08-29",11.526422
"420","2008-09-02",11.344853
"421","2008-09-03",11.38868
"422","2008-09-04",10.919108
"423","2008-09-05",10.956675
"424","2008-09-08",11.113198
"425","2008-09-09",10.374405
"426","2008-09-10",10.418232
"427","2008-09-11",10.180316
"428","2008-09-12",10.618583
"429","2008-09-15",9.529176
"430","2008-09-16",9.710744
"431","2008-09-17",8.677686
"432","2008-09-18",9.328825
"433","2008-09-19",10.462059
"434","2008-09-22",10.305534
"435","2008-09-23",9.829702
"436","2008-09-24",9.842224
"437","2008-09-25",10.430754
"438","2008-09-26",10.111445
"439","2008-09-29",8.477335
"440","2008-09-30",10.08014
"441","2008-10-01",9.998748
"442","2008-10-02",8.840471
"443","2008-10-03",8.220636
"444","2008-10-06",7.39419
"445","2008-10-07",6.918357
"446","2008-10-08",6.736789
"447","2008-10-09",6.367393
"448","2008-10-10",6.066867
"449","2008-10-13",8.327072
"450","2008-10-14",8.452291
"451","2008-10-15",6.61157
"452","2008-10-16",7.356624
"453","2008-10-17",7.124969
"454","2008-10-20",7.563236
"455","2008-10-21",7.043576
"456","2008-10-22",5.772602
"457","2008-10-23",6.041823
"458","2008-10-24",5.296769
"459","2008-10-27",5.277987
"460","2008-10-28",6.442524
"461","2008-10-29",6.836965
"462","2008-10-30",7.707238
"463","2008-10-31",7.325319
"464","2008-11-03",7.776108
"465","2008-11-04",8.433509
"466","2008-11-05",7.049837
"467","2008-11-06",6.548961
"468","2008-11-07",7.093664
"469","2008-11-10",6.993489
"470","2008-11-11",6.592787
"471","2008-11-12",5.89156
"472","2008-11-13",7.124969
"473","2008-11-14",6.379915
"474","2008-11-17",6.267218
"475","2008-11-18",6.21713
"476","2008-11-19",5.390684
"477","2008-11-20",4.758327
"478","2008-11-21",5.290508
"479","2008-11-24",5.95417
"480","2008-11-25",6.141998
"481","2008-11-26",6.774355
"482","2008-11-28",6.661658
"483","2008-12-01",5.885299
"484","2008-12-02",6.486351
"485","2008-12-03",6.160781
"486","2008-12-04",5.947909
"487","2008-12-05",6.173303
"488","2008-12-08",6.41748
"489","2008-12-09",6.404959
"490","2008-12-10",6.561482
"491","2008-12-11",6.34861
"492","2008-12-12",6.655397
"493","2008-12-15",6.505134
"494","2008-12-16",7.275232
"495","2008-12-17",6.905835
"496","2008-12-18",6.561482
"497","2008-12-19",6.561482
"498","2008-12-22",6.204608
"499","2008-12-23",5.960431
"500","2008-12-24",5.872777
"501","2008-12-26",5.916604
"502","2008-12-29",5.853994
"503","2008-12-30",6.154521
"504","2008-12-31",6.179564
"505","2009-01-02",6.680441
"506","2009-01-05",6.905835
"507","2009-01-06",7.300275
"508","2009-01-07",6.705484
"509","2009-01-08",6.67418
"510","2009-01-09",6.605309
"511","2009-01-12",6.267218
"512","2009-01-13",6.073128
"513","2009-01-14",5.49712
"514","2009-01-15",5.684948
"515","2009-01-16",5.803907
"516","2009-01-20",5.23416
"517","2009-01-21",5.797646
"518","2009-01-22",5.578512
"519","2009-01-23",5.76008
"520","2009-01-26",5.69121
"521","2009-01-27",5.609817
"522","2009-01-28",5.991735
"523","2009-01-29",5.659905
"524","2009-01-30",5.603556
"525","2009-02-02",5.49712
"526","2009-02-03",5.572251
"527","2009-02-04",5.709992
"528","2009-02-05",5.960431
"529","2009-02-06",6.392437
"530","2009-02-09",6.304783
"531","2009-02-10",5.979214
"532","2009-02-11",6.167042
"533","2009-02-12",6.167042
"534","2009-02-13",6.21713
"535","2009-02-17",5.728776
"536","2009-02-18",5.716253
"537","2009-02-19",5.659905
"538","2009-02-20",5.378162
"539","2009-02-23",4.9712
"540","2009-02-24",5.478337
"541","2009-02-25",5.453293
"542","2009-02-26",5.641122
"543","2009-02-27",5.459554
"544","2009-03-02",5.058853
"545","2009-03-03",5.177811
"546","2009-03-04",5.49712
"547","2009-03-05",5.334335
"548","2009-03-06",5.49712
"549","2009-03-09",5.315552
"550","2009-03-10",5.772602
"551","2009-03-11",5.666166
"552","2009-03-12",5.966691
"553","2009-03-13",5.866517
"554","2009-03-16",5.879038
"555","2009-03-17",6.129477
"556","2009-03-18",6.317305
"557","2009-03-19",6.08565
"558","2009-03-20",5.922865
"559","2009-03-23",6.517656
"560","2009-03-24",6.260957
"561","2009-03-25",6.373654
"562","2009-03-26",6.592787
"563","2009-03-27",6.379915
"564","2009-03-30",6.073128
"565","2009-03-31",6.198347
"566","2009-04-01",6.5427
"567","2009-04-02",6.880791
"568","2009-04-03",7.112447
"569","2009-04-06",7.081142
"570","2009-04-07",7.037315
"571","2009-04-08",7.212622
"572","2009-04-09",7.669672
"573","2009-04-13",7.563236
"574","2009-04-14",7.225144
"575","2009-04-15",7.33158
"576","2009-04-16",7.506887
"577","2009-04-17",7.400451
"578","2009-04-20",6.918357
"579","2009-04-21",7.156273
"580","2009-04-22",7.012271
"581","2009-04-23",7.33158
"582","2009-04-24",7.481843
"583","2009-04-27",7.168796
"584","2009-04-28",7.256449
"585","2009-04-29",7.794891
"586","2009-04-30",7.688455
"587","2009-05-01",7.901327
"588","2009-05-04",8.43977
"589","2009-05-05",8.464813
"590","2009-05-06",8.790383
"591","2009-05-07",8.389682
"592","2009-05-08",8.721513
"593","2009-05-11",8.539945
"594","2009-05-12",8.402204
"595","2009-05-13",7.945154
"596","2009-05-14",8.220636
"597","2009-05-15",8.070374
"598","2009-05-18",8.671425
"599","2009-05-19",8.727774
"600","2009-05-20",8.771601
"601","2009-05-21",8.734035
"602","2009-05-22",8.821688
"603","2009-05-26",9.234911
"604","2009-05-27",9.134736
"605","2009-05-28",9.472828
"606","2009-05-29",9.560481
"607","2009-06-01",9.917356
"608","2009-06-02",9.785875
"609","2009-06-03",9.378913
"610","2009-06-04",9.641873
"611","2009-06-05",9.566742
"612","2009-06-08",9.55422
"613","2009-06-09",9.61683
"614","2009-06-10",9.61683
"615","2009-06-11",9.842224
"616","2009-06-12",9.911095
"617","2009-06-15",9.48535
"618","2009-06-16",9.385174
"619","2009-06-17",9.278738
"620","2009-06-18",9.22865
"621","2009-06-19",9.341348
"622","2009-06-22",8.708991
"623","2009-06-23",8.715252
"624","2009-06-24",8.827949
"625","2009-06-25",9.222389
"626","2009-06-26",9.322564
"627","2009-06-29",9.36013
"628","2009-06-30",9.247433
"629","2009-07-01",9.372652
"630","2009-07-02",9.078387
"631","2009-07-06",8.946907
"632","2009-07-07",8.640121
"633","2009-07-08",8.464813
"634","2009-07-09",8.420987
"635","2009-07-10",8.414725
"636","2009-07-13",8.665164
"637","2009-07-14",8.602554
"638","2009-07-15",9.191085
"639","2009-07-16",9.22865
"640","2009-07-17",9.328825
"641","2009-07-20",9.654395
"642","2009-07-21",9.598046
"643","2009-07-22",9.610568
"644","2009-07-23",9.936138
"645","2009-07-24",9.954921
"646","2009-07-27",10.01127
"647","2009-07-28",9.94866
"648","2009-07-29",9.654395
"649","2009-07-30",9.967443
"650","2009-07-31",9.873528
"651","2009-08-03",10.343101
"652","2009-08-04",10.280491
"653","2009-08-05",10.487103
"654","2009-08-06",10.186577
"655","2009-08-07",10.505885
"656","2009-08-10",10.474581
"657","2009-08-11",10.205359
"658","2009-08-12",10.349361
"659","2009-08-13",10.255447
"660","2009-08-14",10.067618
"661","2009-08-17",9.723266
"662","2009-08-18",9.979965
"663","2009-08-19",10.117706
"664","2009-08-20",10.286752
"665","2009-08-21",10.386927
"666","2009-08-24",10.33684
"667","2009-08-25",10.311795
"668","2009-08-26",10.368144
"669","2009-08-27",10.424493
"670","2009-08-28",10.318057
"671","2009-08-31",10.149011
"672","2009-09-01",9.923616
"673","2009-09-02",10.030052
"674","2009-09-03",10.14275
"675","2009-09-04",10.568495
"676","2009-09-08",10.818933
"677","2009-09-09",10.812673
"678","2009-09-10",10.987979
"679","2009-09-11",11.119459
"680","2009-09-14",11.200851
"681","2009-09-15",11.38242
"682","2009-09-16",11.71425
"683","2009-09-17",11.620336
"684","2009-09-18",11.632857
"685","2009-09-21",11.545204
"686","2009-09-22",11.795642
"687","2009-09-23",11.532682
"688","2009-09-24",11.351114
"689","2009-09-25",11.463812
"690","2009-09-28",11.776859
"691","2009-09-29",12.058602
"692","2009-09-30",12.453043
"693","2009-10-01",12.265214
"694","2009-10-02",12.484347
"695","2009-10-05",13.066617
"696","2009-10-06",12.941398
"697","2009-10-07",12.459304
"698","2009-10-08",12.834961
"699","2009-10-09",12.978963
"700","2009-10-12",13.110443
"701","2009-10-13",13.148009
"702","2009-10-14",13.736539
"703","2009-10-15",13.68019
"704","2009-10-16",13.473578
"705","2009-10-19",13.573754
"706","2009-10-20",13.016529
"707","2009-10-21",13.097921
"708","2009-10-22",13.54871
"709","2009-10-23",13.429752
"710","2009-10-26",13.260706
"711","2009-10-27",12.972702
"712","2009-10-28",12.058602
"713","2009-10-29",12.941398
"714","2009-10-30",12.334085
"715","2009-11-02",12.402955
"716","2009-11-03",12.772351
"717","2009-11-04",12.847483
"718","2009-11-05",12.941398
"719","2009-11-06",12.947659
"720","2009-11-09",13.335837
"721","2009-11-10",13.229402
"722","2009-11-11",13.104182
"723","2009-11-12",12.75983
"724","2009-11-13",12.941398
"725","2009-11-16",13.266967
"726","2009-11-17",13.436013
"727","2009-11-18",13.329576
"728","2009-11-19",13.072878
"729","2009-11-20",12.947659
"730","2009-11-23",13.09166
"731","2009-11-24",13.223141
"732","2009-11-25",13.410969
"733","2009-11-27",13.054094
"734","2009-11-30",13.266967
"735","2009-12-01",13.705235
"736","2009-12-02",13.849236
"737","2009-12-03",13.805409
"738","2009-12-04",13.81167
"739","2009-12-07",13.824192
"740","2009-12-08",13.705235
"741","2009-12-09",13.755322
"742","2009-12-10",13.893063
"743","2009-12-11",13.918107
"744","2009-12-14",13.899323
"745","2009-12-15",13.786627
"746","2009-12-16",13.536188
"747","2009-12-17",12.816178
"748","2009-12-18",12.753569
"749","2009-12-21",12.778612
"750","2009-12-22",12.985224
"751","2009-12-23",12.972702
"752","2009-12-24",13.047833
"753","2009-12-28",13.079139
"754","2009-12-29",13.179314
"755","2009-12-30",13.492362
"756","2009-12-31",13.692712
"757","2010-01-04",13.980717
"758","2010-01-05",13.686451
"759","2010-01-06",13.655147
"760","2010-01-07",13.479839
"761","2010-01-08",13.61758
"762","2010-01-11",13.61132
"763","2010-01-12",13.498623
"764","2010-01-13",13.417231
"765","2010-01-14",13.135488
"766","2010-01-15",12.928876
"767","2010-01-19",13.135488
"768","2010-01-20",11.65164
"769","2010-01-21",11.038067
"770","2010-01-22",10.881543
"771","2010-01-25",10.906587
"772","2010-01-26",10.775106
"773","2010-01-27",10.674932
"774","2010-01-28",10.674932
"775","2010-01-29",10.368144
"776","2010-02-01",10.86902
"777","2010-02-02",11.088154
"778","2010-02-03",10.919108
"779","2010-02-04",10.368144
"780","2010-02-05",10.199099
"781","2010-02-08",10.036314
"782","2010-02-09",10.581017
"783","2010-02-10",10.637365
"784","2010-02-11",10.937891
"785","2010-02-12",10.837716
"786","2010-02-16",11.038067
"787","2010-02-17",11.175808
"788","2010-02-18",11.288505
"789","2010-02-19",11.207112
"790","2010-02-22",11.081893
"791","2010-02-23",10.718758
"792","2010-02-24",10.66867
"793","2010-02-25",10.725019
"794","2010-02-26",10.837716
"795","2010-03-01",11.038067
"796","2010-03-02",11.238418
"797","2010-03-03",11.250939
"798","2010-03-04",11.238418
"799","2010-03-05",11.407463
"800","2010-03-08",11.282244
"801","2010-03-09",11.344853
"802","2010-03-10",11.432507
"803","2010-03-11",11.520161
"804","2010-03-12",11.432507
"805","2010-03-15",11.426246
"806","2010-03-16",11.432507
"807","2010-03-17",11.269722
"808","2010-03-18",11.138242
"809","2010-03-19",10.962935
"810","2010-03-22",11.044328
"811","2010-03-23",11.019283
"812","2010-03-24",10.837716
"813","2010-03-25",10.894065
"814","2010-03-26",10.919108
"815","2010-03-29",11.219634
"816","2010-03-30",11.376159
"817","2010-03-31",11.538943
"818","2010-04-01",11.958427
"819","2010-04-05",11.952167
"820","2010-04-06",11.84573
"821","2010-04-07",11.670424
"822","2010-04-08",11.970949
"823","2010-04-09",12.046081
"824","2010-04-12",11.97721
"825","2010-04-13",11.920861
"826","2010-04-14",11.995993
"827","2010-04-15",11.795642
"828","2010-04-16",11.45129
"829","2010-04-19",11.407463
"830","2010-04-20",11.507638
"831","2010-04-21",11.426246
"832","2010-04-22",11.438767
"833","2010-04-23",11.407463
"834","2010-04-26",11.338593
"835","2010-04-27",10.981718
"836","2010-04-28",11.269722
"837","2010-04-29",11.645379
"838","2010-04-30",11.657902
"839","2010-05-03",11.620336
"840","2010-05-04",11.113198
"841","2010-05-05",10.987979
"842","2010-05-06",10.656148
"843","2010-05-07",10.574756
"844","2010-05-10",11.351114
"845","2010-05-11",11.163286
"846","2010-05-12",11.294765
"847","2010-05-13",11.163286
"848","2010-05-14",10.887804
"849","2010-05-17",10.793889
"850","2010-05-18",10.562234
"851","2010-05-19",10.199099
"852","2010-05-20",9.792136
"853","2010-05-21",10.374405
"854","2010-05-24",10.161532
"855","2010-05-25",9.835963
"856","2010-05-26",9.861007
"857","2010-05-27",10.399449
"858","2010-05-28",10.230403
"859","2010-06-01",10.330579
"860","2010-06-02",10.674932
"861","2010-06-03",10.5998
"862","2010-06-04",10.180316
"863","2010-06-07",9.911095
"864","2010-06-08",10.192838
"865","2010-06-09",10.055097
"866","2010-06-10",10.568495
"867","2010-06-11",10.624844
"868","2010-06-14",10.505885
"869","2010-06-15",10.86276
"870","2010-06-16",10.937891
"871","2010-06-17",10.831455
"872","2010-06-18",10.925369
"873","2010-06-21",11.113198
"874","2010-06-22",10.894065
"875","2010-06-23",10.86276
"876","2010-06-24",10.5998
"877","2010-06-25",10.750063
"878","2010-06-28",10.66867
"879","2010-06-29",10.042575
"880","2010-06-30",9.929877
"881","2010-07-01",10.380666
"882","2010-07-02",10.643626
"883","2010-07-06",10.656148
"884","2010-07-07",11.351114
"885","2010-07-08",11.707989
"886","2010-07-09",11.883296
"887","2010-07-12",11.582769
"888","2010-07-13",11.72051
"889","2010-07-14",10.66867
"890","2010-07-15",10.568495
"891","2010-07-16",10.286752
"892","2010-07-19",10.568495
"893","2010-07-20",10.781367
"894","2010-07-21",10.662409
"895","2010-07-22",11.094416
"896","2010-07-23",11.169547
"897","2010-07-26",11.150764
"898","2010-07-27",11.069371
"899","2010-07-28",11.614075
"900","2010-07-29",11.595292
"901","2010-07-30",11.664163
"902","2010-08-02",11.84573
"903","2010-08-03",11.538943
"904","2010-08-04",11.470073
"905","2010-08-05",11.551465
"906","2010-08-06",11.538943
"907","2010-08-09",11.632857
"908","2010-08-10",11.476334
"909","2010-08-11",11.106937
"910","2010-08-12",11.175808
"911","2010-08-13",11.225895
"912","2010-08-16",11.38242
"913","2010-08-17",11.419985
"914","2010-08-18",11.545204
"915","2010-08-19",11.38868
"916","2010-08-20",11.344853
"917","2010-08-23",11.244678
"918","2010-08-24",10.969196
"919","2010-08-25",10.894065
"920","2010-08-26",10.687453
"921","2010-08-27",11.025545
"922","2010-08-30",10.831455
"923","2010-08-31",11.038067
"924","2010-09-01",11.488855
"925","2010-09-02",11.401202
"926","2010-09-03",11.294765
"927","2010-09-07",11.250939
"928","2010-09-08",11.332332
"929","2010-09-09",11.476334
"930","2010-09-10",11.507638
"931","2010-09-13",11.964688
"932","2010-09-14",12.021037
