"","date","KEP"
"94","2007-05-17",22.299999
"95","2007-05-18",22.309999
"96","2007-05-21",22.24
"97","2007-05-22",22.379999
"98","2007-05-23",22.120001
"99","2007-05-24",21.91
"100","2007-05-25",21.99
"101","2007-05-29",22.049999
"102","2007-05-30",22.02
"103","2007-05-31",21.84
"104","2007-06-01",22.309999
"105","2007-06-04",22.43
"106","2007-06-05",22.24
"107","2007-06-06",22.030001
"108","2007-06-07",21.52
"109","2007-06-08",21.709999
"110","2007-06-11",21.950001
"111","2007-06-12",21.690001
"112","2007-06-13",21.790001
"113","2007-06-14",22.059999
"114","2007-06-15",22.309999
"115","2007-06-18",22.559999
"116","2007-06-19",22.459999
"117","2007-06-20",22.02
"118","2007-06-21",22.309999
"119","2007-06-22",22.07
"120","2007-06-25",22.15
"121","2007-06-26",22.040001
"122","2007-06-27",22.120001
"123","2007-06-28",22.370001
"124","2007-06-29",21.9
"125","2007-07-02",22.49
"126","2007-07-03",22.32
"127","2007-07-05",22.17
"128","2007-07-06",22.48
"129","2007-07-09",23.5
"130","2007-07-10",23.25
"131","2007-07-11",23.93
"132","2007-07-12",24.26
"133","2007-07-13",25.48
"134","2007-07-16",25.34
"135","2007-07-17",25.18
"136","2007-07-18",24.959999
"137","2007-07-19",24.959999
"138","2007-07-20",24.57
"139","2007-07-23",25.469999
"140","2007-07-24",25.23
"141","2007-07-25",25.709999
"142","2007-07-26",24.049999
"143","2007-07-27",23.32
"144","2007-07-30",24.16
"145","2007-07-31",23.73
"146","2007-08-01",23.559999
"147","2007-08-02",23.09
"148","2007-08-03",22.110001
"149","2007-08-06",22.5
"150","2007-08-07",22.74
"151","2007-08-08",23.4
"152","2007-08-09",22.82
"153","2007-08-10",22.49
"154","2007-08-13",22.73
"155","2007-08-14",22.18
"156","2007-08-15",21.530001
"157","2007-08-16",20.75
"158","2007-08-17",22.370001
"159","2007-08-20",21.959999
"160","2007-08-21",21.35
"161","2007-08-22",22.049999
"162","2007-08-23",21.98
"163","2007-08-24",22.33
"164","2007-08-27",21.959999
"165","2007-08-28",21.309999
"166","2007-08-29",22.17
"167","2007-08-30",21.709999
"168","2007-08-31",22.530001
"169","2007-09-04",22.450001
"170","2007-09-05",22.129999
"171","2007-09-06",22.370001
"172","2007-09-07",21.950001
"173","2007-09-10",21.92
"174","2007-09-11",22.43
"175","2007-09-12",22.01
"176","2007-09-13",22.1
"177","2007-09-14",22.190001
"178","2007-09-17",22.129999
"179","2007-09-18",23.110001
"180","2007-09-19",22.75
"181","2007-09-20",22.709999
"182","2007-09-21",22.549999
"183","2007-09-24",22.809999
"184","2007-09-25",22.77
"185","2007-09-26",22.92
"186","2007-09-27",23.299999
"187","2007-09-28",23.15
"188","2007-10-01",23.5
"189","2007-10-02",23.780001
"190","2007-10-03",23.34
"191","2007-10-04",23.549999
"192","2007-10-05",23.870001
"193","2007-10-08",23.440001
"194","2007-10-09",23.09
"195","2007-10-10",23.139999
"196","2007-10-11",22.870001
"197","2007-10-12",22.790001
"198","2007-10-15",22.32
"199","2007-10-16",21.719999
"200","2007-10-17",22.040001
"201","2007-10-18",21.99
"202","2007-10-19",21.35
"203","2007-10-22",21.58
"204","2007-10-23",21.639999
"205","2007-10-24",21.389999
"206","2007-10-25",21.42
"207","2007-10-26",22.040001
"208","2007-10-29",22.450001
"209","2007-10-30",22.07
"210","2007-10-31",22.25
"211","2007-11-01",21.530001
"212","2007-11-02",21.379999
"213","2007-11-05",20.85
"214","2007-11-06",21.16
"215","2007-11-07",20.58
"216","2007-11-08",20.129999
"217","2007-11-09",20.27
"218","2007-11-12",20.1
"219","2007-11-13",20.879999
"220","2007-11-14",21.07
"221","2007-11-15",22.08
"222","2007-11-16",22.18
"223","2007-11-19",21.08
"224","2007-11-20",21.030001
"225","2007-11-21",19.75
"226","2007-11-23",20.370001
"227","2007-11-26",20.09
"228","2007-11-27",20.469999
"229","2007-11-28",21.27
"230","2007-11-29",21.059999
"231","2007-11-30",21.08
"232","2007-12-03",21.049999
"233","2007-12-04",20.9
"234","2007-12-05",21.360001
"235","2007-12-06",22.110001
"236","2007-12-07",22.32
"237","2007-12-10",22.5
"238","2007-12-11",22.15
"239","2007-12-12",22.379999
"240","2007-12-13",21.92
"241","2007-12-14",21.559999
"242","2007-12-17",20.889999
"243","2007-12-18",21.42
"244","2007-12-19",21.309999
"245","2007-12-20",21.959999
"246","2007-12-21",22.68
"247","2007-12-24",22.99
"248","2007-12-26",21.93
"249","2007-12-27",21.1
"250","2007-12-28",21.139999
"251","2007-12-31",20.85
"252","2008-01-02",20.209999
"253","2008-01-03",20.6
"254","2008-01-04",19.76
"255","2008-01-07",20.57
"256","2008-01-08",20.040001
"257","2008-01-09",20.530001
"258","2008-01-10",20.66
"259","2008-01-11",19.9
"260","2008-01-14",20.299999
"261","2008-01-15",19.719999
"262","2008-01-16",19.700001
"263","2008-01-17",19.77
"264","2008-01-18",20.23
"265","2008-01-22",20.32
"266","2008-01-23",20.360001
"267","2008-01-24",20.1
"268","2008-01-25",19.620001
"269","2008-01-28",19.5
"270","2008-01-29",19.85
"271","2008-01-30",19.889999
"272","2008-01-31",20.129999
"273","2008-02-01",19.77
"274","2008-02-04",19.299999
"275","2008-02-05",18.549999
"276","2008-02-06",18.33
"277","2008-02-07",18.4
"278","2008-02-08",18.450001
"279","2008-02-11",18.879999
"280","2008-02-12",18.790001
"281","2008-02-13",18.549999
"282","2008-02-14",18.370001
"283","2008-02-15",18.51
"284","2008-02-19",18.34
"285","2008-02-20",18.209999
"286","2008-02-21",17.799999
"287","2008-02-22",17.799999
"288","2008-02-25",18.27
"289","2008-02-26",18.52
"290","2008-02-27",18.370001
"291","2008-02-28",17.93
"292","2008-02-29",17.309999
"293","2008-03-03",17.049999
"294","2008-03-04",16.66
"295","2008-03-05",16.67
"296","2008-03-06",15.91
"297","2008-03-07",15.33
"298","2008-03-10",15.05
"299","2008-03-11",15.93
"300","2008-03-12",15.55
"301","2008-03-13",15.09
"302","2008-03-14",14.59
"303","2008-03-17",14.19
"304","2008-03-18",14.41
"305","2008-03-19",13.99
"306","2008-03-20",14.25
"307","2008-03-24",14.98
"308","2008-03-25",15.63
"309","2008-03-26",15.18
"310","2008-03-27",15.2
"311","2008-03-28",14.89
"312","2008-03-31",15.04
"313","2008-04-01",15.71
"314","2008-04-02",16.379999
"315","2008-04-03",16.6
"316","2008-04-04",16.48
"317","2008-04-07",16.35
"318","2008-04-08",15.83
"319","2008-04-09",15.6
"320","2008-04-10",16.040001
"321","2008-04-11",16.120001
"322","2008-04-14",16.110001
"323","2008-04-15",15.6
"324","2008-04-16",15.9
"325","2008-04-17",15.72
"326","2008-04-18",15.79
"327","2008-04-21",15.74
"328","2008-04-22",15.31
"329","2008-04-23",15.5
"330","2008-04-24",15.5
"331","2008-04-25",16.09
"332","2008-04-28",16.23
"333","2008-04-29",16.139999
"334","2008-04-30",16.43
"335","2008-05-01",16.6
"336","2008-05-02",16.83
"337","2008-05-05",16.690001
"338","2008-05-06",16.68
"339","2008-05-07",16.059999
"340","2008-05-08",15.78
"341","2008-05-09",15.53
"342","2008-05-12",15.84
"343","2008-05-13",15.75
"344","2008-05-14",15.74
"345","2008-05-15",16.219999
"346","2008-05-16",16.35
"347","2008-05-19",16.32
"348","2008-05-20",15.86
"349","2008-05-21",15.71
"350","2008-05-22",15.82
"351","2008-05-23",15.83
"352","2008-05-27",16.209999
"353","2008-05-28",16.110001
"354","2008-05-29",16.200001
"355","2008-05-30",16.16
"356","2008-06-02",15.86
"357","2008-06-03",15.84
"358","2008-06-04",16.01
"359","2008-06-05",16.23
"360","2008-06-06",15.55
"361","2008-06-09",15.3
"362","2008-06-10",15.26
"363","2008-06-11",14.78
"364","2008-06-12",14.76
"365","2008-06-13",14.99
"366","2008-06-16",15.28
"367","2008-06-17",15.45
"368","2008-06-18",14.85
"369","2008-06-19",15.2
"370","2008-06-20",14.61
"371","2008-06-23",14.4
"372","2008-06-24",14.42
"373","2008-06-25",14.76
"374","2008-06-26",14.56
"375","2008-06-27",14.7
"376","2008-06-30",14.53
"377","2008-07-01",14.55
"378","2008-07-02",14.73
"379","2008-07-03",14.75
"380","2008-07-07",14.62
"381","2008-07-08",14.82
"382","2008-07-09",15.16
"383","2008-07-10",15.43
"384","2008-07-11",15.56
"385","2008-07-14",15.02
"386","2008-07-15",14.69
"387","2008-07-16",15.1
"388","2008-07-17",14.8
"389","2008-07-18",14.5
"390","2008-07-21",15.2
"391","2008-07-22",15.45
"392","2008-07-23",15.99
"393","2008-07-24",15.57
"394","2008-07-25",15.86
"395","2008-07-28",15.7
"396","2008-07-29",15.97
"397","2008-07-30",15.77
"398","2008-07-31",15.95
"399","2008-08-01",15.57
"400","2008-08-04",15.54
"401","2008-08-05",16.32
"402","2008-08-06",16.27
"403","2008-08-07",15.87
"404","2008-08-08",16.08
"405","2008-08-11",16.190001
"406","2008-08-12",15.67
"407","2008-08-13",15.1
"408","2008-08-14",15.36
"409","2008-08-15",15.39
"410","2008-08-18",15.02
"411","2008-08-19",14.83
"412","2008-08-20",15.4
"413","2008-08-21",15.18
"414","2008-08-22",14.9
"415","2008-08-25",14.57
"416","2008-08-26",14.7
"417","2008-08-27",14.93
"418","2008-08-28",15.13
"419","2008-08-29",15.05
"420","2008-09-02",14.32
"421","2008-09-03",14.01
"422","2008-09-04",13.86
"423","2008-09-05",14.07
"424","2008-09-08",14.64
"425","2008-09-09",13.86
"426","2008-09-10",14.19
"427","2008-09-11",13.75
"428","2008-09-12",14.07
"429","2008-09-15",13.34
"430","2008-09-16",13.22
"431","2008-09-17",12.83
"432","2008-09-18",13.26
"433","2008-09-19",14.56
"434","2008-09-22",13.53
"435","2008-09-23",13.5
"436","2008-09-24",13.55
"437","2008-09-25",13.77
"438","2008-09-26",13.46
"439","2008-09-29",12.08
"440","2008-09-30",12.39
"441","2008-10-01",12.5
"442","2008-10-02",11.82
"443","2008-10-03",11.94
"444","2008-10-06",11.01
"445","2008-10-07",10.4
"446","2008-10-08",10.27
"447","2008-10-09",9
"448","2008-10-10",9.08
"449","2008-10-13",11.92
"450","2008-10-14",11.84
"451","2008-10-15",10.34
"452","2008-10-16",9.97
"453","2008-10-17",9.65
"454","2008-10-20",10.45
"455","2008-10-21",9.56
"456","2008-10-22",8.92
"457","2008-10-23",8.35
"458","2008-10-24",7.47
"459","2008-10-27",7.62
"460","2008-10-28",9.39
"461","2008-10-29",8.64
"462","2008-10-30",10.55
"463","2008-10-31",9.9
"464","2008-11-03",10.15
"465","2008-11-04",11.2
"466","2008-11-05",10.15
"467","2008-11-06",9.01
"468","2008-11-07",9.89
"469","2008-11-10",9.92
"470","2008-11-11",9.5
"471","2008-11-12",9.19
"472","2008-11-13",10.73
"473","2008-11-14",9.16
"474","2008-11-17",9.06
"475","2008-11-18",8.89
"476","2008-11-19",8.1
"477","2008-11-20",7.23
"478","2008-11-21",8.57
"479","2008-11-24",8.84
"480","2008-11-25",8.43
"481","2008-11-26",9.5
"482","2008-11-28",9.3
"483","2008-12-01",8.37
"484","2008-12-02",8.87
"485","2008-12-03",8.98
"486","2008-12-04",8.41
"487","2008-12-05",9.32
"488","2008-12-08",10.47
"489","2008-12-09",10.45
"490","2008-12-10",11.63
"491","2008-12-11",11.35
"492","2008-12-12",11.57
"493","2008-12-15",11.42
"494","2008-12-16",12.25
"495","2008-12-17",12.42
"496","2008-12-18",12.34
"497","2008-12-19",12.29
"498","2008-12-22",11.63
"499","2008-12-23",11.23
"500","2008-12-24",11.53
"501","2008-12-26",11.58
"502","2008-12-29",11.67
"503","2008-12-30",11.47
"504","2008-12-31",11.61
"505","2009-01-02",12.1
"506","2009-01-05",12.14
"507","2009-01-06",12.38
"508","2009-01-07",12.34
"509","2009-01-08",11.91
"510","2009-01-09",11.23
"511","2009-01-12",10.96
"512","2009-01-13",11.04
"513","2009-01-14",10.51
"514","2009-01-15",10.19
"515","2009-01-16",10.51
"516","2009-01-20",9.87
"517","2009-01-21",10.04
"518","2009-01-22",9.93
"519","2009-01-23",9.91
"520","2009-01-26",9.93
"521","2009-01-27",10.25
"522","2009-01-28",10.88
"523","2009-01-29",10.3
"524","2009-01-30",9.94
"525","2009-02-02",9.67
"526","2009-02-03",9.96
"527","2009-02-04",9.94
"528","2009-02-05",9.89
"529","2009-02-06",10.58
"530","2009-02-09",10.46
"531","2009-02-10",9.72
"532","2009-02-11",9.86
"533","2009-02-12",9.9
"534","2009-02-13",9.66
"535","2009-02-17",8.51
"536","2009-02-18",8.27
"537","2009-02-19",8.05
"538","2009-02-20",7.61
"539","2009-02-23",7.96
"540","2009-02-24",8.16
"541","2009-02-25",7.92
"542","2009-02-26",7.79
"543","2009-02-27",7.63
"544","2009-03-02",6.9
"545","2009-03-03",7.3
"546","2009-03-04",7.72
"547","2009-03-05",7.45
"548","2009-03-06",7.44
"549","2009-03-09",7.46
"550","2009-03-10",8.51
"551","2009-03-11",9.06
"552","2009-03-12",9.22
"553","2009-03-13",9.04
"554","2009-03-16",9.37
"555","2009-03-17",9.78
"556","2009-03-18",9.85
"557","2009-03-19",9.7
"558","2009-03-20",9.51
"559","2009-03-23",10.29
"560","2009-03-24",10.1
"561","2009-03-25",10.12
"562","2009-03-26",10.26
"563","2009-03-27",9.73
"564","2009-03-30",9.01
"565","2009-03-31",9.15
"566","2009-04-01",9.89
"567","2009-04-02",10.64
"568","2009-04-03",10.57
"569","2009-04-06",10.24
"570","2009-04-07",10.11
"571","2009-04-08",10.15
"572","2009-04-09",10.5
"573","2009-04-13",10.39
"574","2009-04-14",10.25
"575","2009-04-15",10.18
"576","2009-04-16",9.99
"577","2009-04-17",9.72
"578","2009-04-20",9.34
"579","2009-04-21",9.63
"580","2009-04-22",9.68
"581","2009-04-23",9.7
"582","2009-04-24",9.88
"583","2009-04-27",9.47
"584","2009-04-28",9.72
"585","2009-04-29",10.49
"586","2009-04-30",10.68
"587","2009-05-01",11
"588","2009-05-04",12.05
"589","2009-05-05",11.96
"590","2009-05-06",11.47
"591","2009-05-07",11.4
"592","2009-05-08",11.9
"593","2009-05-11",12.08
"594","2009-05-12",12.34
"595","2009-05-13",11.83
"596","2009-05-14",11.48
"597","2009-05-15",11.59
"598","2009-05-18",12.16
"599","2009-05-19",12.24
"600","2009-05-20",12.37
"601","2009-05-21",12.09
"602","2009-05-22",12.19
"603","2009-05-26",11.76
"604","2009-05-27",11.12
"605","2009-05-28",11.39
"606","2009-05-29",11.48
"607","2009-06-01",12.06
"608","2009-06-02",11.72
"609","2009-06-03",11.16
"610","2009-06-04",11.29
"611","2009-06-05",11.71
"612","2009-06-08",11.66
"613","2009-06-09",11.49
"614","2009-06-10",12.1
"615","2009-06-11",12.18
"616","2009-06-12",12.19
"617","2009-06-15",11.66
"618","2009-06-16",11.58
"619","2009-06-17",11.31
"620","2009-06-18",11.33
"621","2009-06-19",11.3
"622","2009-06-22",11.2
"623","2009-06-23",11.08
"624","2009-06-24",11.32
"625","2009-06-25",11.41
"626","2009-06-26",11.57
"627","2009-06-29",11.56
"628","2009-06-30",11.5
"629","2009-07-01",12.03
"630","2009-07-02",11.59
"631","2009-07-06",11.56
"632","2009-07-07",11.1
"633","2009-07-08",11.23
"634","2009-07-09",11.27
"635","2009-07-10",11.23
"636","2009-07-13",10.99
"637","2009-07-14",11.07
"638","2009-07-15",11.7
"639","2009-07-16",11.65
"640","2009-07-17",11.75
"641","2009-07-20",12.18
"642","2009-07-21",12.43
"643","2009-07-22",12.4
"644","2009-07-23",13.15
"645","2009-07-24",13.05
"646","2009-07-27",13.16
"647","2009-07-28",13.14
"648","2009-07-29",13.11
"649","2009-07-30",13.57
"650","2009-07-31",13.37
"651","2009-08-03",13.52
"652","2009-08-04",13.37
"653","2009-08-05",13.21
"654","2009-08-06",13.3
"655","2009-08-07",13.57
"656","2009-08-10",13.3
"657","2009-08-11",12.87
"658","2009-08-12",12.87
"659","2009-08-13",12.71
"660","2009-08-14",12.7
"661","2009-08-17",12.16
"662","2009-08-18",12.55
"663","2009-08-19",12.52
"664","2009-08-20",12.97
"665","2009-08-21",13.01
"666","2009-08-24",12.95
"667","2009-08-25",12.79
"668","2009-08-26",12.6
"669","2009-08-27",12.58
"670","2009-08-28",12.58
"671","2009-08-31",12.35
"672","2009-09-01",12.46
"673","2009-09-02",12.7
"674","2009-09-03",13
"675","2009-09-04",13.27
"676","2009-09-08",13.03
"677","2009-09-09",13.08
"678","2009-09-10",13.16
"679","2009-09-11",13.47
"680","2009-09-14",13.7
"681","2009-09-15",13.82
"682","2009-09-16",14.27
"683","2009-09-17",14.16
"684","2009-09-18",14.21
"685","2009-09-21",14.32
"686","2009-09-22",14.54
"687","2009-09-23",14.65
"688","2009-09-24",14.65
"689","2009-09-25",14.64
"690","2009-09-28",14.81
"691","2009-09-29",14.76
"692","2009-09-30",15.24
"693","2009-10-01",14.76
"694","2009-10-02",14.71
"695","2009-10-05",15
"696","2009-10-06",14.98
"697","2009-10-07",14.93
"698","2009-10-08",15
"699","2009-10-09",14.92
"700","2009-10-12",15.02
"701","2009-10-13",14.8
"702","2009-10-14",15.11
"703","2009-10-15",15.14
"704","2009-10-16",14.9
"705","2009-10-19",15.25
"706","2009-10-20",15.04
"707","2009-10-21",14.96
"708","2009-10-22",15.05
"709","2009-10-23",14.86
"710","2009-10-26",14.65
"711","2009-10-27",14.42
"712","2009-10-28",14.14
"713","2009-10-29",14.66
"714","2009-10-30",13.88
"715","2009-11-02",14.14
"716","2009-11-03",13.94
"717","2009-11-04",14.31
"718","2009-11-05",14.48
"719","2009-11-06",14.47
"720","2009-11-09",14.82
"721","2009-11-10",14.59
"722","2009-11-11",14.66
"723","2009-11-12",14.32
"724","2009-11-13",14.53
"725","2009-11-16",14.75
"726","2009-11-17",14.65
"727","2009-11-18",14.51
"728","2009-11-19",14.12
"729","2009-11-20",14.04
"730","2009-11-23",14.48
"731","2009-11-24",14.29
"732","2009-11-25",14.28
"733","2009-11-27",13.77
"734","2009-11-30",13.72
"735","2009-12-01",14.05
"736","2009-12-02",14.07
"737","2009-12-03",14.02
"738","2009-12-04",14.08
"739","2009-12-07",14.01
"740","2009-12-08",13.83
"741","2009-12-09",13.97
"742","2009-12-10",14.06
"743","2009-12-11",14.08
"744","2009-12-14",14.11
"745","2009-12-15",13.95
"746","2009-12-16",14
"747","2009-12-17",13.52
"748","2009-12-18",13.72
"749","2009-12-21",13.58
"750","2009-12-22",13.65
"751","2009-12-23",13.74
"752","2009-12-24",13.97
"753","2009-12-28",14.69
"754","2009-12-29",14.56
"755","2009-12-30",14.6
"756","2009-12-31",14.54
"757","2010-01-04",14.94
"758","2010-01-05",15.06
"759","2010-01-06",14.98
"760","2010-01-07",14.86
"761","2010-01-08",14.95
"762","2010-01-11",15.6
"763","2010-01-12",15.69
"764","2010-01-13",16.02
"765","2010-01-14",16.139999
"766","2010-01-15",15.87
"767","2010-01-19",17.889999
"768","2010-01-20",17.879999
"769","2010-01-21",17.43
"770","2010-01-22",17.459999
"771","2010-01-25",16.690001
"772","2010-01-26",16.469999
"773","2010-01-27",17.09
"774","2010-01-28",16.67
"775","2010-01-29",16.25
"776","2010-02-01",16.66
"777","2010-02-02",16.719999
"778","2010-02-03",16.4
"779","2010-02-04",16.309999
"780","2010-02-05",16.280001
"781","2010-02-08",16.02
"782","2010-02-09",16.139999
"783","2010-02-10",16.09
"784","2010-02-11",16.99
"785","2010-02-12",17.41
"786","2010-02-16",17.450001
"787","2010-02-17",17.43
"788","2010-02-18",17.110001
"789","2010-02-19",16.639999
"790","2010-02-22",16.780001
"791","2010-02-23",16.34
"792","2010-02-24",16.41
"793","2010-02-25",15.96
"794","2010-02-26",16.129999
"795","2010-03-01",16.1
"796","2010-03-02",15.94
"797","2010-03-03",16.18
"798","2010-03-04",15.9
"799","2010-03-05",16.43
"800","2010-03-08",16.58
"801","2010-03-09",17
"802","2010-03-10",16.969999
"803","2010-03-11",16.98
"804","2010-03-12",16.950001
"805","2010-03-15",16.700001
"806","2010-03-16",16.690001
"807","2010-03-17",17.139999
"808","2010-03-18",17.16
"809","2010-03-19",16.68
"810","2010-03-22",16.559999
"811","2010-03-23",16.51
"812","2010-03-24",16.01
"813","2010-03-25",16.209999
"814","2010-03-26",16.02
"815","2010-03-29",16.440001
"816","2010-03-30",16.610001
"817","2010-03-31",16.24
"818","2010-04-01",16.49
"819","2010-04-05",16.15
"820","2010-04-06",16.5
"821","2010-04-07",16.049999
"822","2010-04-08",16.129999
"823","2010-04-09",16.25
"824","2010-04-12",16.27
"825","2010-04-13",16.120001
"826","2010-04-14",16.33
"827","2010-04-15",16.549999
"828","2010-04-16",16.01
"829","2010-04-19",15.71
"830","2010-04-20",15.87
"831","2010-04-21",15.9
"832","2010-04-22",15.52
"833","2010-04-23",15.7
"834","2010-04-26",15.62
"835","2010-04-27",15.09
"836","2010-04-28",14.93
"837","2010-04-29",15.06
"838","2010-04-30",15.04
"839","2010-05-03",15.11
"840","2010-05-04",14.33
"841","2010-05-05",14.05
"842","2010-05-06",12.99
"843","2010-05-07",13.23
"844","2010-05-10",14.51
"845","2010-05-11",14.19
"846","2010-05-12",13.88
"847","2010-05-13",14.2
"848","2010-05-14",13.88
"849","2010-05-17",13.68
"850","2010-05-18",13.48
"851","2010-05-19",13.7
"852","2010-05-20",13.01
"853","2010-05-21",13.55
"854","2010-05-24",13.43
"855","2010-05-25",12.75
"856","2010-05-26",12.7
"857","2010-05-27",13.4
"858","2010-05-28",13.48
"859","2010-06-01",13.29
"860","2010-06-02",14.01
"861","2010-06-03",14.11
"862","2010-06-04",13.62
"863","2010-06-07",13.26
"864","2010-06-08",13.63
"865","2010-06-09",13.51
"866","2010-06-10",13.9
"867","2010-06-11",13.95
"868","2010-06-14",14.07
"869","2010-06-15",14.07
"870","2010-06-16",13.93
"871","2010-06-17",13.64
"872","2010-06-18",13.98
"873","2010-06-21",14.23
"874","2010-06-22",13.96
"875","2010-06-23",14.21
"876","2010-06-24",14.02
"877","2010-06-25",13.83
"878","2010-06-28",13.53
"879","2010-06-29",12.96
"880","2010-06-30",12.88
"881","2010-07-01",12.87
"882","2010-07-02",12.86
"883","2010-07-06",12.95
"884","2010-07-07",12.79
"885","2010-07-08",12.97
"886","2010-07-09",13.41
"887","2010-07-12",13.33
"888","2010-07-13",13.4
"889","2010-07-14",13.51
"890","2010-07-15",13.31
"891","2010-07-16",12.7
"892","2010-07-19",12.84
"893","2010-07-20",13.48
"894","2010-07-21",13.19
"895","2010-07-22",13.52
"896","2010-07-23",14
"897","2010-07-26",14.19
"898","2010-07-27",14.09
"899","2010-07-28",14
"900","2010-07-29",14.02
"901","2010-07-30",14.09
"902","2010-08-02",14.01
"903","2010-08-03",13.67
"904","2010-08-04",13.61
"905","2010-08-05",13.58
"906","2010-08-06",13.75
"907","2010-08-09",13.69
"908","2010-08-10",13.48
"909","2010-08-11",12.9
"910","2010-08-12",12.95
"911","2010-08-13",13.05
"912","2010-08-16",13.09
"913","2010-08-17",13.16
"914","2010-08-18",13.2
"915","2010-08-19",13.15
"916","2010-08-20",13.04
"917","2010-08-23",12.98
"918","2010-08-24",12.74
"919","2010-08-25",12.79
"920","2010-08-26",12.75
"921","2010-08-27",12.65
"922","2010-08-30",12.52
"923","2010-08-31",12.31
"924","2010-09-01",12.54
"925","2010-09-02",12.46
"926","2010-09-03",12.67
"927","2010-09-07",12.28
"928","2010-09-08",12.49
"929","2010-09-09",12.61
"930","2010-09-10",13.06
"931","2010-09-13",12.95
"932","2010-09-14",13.09
"933","2010-09-15",13.1
"934","2010-09-16",12.9
"935","2010-09-17",12.8
"936","2010-09-20",12.99
"937","2010-09-21",12.9
"938","2010-09-22",12.93
"939","2010-09-23",12.81
"940","2010-09-24",13.1
"941","2010-09-27",12.99
"942","2010-09-28",13.03
"943","2010-09-29",13.05
"944","2010-09-30",12.93
"945","2010-10-01",13.4
"946","2010-10-04",14.04
"947","2010-10-05",14.54
"948","2010-10-06",14.49
"949","2010-10-07",14.4
"950","2010-10-08",14.22
"951","2010-10-11",14.22
"952","2010-10-12",13.88
"953","2010-10-13",14.02
"954","2010-10-14",13.95
"955","2010-10-15",14.04
"956","2010-10-18",13.8
"957","2010-10-19",13.45
"958","2010-10-20",13.51
"959","2010-10-21",13.47
"960","2010-10-22",13.41
"961","2010-10-25",13.59
"962","2010-10-26",13.49
"963","2010-10-27",13.38
"964","2010-10-28",13.36
"965","2010-10-29",13.21
"966","2010-11-01",13.31
"967","2010-11-02",13.3
"968","2010-11-03",13.37
"969","2010-11-04",13.47
"970","2010-11-05",13.45
"971","2010-11-08",13.36
"972","2010-11-09",13.31
"973","2010-11-10",13.33
"974","2010-11-11",13.15
"975","2010-11-12",13
"976","2010-11-15",12.96
"977","2010-11-16",12.67
"978","2010-11-17",12.68
"979","2010-11-18",12.82
"980","2010-11-19",12.79
"981","2010-11-22",12.83
"982","2010-11-23",12.3
"983","2010-11-24",12.56
"984","2010-11-26",12.1
"985","2010-11-29",11.97
"986","2010-11-30",11.91
