"","date","TATT"
"87","2007-05-08",17.4
"88","2007-05-09",18.42
"89","2007-05-10",17.799999
"90","2007-05-11",17.700001
"91","2007-05-14",17.530001
"92","2007-05-15",16.15
"93","2007-05-16",15.99
"94","2007-05-17",15.61
"95","2007-05-18",15.6
"96","2007-05-21",16.290001
"97","2007-05-22",16.139999
"98","2007-05-23",16.860001
"99","2007-05-24",16.290001
"100","2007-05-25",16.620001
"101","2007-05-29",21.290001
"102","2007-05-30",19.799999
"103","2007-05-31",19.99
"104","2007-06-01",19.610001
"105","2007-06-04",18.950001
"106","2007-06-05",18.51
"107","2007-06-06",19.42
"108","2007-06-07",18.42
"109","2007-06-08",18.25
"110","2007-06-11",18.51
"111","2007-06-12",18.25
"112","2007-06-13",19.76
"113","2007-06-14",19.1
"114","2007-06-15",19.35
"115","2007-06-18",21.049999
"116","2007-06-19",20.68
"117","2007-06-20",20.49
"118","2007-06-21",20.33
"119","2007-06-22",21.1
"120","2007-06-25",20.65
"121","2007-06-26",20.299999
"122","2007-06-27",20.18
"123","2007-06-28",20.02
"124","2007-06-29",20.639999
"125","2007-07-02",20.950001
"126","2007-07-03",21.950001
"127","2007-07-05",22.200001
"128","2007-07-06",21.82
"129","2007-07-09",21.860001
"130","2007-07-10",21.870001
"131","2007-07-11",20.77
"132","2007-07-12",21.049999
"133","2007-07-13",21.18
"134","2007-07-16",20.940001
"135","2007-07-17",20.379999
"136","2007-07-18",19.610001
"137","2007-07-19",20.59
"138","2007-07-20",19.84
"139","2007-07-23",19.75
"140","2007-07-24",18.309999
"141","2007-07-25",17.16
"142","2007-07-26",17.01
"143","2007-07-27",16.5
"144","2007-07-30",16.809999
"145","2007-07-31",16.030001
"146","2007-08-01",15.57
"147","2007-08-02",16.02
"148","2007-08-03",15.19
"149","2007-08-06",15.4
"150","2007-08-07",15.24
"151","2007-08-08",14.68
"152","2007-08-09",13.99
"153","2007-08-10",13.38
"154","2007-08-13",14.36
"155","2007-08-14",14.05
"156","2007-08-15",14.05
"157","2007-08-16",13.59
"158","2007-08-17",13.81
"159","2007-08-20",13.88
"160","2007-08-21",13.78
"161","2007-08-22",14.26
"162","2007-08-23",13.89
"163","2007-08-24",14.15
"164","2007-08-27",14.32
"165","2007-08-28",14.1
"166","2007-08-29",14.02
"167","2007-08-30",14.25
"168","2007-08-31",14.02
"169","2007-09-04",14.7
"170","2007-09-05",14.34
"171","2007-09-06",14.08
"172","2007-09-07",13.58
"173","2007-09-10",13.3
"174","2007-09-11",12.75
"175","2007-09-12",12.42
"176","2007-09-13",12.12
"177","2007-09-14",11.86
"178","2007-09-17",11.45
"179","2007-09-18",12.02
"180","2007-09-19",11.95
"181","2007-09-20",11.46
"182","2007-09-21",12.38
"183","2007-09-24",12.26
"184","2007-09-25",13.29
"185","2007-09-26",13.12
"186","2007-09-27",12.9
"187","2007-09-28",13.65
"188","2007-10-01",14.07
"189","2007-10-02",13.94
"190","2007-10-03",13.6
"191","2007-10-04",14.58
"192","2007-10-05",14.51
"193","2007-10-08",14.81
"194","2007-10-09",15.75
"195","2007-10-10",15.42
"196","2007-10-11",14.9
"197","2007-10-12",15.72
"198","2007-10-15",15.37
"199","2007-10-16",15.4
"200","2007-10-17",15.09
"201","2007-10-18",14.72
"202","2007-10-19",14.18
"203","2007-10-22",15
"204","2007-10-23",15.07
"205","2007-10-24",14.63
"206","2007-10-25",14.98
"207","2007-10-26",14.56
"208","2007-10-29",14.51
"209","2007-10-30",14.32
"210","2007-10-31",14.51
"211","2007-11-01",13.72
"212","2007-11-02",13.73
"213","2007-11-05",13.97
"214","2007-11-06",13.88
"215","2007-11-07",13.86
"216","2007-11-08",13.86
"217","2007-11-09",13.66
"218","2007-11-12",13.65
"219","2007-11-13",14.27
"220","2007-11-14",14.59
"221","2007-11-15",16.1
"222","2007-11-16",16.1
"223","2007-11-19",15.4
"224","2007-11-20",15.16
"225","2007-11-21",14.65
"226","2007-11-23",14.65
"227","2007-11-26",14.7
"228","2007-11-27",14.48
"229","2007-11-28",14.68
"230","2007-11-29",14.42
"231","2007-11-30",14.95
"232","2007-12-03",14.64
"233","2007-12-04",15.32
"234","2007-12-05",15.44
"235","2007-12-06",14.98
"236","2007-12-07",15
"237","2007-12-10",15.5
"238","2007-12-11",14.95
"239","2007-12-12",15.13
"240","2007-12-13",14.35
"241","2007-12-14",14.27
"242","2007-12-17",13.61
"243","2007-12-18",13.93
"244","2007-12-19",13.82
"245","2007-12-20",13.93
"246","2007-12-21",13.9
"247","2007-12-24",13.87
"248","2007-12-26",13.57
"249","2007-12-27",13.31
"250","2007-12-28",13.25
"251","2007-12-31",13.13
"252","2008-01-02",13.51
"253","2008-01-03",13.13
"254","2008-01-04",12.96
"255","2008-01-07",11.98
"256","2008-01-08",11.17
"257","2008-01-09",10.38
"258","2008-01-10",10.23
"259","2008-01-11",10.17
"260","2008-01-14",10.02
"261","2008-01-15",10.01
"262","2008-01-16",10.09
"263","2008-01-17",9.59
"264","2008-01-18",9.87
"265","2008-01-22",9.31
"266","2008-01-23",9.7
"267","2008-01-24",9.67
"268","2008-01-25",9.06
"269","2008-01-28",8.88
"270","2008-01-29",8.97
"271","2008-01-30",9.12
"272","2008-01-31",8.86
"273","2008-02-01",9.36
"274","2008-02-04",9.64
"275","2008-02-05",9.61
"276","2008-02-06",9.05
"277","2008-02-07",9.06
"278","2008-02-08",9.08
"279","2008-02-11",8.95
"280","2008-02-12",9.14
"281","2008-02-13",9.23
"282","2008-02-14",9
"283","2008-02-15",8.8
"284","2008-02-19",8.81
"285","2008-02-20",8.81
"286","2008-02-21",8.89
"287","2008-02-22",8.66
"288","2008-02-25",8.67
"289","2008-02-26",8.81
"290","2008-02-27",8.63
"291","2008-02-28",8.8
"292","2008-02-29",8.7
"293","2008-03-03",8.38
"294","2008-03-04",8.35
"295","2008-03-05",8.2
"296","2008-03-06",8.13
"297","2008-03-07",7.85
"298","2008-03-10",7.36
"299","2008-03-11",7.67
"300","2008-03-12",7.84
"301","2008-03-13",7.77
"302","2008-03-14",7.6
"303","2008-03-17",7.3
"304","2008-03-18",8
"305","2008-03-19",7.72
"306","2008-03-20",7.99
"307","2008-03-24",8.55
"308","2008-03-25",9.7
"309","2008-03-26",9.85
"310","2008-03-27",9.65
"311","2008-03-28",9.49
"312","2008-03-31",9.03
"313","2008-04-01",9.4
"314","2008-04-02",9.21
"315","2008-04-03",9.29
"316","2008-04-04",9.49
"317","2008-04-07",9.13
"318","2008-04-08",9.13
"319","2008-04-09",9.04
"320","2008-04-10",9.04
"321","2008-04-11",8.75
"322","2008-04-14",9.06
"323","2008-04-15",8.86
"324","2008-04-16",9.23
"325","2008-04-17",8.79
"326","2008-04-18",8.95
"327","2008-04-21",8.98
"328","2008-04-22",8.83
"329","2008-04-23",8.68
"330","2008-04-24",8.43
"331","2008-04-25",8.59
"332","2008-04-28",8.49
"333","2008-04-29",8.13
"334","2008-04-30",8.51
"335","2008-05-01",7.75
"336","2008-05-02",7.89
"337","2008-05-05",8.49
"338","2008-05-06",8.25
"339","2008-05-07",8.58
"340","2008-05-08",8.36
"341","2008-05-09",8.35
"342","2008-05-12",8.7
"343","2008-05-13",8.58
"344","2008-05-14",8.85
"345","2008-05-15",8.67
"346","2008-05-16",8.29
"347","2008-05-19",8.01
"348","2008-05-20",8.3
"349","2008-05-21",8.09
"350","2008-05-22",8.07
"351","2008-05-23",8.05
"352","2008-05-27",7.7
"353","2008-05-28",7.93
"354","2008-05-29",7.85
"355","2008-05-30",7.9
"356","2008-06-02",7.91
"357","2008-06-03",7.88
"358","2008-06-04",7.57
"359","2008-06-05",7.57
"360","2008-06-06",7.57
"361","2008-06-09",7.5
"362","2008-06-10",7.11
"363","2008-06-11",6.93
"364","2008-06-12",6.85
"365","2008-06-13",6.92
"366","2008-06-16",6.75
"367","2008-06-17",6.7
"368","2008-06-18",6.93
"369","2008-06-19",6.79
"370","2008-06-20",6.74
"371","2008-06-23",6.35
"372","2008-06-24",5.63
"373","2008-06-25",5.65
"374","2008-06-26",5.46
"375","2008-06-27",5.55
"376","2008-06-30",5.46
"377","2008-07-01",5.5
"378","2008-07-02",5.53
"379","2008-07-03",5.44
"380","2008-07-07",5.42
"381","2008-07-08",5.28
"382","2008-07-09",5.5
"383","2008-07-10",5.35
"384","2008-07-11",5.25
"385","2008-07-14",5.49
"386","2008-07-15",5.35
"387","2008-07-16",5.55
"388","2008-07-17",5.55
"389","2008-07-18",5.65
"390","2008-07-21",5.6
"391","2008-07-22",5.5
"392","2008-07-23",5.87
"393","2008-07-24",5.83
"394","2008-07-25",5.97
"395","2008-07-28",5.88
"396","2008-07-29",5.78
"397","2008-07-30",5.57
"398","2008-07-31",5.59
"399","2008-08-01",5.66
"400","2008-08-04",5.58
"401","2008-08-05",5.75
"402","2008-08-06",5.89
"403","2008-08-07",5.78
"404","2008-08-08",6
"405","2008-08-11",6.12
"406","2008-08-12",6.22
"407","2008-08-13",6.15
"408","2008-08-14",6.2
"409","2008-08-15",6.75
"410","2008-08-18",6.34
"411","2008-08-19",6.22
"412","2008-08-20",6.1
"413","2008-08-21",6.3
"414","2008-08-22",6.31
"415","2008-08-25",6.07
"416","2008-08-26",6.18
"417","2008-08-27",6.13
"418","2008-08-28",6.25
"419","2008-08-29",6.23
"420","2008-09-02",6.56
"421","2008-09-03",6.53
"422","2008-09-04",6.39
"423","2008-09-05",6.35
"424","2008-09-08",6.88
"425","2008-09-09",7.36
"426","2008-09-10",7.41
"427","2008-09-11",7.31
"428","2008-09-12",7.31
"429","2008-09-15",7.31
"430","2008-09-16",7.33
"431","2008-09-17",6.72
"432","2008-09-18",7.02
"433","2008-09-19",6.85
"434","2008-09-22",6.81
"435","2008-09-23",7.48
"436","2008-09-24",8.08
"437","2008-09-25",8.14
"438","2008-09-26",8.07
"439","2008-09-29",7.16
"440","2008-09-30",7.54
"441","2008-10-01",7.57
"442","2008-10-02",7.74
"443","2008-10-03",7.25
"444","2008-10-06",5.86
"445","2008-10-07",5.33
"446","2008-10-08",5.32
"447","2008-10-09",5.32
"448","2008-10-10",4.99
"449","2008-10-13",5.9
"450","2008-10-14",6.13
"451","2008-10-15",5.92
"452","2008-10-16",5.75
"453","2008-10-17",5.84
"454","2008-10-20",5.78
"455","2008-10-21",5.9
"456","2008-10-22",5.55
"457","2008-10-23",5.52
"458","2008-10-24",5.54
"459","2008-10-27",5.57
"460","2008-10-28",5.49
"461","2008-10-29",5.44
"462","2008-10-30",5.14
"463","2008-10-31",5.26
"464","2008-11-03",5.1
"465","2008-11-04",5.08
"466","2008-11-05",5.15
"467","2008-11-06",4.69
"468","2008-11-07",4.77
"469","2008-11-10",5.19
"470","2008-11-11",5.05
"471","2008-11-12",4.9
"472","2008-11-13",4.9
"473","2008-11-14",4.77
"474","2008-11-17",4.51
"475","2008-11-18",4.74
"476","2008-11-19",4.53
"477","2008-11-20",4.53
"478","2008-11-21",4.95
"479","2008-11-24",4.79
"480","2008-11-25",4.53
"481","2008-11-26",4.51
"482","2008-11-28",4.78
"483","2008-12-01",4.65
"484","2008-12-02",4.45
"485","2008-12-03",4.55
"486","2008-12-04",4.88
"487","2008-12-05",4.88
"488","2008-12-08",4.7
"489","2008-12-09",4.5
"490","2008-12-10",4.3
"491","2008-12-11",4.25
"492","2008-12-12",4.48
"493","2008-12-15",4.43
"494","2008-12-16",4.16
"495","2008-12-17",4.13
"496","2008-12-18",4.08
"497","2008-12-19",4
"498","2008-12-22",4.04
"499","2008-12-23",4.07
"500","2008-12-24",4.41
"501","2008-12-26",4.55
"502","2008-12-29",4.6
"503","2008-12-30",4.45
"504","2008-12-31",4.59
"505","2009-01-02",5
"506","2009-01-05",5.1
"507","2009-01-06",5.31
"508","2009-01-07",5.08
"509","2009-01-08",5.05
"510","2009-01-09",4.9
"511","2009-01-12",4.99
"512","2009-01-13",4.99
"513","2009-01-14",4.9
"514","2009-01-15",4.7
"515","2009-01-16",5.04
"516","2009-01-20",4.99
"517","2009-01-21",4.9
"518","2009-01-22",4.89
"519","2009-01-23",4.8
"520","2009-01-26",4.4
"521","2009-01-27",4.45
"522","2009-01-28",4.46
"523","2009-01-29",4.65
"524","2009-01-30",4.8
"525","2009-02-02",4.72
"526","2009-02-03",4.8
"527","2009-02-04",4.81
"528","2009-02-05",4.9
"529","2009-02-06",5.11
"530","2009-02-09",5.1
"531","2009-02-10",4.99
"532","2009-02-11",5.04
"533","2009-02-12",4.97
"534","2009-02-13",4.84
"535","2009-02-17",4.84
"536","2009-02-18",4.72
"537","2009-02-19",4.6
"538","2009-02-20",4.6
"539","2009-02-23",4.6
"540","2009-02-24",4.4
"541","2009-02-25",4.38
"542","2009-02-26",4.22
"543","2009-02-27",4.27
"544","2009-03-02",4.22
"545","2009-03-03",4.24
"546","2009-03-04",4.08
"547","2009-03-05",3.95
"548","2009-03-06",4.14
"549","2009-03-09",4
"550","2009-03-10",4
"551","2009-03-11",4.07
"552","2009-03-12",4.5
"553","2009-03-13",4.66
"554","2009-03-16",4.63
"555","2009-03-17",4.86
"556","2009-03-18",5
"557","2009-03-19",5.34
"558","2009-03-20",5.44
"559","2009-03-23",5.85
"560","2009-03-24",5.36
"561","2009-03-25",5.62
"562","2009-03-26",5.62
"563","2009-03-27",5.31
"564","2009-03-30",5.1
"565","2009-03-31",5.24
"566","2009-04-01",4.9
"567","2009-04-02",5.13
"568","2009-04-03",4.74
"569","2009-04-06",4.93
"570","2009-04-07",4.9
"571","2009-04-08",5.01
"572","2009-04-09",5.36
"573","2009-04-13",5.2
"574","2009-04-14",5.25
"575","2009-04-15",5.39
"576","2009-04-16",5.48
"577","2009-04-17",5.31
"578","2009-04-20",5.3
"579","2009-04-21",5.22
"580","2009-04-22",5.2
"581","2009-04-23",5.32
"582","2009-04-24",5.21
"583","2009-04-27",5.24
"584","2009-04-28",5.22
"585","2009-04-29",5.31
"586","2009-04-30",5.38
"587","2009-05-01",5.5
"588","2009-05-04",5.8
"589","2009-05-05",5.73
"590","2009-05-06",6.68
"591","2009-05-07",6.16
"592","2009-05-08",6.21
"593","2009-05-11",6.7
"594","2009-05-12",6.5
"595","2009-05-13",6.53
"596","2009-05-14",6.3
"597","2009-05-15",6.32
"598","2009-05-18",6.44
"599","2009-05-19",6.81
"600","2009-05-20",7.15
"601","2009-05-21",6.65
"602","2009-05-22",6.94
"603","2009-05-26",6.96
"604","2009-05-27",6.9
"605","2009-05-28",6.81
"606","2009-05-29",6.9
"607","2009-06-01",7.57
"608","2009-06-02",7.45
"609","2009-06-03",7.15
"610","2009-06-04",7.24
"611","2009-06-05",7.32
"612","2009-06-08",7.08
"613","2009-06-09",7.06
"614","2009-06-10",7.06
"615","2009-06-11",7.2
"616","2009-06-12",7.06
"617","2009-06-15",6.72
"618","2009-06-16",6.84
"619","2009-06-17",6.81
"620","2009-06-18",6.81
"621","2009-06-19",6.81
"622","2009-06-22",6.8
"623","2009-06-23",6.86
"624","2009-06-24",7.05
"625","2009-06-25",7.01
"626","2009-06-26",7.05
"627","2009-06-29",7.43
"628","2009-06-30",7.64
"629","2009-07-01",7.94
"630","2009-07-02",6.61
"631","2009-07-06",6.09
"632","2009-07-07",5.69
"633","2009-07-08",5.55
"634","2009-07-09",5.6
"635","2009-07-10",5.6
"636","2009-07-13",5.8
"637","2009-07-14",6.42
"638","2009-07-15",6.53
"639","2009-07-16",6.68
"640","2009-07-17",6.72
"641","2009-07-20",6.68
"642","2009-07-21",6.72
"643","2009-07-22",6.71
"644","2009-07-23",6.7
"645","2009-07-24",6.7
"646","2009-07-27",6.64
"647","2009-07-28",6.7
"648","2009-07-29",6.7
"649","2009-07-30",6.33
"650","2009-07-31",6.6
"651","2009-08-03",6.98
"652","2009-08-04",6.8
"653","2009-08-05",6.75
"654","2009-08-06",6.8
"655","2009-08-07",6.9
"656","2009-08-10",6.81
"657","2009-08-11",6.8
"658","2009-08-12",6.89
"659","2009-08-13",7
"660","2009-08-14",7.14
"661","2009-08-17",7.28
"662","2009-08-18",7.55
"663","2009-08-19",7.8
"664","2009-08-20",7.75
"665","2009-08-21",7.56
"666","2009-08-24",7.61
"667","2009-08-25",7.71
"668","2009-08-26",7.8
"669","2009-08-27",7.8
"670","2009-08-28",7.8
"671","2009-08-31",7.8
"672","2009-09-01",7.45
"673","2009-09-02",7.68
"674","2009-09-03",7.64
"675","2009-09-04",7.64
"676","2009-09-08",7.75
"677","2009-09-09",7.6
"678","2009-09-10",7.69
"679","2009-09-11",7.68
"680","2009-09-14",7.71
"681","2009-09-15",7.7
"682","2009-09-16",7.65
"683","2009-09-17",7.61
"684","2009-09-18",7.6
"685","2009-09-21",7.72
"686","2009-09-22",7.68
"687","2009-09-23",7.7
"688","2009-09-24",7.65
"689","2009-09-25",7.59
"690","2009-09-28",7.52
"691","2009-09-29",7.53
"692","2009-09-30",7.8
"693","2009-10-01",7.64
"694","2009-10-02",7.72
"695","2009-10-05",7.98
"696","2009-10-06",8.4
"697","2009-10-07",8.27
"698","2009-10-08",8.9
"699","2009-10-09",8.73
"700","2009-10-12",9.11
"701","2009-10-13",9.13
"702","2009-10-14",8.67
"703","2009-10-15",8.61
"704","2009-10-16",8.7
"705","2009-10-19",8.56
"706","2009-10-20",8.79
"707","2009-10-21",8.3
"708","2009-10-22",8.34
"709","2009-10-23",8
"710","2009-10-26",7.88
"711","2009-10-27",8
"712","2009-10-28",7.72
"713","2009-10-29",7.87
"714","2009-10-30",7.77
"715","2009-11-02",7.41
"716","2009-11-03",7.32
"717","2009-11-04",7.41
"718","2009-11-05",7.9
"719","2009-11-06",7.92
"720","2009-11-09",8.4
"721","2009-11-10",8.5
"722","2009-11-11",8.59
"723","2009-11-12",8.25
"724","2009-11-13",8.15
"725","2009-11-16",8.34
"726","2009-11-17",8.4
"727","2009-11-18",8.35
"728","2009-11-19",8.34
"729","2009-11-20",8.34
"730","2009-11-23",8.57
"731","2009-11-24",8.47
"732","2009-11-25",8.62
"733","2009-11-27",8.62
"734","2009-11-30",8.49
"735","2009-12-01",8.56
"736","2009-12-02",8.55
"737","2009-12-03",8.43
"738","2009-12-04",8.55
"739","2009-12-07",8.7
"740","2009-12-08",8.77
"741","2009-12-09",8.64
"742","2009-12-10",8.55
"743","2009-12-11",8.73
"744","2009-12-14",8.85
"745","2009-12-15",8.95
"746","2009-12-16",8.66
"747","2009-12-17",8.5
"748","2009-12-18",8.75
"749","2009-12-21",8.65
"750","2009-12-22",8.6
"751","2009-12-23",8.56
"752","2009-12-24",8.59
"753","2009-12-28",8.55
"754","2009-12-29",8.6
"755","2009-12-30",8.62
"756","2009-12-31",8.32
"757","2010-01-04",8.62
"758","2010-01-05",8.95
"759","2010-01-06",8.99
"760","2010-01-07",8.83
"761","2010-01-08",9.46
"762","2010-01-11",9.32
"763","2010-01-12",8.8
"764","2010-01-13",9.07
"765","2010-01-14",9
"766","2010-01-15",9
"767","2010-01-19",8.96
"768","2010-01-20",8.82
"769","2010-01-21",9
"770","2010-01-22",8.77
"771","2010-01-25",8.65
"772","2010-01-26",8.53
"773","2010-01-27",8.53
"774","2010-01-28",8.6
"775","2010-01-29",8.41
"776","2010-02-01",8.7
"777","2010-02-02",8.67
"778","2010-02-03",8.72
"779","2010-02-04",8.49
"780","2010-02-05",8.35
"781","2010-02-08",8.45
"782","2010-02-09",8.5
"783","2010-02-10",8.65
"784","2010-02-11",8.75
"785","2010-02-12",8.72
"786","2010-02-16",8.83
"787","2010-02-17",9.22
"788","2010-02-18",9.13
"789","2010-02-19",9.2
"790","2010-02-22",9.47
"791","2010-02-23",9.44
"792","2010-02-24",9.9
"793","2010-02-25",9.94
"794","2010-02-26",9.7
"795","2010-03-01",9.54
"796","2010-03-02",9.38
"797","2010-03-03",9.38
"798","2010-03-04",9.61
"799","2010-03-05",9.75
"800","2010-03-08",9.87
"801","2010-03-09",9.86
"802","2010-03-10",9.91
"803","2010-03-11",9.91
"804","2010-03-12",9.92
"805","2010-03-15",9.72
"806","2010-03-16",8.81
"807","2010-03-17",8.25
"808","2010-03-18",8
"809","2010-03-19",7.9
"810","2010-03-22",7.82
"811","2010-03-23",7.91
"812","2010-03-24",8.18
"813","2010-03-25",8.21
"814","2010-03-26",8.22
"815","2010-03-29",8.05
"816","2010-03-30",8.17
"817","2010-03-31",8.1
"818","2010-04-01",8.19
"819","2010-04-05",8.09
"820","2010-04-06",8.16
"821","2010-04-07",8.05
"822","2010-04-08",8.14
"823","2010-04-09",8.14
"824","2010-04-12",8.06
"825","2010-04-13",7.99
"826","2010-04-14",8.05
"827","2010-04-15",8.01
"828","2010-04-16",7.88
"829","2010-04-19",7.88
"830","2010-04-20",7.82
"831","2010-04-21",7.85
"832","2010-04-22",7.86
"833","2010-04-23",7.8
"834","2010-04-26",7.86
"835","2010-04-27",7.75
"836","2010-04-28",7.72
"837","2010-04-29",7.75
"838","2010-04-30",7.5
"839","2010-05-03",7.37
"840","2010-05-04",7.16
"841","2010-05-05",7.15
"842","2010-05-06",7.08
"843","2010-05-07",7.1
"844","2010-05-10",7.58
"845","2010-05-11",7.5
"846","2010-05-12",7.75
"847","2010-05-13",7.39
"848","2010-05-14",7.28
"849","2010-05-17",7.47
"850","2010-05-18",7.47
"851","2010-05-19",7.37
"852","2010-05-20",6.83
"853","2010-05-21",7.2
"854","2010-05-24",7.2
"855","2010-05-25",7.13
"856","2010-05-26",6.95
"857","2010-05-27",7.35
"858","2010-05-28",7.35
"859","2010-06-01",6.85
"860","2010-06-02",6.97
"861","2010-06-03",6.92
"862","2010-06-04",6.92
"863","2010-06-07",6.95
"864","2010-06-08",7.1
"865","2010-06-09",7.17
"866","2010-06-10",6.97
"867","2010-06-11",7.1
"868","2010-06-14",7.11
"869","2010-06-15",7.09
"870","2010-06-16",6.75
"871","2010-06-17",6.87
"872","2010-06-18",6.93
"873","2010-06-21",6.94
"874","2010-06-22",6.95
"875","2010-06-23",6.95
"876","2010-06-24",6.56
"877","2010-06-25",6.6
"878","2010-06-28",6.72
"879","2010-06-29",6.5
"880","2010-06-30",6.5
"881","2010-07-01",6.41
"882","2010-07-02",6.59
"883","2010-07-06",6.26
"884","2010-07-07",6.34
"885","2010-07-08",6.46
"886","2010-07-09",6.34
"887","2010-07-12",6.24
"888","2010-07-13",6.44
"889","2010-07-14",6.49
"890","2010-07-15",6.16
"891","2010-07-16",6.15
"892","2010-07-19",6.22
"893","2010-07-20",6.26
"894","2010-07-21",6.36
"895","2010-07-22",6.5
"896","2010-07-23",6.58
"897","2010-07-26",6.73
"898","2010-07-27",6.95
"899","2010-07-28",6.95
"900","2010-07-29",6.96
"901","2010-07-30",6.96
"902","2010-08-02",7.08
"903","2010-08-03",6.96
"904","2010-08-04",7.37
"905","2010-08-05",7.69
"906","2010-08-06",7.45
"907","2010-08-09",7.65
"908","2010-08-10",7.54
"909","2010-08-11",7.65
"910","2010-08-12",6.85
"911","2010-08-13",6.85
"912","2010-08-16",6.9
"913","2010-08-17",6.8
"914","2010-08-18",6.75
"915","2010-08-19",6.75
"916","2010-08-20",6.57
"917","2010-08-23",6.79
"918","2010-08-24",6.84
"919","2010-08-25",6.81
"920","2010-08-26",6.62
"921","2010-08-27",6.73
"922","2010-08-30",6.5
"923","2010-08-31",6.62
"924","2010-09-01",6.76
"925","2010-09-02",7.13
"926","2010-09-03",7.1
"927","2010-09-07",7.01
"928","2010-09-08",7.01
"929","2010-09-09",7.09
"930","2010-09-10",6.75
"931","2010-09-13",6.98
"932","2010-09-14",7
"933","2010-09-15",7
"934","2010-09-16",6.99
"935","2010-09-17",6.89
"936","2010-09-20",6.98
"937","2010-09-21",7.05
"938","2010-09-22",7
"939","2010-09-23",6.95
"940","2010-09-24",7.05
"941","2010-09-27",7
"942","2010-09-28",6.93
"943","2010-09-29",6.93
"944","2010-09-30",6.93
"945","2010-10-01",6.98
"946","2010-10-04",6.89
"947","2010-10-05",6.89
"948","2010-10-06",6.89
"949","2010-10-07",7.2
"950","2010-10-08",6.92
"951","2010-10-11",6.94
"952","2010-10-12",6.8
"953","2010-10-13",7.11
"954","2010-10-14",7.26
"955","2010-10-15",7.28
"956","2010-10-18",7.5
"957","2010-10-19",7.35
"958","2010-10-20",7.5
"959","2010-10-21",7.1
"960","2010-10-22",7.23
"961","2010-10-25",7.19
"962","2010-10-26",7.01
"963","2010-10-27",6.87
"964","2010-10-28",6.7
"965","2010-10-29",6.5
"966","2010-11-01",6.36
"967","2010-11-02",6.58
"968","2010-11-03",6.45
"969","2010-11-04",6.65
"970","2010-11-05",6.74
"971","2010-11-08",6.66
"972","2010-11-09",6.94
"973","2010-11-10",6.7
"974","2010-11-11",6.18
"975","2010-11-12",6.12
"976","2010-11-15",5.84
"977","2010-11-16",5.71
"978","2010-11-17",5.82
"979","2010-11-18",6.04
"980","2010-11-19",5.98
"981","2010-11-22",5.66
"982","2010-11-23",5.58
"983","2010-11-24",5.51
"984","2010-11-26",5.15
"985","2010-11-29",5.2
"986","2010-11-30",5.2
"987","2010-12-01",5.26
"988","2010-12-02",5.26
"989","2010-12-03",5.29
"990","2010-12-06",5.4
"991","2010-12-07",5.52
"992","2010-12-08",5.67
"993","2010-12-09",5.58
"994","2010-12-10",5.81
"995","2010-12-13",5.55
"996","2010-12-14",5.44
"997","2010-12-15",5.22
