"","date","KAI"
"253","2008-01-03",29.200001
"254","2008-01-04",28.65
"255","2008-01-07",28.92
"256","2008-01-08",26.76
"257","2008-01-09",27.24
"258","2008-01-10",27.969999
"259","2008-01-11",26.82
"260","2008-01-14",26.85
"261","2008-01-15",25.35
"262","2008-01-16",25.370001
"263","2008-01-17",24.049999
"264","2008-01-18",24.59
"265","2008-01-22",25.58
"266","2008-01-23",27.09
"267","2008-01-24",26.200001
"268","2008-01-25",25.49
"269","2008-01-28",26.790001
"270","2008-01-29",25.780001
"271","2008-01-30",25.309999
"272","2008-01-31",26.43
"273","2008-02-01",27.57
"274","2008-02-04",26.389999
"275","2008-02-05",25.66
"276","2008-02-06",26.08
"277","2008-02-07",26.360001
"278","2008-02-08",25.68
"279","2008-02-11",26.639999
"280","2008-02-12",26.73
"281","2008-02-13",28.58
"282","2008-02-14",27.219999
"283","2008-02-15",25.459999
"284","2008-02-19",25.58
"285","2008-02-20",26.4
"286","2008-02-21",25.98
"287","2008-02-22",25.969999
"288","2008-02-25",25.98
"289","2008-02-26",27.120001
"290","2008-02-27",26.780001
"291","2008-02-28",26.48
"292","2008-02-29",25.1
"293","2008-03-03",24.74
"294","2008-03-04",24.610001
"295","2008-03-05",24.65
"296","2008-03-06",24.15
"297","2008-03-07",25.67
"298","2008-03-10",25.83
"299","2008-03-11",28.16
"300","2008-03-12",29.07
"301","2008-03-13",28.99
"302","2008-03-14",28.49
"303","2008-03-17",28.17
"304","2008-03-18",30.48
"305","2008-03-19",28.690001
"306","2008-03-20",29.76
"307","2008-03-24",30.74
"308","2008-03-25",30.459999
"309","2008-03-26",30.24
"310","2008-03-27",30
"311","2008-03-28",30.16
"312","2008-03-31",29.379999
"313","2008-04-01",29.83
"314","2008-04-02",29.870001
"315","2008-04-03",29.07
"316","2008-04-04",29.040001
"317","2008-04-07",28.959999
"318","2008-04-08",28.879999
"319","2008-04-09",27.860001
"320","2008-04-10",28.23
"321","2008-04-11",27.18
"322","2008-04-14",27
"323","2008-04-15",27.540001
"324","2008-04-16",28.360001
"325","2008-04-17",27.58
"326","2008-04-18",27.9
"327","2008-04-21",28.549999
"328","2008-04-22",28.559999
"329","2008-04-23",28.049999
"330","2008-04-24",26.4
"331","2008-04-25",25.799999
"332","2008-04-28",25.209999
"333","2008-04-29",25.59
"334","2008-04-30",26.08
"335","2008-05-01",26.459999
"336","2008-05-02",26.52
"337","2008-05-05",26.940001
"338","2008-05-06",27.469999
"339","2008-05-07",27.219999
"340","2008-05-08",27.389999
"341","2008-05-09",27.6
"342","2008-05-12",28.57
"343","2008-05-13",28.35
"344","2008-05-14",27.889999
"345","2008-05-15",28.200001
"346","2008-05-16",28.219999
"347","2008-05-19",27.49
"348","2008-05-20",27.5
"349","2008-05-21",26.85
"350","2008-05-22",26.85
"351","2008-05-23",26.549999
"352","2008-05-27",26.73
"353","2008-05-28",26.65
"354","2008-05-29",27.030001
"355","2008-05-30",26.73
"356","2008-06-02",26.65
"357","2008-06-03",26.67
"358","2008-06-04",27.389999
"359","2008-06-05",27.940001
"360","2008-06-06",26.469999
"361","2008-06-09",26.42
"362","2008-06-10",26.18
"363","2008-06-11",25.610001
"364","2008-06-12",25.43
"365","2008-06-13",25.889999
"366","2008-06-16",25.15
"367","2008-06-17",24.889999
"368","2008-06-18",24.83
"369","2008-06-19",25.110001
"370","2008-06-20",24.549999
"371","2008-06-23",24.25
"372","2008-06-24",22.83
"373","2008-06-25",23.93
"374","2008-06-26",23.23
"375","2008-06-27",22.290001
"376","2008-06-30",22.6
"377","2008-07-01",22.67
"378","2008-07-02",21.59
"379","2008-07-03",22.129999
"380","2008-07-07",21.9
"381","2008-07-08",23.370001
"382","2008-07-09",22.450001
"383","2008-07-10",22.6
"384","2008-07-11",23.110001
"385","2008-07-14",23.309999
"386","2008-07-15",23.299999
"387","2008-07-16",23.299999
"388","2008-07-17",23.200001
"389","2008-07-18",22.969999
"390","2008-07-21",22.700001
"391","2008-07-22",23
"392","2008-07-23",22.5
"393","2008-07-24",21.27
"394","2008-07-25",21.73
"395","2008-07-28",21.860001
"396","2008-07-29",21.85
"397","2008-07-30",21.950001
"398","2008-07-31",21.389999
"399","2008-08-01",21.450001
"400","2008-08-04",20.190001
"401","2008-08-05",21.110001
"402","2008-08-06",21.1
"403","2008-08-07",21.18
"404","2008-08-08",23.280001
"405","2008-08-11",24.48
"406","2008-08-12",24.540001
"407","2008-08-13",25.049999
"408","2008-08-14",25.040001
"409","2008-08-15",24.5
"410","2008-08-18",23.700001
"411","2008-08-19",23.280001
"412","2008-08-20",24.16
"413","2008-08-21",23.93
"414","2008-08-22",24.49
"415","2008-08-25",23.870001
"416","2008-08-26",24.469999
"417","2008-08-27",24.610001
"418","2008-08-28",24.299999
"419","2008-08-29",23.450001
"420","2008-09-02",23.469999
"421","2008-09-03",24.07
"422","2008-09-04",23.18
"423","2008-09-05",24.02
"424","2008-09-08",24.719999
"425","2008-09-09",23.58
"426","2008-09-10",24.33
"427","2008-09-11",23.950001
"428","2008-09-12",24.67
"429","2008-09-15",23.67
"430","2008-09-16",24.57
"431","2008-09-17",23.01
"432","2008-09-18",24.120001
"433","2008-09-19",25.15
"434","2008-09-22",24.879999
"435","2008-09-23",24.52
"436","2008-09-24",24.5
"437","2008-09-25",24.5
"438","2008-09-26",24.34
"439","2008-09-29",22.02
"440","2008-09-30",22.77
"441","2008-10-01",21.799999
"442","2008-10-02",20.280001
"443","2008-10-03",19.4
"444","2008-10-06",19.98
"445","2008-10-07",18.950001
"446","2008-10-08",18.959999
"447","2008-10-09",17.040001
"448","2008-10-10",16
"449","2008-10-13",17.35
"450","2008-10-14",16.6
"451","2008-10-15",15.1
"452","2008-10-16",15.2
"453","2008-10-17",15.71
"454","2008-10-20",16.370001
"455","2008-10-21",15.69
"456","2008-10-22",15.03
"457","2008-10-23",14.04
"458","2008-10-24",14.22
"459","2008-10-27",13.47
"460","2008-10-28",14.74
"461","2008-10-29",14.41
"462","2008-10-30",16
"463","2008-10-31",16.440001
"464","2008-11-03",15.34
"465","2008-11-04",15.95
"466","2008-11-05",15.33
"467","2008-11-06",15.64
"468","2008-11-07",15.98
"469","2008-11-10",15.82
"470","2008-11-11",15.3
"471","2008-11-12",14.72
"472","2008-11-13",15.58
"473","2008-11-14",14.7
"474","2008-11-17",14.5
"475","2008-11-18",14.02
"476","2008-11-19",13.81
"477","2008-11-20",12.45
"478","2008-11-21",13.89
"479","2008-11-24",13.97
"480","2008-11-25",14.36
"481","2008-11-26",15
"482","2008-11-28",14.98
"483","2008-12-01",12.89
"484","2008-12-02",13.57
"485","2008-12-03",13.95
"486","2008-12-04",13.14
"487","2008-12-05",12.6
"488","2008-12-08",13
"489","2008-12-09",13.77
"490","2008-12-10",14.4
"491","2008-12-11",13.35
"492","2008-12-12",13.11
"493","2008-12-15",12.28
"494","2008-12-16",12.95
"495","2008-12-17",13.23
"496","2008-12-18",13.85
"497","2008-12-19",13.59
"498","2008-12-22",12.42
"499","2008-12-23",12.88
"500","2008-12-24",12.55
"501","2008-12-26",12.87
"502","2008-12-29",11.62
"503","2008-12-30",12.24
"504","2008-12-31",13.48
"505","2009-01-02",13.58
"506","2009-01-05",13.48
"507","2009-01-06",13.91
"508","2009-01-07",12.97
"509","2009-01-08",13.11
"510","2009-01-09",12.63
"511","2009-01-12",12.07
"512","2009-01-13",12.17
"513","2009-01-14",11.08
"514","2009-01-15",11.33
"515","2009-01-16",10.8
"516","2009-01-20",9.35
"517","2009-01-21",10.21
"518","2009-01-22",9.54
"519","2009-01-23",9.6
"520","2009-01-26",9.74
"521","2009-01-27",10.02
"522","2009-01-28",10.96
"523","2009-01-29",10.5
"524","2009-01-30",10.04
"525","2009-02-02",10.12
"526","2009-02-03",10.77
"527","2009-02-04",10.26
"528","2009-02-05",10.6
"529","2009-02-06",10.7
"530","2009-02-09",10.66
"531","2009-02-10",9.78
"532","2009-02-11",9.97
"533","2009-02-12",10.14
"534","2009-02-13",10.33
"535","2009-02-17",10.06
"536","2009-02-18",10.04
"537","2009-02-19",9.76
"538","2009-02-20",9.54
"539","2009-02-23",9.03
"540","2009-02-24",9.8
"541","2009-02-25",9.22
"542","2009-02-26",8.9
"543","2009-02-27",9.06
"544","2009-03-02",8.31
"545","2009-03-03",7.74
"546","2009-03-04",7.64
"547","2009-03-05",7.01
"548","2009-03-06",6.93
"549","2009-03-09",6.64
"550","2009-03-10",7.1
"551","2009-03-11",7.1
"552","2009-03-12",8.43
"553","2009-03-13",8.49
"554","2009-03-16",8.79
"555","2009-03-17",9.08
"556","2009-03-18",9.9
"557","2009-03-19",9.83
"558","2009-03-20",9.36
"559","2009-03-23",11.2
"560","2009-03-24",10.27
"561","2009-03-25",11.03
"562","2009-03-26",11.44
"563","2009-03-27",10.98
"564","2009-03-30",10.61
"565","2009-03-31",11.52
"566","2009-04-01",11.02
"567","2009-04-02",11.78
"568","2009-04-03",11.47
"569","2009-04-06",10.87
"570","2009-04-07",10.32
"571","2009-04-08",11.04
"572","2009-04-09",12.5
"573","2009-04-13",12.01
"574","2009-04-14",10.99
"575","2009-04-15",11.8
"576","2009-04-16",12.18
"577","2009-04-17",12.33
"578","2009-04-20",10.5
"579","2009-04-21",11.58
"580","2009-04-22",11.86
"581","2009-04-23",11.31
"582","2009-04-24",11.72
"583","2009-04-27",10.78
"584","2009-04-28",11.54
"585","2009-04-29",12.75
"586","2009-04-30",12.34
"587","2009-05-01",12.11
"588","2009-05-04",13.06
"589","2009-05-05",13.09
"590","2009-05-06",13.3
"591","2009-05-07",11.97
"592","2009-05-08",11.72
"593","2009-05-11",11.82
"594","2009-05-12",11.92
"595","2009-05-13",11.31
"596","2009-05-14",11.68
"597","2009-05-15",11.64
"598","2009-05-18",12.05
"599","2009-05-19",12.52
"600","2009-05-20",12.42
"601","2009-05-21",12.16
"602","2009-05-22",11.67
"603","2009-05-26",13.47
"604","2009-05-27",12.49
"605","2009-05-28",12.93
"606","2009-05-29",13.96
"607","2009-06-01",14.83
"608","2009-06-02",13.68
"609","2009-06-03",13.59
"610","2009-06-04",13.9
"611","2009-06-05",13.46
"612","2009-06-08",13.22
"613","2009-06-09",13.03
"614","2009-06-10",13.06
"615","2009-06-11",12.65
"616","2009-06-12",12.89
"617","2009-06-15",12.54
"618","2009-06-16",12.3
"619","2009-06-17",12.43
"620","2009-06-18",12.32
"621","2009-06-19",12.21
"622","2009-06-22",11.67
"623","2009-06-23",11.06
"624","2009-06-24",11.03
"625","2009-06-25",11.23
"626","2009-06-26",11.08
"627","2009-06-29",10.94
"628","2009-06-30",11.29
"629","2009-07-01",11.54
"630","2009-07-02",10.82
"631","2009-07-06",10.55
"632","2009-07-07",10
"633","2009-07-08",9.97
"634","2009-07-09",9.33
"635","2009-07-10",9.19
"636","2009-07-13",9.57
"637","2009-07-14",9.54
"638","2009-07-15",10.9
"639","2009-07-16",11.22
"640","2009-07-17",11.1
"641","2009-07-20",11.24
"642","2009-07-21",11.19
"643","2009-07-22",11.1
"644","2009-07-23",11.26
"645","2009-07-24",11.26
"646","2009-07-27",11.19
"647","2009-07-28",11.14
"648","2009-07-29",10.99
"649","2009-07-30",11.07
"650","2009-07-31",11.11
"651","2009-08-03",11.26
"652","2009-08-04",11.21
"653","2009-08-05",11.2
"654","2009-08-06",10.93
"655","2009-08-07",11.42
"656","2009-08-10",11.47
"657","2009-08-11",11.28
"658","2009-08-12",11.36
"659","2009-08-13",11.5
"660","2009-08-14",11.77
"661","2009-08-17",11.57
"662","2009-08-18",13.22
"663","2009-08-19",13.21
"664","2009-08-20",13.03
"665","2009-08-21",13.71
"666","2009-08-24",13.23
"667","2009-08-25",12.51
"668","2009-08-26",12.95
"669","2009-08-27",12.65
"670","2009-08-28",12.12
"671","2009-08-31",11.63
"672","2009-09-01",11.65
"673","2009-09-02",11.64
"674","2009-09-03",11.49
"675","2009-09-04",12.39
"676","2009-09-08",12.45
"677","2009-09-09",12.66
"678","2009-09-10",12.32
"679","2009-09-11",11.76
"680","2009-09-14",12.36
"681","2009-09-15",12.12
"682","2009-09-16",12.21
"683","2009-09-17",13.61
"684","2009-09-18",14.23
"685","2009-09-21",13.15
"686","2009-09-22",12.56
"687","2009-09-23",11.96
"688","2009-09-24",11.49
"689","2009-09-25",11.96
"690","2009-09-28",12.17
"691","2009-09-29",12.59
"692","2009-09-30",12.13
"693","2009-10-01",12.23
"694","2009-10-02",12.28
"695","2009-10-05",13.21
"696","2009-10-06",13.98
"697","2009-10-07",14.37
"698","2009-10-08",15.03
"699","2009-10-09",14.37
"700","2009-10-12",13.67
"701","2009-10-13",13.28
"702","2009-10-14",13.42
"703","2009-10-15",13.75
"704","2009-10-16",13.7
"705","2009-10-19",14.23
"706","2009-10-20",13.99
"707","2009-10-21",14.05
"708","2009-10-22",14.08
"709","2009-10-23",13.79
"710","2009-10-26",13.64
"711","2009-10-27",13.48
"712","2009-10-28",13.37
"713","2009-10-29",13.39
"714","2009-10-30",12.89
"715","2009-11-02",12.73
"716","2009-11-03",12.85
"717","2009-11-04",13.11
"718","2009-11-05",15.93
"719","2009-11-06",16.209999
"720","2009-11-09",16.6
"721","2009-11-10",15.72
"722","2009-11-11",14.94
"723","2009-11-12",13.95
"724","2009-11-13",13.91
"725","2009-11-16",14.44
"726","2009-11-17",15.44
"727","2009-11-18",14.88
"728","2009-11-19",14.41
"729","2009-11-20",13.87
"730","2009-11-23",14.84
"731","2009-11-24",14.95
"732","2009-11-25",14.55
"733","2009-11-27",13.76
"734","2009-11-30",14.42
"735","2009-12-01",14.59
"736","2009-12-02",15.58
"737","2009-12-03",15.35
"738","2009-12-04",15.69
"739","2009-12-07",16.02
"740","2009-12-08",15.63
"741","2009-12-09",15.89
"742","2009-12-10",15.3
"743","2009-12-11",15.49
"744","2009-12-14",16
"745","2009-12-15",15.96
"746","2009-12-16",15.94
"747","2009-12-17",15.59
"748","2009-12-18",15.43
"749","2009-12-21",16.09
"750","2009-12-22",16.01
"751","2009-12-23",16.129999
"752","2009-12-24",16.190001
"753","2009-12-28",16.879999
"754","2009-12-29",16.42
"755","2009-12-30",16.27
"756","2009-12-31",15.96
"757","2010-01-04",15.74
"758","2010-01-05",15.54
"759","2010-01-06",15.54
"760","2010-01-07",16.540001
"761","2010-01-08",16.84
"762","2010-01-11",16.790001
"763","2010-01-12",16.43
"764","2010-01-13",16.370001
"765","2010-01-14",16.4
"766","2010-01-15",15.55
"767","2010-01-19",16.559999
"768","2010-01-20",15.8
"769","2010-01-21",15.17
"770","2010-01-22",14.98
"771","2010-01-25",14.85
"772","2010-01-26",15.28
"773","2010-01-27",16.209999
"774","2010-01-28",15.14
"775","2010-01-29",15.22
"776","2010-02-01",15.34
"777","2010-02-02",14.77
"778","2010-02-03",14.58
"779","2010-02-04",13.86
"780","2010-02-05",13.97
"781","2010-02-08",13.57
"782","2010-02-09",13.95
"783","2010-02-10",13.4
"784","2010-02-11",13.9
"785","2010-02-12",13.85
"786","2010-02-16",14.13
"787","2010-02-17",14.29
"788","2010-02-18",14.74
"789","2010-02-19",14.39
"790","2010-02-22",15.7
"791","2010-02-23",15.28
"792","2010-02-24",15.54
"793","2010-02-25",14.04
"794","2010-02-26",13.58
"795","2010-03-01",14.44
"796","2010-03-02",14.16
"797","2010-03-03",14.21
"798","2010-03-04",13.78
"799","2010-03-05",14.03
"800","2010-03-08",13.96
"801","2010-03-09",13.81
"802","2010-03-10",13.94
"803","2010-03-11",13.82
"804","2010-03-12",13.94
"805","2010-03-15",14.05
"806","2010-03-16",14.29
"807","2010-03-17",14.84
"808","2010-03-18",14.76
"809","2010-03-19",14.44
"810","2010-03-22",14.33
"811","2010-03-23",14.52
"812","2010-03-24",14.35
"813","2010-03-25",14.23
"814","2010-03-26",14.26
"815","2010-03-29",14.34
"816","2010-03-30",14.32
"817","2010-03-31",14.41
"818","2010-04-01",14.55
"819","2010-04-05",15.22
"820","2010-04-06",15.66
"821","2010-04-07",15.97
"822","2010-04-08",15.94
"823","2010-04-09",15.56
"824","2010-04-12",15.52
"825","2010-04-13",15.97
"826","2010-04-14",16.85
"827","2010-04-15",16.950001
"828","2010-04-16",17.139999
"829","2010-04-19",17.34
"830","2010-04-20",18.02
"831","2010-04-21",18.190001
"832","2010-04-22",18.35
"833","2010-04-23",18.370001
"834","2010-04-26",18.030001
"835","2010-04-27",17.66
"836","2010-04-28",17.190001
"837","2010-04-29",20.02
"838","2010-04-30",20.01
"839","2010-05-03",20.52
"840","2010-05-04",19.75
"841","2010-05-05",18.98
"842","2010-05-06",18.469999
"843","2010-05-07",18.299999
"844","2010-05-10",20.65
"845","2010-05-11",21.129999
"846","2010-05-12",21.99
"847","2010-05-13",22.23
"848","2010-05-14",21.870001
"849","2010-05-17",21.110001
"850","2010-05-18",20.83
"851","2010-05-19",19.6
"852","2010-05-20",18.65
"853","2010-05-21",19.040001
"854","2010-05-24",18.889999
"855","2010-05-25",19.02
"856","2010-05-26",19.030001
"857","2010-05-27",19.75
"858","2010-05-28",19.530001
"859","2010-06-01",18.67
"860","2010-06-02",19.5
"861","2010-06-03",19.65
"862","2010-06-04",18.1
"863","2010-06-07",17.43
"864","2010-06-08",17.190001
"865","2010-06-09",17.15
"866","2010-06-10",18.24
"867","2010-06-11",18.65
"868","2010-06-14",18.950001
"869","2010-06-15",19.48
"870","2010-06-16",19.290001
"871","2010-06-17",19.42
"872","2010-06-18",19.610001
"873","2010-06-21",19.370001
"874","2010-06-22",18.98
"875","2010-06-23",18.450001
"876","2010-06-24",18.530001
"877","2010-06-25",18.459999
"878","2010-06-28",18.58
"879","2010-06-29",18
"880","2010-06-30",17.42
"881","2010-07-01",17.450001
"882","2010-07-02",16.76
"883","2010-07-06",16.719999
"884","2010-07-07",17
"885","2010-07-08",17.73
"886","2010-07-09",17.790001
"887","2010-07-12",17.08
"888","2010-07-13",18.1
"889","2010-07-14",18.049999
"890","2010-07-15",17.77
"891","2010-07-16",16.379999
"892","2010-07-19",16.549999
"893","2010-07-20",17.32
"894","2010-07-21",16.6
"895","2010-07-22",17.450001
"896","2010-07-23",18.709999
"897","2010-07-26",18.940001
"898","2010-07-27",18.49
"899","2010-07-28",17.74
"900","2010-07-29",18.719999
"901","2010-07-30",19.49
"902","2010-08-02",19.82
"903","2010-08-03",19.15
"904","2010-08-04",19.059999
"905","2010-08-05",19.540001
"906","2010-08-06",18.9
"907","2010-08-09",19.280001
"908","2010-08-10",18.940001
"909","2010-08-11",17.09
"910","2010-08-12",17.09
"911","2010-08-13",16.969999
"912","2010-08-16",17.139999
"913","2010-08-17",17.84
"914","2010-08-18",17.99
"915","2010-08-19",17.15
"916","2010-08-20",17.370001
"917","2010-08-23",16.85
"918","2010-08-24",16.620001
"919","2010-08-25",17.24
"920","2010-08-26",17.27
"921","2010-08-27",18.200001
"922","2010-08-30",16.790001
"923","2010-08-31",17.040001
"924","2010-09-01",17.82
"925","2010-09-02",18.09
"926","2010-09-03",18.52
"927","2010-09-07",17.559999
"928","2010-09-08",18.030001
"929","2010-09-09",17.85
"930","2010-09-10",17.65
"931","2010-09-13",18.25
"932","2010-09-14",18.219999
"933","2010-09-15",18.5
"934","2010-09-16",17.879999
"935","2010-09-17",18.129999
"936","2010-09-20",19
"937","2010-09-21",18.41
"938","2010-09-22",17.68
"939","2010-09-23",16.83
"940","2010-09-24",18.290001
"941","2010-09-27",18.120001
"942","2010-09-28",18.32
"943","2010-09-29",18.860001
"944","2010-09-30",18.91
"945","2010-10-01",19.66
"946","2010-10-04",18.639999
"947","2010-10-05",19.57
"948","2010-10-06",19.75
"949","2010-10-07",19.57
"950","2010-10-08",19.469999
"951","2010-10-11",19.15
"952","2010-10-12",19.309999
"953","2010-10-13",19.68
"954","2010-10-14",19.809999
"955","2010-10-15",19.639999
"956","2010-10-18",20.040001
"957","2010-10-19",19.459999
"958","2010-10-20",19.98
"959","2010-10-21",19.780001
"960","2010-10-22",19.620001
"961","2010-10-25",19.709999
"962","2010-10-26",19.139999
"963","2010-10-27",18.9
"964","2010-10-28",19.219999
"965","2010-10-29",19.66
"966","2010-11-01",19.32
"967","2010-11-02",20.110001
"968","2010-11-03",20.549999
"969","2010-11-04",21.440001
"970","2010-11-05",21.459999
"971","2010-11-08",21.940001
"972","2010-11-09",20.530001
"973","2010-11-10",20.48
"974","2010-11-11",20.65
"975","2010-11-12",19.959999
"976","2010-11-15",20.219999
"977","2010-11-16",19.75
"978","2010-11-17",19.42
"979","2010-11-18",20.41
"980","2010-11-19",20.780001
"981","2010-11-22",21.379999
