"","date","COOP"
"989","2016-03-03",27.959999
"990","2016-03-04",27.6
"991","2016-03-07",27.84
"992","2016-03-08",27.360001
"993","2016-03-09",27.84
"994","2016-03-10",27.6
"995","2016-03-11",27.959999
"996","2016-03-14",27.719999
"997","2016-03-15",27.84
"998","2016-03-16",27.84
"999","2016-03-17",27.84
"1000","2016-03-18",28.200001
"1001","2016-03-21",28.440001
"1002","2016-03-22",28.559999
"1003","2016-03-23",28.200001
"1004","2016-03-24",27.959999
"1005","2016-03-28",28.200001
"1006","2016-03-29",27.959999
"1007","2016-03-30",27.719999
"1008","2016-03-31",28.08
"1009","2016-04-01",27.719999
"1010","2016-04-04",28.08
"1011","2016-04-05",28.200001
"1012","2016-04-06",28.200001
"1013","2016-04-07",27.959999
"1014","2016-04-08",27.959999
"1015","2016-04-11",27.719999
"1016","2016-04-12",28.200001
"1017","2016-04-13",27.84
"1018","2016-04-14",27.84
"1019","2016-04-15",27.360001
"1020","2016-04-18",27.360001
"1021","2016-04-19",27.48
"1022","2016-04-20",27.360001
"1023","2016-04-21",27.24
"1024","2016-04-22",27.360001
"1025","2016-04-25",27.6
"1026","2016-04-26",27.24
"1027","2016-04-27",26.280001
"1028","2016-04-28",25.92
"1029","2016-04-29",26.76
"1030","2016-05-02",27
"1031","2016-05-03",27.120001
"1032","2016-05-04",27.48
"1033","2016-05-05",27.48
"1034","2016-05-06",27.360001
"1035","2016-05-09",27.48
"1036","2016-05-10",27.48
"1037","2016-05-11",27.6
"1038","2016-05-12",27.48
"1039","2016-05-13",27.719999
"1040","2016-05-16",28.440001
"1041","2016-05-17",28.559999
"1042","2016-05-18",28.559999
"1043","2016-05-19",28.68
"1044","2016-05-20",28.08
"1045","2016-05-23",27.6
"1046","2016-05-24",27.719999
"1047","2016-05-25",28.32
"1048","2016-05-26",28.200001
"1049","2016-05-27",28.08
"1050","2016-05-31",28.440001
"1051","2016-06-01",28.200001
"1052","2016-06-02",28.08
"1053","2016-06-03",27.6
"1054","2016-06-06",27.959999
"1055","2016-06-07",28.440001
"1056","2016-06-08",28.08
"1057","2016-06-09",27.959999
"1058","2016-06-10",28.08
"1059","2016-06-13",26.639999
"1060","2016-06-14",25.559999
"1061","2016-06-15",25.32
"1062","2016-06-16",25.68
"1063","2016-06-17",25.559999
"1064","2016-06-20",25.92
"1065","2016-06-21",26.879999
"1066","2016-06-22",27.24
"1067","2016-06-23",28.559999
"1068","2016-06-24",27.6
"1069","2016-06-27",25.92
"1070","2016-06-28",25.559999
"1071","2016-06-29",25.92
"1072","2016-06-30",26.639999
"1073","2016-07-01",26.879999
"1074","2016-07-05",26.639999
"1075","2016-07-06",27
"1076","2016-07-07",26.639999
"1077","2016-07-08",26.76
"1078","2016-07-11",26.76
"1079","2016-07-12",27.360001
"1080","2016-07-13",27.24
"1081","2016-07-14",27
"1082","2016-07-15",27
"1083","2016-07-18",27.6
"1084","2016-07-19",27.48
"1085","2016-07-20",27.6
"1086","2016-07-21",27.719999
"1087","2016-07-22",27.48
"1088","2016-07-25",27.120001
"1089","2016-07-26",27.719999
"1090","2016-07-27",28.559999
"1091","2016-07-28",29.16
"1092","2016-07-29",29.040001
"1093","2016-08-01",29.4
"1094","2016-08-02",28.799999
"1095","2016-08-03",29.040001
"1096","2016-08-04",28.559999
"1097","2016-08-05",27.959999
"1098","2016-08-08",27.959999
"1099","2016-08-09",27.719999
"1100","2016-08-10",27.6
"1101","2016-08-11",27.84
"1102","2016-08-12",27.959999
"1103","2016-08-15",28.440001
"1104","2016-08-16",28.200001
"1105","2016-08-17",27.48
"1106","2016-08-18",27.84
"1107","2016-08-19",27.6
"1108","2016-08-22",27.719999
"1109","2016-08-23",28.08
"1110","2016-08-24",27.719999
"1111","2016-08-25",28.08
"1112","2016-08-26",28.200001
"1113","2016-08-29",28.440001
"1114","2016-08-30",28.68
"1115","2016-08-31",29.879999
"1116","2016-09-01",29.76
"1117","2016-09-02",29.4
"1118","2016-09-06",29.879999
"1119","2016-09-07",29.280001
"1120","2016-09-08",29.879999
"1121","2016-09-09",29.639999
"1122","2016-09-12",29.76
"1123","2016-09-13",29.4
"1124","2016-09-14",29.52
"1125","2016-09-15",29.4
"1126","2016-09-16",28.559999
"1127","2016-09-19",28.559999
"1128","2016-09-20",28.08
"1129","2016-09-21",28.08
"1130","2016-09-22",27.6
"1131","2016-09-23",27.360001
"1132","2016-09-26",27.360001
"1133","2016-09-27",27.24
"1134","2016-09-28",26.879999
"1135","2016-09-29",27
"1136","2016-09-30",28.08
"1137","2016-10-03",27.360001
"1138","2016-10-04",26.879999
"1139","2016-10-05",26.280001
"1140","2016-10-06",26.16
"1141","2016-10-07",26.16
"1142","2016-10-10",26.879999
"1143","2016-10-11",26.16
"1144","2016-10-12",26.16
"1145","2016-10-13",26.16
"1146","2016-10-14",25.68
"1147","2016-10-17",25.200001
"1148","2016-10-18",25.799999
"1149","2016-10-19",25.799999
"1150","2016-10-20",25.200001
"1151","2016-10-21",24.6
"1152","2016-10-24",24.6
"1153","2016-10-25",25.200001
"1154","2016-10-26",25.200001
"1155","2016-10-27",24.6
"1156","2016-10-28",25.200001
"1157","2016-10-31",25.200001
"1158","2016-11-01",24.6
"1159","2016-11-02",24
"1160","2016-11-03",24
"1161","2016-11-04",24
"1162","2016-11-07",24.6
"1163","2016-11-08",22.799999
"1164","2016-11-09",20.4
"1165","2016-11-10",19.799999
"1166","2016-11-11",18
"1167","2016-11-14",18
"1168","2016-11-15",18
"1169","2016-11-16",19.799999
"1170","2016-11-17",19.799999
"1171","2016-11-18",19.200001
"1172","2016-11-21",19.200001
"1173","2016-11-22",20.4
"1174","2016-11-23",20.4
"1175","2016-11-25",21
"1176","2016-11-28",20.4
"1177","2016-11-29",19.799999
"1178","2016-11-30",20.4
"1179","2016-12-01",20.4
"1180","2016-12-02",18.6
"1181","2016-12-05",18.959999
"1182","2016-12-06",19.799999
"1183","2016-12-07",18.6
"1184","2016-12-08",18.6
"1185","2016-12-09",18.6
"1186","2016-12-12",18.6
"1187","2016-12-13",18
"1188","2016-12-14",18
"1189","2016-12-15",17.4
"1190","2016-12-16",18
"1191","2016-12-19",16.799999
"1192","2016-12-20",18
"1193","2016-12-21",16.799999
"1194","2016-12-22",16.559999
"1195","2016-12-23",16.799999
"1196","2016-12-27",16.799999
"1197","2016-12-28",15.6
"1198","2016-12-29",16.200001
"1199","2016-12-30",18.6
"1200","2017-01-03",18.6
"1201","2017-01-04",18
"1202","2017-01-05",18
"1203","2017-01-06",18
"1204","2017-01-09",17.4
"1205","2017-01-10",18
"1206","2017-01-11",17.4
"1207","2017-01-12",17.4
"1208","2017-01-13",18
"1209","2017-01-17",17.4
"1210","2017-01-18",17.4
"1211","2017-01-19",16.799999
"1212","2017-01-20",17.4
"1213","2017-01-23",17.4
"1214","2017-01-24",17.4
"1215","2017-01-25",18
"1216","2017-01-26",17.4
"1217","2017-01-27",16.799999
"1218","2017-01-30",16.799999
"1219","2017-01-31",18.6
"1220","2017-02-01",17.4
"1221","2017-02-02",18
"1222","2017-02-03",17.4
"1223","2017-02-06",17.16
"1224","2017-02-07",16.799999
"1225","2017-02-08",16.799999
"1226","2017-02-09",16.799999
"1227","2017-02-10",16.799999
"1228","2017-02-13",16.200001
"1229","2017-02-14",15.6
"1230","2017-02-15",16.200001
"1231","2017-02-16",15.6
"1232","2017-02-17",15.96
"1233","2017-02-21",16.200001
"1234","2017-02-22",15.6
"1235","2017-02-23",15.6
"1236","2017-02-24",15.96
"1237","2017-02-27",16.200001
"1238","2017-02-28",16.200001
"1239","2017-03-01",15.6
"1240","2017-03-02",15
"1241","2017-03-03",15.6
"1242","2017-03-06",15
"1243","2017-03-07",14.4
"1244","2017-03-08",14.4
"1245","2017-03-09",14.16
"1246","2017-03-10",13.2
"1247","2017-03-13",13.8
"1248","2017-03-14",13.2
"1249","2017-03-15",15
"1250","2017-03-16",16.799999
"1251","2017-03-17",16.799999
"1252","2017-03-20",16.799999
"1253","2017-03-21",16.200001
"1254","2017-03-22",15.6
"1255","2017-03-23",16.200001
"1256","2017-03-24",15.6
"1257","2017-03-27",15.96
"1258","2017-03-28",15.6
"1259","2017-03-29",15.96
"1260","2017-03-30",16.799999
"1261","2017-03-31",17.4
"1262","2017-04-03",17.16
"1263","2017-04-04",17.4
"1264","2017-04-05",17.76
"1265","2017-04-06",18
"1266","2017-04-07",18.6
"1267","2017-04-10",18.6
"1268","2017-04-11",18.360001
"1269","2017-04-12",18.360001
"1270","2017-04-13",18
"1271","2017-04-17",18
"1272","2017-04-18",18.6
"1273","2017-04-19",18
"1274","2017-04-20",18.6
"1275","2017-04-21",18.6
"1276","2017-04-24",18.360001
"1277","2017-04-25",18
"1278","2017-04-26",18
"1279","2017-04-27",17.76
"1280","2017-04-28",18
"1281","2017-05-01",17.76
"1282","2017-05-02",16.799999
"1283","2017-05-03",16.559999
"1284","2017-05-04",15.6
"1285","2017-05-05",15.6
"1286","2017-05-08",15
"1287","2017-05-09",15.6
"1288","2017-05-10",15.6
"1289","2017-05-11",15
"1290","2017-05-12",15
"1291","2017-05-15",15.24
"1292","2017-05-16",15.6
"1293","2017-05-17",15
"1294","2017-05-18",14.76
"1295","2017-05-19",14.4
"1296","2017-05-22",14.16
"1297","2017-05-23",14.4
"1298","2017-05-24",15
"1299","2017-05-25",14.4
"1300","2017-05-26",13.2
"1301","2017-05-30",13.8
"1302","2017-05-31",13.2
"1303","2017-06-01",14.4
"1304","2017-06-02",15
"1305","2017-06-05",13.8
"1306","2017-06-06",13.8
"1307","2017-06-07",13.2
"1308","2017-06-08",13.8
"1309","2017-06-09",13.8
"1310","2017-06-12",13.8
"1311","2017-06-13",14.16
"1312","2017-06-14",13.8
"1313","2017-06-15",13.8
"1314","2017-06-16",14.4
"1315","2017-06-19",14.4
"1316","2017-06-20",15
"1317","2017-06-21",15
"1318","2017-06-22",15.24
"1319","2017-06-23",15.6
"1320","2017-06-26",16.200001
"1321","2017-06-27",15
"1322","2017-06-28",15.6
"1323","2017-06-29",14.4
"1324","2017-06-30",15
"1325","2017-07-03",15
"1326","2017-07-05",14.4
"1327","2017-07-06",14.4
"1328","2017-07-07",15
"1329","2017-07-10",13.8
"1330","2017-07-11",13.8
"1331","2017-07-12",14.4
"1332","2017-07-13",13.8
"1333","2017-07-14",13.8
"1334","2017-07-17",14.4
"1335","2017-07-18",14.4
"1336","2017-07-19",15
"1337","2017-07-20",15
"1338","2017-07-21",15.6
"1339","2017-07-24",15
"1340","2017-07-25",15
"1341","2017-07-26",14.4
"1342","2017-07-27",14.4
"1343","2017-07-28",13.8
"1344","2017-07-31",13.8
"1345","2017-08-01",14.4
"1346","2017-08-02",13.8
"1347","2017-08-03",13.8
"1348","2017-08-04",13.8
"1349","2017-08-07",13.8
"1350","2017-08-08",13.8
"1351","2017-08-09",13.2
"1352","2017-08-10",13.2
"1353","2017-08-11",13.2
"1354","2017-08-14",13.8
"1355","2017-08-15",13.2
"1356","2017-08-16",13.8
"1357","2017-08-17",13.2
"1358","2017-08-18",14.4
"1359","2017-08-21",13.8
"1360","2017-08-22",15
"1361","2017-08-23",15
"1362","2017-08-24",14.76
"1363","2017-08-25",15.6
"1364","2017-08-28",14.4
"1365","2017-08-29",14.76
"1366","2017-08-30",15
"1367","2017-08-31",15
"1368","2017-09-01",15.6
"1369","2017-09-05",15
"1370","2017-09-06",15
"1371","2017-09-07",14.4
"1372","2017-09-08",14.4
"1373","2017-09-11",13.56
"1374","2017-09-12",13.2
"1375","2017-09-13",12.6
"1376","2017-09-14",13.2
"1377","2017-09-15",13.8
"1378","2017-09-18",13.8
"1379","2017-09-19",13.8
"1380","2017-09-20",13.2
"1381","2017-09-21",13.2
"1382","2017-09-22",13.2
"1383","2017-09-25",12.96
"1384","2017-09-26",12.6
"1385","2017-09-27",13.2
"1386","2017-09-28",12.6
"1387","2017-09-29",11.4
"1388","2017-10-02",12
"1389","2017-10-03",11.4
"1390","2017-10-04",10.68
"1391","2017-10-05",11.28
"1392","2017-10-06",11.4
"1393","2017-10-09",11.64
"1394","2017-10-10",11.28
"1395","2017-10-11",11.04
"1396","2017-10-12",10.8
"1397","2017-10-13",10.56
"1398","2017-10-16",10.8
"1399","2017-10-17",10.56
"1400","2017-10-18",10.56
"1401","2017-10-19",10.08
"1402","2017-10-20",9.96
"1403","2017-10-23",9.48
"1404","2017-10-24",8.76
"1405","2017-10-25",9
"1406","2017-10-26",10.08
"1407","2017-10-27",9.84
"1408","2017-10-30",10.08
"1409","2017-10-31",9.96
"1410","2017-11-01",9.72
"1411","2017-11-02",9.6
"1412","2017-11-03",9.24
"1413","2017-11-06",9
"1414","2017-11-07",8.76
"1415","2017-11-08",8.52
"1416","2017-11-09",8.4
"1417","2017-11-10",8.16
"1418","2017-11-13",7.8
"1419","2017-11-14",7.32
"1420","2017-11-15",7.8
"1421","2017-11-16",8.28
"1422","2017-11-17",8.52
"1423","2017-11-20",8.28
"1424","2017-11-21",8.64
"1425","2017-11-22",8.64
"1426","2017-11-24",8.64
"1427","2017-11-27",8.52
"1428","2017-11-28",9
"1429","2017-11-29",9.36
"1430","2017-11-30",10.08
"1431","2017-12-01",11.52
"1432","2017-12-04",10.92
"1433","2017-12-05",10.32
"1434","2017-12-06",10.44
"1435","2017-12-07",10.68
"1436","2017-12-08",10.8
"1437","2017-12-11",9.6
"1438","2017-12-12",9.72
"1439","2017-12-13",9.72
"1440","2017-12-14",9.48
"1441","2017-12-15",8.88
"1442","2017-12-18",9.12
"1443","2017-12-19",8.64
"1444","2017-12-20",8.52
"1445","2017-12-21",8.16
"1446","2017-12-22",8.04
"1447","2017-12-26",8.64
"1448","2017-12-27",9.36
"1449","2017-12-28",9.6
"1450","2017-12-29",10.2
"1451","2018-01-02",10.2
"1452","2018-01-03",9.96
"1453","2018-01-04",9.72
"1454","2018-01-05",10.92
"1455","2018-01-08",11.04
"1456","2018-01-09",10.68
"1457","2018-01-10",11.28
"1458","2018-01-11",12.36
"1459","2018-01-12",11.76
"1460","2018-01-16",11.76
"1461","2018-01-17",11.76
"1462","2018-01-18",11.52
"1463","2018-01-19",11.76
"1464","2018-01-22",11.88
"1465","2018-01-23",12.12
"1466","2018-01-24",11.64
"1467","2018-01-25",11.64
"1468","2018-01-26",11.88
"1469","2018-01-29",11.76
"1470","2018-01-30",11.52
"1471","2018-01-31",11.28
"1472","2018-02-01",10.56
"1473","2018-02-02",10.08
"1474","2018-02-05",9
"1475","2018-02-06",9.24
"1476","2018-02-07",9.12
"1477","2018-02-08",9
"1478","2018-02-09",9.24
"1479","2018-02-12",9.6
"1480","2018-02-13",14.76
"1481","2018-02-14",15.36
"1482","2018-02-15",15.6
"1483","2018-02-16",15.24
"1484","2018-02-20",15
"1485","2018-02-21",14.88
"1486","2018-02-22",14.76
"1487","2018-02-23",15
"1488","2018-02-26",15.48
"1489","2018-02-27",15
"1490","2018-02-28",15.48
"1491","2018-03-01",15.24
"1492","2018-03-02",15.72
"1493","2018-03-05",16.08
"1494","2018-03-06",16.68
"1495","2018-03-07",16.68
"1496","2018-03-08",16.440001
"1497","2018-03-09",17.040001
"1498","2018-03-12",16.68
"1499","2018-03-13",16.200001
"1500","2018-03-14",16.440001
"1501","2018-03-15",16.32
"1502","2018-03-16",18.24
"1503","2018-03-19",18.24
"1504","2018-03-20",18.360001
"1505","2018-03-21",17.879999
"1506","2018-03-22",16.92
"1507","2018-03-23",17.040001
"1508","2018-03-26",17.16
"1509","2018-03-27",16.92
"1510","2018-03-28",16.92
"1511","2018-03-29",17.040001
"1512","2018-04-02",16.32
"1513","2018-04-03",16.32
"1514","2018-04-04",16.559999
"1515","2018-04-05",16.68
"1516","2018-04-06",16.440001
"1517","2018-04-09",16.559999
"1518","2018-04-10",17.280001
"1519","2018-04-11",17.280001
"1520","2018-04-12",17.4
"1521","2018-04-13",17.280001
"1522","2018-04-16",17.4
"1523","2018-04-17",17.040001
"1524","2018-04-18",17.280001
"1525","2018-04-19",16.92
"1526","2018-04-20",17.16
"1527","2018-04-23",16.799999
"1528","2018-04-24",16.440001
"1529","2018-04-25",16.68
"1530","2018-04-26",16.92
"1531","2018-04-27",16.68
"1532","2018-04-30",16.440001
"1533","2018-05-01",16.68
"1534","2018-05-02",16.68
"1535","2018-05-03",16.799999
"1536","2018-05-04",16.799999
"1537","2018-05-07",16.68
"1538","2018-05-08",16.799999
"1539","2018-05-09",16.559999
"1540","2018-05-10",16.559999
"1541","2018-05-11",16.440001
"1542","2018-05-14",16.440001
"1543","2018-05-15",16.68
"1544","2018-05-16",16.68
"1545","2018-05-17",16.799999
"1546","2018-05-18",16.68
"1547","2018-05-21",16.799999
"1548","2018-05-22",16.68
"1549","2018-05-23",16.68
"1550","2018-05-24",16.559999
"1551","2018-05-25",16.440001
"1552","2018-05-29",16.559999
"1553","2018-05-30",16.559999
"1554","2018-05-31",16.200001
"1555","2018-06-01",16.440001
"1556","2018-06-04",16.08
"1557","2018-06-05",16.200001
"1558","2018-06-06",16.08
"1559","2018-06-07",16.200001
"1560","2018-06-08",15.96
"1561","2018-06-11",16.08
"1562","2018-06-12",16.200001
"1563","2018-06-13",16.08
"1564","2018-06-14",16.08
"1565","2018-06-15",16.08
"1566","2018-06-18",15.96
"1567","2018-06-19",15.48
"1568","2018-06-20",16.08
"1569","2018-06-21",15.72
"1570","2018-06-22",16.200001
"1571","2018-06-25",15.84
"1572","2018-06-26",16.08
"1573","2018-06-27",15.72
"1574","2018-06-28",16.08
"1575","2018-06-29",16.08
"1576","2018-07-02",16.559999
"1577","2018-07-03",17.16
"1578","2018-07-05",16.92
"1579","2018-07-06",16.92
"1580","2018-07-09",16.68
"1581","2018-07-10",16.68
"1582","2018-07-11",16.799999
"1583","2018-07-12",16.440001
"1584","2018-07-13",16.440001
"1585","2018-07-16",16.68
"1586","2018-07-17",16.559999
"1587","2018-07-18",16.559999
"1588","2018-07-19",16.32
"1589","2018-07-20",16.799999
"1590","2018-07-23",16.92
"1591","2018-07-24",17.639999
"1592","2018-07-25",17.52
"1593","2018-07-26",18.24
"1594","2018-07-27",17.879999
"1595","2018-07-30",17.040001
"1596","2018-07-31",16.32
"1597","2018-08-01",17.16
"1598","2018-08-02",16.440001
"1599","2018-08-03",15.96
"1600","2018-08-06",15.84
"1601","2018-08-07",15.96
"1602","2018-08-08",16.68
"1603","2018-08-09",16.559999
"1604","2018-08-10",16.799999
"1605","2018-08-13",17.16
"1606","2018-08-14",17.4
"1607","2018-08-15",17.16
"1608","2018-08-16",18
"1609","2018-08-17",18.84
"1610","2018-08-20",19.799999
"1611","2018-08-21",19.200001
"1612","2018-08-22",19.08
"1613","2018-08-23",19.32
"1614","2018-08-24",18.84
"1615","2018-08-27",18.48
"1616","2018-08-28",18.24
"1617","2018-08-29",19.200001
"1618","2018-08-30",19.200001
"1619","2018-08-31",18.120001
"1620","2018-09-04",18.48
"1621","2018-09-05",17.879999
"1622","2018-09-06",18.120001
"1623","2018-09-07",17.879999
"1624","2018-09-10",17.52
"1625","2018-09-11",17.16
"1626","2018-09-12",17.639999
"1627","2018-09-13",18.24
"1628","2018-09-14",18
"1629","2018-09-17",17.4
"1630","2018-09-18",16.799999
"1631","2018-09-19",16.32
"1632","2018-09-20",16.32
"1633","2018-09-21",15.96
"1634","2018-09-24",16.440001
"1635","2018-09-25",16.440001
"1636","2018-09-26",16.559999
"1637","2018-09-27",16.559999
"1638","2018-09-28",16.68
"1639","2018-10-01",16.559999
"1640","2018-10-02",16.440001
"1641","2018-10-03",16.92
"1642","2018-10-04",16.68
"1643","2018-10-05",16.559999
"1644","2018-10-08",16.200001
"1645","2018-10-09",16.08
"1646","2018-10-10",15.72
"1647","2018-10-11",15.94
"1648","2018-10-12",15.76
"1649","2018-10-15",15.62
"1650","2018-10-16",15.22
"1651","2018-10-17",14.76
"1652","2018-10-18",14.34
"1653","2018-10-19",14.58
"1654","2018-10-22",14.44
"1655","2018-10-23",14.53
"1656","2018-10-24",14
"1657","2018-10-25",14.25
"1658","2018-10-26",13.79
"1659","2018-10-29",13.8
"1660","2018-10-30",14.22
"1661","2018-10-31",14.49
"1662","2018-11-01",14.29
"1663","2018-11-02",14.21
"1664","2018-11-05",14.25
"1665","2018-11-06",14.29
"1666","2018-11-07",14.37
"1667","2018-11-08",15.32
"1668","2018-11-09",15.11
"1669","2018-11-12",14.57
"1670","2018-11-13",14.62
"1671","2018-11-14",14.6
"1672","2018-11-15",14.92
"1673","2018-11-16",14.88
"1674","2018-11-19",14.43
"1675","2018-11-20",14.22
"1676","2018-11-21",14.35
"1677","2018-11-23",14.19
"1678","2018-11-26",14.84
"1679","2018-11-27",14.76
"1680","2018-11-28",14.93
"1681","2018-11-29",14.54
"1682","2018-11-30",15.13
"1683","2018-12-03",14.84
"1684","2018-12-04",14
"1685","2018-12-06",14.1
"1686","2018-12-07",13.46
"1687","2018-12-10",13.85
"1688","2018-12-11",13.94
"1689","2018-12-12",14.19
"1690","2018-12-13",13.82
"1691","2018-12-14",13.34
"1692","2018-12-17",12.43
"1693","2018-12-18",12.33
"1694","2018-12-19",11.89
"1695","2018-12-20",11.61
"1696","2018-12-21",11.34
"1697","2018-12-24",11.44
"1698","2018-12-26",11.44
"1699","2018-12-27",11.3
"1700","2018-12-28",11.72
"1701","2018-12-31",11.67
"1702","2019-01-02",12.08
"1703","2019-01-03",12
"1704","2019-01-04",12.79
"1705","2019-01-07",13.29
"1706","2019-01-08",13.48
"1707","2019-01-09",13.62
"1708","2019-01-10",13.91
"1709","2019-01-11",13.75
"1710","2019-01-14",13.6
"1711","2019-01-15",13.79
"1712","2019-01-16",14.03
"1713","2019-01-17",14.09
"1714","2019-01-18",14.24
"1715","2019-01-22",14.2
"1716","2019-01-23",14.1
"1717","2019-01-24",14.32
"1718","2019-01-25",14.73
"1719","2019-01-28",14.99
"1720","2019-01-29",14.94
"1721","2019-01-30",15.23
"1722","2019-01-31",15.39
"1723","2019-02-01",15.34
"1724","2019-02-04",15.01
"1725","2019-02-05",15.15
"1726","2019-02-06",15.4
"1727","2019-02-07",15.22
"1728","2019-02-08",15.19
"1729","2019-02-11",14.59
"1730","2019-02-12",14.79
"1731","2019-02-13",14.57
"1732","2019-02-14",14.53
"1733","2019-02-15",14.79
"1734","2019-02-19",14.76
"1735","2019-02-20",14.56
"1736","2019-02-21",14.73
"1737","2019-02-22",14.55
"1738","2019-02-25",14.16
"1739","2019-02-26",13.99
"1740","2019-02-27",13.88
"1741","2019-02-28",13.65
"1742","2019-03-01",13.51
"1743","2019-03-04",13.29
"1744","2019-03-05",13.26
"1745","2019-03-06",13.46
"1746","2019-03-07",13.32
"1747","2019-03-08",13.01
"1748","2019-03-11",12.86
"1749","2019-03-12",12.51
"1750","2019-03-13",12.43
"1751","2019-03-14",12.42
"1752","2019-03-15",12.52
"1753","2019-03-18",12.35
"1754","2019-03-19",12.27
"1755","2019-03-20",11
"1756","2019-03-21",10.94
"1757","2019-03-22",10.07
"1758","2019-03-25",9.61
"1759","2019-03-26",9.61
"1760","2019-03-27",9.69
"1761","2019-03-28",9.78
"1762","2019-03-29",9.59
"1763","2019-04-01",9.51
"1764","2019-04-02",9.28
"1765","2019-04-03",9.34
"1766","2019-04-04",9.25
"1767","2019-04-05",9.37
"1768","2019-04-08",9.49
"1769","2019-04-09",9.22
"1770","2019-04-10",9.02
"1771","2019-04-11",8.72
"1772","2019-04-12",8.77
"1773","2019-04-15",9.01
"1774","2019-04-16",9.21
"1775","2019-04-17",8.75
"1776","2019-04-18",8.56
"1777","2019-04-22",8.38
"1778","2019-04-23",8.58
"1779","2019-04-24",8.56
"1780","2019-04-25",8.29
"1781","2019-04-26",8.56
"1782","2019-04-29",8.88
"1783","2019-04-30",8.6
"1784","2019-05-01",9.1
"1785","2019-05-02",9.15
"1786","2019-05-03",9.14
"1787","2019-05-06",9.03
"1788","2019-05-07",9.23
"1789","2019-05-08",9.43
"1790","2019-05-09",9.55
"1791","2019-05-10",9.58
"1792","2019-05-13",8.86
"1793","2019-05-14",9.12
"1794","2019-05-15",9.05
"1795","2019-05-16",9.1
"1796","2019-05-17",9.01
"1797","2019-05-20",8.91
"1798","2019-05-21",8.88
"1799","2019-05-22",9.02
"1800","2019-05-23",9.06
"1801","2019-05-24",9.23
"1802","2019-05-28",8.61
"1803","2019-05-29",8.48
"1804","2019-05-30",8.13
"1805","2019-05-31",7.57
"1806","2019-06-03",7.15
"1807","2019-06-04",7.61
"1808","2019-06-05",7.15
"1809","2019-06-06",6.91
"1810","2019-06-07",6.81
"1811","2019-06-10",7.24
"1812","2019-06-11",7.38
"1813","2019-06-12",7.18
"1814","2019-06-13",7.37
"1815","2019-06-14",7.16
"1816","2019-06-17",7
"1817","2019-06-18",7.25
"1818","2019-06-19",7.32
"1819","2019-06-20",7.31
"1820","2019-06-21",7.31
"1821","2019-06-24",7.16
"1822","2019-06-25",7.22
"1823","2019-06-26",7.68
"1824","2019-06-27",7.83
"1825","2019-06-28",8.01
"1826","2019-07-01",8.08
"1827","2019-07-02",7.9
"1828","2019-07-03",7.88
"1829","2019-07-05",8.14
"1830","2019-07-08",7.88
"1831","2019-07-09",7.91
"1832","2019-07-10",7.91
"1833","2019-07-11",8.07
"1834","2019-07-12",8.18
"1835","2019-07-15",7.9
"1836","2019-07-16",7.91
"1837","2019-07-17",7.6
"1838","2019-07-18",7.56
"1839","2019-07-19",7.59
"1840","2019-07-22",7.26
"1841","2019-07-23",7.27
"1842","2019-07-24",7.53
"1843","2019-07-25",7.41
"1844","2019-07-26",7.74
"1845","2019-07-29",7.66
"1846","2019-07-30",7.64
"1847","2019-07-31",7.61
"1848","2019-08-01",8.54
"1849","2019-08-02",9.04
"1850","2019-08-05",8.86
"1851","2019-08-06",8.94
"1852","2019-08-07",8.78
"1853","2019-08-08",9.09
"1854","2019-08-09",8.98
"1855","2019-08-12",9.39
"1856","2019-08-13",9.38
"1857","2019-08-14",9.05
"1858","2019-08-15",9.06
"1859","2019-08-16",9.61
"1860","2019-08-19",9.67
"1861","2019-08-20",9.54
"1862","2019-08-21",9.52
"1863","2019-08-22",9.54
"1864","2019-08-23",9.05
"1865","2019-08-26",9.09
"1866","2019-08-27",8.96
"1867","2019-08-28",8.7
"1868","2019-08-29",8.84
"1869","2019-08-30",8.81
"1870","2019-09-03",8.67
"1871","2019-09-04",8.38
"1872","2019-09-05",8.64
"1873","2019-09-06",8.83
"1874","2019-09-09",9.2
"1875","2019-09-10",9.69
"1876","2019-09-11",10.05
"1877","2019-09-12",10.31
"1878","2019-09-13",10.55
"1879","2019-09-16",10.93
"1880","2019-09-17",10.49
"1881","2019-09-18",10.8
"1882","2019-09-19",10.91
"1883","2019-09-20",11.15
"1884","2019-09-23",11.2
"1885","2019-09-24",11.04
"1886","2019-09-25",11.19
"1887","2019-09-26",10.91
"1888","2019-09-27",10.82
"1889","2019-09-30",10.62
"1890","2019-10-01",10.48
"1891","2019-10-02",10.51
"1892","2019-10-03",10.35
"1893","2019-10-04",10.5
"1894","2019-10-07",10.33
"1895","2019-10-08",10.4
"1896","2019-10-09",10.78
"1897","2019-10-10",10.69
"1898","2019-10-11",10.7
"1899","2019-10-14",10.84
"1900","2019-10-15",11.16
"1901","2019-10-16",11.11
"1902","2019-10-17",11.07
"1903","2019-10-18",11.49
"1904","2019-10-21",11.8
"1905","2019-10-22",12.14
"1906","2019-10-23",12.07
"1907","2019-10-24",12.1
"1908","2019-10-25",12.4
"1909","2019-10-28",12.39
"1910","2019-10-29",12.27
"1911","2019-10-30",12.21
"1912","2019-10-31",12.8
"1913","2019-11-01",12.8
"1914","2019-11-04",12.68
"1915","2019-11-05",12.65
"1916","2019-11-06",12.65
"1917","2019-11-07",12.77
