"","date","OPBK"
"276","2008-02-06",5.5
"277","2008-02-07",5.5
"278","2008-02-08",5.5
"279","2008-02-11",5.5
"280","2008-02-12",5.5
"281","2008-02-13",5.5
"282","2008-02-14",5.5
"283","2008-02-15",5.5
"284","2008-02-19",5
"285","2008-02-20",4.75
"286","2008-02-21",4.75
"287","2008-02-22",4.75
"288","2008-02-25",4.75
"289","2008-02-26",4.75
"290","2008-02-27",4.75
"291","2008-02-28",4.75
"292","2008-02-29",4.4
"293","2008-03-03",4.5
"294","2008-03-04",5
"295","2008-03-05",5
"296","2008-03-06",5
"297","2008-03-07",5
"298","2008-03-10",5
"299","2008-03-11",5
"300","2008-03-12",5
"301","2008-03-13",5
"302","2008-03-14",5
"303","2008-03-17",5
"304","2008-03-18",5
"305","2008-03-19",5
"306","2008-03-20",5
"307","2008-03-24",5
"308","2008-03-25",5
"309","2008-03-26",4
"310","2008-03-27",4.6
"311","2008-03-28",5.25
"312","2008-03-31",5.25
"313","2008-04-01",5.25
"314","2008-04-02",5.25
"315","2008-04-03",5.25
"316","2008-04-04",5.25
"317","2008-04-07",5.25
"318","2008-04-08",5.25
"319","2008-04-09",5.25
"320","2008-04-10",5.25
"321","2008-04-11",5.25
"322","2008-04-14",5.25
"323","2008-04-15",5.25
"324","2008-04-16",5.25
"325","2008-04-17",5.25
"326","2008-04-18",5.25
"327","2008-04-21",5.25
"328","2008-04-22",5.25
"329","2008-04-23",5.25
"330","2008-04-24",5.25
"331","2008-04-25",5.25
"332","2008-04-28",5.25
"333","2008-04-29",5.25
"334","2008-04-30",5.25
"335","2008-05-01",4.7
"336","2008-05-02",4.7
"337","2008-05-05",4.7
"338","2008-05-06",4.7
"339","2008-05-07",4.7
"340","2008-05-08",4.7
"341","2008-05-09",4.7
"342","2008-05-12",4.7
"343","2008-05-13",4.7
"344","2008-05-14",4.7
"345","2008-05-15",4.7
"346","2008-05-16",4.7
"347","2008-05-19",4.7
"348","2008-05-20",4.7
"349","2008-05-21",4.7
"350","2008-05-22",4.7
"351","2008-05-23",4.7
"352","2008-05-27",4.7
"353","2008-05-28",4.7
"354","2008-05-29",4.7
"355","2008-05-30",4.7
"356","2008-06-02",4.7
"357","2008-06-03",4.7
"358","2008-06-04",4
"359","2008-06-05",4
"360","2008-06-06",4
"361","2008-06-09",4
"362","2008-06-10",4
"363","2008-06-11",4
"364","2008-06-12",4
"365","2008-06-13",3.9
"366","2008-06-16",4
"367","2008-06-17",4
"368","2008-06-18",4
"369","2008-06-19",4
"370","2008-06-20",3.12
"371","2008-06-23",3.12
"372","2008-06-24",3
"373","2008-06-25",3
"374","2008-06-26",3
"375","2008-06-27",3.5
"376","2008-06-30",3.5
"377","2008-07-01",3.25
"378","2008-07-02",3.25
"379","2008-07-03",3.25
"380","2008-07-07",3.25
"381","2008-07-08",3.25
"382","2008-07-09",3.25
"383","2008-07-10",3.25
"384","2008-07-11",3.25
"385","2008-07-14",3.25
"386","2008-07-15",3
"387","2008-07-16",2.5
"388","2008-07-17",2.5
"389","2008-07-18",3.5
"390","2008-07-21",3.5
"391","2008-07-22",3.5
"392","2008-07-23",3.5
"393","2008-07-24",3.5
"394","2008-07-25",3.5
"395","2008-07-28",3.5
"396","2008-07-29",3.5
"397","2008-07-30",3.5
"398","2008-07-31",3.5
"399","2008-08-01",3.5
"400","2008-08-04",3.5
"401","2008-08-05",3.5
"402","2008-08-06",3.5
"403","2008-08-07",3.5
"404","2008-08-08",3.5
"405","2008-08-11",3.5
"406","2008-08-12",3.5
"407","2008-08-13",3.35
"408","2008-08-14",3.35
"409","2008-08-15",3.35
"410","2008-08-18",3.35
"411","2008-08-19",3.35
"412","2008-08-20",3.35
"413","2008-08-21",3.35
"414","2008-08-22",3.35
"415","2008-08-25",3.35
"416","2008-08-26",3.35
"417","2008-08-27",3.35
"418","2008-08-28",3.35
"419","2008-08-29",3.35
"420","2008-09-02",3.35
"421","2008-09-03",3.35
"422","2008-09-04",3.35
"423","2008-09-05",3.35
"424","2008-09-08",3.35
"425","2008-09-09",3.35
"426","2008-09-10",3.25
"427","2008-09-11",3.25
"428","2008-09-12",3.25
"429","2008-09-15",3.25
"430","2008-09-16",3.25
"431","2008-09-17",3.25
"432","2008-09-18",3.25
"433","2008-09-19",3.25
"434","2008-09-22",3.25
"435","2008-09-23",3.25
"436","2008-09-24",3.25
"437","2008-09-25",3.25
"438","2008-09-26",3.25
"439","2008-09-29",3.25
"440","2008-09-30",3.25
"441","2008-10-01",3.25
"442","2008-10-02",3.25
"443","2008-10-03",3.25
"444","2008-10-06",3.25
"445","2008-10-07",3.25
"446","2008-10-08",3.25
"447","2008-10-09",3.25
"448","2008-10-10",3.25
"449","2008-10-13",3.25
"450","2008-10-14",3.25
"451","2008-10-15",3.25
"452","2008-10-16",3.25
"453","2008-10-17",3.25
"454","2008-10-20",3.25
"455","2008-10-21",3.25
"456","2008-10-22",3.25
"457","2008-10-23",3.25
"458","2008-10-24",3.25
"459","2008-10-27",3.25
"460","2008-10-28",3.25
"461","2008-10-29",3.25
"462","2008-10-30",3.25
"463","2008-10-31",3.25
"464","2008-11-03",3.25
"465","2008-11-04",3.25
"466","2008-11-05",3.25
"467","2008-11-06",3.25
"468","2008-11-07",3.25
"469","2008-11-10",3.25
"470","2008-11-11",3.25
"471","2008-11-12",3.25
"472","2008-11-13",3.25
"473","2008-11-14",3.25
"474","2008-11-17",3.25
"475","2008-11-18",3.25
"476","2008-11-19",3.25
"477","2008-11-20",3.05
"478","2008-11-21",3.25
"479","2008-11-24",3.25
"480","2008-11-25",3.25
"481","2008-11-26",3.25
"482","2008-11-28",3.25
"483","2008-12-01",3.25
"484","2008-12-02",3.25
"485","2008-12-03",3.25
"486","2008-12-04",3.25
"487","2008-12-05",3.25
"488","2008-12-08",3.25
"489","2008-12-09",3.25
"490","2008-12-10",3.25
"491","2008-12-11",3.25
"492","2008-12-12",3.25
"493","2008-12-15",3.25
"494","2008-12-16",3.25
"495","2008-12-17",3.25
"496","2008-12-18",3.25
"497","2008-12-19",3.25
"498","2008-12-22",3.25
"499","2008-12-23",3.25
"500","2008-12-24",3.25
"501","2008-12-26",3.25
"502","2008-12-29",3.25
"503","2008-12-30",3.25
"504","2008-12-31",3.25
"505","2009-01-02",3.25
"506","2009-01-05",3.25
"507","2009-01-06",3.25
"508","2009-01-07",3.25
"509","2009-01-08",3.25
"510","2009-01-09",3.25
"511","2009-01-12",3.25
"512","2009-01-13",3.25
"513","2009-01-14",3.25
"514","2009-01-15",3.25
"515","2009-01-16",3.25
"516","2009-01-20",3.25
"517","2009-01-21",3.25
"518","2009-01-22",3.25
"519","2009-01-23",3.25
"520","2009-01-26",3.25
"521","2009-01-27",3.25
"522","2009-01-28",2.05
"523","2009-01-29",2.05
"524","2009-01-30",2.5
"525","2009-02-02",2.5
"526","2009-02-03",2.5
"527","2009-02-04",2.5
"528","2009-02-05",2.5
"529","2009-02-06",2.5
"530","2009-02-09",2.5
"531","2009-02-10",2.5
"532","2009-02-11",2.5
"533","2009-02-12",2.05
"534","2009-02-13",2.05
"535","2009-02-17",2.25
"536","2009-02-18",2.25
"537","2009-02-19",2.25
"538","2009-02-20",2.25
"539","2009-02-23",2.25
"540","2009-02-24",2.25
"541","2009-02-25",2.25
"542","2009-02-26",2.25
"543","2009-02-27",2.25
"544","2009-03-02",2.25
"545","2009-03-03",1.1
"546","2009-03-04",1.1
"547","2009-03-05",1.1
"548","2009-03-06",1.1
"549","2009-03-09",1.1
"550","2009-03-10",1.1
"551","2009-03-11",1.1
"552","2009-03-12",1.1
"553","2009-03-13",1.1
"554","2009-03-16",1.1
"555","2009-03-17",1.1
"556","2009-03-18",1.1
"557","2009-03-19",1.1
"558","2009-03-20",1.1
"559","2009-03-23",1.1
"560","2009-03-24",1.1
"561","2009-03-25",1.1
"562","2009-03-26",1.1
"563","2009-03-27",1.1
"564","2009-03-30",1.1
"565","2009-03-31",1.1
"566","2009-04-01",1.1
"567","2009-04-02",1.1
"568","2009-04-03",1.1
"569","2009-04-06",1.1
"570","2009-04-07",1.1
"571","2009-04-08",1.1
"572","2009-04-09",1.1
"573","2009-04-13",1.1
"574","2009-04-14",1.1
"575","2009-04-15",1.1
"576","2009-04-16",1.1
"577","2009-04-17",1.1
"578","2009-04-20",1.1
"579","2009-04-21",1.1
"580","2009-04-22",1.1
"581","2009-04-23",1.1
"582","2009-04-24",1.1
"583","2009-04-27",1.1
"584","2009-04-28",1.1
"585","2009-04-29",1.1
"586","2009-04-30",1.1
"587","2009-05-01",1.1
"588","2009-05-04",1.1
"589","2009-05-05",1.1
"590","2009-05-06",1.1
"591","2009-05-07",1.1
"592","2009-05-08",1.1
"593","2009-05-11",1.1
"594","2009-05-12",1.1
"595","2009-05-13",1.1
"596","2009-05-14",1.1
"597","2009-05-15",1.1
"598","2009-05-18",1.1
"599","2009-05-19",1.1
"600","2009-05-20",1.1
"601","2009-05-21",1.25
"602","2009-05-22",1.25
"603","2009-05-26",1.25
"604","2009-05-27",1.25
"605","2009-05-28",1.25
"606","2009-05-29",1.25
"607","2009-06-01",1.25
"608","2009-06-02",1.25
"609","2009-06-03",1.25
"610","2009-06-04",1.25
"611","2009-06-05",1.25
"612","2009-06-08",1.25
"613","2009-06-09",1.25
"614","2009-06-10",1.25
"615","2009-06-11",1.25
"616","2009-06-12",1.25
"617","2009-06-15",1.25
"618","2009-06-16",1.25
"619","2009-06-17",1.25
"620","2009-06-18",1.25
"621","2009-06-19",1.25
"622","2009-06-22",1.25
"623","2009-06-23",1.25
"624","2009-06-24",1.25
"625","2009-06-25",1.25
"626","2009-06-26",1.25
"627","2009-06-29",1.25
"628","2009-06-30",1.25
"629","2009-07-01",1.25
"630","2009-07-02",1.25
"631","2009-07-06",1.25
"632","2009-07-07",1.25
"633","2009-07-08",1.25
"634","2009-07-09",1.25
"635","2009-07-10",1.25
"636","2009-07-13",1.25
"637","2009-07-14",1.25
"638","2009-07-15",1.25
"639","2009-07-16",1.25
"640","2009-07-17",1.25
"641","2009-07-20",1.25
"642","2009-07-21",1.25
"643","2009-07-22",1.25
"644","2009-07-23",1.25
"645","2009-07-24",1.25
"646","2009-07-27",1.25
"647","2009-07-28",1.25
"648","2009-07-29",0.85
"649","2009-07-30",0.85
"650","2009-07-31",0.85
"651","2009-08-03",0.85
"652","2009-08-04",0.85
"653","2009-08-05",0.85
"654","2009-08-06",0.85
"655","2009-08-07",0.85
"656","2009-08-10",0.85
"657","2009-08-11",0.85
"658","2009-08-12",0.85
"659","2009-08-13",0.85
"660","2009-08-14",0.85
"661","2009-08-17",0.85
"662","2009-08-18",0.85
"663","2009-08-19",0.85
"664","2009-08-20",0.85
"665","2009-08-21",0.85
"666","2009-08-24",0.85
"667","2009-08-25",0.85
"668","2009-08-26",0.26
"669","2009-08-27",0.26
"670","2009-08-28",0.3
"671","2009-08-31",0.3
"672","2009-09-01",0.3
"673","2009-09-02",0.3
"674","2009-09-03",0.3
"675","2009-09-04",0.3
"676","2009-09-08",0.3
"677","2009-09-09",0.3
"678","2009-09-10",0.3
"679","2009-09-11",0.3
"680","2009-09-14",0.3
"681","2009-09-15",0.3
"682","2009-09-16",0.3
"683","2009-09-17",0.3
"684","2009-09-18",0.3
"685","2009-09-21",0.3
"686","2009-09-22",0.3
"687","2009-09-23",0.3
"688","2009-09-24",0.3
"689","2009-09-25",0.3
"690","2009-09-28",0.3
"691","2009-09-29",0.3
"692","2009-09-30",0.3
"693","2009-10-01",0.3
"694","2009-10-02",0.3
"695","2009-10-05",0.3
"696","2009-10-06",0.3
"697","2009-10-07",0.3
"698","2009-10-08",0.3
"699","2009-10-09",0.3
"700","2009-10-12",0.3
"701","2009-10-13",0.3
"702","2009-10-14",0.3
"703","2009-10-15",0.3
"704","2009-10-16",0.3
"705","2009-10-19",0.3
"706","2009-10-20",0.3
"707","2009-10-21",0.3
"708","2009-10-22",0.3
"709","2009-10-23",0.3
"710","2009-10-26",0.3
"711","2009-10-27",0.3
"712","2009-10-28",0.3
"713","2009-10-29",0.3
"714","2009-10-30",0.3
"715","2009-11-02",0.3
"716","2009-11-03",0.3
"717","2009-11-04",0.3
"718","2009-11-05",0.3
"719","2009-11-06",0.3
"720","2009-11-09",0.3
"721","2009-11-10",0.3
"722","2009-11-11",0.3
"723","2009-11-12",0.3
"724","2009-11-13",0.3
"725","2009-11-16",0.3
"726","2009-11-17",0.3
"727","2009-11-18",0.3
"728","2009-11-19",0.3
"729","2009-11-20",0.3
"730","2009-11-23",0.3
"731","2009-11-24",0.3
"732","2009-11-25",0.3
"733","2009-11-27",0.3
"734","2009-11-30",0.3
"735","2009-12-01",0.3
"736","2009-12-02",0.3
"737","2009-12-03",0.35
"738","2009-12-04",0.35
"739","2009-12-07",0.35
"740","2009-12-08",0.35
"741","2009-12-09",0.35
"742","2009-12-10",0.35
"743","2009-12-11",0.35
"744","2009-12-14",0.35
"745","2009-12-15",0.35
"746","2009-12-16",0.4
"747","2009-12-17",0.4
"748","2009-12-18",0.4
"749","2009-12-21",0.4
"750","2009-12-22",0.4
"751","2009-12-23",0.4
"752","2009-12-24",0.4
"753","2009-12-28",0.4
"754","2009-12-29",0.4
"755","2009-12-30",0.4
"756","2009-12-31",0.4
"757","2010-01-04",0.4
"758","2010-01-05",0.4
"759","2010-01-06",0.4
"760","2010-01-07",0.4
"761","2010-01-08",0.4
"762","2010-01-11",1
"763","2010-01-12",0.4
"764","2010-01-13",0.4
"765","2010-01-14",0.4
"766","2010-01-15",0.4
"767","2010-01-19",0.4
"768","2010-01-20",0.4
"769","2010-01-21",0.4
"770","2010-01-22",0.4
"771","2010-01-25",1
"772","2010-01-26",3.5
"773","2010-01-27",0.4
"774","2010-01-28",2.99
"775","2010-01-29",2.99
"776","2010-02-01",2.99
"777","2010-02-02",2.99
"778","2010-02-03",2.99
"779","2010-02-04",1.01
"780","2010-02-05",1.01
"781","2010-02-08",1.01
"782","2010-02-09",1.01
"783","2010-02-10",1.01
"784","2010-02-11",1.01
"785","2010-02-12",1.01
"786","2010-02-16",1.01
"787","2010-02-17",1.01
"788","2010-02-18",1.01
"789","2010-02-19",1.01
"790","2010-02-22",1.01
"791","2010-02-23",1.01
"792","2010-02-24",1.01
"793","2010-02-25",1.01
"794","2010-02-26",1.01
"795","2010-03-01",1.01
"796","2010-03-02",1.01
"797","2010-03-03",1.01
"798","2010-03-04",1.01
"799","2010-03-05",1.01
"800","2010-03-08",1.01
"801","2010-03-09",0.4
"802","2010-03-10",0.4
"803","2010-03-11",2
"804","2010-03-12",2
"805","2010-03-15",2
"806","2010-03-16",2
"807","2010-03-17",2
"808","2010-03-18",0.4
"809","2010-03-19",1
"810","2010-03-22",1
"811","2010-03-23",1
"812","2010-03-24",0.4
"813","2010-03-25",0.4
"814","2010-03-26",0.4
"815","2010-03-29",0.4
"816","2010-03-30",0.4
"817","2010-03-31",0.4
"818","2010-04-01",0.4
"819","2010-04-05",0.52
"820","2010-04-06",0.52
"821","2010-04-07",0.52
"822","2010-04-08",1
"823","2010-04-09",1
"824","2010-04-12",1
"825","2010-04-13",1
"826","2010-04-14",1
"827","2010-04-15",1
"828","2010-04-16",1
"829","2010-04-19",1
"830","2010-04-20",1
"831","2010-04-21",1
"832","2010-04-22",1
"833","2010-04-23",1
"834","2010-04-26",1
"835","2010-04-27",1
"836","2010-04-28",1
"837","2010-04-29",1
"838","2010-04-30",1
"839","2010-05-03",1
"840","2010-05-04",1
"841","2010-05-05",1
"842","2010-05-06",1
"843","2010-05-07",1
"844","2010-05-10",1
"845","2010-05-11",1
"846","2010-05-12",1
"847","2010-05-13",1
"848","2010-05-14",0.99
"849","2010-05-17",0.99
"850","2010-05-18",0.99
"851","2010-05-19",0.99
"852","2010-05-20",0.99
"853","2010-05-21",0.99
"854","2010-05-24",0.99
"855","2010-05-25",0.99
"856","2010-05-26",0.99
"857","2010-05-27",0.99
"858","2010-05-28",0.99
"859","2010-06-01",0.99
"860","2010-06-02",0.99
"861","2010-06-03",0.99
"862","2010-06-04",0.65
"863","2010-06-07",0.65
"864","2010-06-08",0.65
"865","2010-06-09",0.65
"866","2010-06-10",0.65
"867","2010-06-11",0.65
"868","2010-06-14",0.99
"869","2010-06-15",0.99
"870","2010-06-16",0.99
"871","2010-06-17",1.01
"872","2010-06-18",1.01
"873","2010-06-21",1.01
"874","2010-06-22",1.01
"875","2010-06-23",1.01
"876","2010-06-24",1.01
"877","2010-06-25",1.01
"878","2010-06-28",1.01
"879","2010-06-29",1.01
"880","2010-06-30",1.01
"881","2010-07-01",1.01
"882","2010-07-02",1.01
"883","2010-07-06",1.01
"884","2010-07-07",1.01
"885","2010-07-08",1.01
"886","2010-07-09",1.01
"887","2010-07-12",1.01
"888","2010-07-13",1.01
"889","2010-07-14",1.01
"890","2010-07-15",1.01
"891","2010-07-16",1.01
"892","2010-07-19",1.01
"893","2010-07-20",1.01
"894","2010-07-21",1.01
"895","2010-07-22",1.01
"896","2010-07-23",1.01
"897","2010-07-26",1.01
"898","2010-07-27",1.01
"899","2010-07-28",1.01
"900","2010-07-29",1.01
"901","2010-07-30",1.01
"902","2010-08-02",1.01
"903","2010-08-03",1.01
"904","2010-08-04",1.01
"905","2010-08-05",1.01
"906","2010-08-06",1.01
"907","2010-08-09",1.01
"908","2010-08-10",1.01
"909","2010-08-11",1.01
"910","2010-08-12",1.01
"911","2010-08-13",1.01
"912","2010-08-16",1.01
"913","2010-08-17",1.01
"914","2010-08-18",2
"915","2010-08-19",2
"916","2010-08-20",2
"917","2010-08-23",2
"918","2010-08-24",2
"919","2010-08-25",2
"920","2010-08-26",2
"921","2010-08-27",2
"922","2010-08-30",2
"923","2010-08-31",2
"924","2010-09-01",2
"925","2010-09-02",2
"926","2010-09-03",2
"927","2010-09-07",2
"928","2010-09-08",2
"929","2010-09-09",2
"930","2010-09-10",2
"931","2010-09-13",2
"932","2010-09-14",2
"933","2010-09-15",1.05
"934","2010-09-16",1.05
"935","2010-09-17",1.05
"936","2010-09-20",1.05
"937","2010-09-21",1.05
"938","2010-09-22",1.05
"939","2010-09-23",1.05
"940","2010-09-24",1.05
"941","2010-09-27",1.05
"942","2010-09-28",1.05
"943","2010-09-29",1.05
"944","2010-09-30",1.05
"945","2010-10-01",1.05
"946","2010-10-04",1.02
"947","2010-10-05",1.02
"948","2010-10-06",1.02
"949","2010-10-07",1.02
"950","2010-10-08",1.02
"951","2010-10-11",1.02
"952","2010-10-12",1.02
"953","2010-10-13",1.02
"954","2010-10-14",1.02
"955","2010-10-15",1.02
"956","2010-10-18",1.02
"957","2010-10-19",1.02
"958","2010-10-20",1.02
"959","2010-10-21",1.02
"960","2010-10-22",1.02
"961","2010-10-25",1.02
"962","2010-10-26",1.02
"963","2010-10-27",1.02
"964","2010-10-28",1.02
"965","2010-10-29",1.02
"966","2010-11-01",1.02
"967","2010-11-02",1.5
"968","2010-11-03",1.5
"969","2010-11-04",1.5
"970","2010-11-05",1.5
"971","2010-11-08",1.5
"972","2010-11-09",1.5
"973","2010-11-10",1.5
"974","2010-11-11",1.5
"975","2010-11-12",1.25
"976","2010-11-15",1.25
"977","2010-11-16",1.25
"978","2010-11-17",1.25
"979","2010-11-18",1.25
"980","2010-11-19",1.25
"981","2010-11-22",1.25
"982","2010-11-23",1.25
"983","2010-11-24",1.25
"984","2010-11-26",1.25
"985","2010-11-29",1.25
"986","2010-11-30",1.25
"987","2010-12-01",1.25
"988","2010-12-02",1.25
"989","2010-12-03",1.25
"990","2010-12-06",1.25
"991","2010-12-07",1.25
"992","2010-12-08",1.25
"993","2010-12-09",1.25
"994","2010-12-10",1.25
"995","2010-12-13",1.25
"996","2010-12-14",1.25
"997","2010-12-15",1.55
"998","2010-12-16",1.55
"999","2010-12-17",1.55
"1000","2010-12-20",1.55
"1001","2010-12-21",1.55
"1002","2010-12-22",1.55
"1003","2010-12-23",1.55
"1004","2010-12-27",1.55
"1005","2010-12-28",1.55
"1006","2010-12-29",1.55
"1007","2010-12-30",1.55
"1008","2010-12-31",1.55
"1009","2011-01-03",1.55
"1010","2011-01-04",1.55
"1011","2011-01-05",1.55
"1012","2011-01-06",1.55
"1013","2011-01-07",1.55
"1014","2011-01-10",1.55
"1015","2011-01-11",1.55
"1016","2011-01-12",1.55
"1017","2011-01-13",1.55
"1018","2011-01-14",1.55
"1019","2011-01-18",1.55
"1020","2011-01-19",1.55
