"","date","KRMD"
"250","2007-12-28",0.14
"251","2007-12-31",0.19
"252","2008-01-02",0.19
"253","2008-01-03",0.13
"254","2008-01-04",0.111
"255","2008-01-07",0.13
"256","2008-01-08",0.13
"257","2008-01-09",0.13
"258","2008-01-10",0.13
"259","2008-01-11",0.13
"260","2008-01-14",0.13
"261","2008-01-15",0.13
"262","2008-01-16",0.13
"263","2008-01-17",0.13
"264","2008-01-18",0.13
"265","2008-01-22",0.13
"266","2008-01-23",0.09
"267","2008-01-24",0.09
"268","2008-01-25",0.11
"269","2008-01-28",0.11
"270","2008-01-29",0.09
"271","2008-01-30",0.091
"272","2008-01-31",0.091
"273","2008-02-01",0.071
"274","2008-02-04",0.071
"275","2008-02-05",0.071
"276","2008-02-06",0.071
"277","2008-02-07",0.071
"278","2008-02-08",0.071
"279","2008-02-11",0.071
"280","2008-02-12",0.071
"281","2008-02-13",0.071
"282","2008-02-14",0.071
"283","2008-02-15",0.071
"284","2008-02-19",0.13
"285","2008-02-20",0.081
"286","2008-02-21",0.081
"287","2008-02-22",0.1
"288","2008-02-25",0.1
"289","2008-02-26",0.1
"290","2008-02-27",0.1
"291","2008-02-28",0.1
"292","2008-02-29",0.1
"293","2008-03-03",0.1
"294","2008-03-04",0.1
"295","2008-03-05",0.1
"296","2008-03-06",0.1
"297","2008-03-07",0.1
"298","2008-03-10",0.1
"299","2008-03-11",0.1
"300","2008-03-12",0.1
"301","2008-03-13",0.1
"302","2008-03-14",0.1
"303","2008-03-17",0.08
"304","2008-03-18",0.08
"305","2008-03-19",0.08
"306","2008-03-20",0.08
"307","2008-03-24",0.11
"308","2008-03-25",0.11
"309","2008-03-26",0.11
"310","2008-03-27",0.13
"311","2008-03-28",0.1
"312","2008-03-31",0.1
"313","2008-04-01",0.1
"314","2008-04-02",0.092
"315","2008-04-03",0.11
"316","2008-04-04",0.11
"317","2008-04-07",0.1
"318","2008-04-08",0.125
"319","2008-04-09",0.15
"320","2008-04-10",0.14
"321","2008-04-11",0.14
"322","2008-04-14",0.14
"323","2008-04-15",0.14
"324","2008-04-16",0.14
"325","2008-04-17",0.149
"326","2008-04-18",0.15
"327","2008-04-21",0.15
"328","2008-04-22",0.14
"329","2008-04-23",0.14
"330","2008-04-24",0.13
"331","2008-04-25",0.16
"332","2008-04-28",0.16
"333","2008-04-29",0.16
"334","2008-04-30",0.141
"335","2008-05-01",0.15
"336","2008-05-02",0.16
"337","2008-05-05",0.159
"338","2008-05-06",0.15
"339","2008-05-07",0.159
"340","2008-05-08",0.149
"341","2008-05-09",0.16
"342","2008-05-12",0.165
"343","2008-05-13",0.17
"344","2008-05-14",0.18
"345","2008-05-15",0.21
"346","2008-05-16",0.215
"347","2008-05-19",0.21
"348","2008-05-20",0.2
"349","2008-05-21",0.209
"350","2008-05-22",0.206
"351","2008-05-23",0.195
"352","2008-05-27",0.195
"353","2008-05-28",0.2
"354","2008-05-29",0.206
"355","2008-05-30",0.206
"356","2008-06-02",0.19
"357","2008-06-03",0.2
"358","2008-06-04",0.2
"359","2008-06-05",0.2
"360","2008-06-06",0.2
"361","2008-06-09",0.206
"362","2008-06-10",0.206
"363","2008-06-11",0.2
"364","2008-06-12",0.2
"365","2008-06-13",0.19
"366","2008-06-16",0.196
"367","2008-06-17",0.195
"368","2008-06-18",0.195
"369","2008-06-19",0.2
"370","2008-06-20",0.2
"371","2008-06-23",0.199
"372","2008-06-24",0.19
"373","2008-06-25",0.185
"374","2008-06-26",0.18
"375","2008-06-27",0.2
"376","2008-06-30",0.18
"377","2008-07-01",0.203
"378","2008-07-02",0.203
"379","2008-07-03",0.203
"380","2008-07-07",0.203
"381","2008-07-08",0.18
"382","2008-07-09",0.18
"383","2008-07-10",0.2
"384","2008-07-11",0.203
"385","2008-07-14",0.2
"386","2008-07-15",0.2
"387","2008-07-16",0.2
"388","2008-07-17",0.188
"389","2008-07-18",0.202
"390","2008-07-21",0.203
"391","2008-07-22",0.179
"392","2008-07-23",0.19
"393","2008-07-24",0.19
"394","2008-07-25",0.19
"395","2008-07-28",0.19
"396","2008-07-29",0.187
"397","2008-07-30",0.17
"398","2008-07-31",0.182
"399","2008-08-01",0.181
"400","2008-08-04",0.18
"401","2008-08-05",0.18
"402","2008-08-06",0.165
"403","2008-08-07",0.15
"404","2008-08-08",0.159
"405","2008-08-11",0.159
"406","2008-08-12",0.179
"407","2008-08-13",0.179
"408","2008-08-14",0.178
"409","2008-08-15",0.18
"410","2008-08-18",0.18
"411","2008-08-19",0.18
"412","2008-08-20",0.18
"413","2008-08-21",0.18
"414","2008-08-22",0.18
"415","2008-08-25",0.18
"416","2008-08-26",0.175
"417","2008-08-27",0.175
"418","2008-08-28",0.18
"419","2008-08-29",0.18
"420","2008-09-02",0.179
"421","2008-09-03",0.195
"422","2008-09-04",0.195
"423","2008-09-05",0.184
"424","2008-09-08",0.184
"425","2008-09-09",0.184
"426","2008-09-10",0.184
"427","2008-09-11",0.17
"428","2008-09-12",0.17
"429","2008-09-15",0.12
"430","2008-09-16",0.16
"431","2008-09-17",0.16
"432","2008-09-18",0.16
"433","2008-09-19",0.16
"434","2008-09-22",0.16
"435","2008-09-23",0.16
"436","2008-09-24",0.16
"437","2008-09-25",0.15
"438","2008-09-26",0.15
"439","2008-09-29",0.15
"440","2008-09-30",0.15
"441","2008-10-01",0.18
"442","2008-10-02",0.18
"443","2008-10-03",0.18
"444","2008-10-06",0.175
"445","2008-10-07",0.15
"446","2008-10-08",0.14
"447","2008-10-09",0.14
"448","2008-10-10",0.14
"449","2008-10-13",0.14
"450","2008-10-14",0.14
"451","2008-10-15",0.175
"452","2008-10-16",0.178
"453","2008-10-17",0.151
"454","2008-10-20",0.199
"455","2008-10-21",0.197
"456","2008-10-22",0.19
"457","2008-10-23",0.172
"458","2008-10-24",0.19
"459","2008-10-27",0.195
"460","2008-10-28",0.239
"461","2008-10-29",0.239
"462","2008-10-30",0.23
"463","2008-10-31",0.25
"464","2008-11-03",0.25
"465","2008-11-04",0.25
"466","2008-11-05",0.25
"467","2008-11-06",0.2
"468","2008-11-07",0.2
"469","2008-11-10",0.2
"470","2008-11-11",0.29
"471","2008-11-12",0.238
"472","2008-11-13",0.238
"473","2008-11-14",0.23
"474","2008-11-17",0.238
"475","2008-11-18",0.29
"476","2008-11-19",0.288
"477","2008-11-20",0.288
"478","2008-11-21",0.288
"479","2008-11-24",0.25
"480","2008-11-25",0.277
"481","2008-11-26",0.27
"482","2008-11-28",0.27
"483","2008-12-01",0.27
"484","2008-12-02",0.259
"485","2008-12-03",0.259
"486","2008-12-04",0.259
"487","2008-12-05",0.259
"488","2008-12-08",0.259
"489","2008-12-09",0.253
"490","2008-12-10",0.2
"491","2008-12-11",0.2
"492","2008-12-12",0.2
"493","2008-12-15",0.198
"494","2008-12-16",0.195
"495","2008-12-17",0.195
"496","2008-12-18",0.199
"497","2008-12-19",0.199
"498","2008-12-22",0.199
"499","2008-12-23",0.199
"500","2008-12-24",0.197
"501","2008-12-26",0.197
"502","2008-12-29",0.199
"503","2008-12-30",0.19
"504","2008-12-31",0.18
"505","2009-01-02",0.19
"506","2009-01-05",0.18
"507","2009-01-06",0.18
"508","2009-01-07",0.18
"509","2009-01-08",0.18
"510","2009-01-09",0.18
"511","2009-01-12",0.18
"512","2009-01-13",0.17
"513","2009-01-14",0.152
"514","2009-01-15",0.18
"515","2009-01-16",0.188
"516","2009-01-20",0.188
"517","2009-01-21",0.188
"518","2009-01-22",0.19
"519","2009-01-23",0.19
"520","2009-01-26",0.19
"521","2009-01-27",0.19
"522","2009-01-28",0.19
"523","2009-01-29",0.19
"524","2009-01-30",0.19
"525","2009-02-02",0.19
"526","2009-02-03",0.19
"527","2009-02-04",0.19
"528","2009-02-05",0.19
"529","2009-02-06",0.19
"530","2009-02-09",0.19
"531","2009-02-10",0.16
"532","2009-02-11",0.145
"533","2009-02-12",0.189
"534","2009-02-13",0.189
"535","2009-02-17",0.178
"536","2009-02-18",0.178
"537","2009-02-19",0.17
"538","2009-02-20",0.17
"539","2009-02-23",0.17
"540","2009-02-24",0.17
"541","2009-02-25",0.17
"542","2009-02-26",0.168
"543","2009-02-27",0.168
"544","2009-03-02",0.15
"545","2009-03-03",0.15
"546","2009-03-04",0.168
"547","2009-03-05",0.168
"548","2009-03-06",0.163
"549","2009-03-09",0.16
"550","2009-03-10",0.158
"551","2009-03-11",0.158
"552","2009-03-12",0.14
"553","2009-03-13",0.14
"554","2009-03-16",0.14
"555","2009-03-17",0.14
"556","2009-03-18",0.147
"557","2009-03-19",0.14
"558","2009-03-20",0.14
"559","2009-03-23",0.14
"560","2009-03-24",0.14
"561","2009-03-25",0.14
"562","2009-03-26",0.14
"563","2009-03-27",0.14
"564","2009-03-30",0.14
"565","2009-03-31",0.13
"566","2009-04-01",0.13
"567","2009-04-02",0.127
"568","2009-04-03",0.108
"569","2009-04-06",0.115
"570","2009-04-07",0.106
"571","2009-04-08",0.106
"572","2009-04-09",0.11
"573","2009-04-13",0.11
"574","2009-04-14",0.115
"575","2009-04-15",0.11
"576","2009-04-16",0.11
"577","2009-04-17",0.11
"578","2009-04-20",0.11
"579","2009-04-21",0.115
"580","2009-04-22",0.149
"581","2009-04-23",0.14
"582","2009-04-24",0.139
"583","2009-04-27",0.15
"584","2009-04-28",0.15
"585","2009-04-29",0.15
"586","2009-04-30",0.17
"587","2009-05-01",0.169
"588","2009-05-04",0.169
"589","2009-05-05",0.129
"590","2009-05-06",0.125
"591","2009-05-07",0.125
"592","2009-05-08",0.139
"593","2009-05-11",0.125
"594","2009-05-12",0.135
"595","2009-05-13",0.121
"596","2009-05-14",0.121
"597","2009-05-15",0.135
"598","2009-05-18",0.135
"599","2009-05-19",0.15
"600","2009-05-20",0.15
"601","2009-05-21",0.15
"602","2009-05-22",0.158
"603","2009-05-26",0.158
"604","2009-05-27",0.158
"605","2009-05-28",0.158
"606","2009-05-29",0.174
"607","2009-06-01",0.198
"608","2009-06-02",0.198
"609","2009-06-03",0.198
"610","2009-06-04",0.2
"611","2009-06-05",0.2
"612","2009-06-08",0.2
"613","2009-06-09",0.2
"614","2009-06-10",0.2
"615","2009-06-11",0.2
"616","2009-06-12",0.199
"617","2009-06-15",0.19
"618","2009-06-16",0.19
"619","2009-06-17",0.19
"620","2009-06-18",0.19
"621","2009-06-19",0.19
"622","2009-06-22",0.17
"623","2009-06-23",0.19
"624","2009-06-24",0.19
"625","2009-06-25",0.19
"626","2009-06-26",0.197
"627","2009-06-29",0.197
"628","2009-06-30",0.19
"629","2009-07-01",0.199
"630","2009-07-02",0.199
"631","2009-07-06",0.199
"632","2009-07-07",0.19
"633","2009-07-08",0.19
"634","2009-07-09",0.19
"635","2009-07-10",0.19
"636","2009-07-13",0.19
"637","2009-07-14",0.19
"638","2009-07-15",0.14
"639","2009-07-16",0.15
"640","2009-07-17",0.15
"641","2009-07-20",0.15
"642","2009-07-21",0.15
"643","2009-07-22",0.199
"644","2009-07-23",0.19
"645","2009-07-24",0.14
"646","2009-07-27",0.14
"647","2009-07-28",0.12
"648","2009-07-29",0.159
"649","2009-07-30",0.14
"650","2009-07-31",0.14
"651","2009-08-03",0.14
"652","2009-08-04",0.14
"653","2009-08-05",0.14
"654","2009-08-06",0.14
"655","2009-08-07",0.159
"656","2009-08-10",0.159
"657","2009-08-11",0.158
"658","2009-08-12",0.16
"659","2009-08-13",0.16
"660","2009-08-14",0.15
"661","2009-08-17",0.15
"662","2009-08-18",0.15
"663","2009-08-19",0.16
"664","2009-08-20",0.16
"665","2009-08-21",0.159
"666","2009-08-24",0.159
"667","2009-08-25",0.159
"668","2009-08-26",0.15
"669","2009-08-27",0.14
"670","2009-08-28",0.152
"671","2009-08-31",0.17
"672","2009-09-01",0.17
"673","2009-09-02",0.17
"674","2009-09-03",0.17
"675","2009-09-04",0.169
"676","2009-09-08",0.151
"677","2009-09-09",0.18
"678","2009-09-10",0.178
"679","2009-09-11",0.16
"680","2009-09-14",0.17
"681","2009-09-15",0.175
"682","2009-09-16",0.175
"683","2009-09-17",0.185
"684","2009-09-18",0.18
"685","2009-09-21",0.18
"686","2009-09-22",0.17
"687","2009-09-23",0.17
"688","2009-09-24",0.17
"689","2009-09-25",0.17
"690","2009-09-28",0.17
"691","2009-09-29",0.189
"692","2009-09-30",0.18
"693","2009-10-01",0.17
"694","2009-10-02",0.17
"695","2009-10-05",0.189
"696","2009-10-06",0.18
"697","2009-10-07",0.18
"698","2009-10-08",0.175
"699","2009-10-09",0.18
"700","2009-10-12",0.19
"701","2009-10-13",0.2
"702","2009-10-14",0.2
"703","2009-10-15",0.19
"704","2009-10-16",0.21
"705","2009-10-19",0.2
"706","2009-10-20",0.2
"707","2009-10-21",0.2
"708","2009-10-22",0.2
"709","2009-10-23",0.2
"710","2009-10-26",0.2
"711","2009-10-27",0.195
"712","2009-10-28",0.195
"713","2009-10-29",0.195
"714","2009-10-30",0.195
"715","2009-11-02",0.19
"716","2009-11-03",0.239
"717","2009-11-04",0.2
"718","2009-11-05",0.209
"719","2009-11-06",0.209
"720","2009-11-09",0.239
"721","2009-11-10",0.239
"722","2009-11-11",0.239
"723","2009-11-12",0.21
"724","2009-11-13",0.21
"725","2009-11-16",0.21
"726","2009-11-17",0.2
"727","2009-11-18",0.239
"728","2009-11-19",0.25
"729","2009-11-20",0.25
"730","2009-11-23",0.24
"731","2009-11-24",0.24
"732","2009-11-25",0.19
"733","2009-11-27",0.195
"734","2009-11-30",0.19
"735","2009-12-01",0.19
"736","2009-12-02",0.19
"737","2009-12-03",0.19
"738","2009-12-04",0.19
"739","2009-12-07",0.19
"740","2009-12-08",0.19
"741","2009-12-09",0.19
"742","2009-12-10",0.19
"743","2009-12-11",0.19
"744","2009-12-14",0.205
"745","2009-12-15",0.205
"746","2009-12-16",0.205
"747","2009-12-17",0.205
"748","2009-12-18",0.205
"749","2009-12-21",0.205
"750","2009-12-22",0.205
"751","2009-12-23",0.205
"752","2009-12-24",0.205
"753","2009-12-28",0.205
"754","2009-12-29",0.19
"755","2009-12-30",0.19
"756","2009-12-31",0.19
"757","2010-01-04",0.217
"758","2010-01-05",0.217
"759","2010-01-06",0.217
"760","2010-01-07",0.217
"761","2010-01-08",0.182
"762","2010-01-11",0.182
"763","2010-01-12",0.227
"764","2010-01-13",0.227
"765","2010-01-14",0.227
"766","2010-01-15",0.227
"767","2010-01-19",0.228
"768","2010-01-20",0.228
"769","2010-01-21",0.21
"770","2010-01-22",0.2
"771","2010-01-25",0.2
"772","2010-01-26",0.2
"773","2010-01-27",0.2
"774","2010-01-28",0.19
"775","2010-01-29",0.19
"776","2010-02-01",0.19
"777","2010-02-02",0.19
"778","2010-02-03",0.18
"779","2010-02-04",0.19
"780","2010-02-05",0.19
"781","2010-02-08",0.19
"782","2010-02-09",0.2
"783","2010-02-10",0.2
"784","2010-02-11",0.2
"785","2010-02-12",0.2
"786","2010-02-16",0.2
"787","2010-02-17",0.2
"788","2010-02-18",0.2
"789","2010-02-19",0.2
"790","2010-02-22",0.2
"791","2010-02-23",0.2
"792","2010-02-24",0.2
"793","2010-02-25",0.19
"794","2010-02-26",0.19
"795","2010-03-01",0.19
"796","2010-03-02",0.19
"797","2010-03-03",0.185
"798","2010-03-04",0.185
"799","2010-03-05",0.185
"800","2010-03-08",0.18
"801","2010-03-09",0.18
"802","2010-03-10",0.175
"803","2010-03-11",0.175
"804","2010-03-12",0.175
"805","2010-03-15",0.175
"806","2010-03-16",0.175
"807","2010-03-17",0.175
"808","2010-03-18",0.17
"809","2010-03-19",0.17
"810","2010-03-22",0.146
"811","2010-03-23",0.17
"812","2010-03-24",0.16
"813","2010-03-25",0.16
"814","2010-03-26",0.16
"815","2010-03-29",0.16
"816","2010-03-30",0.15
"817","2010-03-31",0.15
"818","2010-04-01",0.126
"819","2010-04-05",0.15
"820","2010-04-06",0.15
"821","2010-04-07",0.145
"822","2010-04-08",0.145
"823","2010-04-09",0.145
"824","2010-04-12",0.139
"825","2010-04-13",0.139
"826","2010-04-14",0.15
"827","2010-04-15",0.15
"828","2010-04-16",0.15
"829","2010-04-19",0.15
"830","2010-04-20",0.15
"831","2010-04-21",0.15
"832","2010-04-22",0.15
"833","2010-04-23",0.15
"834","2010-04-26",0.15
"835","2010-04-27",0.15
"836","2010-04-28",0.14
"837","2010-04-29",0.14
"838","2010-04-30",0.13
"839","2010-05-03",0.12
"840","2010-05-04",0.1
"841","2010-05-05",0.09
"842","2010-05-06",0.135
"843","2010-05-07",0.135
"844","2010-05-10",0.13
"845","2010-05-11",0.086
"846","2010-05-12",0.12
"847","2010-05-13",0.14
"848","2010-05-14",0.14
"849","2010-05-17",0.11
"850","2010-05-18",0.11
"851","2010-05-19",0.135
"852","2010-05-20",0.135
"853","2010-05-21",0.135
"854","2010-05-24",0.135
"855","2010-05-25",0.135
"856","2010-05-26",0.135
"857","2010-05-27",0.135
"858","2010-05-28",0.145
"859","2010-06-01",0.145
"860","2010-06-02",0.15
"861","2010-06-03",0.15
"862","2010-06-04",0.15
"863","2010-06-07",0.193
"864","2010-06-08",0.16
"865","2010-06-09",0.15
"866","2010-06-10",0.16
"867","2010-06-11",0.16
"868","2010-06-14",0.16
"869","2010-06-15",0.16
"870","2010-06-16",0.16
"871","2010-06-17",0.16
"872","2010-06-18",0.16
"873","2010-06-21",0.16
"874","2010-06-22",0.15
"875","2010-06-23",0.16
"876","2010-06-24",0.16
"877","2010-06-25",0.149
"878","2010-06-28",0.16
"879","2010-06-29",0.16
"880","2010-06-30",0.16
"881","2010-07-01",0.16
"882","2010-07-02",0.16
"883","2010-07-06",0.16
"884","2010-07-07",0.17
"885","2010-07-08",0.17
"886","2010-07-09",0.16
"887","2010-07-12",0.19
"888","2010-07-13",0.19
"889","2010-07-14",0.195
"890","2010-07-15",0.16
"891","2010-07-16",0.19
"892","2010-07-19",0.19
"893","2010-07-20",0.19
"894","2010-07-21",0.19
"895","2010-07-22",0.19
"896","2010-07-23",0.19
"897","2010-07-26",0.17
"898","2010-07-27",0.186
"899","2010-07-28",0.186
"900","2010-07-29",0.179
"901","2010-07-30",0.16
"902","2010-08-02",0.14
"903","2010-08-03",0.14
"904","2010-08-04",0.14
"905","2010-08-05",0.159
"906","2010-08-06",0.149
"907","2010-08-09",0.139
"908","2010-08-10",0.139
"909","2010-08-11",0.186
"910","2010-08-12",0.149
"911","2010-08-13",0.149
"912","2010-08-16",0.12
"913","2010-08-17",0.14
"914","2010-08-18",0.14
"915","2010-08-19",0.139
"916","2010-08-20",0.139
"917","2010-08-23",0.139
"918","2010-08-24",0.139
"919","2010-08-25",0.139
"920","2010-08-26",0.139
"921","2010-08-27",0.14
"922","2010-08-30",0.14
"923","2010-08-31",0.14
"924","2010-09-01",0.14
"925","2010-09-02",0.13
"926","2010-09-03",0.149
"927","2010-09-07",0.149
"928","2010-09-08",0.13
"929","2010-09-09",0.13
"930","2010-09-10",0.14
"931","2010-09-13",0.14
"932","2010-09-14",0.14
"933","2010-09-15",0.14
"934","2010-09-16",0.14
"935","2010-09-17",0.14
"936","2010-09-20",0.14
"937","2010-09-21",0.14
"938","2010-09-22",0.139
"939","2010-09-23",0.139
"940","2010-09-24",0.139
"941","2010-09-27",0.15
"942","2010-09-28",0.15
"943","2010-09-29",0.15
"944","2010-09-30",0.15
"945","2010-10-01",0.147
"946","2010-10-04",0.147
"947","2010-10-05",0.147
"948","2010-10-06",0.15
"949","2010-10-07",0.15
"950","2010-10-08",0.15
"951","2010-10-11",0.14
"952","2010-10-12",0.125
"953","2010-10-13",0.135
"954","2010-10-14",0.15
"955","2010-10-15",0.14
"956","2010-10-18",0.125
"957","2010-10-19",0.12
"958","2010-10-20",0.12
"959","2010-10-21",0.147
"960","2010-10-22",0.13
"961","2010-10-25",0.13
"962","2010-10-26",0.13
"963","2010-10-27",0.129
"964","2010-10-28",0.129
"965","2010-10-29",0.129
"966","2010-11-01",0.129
"967","2010-11-02",0.129
"968","2010-11-03",0.129
"969","2010-11-04",0.129
"970","2010-11-05",0.125
"971","2010-11-08",0.125
"972","2010-11-09",0.13
"973","2010-11-10",0.13
"974","2010-11-11",0.13
"975","2010-11-12",0.112
"976","2010-11-15",0.127
"977","2010-11-16",0.118
"978","2010-11-17",0.124
"979","2010-11-18",0.127
"980","2010-11-19",0.122
"981","2010-11-22",0.123
"982","2010-11-23",0.123
"983","2010-11-24",0.123
"984","2010-11-26",0.123
"985","2010-11-29",0.127
"986","2010-11-30",0.128
"987","2010-12-01",0.13
"988","2010-12-02",0.13
"989","2010-12-03",0.13
"990","2010-12-06",0.125
"991","2010-12-07",0.125
"992","2010-12-08",0.13
"993","2010-12-09",0.13
"994","2010-12-10",0.129
"995","2010-12-13",0.129
"996","2010-12-14",0.125
"997","2010-12-15",0.128
"998","2010-12-16",0.13
