"","date","SKY"
"303","2008-03-17",31.35
"304","2008-03-18",33
"305","2008-03-19",30.959999
"306","2008-03-20",30.09
"307","2008-03-24",30.299999
"308","2008-03-25",30.08
"309","2008-03-26",28.370001
"310","2008-03-27",28.049999
"311","2008-03-28",27.52
"312","2008-03-31",27.82
"313","2008-04-01",29.07
"314","2008-04-02",29.57
"315","2008-04-03",29.860001
"316","2008-04-04",29.68
"317","2008-04-07",29.09
"318","2008-04-08",28.280001
"319","2008-04-09",27.91
"320","2008-04-10",28.34
"321","2008-04-11",27.68
"322","2008-04-14",27.719999
"323","2008-04-15",28.709999
"324","2008-04-16",29.120001
"325","2008-04-17",28.889999
"326","2008-04-18",29.559999
"327","2008-04-21",29.110001
"328","2008-04-22",27.85
"329","2008-04-23",27.780001
"330","2008-04-24",28.34
"331","2008-04-25",28.709999
"332","2008-04-28",28.719999
"333","2008-04-29",27.84
"334","2008-04-30",27.52
"335","2008-05-01",28.610001
"336","2008-05-02",27.459999
"337","2008-05-05",27.370001
"338","2008-05-06",27.280001
"339","2008-05-07",26.110001
"340","2008-05-08",25.870001
"341","2008-05-09",26.870001
"342","2008-05-12",27.860001
"343","2008-05-13",28.26
"344","2008-05-14",29.040001
"345","2008-05-15",29.67
"346","2008-05-16",29.67
"347","2008-05-19",29.889999
"348","2008-05-20",28.969999
"349","2008-05-21",28.07
"350","2008-05-22",27.35
"351","2008-05-23",27.309999
"352","2008-05-27",27.16
"353","2008-05-28",26.74
"354","2008-05-29",27.610001
"355","2008-05-30",26.719999
"356","2008-06-02",25.84
"357","2008-06-03",26.030001
"358","2008-06-04",26.49
"359","2008-06-05",26.870001
"360","2008-06-06",26.129999
"361","2008-06-09",26.25
"362","2008-06-10",26.030001
"363","2008-06-11",24.639999
"364","2008-06-12",24.870001
"365","2008-06-13",25.620001
"366","2008-06-16",25.01
"367","2008-06-17",24.57
"368","2008-06-18",25.07
"369","2008-06-19",25.57
"370","2008-06-20",24.809999
"371","2008-06-23",24.690001
"372","2008-06-24",24.129999
"373","2008-06-25",24.09
"374","2008-06-26",24.040001
"375","2008-06-27",23.700001
"376","2008-06-30",23.5
"377","2008-07-01",23.530001
"378","2008-07-02",22.5
"379","2008-07-03",22.620001
"380","2008-07-07",22.16
"381","2008-07-08",23.59
"382","2008-07-09",22.870001
"383","2008-07-10",23.360001
"384","2008-07-11",23.27
"385","2008-07-14",22.83
"386","2008-07-15",23.91
"387","2008-07-16",25.299999
"388","2008-07-17",25.709999
"389","2008-07-18",24.879999
"390","2008-07-21",24.530001
"391","2008-07-22",26.42
"392","2008-07-23",27.5
"393","2008-07-24",27.879999
"394","2008-07-25",28.110001
"395","2008-07-28",26.6
"396","2008-07-29",26.52
"397","2008-07-30",26.629999
"398","2008-07-31",26.07
"399","2008-08-01",24.940001
"400","2008-08-04",24.68
"401","2008-08-05",25.82
"402","2008-08-06",25.49
"403","2008-08-07",24.360001
"404","2008-08-08",25.690001
"405","2008-08-11",25.809999
"406","2008-08-12",25.85
"407","2008-08-13",25.690001
"408","2008-08-14",25.65
"409","2008-08-15",26.049999
"410","2008-08-18",25.719999
"411","2008-08-19",24.85
"412","2008-08-20",24.379999
"413","2008-08-21",24.379999
"414","2008-08-22",24.68
"415","2008-08-25",23.629999
"416","2008-08-26",22.469999
"417","2008-08-27",22.66
"418","2008-08-28",23.41
"419","2008-08-29",22.870001
"420","2008-09-02",22.549999
"421","2008-09-03",23.379999
"422","2008-09-04",22.77
"423","2008-09-05",22.530001
"424","2008-09-08",24.360001
"425","2008-09-09",23.4
"426","2008-09-10",23.690001
"427","2008-09-11",23.57
"428","2008-09-12",24
"429","2008-09-15",24.370001
"430","2008-09-16",26.290001
"431","2008-09-17",23.01
"432","2008-09-18",28.26
"433","2008-09-19",27.879999
"434","2008-09-22",26.82
"435","2008-09-23",27.51
"436","2008-09-24",27.76
"437","2008-09-25",28.200001
"438","2008-09-26",28.209999
"439","2008-09-29",26.26
"440","2008-09-30",26.43
"441","2008-10-01",26.57
"442","2008-10-02",24.82
"443","2008-10-03",23.129999
"444","2008-10-06",22.110001
"445","2008-10-07",21.15
"446","2008-10-08",21.110001
"447","2008-10-09",19.85
"448","2008-10-10",23.129999
"449","2008-10-13",23.690001
"450","2008-10-14",22.41
"451","2008-10-15",19.99
"452","2008-10-16",21.950001
"453","2008-10-17",22.530001
"454","2008-10-20",23.66
"455","2008-10-21",22.870001
"456","2008-10-22",20.83
"457","2008-10-23",20.9
"458","2008-10-24",19.450001
"459","2008-10-27",18.75
"460","2008-10-28",18.83
"461","2008-10-29",19.309999
"462","2008-10-30",19.75
"463","2008-10-31",21.620001
"464","2008-11-03",21.969999
"465","2008-11-04",23.1
"466","2008-11-05",21.219999
"467","2008-11-06",20.459999
"468","2008-11-07",20.84
"469","2008-11-10",19.209999
"470","2008-11-11",19.34
"471","2008-11-12",17.75
"472","2008-11-13",20.129999
"473","2008-11-14",18.09
"474","2008-11-17",17.309999
"475","2008-11-18",17.33
"476","2008-11-19",16.99
"477","2008-11-20",15.86
"478","2008-11-21",17.709999
"479","2008-11-24",20.790001
"480","2008-11-25",21.290001
"481","2008-11-26",23.969999
"482","2008-11-28",23.07
"483","2008-12-01",19.549999
"484","2008-12-02",21.6
"485","2008-12-03",24.15
"486","2008-12-04",23.51
"487","2008-12-05",23.92
"488","2008-12-08",25.290001
"489","2008-12-09",24.459999
"490","2008-12-10",25.440001
"491","2008-12-11",24.5
"492","2008-12-12",25.719999
"493","2008-12-15",23.74
"494","2008-12-16",25.030001
"495","2008-12-17",25.42
"496","2008-12-18",25.27
"497","2008-12-19",24.450001
"498","2008-12-22",20.549999
"499","2008-12-23",20
"500","2008-12-24",21.01
"501","2008-12-26",20.389999
"502","2008-12-29",18.6
"503","2008-12-30",19.120001
"504","2008-12-31",19.99
"505","2009-01-02",20
"506","2009-01-05",20.110001
"507","2009-01-06",20.440001
"508","2009-01-07",19.17
"509","2009-01-08",19.83
"510","2009-01-09",18.790001
"511","2009-01-12",18.690001
"512","2009-01-13",18.709999
"513","2009-01-14",18.17
"514","2009-01-15",17.99
"515","2009-01-16",17.77
"516","2009-01-20",16.77
"517","2009-01-21",18.67
"518","2009-01-22",18.01
"519","2009-01-23",17.440001
"520","2009-01-26",19.200001
"521","2009-01-27",19.48
"522","2009-01-28",21.209999
"523","2009-01-29",20.09
"524","2009-01-30",20.08
"525","2009-02-02",20.719999
"526","2009-02-03",21.690001
"527","2009-02-04",20.9
"528","2009-02-05",20.74
"529","2009-02-06",21.15
"530","2009-02-09",21.379999
"531","2009-02-10",20.01
"532","2009-02-11",19.790001
"533","2009-02-12",19.370001
"534","2009-02-13",18.49
"535","2009-02-17",18.190001
"536","2009-02-18",17.299999
"537","2009-02-19",16.690001
"538","2009-02-20",17.41
"539","2009-02-23",16.610001
"540","2009-02-24",16.540001
"541","2009-02-25",15.98
"542","2009-02-26",15.91
"543","2009-02-27",15.96
"544","2009-03-02",15.66
"545","2009-03-03",14.9
"546","2009-03-04",16.120001
"547","2009-03-05",14.74
"548","2009-03-06",15.04
"549","2009-03-09",14.85
"550","2009-03-10",17.030001
"551","2009-03-11",15.93
"552","2009-03-12",16.9
"553","2009-03-13",16.440001
"554","2009-03-16",16.07
"555","2009-03-17",17.52
"556","2009-03-18",17
"557","2009-03-19",16.139999
"558","2009-03-20",16.389999
"559","2009-03-23",18.040001
"560","2009-03-24",17.6
"561","2009-03-25",19.16
"562","2009-03-26",20.6
"563","2009-03-27",19.75
"564","2009-03-30",19.33
"565","2009-03-31",19.01
"566","2009-04-01",19.549999
"567","2009-04-02",21.18
"568","2009-04-03",20.629999
"569","2009-04-06",19.4
"570","2009-04-07",19
"571","2009-04-08",19.84
"572","2009-04-09",20.58
"573","2009-04-13",19.690001
"574","2009-04-14",19.08
"575","2009-04-15",19.75
"576","2009-04-16",19.719999
"577","2009-04-17",20.450001
"578","2009-04-20",19.15
"579","2009-04-21",19.870001
"580","2009-04-22",19.950001
"581","2009-04-23",19.469999
"582","2009-04-24",20.549999
"583","2009-04-27",20.190001
"584","2009-04-28",20.370001
"585","2009-04-29",21.75
"586","2009-04-30",20.73
"587","2009-05-01",19.84
"588","2009-05-04",21.379999
"589","2009-05-05",20.690001
"590","2009-05-06",21.02
"591","2009-05-07",21.9
"592","2009-05-08",22.99
"593","2009-05-11",21.790001
"594","2009-05-12",21.09
"595","2009-05-13",20.24
"596","2009-05-14",20.639999
"597","2009-05-15",20.51
"598","2009-05-18",21.92
"599","2009-05-19",21.120001
"600","2009-05-20",20.32
"601","2009-05-21",20.5
"602","2009-05-22",19.41
"603","2009-05-26",21
"604","2009-05-27",20.780001
"605","2009-05-28",20.25
"606","2009-05-29",19.870001
"607","2009-06-01",19.77
"608","2009-06-02",19.549999
"609","2009-06-03",19.93
"610","2009-06-04",19.85
"611","2009-06-05",19.219999
"612","2009-06-08",19.73
"613","2009-06-09",20.059999
"614","2009-06-10",19.43
"615","2009-06-11",19.190001
"616","2009-06-12",19.690001
"617","2009-06-15",17.83
"618","2009-06-16",18.18
"619","2009-06-17",18.77
"620","2009-06-18",18.860001
"621","2009-06-19",19.309999
"622","2009-06-22",18.17
"623","2009-06-23",17.959999
"624","2009-06-24",17.35
"625","2009-06-25",18.48
"626","2009-06-26",20.18
"627","2009-06-29",21.48
"628","2009-06-30",21.75
"629","2009-07-01",22.059999
"630","2009-07-02",21.23
"631","2009-07-06",22.15
"632","2009-07-07",22.129999
"633","2009-07-08",20.889999
"634","2009-07-09",19.889999
"635","2009-07-10",19.92
"636","2009-07-13",21.33
"637","2009-07-14",21.879999
"638","2009-07-15",22.9
"639","2009-07-16",22.389999
"640","2009-07-17",22.35
"641","2009-07-20",22.700001
"642","2009-07-21",22.639999
"643","2009-07-22",23.860001
"644","2009-07-23",24.4
"645","2009-07-24",24.700001
"646","2009-07-27",25.799999
"647","2009-07-28",25.99
"648","2009-07-29",24.24
"649","2009-07-30",24.33
"650","2009-07-31",24.27
"651","2009-08-03",24.6
"652","2009-08-04",24.379999
"653","2009-08-05",24.25
"654","2009-08-06",23.370001
"655","2009-08-07",23.93
"656","2009-08-10",23.76
"657","2009-08-11",22.690001
"658","2009-08-12",21.959999
"659","2009-08-13",23.4
"660","2009-08-14",21.950001
"661","2009-08-17",21.040001
"662","2009-08-18",21.6
"663","2009-08-19",22.07
"664","2009-08-20",23.639999
"665","2009-08-21",23.18
"666","2009-08-24",22.719999
"667","2009-08-25",23.77
"668","2009-08-26",23.790001
"669","2009-08-27",23.360001
"670","2009-08-28",23.870001
"671","2009-08-31",23.57
"672","2009-09-01",22.190001
"673","2009-09-02",21.790001
"674","2009-09-03",21.76
"675","2009-09-04",22.57
"676","2009-09-08",23.84
"677","2009-09-09",24.02
"678","2009-09-10",23.049999
"679","2009-09-11",22.120001
"680","2009-09-14",22.17
"681","2009-09-15",22.41
"682","2009-09-16",23.18
"683","2009-09-17",24.4
"684","2009-09-18",24.049999
"685","2009-09-21",23.389999
"686","2009-09-22",24.299999
"687","2009-09-23",23.360001
"688","2009-09-24",23.5
"689","2009-09-25",22.99
"690","2009-09-28",23.610001
"691","2009-09-29",23.09
"692","2009-09-30",22.559999
"693","2009-10-01",21.09
"694","2009-10-02",19.67
"695","2009-10-05",19.299999
"696","2009-10-06",20.74
"697","2009-10-07",20.700001
"698","2009-10-08",20.190001
"699","2009-10-09",20.6
"700","2009-10-12",20.6
"701","2009-10-13",20.030001
"702","2009-10-14",20.59
"703","2009-10-15",21.34
"704","2009-10-16",20.93
"705","2009-10-19",20.98
"706","2009-10-20",21.15
"707","2009-10-21",20.370001
"708","2009-10-22",20.24
"709","2009-10-23",19.57
"710","2009-10-26",19.290001
"711","2009-10-27",18.65
"712","2009-10-28",18.25
"713","2009-10-29",18.24
"714","2009-10-30",17.49
"715","2009-11-02",16.200001
"716","2009-11-03",16.700001
"717","2009-11-04",16.129999
"718","2009-11-05",16.719999
"719","2009-11-06",17.440001
"720","2009-11-09",18.27
"721","2009-11-10",17.889999
"722","2009-11-11",18.440001
"723","2009-11-12",17.459999
"724","2009-11-13",17.290001
"725","2009-11-16",17.879999
"726","2009-11-17",17.969999
"727","2009-11-18",17.780001
"728","2009-11-19",16.719999
"729","2009-11-20",16.34
"730","2009-11-23",16.530001
"731","2009-11-24",16.219999
"732","2009-11-25",16.34
"733","2009-11-27",16.129999
"734","2009-11-30",16.469999
"735","2009-12-01",16.18
"736","2009-12-02",16.93
"737","2009-12-03",16.25
"738","2009-12-04",17.07
"739","2009-12-07",17.799999
"740","2009-12-08",17.33
"741","2009-12-09",17.98
"742","2009-12-10",17.9
"743","2009-12-11",17.76
"744","2009-12-14",18.200001
"745","2009-12-15",18.42
"746","2009-12-16",18.559999
"747","2009-12-17",18.459999
"748","2009-12-18",17.200001
"749","2009-12-21",16.74
"750","2009-12-22",17.24
"751","2009-12-23",17.48
"752","2009-12-24",17.91
"753","2009-12-28",17.870001
"754","2009-12-29",18.040001
"755","2009-12-30",18.18
"756","2009-12-31",18.4
"757","2010-01-04",19.030001
"758","2010-01-05",18.129999
"759","2010-01-06",17.870001
"760","2010-01-07",18.440001
"761","2010-01-08",20.469999
"762","2010-01-11",20.59
"763","2010-01-12",20.43
"764","2010-01-13",21.6
"765","2010-01-14",21.43
"766","2010-01-15",20.43
"767","2010-01-19",20.75
"768","2010-01-20",19.76
"769","2010-01-21",18.66
"770","2010-01-22",18.07
"771","2010-01-25",17.940001
"772","2010-01-26",17.879999
"773","2010-01-27",18.25
"774","2010-01-28",18.42
"775","2010-01-29",18.309999
"776","2010-02-01",17.49
"777","2010-02-02",18.25
"778","2010-02-03",18.290001
"779","2010-02-04",17.719999
"780","2010-02-05",17.43
"781","2010-02-08",17.129999
"782","2010-02-09",17.440001
"783","2010-02-10",17.26
"784","2010-02-11",17.34
"785","2010-02-12",17.23
"786","2010-02-16",18.049999
"787","2010-02-17",18.440001
"788","2010-02-18",19.200001
"789","2010-02-19",18.34
"790","2010-02-22",17.4
"791","2010-02-23",16.940001
"792","2010-02-24",17.139999
"793","2010-02-25",17.15
"794","2010-02-26",17.049999
"795","2010-03-01",17.17
"796","2010-03-02",17.969999
"797","2010-03-03",17.889999
"798","2010-03-04",18.74
"799","2010-03-05",19.209999
"800","2010-03-08",19.129999
"801","2010-03-09",19.889999
"802","2010-03-10",20.33
"803","2010-03-11",20.059999
"804","2010-03-12",19.67
"805","2010-03-15",19.5
"806","2010-03-16",19.27
"807","2010-03-17",20.08
"808","2010-03-18",19.84
"809","2010-03-19",18.77
"810","2010-03-22",18.77
"811","2010-03-23",18.68
"812","2010-03-24",18.75
"813","2010-03-25",18.5
"814","2010-03-26",18.48
"815","2010-03-29",18.379999
"816","2010-03-30",18.32
"817","2010-03-31",18.6
"818","2010-04-01",17.98
"819","2010-04-05",19.200001
"820","2010-04-06",18.450001
"821","2010-04-07",18.370001
"822","2010-04-08",18.68
"823","2010-04-09",18.469999
"824","2010-04-12",18.450001
"825","2010-04-13",18.67
"826","2010-04-14",19.120001
"827","2010-04-15",19.93
"828","2010-04-16",19.68
"829","2010-04-19",19.82
"830","2010-04-20",19.290001
"831","2010-04-21",19.959999
"832","2010-04-22",20.059999
"833","2010-04-23",21.08
"834","2010-04-26",20.790001
"835","2010-04-27",20.690001
"836","2010-04-28",20.99
"837","2010-04-29",22.620001
"838","2010-04-30",23.309999
"839","2010-05-03",25.58
"840","2010-05-04",25.110001
"841","2010-05-05",25.33
"842","2010-05-06",23.15
"843","2010-05-07",20.950001
"844","2010-05-10",21.129999
"845","2010-05-11",21.059999
"846","2010-05-12",21.32
"847","2010-05-13",20.32
"848","2010-05-14",19.940001
"849","2010-05-17",20.23
"850","2010-05-18",22.780001
"851","2010-05-19",22.34
"852","2010-05-20",20.17
"853","2010-05-21",20.27
"854","2010-05-24",19.209999
"855","2010-05-25",19.200001
"856","2010-05-26",18.780001
"857","2010-05-27",19.1
"858","2010-05-28",18.9
"859","2010-06-01",17.969999
"860","2010-06-02",19.040001
"861","2010-06-03",19.07
"862","2010-06-04",17.459999
"863","2010-06-07",17.940001
"864","2010-06-08",17.83
"865","2010-06-09",17.389999
"866","2010-06-10",18.24
"867","2010-06-11",18.709999
"868","2010-06-14",18.629999
"869","2010-06-15",18.75
"870","2010-06-16",19.4
"871","2010-06-17",19.459999
"872","2010-06-18",20.5
"873","2010-06-21",20.73
"874","2010-06-22",20.01
"875","2010-06-23",20.16
"876","2010-06-24",19.33
"877","2010-06-25",18.75
"878","2010-06-28",17.969999
"879","2010-06-29",18.15
"880","2010-06-30",18.01
"881","2010-07-01",17.379999
"882","2010-07-02",17.379999
"883","2010-07-06",16.66
"884","2010-07-07",17.74
"885","2010-07-08",17.77
"886","2010-07-09",18.26
"887","2010-07-12",17.790001
"888","2010-07-13",18.65
"889","2010-07-14",18.940001
"890","2010-07-15",18.129999
"891","2010-07-16",17.4
"892","2010-07-19",17.48
"893","2010-07-20",18.139999
"894","2010-07-21",17.84
"895","2010-07-22",18.549999
"896","2010-07-23",19.290001
"897","2010-07-26",20.27
"898","2010-07-27",20.370001
"899","2010-07-28",20
"900","2010-07-29",20.129999
"901","2010-07-30",20.08
"902","2010-08-02",20.629999
"903","2010-08-03",21.280001
"904","2010-08-04",21.559999
"905","2010-08-05",19.35
"906","2010-08-06",18.48
"907","2010-08-09",20.559999
"908","2010-08-10",20.110001
"909","2010-08-11",18.860001
"910","2010-08-12",18.299999
"911","2010-08-13",17.77
"912","2010-08-16",18.190001
"913","2010-08-17",19.74
"914","2010-08-18",19.950001
"915","2010-08-19",18.129999
"916","2010-08-20",18.6
"917","2010-08-23",17.620001
"918","2010-08-24",18.110001
"919","2010-08-25",18.870001
"920","2010-08-26",19.110001
"921","2010-08-27",19.59
"922","2010-08-30",18.15
"923","2010-08-31",18.309999
"924","2010-09-01",19.41
"925","2010-09-02",19.879999
"926","2010-09-03",20.33
"927","2010-09-07",19.809999
"928","2010-09-08",19.639999
"929","2010-09-09",20.83
"930","2010-09-10",21.059999
"931","2010-09-13",20.83
"932","2010-09-14",20.76
"933","2010-09-15",20.32
"934","2010-09-16",19.26
"935","2010-09-17",18.65
"936","2010-09-20",19.030001
"937","2010-09-21",19.129999
"938","2010-09-22",18.6
"939","2010-09-23",18.17
"940","2010-09-24",19.059999
"941","2010-09-27",19.33
"942","2010-09-28",19.58
"943","2010-09-29",20.379999
"944","2010-09-30",20.26
"945","2010-10-01",20.459999
"946","2010-10-04",19.959999
"947","2010-10-05",20.709999
"948","2010-10-06",20.940001
"949","2010-10-07",19.030001
"950","2010-10-08",19.629999
"951","2010-10-11",19.77
"952","2010-10-12",20.35
"953","2010-10-13",19.559999
"954","2010-10-14",19.379999
"955","2010-10-15",18.85
"956","2010-10-18",18.83
"957","2010-10-19",19.110001
"958","2010-10-20",18.83
"959","2010-10-21",18.27
"960","2010-10-22",17.85
"961","2010-10-25",17.93
"962","2010-10-26",17.940001
"963","2010-10-27",18.1
"964","2010-10-28",17.709999
