"","date","BCC"
"130","2013-08-12",24.120001
"131","2013-08-13",24.110001
"132","2013-08-14",24.219999
"133","2013-08-15",23.59
"134","2013-08-16",23.219999
"135","2013-08-19",23.15
"136","2013-08-20",23.15
"137","2013-08-21",23.16
"138","2013-08-22",23.549999
"139","2013-08-23",23.440001
"140","2013-08-26",23.66
"141","2013-08-27",23.43
"142","2013-08-28",23.4
"143","2013-08-29",23.379999
"144","2013-08-30",23.1
"145","2013-09-03",22.91
"146","2013-09-04",22.940001
"147","2013-09-05",22.82
"148","2013-09-06",22.85
"149","2013-09-09",23.5
"150","2013-09-10",25.09
"151","2013-09-11",25.75
"152","2013-09-12",25.530001
"153","2013-09-13",25.629999
"154","2013-09-16",25.91
"155","2013-09-17",26.35
"156","2013-09-18",27
"157","2013-09-19",26.99
"158","2013-09-20",26.709999
"159","2013-09-23",26.219999
"160","2013-09-24",26.360001
"161","2013-09-25",26.43
"162","2013-09-26",26.639999
"163","2013-09-27",26.700001
"164","2013-09-30",26.950001
"165","2013-10-01",26.790001
"166","2013-10-02",26.83
"167","2013-10-03",26.66
"168","2013-10-04",26.389999
"169","2013-10-07",25.450001
"170","2013-10-08",24.82
"171","2013-10-09",24.540001
"172","2013-10-10",25.18
"173","2013-10-11",25.709999
"174","2013-10-14",25.780001
"175","2013-10-15",25.709999
"176","2013-10-16",24.99
"177","2013-10-17",24.959999
"178","2013-10-18",25.09
"179","2013-10-21",26.85
"180","2013-10-22",27.07
"181","2013-10-23",27.450001
"182","2013-10-24",27.530001
"183","2013-10-25",27.82
"184","2013-10-28",26.76
"185","2013-10-29",27
"186","2013-10-30",25.84
"187","2013-10-31",25.610001
"188","2013-11-01",24.969999
"189","2013-11-04",26.030001
"190","2013-11-05",25.1
"191","2013-11-06",24.219999
"192","2013-11-07",23.09
"193","2013-11-08",24.379999
"194","2013-11-11",24.41
"195","2013-11-12",24.02
"196","2013-11-13",24.85
"197","2013-11-14",25.01
"198","2013-11-15",25.040001
"199","2013-11-18",25
"200","2013-11-19",24.530001
"201","2013-11-20",24.530001
"202","2013-11-21",24.74
"203","2013-11-22",24.309999
"204","2013-11-25",24.209999
"205","2013-11-26",24.870001
"206","2013-11-27",25.059999
"207","2013-11-29",25.66
"208","2013-12-02",25.65
"209","2013-12-03",25.200001
"210","2013-12-04",24.969999
"211","2013-12-05",24.889999
"212","2013-12-06",25.33
"213","2013-12-09",25.809999
"214","2013-12-10",25.299999
"215","2013-12-11",26.200001
"216","2013-12-12",26.870001
"217","2013-12-13",27.049999
"218","2013-12-16",27.139999
"219","2013-12-17",27.139999
"220","2013-12-18",28.15
"221","2013-12-19",28.950001
"222","2013-12-20",29.75
"223","2013-12-23",29.709999
"224","2013-12-24",30.18
"225","2013-12-26",29.33
"226","2013-12-27",29.440001
"227","2013-12-30",29.67
"228","2013-12-31",29.48
"229","2014-01-02",29.469999
"230","2014-01-03",29.48
"231","2014-01-06",29.41
"232","2014-01-07",29.549999
"233","2014-01-08",29.879999
"234","2014-01-09",29.98
"235","2014-01-10",29.870001
"236","2014-01-13",29.799999
"237","2014-01-14",30.18
"238","2014-01-15",30.549999
"239","2014-01-16",30.309999
"240","2014-01-17",31.35
"241","2014-01-21",31.35
"242","2014-01-22",31.4
"243","2014-01-23",31.34
"244","2014-01-24",30.110001
"245","2014-01-27",30.5
"246","2014-01-28",30.870001
"247","2014-01-29",30.059999
"248","2014-01-30",30.5
"249","2014-01-31",30.49
"250","2014-02-03",29.139999
"251","2014-02-04",29.209999
"252","2014-02-05",28.66
"253","2014-02-06",29.469999
"254","2014-02-07",29.969999
"255","2014-02-10",29.91
"256","2014-02-11",30.620001
"257","2014-02-12",30.559999
"258","2014-02-13",31.290001
"259","2014-02-14",30.91
"260","2014-02-18",30.719999
"261","2014-02-19",29.92
"262","2014-02-20",29.969999
"263","2014-02-21",30.01
"264","2014-02-24",30.02
"265","2014-02-25",29.17
"266","2014-02-26",30.15
"267","2014-02-27",30.32
"268","2014-02-28",29.59
"269","2014-03-03",29
"270","2014-03-04",28.559999
"271","2014-03-05",28.66
"272","2014-03-06",28.68
"273","2014-03-07",29.02
"274","2014-03-10",28.940001
"275","2014-03-11",28.620001
"276","2014-03-12",28.74
"277","2014-03-13",28.299999
"278","2014-03-14",28.559999
"279","2014-03-17",28.6
"280","2014-03-18",28.65
"281","2014-03-19",28.48
"282","2014-03-20",28.43
"283","2014-03-21",28.51
"284","2014-03-24",28.110001
"285","2014-03-25",28.5
"286","2014-03-26",28.440001
"287","2014-03-27",28.01
"288","2014-03-28",28.02
"289","2014-03-31",28.639999
"290","2014-04-01",28.5
"291","2014-04-02",28.559999
"292","2014-04-03",28.48
"293","2014-04-04",27.549999
"294","2014-04-07",27.43
"295","2014-04-08",27.809999
"296","2014-04-09",28.059999
"297","2014-04-10",27.02
"298","2014-04-11",26.700001
"299","2014-04-14",27.08
"300","2014-04-15",26.27
"301","2014-04-16",26.82
"302","2014-04-17",26.879999
"303","2014-04-21",26.780001
"304","2014-04-22",26.93
"305","2014-04-23",26.9
"306","2014-04-24",26.690001
"307","2014-04-25",26.280001
"308","2014-04-28",25.57
"309","2014-04-29",25.09
"310","2014-04-30",25.02
"311","2014-05-01",25.23
"312","2014-05-02",25.84
"313","2014-05-05",25.91
"314","2014-05-06",25
"315","2014-05-07",25.07
"316","2014-05-08",24.700001
"317","2014-05-09",24.08
"318","2014-05-12",25
"319","2014-05-13",25.23
"320","2014-05-14",24.77
"321","2014-05-15",24.67
"322","2014-05-16",24.49
"323","2014-05-19",24.809999
"324","2014-05-20",24.809999
"325","2014-05-21",25.059999
"326","2014-05-22",25.42
"327","2014-05-23",25.65
"328","2014-05-27",26.16
"329","2014-05-28",25.969999
"330","2014-05-29",26.02
"331","2014-05-30",26.16
"332","2014-06-02",26.26
"333","2014-06-03",26.190001
"334","2014-06-04",26.08
"335","2014-06-05",26.129999
"336","2014-06-06",26.58
"337","2014-06-09",28.200001
"338","2014-06-10",28.559999
"339","2014-06-11",27.780001
"340","2014-06-12",27.08
"341","2014-06-13",26.65
"342","2014-06-16",27.549999
"343","2014-06-17",28.360001
"344","2014-06-18",28.35
"345","2014-06-19",28.629999
"346","2014-06-20",28.780001
"347","2014-06-23",28.860001
"348","2014-06-24",29.27
"349","2014-06-25",29.299999
"350","2014-06-26",29.190001
"351","2014-06-27",28.809999
"352","2014-06-30",28.639999
"353","2014-07-01",28.629999
"354","2014-07-02",27.940001
"355","2014-07-03",28.129999
"356","2014-07-07",27.309999
"357","2014-07-08",26.77
"358","2014-07-09",26.639999
"359","2014-07-10",26.25
"360","2014-07-11",26.030001
"361","2014-07-14",26.309999
"362","2014-07-15",26.27
"363","2014-07-16",26.41
"364","2014-07-17",25.84
"365","2014-07-18",26.26
"366","2014-07-21",26.18
"367","2014-07-22",27.01
"368","2014-07-23",28.23
"369","2014-07-24",29.299999
"370","2014-07-25",29.93
"371","2014-07-28",29.74
"372","2014-07-29",29.34
"373","2014-07-30",29.23
"374","2014-07-31",28.15
"375","2014-08-01",28.75
"376","2014-08-04",29.23
"377","2014-08-05",28.92
"378","2014-08-06",28.85
"379","2014-08-07",28.209999
"380","2014-08-08",28.25
"381","2014-08-11",28.4
"382","2014-08-12",28.35
"383","2014-08-13",28.92
"384","2014-08-14",29.23
"385","2014-08-15",29.139999
"386","2014-08-18",29.809999
"387","2014-08-19",30.51
"388","2014-08-20",30.57
"389","2014-08-21",30.49
"390","2014-08-22",30.290001
"391","2014-08-25",30.299999
"392","2014-08-26",30.459999
"393","2014-08-27",30.389999
"394","2014-08-28",29.98
"395","2014-08-29",30.059999
"396","2014-09-02",30.799999
"397","2014-09-03",30.08
"398","2014-09-04",30.42
"399","2014-09-05",30.5
"400","2014-09-08",31.209999
"401","2014-09-09",30.98
"402","2014-09-10",31.43
"403","2014-09-11",31.23
"404","2014-09-12",31.02
"405","2014-09-15",31.09
"406","2014-09-16",31.459999
"407","2014-09-17",31.27
"408","2014-09-18",31
"409","2014-09-19",30.9
"410","2014-09-22",30.91
"411","2014-09-23",30.290001
"412","2014-09-24",30.23
"413","2014-09-25",30.280001
"414","2014-09-26",31.200001
"415","2014-09-29",30.959999
"416","2014-09-30",30.139999
"417","2014-10-01",29.440001
"418","2014-10-02",30.16
"419","2014-10-03",30.42
"420","2014-10-06",29.959999
"421","2014-10-07",29.35
"422","2014-10-08",30.32
"423","2014-10-09",29.110001
"424","2014-10-10",28.870001
"425","2014-10-13",28.67
"426","2014-10-14",28.690001
"427","2014-10-15",28.200001
"428","2014-10-16",28.450001
"429","2014-10-17",29.58
"430","2014-10-20",31.23
"431","2014-10-21",31.91
"432","2014-10-22",31.889999
"433","2014-10-23",32.389999
"434","2014-10-24",33.5
"435","2014-10-27",34.119999
"436","2014-10-28",34.77
"437","2014-10-29",34.650002
"438","2014-10-30",35.240002
"439","2014-10-31",36.060001
"440","2014-11-03",36.66
"441","2014-11-04",36.84
"442","2014-11-05",36.580002
"443","2014-11-06",37.599998
"444","2014-11-07",37.43
"445","2014-11-10",36.700001
"446","2014-11-11",37.610001
"447","2014-11-12",37.200001
"448","2014-11-13",37.189999
"449","2014-11-14",37.029999
"450","2014-11-17",36
"451","2014-11-18",36.299999
"452","2014-11-19",35.900002
"453","2014-11-20",35.900002
"454","2014-11-21",35.970001
"455","2014-11-24",36.689999
"456","2014-11-25",35.919998
"457","2014-11-26",36.18
"458","2014-11-28",35.689999
"459","2014-12-01",35.529999
"460","2014-12-02",36.48
"461","2014-12-03",37.349998
"462","2014-12-04",36.860001
"463","2014-12-05",37.009998
"464","2014-12-08",36.34
"465","2014-12-09",36.279999
"466","2014-12-10",34.830002
"467","2014-12-11",35.080002
"468","2014-12-12",34.639999
"469","2014-12-15",34.400002
"470","2014-12-16",33.990002
"471","2014-12-17",34.939999
"472","2014-12-18",36.02
"473","2014-12-19",36.119999
"474","2014-12-22",35.790001
"475","2014-12-23",36.029999
"476","2014-12-24",36.290001
"477","2014-12-26",36.349998
"478","2014-12-29",37.529999
"479","2014-12-30",37.25
"480","2014-12-31",37.150002
"481","2015-01-02",38.32
"482","2015-01-05",37.419998
"483","2015-01-06",36.279999
"484","2015-01-07",37.119999
"485","2015-01-08",38.630001
"486","2015-01-09",38.66
"487","2015-01-12",39.139999
"488","2015-01-13",38.599998
"489","2015-01-14",40.169998
"490","2015-01-15",39.599998
"491","2015-01-16",39.049999
"492","2015-01-20",40.09
"493","2015-01-21",39.09
"494","2015-01-22",40.470001
"495","2015-01-23",39.529999
"496","2015-01-26",39.650002
"497","2015-01-27",39.459999
"498","2015-01-28",39.450001
"499","2015-01-29",41.09
"500","2015-01-30",40.439999
"501","2015-02-02",40.099998
"502","2015-02-03",41.16
"503","2015-02-04",40.939999
"504","2015-02-05",40.709999
"505","2015-02-06",41.279999
"506","2015-02-09",41.540001
"507","2015-02-10",41.919998
"508","2015-02-11",41.900002
"509","2015-02-12",42.619999
"510","2015-02-13",42.880001
"511","2015-02-17",42.959999
"512","2015-02-18",42.720001
"513","2015-02-19",38.73
"514","2015-02-20",37.040001
"515","2015-02-23",35.279999
"516","2015-02-24",35.799999
"517","2015-02-25",36.169998
"518","2015-02-26",35.860001
"519","2015-02-27",35.610001
"520","2015-03-02",36.5
"521","2015-03-03",36.799999
"522","2015-03-04",36.91
"523","2015-03-05",37
"524","2015-03-06",36.830002
"525","2015-03-09",36.98
"526","2015-03-10",36.939999
"527","2015-03-11",38.48
"528","2015-03-12",38.709999
"529","2015-03-13",38.610001
"530","2015-03-16",37.07
"531","2015-03-17",37.470001
"532","2015-03-18",37.200001
"533","2015-03-19",37.610001
"534","2015-03-20",37.369999
"535","2015-03-23",37.07
"536","2015-03-24",37.849998
"537","2015-03-25",36.57
"538","2015-03-26",36.82
"539","2015-03-27",37.299999
"540","2015-03-30",37.540001
"541","2015-03-31",37.459999
"542","2015-04-01",37.349998
"543","2015-04-02",37
"544","2015-04-06",37.240002
"545","2015-04-07",36.970001
"546","2015-04-08",37.110001
"547","2015-04-09",37.209999
"548","2015-04-10",37.07
"549","2015-04-13",36.619999
"550","2015-04-14",36.810001
"551","2015-04-15",37.529999
"552","2015-04-16",37.950001
"553","2015-04-17",38.529999
"554","2015-04-20",38.84
"555","2015-04-21",38.549999
"556","2015-04-22",38.419998
"557","2015-04-23",37.700001
"558","2015-04-24",37.41
"559","2015-04-27",37.740002
"560","2015-04-28",36.549999
"561","2015-04-29",35.299999
"562","2015-04-30",34.700001
"563","2015-05-01",35.400002
"564","2015-05-04",36.02
"565","2015-05-05",35.130001
"566","2015-05-06",35.09
"567","2015-05-07",35.029999
"568","2015-05-08",35.619999
"569","2015-05-11",35.400002
"570","2015-05-12",34.59
"571","2015-05-13",34.59
"572","2015-05-14",35.189999
"573","2015-05-15",34.889999
"574","2015-05-18",35.59
"575","2015-05-19",36.560001
"576","2015-05-20",36.740002
"577","2015-05-21",36.369999
"578","2015-05-22",36.169998
"579","2015-05-26",35.650002
"580","2015-05-27",36.099998
"581","2015-05-28",36.310001
"582","2015-05-29",35.439999
"583","2015-06-01",35.900002
"584","2015-06-02",36.099998
"585","2015-06-03",36.220001
"586","2015-06-04",36
"587","2015-06-05",35.900002
"588","2015-06-08",36.16
"589","2015-06-09",34.84
"590","2015-06-10",35.18
"591","2015-06-11",35.220001
"592","2015-06-12",35.189999
"593","2015-06-15",34.82
"594","2015-06-16",37.32
"595","2015-06-17",37.490002
"596","2015-06-18",37.880001
"597","2015-06-19",38.369999
"598","2015-06-22",38.939999
"599","2015-06-23",39.18
"600","2015-06-24",38.970001
"601","2015-06-25",39.18
"602","2015-06-26",38.290001
"603","2015-06-29",36.389999
"604","2015-06-30",36.68
"605","2015-07-01",37.25
"606","2015-07-02",36.900002
"607","2015-07-06",35.900002
"608","2015-07-07",35.57
"609","2015-07-08",34.220001
"610","2015-07-09",34.009998
"611","2015-07-10",34.200001
"612","2015-07-13",35.09
"613","2015-07-14",35.139999
"614","2015-07-15",34.369999
"615","2015-07-16",35.330002
"616","2015-07-17",35.669998
"617","2015-07-20",35.57
"618","2015-07-21",34.540001
"619","2015-07-22",35.02
"620","2015-07-23",33.349998
"621","2015-07-24",32.529999
"622","2015-07-27",32.110001
"623","2015-07-28",32.279999
"624","2015-07-29",32.380001
"625","2015-07-30",33.029999
"626","2015-07-31",33.18
"627","2015-08-03",32.400002
"628","2015-08-04",32.73
"629","2015-08-05",32.130001
"630","2015-08-06",31.129999
"631","2015-08-07",31.450001
"632","2015-08-10",32.09
"633","2015-08-11",31.870001
"634","2015-08-12",31.35
"635","2015-08-13",30.51
"636","2015-08-14",31.51
"637","2015-08-17",31.85
"638","2015-08-18",32.34
"639","2015-08-19",32.540001
"640","2015-08-20",31.93
"641","2015-08-21",31.65
"642","2015-08-24",30.799999
"643","2015-08-25",30.209999
"644","2015-08-26",31.280001
"645","2015-08-27",31.35
"646","2015-08-28",32.07
"647","2015-08-31",32.450001
"648","2015-09-01",31.33
"649","2015-09-02",31.700001
"650","2015-09-03",31.76
"651","2015-09-04",31.709999
"652","2015-09-08",32.150002
"653","2015-09-09",31.469999
"654","2015-09-10",31.110001
"655","2015-09-11",31.1
"656","2015-09-14",30.91
"657","2015-09-15",30.959999
"658","2015-09-16",30.969999
"659","2015-09-17",30.43
"660","2015-09-18",29.129999
"661","2015-09-21",28.75
"662","2015-09-22",27.57
"663","2015-09-23",26.98
"664","2015-09-24",26.799999
"665","2015-09-25",26.6
"666","2015-09-28",25.639999
"667","2015-09-29",25.09
"668","2015-09-30",25.219999
"669","2015-10-01",25.040001
"670","2015-10-02",25.6
"671","2015-10-05",25.6
"672","2015-10-06",26.42
"673","2015-10-07",27.59
"674","2015-10-08",28.34
"675","2015-10-09",28.780001
"676","2015-10-12",27.950001
"677","2015-10-13",27.809999
"678","2015-10-14",27.700001
"679","2015-10-15",28.309999
"680","2015-10-16",28.08
"681","2015-10-19",28.25
"682","2015-10-20",27.280001
"683","2015-10-21",27.370001
"684","2015-10-22",32.029999
"685","2015-10-23",32.869999
"686","2015-10-26",31.43
"687","2015-10-27",30.02
"688","2015-10-28",30.4
"689","2015-10-29",30.25
"690","2015-10-30",29.93
"691","2015-11-02",30.549999
"692","2015-11-03",29.870001
"693","2015-11-04",29.99
"694","2015-11-05",30.15
"695","2015-11-06",30.75
"696","2015-11-09",30.610001
"697","2015-11-10",30.469999
"698","2015-11-11",30.459999
"699","2015-11-12",29.35
"700","2015-11-13",29.5
"701","2015-11-16",29.83
"702","2015-11-17",29.65
"703","2015-11-18",30.549999
"704","2015-11-19",29.99
"705","2015-11-20",30.469999
"706","2015-11-23",31.23
"707","2015-11-24",30.85
"708","2015-11-25",31.030001
"709","2015-11-27",31.15
"710","2015-11-30",31.299999
"711","2015-12-01",31.49
"712","2015-12-02",30.370001
"713","2015-12-03",28.83
"714","2015-12-04",28.889999
"715","2015-12-07",27.25
"716","2015-12-08",27.549999
"717","2015-12-09",27.309999
"718","2015-12-10",27.049999
"719","2015-12-11",26.58
"720","2015-12-14",25.68
"721","2015-12-15",25.48
"722","2015-12-16",25.82
"723","2015-12-17",25.68
"724","2015-12-18",25.559999
"725","2015-12-21",26.4
"726","2015-12-22",26.299999
"727","2015-12-23",26.49
"728","2015-12-24",26.370001
"729","2015-12-28",26.07
"730","2015-12-29",26.08
"731","2015-12-30",25.57
"732","2015-12-31",25.530001
"733","2016-01-04",25.120001
"734","2016-01-05",24.190001
"735","2016-01-06",23.01
"736","2016-01-07",21.639999
"737","2016-01-08",20.76
"738","2016-01-11",20.299999
"739","2016-01-12",20.24
"740","2016-01-13",19.870001
"741","2016-01-14",20.35
"742","2016-01-15",19.360001
"743","2016-01-19",19.280001
"744","2016-01-20",19.459999
"745","2016-01-21",18.870001
"746","2016-01-22",19.459999
"747","2016-01-25",18.700001
"748","2016-01-26",19.52
"749","2016-01-27",19.940001
"750","2016-01-28",19.200001
"751","2016-01-29",20.66
"752","2016-02-01",20.040001
"753","2016-02-02",19.280001
"754","2016-02-03",19.75
"755","2016-02-04",20.51
"756","2016-02-05",19.91
"757","2016-02-08",19.379999
"758","2016-02-09",19.02
"759","2016-02-10",18.99
"760","2016-02-11",18.51
"761","2016-02-12",19.33
"762","2016-02-16",19.450001
"763","2016-02-17",19.66
"764","2016-02-18",13.89
"765","2016-02-19",14.05
"766","2016-02-22",15.37
"767","2016-02-23",15.77
"768","2016-02-24",16.559999
"769","2016-02-25",16.52
"770","2016-02-26",17.02
"771","2016-02-29",16.74
"772","2016-03-01",17.370001
"773","2016-03-02",17.16
"774","2016-03-03",17.6
"775","2016-03-04",17.16
"776","2016-03-07",17.26
"777","2016-03-08",16.24
"778","2016-03-09",16.83
"779","2016-03-10",16.49
"780","2016-03-11",17.530001
"781","2016-03-14",17.530001
"782","2016-03-15",17.25
"783","2016-03-16",17.389999
"784","2016-03-17",18.139999
"785","2016-03-18",18.969999
"786","2016-03-21",19.200001
"787","2016-03-22",19.299999
"788","2016-03-23",18.870001
"789","2016-03-24",19.58
"790","2016-03-28",18.99
"791","2016-03-29",20.059999
"792","2016-03-30",20.26
"793","2016-03-31",20.719999
"794","2016-04-01",20.889999
"795","2016-04-04",21.23
"796","2016-04-05",20.67
"797","2016-04-06",21.34
"798","2016-04-07",20.860001
"799","2016-04-08",21.15
"800","2016-04-11",20.93
"801","2016-04-12",21.209999
"802","2016-04-13",21.889999
"803","2016-04-14",21.16
"804","2016-04-15",21.58
"805","2016-04-18",21.799999
"806","2016-04-19",21.43
"807","2016-04-20",21.42
"808","2016-04-21",21.030001
"809","2016-04-22",21.09
"810","2016-04-25",20.51
"811","2016-04-26",20.870001
"812","2016-04-27",21.280001
"813","2016-04-28",20.48
"814","2016-04-29",20.870001
"815","2016-05-02",22.469999
"816","2016-05-03",21.700001
"817","2016-05-04",21.5
"818","2016-05-05",21.809999
"819","2016-05-06",22.450001
"820","2016-05-09",22.219999
"821","2016-05-10",22.620001
"822","2016-05-11",22.459999
"823","2016-05-12",22
"824","2016-05-13",22
"825","2016-05-16",22.24
"826","2016-05-17",21.75
"827","2016-05-18",21.52
"828","2016-05-19",21.65
"829","2016-05-20",21.92
"830","2016-05-23",21.99
"831","2016-05-24",22.65
"832","2016-05-25",23.120001
"833","2016-05-26",22.9
"834","2016-05-27",23
"835","2016-05-31",22.959999
"836","2016-06-01",22.76
"837","2016-06-02",22.74
"838","2016-06-03",22.26
"839","2016-06-06",22.75
"840","2016-06-07",22.889999
"841","2016-06-08",22.98
"842","2016-06-09",22.92
"843","2016-06-10",22.549999
"844","2016-06-13",21.76
"845","2016-06-14",21.92
"846","2016-06-15",21.77
"847","2016-06-16",21.59
"848","2016-06-17",22.35
"849","2016-06-20",22.690001
"850","2016-06-21",22.5
"851","2016-06-22",22.200001
"852","2016-06-23",22.889999
"853","2016-06-24",21.49
"854","2016-06-27",20.469999
"855","2016-06-28",20.969999
"856","2016-06-29",21.200001
"857","2016-06-30",22.950001
"858","2016-07-01",22.610001
"859","2016-07-05",21.43
"860","2016-07-06",21.98
"861","2016-07-07",22.43
"862","2016-07-08",23.879999
"863","2016-07-11",24.59
"864","2016-07-12",25.549999
"865","2016-07-13",26.139999
"866","2016-07-14",26.26
"867","2016-07-15",26.83
"868","2016-07-18",27.110001
"869","2016-07-19",26.629999
"870","2016-07-20",26.6
"871","2016-07-21",26.58
"872","2016-07-22",26.67
"873","2016-07-25",26.9
"874","2016-07-26",27.16
"875","2016-07-27",27.73
"876","2016-07-28",26.969999
"877","2016-07-29",27.17
"878","2016-08-01",28.040001
"879","2016-08-02",27.719999
"880","2016-08-03",28.059999
"881","2016-08-04",27.799999
"882","2016-08-05",27.889999
"883","2016-08-08",26.32
"884","2016-08-09",26.16
"885","2016-08-10",26.110001
"886","2016-08-11",26.120001
"887","2016-08-12",25.42
"888","2016-08-15",25.469999
"889","2016-08-16",25.309999
"890","2016-08-17",24.870001
"891","2016-08-18",24.719999
"892","2016-08-19",23.85
"893","2016-08-22",24.9
"894","2016-08-23",25.43
"895","2016-08-24",24.83
"896","2016-08-25",24.809999
"897","2016-08-26",25.110001
"898","2016-08-29",26.16
"899","2016-08-30",26.75
"900","2016-08-31",26.24
"901","2016-09-01",26.059999
"902","2016-09-02",26.41
"903","2016-09-06",26.24
"904","2016-09-07",26.780001
"905","2016-09-08",26.709999
"906","2016-09-09",24.82
"907","2016-09-12",25.17
"908","2016-09-13",24.48
"909","2016-09-14",24.459999
"910","2016-09-15",24.700001
"911","2016-09-16",24.35
"912","2016-09-19",24.27
"913","2016-09-20",23.940001
"914","2016-09-21",24.629999
"915","2016-09-22",26.66
"916","2016-09-23",26.48
"917","2016-09-26",26.059999
"918","2016-09-27",25.629999
"919","2016-09-28",25.950001
"920","2016-09-29",25.190001
"921","2016-09-30",25.4
"922","2016-10-03",25.389999
"923","2016-10-04",24.4
"924","2016-10-05",24.969999
"925","2016-10-06",25.59
"926","2016-10-07",24.57
"927","2016-10-10",24.709999
"928","2016-10-11",24.26
"929","2016-10-12",24.370001
"930","2016-10-13",24.030001
"931","2016-10-14",24.540001
"932","2016-10-17",23.969999
"933","2016-10-18",23.83
"934","2016-10-19",23.709999
"935","2016-10-20",23.75
"936","2016-10-21",23.48
"937","2016-10-24",20.32
"938","2016-10-25",20.15
"939","2016-10-26",19.58
"940","2016-10-27",19.690001
"941","2016-10-28",18.809999
"942","2016-10-31",19.25
"943","2016-11-01",18.65
"944","2016-11-02",18.1
"945","2016-11-03",17.9
"946","2016-11-04",18.5
"947","2016-11-07",18.25
"948","2016-11-08",18.700001
"949","2016-11-09",20
"950","2016-11-10",19.700001
"951","2016-11-11",20
"952","2016-11-14",21.15
"953","2016-11-15",21
"954","2016-11-16",20.5
"955","2016-11-17",20.9
"956","2016-11-18",21
"957","2016-11-21",21.5
"958","2016-11-22",22.1
"959","2016-11-23",22
"960","2016-11-25",22.450001
"961","2016-11-28",22.35
"962","2016-11-29",22.700001
"963","2016-11-30",22.799999
"964","2016-12-01",22.200001
