"","date","PJT"
"162","2016-05-12",23.75
"163","2016-05-13",23.02
"164","2016-05-16",23.66
"165","2016-05-17",24.25
"166","2016-05-18",24.620001
"167","2016-05-19",23.74
"168","2016-05-20",24.879999
"169","2016-05-23",24.84
"170","2016-05-24",25.440001
"171","2016-05-25",25.65
"172","2016-05-26",26.1
"173","2016-05-27",26.030001
"174","2016-05-31",25.959999
"175","2016-06-01",26.200001
"176","2016-06-02",26.700001
"177","2016-06-03",26.790001
"178","2016-06-06",27.389999
"179","2016-06-07",27.18
"180","2016-06-08",26.620001
"181","2016-06-09",25.860001
"182","2016-06-10",25.459999
"183","2016-06-13",24.530001
"184","2016-06-14",23.77
"185","2016-06-15",24.49
"186","2016-06-16",24.379999
"187","2016-06-17",23.700001
"188","2016-06-20",24.639999
"189","2016-06-21",25
"190","2016-06-22",24.809999
"191","2016-06-23",25.51
"192","2016-06-24",24.91
"193","2016-06-27",22.059999
"194","2016-06-28",22.23
"195","2016-06-29",22.950001
"196","2016-06-30",23
"197","2016-07-01",22.860001
"198","2016-07-05",22.799999
"199","2016-07-06",23.120001
"200","2016-07-07",23.549999
"201","2016-07-08",24.65
"202","2016-07-11",25.440001
"203","2016-07-12",26.190001
"204","2016-07-13",26.01
"205","2016-07-14",26.360001
"206","2016-07-15",26.440001
"207","2016-07-18",26.629999
"208","2016-07-19",26.18
"209","2016-07-20",26.02
"210","2016-07-21",25.66
"211","2016-07-22",25.629999
"212","2016-07-25",25.290001
"213","2016-07-26",25.16
"214","2016-07-27",25.629999
"215","2016-07-28",26.110001
"216","2016-07-29",25.530001
"217","2016-08-01",25.01
"218","2016-08-02",23.65
"219","2016-08-03",24.07
"220","2016-08-04",24.049999
"221","2016-08-05",24.25
"222","2016-08-08",24.41
"223","2016-08-09",24.93
"224","2016-08-10",24.790001
"225","2016-08-11",24.879999
"226","2016-08-12",24.75
"227","2016-08-15",24.799999
"228","2016-08-16",24.719999
"229","2016-08-17",24.52
"230","2016-08-18",24.75
"231","2016-08-19",24.68
"232","2016-08-22",25
"233","2016-08-23",24.85
"234","2016-08-24",24.620001
"235","2016-08-25",24.74
"236","2016-08-26",24.719999
"237","2016-08-29",24.709999
"238","2016-08-30",24.85
"239","2016-08-31",24.67
"240","2016-09-01",24.77
"241","2016-09-02",24.940001
"242","2016-09-06",24.49
"243","2016-09-07",24.66
"244","2016-09-08",25
"245","2016-09-09",24.1
"246","2016-09-12",24.66
"247","2016-09-13",24.4
"248","2016-09-14",24.440001
"249","2016-09-15",24.889999
"250","2016-09-16",25.530001
"251","2016-09-19",25.450001
"252","2016-09-20",25.24
"253","2016-09-21",25.379999
"254","2016-09-22",26.02
"255","2016-09-23",26.23
"256","2016-09-26",25.68
"257","2016-09-27",25.959999
"258","2016-09-28",26.26
"259","2016-09-29",26.559999
"260","2016-09-30",27.27
"261","2016-10-03",26.870001
"262","2016-10-04",26.700001
"263","2016-10-05",26.75
"264","2016-10-06",26.83
"265","2016-10-07",26.709999
"266","2016-10-10",26.91
"267","2016-10-11",26.43
"268","2016-10-12",26.33
"269","2016-10-13",25.870001
"270","2016-10-14",26.370001
"271","2016-10-17",26.23
"272","2016-10-18",26.219999
"273","2016-10-19",26.370001
"274","2016-10-20",26.42
"275","2016-10-21",26.5
"276","2016-10-24",26.959999
"277","2016-10-25",27.059999
"278","2016-10-26",27.450001
"279","2016-10-27",27.309999
"280","2016-10-28",27.49
"281","2016-10-31",27.540001
"282","2016-11-01",27.5
"283","2016-11-02",26.59
"284","2016-11-03",27.02
"285","2016-11-04",26.99
"286","2016-11-07",27.639999
"287","2016-11-08",27.6
"288","2016-11-09",28.67
"289","2016-11-10",29.370001
"290","2016-11-11",29.58
"291","2016-11-14",29.780001
"292","2016-11-15",29.790001
"293","2016-11-16",29.959999
"294","2016-11-17",30.030001
"295","2016-11-18",30
"296","2016-11-21",30.02
"297","2016-11-22",29.969999
"298","2016-11-23",29.950001
"299","2016-11-25",30.27
"300","2016-11-28",29.719999
"301","2016-11-29",29.639999
"302","2016-11-30",29.450001
"303","2016-12-01",29.42
"304","2016-12-02",29.16
"305","2016-12-05",30
"306","2016-12-06",31.25
"307","2016-12-07",30.98
"308","2016-12-08",31.190001
"309","2016-12-09",31.27
"310","2016-12-12",30.41
"311","2016-12-13",29.709999
"312","2016-12-14",29.4
"313","2016-12-15",29.1
"314","2016-12-16",29.690001
"315","2016-12-19",30.82
"316","2016-12-20",30.99
"317","2016-12-21",31.139999
"318","2016-12-22",30.58
"319","2016-12-23",30.799999
"320","2016-12-27",30.799999
"321","2016-12-28",31.58
"322","2016-12-29",31.549999
"323","2016-12-30",30.879999
"324","2017-01-03",31.18
"325","2017-01-04",31.879999
"326","2017-01-05",31.639999
"327","2017-01-06",31.700001
"328","2017-01-09",31.43
"329","2017-01-10",31.48
"330","2017-01-11",31.120001
"331","2017-01-12",30.870001
"332","2017-01-13",31.129999
"333","2017-01-17",30.389999
"334","2017-01-18",30.690001
"335","2017-01-19",31.01
"336","2017-01-20",31.27
"337","2017-01-23",31.120001
"338","2017-01-24",31.780001
"339","2017-01-25",32.279999
"340","2017-01-26",32.209999
"341","2017-01-27",31.700001
"342","2017-01-30",31.790001
"343","2017-01-31",31.75
"344","2017-02-01",32.07
"345","2017-02-02",32.099998
"346","2017-02-03",32.400002
"347","2017-02-06",32.369999
"348","2017-02-07",32.169998
"349","2017-02-08",31.309999
"350","2017-02-09",33.310001
"351","2017-02-10",35.700001
"352","2017-02-13",36.209999
"353","2017-02-14",37.07
"354","2017-02-15",36.66
"355","2017-02-16",37.080002
"356","2017-02-17",37.07
"357","2017-02-21",36.880001
"358","2017-02-22",37.040001
"359","2017-02-23",37.09
"360","2017-02-24",37.639999
"361","2017-02-27",37.400002
"362","2017-02-28",37.009998
"363","2017-03-01",38.48
"364","2017-03-02",38.459999
"365","2017-03-03",38.43
"366","2017-03-06",38.32
"367","2017-03-07",38.389999
"368","2017-03-08",37.869999
"369","2017-03-09",37.169998
"370","2017-03-10",37.970001
"371","2017-03-13",38.509998
"372","2017-03-14",37.709999
"373","2017-03-15",37.98
"374","2017-03-16",38.419998
"375","2017-03-17",37.509998
"376","2017-03-20",36.860001
"377","2017-03-21",35.950001
"378","2017-03-22",34.959999
"379","2017-03-23",35.119999
"380","2017-03-24",35.450001
"381","2017-03-27",35.220001
"382","2017-03-28",35.900002
"383","2017-03-29",35.189999
"384","2017-03-30",35.099998
"385","2017-03-31",35.09
"386","2017-04-03",34.310001
"387","2017-04-04",33.799999
"388","2017-04-05",32.950001
"389","2017-04-06",33.639999
"390","2017-04-07",33.610001
"391","2017-04-10",33.310001
"392","2017-04-11",33.349998
"393","2017-04-12",33.029999
"394","2017-04-13",32.630001
"395","2017-04-17",33.630001
"396","2017-04-18",33.549999
"397","2017-04-19",34.049999
"398","2017-04-20",34.389999
"399","2017-04-21",34.32
"400","2017-04-24",34.77
"401","2017-04-25",35.060001
"402","2017-04-26",35.189999
"403","2017-04-27",34.93
"404","2017-04-28",34.66
"405","2017-05-01",34.700001
"406","2017-05-02",37.290001
"407","2017-05-03",36.59
"408","2017-05-04",36.52
"409","2017-05-05",36.220001
"410","2017-05-08",37.02
"411","2017-05-09",37.889999
"412","2017-05-10",38
"413","2017-05-11",39.779999
"414","2017-05-12",40.27
"415","2017-05-15",40.970001
"416","2017-05-16",41.099998
"417","2017-05-17",39.400002
"418","2017-05-18",39.02
"419","2017-05-19",38.639999
"420","2017-05-22",38.540001
"421","2017-05-23",38.580002
"422","2017-05-24",38.32
"423","2017-05-25",38.509998
"424","2017-05-26",38.990002
"425","2017-05-30",38.59
"426","2017-05-31",38.669998
"427","2017-06-01",39.779999
"428","2017-06-02",39.82
"429","2017-06-05",39.040001
"430","2017-06-06",38.740002
"431","2017-06-07",38.759998
"432","2017-06-08",39.060001
"433","2017-06-09",39.52
"434","2017-06-12",39.23
"435","2017-06-13",40
"436","2017-06-14",39.970001
"437","2017-06-15",39.41
"438","2017-06-16",38.779999
"439","2017-06-19",39.240002
"440","2017-06-20",38.73
"441","2017-06-21",38.450001
"442","2017-06-22",38.950001
"443","2017-06-23",39.889999
"444","2017-06-26",39.970001
"445","2017-06-27",39.630001
"446","2017-06-28",40.490002
"447","2017-06-29",40.18
"448","2017-06-30",40.220001
"449","2017-07-03",39.98
"450","2017-07-05",40.110001
"451","2017-07-06",40.59
"452","2017-07-07",41.16
"453","2017-07-10",41.200001
"454","2017-07-11",42.16
"455","2017-07-12",42
"456","2017-07-13",42.57
"457","2017-07-14",42.599998
"458","2017-07-17",43.310001
"459","2017-07-18",43.860001
"460","2017-07-19",44.669998
"461","2017-07-20",44.900002
"462","2017-07-21",44.540001
"463","2017-07-24",44.02
"464","2017-07-25",44.740002
"465","2017-07-26",44.459999
"466","2017-07-27",43.900002
"467","2017-07-28",43.68
"468","2017-07-31",43.380001
"469","2017-08-01",43.279999
"470","2017-08-02",41.34
"471","2017-08-03",40.080002
"472","2017-08-04",39.91
"473","2017-08-07",40.310001
"474","2017-08-08",40.68
"475","2017-08-09",40.59
"476","2017-08-10",39.470001
"477","2017-08-11",38.16
"478","2017-08-14",38.41
"479","2017-08-15",38.709999
"480","2017-08-16",38.82
"481","2017-08-17",37.91
"482","2017-08-18",37.689999
"483","2017-08-21",38.060001
"484","2017-08-22",38.48
"485","2017-08-23",37.860001
"486","2017-08-24",37.43
"487","2017-08-25",37.619999
"488","2017-08-28",38.110001
"489","2017-08-29",38.130001
"490","2017-08-30",38.32
"491","2017-08-31",38.66
"492","2017-09-01",38.610001
"493","2017-09-05",37.810001
"494","2017-09-06",36.810001
"495","2017-09-07",36.02
"496","2017-09-08",35.939999
"497","2017-09-11",36.689999
"498","2017-09-12",37.369999
"499","2017-09-13",38.02
"500","2017-09-14",37.509998
"501","2017-09-15",37.389999
"502","2017-09-18",37.419998
"503","2017-09-19",37.150002
"504","2017-09-20",37.32
"505","2017-09-21",37.439999
"506","2017-09-22",36.970001
"507","2017-09-25",36.029999
"508","2017-09-26",36.23
"509","2017-09-27",36.900002
"510","2017-09-28",37.880001
"511","2017-09-29",38.310001
"512","2017-10-02",38.73
"513","2017-10-03",39.080002
"514","2017-10-04",37.860001
"515","2017-10-05",37.959999
"516","2017-10-06",37.400002
"517","2017-10-09",36.790001
"518","2017-10-10",37.049999
"519","2017-10-11",37.150002
"520","2017-10-12",36.75
"521","2017-10-13",36.830002
"522","2017-10-16",36.849998
"523","2017-10-17",36.59
"524","2017-10-18",36.66
"525","2017-10-19",37.18
"526","2017-10-20",38.209999
"527","2017-10-23",38.02
"528","2017-10-24",38.049999
"529","2017-10-25",38.619999
"530","2017-10-26",39.330002
"531","2017-10-27",40.43
"532","2017-10-30",39.040001
"533","2017-10-31",38.599998
"534","2017-11-01",37.779999
"535","2017-11-02",39.82
"536","2017-11-03",38.200001
"537","2017-11-06",38.07
"538","2017-11-07",37.790001
"539","2017-11-08",37.84
"540","2017-11-09",38
"541","2017-11-10",38.18
"542","2017-11-13",38.540001
"543","2017-11-14",39.290001
"544","2017-11-15",39.029999
"545","2017-11-16",39.650002
"546","2017-11-17",39.799999
"547","2017-11-20",41
"548","2017-11-21",41.439999
"549","2017-11-22",41.560001
"550","2017-11-24",41.799999
"551","2017-11-27",41.970001
"552","2017-11-28",42.060001
"553","2017-11-29",42.060001
"554","2017-11-30",42.529999
"555","2017-12-01",43.029999
"556","2017-12-04",44.419998
"557","2017-12-05",43.900002
"558","2017-12-06",43.18
"559","2017-12-07",43.630001
"560","2017-12-08",43.639999
"561","2017-12-11",43.599998
"562","2017-12-12",44.23
"563","2017-12-13",44.34
"564","2017-12-14",44.099998
"565","2017-12-15",45.189999
"566","2017-12-18",45.290001
"567","2017-12-19",45.150002
"568","2017-12-20",44.75
"569","2017-12-21",45.419998
"570","2017-12-22",45.299999
"571","2017-12-26",45.549999
"572","2017-12-27",45.439999
"573","2017-12-28",45.48
"574","2017-12-29",45.599998
"575","2018-01-02",45.200001
"576","2018-01-03",45.029999
"577","2018-01-04",45.98
"578","2018-01-05",46.93
"579","2018-01-08",47.900002
"580","2018-01-09",48.849998
"581","2018-01-10",47.959999
"582","2018-01-11",48.02
"583","2018-01-12",48.860001
"584","2018-01-16",47.830002
"585","2018-01-17",48.57
"586","2018-01-18",48.16
"587","2018-01-19",48.73
"588","2018-01-22",48.959999
"589","2018-01-23",49.029999
"590","2018-01-24",49.349998
"591","2018-01-25",49.830002
"592","2018-01-26",49.900002
"593","2018-01-29",48.919998
"594","2018-01-30",48.049999
"595","2018-01-31",47.349998
"596","2018-02-01",48.16
"597","2018-02-02",46.130001
"598","2018-02-05",44.200001
"599","2018-02-06",45
"600","2018-02-07",47.75
"601","2018-02-08",46.66
"602","2018-02-09",45.869999
"603","2018-02-12",47.84
"604","2018-02-13",47.630001
"605","2018-02-14",48.240002
"606","2018-02-15",48.830002
"607","2018-02-16",48.450001
"608","2018-02-20",48.450001
"609","2018-02-21",48.02
"610","2018-02-22",47.759998
"611","2018-02-23",48.119999
"612","2018-02-26",48.490002
"613","2018-02-27",48.27
"614","2018-02-28",47.810001
"615","2018-03-01",48.150002
"616","2018-03-02",48.099998
"617","2018-03-05",47.91
"618","2018-03-06",48.110001
"619","2018-03-07",48.200001
"620","2018-03-08",48.599998
"621","2018-03-09",49.68
"622","2018-03-12",49.650002
"623","2018-03-13",49.220001
"624","2018-03-14",49.34
"625","2018-03-15",49.27
"626","2018-03-16",49.849998
"627","2018-03-19",49.5
"628","2018-03-20",49.59
"629","2018-03-21",49.849998
"630","2018-03-22",49.009998
"631","2018-03-23",47.669998
"632","2018-03-26",49.360001
"633","2018-03-27",48.950001
"634","2018-03-28",48.93
"635","2018-03-29",50.099998
"636","2018-04-02",49.5
"637","2018-04-03",50.849998
"638","2018-04-04",52.93
"639","2018-04-05",53.75
"640","2018-04-06",53.049999
"641","2018-04-09",53.049999
"642","2018-04-10",53.48
"643","2018-04-11",53.799999
"644","2018-04-12",53.259998
"645","2018-04-13",53.32
"646","2018-04-16",53.889999
"647","2018-04-17",54.189999
"648","2018-04-18",54.400002
"649","2018-04-19",54.400002
"650","2018-04-20",54.439999
"651","2018-04-23",54.52
"652","2018-04-24",54.619999
"653","2018-04-25",54.310001
"654","2018-04-26",54.709999
"655","2018-04-27",55.169998
"656","2018-04-30",55.490002
"657","2018-05-01",55.32
"658","2018-05-02",53
"659","2018-05-03",54.049999
"660","2018-05-04",52.02
"661","2018-05-07",52.450001
"662","2018-05-08",52.509998
"663","2018-05-09",53.439999
"664","2018-05-10",53.66
"665","2018-05-11",54.32
"666","2018-05-14",53.880001
"667","2018-05-15",54.029999
"668","2018-05-16",54.330002
"669","2018-05-17",54.310001
"670","2018-05-18",54.77
"671","2018-05-21",55.580002
"672","2018-05-22",56.060001
"673","2018-05-23",56.41
"674","2018-05-24",56.490002
"675","2018-05-25",56.360001
"676","2018-05-29",55.18
"677","2018-05-30",55.57
"678","2018-05-31",55.27
"679","2018-06-01",55.110001
"680","2018-06-04",55.040001
"681","2018-06-05",55.139999
"682","2018-06-06",55.450001
"683","2018-06-07",55.509998
"684","2018-06-08",56.810001
"685","2018-06-11",56.990002
"686","2018-06-12",56.740002
"687","2018-06-13",56.939999
"688","2018-06-14",57.82
"689","2018-06-15",58.220001
"690","2018-06-18",58.599998
"691","2018-06-19",57.34
"692","2018-06-20",56.740002
"693","2018-06-21",55.77
"694","2018-06-22",56.07
"695","2018-06-25",55.029999
"696","2018-06-26",55.240002
"697","2018-06-27",54.470001
"698","2018-06-28",53.849998
"699","2018-06-29",53.389999
"700","2018-07-02",54.599998
"701","2018-07-03",55.189999
"702","2018-07-05",54.700001
"703","2018-07-06",55.41
"704","2018-07-09",56.799999
"705","2018-07-10",56.709999
"706","2018-07-11",57.490002
"707","2018-07-12",56.959999
"708","2018-07-13",56.950001
"709","2018-07-16",52.779999
"710","2018-07-17",53.619999
"711","2018-07-18",54.529999
"712","2018-07-19",54.889999
"713","2018-07-20",55.049999
"714","2018-07-23",55.639999
"715","2018-07-24",55.939999
"716","2018-07-25",55.66
"717","2018-07-26",56.849998
"718","2018-07-27",57.110001
"719","2018-07-30",55.07
"720","2018-07-31",60.209999
"721","2018-08-01",58.93
"722","2018-08-02",57.900002
"723","2018-08-03",57.139999
"724","2018-08-06",57.939999
"725","2018-08-07",57.740002
"726","2018-08-08",58.720001
"727","2018-08-09",59.470001
"728","2018-08-10",59.630001
"729","2018-08-13",59.34
"730","2018-08-14",60.779999
"731","2018-08-15",59.099998
"732","2018-08-16",59.049999
"733","2018-08-17",58.080002
"734","2018-08-20",58.169998
"735","2018-08-21",58.849998
"736","2018-08-22",59.150002
"737","2018-08-23",59.220001
"738","2018-08-24",59.279999
"739","2018-08-27",59.029999
"740","2018-08-28",58.82
"741","2018-08-29",58.619999
"742","2018-08-30",58.32
"743","2018-08-31",57.919998
"744","2018-09-04",57.200001
"745","2018-09-05",56.490002
"746","2018-09-06",55.060001
"747","2018-09-07",54.799999
"748","2018-09-10",53.720001
"749","2018-09-11",54.060001
"750","2018-09-12",53.439999
"751","2018-09-13",54.599998
"752","2018-09-14",54.900002
"753","2018-09-17",52.860001
"754","2018-09-18",52.830002
"755","2018-09-19",52.52
"756","2018-09-20",52.970001
"757","2018-09-21",53.259998
"758","2018-09-24",53.299999
"759","2018-09-25",53.790001
"760","2018-09-26",52.990002
"761","2018-09-27",52.459999
"762","2018-09-28",52.349998
"763","2018-10-01",51.549999
"764","2018-10-02",49.98
"765","2018-10-03",50.310001
"766","2018-10-04",49.889999
"767","2018-10-05",49.91
"768","2018-10-08",48.84
"769","2018-10-09",48.709999
"770","2018-10-10",46.700001
"771","2018-10-11",44.860001
"772","2018-10-12",45.48
"773","2018-10-15",46.599998
"774","2018-10-16",48.029999
"775","2018-10-17",47.970001
"776","2018-10-18",45.880001
"777","2018-10-19",45
"778","2018-10-22",44.790001
"779","2018-10-23",42.970001
"780","2018-10-24",40.900002
"781","2018-10-25",42.290001
"782","2018-10-26",42.549999
"783","2018-10-29",42.700001
"784","2018-10-30",44.41
"785","2018-10-31",45.34
"786","2018-11-01",47.189999
"787","2018-11-02",45.669998
"788","2018-11-05",45.349998
"789","2018-11-06",48.130001
"790","2018-11-07",48.07
"791","2018-11-08",48.790001
"792","2018-11-09",46.939999
"793","2018-11-12",45.91
"794","2018-11-13",45.970001
"795","2018-11-14",45.400002
"796","2018-11-15",46.459999
"797","2018-11-16",46.48
"798","2018-11-19",46.029999
"799","2018-11-20",47.060001
"800","2018-11-21",47.259998
"801","2018-11-23",47.060001
"802","2018-11-26",48.07
"803","2018-11-27",46.880001
"804","2018-11-28",48
"805","2018-11-29",47.470001
"806","2018-11-30",47.23
"807","2018-12-03",47.57
"808","2018-12-04",44.139999
"809","2018-12-06",44.200001
"810","2018-12-07",43.610001
"811","2018-12-10",43.709999
"812","2018-12-11",43.240002
"813","2018-12-12",43.82
"814","2018-12-13",42.59
"815","2018-12-14",40.330002
"816","2018-12-17",38.700001
"817","2018-12-18",39.23
"818","2018-12-19",38.529999
"819","2018-12-20",37.380001
"820","2018-12-21",36.139999
"821","2018-12-24",35.84
"822","2018-12-26",38.16
"823","2018-12-27",39.189999
"824","2018-12-28",39.139999
"825","2018-12-31",38.759998
"826","2019-01-02",39.759998
"827","2019-01-03",39.310001
"828","2019-01-04",40.610001
"829","2019-01-07",40.110001
"830","2019-01-08",41.220001
"831","2019-01-09",41.700001
"832","2019-01-10",42.330002
"833","2019-01-11",42.41
"834","2019-01-14",42.48
"835","2019-01-15",42.959999
"836","2019-01-16",43.369999
"837","2019-01-17",43.689999
"838","2019-01-18",44.360001
"839","2019-01-22",42.939999
"840","2019-01-23",42.959999
"841","2019-01-24",43.080002
"842","2019-01-25",43.639999
"843","2019-01-28",43.389999
"844","2019-01-29",42.950001
"845","2019-01-30",43.82
"846","2019-01-31",43.48
"847","2019-02-01",43.779999
"848","2019-02-04",44.02
"849","2019-02-05",43.759998
"850","2019-02-06",43.939999
"851","2019-02-07",42.82
"852","2019-02-08",43.779999
"853","2019-02-11",43.700001
"854","2019-02-12",43.830002
"855","2019-02-13",44.139999
"856","2019-02-14",43.830002
"857","2019-02-15",45.389999
"858","2019-02-19",44.93
"859","2019-02-20",44.939999
"860","2019-02-21",44.529999
"861","2019-02-22",45.43
"862","2019-02-25",45.34
"863","2019-02-26",45.240002
"864","2019-02-27",46.07
"865","2019-02-28",46.23
"866","2019-03-01",46.93
"867","2019-03-04",44.48
"868","2019-03-05",43.709999
"869","2019-03-06",42.41
"870","2019-03-07",41.299999
"871","2019-03-08",40.599998
"872","2019-03-11",41.139999
"873","2019-03-12",41.310001
"874","2019-03-13",41.259998
"875","2019-03-14",40.689999
"876","2019-03-15",40.610001
"877","2019-03-18",41.669998
"878","2019-03-19",41.349998
"879","2019-03-20",41.110001
"880","2019-03-21",40.959999
"881","2019-03-22",40.299999
"882","2019-03-25",41.540001
"883","2019-03-26",42.049999
"884","2019-03-27",42.09
"885","2019-03-28",42.310001
"886","2019-03-29",41.799999
"887","2019-04-01",42.099998
"888","2019-04-02",42
"889","2019-04-03",41
"890","2019-04-04",41.599998
"891","2019-04-05",41.73
"892","2019-04-08",40.889999
"893","2019-04-09",39.759998
"894","2019-04-10",40.16
"895","2019-04-11",39.639999
"896","2019-04-12",40.09
"897","2019-04-15",40.240002
"898","2019-04-16",41.130001
"899","2019-04-17",41.220001
"900","2019-04-18",41.619999
"901","2019-04-22",42
"902","2019-04-23",42.759998
"903","2019-04-24",42.5
"904","2019-04-25",42.41
"905","2019-04-26",42.720001
"906","2019-04-29",43.240002
"907","2019-04-30",43.119999
"908","2019-05-01",42.990002
"909","2019-05-02",43.66
"910","2019-05-03",44.32
"911","2019-05-06",44.939999
"912","2019-05-07",44.240002
"913","2019-05-08",43.810001
"914","2019-05-09",43.799999
"915","2019-05-10",43.080002
"916","2019-05-13",40.490002
"917","2019-05-14",39.869999
"918","2019-05-15",39.93
"919","2019-05-16",40.169998
"920","2019-05-17",39.43
"921","2019-05-20",39.189999
"922","2019-05-21",39.43
"923","2019-05-22",39.080002
"924","2019-05-23",37.779999
"925","2019-05-24",38.23
"926","2019-05-28",38.650002
"927","2019-05-29",38.32
"928","2019-05-30",38.259998
"929","2019-05-31",36.900002
"930","2019-06-03",37.040001
"931","2019-06-04",38.490002
"932","2019-06-05",38.950001
"933","2019-06-06",39.27
"934","2019-06-07",40.009998
"935","2019-06-10",39.889999
"936","2019-06-11",40.59
"937","2019-06-12",40.779999
"938","2019-06-13",40.450001
"939","2019-06-14",41.540001
"940","2019-06-17",40.310001
"941","2019-06-18",40.68
"942","2019-06-19",40.25
"943","2019-06-20",40.169998
"944","2019-06-21",40.18
"945","2019-06-24",39.380001
"946","2019-06-25",40.560001
"947","2019-06-26",40.130001
"948","2019-06-27",40.290001
"949","2019-06-28",40.52
"950","2019-07-01",41.419998
"951","2019-07-02",40.939999
"952","2019-07-03",40.59
"953","2019-07-05",40.849998
"954","2019-07-08",39.16
"955","2019-07-09",38.790001
"956","2019-07-10",38.490002
"957","2019-07-11",37.75
"958","2019-07-12",38.5
