"","date","MCY"
"84","2007-05-03",54.900002
"85","2007-05-04",55.130001
"86","2007-05-07",57.57
"87","2007-05-08",56.91
"88","2007-05-09",57.049999
"89","2007-05-10",56.5
"90","2007-05-11",56.869999
"91","2007-05-14",56.549999
"92","2007-05-15",56.330002
"93","2007-05-16",56.810001
"94","2007-05-17",56.529999
"95","2007-05-18",56.650002
"96","2007-05-21",56.419998
"97","2007-05-22",56.610001
"98","2007-05-23",57.099998
"99","2007-05-24",56.02
"100","2007-05-25",56.110001
"101","2007-05-29",56.290001
"102","2007-05-30",56.240002
"103","2007-05-31",56.09
"104","2007-06-01",56.200001
"105","2007-06-04",57.32
"106","2007-06-05",56.470001
"107","2007-06-06",56.18
"108","2007-06-07",55.25
"109","2007-06-08",55.700001
"110","2007-06-11",56.139999
"111","2007-06-12",55.23
"112","2007-06-13",54.470001
"113","2007-06-14",54.84
"114","2007-06-15",54.619999
"115","2007-06-18",54.43
"116","2007-06-19",54.439999
"117","2007-06-20",53.869999
"118","2007-06-21",54.080002
"119","2007-06-22",53.849998
"120","2007-06-25",53.799999
"121","2007-06-26",53.75
"122","2007-06-27",55
"123","2007-06-28",55.099998
"124","2007-06-29",55.110001
"125","2007-07-02",55.610001
"126","2007-07-03",55.959999
"127","2007-07-05",55.220001
"128","2007-07-06",55.98
"129","2007-07-09",56.049999
"130","2007-07-10",55.150002
"131","2007-07-11",55.16
"132","2007-07-12",55.610001
"133","2007-07-13",54.939999
"134","2007-07-16",53.639999
"135","2007-07-17",53.34
"136","2007-07-18",52.970001
"137","2007-07-19",53.189999
"138","2007-07-20",52.450001
"139","2007-07-23",52.799999
"140","2007-07-24",51.66
"141","2007-07-25",52.540001
"142","2007-07-26",51.939999
"143","2007-07-27",51.48
"144","2007-07-30",51.830002
"145","2007-07-31",51.779999
"146","2007-08-01",52.459999
"147","2007-08-02",52.240002
"148","2007-08-03",50.57
"149","2007-08-06",53.669998
"150","2007-08-07",55.150002
"151","2007-08-08",54.75
"152","2007-08-09",53.57
"153","2007-08-10",53.290001
"154","2007-08-13",52.25
"155","2007-08-14",52.189999
"156","2007-08-15",52.560001
"157","2007-08-16",53.75
"158","2007-08-17",55.169998
"159","2007-08-20",54.689999
"160","2007-08-21",54.48
"161","2007-08-22",54.799999
"162","2007-08-23",53.939999
"163","2007-08-24",53.75
"164","2007-08-27",53.200001
"165","2007-08-28",52
"166","2007-08-29",53.150002
"167","2007-08-30",52.759998
"168","2007-08-31",52.68
"169","2007-09-04",53.990002
"170","2007-09-05",54.029999
"171","2007-09-06",54.400002
"172","2007-09-07",53.580002
"173","2007-09-10",53.470001
"174","2007-09-11",53.82
"175","2007-09-12",53.48
"176","2007-09-13",53.740002
"177","2007-09-14",54
"178","2007-09-17",53
"179","2007-09-18",54.189999
"180","2007-09-19",54.529999
"181","2007-09-20",53.709999
"182","2007-09-21",53.73
"183","2007-09-24",53.18
"184","2007-09-25",53.619999
"185","2007-09-26",54.040001
"186","2007-09-27",54.07
"187","2007-09-28",53.93
"188","2007-10-01",54
"189","2007-10-02",53.919998
"190","2007-10-03",53.759998
"191","2007-10-04",53.939999
"192","2007-10-05",53.849998
"193","2007-10-08",53.91
"194","2007-10-09",53.93
"195","2007-10-10",53.700001
"196","2007-10-11",53.869999
"197","2007-10-12",53.849998
"198","2007-10-15",53.009998
"199","2007-10-16",52.849998
"200","2007-10-17",52.310001
"201","2007-10-18",51.709999
"202","2007-10-19",51.610001
"203","2007-10-22",51.77
"204","2007-10-23",51.23
"205","2007-10-24",51.040001
"206","2007-10-25",50.66
"207","2007-10-26",50.939999
"208","2007-10-29",50.77
"209","2007-10-30",50.380001
"210","2007-10-31",51.310001
"211","2007-11-01",50.110001
"212","2007-11-02",50.32
"213","2007-11-05",50.900002
"214","2007-11-06",50.509998
"215","2007-11-07",49.650002
"216","2007-11-08",51.029999
"217","2007-11-09",51.59
"218","2007-11-12",51.389999
"219","2007-11-13",52.330002
"220","2007-11-14",51.689999
"221","2007-11-15",50.849998
"222","2007-11-16",50.450001
"223","2007-11-19",50.009998
"224","2007-11-20",49.82
"225","2007-11-21",49.380001
"226","2007-11-23",49.970001
"227","2007-11-26",49.169998
"228","2007-11-27",49.459999
"229","2007-11-28",50.82
"230","2007-11-29",51.259998
"231","2007-11-30",51.889999
"232","2007-12-03",51.43
"233","2007-12-04",51.110001
"234","2007-12-05",51.650002
"235","2007-12-06",52.790001
"236","2007-12-07",52.900002
"237","2007-12-10",52.799999
"238","2007-12-11",51.459999
"239","2007-12-12",52.080002
"240","2007-12-13",51.810001
"241","2007-12-14",50.950001
"242","2007-12-17",50.16
"243","2007-12-18",50.490002
"244","2007-12-19",49.959999
"245","2007-12-20",49.73
"246","2007-12-21",49.959999
"247","2007-12-24",50.849998
"248","2007-12-26",50.060001
"249","2007-12-27",50.330002
"250","2007-12-28",50.060001
"251","2007-12-31",49.810001
"252","2008-01-02",49.509998
"253","2008-01-03",49.07
"254","2008-01-04",48.59
"255","2008-01-07",48.259998
"256","2008-01-08",47.66
"257","2008-01-09",47.52
"258","2008-01-10",48.049999
"259","2008-01-11",47.669998
"260","2008-01-14",47.889999
"261","2008-01-15",47.209999
"262","2008-01-16",46.900002
"263","2008-01-17",45.23
"264","2008-01-18",44.150002
"265","2008-01-22",44.959999
"266","2008-01-23",46.130001
"267","2008-01-24",45.66
"268","2008-01-25",44.939999
"269","2008-01-28",46.330002
"270","2008-01-29",47.330002
"271","2008-01-30",46.950001
"272","2008-01-31",48.240002
"273","2008-02-01",49.43
"274","2008-02-04",49.630001
"275","2008-02-05",49.200001
"276","2008-02-06",49.09
"277","2008-02-07",49.5
"278","2008-02-08",49.049999
"279","2008-02-11",47.869999
"280","2008-02-12",47.07
"281","2008-02-13",47.889999
"282","2008-02-14",45.990002
"283","2008-02-15",46.790001
"284","2008-02-19",46.040001
"285","2008-02-20",46.5
"286","2008-02-21",45.27
"287","2008-02-22",45.830002
"288","2008-02-25",46.389999
"289","2008-02-26",46.830002
"290","2008-02-27",46.599998
"291","2008-02-28",45.889999
"292","2008-02-29",45.599998
"293","2008-03-03",45.07
"294","2008-03-04",44.93
"295","2008-03-05",44.779999
"296","2008-03-06",44.360001
"297","2008-03-07",44.560001
"298","2008-03-10",44.259998
"299","2008-03-11",44.889999
"300","2008-03-12",44.049999
"301","2008-03-13",43.84
"302","2008-03-14",43.299999
"303","2008-03-17",42.990002
"304","2008-03-18",43.41
"305","2008-03-19",42.349998
"306","2008-03-20",43.900002
"307","2008-03-24",43.580002
"308","2008-03-25",44.450001
"309","2008-03-26",43.959999
"310","2008-03-27",44.150002
"311","2008-03-28",43.93
"312","2008-03-31",44.310001
"313","2008-04-01",46.18
"314","2008-04-02",46.509998
"315","2008-04-03",46.369999
"316","2008-04-04",46.59
"317","2008-04-07",46.650002
"318","2008-04-08",46.049999
"319","2008-04-09",45.48
"320","2008-04-10",45.290001
"321","2008-04-11",45.09
"322","2008-04-14",44.779999
"323","2008-04-15",45
"324","2008-04-16",46.18
"325","2008-04-17",46.349998
"326","2008-04-18",47.029999
"327","2008-04-21",46.310001
"328","2008-04-22",46.209999
"329","2008-04-23",48.349998
"330","2008-04-24",48.669998
"331","2008-04-25",49.57
"332","2008-04-28",49.349998
"333","2008-04-29",49.77
"334","2008-04-30",49.889999
"335","2008-05-01",51.110001
"336","2008-05-02",51.060001
"337","2008-05-05",50.880001
"338","2008-05-06",50.509998
"339","2008-05-07",50.400002
"340","2008-05-08",49.849998
"341","2008-05-09",49.990002
"342","2008-05-12",49.849998
"343","2008-05-13",49.580002
"344","2008-05-14",50
"345","2008-05-15",49.75
"346","2008-05-16",49.360001
"347","2008-05-19",50.349998
"348","2008-05-20",50.200001
"349","2008-05-21",50.18
"350","2008-05-22",50.279999
"351","2008-05-23",49.810001
"352","2008-05-27",50.540001
"353","2008-05-28",50.419998
"354","2008-05-29",51.049999
"355","2008-05-30",50.860001
"356","2008-06-02",51.009998
"357","2008-06-03",51.040001
"358","2008-06-04",51.869999
"359","2008-06-05",52.639999
"360","2008-06-06",51.299999
"361","2008-06-09",51.189999
"362","2008-06-10",52.200001
"363","2008-06-11",49.389999
"364","2008-06-12",49.720001
"365","2008-06-13",49.529999
"366","2008-06-16",49.689999
"367","2008-06-17",49.759998
"368","2008-06-18",49.450001
"369","2008-06-19",49.509998
"370","2008-06-20",49.09
"371","2008-06-23",48.529999
"372","2008-06-24",48.400002
"373","2008-06-25",48.73
"374","2008-06-26",48.290001
"375","2008-06-27",47.470001
"376","2008-06-30",46.720001
"377","2008-07-01",47.16
"378","2008-07-02",47.139999
"379","2008-07-03",46.950001
"380","2008-07-07",46.09
"381","2008-07-08",47.490002
"382","2008-07-09",47.18
"383","2008-07-10",46.5
"384","2008-07-11",46.040001
"385","2008-07-14",45.009998
"386","2008-07-15",44.080002
"387","2008-07-16",46.119999
"388","2008-07-17",46.650002
"389","2008-07-18",47.540001
"390","2008-07-21",47.049999
"391","2008-07-22",48.75
"392","2008-07-23",49.369999
"393","2008-07-24",48.869999
"394","2008-07-25",48.900002
"395","2008-07-28",48.330002
"396","2008-07-29",49.860001
"397","2008-07-30",50.490002
"398","2008-07-31",50.509998
"399","2008-08-01",50.23
"400","2008-08-04",49.560001
"401","2008-08-05",49.93
"402","2008-08-06",50.369999
"403","2008-08-07",49.400002
"404","2008-08-08",50.959999
"405","2008-08-11",51.18
"406","2008-08-12",50.970001
"407","2008-08-13",49.959999
"408","2008-08-14",50.580002
"409","2008-08-15",51.5
"410","2008-08-18",51.049999
"411","2008-08-19",50.439999
"412","2008-08-20",50.41
"413","2008-08-21",49.540001
"414","2008-08-22",50.529999
"415","2008-08-25",49.549999
"416","2008-08-26",49.889999
"417","2008-08-27",50.18
"418","2008-08-28",51.099998
"419","2008-08-29",50.939999
"420","2008-09-02",51.220001
"421","2008-09-03",51.91
"422","2008-09-04",50.810001
"423","2008-09-05",50.950001
"424","2008-09-08",52.57
"425","2008-09-09",52.43
"426","2008-09-10",52.919998
"427","2008-09-11",52.380001
"428","2008-09-12",53.080002
"429","2008-09-15",50.919998
"430","2008-09-16",53.52
"431","2008-09-17",52.669998
"432","2008-09-18",57
"433","2008-09-19",61.900002
"434","2008-09-22",51.950001
"435","2008-09-23",53.5
"436","2008-09-24",51.700001
"437","2008-09-25",53.049999
"438","2008-09-26",52.599998
"439","2008-09-29",49
"440","2008-09-30",54.75
"441","2008-10-01",54.5
"442","2008-10-02",53.59
"443","2008-10-03",53.91
"444","2008-10-06",51.310001
"445","2008-10-07",53.400002
"446","2008-10-08",51.5
"447","2008-10-09",42.48
"448","2008-10-10",45.099998
"449","2008-10-13",54.599998
"450","2008-10-14",51.650002
"451","2008-10-15",45.450001
"452","2008-10-16",48.720001
"453","2008-10-17",50
"454","2008-10-20",53.02
"455","2008-10-21",51.41
"456","2008-10-22",49.299999
"457","2008-10-23",49.389999
"458","2008-10-24",47.889999
"459","2008-10-27",46.310001
"460","2008-10-28",48.200001
"461","2008-10-29",47.919998
"462","2008-10-30",49.529999
"463","2008-10-31",51.369999
"464","2008-11-03",48.959999
"465","2008-11-04",44.560001
"466","2008-11-05",43.23
"467","2008-11-06",42.860001
"468","2008-11-07",43.860001
"469","2008-11-10",41.84
"470","2008-11-11",42.82
"471","2008-11-12",43
"472","2008-11-13",46.209999
"473","2008-11-14",44.720001
"474","2008-11-17",44.580002
"475","2008-11-18",43.580002
"476","2008-11-19",41.009998
"477","2008-11-20",36.93
"478","2008-11-21",39.639999
"479","2008-11-24",42.240002
"480","2008-11-25",42.439999
"481","2008-11-26",44.650002
"482","2008-11-28",45.490002
"483","2008-12-01",40.709999
"484","2008-12-02",42
"485","2008-12-03",43.919998
"486","2008-12-04",42.049999
"487","2008-12-05",44.560001
"488","2008-12-08",44.459999
"489","2008-12-09",43.610001
"490","2008-12-10",44.380001
"491","2008-12-11",42.330002
"492","2008-12-12",43.740002
"493","2008-12-15",42.110001
"494","2008-12-16",44.349998
"495","2008-12-17",43.549999
"496","2008-12-18",43.73
"497","2008-12-19",45.5
"498","2008-12-22",43.84
"499","2008-12-23",43.450001
"500","2008-12-24",43.540001
"501","2008-12-26",43.52
"502","2008-12-29",43.939999
"503","2008-12-30",45.77
"504","2008-12-31",45.990002
"505","2009-01-02",45.599998
"506","2009-01-05",44.82
"507","2009-01-06",45.23
"508","2009-01-07",44.189999
"509","2009-01-08",44.18
"510","2009-01-09",43.439999
"511","2009-01-12",43.66
"512","2009-01-13",43.759998
"513","2009-01-14",42.259998
"514","2009-01-15",42.919998
"515","2009-01-16",43.630001
"516","2009-01-20",41.880001
"517","2009-01-21",43.060001
"518","2009-01-22",40.540001
"519","2009-01-23",40.150002
"520","2009-01-26",39.869999
"521","2009-01-27",40.849998
"522","2009-01-28",42.369999
"523","2009-01-29",40.060001
"524","2009-01-30",38.740002
"525","2009-02-02",39.650002
"526","2009-02-03",40.720001
"527","2009-02-04",39.41
"528","2009-02-05",39.919998
"529","2009-02-06",41.200001
"530","2009-02-09",34.450001
"531","2009-02-10",32.900002
"532","2009-02-11",32.830002
"533","2009-02-12",33.48
"534","2009-02-13",32.43
"535","2009-02-17",31.24
"536","2009-02-18",30.58
"537","2009-02-19",29.209999
"538","2009-02-20",29.33
"539","2009-02-23",27.530001
"540","2009-02-24",28.639999
"541","2009-02-25",28.040001
"542","2009-02-26",27.17
"543","2009-02-27",26.959999
"544","2009-03-02",26
"545","2009-03-03",24.809999
"546","2009-03-04",25.48
"547","2009-03-05",23.34
"548","2009-03-06",23.530001
"549","2009-03-09",22.68
"550","2009-03-10",23.98
"551","2009-03-11",23.379999
"552","2009-03-12",24.59
"553","2009-03-13",25.24
"554","2009-03-16",24.68
"555","2009-03-17",27.09
"556","2009-03-18",28.58
"557","2009-03-19",27.68
"558","2009-03-20",27.469999
"559","2009-03-23",29.809999
"560","2009-03-24",28.700001
"561","2009-03-25",29.530001
"562","2009-03-26",30.040001
"563","2009-03-27",29.23
"564","2009-03-30",28.42
"565","2009-03-31",29.700001
"566","2009-04-01",29.52
"567","2009-04-02",30.27
"568","2009-04-03",30.66
"569","2009-04-06",30.540001
"570","2009-04-07",30.25
"571","2009-04-08",30.620001
"572","2009-04-09",32.23
"573","2009-04-13",32.990002
"574","2009-04-14",32.220001
"575","2009-04-15",33.32
"576","2009-04-16",33.279999
"577","2009-04-17",33.23
"578","2009-04-20",31.51
"579","2009-04-21",33.220001
"580","2009-04-22",31.57
"581","2009-04-23",31.43
"582","2009-04-24",31.370001
"583","2009-04-27",31.92
"584","2009-04-28",32.869999
"585","2009-04-29",33.959999
"586","2009-04-30",33.779999
"587","2009-05-01",33.34
"588","2009-05-04",34.799999
"589","2009-05-05",33.900002
"590","2009-05-06",33.919998
"591","2009-05-07",34.009998
"592","2009-05-08",34.990002
"593","2009-05-11",34.240002
"594","2009-05-12",34.790001
"595","2009-05-13",34.41
"596","2009-05-14",34.689999
"597","2009-05-15",34.02
"598","2009-05-18",34.990002
"599","2009-05-19",33.950001
"600","2009-05-20",32.759998
"601","2009-05-21",32.66
"602","2009-05-22",32.77
"603","2009-05-26",33.849998
"604","2009-05-27",32.299999
"605","2009-05-28",32.52
"606","2009-05-29",33.139999
"607","2009-06-01",33.889999
"608","2009-06-02",34.900002
"609","2009-06-03",34.91
"610","2009-06-04",35.349998
"611","2009-06-05",35.580002
"612","2009-06-08",35.220001
"613","2009-06-09",35.200001
"614","2009-06-10",34.830002
"615","2009-06-11",34.259998
"616","2009-06-12",33.549999
"617","2009-06-15",32.93
"618","2009-06-16",32.43
"619","2009-06-17",32.310001
"620","2009-06-18",32.549999
"621","2009-06-19",32.98
"622","2009-06-22",32.380001
"623","2009-06-23",31.65
"624","2009-06-24",32.279999
"625","2009-06-25",32.470001
"626","2009-06-26",32.73
"627","2009-06-29",33.189999
"628","2009-06-30",33.43
"629","2009-07-01",33.939999
"630","2009-07-02",32.630001
"631","2009-07-06",32.810001
"632","2009-07-07",31.98
"633","2009-07-08",31.49
"634","2009-07-09",31.450001
"635","2009-07-10",31.15
"636","2009-07-13",32.419998
"637","2009-07-14",31.959999
"638","2009-07-15",32.75
"639","2009-07-16",32.889999
"640","2009-07-17",32.93
"641","2009-07-20",33.02
"642","2009-07-21",33.509998
"643","2009-07-22",33.93
"644","2009-07-23",34.060001
"645","2009-07-24",34.419998
"646","2009-07-27",34.610001
"647","2009-07-28",34.880001
"648","2009-07-29",34.990002
"649","2009-07-30",34.959999
"650","2009-07-31",35.07
"651","2009-08-03",36.48
"652","2009-08-04",36.990002
"653","2009-08-05",36.310001
"654","2009-08-06",36.299999
"655","2009-08-07",36.52
"656","2009-08-10",36.630001
"657","2009-08-11",36.310001
"658","2009-08-12",37.23
"659","2009-08-13",37.360001
"660","2009-08-14",37.040001
"661","2009-08-17",36.630001
"662","2009-08-18",36.580002
"663","2009-08-19",36.700001
"664","2009-08-20",36.490002
"665","2009-08-21",37.139999
"666","2009-08-24",37.27
"667","2009-08-25",37.57
"668","2009-08-26",37.34
"669","2009-08-27",37.380001
"670","2009-08-28",37.16
"671","2009-08-31",37.150002
"672","2009-09-01",35.91
"673","2009-09-02",35.639999
"674","2009-09-03",36.080002
"675","2009-09-04",36.380001
"676","2009-09-08",36.290001
"677","2009-09-09",36.799999
"678","2009-09-10",37.049999
"679","2009-09-11",37.07
"680","2009-09-14",36.619999
"681","2009-09-15",36.43
"682","2009-09-16",36.889999
"683","2009-09-17",36.57
"684","2009-09-18",36.049999
"685","2009-09-21",35.98
"686","2009-09-22",35.830002
"687","2009-09-23",36.09
"688","2009-09-24",35.709999
"689","2009-09-25",35.490002
"690","2009-09-28",36.5
"691","2009-09-29",36.650002
"692","2009-09-30",36.18
"693","2009-10-01",35.939999
"694","2009-10-02",36.029999
"695","2009-10-05",36.209999
"696","2009-10-06",36.220001
"697","2009-10-07",36.040001
"698","2009-10-08",36.240002
"699","2009-10-09",36.25
"700","2009-10-12",36.560001
"701","2009-10-13",36.560001
"702","2009-10-14",36.98
"703","2009-10-15",37.150002
"704","2009-10-16",36.950001
"705","2009-10-19",37.220001
"706","2009-10-20",36.68
"707","2009-10-21",36.48
"708","2009-10-22",37.299999
"709","2009-10-23",36.93
"710","2009-10-26",36.919998
"711","2009-10-27",37.169998
"712","2009-10-28",36.779999
"713","2009-10-29",36.93
"714","2009-10-30",36.459999
"715","2009-11-02",36.889999
"716","2009-11-03",37
"717","2009-11-04",36.52
"718","2009-11-05",36.990002
"719","2009-11-06",36.93
"720","2009-11-09",37.25
"721","2009-11-10",37.240002
"722","2009-11-11",37.330002
"723","2009-11-12",36.93
"724","2009-11-13",36.919998
"725","2009-11-16",37.27
"726","2009-11-17",37.439999
"727","2009-11-18",37.290001
"728","2009-11-19",36.73
"729","2009-11-20",36.450001
"730","2009-11-23",37.130001
"731","2009-11-24",37.02
"732","2009-11-25",36.98
"733","2009-11-27",36.5
"734","2009-11-30",36.939999
"735","2009-12-01",37.189999
"736","2009-12-02",37.450001
"737","2009-12-03",37.259998
"738","2009-12-04",37.349998
"739","2009-12-07",37.150002
"740","2009-12-08",37.060001
"741","2009-12-09",36.950001
"742","2009-12-10",37.57
"743","2009-12-11",38.169998
"744","2009-12-14",38.029999
"745","2009-12-15",38.09
"746","2009-12-16",38.77
"747","2009-12-17",38.779999
"748","2009-12-18",38.889999
"749","2009-12-21",38.759998
"750","2009-12-22",38.970001
"751","2009-12-23",39.02
"752","2009-12-24",39.139999
"753","2009-12-28",39.25
"754","2009-12-29",39.799999
"755","2009-12-30",39.720001
"756","2009-12-31",39.259998
"757","2010-01-04",39.860001
"758","2010-01-05",39.279999
"759","2010-01-06",39.029999
"760","2010-01-07",39.119999
"761","2010-01-08",39.169998
"762","2010-01-11",38.970001
"763","2010-01-12",38.82
"764","2010-01-13",39.349998
"765","2010-01-14",39.240002
"766","2010-01-15",38.779999
"767","2010-01-19",38.799999
"768","2010-01-20",38.310001
"769","2010-01-21",38.009998
"770","2010-01-22",37.490002
"771","2010-01-25",38.110001
"772","2010-01-26",38.080002
"773","2010-01-27",38.580002
"774","2010-01-28",38.34
"775","2010-01-29",38.220001
"776","2010-02-01",38.25
"777","2010-02-02",38.509998
"778","2010-02-03",38.32
"779","2010-02-04",38.240002
"780","2010-02-05",39.040001
"781","2010-02-08",38.68
"782","2010-02-09",38.139999
"783","2010-02-10",38.119999
"784","2010-02-11",38.290001
"785","2010-02-12",38.419998
"786","2010-02-16",39.150002
"787","2010-02-17",39.41
"788","2010-02-18",40.66
"789","2010-02-19",40.610001
"790","2010-02-22",40.869999
"791","2010-02-23",40.709999
"792","2010-02-24",41.169998
"793","2010-02-25",41.220001
"794","2010-02-26",41.060001
"795","2010-03-01",41.57
"796","2010-03-02",42.66
"797","2010-03-03",42.119999
"798","2010-03-04",42.169998
"799","2010-03-05",42.290001
"800","2010-03-08",42.5
"801","2010-03-09",42.849998
"802","2010-03-10",42.959999
"803","2010-03-11",43.049999
"804","2010-03-12",42.650002
"805","2010-03-15",42.5
"806","2010-03-16",42.52
"807","2010-03-17",42.970001
"808","2010-03-18",43.560001
"809","2010-03-19",43.25
"810","2010-03-22",43.25
"811","2010-03-23",43.540001
"812","2010-03-24",43.630001
"813","2010-03-25",43.57
"814","2010-03-26",43.75
"815","2010-03-29",43.959999
"816","2010-03-30",43.720001
"817","2010-03-31",43.720001
"818","2010-04-01",44.130001
"819","2010-04-05",44.279999
"820","2010-04-06",44.759998
"821","2010-04-07",44.91
"822","2010-04-08",44.580002
"823","2010-04-09",44.599998
"824","2010-04-12",44.48
"825","2010-04-13",44.380001
"826","2010-04-14",44.779999
"827","2010-04-15",44.93
"828","2010-04-16",44.700001
"829","2010-04-19",45.060001
"830","2010-04-20",45.470001
"831","2010-04-21",45.650002
"832","2010-04-22",45.310001
"833","2010-04-23",45.619999
"834","2010-04-26",45.439999
"835","2010-04-27",44.57
"836","2010-04-28",45.07
"837","2010-04-29",45.310001
"838","2010-04-30",44.990002
"839","2010-05-03",46.259998
"840","2010-05-04",45.830002
"841","2010-05-05",45.490002
"842","2010-05-06",44.009998
"843","2010-05-07",43.619999
"844","2010-05-10",44.990002
"845","2010-05-11",44.830002
"846","2010-05-12",45.310001
"847","2010-05-13",45.060001
"848","2010-05-14",44.130001
"849","2010-05-17",44.25
"850","2010-05-18",43.599998
"851","2010-05-19",43.52
"852","2010-05-20",42.25
"853","2010-05-21",42.599998
"854","2010-05-24",42.200001
"855","2010-05-25",41.68
"856","2010-05-26",41.869999
"857","2010-05-27",43.459999
"858","2010-05-28",43.209999
"859","2010-06-01",42.419998
"860","2010-06-02",43.110001
"861","2010-06-03",43.349998
"862","2010-06-04",41.93
"863","2010-06-07",41.77
"864","2010-06-08",42.419998
"865","2010-06-09",42.18
"866","2010-06-10",42.970001
"867","2010-06-11",42.439999
"868","2010-06-14",42.630001
"869","2010-06-15",42.939999
"870","2010-06-16",43.060001
"871","2010-06-17",43.099998
"872","2010-06-18",43.330002
"873","2010-06-21",42.84
"874","2010-06-22",42.709999
"875","2010-06-23",42.66
"876","2010-06-24",42.349998
"877","2010-06-25",43.07
"878","2010-06-28",42.950001
"879","2010-06-29",42.02
"880","2010-06-30",41.439999
"881","2010-07-01",41.209999
"882","2010-07-02",41.200001
"883","2010-07-06",41.299999
"884","2010-07-07",42.470001
"885","2010-07-08",42.889999
"886","2010-07-09",43.349998
"887","2010-07-12",43.169998
"888","2010-07-13",43.540001
"889","2010-07-14",43.369999
"890","2010-07-15",43.119999
"891","2010-07-16",42
"892","2010-07-19",42.09
"893","2010-07-20",42.630001
"894","2010-07-21",42.599998
"895","2010-07-22",43.200001
"896","2010-07-23",43.459999
"897","2010-07-26",43.959999
"898","2010-07-27",44.119999
"899","2010-07-28",43.43
"900","2010-07-29",43.110001
"901","2010-07-30",43.130001
"902","2010-08-02",41.84
"903","2010-08-03",41.16
"904","2010-08-04",41.389999
"905","2010-08-05",41
"906","2010-08-06",40.720001
"907","2010-08-09",40.77
"908","2010-08-10",40.080002
"909","2010-08-11",38.799999
"910","2010-08-12",38.529999
"911","2010-08-13",38.130001
"912","2010-08-16",38.439999
"913","2010-08-17",38.720001
"914","2010-08-18",39.310001
"915","2010-08-19",38.880001
"916","2010-08-20",38.849998
"917","2010-08-23",38.810001
"918","2010-08-24",38.75
"919","2010-08-25",38.919998
"920","2010-08-26",38.619999
"921","2010-08-27",39.27
"922","2010-08-30",38.740002
"923","2010-08-31",39.220001
"924","2010-09-01",39.669998
"925","2010-09-02",39.360001
"926","2010-09-03",39.599998
"927","2010-09-07",39.400002
"928","2010-09-08",39.419998
"929","2010-09-09",39.599998
"930","2010-09-10",39.560001
"931","2010-09-13",39.970001
"932","2010-09-14",39.650002
"933","2010-09-15",39.529999
"934","2010-09-16",39.599998
"935","2010-09-17",39.75
"936","2010-09-20",40.209999
"937","2010-09-21",40.009998
"938","2010-09-22",39.669998
"939","2010-09-23",39.119999
"940","2010-09-24",40.16
"941","2010-09-27",40.25
"942","2010-09-28",40.790001
"943","2010-09-29",40.810001
"944","2010-09-30",40.869999
"945","2010-10-01",40.93
"946","2010-10-04",40.82
"947","2010-10-05",41.400002
"948","2010-10-06",41.220001
"949","2010-10-07",41.119999
"950","2010-10-08",41.09
"951","2010-10-11",41.32
"952","2010-10-12",41.470001
