"","date","CELC"
"104","2018-02-16",18
"105","2018-02-20",17.620001
"106","2018-02-21",17.4
"107","2018-02-22",17.5
"108","2018-02-23",17.58
"109","2018-02-26",17.450001
"110","2018-02-27",17.43
"111","2018-02-28",17.34
"112","2018-03-01",16.799999
"113","2018-03-02",16.65
"114","2018-03-05",16.549999
"115","2018-03-06",16.93
"116","2018-03-07",16.700001
"117","2018-03-08",16.33
"118","2018-03-09",16.139999
"119","2018-03-12",15.88
"120","2018-03-13",15.92
"121","2018-03-14",15.04
"122","2018-03-15",15
"123","2018-03-16",14.68
"124","2018-03-19",14.41
"125","2018-03-20",13.55
"126","2018-03-21",13.94
"127","2018-03-22",14.46
"128","2018-03-23",15.78
"129","2018-03-26",15.87
"130","2018-03-27",16.139999
"131","2018-03-28",16.549999
"132","2018-03-29",16.48
"133","2018-04-02",16.299999
"134","2018-04-03",16.129999
"135","2018-04-04",16.5
"136","2018-04-05",16.450001
"137","2018-04-06",16.73
"138","2018-04-09",16.879999
"139","2018-04-10",17.049999
"140","2018-04-11",17.309999
"141","2018-04-12",18.120001
"142","2018-04-13",17.83
"143","2018-04-16",17.075001
"144","2018-04-17",17.57
"145","2018-04-18",17.450001
"146","2018-04-19",16.950001
"147","2018-04-20",17.41
"148","2018-04-23",18.08
"149","2018-04-24",18.74
"150","2018-04-25",19.200001
"151","2018-04-26",19.24
"152","2018-04-27",18.870001
"153","2018-04-30",19.27
"154","2018-05-01",19.16
"155","2018-05-02",18.67
"156","2018-05-03",18.5
"157","2018-05-04",19.9
"158","2018-05-07",19.950001
"159","2018-05-08",20
"160","2018-05-09",19.51
"161","2018-05-10",19.49
"162","2018-05-11",19.99
"163","2018-05-14",19.450001
"164","2018-05-15",19.190001
"165","2018-05-16",18.709999
"166","2018-05-17",19.379999
"167","2018-05-18",19.52
"168","2018-05-21",19.379999
"169","2018-05-22",19.74
"170","2018-05-23",19.389999
"171","2018-05-24",19.25
"172","2018-05-25",18.950001
"173","2018-05-29",19.15
"174","2018-05-30",19.200001
"175","2018-05-31",18.98
"176","2018-06-01",18.5
"177","2018-06-04",18.559999
"178","2018-06-05",19.27
"179","2018-06-06",19.559999
"180","2018-06-07",19.540001
"181","2018-06-08",19.469999
"182","2018-06-11",19.74
"183","2018-06-12",19.32
"184","2018-06-13",19.549999
"185","2018-06-14",19.809999
"186","2018-06-15",20.49
"187","2018-06-18",19.940001
"188","2018-06-19",20.129999
"189","2018-06-20",21.290001
"190","2018-06-21",21.530001
"191","2018-06-22",24.549999
"192","2018-06-25",25.77
"193","2018-06-26",25.280001
"194","2018-06-27",26.99
"195","2018-06-28",25.49
"196","2018-06-29",24.82
"197","2018-07-02",24.700001
"198","2018-07-03",24.73
"199","2018-07-05",23.48
"200","2018-07-06",23.59
"201","2018-07-09",23.57
"202","2018-07-10",23.280001
"203","2018-07-11",23.27
"204","2018-07-12",23.040001
"205","2018-07-13",22.639999
"206","2018-07-16",22.26
"207","2018-07-17",22.700001
"208","2018-07-18",22.299999
"209","2018-07-19",23.43
"210","2018-07-20",23.48
"211","2018-07-23",23.540001
"212","2018-07-24",23.610001
"213","2018-07-25",24
"214","2018-07-26",24.65
"215","2018-07-27",24.040001
"216","2018-07-30",24.129999
"217","2018-07-31",24.58
"218","2018-08-01",24.23
"219","2018-08-02",24.65
"220","2018-08-03",25.370001
"221","2018-08-06",25.1
"222","2018-08-07",25.17
"223","2018-08-08",25.290001
"224","2018-08-09",25.969999
"225","2018-08-10",25.01
"226","2018-08-13",26
"227","2018-08-14",26
"228","2018-08-15",26.030001
"229","2018-08-16",26.139999
"230","2018-08-17",26.18
"231","2018-08-20",25.9
"232","2018-08-21",25.9
"233","2018-08-22",26.290001
"234","2018-08-23",26.42
"235","2018-08-24",26.110001
"236","2018-08-27",25.940001
"237","2018-08-28",25.280001
"238","2018-08-29",25.32
"239","2018-08-30",25.209999
"240","2018-08-31",24.719999
"241","2018-09-04",23.98
"242","2018-09-05",21.85
"243","2018-09-06",20.959999
"244","2018-09-07",21.5
"245","2018-09-10",21.5
"246","2018-09-11",23.799999
"247","2018-09-12",24.870001
"248","2018-09-13",25.35
"249","2018-09-14",28.4
"250","2018-09-17",29.309999
"251","2018-09-18",29.25
"252","2018-09-19",29.83
"253","2018-09-20",30.77
"254","2018-09-21",29.790001
"255","2018-09-24",28.860001
"256","2018-09-25",28.99
"257","2018-09-26",28.879999
"258","2018-09-27",28.85
"259","2018-09-28",28.76
"260","2018-10-01",28.950001
"261","2018-10-02",28.879999
"262","2018-10-03",28.82
"263","2018-10-04",28.75
"264","2018-10-05",28
"265","2018-10-08",26.799999
"266","2018-10-09",25.799999
"267","2018-10-10",24.27
"268","2018-10-11",25.209999
"269","2018-10-12",26.049999
"270","2018-10-15",26.84
"271","2018-10-16",26.98
"272","2018-10-17",25.77
"273","2018-10-18",28.66
"274","2018-10-19",28.280001
"275","2018-10-22",29.049999
"276","2018-10-23",28.620001
"277","2018-10-24",28.09
"278","2018-10-25",28.690001
"279","2018-10-26",28.1
"280","2018-10-29",28.42
"281","2018-10-30",28.620001
"282","2018-10-31",28.049999
"283","2018-11-01",28.49
"284","2018-11-02",28.6
"285","2018-11-05",28.41
"286","2018-11-06",27.120001
"287","2018-11-07",28.24
"288","2018-11-08",27.67
"289","2018-11-09",27.26
"290","2018-11-12",27.719999
"291","2018-11-13",28
"292","2018-11-14",25.73
"293","2018-11-15",25.48
"294","2018-11-16",25.99
"295","2018-11-19",23.459999
"296","2018-11-20",23.52
"297","2018-11-21",24
"298","2018-11-23",25.129999
"299","2018-11-26",25.799999
"300","2018-11-27",26.27
"301","2018-11-28",26.9
"302","2018-11-29",27.450001
"303","2018-11-30",26.9
"304","2018-12-03",26
"305","2018-12-04",24.950001
"306","2018-12-06",23.950001
"307","2018-12-07",23.93
"308","2018-12-10",25.23
"309","2018-12-11",22.99
"310","2018-12-12",22.98
"311","2018-12-13",22.790001
"312","2018-12-14",22.34
"313","2018-12-17",20.870001
"314","2018-12-18",22.07
"315","2018-12-19",23.219999
"316","2018-12-20",23.4
"317","2018-12-21",22.18
"318","2018-12-24",22.450001
"319","2018-12-26",23.23
"320","2018-12-27",23.51
"321","2018-12-28",23.690001
"322","2018-12-31",23.99
"323","2019-01-02",22.860001
"324","2019-01-03",21.76
"325","2019-01-04",22.629999
"326","2019-01-07",22.700001
"327","2019-01-08",22.950001
"328","2019-01-09",24.440001
"329","2019-01-10",22.65
"330","2019-01-11",23.08
"331","2019-01-14",22.969999
"332","2019-01-15",23.23
"333","2019-01-16",22.26
"334","2019-01-17",23.209999
"335","2019-01-18",22.73
"336","2019-01-22",23.73
"337","2019-01-23",22.969999
"338","2019-01-24",22.709999
"339","2019-01-25",22.459999
"340","2019-01-28",21.870001
"341","2019-01-29",21.99
"342","2019-01-30",22.15
"343","2019-01-31",22.219999
"344","2019-02-01",22.129999
"345","2019-02-04",22
"346","2019-02-05",22.200001
"347","2019-02-06",22
"348","2019-02-07",21.610001
"349","2019-02-08",21.75
"350","2019-02-11",21.809999
"351","2019-02-12",22.35
"352","2019-02-13",22.389999
"353","2019-02-14",22.51
"354","2019-02-15",23.76
"355","2019-02-19",24.25
"356","2019-02-20",23.620001
"357","2019-02-21",23.59
"358","2019-02-22",23.75
"359","2019-02-25",24.049999
"360","2019-02-26",23.309999
"361","2019-02-27",22.91
"362","2019-02-28",22.299999
"363","2019-03-01",22.01
"364","2019-03-04",21.74
"365","2019-03-05",20.65
"366","2019-03-06",19.049999
"367","2019-03-07",18.379999
"368","2019-03-08",19.440001
"369","2019-03-11",20.48
"370","2019-03-12",20.49
"371","2019-03-13",19.700001
"372","2019-03-14",19.33
"373","2019-03-15",20.07
"374","2019-03-18",20.200001
"375","2019-03-19",20.129999
"376","2019-03-20",19.879999
"377","2019-03-21",20.66
"378","2019-03-22",20.43
"379","2019-03-25",20.76
"380","2019-03-26",20.969999
"381","2019-03-27",20.6
"382","2019-03-28",20.959999
"383","2019-03-29",21.91
"384","2019-04-01",21.860001
"385","2019-04-02",22.360001
"386","2019-04-03",22.549999
"387","2019-04-04",21.84
"388","2019-04-05",21.84
"389","2019-04-08",22.110001
"390","2019-04-09",23.120001
"391","2019-04-10",23.32
"392","2019-04-11",23.34
"393","2019-04-12",23.67
"394","2019-04-15",22.940001
"395","2019-04-16",23.040001
"396","2019-04-17",22
"397","2019-04-18",20.879999
"398","2019-04-22",20.950001
"399","2019-04-23",21.25
"400","2019-04-24",21.450001
"401","2019-04-25",21.549999
"402","2019-04-26",21.610001
"403","2019-04-29",22.1
"404","2019-04-30",22.5
"405","2019-05-01",21.440001
"406","2019-05-02",21.4
"407","2019-05-03",22.190001
"408","2019-05-06",22.200001
"409","2019-05-07",21.799999
"410","2019-05-08",21.65
"411","2019-05-09",22.35
"412","2019-05-10",22.25
"413","2019-05-13",21.42
"414","2019-05-14",21.440001
"415","2019-05-15",21.379999
"416","2019-05-16",22.450001
"417","2019-05-17",22.6
"418","2019-05-20",23.35
"419","2019-05-21",23.68
"420","2019-05-22",23.799999
"421","2019-05-23",23.299999
"422","2019-05-24",23.469999
"423","2019-05-28",22.459999
"424","2019-05-29",22.57
"425","2019-05-30",21.870001
"426","2019-05-31",21.09
"427","2019-06-03",20.370001
"428","2019-06-04",19.879999
"429","2019-06-05",20.549999
"430","2019-06-06",20.68
"431","2019-06-07",20.26
"432","2019-06-10",21.48
"433","2019-06-11",21.719999
"434","2019-06-12",22.23
"435","2019-06-13",21.780001
"436","2019-06-14",21.67
"437","2019-06-17",22.5
"438","2019-06-18",22.49
"439","2019-06-19",22.18
"440","2019-06-20",22.190001
"441","2019-06-21",22.15
"442","2019-06-24",20.370001
"443","2019-06-25",20.25
"444","2019-06-26",20.07
"445","2019-06-27",21.75
"446","2019-06-28",25
"447","2019-07-01",22.75
"448","2019-07-02",22.530001
"449","2019-07-03",22.450001
"450","2019-07-05",22.84
"451","2019-07-08",22.690001
"452","2019-07-09",22.57
"453","2019-07-10",23.200001
"454","2019-07-11",23.219999
"455","2019-07-12",23.299999
"456","2019-07-15",23.5
"457","2019-07-16",23.65
"458","2019-07-17",22.870001
"459","2019-07-18",23.1
"460","2019-07-19",22.6
"461","2019-07-22",23
"462","2019-07-23",22.02
"463","2019-07-24",21.9
"464","2019-07-25",21.01
"465","2019-07-26",21.15
"466","2019-07-29",21.15
"467","2019-07-30",21.940001
"468","2019-07-31",22.76
"469","2019-08-01",23.08
"470","2019-08-02",22.08
"471","2019-08-05",19.700001
"472","2019-08-06",20.559999
"473","2019-08-07",19.969999
"474","2019-08-08",19.799999
"475","2019-08-09",20.110001
"476","2019-08-12",19.719999
"477","2019-08-13",19.889999
"478","2019-08-14",19.75
"479","2019-08-15",19.620001
"480","2019-08-16",19.780001
"481","2019-08-19",19.799999
"482","2019-08-20",19.24
"483","2019-08-21",17.51
"484","2019-08-22",16.6
"485","2019-08-23",15.74
"486","2019-08-26",17.5
"487","2019-08-27",17.049999
"488","2019-08-28",17.15
"489","2019-08-29",17.530001
"490","2019-08-30",17.99
"491","2019-09-03",17.370001
"492","2019-09-04",16.940001
"493","2019-09-05",17.1
"494","2019-09-06",17
"495","2019-09-09",17.059999
"496","2019-09-10",17.4
"497","2019-09-11",16.73
"498","2019-09-12",17.299999
"499","2019-09-13",17.4
"500","2019-09-16",17.15
"501","2019-09-17",17.440001
"502","2019-09-18",17.33
"503","2019-09-19",17.620001
"504","2019-09-20",18.389999
"505","2019-09-23",18.290001
"506","2019-09-24",17.66
"507","2019-09-25",17.120001
"508","2019-09-26",17.299999
"509","2019-09-27",16.99
"510","2019-09-30",16.98
"511","2019-10-01",16.700001
"512","2019-10-02",16.35
"513","2019-10-03",16.709999
"514","2019-10-04",15.95
"515","2019-10-07",15.9
"516","2019-10-08",16.200001
"517","2019-10-09",16.6
"518","2019-10-10",16.049999
"519","2019-10-11",16
"520","2019-10-14",16.139999
"521","2019-10-15",16.35
"522","2019-10-16",16.200001
"523","2019-10-17",16.5
"524","2019-10-18",16.059999
"525","2019-10-21",16.450001
"526","2019-10-22",16.1
"527","2019-10-23",15.57
"528","2019-10-24",15.8
"529","2019-10-25",15.54
"530","2019-10-28",15.52
"531","2019-10-29",15.81
"532","2019-10-30",15.78
"533","2019-10-31",15.75
"534","2019-11-01",15.44
"535","2019-11-04",15.44
"536","2019-11-05",15.34
"537","2019-11-06",14.1
"538","2019-11-07",14.04
"539","2019-11-08",14.3
"540","2019-11-11",14.4
"541","2019-11-12",14.24
"542","2019-11-13",13.77
"543","2019-11-14",13.11
"544","2019-11-15",13.03
"545","2019-11-18",11.17
"546","2019-11-19",10.81
"547","2019-11-20",10.69
"548","2019-11-21",10.57
"549","2019-11-22",10.48
"550","2019-11-25",9.99
"551","2019-11-26",10.06
"552","2019-11-27",10.15
"553","2019-11-29",10.7
"554","2019-12-02",10.58
"555","2019-12-03",10.68
"556","2019-12-04",10.78
"557","2019-12-05",10.81
"558","2019-12-06",10.84
"559","2019-12-09",10.75
"560","2019-12-10",10.91
"561","2019-12-11",10.8
"562","2019-12-12",10.7
"563","2019-12-13",10.65
"564","2019-12-16",9.47
"565","2019-12-17",9.51
"566","2019-12-18",9.68
"567","2019-12-19",9.9
"568","2019-12-20",9.9
"569","2019-12-23",9.76
"570","2019-12-24",10.15
"571","2019-12-26",9.81
"572","2019-12-27",9.86
"573","2019-12-30",9.99
"574","2019-12-31",10.64
"575","2020-01-02",11.68
"576","2020-01-03",11.51
"577","2020-01-06",11.33
"578","2020-01-07",11.01
"579","2020-01-08",10.74
"580","2020-01-09",10.9
"581","2020-01-10",10.57
"582","2020-01-13",10.99
"583","2020-01-14",11.16
"584","2020-01-15",10.65
"585","2020-01-16",10.9
"586","2020-01-17",11.23
"587","2020-01-21",11
"588","2020-01-22",10.92
"589","2020-01-23",11.04
"590","2020-01-24",11.43
"591","2020-01-27",11.49
"592","2020-01-28",11.78
"593","2020-01-29",11.6
"594","2020-01-30",11.5
"595","2020-01-31",11.04
"596","2020-02-03",11.1
"597","2020-02-04",11.1
"598","2020-02-05",11.01
"599","2020-02-06",11.05
"600","2020-02-07",11
"601","2020-02-10",10.51
"602","2020-02-11",10.8
"603","2020-02-12",10.27
"604","2020-02-13",10.85
"605","2020-02-14",10.3
"606","2020-02-18",10.36
"607","2020-02-19",9.93
"608","2020-02-20",9.8
"609","2020-02-21",9.78
"610","2020-02-24",9.56
"611","2020-02-25",9.7
"612","2020-02-26",8.92
"613","2020-02-27",8.55
"614","2020-02-28",8.49
"615","2020-03-02",8.25
"616","2020-03-03",7.63
"617","2020-03-04",7.94
"618","2020-03-05",7.26
"619","2020-03-06",7.66
"620","2020-03-09",6.91
"621","2020-03-10",6.9
"622","2020-03-11",7.12
"623","2020-03-12",6.73
"624","2020-03-13",6.78
"625","2020-03-16",5.79
"626","2020-03-17",6.86
"627","2020-03-18",6.3
"628","2020-03-19",6.8
"629","2020-03-20",6.5
"630","2020-03-23",6.42
"631","2020-03-24",6.84
"632","2020-03-25",6.48
"633","2020-03-26",6.45
"634","2020-03-27",6.48
"635","2020-03-30",6.55
"636","2020-03-31",6.5
"637","2020-04-01",5.52
"638","2020-04-02",5.35
"639","2020-04-03",5.95
"640","2020-04-06",5.93
"641","2020-04-07",5.01
"642","2020-04-08",5.53
"643","2020-04-09",5.45
"644","2020-04-13",5.42
"645","2020-04-14",5.33
"646","2020-04-15",5.01
"647","2020-04-16",4.42
"648","2020-04-17",5.1
"649","2020-04-20",5
"650","2020-04-21",5
"651","2020-04-22",5.05
"652","2020-04-23",5.24
"653","2020-04-24",5.64
"654","2020-04-27",5.72
"655","2020-04-28",5.6
"656","2020-04-29",6.09
"657","2020-04-30",6.01
"658","2020-05-01",5.53
"659","2020-05-04",6.16
"660","2020-05-05",6
"661","2020-05-06",5.8
"662","2020-05-07",5.51
"663","2020-05-08",5.66
"664","2020-05-11",5.13
"665","2020-05-12",5
"666","2020-05-13",5
"667","2020-05-14",5.1
"668","2020-05-15",5.78
"669","2020-05-18",7.39
"670","2020-05-19",8.66
"671","2020-05-20",9.29
"672","2020-05-21",8.59
"673","2020-05-22",9.27
"674","2020-05-26",9.42
"675","2020-05-27",10.44
"676","2020-05-28",10.65
"677","2020-05-29",9.73
"678","2020-06-01",9.81
"679","2020-06-02",10.085
"680","2020-06-03",10.11
"681","2020-06-04",9.95
"682","2020-06-05",11.04
"683","2020-06-08",9.78
"684","2020-06-09",9.94
"685","2020-06-10",8.24
"686","2020-06-11",7.77
"687","2020-06-12",7.815
"688","2020-06-15",8.67
"689","2020-06-16",8.04
"690","2020-06-17",7.98
"691","2020-06-18",8.01
"692","2020-06-19",7.83
"693","2020-06-22",8.49
"694","2020-06-23",7.8
"695","2020-06-24",6.71
"696","2020-06-25",6.8
"697","2020-06-26",6.77
"698","2020-06-29",6.41
"699","2020-06-30",6.93
"700","2020-07-01",6.95
"701","2020-07-02",7.07
"702","2020-07-06",7.01
"703","2020-07-07",7
"704","2020-07-08",6.56
"705","2020-07-09",6.3
"706","2020-07-10",5.93
"707","2020-07-13",5.76
"708","2020-07-14",5.71
"709","2020-07-15",5.85
"710","2020-07-16",5.85
"711","2020-07-17",5.655
"712","2020-07-20",5.41
"713","2020-07-21",5.81
"714","2020-07-22",5.65
"715","2020-07-23",5.71
"716","2020-07-24",5.59
"717","2020-07-27",5.6
"718","2020-07-28",5.521
"719","2020-07-29",5.25
"720","2020-07-30",5.28
"721","2020-07-31",5.3
"722","2020-08-03",5.3
"723","2020-08-04",5.28
"724","2020-08-05",5.1
"725","2020-08-06",5.82
"726","2020-08-07",6.19
"727","2020-08-10",6.14
"728","2020-08-11",6.18
"729","2020-08-12",5.9
"730","2020-08-13",6.02
"731","2020-08-14",5.76
"732","2020-08-17",5.46
"733","2020-08-18",5.44
"734","2020-08-19",5.78
"735","2020-08-20",5.81
"736","2020-08-21",5.7
"737","2020-08-24",5.49
"738","2020-08-25",5.75
"739","2020-08-26",5.66
"740","2020-08-27",5.45
"741","2020-08-28",5.75
"742","2020-08-31",5.55
"743","2020-09-01",5.475
"744","2020-09-02",5.42
"745","2020-09-03",5.115
"746","2020-09-04",5.28
"747","2020-09-08",5.23
"748","2020-09-09",5.489
"749","2020-09-10",5.15
"750","2020-09-11",5.15
"751","2020-09-14",5.1
"752","2020-09-15",5.18
"753","2020-09-16",5.14
"754","2020-09-17",5.4
"755","2020-09-18",5.77
"756","2020-09-21",6.05
"757","2020-09-22",5.75
"758","2020-09-23",5.872
"759","2020-09-24",6.24
"760","2020-09-25",5.805
"761","2020-09-28",6
"762","2020-09-29",6
"763","2020-09-30",5.8
"764","2020-10-01",6.3
"765","2020-10-02",5.67
"766","2020-10-05",5.87
"767","2020-10-06",5.79
"768","2020-10-07",5.75
"769","2020-10-08",5.73
"770","2020-10-09",5.78
"771","2020-10-12",5.55
"772","2020-10-13",5.6
"773","2020-10-14",5.41
"774","2020-10-15",5.58
"775","2020-10-16",5.6
"776","2020-10-19",5.6
"777","2020-10-20",5.32
"778","2020-10-21",5.32
"779","2020-10-22",5.32
"780","2020-10-23",5.15
"781","2020-10-26",5.13
"782","2020-10-27",5.5
"783","2020-10-28",5.59
"784","2020-10-29",5.59
"785","2020-10-30",5.74
"786","2020-11-02",5.49
"787","2020-11-03",5.36
"788","2020-11-04",5.52
"789","2020-11-05",5.7
"790","2020-11-06",5.69
"791","2020-11-09",5.8
"792","2020-11-10",5.72
"793","2020-11-11",6.55
"794","2020-11-12",8.5
"795","2020-11-13",9.329
"796","2020-11-16",9.16
"797","2020-11-17",8.92
"798","2020-11-18",8.85
"799","2020-11-19",8.94
"800","2020-11-20",8.81
"801","2020-11-23",9.23
"802","2020-11-24",8.83
"803","2020-11-25",9.35
"804","2020-11-27",9.89
