"","date","CEMI"
"203","2007-10-22",4
"204","2007-10-23",3.92
"205","2007-10-24",3.92
"206","2007-10-25",3.92
"207","2007-10-26",3.6
"208","2007-10-29",3.44
"209","2007-10-30",3.36
"210","2007-10-31",3.12
"211","2007-11-01",3.52
"212","2007-11-02",4
"213","2007-11-05",4.24
"214","2007-11-06",3.92
"215","2007-11-07",4
"216","2007-11-08",4
"217","2007-11-09",4
"218","2007-11-12",3.84
"219","2007-11-13",3.6
"220","2007-11-14",3.6
"221","2007-11-15",3.6
"222","2007-11-16",3.2
"223","2007-11-19",3.6
"224","2007-11-20",3.6
"225","2007-11-21",3.6
"226","2007-11-23",3.84
"227","2007-11-26",3.6
"228","2007-11-27",3.76
"229","2007-11-28",3.76
"230","2007-11-29",3.28
"231","2007-11-30",3.6
"232","2007-12-03",3.44
"233","2007-12-04",3.44
"234","2007-12-05",2.96
"235","2007-12-06",2.88
"236","2007-12-07",2.8
"237","2007-12-10",3.44
"238","2007-12-11",3.44
"239","2007-12-12",3.36
"240","2007-12-13",2.88
"241","2007-12-14",2.64
"242","2007-12-17",2.96
"243","2007-12-18",3.2
"244","2007-12-19",3.2
"245","2007-12-20",2.8
"246","2007-12-21",2.96
"247","2007-12-24",2.64
"248","2007-12-26",2.64
"249","2007-12-27",2.4
"250","2007-12-28",2.24
"251","2007-12-31",2.16
"252","2008-01-02",1.92
"253","2008-01-03",1.36
"254","2008-01-04",1.52
"255","2008-01-07",1.52
"256","2008-01-08",1.68
"257","2008-01-09",1.6
"258","2008-01-10",1.68
"259","2008-01-11",1.68
"260","2008-01-14",1.84
"261","2008-01-15",1.68
"262","2008-01-16",1.68
"263","2008-01-17",1.52
"264","2008-01-18",1.52
"265","2008-01-22",1.6
"266","2008-01-23",1.76
"267","2008-01-24",1.68
"268","2008-01-25",1.76
"269","2008-01-28",1.68
"270","2008-01-29",1.76
"271","2008-01-30",1.76
"272","2008-01-31",1.76
"273","2008-02-01",1.92
"274","2008-02-04",2
"275","2008-02-05",1.92
"276","2008-02-06",2.24
"277","2008-02-07",2.24
"278","2008-02-08",2.4
"279","2008-02-11",2.4
"280","2008-02-12",2.32
"281","2008-02-13",1.92
"282","2008-02-14",1.76
"283","2008-02-15",1.76
"284","2008-02-19",1.76
"285","2008-02-20",1.76
"286","2008-02-21",1.68
"287","2008-02-22",2
"288","2008-02-25",2
"289","2008-02-26",1.68
"290","2008-02-27",1.76
"291","2008-02-28",1.76
"292","2008-02-29",1.76
"293","2008-03-03",1.76
"294","2008-03-04",1.44
"295","2008-03-05",1.68
"296","2008-03-06",1.6
"297","2008-03-07",1.6
"298","2008-03-10",1.6
"299","2008-03-11",1.36
"300","2008-03-12",1.52
"301","2008-03-13",1.04
"302","2008-03-14",1.12
"303","2008-03-17",1.12
"304","2008-03-18",1.28
"305","2008-03-19",1.2
"306","2008-03-20",1.2
"307","2008-03-24",1.2
"308","2008-03-25",1.04
"309","2008-03-26",1.04
"310","2008-03-27",1.28
"311","2008-03-28",1.12
"312","2008-03-31",1.12
"313","2008-04-01",1.2
"314","2008-04-02",1.2
"315","2008-04-03",1.12
"316","2008-04-04",1.2
"317","2008-04-07",1.12
"318","2008-04-08",1.12
"319","2008-04-09",1.12
"320","2008-04-10",1.12
"321","2008-04-11",1.12
"322","2008-04-14",1.04
"323","2008-04-15",1.04
"324","2008-04-16",1.12
"325","2008-04-17",1.04
"326","2008-04-18",0.96
"327","2008-04-21",0.96
"328","2008-04-22",1.04
"329","2008-04-23",1.04
"330","2008-04-24",1.04
"331","2008-04-25",1.04
"332","2008-04-28",0.96
"333","2008-04-29",0.96
"334","2008-04-30",0.96
"335","2008-05-01",0.96
"336","2008-05-02",0.8
"337","2008-05-05",0.88
"338","2008-05-06",0.8
"339","2008-05-07",0.8
"340","2008-05-08",0.8
"341","2008-05-09",0.88
"342","2008-05-12",0.8
"343","2008-05-13",0.72
"344","2008-05-14",0.64
"345","2008-05-15",0.64
"346","2008-05-16",0.96
"347","2008-05-19",0.96
"348","2008-05-20",0.88
"349","2008-05-21",0.96
"350","2008-05-22",0.88
"351","2008-05-23",1.04
"352","2008-05-27",1.04
"353","2008-05-28",0.96
"354","2008-05-29",0.96
"355","2008-05-30",0.96
"356","2008-06-02",0.96
"357","2008-06-03",1.04
"358","2008-06-04",1.12
"359","2008-06-05",1.28
"360","2008-06-06",1.44
"361","2008-06-09",1.36
"362","2008-06-10",1.28
"363","2008-06-11",1.36
"364","2008-06-12",1.36
"365","2008-06-13",1.36
"366","2008-06-16",1.36
"367","2008-06-17",1.36
"368","2008-06-18",1.28
"369","2008-06-19",1.36
"370","2008-06-20",1.28
"371","2008-06-23",1.36
"372","2008-06-24",1.36
"373","2008-06-25",1.76
"374","2008-06-26",1.76
"375","2008-06-27",2
"376","2008-06-30",2
"377","2008-07-01",1.92
"378","2008-07-02",1.92
"379","2008-07-03",1.92
"380","2008-07-07",1.84
"381","2008-07-08",1.84
"382","2008-07-09",2.08
"383","2008-07-10",2
"384","2008-07-11",2.08
"385","2008-07-14",2
"386","2008-07-15",2
"387","2008-07-16",1.92
"388","2008-07-17",2
"389","2008-07-18",2
"390","2008-07-21",2.08
"391","2008-07-22",1.92
"392","2008-07-23",2
"393","2008-07-24",1.84
"394","2008-07-25",1.68
"395","2008-07-28",1.68
"396","2008-07-29",1.84
"397","2008-07-30",1.76
"398","2008-07-31",1.76
"399","2008-08-01",2
"400","2008-08-04",2
"401","2008-08-05",1.84
"402","2008-08-06",1.84
"403","2008-08-07",1.84
"404","2008-08-08",1.84
"405","2008-08-11",1.76
"406","2008-08-12",1.92
"407","2008-08-13",1.84
"408","2008-08-14",1.84
"409","2008-08-15",1.84
"410","2008-08-18",1.76
"411","2008-08-19",1.76
"412","2008-08-20",1.76
"413","2008-08-21",1.76
"414","2008-08-22",1.76
"415","2008-08-25",1.68
"416","2008-08-26",1.68
"417","2008-08-27",1.68
"418","2008-08-28",1.68
"419","2008-08-29",1.44
"420","2008-09-02",1.36
"421","2008-09-03",1.44
"422","2008-09-04",1.44
"423","2008-09-05",1.2
"424","2008-09-08",1.44
"425","2008-09-09",1.44
"426","2008-09-10",1.44
"427","2008-09-11",1.36
"428","2008-09-12",1.28
"429","2008-09-15",1.28
"430","2008-09-16",1.36
"431","2008-09-17",1.2
"432","2008-09-18",1.36
"433","2008-09-19",1.44
"434","2008-09-22",1.44
"435","2008-09-23",1.6
"436","2008-09-24",1.6
"437","2008-09-25",1.36
"438","2008-09-26",1.68
"439","2008-09-29",1.2
"440","2008-09-30",1.2
"441","2008-10-01",1.2
"442","2008-10-02",1.28
"443","2008-10-03",1.52
"444","2008-10-06",1.2
"445","2008-10-07",1.52
"446","2008-10-08",1.52
"447","2008-10-09",1.52
"448","2008-10-10",1.36
"449","2008-10-13",1.52
"450","2008-10-14",1.2
"451","2008-10-15",1.2
"452","2008-10-16",1.36
"453","2008-10-17",1.36
"454","2008-10-20",1.28
"455","2008-10-21",1.28
"456","2008-10-22",1.2
"457","2008-10-23",1.2
"458","2008-10-24",1.28
"459","2008-10-27",1.12
"460","2008-10-28",1.12
"461","2008-10-29",1.12
"462","2008-10-30",1.12
"463","2008-10-31",0.96
"464","2008-11-03",0.88
"465","2008-11-04",1.12
"466","2008-11-05",1.12
"467","2008-11-06",1.12
"468","2008-11-07",1.12
"469","2008-11-10",1.2
"470","2008-11-11",1.04
"471","2008-11-12",1.04
"472","2008-11-13",1.12
"473","2008-11-14",1.2
"474","2008-11-17",1.2
"475","2008-11-18",1.2
"476","2008-11-19",1.2
"477","2008-11-20",1.12
"478","2008-11-21",0.96
"479","2008-11-24",0.96
"480","2008-11-25",0.8
"481","2008-11-26",0.96
"482","2008-11-28",1.2
"483","2008-12-01",1.12
"484","2008-12-02",1.12
"485","2008-12-03",1.2
"486","2008-12-04",1.2
"487","2008-12-05",0.96
"488","2008-12-08",0.96
"489","2008-12-09",1.04
"490","2008-12-10",1.04
"491","2008-12-11",1.04
"492","2008-12-12",1.04
"493","2008-12-15",0.96
"494","2008-12-16",0.96
"495","2008-12-17",1.04
"496","2008-12-18",0.96
"497","2008-12-19",0.96
"498","2008-12-22",0.88
"499","2008-12-23",0.88
"500","2008-12-24",0.88
"501","2008-12-26",0.88
"502","2008-12-29",1.04
"503","2008-12-30",0.88
"504","2008-12-31",0.88
"505","2009-01-02",0.88
"506","2009-01-05",1.12
"507","2009-01-06",1.12
"508","2009-01-07",1.12
"509","2009-01-08",1.12
"510","2009-01-09",1.12
"511","2009-01-12",0.96
"512","2009-01-13",0.96
"513","2009-01-14",0.96
"514","2009-01-15",0.96
"515","2009-01-16",0.96
"516","2009-01-20",0.8
"517","2009-01-21",0.72
"518","2009-01-22",0.72
"519","2009-01-23",0.72
"520","2009-01-26",0.64
"521","2009-01-27",0.64
"522","2009-01-28",0.64
"523","2009-01-29",0.64
"524","2009-01-30",0.64
"525","2009-02-02",0.64
"526","2009-02-03",0.64
"527","2009-02-04",0.72
"528","2009-02-05",0.72
"529","2009-02-06",0.72
"530","2009-02-09",0.72
"531","2009-02-10",0.72
"532","2009-02-11",0.72
"533","2009-02-12",0.72
"534","2009-02-13",0.72
"535","2009-02-17",0.72
"536","2009-02-18",0.8
"537","2009-02-19",0.8
"538","2009-02-20",0.64
"539","2009-02-23",0.64
"540","2009-02-24",0.64
"541","2009-02-25",0.64
"542","2009-02-26",0.64
"543","2009-02-27",0.64
"544","2009-03-02",0.72
"545","2009-03-03",0.64
"546","2009-03-04",0.88
"547","2009-03-05",0.8
"548","2009-03-06",0.8
"549","2009-03-09",0.8
"550","2009-03-10",0.72
"551","2009-03-11",0.72
"552","2009-03-12",0.72
"553","2009-03-13",0.8
"554","2009-03-16",0.8
"555","2009-03-17",0.8
"556","2009-03-18",0.64
"557","2009-03-19",0.8
"558","2009-03-20",0.8
"559","2009-03-23",0.8
"560","2009-03-24",0.72
"561","2009-03-25",0.96
"562","2009-03-26",0.96
"563","2009-03-27",0.96
"564","2009-03-30",0.96
"565","2009-03-31",0.88
"566","2009-04-01",0.88
"567","2009-04-02",0.88
"568","2009-04-03",0.88
"569","2009-04-06",0.72
"570","2009-04-07",0.72
"571","2009-04-08",0.72
"572","2009-04-09",0.88
"573","2009-04-13",0.88
"574","2009-04-14",0.88
"575","2009-04-15",0.88
"576","2009-04-16",0.88
"577","2009-04-17",0.88
"578","2009-04-20",0.96
"579","2009-04-21",0.96
"580","2009-04-22",0.88
"581","2009-04-23",0.88
"582","2009-04-24",0.88
"583","2009-04-27",0.88
"584","2009-04-28",0.88
"585","2009-04-29",1.04
"586","2009-04-30",0.96
"587","2009-05-01",1.04
"588","2009-05-04",0.88
"589","2009-05-05",0.88
"590","2009-05-06",0.88
"591","2009-05-07",0.96
"592","2009-05-08",0.96
"593","2009-05-11",1.2
"594","2009-05-12",1.04
"595","2009-05-13",1.04
"596","2009-05-14",0.96
"597","2009-05-15",0.88
"598","2009-05-18",0.88
"599","2009-05-19",0.88
"600","2009-05-20",0.96
"601","2009-05-21",1.04
"602","2009-05-22",1.04
"603","2009-05-26",1.04
"604","2009-05-27",1.04
"605","2009-05-28",1.04
"606","2009-05-29",1.04
"607","2009-06-01",1.04
"608","2009-06-02",0.96
"609","2009-06-03",0.88
"610","2009-06-04",1.04
"611","2009-06-05",0.88
"612","2009-06-08",0.88
"613","2009-06-09",0.88
"614","2009-06-10",0.88
"615","2009-06-11",0.88
"616","2009-06-12",0.88
"617","2009-06-15",0.88
"618","2009-06-16",0.88
"619","2009-06-17",0.88
"620","2009-06-18",0.96
"621","2009-06-19",0.96
"622","2009-06-22",0.88
"623","2009-06-23",0.88
"624","2009-06-24",0.96
"625","2009-06-25",1.12
"626","2009-06-26",1.04
"627","2009-06-29",1.04
"628","2009-06-30",1.2
"629","2009-07-01",1.04
"630","2009-07-02",1.04
"631","2009-07-06",1.04
"632","2009-07-07",1.2
"633","2009-07-08",1.04
"634","2009-07-09",1.04
"635","2009-07-10",1.04
"636","2009-07-13",1.04
"637","2009-07-14",1.12
"638","2009-07-15",1.04
"639","2009-07-16",1.04
"640","2009-07-17",1.2
"641","2009-07-20",1.2
"642","2009-07-21",1.12
"643","2009-07-22",1.12
"644","2009-07-23",1.2
"645","2009-07-24",1.12
"646","2009-07-27",1.12
"647","2009-07-28",1.04
"648","2009-07-29",1.12
"649","2009-07-30",1.04
"650","2009-07-31",1.04
"651","2009-08-03",1.04
"652","2009-08-04",0.96
"653","2009-08-05",1.04
"654","2009-08-06",1.04
"655","2009-08-07",1.52
"656","2009-08-10",1.36
"657","2009-08-11",1.28
"658","2009-08-12",1.28
"659","2009-08-13",1.28
"660","2009-08-14",1.28
"661","2009-08-17",1.36
"662","2009-08-18",1.44
"663","2009-08-19",1.44
"664","2009-08-20",1.44
"665","2009-08-21",1.28
"666","2009-08-24",1.2
"667","2009-08-25",1.44
"668","2009-08-26",1.52
"669","2009-08-27",1.44
"670","2009-08-28",1.44
"671","2009-08-31",1.44
"672","2009-09-01",1.44
"673","2009-09-02",1.44
"674","2009-09-03",1.44
"675","2009-09-04",1.52
"676","2009-09-08",1.52
"677","2009-09-09",1.52
"678","2009-09-10",1.6
"679","2009-09-11",1.76
"680","2009-09-14",1.76
"681","2009-09-15",1.76
"682","2009-09-16",1.68
"683","2009-09-17",1.68
"684","2009-09-18",1.76
"685","2009-09-21",1.76
"686","2009-09-22",1.76
"687","2009-09-23",1.68
"688","2009-09-24",1.6
"689","2009-09-25",1.68
"690","2009-09-28",1.68
"691","2009-09-29",1.68
"692","2009-09-30",1.6
"693","2009-10-01",1.84
"694","2009-10-02",1.92
"695","2009-10-05",1.76
"696","2009-10-06",1.68
"697","2009-10-07",1.76
"698","2009-10-08",1.68
"699","2009-10-09",1.68
"700","2009-10-12",1.76
"701","2009-10-13",1.84
"702","2009-10-14",1.84
"703","2009-10-15",1.68
"704","2009-10-16",1.76
"705","2009-10-19",1.68
"706","2009-10-20",1.68
"707","2009-10-21",1.76
"708","2009-10-22",1.84
"709","2009-10-23",2.4
"710","2009-10-26",2.16
"711","2009-10-27",2.4
"712","2009-10-28",2.24
"713","2009-10-29",2.4
"714","2009-10-30",2.4
"715","2009-11-02",2.4
"716","2009-11-03",2.64
"717","2009-11-04",2.8
"718","2009-11-05",2.96
"719","2009-11-06",2.4
"720","2009-11-09",2.24
"721","2009-11-10",2.4
"722","2009-11-11",2.24
"723","2009-11-12",2.4
"724","2009-11-13",2.4
"725","2009-11-16",2.48
"726","2009-11-17",2.56
"727","2009-11-18",2.56
"728","2009-11-19",2.48
"729","2009-11-20",2.72
"730","2009-11-23",2.56
"731","2009-11-24",2.48
"732","2009-11-25",2.56
"733","2009-11-27",2.56
"734","2009-11-30",2.4
"735","2009-12-01",2.4
"736","2009-12-02",2.32
"737","2009-12-03",2.32
"738","2009-12-04",2.24
"739","2009-12-07",2.4
"740","2009-12-08",2.24
"741","2009-12-09",2.24
"742","2009-12-10",2.24
"743","2009-12-11",2.4
"744","2009-12-14",2.16
"745","2009-12-15",2.24
"746","2009-12-16",2.16
"747","2009-12-17",2.24
"748","2009-12-18",2.4
"749","2009-12-21",2.32
"750","2009-12-22",2.24
"751","2009-12-23",2.24
"752","2009-12-24",2.24
"753","2009-12-28",2.16
"754","2009-12-29",2.16
"755","2009-12-30",2.32
"756","2009-12-31",2.24
"757","2010-01-04",2.16
"758","2010-01-05",2.16
"759","2010-01-06",2.08
"760","2010-01-07",2.16
"761","2010-01-08",2.24
"762","2010-01-11",2.08
"763","2010-01-12",2.16
"764","2010-01-13",2.16
"765","2010-01-14",2.24
"766","2010-01-15",2.32
"767","2010-01-19",2.32
"768","2010-01-20",2.32
"769","2010-01-21",2.24
"770","2010-01-22",2.24
"771","2010-01-25",2.16
"772","2010-01-26",2.24
"773","2010-01-27",2.08
"774","2010-01-28",2.32
"775","2010-01-29",2.24
"776","2010-02-01",2.08
"777","2010-02-02",2.16
"778","2010-02-03",2.08
"779","2010-02-04",2
"780","2010-02-05",2
"781","2010-02-08",2
"782","2010-02-09",2.08
"783","2010-02-10",2.08
"784","2010-02-11",2.24
"785","2010-02-12",2.4
"786","2010-02-16",2.32
"787","2010-02-17",2.4
"788","2010-02-18",2.4
"789","2010-02-19",2.32
"790","2010-02-22",2.24
"791","2010-02-23",2.32
"792","2010-02-24",2.32
"793","2010-02-25",2.32
"794","2010-02-26",2.32
"795","2010-03-01",2.24
"796","2010-03-02",2.24
"797","2010-03-03",2.24
"798","2010-03-04",2.16
"799","2010-03-05",2.16
"800","2010-03-08",2
"801","2010-03-09",1.92
"802","2010-03-10",1.76
"803","2010-03-11",1.92
"804","2010-03-12",1.92
"805","2010-03-15",1.84
"806","2010-03-16",1.76
"807","2010-03-17",1.84
"808","2010-03-18",1.76
"809","2010-03-19",1.76
"810","2010-03-22",1.68
"811","2010-03-23",1.68
"812","2010-03-24",2
"813","2010-03-25",1.84
"814","2010-03-26",1.76
"815","2010-03-29",1.84
"816","2010-03-30",1.76
"817","2010-03-31",1.76
"818","2010-04-01",1.76
"819","2010-04-05",1.68
"820","2010-04-06",1.76
"821","2010-04-07",1.68
"822","2010-04-08",1.84
"823","2010-04-09",1.68
"824","2010-04-12",1.84
"825","2010-04-13",1.68
"826","2010-04-14",1.76
"827","2010-04-15",1.68
"828","2010-04-16",1.6
"829","2010-04-19",1.76
"830","2010-04-20",1.76
"831","2010-04-21",1.68
"832","2010-04-22",1.76
"833","2010-04-23",1.6
"834","2010-04-26",1.76
"835","2010-04-27",1.84
"836","2010-04-28",1.84
"837","2010-04-29",1.76
"838","2010-04-30",1.84
"839","2010-05-03",1.76
"840","2010-05-04",1.76
"841","2010-05-05",1.68
"842","2010-05-06",1.6
"843","2010-05-07",1.52
"844","2010-05-10",1.52
"845","2010-05-11",1.6
"846","2010-05-12",1.6
"847","2010-05-13",1.76
"848","2010-05-14",1.68
"849","2010-05-17",1.68
"850","2010-05-18",1.76
"851","2010-05-19",1.76
"852","2010-05-20",1.76
"853","2010-05-21",2
"854","2010-05-24",1.92
"855","2010-05-25",1.92
"856","2010-05-26",2
"857","2010-05-27",1.84
"858","2010-05-28",1.84
"859","2010-06-01",2
"860","2010-06-02",1.84
"861","2010-06-03",1.92
"862","2010-06-04",1.92
"863","2010-06-07",1.92
"864","2010-06-08",1.76
"865","2010-06-09",1.84
"866","2010-06-10",1.84
"867","2010-06-11",1.76
"868","2010-06-14",1.84
"869","2010-06-15",2
"870","2010-06-16",2
"871","2010-06-17",2
"872","2010-06-18",2
"873","2010-06-21",1.76
"874","2010-06-22",2.16
"875","2010-06-23",2.08
"876","2010-06-24",2
"877","2010-06-25",2
"878","2010-06-28",1.92
"879","2010-06-29",1.92
"880","2010-06-30",2.24
"881","2010-07-01",1.84
"882","2010-07-02",2.16
"883","2010-07-06",2.08
"884","2010-07-07",2.16
"885","2010-07-08",2
"886","2010-07-09",2
"887","2010-07-12",2
"888","2010-07-13",2
"889","2010-07-14",2.16
"890","2010-07-15",2.16
"891","2010-07-16",2
"892","2010-07-19",2.16
"893","2010-07-20",2.24
"894","2010-07-21",2.16
"895","2010-07-22",2.16
"896","2010-07-23",2.08
"897","2010-07-26",2.08
"898","2010-07-27",2.08
"899","2010-07-28",2.08
"900","2010-07-29",1.92
"901","2010-07-30",2.08
"902","2010-08-02",2.08
"903","2010-08-03",2
"904","2010-08-04",2
"905","2010-08-05",1.92
"906","2010-08-06",1.92
"907","2010-08-09",1.92
"908","2010-08-10",1.92
"909","2010-08-11",1.92
"910","2010-08-12",2.08
"911","2010-08-13",1.92
"912","2010-08-16",2.08
"913","2010-08-17",2.08
"914","2010-08-18",2.08
"915","2010-08-19",1.92
"916","2010-08-20",1.84
"917","2010-08-23",1.84
"918","2010-08-24",1.84
"919","2010-08-25",1.76
"920","2010-08-26",2
"921","2010-08-27",1.92
"922","2010-08-30",1.76
"923","2010-08-31",1.76
"924","2010-09-01",1.92
"925","2010-09-02",1.92
"926","2010-09-03",1.84
"927","2010-09-07",1.92
"928","2010-09-08",1.92
"929","2010-09-09",1.84
"930","2010-09-10",1.92
"931","2010-09-13",1.84
"932","2010-09-14",1.84
"933","2010-09-15",1.84
"934","2010-09-16",1.84
"935","2010-09-17",1.84
"936","2010-09-20",1.92
"937","2010-09-21",1.92
"938","2010-09-22",2
"939","2010-09-23",1.84
"940","2010-09-24",1.92
"941","2010-09-27",1.92
"942","2010-09-28",2
"943","2010-09-29",1.92
"944","2010-09-30",1.92
"945","2010-10-01",1.92
"946","2010-10-04",2
"947","2010-10-05",2
"948","2010-10-06",1.92
"949","2010-10-07",1.84
"950","2010-10-08",1.92
"951","2010-10-11",1.92
"952","2010-10-12",2.08
"953","2010-10-13",1.92
"954","2010-10-14",1.84
"955","2010-10-15",1.84
"956","2010-10-18",1.92
"957","2010-10-19",1.92
"958","2010-10-20",1.92
"959","2010-10-21",2
"960","2010-10-22",1.92
"961","2010-10-25",1.92
"962","2010-10-26",1.92
"963","2010-10-27",1.92
"964","2010-10-28",2
"965","2010-10-29",2.08
"966","2010-11-01",2
"967","2010-11-02",2
"968","2010-11-03",1.92
"969","2010-11-04",2.64
"970","2010-11-05",2.8
"971","2010-11-08",2.8
"972","2010-11-09",3.04
"973","2010-11-10",3.04
"974","2010-11-11",3.2
"975","2010-11-12",3.2
"976","2010-11-15",3.36
"977","2010-11-16",3.44
"978","2010-11-17",3.36
"979","2010-11-18",3.44
"980","2010-11-19",3.6
"981","2010-11-22",3.52
"982","2010-11-23",3.52
"983","2010-11-24",3.44
"984","2010-11-26",3.6
"985","2010-11-29",3.68
"986","2010-11-30",3.6
"987","2010-12-01",3.6
"988","2010-12-02",3.52
"989","2010-12-03",3.44
"990","2010-12-06",3.36
"991","2010-12-07",3.6
"992","2010-12-08",3.2
"993","2010-12-09",3.6
"994","2010-12-10",3.28
"995","2010-12-13",3.6
"996","2010-12-14",3.36
"997","2010-12-15",3.36
"998","2010-12-16",3.28
"999","2010-12-17",3.28
"1000","2010-12-20",3.36
"1001","2010-12-21",3.36
"1002","2010-12-22",3.28
"1003","2010-12-23",3.36
"1004","2010-12-27",3.36
"1005","2010-12-28",3.2
"1006","2010-12-29",3.36
"1007","2010-12-30",3.36
