"","date","BWFG"
"163","2010-11-22",15
"164","2010-11-23",15
"165","2010-11-24",15
"166","2010-11-26",15
"167","2010-11-29",15
"168","2010-11-30",15
"169","2010-12-01",15
"170","2010-12-02",15
"171","2010-12-03",15
"172","2010-12-06",15
"173","2010-12-07",15
"174","2010-12-08",15
"175","2010-12-09",15
"176","2010-12-10",15
"177","2010-12-13",15
"178","2010-12-14",15
"179","2010-12-15",15
"180","2010-12-16",15
"181","2010-12-17",15
"182","2010-12-20",15
"183","2010-12-21",15
"184","2010-12-22",15
"185","2010-12-23",15
"186","2010-12-27",15
"187","2010-12-28",15
"188","2010-12-29",15
"189","2010-12-30",15
"190","2010-12-31",15
"191","2011-01-03",15
"192","2011-01-04",15
"193","2011-01-05",15
"194","2011-01-06",15
"195","2011-01-07",15
"196","2011-01-10",15
"197","2011-01-11",15
"198","2011-01-12",15
"199","2011-01-13",15
"200","2011-01-14",15
"201","2011-01-18",15
"202","2011-01-19",15
"203","2011-01-20",15
"204","2011-01-21",15
"205","2011-01-24",15
"206","2011-01-25",15
"207","2011-01-26",15
"208","2011-01-27",15
"209","2011-01-28",15
"210","2011-01-31",15
"211","2011-02-01",15
"212","2011-02-02",15
"213","2011-02-03",15
"214","2011-02-04",15
"215","2011-02-07",15
"216","2011-02-08",15
"217","2011-02-09",15
"218","2011-02-10",15
"219","2011-02-11",15
"220","2011-02-14",15
"221","2011-02-15",15
"222","2011-02-16",15
"223","2011-02-17",15
"224","2011-02-18",15
"225","2011-02-22",15
"226","2011-02-23",15
"227","2011-02-24",15
"228","2011-02-25",15
"229","2011-02-28",15
"230","2011-03-01",15
"231","2011-03-02",15
"232","2011-03-03",15
"233","2011-03-04",15
"234","2011-03-07",14.05
"235","2011-03-08",14.05
"236","2011-03-09",14.05
"237","2011-03-10",14.05
"238","2011-03-11",14.05
"239","2011-03-14",14.05
"240","2011-03-15",14.05
"241","2011-03-16",14.05
"242","2011-03-17",14.05
"243","2011-03-18",14.05
"244","2011-03-21",14.05
"245","2011-03-22",14.05
"246","2011-03-23",14.05
"247","2011-03-24",14.05
"248","2011-03-25",14.05
"249","2011-03-28",14.05
"250","2011-03-29",14.05
"251","2011-03-30",14.05
"252","2011-03-31",14.05
"253","2011-04-01",14.05
"254","2011-04-04",14.05
"255","2011-04-05",14.05
"256","2011-04-06",14.05
"257","2011-04-07",14.05
"258","2011-04-08",14.05
"259","2011-04-11",14.05
"260","2011-04-12",14.05
"261","2011-04-13",14.05
"262","2011-04-14",14.05
"263","2011-04-15",14.05
"264","2011-04-18",14.05
"265","2011-04-19",14.05
"266","2011-04-20",14.05
"267","2011-04-21",14.05
"268","2011-04-25",14.05
"269","2011-04-26",14.05
"270","2011-04-27",14.05
"271","2011-04-28",14.05
"272","2011-04-29",14.05
"273","2011-05-02",14.05
"274","2011-05-03",14.05
"275","2011-05-04",14.05
"276","2011-05-05",14.05
"277","2011-05-06",14.05
"278","2011-05-09",14.05
"279","2011-05-10",14.05
"280","2011-05-11",14.05
"281","2011-05-12",14.05
"282","2011-05-13",14.05
"283","2011-05-16",14.05
"284","2011-05-17",14.05
"285","2011-05-18",14.05
"286","2011-05-19",14.05
"287","2011-05-20",14.05
"288","2011-05-23",14.05
"289","2011-05-24",14.05
"290","2011-05-25",14.05
"291","2011-05-26",14.05
"292","2011-05-27",14.05
"293","2011-05-31",14.05
"294","2011-06-01",14.05
"295","2011-06-02",14.05
"296","2011-06-03",14.05
"297","2011-06-06",14.05
"298","2011-06-07",14.05
"299","2011-06-08",14.05
"300","2011-06-09",14.05
"301","2011-06-10",14.05
"302","2011-06-13",13.8
"303","2011-06-14",13.8
"304","2011-06-15",13.8
"305","2011-06-16",13.8
"306","2011-06-17",13.8
"307","2011-06-20",13.8
"308","2011-06-21",13.8
"309","2011-06-22",13.8
"310","2011-06-23",13.8
"311","2011-06-24",13.8
"312","2011-06-27",13.8
"313","2011-06-28",13.8
"314","2011-06-29",13.8
"315","2011-06-30",13.8
"316","2011-07-01",13.8
"317","2011-07-05",13.8
"318","2011-07-06",13.8
"319","2011-07-07",13.8
"320","2011-07-08",13.8
"321","2011-07-11",13.8
"322","2011-07-12",13.8
"323","2011-07-13",13.8
"324","2011-07-14",13.8
"325","2011-07-15",13.8
"326","2011-07-18",13.8
"327","2011-07-19",13.8
"328","2011-07-20",12.61
"329","2011-07-21",12.61
"330","2011-07-22",12.6
"331","2011-07-25",12.75
"332","2011-07-26",12.75
"333","2011-07-27",13
"334","2011-07-28",13
"335","2011-07-29",13
"336","2011-08-01",13
"337","2011-08-02",13.5
"338","2011-08-03",13.5
"339","2011-08-04",13.5
"340","2011-08-05",13.5
"341","2011-08-08",13.5
"342","2011-08-09",13.5
"343","2011-08-10",13.5
"344","2011-08-11",13.5
"345","2011-08-12",13.5
"346","2011-08-15",13.5
"347","2011-08-16",13.5
"348","2011-08-17",13
"349","2011-08-18",13
"350","2011-08-19",13
"351","2011-08-22",13
"352","2011-08-23",13
"353","2011-08-24",13
"354","2011-08-25",13
"355","2011-08-26",13
"356","2011-08-29",13
"357","2011-08-30",13
"358","2011-08-31",13
"359","2011-09-01",13
"360","2011-09-02",13
"361","2011-09-06",13
"362","2011-09-07",13
"363","2011-09-08",13
"364","2011-09-09",13
"365","2011-09-12",13
"366","2011-09-13",13
"367","2011-09-14",13
"368","2011-09-15",13
"369","2011-09-16",13
"370","2011-09-19",13
"371","2011-09-20",13
"372","2011-09-21",13
"373","2011-09-22",13
"374","2011-09-23",13
"375","2011-09-26",13
"376","2011-09-27",13
"377","2011-09-28",13
"378","2011-09-29",13
"379","2011-09-30",13
"380","2011-10-03",13
"381","2011-10-04",13
"382","2011-10-05",13
"383","2011-10-06",13
"384","2011-10-07",13
"385","2011-10-10",13
"386","2011-10-11",13
"387","2011-10-12",13
"388","2011-10-13",13
"389","2011-10-14",13
"390","2011-10-17",13
"391","2011-10-18",13
"392","2011-10-19",13
"393","2011-10-20",13
"394","2011-10-21",13
"395","2011-10-24",13
"396","2011-10-25",13
"397","2011-10-26",13
"398","2011-10-27",13
"399","2011-10-28",13
"400","2011-10-31",13
"401","2011-11-01",13
"402","2011-11-02",13
"403","2011-11-03",13
"404","2011-11-04",13
"405","2011-11-07",13
"406","2011-11-08",13
"407","2011-11-09",13
"408","2011-11-10",13
"409","2011-11-11",13
"410","2011-11-14",13
"411","2011-11-15",13
"412","2011-11-16",13
"413","2011-11-17",13
"414","2011-11-18",13
"415","2011-11-21",13
"416","2011-11-22",13
"417","2011-11-23",13
"418","2011-11-25",13
"419","2011-11-28",13.5
"420","2011-11-29",13.5
"421","2011-11-30",13.5
"422","2011-12-01",13.5
"423","2011-12-02",13
"424","2011-12-05",13
"425","2011-12-06",13
"426","2011-12-07",13
"427","2011-12-08",13
"428","2011-12-09",13
"429","2011-12-12",13
"430","2011-12-13",13
"431","2011-12-14",13
"432","2011-12-15",13
"433","2011-12-16",13
"434","2011-12-19",13
"435","2011-12-20",13
"436","2011-12-21",13
"437","2011-12-22",13
"438","2011-12-23",13
"439","2011-12-27",13
"440","2011-12-28",13
"441","2011-12-29",13
"442","2011-12-30",13
"443","2012-01-03",13
"444","2012-01-04",13
"445","2012-01-05",13
"446","2012-01-06",13
"447","2012-01-09",13
"448","2012-01-10",13
"449","2012-01-11",13
"450","2012-01-12",13
"451","2012-01-13",13
"452","2012-01-17",13
"453","2012-01-18",13
"454","2012-01-19",13
"455","2012-01-20",13
"456","2012-01-23",13
"457","2012-01-24",13
"458","2012-01-25",13
"459","2012-01-26",13
"460","2012-01-27",13
"461","2012-01-30",13
"462","2012-01-31",13
"463","2012-02-01",13
"464","2012-02-02",13
"465","2012-02-03",13
"466","2012-02-06",13
"467","2012-02-07",13.5
"468","2012-02-08",13.5
"469","2012-02-09",13.5
"470","2012-02-10",13.5
"471","2012-02-13",13.5
"472","2012-02-14",13.5
"473","2012-02-15",15.5
"474","2012-02-16",15.5
"475","2012-02-17",15.5
"476","2012-02-21",15.5
"477","2012-02-22",15.5
"478","2012-02-23",15.5
"479","2012-02-24",15.5
"480","2012-02-27",15.5
"481","2012-02-28",15.5
"482","2012-02-29",15.5
"483","2012-03-01",15.5
"484","2012-03-02",15.5
"485","2012-03-05",15.5
"486","2012-03-06",15.5
"487","2012-03-07",15.5
"488","2012-03-08",15.5
"489","2012-03-09",14
"490","2012-03-12",14
"491","2012-03-13",14
"492","2012-03-14",14
"493","2012-03-15",14
"494","2012-03-16",14
"495","2012-03-19",14
"496","2012-03-20",14
"497","2012-03-21",14
"498","2012-03-22",14
"499","2012-03-23",14
"500","2012-03-26",14
"501","2012-03-27",14
"502","2012-03-28",14
"503","2012-03-29",14
"504","2012-03-30",14
"505","2012-04-02",14
"506","2012-04-03",14
"507","2012-04-04",14
"508","2012-04-05",14
"509","2012-04-09",14
"510","2012-04-10",14
"511","2012-04-11",14
"512","2012-04-12",14
"513","2012-04-13",14
"514","2012-04-16",14
"515","2012-04-17",14.75
"516","2012-04-18",14.75
"517","2012-04-19",15
"518","2012-04-20",14.9
"519","2012-04-23",14.9
"520","2012-04-24",14.9
"521","2012-04-25",14.9
"522","2012-04-26",14.9
"523","2012-04-27",14.75
"524","2012-04-30",14.75
"525","2012-05-01",14.75
"526","2012-05-02",14.75
"527","2012-05-03",14.75
"528","2012-05-04",14.75
"529","2012-05-07",13
"530","2012-05-08",13
"531","2012-05-09",12.5
"532","2012-05-10",12.5
"533","2012-05-11",12.5
"534","2012-05-14",12.5
"535","2012-05-15",12.5
"536","2012-05-16",12.5
"537","2012-05-17",12.5
"538","2012-05-18",12.5
"539","2012-05-21",12.5
"540","2012-05-22",12.5
"541","2012-05-23",12.5
"542","2012-05-24",12.5
"543","2012-05-25",12.5
"544","2012-05-29",12.5
"545","2012-05-30",12.5
"546","2012-05-31",12.5
"547","2012-06-01",12.5
"548","2012-06-04",12.5
"549","2012-06-05",12.5
"550","2012-06-06",12.5
"551","2012-06-07",12.5
"552","2012-06-08",12.5
"553","2012-06-11",12.5
"554","2012-06-12",12.5
"555","2012-06-13",12.5
"556","2012-06-14",12.5
"557","2012-06-15",12.5
"558","2012-06-18",13
"559","2012-06-19",13
"560","2012-06-20",13
"561","2012-06-21",13
"562","2012-06-22",13
"563","2012-06-25",13
"564","2012-06-26",13
"565","2012-06-27",13
"566","2012-06-28",13
"567","2012-06-29",13
"568","2012-07-02",13
"569","2012-07-03",13
"570","2012-07-05",13
"571","2012-07-06",13
"572","2012-07-09",13
"573","2012-07-10",13
"574","2012-07-11",13
"575","2012-07-12",13
"576","2012-07-13",13
"577","2012-07-16",13
"578","2012-07-17",13
"579","2012-07-18",13
"580","2012-07-19",13
"581","2012-07-20",13
"582","2012-07-23",13
"583","2012-07-24",13
"584","2012-07-25",13
"585","2012-07-26",13
"586","2012-07-27",13
"587","2012-07-30",13
"588","2012-07-31",13
"589","2012-08-01",13
"590","2012-08-02",13
"591","2012-08-03",13
"592","2012-08-06",13
"593","2012-08-07",13
"594","2012-08-08",13
"595","2012-08-09",13
"596","2012-08-10",13
"597","2012-08-13",13
"598","2012-08-14",13
"599","2012-08-15",13
"600","2012-08-16",13
"601","2012-08-17",13
"602","2012-08-20",13.5
"603","2012-08-21",13.5
"604","2012-08-22",13.5
"605","2012-08-23",13.5
"606","2012-08-24",13.5
"607","2012-08-27",13.5
"608","2012-08-28",13.5
"609","2012-08-29",13.5
"610","2012-08-30",13.5
"611","2012-08-31",13.5
"612","2012-09-04",13.5
"613","2012-09-05",13.5
"614","2012-09-06",13.5
"615","2012-09-07",13.5
"616","2012-09-10",13.5
"617","2012-09-11",13.5
"618","2012-09-12",13.5
"619","2012-09-13",13.5
"620","2012-09-14",13.5
"621","2012-09-17",13.7
"622","2012-09-18",13.5
"623","2012-09-19",13.5
"624","2012-09-20",13.8
"625","2012-09-21",13.8
"626","2012-09-24",13.8
"627","2012-09-25",13.8
"628","2012-09-26",13.8
"629","2012-09-27",13.8
"630","2012-09-28",13.8
"631","2012-10-01",13.8
"632","2012-10-02",13.8
"633","2012-10-03",13.8
"634","2012-10-04",13.8
"635","2012-10-05",13.8
"636","2012-10-08",13.8
"637","2012-10-09",13.8
"638","2012-10-10",13.8
"639","2012-10-11",13.8
"640","2012-10-12",13.8
"641","2012-10-15",13.8
"642","2012-10-16",13.8
"643","2012-10-17",13.8
"644","2012-10-18",13.8
"645","2012-10-19",13.8
"646","2012-10-22",13.8
"647","2012-10-23",13.8
"648","2012-10-24",13.8
"649","2012-10-25",13.8
"650","2012-10-26",13.8
"651","2012-10-31",13.8
"652","2012-11-01",13.8
"653","2012-11-02",13.8
"654","2012-11-05",13.8
"655","2012-11-06",13.8
"656","2012-11-07",13.8
"657","2012-11-08",13.8
"658","2012-11-09",14
"659","2012-11-12",14
"660","2012-11-13",14
"661","2012-11-14",14
"662","2012-11-15",13.5
"663","2012-11-16",13.5
"664","2012-11-19",13.5
"665","2012-11-20",13.5
"666","2012-11-21",13.5
"667","2012-11-23",13.5
"668","2012-11-26",13.25
"669","2012-11-27",13.25
"670","2012-11-28",13.25
"671","2012-11-29",13.25
"672","2012-11-30",13.25
"673","2012-12-03",13.25
"674","2012-12-04",13.25
"675","2012-12-05",13.25
"676","2012-12-06",13.25
"677","2012-12-07",13.25
"678","2012-12-10",13.25
"679","2012-12-11",13.5
"680","2012-12-12",13.5
"681","2012-12-13",13.5
"682","2012-12-14",13.5
"683","2012-12-17",13.5
"684","2012-12-18",13.5
"685","2012-12-19",13.5
"686","2012-12-20",13.5
"687","2012-12-21",13.5
"688","2012-12-24",13.5
"689","2012-12-26",13.5
"690","2012-12-27",13.5
"691","2012-12-28",13.5
"692","2012-12-31",13.5
"693","2013-01-02",13.5
"694","2013-01-03",13.5
"695","2013-01-04",13.5
"696","2013-01-07",13.5
"697","2013-01-08",13.5
"698","2013-01-09",13.5
"699","2013-01-10",13.5
"700","2013-01-11",13.5
"701","2013-01-14",13.5
"702","2013-01-15",13.5
"703","2013-01-16",13.5
"704","2013-01-17",13.5
"705","2013-01-18",13.5
"706","2013-01-22",13.75
"707","2013-01-23",13.75
"708","2013-01-24",14
"709","2013-01-25",14
"710","2013-01-28",14
"711","2013-01-29",14
"712","2013-01-30",13.75
"713","2013-01-31",13.75
"714","2013-02-01",13.75
"715","2013-02-04",13.75
"716","2013-02-05",13.75
"717","2013-02-06",14.31
"718","2013-02-07",14.31
"719","2013-02-08",14.31
"720","2013-02-11",14.31
"721","2013-02-12",14.31
"722","2013-02-13",14.31
"723","2013-02-14",14.31
"724","2013-02-15",14.5
"725","2013-02-19",14.5
"726","2013-02-20",14.5
"727","2013-02-21",14.5
"728","2013-02-22",14.5
"729","2013-02-25",16
"730","2013-02-26",16
"731","2013-02-27",16
"732","2013-02-28",16
"733","2013-03-01",16
"734","2013-03-04",16
"735","2013-03-05",16
"736","2013-03-06",18
"737","2013-03-07",22
"738","2013-03-08",22
"739","2013-03-11",19.25
"740","2013-03-12",20.25
"741","2013-03-13",20.25
"742","2013-03-14",20.25
"743","2013-03-15",20.25
"744","2013-03-18",20.25
"745","2013-03-19",22
"746","2013-03-20",22
"747","2013-03-21",22
"748","2013-03-22",22
"749","2013-03-25",22
"750","2013-03-26",22
"751","2013-03-27",22
"752","2013-03-28",22
"753","2013-04-01",22
"754","2013-04-02",22
"755","2013-04-03",22
"756","2013-04-04",22
"757","2013-04-05",22
"758","2013-04-08",21.5
"759","2013-04-09",21.5
"760","2013-04-10",21.5
"761","2013-04-11",21.5
"762","2013-04-12",21.5
"763","2013-04-15",21.5
"764","2013-04-16",21.5
"765","2013-04-17",21.5
"766","2013-04-18",21.5
"767","2013-04-19",21.5
"768","2013-04-22",21.5
"769","2013-04-23",21.5
"770","2013-04-24",21.5
"771","2013-04-25",22
"772","2013-04-26",22
"773","2013-04-29",22
"774","2013-04-30",22
"775","2013-05-01",22
"776","2013-05-02",22
"777","2013-05-03",22
"778","2013-05-06",22
"779","2013-05-07",22
"780","2013-05-08",22
"781","2013-05-09",22
"782","2013-05-10",22
"783","2013-05-13",22
"784","2013-05-14",22
"785","2013-05-15",23
"786","2013-05-16",23
"787","2013-05-17",23
"788","2013-05-20",23
"789","2013-05-21",20
"790","2013-05-22",20
"791","2013-05-23",20
"792","2013-05-24",20
"793","2013-05-28",21.99
"794","2013-05-29",21.99
"795","2013-05-30",21.99
"796","2013-05-31",21.99
"797","2013-06-03",21.99
"798","2013-06-04",21.99
"799","2013-06-05",21.99
"800","2013-06-06",21.99
"801","2013-06-07",21.99
"802","2013-06-10",21.99
"803","2013-06-11",21.99
"804","2013-06-12",21.25
"805","2013-06-13",21.25
"806","2013-06-14",21
"807","2013-06-17",20.549999
"808","2013-06-18",21
"809","2013-06-19",21
"810","2013-06-20",21
"811","2013-06-21",20
"812","2013-06-24",20
"813","2013-06-25",20
"814","2013-06-26",20
"815","2013-06-27",20
"816","2013-06-28",20
"817","2013-07-01",20
"818","2013-07-02",19.01
"819","2013-07-03",19.01
"820","2013-07-05",20
"821","2013-07-08",21.74
"822","2013-07-09",19.360001
"823","2013-07-10",19
"824","2013-07-11",19
"825","2013-07-12",19
"826","2013-07-15",19
"827","2013-07-16",19.27
"828","2013-07-17",19.27
"829","2013-07-18",19.27
"830","2013-07-19",19.27
"831","2013-07-22",19.27
"832","2013-07-23",20.549999
"833","2013-07-24",20.549999
"834","2013-07-25",20.549999
"835","2013-07-26",20.549999
"836","2013-07-29",20.549999
"837","2013-07-30",21.9
"838","2013-07-31",21.9
"839","2013-08-01",21.9
"840","2013-08-02",21
"841","2013-08-05",21
"842","2013-08-06",21.799999
"843","2013-08-07",21.799999
"844","2013-08-08",21.799999
"845","2013-08-09",21.799999
"846","2013-08-12",22
"847","2013-08-13",22
"848","2013-08-14",22
"849","2013-08-15",22
"850","2013-08-16",22
"851","2013-08-19",22
"852","2013-08-20",22
"853","2013-08-21",22
"854","2013-08-22",22
"855","2013-08-23",22
"856","2013-08-26",22
"857","2013-08-27",22
"858","2013-08-28",22
"859","2013-08-29",22
"860","2013-08-30",22
"861","2013-09-03",22
"862","2013-09-04",22
"863","2013-09-05",22
"864","2013-09-06",22
"865","2013-09-09",22
"866","2013-09-10",22
"867","2013-09-11",22
"868","2013-09-12",22
"869","2013-09-13",22
"870","2013-09-16",22
"871","2013-09-17",21.6
"872","2013-09-18",21.6
"873","2013-09-19",21.6
"874","2013-09-20",21.6
"875","2013-09-23",21.6
"876","2013-09-24",21.6
"877","2013-09-25",21.6
"878","2013-09-26",22
"879","2013-09-27",21
"880","2013-09-30",21
"881","2013-10-01",21
"882","2013-10-02",21
"883","2013-10-03",22
"884","2013-10-04",22
"885","2013-10-07",22
"886","2013-10-08",22
"887","2013-10-09",22
"888","2013-10-10",22
"889","2013-10-11",22
"890","2013-10-14",22
"891","2013-10-15",22
"892","2013-10-16",22
"893","2013-10-17",22
"894","2013-10-18",22
"895","2013-10-21",22
"896","2013-10-22",22
"897","2013-10-23",22
"898","2013-10-24",22
"899","2013-10-25",22
"900","2013-10-28",22
"901","2013-10-29",22
"902","2013-10-30",22
"903","2013-10-31",22
"904","2013-11-01",22
"905","2013-11-04",22
"906","2013-11-05",22
"907","2013-11-06",22
"908","2013-11-07",20.110001
"909","2013-11-08",20.110001
"910","2013-11-11",20
"911","2013-11-12",20
"912","2013-11-13",20
"913","2013-11-14",20
"914","2013-11-15",20
"915","2013-11-18",20
"916","2013-11-19",20
"917","2013-11-20",20
"918","2013-11-21",20
"919","2013-11-22",19.5
"920","2013-11-25",19.5
"921","2013-11-26",19
"922","2013-11-27",19
"923","2013-11-29",19
"924","2013-12-02",19
"925","2013-12-03",19
"926","2013-12-04",19
"927","2013-12-05",19
"928","2013-12-06",19
"929","2013-12-09",19
"930","2013-12-10",19
"931","2013-12-11",19
"932","2013-12-12",19
"933","2013-12-13",19
"934","2013-12-16",19
"935","2013-12-17",19
"936","2013-12-18",19
"937","2013-12-19",19
"938","2013-12-20",19.5
"939","2013-12-23",19.5
"940","2013-12-24",20
"941","2013-12-26",20
"942","2013-12-27",20
"943","2013-12-30",20
"944","2013-12-31",20.9
"945","2014-01-02",20.98
"946","2014-01-03",20.98
"947","2014-01-06",20.98
"948","2014-01-07",20.120001
"949","2014-01-08",20.120001
"950","2014-01-09",20
"951","2014-01-10",20.91
"952","2014-01-13",20.91
"953","2014-01-14",20.059999
"954","2014-01-15",20.99
"955","2014-01-16",20
"956","2014-01-17",20
"957","2014-01-21",20
"958","2014-01-22",20
"959","2014-01-23",20
"960","2014-01-24",20
"961","2014-01-27",20
"962","2014-01-28",20
"963","2014-01-29",20
"964","2014-01-30",20
"965","2014-01-31",20
"966","2014-02-03",20
"967","2014-02-04",20
"968","2014-02-05",20
"969","2014-02-06",20
"970","2014-02-07",20
"971","2014-02-10",20
"972","2014-02-11",20
"973","2014-02-12",20
"974","2014-02-13",20
"975","2014-02-14",20
"976","2014-02-18",20
"977","2014-02-19",19.5
"978","2014-02-20",18.799999
"979","2014-02-21",18.799999
"980","2014-02-24",18.799999
"981","2014-02-25",18.799999
"982","2014-02-26",18.799999
"983","2014-02-27",20
"984","2014-02-28",20
"985","2014-03-03",21
"986","2014-03-04",21.5
"987","2014-03-05",21.5
"988","2014-03-06",21.5
"989","2014-03-07",21.5
"990","2014-03-10",21.5
"991","2014-03-11",21.5
"992","2014-03-12",21.5
"993","2014-03-13",21.5
"994","2014-03-14",21.5
"995","2014-03-17",21.5
"996","2014-03-18",21.5
"997","2014-03-19",21.5
"998","2014-03-20",21.549999
"999","2014-03-21",21.549999
"1000","2014-03-24",21.549999
"1001","2014-03-25",22
"1002","2014-03-26",22
"1003","2014-03-27",22
"1004","2014-03-28",22
"1005","2014-03-31",22
"1006","2014-04-01",22
"1007","2014-04-02",22
"1008","2014-04-03",22
"1009","2014-04-04",22
"1010","2014-04-07",22
"1011","2014-04-08",22
"1012","2014-04-09",22
"1013","2014-04-10",22
"1014","2014-04-11",22
"1015","2014-04-14",22
"1016","2014-04-15",22
"1017","2014-04-16",21.75
"1018","2014-04-17",21.75
"1019","2014-04-21",21.75
"1020","2014-04-22",21.75
"1021","2014-04-23",22
"1022","2014-04-24",22
"1023","2014-04-25",22
"1024","2014-04-28",22
"1025","2014-04-29",22
"1026","2014-04-30",22
"1027","2014-05-01",22
"1028","2014-05-02",22
"1029","2014-05-05",22
"1030","2014-05-06",22
"1031","2014-05-07",22
"1032","2014-05-08",22
"1033","2014-05-09",22
"1034","2014-05-12",21.700001
"1035","2014-05-13",21.65
"1036","2014-05-14",20.75
"1037","2014-05-15",18
"1038","2014-05-16",18
"1039","2014-05-19",18
"1040","2014-05-20",18
"1041","2014-05-21",17.9
"1042","2014-05-22",17.9
"1043","2014-05-23",18.1
"1044","2014-05-27",18.049999
"1045","2014-05-28",18
"1046","2014-05-29",17.9
"1047","2014-05-30",17.940001
"1048","2014-06-02",18
"1049","2014-06-03",17.799999
"1050","2014-06-04",17.809999
"1051","2014-06-05",17.940001
"1052","2014-06-06",17.9
"1053","2014-06-09",17.82
"1054","2014-06-10",17.76
"1055","2014-06-11",17.790001
"1056","2014-06-12",17.77
"1057","2014-06-13",17.9
"1058","2014-06-16",17.98
"1059","2014-06-17",17.950001
"1060","2014-06-18",17.870001
"1061","2014-06-19",17.690001
"1062","2014-06-20",16.059999
"1063","2014-06-23",16.52
"1064","2014-06-24",16.75
"1065","2014-06-25",16.65
"1066","2014-06-26",16.42
"1067","2014-06-27",16.299999
"1068","2014-06-30",17
"1069","2014-07-01",17.18
"1070","2014-07-02",17.030001
"1071","2014-07-03",17.200001
"1072","2014-07-07",16.299999
"1073","2014-07-08",16.549999
"1074","2014-07-09",16.940001
"1075","2014-07-10",16.860001
"1076","2014-07-11",17
"1077","2014-07-14",17.280001
