"","date","EVGN"
"213","2011-08-18",3.99
"214","2011-08-19",3.99
"215","2011-08-22",3.99
"216","2011-08-23",3.99
"217","2011-08-24",3.99
"218","2011-08-25",3.99
"219","2011-08-26",3.99
"220","2011-08-29",3.99
"221","2011-08-30",3.99
"222","2011-08-31",3.99
"223","2011-09-01",3.99
"224","2011-09-02",3.99
"225","2011-09-06",3.99
"226","2011-09-07",3.99
"227","2011-09-08",3.99
"228","2011-09-09",3.99
"229","2011-09-12",3.99
"230","2011-09-13",3.99
"231","2011-09-14",3.99
"232","2011-09-15",3.99
"233","2011-09-16",3.99
"234","2011-09-19",3.99
"235","2011-09-20",3.99
"236","2011-09-21",3.99
"237","2011-09-22",3.99
"238","2011-09-23",3.99
"239","2011-09-26",3.99
"240","2011-09-27",3.99
"241","2011-09-28",3.99
"242","2011-09-29",3.99
"243","2011-09-30",3.99
"244","2011-10-03",3.99
"245","2011-10-04",3.99
"246","2011-10-05",3.99
"247","2011-10-06",3.99
"248","2011-10-07",3.99
"249","2011-10-10",3.99
"250","2011-10-11",3.99
"251","2011-10-12",3.99
"252","2011-10-13",3.99
"253","2011-10-14",3.99
"254","2011-10-17",3.99
"255","2011-10-18",3.99
"256","2011-10-19",3.99
"257","2011-10-20",3.99
"258","2011-10-21",3.99
"259","2011-10-24",3.99
"260","2011-10-25",3.99
"261","2011-10-26",3.99
"262","2011-10-27",3.99
"263","2011-10-28",3.99
"264","2011-10-31",3.99
"265","2011-11-01",3.99
"266","2011-11-02",3.99
"267","2011-11-03",3.99
"268","2011-11-04",3.99
"269","2011-11-07",3.99
"270","2011-11-08",3.99
"271","2011-11-09",3.99
"272","2011-11-10",3.99
"273","2011-11-11",3.99
"274","2011-11-14",3.99
"275","2011-11-15",3.99
"276","2011-11-16",3.99
"277","2011-11-17",3.99
"278","2011-11-18",3.99
"279","2011-11-21",3.99
"280","2011-11-22",3.99
"281","2011-11-23",3.99
"282","2011-11-25",3.99
"283","2011-11-28",3.99
"284","2011-11-29",3.99
"285","2011-11-30",3.95
"286","2011-12-01",3.95
"287","2011-12-02",3.95
"288","2011-12-05",3.95
"289","2011-12-06",3.95
"290","2011-12-07",3.95
"291","2011-12-08",3.95
"292","2011-12-09",3.95
"293","2011-12-12",3.95
"294","2011-12-13",4.25
"295","2011-12-14",4.1
"296","2011-12-15",4.1
"297","2011-12-16",4.1
"298","2011-12-19",4.1
"299","2011-12-20",4.1
"300","2011-12-21",4.1
"301","2011-12-22",4.1
"302","2011-12-23",4.1
"303","2011-12-27",4.1
"304","2011-12-28",4.1
"305","2011-12-29",4.1
"306","2011-12-30",4.1
"307","2012-01-03",4.1
"308","2012-01-04",4.1
"309","2012-01-05",4.1
"310","2012-01-06",4.1
"311","2012-01-09",4.13
"312","2012-01-10",4.13
"313","2012-01-11",4.13
"314","2012-01-12",4.13
"315","2012-01-13",4.13
"316","2012-01-17",4.13
"317","2012-01-18",4.13
"318","2012-01-19",4.13
"319","2012-01-20",4.13
"320","2012-01-23",4.13
"321","2012-01-24",4.13
"322","2012-01-25",4.13
"323","2012-01-26",4.13
"324","2012-01-27",4.13
"325","2012-01-30",4.13
"326","2012-01-31",4.13
"327","2012-02-01",4.13
"328","2012-02-02",4.13
"329","2012-02-03",4.25
"330","2012-02-06",4.25
"331","2012-02-07",4.25
"332","2012-02-08",4.25
"333","2012-02-09",4.25
"334","2012-02-10",4.25
"335","2012-02-13",4.25
"336","2012-02-14",4.25
"337","2012-02-15",4.25
"338","2012-02-16",4.25
"339","2012-02-17",4.25
"340","2012-02-21",4.25
"341","2012-02-22",4.25
"342","2012-02-23",4.45
"343","2012-02-24",4.45
"344","2012-02-27",4.45
"345","2012-02-28",4.45
"346","2012-02-29",4.45
"347","2012-03-01",4.45
"348","2012-03-02",4.45
"349","2012-03-05",4.45
"350","2012-03-06",4.45
"351","2012-03-07",4.45
"352","2012-03-08",4.45
"353","2012-03-09",4.45
"354","2012-03-12",4.45
"355","2012-03-13",4.1
"356","2012-03-14",4.1
"357","2012-03-15",4.1
"358","2012-03-16",4.1
"359","2012-03-19",4.1
"360","2012-03-20",4.1
"361","2012-03-21",4.1
"362","2012-03-22",4.1
"363","2012-03-23",4.1
"364","2012-03-26",4.1
"365","2012-03-27",4.1
"366","2012-03-28",4.1
"367","2012-03-29",4.1
"368","2012-03-30",4.1
"369","2012-04-02",4.1
"370","2012-04-03",4.1
"371","2012-04-04",4.1
"372","2012-04-05",4.1
"373","2012-04-09",4.1
"374","2012-04-10",4.1
"375","2012-04-11",4.1
"376","2012-04-12",4.1
"377","2012-04-13",4.78
"378","2012-04-16",4.78
"379","2012-04-17",4.78
"380","2012-04-18",4.63
"381","2012-04-19",4.63
"382","2012-04-20",4.63
"383","2012-04-23",4.63
"384","2012-04-24",4.63
"385","2012-04-25",4.55
"386","2012-04-26",4.55
"387","2012-04-27",4.55
"388","2012-04-30",4.55
"389","2012-05-01",4.55
"390","2012-05-02",4.55
"391","2012-05-03",4.55
"392","2012-05-04",4.55
"393","2012-05-07",4.55
"394","2012-05-08",4.55
"395","2012-05-09",4.55
"396","2012-05-10",4.55
"397","2012-05-11",4.55
"398","2012-05-14",4.55
"399","2012-05-15",4.55
"400","2012-05-16",4.55
"401","2012-05-17",4.25
"402","2012-05-18",4.25
"403","2012-05-21",4.25
"404","2012-05-22",4.25
"405","2012-05-23",4.25
"406","2012-05-24",4.25
"407","2012-05-25",4.25
"408","2012-05-29",4.25
"409","2012-05-30",4.25
"410","2012-05-31",4.25
"411","2012-06-01",4.25
"412","2012-06-04",4.25
"413","2012-06-05",4.25
"414","2012-06-06",4.25
"415","2012-06-07",4.25
"416","2012-06-08",4.25
"417","2012-06-11",4.25
"418","2012-06-12",4.25
"419","2012-06-13",4.25
"420","2012-06-14",4.25
"421","2012-06-15",4.25
"422","2012-06-18",4.25
"423","2012-06-19",4.25
"424","2012-06-20",4.25
"425","2012-06-21",4.25
"426","2012-06-22",4.25
"427","2012-06-25",4.25
"428","2012-06-26",4.25
"429","2012-06-27",4.25
"430","2012-06-28",4.25
"431","2012-06-29",4.25
"432","2012-07-02",4.25
"433","2012-07-03",4.25
"434","2012-07-05",4.25
"435","2012-07-06",4.25
"436","2012-07-09",4.25
"437","2012-07-10",4.25
"438","2012-07-11",4.25
"439","2012-07-12",4.25
"440","2012-07-13",4.25
"441","2012-07-16",4.25
"442","2012-07-17",4.25
"443","2012-07-18",4.25
"444","2012-07-19",4.25
"445","2012-07-20",4.25
"446","2012-07-23",4.25
"447","2012-07-24",4.25
"448","2012-07-25",4.25
"449","2012-07-26",4.25
"450","2012-07-27",4.25
"451","2012-07-30",4.16
"452","2012-07-31",4.16
"453","2012-08-01",4.16
"454","2012-08-02",4.16
"455","2012-08-03",4.2
"456","2012-08-06",4.2
"457","2012-08-07",4.2
"458","2012-08-08",4.2
"459","2012-08-09",4.2
"460","2012-08-10",4.2
"461","2012-08-13",4.2
"462","2012-08-14",4.2
"463","2012-08-15",4.2
"464","2012-08-16",4.3
"465","2012-08-17",4.3
"466","2012-08-20",4.3
"467","2012-08-21",4.3
"468","2012-08-22",4.3
"469","2012-08-23",4.3
"470","2012-08-24",4.3
"471","2012-08-27",4.3
"472","2012-08-28",4.3
"473","2012-08-29",4.3
"474","2012-08-30",4.3
"475","2012-08-31",4.3
"476","2012-09-04",4.3
"477","2012-09-05",4.3
"478","2012-09-06",3.52
"479","2012-09-07",3.52
"480","2012-09-10",3.77
"481","2012-09-11",3.85
"482","2012-09-12",3.85
"483","2012-09-13",3.85
"484","2012-09-14",3.85
"485","2012-09-17",3.85
"486","2012-09-18",3.85
"487","2012-09-19",3.75
"488","2012-09-20",3.75
"489","2012-09-21",3.75
"490","2012-09-24",3.75
"491","2012-09-25",3.75
"492","2012-09-26",3.75
"493","2012-09-27",3.75
"494","2012-09-28",3.75
"495","2012-10-01",3.75
"496","2012-10-02",3.75
"497","2012-10-03",3.75
"498","2012-10-04",3.75
"499","2012-10-05",3.75
"500","2012-10-08",3.75
"501","2012-10-09",3.75
"502","2012-10-10",3.95
"503","2012-10-11",3.95
"504","2012-10-12",3.95
"505","2012-10-15",3.95
"506","2012-10-16",3.95
"507","2012-10-17",3.95
"508","2012-10-18",3.95
"509","2012-10-19",3.95
"510","2012-10-22",3.95
"511","2012-10-23",3.95
"512","2012-10-24",3.95
"513","2012-10-25",3.95
"514","2012-10-26",3.95
"515","2012-10-31",3.95
"516","2012-11-01",3.95
"517","2012-11-02",3.95
"518","2012-11-05",3.95
"519","2012-11-06",3.95
"520","2012-11-07",3.95
"521","2012-11-08",3.95
"522","2012-11-09",3.95
"523","2012-11-12",3.95
"524","2012-11-13",3.95
"525","2012-11-14",3.95
"526","2012-11-15",3.95
"527","2012-11-16",3.95
"528","2012-11-19",3.95
"529","2012-11-20",3.95
"530","2012-11-21",3.95
"531","2012-11-23",3.95
"532","2012-11-26",3.95
"533","2012-11-27",4.65
"534","2012-11-28",4.65
"535","2012-11-29",4.65
"536","2012-11-30",4.65
"537","2012-12-03",4.65
"538","2012-12-04",4.65
"539","2012-12-05",4.65
"540","2012-12-06",4.65
"541","2012-12-07",4.65
"542","2012-12-10",4.65
"543","2012-12-11",4.65
"544","2012-12-12",4.65
"545","2012-12-13",4.65
"546","2012-12-14",4.65
"547","2012-12-17",4.65
"548","2012-12-18",4.65
"549","2012-12-19",4.65
"550","2012-12-20",4.65
"551","2012-12-21",4.7
"552","2012-12-24",4.7
"553","2012-12-26",4.7
"554","2012-12-27",4.7
"555","2012-12-28",4.7
"556","2012-12-31",4.7
"557","2013-01-02",4.7
"558","2013-01-03",5.17
"559","2013-01-04",5.16
"560","2013-01-07",5.16
"561","2013-01-08",5.16
"562","2013-01-09",5.16
"563","2013-01-10",5.16
"564","2013-01-11",5.16
"565","2013-01-14",5.16
"566","2013-01-15",5.16
"567","2013-01-16",5.16
"568","2013-01-17",5.16
"569","2013-01-18",5.16
"570","2013-01-22",5.16
"571","2013-01-23",5.16
"572","2013-01-24",5.16
"573","2013-01-25",5.16
"574","2013-01-28",5.16
"575","2013-01-29",5.16
"576","2013-01-30",5.16
"577","2013-01-31",5.16
"578","2013-02-01",5.16
"579","2013-02-04",5.16
"580","2013-02-05",5.16
"581","2013-02-06",5.16
"582","2013-02-07",5.16
"583","2013-02-08",5.16
"584","2013-02-11",5.16
"585","2013-02-12",5.16
"586","2013-02-13",5.16
"587","2013-02-14",5.16
"588","2013-02-15",5.16
"589","2013-02-19",5.15
"590","2013-02-20",5.15
"591","2013-02-21",5.05
"592","2013-02-22",5.05
"593","2013-02-25",5
"594","2013-02-26",5
"595","2013-02-27",5
"596","2013-02-28",5
"597","2013-03-01",5
"598","2013-03-04",5.05
"599","2013-03-05",5.05
"600","2013-03-06",5.05
"601","2013-03-07",5.05
"602","2013-03-08",5.05
"603","2013-03-11",5.05
"604","2013-03-12",5.05
"605","2013-03-13",5.05
"606","2013-03-14",5.05
"607","2013-03-15",5.05
"608","2013-03-18",5.05
"609","2013-03-19",5.05
"610","2013-03-20",5.05
"611","2013-03-21",5.05
"612","2013-03-22",5.05
"613","2013-03-25",5.05
"614","2013-03-26",5.05
"615","2013-03-27",5.05
"616","2013-03-28",5.05
"617","2013-04-01",5.05
"618","2013-04-02",5.05
"619","2013-04-03",5.05
"620","2013-04-04",5.05
"621","2013-04-05",5.05
"622","2013-04-08",5.05
"623","2013-04-09",5.05
"624","2013-04-10",5.05
"625","2013-04-11",5.05
"626","2013-04-12",5.05
"627","2013-04-15",5.05
"628","2013-04-16",5.05
"629","2013-04-17",5.05
"630","2013-04-18",5.05
"631","2013-04-19",5.05
"632","2013-04-22",5.05
"633","2013-04-23",5.05
"634","2013-04-24",5.05
"635","2013-04-25",5.05
"636","2013-04-26",5.05
"637","2013-04-29",5.05
"638","2013-04-30",5.05
"639","2013-05-01",5.05
"640","2013-05-02",5.05
"641","2013-05-03",5.05
"642","2013-05-06",5.05
"643","2013-05-07",5.05
"644","2013-05-08",5.05
"645","2013-05-09",5
"646","2013-05-10",5
"647","2013-05-13",5
"648","2013-05-14",5
"649","2013-05-15",5
"650","2013-05-16",5
"651","2013-05-17",5
"652","2013-05-20",5
"653","2013-05-21",5
"654","2013-05-22",5.44
"655","2013-05-23",5.44
"656","2013-05-24",5.44
"657","2013-05-28",5.6
"658","2013-05-29",5.6
"659","2013-05-30",5.6
"660","2013-05-31",5.6
"661","2013-06-03",5.6
"662","2013-06-04",5.6
"663","2013-06-05",5.6
"664","2013-06-06",5.6
"665","2013-06-07",5.6
"666","2013-06-10",6.35
"667","2013-06-11",6.4
"668","2013-06-12",6.4
"669","2013-06-13",6.4
"670","2013-06-14",6.4
"671","2013-06-17",6.4
"672","2013-06-18",6.4
"673","2013-06-19",6.4
"674","2013-06-20",6.4
"675","2013-06-21",6.4
"676","2013-06-24",6.4
"677","2013-06-25",6.4
"678","2013-06-26",6.4
"679","2013-06-27",6.4
"680","2013-06-28",6.4
"681","2013-07-01",6.2
"682","2013-07-02",6.2
"683","2013-07-03",6.2
"684","2013-07-05",6.2
"685","2013-07-08",6.2
"686","2013-07-09",6.2
"687","2013-07-10",6.2
"688","2013-07-11",6.2
"689","2013-07-12",6.2
"690","2013-07-15",6.2
"691","2013-07-16",6.2
"692","2013-07-17",6.2
"693","2013-07-18",6.2
"694","2013-07-19",6.2
"695","2013-07-22",6.2
"696","2013-07-23",6.2
"697","2013-07-24",6.2
"698","2013-07-25",6.2
"699","2013-07-26",5.83
"700","2013-07-29",5.83
"701","2013-07-30",5.83
"702","2013-07-31",5.75
"703","2013-08-01",5.75
"704","2013-08-02",5.75
"705","2013-08-05",5.75
"706","2013-08-06",5.75
"707","2013-08-07",5.75
"708","2013-08-08",5.75
"709","2013-08-09",5.75
"710","2013-08-12",5.75
"711","2013-08-13",5.75
"712","2013-08-14",5.75
"713","2013-08-15",5.75
"714","2013-08-16",5.75
"715","2013-08-19",5.75
"716","2013-08-20",5.75
"717","2013-08-21",5.75
"718","2013-08-22",5.75
"719","2013-08-23",5.75
"720","2013-08-26",5.75
"721","2013-08-27",5.75
"722","2013-08-28",5.75
"723","2013-08-29",5.75
"724","2013-08-30",5.75
"725","2013-09-03",5.75
"726","2013-09-04",5.75
"727","2013-09-05",5.75
"728","2013-09-06",5.75
"729","2013-09-09",5.75
"730","2013-09-10",5.75
"731","2013-09-11",5.75
"732","2013-09-12",5.75
"733","2013-09-13",5.75
"734","2013-09-16",5.75
"735","2013-09-17",5.75
"736","2013-09-18",5.75
"737","2013-09-19",5.75
"738","2013-09-20",5.75
"739","2013-09-23",5.75
"740","2013-09-24",5.75
"741","2013-09-25",5.75
"742","2013-09-26",5.75
"743","2013-09-27",5.75
"744","2013-09-30",7.6
"745","2013-10-01",7.6
"746","2013-10-02",7.6
"747","2013-10-03",7.6
"748","2013-10-04",7.6
"749","2013-10-07",7.6
"750","2013-10-08",7.6
"751","2013-10-09",7.6
"752","2013-10-10",8.11
"753","2013-10-11",8.11
"754","2013-10-14",8.44
"755","2013-10-15",8.44
"756","2013-10-16",8.44
"757","2013-10-17",9.05
"758","2013-10-18",9.05
"759","2013-10-21",8.3
"760","2013-10-22",8.9
"761","2013-10-23",8.9
"762","2013-10-24",8.79
"763","2013-10-25",8.79
"764","2013-10-28",8.6
"765","2013-10-29",8.6
"766","2013-10-30",8.37
"767","2013-10-31",8.15
"768","2013-11-01",8.15
"769","2013-11-04",8.43
"770","2013-11-05",8.42
"771","2013-11-06",9
"772","2013-11-07",9
"773","2013-11-08",9
"774","2013-11-11",9
"775","2013-11-12",8.73
"776","2013-11-13",8.73
"777","2013-11-14",8.73
"778","2013-11-15",8.73
"779","2013-11-18",8.73
"780","2013-11-19",16.98
"781","2013-11-20",16.620001
"782","2013-11-21",17.23
"783","2013-11-22",16.74
"784","2013-11-25",17.02
"785","2013-11-26",16.76
"786","2013-11-27",17.34
"787","2013-11-29",17.030001
"788","2013-12-02",17.27
"789","2013-12-03",17.49
"790","2013-12-04",17.610001
"791","2013-12-05",18.639999
"792","2013-12-06",18.24
"793","2013-12-09",18.99
"794","2013-12-10",19.1
"795","2013-12-11",19.629999
"796","2013-12-12",19.99
"797","2013-12-13",19.75
"798","2013-12-16",18.75
"799","2013-12-17",18.99
"800","2013-12-18",18.799999
"801","2013-12-19",18.809999
"802","2013-12-20",18.719999
"803","2013-12-23",18.950001
"804","2013-12-24",18.879999
"805","2013-12-26",19.620001
"806","2013-12-27",19.48
"807","2013-12-30",19.32
"808","2013-12-31",19.65
"809","2014-01-02",19.23
"810","2014-01-03",19.24
"811","2014-01-06",19.6
"812","2014-01-07",19.809999
"813","2014-01-08",19.49
"814","2014-01-09",19.379999
"815","2014-01-10",19.52
"816","2014-01-13",19.450001
"817","2014-01-14",19.5
"818","2014-01-15",19.48
"819","2014-01-16",19.379999
"820","2014-01-17",19.27
"821","2014-01-21",18.799999
"822","2014-01-22",18.6
"823","2014-01-23",18.24
"824","2014-01-24",18.190001
"825","2014-01-27",17.41
"826","2014-01-28",17.93
"827","2014-01-29",17.549999
"828","2014-01-30",17.5
"829","2014-01-31",17.530001
"830","2014-02-03",17.74
"831","2014-02-04",17.889999
"832","2014-02-05",17.780001
"833","2014-02-06",17.58
"834","2014-02-07",17.870001
"835","2014-02-10",18.219999
"836","2014-02-11",18.719999
"837","2014-02-12",19.200001
"838","2014-02-13",19.049999
"839","2014-02-14",19.08
"840","2014-02-18",19.27
"841","2014-02-19",18.59
"842","2014-02-20",18.209999
"843","2014-02-21",18.34
"844","2014-02-24",18.51
"845","2014-02-25",18.879999
"846","2014-02-26",18.73
"847","2014-02-27",18.959999
"848","2014-02-28",18.940001
"849","2014-03-03",18.860001
"850","2014-03-04",19.389999
"851","2014-03-05",19.549999
"852","2014-03-06",19.790001
"853","2014-03-07",19.709999
"854","2014-03-10",19.5
"855","2014-03-11",19.91
"856","2014-03-12",19.610001
"857","2014-03-13",19.549999
"858","2014-03-14",19.799999
"859","2014-03-17",19.620001
"860","2014-03-18",19.799999
"861","2014-03-19",19.110001
"862","2014-03-20",19.559999
"863","2014-03-21",19.32
"864","2014-03-24",19.540001
"865","2014-03-25",19.639999
"866","2014-03-26",19.299999
"867","2014-03-27",19.35
"868","2014-03-28",19.25
"869","2014-03-31",19.049999
"870","2014-04-01",19.049999
"871","2014-04-02",19.209999
"872","2014-04-03",19.25
"873","2014-04-04",19.01
"874","2014-04-07",18.9
"875","2014-04-08",18.99
"876","2014-04-09",19.25
"877","2014-04-10",18.200001
"878","2014-04-11",18
"879","2014-04-14",18
"880","2014-04-15",17.709999
"881","2014-04-16",17.6
"882","2014-04-17",16.77
"883","2014-04-21",16.799999
"884","2014-04-22",17.51
"885","2014-04-23",17.700001
"886","2014-04-24",17.709999
"887","2014-04-25",17.6
"888","2014-04-28",17.530001
"889","2014-04-29",17.610001
"890","2014-04-30",17.450001
"891","2014-05-01",17.25
"892","2014-05-02",17.379999
"893","2014-05-05",17.08
"894","2014-05-06",17.040001
"895","2014-05-07",16.889999
"896","2014-05-08",16.620001
"897","2014-05-09",16.780001
"898","2014-05-12",17.049999
"899","2014-05-13",17.23
"900","2014-05-14",17.26
"901","2014-05-15",16.549999
"902","2014-05-16",16.6
"903","2014-05-19",16.549999
"904","2014-05-20",16.280001
"905","2014-05-21",16.49
"906","2014-05-22",16.59
"907","2014-05-23",16.530001
"908","2014-05-27",16.870001
"909","2014-05-28",17.299999
"910","2014-05-29",17.110001
"911","2014-05-30",17.08
"912","2014-06-02",16.950001
"913","2014-06-03",16.83
"914","2014-06-04",16.799999
"915","2014-06-05",16.68
"916","2014-06-06",16.799999
"917","2014-06-09",16.790001
"918","2014-06-10",16.700001
"919","2014-06-11",16.559999
"920","2014-06-12",16.75
"921","2014-06-13",16.629999
"922","2014-06-16",16.790001
"923","2014-06-17",16.690001
"924","2014-06-18",16.6
"925","2014-06-19",16.6
"926","2014-06-20",16.549999
"927","2014-06-23",16.370001
"928","2014-06-24",16.360001
"929","2014-06-25",16.35
"930","2014-06-26",16.360001
"931","2014-06-27",16.4
"932","2014-06-30",16.379999
"933","2014-07-01",16.16
"934","2014-07-02",16.09
"935","2014-07-03",15.89
"936","2014-07-07",15.09
"937","2014-07-08",14.75
"938","2014-07-09",14.99
"939","2014-07-10",14.99
"940","2014-07-11",15.09
"941","2014-07-14",15.29
"942","2014-07-15",15.4
"943","2014-07-16",15.38
"944","2014-07-17",15.3
"945","2014-07-18",15.3
"946","2014-07-21",15.02
"947","2014-07-22",15.19
"948","2014-07-23",14.93
"949","2014-07-24",14.86
"950","2014-07-25",14.81
"951","2014-07-28",14.25
"952","2014-07-29",14.03
"953","2014-07-30",13.79
"954","2014-07-31",13.4
"955","2014-08-01",13.25
"956","2014-08-04",13.11
"957","2014-08-05",13
"958","2014-08-06",13.1
"959","2014-08-07",12.7
"960","2014-08-08",12.9
"961","2014-08-11",12.81
"962","2014-08-12",12.93
"963","2014-08-13",13.05
"964","2014-08-14",13.09
"965","2014-08-15",13.1
"966","2014-08-18",13.05
"967","2014-08-19",13.01
"968","2014-08-20",13
"969","2014-08-21",13.95
"970","2014-08-22",14.02
"971","2014-08-25",13.05
"972","2014-08-26",13.1
"973","2014-08-27",13.23
"974","2014-08-28",13
"975","2014-08-29",13.11
"976","2014-09-02",13
"977","2014-09-03",12.6
"978","2014-09-04",13.17
"979","2014-09-05",12.75
"980","2014-09-08",12.45
"981","2014-09-09",13.48
"982","2014-09-10",13.03
"983","2014-09-11",12.85
"984","2014-09-12",12.86
"985","2014-09-15",13.06
"986","2014-09-16",13.3
"987","2014-09-17",13.69
"988","2014-09-18",13.9
"989","2014-09-19",13.91
"990","2014-09-22",13.63
"991","2014-09-23",13.3
"992","2014-09-24",13.3
"993","2014-09-25",13.23
"994","2014-09-26",13.19
"995","2014-09-29",13.27
"996","2014-09-30",13.16
