"","date","CWH"
"403","2018-05-15",21.469999
"404","2018-05-16",22.219999
"405","2018-05-17",21.99
"406","2018-05-18",21.99
"407","2018-05-21",21.73
"408","2018-05-22",21.41
"409","2018-05-23",19.27
"410","2018-05-24",19.93
"411","2018-05-25",20.059999
"412","2018-05-29",19.610001
"413","2018-05-30",19.549999
"414","2018-05-31",19
"415","2018-06-01",18.83
"416","2018-06-04",19.299999
"417","2018-06-05",19.559999
"418","2018-06-06",21.040001
"419","2018-06-07",22.84
"420","2018-06-08",24.59
"421","2018-06-11",24.969999
"422","2018-06-12",24.91
"423","2018-06-13",23.91
"424","2018-06-14",23.559999
"425","2018-06-15",24.68
"426","2018-06-18",24.620001
"427","2018-06-19",24.450001
"428","2018-06-20",26.110001
"429","2018-06-21",26.66
"430","2018-06-22",26.440001
"431","2018-06-25",25.84
"432","2018-06-26",25.040001
"433","2018-06-27",23.709999
"434","2018-06-28",24.209999
"435","2018-06-29",24.98
"436","2018-07-02",24.52
"437","2018-07-03",24.139999
"438","2018-07-05",25.049999
"439","2018-07-06",26.32
"440","2018-07-09",26.610001
"441","2018-07-10",26
"442","2018-07-11",25.9
"443","2018-07-12",26.48
"444","2018-07-13",26.360001
"445","2018-07-16",25.09
"446","2018-07-17",25.370001
"447","2018-07-18",24.610001
"448","2018-07-19",24.85
"449","2018-07-20",24.690001
"450","2018-07-23",24.299999
"451","2018-07-24",22.83
"452","2018-07-25",22.49
"453","2018-07-26",23.17
"454","2018-07-27",22.969999
"455","2018-07-30",22.1
"456","2018-07-31",22.17
"457","2018-08-01",21
"458","2018-08-02",21.370001
"459","2018-08-03",21.84
"460","2018-08-06",21.530001
"461","2018-08-07",22.209999
"462","2018-08-08",19.040001
"463","2018-08-09",20.91
"464","2018-08-10",19.67
"465","2018-08-13",20.5
"466","2018-08-14",20.51
"467","2018-08-15",21.42
"468","2018-08-16",21.85
"469","2018-08-17",19.77
"470","2018-08-20",20.15
"471","2018-08-21",20.610001
"472","2018-08-22",21.049999
"473","2018-08-23",20.799999
"474","2018-08-24",20.49
"475","2018-08-27",20.799999
"476","2018-08-28",20.76
"477","2018-08-29",20.559999
"478","2018-08-30",19.76
"479","2018-08-31",20.709999
"480","2018-09-04",20.65
"481","2018-09-05",20.809999
"482","2018-09-06",19.889999
"483","2018-09-07",20.52
"484","2018-09-10",20.299999
"485","2018-09-11",19.780001
"486","2018-09-12",19.08
"487","2018-09-13",19.030001
"488","2018-09-14",19.91
"489","2018-09-17",21.26
"490","2018-09-18",21.379999
"491","2018-09-19",21.59
"492","2018-09-20",21.559999
"493","2018-09-21",22.059999
"494","2018-09-24",20.5
"495","2018-09-25",20.76
"496","2018-09-26",21.6
"497","2018-09-27",21.27
"498","2018-09-28",21.32
"499","2018-10-01",20
"500","2018-10-02",19.49
"501","2018-10-03",20.26
"502","2018-10-04",20.66
"503","2018-10-05",20.690001
"504","2018-10-08",22.07
"505","2018-10-09",22.27
"506","2018-10-10",21.42
"507","2018-10-11",20.940001
"508","2018-10-12",21.34
"509","2018-10-15",21.450001
"510","2018-10-16",22.49
"511","2018-10-17",22.32
"512","2018-10-18",20.85
"513","2018-10-19",21.360001
"514","2018-10-22",21.209999
"515","2018-10-23",21.18
"516","2018-10-24",20.25
"517","2018-10-25",18.91
"518","2018-10-26",17.450001
"519","2018-10-29",16.84
"520","2018-10-30",17.84
"521","2018-10-31",17.15
"522","2018-11-01",18.75
"523","2018-11-02",19.040001
"524","2018-11-05",19.120001
"525","2018-11-06",19
"526","2018-11-07",18.190001
"527","2018-11-08",18.309999
"528","2018-11-09",17.030001
"529","2018-11-12",17.459999
"530","2018-11-13",17.790001
"531","2018-11-14",17.299999
"532","2018-11-15",17.25
"533","2018-11-16",16.91
"534","2018-11-19",17
"535","2018-11-20",16.969999
"536","2018-11-21",17.43
"537","2018-11-23",17.719999
"538","2018-11-26",18.1
"539","2018-11-27",18.26
"540","2018-11-28",19.110001
"541","2018-11-29",19.01
"542","2018-11-30",18.870001
"543","2018-12-03",18.99
"544","2018-12-04",18.16
"545","2018-12-06",16.83
"546","2018-12-07",15.65
"547","2018-12-10",15.51
"548","2018-12-11",15.43
"549","2018-12-12",15.51
"550","2018-12-13",15.15
"551","2018-12-14",14.82
"552","2018-12-17",14.46
"553","2018-12-18",13.24
"554","2018-12-19",13.1
"555","2018-12-20",12.85
"556","2018-12-21",11.24
"557","2018-12-24",11.41
"558","2018-12-26",11.9
"559","2018-12-27",12.07
"560","2018-12-28",12.4
"561","2018-12-31",11.47
"562","2019-01-02",12.83
"563","2019-01-03",12.98
"564","2019-01-04",14
"565","2019-01-07",14.69
"566","2019-01-08",15.04
"567","2019-01-09",14.57
"568","2019-01-10",13.39
"569","2019-01-11",13.52
"570","2019-01-14",13.8
"571","2019-01-15",13.83
"572","2019-01-16",14.44
"573","2019-01-17",14.24
"574","2019-01-18",16.030001
"575","2019-01-22",14.96
"576","2019-01-23",14.35
"577","2019-01-24",14.58
"578","2019-01-25",14.58
"579","2019-01-28",14.54
"580","2019-01-29",13.95
"581","2019-01-30",14.09
"582","2019-01-31",14.18
"583","2019-02-01",14.17
"584","2019-02-04",14.31
"585","2019-02-05",14.11
"586","2019-02-06",14.06
"587","2019-02-07",13.71
"588","2019-02-08",13.7
"589","2019-02-11",13.69
"590","2019-02-12",14.11
"591","2019-02-13",15.04
"592","2019-02-14",15.23
"593","2019-02-15",15.1
"594","2019-02-19",15.3
"595","2019-02-20",15.24
"596","2019-02-21",14.93
"597","2019-02-22",14.9
"598","2019-02-25",15
"599","2019-02-26",14.65
"600","2019-02-27",14.28
"601","2019-02-28",12.9
"602","2019-03-01",13.01
"603","2019-03-04",12.56
"604","2019-03-05",13.05
"605","2019-03-06",12.78
"606","2019-03-07",12.87
"607","2019-03-08",12.92
"608","2019-03-11",13.37
"609","2019-03-12",13.58
"610","2019-03-13",13.24
"611","2019-03-14",12.76
"612","2019-03-15",13.5
"613","2019-03-18",13.44
"614","2019-03-19",13.05
"615","2019-03-20",13.4
"616","2019-03-21",14.03
"617","2019-03-22",13.26
"618","2019-03-25",13.63
"619","2019-03-26",13.79
"620","2019-03-27",14.18
"621","2019-03-28",14.21
"622","2019-03-29",13.91
"623","2019-04-01",13.97
"624","2019-04-02",13.57
"625","2019-04-03",13.74
"626","2019-04-04",14.41
"627","2019-04-05",14.48
"628","2019-04-08",14.82
"629","2019-04-09",14.35
"630","2019-04-10",14.72
"631","2019-04-11",14.98
"632","2019-04-12",14.76
"633","2019-04-15",14.7
"634","2019-04-16",14.96
"635","2019-04-17",14.97
"636","2019-04-18",14.51
"637","2019-04-22",13.45
"638","2019-04-23",13.62
"639","2019-04-24",13.81
"640","2019-04-25",13.5
"641","2019-04-26",14.82
"642","2019-04-29",15.12
"643","2019-04-30",14.92
"644","2019-05-01",14.54
"645","2019-05-02",14.46
"646","2019-05-03",14.61
"647","2019-05-06",14.86
"648","2019-05-07",14.44
"649","2019-05-08",14
"650","2019-05-09",12.03
"651","2019-05-10",11.52
"652","2019-05-13",11.36
"653","2019-05-14",12.25
"654","2019-05-15",12.31
"655","2019-05-16",12.27
"656","2019-05-17",11.97
"657","2019-05-20",11.85
"658","2019-05-21",11.9
"659","2019-05-22",11.31
"660","2019-05-23",11.2
"661","2019-05-24",11
"662","2019-05-28",11.08
"663","2019-05-29",10.77
"664","2019-05-30",10.7
"665","2019-05-31",10.53
"666","2019-06-03",10.98
"667","2019-06-04",12.1
"668","2019-06-05",12.05
"669","2019-06-06",12.09
"670","2019-06-07",11.95
"671","2019-06-10",11.92
"672","2019-06-11",12.37
"673","2019-06-12",12.21
"674","2019-06-13",12.26
"675","2019-06-14",12.36
"676","2019-06-17",12.2
"677","2019-06-18",12.48
"678","2019-06-19",12.41
"679","2019-06-20",12.24
"680","2019-06-21",12
"681","2019-06-24",11.52
"682","2019-06-25",11.29
"683","2019-06-26",11.75
"684","2019-06-27",12.33
"685","2019-06-28",12.42
"686","2019-07-01",12.17
"687","2019-07-02",11.78
"688","2019-07-03",11.95
"689","2019-07-05",12.24
"690","2019-07-08",12.07
"691","2019-07-09",11.93
"692","2019-07-10",11.69
"693","2019-07-11",11.52
"694","2019-07-12",11.94
"695","2019-07-15",11.87
"696","2019-07-16",11.61
"697","2019-07-17",11.17
"698","2019-07-18",10.69
"699","2019-07-19",10.86
"700","2019-07-22",10.51
"701","2019-07-23",10.6
"702","2019-07-24",11.16
"703","2019-07-25",10.94
"704","2019-07-26",11.04
"705","2019-07-29",11.42
"706","2019-07-30",11.56
"707","2019-07-31",11.73
"708","2019-08-01",11.09
"709","2019-08-02",10.97
"710","2019-08-05",10.8
"711","2019-08-06",10.87
"712","2019-08-07",10.38
"713","2019-08-08",8.71
"714","2019-08-09",8.91
"715","2019-08-12",8.45
"716","2019-08-13",8.4
"717","2019-08-14",8.05
"718","2019-08-15",7.5
"719","2019-08-16",8.29
"720","2019-08-19",8.5
"721","2019-08-20",8.36
"722","2019-08-21",8.39
"723","2019-08-22",8.23
"724","2019-08-23",7.9
"725","2019-08-26",8.02
"726","2019-08-27",7.5
"727","2019-08-28",7.55
"728","2019-08-29",7.92
"729","2019-08-30",7.6
"730","2019-09-03",7.4
"731","2019-09-04",7.77
"732","2019-09-05",8.01
"733","2019-09-06",7.85
"734","2019-09-09",8.56
"735","2019-09-10",9.27
"736","2019-09-11",9.54
"737","2019-09-12",9.41
"738","2019-09-13",9.4
"739","2019-09-16",9.2
"740","2019-09-17",9.05
"741","2019-09-18",8.9
"742","2019-09-19",8.72
"743","2019-09-20",8.76
"744","2019-09-23",8.9
"745","2019-09-24",8.44
"746","2019-09-25",8.43
"747","2019-09-26",8.4
"748","2019-09-27",8.49
"749","2019-09-30",8.9
"750","2019-10-01",8.91
"751","2019-10-02",8.82
"752","2019-10-03",8.68
"753","2019-10-04",8.6
"754","2019-10-07",8.59
"755","2019-10-08",7.92
"756","2019-10-09",7.86
"757","2019-10-10",7.91
"758","2019-10-11",8.74
"759","2019-10-14",8.66
"760","2019-10-15",8.9
"761","2019-10-16",9.03
"762","2019-10-17",9
"763","2019-10-18",8.81
"764","2019-10-21",8.98
"765","2019-10-22",9.45
"766","2019-10-23",9.84
"767","2019-10-24",9.54
"768","2019-10-25",9.8
"769","2019-10-28",9.83
"770","2019-10-29",10
"771","2019-10-30",9.98
"772","2019-10-31",9.45
"773","2019-11-01",9.56
"774","2019-11-04",9.6
"775","2019-11-05",9.98
"776","2019-11-06",9.8
"777","2019-11-07",9.77
"778","2019-11-08",10.61
"779","2019-11-11",10.99
"780","2019-11-12",11.21
"781","2019-11-13",12.1
"782","2019-11-14",12.1
"783","2019-11-15",12.24
"784","2019-11-18",12
"785","2019-11-19",12.32
"786","2019-11-20",12.23
"787","2019-11-21",11.89
"788","2019-11-22",12.15
"789","2019-11-25",12.22
"790","2019-11-26",12
"791","2019-11-27",12.05
"792","2019-11-29",12.04
"793","2019-12-02",12.1
"794","2019-12-03",12.51
"795","2019-12-04",13.28
"796","2019-12-05",13.3
"797","2019-12-06",13.62
"798","2019-12-09",12.9
"799","2019-12-10",13.23
"800","2019-12-11",13.77
"801","2019-12-12",13.79
"802","2019-12-13",13.13
"803","2019-12-16",13.77
"804","2019-12-17",13.92
"805","2019-12-18",14.4
"806","2019-12-19",14.45
"807","2019-12-20",14.83
"808","2019-12-23",14.74
"809","2019-12-24",14.57
"810","2019-12-26",14.33
"811","2019-12-27",14.51
"812","2019-12-30",14.33
"813","2019-12-31",14.74
"814","2020-01-02",14.4
"815","2020-01-03",14.15
"816","2020-01-06",13.48
"817","2020-01-07",13.28
"818","2020-01-08",13.54
"819","2020-01-09",13.08
"820","2020-01-10",13.37
"821","2020-01-13",14.5
"822","2020-01-14",15.82
"823","2020-01-15",16.5
"824","2020-01-16",16.309999
"825","2020-01-17",16.33
"826","2020-01-21",16.24
"827","2020-01-22",16.85
"828","2020-01-23",16.83
"829","2020-01-24",16.43
"830","2020-01-27",15.81
"831","2020-01-28",15.77
"832","2020-01-29",15.85
"833","2020-01-30",15.66
"834","2020-01-31",15.57
"835","2020-02-03",15.78
"836","2020-02-04",15.82
"837","2020-02-05",16.08
"838","2020-02-06",15.75
"839","2020-02-07",15.42
"840","2020-02-10",15.36
"841","2020-02-11",15.01
"842","2020-02-12",15.46
"843","2020-02-13",15.89
"844","2020-02-14",16.01
"845","2020-02-18",15.93
"846","2020-02-19",16.129999
"847","2020-02-20",16.49
"848","2020-02-21",16.299999
"849","2020-02-24",15.8
"850","2020-02-25",14.91
"851","2020-02-26",14.54
"852","2020-02-27",13.7
"853","2020-02-28",13.68
"854","2020-03-02",13.91
"855","2020-03-03",12.66
"856","2020-03-04",12.25
"857","2020-03-05",10.57
"858","2020-03-06",10.13
"859","2020-03-09",8.47
"860","2020-03-10",9.24
"861","2020-03-11",7.62
"862","2020-03-12",6.06
"863","2020-03-13",6.82
"864","2020-03-16",5.9
"865","2020-03-17",5.79
"866","2020-03-18",3.87
"867","2020-03-19",3.89
"868","2020-03-20",4.27
"869","2020-03-23",4.89
"870","2020-03-24",6.31
"871","2020-03-25",6.62
"872","2020-03-26",7.06
"873","2020-03-27",6.77
"874","2020-03-30",5.92
"875","2020-03-31",5.69
"876","2020-04-01",4.71
"877","2020-04-02",5.02
"878","2020-04-03",4.54
"879","2020-04-06",5.27
"880","2020-04-07",5.92
"881","2020-04-08",6.56
"882","2020-04-09",7.22
"883","2020-04-13",6.88
"884","2020-04-14",7.12
"885","2020-04-15",6.92
"886","2020-04-16",6.84
"887","2020-04-17",7.51
"888","2020-04-20",8.08
"889","2020-04-21",8
"890","2020-04-22",7.57
"891","2020-04-23",7.48
"892","2020-04-24",7.83
"893","2020-04-27",8.91
"894","2020-04-28",9.31
"895","2020-04-29",9.62
"896","2020-04-30",8.87
"897","2020-05-01",8.23
"898","2020-05-04",8.56
"899","2020-05-05",9.14
"900","2020-05-06",10.39
"901","2020-05-07",10.81
"902","2020-05-08",14
"903","2020-05-11",14.99
"904","2020-05-12",14.82
"905","2020-05-13",14.77
"906","2020-05-14",14.59
"907","2020-05-15",15.86
"908","2020-05-18",17.809999
"909","2020-05-19",17.959999
"910","2020-05-20",19.299999
"911","2020-05-21",20.700001
"912","2020-05-22",19.99
"913","2020-05-26",22.35
"914","2020-05-27",21.6
"915","2020-05-28",20.82
"916","2020-05-29",21.18
"917","2020-06-01",23.110001
"918","2020-06-02",23.030001
"919","2020-06-03",22.969999
"920","2020-06-04",23.32
"921","2020-06-05",22.110001
"922","2020-06-08",25.01
"923","2020-06-09",24.67
"924","2020-06-10",23.969999
"925","2020-06-11",21.16
"926","2020-06-12",23.370001
"927","2020-06-15",25.23
"928","2020-06-16",24.809999
"929","2020-06-17",25.34
"930","2020-06-18",26.34
"931","2020-06-19",27.02
"932","2020-06-22",27.950001
"933","2020-06-23",27.110001
"934","2020-06-24",25.41
"935","2020-06-25",25.860001
"936","2020-06-26",25.35
"937","2020-06-29",26.870001
"938","2020-06-30",27.16
"939","2020-07-01",27.93
"940","2020-07-02",27.74
"941","2020-07-06",26.450001
"942","2020-07-07",25.459999
"943","2020-07-08",27.01
"944","2020-07-09",26.09
"945","2020-07-10",30.23
"946","2020-07-13",30.02
"947","2020-07-14",33.34
"948","2020-07-15",33.959999
"949","2020-07-16",35.360001
"950","2020-07-17",35.110001
"951","2020-07-20",34.48
"952","2020-07-21",36.740002
"953","2020-07-22",38.290001
"954","2020-07-23",35.689999
"955","2020-07-24",35.09
"956","2020-07-27",38.169998
"957","2020-07-28",36.450001
"958","2020-07-29",34.82
"959","2020-07-30",36.52
"960","2020-07-31",36.619999
"961","2020-08-03",40.049999
"962","2020-08-04",39.060001
"963","2020-08-05",42.290001
"964","2020-08-06",33
"965","2020-08-07",32.369999
"966","2020-08-10",32.150002
"967","2020-08-11",32.060001
"968","2020-08-12",32.41
"969","2020-08-13",33.34
"970","2020-08-14",33.27
"971","2020-08-17",35.450001
"972","2020-08-18",35.450001
"973","2020-08-19",36.290001
"974","2020-08-20",33.09
"975","2020-08-21",33.459999
"976","2020-08-24",32.5
"977","2020-08-25",29.040001
"978","2020-08-26",30.49
