"","date","MIK"
"103","2014-11-20",21.969999
"104","2014-11-21",22.950001
"105","2014-11-24",23.33
"106","2014-11-25",23.23
"107","2014-11-26",23.969999
"108","2014-11-28",24.059999
"109","2014-12-01",23.629999
"110","2014-12-02",23.23
"111","2014-12-03",23.559999
"112","2014-12-04",23.74
"113","2014-12-05",23.190001
"114","2014-12-08",22.889999
"115","2014-12-09",22.75
"116","2014-12-10",23.27
"117","2014-12-11",23.280001
"118","2014-12-12",23.389999
"119","2014-12-15",23.040001
"120","2014-12-16",23.23
"121","2014-12-17",23.59
"122","2014-12-18",24.76
"123","2014-12-19",24.389999
"124","2014-12-22",24.299999
"125","2014-12-23",24.09
"126","2014-12-24",24.365
"127","2014-12-26",24.530001
"128","2014-12-29",25.219999
"129","2014-12-30",24.32
"130","2014-12-31",24.73
"131","2015-01-02",24.700001
"132","2015-01-05",23.73
"133","2015-01-06",23.91
"134","2015-01-07",24.91
"135","2015-01-08",25.1
"136","2015-01-09",24.379999
"137","2015-01-12",23.379999
"138","2015-01-13",24.08
"139","2015-01-14",23.84
"140","2015-01-15",22.209999
"141","2015-01-16",22.889999
"142","2015-01-20",22.26
"143","2015-01-21",22.57
"144","2015-01-22",23.52
"145","2015-01-23",25.58
"146","2015-01-26",25.75
"147","2015-01-27",26.49
"148","2015-01-28",26
"149","2015-01-29",25.639999
"150","2015-01-30",25.799999
"151","2015-02-02",26.860001
"152","2015-02-03",26.799999
"153","2015-02-04",26.639999
"154","2015-02-05",26.959999
"155","2015-02-06",27.219999
"156","2015-02-09",27.01
"157","2015-02-10",27.469999
"158","2015-02-11",27.610001
"159","2015-02-12",27.799999
"160","2015-02-13",27.450001
"161","2015-02-17",27.469999
"162","2015-02-18",27.52
"163","2015-02-19",27.65
"164","2015-02-20",27.84
"165","2015-02-23",27.860001
"166","2015-02-24",27.77
"167","2015-02-25",28.32
"168","2015-02-26",28.16
"169","2015-02-27",28.200001
"170","2015-03-02",27.290001
"171","2015-03-03",27.07
"172","2015-03-04",26.84
"173","2015-03-05",27.32
"174","2015-03-06",27.15
"175","2015-03-09",27.85
"176","2015-03-10",27.65
"177","2015-03-11",28.190001
"178","2015-03-12",28.030001
"179","2015-03-13",28.309999
"180","2015-03-16",29.27
"181","2015-03-17",28.815001
"182","2015-03-18",29.200001
"183","2015-03-19",29.42
"184","2015-03-20",29.92
"185","2015-03-23",29.35
"186","2015-03-24",28.66
"187","2015-03-25",27.35
"188","2015-03-26",27.01
"189","2015-03-27",26.940001
"190","2015-03-30",27.120001
"191","2015-03-31",27.059999
"192","2015-04-01",26.889999
"193","2015-04-02",27.110001
"194","2015-04-06",27.049999
"195","2015-04-07",26.985001
"196","2015-04-08",27.450001
"197","2015-04-09",27.17
"198","2015-04-10",27.200001
"199","2015-04-13",27.35
"200","2015-04-14",27.709999
"201","2015-04-15",28.450001
"202","2015-04-16",28.25
"203","2015-04-17",27.68
"204","2015-04-20",28.02
"205","2015-04-21",27.99
"206","2015-04-22",27.68
"207","2015-04-23",27.27
"208","2015-04-24",27.620001
"209","2015-04-27",26.99
"210","2015-04-28",26.84
"211","2015-04-29",26.120001
"212","2015-04-30",25.860001
"213","2015-05-01",26.25
"214","2015-05-04",26.559999
"215","2015-05-05",26.280001
"216","2015-05-06",26.66
"217","2015-05-07",26.82
"218","2015-05-08",26.5
"219","2015-05-11",26.620001
"220","2015-05-12",26.309999
"221","2015-05-13",26.790001
"222","2015-05-14",26.469999
"223","2015-05-15",26.530001
"224","2015-05-18",27.15
"225","2015-05-19",27.01
"226","2015-05-20",27.049999
"227","2015-05-21",27.049999
"228","2015-05-22",26.940001
"229","2015-05-26",26.67
"230","2015-05-27",26.959999
"231","2015-05-28",27.52
"232","2015-05-29",27.360001
"233","2015-06-01",27.52
"234","2015-06-02",27.950001
"235","2015-06-03",28.25
"236","2015-06-04",27.049999
"237","2015-06-05",26.98
"238","2015-06-08",25.959999
"239","2015-06-09",26.280001
"240","2015-06-10",26.809999
"241","2015-06-11",26.870001
"242","2015-06-12",26.74
"243","2015-06-15",26.91
"244","2015-06-16",26.799999
"245","2015-06-17",26.719999
"246","2015-06-18",26.950001
"247","2015-06-19",26.639999
"248","2015-06-22",26.91
"249","2015-06-23",26.93
"250","2015-06-24",26.41
"251","2015-06-25",26.540001
"252","2015-06-26",26.969999
"253","2015-06-29",26.309999
"254","2015-06-30",26.91
"255","2015-07-01",27.379999
"256","2015-07-02",27.4
"257","2015-07-06",27.08
"258","2015-07-07",27.26
"259","2015-07-08",27.18
"260","2015-07-09",27.09
"261","2015-07-10",26.41
"262","2015-07-13",26.459999
"263","2015-07-14",26.690001
"264","2015-07-15",26.530001
"265","2015-07-16",26.549999
"266","2015-07-17",25.950001
"267","2015-07-20",25.98
"268","2015-07-21",25.959999
"269","2015-07-22",26.4
"270","2015-07-23",26.110001
"271","2015-07-24",25.360001
"272","2015-07-27",25.049999
"273","2015-07-28",24.74
"274","2015-07-29",24.77
"275","2015-07-30",24.99
"276","2015-07-31",25.34
"277","2015-08-03",24.74
"278","2015-08-04",25.049999
"279","2015-08-05",25.540001
"280","2015-08-06",25.200001
"281","2015-08-07",25.379999
"282","2015-08-10",26.059999
"283","2015-08-11",26.209999
"284","2015-08-12",25.799999
"285","2015-08-13",25.969999
"286","2015-08-14",25.48
"287","2015-08-17",25.4
"288","2015-08-18",25.700001
"289","2015-08-19",25.24
"290","2015-08-20",24.629999
"291","2015-08-21",23.59
"292","2015-08-24",23.08
"293","2015-08-25",23.1
"294","2015-08-26",23.92
"295","2015-08-27",25.48
"296","2015-08-28",25.65
"297","2015-08-31",26.209999
"298","2015-09-01",25.360001
"299","2015-09-02",25.92
"300","2015-09-03",25.969999
"301","2015-09-04",25.93
"302","2015-09-08",26.059999
"303","2015-09-09",25.690001
"304","2015-09-10",26.379999
"305","2015-09-11",26.67
"306","2015-09-14",26.360001
"307","2015-09-15",26.43
"308","2015-09-16",26.52
"309","2015-09-17",25.93
"310","2015-09-18",25.559999
"311","2015-09-21",25.02
"312","2015-09-22",24.690001
"313","2015-09-23",24.51
"314","2015-09-24",24.129999
"315","2015-09-25",23.66
"316","2015-09-28",22.700001
"317","2015-09-29",22.34
"318","2015-09-30",23.1
"319","2015-10-01",22.57
"320","2015-10-02",23.08
"321","2015-10-05",23.66
"322","2015-10-06",23.17
"323","2015-10-07",23.76
"324","2015-10-08",23.709999
"325","2015-10-09",23.83
"326","2015-10-12",23.67
"327","2015-10-13",23.32
"328","2015-10-14",22.73
"329","2015-10-15",23.5
"330","2015-10-16",23.18
"331","2015-10-19",23.01
"332","2015-10-20",22.780001
"333","2015-10-21",22.74
"334","2015-10-22",22.139999
"335","2015-10-23",22.35
"336","2015-10-26",22.77
"337","2015-10-27",22.34
"338","2015-10-28",23.02
"339","2015-10-29",22.860001
"340","2015-10-30",23.379999
"341","2015-11-02",23.459999
"342","2015-11-03",23.700001
"343","2015-11-04",23.610001
"344","2015-11-05",23.49
"345","2015-11-06",23.52
"346","2015-11-09",22.93
"347","2015-11-10",22.299999
"348","2015-11-11",22.129999
"349","2015-11-12",21.74
"350","2015-11-13",20.91
"351","2015-11-16",20.690001
"352","2015-11-17",20.24
"353","2015-11-18",20.76
"354","2015-11-19",21.5
"355","2015-11-20",21.98
"356","2015-11-23",22.17
"357","2015-11-24",22.540001
"358","2015-11-25",22.42
"359","2015-11-27",22.139999
"360","2015-11-30",22.209999
"361","2015-12-01",22.139999
"362","2015-12-02",21.91
"363","2015-12-03",21.690001
"364","2015-12-04",21.799999
"365","2015-12-07",21.83
"366","2015-12-08",22.030001
"367","2015-12-09",22.51
"368","2015-12-10",22.66
"369","2015-12-11",22.23
"370","2015-12-14",22.290001
"371","2015-12-15",22.299999
"372","2015-12-16",22.690001
"373","2015-12-17",21.93
"374","2015-12-18",21.309999
"375","2015-12-21",21.4
"376","2015-12-22",21.879999
"377","2015-12-23",22.1
"378","2015-12-24",21.860001
"379","2015-12-28",22.049999
"380","2015-12-29",22.190001
"381","2015-12-30",22.1
"382","2015-12-31",22.110001
"383","2016-01-04",22.309999
"384","2016-01-05",22.1
"385","2016-01-06",22.07
"386","2016-01-07",21.639999
"387","2016-01-08",20.9
"388","2016-01-11",20.780001
"389","2016-01-12",21.290001
"390","2016-01-13",20.83
"391","2016-01-14",21.120001
"392","2016-01-15",21.1
"393","2016-01-19",20.75
"394","2016-01-20",20.639999
"395","2016-01-21",21.91
"396","2016-01-22",22.110001
"397","2016-01-25",21.35
"398","2016-01-26",21.549999
"399","2016-01-27",20.93
"400","2016-01-28",20.75
"401","2016-01-29",21.799999
"402","2016-02-01",22.360001
"403","2016-02-02",22.08
"404","2016-02-03",21.540001
"405","2016-02-04",22.190001
"406","2016-02-05",21.389999
"407","2016-02-08",21.040001
"408","2016-02-09",20.93
"409","2016-02-10",20.84
"410","2016-02-11",20.549999
"411","2016-02-12",21
"412","2016-02-16",21.91
"413","2016-02-17",22.870001
"414","2016-02-18",22.52
"415","2016-02-19",21.950001
"416","2016-02-22",22.549999
"417","2016-02-23",22.6
"418","2016-02-24",22.469999
"419","2016-02-25",22.719999
"420","2016-02-26",22.91
"421","2016-02-29",23.299999
"422","2016-03-01",24.33
"423","2016-03-02",24.280001
"424","2016-03-03",24.09
"425","2016-03-04",24.34
"426","2016-03-07",23.85
"427","2016-03-08",24.07
"428","2016-03-09",24.49
"429","2016-03-10",24.52
"430","2016-03-11",25.1
"431","2016-03-14",24.969999
"432","2016-03-15",24.74
"433","2016-03-16",24.32
"434","2016-03-17",27.440001
"435","2016-03-18",27.5
"436","2016-03-21",27.129999
"437","2016-03-22",26.93
"438","2016-03-23",26.309999
"439","2016-03-24",26.540001
"440","2016-03-28",27.18
"441","2016-03-29",27.209999
"442","2016-03-30",27.469999
"443","2016-03-31",27.969999
"444","2016-04-01",28.030001
"445","2016-04-04",28.200001
"446","2016-04-05",27.690001
"447","2016-04-06",28.530001
"448","2016-04-07",28.049999
"449","2016-04-08",28.040001
"450","2016-04-11",27.889999
"451","2016-04-12",28.110001
"452","2016-04-13",28.68
"453","2016-04-14",28.52
"454","2016-04-15",29.09
"455","2016-04-18",29.16
"456","2016-04-19",29.290001
"457","2016-04-20",28.75
"458","2016-04-21",28.280001
"459","2016-04-22",28.450001
"460","2016-04-25",28.52
"461","2016-04-26",28.6
"462","2016-04-27",29
"463","2016-04-28",28.57
"464","2016-04-29",28.43
"465","2016-05-02",29.1
"466","2016-05-03",28.91
"467","2016-05-04",29.15
"468","2016-05-05",28.610001
"469","2016-05-06",28.610001
"470","2016-05-09",28.85
"471","2016-05-10",28.879999
"472","2016-05-11",28.280001
"473","2016-05-12",28.459999
"474","2016-05-13",28.200001
"475","2016-05-16",28.48
"476","2016-05-17",28.16
"477","2016-05-18",27.74
"478","2016-05-19",28.16
"479","2016-05-20",28.17
"480","2016-05-23",28.27
"481","2016-05-24",28.27
"482","2016-05-25",28.68
"483","2016-05-26",28.709999
"484","2016-05-27",29.02
"485","2016-05-31",29.309999
"486","2016-06-01",29.620001
"487","2016-06-02",30.17
"488","2016-06-03",30.41
"489","2016-06-06",30.139999
"490","2016-06-07",27.690001
"491","2016-06-08",27.799999
"492","2016-06-09",27.4
"493","2016-06-10",27.01
"494","2016-06-13",26.57
"495","2016-06-14",26.620001
"496","2016-06-15",27.059999
"497","2016-06-16",26.77
"498","2016-06-17",26.790001
"499","2016-06-20",27.139999
"500","2016-06-21",26.98
"501","2016-06-22",26.799999
"502","2016-06-23",27.26
"503","2016-06-24",27.01
"504","2016-06-27",26.889999
"505","2016-06-28",27.34
"506","2016-06-29",27.85
"507","2016-06-30",28.440001
"508","2016-07-01",28.02
"509","2016-07-05",27.65
"510","2016-07-06",28.129999
"511","2016-07-07",28.24
"512","2016-07-08",28.690001
"513","2016-07-11",28.84
"514","2016-07-12",28.879999
"515","2016-07-13",27.129999
"516","2016-07-14",27.190001
"517","2016-07-15",26.809999
"518","2016-07-18",27.559999
"519","2016-07-19",26.59
"520","2016-07-20",26.9
"521","2016-07-21",26.08
"522","2016-07-22",26.040001
"523","2016-07-25",26.24
"524","2016-07-26",26.24
"525","2016-07-27",26.459999
"526","2016-07-28",26.34
"527","2016-07-29",26.360001
"528","2016-08-01",26.290001
"529","2016-08-02",25.49
"530","2016-08-03",25.5
"531","2016-08-04",25.52
"532","2016-08-05",25.42
"533","2016-08-08",25.209999
"534","2016-08-09",24.98
"535","2016-08-10",24.959999
"536","2016-08-11",25.15
"537","2016-08-12",25.4
"538","2016-08-15",25.440001
"539","2016-08-16",25.34
"540","2016-08-17",25.139999
"541","2016-08-18",25.4
"542","2016-08-19",25.5
"543","2016-08-22",25.629999
"544","2016-08-23",25.879999
"545","2016-08-24",26.190001
"546","2016-08-25",25.040001
"547","2016-08-26",25.02
"548","2016-08-29",24.610001
"549","2016-08-30",24.209999
"550","2016-08-31",23.959999
"551","2016-09-01",24.190001
"552","2016-09-02",24.41
"553","2016-09-06",25.15
"554","2016-09-07",25.190001
"555","2016-09-08",25.370001
"556","2016-09-09",25.01
"557","2016-09-12",25.049999
"558","2016-09-13",24.17
"559","2016-09-14",23.9
"560","2016-09-15",23.99
"561","2016-09-16",24.01
"562","2016-09-19",24.440001
"563","2016-09-20",23.969999
"564","2016-09-21",24.219999
"565","2016-09-22",24.219999
"566","2016-09-23",24.360001
"567","2016-09-26",24.129999
"568","2016-09-27",24.17
"569","2016-09-28",24.110001
"570","2016-09-29",24.02
"571","2016-09-30",24.17
"572","2016-10-03",24.33
"573","2016-10-04",24.120001
"574","2016-10-05",24.110001
"575","2016-10-06",24.370001
"576","2016-10-07",24.16
"577","2016-10-10",24.559999
"578","2016-10-11",23.879999
"579","2016-10-12",23.950001
"580","2016-10-13",23.68
"581","2016-10-14",23.74
"582","2016-10-17",23.440001
"583","2016-10-18",23.530001
"584","2016-10-19",23.67
"585","2016-10-20",24.030001
"586","2016-10-21",23.93
"587","2016-10-24",23.59
"588","2016-10-25",23.049999
"589","2016-10-26",23.07
"590","2016-10-27",22.32
"591","2016-10-28",23.15
"592","2016-10-31",23.25
"593","2016-11-01",23.09
"594","2016-11-02",23.41
"595","2016-11-03",22.6
"596","2016-11-04",22.73
"597","2016-11-07",22.120001
"598","2016-11-08",22.18
"599","2016-11-09",22.43
"600","2016-11-10",22.370001
"601","2016-11-11",22.860001
"602","2016-11-14",24.34
"603","2016-11-15",24.07
"604","2016-11-16",24.26
"605","2016-11-17",24.43
"606","2016-11-18",24.129999
"607","2016-11-21",24.02
"608","2016-11-22",24.860001
"609","2016-11-23",25.379999
"610","2016-11-25",25.32
"611","2016-11-28",25.049999
"612","2016-11-29",24.43
"613","2016-11-30",24.379999
"614","2016-12-01",23.969999
"615","2016-12-02",23.969999
"616","2016-12-05",24.309999
"617","2016-12-06",23.85
"618","2016-12-07",22.860001
"619","2016-12-08",23.76
"620","2016-12-09",23.530001
"621","2016-12-12",22.66
"622","2016-12-13",22.540001
"623","2016-12-14",22.360001
"624","2016-12-15",22.16
"625","2016-12-16",21.84
"626","2016-12-19",21.85
"627","2016-12-20",21.870001
"628","2016-12-21",21.9
"629","2016-12-22",20.610001
"630","2016-12-23",20.450001
"631","2016-12-27",20.66
"632","2016-12-28",20.52
"633","2016-12-29",20.4
"634","2016-12-30",20.450001
"635","2017-01-03",20.65
"636","2017-01-04",21.219999
"637","2017-01-05",20.84
"638","2017-01-06",20.59
"639","2017-01-09",20.6
"640","2017-01-10",20.84
"641","2017-01-11",20.52
"642","2017-01-12",20.370001
"643","2017-01-13",20.52
"644","2017-01-17",21.620001
"645","2017-01-18",21.6
"646","2017-01-19",21.83
"647","2017-01-20",22
"648","2017-01-23",21.639999
"649","2017-01-24",21.780001
"650","2017-01-25",20.290001
"651","2017-01-26",20.110001
"652","2017-01-27",19.559999
"653","2017-01-30",19.35
"654","2017-01-31",19.67
"655","2017-02-01",19.790001
"656","2017-02-02",20.02
"657","2017-02-03",19.83
"658","2017-02-06",19.620001
"659","2017-02-07",19.59
"660","2017-02-08",19.74
"661","2017-02-09",20.639999
"662","2017-02-10",20.65
"663","2017-02-13",20.540001
"664","2017-02-14",20.75
"665","2017-02-15",20.879999
"666","2017-02-16",20.610001
"667","2017-02-17",20.780001
"668","2017-02-21",20.84
"669","2017-02-22",20.76
"670","2017-02-23",20.379999
"671","2017-02-24",21.09
"672","2017-02-27",20.73
"673","2017-02-28",20.09
"674","2017-03-01",20.309999
"675","2017-03-02",20.41
"676","2017-03-03",20.459999
"677","2017-03-06",20.530001
"678","2017-03-07",21
"679","2017-03-08",22.08
"680","2017-03-09",21.98
"681","2017-03-10",22.129999
"682","2017-03-13",22.040001
"683","2017-03-14",22.280001
"684","2017-03-15",22.35
"685","2017-03-16",22.4
"686","2017-03-17",22.200001
"687","2017-03-20",21.870001
"688","2017-03-21",21.540001
"689","2017-03-22",21.610001
"690","2017-03-23",21.790001
"691","2017-03-24",21.959999
"692","2017-03-27",21.98
"693","2017-03-28",22.23
"694","2017-03-29",22.27
"695","2017-03-30",22.639999
"696","2017-03-31",22.389999
"697","2017-04-03",22.360001
"698","2017-04-04",22.35
"699","2017-04-05",22.459999
"700","2017-04-06",23.07
"701","2017-04-07",22.91
"702","2017-04-10",22.91
"703","2017-04-11",22.98
"704","2017-04-12",22.91
"705","2017-04-13",22.99
"706","2017-04-17",23.25
"707","2017-04-18",23.360001
"708","2017-04-19",23.58
"709","2017-04-20",23.889999
"710","2017-04-21",23.799999
"711","2017-04-24",23.92
"712","2017-04-25",23.690001
"713","2017-04-26",24.02
"714","2017-04-27",23.85
"715","2017-04-28",23.360001
"716","2017-05-01",23.07
"717","2017-05-02",23.23
"718","2017-05-03",22.540001
"719","2017-05-04",22.49
"720","2017-05-05",22.51
"721","2017-05-08",21.629999
"722","2017-05-09",21.865
"723","2017-05-10",22.08
"724","2017-05-11",21.5
"725","2017-05-12",21.01
"726","2017-05-15",20.92
"727","2017-05-16",20.379999
"728","2017-05-17",20
"729","2017-05-18",19.959999
"730","2017-05-19",19.82
"731","2017-05-22",20.01
"732","2017-05-23",19.59
"733","2017-05-24",19.51
"734","2017-05-25",19.67
"735","2017-05-26",19.77
"736","2017-05-30",19.26
"737","2017-05-31",19.33
"738","2017-06-01",19.940001
"739","2017-06-02",19.559999
"740","2017-06-05",19.83
"741","2017-06-06",18.16
"742","2017-06-07",17.51
"743","2017-06-08",18.200001
"744","2017-06-09",18.51
"745","2017-06-12",18.5
"746","2017-06-13",18.530001
"747","2017-06-14",18.719999
"748","2017-06-15",18.790001
"749","2017-06-16",18.700001
"750","2017-06-19",18.92
"751","2017-06-20",18.530001
"752","2017-06-21",18.43
"753","2017-06-22",18.27
"754","2017-06-23",18
"755","2017-06-26",18.26
"756","2017-06-27",18.57
"757","2017-06-28",18.6
"758","2017-06-29",18.35
"759","2017-06-30",18.52
"760","2017-07-03",18.68
"761","2017-07-05",18.540001
"762","2017-07-06",18.25
"763","2017-07-07",18.27
"764","2017-07-10",17.93
"765","2017-07-11",17.26
"766","2017-07-12",17.77
"767","2017-07-13",18.200001
"768","2017-07-14",18.26
"769","2017-07-17",18.32
"770","2017-07-18",18.17
"771","2017-07-19",18.75
"772","2017-07-20",18.799999
"773","2017-07-21",19.02
"774","2017-07-24",19.1
"775","2017-07-25",19.58
"776","2017-07-26",19.58
"777","2017-07-27",20.360001
"778","2017-07-28",19.879999
"779","2017-07-31",20.139999
"780","2017-08-01",20.27
"781","2017-08-02",19.639999
"782","2017-08-03",19.73
"783","2017-08-04",20.139999
"784","2017-08-07",20.459999
"785","2017-08-08",20.51
"786","2017-08-09",20.129999
"787","2017-08-10",19.6
"788","2017-08-11",20.040001
"789","2017-08-14",20.530001
"790","2017-08-15",19.809999
"791","2017-08-16",20.48
"792","2017-08-17",19.969999
"793","2017-08-18",19.129999
"794","2017-08-21",19.360001
"795","2017-08-22",19.59
"796","2017-08-23",19.610001
"797","2017-08-24",21.27
"798","2017-08-25",21.91
"799","2017-08-28",21.99
"800","2017-08-29",22.360001
"801","2017-08-30",22.389999
"802","2017-08-31",22.450001
"803","2017-09-01",22.67
"804","2017-09-05",22.57
"805","2017-09-06",22.809999
"806","2017-09-07",22.52
"807","2017-09-08",22.18
"808","2017-09-11",21.92
"809","2017-09-12",21.83
"810","2017-09-13",21.780001
"811","2017-09-14",21.549999
"812","2017-09-15",21.49
"813","2017-09-18",21.129999
"814","2017-09-19",21.450001
"815","2017-09-20",21.42
"816","2017-09-21",21.379999
"817","2017-09-22",21.24
"818","2017-09-25",21.540001
"819","2017-09-26",22.049999
"820","2017-09-27",22.27
"821","2017-09-28",22.209999
"822","2017-09-29",21.469999
"823","2017-10-02",21.66
"824","2017-10-03",21.83
"825","2017-10-04",21.610001
"826","2017-10-05",21.719999
"827","2017-10-06",21.299999
"828","2017-10-09",20.799999
"829","2017-10-10",21.01
"830","2017-10-11",20.719999
"831","2017-10-12",20.200001
"832","2017-10-13",20.15
"833","2017-10-16",19.82
"834","2017-10-17",20.23
"835","2017-10-18",20.15
"836","2017-10-19",20.52
"837","2017-10-20",20.82
"838","2017-10-23",20.41
"839","2017-10-24",20.959999
"840","2017-10-25",21.030001
"841","2017-10-26",21.129999
"842","2017-10-27",19.99
"843","2017-10-30",19.5
"844","2017-10-31",19.42
"845","2017-11-01",19.58
"846","2017-11-02",19.42
"847","2017-11-03",19.219999
"848","2017-11-06",18.860001
"849","2017-11-07",18.219999
"850","2017-11-08",18.4
"851","2017-11-09",18.559999
"852","2017-11-10",18.57
"853","2017-11-13",18.57
"854","2017-11-14",18.209999
"855","2017-11-15",18.219999
"856","2017-11-16",18.450001
"857","2017-11-17",18.99
"858","2017-11-20",19.18
"859","2017-11-21",19.24
"860","2017-11-22",19.059999
"861","2017-11-24",18.540001
"862","2017-11-27",18.5
"863","2017-11-28",19.34
"864","2017-11-29",19.35
"865","2017-11-30",21.6
"866","2017-12-01",21.940001
"867","2017-12-04",21.15
"868","2017-12-05",21.4
"869","2017-12-06",21.49
"870","2017-12-07",22
"871","2017-12-08",22.200001
"872","2017-12-11",22.219999
"873","2017-12-12",21.629999
"874","2017-12-13",21.700001
"875","2017-12-14",21.57
"876","2017-12-15",21.84
"877","2017-12-18",22.200001
"878","2017-12-19",22.66
"879","2017-12-20",22.969999
"880","2017-12-21",23.209999
"881","2017-12-22",23.639999
"882","2017-12-26",23.790001
"883","2017-12-27",23.719999
"884","2017-12-28",23.76
"885","2017-12-29",24.190001
"886","2018-01-02",24.34
"887","2018-01-03",24.209999
"888","2018-01-04",24.200001
"889","2018-01-05",24.549999
"890","2018-01-08",24.49
"891","2018-01-09",24.299999
"892","2018-01-10",24.5
"893","2018-01-11",24.780001
"894","2018-01-12",25.030001
"895","2018-01-16",24.799999
"896","2018-01-17",24.43
"897","2018-01-18",24.950001
"898","2018-01-19",26.01
"899","2018-01-22",26.16
"900","2018-01-23",26.389999
"901","2018-01-24",26.4
"902","2018-01-25",27.16
"903","2018-01-26",27.780001
"904","2018-01-29",27.77
"905","2018-01-30",27.24
"906","2018-01-31",26.870001
"907","2018-02-01",26.9
"908","2018-02-02",26.129999
"909","2018-02-05",25.5
"910","2018-02-06",25.77
"911","2018-02-07",25.83
"912","2018-02-08",24.74
"913","2018-02-09",24.040001
"914","2018-02-12",24.860001
"915","2018-02-13",24.629999
"916","2018-02-14",25.059999
"917","2018-02-15",25.24
"918","2018-02-16",24.58
"919","2018-02-20",24.43
"920","2018-02-21",24.309999
"921","2018-02-22",24.200001
"922","2018-02-23",24.610001
"923","2018-02-26",24.209999
"924","2018-02-27",23.02
"925","2018-02-28",23.01
"926","2018-03-01",23.309999
"927","2018-03-02",23.059999
"928","2018-03-05",23.110001
"929","2018-03-06",23.4
"930","2018-03-07",22.9
"931","2018-03-08",22.530001
"932","2018-03-09",22.5
"933","2018-03-12",22.200001
"934","2018-03-13",22.25
"935","2018-03-14",21.92
"936","2018-03-15",22.030001
"937","2018-03-16",22
"938","2018-03-19",21.440001
"939","2018-03-20",21.190001
"940","2018-03-21",21.190001
"941","2018-03-22",19.545
"942","2018-03-23",18.99
"943","2018-03-26",20.08
"944","2018-03-27",19.65
"945","2018-03-28",19.99
"946","2018-03-29",19.709999
"947","2018-04-02",19.559999
"948","2018-04-03",19.440001
"949","2018-04-04",19.780001
"950","2018-04-05",19.700001
"951","2018-04-06",19.32
"952","2018-04-09",18.66
"953","2018-04-10",19.18
"954","2018-04-11",18.85
"955","2018-04-12",19.059999
"956","2018-04-13",18.280001
"957","2018-04-16",18.440001
"958","2018-04-17",18.65
"959","2018-04-18",19
"960","2018-04-19",18.52
"961","2018-04-20",18.290001
"962","2018-04-23",18.51
"963","2018-04-24",18.59
"964","2018-04-25",19
"965","2018-04-26",18.67
"966","2018-04-27",19.290001
"967","2018-04-30",18.620001
"968","2018-05-01",19.01
"969","2018-05-02",18.700001
