"","date","VNE"
"174","2019-02-19",29.469999
"175","2019-02-20",29.200001
"176","2019-02-21",29.07
"177","2019-02-22",30
"178","2019-02-25",30.77
"179","2019-02-26",30.780001
"180","2019-02-27",30.9
"181","2019-02-28",30.559999
"182","2019-03-01",30.110001
"183","2019-03-04",29.6
"184","2019-03-05",28.66
"185","2019-03-06",26.9
"186","2019-03-07",25.68
"187","2019-03-08",25.110001
"188","2019-03-11",25.700001
"189","2019-03-12",25.469999
"190","2019-03-13",25.120001
"191","2019-03-14",23.51
"192","2019-03-15",24.65
"193","2019-03-18",23.84
"194","2019-03-19",24.530001
"195","2019-03-20",24.879999
"196","2019-03-21",24.68
"197","2019-03-22",23.15
"198","2019-03-25",23.1
"199","2019-03-26",23.41
"200","2019-03-27",22.940001
"201","2019-03-28",23.190001
"202","2019-03-29",22.870001
"203","2019-04-01",24.15
"204","2019-04-02",23.860001
"205","2019-04-03",25.33
"206","2019-04-04",25.540001
"207","2019-04-05",24.84
"208","2019-04-08",25.309999
"209","2019-04-09",25.290001
"210","2019-04-10",26.49
"211","2019-04-11",26.370001
"212","2019-04-12",27.93
"213","2019-04-15",27.959999
"214","2019-04-16",27.92
"215","2019-04-17",28.719999
"216","2019-04-18",29.25
"217","2019-04-22",29.18
"218","2019-04-23",28.73
"219","2019-04-24",27.860001
"220","2019-04-25",26.040001
"221","2019-04-26",26.75
"222","2019-04-29",22.209999
"223","2019-04-30",22.07
"224","2019-05-01",22
"225","2019-05-02",21.5
"226","2019-05-03",21.99
"227","2019-05-06",22.42
"228","2019-05-07",21.02
"229","2019-05-08",21.059999
"230","2019-05-09",20.700001
"231","2019-05-10",20.52
"232","2019-05-13",19.559999
"233","2019-05-14",19.860001
"234","2019-05-15",19.879999
"235","2019-05-16",19.299999
"236","2019-05-17",18.860001
"237","2019-05-20",18.92
"238","2019-05-21",18.610001
"239","2019-05-22",17.959999
"240","2019-05-23",17.5
"241","2019-05-24",17.67
"242","2019-05-28",17.65
"243","2019-05-29",16.74
"244","2019-05-30",16.549999
"245","2019-05-31",15.93
"246","2019-06-03",16.690001
"247","2019-06-04",17.65
"248","2019-06-05",17.18
"249","2019-06-06",17.18
"250","2019-06-07",16.92
"251","2019-06-10",17.379999
"252","2019-06-11",17.200001
"253","2019-06-12",16.219999
"254","2019-06-13",16.059999
"255","2019-06-14",16.57
"256","2019-06-17",17.24
"257","2019-06-18",17.41
"258","2019-06-19",17.07
"259","2019-06-20",17.549999
"260","2019-06-21",17.73
"261","2019-06-24",17.309999
"262","2019-06-25",17.42
"263","2019-06-26",17.370001
"264","2019-06-27",17.48
"265","2019-06-28",17.309999
"266","2019-07-01",16.73
"267","2019-07-02",16.6
"268","2019-07-03",16.51
"269","2019-07-05",16.549999
"270","2019-07-08",16.1
"271","2019-07-09",16.02
"272","2019-07-10",16.379999
"273","2019-07-11",16.24
"274","2019-07-12",16.42
"275","2019-07-15",16.450001
"276","2019-07-16",15.97
"277","2019-07-17",16.1
"278","2019-07-18",15.48
"279","2019-07-19",16.34
"280","2019-07-22",16.309999
"281","2019-07-23",17.24
"282","2019-07-24",17.940001
"283","2019-07-25",17.799999
"284","2019-07-26",18.110001
"285","2019-07-29",18.24
"286","2019-07-30",18.379999
"287","2019-07-31",18.15
"288","2019-08-01",17.719999
"289","2019-08-02",17.870001
"290","2019-08-05",17.1
"291","2019-08-06",17.02
"292","2019-08-07",16.73
"293","2019-08-08",17.25
"294","2019-08-09",16.709999
"295","2019-08-12",16
"296","2019-08-13",16.34
"297","2019-08-14",15.41
"298","2019-08-15",14.92
"299","2019-08-16",15.6
"300","2019-08-19",15.83
"301","2019-08-20",15.35
"302","2019-08-21",15.19
"303","2019-08-22",14.96
"304","2019-08-23",14.02
"305","2019-08-26",14.32
"306","2019-08-27",14.43
"307","2019-08-28",14.55
"308","2019-08-29",14.76
"309","2019-08-30",14.67
"310","2019-09-03",13.62
"311","2019-09-04",14.18
"312","2019-09-05",15.75
"313","2019-09-06",15.86
"314","2019-09-09",16.57
"315","2019-09-10",17.6
"316","2019-09-11",18.040001
"317","2019-09-12",17.809999
"318","2019-09-13",18.01
"319","2019-09-16",17.889999
"320","2019-09-17",17.65
"321","2019-09-18",17.08
"322","2019-09-19",16.32
"323","2019-09-20",15.61
"324","2019-09-23",15.19
"325","2019-09-24",14.5
"326","2019-09-25",15.08
"327","2019-09-26",15.3
"328","2019-09-27",15.05
"329","2019-09-30",14.99
"330","2019-10-01",14.55
"331","2019-10-02",14.44
"332","2019-10-03",14.74
"333","2019-10-04",14.31
"334","2019-10-07",14.44
"335","2019-10-08",13.67
"336","2019-10-09",14.61
"337","2019-10-10",14.75
"338","2019-10-11",15.29
"339","2019-10-14",15.27
"340","2019-10-15",16.139999
"341","2019-10-16",16.35
"342","2019-10-17",16.389999
"343","2019-10-18",16.57
"344","2019-10-21",16.75
"345","2019-10-22",16.549999
"346","2019-10-23",16.73
"347","2019-10-24",16.51
"348","2019-10-25",17.9
"349","2019-10-28",17.040001
"350","2019-10-29",16.65
"351","2019-10-30",16.809999
"352","2019-10-31",15.92
"353","2019-11-01",16.66
"354","2019-11-04",17.6
"355","2019-11-05",17.58
"356","2019-11-06",17.43
"357","2019-11-07",17.77
"358","2019-11-08",17.91
"359","2019-11-11",17.41
"360","2019-11-12",16.639999
"361","2019-11-13",16.08
"362","2019-11-14",16.1
"363","2019-11-15",15.75
"364","2019-11-18",15.33
"365","2019-11-19",15.38
"366","2019-11-20",15.72
"367","2019-11-21",15.45
"368","2019-11-22",16.299999
"369","2019-11-25",16.83
"370","2019-11-26",16.709999
"371","2019-11-27",16.58
"372","2019-11-29",16.190001
"373","2019-12-02",16.700001
"374","2019-12-03",16.309999
"375","2019-12-04",16.280001
"376","2019-12-05",15.39
"377","2019-12-06",16.01
"378","2019-12-09",15.49
"379","2019-12-10",15.27
"380","2019-12-11",15.38
"381","2019-12-12",16.280001
"382","2019-12-13",16.01
"383","2019-12-16",16.35
"384","2019-12-17",16.33
"385","2019-12-18",16.790001
"386","2019-12-19",16.190001
"387","2019-12-20",15.92
"388","2019-12-23",16.120001
"389","2019-12-24",16.1
"390","2019-12-26",16.26
"391","2019-12-27",16.129999
"392","2019-12-30",15.63
"393","2019-12-31",15.62
"394","2020-01-02",16.120001
"395","2020-01-03",14.52
"396","2020-01-06",14.29
"397","2020-01-07",14.35
"398","2020-01-08",14.42
"399","2020-01-09",14.41
"400","2020-01-10",13.86
"401","2020-01-13",13.85
"402","2020-01-14",13.79
"403","2020-01-15",13.64
"404","2020-01-16",14.07
"405","2020-01-17",13.68
"406","2020-01-21",13.57
"407","2020-01-22",13.5
"408","2020-01-23",13.48
"409","2020-01-24",13.56
"410","2020-01-27",13.28
"411","2020-01-28",13.84
"412","2020-01-29",13.95
"413","2020-01-30",13.59
"414","2020-01-31",13.03
"415","2020-02-03",13.4
"416","2020-02-04",13.77
"417","2020-02-05",15.17
"418","2020-02-06",14.82
"419","2020-02-07",14.58
"420","2020-02-10",14.55
"421","2020-02-11",14.94
"422","2020-02-12",15.48
"423","2020-02-13",14.94
"424","2020-02-14",14.85
"425","2020-02-18",14.54
"426","2020-02-19",14.47
"427","2020-02-20",14.47
"428","2020-02-21",14.24
"429","2020-02-24",13.2
"430","2020-02-25",12.17
"431","2020-02-26",11.95
"432","2020-02-27",11.68
"433","2020-02-28",12.31
"434","2020-03-02",12.02
"435","2020-03-03",11.46
"436","2020-03-04",11.71
"437","2020-03-05",10.26
"438","2020-03-06",10.08
"439","2020-03-09",9.41
"440","2020-03-10",9.9
"441","2020-03-11",8.99
"442","2020-03-12",7.47
"443","2020-03-13",8.95
"444","2020-03-16",6.98
"445","2020-03-17",6.52
"446","2020-03-18",5.88
"447","2020-03-19",6.48
"448","2020-03-20",5.89
"449","2020-03-23",5.52
"450","2020-03-24",7.25
"451","2020-03-25",7.31
"452","2020-03-26",7.48
"453","2020-03-27",6.78
"454","2020-03-30",7.51
"455","2020-03-31",7.32
"456","2020-04-01",6.98
"457","2020-04-02",6.69
"458","2020-04-03",6.6
"459","2020-04-06",7.4
"460","2020-04-07",7.64
"461","2020-04-08",8.18
"462","2020-04-09",9.03
"463","2020-04-13",8.54
"464","2020-04-14",8.59
"465","2020-04-15",7.92
"466","2020-04-16",7.52
"467","2020-04-17",8.1
"468","2020-04-20",7.72
"469","2020-04-21",7.5
"470","2020-04-22",7.63
"471","2020-04-23",8.07
"472","2020-04-24",8.88
"473","2020-04-27",9.9
"474","2020-04-28",10.13
"475","2020-04-29",10.42
"476","2020-04-30",9.78
"477","2020-05-01",9.4
"478","2020-05-04",9.42
"479","2020-05-05",9.78
"480","2020-05-06",9.52
"481","2020-05-07",9.9
"482","2020-05-08",10.36
"483","2020-05-11",10.19
"484","2020-05-12",9.25
"485","2020-05-13",8.68
"486","2020-05-14",8.86
"487","2020-05-15",8.88
"488","2020-05-18",9.66
"489","2020-05-19",9.73
"490","2020-05-20",9.57
"491","2020-05-21",9.55
"492","2020-05-22",9.66
"493","2020-05-26",10.78
"494","2020-05-27",11.33
"495","2020-05-28",10.99
"496","2020-05-29",10.78
"497","2020-06-01",10.82
"498","2020-06-02",11.37
"499","2020-06-03",11.85
"500","2020-06-04",11.67
"501","2020-06-05",12.12
"502","2020-06-08",13
"503","2020-06-09",12.15
"504","2020-06-10",11.54
"505","2020-06-11",10.54
"506","2020-06-12",11.52
"507","2020-06-15",11.53
"508","2020-06-16",11.43
"509","2020-06-17",11.26
"510","2020-06-18",11.09
"511","2020-06-19",11
"512","2020-06-22",11.12
"513","2020-06-23",11.32
"514","2020-06-24",10.63
"515","2020-06-25",10.75
"516","2020-06-26",10.46
"517","2020-06-29",10.72
"518","2020-06-30",10.69
"519","2020-07-01",10.55
"520","2020-07-02",11.05
"521","2020-07-06",11.59
"522","2020-07-07",11.43
"523","2020-07-08",11.21
"524","2020-07-09",10.9
"525","2020-07-10",11.29
"526","2020-07-13",10.9
"527","2020-07-14",11.35
"528","2020-07-15",11.4
"529","2020-07-16",11.63
"530","2020-07-17",12.03
"531","2020-07-20",12.1
"532","2020-07-21",12.35
"533","2020-07-22",12.66
"534","2020-07-23",13.75
"535","2020-07-24",11.19
"536","2020-07-27",11.32
"537","2020-07-28",10.8
"538","2020-07-29",10.72
"539","2020-07-30",10.35
"540","2020-07-31",10.05
"541","2020-08-03",9.77
"542","2020-08-04",10.17
"543","2020-08-05",10.44
"544","2020-08-06",10.19
"545","2020-08-07",9.87
"546","2020-08-10",10.72
"547","2020-08-11",10.78
"548","2020-08-12",11.11
"549","2020-08-13",10.97
"550","2020-08-14",11.01
"551","2020-08-17",10.89
"552","2020-08-18",10.65
"553","2020-08-19",10.38
"554","2020-08-20",10.22
"555","2020-08-21",10.03
"556","2020-08-24",10.46
"557","2020-08-25",10.66
"558","2020-08-26",10.96
"559","2020-08-27",12.84
"560","2020-08-28",13.96
"561","2020-08-31",13.88
"562","2020-09-01",14.49
"563","2020-09-02",14.99
"564","2020-09-03",13.8
"565","2020-09-04",13.88
"566","2020-09-08",13.84
"567","2020-09-09",13.59
"568","2020-09-10",13.79
"569","2020-09-11",13.79
"570","2020-09-14",14.14
"571","2020-09-15",14.32
"572","2020-09-16",14.43
"573","2020-09-17",14.24
"574","2020-09-18",13.82
"575","2020-09-21",13.43
"576","2020-09-22",13.16
"577","2020-09-23",12.89
"578","2020-09-24",12.91
"579","2020-09-25",12.79
"580","2020-09-28",13.71
"581","2020-09-29",14.25
"582","2020-09-30",14.7
"583","2020-10-01",16.190001
"584","2020-10-02",15.91
"585","2020-10-05",16.68
"586","2020-10-06",16.1
"587","2020-10-07",16.82
"588","2020-10-08",17.27
"589","2020-10-09",17.620001
"590","2020-10-12",18.370001
"591","2020-10-13",18.6
"592","2020-10-14",18.469999
"593","2020-10-15",18.6
"594","2020-10-16",18.34
"595","2020-10-19",17.870001
"596","2020-10-20",17.41
"597","2020-10-21",17.51
"598","2020-10-22",18.190001
"599","2020-10-23",17.780001
"600","2020-10-26",16.18
"601","2020-10-27",15.81
"602","2020-10-28",15.01
"603","2020-10-29",15.47
"604","2020-10-30",15.37
"605","2020-11-02",16.280001
"606","2020-11-03",18.07
"607","2020-11-04",16.4
"608","2020-11-05",17.110001
"609","2020-11-06",17.07
"610","2020-11-09",17.68
"611","2020-11-10",17.280001
"612","2020-11-11",17.32
"613","2020-11-12",16.809999
"614","2020-11-13",17.35
"615","2020-11-16",17.879999
"616","2020-11-17",18.190001
"617","2020-11-18",18.459999
"618","2020-11-19",18.34
"619","2020-11-20",18.110001
"620","2020-11-23",19.639999
"621","2020-11-24",21.17
"622","2020-11-25",20.440001
"623","2020-11-27",20.200001
