"","date","WD"
"993","2014-11-24",16.17
"994","2014-11-25",15.93
"995","2014-11-26",15.98
"996","2014-11-28",15.79
"997","2014-12-01",15.86
"998","2014-12-02",16.190001
"999","2014-12-03",16.620001
"1000","2014-12-04",16.49
"1001","2014-12-05",16.51
"1002","2014-12-08",16.379999
"1003","2014-12-09",16.719999
"1004","2014-12-10",16.450001
"1005","2014-12-11",16.559999
"1006","2014-12-12",16.42
"1007","2014-12-15",16.639999
"1008","2014-12-16",16.73
"1009","2014-12-17",16.9
"1010","2014-12-18",16.959999
"1011","2014-12-19",16.92
"1012","2014-12-22",17.190001
"1013","2014-12-23",17.35
"1014","2014-12-24",17.629999
"1015","2014-12-26",17.49
"1016","2014-12-29",17.76
"1017","2014-12-30",17.700001
"1018","2014-12-31",17.540001
"1019","2015-01-02",17.309999
"1020","2015-01-05",17.049999
"1021","2015-01-06",16.700001
"1022","2015-01-07",16.389999
"1023","2015-01-08",16.639999
"1024","2015-01-09",16.41
"1025","2015-01-12",16.16
"1026","2015-01-13",16.559999
"1027","2015-01-14",16.91
"1028","2015-01-15",17
"1029","2015-01-16",17.299999
"1030","2015-01-20",17.290001
"1031","2015-01-21",17
"1032","2015-01-22",17.1
"1033","2015-01-23",17.209999
"1034","2015-01-26",17.33
"1035","2015-01-27",17.18
"1036","2015-01-28",16.889999
"1037","2015-01-29",18
"1038","2015-01-30",17.75
"1039","2015-02-02",17.43
"1040","2015-02-03",17.629999
"1041","2015-02-04",17.51
"1042","2015-02-05",17.639999
"1043","2015-02-06",17.709999
"1044","2015-02-09",17.67
"1045","2015-02-10",18.15
"1046","2015-02-11",18.290001
"1047","2015-02-12",16.75
"1048","2015-02-13",16.719999
"1049","2015-02-17",16.34
"1050","2015-02-18",16.040001
"1051","2015-02-19",16.200001
"1052","2015-02-20",16.299999
"1053","2015-02-23",16.32
"1054","2015-02-24",16.34
"1055","2015-02-25",16.139999
"1056","2015-02-26",16.110001
"1057","2015-02-27",16.030001
"1058","2015-03-02",16.049999
"1059","2015-03-03",16.049999
"1060","2015-03-04",16.040001
"1061","2015-03-05",16.299999
"1062","2015-03-06",16.42
"1063","2015-03-09",16.75
"1064","2015-03-10",16.51
"1065","2015-03-11",16.43
"1066","2015-03-12",16.700001
"1067","2015-03-13",16.620001
"1068","2015-03-16",16.68
"1069","2015-03-17",17.129999
"1070","2015-03-18",17.49
"1071","2015-03-19",17.5
"1072","2015-03-20",17.68
"1073","2015-03-23",18.030001
"1074","2015-03-24",17.940001
"1075","2015-03-25",17.67
"1076","2015-03-26",17.77
"1077","2015-03-27",17.219999
"1078","2015-03-30",17.4
"1079","2015-03-31",17.73
"1080","2015-04-01",17.940001
"1081","2015-04-02",17.950001
"1082","2015-04-06",17.709999
"1083","2015-04-07",17.870001
"1084","2015-04-08",18.120001
"1085","2015-04-09",17.76
"1086","2015-04-10",18.290001
"1087","2015-04-13",18.200001
"1088","2015-04-14",18.290001
"1089","2015-04-15",18.610001
"1090","2015-04-16",18.84
"1091","2015-04-17",18.629999
"1092","2015-04-20",18.549999
"1093","2015-04-21",18.639999
"1094","2015-04-22",18.77
"1095","2015-04-23",18.76
"1096","2015-04-24",19.52
"1097","2015-04-27",19.440001
"1098","2015-04-28",19.620001
"1099","2015-04-29",19.469999
"1100","2015-04-30",19.139999
"1101","2015-05-01",19.360001
"1102","2015-05-04",19.24
"1103","2015-05-05",19.59
"1104","2015-05-06",23.299999
"1105","2015-05-07",21.940001
"1106","2015-05-08",23
"1107","2015-05-11",23.110001
"1108","2015-05-12",22.799999
"1109","2015-05-13",22.48
"1110","2015-05-14",22.540001
"1111","2015-05-15",22.84
"1112","2015-05-18",23.42
"1113","2015-05-19",24.32
"1114","2015-05-20",23.83
"1115","2015-05-21",23.68
"1116","2015-05-22",24.110001
"1117","2015-05-26",24.120001
"1118","2015-05-27",24.41
"1119","2015-05-28",23.98
"1120","2015-05-29",24.620001
"1121","2015-06-01",24.41
"1122","2015-06-02",24.440001
"1123","2015-06-03",25.02
"1124","2015-06-04",24.780001
"1125","2015-06-05",24.889999
"1126","2015-06-08",24.49
"1127","2015-06-09",24.6
"1128","2015-06-10",24.93
"1129","2015-06-11",24.24
"1130","2015-06-12",24.530001
"1131","2015-06-15",25.120001
"1132","2015-06-16",24.99
"1133","2015-06-17",24.75
"1134","2015-06-18",24.780001
"1135","2015-06-19",24.540001
"1136","2015-06-22",24.91
"1137","2015-06-23",25.389999
"1138","2015-06-24",25.469999
"1139","2015-06-25",26.4
"1140","2015-06-26",26.940001
"1141","2015-06-29",25.77
"1142","2015-06-30",26.74
"1143","2015-07-01",26.940001
"1144","2015-07-02",26.49
"1145","2015-07-06",26.67
"1146","2015-07-07",26.41
"1147","2015-07-08",26.32
"1148","2015-07-09",26.790001
"1149","2015-07-10",27.299999
"1150","2015-07-13",27.870001
"1151","2015-07-14",27.969999
"1152","2015-07-15",27.91
"1153","2015-07-16",27.84
"1154","2015-07-17",27.75
"1155","2015-07-20",27.67
"1156","2015-07-21",27.389999
"1157","2015-07-22",27.1
"1158","2015-07-23",25.74
"1159","2015-07-24",25.690001
"1160","2015-07-27",24.57
"1161","2015-07-28",24.700001
"1162","2015-07-29",24.26
"1163","2015-07-30",24.280001
"1164","2015-07-31",23.950001
"1165","2015-08-03",24.309999
"1166","2015-08-04",24.48
"1167","2015-08-05",23.26
"1168","2015-08-06",23.370001
"1169","2015-08-07",23.219999
"1170","2015-08-10",23.790001
"1171","2015-08-11",24.360001
"1172","2015-08-12",24.02
"1173","2015-08-13",24.200001
"1174","2015-08-14",24.58
"1175","2015-08-17",24.98
"1176","2015-08-18",24.889999
"1177","2015-08-19",24.41
"1178","2015-08-20",24.16
"1179","2015-08-21",24.200001
"1180","2015-08-24",23.620001
"1181","2015-08-25",23.469999
"1182","2015-08-26",24.52
"1183","2015-08-27",24.450001
"1184","2015-08-28",24.389999
"1185","2015-08-31",24.33
"1186","2015-09-01",23.26
"1187","2015-09-02",23.57
"1188","2015-09-03",23.85
"1189","2015-09-04",23.139999
"1190","2015-09-08",23.27
"1191","2015-09-09",23.24
"1192","2015-09-10",23.26
"1193","2015-09-11",23.469999
"1194","2015-09-14",23.700001
"1195","2015-09-15",23.959999
"1196","2015-09-16",23.889999
"1197","2015-09-17",23.74
"1198","2015-09-18",24.299999
"1199","2015-09-21",25.07
"1200","2015-09-22",25.610001
"1201","2015-09-23",25.98
"1202","2015-09-24",25.75
"1203","2015-09-25",26.33
"1204","2015-09-28",25.24
"1205","2015-09-29",25.58
"1206","2015-09-30",26.08
"1207","2015-10-01",26.74
"1208","2015-10-02",26.77
"1209","2015-10-05",27.690001
"1210","2015-10-06",27.51
"1211","2015-10-07",27.98
"1212","2015-10-08",28.540001
"1213","2015-10-09",27.43
"1214","2015-10-12",28.040001
"1215","2015-10-13",28.08
"1216","2015-10-14",27.32
"1217","2015-10-15",27.68
"1218","2015-10-16",27.959999
"1219","2015-10-19",27.84
"1220","2015-10-20",28.459999
"1221","2015-10-21",28.379999
"1222","2015-10-22",29.49
"1223","2015-10-23",29.5
"1224","2015-10-26",29.450001
"1225","2015-10-27",29.209999
"1226","2015-10-28",29.65
"1227","2015-10-29",29.6
"1228","2015-10-30",29.01
"1229","2015-11-02",29.530001
"1230","2015-11-03",29.07
"1231","2015-11-04",32.110001
"1232","2015-11-05",30.5
"1233","2015-11-06",29.059999
"1234","2015-11-09",28.809999
"1235","2015-11-10",28.389999
"1236","2015-11-11",28
"1237","2015-11-12",27.09
"1238","2015-11-13",27.51
"1239","2015-11-16",27.98
"1240","2015-11-17",27.58
"1241","2015-11-18",28.360001
"1242","2015-11-19",28.879999
"1243","2015-11-20",29.77
"1244","2015-11-23",30.360001
"1245","2015-11-24",30.139999
"1246","2015-11-25",30.17
"1247","2015-11-27",30.049999
"1248","2015-11-30",29.540001
"1249","2015-12-01",30.83
"1250","2015-12-02",30.469999
"1251","2015-12-03",29.77
"1252","2015-12-04",29.940001
"1253","2015-12-07",29.120001
"1254","2015-12-08",29.549999
"1255","2015-12-09",28.83
"1256","2015-12-10",29.25
"1257","2015-12-11",28.75
"1258","2015-12-14",28.66
"1259","2015-12-15",28.85
"1260","2015-12-16",28.74
"1261","2015-12-17",28.200001
"1262","2015-12-18",28.27
"1263","2015-12-21",28.98
"1264","2015-12-22",28.98
"1265","2015-12-23",28.780001
"1266","2015-12-24",29.360001
"1267","2015-12-28",28.690001
"1268","2015-12-29",29.02
"1269","2015-12-30",29.01
"1270","2015-12-31",28.809999
"1271","2016-01-04",28.530001
"1272","2016-01-05",28.77
"1273","2016-01-06",28.950001
"1274","2016-01-07",27.370001
"1275","2016-01-08",27.67
"1276","2016-01-11",26.18
"1277","2016-01-12",25.4
"1278","2016-01-13",24.66
"1279","2016-01-14",24.629999
"1280","2016-01-15",23.639999
"1281","2016-01-19",22.66
"1282","2016-01-20",23.139999
"1283","2016-01-21",23.07
"1284","2016-01-22",22.709999
"1285","2016-01-25",22.530001
"1286","2016-01-26",23.18
"1287","2016-01-27",23.049999
"1288","2016-01-28",23.65
"1289","2016-01-29",23.959999
"1290","2016-02-01",23.940001
"1291","2016-02-02",23.25
"1292","2016-02-03",22.58
"1293","2016-02-04",22.190001
"1294","2016-02-05",21.440001
"1295","2016-02-08",21.4
"1296","2016-02-09",21.66
"1297","2016-02-10",23.200001
"1298","2016-02-11",19.66
"1299","2016-02-12",20.4
"1300","2016-02-16",21.469999
"1301","2016-02-17",21.73
"1302","2016-02-18",22.440001
"1303","2016-02-19",21.85
"1304","2016-02-22",22.940001
"1305","2016-02-23",22.639999
"1306","2016-02-24",23
"1307","2016-02-25",23.799999
"1308","2016-02-26",23.65
"1309","2016-02-29",23.120001
"1310","2016-03-01",23.42
"1311","2016-03-02",23.52
"1312","2016-03-03",23.700001
"1313","2016-03-04",23.610001
"1314","2016-03-07",23.530001
"1315","2016-03-08",22.959999
"1316","2016-03-09",23.51
"1317","2016-03-10",23.65
"1318","2016-03-11",24.57
"1319","2016-03-14",24.139999
"1320","2016-03-15",23.440001
"1321","2016-03-16",23.59
"1322","2016-03-17",23.620001
"1323","2016-03-18",23.91
"1324","2016-03-21",23.92
"1325","2016-03-22",23.690001
"1326","2016-03-23",23.469999
"1327","2016-03-24",23.389999
"1328","2016-03-28",23.639999
"1329","2016-03-29",23.98
"1330","2016-03-30",24.5
"1331","2016-03-31",24.27
"1332","2016-04-01",24.15
"1333","2016-04-04",23.459999
"1334","2016-04-05",23.309999
"1335","2016-04-06",23.110001
"1336","2016-04-07",22.35
"1337","2016-04-08",22.290001
"1338","2016-04-11",22.02
"1339","2016-04-12",22.129999
"1340","2016-04-13",22.4
"1341","2016-04-14",22.700001
"1342","2016-04-15",22.57
"1343","2016-04-18",22.379999
"1344","2016-04-19",22.23
"1345","2016-04-20",22.139999
"1346","2016-04-21",22.549999
"1347","2016-04-22",22.49
"1348","2016-04-25",22.24
"1349","2016-04-26",22.58
"1350","2016-04-27",22.379999
"1351","2016-04-28",22.01
"1352","2016-04-29",22.049999
"1353","2016-05-02",22.09
"1354","2016-05-03",22.1
"1355","2016-05-04",21.799999
"1356","2016-05-05",23.620001
"1357","2016-05-06",23.879999
"1358","2016-05-09",23.700001
"1359","2016-05-10",24.75
"1360","2016-05-11",24.139999
"1361","2016-05-12",24.049999
"1362","2016-05-13",23.9
"1363","2016-05-16",23.77
"1364","2016-05-17",23
"1365","2016-05-18",23.75
"1366","2016-05-19",23.27
"1367","2016-05-20",23.57
"1368","2016-05-23",23.35
"1369","2016-05-24",23.879999
"1370","2016-05-25",24.219999
"1371","2016-05-26",24.059999
"1372","2016-05-27",24.309999
"1373","2016-05-31",24.030001
"1374","2016-06-01",24.42
"1375","2016-06-02",24.42
"1376","2016-06-03",24.1
"1377","2016-06-06",24.549999
"1378","2016-06-07",25
"1379","2016-06-08",25.360001
"1380","2016-06-09",25.02
"1381","2016-06-10",24.91
"1382","2016-06-13",24.360001
"1383","2016-06-14",24.309999
"1384","2016-06-15",24
"1385","2016-06-16",23.82
"1386","2016-06-17",23.6
"1387","2016-06-20",23.950001
"1388","2016-06-21",24.1
"1389","2016-06-22",23.809999
"1390","2016-06-23",24.49
"1391","2016-06-24",23.27
"1392","2016-06-27",22.209999
"1393","2016-06-28",22.559999
"1394","2016-06-29",23.09
"1395","2016-06-30",22.780001
"1396","2016-07-01",22.77
"1397","2016-07-05",21.98
"1398","2016-07-06",22.09
"1399","2016-07-07",22.360001
"1400","2016-07-08",23.219999
"1401","2016-07-11",23.4
"1402","2016-07-12",23.879999
"1403","2016-07-13",24.209999
"1404","2016-07-14",24.059999
"1405","2016-07-15",24.33
"1406","2016-07-18",24.27
"1407","2016-07-19",24.24
"1408","2016-07-20",24.07
"1409","2016-07-21",24.389999
"1410","2016-07-22",24.309999
"1411","2016-07-25",24.65
"1412","2016-07-26",24.26
"1413","2016-07-27",24.040001
"1414","2016-07-28",23.92
"1415","2016-07-29",23.67
"1416","2016-08-01",23.85
"1417","2016-08-02",23.690001
"1418","2016-08-03",27.02
"1419","2016-08-04",27.02
"1420","2016-08-05",27.74
"1421","2016-08-08",27.620001
"1422","2016-08-09",27.959999
"1423","2016-08-10",27.690001
"1424","2016-08-11",26.969999
"1425","2016-08-12",26.620001
"1426","2016-08-15",26.75
"1427","2016-08-16",26.440001
"1428","2016-08-17",26.5
"1429","2016-08-18",26.459999
"1430","2016-08-19",26.209999
"1431","2016-08-22",26.059999
"1432","2016-08-23",26.379999
"1433","2016-08-24",26.49
"1434","2016-08-25",26.49
"1435","2016-08-26",26.66
"1436","2016-08-29",26.389999
"1437","2016-08-30",26.530001
"1438","2016-08-31",26.5
"1439","2016-09-01",26.559999
"1440","2016-09-02",26.799999
"1441","2016-09-06",26.42
"1442","2016-09-07",26.799999
"1443","2016-09-08",26.4
"1444","2016-09-09",25.809999
"1445","2016-09-12",25.870001
"1446","2016-09-13",25.540001
"1447","2016-09-14",25.620001
"1448","2016-09-15",26.030001
"1449","2016-09-16",25.969999
"1450","2016-09-19",25.790001
"1451","2016-09-20",25.65
"1452","2016-09-21",25.82
"1453","2016-09-22",26.01
"1454","2016-09-23",25.950001
"1455","2016-09-26",25.110001
"1456","2016-09-27",25.120001
"1457","2016-09-28",25
"1458","2016-09-29",24.58
"1459","2016-09-30",25.26
"1460","2016-10-03",25.540001
"1461","2016-10-04",25.809999
"1462","2016-10-05",25.790001
"1463","2016-10-06",24.709999
"1464","2016-10-07",24.65
"1465","2016-10-10",24.52
"1466","2016-10-11",24.200001
"1467","2016-10-12",24.24
"1468","2016-10-13",24.1
"1469","2016-10-14",24.040001
"1470","2016-10-17",23.790001
"1471","2016-10-18",24.450001
"1472","2016-10-19",24.370001
"1473","2016-10-20",24.43
"1474","2016-10-21",24.129999
"1475","2016-10-24",24.190001
"1476","2016-10-25",24.219999
"1477","2016-10-26",24.09
"1478","2016-10-27",24.01
"1479","2016-10-28",23.83
"1480","2016-10-31",24.07
"1481","2016-11-01",23.98
"1482","2016-11-02",26.48
"1483","2016-11-03",26.68
"1484","2016-11-04",27.15
"1485","2016-11-07",27.870001
"1486","2016-11-08",27.74
"1487","2016-11-09",27.65
"1488","2016-11-10",27.92
"1489","2016-11-11",28.6
"1490","2016-11-14",28.540001
"1491","2016-11-15",29
"1492","2016-11-16",28.76
"1493","2016-11-17",28.620001
"1494","2016-11-18",29.23
"1495","2016-11-21",29.379999
"1496","2016-11-22",29.5
"1497","2016-11-23",29.73
"1498","2016-11-25",29.52
"1499","2016-11-28",28.879999
"1500","2016-11-29",29.809999
"1501","2016-11-30",29.389999
"1502","2016-12-01",29.049999
"1503","2016-12-02",29.120001
"1504","2016-12-05",29.799999
"1505","2016-12-06",30.040001
"1506","2016-12-07",31.1
"1507","2016-12-08",31.969999
"1508","2016-12-09",32.380001
"1509","2016-12-12",31.940001
"1510","2016-12-13",32.200001
"1511","2016-12-14",31.639999
"1512","2016-12-15",32.09
"1513","2016-12-16",31.700001
"1514","2016-12-19",31.42
"1515","2016-12-20",31.73
"1516","2016-12-21",32.119999
"1517","2016-12-22",32.27
"1518","2016-12-23",32.349998
"1519","2016-12-27",32.110001
"1520","2016-12-28",31.370001
"1521","2016-12-29",31.23
"1522","2016-12-30",31.200001
"1523","2017-01-03",31.540001
"1524","2017-01-04",31.84
"1525","2017-01-05",31.389999
"1526","2017-01-06",30.92
"1527","2017-01-09",30.440001
"1528","2017-01-10",30.360001
"1529","2017-01-11",31
"1530","2017-01-12",30.73
"1531","2017-01-13",31.09
"1532","2017-01-17",30.799999
"1533","2017-01-18",30.67
"1534","2017-01-19",30.52
"1535","2017-01-20",30.389999
"1536","2017-01-23",30.290001
"1537","2017-01-24",30.690001
"1538","2017-01-25",30.860001
"1539","2017-01-26",30.73
"1540","2017-01-27",30.59
"1541","2017-01-30",30.34
"1542","2017-01-31",31.41
"1543","2017-02-01",32.450001
"1544","2017-02-02",32.189999
"1545","2017-02-03",32.950001
"1546","2017-02-06",32.380001
"1547","2017-02-07",32.099998
"1548","2017-02-08",37.27
"1549","2017-02-09",37.169998
"1550","2017-02-10",37.459999
"1551","2017-02-13",38.130001
"1552","2017-02-14",38.860001
"1553","2017-02-15",39.82
"1554","2017-02-16",39.599998
"1555","2017-02-17",40.02
"1556","2017-02-21",39.330002
"1557","2017-02-22",39.25
"1558","2017-02-23",40.610001
"1559","2017-02-24",40.07
"1560","2017-02-27",41.169998
"1561","2017-02-28",40.650002
"1562","2017-03-01",42.029999
"1563","2017-03-02",41.540001
"1564","2017-03-03",42.330002
"1565","2017-03-06",41.380001
"1566","2017-03-07",41.540001
"1567","2017-03-08",40.970001
"1568","2017-03-09",40.720001
"1569","2017-03-10",40.880001
"1570","2017-03-13",40.990002
"1571","2017-03-14",41
"1572","2017-03-15",41.34
"1573","2017-03-16",41.52
"1574","2017-03-17",42.599998
"1575","2017-03-20",42.799999
"1576","2017-03-21",41.900002
"1577","2017-03-22",42.360001
"1578","2017-03-23",42.939999
"1579","2017-03-24",41.200001
"1580","2017-03-27",41.16
"1581","2017-03-28",41.790001
"1582","2017-03-29",41.150002
"1583","2017-03-30",41.860001
"1584","2017-03-31",41.689999
"1585","2017-04-03",41.490002
"1586","2017-04-04",41.860001
"1587","2017-04-05",41.240002
"1588","2017-04-06",41.509998
"1589","2017-04-07",42.07
"1590","2017-04-10",41.82
"1591","2017-04-11",42.540001
"1592","2017-04-12",42.34
"1593","2017-04-13",42
"1594","2017-04-17",42.23
"1595","2017-04-18",42.310001
"1596","2017-04-19",42.220001
"1597","2017-04-20",43.470001
"1598","2017-04-21",42.93
"1599","2017-04-24",43.959999
"1600","2017-04-25",44.84
"1601","2017-04-26",45.139999
"1602","2017-04-27",45.650002
"1603","2017-04-28",44.849998
"1604","2017-05-01",44.990002
"1605","2017-05-02",45.16
"1606","2017-05-03",52.049999
"1607","2017-05-04",48.880001
"1608","2017-05-05",49.009998
"1609","2017-05-08",49.130001
"1610","2017-05-09",49.459999
"1611","2017-05-10",49.32
"1612","2017-05-11",49.060001
"1613","2017-05-12",48.110001
"1614","2017-05-15",47.93
"1615","2017-05-16",48.84
"1616","2017-05-17",46.400002
"1617","2017-05-18",46.5
"1618","2017-05-19",47.450001
"1619","2017-05-22",48.360001
"1620","2017-05-23",47.75
"1621","2017-05-24",47.25
"1622","2017-05-25",46.970001
"1623","2017-05-26",46.970001
"1624","2017-05-30",46.900002
"1625","2017-05-31",46.709999
"1626","2017-06-01",48.75
"1627","2017-06-02",48.700001
"1628","2017-06-05",48.150002
"1629","2017-06-06",47.57
"1630","2017-06-07",48.259998
"1631","2017-06-08",49.369999
"1632","2017-06-09",49.689999
"1633","2017-06-12",49.18
"1634","2017-06-13",49.060001
"1635","2017-06-14",48.950001
"1636","2017-06-15",49.299999
"1637","2017-06-16",48.110001
"1638","2017-06-19",49.330002
"1639","2017-06-20",47.689999
"1640","2017-06-21",47.75
"1641","2017-06-22",48.360001
"1642","2017-06-23",47.259998
"1643","2017-06-26",48.060001
"1644","2017-06-27",48.68
"1645","2017-06-28",49.5
"1646","2017-06-29",49.310001
"1647","2017-06-30",48.830002
"1648","2017-07-03",49.740002
"1649","2017-07-05",50.119999
"1650","2017-07-06",50.740002
"1651","2017-07-07",52.259998
"1652","2017-07-10",52.349998
"1653","2017-07-11",52.48
"1654","2017-07-12",52.299999
"1655","2017-07-13",52.080002
"1656","2017-07-14",51.82
"1657","2017-07-17",48.919998
"1658","2017-07-18",49.66
"1659","2017-07-19",50.139999
"1660","2017-07-20",50.130001
"1661","2017-07-21",50.580002
"1662","2017-07-24",50.700001
"1663","2017-07-25",50.73
"1664","2017-07-26",49.639999
"1665","2017-07-27",49.470001
"1666","2017-07-28",49.23
"1667","2017-07-31",50.25
"1668","2017-08-01",50.259998
"1669","2017-08-02",46.849998
"1670","2017-08-03",49.709999
"1671","2017-08-04",49.290001
"1672","2017-08-07",49.110001
"1673","2017-08-08",47.889999
"1674","2017-08-09",47.349998
"1675","2017-08-10",46.240002
"1676","2017-08-11",46.66
"1677","2017-08-14",47.709999
"1678","2017-08-15",47.34
"1679","2017-08-16",48.139999
"1680","2017-08-17",47.009998
"1681","2017-08-18",47.580002
"1682","2017-08-21",47.18
"1683","2017-08-22",47.689999
"1684","2017-08-23",47.560001
"1685","2017-08-24",47.060001
"1686","2017-08-25",46.959999
"1687","2017-08-28",46.299999
"1688","2017-08-29",47.330002
"1689","2017-08-30",46.900002
"1690","2017-08-31",48.189999
"1691","2017-09-01",47.900002
"1692","2017-09-05",46.41
"1693","2017-09-06",45.880001
"1694","2017-09-07",45.580002
"1695","2017-09-08",45.849998
"1696","2017-09-11",46.799999
"1697","2017-09-12",47.299999
"1698","2017-09-13",46.52
"1699","2017-09-14",46.990002
"1700","2017-09-15",46.689999
"1701","2017-09-18",47.380001
"1702","2017-09-19",47.77
"1703","2017-09-20",48.099998
"1704","2017-09-21",48.389999
"1705","2017-09-22",49.23
"1706","2017-09-25",49.110001
"1707","2017-09-26",49.380001
"1708","2017-09-27",51.990002
"1709","2017-09-28",52.400002
"1710","2017-09-29",52.330002
"1711","2017-10-02",53.09
"1712","2017-10-03",53.849998
"1713","2017-10-04",53.43
"1714","2017-10-05",54.200001
"1715","2017-10-06",54.110001
"1716","2017-10-09",53.470001
"1717","2017-10-10",53.610001
"1718","2017-10-11",54.77
"1719","2017-10-12",55.099998
"1720","2017-10-13",54.889999
"1721","2017-10-16",55.27
"1722","2017-10-17",55.150002
"1723","2017-10-18",55.810001
"1724","2017-10-19",55.599998
"1725","2017-10-20",55.450001
"1726","2017-10-23",53.880001
"1727","2017-10-24",54.279999
"1728","2017-10-25",54.779999
"1729","2017-10-26",54.32
"1730","2017-10-27",54.990002
"1731","2017-10-30",54.220001
"1732","2017-10-31",54.889999
"1733","2017-11-01",54.400002
"1734","2017-11-02",54.580002
"1735","2017-11-03",53.959999
"1736","2017-11-06",53.740002
"1737","2017-11-07",54.43
"1738","2017-11-08",54.66
"1739","2017-11-09",53.27
"1740","2017-11-10",48.27
"1741","2017-11-13",46.66
"1742","2017-11-14",46.310001
"1743","2017-11-15",46.52
"1744","2017-11-16",48.02
"1745","2017-11-17",48.639999
"1746","2017-11-20",49.110001
"1747","2017-11-21",50.09
"1748","2017-11-22",49.68
"1749","2017-11-24",49.689999
"1750","2017-11-27",48.560001
"1751","2017-11-28",48.799999
"1752","2017-11-29",49.450001
"1753","2017-11-30",49.279999
"1754","2017-12-01",48.98
"1755","2017-12-04",48.5
"1756","2017-12-05",48.049999
"1757","2017-12-06",47.84
"1758","2017-12-07",48.220001
"1759","2017-12-08",48.93
"1760","2017-12-11",47.799999
"1761","2017-12-12",47.869999
"1762","2017-12-13",47.509998
"1763","2017-12-14",47.459999
"1764","2017-12-15",48.279999
"1765","2017-12-18",48.209999
"1766","2017-12-19",46.860001
"1767","2017-12-20",46.41
"1768","2017-12-21",46.470001
"1769","2017-12-22",47.220001
"1770","2017-12-26",47.209999
"1771","2017-12-27",46.82
"1772","2017-12-28",47.43
"1773","2017-12-29",47.5
"1774","2018-01-02",47.32
"1775","2018-01-03",46.130001
"1776","2018-01-04",46.099998
"1777","2018-01-05",47.98
"1778","2018-01-08",47.82
"1779","2018-01-09",47.630001
"1780","2018-01-10",46.849998
"1781","2018-01-11",46.529999
"1782","2018-01-12",46.369999
"1783","2018-01-16",45.709999
"1784","2018-01-17",46.259998
"1785","2018-01-18",46.790001
"1786","2018-01-19",46.990002
"1787","2018-01-22",47.130001
"1788","2018-01-23",47.790001
"1789","2018-01-24",48
"1790","2018-01-25",47.73
"1791","2018-01-26",47.57
"1792","2018-01-29",47.009998
"1793","2018-01-30",46.880001
"1794","2018-01-31",46.450001
"1795","2018-02-01",47.080002
"1796","2018-02-02",46.849998
"1797","2018-02-05",45.48
"1798","2018-02-06",45.349998
"1799","2018-02-07",47.200001
"1800","2018-02-08",47.810001
"1801","2018-02-09",48.099998
"1802","2018-02-12",48.91
"1803","2018-02-13",49.389999
"1804","2018-02-14",50.57
"1805","2018-02-15",51.419998
"1806","2018-02-16",51
"1807","2018-02-20",50.16
"1808","2018-02-21",50.41
"1809","2018-02-22",48.790001
"1810","2018-02-23",49.02
"1811","2018-02-26",48.93
"1812","2018-02-27",48.869999
"1813","2018-02-28",48.330002
"1814","2018-03-01",48.389999
"1815","2018-03-02",49.41
"1816","2018-03-05",49.720001
"1817","2018-03-06",49.950001
"1818","2018-03-07",51.459999
"1819","2018-03-08",51.91
"1820","2018-03-09",52.459999
"1821","2018-03-12",52.02
"1822","2018-03-13",52.09
"1823","2018-03-14",53.25
"1824","2018-03-15",53.5
"1825","2018-03-16",53.189999
"1826","2018-03-19",53.849998
"1827","2018-03-20",53.950001
"1828","2018-03-21",54.310001
"1829","2018-03-22",53.970001
"1830","2018-03-23",53.200001
"1831","2018-03-26",54.259998
"1832","2018-03-27",55.700001
"1833","2018-03-28",59.139999
"1834","2018-03-29",59.419998
"1835","2018-04-02",59.470001
"1836","2018-04-03",60.630001
"1837","2018-04-04",59.720001
"1838","2018-04-05",59.529999
"1839","2018-04-06",59.290001
"1840","2018-04-09",58.130001
"1841","2018-04-10",59.240002
"1842","2018-04-11",59.689999
"1843","2018-04-12",59.32
"1844","2018-04-13",58.490002
"1845","2018-04-16",58.75
"1846","2018-04-17",59.18
"1847","2018-04-18",59.650002
"1848","2018-04-19",59.599998
"1849","2018-04-20",59.290001
"1850","2018-04-23",59.950001
"1851","2018-04-24",61.220001
"1852","2018-04-25",59.169998
"1853","2018-04-26",58.950001
"1854","2018-04-27",58.540001
"1855","2018-04-30",57.110001
"1856","2018-05-01",57.509998
"1857","2018-05-02",54.400002
"1858","2018-05-03",54.060001
"1859","2018-05-04",54.790001
"1860","2018-05-07",54.650002
"1861","2018-05-08",55.049999
"1862","2018-05-09",56.25
"1863","2018-05-10",55.84
"1864","2018-05-11",55.220001
"1865","2018-05-14",54.790001
"1866","2018-05-15",54.790001
"1867","2018-05-16",55.400002
"1868","2018-05-17",54.810001
"1869","2018-05-18",55.009998
"1870","2018-05-21",56.02
"1871","2018-05-22",55.959999
"1872","2018-05-23",56.82
"1873","2018-05-24",56.18
"1874","2018-05-25",56.810001
"1875","2018-05-29",56.84
"1876","2018-05-30",57.290001
"1877","2018-05-31",56.119999
"1878","2018-06-01",56.169998
"1879","2018-06-04",57.529999
"1880","2018-06-05",57.240002
"1881","2018-06-06",58.439999
"1882","2018-06-07",58.549999
"1883","2018-06-08",58.990002
"1884","2018-06-11",60.400002
"1885","2018-06-12",59.299999
"1886","2018-06-13",58.630001
"1887","2018-06-14",58.32
"1888","2018-06-15",58.130001
"1889","2018-06-18",58.720001
"1890","2018-06-19",59.48
"1891","2018-06-20",59.759998
"1892","2018-06-21",59.189999
