"","date","SOHOB"
"298","2017-11-09",25.35
"299","2017-11-10",25.440001
"300","2017-11-13",25.34
"301","2017-11-14",25.34
"302","2017-11-15",25.448999
"303","2017-11-16",25.4
"304","2017-11-17",25.450001
"305","2017-11-20",25.450001
"306","2017-11-21",25.450001
"307","2017-11-22",25.450001
"308","2017-11-24",25.49
"309","2017-11-27",25.6
"310","2017-11-28",25.73
"311","2017-11-29",25.719999
"312","2017-11-30",25.875
"313","2017-12-01",25.83
"314","2017-12-04",25.84
"315","2017-12-05",25.84
"316","2017-12-06",25.743
"317","2017-12-07",25.743
"318","2017-12-08",25.773001
"319","2017-12-11",25.738001
"320","2017-12-12",25.757999
"321","2017-12-13",25.684
"322","2017-12-14",25.611
"323","2017-12-15",25.889999
"324","2017-12-18",25.700001
"325","2017-12-19",26
"326","2017-12-20",25.968
"327","2017-12-21",25.839001
"328","2017-12-22",25.99
"329","2017-12-26",25.93
"330","2017-12-27",25.870001
"331","2017-12-28",25.65
"332","2017-12-29",25.639999
"333","2018-01-02",25.450001
"334","2018-01-03",25.572001
"335","2018-01-04",25.57
"336","2018-01-05",25.759001
"337","2018-01-08",25.790001
"338","2018-01-09",25.761
"339","2018-01-10",25.666
"340","2018-01-11",26.048
"341","2018-01-12",25.540001
"342","2018-01-16",26
"343","2018-01-17",26.24
"344","2018-01-18",26
"345","2018-01-19",25.521
"346","2018-01-22",25.746
"347","2018-01-23",25.59
"348","2018-01-24",25.58
"349","2018-01-25",25.719
"350","2018-01-26",25.969999
"351","2018-01-29",25.472
"352","2018-01-30",25.105
"353","2018-01-31",25.17
"354","2018-02-01",25.17
"355","2018-02-02",25.218
"356","2018-02-05",25.218
"357","2018-02-06",25.219999
"358","2018-02-07",25.254
"359","2018-02-08",25.275999
"360","2018-02-09",25.34
"361","2018-02-12",25.370001
"362","2018-02-13",25.370001
"363","2018-02-14",25.195
"364","2018-02-15",25.184
"365","2018-02-16",25.32
"366","2018-02-20",25.16
"367","2018-02-21",25.172001
"368","2018-02-22",24.999001
"369","2018-02-23",24.98
"370","2018-02-26",24.98
"371","2018-02-27",25
"372","2018-02-28",25.139999
"373","2018-03-01",25.139999
"374","2018-03-02",24.969999
"375","2018-03-05",25.02
"376","2018-03-06",25.09
"377","2018-03-07",25.15
"378","2018-03-08",25.184999
"379","2018-03-09",25.18
"380","2018-03-12",25.299999
"381","2018-03-13",25.15
"382","2018-03-14",25.059999
"383","2018-03-15",25.219999
"384","2018-03-16",25.15
"385","2018-03-19",25.15
"386","2018-03-20",25.24
"387","2018-03-21",25.257999
"388","2018-03-22",25.290001
"389","2018-03-23",25.08
"390","2018-03-26",25.329
"391","2018-03-27",25.379999
"392","2018-03-28",24.98
"393","2018-03-29",24.993999
"394","2018-04-02",25.040001
"395","2018-04-03",24.919001
"396","2018-04-04",25
"397","2018-04-05",24.9
"398","2018-04-06",24.941
"399","2018-04-09",24.959999
"400","2018-04-10",25.200001
"401","2018-04-11",25.18
"402","2018-04-12",25.25
"403","2018-04-13",25
"404","2018-04-16",25.011999
"405","2018-04-17",24.975
"406","2018-04-18",24.879999
"407","2018-04-19",24.93
"408","2018-04-20",24.962999
"409","2018-04-23",25.07
"410","2018-04-24",25.082001
"411","2018-04-25",24.799999
"412","2018-04-26",24.799999
"413","2018-04-27",25
"414","2018-04-30",24.997
"415","2018-05-01",24.9
"416","2018-05-02",24.9
"417","2018-05-03",24.947001
"418","2018-05-04",24.931999
"419","2018-05-07",24.92
"420","2018-05-08",25.09
"421","2018-05-09",25.09
"422","2018-05-10",25.15
"423","2018-05-11",25.190001
"424","2018-05-14",25.165001
"425","2018-05-15",25.18
"426","2018-05-16",25.190001
"427","2018-05-17",25.25
"428","2018-05-18",25.1
"429","2018-05-21",25.1
"430","2018-05-22",25.049999
"431","2018-05-23",25.190001
"432","2018-05-24",24.93
"433","2018-05-25",25.018
"434","2018-05-29",25.1
"435","2018-05-30",25.1
"436","2018-05-31",25.18
"437","2018-06-01",25.200001
"438","2018-06-04",25.15
"439","2018-06-05",25.219999
"440","2018-06-06",25.48
"441","2018-06-07",25.487
"442","2018-06-08",25.49
"443","2018-06-11",25.58
"444","2018-06-12",25.5
"445","2018-06-13",25.527
"446","2018-06-14",25.451
"447","2018-06-15",25.667999
"448","2018-06-18",25.655001
"449","2018-06-19",25.690001
"450","2018-06-20",25.719999
"451","2018-06-21",25.83
"452","2018-06-22",25.6
"453","2018-06-25",25.698
"454","2018-06-26",25.726
"455","2018-06-27",25.75
"456","2018-06-28",25.389999
"457","2018-06-29",25.299999
"458","2018-07-02",25.26
"459","2018-07-03",25.16
"460","2018-07-05",25.4
"461","2018-07-06",25.5
"462","2018-07-09",25.25
"463","2018-07-10",25.24
"464","2018-07-11",25.219999
"465","2018-07-12",25.25
"466","2018-07-13",25.35
"467","2018-07-16",25.530001
"468","2018-07-17",25.5
"469","2018-07-18",25.499001
"470","2018-07-19",25.499001
"471","2018-07-20",25.709999
"472","2018-07-23",25.620001
"473","2018-07-24",25.68
"474","2018-07-25",25.719
"475","2018-07-26",25.709999
"476","2018-07-27",25.57
"477","2018-07-30",25.77
"478","2018-07-31",25.309999
"479","2018-08-01",25.323999
"480","2018-08-02",25.364
"481","2018-08-03",25.360001
"482","2018-08-06",25.360001
"483","2018-08-07",25.41
"484","2018-08-08",25.42
"485","2018-08-09",25.42
"486","2018-08-10",25.42
"487","2018-08-13",25.65
"488","2018-08-14",25.563
"489","2018-08-15",25.6
"490","2018-08-16",25.591999
"491","2018-08-17",25.632999
"492","2018-08-20",25.691
"493","2018-08-21",25.716
"494","2018-08-22",25.73
"495","2018-08-23",25.73
"496","2018-08-24",25.82
"497","2018-08-27",25.860001
"498","2018-08-28",25.6
"499","2018-08-29",25.860001
"500","2018-08-30",25.860001
"501","2018-08-31",25.603001
"502","2018-09-04",25.6
"503","2018-09-05",25.610001
"504","2018-09-06",25.75
"505","2018-09-07",25.700001
"506","2018-09-10",25.721001
"507","2018-09-11",25.75
"508","2018-09-12",25.75
"509","2018-09-13",25.780001
"510","2018-09-14",25.780001
"511","2018-09-17",25.893
"512","2018-09-18",25.893
"513","2018-09-19",25.799999
"514","2018-09-20",25.809999
"515","2018-09-21",25.787001
"516","2018-09-24",25.787001
"517","2018-09-25",25.639
"518","2018-09-26",25.639
"519","2018-09-27",25.5
"520","2018-09-28",25.43
"521","2018-10-01",25.375999
"522","2018-10-02",25.43
"523","2018-10-03",25.299999
"524","2018-10-04",25.110001
"525","2018-10-05",25.110001
"526","2018-10-08",25.110001
"527","2018-10-09",25.110001
"528","2018-10-10",25.329
"529","2018-10-11",25.400999
"530","2018-10-12",25.709
"531","2018-10-15",25.440001
"532","2018-10-16",26.042999
"533","2018-10-17",26.042999
"534","2018-10-18",25.25
"535","2018-10-19",25.709
"536","2018-10-22",25.476
"537","2018-10-23",25.889999
"538","2018-10-24",25.32
"539","2018-10-25",25.370001
"540","2018-10-26",25.370001
"541","2018-10-29",25.287001
"542","2018-10-30",25.309999
"543","2018-10-31",25.719
"544","2018-11-01",25.6
"545","2018-11-02",25.6
"546","2018-11-05",25.24
"547","2018-11-06",25.506001
"548","2018-11-07",24.93
"549","2018-11-08",24.719999
"550","2018-11-09",24.577
"551","2018-11-12",24.577
"552","2018-11-13",24.875999
"553","2018-11-14",24.6
"554","2018-11-15",24.5
"555","2018-11-16",24.98
"556","2018-11-19",24.9
"557","2018-11-20",24.5
"558","2018-11-21",24.700001
"559","2018-11-23",24.9
"560","2018-11-26",24.9
"561","2018-11-27",24.9
"562","2018-11-28",24.790001
"563","2018-11-29",24.790001
"564","2018-11-30",24.604
"565","2018-12-03",24.604
"566","2018-12-04",24.65
"567","2018-12-06",24.754
"568","2018-12-07",25.375
"569","2018-12-10",25.136
"570","2018-12-11",25.360001
"571","2018-12-12",24.799999
"572","2018-12-13",24.799999
"573","2018-12-14",24.620001
"574","2018-12-17",24.450001
"575","2018-12-18",24.51
"576","2018-12-19",24.243
"577","2018-12-20",23.77
"578","2018-12-21",23.77
"579","2018-12-24",23.784
"580","2018-12-26",23.74
"581","2018-12-27",24.02
"582","2018-12-28",24.791
"583","2018-12-31",24.76
"584","2019-01-02",24
"585","2019-01-03",24.752001
"586","2019-01-04",24.700001
"587","2019-01-07",24.719999
"588","2019-01-08",24.334
"589","2019-01-09",24.6
"590","2019-01-10",24.6
"591","2019-01-11",24.75
"592","2019-01-14",24.9
"593","2019-01-15",24.947001
"594","2019-01-16",24.719999
"595","2019-01-17",24.950001
"596","2019-01-18",24.601
"597","2019-01-22",24.412001
"598","2019-01-23",24.507
"599","2019-01-24",24.27
"600","2019-01-25",24.27
"601","2019-01-28",24.280001
"602","2019-01-29",24.450001
"603","2019-01-30",24.209999
"604","2019-01-31",23.99
"605","2019-02-01",24.459999
"606","2019-02-04",24.5
"607","2019-02-05",24.5
"608","2019-02-06",24.52
"609","2019-02-07",24.691
"610","2019-02-08",24.691
"611","2019-02-11",24.724001
"612","2019-02-12",24.700001
"613","2019-02-13",24.4
"614","2019-02-14",24.74
"615","2019-02-15",24.794001
"616","2019-02-19",24.789
"617","2019-02-20",24.9
"618","2019-02-21",24.891001
"619","2019-02-22",24.882
"620","2019-02-25",24.9
"621","2019-02-26",24.85
"622","2019-02-27",24.857
"623","2019-02-28",24.879999
"624","2019-03-01",24.855
"625","2019-03-04",25.025
"626","2019-03-05",24.903999
"627","2019-03-06",24.98
"628","2019-03-07",25.245001
"629","2019-03-08",25
"630","2019-03-11",24.955999
"631","2019-03-12",25.1
"632","2019-03-13",25.115999
"633","2019-03-14",25.115999
"634","2019-03-15",25.15
"635","2019-03-18",25.219999
"636","2019-03-19",25.139999
"637","2019-03-20",25.139999
"638","2019-03-21",25.296
"639","2019-03-22",25.212
"640","2019-03-25",25.145
"641","2019-03-26",25.084999
"642","2019-03-27",25.243999
"643","2019-03-28",25.243999
"644","2019-03-29",24.912001
"645","2019-04-01",25.075001
"646","2019-04-02",24.950001
"647","2019-04-03",24.99
"648","2019-04-04",25.049999
"649","2019-04-05",25.099001
"650","2019-04-08",24.99
"651","2019-04-09",24.799999
"652","2019-04-10",24.75
"653","2019-04-11",24.799999
"654","2019-04-12",24.84
"655","2019-04-15",24.813
"656","2019-04-16",24.875
"657","2019-04-17",24.92
"658","2019-04-18",24.98
"659","2019-04-22",24.959999
"660","2019-04-23",24.959999
"661","2019-04-24",24.99
"662","2019-04-25",25.000999
"663","2019-04-26",25.27
"664","2019-04-29",25.799999
"665","2019-04-30",25.42
"666","2019-05-01",25.426001
"667","2019-05-02",25.426001
"668","2019-05-03",25.233
"669","2019-05-06",25.225
"670","2019-05-07",25.246
"671","2019-05-08",25.427
"672","2019-05-09",25.299999
"673","2019-05-10",25.24
"674","2019-05-13",25.040001
"675","2019-05-14",25.518999
"676","2019-05-15",25.51
"677","2019-05-16",25.5
"678","2019-05-17",25.51
"679","2019-05-20",25.580999
"680","2019-05-21",25.75
"681","2019-05-22",25.85
"682","2019-05-23",25.75
"683","2019-05-24",25.82
"684","2019-05-28",25.75
"685","2019-05-29",25.700001
"686","2019-05-30",25.700001
"687","2019-05-31",25.834
"688","2019-06-03",25.9
"689","2019-06-04",25.9
"690","2019-06-05",25.969999
"691","2019-06-06",25.969999
"692","2019-06-07",25.799999
"693","2019-06-10",25.809999
"694","2019-06-11",25.784
"695","2019-06-12",25.799999
"696","2019-06-13",25.922001
"697","2019-06-14",25.922001
"698","2019-06-17",26.290001
"699","2019-06-18",25.84
"700","2019-06-19",25.780001
"701","2019-06-20",25.895
"702","2019-06-21",25.724001
"703","2019-06-24",25.700001
"704","2019-06-25",25.690001
"705","2019-06-26",25.84
"706","2019-06-27",25.726999
"707","2019-06-28",25.43
"708","2019-07-01",25.625999
"709","2019-07-02",25.379999
"710","2019-07-03",25.690001
"711","2019-07-05",25.482
"712","2019-07-08",25.462
"713","2019-07-09",25.549999
"714","2019-07-10",25.392
"715","2019-07-11",25.622
"716","2019-07-12",25.6
"717","2019-07-15",25.35
"718","2019-07-16",25.458
"719","2019-07-17",25.426001
"720","2019-07-18",25.389999
"721","2019-07-19",25.375999
"722","2019-07-22",25.364
"723","2019-07-23",25.700001
"724","2019-07-24",25.700001
"725","2019-07-25",25.690001
"726","2019-07-26",25.690001
"727","2019-07-29",25.549999
"728","2019-07-30",25.25
"729","2019-07-31",25.25
"730","2019-08-01",25.291
"731","2019-08-02",25.441999
"732","2019-08-05",25
"733","2019-08-06",25.059999
"734","2019-08-07",25.075001
"735","2019-08-08",25.139999
"736","2019-08-09",25.16
"737","2019-08-12",25.200001
"738","2019-08-13",25.353001
"739","2019-08-14",25.177999
"740","2019-08-15",25.198999
"741","2019-08-16",25.01
"742","2019-08-19",24.959999
"743","2019-08-20",25.139999
"744","2019-08-21",25.115999
"745","2019-08-22",25.104
"746","2019-08-23",25.17
"747","2019-08-26",25.118
"748","2019-08-27",25.1
"749","2019-08-28",25.065001
"750","2019-08-29",25.099001
"751","2019-08-30",25.200001
"752","2019-09-03",25.232
"753","2019-09-04",25.325001
"754","2019-09-05",25.209999
"755","2019-09-06",25.367001
"756","2019-09-09",25.365999
"757","2019-09-10",25.386
"758","2019-09-11",25.386
"759","2019-09-12",25.374001
"760","2019-09-13",25.469999
"761","2019-09-16",25.5
"762","2019-09-17",25.475
"763","2019-09-18",25.483999
"764","2019-09-19",25.629999
"765","2019-09-20",25.65
"766","2019-09-23",25.75
"767","2019-09-24",25.959
"768","2019-09-25",26.016001
"769","2019-09-26",25.9
"770","2019-09-27",25.9
"771","2019-09-30",25.450001
"772","2019-10-01",25.719999
"773","2019-10-02",25.9
"774","2019-10-03",25.9
"775","2019-10-04",25.9
"776","2019-10-07",25.884001
"777","2019-10-08",25.882999
"778","2019-10-09",25.849001
"779","2019-10-10",25.700001
"780","2019-10-11",25.796
"781","2019-10-14",25.85
"782","2019-10-15",25.903999
"783","2019-10-16",25.5
"784","2019-10-17",25.795
"785","2019-10-18",25.780001
"786","2019-10-21",25.65
"787","2019-10-22",25.73
"788","2019-10-23",25.858
"789","2019-10-24",25.75
"790","2019-10-25",25.68
"791","2019-10-28",25.806
"792","2019-10-29",25.889999
"793","2019-10-30",25.959999
"794","2019-10-31",26
"795","2019-11-01",26
"796","2019-11-04",25.948
"797","2019-11-05",25.809999
"798","2019-11-06",25.926001
"799","2019-11-07",25.950001
"800","2019-11-08",25.940001
"801","2019-11-11",25.809999
"802","2019-11-12",25.761
"803","2019-11-13",25.743999
"804","2019-11-14",25.726
"805","2019-11-15",25.826
"806","2019-11-18",25.745001
"807","2019-11-19",25.795
"808","2019-11-20",25.688
"809","2019-11-21",25.9
"810","2019-11-22",25.9
"811","2019-11-25",25.93
"812","2019-11-26",25.99
"813","2019-11-27",25.99
"814","2019-11-29",25.99
"815","2019-12-02",25.99
"816","2019-12-03",25.950001
"817","2019-12-04",25.99
"818","2019-12-05",25.976
"819","2019-12-06",26.118
"820","2019-12-09",25.966999
"821","2019-12-10",25.951
"822","2019-12-11",26.02
"823","2019-12-12",25.92
"824","2019-12-13",26.044001
"825","2019-12-16",25.950001
"826","2019-12-17",26.077
"827","2019-12-18",26.106001
"828","2019-12-19",26.219999
"829","2019-12-20",26.33
"830","2019-12-23",26.181999
"831","2019-12-24",26.389999
"832","2019-12-26",26.299
"833","2019-12-27",26.976
"834","2019-12-30",25.98
"835","2019-12-31",26.24
"836","2020-01-02",26.43
"837","2020-01-03",26.43
"838","2020-01-06",26.235001
"839","2020-01-07",26.01
"840","2020-01-08",26.02
"841","2020-01-09",25.98
"842","2020-01-10",25.954
"843","2020-01-13",25.93
"844","2020-01-14",26.263
"845","2020-01-15",26.229
"846","2020-01-16",26.299999
"847","2020-01-17",26.354
"848","2020-01-21",26.200001
"849","2020-01-22",26.200001
"850","2020-01-23",26.780001
"851","2020-01-24",26.780001
"852","2020-01-27",26.379999
"853","2020-01-28",26.200001
"854","2020-01-29",26.200001
"855","2020-01-30",26.25
"856","2020-01-31",26.200001
"857","2020-02-03",26.27
"858","2020-02-04",26.18
"859","2020-02-05",26.152
"860","2020-02-06",26.08
"861","2020-02-07",26.120001
"862","2020-02-10",26.200001
"863","2020-02-11",26.25
"864","2020-02-12",26.25
"865","2020-02-13",26.18
"866","2020-02-14",25.91
"867","2020-02-18",26.155001
"868","2020-02-19",25.969999
"869","2020-02-20",26.195
"870","2020-02-21",26.110001
"871","2020-02-24",25.48
"872","2020-02-25",25.059999
"873","2020-02-26",25.18
"874","2020-02-27",24.801001
"875","2020-02-28",24
"876","2020-03-02",23.985001
"877","2020-03-03",23.913
"878","2020-03-04",23.9
"879","2020-03-05",23.76
"880","2020-03-06",23.059999
"881","2020-03-09",21.469999
"882","2020-03-10",18.950001
"883","2020-03-11",12.82
"884","2020-03-12",7.85
"885","2020-03-13",8.06
"886","2020-03-16",6.7
"887","2020-03-17",6.16
"888","2020-03-18",2.6
"889","2020-03-19",5.4
"890","2020-03-20",5.681
"891","2020-03-23",4.31
"892","2020-03-24",5.15
"893","2020-03-25",6.6
"894","2020-03-26",7.606
"895","2020-03-27",7.733
"896","2020-03-30",6.5
"897","2020-03-31",6.49
"898","2020-04-01",5.6
"899","2020-04-02",5.92
"900","2020-04-03",5.28
"901","2020-04-06",6
"902","2020-04-07",6.404
"903","2020-04-08",6.9
"904","2020-04-09",8.98
"905","2020-04-13",8.5
"906","2020-04-14",8.25
"907","2020-04-15",7.89
"908","2020-04-16",7.01
"909","2020-04-17",7.03
"910","2020-04-20",6.76
"911","2020-04-21",6.17
"912","2020-04-22",6.11
"913","2020-04-23",5.86
"914","2020-04-24",5.849
"915","2020-04-27",5.7
"916","2020-04-28",5.8
"917","2020-04-29",6.5
"918","2020-04-30",6.85
"919","2020-05-01",6.4
"920","2020-05-04",6.9
"921","2020-05-05",7
"922","2020-05-06",7.1
"923","2020-05-07",7.024
"924","2020-05-08",6.81
"925","2020-05-11",6.76
"926","2020-05-12",6.19
"927","2020-05-13",5.48
"928","2020-05-14",5.244
"929","2020-05-15",5.65
"930","2020-05-18",5.83
"931","2020-05-19",5.369
"932","2020-05-20",5.2
"933","2020-05-21",5.27
"934","2020-05-22",5.22
"935","2020-05-26",5.95
"936","2020-05-27",7.38
"937","2020-05-28",8.4
"938","2020-05-29",8.1
"939","2020-06-01",8.09
"940","2020-06-02",8.52
"941","2020-06-03",10.08
"942","2020-06-04",10.98
"943","2020-06-05",12.68
"944","2020-06-08",15.628
"945","2020-06-09",13.56
"946","2020-06-10",12.75
"947","2020-06-11",10.25
"948","2020-06-12",11.45
"949","2020-06-15",11.5
"950","2020-06-16",12.05
"951","2020-06-17",11.561
"952","2020-06-18",11.1
"953","2020-06-19",10.697
"954","2020-06-22",10.01
"955","2020-06-23",9.6
"956","2020-06-24",8.635
"957","2020-06-25",8.56
"958","2020-06-26",8.15
"959","2020-06-29",8.6
"960","2020-06-30",8.88
"961","2020-07-01",9.02
"962","2020-07-02",8.943
"963","2020-07-06",9.09
"964","2020-07-07",8.66
"965","2020-07-08",8.5
"966","2020-07-09",7.95
"967","2020-07-10",8.43
"968","2020-07-13",8
"969","2020-07-14",7.576
"970","2020-07-15",7.96
"971","2020-07-16",7.9
"972","2020-07-17",7.5
