"","date","ENIA"
"151","2007-08-08",9.692717
"152","2007-08-09",9.260149
"153","2007-08-10",9.249469
"154","2007-08-13",9.10528
"155","2007-08-14",8.667372
"156","2007-08-15",8.528522
"157","2007-08-16",8.33093
"158","2007-08-17",8.768838
"159","2007-08-20",8.859624
"160","2007-08-21",9.078578
"161","2007-08-22",9.473763
"162","2007-08-23",9.254809
"163","2007-08-24",9.489784
"164","2007-08-27",9.484444
"165","2007-08-28",9.142662
"166","2007-08-29",9.457742
"167","2007-08-30",9.4257
"168","2007-08-31",9.601931
"169","2007-09-04",9.815545
"170","2007-09-05",9.607271
"171","2007-09-06",9.708738
"172","2007-09-07",9.452401
"173","2007-09-10",9.329574
"174","2007-09-11",9.393658
"175","2007-09-12",9.286851
"176","2007-09-13",9.382977
"177","2007-09-14",9.377637
"178","2007-09-17",9.174704
"179","2007-09-18",9.810205
"180","2007-09-19",9.847587
"181","2007-09-20",9.580569
"182","2007-09-21",9.479103
"183","2007-09-24",9.452401
"184","2007-09-25",9.201406
"185","2007-09-26",9.398998
"186","2007-09-27",9.516485
"187","2007-09-28",9.473763
"188","2007-10-01",9.788843
"189","2007-10-02",9.772822
"190","2007-10-03",9.687377
"191","2007-10-04",9.724759
"192","2007-10-05",9.970414
"193","2007-10-08",10.007797
"194","2007-10-09",10.22675
"195","2007-10-10",10.146646
"196","2007-10-11",9.959734
"197","2007-10-12",10.0612
"198","2007-10-15",9.879629
"199","2007-10-16",9.783503
"200","2007-10-17",9.794184
"201","2007-10-18",10.034498
"202","2007-10-19",9.804864
"203","2007-10-22",10.039839
"204","2007-10-23",10.098582
"205","2007-10-24",10.338898
"206","2007-10-25",10.627276
"207","2007-10-26",10.744763
"208","2007-10-29",10.643297
"209","2007-10-30",10.515129
"210","2007-10-31",10.584554
"211","2007-11-01",10.274814
"212","2007-11-02",10.194709
"213","2007-11-05",9.836906
"214","2007-11-06",9.933032
"215","2007-11-07",9.74612
"216","2007-11-08",9.933032
"217","2007-11-09",9.826225
"218","2007-11-12",9.623292
"219","2007-11-13",9.794184
"220","2007-11-14",9.842246
"221","2007-11-15",9.756801
"222","2007-11-16",9.751461
"223","2007-11-19",9.516485
"224","2007-11-20",9.238788
"225","2007-11-21",9.067897
"226","2007-11-23",9.094599
"227","2007-11-26",8.758158
"228","2007-11-27",8.907687
"229","2007-11-28",9.148003
"230","2007-11-29",9.142662
"231","2007-11-30",9.329574
"232","2007-12-03",9.345594
"233","2007-12-04",9.10528
"234","2007-12-05",9.377637
"235","2007-12-06",9.666015
"236","2007-12-07",9.57523
"237","2007-12-10",9.489784
"238","2007-12-11",9.233448
"239","2007-12-12",9.078578
"240","2007-12-13",8.880985
"241","2007-12-14",8.939729
"242","2007-12-17",8.683393
"243","2007-12-18",8.533863
"244","2007-12-19",8.597947
"245","2007-12-20",8.822242
"246","2007-12-21",8.816901
"247","2007-12-24",8.838263
"248","2007-12-26",8.758158
"249","2007-12-27",8.656691
"250","2007-12-28",8.624649
"251","2007-12-31",8.560565
"252","2008-01-02",8.357632
"253","2008-01-03",8.288207
"254","2008-01-04",8.010509
"255","2008-01-07",7.850299
"256","2008-01-08",7.807577
"257","2008-01-09",7.716791
"258","2008-01-10",7.850299
"259","2008-01-11",7.898363
"260","2008-01-14",7.914384
"261","2008-01-15",7.583282
"262","2008-01-16",7.316266
"263","2008-01-17",6.947782
"264","2008-01-18",6.830295
"265","2008-01-22",6.819614
"266","2008-01-23",6.926421
"267","2008-01-24",7.310925
"268","2008-01-25",7.278883
"269","2008-01-28",7.22548
"270","2008-01-29",7.471136
"271","2008-01-30",7.455114
"272","2008-01-31",7.593963
"273","2008-02-01",7.775535
"274","2008-02-04",7.877001
"275","2008-02-05",7.396371
"276","2008-02-06",7.396371
"277","2008-02-07",7.38569
"278","2008-02-08",7.497837
"279","2008-02-11",7.593963
"280","2008-02-12",7.860981
"281","2008-02-13",7.882342
"282","2008-02-14",7.839619
"283","2008-02-15",7.877001
"284","2008-02-19",7.860981
"285","2008-02-20",8.010509
"286","2008-02-21",7.978468
"287","2008-02-22",8.138678
"288","2008-02-25",8.352291
"289","2008-02-26",8.384334
"290","2008-02-27",8.678052
"291","2008-02-28",8.768838
"292","2008-02-29",8.421716
"293","2008-03-03",8.47512
"294","2008-03-04",8.309568
"295","2008-03-05",8.459098
"296","2008-03-06",8.32559
"297","2008-03-07",8.384334
"298","2008-03-10",8.213443
"299","2008-03-11",8.843603
"300","2008-03-12",8.95041
"301","2008-03-13",9.099939
"302","2008-03-14",8.80088
"303","2008-03-17",8.886326
"304","2008-03-18",9.094599
"305","2008-03-19",8.779519
"306","2008-03-20",8.971771
"307","2008-03-24",8.987792
"308","2008-03-25",9.067897
"309","2008-03-26",8.982451
"310","2008-03-27",9.083919
"311","2008-03-28",9.260149
"312","2008-03-31",9.441721
"313","2008-04-01",9.831566
"314","2008-04-02",9.836906
"315","2008-04-03",9.90633
"316","2008-04-04",10.200049
"317","2008-04-07",10.168007
"318","2008-04-08",10.066541
"319","2008-04-09",10.114604
"320","2008-04-10",10.237432
"321","2008-04-11",10.098582
"322","2008-04-14",10.093243
"323","2008-04-15",10.22675
"324","2008-04-16",10.408322
"325","2008-04-17",10.483088
"326","2008-04-18",10.552511
"327","2008-04-21",10.643297
"328","2008-04-22",10.440365
"329","2008-04-23",10.392302
"330","2008-04-24",10.258793
"331","2008-04-25",10.483088
"332","2008-04-28",10.194709
"333","2008-04-29",9.858268
"334","2008-04-30",10.082561
"335","2008-05-01",10.317536
"336","2008-05-02",10.21607
"337","2008-05-05",9.959734
"338","2008-05-06",9.959734
"339","2008-05-07",9.649994
"340","2008-05-08",9.633973
"341","2008-05-09",9.639314
"342","2008-05-12",9.623292
"343","2008-05-13",9.516485
"344","2008-05-14",9.447062
"345","2008-05-15",9.537847
"346","2008-05-16",9.986436
"347","2008-05-19",10.082561
"348","2008-05-20",10.05586
"349","2008-05-21",10.034498
"350","2008-05-22",10.21607
"351","2008-05-23",10.322877
"352","2008-05-27",10.408322
"353","2008-05-28",10.354919
"354","2008-05-29",10.37094
"355","2008-05-30",10.151986
"356","2008-06-02",10.082561
"357","2008-06-03",10.007797
"358","2008-06-04",9.767482
"359","2008-06-05",10.066541
"360","2008-06-06",9.628633
"361","2008-06-09",9.43104
"362","2008-06-10",9.350935
"363","2008-06-11",9.094599
"364","2008-06-12",9.244128
"365","2008-06-13",9.398998
"366","2008-06-16",9.094599
"367","2008-06-17",9.180044
"368","2008-06-18",8.966431
"369","2008-06-19",9.249469
"370","2008-06-20",9.046535
"371","2008-06-23",8.747477
"372","2008-06-24",8.624649
"373","2008-06-25",8.939729
"374","2008-06-26",8.581926
"375","2008-06-27",8.581926
"376","2008-06-30",8.32025
"377","2008-07-01",8.186741
"378","2008-07-02",8.042552
"379","2008-07-03",8.00517
"380","2008-07-07",8.037211
"381","2008-07-08",8.266846
"382","2008-07-09",8.432397
"383","2008-07-10",8.421716
"384","2008-07-11",8.16538
"385","2008-07-14",8.304229
"386","2008-07-15",8.229464
"387","2008-07-16",8.587267
"388","2008-07-17",8.576586
"389","2008-07-18",8.774179
"390","2008-07-21",9.126641
"391","2008-07-22",9.11062
"392","2008-07-23",9.452401
"393","2008-07-24",9.148003
"394","2008-07-25",9.511146
"395","2008-07-28",9.276171
"396","2008-07-29",9.607271
"397","2008-07-30",9.580569
"398","2008-07-31",9.516485
"399","2008-08-01",9.350935
"400","2008-08-04",9.212087
"401","2008-08-05",9.377637
"402","2008-08-06",9.639314
"403","2008-08-07",9.671355
"404","2008-08-08",9.644653
"405","2008-08-11",9.356276
"406","2008-08-12",9.639314
"407","2008-08-13",9.842246
"408","2008-08-14",9.719419
"409","2008-08-15",9.537847
"410","2008-08-18",9.415019
"411","2008-08-19",9.190725
"412","2008-08-20",9.083919
"413","2008-08-21",9.185385
"414","2008-08-22",9.318893
"415","2008-08-25",9.137321
"416","2008-08-26",9.131981
"417","2008-08-27",9.297532
"418","2008-08-28",9.313553
"419","2008-08-29",9.153342
"420","2008-09-02",8.934388
"421","2008-09-03",8.822242
"422","2008-09-04",8.779519
"423","2008-09-05",8.613968
"424","2008-09-08",8.528522
"425","2008-09-09",8.544544
"426","2008-09-10",8.565906
"427","2008-09-11",8.555224
"428","2008-09-12",8.859624
"429","2008-09-15",8.469779
"430","2008-09-16",8.544544
"431","2008-09-17",8.111977
"432","2008-09-18",8.528522
"433","2008-09-19",9.463082
"434","2008-09-22",8.362972
"435","2008-09-23",8.266846
"436","2008-09-24",8.32559
"437","2008-09-25",8.811561
"438","2008-09-26",9.035855
"439","2008-09-29",8.021191
"440","2008-09-30",8.715435
"441","2008-10-01",8.998472
"442","2008-10-02",8.619308
"443","2008-10-03",8.405695
"444","2008-10-06",7.567262
"445","2008-10-07",7.342968
"446","2008-10-08",6.194794
"447","2008-10-09",6.034584
"448","2008-10-10",6.141391
"449","2008-10-13",8.533863
"450","2008-10-14",7.658047
"451","2008-10-15",6.739509
"452","2008-10-16",7.342968
"453","2008-10-17",7.182757
"454","2008-10-20",7.615324
"455","2008-10-21",7.129354
"456","2008-10-22",6.579298
"457","2008-10-23",7.006526
"458","2008-10-24",6.718148
"459","2008-10-27",6.691446
"460","2008-10-28",7.529879
"461","2008-10-29",7.353648
"462","2008-10-30",8.00517
"463","2008-10-31",7.690089
"464","2008-11-03",7.492497
"465","2008-11-04",7.887682
"466","2008-11-05",7.503178
"467","2008-11-06",7.188097
"468","2008-11-07",7.754173
"469","2008-11-10",7.823598
"470","2008-11-11",7.674068
"471","2008-11-12",7.513858
"472","2008-11-13",8.079934
"473","2008-11-14",7.561921
"474","2008-11-17",7.615324
"475","2008-11-18",7.577942
"476","2008-11-19",7.193438
"477","2008-11-20",6.616681
"478","2008-11-21",6.568618
"479","2008-11-24",7.124013
"480","2008-11-25",7.134694
"481","2008-11-26",7.321606
"482","2008-11-28",6.974484
"483","2008-12-01",6.456471
"484","2008-12-02",6.814274
"485","2008-12-03",6.889039
"486","2008-12-04",6.702127
"487","2008-12-05",7.204118
"488","2008-12-08",7.316266
"489","2008-12-09",6.846316
"490","2008-12-10",6.739509
"491","2008-12-11",6.9104
"492","2008-12-12",7.145375
"493","2008-12-15",7.118673
"494","2008-12-16",7.342968
"495","2008-12-17",7.326946
"496","2008-12-18",7.134694
"497","2008-12-19",7.129354
"498","2008-12-22",6.856997
"499","2008-12-23",6.958463
"500","2008-12-24",6.990505
"501","2008-12-26",6.953123
"502","2008-12-29",6.899719
"503","2008-12-30",6.712807
"504","2008-12-31",6.803593
"505","2009-01-02",6.990505
"506","2009-01-05",6.931761
"507","2009-01-06",7.059929
"508","2009-01-07",6.921081
"509","2009-01-08",7.177417
"510","2009-01-09",7.316266
"511","2009-01-12",7.342968
"512","2009-01-13",7.246841
"513","2009-01-14",7.027887
"514","2009-01-15",7.166736
"515","2009-01-16",7.417732
"516","2009-01-20",7.214799
"517","2009-01-21",7.423072
"518","2009-01-22",7.492497
"519","2009-01-23",7.626005
"520","2009-01-26",7.743493
"521","2009-01-27",7.834279
"522","2009-01-28",8.047893
"523","2009-01-29",7.882342
"524","2009-01-30",7.663388
"525","2009-02-02",7.764854
"526","2009-02-03",7.818257
"527","2009-02-04",7.909043
"528","2009-02-05",8.111977
"529","2009-02-06",8.309568
"530","2009-02-09",8.117316
"531","2009-02-10",7.844959
"532","2009-02-11",8.154699
"533","2009-02-12",8.293548
"534","2009-02-13",8.053232
"535","2009-02-17",7.877001
"536","2009-02-18",8.127997
"537","2009-02-19",7.973127
"538","2009-02-20",7.748833
"539","2009-02-23",7.679409
"540","2009-02-24",8.16538
"541","2009-02-25",7.951766
"542","2009-02-26",7.775535
"543","2009-02-27",7.70077
"544","2009-03-02",7.54056
"545","2009-03-03",7.321606
"546","2009-03-04",7.556581
"547","2009-03-05",7.407052
"548","2009-03-06",7.465795
"549","2009-03-09",7.417732
"550","2009-03-10",7.679409
"551","2009-03-11",7.754173
"552","2009-03-12",7.978468
"553","2009-03-13",8.117316
"554","2009-03-16",8.17072
"555","2009-03-17",8.32025
"556","2009-03-18",8.384334
"557","2009-03-19",8.395014
"558","2009-03-20",8.154699
"559","2009-03-23",8.49114
"560","2009-03-24",8.48046
"561","2009-03-25",8.437737
"562","2009-03-26",8.357632
"563","2009-03-27",8.272186
"564","2009-03-30",8.010509
"565","2009-03-31",8.063913
"566","2009-04-01",8.053232
"567","2009-04-02",8.021191
"568","2009-04-03",7.957107
"569","2009-04-06",7.796896
"570","2009-04-07",7.812917
"571","2009-04-08",8.047893
"572","2009-04-09",8.101295
"573","2009-04-13",8.16538
"574","2009-04-14",8.042552
"575","2009-04-15",8.101295
"576","2009-04-16",8.042552
"577","2009-04-17",8.058573
"578","2009-04-20",7.828938
"579","2009-04-21",8.101295
"580","2009-04-22",8.101295
"581","2009-04-23",8.149359
"582","2009-04-24",7.967787
"583","2009-04-27",7.823598
"584","2009-04-28",7.850299
"585","2009-04-29",8.106636
"586","2009-04-30",8.00517
"587","2009-05-01",8.085275
"588","2009-05-04",8.240145
"589","2009-05-05",8.101295
"590","2009-05-06",8.261506
"591","2009-05-07",8.229464
"592","2009-05-08",8.49114
"593","2009-05-11",8.266846
"594","2009-05-12",8.565906
"595","2009-05-13",8.304229
"596","2009-05-14",8.528522
"597","2009-05-15",8.448418
"598","2009-05-18",8.80622
"599","2009-05-19",8.774179
"600","2009-05-20",8.736796
"601","2009-05-21",8.565906
"602","2009-05-22",8.62999
"603","2009-05-26",8.80088
"604","2009-05-27",8.699413
"605","2009-05-28",8.758158
"606","2009-05-29",9.137321
"607","2009-06-01",9.398998
"608","2009-06-02",9.292192
"609","2009-06-03",9.169364
"610","2009-06-04",9.228107
"611","2009-06-05",9.185385
"612","2009-06-08",8.982451
"613","2009-06-09",9.094599
"614","2009-06-10",9.121301
"615","2009-06-11",9.212087
"616","2009-06-12",9.222767
"617","2009-06-15",9.131981
"618","2009-06-16",9.260149
"619","2009-06-17",9.233448
"620","2009-06-18",9.313553
"621","2009-06-19",9.4257
"622","2009-06-22",9.238788
"623","2009-06-23",9.148003
"624","2009-06-24",9.228107
"625","2009-06-25",9.59125
"626","2009-06-26",9.724759
"627","2009-06-29",9.826225
"628","2009-06-30",9.863607
"629","2009-07-01",9.74612
"630","2009-07-02",9.537847
"631","2009-07-06",9.671355
"632","2009-07-07",9.452401
"633","2009-07-08",9.398998
"634","2009-07-09",9.382977
"635","2009-07-10",9.28151
"636","2009-07-13",9.452401
"637","2009-07-14",9.783503
"638","2009-07-15",10.178688
"639","2009-07-16",10.248112
"640","2009-07-17",10.173347
"641","2009-07-20",10.349579
"642","2009-07-21",10.349579
"643","2009-07-22",10.274814
"644","2009-07-23",10.354919
"645","2009-07-24",10.221411
"646","2009-07-27",10.253452
"647","2009-07-28",10.178688
"648","2009-07-29",10.093243
"649","2009-07-30",10.221411
"650","2009-07-31",10.248112
"651","2009-08-03",10.317536
"652","2009-08-04",10.253452
"653","2009-08-05",10.21073
"654","2009-08-06",9.975755
"655","2009-08-07",9.90633
"656","2009-08-10",9.799523
"657","2009-08-11",9.7301
"658","2009-08-12",9.863607
"659","2009-08-13",9.911671
"660","2009-08-14",9.804864
"661","2009-08-17",9.623292
"662","2009-08-18",9.639314
"663","2009-08-19",9.687377
"664","2009-08-20",9.735439
"665","2009-08-21",9.74612
"666","2009-08-24",9.682036
"667","2009-08-25",9.724759
"668","2009-08-26",9.633973
"669","2009-08-27",9.564548
"670","2009-08-28",9.521826
"671","2009-08-31",9.244128
"672","2009-09-01",9.164023
"673","2009-09-02",9.041195
"674","2009-09-03",9.28151
"675","2009-09-04",9.393658
"676","2009-09-08",9.489784
"677","2009-09-09",9.441721
"678","2009-09-10",9.500464
"679","2009-09-11",9.382977
"680","2009-09-14",9.404339
"681","2009-09-15",9.473763
"682","2009-09-16",9.703398
"683","2009-09-17",9.884969
"684","2009-09-18",9.959734
"685","2009-09-21",9.890309
"686","2009-09-22",9.933032
"687","2009-09-23",9.981095
"688","2009-09-24",9.788843
"689","2009-09-25",9.692717
"690","2009-09-28",9.858268
"691","2009-09-29",9.794184
"692","2009-09-30",9.852927
"693","2009-10-01",9.617952
"694","2009-10-02",9.484444
"695","2009-10-05",9.708738
"696","2009-10-06",9.826225
"697","2009-10-07",9.692717
"698","2009-10-08",9.698057
"699","2009-10-09",9.724759
"700","2009-10-12",9.836906
"701","2009-10-13",9.858268
"702","2009-10-14",9.970414
"703","2009-10-15",9.970414
"704","2009-10-16",9.938373
"705","2009-10-19",10.098582
"706","2009-10-20",9.959734
"707","2009-10-21",9.938373
"708","2009-10-22",9.965075
"709","2009-10-23",9.938373
"710","2009-10-26",9.826225
"711","2009-10-27",9.617952
"712","2009-10-28",9.447062
"713","2009-10-29",9.735439
"714","2009-10-30",9.441721
"715","2009-11-02",9.372296
"716","2009-11-03",9.372296
"717","2009-11-04",9.495124
"718","2009-11-05",9.714078
"719","2009-11-06",9.778162
"720","2009-11-09",10.21607
"721","2009-11-10",10.354919
"722","2009-11-11",10.264133
"723","2009-11-12",10.114604
"724","2009-11-13",10.253452
"725","2009-11-16",10.38162
"726","2009-11-17",10.237432
"727","2009-11-18",10.093243
"728","2009-11-19",10.039839
"729","2009-11-20",10.130625
"730","2009-11-23",10.285495
"731","2009-11-24",10.237432
"732","2009-11-25",10.269473
"733","2009-11-27",10.162666
"734","2009-11-30",10.248112
"735","2009-12-01",10.589894
"736","2009-12-02",10.52581
"737","2009-12-03",10.376281
"738","2009-12-04",10.376281
"739","2009-12-07",10.317536
"740","2009-12-08",10.242772
"741","2009-12-09",10.189368
"742","2009-12-10",10.52047
"743","2009-12-11",11.081205
"744","2009-12-14",11.380264
"745","2009-12-15",11.252096
"746","2009-12-16",11.230735
"747","2009-12-17",11.145289
"748","2009-12-18",11.230735
"749","2009-12-21",11.551155
"750","2009-12-22",11.524453
"751","2009-12-23",11.615239
"752","2009-12-24",11.711366
"753","2009-12-28",11.78613
"754","2009-12-29",12.015764
"755","2009-12-30",12.175975
"756","2009-12-31",12.208017
"757","2010-01-04",12.159954
"758","2010-01-05",12.266761
"759","2010-01-06",12.389588
"760","2010-01-07",12.57116
"761","2010-01-08",12.56582
"762","2010-01-11",12.629904
"763","2010-01-12",12.603202
"764","2010-01-13",12.603202
"765","2010-01-14",12.453672
"766","2010-01-15",12.480374
"767","2010-01-19",12.5765
"768","2010-01-20",12.56582
"769","2010-01-21",12.352206
"770","2010-01-22",12.378908
"771","2010-01-25",12.592522
"772","2010-01-26",12.485715
"773","2010-01-27",12.25608
"774","2010-01-28",12.031786
"775","2010-01-29",12.26142
"776","2010-02-01",12.362886
"777","2010-02-02",12.389588
"778","2010-02-03",12.09587
"779","2010-02-04",11.460369
"780","2010-02-05",11.241415
"781","2010-02-08",11.284138
"782","2010-02-09",11.47105
"783","2010-02-10",11.300159
"784","2010-02-11",11.529794
"785","2010-02-12",11.540475
"786","2010-02-16",11.711366
"787","2010-02-17",11.599218
"788","2010-02-18",11.577857
"789","2010-02-19",11.535134
"790","2010-02-22",11.583198
"791","2010-02-23",11.433667
"792","2010-02-24",11.353562
"793","2010-02-25",11.428328
"794","2010-02-26",11.540475
"795","2010-03-01",11.508432
"796","2010-03-02",11.529794
"797","2010-03-03",11.508432
"798","2010-03-04",11.439008
"799","2010-03-05",11.524453
"800","2010-03-08",11.47639
"801","2010-03-09",11.374924
"802","2010-03-10",11.139949
"803","2010-03-11",11.049163
"804","2010-03-12",11.16131
"805","2010-03-15",11.022462
"806","2010-03-16",11.017121
"807","2010-03-17",11.017121
"808","2010-03-18",10.904974
"809","2010-03-19",10.627276
"810","2010-03-22",10.616595
"811","2010-03-23",10.627276
"812","2010-03-24",10.584554
"813","2010-03-25",10.584554
"814","2010-03-26",10.402982
"815","2010-03-29",10.621936
"816","2010-03-30",10.67534
"817","2010-03-31",10.67534
"818","2010-04-01",10.947697
"819","2010-04-05",11.070524
"820","2010-04-06",11.097226
"821","2010-04-07",11.054503
"822","2010-04-08",10.958378
"823","2010-04-09",11.049163
"824","2010-04-12",11.011781
"825","2010-04-13",10.969058
"826","2010-04-14",10.872931
"827","2010-04-15",10.84089
"828","2010-04-16",10.819529
"829","2010-04-19",10.718062
"830","2010-04-20",10.771465
"831","2010-04-21",10.808847
"832","2010-04-22",10.755445
"833","2010-04-23",10.787486
"834","2010-04-26",10.803508
"835","2010-04-27",10.504449
"836","2010-04-28",10.53115
"837","2010-04-29",10.605915
"838","2010-04-30",10.621936
"839","2010-05-03",10.669999
"840","2010-05-04",10.477747
"841","2010-05-05",10.402982
"842","2010-05-06",10.05586
"843","2010-05-07",10.093243
"844","2010-05-10",10.354919
"845","2010-05-11",10.354919
"846","2010-05-12",10.354919
"847","2010-05-13",10.290835
"848","2010-05-14",10.237432
"849","2010-05-17",10.125284
"850","2010-05-18",10.184028
"851","2010-05-19",10.130625
"852","2010-05-20",9.852927
"853","2010-05-21",9.965075
"854","2010-05-24",9.90099
"855","2010-05-25",9.794184
"856","2010-05-26",9.90099
"857","2010-05-27",10.151986
"858","2010-05-28",10.066541
"859","2010-06-01",9.981095
"860","2010-06-02",10.184028
"861","2010-06-03",10.333558
"862","2010-06-04",10.130625
"863","2010-06-07",10.039839
"864","2010-06-08",10.151986
"865","2010-06-09",10.269473
"866","2010-06-10",10.552511
"867","2010-06-11",10.611256
"868","2010-06-14",10.653978
"869","2010-06-15",10.878272
"870","2010-06-16",10.883613
"871","2010-06-17",10.979739
"872","2010-06-18",11.00644
"873","2010-06-21",11.038483
"874","2010-06-22",10.776806
"875","2010-06-23",10.696701
"876","2010-06-24",10.643297
"877","2010-06-25",10.814188
"878","2010-06-28",10.808847
"879","2010-06-29",10.643297
"880","2010-06-30",10.632617
"881","2010-07-01",10.621936
"882","2010-07-02",10.702041
"883","2010-07-06",10.926335
"884","2010-07-07",11.107907
"885","2010-07-08",11.182672
"886","2010-07-09",11.268117
"887","2010-07-12",11.177331
"888","2010-07-13",11.188012
"889","2010-07-14",11.182672
"890","2010-07-15",11.123928
"891","2010-07-16",10.787486
"892","2010-07-19",11.134608
"893","2010-07-20",11.31618
"894","2010-07-21",11.374924
"895","2010-07-22",11.433667
"896","2010-07-23",11.609899
"897","2010-07-26",11.609899
"898","2010-07-27",11.62058
"899","2010-07-28",11.193353
"900","2010-07-29",11.011781
"901","2010-07-30",11.075865
"902","2010-08-02",11.204033
"903","2010-08-03",11.182672
"904","2010-08-04",11.214714
"905","2010-08-05",11.278798
"906","2010-08-06",11.337542
"907","2010-08-09",11.47639
"908","2010-08-10",11.401626
"909","2010-08-11",11.188012
"910","2010-08-12",11.364244
"911","2010-08-13",11.412306
"912","2010-08-16",11.47639
"913","2010-08-17",11.583198
"914","2010-08-18",11.561836
"915","2010-08-19",11.487071
"916","2010-08-20",11.47105
"917","2010-08-23",11.535134
"918","2010-08-24",11.48173
"919","2010-08-25",11.492412
"920","2010-08-26",11.46571
"921","2010-08-27",11.679323
"922","2010-08-30",11.647282
"923","2010-08-31",11.748748
"924","2010-09-01",12.197336
"925","2010-09-02",12.202677
"926","2010-09-03",12.384248
"927","2010-09-07",12.053147
"928","2010-09-08",12.288122
"929","2010-09-09",12.41095
"930","2010-09-10",12.432311
"931","2010-09-13",12.688647
"932","2010-09-14",12.672626
