"","date","AZUL"
"107","2017-09-12",25.549999
"108","2017-09-13",26.65
"109","2017-09-14",27.450001
"110","2017-09-15",28.309999
"111","2017-09-18",28.4
"112","2017-09-19",28.52
"113","2017-09-20",28.59
"114","2017-09-21",28.889999
"115","2017-09-22",28.26
"116","2017-09-25",27.51
"117","2017-09-26",27.15
"118","2017-09-27",26.719999
"119","2017-09-28",26.360001
"120","2017-09-29",27.450001
"121","2017-10-02",27.35
"122","2017-10-03",28.34
"123","2017-10-04",28.34
"124","2017-10-05",28.620001
"125","2017-10-06",28.23
"126","2017-10-09",28.139999
"127","2017-10-10",28.49
"128","2017-10-11",27.860001
"129","2017-10-12",27.92
"130","2017-10-13",27.719999
"131","2017-10-16",27.059999
"132","2017-10-17",27
"133","2017-10-18",27.16
"134","2017-10-19",26.75
"135","2017-10-20",27.379999
"136","2017-10-23",26.57
"137","2017-10-24",27.5
"138","2017-10-25",27.549999
"139","2017-10-26",26.719999
"140","2017-10-27",27.27
"141","2017-10-30",26.02
"142","2017-10-31",25.290001
"143","2017-11-01",24.879999
"144","2017-11-02",24.74
"145","2017-11-03",24.049999
"146","2017-11-06",24.67
"147","2017-11-07",23.42
"148","2017-11-08",24.65
"149","2017-11-09",25.200001
"150","2017-11-10",24.860001
"151","2017-11-13",24.280001
"152","2017-11-14",23.950001
"153","2017-11-15",23.99
"154","2017-11-16",24.32
"155","2017-11-17",24.68
"156","2017-11-20",25.5
"157","2017-11-21",25.889999
"158","2017-11-22",26.01
"159","2017-11-24",26.040001
"160","2017-11-27",25.889999
"161","2017-11-28",26.42
"162","2017-11-29",26.059999
"163","2017-11-30",25.16
"164","2017-12-01",24.879999
"165","2017-12-04",25.049999
"166","2017-12-05",25.09
"167","2017-12-06",24.9
"168","2017-12-07",24.299999
"169","2017-12-08",24.4
"170","2017-12-11",24.290001
"171","2017-12-12",24.1
"172","2017-12-13",23.99
"173","2017-12-14",23.42
"174","2017-12-15",23.35
"175","2017-12-18",23.49
"176","2017-12-19",23.52
"177","2017-12-20",23.84
"178","2017-12-21",23.959999
"179","2017-12-22",23.9
"180","2017-12-26",24
"181","2017-12-27",23.68
"182","2017-12-28",23.799999
"183","2017-12-29",23.83
"184","2018-01-02",24.83
"185","2018-01-03",24.559999
"186","2018-01-04",24.959999
"187","2018-01-05",24.91
"188","2018-01-08",24.870001
"189","2018-01-09",24.66
"190","2018-01-10",24.780001
"191","2018-01-11",25.110001
"192","2018-01-12",24.74
"193","2018-01-16",25.469999
"194","2018-01-17",26.25
"195","2018-01-18",26.700001
"196","2018-01-19",26.889999
"197","2018-01-22",27.299999
"198","2018-01-23",26.860001
"199","2018-01-24",27.84
"200","2018-01-25",27.75
"201","2018-01-26",28.59
"202","2018-01-29",28.85
"203","2018-01-30",28.85
"204","2018-01-31",29.190001
"205","2018-02-01",29.5
"206","2018-02-02",28.92
"207","2018-02-05",27.92
"208","2018-02-06",28.66
"209","2018-02-07",28.290001
"210","2018-02-08",27.25
"211","2018-02-09",26.950001
"212","2018-02-12",27.42
"213","2018-02-13",27.389999
"214","2018-02-14",27.6
"215","2018-02-15",27.9
"216","2018-02-16",27.370001
"217","2018-02-20",27.99
"218","2018-02-21",28.4
"219","2018-02-22",29.65
"220","2018-02-23",30.299999
"221","2018-02-26",31.309999
"222","2018-02-27",30.77
"223","2018-02-28",30.780001
"224","2018-03-01",30.41
"225","2018-03-02",30.15
"226","2018-03-05",30.629999
"227","2018-03-06",31.299999
"228","2018-03-07",30.66
"229","2018-03-08",32.080002
"230","2018-03-09",33.509998
"231","2018-03-12",34
"232","2018-03-13",34.139999
"233","2018-03-14",34.060001
"234","2018-03-15",33.349998
"235","2018-03-16",33.470001
"236","2018-03-19",32.900002
"237","2018-03-20",33.32
"238","2018-03-21",34.150002
"239","2018-03-22",33.73
"240","2018-03-23",33.639999
"241","2018-03-26",34.310001
"242","2018-03-27",34.099998
"243","2018-03-28",33.779999
"244","2018-03-29",34.75
"245","2018-04-02",33.810001
"246","2018-04-03",33.77
"247","2018-04-04",33.09
"248","2018-04-05",33.279999
"249","2018-04-06",34.040001
"250","2018-04-09",33.849998
"251","2018-04-10",33.049999
"252","2018-04-11",32.27
"253","2018-04-12",32.560001
"254","2018-04-13",32.259998
"255","2018-04-16",31.58
"256","2018-04-17",32.330002
"257","2018-04-18",32.759998
"258","2018-04-19",32.439999
"259","2018-04-20",32.279999
"260","2018-04-23",31.959999
"261","2018-04-24",31.09
"262","2018-04-25",29.290001
"263","2018-04-26",29.700001
"264","2018-04-27",30.9
"265","2018-04-30",31
"266","2018-05-01",30.790001
"267","2018-05-02",30.16
"268","2018-05-03",28.66
"269","2018-05-04",28.65
"270","2018-05-07",27.6
"271","2018-05-08",27.540001
"272","2018-05-09",25.709999
"273","2018-05-10",26.860001
"274","2018-05-11",25.360001
"275","2018-05-14",24.25
"276","2018-05-15",22.82
"277","2018-05-16",22.35
"278","2018-05-17",20.889999
"279","2018-05-18",21.25
"280","2018-05-21",22.290001
"281","2018-05-22",23.5
"282","2018-05-23",22.889999
"283","2018-05-24",22.41
"284","2018-05-25",23.08
"285","2018-05-29",21.68
"286","2018-05-30",21.49
"287","2018-05-31",21.379999
"288","2018-06-01",21.110001
"289","2018-06-04",21.610001
"290","2018-06-05",20.059999
"291","2018-06-06",19.190001
"292","2018-06-07",17.799999
"293","2018-06-08",18.809999
"294","2018-06-11",19.5
"295","2018-06-12",19.360001
"296","2018-06-13",19.290001
"297","2018-06-14",18.85
"298","2018-06-15",18.459999
"299","2018-06-18",18.030001
"300","2018-06-19",18.52
"301","2018-06-20",18.450001
"302","2018-06-21",17.809999
"303","2018-06-22",17.799999
"304","2018-06-25",17.540001
"305","2018-06-26",17.309999
"306","2018-06-27",16.51
"307","2018-06-28",16.700001
"308","2018-06-29",16.360001
"309","2018-07-02",15.79
"310","2018-07-03",16
"311","2018-07-05",15.65
"312","2018-07-06",16.129999
"313","2018-07-09",16.4
"314","2018-07-10",16.290001
"315","2018-07-11",16.15
"316","2018-07-12",16.84
"317","2018-07-13",17.08
"318","2018-07-16",17.629999
"319","2018-07-17",18.459999
"320","2018-07-18",18.610001
"321","2018-07-19",18.469999
"322","2018-07-20",19.120001
"323","2018-07-23",19.469999
"324","2018-07-24",19.809999
"325","2018-07-25",20.74
"326","2018-07-26",20.290001
"327","2018-07-27",20.280001
"328","2018-07-30",19.57
"329","2018-07-31",19.15
"330","2018-08-01",18.879999
"331","2018-08-02",18.940001
"332","2018-08-03",19.889999
"333","2018-08-06",19.52
"334","2018-08-07",19.32
"335","2018-08-08",18.48
"336","2018-08-09",18.9
"337","2018-08-10",17.75
"338","2018-08-13",18.1
"339","2018-08-14",18.719999
"340","2018-08-15",18.620001
"341","2018-08-16",19.110001
"342","2018-08-17",18.73
"343","2018-08-20",18.549999
"344","2018-08-21",17.719999
"345","2018-08-22",16.5
"346","2018-08-23",16.120001
"347","2018-08-24",16.09
"348","2018-08-27",16.58
"349","2018-08-28",16.4
"350","2018-08-29",16.57
"351","2018-08-30",16.030001
"352","2018-08-31",16.82
"353","2018-09-04",16.09
"354","2018-09-05",16.129999
"355","2018-09-06",16.559999
"356","2018-09-07",17.27
"357","2018-09-10",16.84
"358","2018-09-11",15.87
"359","2018-09-12",15.95
"360","2018-09-13",15.85
"361","2018-09-14",16.290001
"362","2018-09-17",17.07
"363","2018-09-18",17.059999
"364","2018-09-19",17.290001
"365","2018-09-20",17.98
"366","2018-09-21",18.5
"367","2018-09-24",17.43
"368","2018-09-25",17.360001
"369","2018-09-26",17.67
"370","2018-09-27",18.26
"371","2018-09-28",17.790001
"372","2018-10-01",16.959999
"373","2018-10-02",18.030001
"374","2018-10-03",18.799999
"375","2018-10-04",18.93
"376","2018-10-05",19.219999
"377","2018-10-08",21.950001
"378","2018-10-09",22.719999
"379","2018-10-10",21.059999
"380","2018-10-11",20.549999
"381","2018-10-12",20.790001
"382","2018-10-15",21.4
"383","2018-10-16",21.860001
"384","2018-10-17",22.66
"385","2018-10-18",22.639999
"386","2018-10-19",22.34
"387","2018-10-22",23.190001
"388","2018-10-23",23.190001
"389","2018-10-24",22.01
"390","2018-10-25",22.5
"391","2018-10-26",23.799999
"392","2018-10-29",23.049999
"393","2018-10-30",24.92
"394","2018-10-31",24.379999
"395","2018-11-01",25.23
"396","2018-11-02",25.32
"397","2018-11-05",25.629999
"398","2018-11-06",25.290001
"399","2018-11-07",25
"400","2018-11-08",24.459999
"401","2018-11-09",25.5
"402","2018-11-12",25.799999
"403","2018-11-13",25.889999
"404","2018-11-14",26.17
"405","2018-11-15",27.01
"406","2018-11-16",27.700001
"407","2018-11-19",27.35
"408","2018-11-20",26.75
"409","2018-11-21",27.469999
"410","2018-11-23",27.52
"411","2018-11-26",25.17
"412","2018-11-27",25.879999
"413","2018-11-28",26.74
"414","2018-11-29",26.450001
"415","2018-11-30",26.99
"416","2018-12-03",25.610001
"417","2018-12-04",24.790001
"418","2018-12-06",25.299999
"419","2018-12-07",23.969999
"420","2018-12-10",23.469999
"421","2018-12-11",25.26
"422","2018-12-12",25.969999
"423","2018-12-13",26.01
"424","2018-12-14",25.700001
"425","2018-12-17",24.450001
"426","2018-12-18",25.219999
"427","2018-12-19",24.809999
"428","2018-12-20",26.030001
"429","2018-12-21",26.26
"430","2018-12-24",26.33
"431","2018-12-26",26.92
"432","2018-12-27",26.950001
"433","2018-12-28",27.290001
"434","2018-12-31",27.690001
"435","2019-01-02",28.709999
"436","2019-01-03",28.77
"437","2019-01-04",28.99
"438","2019-01-07",28.040001
"439","2019-01-08",27.790001
"440","2019-01-09",28.200001
"441","2019-01-10",28.76
"442","2019-01-11",29.959999
"443","2019-01-14",30.23
"444","2019-01-15",29.68
"445","2019-01-16",29.219999
"446","2019-01-17",29.48
"447","2019-01-18",29.129999
"448","2019-01-22",27.75
"449","2019-01-23",28.540001
"450","2019-01-24",28.5
"451","2019-01-25",28.700001
"452","2019-01-28",28.16
"453","2019-01-29",27.84
"454","2019-01-30",28.99
"455","2019-01-31",30.25
"456","2019-02-01",30.32
"457","2019-02-04",30.969999
"458","2019-02-05",31.58
"459","2019-02-06",30.040001
"460","2019-02-07",29.440001
"461","2019-02-08",29.66
"462","2019-02-11",29.58
"463","2019-02-12",30.82
"464","2019-02-13",30.459999
"465","2019-02-14",30.84
"466","2019-02-15",30.950001
"467","2019-02-19",30.950001
"468","2019-02-20",30.450001
"469","2019-02-21",29.690001
"470","2019-02-22",30.1
"471","2019-02-25",30.389999
"472","2019-02-26",30.75
"473","2019-02-27",30.42
"474","2019-02-28",29.77
"475","2019-03-01",28.950001
"476","2019-03-04",29.01
"477","2019-03-05",29.450001
"478","2019-03-06",28.690001
"479","2019-03-07",28.110001
"480","2019-03-08",28.65
"481","2019-03-11",30.77
"482","2019-03-12",31.370001
"483","2019-03-13",31.700001
"484","2019-03-14",31.9
"485","2019-03-15",32.220001
"486","2019-03-18",33.169998
"487","2019-03-19",33.220001
"488","2019-03-20",32.709999
"489","2019-03-21",32.290001
"490","2019-03-22",30.24
"491","2019-03-25",30.5
"492","2019-03-26",30.639999
"493","2019-03-27",28.51
"494","2019-03-28",28.309999
"495","2019-03-29",29.209999
"496","2019-04-01",30.01
"497","2019-04-02",29.98
"498","2019-04-03",30.290001
"499","2019-04-04",30.07
"500","2019-04-05",29.030001
"501","2019-04-08",28.16
"502","2019-04-09",27.780001
"503","2019-04-10",28.1
"504","2019-04-11",27.1
"505","2019-04-12",25.99
"506","2019-04-15",25.450001
"507","2019-04-16",25.4
"508","2019-04-17",24.18
"509","2019-04-18",25.879999
"510","2019-04-22",25.77
"511","2019-04-23",26.059999
"512","2019-04-24",25.24
"513","2019-04-25",25.129999
"514","2019-04-26",25.450001
"515","2019-04-29",25.530001
"516","2019-04-30",25.959999
"517","2019-05-01",25.65
"518","2019-05-02",26.15
"519","2019-05-03",27.139999
"520","2019-05-06",26.6
"521","2019-05-07",26.450001
"522","2019-05-08",28.25
"523","2019-05-09",28.549999
"524","2019-05-10",28.93
"525","2019-05-13",27.530001
"526","2019-05-14",26.389999
"527","2019-05-15",25.860001
"528","2019-05-16",24.85
"529","2019-05-17",23.940001
"530","2019-05-20",24.35
"531","2019-05-21",25.85
"532","2019-05-22",26.4
"533","2019-05-23",25.969999
"534","2019-05-24",26.379999
"535","2019-05-28",28.23
"536","2019-05-29",28.68
"537","2019-05-30",29.48
"538","2019-05-31",29.77
"539","2019-06-03",30.42
"540","2019-06-04",30.889999
"541","2019-06-05",31.18
"542","2019-06-06",32.849998
"543","2019-06-07",33.5
"544","2019-06-10",33.869999
"545","2019-06-11",33.799999
"546","2019-06-12",33.959999
"547","2019-06-13",34.259998
"548","2019-06-14",33.540001
"549","2019-06-17",34.25
"550","2019-06-18",35
"551","2019-06-19",35.16
"552","2019-06-20",35.700001
"553","2019-06-21",34.32
"554","2019-06-24",34.25
"555","2019-06-25",32.98
"556","2019-06-26",32.959999
"557","2019-06-27",32.959999
"558","2019-06-28",33.439999
"559","2019-07-01",33
"560","2019-07-02",32.849998
"561","2019-07-03",33.849998
"562","2019-07-05",38.049999
"563","2019-07-08",38.27
"564","2019-07-09",38.5
"565","2019-07-10",39.869999
"566","2019-07-11",39.57
"567","2019-07-12",39.139999
"568","2019-07-15",39.459999
"569","2019-07-16",39.720001
"570","2019-07-17",39.5
"571","2019-07-18",39.970001
"572","2019-07-19",39.52
"573","2019-07-22",40.009998
"574","2019-07-23",38.709999
"575","2019-07-24",39.32
"576","2019-07-25",39
"577","2019-07-26",40.919998
"578","2019-07-29",41.939999
"579","2019-07-30",41.779999
"580","2019-07-31",40.700001
"581","2019-08-01",41.66
"582","2019-08-02",41.25
"583","2019-08-05",39.110001
"584","2019-08-06",40.07
"585","2019-08-07",40.040001
"586","2019-08-08",41.66
"587","2019-08-09",41.93
"588","2019-08-12",40.919998
"589","2019-08-13",40.709999
"590","2019-08-14",37.98
"591","2019-08-15",37.740002
"592","2019-08-16",37.639999
"593","2019-08-19",36.529999
"594","2019-08-20",36.669998
"595","2019-08-21",37.549999
"596","2019-08-22",35.889999
"597","2019-08-23",34.25
"598","2019-08-26",33.389999
"599","2019-08-27",33.02
"600","2019-08-28",33.330002
"601","2019-08-29",35.169998
"602","2019-08-30",35.119999
"603","2019-09-03",33.18
"604","2019-09-04",34.360001
"605","2019-09-05",35.990002
"606","2019-09-06",36.130001
"607","2019-09-09",35.02
"608","2019-09-10",35.080002
"609","2019-09-11",36.389999
"610","2019-09-12",38.369999
"611","2019-09-13",37.32
"612","2019-09-16",34.389999
"613","2019-09-17",35.759998
"614","2019-09-18",35.959999
"615","2019-09-19",35.529999
"616","2019-09-20",34.950001
"617","2019-09-23",34.52
"618","2019-09-24",34.09
"619","2019-09-25",34.880001
"620","2019-09-26",35.939999
"621","2019-09-27",35.689999
"622","2019-09-30",35.82
"623","2019-10-01",35.23
"624","2019-10-02",34.77
"625","2019-10-03",36.43
"626","2019-10-04",37.779999
"627","2019-10-07",36.970001
"628","2019-10-08",36.650002
"629","2019-10-09",36.18
"630","2019-10-10",36.060001
"631","2019-10-11",36.84
"632","2019-10-14",37.220001
"633","2019-10-15",36.75
"634","2019-10-16",36.82
"635","2019-10-17",36.779999
"636","2019-10-18",37.09
"637","2019-10-21",36.959999
"638","2019-10-22",38.990002
"639","2019-10-23",38.700001
"640","2019-10-24",39.18
"641","2019-10-25",39
"642","2019-10-28",39.720001
"643","2019-10-29",39.959999
"644","2019-10-30",39.959999
"645","2019-10-31",38.98
"646","2019-11-01",40.139999
"647","2019-11-04",40.07
"648","2019-11-05",39.93
"649","2019-11-06",38.27
"650","2019-11-07",38.220001
"651","2019-11-08",36.130001
"652","2019-11-11",36.540001
"653","2019-11-12",35.009998
"654","2019-11-13",34.57
"655","2019-11-14",35.900002
"656","2019-11-15",37.139999
"657","2019-11-18",36.209999
"658","2019-11-19",35.990002
"659","2019-11-20",36.220001
"660","2019-11-21",37.290001
"661","2019-11-22",38.900002
"662","2019-11-25",38.27
"663","2019-11-26",36.279999
"664","2019-11-27",35.860001
"665","2019-11-29",37.240002
"666","2019-12-02",37.549999
"667","2019-12-03",38.200001
"668","2019-12-04",37.799999
"669","2019-12-05",38.200001
"670","2019-12-06",39.150002
"671","2019-12-09",39.470001
"672","2019-12-10",38.529999
"673","2019-12-11",39.709999
"674","2019-12-12",40.259998
"675","2019-12-13",41.450001
"676","2019-12-16",42.09
"677","2019-12-17",41.810001
"678","2019-12-18",42.439999
"679","2019-12-19",42.490002
"680","2019-12-20",41.560001
"681","2019-12-23",42.330002
"682","2019-12-24",42.16
"683","2019-12-26",42.240002
"684","2019-12-27",42.630001
"685","2019-12-30",43.32
"686","2019-12-31",42.799999
"687","2020-01-02",43.59
"688","2020-01-03",42.040001
"689","2020-01-06",40.450001
"690","2020-01-07",41.700001
"691","2020-01-08",42.040001
"692","2020-01-09",41.84
"693","2020-01-10",41.919998
"694","2020-01-13",42
"695","2020-01-14",42.66
"696","2020-01-15",42.360001
"697","2020-01-16",42.330002
"698","2020-01-17",44.02
"699","2020-01-21",42.82
"700","2020-01-22",42.720001
"701","2020-01-23",43.830002
"702","2020-01-24",42.599998
"703","2020-01-27",40.75
"704","2020-01-28",44.299999
"705","2020-01-29",42.310001
"706","2020-01-30",42.029999
"707","2020-01-31",41.5
"708","2020-02-03",42.740002
"709","2020-02-04",42.810001
"710","2020-02-05",43.43
"711","2020-02-06",41.32
"712","2020-02-07",39.310001
"713","2020-02-10",39.169998
"714","2020-02-11",40.290001
"715","2020-02-12",40.900002
"716","2020-02-13",40.459999
"717","2020-02-14",41.52
"718","2020-02-18",39.57
"719","2020-02-19",39.82
"720","2020-02-20",38.5
"721","2020-02-21",37.830002
"722","2020-02-24",36.07
"723","2020-02-25",35
"724","2020-02-26",32.549999
"725","2020-02-27",30.309999
"726","2020-02-28",29.5
"727","2020-03-02",30.049999
"728","2020-03-03",29.15
"729","2020-03-04",29.26
"730","2020-03-05",24.889999
"731","2020-03-06",24.66
"732","2020-03-09",20.059999
"733","2020-03-10",23.15
"734","2020-03-11",19.17
"735","2020-03-12",12.42
"736","2020-03-13",15.52
"737","2020-03-16",9.77
"738","2020-03-17",9.46
"739","2020-03-18",6.01
"740","2020-03-19",7.07
"741","2020-03-20",7.74
"742","2020-03-23",7.91
"743","2020-03-24",9.78
"744","2020-03-25",11.49
"745","2020-03-26",12.33
"746","2020-03-27",11.44
"747","2020-03-30",11.06
"748","2020-03-31",10.19
"749","2020-04-01",8.42
"750","2020-04-02",8.41
"751","2020-04-03",7.92
"752","2020-04-06",8.87
"753","2020-04-07",8.91
"754","2020-04-08",9.71
"755","2020-04-09",9.77
"756","2020-04-13",9.37
"757","2020-04-14",9.48
"758","2020-04-15",9.45
"759","2020-04-16",9.3
"760","2020-04-17",9.34
"761","2020-04-20",9.41
"762","2020-04-21",8.51
"763","2020-04-22",8.95
"764","2020-04-23",8.83
"765","2020-04-24",7.3
"766","2020-04-27",7.42
"767","2020-04-28",8.74
"768","2020-04-29",9.74
"769","2020-04-30",9.56
"770","2020-05-01",8.64
"771","2020-05-04",8.26
"772","2020-05-05",8.12
"773","2020-05-06",7.79
"774","2020-05-07",7.12
"775","2020-05-08",7.3
"776","2020-05-11",6.82
"777","2020-05-12",6.43
"778","2020-05-13",6.2
"779","2020-05-14",5.96
"780","2020-05-15",5.64
"781","2020-05-18",7.48
"782","2020-05-19",7
"783","2020-05-20",8.04
"784","2020-05-21",8.14
"785","2020-05-22",7.96
"786","2020-05-26",8.18
"787","2020-05-27",8.38
"788","2020-05-28",8.16
"789","2020-05-29",7.98
"790","2020-06-01",8.41
"791","2020-06-02",9.62
"792","2020-06-03",10.93
"793","2020-06-04",11.14
"794","2020-06-05",12.8
"795","2020-06-08",17.299999
"796","2020-06-09",15.71
"797","2020-06-10",14.08
"798","2020-06-11",11.01
"799","2020-06-12",13.11
"800","2020-06-15",12.93
"801","2020-06-16",12.93
"802","2020-06-17",12.85
"803","2020-06-18",12.24
"804","2020-06-19",12.13
"805","2020-06-22",11.6
"806","2020-06-23",13.04
"807","2020-06-24",11.83
"808","2020-06-25",11.84
"809","2020-06-26",10.95
"810","2020-06-29",11.38
"811","2020-06-30",11.18
"812","2020-07-01",11.61
"813","2020-07-02",11.61
"814","2020-07-06",12.3
"815","2020-07-07",11.93
"816","2020-07-08",12.03
"817","2020-07-09",11.67
"818","2020-07-10",12.28
"819","2020-07-13",11.74
"820","2020-07-14",12.24
"821","2020-07-15",12.59
"822","2020-07-16",12.38
"823","2020-07-17",12.07
"824","2020-07-20",12.01
"825","2020-07-21",12.64
"826","2020-07-22",12.55
"827","2020-07-23",11.97
"828","2020-07-24",11.71
"829","2020-07-27",11.96
"830","2020-07-28",12.47
"831","2020-07-29",12.05
"832","2020-07-30",12.18
"833","2020-07-31",11.54
"834","2020-08-03",11.25
"835","2020-08-04",11.18
"836","2020-08-05",11.41
"837","2020-08-06",11.96
"838","2020-08-07",11.62
"839","2020-08-10",11.92
"840","2020-08-11",12.89
"841","2020-08-12",12.45
"842","2020-08-13",12.4
"843","2020-08-14",12.45
"844","2020-08-17",11.57
"845","2020-08-18",11.94
"846","2020-08-19",11.59
"847","2020-08-20",11.63
"848","2020-08-21",11.58
"849","2020-08-24",12.09
"850","2020-08-25",11.95
"851","2020-08-26",11.55
"852","2020-08-27",12.04
"853","2020-08-28",12.7
"854","2020-08-31",12.15
"855","2020-09-01",12.77
"856","2020-09-02",12.94
"857","2020-09-03",13.71
"858","2020-09-04",14.01
"859","2020-09-08",14.72
"860","2020-09-09",14.88
"861","2020-09-10",14.89
"862","2020-09-11",14.98
"863","2020-09-14",16.18
"864","2020-09-15",16.02
"865","2020-09-16",16.73
"866","2020-09-17",16.65
"867","2020-09-18",15.83
"868","2020-09-21",14.57
"869","2020-09-22",14.49
"870","2020-09-23",14.4
"871","2020-09-24",14.74
"872","2020-09-25",14.52
"873","2020-09-28",13.79
"874","2020-09-29",12.7
"875","2020-09-30",13.16
"876","2020-10-01",13.71
"877","2020-10-02",12.96
"878","2020-10-05",13.11
"879","2020-10-06",13.97
"880","2020-10-07",13.26
"881","2020-10-08",13.54
"882","2020-10-09",13.8
"883","2020-10-12",14.12
"884","2020-10-13",13.62
"885","2020-10-14",13.88
"886","2020-10-15",13.83
"887","2020-10-16",13.6
"888","2020-10-19",14.23
"889","2020-10-20",14.05
"890","2020-10-21",13.93
"891","2020-10-22",14.44
"892","2020-10-23",14.49
"893","2020-10-26",13.99
"894","2020-10-27",13.73
"895","2020-10-28",12.21
"896","2020-10-29",12.3
"897","2020-10-30",11.85
"898","2020-11-02",11.89
"899","2020-11-03",11.88
"900","2020-11-04",12.34
"901","2020-11-05",13.8
"902","2020-11-06",14.38
"903","2020-11-09",17.25
"904","2020-11-10",16.83
"905","2020-11-11",16.57
"906","2020-11-12",15.35
"907","2020-11-13",16.040001
"908","2020-11-16",17.799999
"909","2020-11-17",18.48
"910","2020-11-18",19.370001
"911","2020-11-19",20.129999
"912","2020-11-20",19.42
"913","2020-11-23",19.719999
"914","2020-11-24",20.190001
"915","2020-11-25",20.4
"916","2020-11-27",20.75
