"","date","NFG"
"227","2007-11-26",46.549999
"228","2007-11-27",47.049999
"229","2007-11-28",47.810001
"230","2007-11-29",48.049999
"231","2007-11-30",47.650002
"232","2007-12-03",47.98
"233","2007-12-04",48.119999
"234","2007-12-05",48.310001
"235","2007-12-06",48.939999
"236","2007-12-07",49
"237","2007-12-10",49.75
"238","2007-12-11",48.779999
"239","2007-12-12",48.740002
"240","2007-12-13",48.860001
"241","2007-12-14",48.060001
"242","2007-12-17",47.540001
"243","2007-12-18",47.619999
"244","2007-12-19",47.84
"245","2007-12-20",47.700001
"246","2007-12-21",47.68
"247","2007-12-24",48.310001
"248","2007-12-26",47.709999
"249","2007-12-27",46.93
"250","2007-12-28",47.060001
"251","2007-12-31",46.68
"252","2008-01-02",46.560001
"253","2008-01-03",46.330002
"254","2008-01-04",45.91
"255","2008-01-07",45.93
"256","2008-01-08",45.52
"257","2008-01-09",45.779999
"258","2008-01-10",45.939999
"259","2008-01-11",45.57
"260","2008-01-14",45.630001
"261","2008-01-15",45.02
"262","2008-01-16",43.259998
"263","2008-01-17",41.669998
"264","2008-01-18",40.720001
"265","2008-01-22",39.549999
"266","2008-01-23",41.169998
"267","2008-01-24",41.349998
"268","2008-01-25",41.43
"269","2008-01-28",42.040001
"270","2008-01-29",42.200001
"271","2008-01-30",42.419998
"272","2008-01-31",43.110001
"273","2008-02-01",43.540001
"274","2008-02-04",43.91
"275","2008-02-05",42.349998
"276","2008-02-06",42.060001
"277","2008-02-07",42.5
"278","2008-02-08",46
"279","2008-02-11",46.02
"280","2008-02-12",45.459999
"281","2008-02-13",46.860001
"282","2008-02-14",46.259998
"283","2008-02-15",46
"284","2008-02-19",47.130001
"285","2008-02-20",47.599998
"286","2008-02-21",47.279999
"287","2008-02-22",47.860001
"288","2008-02-25",48.450001
"289","2008-02-26",48.610001
"290","2008-02-27",47.970001
"291","2008-02-28",48.049999
"292","2008-02-29",47.049999
"293","2008-03-03",47.580002
"294","2008-03-04",47.240002
"295","2008-03-05",48.599998
"296","2008-03-06",47.610001
"297","2008-03-07",48.009998
"298","2008-03-10",46.790001
"299","2008-03-11",47.049999
"300","2008-03-12",46.869999
"301","2008-03-13",47
"302","2008-03-14",46.689999
"303","2008-03-17",46.040001
"304","2008-03-18",47.529999
"305","2008-03-19",46.040001
"306","2008-03-20",45.610001
"307","2008-03-24",46.299999
"308","2008-03-25",46.869999
"309","2008-03-26",46.970001
"310","2008-03-27",46.830002
"311","2008-03-28",46.810001
"312","2008-03-31",47.209999
"313","2008-04-01",47.700001
"314","2008-04-02",48.299999
"315","2008-04-03",47.619999
"316","2008-04-04",47.98
"317","2008-04-07",48.529999
"318","2008-04-08",50.549999
"319","2008-04-09",49.98
"320","2008-04-10",49.669998
"321","2008-04-11",49.040001
"322","2008-04-14",49.369999
"323","2008-04-15",50.73
"324","2008-04-16",52.560001
"325","2008-04-17",51.580002
"326","2008-04-18",52.52
"327","2008-04-21",52.080002
"328","2008-04-22",51.650002
"329","2008-04-23",52.080002
"330","2008-04-24",52.330002
"331","2008-04-25",52.349998
"332","2008-04-28",52.529999
"333","2008-04-29",51.380001
"334","2008-04-30",51.18
"335","2008-05-01",51
"336","2008-05-02",53.889999
"337","2008-05-05",54.779999
"338","2008-05-06",55.450001
"339","2008-05-07",55.599998
"340","2008-05-08",55.810001
"341","2008-05-09",55.610001
"342","2008-05-12",56.5
"343","2008-05-13",57.049999
"344","2008-05-14",56.77
"345","2008-05-15",57.41
"346","2008-05-16",58.799999
"347","2008-05-19",58.470001
"348","2008-05-20",58.740002
"349","2008-05-21",61.93
"350","2008-05-22",61.299999
"351","2008-05-23",60.16
"352","2008-05-27",60.93
"353","2008-05-28",61.130001
"354","2008-05-29",60.560001
"355","2008-05-30",60.310001
"356","2008-06-02",59.099998
"357","2008-06-03",59.029999
"358","2008-06-04",58.669998
"359","2008-06-05",59.66
"360","2008-06-06",58.970001
"361","2008-06-09",59.43
"362","2008-06-10",59.060001
"363","2008-06-11",58.669998
"364","2008-06-12",58.310001
"365","2008-06-13",57.84
"366","2008-06-16",58.59
"367","2008-06-17",58.889999
"368","2008-06-18",59
"369","2008-06-19",58.299999
"370","2008-06-20",57.700001
"371","2008-06-23",58.990002
"372","2008-06-24",58.299999
"373","2008-06-25",58.099998
"374","2008-06-26",57.740002
"375","2008-06-27",58.119999
"376","2008-06-30",59.48
"377","2008-07-01",59.630001
"378","2008-07-02",58.860001
"379","2008-07-03",57.619999
"380","2008-07-07",56.459999
"381","2008-07-08",55.52
"382","2008-07-09",56.5
"383","2008-07-10",56.57
"384","2008-07-11",57.389999
"385","2008-07-14",58.099998
"386","2008-07-15",56.5
"387","2008-07-16",54.57
"388","2008-07-17",52.450001
"389","2008-07-18",52.299999
"390","2008-07-21",53.290001
"391","2008-07-22",51.639999
"392","2008-07-23",50.959999
"393","2008-07-24",50.630001
"394","2008-07-25",49.549999
"395","2008-07-28",50.119999
"396","2008-07-29",49.52
"397","2008-07-30",50.5
"398","2008-07-31",49.790001
"399","2008-08-01",48.880001
"400","2008-08-04",47.700001
"401","2008-08-05",48.66
"402","2008-08-06",49.939999
"403","2008-08-07",50.080002
"404","2008-08-08",46.450001
"405","2008-08-11",47.200001
"406","2008-08-12",47.650002
"407","2008-08-13",48.259998
"408","2008-08-14",47.470001
"409","2008-08-15",47.439999
"410","2008-08-18",46.919998
"411","2008-08-19",47.790001
"412","2008-08-20",47.689999
"413","2008-08-21",48.23
"414","2008-08-22",48.060001
"415","2008-08-25",47.060001
"416","2008-08-26",47.18
"417","2008-08-27",47.759998
"418","2008-08-28",47.950001
"419","2008-08-29",47.310001
"420","2008-09-02",46.130001
"421","2008-09-03",45.860001
"422","2008-09-04",45.68
"423","2008-09-05",45.299999
"424","2008-09-08",45.560001
"425","2008-09-09",43.080002
"426","2008-09-10",44.25
"427","2008-09-11",44.759998
"428","2008-09-12",46.5
"429","2008-09-15",45.02
"430","2008-09-16",45.689999
"431","2008-09-17",45.25
"432","2008-09-18",46.91
"433","2008-09-19",48.25
"434","2008-09-22",46.549999
"435","2008-09-23",45.619999
"436","2008-09-24",44.950001
"437","2008-09-25",44.900002
"438","2008-09-26",44.57
"439","2008-09-29",39.75
"440","2008-09-30",42.18
"441","2008-10-01",41.66
"442","2008-10-02",39.540001
"443","2008-10-03",40.029999
"444","2008-10-06",37.849998
"445","2008-10-07",36.080002
"446","2008-10-08",35.610001
"447","2008-10-09",31.65
"448","2008-10-10",29.299999
"449","2008-10-13",34.459999
"450","2008-10-14",34.029999
"451","2008-10-15",31.299999
"452","2008-10-16",33.25
"453","2008-10-17",34.040001
"454","2008-10-20",37.310001
"455","2008-10-21",36.5
"456","2008-10-22",34.09
"457","2008-10-23",34.34
"458","2008-10-24",33.419998
"459","2008-10-27",31.459999
"460","2008-10-28",33.689999
"461","2008-10-29",34.439999
"462","2008-10-30",36.439999
"463","2008-10-31",36.189999
"464","2008-11-03",35.48
"465","2008-11-04",36.599998
"466","2008-11-05",35.73
"467","2008-11-06",33.27
"468","2008-11-07",32.689999
"469","2008-11-10",33.099998
"470","2008-11-11",31.93
"471","2008-11-12",29.57
"472","2008-11-13",32.759998
"473","2008-11-14",31.959999
"474","2008-11-17",31.889999
"475","2008-11-18",32.23
"476","2008-11-19",30.120001
"477","2008-11-20",27.209999
"478","2008-11-21",30.35
"479","2008-11-24",31.940001
"480","2008-11-25",32.220001
"481","2008-11-26",32.290001
"482","2008-11-28",32.529999
"483","2008-12-01",29.48
"484","2008-12-02",30.459999
"485","2008-12-03",30.58
"486","2008-12-04",28.17
"487","2008-12-05",29.1
"488","2008-12-08",29.99
"489","2008-12-09",29.83
"490","2008-12-10",31.139999
"491","2008-12-11",30.17
"492","2008-12-12",30.389999
"493","2008-12-15",30.040001
"494","2008-12-16",31.299999
"495","2008-12-17",31.09
"496","2008-12-18",30.52
"497","2008-12-19",30.129999
"498","2008-12-22",29.65
"499","2008-12-23",29.24
"500","2008-12-24",29.49
"501","2008-12-26",29.85
"502","2008-12-29",29.700001
"503","2008-12-30",30.49
"504","2008-12-31",31.33
"505","2009-01-02",32.360001
"506","2009-01-05",32.740002
"507","2009-01-06",32.450001
"508","2009-01-07",31.139999
"509","2009-01-08",31.6
"510","2009-01-09",30.709999
"511","2009-01-12",30
"512","2009-01-13",29.91
"513","2009-01-14",28.66
"514","2009-01-15",28.41
"515","2009-01-16",29.110001
"516","2009-01-20",27.9
"517","2009-01-21",29.190001
"518","2009-01-22",28.629999
"519","2009-01-23",29.200001
"520","2009-01-26",30.129999
"521","2009-01-27",30.58
"522","2009-01-28",31.110001
"523","2009-01-29",30.370001
"524","2009-01-30",29.959999
"525","2009-02-02",30.25
"526","2009-02-03",30.85
"527","2009-02-04",31.040001
"528","2009-02-05",31.620001
"529","2009-02-06",33.459999
"530","2009-02-09",33.560001
"531","2009-02-10",33.07
"532","2009-02-11",32.84
"533","2009-02-12",33.34
"534","2009-02-13",33.459999
"535","2009-02-17",32.080002
"536","2009-02-18",32.130001
"537","2009-02-19",32.34
"538","2009-02-20",31.84
"539","2009-02-23",30.67
"540","2009-02-24",31.58
"541","2009-02-25",31.17
"542","2009-02-26",30.700001
"543","2009-02-27",30.309999
"544","2009-03-02",28.43
"545","2009-03-03",27.85
"546","2009-03-04",28.639999
"547","2009-03-05",27.42
"548","2009-03-06",27.129999
"549","2009-03-09",27.059999
"550","2009-03-10",27.93
"551","2009-03-11",27.389999
"552","2009-03-12",27.76
"553","2009-03-13",28.25
"554","2009-03-16",28.540001
"555","2009-03-17",29.200001
"556","2009-03-18",29.559999
"557","2009-03-19",30.639999
"558","2009-03-20",30.049999
"559","2009-03-23",31.58
"560","2009-03-24",30.83
"561","2009-03-25",31.469999
"562","2009-03-26",32.75
"563","2009-03-27",32.110001
"564","2009-03-30",30.780001
"565","2009-03-31",30.67
"566","2009-04-01",31
"567","2009-04-02",31.639999
"568","2009-04-03",31.780001
"569","2009-04-06",31.120001
"570","2009-04-07",31.120001
"571","2009-04-08",31.309999
"572","2009-04-09",31.73
"573","2009-04-13",31.709999
"574","2009-04-14",31.219999
"575","2009-04-15",32.049999
"576","2009-04-16",32.349998
"577","2009-04-17",32.57
"578","2009-04-20",31.48
"579","2009-04-21",32.27
"580","2009-04-22",31.74
"581","2009-04-23",31.75
"582","2009-04-24",32.23
"583","2009-04-27",32.700001
"584","2009-04-28",32.73
"585","2009-04-29",33.09
"586","2009-04-30",32.709999
"587","2009-05-01",33.23
"588","2009-05-04",34.259998
"589","2009-05-05",33.34
"590","2009-05-06",33.150002
"591","2009-05-07",32.73
"592","2009-05-08",33
"593","2009-05-11",32.630001
"594","2009-05-12",32.5
"595","2009-05-13",31.469999
"596","2009-05-14",31.629999
"597","2009-05-15",30.809999
"598","2009-05-18",31.309999
"599","2009-05-19",31.85
"600","2009-05-20",32.540001
"601","2009-05-21",31.75
"602","2009-05-22",31.629999
"603","2009-05-26",32.549999
"604","2009-05-27",31.67
"605","2009-05-28",33
"606","2009-05-29",33.529999
"607","2009-06-01",34.830002
"608","2009-06-02",34.740002
"609","2009-06-03",33.470001
"610","2009-06-04",33.650002
"611","2009-06-05",34.330002
"612","2009-06-08",34.279999
"613","2009-06-09",34.490002
"614","2009-06-10",34.93
"615","2009-06-11",35.669998
"616","2009-06-12",35.68
"617","2009-06-15",34.68
"618","2009-06-16",35.57
"619","2009-06-17",36.189999
"620","2009-06-18",37.25
"621","2009-06-19",36.369999
"622","2009-06-22",35
"623","2009-06-23",34.689999
"624","2009-06-24",34.470001
"625","2009-06-25",35.900002
"626","2009-06-26",35.740002
"627","2009-06-29",36.02
"628","2009-06-30",36.080002
"629","2009-07-01",36.599998
"630","2009-07-02",35.150002
"631","2009-07-06",34.900002
"632","2009-07-07",34.52
"633","2009-07-08",34.060001
"634","2009-07-09",34.619999
"635","2009-07-10",34.790001
"636","2009-07-13",35.41
"637","2009-07-14",36.080002
"638","2009-07-15",37.41
"639","2009-07-16",38.189999
"640","2009-07-17",38.639999
"641","2009-07-20",39.099998
"642","2009-07-21",39.470001
"643","2009-07-22",39.68
"644","2009-07-23",40.130001
"645","2009-07-24",40.77
"646","2009-07-27",40.84
"647","2009-07-28",40.5
"648","2009-07-29",40.27
"649","2009-07-30",40.41
"650","2009-07-31",40.580002
"651","2009-08-03",41.310001
"652","2009-08-04",41.560001
"653","2009-08-05",40.639999
"654","2009-08-06",40.630001
"655","2009-08-07",44.709999
"656","2009-08-10",45.169998
"657","2009-08-11",44.169998
"658","2009-08-12",45.040001
"659","2009-08-13",44.990002
"660","2009-08-14",44.619999
"661","2009-08-17",43.669998
"662","2009-08-18",43.98
"663","2009-08-19",44.630001
"664","2009-08-20",45.889999
"665","2009-08-21",46.490002
"666","2009-08-24",46.650002
"667","2009-08-25",45.990002
"668","2009-08-26",45.98
"669","2009-08-27",45.139999
"670","2009-08-28",45.57
"671","2009-08-31",44.689999
"672","2009-09-01",43.470001
"673","2009-09-02",43.73
"674","2009-09-03",43.52
"675","2009-09-04",44.220001
"676","2009-09-08",44.869999
"677","2009-09-09",44.830002
"678","2009-09-10",44.970001
"679","2009-09-11",45.18
"680","2009-09-14",45.639999
"681","2009-09-15",46.259998
"682","2009-09-16",47.049999
"683","2009-09-17",47.830002
"684","2009-09-18",47.82
"685","2009-09-21",47
"686","2009-09-22",47.799999
"687","2009-09-23",47.240002
"688","2009-09-24",46.400002
"689","2009-09-25",46.029999
"690","2009-09-28",46.490002
"691","2009-09-29",46.32
"692","2009-09-30",45.810001
"693","2009-10-01",44.549999
"694","2009-10-02",44.560001
"695","2009-10-05",45.43
"696","2009-10-06",46.619999
"697","2009-10-07",46.619999
"698","2009-10-08",47.810001
"699","2009-10-09",47.400002
"700","2009-10-12",47.799999
"701","2009-10-13",47.369999
"702","2009-10-14",48.080002
"703","2009-10-15",49.049999
"704","2009-10-16",48.310001
"705","2009-10-19",49.009998
"706","2009-10-20",48.93
"707","2009-10-21",48.459999
"708","2009-10-22",48.040001
"709","2009-10-23",47.25
"710","2009-10-26",46.41
"711","2009-10-27",46.419998
"712","2009-10-28",46
"713","2009-10-29",47.34
"714","2009-10-30",45.34
"715","2009-11-02",45.41
"716","2009-11-03",45.560001
"717","2009-11-04",46.189999
"718","2009-11-05",47.470001
"719","2009-11-06",46.669998
"720","2009-11-09",48.009998
"721","2009-11-10",47.549999
"722","2009-11-11",47.209999
"723","2009-11-12",45.919998
"724","2009-11-13",46.549999
"725","2009-11-16",47.360001
"726","2009-11-17",49.27
"727","2009-11-18",49.029999
"728","2009-11-19",47.5
"729","2009-11-20",46.970001
"730","2009-11-23",47.529999
"731","2009-11-24",47.68
"732","2009-11-25",47.849998
"733","2009-11-27",46.860001
"734","2009-11-30",46.830002
"735","2009-12-01",47.669998
"736","2009-12-02",47.869999
"737","2009-12-03",47.599998
"738","2009-12-04",47.549999
"739","2009-12-07",48.150002
"740","2009-12-08",47.119999
"741","2009-12-09",46.48
"742","2009-12-10",46.619999
"743","2009-12-11",47.580002
"744","2009-12-14",49.41
"745","2009-12-15",49.439999
"746","2009-12-16",49.73
"747","2009-12-17",49.259998
"748","2009-12-18",49.380001
"749","2009-12-21",50
"750","2009-12-22",50.66
"751","2009-12-23",51.080002
"752","2009-12-24",51.09
"753","2009-12-28",51.639999
"754","2009-12-29",51.439999
"755","2009-12-30",50.849998
"756","2009-12-31",50
"757","2010-01-04",50.66
"758","2010-01-05",50.950001
"759","2010-01-06",51.060001
"760","2010-01-07",50.759998
"761","2010-01-08",51.09
"762","2010-01-11",51.889999
"763","2010-01-12",51.130001
"764","2010-01-13",51.380001
"765","2010-01-14",51.029999
"766","2010-01-15",51
"767","2010-01-19",51.830002
"768","2010-01-20",51.77
"769","2010-01-21",51.09
"770","2010-01-22",49.900002
"771","2010-01-25",50.860001
"772","2010-01-26",50.740002
"773","2010-01-27",48.91
"774","2010-01-28",47.950001
"775","2010-01-29",46.919998
"776","2010-02-01",47.759998
"777","2010-02-02",48.580002
"778","2010-02-03",48.18
"779","2010-02-04",47.060001
"780","2010-02-05",46.619999
"781","2010-02-08",46.130001
"782","2010-02-09",46.790001
"783","2010-02-10",46.389999
"784","2010-02-11",46.990002
"785","2010-02-12",47.459999
"786","2010-02-16",48.68
"787","2010-02-17",49.73
"788","2010-02-18",49.93
"789","2010-02-19",50.84
"790","2010-02-22",50.419998
"791","2010-02-23",49.459999
"792","2010-02-24",49.580002
"793","2010-02-25",50.189999
"794","2010-02-26",49.740002
"795","2010-03-01",51.080002
"796","2010-03-02",51.299999
"797","2010-03-03",51.259998
"798","2010-03-04",50.779999
"799","2010-03-05",51.18
"800","2010-03-08",51.529999
"801","2010-03-09",52
"802","2010-03-10",52.220001
"803","2010-03-11",52.25
"804","2010-03-12",52.240002
"805","2010-03-15",51.529999
"806","2010-03-16",52.02
"807","2010-03-17",51.73
"808","2010-03-18",51.400002
"809","2010-03-19",50.759998
"810","2010-03-22",51.220001
"811","2010-03-23",52.389999
"812","2010-03-24",52
"813","2010-03-25",51.16
"814","2010-03-26",50.73
"815","2010-03-29",51.27
"816","2010-03-30",51.060001
"817","2010-03-31",50.549999
"818","2010-04-01",51.119999
"819","2010-04-05",52.099998
"820","2010-04-06",52.310001
"821","2010-04-07",52.139999
"822","2010-04-08",51.299999
"823","2010-04-09",53.299999
"824","2010-04-12",52.75
"825","2010-04-13",52.509998
"826","2010-04-14",53.349998
"827","2010-04-15",53.73
"828","2010-04-16",52.650002
"829","2010-04-19",52.540001
"830","2010-04-20",52.75
"831","2010-04-21",52.57
"832","2010-04-22",53.099998
"833","2010-04-23",54.32
"834","2010-04-26",53.68
"835","2010-04-27",52.189999
"836","2010-04-28",52.669998
"837","2010-04-29",52.34
"838","2010-04-30",52.02
"839","2010-05-03",53.689999
"840","2010-05-04",52.560001
"841","2010-05-05",51.080002
"842","2010-05-06",49.459999
"843","2010-05-07",47.369999
"844","2010-05-10",51.02
"845","2010-05-11",51.299999
"846","2010-05-12",52.59
"847","2010-05-13",52.380001
"848","2010-05-14",51.470001
"849","2010-05-17",50.950001
"850","2010-05-18",50.529999
"851","2010-05-19",49.77
"852","2010-05-20",47.34
"853","2010-05-21",47.349998
"854","2010-05-24",46.490002
"855","2010-05-25",46.73
"856","2010-05-26",46.259998
"857","2010-05-27",48.130001
"858","2010-05-28",48.599998
"859","2010-06-01",47.18
"860","2010-06-02",48.84
"861","2010-06-03",50.200001
"862","2010-06-04",46.630001
"863","2010-06-07",46.119999
"864","2010-06-08",46.700001
"865","2010-06-09",47.299999
"866","2010-06-10",49.18
"867","2010-06-11",49.990002
"868","2010-06-14",50.610001
"869","2010-06-15",51.919998
"870","2010-06-16",51.529999
"871","2010-06-17",51.57
"872","2010-06-18",51.740002
"873","2010-06-21",51.290001
"874","2010-06-22",49.540001
"875","2010-06-23",48.580002
"876","2010-06-24",47.580002
"877","2010-06-25",48.049999
"878","2010-06-28",47.369999
"879","2010-06-29",46.060001
"880","2010-06-30",45.880001
"881","2010-07-01",44.82
"882","2010-07-02",44.580002
"883","2010-07-06",45.119999
"884","2010-07-07",46.639999
"885","2010-07-08",47.18
"886","2010-07-09",47.509998
"887","2010-07-12",46.970001
"888","2010-07-13",48.130001
"889","2010-07-14",47.810001
"890","2010-07-15",48.400002
"891","2010-07-16",46.810001
"892","2010-07-19",47.200001
"893","2010-07-20",48.66
"894","2010-07-21",47.689999
"895","2010-07-22",48.950001
"896","2010-07-23",48.919998
"897","2010-07-26",49.91
"898","2010-07-27",49.200001
"899","2010-07-28",48.740002
"900","2010-07-29",48.400002
"901","2010-07-30",48.049999
"902","2010-08-02",48.889999
"903","2010-08-03",48.900002
"904","2010-08-04",49.169998
"905","2010-08-05",49.860001
"906","2010-08-06",50.240002
"907","2010-08-09",50.189999
"908","2010-08-10",49.150002
"909","2010-08-11",47.349998
"910","2010-08-12",46.43
"911","2010-08-13",46.07
"912","2010-08-16",45.380001
"913","2010-08-17",45.959999
"914","2010-08-18",46.009998
"915","2010-08-19",45.25
"916","2010-08-20",44.43
"917","2010-08-23",44.389999
"918","2010-08-24",43.599998
"919","2010-08-25",43.790001
"920","2010-08-26",43.369999
"921","2010-08-27",44.459999
"922","2010-08-30",43.669998
"923","2010-08-31",42.98
"924","2010-09-01",44.66
"925","2010-09-02",44.5
"926","2010-09-03",44.709999
"927","2010-09-07",44.189999
"928","2010-09-08",44.599998
"929","2010-09-09",45.029999
"930","2010-09-10",45.209999
"931","2010-09-13",45.400002
"932","2010-09-14",45.650002
"933","2010-09-15",45.740002
"934","2010-09-16",45.689999
"935","2010-09-17",45.279999
"936","2010-09-20",46.110001
"937","2010-09-21",45.860001
"938","2010-09-22",49.009998
"939","2010-09-23",51.049999
"940","2010-09-24",52.290001
"941","2010-09-27",51.82
"942","2010-09-28",51.310001
"943","2010-09-29",51.459999
"944","2010-09-30",51.810001
"945","2010-10-01",52.48
"946","2010-10-04",52.049999
"947","2010-10-05",53.09
"948","2010-10-06",52.82
"949","2010-10-07",53.490002
"950","2010-10-08",54.540001
"951","2010-10-11",55.16
"952","2010-10-12",54.650002
"953","2010-10-13",54.860001
"954","2010-10-14",54.759998
