"","date","SCSC"
"155","2007-08-14",28.08
"156","2007-08-15",28.07
"157","2007-08-16",29.5
"158","2007-08-17",29.809999
"159","2007-08-20",30
"160","2007-08-21",29.610001
"161","2007-08-22",29.25
"162","2007-08-23",28.85
"163","2007-08-24",28.6
"164","2007-08-27",28.440001
"165","2007-08-28",27.25
"166","2007-08-29",27.65
"167","2007-08-30",27.389999
"168","2007-08-31",27.700001
"169","2007-09-04",28.32
"170","2007-09-05",27.9
"171","2007-09-06",27.82
"172","2007-09-07",27.01
"173","2007-09-10",26.35
"174","2007-09-11",27.610001
"175","2007-09-12",27.23
"176","2007-09-13",27.209999
"177","2007-09-14",27.030001
"178","2007-09-17",26.309999
"179","2007-09-18",28.540001
"180","2007-09-19",28.639999
"181","2007-09-20",28.59
"182","2007-09-21",28.559999
"183","2007-09-24",27.629999
"184","2007-09-25",27.74
"185","2007-09-26",28.129999
"186","2007-09-27",28.719999
"187","2007-09-28",28.110001
"188","2007-10-01",30.18
"189","2007-10-02",30.17
"190","2007-10-03",30.26
"191","2007-10-04",29.5
"192","2007-10-05",30.549999
"193","2007-10-08",32.470001
"194","2007-10-09",32.169998
"195","2007-10-10",31.82
"196","2007-10-11",30.450001
"197","2007-10-12",31.719999
"198","2007-10-15",30.950001
"199","2007-10-16",30.190001
"200","2007-10-17",30.459999
"201","2007-10-18",29.82
"202","2007-10-19",28.559999
"203","2007-10-22",31.33
"204","2007-10-23",31.129999
"205","2007-10-24",31.049999
"206","2007-10-25",30.950001
"207","2007-10-26",37.189999
"208","2007-10-29",36.049999
"209","2007-10-30",35.959999
"210","2007-10-31",36.939999
"211","2007-11-01",35.130001
"212","2007-11-02",34
"213","2007-11-05",35.459999
"214","2007-11-06",36.02
"215","2007-11-07",34.610001
"216","2007-11-08",34.490002
"217","2007-11-09",33.68
"218","2007-11-12",33.669998
"219","2007-11-13",34.810001
"220","2007-11-14",35.110001
"221","2007-11-15",34.639999
"222","2007-11-16",34.32
"223","2007-11-19",33.099998
"224","2007-11-20",32.560001
"225","2007-11-21",32.450001
"226","2007-11-23",33.919998
"227","2007-11-26",34.209999
"228","2007-11-27",34.150002
"229","2007-11-28",35.369999
"230","2007-11-29",35.610001
"231","2007-11-30",35.279999
"232","2007-12-03",33.849998
"233","2007-12-04",34.139999
"234","2007-12-05",34.66
"235","2007-12-06",36.5
"236","2007-12-07",36.689999
"237","2007-12-10",36.790001
"238","2007-12-11",34.669998
"239","2007-12-12",35.139999
"240","2007-12-13",34.900002
"241","2007-12-14",33.439999
"242","2007-12-17",31.860001
"243","2007-12-18",33.110001
"244","2007-12-19",32.75
"245","2007-12-20",35.400002
"246","2007-12-21",34.279999
"247","2007-12-24",34.619999
"248","2007-12-26",34.73
"249","2007-12-27",33.209999
"250","2007-12-28",33.110001
"251","2007-12-31",32.349998
"252","2008-01-02",32.299999
"253","2008-01-03",31.67
"254","2008-01-04",30.5
"255","2008-01-07",30.84
"256","2008-01-08",29.84
"257","2008-01-09",29.219999
"258","2008-01-10",28.6
"259","2008-01-11",27.17
"260","2008-01-14",27.07
"261","2008-01-15",26.059999
"262","2008-01-16",26.83
"263","2008-01-17",24.82
"264","2008-01-18",25.24
"265","2008-01-22",25.059999
"266","2008-01-23",25
"267","2008-01-24",25.700001
"268","2008-01-25",30.629999
"269","2008-01-28",31.74
"270","2008-01-29",31.209999
"271","2008-01-30",31.139999
"272","2008-01-31",31.66
"273","2008-02-01",32.970001
"274","2008-02-04",34.279999
"275","2008-02-05",31.84
"276","2008-02-06",30.43
"277","2008-02-07",31.75
"278","2008-02-08",32.580002
"279","2008-02-11",32.75
"280","2008-02-12",34.869999
"281","2008-02-13",36.380001
"282","2008-02-14",34.139999
"283","2008-02-15",33.82
"284","2008-02-19",35.220001
"285","2008-02-20",35.75
"286","2008-02-21",35.150002
"287","2008-02-22",35.290001
"288","2008-02-25",36.330002
"289","2008-02-26",35.849998
"290","2008-02-27",35.799999
"291","2008-02-28",34.73
"292","2008-02-29",33.970001
"293","2008-03-03",33.48
"294","2008-03-04",35.200001
"295","2008-03-05",34.490002
"296","2008-03-06",34.009998
"297","2008-03-07",33.669998
"298","2008-03-10",32.650002
"299","2008-03-11",34.419998
"300","2008-03-12",34.23
"301","2008-03-13",34.880001
"302","2008-03-14",33.799999
"303","2008-03-17",34.560001
"304","2008-03-18",34.189999
"305","2008-03-19",34.23
"306","2008-03-20",35.43
"307","2008-03-24",36.540001
"308","2008-03-25",36.91
"309","2008-03-26",36.950001
"310","2008-03-27",36.189999
"311","2008-03-28",35.669998
"312","2008-03-31",36.189999
"313","2008-04-01",37
"314","2008-04-02",36.470001
"315","2008-04-03",36.029999
"316","2008-04-04",34.490002
"317","2008-04-07",29.93
"318","2008-04-08",29.75
"319","2008-04-09",28.879999
"320","2008-04-10",29.209999
"321","2008-04-11",28.139999
"322","2008-04-14",27.16
"323","2008-04-15",27.469999
"324","2008-04-16",27.51
"325","2008-04-17",27.41
"326","2008-04-18",27.91
"327","2008-04-21",27.18
"328","2008-04-22",27.469999
"329","2008-04-23",27.389999
"330","2008-04-24",27.809999
"331","2008-04-25",25.26
"332","2008-04-28",25.620001
"333","2008-04-29",25
"334","2008-04-30",24.969999
"335","2008-05-01",25.4
"336","2008-05-02",25.42
"337","2008-05-05",26.110001
"338","2008-05-06",25.34
"339","2008-05-07",25.23
"340","2008-05-08",25.15
"341","2008-05-09",25.389999
"342","2008-05-12",26.02
"343","2008-05-13",26.49
"344","2008-05-14",28.1
"345","2008-05-15",28.85
"346","2008-05-16",28.700001
"347","2008-05-19",32.130001
"348","2008-05-20",31.83
"349","2008-05-21",31
"350","2008-05-22",30.389999
"351","2008-05-23",29.639999
"352","2008-05-27",30.15
"353","2008-05-28",30.17
"354","2008-05-29",30.719999
"355","2008-05-30",29.959999
"356","2008-06-02",29.120001
"357","2008-06-03",29.360001
"358","2008-06-04",29.639999
"359","2008-06-05",30.559999
"360","2008-06-06",29.219999
"361","2008-06-09",28.76
"362","2008-06-10",28.16
"363","2008-06-11",27.959999
"364","2008-06-12",27.719999
"365","2008-06-13",28.66
"366","2008-06-16",27.99
"367","2008-06-17",27.809999
"368","2008-06-18",27.440001
"369","2008-06-19",27.98
"370","2008-06-20",27.27
"371","2008-06-23",27.15
"372","2008-06-24",26.950001
"373","2008-06-25",27.440001
"374","2008-06-26",27.25
"375","2008-06-27",26.74
"376","2008-06-30",26.76
"377","2008-07-01",26.67
"378","2008-07-02",26.040001
"379","2008-07-03",26.65
"380","2008-07-07",26.16
"381","2008-07-08",27.610001
"382","2008-07-09",27.030001
"383","2008-07-10",26.02
"384","2008-07-11",26.27
"385","2008-07-14",25.91
"386","2008-07-15",26.08
"387","2008-07-16",27.25
"388","2008-07-17",28.049999
"389","2008-07-18",27.9
"390","2008-07-21",28.129999
"391","2008-07-22",29.290001
"392","2008-07-23",29.639999
"393","2008-07-24",29.799999
"394","2008-07-25",30.5
"395","2008-07-28",29.48
"396","2008-07-29",31.200001
"397","2008-07-30",30.59
"398","2008-07-31",30.690001
"399","2008-08-01",30.309999
"400","2008-08-04",29.49
"401","2008-08-05",29.879999
"402","2008-08-06",29.639999
"403","2008-08-07",29.73
"404","2008-08-08",30.360001
"405","2008-08-11",32.369999
"406","2008-08-12",32.459999
"407","2008-08-13",32.970001
"408","2008-08-14",32.529999
"409","2008-08-15",32.91
"410","2008-08-18",32
"411","2008-08-19",30.99
"412","2008-08-20",31.1
"413","2008-08-21",30.530001
"414","2008-08-22",29.6
"415","2008-08-25",29.07
"416","2008-08-26",28.93
"417","2008-08-27",29
"418","2008-08-28",29.93
"419","2008-08-29",30.09
"420","2008-09-02",30.59
"421","2008-09-03",30.25
"422","2008-09-04",29.389999
"423","2008-09-05",30.92
"424","2008-09-08",31.450001
"425","2008-09-09",31.58
"426","2008-09-10",31.799999
"427","2008-09-11",31.99
"428","2008-09-12",31.969999
"429","2008-09-15",31.190001
"430","2008-09-16",32.200001
"431","2008-09-17",30.969999
"432","2008-09-18",32.759998
"433","2008-09-19",34.139999
"434","2008-09-22",32.34
"435","2008-09-23",32.439999
"436","2008-09-24",30.92
"437","2008-09-25",31.77
"438","2008-09-26",32.009998
"439","2008-09-29",28.74
"440","2008-09-30",28.790001
"441","2008-10-01",28.16
"442","2008-10-02",26.610001
"443","2008-10-03",25.67
"444","2008-10-06",23.99
"445","2008-10-07",23.08
"446","2008-10-08",21.889999
"447","2008-10-09",21.16
"448","2008-10-10",21.93
"449","2008-10-13",22.620001
"450","2008-10-14",22.200001
"451","2008-10-15",20.780001
"452","2008-10-16",21.48
"453","2008-10-17",20.59
"454","2008-10-20",21.700001
"455","2008-10-21",20.719999
"456","2008-10-22",20.120001
"457","2008-10-23",19.18
"458","2008-10-24",18.530001
"459","2008-10-27",17.76
"460","2008-10-28",18.700001
"461","2008-10-29",18.940001
"462","2008-10-30",19.610001
"463","2008-10-31",19.84
"464","2008-11-03",19.469999
"465","2008-11-04",19.1
"466","2008-11-05",19.17
"467","2008-11-06",18.25
"468","2008-11-07",18.469999
"469","2008-11-10",17.889999
"470","2008-11-11",17.879999
"471","2008-11-12",17.040001
"472","2008-11-13",18.309999
"473","2008-11-14",17.32
"474","2008-11-17",17.32
"475","2008-11-18",17.139999
"476","2008-11-19",15.47
"477","2008-11-20",14.82
"478","2008-11-21",15.38
"479","2008-11-24",15.96
"480","2008-11-25",16.02
"481","2008-11-26",16.76
"482","2008-11-28",17.01
"483","2008-12-01",14.01
"484","2008-12-02",15.19
"485","2008-12-03",15.49
"486","2008-12-04",16.709999
"487","2008-12-05",18.139999
"488","2008-12-08",18.030001
"489","2008-12-09",18.809999
"490","2008-12-10",19.66
"491","2008-12-11",18.959999
"492","2008-12-12",18.360001
"493","2008-12-15",17.02
"494","2008-12-16",17.889999
"495","2008-12-17",18.209999
"496","2008-12-18",17.709999
"497","2008-12-19",17.59
"498","2008-12-22",17.51
"499","2008-12-23",17.41
"500","2008-12-24",17.629999
"501","2008-12-26",17.75
"502","2008-12-29",17.559999
"503","2008-12-30",18.280001
"504","2008-12-31",19.27
"505","2009-01-02",19.75
"506","2009-01-05",19.379999
"507","2009-01-06",20.32
"508","2009-01-07",19.42
"509","2009-01-08",19.65
"510","2009-01-09",17.799999
"511","2009-01-12",17.75
"512","2009-01-13",18.290001
"513","2009-01-14",18
"514","2009-01-15",18.5
"515","2009-01-16",18.77
"516","2009-01-20",17.75
"517","2009-01-21",18.32
"518","2009-01-22",18.41
"519","2009-01-23",19.190001
"520","2009-01-26",18.969999
"521","2009-01-27",19.370001
"522","2009-01-28",19.889999
"523","2009-01-29",19.309999
"524","2009-01-30",18.719999
"525","2009-02-02",19.110001
"526","2009-02-03",19.15
"527","2009-02-04",19.27
"528","2009-02-05",19.4
"529","2009-02-06",19.5
"530","2009-02-09",18.860001
"531","2009-02-10",18.51
"532","2009-02-11",18.360001
"533","2009-02-12",18.290001
"534","2009-02-13",18.530001
"535","2009-02-17",17.209999
"536","2009-02-18",17.209999
"537","2009-02-19",16.9
"538","2009-02-20",16.58
"539","2009-02-23",15.84
"540","2009-02-24",16.610001
"541","2009-02-25",15.98
"542","2009-02-26",15.95
"543","2009-02-27",15.87
"544","2009-03-02",14.92
"545","2009-03-03",15.35
"546","2009-03-04",15.46
"547","2009-03-05",14.77
"548","2009-03-06",14.63
"549","2009-03-09",14.02
"550","2009-03-10",15.01
"551","2009-03-11",15.76
"552","2009-03-12",16.120001
"553","2009-03-13",16.5
"554","2009-03-16",16.91
"555","2009-03-17",18.040001
"556","2009-03-18",18.469999
"557","2009-03-19",18.969999
"558","2009-03-20",18.379999
"559","2009-03-23",19.68
"560","2009-03-24",18.9
"561","2009-03-25",19.280001
"562","2009-03-26",19.85
"563","2009-03-27",19.389999
"564","2009-03-30",18.110001
"565","2009-03-31",18.58
"566","2009-04-01",19
"567","2009-04-02",20.5
"568","2009-04-03",21.41
"569","2009-04-06",20.93
"570","2009-04-07",20.57
"571","2009-04-08",18.700001
"572","2009-04-09",20.57
"573","2009-04-13",20.98
"574","2009-04-14",20.469999
"575","2009-04-15",21.059999
"576","2009-04-16",22.32
"577","2009-04-17",22.59
"578","2009-04-20",21.34
"579","2009-04-21",21.93
"580","2009-04-22",21.92
"581","2009-04-23",21.860001
"582","2009-04-24",21.52
"583","2009-04-27",22.17
"584","2009-04-28",22.799999
"585","2009-04-29",24.139999
"586","2009-04-30",24.690001
"587","2009-05-01",24.6
"588","2009-05-04",25.41
"589","2009-05-05",24.879999
"590","2009-05-06",25.469999
"591","2009-05-07",25.030001
"592","2009-05-08",25.940001
"593","2009-05-11",26.299999
"594","2009-05-12",25.290001
"595","2009-05-13",23.75
"596","2009-05-14",24.17
"597","2009-05-15",24.389999
"598","2009-05-18",25.33
"599","2009-05-19",25.67
"600","2009-05-20",25.25
"601","2009-05-21",24.58
"602","2009-05-22",24.1
"603","2009-05-26",25.48
"604","2009-05-27",25.040001
"605","2009-05-28",24.65
"606","2009-05-29",24.74
"607","2009-06-01",26
"608","2009-06-02",26.57
"609","2009-06-03",26.709999
"610","2009-06-04",27
"611","2009-06-05",26.91
"612","2009-06-08",26.49
"613","2009-06-09",26.91
"614","2009-06-10",26.93
"615","2009-06-11",27.15
"616","2009-06-12",26.549999
"617","2009-06-15",26.48
"618","2009-06-16",26.290001
"619","2009-06-17",26.67
"620","2009-06-18",26.549999
"621","2009-06-19",26.620001
"622","2009-06-22",25.32
"623","2009-06-23",24.700001
"624","2009-06-24",24.75
"625","2009-06-25",24.360001
"626","2009-06-26",24.860001
"627","2009-06-29",24.639999
"628","2009-06-30",24.52
"629","2009-07-01",24.549999
"630","2009-07-02",23.629999
"631","2009-07-06",24.120001
"632","2009-07-07",24.49
"633","2009-07-08",24.27
"634","2009-07-09",25.91
"635","2009-07-10",26
"636","2009-07-13",26.25
"637","2009-07-14",26.200001
"638","2009-07-15",27.120001
"639","2009-07-16",27.6
"640","2009-07-17",27.6
"641","2009-07-20",27.969999
"642","2009-07-21",27.809999
"643","2009-07-22",27.73
"644","2009-07-23",27.950001
"645","2009-07-24",27.74
"646","2009-07-27",28.190001
"647","2009-07-28",28.540001
"648","2009-07-29",28.459999
"649","2009-07-30",29.200001
"650","2009-07-31",28.530001
"651","2009-08-03",28.91
"652","2009-08-04",29.26
"653","2009-08-05",28.629999
"654","2009-08-06",28.200001
"655","2009-08-07",28.6
"656","2009-08-10",28.85
"657","2009-08-11",28.24
"658","2009-08-12",28.09
"659","2009-08-13",28.059999
"660","2009-08-14",27.059999
"661","2009-08-17",26.309999
"662","2009-08-18",27.059999
"663","2009-08-19",27.17
"664","2009-08-20",27.860001
"665","2009-08-21",29.92
"666","2009-08-24",29.93
"667","2009-08-25",29.99
"668","2009-08-26",29.52
"669","2009-08-27",28.65
"670","2009-08-28",28.74
"671","2009-08-31",27.99
"672","2009-09-01",27.48
"673","2009-09-02",27.43
"674","2009-09-03",27.629999
"675","2009-09-04",28.280001
"676","2009-09-08",28.43
"677","2009-09-09",29.6
"678","2009-09-10",29.99
"679","2009-09-11",29.879999
"680","2009-09-14",30.139999
"681","2009-09-15",30.219999
"682","2009-09-16",30.98
"683","2009-09-17",31.030001
"684","2009-09-18",30.73
"685","2009-09-21",30.57
"686","2009-09-22",30.68
"687","2009-09-23",30.440001
"688","2009-09-24",29.709999
"689","2009-09-25",29.200001
"690","2009-09-28",29.860001
"691","2009-09-29",29.059999
"692","2009-09-30",28.32
"693","2009-10-01",27.57
"694","2009-10-02",27.129999
"695","2009-10-05",28.120001
"696","2009-10-06",29.299999
"697","2009-10-07",29.540001
"698","2009-10-08",30.33
"699","2009-10-09",30.030001
"700","2009-10-12",30
"701","2009-10-13",30
"702","2009-10-14",30
"703","2009-10-15",29.940001
"704","2009-10-16",29.790001
"705","2009-10-19",29.83
"706","2009-10-20",29.360001
"707","2009-10-21",29.280001
"708","2009-10-22",29.57
"709","2009-10-23",27.01
"710","2009-10-26",26.559999
"711","2009-10-27",26.780001
"712","2009-10-28",25.280001
"713","2009-10-29",25.84
"714","2009-10-30",25.389999
"715","2009-11-02",24.870001
"716","2009-11-03",25.209999
"717","2009-11-04",24.85
"718","2009-11-05",26.07
"719","2009-11-06",25.76
"720","2009-11-09",26.15
"721","2009-11-10",26.08
"722","2009-11-11",25.74
"723","2009-11-12",24.75
"724","2009-11-13",24.84
"725","2009-11-16",25.77
"726","2009-11-17",25.67
"727","2009-11-18",25.360001
"728","2009-11-19",24.57
"729","2009-11-20",25.129999
"730","2009-11-23",25.190001
"731","2009-11-24",24.790001
"732","2009-11-25",24.66
"733","2009-11-27",23.75
"734","2009-11-30",23.27
"735","2009-12-01",23.780001
"736","2009-12-02",24.129999
"737","2009-12-03",23.93
"738","2009-12-04",24.57
"739","2009-12-07",24.6
"740","2009-12-08",24.43
"741","2009-12-09",24.450001
"742","2009-12-10",23.889999
"743","2009-12-11",23.98
"744","2009-12-14",24.129999
"745","2009-12-15",24.879999
"746","2009-12-16",25.059999
"747","2009-12-17",24.950001
"748","2009-12-18",24.860001
"749","2009-12-21",25.120001
"750","2009-12-22",25.360001
"751","2009-12-23",26.059999
"752","2009-12-24",26.1
"753","2009-12-28",26.389999
"754","2009-12-29",26.6
"755","2009-12-30",26.790001
"756","2009-12-31",26.700001
"757","2010-01-04",27.290001
"758","2010-01-05",27.66
"759","2010-01-06",27.93
"760","2010-01-07",27.76
"761","2010-01-08",29.370001
"762","2010-01-11",29.52
"763","2010-01-12",29.75
"764","2010-01-13",30.309999
"765","2010-01-14",29.92
"766","2010-01-15",28.67
"767","2010-01-19",29.41
"768","2010-01-20",28.950001
"769","2010-01-21",28.18
"770","2010-01-22",27.84
"771","2010-01-25",27.68
"772","2010-01-26",27.27
"773","2010-01-27",27.469999
"774","2010-01-28",27.059999
"775","2010-01-29",28.26
"776","2010-02-01",28.17
"777","2010-02-02",28.17
"778","2010-02-03",27.389999
"779","2010-02-04",25.74
"780","2010-02-05",25.559999
"781","2010-02-08",25.5
"782","2010-02-09",25.870001
"783","2010-02-10",25.77
"784","2010-02-11",25.879999
"785","2010-02-12",25.67
"786","2010-02-16",25.700001
"787","2010-02-17",25.16
"788","2010-02-18",25.200001
"789","2010-02-19",25.440001
"790","2010-02-22",26
"791","2010-02-23",26
"792","2010-02-24",26.059999
"793","2010-02-25",26.25
"794","2010-02-26",26
"795","2010-03-01",27.02
"796","2010-03-02",27.299999
"797","2010-03-03",27.42
"798","2010-03-04",27.530001
"799","2010-03-05",28.200001
"800","2010-03-08",28.24
"801","2010-03-09",28.66
"802","2010-03-10",28.809999
"803","2010-03-11",28.969999
"804","2010-03-12",29.08
"805","2010-03-15",29.120001
"806","2010-03-16",29.309999
"807","2010-03-17",29.6
"808","2010-03-18",29.799999
"809","2010-03-19",29.83
"810","2010-03-22",30.23
"811","2010-03-23",30.35
"812","2010-03-24",29.51
"813","2010-03-25",28.969999
"814","2010-03-26",29.379999
"815","2010-03-29",29.4
"816","2010-03-30",29.4
"817","2010-03-31",28.780001
"818","2010-04-01",29.309999
"819","2010-04-05",29.870001
"820","2010-04-06",30
"821","2010-04-07",30.23
"822","2010-04-08",27.51
"823","2010-04-09",27.549999
"824","2010-04-12",27.450001
"825","2010-04-13",27.26
"826","2010-04-14",27.52
"827","2010-04-15",27.870001
"828","2010-04-16",27.6
"829","2010-04-19",27.52
"830","2010-04-20",27.799999
"831","2010-04-21",28.01
"832","2010-04-22",27.639999
"833","2010-04-23",27.34
"834","2010-04-26",28.4
"835","2010-04-27",27.879999
"836","2010-04-28",27.799999
"837","2010-04-29",28.719999
"838","2010-04-30",27.860001
"839","2010-05-03",28.549999
"840","2010-05-04",27.76
"841","2010-05-05",27
"842","2010-05-06",25.879999
"843","2010-05-07",25.6
"844","2010-05-10",26.809999
"845","2010-05-11",27.01
"846","2010-05-12",27.85
"847","2010-05-13",27.43
"848","2010-05-14",27.040001
"849","2010-05-17",27.379999
"850","2010-05-18",27.25
"851","2010-05-19",27.190001
"852","2010-05-20",25.219999
"853","2010-05-21",25.82
"854","2010-05-24",25.6
"855","2010-05-25",25.57
"856","2010-05-26",25.58
"857","2010-05-27",26.65
"858","2010-05-28",25.780001
"859","2010-06-01",25.25
"860","2010-06-02",25.41
"861","2010-06-03",26.25
"862","2010-06-04",24.15
"863","2010-06-07",23.65
"864","2010-06-08",23.17
"865","2010-06-09",23.41
"866","2010-06-10",24.549999
"867","2010-06-11",25.18
"868","2010-06-14",25
"869","2010-06-15",26.07
"870","2010-06-16",25.99
"871","2010-06-17",25.709999
"872","2010-06-18",25.690001
"873","2010-06-21",25.450001
"874","2010-06-22",24.99
"875","2010-06-23",25.120001
"876","2010-06-24",24.879999
"877","2010-06-25",25.200001
"878","2010-06-28",25.790001
"879","2010-06-29",25.42
"880","2010-06-30",24.93
"881","2010-07-01",25.07
"882","2010-07-02",24.32
"883","2010-07-06",23.700001
"884","2010-07-07",24.6
"885","2010-07-08",25.1
"886","2010-07-09",26.49
"887","2010-07-12",27.01
"888","2010-07-13",27.860001
"889","2010-07-14",28.040001
"890","2010-07-15",27.540001
"891","2010-07-16",26
"892","2010-07-19",26.24
"893","2010-07-20",26.379999
"894","2010-07-21",25.68
"895","2010-07-22",26.77
"896","2010-07-23",27.84
"897","2010-07-26",28.9
"898","2010-07-27",29.370001
"899","2010-07-28",27.76
"900","2010-07-29",27.92
"901","2010-07-30",27.58
"902","2010-08-02",28
"903","2010-08-03",27.4
"904","2010-08-04",27.709999
"905","2010-08-05",27.67
"906","2010-08-06",27.559999
"907","2010-08-09",27.92
"908","2010-08-10",27.459999
"909","2010-08-11",25.809999
"910","2010-08-12",25.43
"911","2010-08-13",25.030001
"912","2010-08-16",25.73
"913","2010-08-17",26.52
"914","2010-08-18",26.73
"915","2010-08-19",25.66
"916","2010-08-20",26.9
"917","2010-08-23",25.59
"918","2010-08-24",24.77
"919","2010-08-25",25.16
"920","2010-08-26",24.780001
"921","2010-08-27",25.780001
"922","2010-08-30",25.18
"923","2010-08-31",24.959999
"924","2010-09-01",26.190001
"925","2010-09-02",26.48
"926","2010-09-03",27.33
"927","2010-09-07",26.379999
"928","2010-09-08",26.610001
"929","2010-09-09",26.52
"930","2010-09-10",26.59
"931","2010-09-13",27.860001
"932","2010-09-14",27.49
"933","2010-09-15",27.6
"934","2010-09-16",27.34
"935","2010-09-17",27.43
"936","2010-09-20",28.690001
"937","2010-09-21",28.16
"938","2010-09-22",27.49
"939","2010-09-23",26.83
"940","2010-09-24",27.85
"941","2010-09-27",27.52
"942","2010-09-28",27.84
"943","2010-09-29",27.92
"944","2010-09-30",27.74
"945","2010-10-01",28.030001
"946","2010-10-04",27.57
"947","2010-10-05",29.1
"948","2010-10-06",28.17
"949","2010-10-07",28.200001
"950","2010-10-08",30.780001
"951","2010-10-11",30.860001
"952","2010-10-12",30.809999
"953","2010-10-13",31.73
"954","2010-10-14",31.540001
"955","2010-10-15",31.51
"956","2010-10-18",31.67
"957","2010-10-19",30.389999
"958","2010-10-20",30.68
"959","2010-10-21",29.83
"960","2010-10-22",29.85
"961","2010-10-25",30.15
"962","2010-10-26",29.65
"963","2010-10-27",29.059999
"964","2010-10-28",28.57
"965","2010-10-29",29.940001
"966","2010-11-01",29.299999
"967","2010-11-02",29.469999
"968","2010-11-03",29.200001
"969","2010-11-04",30.219999
