"","date","JT"
"367","2019-05-06",37.119999
"368","2019-05-07",37.84
"369","2019-05-08",38.720001
"370","2019-05-09",38.32
"371","2019-05-10",38.560001
"372","2019-05-13",39.599998
"373","2019-05-14",40.639999
"374","2019-05-15",40.240002
"375","2019-05-16",41.360001
"376","2019-05-17",39.200001
"377","2019-05-20",38.400002
"378","2019-05-21",39.200001
"379","2019-05-22",39.200001
"380","2019-05-23",37.68
"381","2019-05-24",38
"382","2019-05-28",35.360001
"383","2019-05-29",33.919998
"384","2019-05-30",33.52
"385","2019-05-31",33.439999
"386","2019-06-03",33.439999
"387","2019-06-04",34.080002
"388","2019-06-05",32.560001
"389","2019-06-06",31.84
"390","2019-06-07",32.48
"391","2019-06-10",33.919998
"392","2019-06-11",34.560001
"393","2019-06-12",32.560001
"394","2019-06-13",33.040001
"395","2019-06-14",32.240002
"396","2019-06-17",32.240002
"397","2019-06-18",33.68
"398","2019-06-19",34.080002
"399","2019-06-20",34.080002
"400","2019-06-21",34.799999
"401","2019-06-24",34.959999
"402","2019-06-25",32.16
"403","2019-06-26",32.080002
"404","2019-06-27",31.280001
"405","2019-06-28",29.92
"406","2019-07-01",29.84
"407","2019-07-02",30.639999
"408","2019-07-03",31.280001
"409","2019-07-05",31.360001
"410","2019-07-08",30.639999
"411","2019-07-09",30.639999
"412","2019-07-10",31.280001
"413","2019-07-11",31.6
"414","2019-07-12",32.240002
"415","2019-07-15",31.84
"416","2019-07-16",29.68
"417","2019-07-17",29.200001
"418","2019-07-18",28.48
"419","2019-07-19",29.120001
"420","2019-07-22",28
"421","2019-07-23",29.68
"422","2019-07-24",30.879999
"423","2019-07-25",30
"424","2019-07-26",30.16
"425","2019-07-29",29.120001
"426","2019-07-30",29.280001
"427","2019-07-31",29.360001
"428","2019-08-01",29.52
"429","2019-08-02",28.4
"430","2019-08-05",27.68
"431","2019-08-06",28.24
"432","2019-08-07",28.879999
"433","2019-08-08",29.280001
"434","2019-08-09",29.280001
"435","2019-08-12",28.4
"436","2019-08-13",28.4
"437","2019-08-14",26.559999
"438","2019-08-15",28.799999
"439","2019-08-16",28.799999
"440","2019-08-19",28.879999
"441","2019-08-20",29.040001
"442","2019-08-21",28.959999
"443","2019-08-22",29.120001
"444","2019-08-23",28.959999
"445","2019-08-26",27.360001
"446","2019-08-27",25.76
"447","2019-08-28",24.719999
"448","2019-08-29",24.32
"449","2019-08-30",24.08
"450","2019-09-03",23.280001
"451","2019-09-04",22
"452","2019-09-05",23.280001
"453","2019-09-06",22.639999
"454","2019-09-09",23.040001
"455","2019-09-10",24.08
"456","2019-09-11",24.559999
"457","2019-09-12",24.639999
"458","2019-09-13",24.879999
"459","2019-09-16",24.799999
"460","2019-09-17",24.16
"461","2019-09-18",24
"462","2019-09-19",23.84
"463","2019-09-20",22.24
"464","2019-09-23",21.280001
"465","2019-09-24",20.799999
"466","2019-09-25",19.92
"467","2019-09-26",20.719999
"468","2019-09-27",21.040001
"469","2019-09-30",20
"470","2019-10-01",19.440001
"471","2019-10-02",19.92
"472","2019-10-03",20
"473","2019-10-04",19.120001
"474","2019-10-07",18
"475","2019-10-08",18
"476","2019-10-09",17.6
"477","2019-10-10",16.959999
"478","2019-10-11",17.52
"479","2019-10-14",18.08
"480","2019-10-15",17.68
"481","2019-10-16",18.24
"482","2019-10-17",18.719999
"483","2019-10-18",16.959999
"484","2019-10-21",16.559999
"485","2019-10-22",16.879999
"486","2019-10-23",16.799999
"487","2019-10-24",16.719999
"488","2019-10-25",17.440001
"489","2019-10-28",17.68
"490","2019-10-29",16.719999
"491","2019-10-30",17.200001
"492","2019-10-31",16.799999
"493","2019-11-01",17.52
"494","2019-11-04",17.92
"495","2019-11-05",18.24
"496","2019-11-06",18
"497","2019-11-07",19.200001
"498","2019-11-08",19.360001
"499","2019-11-11",18.559999
"500","2019-11-12",18.32
"501","2019-11-13",17.84
"502","2019-11-14",16.879999
"503","2019-11-15",18.08
"504","2019-11-18",16.559999
"505","2019-11-19",14.56
"506","2019-11-20",14.08
"507","2019-11-21",13.28
"508","2019-11-22",13.6
"509","2019-11-25",14.32
"510","2019-11-26",14.16
"511","2019-11-27",14.88
"512","2019-11-29",16.799999
"513","2019-12-02",16
"514","2019-12-03",15.2
"515","2019-12-04",12.4
"516","2019-12-05",12.16
"517","2019-12-06",12.4
"518","2019-12-09",11.76
"519","2019-12-10",12.32
"520","2019-12-11",13.68
"521","2019-12-12",12.96
"522","2019-12-13",13.28
"523","2019-12-16",13.28
"524","2019-12-17",13.28
"525","2019-12-18",12.88
"526","2019-12-19",12.48
"527","2019-12-20",11.52
"528","2019-12-23",12.64
"529","2019-12-24",12.08
"530","2019-12-26",11.28
"531","2019-12-27",11.92
"532","2019-12-30",11.36
"533","2019-12-31",11.92
"534","2020-01-02",12.08
"535","2020-01-03",12.08
"536","2020-01-06",12
"537","2020-01-07",12
"538","2020-01-08",12
"539","2020-01-09",12
"540","2020-01-10",12
"541","2020-01-13",12
"542","2020-01-14",12.8
"543","2020-01-15",12
"544","2020-01-16",12.48
"545","2020-01-17",12.4
"546","2020-01-21",11.92
"547","2020-01-22",11.84
"548","2020-01-23",10.56
"549","2020-01-24",10.32
"550","2020-01-27",9.6
"551","2020-01-28",9.12
"552","2020-01-29",9.36
"553","2020-01-30",9.28
"554","2020-01-31",8.8
"555","2020-02-03",8.72
"556","2020-02-04",9.28
"557","2020-02-05",10
"558","2020-02-06",9.76
"559","2020-02-07",9.6
"560","2020-02-10",9.44
"561","2020-02-11",9.6
"562","2020-02-12",9.44
"563","2020-02-13",9.6
"564","2020-02-14",9.36
"565","2020-02-18",9.12
"566","2020-02-19",9.12
"567","2020-02-20",9.44
"568","2020-02-21",9.28
"569","2020-02-24",9.2
"570","2020-02-25",8.88
"571","2020-02-26",8.24
"572","2020-02-27",8.56
"573","2020-02-28",8
"574","2020-03-02",9.2
"575","2020-03-03",9.04
"576","2020-03-04",9.28
"577","2020-03-05",9.04
"578","2020-03-06",9.04
"579","2020-03-09",8.96
"580","2020-03-10",8.96
"581","2020-03-11",8.56
"582","2020-03-12",7.52
"583","2020-03-13",7.4
"584","2020-03-16",7.68
"585","2020-03-17",8
"586","2020-03-18",8.4
"587","2020-03-19",8
"588","2020-03-20",8
"589","2020-03-23",7.28
"590","2020-03-24",7.68
"591","2020-03-25",7.44
"592","2020-03-26",7.04
"593","2020-03-27",7.112
"594","2020-03-30",7.2
"595","2020-03-31",6.72
"596","2020-04-01",6.64
"597","2020-04-02",6.4
"598","2020-04-03",6.4
"599","2020-04-06",6.4
"600","2020-04-07",6.56
"601","2020-04-08",6.4
"602","2020-04-09",5.352
"603","2020-04-13",5.688
"604","2020-04-14",5.84
"605","2020-04-15",5.336
"606","2020-04-16",5.84
"607","2020-04-17",5.44
"608","2020-04-20",5.744
"609","2020-04-21",5.76
"610","2020-04-22",6
"611","2020-04-23",5.96
"612","2020-04-24",6.4
"613","2020-04-27",7.2
"614","2020-04-28",7.04
"615","2020-04-29",7.04
"616","2020-04-30",7.84
"617","2020-05-01",7.352
"618","2020-05-04",6.88
"619","2020-05-05",7.28
"620","2020-05-06",7.32
"621","2020-05-07",7.448
"622","2020-05-08",7.44
"623","2020-05-11",7.616
"624","2020-05-12",7.8
"625","2020-05-13",7.2
"626","2020-05-14",6.08
"627","2020-05-15",5.36
"628","2020-05-18",5.512
"629","2020-05-19",5.832
"630","2020-05-20",6.24
"631","2020-05-21",5.832
"632","2020-05-22",5.76
"633","2020-05-26",5.28
"634","2020-05-27",5.6
"635","2020-05-28",6.176
"636","2020-05-29",5.112
"637","2020-06-01",5.32
"638","2020-06-02",5.76
"639","2020-06-03",5.6
"640","2020-06-04",5.6
"641","2020-06-05",6.16
"642","2020-06-08",6.72
"643","2020-06-09",6.96
"644","2020-06-10",6.48
"645","2020-06-11",6.72
"646","2020-06-12",7.064
"647","2020-06-15",6.392
"648","2020-06-16",7.344
"649","2020-06-17",7.232
"650","2020-06-18",6.88
"651","2020-06-19",6.888
"652","2020-06-22",6.464
"653","2020-06-23",6.464
"654","2020-06-24",5.84
"655","2020-06-25",5.904
"656","2020-06-26",5.544
"657","2020-06-29",5.64
"658","2020-06-30",5.2
"659","2020-07-01",5.192
"660","2020-07-02",5.16
"661","2020-07-06",5.08
"662","2020-07-07",5.016
"663","2020-07-08",5.048
"664","2020-07-09",5.2
"665","2020-07-10",5.312
"666","2020-07-13",5.048
"667","2020-07-14",4.8
"668","2020-07-15",4.64
"669","2020-07-16",4.64
"670","2020-07-17",4.8
"671","2020-07-20",4.824
"672","2020-07-21",4.952
"673","2020-07-22",5.032
"674","2020-07-23",4.96
"675","2020-07-24",4.88
"676","2020-07-27",4.8
"677","2020-07-28",4.96
"678","2020-07-29",4.96
"679","2020-07-30",4.944
"680","2020-07-31",5.176
"681","2020-08-03",5.28
"682","2020-08-04",5.416
"683","2020-08-05",5.36
"684","2020-08-06",5.256
"685","2020-08-07",5.128
"686","2020-08-10",5.12
"687","2020-08-11",5.208
"688","2020-08-12",4.904
"689","2020-08-13",5.96
"690","2020-08-14",5.416
"691","2020-08-17",5.04
"692","2020-08-18",4.888
"693","2020-08-19",4.8
"694","2020-08-20",4.96
"695","2020-08-21",5
"696","2020-08-24",5
"697","2020-08-25",5.2
"698","2020-08-26",5.008
"699","2020-08-27",4.96
"700","2020-08-28",5.04
"701","2020-08-31",5.032
"702","2020-09-01",4.856
"703","2020-09-02",4.48
"704","2020-09-03",4
"705","2020-09-04",4.16
"706","2020-09-08",4.16
"707","2020-09-09",4.32
"708","2020-09-10",4.32
"709","2020-09-11",4.28
"710","2020-09-14",4.48
"711","2020-09-15",4.56
"712","2020-09-16",4.72
"713","2020-09-17",4.64
"714","2020-09-18",4.16
"715","2020-09-21",4.376
"716","2020-09-22",4.36
"717","2020-09-23",4.32
"718","2020-09-24",4.32
"719","2020-09-25",4.24
"720","2020-09-28",4.424
"721","2020-09-29",4.24
"722","2020-09-30",4.072
"723","2020-10-01",3.92
"724","2020-10-02",4.288
"725","2020-10-05",4.2
"726","2020-10-06",4.08
"727","2020-10-07",4.32
"728","2020-10-08",4.32
"729","2020-10-09",4.28
"730","2020-10-12",5.032
"731","2020-10-13",5
"732","2020-10-14",4.632
"733","2020-10-15",4.488
"734","2020-10-16",4.88
"735","2020-10-19",5.672
"736","2020-10-20",6.88
"737","2020-10-21",7.16
"738","2020-10-22",5.2
"739","2020-10-23",5.104
"740","2020-10-26",4.64
"741","2020-10-27",4.504
"742","2020-10-28",4.328
"743","2020-10-29",4.512
"744","2020-10-30",3.74
"745","2020-11-02",3.76
"746","2020-11-03",3.53
"747","2020-11-04",3.51
"748","2020-11-05",3.32
"749","2020-11-06",3.08
"750","2020-11-09",2.87
"751","2020-11-10",2.94
"752","2020-11-11",3.1
"753","2020-11-12",2.94
"754","2020-11-13",2.92
"755","2020-11-16",2.97
"756","2020-11-17",2.92
"757","2020-11-18",2.9
"758","2020-11-19",2.82
"759","2020-11-20",2.747
"760","2020-11-23",2.88
"761","2020-11-24",2.87
"762","2020-11-25",2.77
"763","2020-11-27",2.935
