"","date","AEGN"
"245","2007-12-20",14.44
"246","2007-12-21",14.98
"247","2007-12-24",15.3
"248","2007-12-26",15.51
"249","2007-12-27",15.45
"250","2007-12-28",15.1
"251","2007-12-31",14.8
"252","2008-01-02",14.85
"253","2008-01-03",14.55
"254","2008-01-04",13.94
"255","2008-01-07",13.82
"256","2008-01-08",13.48
"257","2008-01-09",13.41
"258","2008-01-10",13.61
"259","2008-01-11",12.99
"260","2008-01-14",13.45
"261","2008-01-15",13
"262","2008-01-16",13.16
"263","2008-01-17",12.36
"264","2008-01-18",11.85
"265","2008-01-22",11.69
"266","2008-01-23",12.31
"267","2008-01-24",12.36
"268","2008-01-25",12.6
"269","2008-01-28",12.85
"270","2008-01-29",12.97
"271","2008-01-30",12.36
"272","2008-01-31",12.7
"273","2008-02-01",12.71
"274","2008-02-04",13.37
"275","2008-02-05",12.85
"276","2008-02-06",13.26
"277","2008-02-07",12.99
"278","2008-02-08",13.08
"279","2008-02-11",13.15
"280","2008-02-12",13.52
"281","2008-02-13",14.35
"282","2008-02-14",14.09
"283","2008-02-15",14.04
"284","2008-02-19",14.47
"285","2008-02-20",14.44
"286","2008-02-21",14.59
"287","2008-02-22",14.38
"288","2008-02-25",15.43
"289","2008-02-26",14.76
"290","2008-02-27",14.74
"291","2008-02-28",14.44
"292","2008-02-29",13.97
"293","2008-03-03",13.34
"294","2008-03-04",13.56
"295","2008-03-05",13.51
"296","2008-03-06",13.29
"297","2008-03-07",13.09
"298","2008-03-10",12.74
"299","2008-03-11",13.65
"300","2008-03-12",13.4
"301","2008-03-13",13.98
"302","2008-03-14",13.72
"303","2008-03-17",13.64
"304","2008-03-18",14.02
"305","2008-03-19",13.67
"306","2008-03-20",13.6
"307","2008-03-24",14.15
"308","2008-03-25",14.2
"309","2008-03-26",13.77
"310","2008-03-27",14.57
"311","2008-03-28",13.67
"312","2008-03-31",13.83
"313","2008-04-01",14.56
"314","2008-04-02",14.97
"315","2008-04-03",14.99
"316","2008-04-04",15.4
"317","2008-04-07",15.45
"318","2008-04-08",15.67
"319","2008-04-09",15.01
"320","2008-04-10",15.32
"321","2008-04-11",14.68
"322","2008-04-14",14.55
"323","2008-04-15",15.06
"324","2008-04-16",15.63
"325","2008-04-17",15.17
"326","2008-04-18",15.57
"327","2008-04-21",15.58
"328","2008-04-22",14.94
"329","2008-04-23",14.95
"330","2008-04-24",15.13
"331","2008-04-25",15.73
"332","2008-04-28",16.75
"333","2008-04-29",16.639999
"334","2008-04-30",16.92
"335","2008-05-01",16.870001
"336","2008-05-02",17.639999
"337","2008-05-05",17.57
"338","2008-05-06",17.93
"339","2008-05-07",18.52
"340","2008-05-08",18.110001
"341","2008-05-09",17.799999
"342","2008-05-12",18.360001
"343","2008-05-13",18.530001
"344","2008-05-14",18.4
"345","2008-05-15",18.51
"346","2008-05-16",18.389999
"347","2008-05-19",18.120001
"348","2008-05-20",18.51
"349","2008-05-21",18.110001
"350","2008-05-22",18.459999
"351","2008-05-23",18.24
"352","2008-05-27",18.459999
"353","2008-05-28",18.18
"354","2008-05-29",18.290001
"355","2008-05-30",18.440001
"356","2008-06-02",18.559999
"357","2008-06-03",18.360001
"358","2008-06-04",18.440001
"359","2008-06-05",18.370001
"360","2008-06-06",17.74
"361","2008-06-09",18.110001
"362","2008-06-10",18.27
"363","2008-06-11",17.969999
"364","2008-06-12",17.93
"365","2008-06-13",17.799999
"366","2008-06-16",17.66
"367","2008-06-17",17.309999
"368","2008-06-18",16.940001
"369","2008-06-19",16.610001
"370","2008-06-20",16.42
"371","2008-06-23",16.07
"372","2008-06-24",15.79
"373","2008-06-25",16
"374","2008-06-26",15.74
"375","2008-06-27",15.19
"376","2008-06-30",15.23
"377","2008-07-01",15
"378","2008-07-02",14.28
"379","2008-07-03",14.2
"380","2008-07-07",13.97
"381","2008-07-08",14.51
"382","2008-07-09",14.27
"383","2008-07-10",14.53
"384","2008-07-11",14.86
"385","2008-07-14",14.7
"386","2008-07-15",14.89
"387","2008-07-16",15.35
"388","2008-07-17",16
"389","2008-07-18",15.39
"390","2008-07-21",15.51
"391","2008-07-22",16.059999
"392","2008-07-23",16
"393","2008-07-24",16
"394","2008-07-25",16.5
"395","2008-07-28",17.879999
"396","2008-07-29",17.99
"397","2008-07-30",17.68
"398","2008-07-31",17.290001
"399","2008-08-01",17.08
"400","2008-08-04",17.209999
"401","2008-08-05",17.92
"402","2008-08-06",18.26
"403","2008-08-07",18
"404","2008-08-08",18
"405","2008-08-11",18.16
"406","2008-08-12",18
"407","2008-08-13",17.99
"408","2008-08-14",17.99
"409","2008-08-15",18.059999
"410","2008-08-18",18.030001
"411","2008-08-19",17.959999
"412","2008-08-20",18.120001
"413","2008-08-21",18.059999
"414","2008-08-22",18.200001
"415","2008-08-25",17.950001
"416","2008-08-26",18.120001
"417","2008-08-27",18.379999
"418","2008-08-28",18.530001
"419","2008-08-29",18.360001
"420","2008-09-02",18.129999
"421","2008-09-03",17.91
"422","2008-09-04",17.34
"423","2008-09-05",17.58
"424","2008-09-08",17.74
"425","2008-09-09",17.129999
"426","2008-09-10",17.34
"427","2008-09-11",17.65
"428","2008-09-12",17.709999
"429","2008-09-15",16.879999
"430","2008-09-16",15.88
"431","2008-09-17",15.64
"432","2008-09-18",17.08
"433","2008-09-19",17.559999
"434","2008-09-22",16.49
"435","2008-09-23",15.85
"436","2008-09-24",15.5
"437","2008-09-25",16
"438","2008-09-26",15.58
"439","2008-09-29",14
"440","2008-09-30",14.96
"441","2008-10-01",14.97
"442","2008-10-02",14.34
"443","2008-10-03",14.43
"444","2008-10-06",14.23
"445","2008-10-07",12.92
"446","2008-10-08",12.51
"447","2008-10-09",12.55
"448","2008-10-10",13.13
"449","2008-10-13",14.24
"450","2008-10-14",12.46
"451","2008-10-15",11.63
"452","2008-10-16",12.48
"453","2008-10-17",12
"454","2008-10-20",12.23
"455","2008-10-21",11.01
"456","2008-10-22",9.81
"457","2008-10-23",9.84
"458","2008-10-24",11.35
"459","2008-10-27",11.19
"460","2008-10-28",12.45
"461","2008-10-29",11.92
"462","2008-10-30",12.64
"463","2008-10-31",13.43
"464","2008-11-03",14.22
"465","2008-11-04",14.59
"466","2008-11-05",13.73
"467","2008-11-06",13.71
"468","2008-11-07",13.66
"469","2008-11-10",13.62
"470","2008-11-11",13.46
"471","2008-11-12",13.51
"472","2008-11-13",15.41
"473","2008-11-14",13.79
"474","2008-11-17",13.34
"475","2008-11-18",12.76
"476","2008-11-19",12.56
"477","2008-11-20",11.52
"478","2008-11-21",12.03
"479","2008-11-24",14.08
"480","2008-11-25",14.27
"481","2008-11-26",15.56
"482","2008-11-28",16.209999
"483","2008-12-01",15.01
"484","2008-12-02",16.030001
"485","2008-12-03",17.700001
"486","2008-12-04",17.040001
"487","2008-12-05",18.75
"488","2008-12-08",19.15
"489","2008-12-09",18.5
"490","2008-12-10",19.559999
"491","2008-12-11",17.889999
"492","2008-12-12",18.73
"493","2008-12-15",18.34
"494","2008-12-16",19.83
"495","2008-12-17",18.83
"496","2008-12-18",19.129999
"497","2008-12-19",18.15
"498","2008-12-22",18.120001
"499","2008-12-23",18.459999
"500","2008-12-24",18.4
"501","2008-12-26",18.870001
"502","2008-12-29",19.219999
"503","2008-12-30",19.74
"504","2008-12-31",19.690001
"505","2009-01-02",19.219999
"506","2009-01-05",19.92
"507","2009-01-06",20.08
"508","2009-01-07",19.469999
"509","2009-01-08",19.690001
"510","2009-01-09",19.27
"511","2009-01-12",19.35
"512","2009-01-13",19.74
"513","2009-01-14",19.93
"514","2009-01-15",19.219999
"515","2009-01-16",19.950001
"516","2009-01-20",20.209999
"517","2009-01-21",19.42
"518","2009-01-22",19
"519","2009-01-23",19.190001
"520","2009-01-26",19.4
"521","2009-01-27",19.65
"522","2009-01-28",19.91
"523","2009-01-29",19.290001
"524","2009-01-30",18.76
"525","2009-02-02",16.98
"526","2009-02-03",16.17
"527","2009-02-04",15.85
"528","2009-02-05",16.059999
"529","2009-02-06",16.58
"530","2009-02-09",15.79
"531","2009-02-10",14.22
"532","2009-02-11",13.08
"533","2009-02-12",13.59
"534","2009-02-13",13.83
"535","2009-02-17",13.13
"536","2009-02-18",12.65
"537","2009-02-19",13.06
"538","2009-02-20",13.41
"539","2009-02-23",12.56
"540","2009-02-24",13.15
"541","2009-02-25",12.56
"542","2009-02-26",12.41
"543","2009-02-27",12.18
"544","2009-03-02",12.84
"545","2009-03-03",12.45
"546","2009-03-04",12.91
"547","2009-03-05",12.76
"548","2009-03-06",12.62
"549","2009-03-09",11.94
"550","2009-03-10",13.1
"551","2009-03-11",13.04
"552","2009-03-12",14.16
"553","2009-03-13",13.87
"554","2009-03-16",13.84
"555","2009-03-17",14.97
"556","2009-03-18",15.39
"557","2009-03-19",15.09
"558","2009-03-20",14.45
"559","2009-03-23",15.8
"560","2009-03-24",15.54
"561","2009-03-25",15.36
"562","2009-03-26",16.040001
"563","2009-03-27",16.15
"564","2009-03-30",15.36
"565","2009-03-31",15.64
"566","2009-04-01",15.77
"567","2009-04-02",16.25
"568","2009-04-03",16.32
"569","2009-04-06",16.24
"570","2009-04-07",15.19
"571","2009-04-08",15.16
"572","2009-04-09",15.96
"573","2009-04-13",15.85
"574","2009-04-14",15.43
"575","2009-04-15",15.71
"576","2009-04-16",16.379999
"577","2009-04-17",16.76
"578","2009-04-20",16.18
"579","2009-04-21",16.08
"580","2009-04-22",16.25
"581","2009-04-23",16.290001
"582","2009-04-24",16.27
"583","2009-04-27",15.89
"584","2009-04-28",15.95
"585","2009-04-29",16.16
"586","2009-04-30",15.33
"587","2009-05-01",14.93
"588","2009-05-04",15.32
"589","2009-05-05",15.35
"590","2009-05-06",15.27
"591","2009-05-07",15.18
"592","2009-05-08",15.52
"593","2009-05-11",14.92
"594","2009-05-12",14.37
"595","2009-05-13",13.27
"596","2009-05-14",13.3
"597","2009-05-15",13.29
"598","2009-05-18",13.83
"599","2009-05-19",14.15
"600","2009-05-20",14.33
"601","2009-05-21",14.2
"602","2009-05-22",14.3
"603","2009-05-26",14.53
"604","2009-05-27",14.35
"605","2009-05-28",14.43
"606","2009-05-29",14.59
"607","2009-06-01",15.1
"608","2009-06-02",14.99
"609","2009-06-03",15.12
"610","2009-06-04",15.39
"611","2009-06-05",15.47
"612","2009-06-08",15.35
"613","2009-06-09",15.49
"614","2009-06-10",15.45
"615","2009-06-11",15.46
"616","2009-06-12",15.45
"617","2009-06-15",15.06
"618","2009-06-16",14.78
"619","2009-06-17",15.19
"620","2009-06-18",15.47
"621","2009-06-19",16.17
"622","2009-06-22",15.34
"623","2009-06-23",15.78
"624","2009-06-24",16.42
"625","2009-06-25",16.91
"626","2009-06-26",16.440001
"627","2009-06-29",17.219999
"628","2009-06-30",16.969999
"629","2009-07-01",17.120001
"630","2009-07-02",16.41
"631","2009-07-06",16.299999
"632","2009-07-07",15.53
"633","2009-07-08",15.58
"634","2009-07-09",15.61
"635","2009-07-10",15.62
"636","2009-07-13",16.469999
"637","2009-07-14",16.370001
"638","2009-07-15",16.66
"639","2009-07-16",17.32
"640","2009-07-17",17.059999
"641","2009-07-20",17.559999
"642","2009-07-21",17.799999
"643","2009-07-22",17.709999
"644","2009-07-23",17.98
"645","2009-07-24",17.290001
"646","2009-07-27",17.34
"647","2009-07-28",17.709999
"648","2009-07-29",17.209999
"649","2009-07-30",17.620001
"650","2009-07-31",18.4
"651","2009-08-03",18.4
"652","2009-08-04",18.83
"653","2009-08-05",18.790001
"654","2009-08-06",18.540001
"655","2009-08-07",19.280001
"656","2009-08-10",18.75
"657","2009-08-11",18.52
"658","2009-08-12",18.959999
"659","2009-08-13",18.85
"660","2009-08-14",18.370001
"661","2009-08-17",18.290001
"662","2009-08-18",18.469999
"663","2009-08-19",18.889999
"664","2009-08-20",18.870001
"665","2009-08-21",19.1
"666","2009-08-24",18.809999
"667","2009-08-25",18.940001
"668","2009-08-26",19.120001
"669","2009-08-27",19.59
"670","2009-08-28",19.299999
"671","2009-08-31",19.15
"672","2009-09-01",18.620001
"673","2009-09-02",18.33
"674","2009-09-03",18.030001
"675","2009-09-04",18
"676","2009-09-08",18.42
"677","2009-09-09",18.450001
"678","2009-09-10",18.77
"679","2009-09-11",18.67
"680","2009-09-14",18.889999
"681","2009-09-15",19.389999
"682","2009-09-16",20.360001
"683","2009-09-17",20.26
"684","2009-09-18",19.65
"685","2009-09-21",19.15
"686","2009-09-22",19.139999
"687","2009-09-23",18.91
"688","2009-09-24",18.629999
"689","2009-09-25",18.33
"690","2009-09-28",18.85
"691","2009-09-29",19.129999
"692","2009-09-30",19.139999
"693","2009-10-01",18.41
"694","2009-10-02",17.950001
"695","2009-10-05",17.67
"696","2009-10-06",18.66
"697","2009-10-07",18.639999
"698","2009-10-08",18.790001
"699","2009-10-09",19.25
"700","2009-10-12",19.02
"701","2009-10-13",18.790001
"702","2009-10-14",19.459999
"703","2009-10-15",19.889999
"704","2009-10-16",19.280001
"705","2009-10-19",19.049999
"706","2009-10-20",18.66
"707","2009-10-21",18.309999
"708","2009-10-22",18.700001
"709","2009-10-23",18.26
"710","2009-10-26",18.08
"711","2009-10-27",17.940001
"712","2009-10-28",19.860001
"713","2009-10-29",21.4
"714","2009-10-30",21.200001
"715","2009-11-02",22.709999
"716","2009-11-03",22.629999
"717","2009-11-04",21.9
"718","2009-11-05",21.959999
"719","2009-11-06",21.52
"720","2009-11-09",21.01
"721","2009-11-10",20.969999
"722","2009-11-11",21.360001
"723","2009-11-12",21.040001
"724","2009-11-13",21.620001
"725","2009-11-16",21.85
"726","2009-11-17",21.99
"727","2009-11-18",21.700001
"728","2009-11-19",21.49
"729","2009-11-20",21.370001
"730","2009-11-23",21.67
"731","2009-11-24",21.33
"732","2009-11-25",21.129999
"733","2009-11-27",20.860001
"734","2009-11-30",20.700001
"735","2009-12-01",20.879999
"736","2009-12-02",21.299999
"737","2009-12-03",20.559999
"738","2009-12-04",21.01
"739","2009-12-07",20.99
"740","2009-12-08",20.790001
"741","2009-12-09",21.799999
"742","2009-12-10",22.73
"743","2009-12-11",22.93
"744","2009-12-14",23.9
"745","2009-12-15",23.77
"746","2009-12-16",23.93
"747","2009-12-17",23.18
"748","2009-12-18",22.719999
"749","2009-12-21",23.16
"750","2009-12-22",22.93
"751","2009-12-23",22.75
"752","2009-12-24",22.610001
"753","2009-12-28",22.23
"754","2009-12-29",22.129999
"755","2009-12-30",22.389999
"756","2009-12-31",22.719999
"757","2010-01-04",23.290001
"758","2010-01-05",22.85
"759","2010-01-06",22.77
"760","2010-01-07",22.92
"761","2010-01-08",22.690001
"762","2010-01-11",22.459999
"763","2010-01-12",22.280001
"764","2010-01-13",22.83
"765","2010-01-14",22.780001
"766","2010-01-15",22.76
"767","2010-01-19",22.66
"768","2010-01-20",22.030001
"769","2010-01-21",21.709999
"770","2010-01-22",21.5
"771","2010-01-25",21.139999
"772","2010-01-26",21.18
"773","2010-01-27",21.299999
"774","2010-01-28",20.700001
"775","2010-01-29",20.48
"776","2010-02-01",20.65
"777","2010-02-02",21.299999
"778","2010-02-03",21.08
"779","2010-02-04",20.4
"780","2010-02-05",20.709999
"781","2010-02-08",20.059999
"782","2010-02-09",20.32
"783","2010-02-10",20.6
"784","2010-02-11",20.969999
"785","2010-02-12",21.360001
"786","2010-02-16",21.280001
"787","2010-02-17",21.120001
"788","2010-02-18",21.559999
"789","2010-02-19",21.75
"790","2010-02-22",22.33
"791","2010-02-23",21.889999
"792","2010-02-24",22.870001
"793","2010-02-25",22.52
"794","2010-02-26",24.559999
"795","2010-03-01",25.360001
"796","2010-03-02",25.49
"797","2010-03-03",26.07
"798","2010-03-04",26.469999
"799","2010-03-05",26.74
"800","2010-03-08",26.879999
"801","2010-03-09",27.450001
"802","2010-03-10",27.120001
"803","2010-03-11",27.299999
"804","2010-03-12",27.18
"805","2010-03-15",27.33
"806","2010-03-16",27.09
"807","2010-03-17",27.219999
"808","2010-03-18",27.709999
"809","2010-03-19",27.32
"810","2010-03-22",27.77
"811","2010-03-23",27.24
"812","2010-03-24",26.33
"813","2010-03-25",26.629999
"814","2010-03-26",26.280001
"815","2010-03-29",26.48
"816","2010-03-30",26.76
"817","2010-03-31",26.610001
"818","2010-04-01",26.950001
"819","2010-04-05",27.870001
"820","2010-04-06",27.879999
"821","2010-04-07",27.950001
"822","2010-04-08",27.66
"823","2010-04-09",28.07
"824","2010-04-12",26.92
"825","2010-04-13",26.799999
"826","2010-04-14",26.74
"827","2010-04-15",26.799999
"828","2010-04-16",26.93
"829","2010-04-19",26.559999
"830","2010-04-20",26.68
"831","2010-04-21",26.1
"832","2010-04-22",26.139999
"833","2010-04-23",27
"834","2010-04-26",26.309999
"835","2010-04-27",23.35
"836","2010-04-28",24.309999
"837","2010-04-29",25.459999
"838","2010-04-30",23.969999
"839","2010-05-03",24.15
"840","2010-05-04",23.709999
"841","2010-05-05",23.379999
"842","2010-05-06",22.66
"843","2010-05-07",22
"844","2010-05-10",23.790001
"845","2010-05-11",23.68
"846","2010-05-12",24.379999
"847","2010-05-13",24.5
"848","2010-05-14",23.799999
"849","2010-05-17",23.83
"850","2010-05-18",22.84
"851","2010-05-19",22.67
"852","2010-05-20",20.98
"853","2010-05-21",21.379999
"854","2010-05-24",21.120001
"855","2010-05-25",20.74
"856","2010-05-26",20.49
"857","2010-05-27",21.120001
"858","2010-05-28",20.459999
"859","2010-06-01",19.790001
"860","2010-06-02",19.66
"861","2010-06-03",20.59
"862","2010-06-04",19.51
"863","2010-06-07",19.559999
"864","2010-06-08",19.549999
"865","2010-06-09",19.58
"866","2010-06-10",19.959999
"867","2010-06-11",19.74
"868","2010-06-14",19.940001
"869","2010-06-15",20.77
"870","2010-06-16",20.709999
"871","2010-06-17",21.969999
"872","2010-06-18",22.52
"873","2010-06-21",21.959999
"874","2010-06-22",21.27
"875","2010-06-23",21.85
"876","2010-06-24",21.76
"877","2010-06-25",22.110001
"878","2010-06-28",21.98
"879","2010-06-29",20.77
"880","2010-06-30",20.48
"881","2010-07-01",20.360001
"882","2010-07-02",20.129999
"883","2010-07-06",19.9
"884","2010-07-07",20.4
"885","2010-07-08",20.6
"886","2010-07-09",21.58
"887","2010-07-12",21.49
"888","2010-07-13",23.67
"889","2010-07-14",23.549999
"890","2010-07-15",23.290001
"891","2010-07-16",21.719999
"892","2010-07-19",22.190001
"893","2010-07-20",22.940001
"894","2010-07-21",22.280001
"895","2010-07-22",23.299999
"896","2010-07-23",23.690001
"897","2010-07-26",24.530001
"898","2010-07-27",24.030001
"899","2010-07-28",23.139999
"900","2010-07-29",23.16
"901","2010-07-30",22.9
"902","2010-08-02",23.08
"903","2010-08-03",22.629999
"904","2010-08-04",22.780001
"905","2010-08-05",22.389999
"906","2010-08-06",21.959999
"907","2010-08-09",22.66
"908","2010-08-10",22.1
"909","2010-08-11",20.950001
"910","2010-08-12",21.07
"911","2010-08-13",20.790001
"912","2010-08-16",20.83
"913","2010-08-17",21.27
"914","2010-08-18",20.98
"915","2010-08-19",19.799999
"916","2010-08-20",19.1
"917","2010-08-23",19.24
"918","2010-08-24",19.389999
"919","2010-08-25",19.639999
"920","2010-08-26",19.85
"921","2010-08-27",20.450001
"922","2010-08-30",20.049999
"923","2010-08-31",20.35
"924","2010-09-01",21.51
"925","2010-09-02",21.860001
"926","2010-09-03",22.209999
"927","2010-09-07",22.299999
"928","2010-09-08",21.74
"929","2010-09-09",22.02
"930","2010-09-10",21.59
"931","2010-09-13",22.459999
"932","2010-09-14",22.190001
"933","2010-09-15",22.18
"934","2010-09-16",21.559999
"935","2010-09-17",22.18
"936","2010-09-20",22.93
"937","2010-09-21",22.690001
"938","2010-09-22",22.780001
"939","2010-09-23",23.02
"940","2010-09-24",23.879999
"941","2010-09-27",23.75
"942","2010-09-28",23.73
"943","2010-09-29",23.67
"944","2010-09-30",24.209999
"945","2010-10-01",24.34
"946","2010-10-04",24.120001
"947","2010-10-05",25.040001
"948","2010-10-06",24.530001
"949","2010-10-07",24.559999
"950","2010-10-08",24.950001
"951","2010-10-11",25.26
"952","2010-10-12",25.5
"953","2010-10-13",26.110001
"954","2010-10-14",26.120001
"955","2010-10-15",25.889999
"956","2010-10-18",25.870001
"957","2010-10-19",25.370001
"958","2010-10-20",25.389999
"959","2010-10-21",25.65
"960","2010-10-22",26.18
"961","2010-10-25",26.25
"962","2010-10-26",22.9
"963","2010-10-27",22.280001
"964","2010-10-28",21.780001
"965","2010-10-29",21.6
"966","2010-11-01",21.459999
"967","2010-11-02",21.809999
"968","2010-11-03",21.940001
"969","2010-11-04",22.42
"970","2010-11-05",22.639999
"971","2010-11-08",22.93
"972","2010-11-09",23.120001
"973","2010-11-10",23.02
"974","2010-11-11",22.74
"975","2010-11-12",22.700001
"976","2010-11-15",22.58
"977","2010-11-16",22.24
