"","date","UAA"
"270","2008-01-29",4.54875
"271","2008-01-30",4.69875
"272","2008-01-31",5.03125
"273","2008-02-01",5.3475
"274","2008-02-04",5.03625
"275","2008-02-05",4.9575
"276","2008-02-06",5.1125
"277","2008-02-07",5.30375
"278","2008-02-08",5.58875
"279","2008-02-11",5.62375
"280","2008-02-12",5.61625
"281","2008-02-13",5.625
"282","2008-02-14",5.4275
"283","2008-02-15",5.3325
"284","2008-02-19",5.4
"285","2008-02-20",5.34875
"286","2008-02-21",5.45625
"287","2008-02-22",5.12375
"288","2008-02-25",5.005
"289","2008-02-26",5.15375
"290","2008-02-27",4.82875
"291","2008-02-28",4.64375
"292","2008-02-29",4.6025
"293","2008-03-03",4.64375
"294","2008-03-04",4.53875
"295","2008-03-05",4.59
"296","2008-03-06",4.4075
"297","2008-03-07",4.3
"298","2008-03-10",4.125
"299","2008-03-11",4.2425
"300","2008-03-12",4.25625
"301","2008-03-13",4.42375
"302","2008-03-14",4.25
"303","2008-03-17",4.27
"304","2008-03-18",4.4425
"305","2008-03-19",4.51875
"306","2008-03-20",4.67375
"307","2008-03-24",4.905
"308","2008-03-25",4.875
"309","2008-03-26",4.765
"310","2008-03-27",4.70875
"311","2008-03-28",4.585
"312","2008-03-31",4.575
"313","2008-04-01",4.625
"314","2008-04-02",4.53625
"315","2008-04-03",4.53375
"316","2008-04-04",4.40625
"317","2008-04-07",4.54125
"318","2008-04-08",4.60375
"319","2008-04-09",4.45375
"320","2008-04-10",4.5025
"321","2008-04-11",4.435
"322","2008-04-14",4.36125
"323","2008-04-15",4.1875
"324","2008-04-16",4.05125
"325","2008-04-17",4.1775
"326","2008-04-18",4.29
"327","2008-04-21",4.50875
"328","2008-04-22",4.47625
"329","2008-04-23",4.23
"330","2008-04-24",4.415
"331","2008-04-25",4.6225
"332","2008-04-28",4.8225
"333","2008-04-29",4.3275
"334","2008-04-30",4.16625
"335","2008-05-01",4.33875
"336","2008-05-02",4.32125
"337","2008-05-05",4.21625
"338","2008-05-06",4.37875
"339","2008-05-07",4.3375
"340","2008-05-08",4.3125
"341","2008-05-09",4.27625
"342","2008-05-12",4.28375
"343","2008-05-13",4.1225
"344","2008-05-14",4.32625
"345","2008-05-15",4.55
"346","2008-05-16",4.5625
"347","2008-05-19",4.59375
"348","2008-05-20",4.7075
"349","2008-05-21",4.6
"350","2008-05-22",4.20875
"351","2008-05-23",4.27375
"352","2008-05-27",4.21875
"353","2008-05-28",4.275
"354","2008-05-29",4.3725
"355","2008-05-30",4.475
"356","2008-06-02",4.34625
"357","2008-06-03",4.295
"358","2008-06-04",4.28875
"359","2008-06-05",4.26
"360","2008-06-06",4.14125
"361","2008-06-09",4.17
"362","2008-06-10",4.29
"363","2008-06-11",4.07
"364","2008-06-12",3.98625
"365","2008-06-13",3.96875
"366","2008-06-16",4.06
"367","2008-06-17",4.0225
"368","2008-06-18",3.81375
"369","2008-06-19",3.655
"370","2008-06-20",3.5225
"371","2008-06-23",3.47625
"372","2008-06-24",3.3875
"373","2008-06-25",3.50375
"374","2008-06-26",3.35125
"375","2008-06-27",3.26
"376","2008-06-30",3.205
"377","2008-07-01",3.21875
"378","2008-07-02",3.225
"379","2008-07-03",3.1275
"380","2008-07-07",3.1175
"381","2008-07-08",3.4925
"382","2008-07-09",3.46625
"383","2008-07-10",3.22
"384","2008-07-11",3.175
"385","2008-07-14",3.15375
"386","2008-07-15",3.17375
"387","2008-07-16",3.38
"388","2008-07-17",3.5425
"389","2008-07-18",3.51125
"390","2008-07-21",3.42
"391","2008-07-22",3.77875
"392","2008-07-23",3.8225
"393","2008-07-24",3.61625
"394","2008-07-25",3.51
"395","2008-07-28",3.32875
"396","2008-07-29",3.55
"397","2008-07-30",3.79375
"398","2008-07-31",3.64375
"399","2008-08-01",3.8
"400","2008-08-04",3.9075
"401","2008-08-05",4.2275
"402","2008-08-06",4.115
"403","2008-08-07",4.11375
"404","2008-08-08",4.325
"405","2008-08-11",4.44125
"406","2008-08-12",4.30875
"407","2008-08-13",4.21875
"408","2008-08-14",4.15125
"409","2008-08-15",4.10875
"410","2008-08-18",4.13375
"411","2008-08-19",4.0475
"412","2008-08-20",4.0325
"413","2008-08-21",4.07625
"414","2008-08-22",4.1675
"415","2008-08-25",3.99
"416","2008-08-26",3.91
"417","2008-08-27",4.0475
"418","2008-08-28",4.22625
"419","2008-08-29",4.21375
"420","2008-09-02",4.40375
"421","2008-09-03",4.5475
"422","2008-09-04",4.2925
"423","2008-09-05",4.31375
"424","2008-09-08",4.48125
"425","2008-09-09",4.46
"426","2008-09-10",4.40875
"427","2008-09-11",4.36125
"428","2008-09-12",4.3425
"429","2008-09-15",4.17625
"430","2008-09-16",4.405
"431","2008-09-17",4.57375
"432","2008-09-18",5.375
"433","2008-09-19",4.90375
"434","2008-09-22",4.56
"435","2008-09-23",4.43
"436","2008-09-24",4.29
"437","2008-09-25",4.255
"438","2008-09-26",4.25
"439","2008-09-29",3.8525
"440","2008-09-30",3.97
"441","2008-10-01",3.9125
"442","2008-10-02",3.66
"443","2008-10-03",3.37625
"444","2008-10-06",3.64
"445","2008-10-07",3.3325
"446","2008-10-08",3.4175
"447","2008-10-09",3.3125
"448","2008-10-10",3.53125
"449","2008-10-13",3.6625
"450","2008-10-14",3.375
"451","2008-10-15",3.06375
"452","2008-10-16",3.23125
"453","2008-10-17",3.17
"454","2008-10-20",3.01125
"455","2008-10-21",2.85125
"456","2008-10-22",2.5525
"457","2008-10-23",2.30375
"458","2008-10-24",2.2625
"459","2008-10-27",2.26375
"460","2008-10-28",2.86
"461","2008-10-29",2.77
"462","2008-10-30",2.81875
"463","2008-10-31",3.25
"464","2008-11-03",3.1075
"465","2008-11-04",3.24875
"466","2008-11-05",3.27375
"467","2008-11-06",3.05375
"468","2008-11-07",3.21875
"469","2008-11-10",3.08125
"470","2008-11-11",3.1175
"471","2008-11-12",2.6525
"472","2008-11-13",3.08375
"473","2008-11-14",2.8675
"474","2008-11-17",2.56
"475","2008-11-18",2.34875
"476","2008-11-19",2.19375
"477","2008-11-20",2.275
"478","2008-11-21",2.5025
"479","2008-11-24",2.70125
"480","2008-11-25",2.70375
"481","2008-11-26",2.8975
"482","2008-11-28",2.87375
"483","2008-12-01",2.5675
"484","2008-12-02",2.7675
"485","2008-12-03",2.98125
"486","2008-12-04",3.04
"487","2008-12-05",3.2775
"488","2008-12-08",3.425
"489","2008-12-09",3.47125
"490","2008-12-10",3.4325
"491","2008-12-11",3.17
"492","2008-12-12",3.2475
"493","2008-12-15",3.045
"494","2008-12-16",3.0725
"495","2008-12-17",3.065
"496","2008-12-18",3.03375
"497","2008-12-19",3.11
"498","2008-12-22",2.9925
"499","2008-12-23",2.8775
"500","2008-12-24",2.8775
"501","2008-12-26",2.84
"502","2008-12-29",2.81
"503","2008-12-30",2.9325
"504","2008-12-31",2.98
"505","2009-01-02",3.13625
"506","2009-01-05",3.22
"507","2009-01-06",3.2675
"508","2009-01-07",3.15375
"509","2009-01-08",3.1325
"510","2009-01-09",3
"511","2009-01-12",2.90125
"512","2009-01-13",2.79
"513","2009-01-14",2.425
"514","2009-01-15",2.46875
"515","2009-01-16",2.49625
"516","2009-01-20",2.3725
"517","2009-01-21",2.4575
"518","2009-01-22",2.42125
"519","2009-01-23",2.34625
"520","2009-01-26",2.38125
"521","2009-01-27",2.34125
"522","2009-01-28",2.43
"523","2009-01-29",2.375
"524","2009-01-30",2.3125
"525","2009-02-02",2.09875
"526","2009-02-03",2.17
"527","2009-02-04",2.12875
"528","2009-02-05",2.185
"529","2009-02-06",2.275
"530","2009-02-09",2.1975
"531","2009-02-10",2.055
"532","2009-02-11",2.055
"533","2009-02-12",2.065
"534","2009-02-13",1.9775
"535","2009-02-17",1.9425
"536","2009-02-18",1.92875
"537","2009-02-19",1.94375
"538","2009-02-20",1.84375
"539","2009-02-23",1.765
"540","2009-02-24",1.835
"541","2009-02-25",1.7875
"542","2009-02-26",1.8275
"543","2009-02-27",1.79875
"544","2009-03-02",1.72125
"545","2009-03-03",1.59375
"546","2009-03-04",1.61125
"547","2009-03-05",1.63125
"548","2009-03-06",1.54125
"549","2009-03-09",1.555
"550","2009-03-10",1.71375
"551","2009-03-11",1.69875
"552","2009-03-12",1.9375
"553","2009-03-13",2.0175
"554","2009-03-16",1.92625
"555","2009-03-17",2.0225
"556","2009-03-18",2.2125
"557","2009-03-19",2.2575
"558","2009-03-20",2.15625
"559","2009-03-23",2.34125
"560","2009-03-24",2.04125
"561","2009-03-25",2.04
"562","2009-03-26",2.17625
"563","2009-03-27",2.08
"564","2009-03-30",2.05875
"565","2009-03-31",2.05375
"566","2009-04-01",2.01375
"567","2009-04-02",2.16125
"568","2009-04-03",2.25875
"569","2009-04-06",2.2175
"570","2009-04-07",2.1575
"571","2009-04-08",2.215
"572","2009-04-09",2.36375
"573","2009-04-13",2.32375
"574","2009-04-14",2.21625
"575","2009-04-15",2.275
"576","2009-04-16",2.3625
"577","2009-04-17",2.5025
"578","2009-04-20",2.295
"579","2009-04-21",2.40375
"580","2009-04-22",2.59125
"581","2009-04-23",2.67375
"582","2009-04-24",2.61625
"583","2009-04-27",2.7125
"584","2009-04-28",3.0625
"585","2009-04-29",3.0075
"586","2009-04-30",2.9425
"587","2009-05-01",3
"588","2009-05-04",3.14375
"589","2009-05-05",3.0625
"590","2009-05-06",3.0625
"591","2009-05-07",2.87
"592","2009-05-08",2.91875
"593","2009-05-11",2.8025
"594","2009-05-12",2.69875
"595","2009-05-13",2.5925
"596","2009-05-14",2.68375
"597","2009-05-15",2.71125
"598","2009-05-18",2.83875
"599","2009-05-19",2.8175
"600","2009-05-20",2.75375
"601","2009-05-21",2.6
"602","2009-05-22",2.5875
"603","2009-05-26",2.8725
"604","2009-05-27",2.8925
"605","2009-05-28",2.95625
"606","2009-05-29",3.0675
"607","2009-06-01",3.15375
"608","2009-06-02",3.20875
"609","2009-06-03",3.1975
"610","2009-06-04",3.175
"611","2009-06-05",3.14875
"612","2009-06-08",3.0075
"613","2009-06-09",3.0475
"614","2009-06-10",3.09625
"615","2009-06-11",3.00125
"616","2009-06-12",3.01625
"617","2009-06-15",2.9125
"618","2009-06-16",2.7775
"619","2009-06-17",2.78125
"620","2009-06-18",2.72625
"621","2009-06-19",2.75625
"622","2009-06-22",2.655
"623","2009-06-23",2.69625
"624","2009-06-24",2.67
"625","2009-06-25",2.7175
"626","2009-06-26",2.825
"627","2009-06-29",2.81375
"628","2009-06-30",2.7975
"629","2009-07-01",2.875
"630","2009-07-02",2.8
"631","2009-07-06",2.7025
"632","2009-07-07",2.59125
"633","2009-07-08",2.61125
"634","2009-07-09",2.57875
"635","2009-07-10",2.5525
"636","2009-07-13",2.72
"637","2009-07-14",2.68125
"638","2009-07-15",2.73875
"639","2009-07-16",2.87625
"640","2009-07-17",2.8125
"641","2009-07-20",2.86
"642","2009-07-21",2.8
"643","2009-07-22",2.79375
"644","2009-07-23",2.955
"645","2009-07-24",3.07
"646","2009-07-27",3.2025
"647","2009-07-28",3.17875
"648","2009-07-29",3.08625
"649","2009-07-30",3.09125
"650","2009-07-31",3.03625
"651","2009-08-03",3.02625
"652","2009-08-04",3.01375
"653","2009-08-05",3.03625
"654","2009-08-06",2.99125
"655","2009-08-07",3.1275
"656","2009-08-10",3.03
"657","2009-08-11",3
"658","2009-08-12",2.98625
"659","2009-08-13",3.015
"660","2009-08-14",2.99875
"661","2009-08-17",2.9475
"662","2009-08-18",2.95
"663","2009-08-19",2.94375
"664","2009-08-20",2.945
"665","2009-08-21",3.02
"666","2009-08-24",2.955
"667","2009-08-25",2.91
"668","2009-08-26",2.9525
"669","2009-08-27",3.00875
"670","2009-08-28",3.0375
"671","2009-08-31",2.98375
"672","2009-09-01",2.90375
"673","2009-09-02",2.79
"674","2009-09-03",2.815
"675","2009-09-04",2.83625
"676","2009-09-08",2.90375
"677","2009-09-09",3.17625
"678","2009-09-10",3.2275
"679","2009-09-11",3.29625
"680","2009-09-14",3.5175
"681","2009-09-15",3.5525
"682","2009-09-16",3.62375
"683","2009-09-17",3.62875
"684","2009-09-18",3.7
"685","2009-09-21",3.83375
"686","2009-09-22",3.71875
"687","2009-09-23",3.56
"688","2009-09-24",3.51625
"689","2009-09-25",3.4975
"690","2009-09-28",3.57125
"691","2009-09-29",3.5475
"692","2009-09-30",3.47875
"693","2009-10-01",3.40125
"694","2009-10-02",3.405
"695","2009-10-05",3.55875
"696","2009-10-06",3.54
"697","2009-10-07",3.565
"698","2009-10-08",3.6275
"699","2009-10-09",3.6775
"700","2009-10-12",3.65375
"701","2009-10-13",3.66625
"702","2009-10-14",3.75875
"703","2009-10-15",3.785
"704","2009-10-16",3.74375
"705","2009-10-19",3.88
"706","2009-10-20",3.9475
"707","2009-10-21",3.80125
"708","2009-10-22",3.91
"709","2009-10-23",3.93875
"710","2009-10-26",4.13625
"711","2009-10-27",3.65875
"712","2009-10-28",3.19
"713","2009-10-29",3.44
"714","2009-10-30",3.35625
"715","2009-11-02",3.3625
"716","2009-11-03",3.4175
"717","2009-11-04",3.33125
"718","2009-11-05",3.48
"719","2009-11-06",3.47
"720","2009-11-09",3.52625
"721","2009-11-10",3.50875
"722","2009-11-11",3.53
"723","2009-11-12",3.3975
"724","2009-11-13",3.47875
"725","2009-11-16",3.68125
"726","2009-11-17",3.62
"727","2009-11-18",3.6475
"728","2009-11-19",3.47625
"729","2009-11-20",3.41375
"730","2009-11-23",3.49
"731","2009-11-24",3.39625
"732","2009-11-25",3.3925
"733","2009-11-27",3.30375
"734","2009-11-30",3.2
"735","2009-12-01",3.26875
"736","2009-12-02",3.305
"737","2009-12-03",3.24125
"738","2009-12-04",3.405
"739","2009-12-07",3.335
"740","2009-12-08",3.28625
"741","2009-12-09",3.2575
"742","2009-12-10",3.24875
"743","2009-12-11",3.325
"744","2009-12-14",3.33875
"745","2009-12-15",3.345
"746","2009-12-16",3.3775
"747","2009-12-17",3.29
"748","2009-12-18",3.30375
"749","2009-12-21",3.37125
"750","2009-12-22",3.38
"751","2009-12-23",3.45
"752","2009-12-24",3.43875
"753","2009-12-28",3.41875
"754","2009-12-29",3.47375
"755","2009-12-30",3.48375
"756","2009-12-31",3.40875
"757","2010-01-04",3.51
"758","2010-01-05",3.615
"759","2010-01-06",3.695
"760","2010-01-07",3.65125
"761","2010-01-08",3.64375
"762","2010-01-11",3.63625
"763","2010-01-12",3.62
"764","2010-01-13",3.625
"765","2010-01-14",3.6125
"766","2010-01-15",3.49875
"767","2010-01-19",3.3925
"768","2010-01-20",3.335
"769","2010-01-21",3.4175
"770","2010-01-22",3.32875
"771","2010-01-25",3.3175
"772","2010-01-26",3.4275
"773","2010-01-27",3.48875
"774","2010-01-28",3.28125
"775","2010-01-29",3.175
"776","2010-02-01",3.24625
"777","2010-02-02",3.35
"778","2010-02-03",3.235
"779","2010-02-04",3.05625
"780","2010-02-05",3.055
"781","2010-02-08",2.9925
"782","2010-02-09",3.10625
"783","2010-02-10",3.0675
"784","2010-02-11",3.16625
"785","2010-02-12",3.16
"786","2010-02-16",3.20375
"787","2010-02-17",3.2275
"788","2010-02-18",3.21125
"789","2010-02-19",3.22125
"790","2010-02-22",3.2425
"791","2010-02-23",3.1675
"792","2010-02-24",3.23125
"793","2010-02-25",3.26125
"794","2010-02-26",3.2575
"795","2010-03-01",3.355
"796","2010-03-02",3.37
"797","2010-03-03",3.34375
"798","2010-03-04",3.33625
"799","2010-03-05",3.5175
"800","2010-03-08",3.52125
"801","2010-03-09",3.55125
"802","2010-03-10",3.625
"803","2010-03-11",3.6475
"804","2010-03-12",3.55
"805","2010-03-15",3.5225
"806","2010-03-16",3.58625
"807","2010-03-17",3.62125
"808","2010-03-18",3.5425
"809","2010-03-19",3.5925
"810","2010-03-22",3.76125
"811","2010-03-23",3.85
"812","2010-03-24",3.645
"813","2010-03-25",3.77
"814","2010-03-26",3.825
"815","2010-03-29",3.825
"816","2010-03-30",3.78125
"817","2010-03-31",3.67625
"818","2010-04-01",3.82
"819","2010-04-05",3.8675
"820","2010-04-06",3.92
"821","2010-04-07",3.94375
"822","2010-04-08",3.955
"823","2010-04-09",4.035
"824","2010-04-12",4.11875
"825","2010-04-13",4.0725
"826","2010-04-14",4.32875
"827","2010-04-15",4.17375
"828","2010-04-16",4.2175
"829","2010-04-19",4.20625
"830","2010-04-20",4.235
"831","2010-04-21",4.2525
"832","2010-04-22",4.3525
"833","2010-04-23",4.41875
"834","2010-04-26",4.49125
"835","2010-04-27",4.275
"836","2010-04-28",4.4425
"837","2010-04-29",4.48125
"838","2010-04-30",4.21875
"839","2010-05-03",4.3175
"840","2010-05-04",4.23375
"841","2010-05-05",4.11375
"842","2010-05-06",3.91875
"843","2010-05-07",3.77375
"844","2010-05-10",4.09625
"845","2010-05-11",4.175
"846","2010-05-12",4.29875
"847","2010-05-13",4.25125
"848","2010-05-14",4.10125
"849","2010-05-17",4.1175
"850","2010-05-18",4.02625
"851","2010-05-19",3.92375
"852","2010-05-20",3.81375
"853","2010-05-21",3.8725
"854","2010-05-24",3.88125
"855","2010-05-25",3.885
"856","2010-05-26",4.195
"857","2010-05-27",4.33875
"858","2010-05-28",4.21125
"859","2010-06-01",4.065
"860","2010-06-02",4.21625
"861","2010-06-03",4.3075
"862","2010-06-04",4.08625
"863","2010-06-07",3.93375
"864","2010-06-08",4.0075
"865","2010-06-09",3.99
"866","2010-06-10",4.1625
"867","2010-06-11",4.2925
"868","2010-06-14",4.34125
"869","2010-06-15",4.47875
"870","2010-06-16",4.62375
"871","2010-06-17",4.6075
"872","2010-06-18",4.6875
"873","2010-06-21",4.58375
"874","2010-06-22",4.4875
"875","2010-06-23",4.58125
"876","2010-06-24",4.385
"877","2010-06-25",4.4925
"878","2010-06-28",4.5225
"879","2010-06-29",4.19875
"880","2010-06-30",4.14125
"881","2010-07-01",4.18625
"882","2010-07-02",4.08625
"883","2010-07-06",4.06375
"884","2010-07-07",4.32625
"885","2010-07-08",4.425
"886","2010-07-09",4.48875
"887","2010-07-12",4.49125
"888","2010-07-13",4.51875
"889","2010-07-14",4.41875
"890","2010-07-15",4.4325
"891","2010-07-16",4.16625
"892","2010-07-19",4.15125
"893","2010-07-20",4.19
"894","2010-07-21",4.2875
"895","2010-07-22",4.625
"896","2010-07-23",4.6775
"897","2010-07-26",4.77875
"898","2010-07-27",4.74125
"899","2010-07-28",4.6375
"900","2010-07-29",4.67875
"901","2010-07-30",4.695
"902","2010-08-02",4.77875
"903","2010-08-03",4.67125
"904","2010-08-04",4.75125
"905","2010-08-05",4.6775
"906","2010-08-06",4.65875
"907","2010-08-09",4.735
"908","2010-08-10",4.70875
"909","2010-08-11",4.56375
"910","2010-08-12",4.56125
"911","2010-08-13",4.48625
"912","2010-08-16",4.43375
"913","2010-08-17",4.575
"914","2010-08-18",4.70625
"915","2010-08-19",4.53875
"916","2010-08-20",4.5975
"917","2010-08-23",4.54625
"918","2010-08-24",4.44875
"919","2010-08-25",4.5625
"920","2010-08-26",4.365
"921","2010-08-27",4.525
"922","2010-08-30",4.36875
"923","2010-08-31",4.48375
"924","2010-09-01",4.5925
"925","2010-09-02",4.655
"926","2010-09-03",4.79375
"927","2010-09-07",4.795
"928","2010-09-08",4.87
"929","2010-09-09",4.95
"930","2010-09-10",4.98625
"931","2010-09-13",5.11375
"932","2010-09-14",5.27625
"933","2010-09-15",5.32
"934","2010-09-16",5.50875
"935","2010-09-17",5.52125
"936","2010-09-20",5.65375
"937","2010-09-21",5.635
"938","2010-09-22",5.5
"939","2010-09-23",5.54875
"940","2010-09-24",5.615
"941","2010-09-27",5.6525
"942","2010-09-28",5.68375
"943","2010-09-29",5.6875
"944","2010-09-30",5.63
"945","2010-10-01",5.63125
"946","2010-10-04",5.605
"947","2010-10-05",5.63875
"948","2010-10-06",5.55625
"949","2010-10-07",5.57375
