"","date","CASH"
"177","2007-09-14",12.666667
"178","2007-09-17",12.993333
"179","2007-09-18",12.996667
"180","2007-09-19",12.803333
"181","2007-09-20",12.803333
"182","2007-09-21",12.836667
"183","2007-09-24",13.083333
"184","2007-09-25",13.083333
"185","2007-09-26",13.416667
"186","2007-09-27",13.416667
"187","2007-09-28",13.283334
"188","2007-10-01",13.58
"189","2007-10-02",13.5
"190","2007-10-03",13.666667
"191","2007-10-04",13.5
"192","2007-10-05",13.656667
"193","2007-10-08",13.666667
"194","2007-10-09",13.663333
"195","2007-10-10",13.57
"196","2007-10-11",13.666667
"197","2007-10-12",13.64
"198","2007-10-15",13.586667
"199","2007-10-16",13.453333
"200","2007-10-17",13.333333
"201","2007-10-18",13.5
"202","2007-10-19",13.553333
"203","2007-10-22",13.313334
"204","2007-10-23",13.313334
"205","2007-10-24",13.313334
"206","2007-10-25",13.44
"207","2007-10-26",13.276667
"208","2007-10-29",13.266666
"209","2007-10-30",13.14
"210","2007-10-31",13.1
"211","2007-11-01",13
"212","2007-11-02",13.196667
"213","2007-11-05",13.173333
"214","2007-11-06",13.173333
"215","2007-11-07",12.943334
"216","2007-11-08",13.333333
"217","2007-11-09",13.333333
"218","2007-11-12",13.406667
"219","2007-11-13",13.503333
"220","2007-11-14",13.55
"221","2007-11-15",13.55
"222","2007-11-16",13.55
"223","2007-11-19",13.55
"224","2007-11-20",13.003333
"225","2007-11-21",13.166667
"226","2007-11-23",13.316667
"227","2007-11-26",13.166667
"228","2007-11-27",13.166667
"229","2007-11-28",13.326667
"230","2007-11-29",13.333333
"231","2007-11-30",13.156667
"232","2007-12-03",13.666667
"233","2007-12-04",13.723333
"234","2007-12-05",13.666667
"235","2007-12-06",13.713333
"236","2007-12-07",13.916667
"237","2007-12-10",13.65
"238","2007-12-11",13.993333
"239","2007-12-12",13.19
"240","2007-12-13",13.663333
"241","2007-12-14",13.483334
"242","2007-12-17",13.5
"243","2007-12-18",13.5
"244","2007-12-19",13.5
"245","2007-12-20",13.333333
"246","2007-12-21",13.5
"247","2007-12-24",13.956667
"248","2007-12-26",13.513333
"249","2007-12-27",13.573334
"250","2007-12-28",13.38
"251","2007-12-31",13.723333
"252","2008-01-02",13.583333
"253","2008-01-03",13.333333
"254","2008-01-04",12.916667
"255","2008-01-07",12.916667
"256","2008-01-08",13.166667
"257","2008-01-09",13.166667
"258","2008-01-10",13.166667
"259","2008-01-11",13.413333
"260","2008-01-14",13.293333
"261","2008-01-15",11.3
"262","2008-01-16",10.82
"263","2008-01-17",10.633333
"264","2008-01-18",10.75
"265","2008-01-22",10.376667
"266","2008-01-23",10.726666
"267","2008-01-24",10.35
"268","2008-01-25",10.033334
"269","2008-01-28",10.33
"270","2008-01-29",10.166667
"271","2008-01-30",10.313334
"272","2008-01-31",10.38
"273","2008-02-01",10.33
"274","2008-02-04",10.363334
"275","2008-02-05",10.363334
"276","2008-02-06",9.916667
"277","2008-02-07",9.75
"278","2008-02-08",9.466666
"279","2008-02-11",9.34
"280","2008-02-12",9.336667
"281","2008-02-13",9.736667
"282","2008-02-14",9.28
"283","2008-02-15",9
"284","2008-02-19",9.333333
"285","2008-02-20",9.51
"286","2008-02-21",9.256667
"287","2008-02-22",9.256667
"288","2008-02-25",9.313334
"289","2008-02-26",9.083333
"290","2008-02-27",9.333333
"291","2008-02-28",9.066667
"292","2008-02-29",9.156667
"293","2008-03-03",8.766666
"294","2008-03-04",8.55
"295","2008-03-05",8.55
"296","2008-03-06",8.066667
"297","2008-03-07",7.743333
"298","2008-03-10",7.7
"299","2008-03-11",7.666667
"300","2008-03-12",7.026667
"301","2008-03-13",7
"302","2008-03-14",7
"303","2008-03-17",7.333333
"304","2008-03-18",7.496666
"305","2008-03-19",7.316667
"306","2008-03-20",7.333333
"307","2008-03-24",7.05
"308","2008-03-25",6.336667
"309","2008-03-26",6.24
"310","2008-03-27",6.106667
"311","2008-03-28",5.976666
"312","2008-03-31",5.78
"313","2008-04-01",5.693333
"314","2008-04-02",5.566667
"315","2008-04-03",5.566667
"316","2008-04-04",5.71
"317","2008-04-07",6.016667
"318","2008-04-08",6.066667
"319","2008-04-09",6.61
"320","2008-04-10",6.95
"321","2008-04-11",6.833333
"322","2008-04-14",6.82
"323","2008-04-15",6.613333
"324","2008-04-16",6.2
"325","2008-04-17",6.236667
"326","2008-04-18",6.28
"327","2008-04-21",6.28
"328","2008-04-22",6.28
"329","2008-04-23",5.846667
"330","2008-04-24",5.7
"331","2008-04-25",5.7
"332","2008-04-28",5.656667
"333","2008-04-29",5.566667
"334","2008-04-30",5.71
"335","2008-05-01",5.666667
"336","2008-05-02",5.476666
"337","2008-05-05",5.416667
"338","2008-05-06",5.333333
"339","2008-05-07",5.433333
"340","2008-05-08",5.66
"341","2008-05-09",6.116667
"342","2008-05-12",6.196667
"343","2008-05-13",6.44
"344","2008-05-14",6.583333
"345","2008-05-15",6.65
"346","2008-05-16",8.6
"347","2008-05-19",9
"348","2008-05-20",8.676666
"349","2008-05-21",8.333333
"350","2008-05-22",8.333333
"351","2008-05-23",8.5
"352","2008-05-27",8.876667
"353","2008-05-28",8.443334
"354","2008-05-29",8.416667
"355","2008-05-30",8.326667
"356","2008-06-02",8.456667
"357","2008-06-03",8.583333
"358","2008-06-04",8.466666
"359","2008-06-05",8.416667
"360","2008-06-06",8.283334
"361","2008-06-09",8.003333
"362","2008-06-10",8.36
"363","2008-06-11",8.333333
"364","2008-06-12",8.316667
"365","2008-06-13",8.246667
"366","2008-06-16",7.926667
"367","2008-06-17",7.926667
"368","2008-06-18",7.99
"369","2008-06-19",8.396667
"370","2008-06-20",8.836667
"371","2008-06-23",9
"372","2008-06-24",9
"373","2008-06-25",9
"374","2008-06-26",8.5
"375","2008-06-27",8.51
"376","2008-06-30",8.51
"377","2008-07-01",8.833333
"378","2008-07-02",8.836667
"379","2008-07-03",8.836667
"380","2008-07-07",9.183333
"381","2008-07-08",9.023334
"382","2008-07-09",9
"383","2008-07-10",8.97
"384","2008-07-11",8.916667
"385","2008-07-14",8.833333
"386","2008-07-15",8.663333
"387","2008-07-16",8.663333
"388","2008-07-17",8.663333
"389","2008-07-18",8.663333
"390","2008-07-21",9
"391","2008-07-22",9.066667
"392","2008-07-23",8.833333
"393","2008-07-24",8.466666
"394","2008-07-25",8.663333
"395","2008-07-28",7.77
"396","2008-07-29",8.313334
"397","2008-07-30",8.083333
"398","2008-07-31",8.103333
"399","2008-08-01",7.893333
"400","2008-08-04",7.603333
"401","2008-08-05",8.166667
"402","2008-08-06",7.373333
"403","2008-08-07",7.61
"404","2008-08-08",7.333333
"405","2008-08-11",7
"406","2008-08-12",7
"407","2008-08-13",6.756667
"408","2008-08-14",6.936666
"409","2008-08-15",6.716667
"410","2008-08-18",6.796667
"411","2008-08-19",6.796667
"412","2008-08-20",6.7
"413","2008-08-21",6.6
"414","2008-08-22",6.6
"415","2008-08-25",6.6
"416","2008-08-26",6.6
"417","2008-08-27",6.333333
"418","2008-08-28",6.31
"419","2008-08-29",6.333333
"420","2008-09-02",6.25
"421","2008-09-03",6.34
"422","2008-09-04",6
"423","2008-09-05",6.083333
"424","2008-09-08",5.946667
"425","2008-09-09",6.03
"426","2008-09-10",6.033333
"427","2008-09-11",5.76
"428","2008-09-12",6.08
"429","2008-09-15",5.916667
"430","2008-09-16",5.916667
"431","2008-09-17",5.75
"432","2008-09-18",5.816667
"433","2008-09-19",5.65
"434","2008-09-22",5.666667
"435","2008-09-23",5.676667
"436","2008-09-24",5.676667
"437","2008-09-25",5.583333
"438","2008-09-26",5.616667
"439","2008-09-29",5.766667
"440","2008-09-30",5.666667
"441","2008-10-01",5.646667
"442","2008-10-02",5.343333
"443","2008-10-03",5.333333
"444","2008-10-06",4.823333
"445","2008-10-07",4.083333
"446","2008-10-08",3.5
"447","2008-10-09",3.93
"448","2008-10-10",3.17
"449","2008-10-13",3.503333
"450","2008-10-14",3.503333
"451","2008-10-15",3.503333
"452","2008-10-16",3.503333
"453","2008-10-17",3.83
"454","2008-10-20",3.633333
"455","2008-10-21",3.5
"456","2008-10-22",3.333333
"457","2008-10-23",3.9
"458","2008-10-24",3.633333
"459","2008-10-27",3.75
"460","2008-10-28",3.8
"461","2008-10-29",3.833333
"462","2008-10-30",3.833333
"463","2008-10-31",3.633333
"464","2008-11-03",3.65
"465","2008-11-04",3.63
"466","2008-11-05",3.686667
"467","2008-11-06",3.686667
"468","2008-11-07",3.73
"469","2008-11-10",4.186666
"470","2008-11-11",3.66
"471","2008-11-12",3.49
"472","2008-11-13",3.8
"473","2008-11-14",3.816667
"474","2008-11-17",3.333333
"475","2008-11-18",3.333333
"476","2008-11-19",2.953333
"477","2008-11-20",2.953333
"478","2008-11-21",3
"479","2008-11-24",2.9
"480","2008-11-25",2.9
"481","2008-11-26",2.883333
"482","2008-11-28",3
"483","2008-12-01",2.896667
"484","2008-12-02",2.896667
"485","2008-12-03",2.963333
"486","2008-12-04",2.666667
"487","2008-12-05",2.666667
"488","2008-12-08",2.6
"489","2008-12-09",2.5
"490","2008-12-10",2.25
"491","2008-12-11",3.016667
"492","2008-12-12",3.033333
"493","2008-12-15",3.05
"494","2008-12-16",3.033333
"495","2008-12-17",2.75
"496","2008-12-18",2.916667
"497","2008-12-19",2.766667
"498","2008-12-22",2.65
"499","2008-12-23",2.65
"500","2008-12-24",2.65
"501","2008-12-26",2.54
"502","2008-12-29",2.666667
"503","2008-12-30",2.716667
"504","2008-12-31",3
"505","2009-01-02",2.833333
"506","2009-01-05",3.083333
"507","2009-01-06",3.326667
"508","2009-01-07",3.56
"509","2009-01-08",3.533333
"510","2009-01-09",3.533333
"511","2009-01-12",3.533333
"512","2009-01-13",3.533333
"513","2009-01-14",3.533333
"514","2009-01-15",3.533333
"515","2009-01-16",3.533333
"516","2009-01-20",3.416667
"517","2009-01-21",3.633333
"518","2009-01-22",3.446667
"519","2009-01-23",3.333333
"520","2009-01-26",3.5
"521","2009-01-27",3.333333
"522","2009-01-28",3.383333
"523","2009-01-29",3.266667
"524","2009-01-30",3.3
"525","2009-02-02",3.323333
"526","2009-02-03",3.3
"527","2009-02-04",3.31
"528","2009-02-05",3.3
"529","2009-02-06",3.266667
"530","2009-02-09",3.263333
"531","2009-02-10",3.233333
"532","2009-02-11",3.166667
"533","2009-02-12",3.326667
"534","2009-02-13",3.333333
"535","2009-02-17",3.25
"536","2009-02-18",3.216667
"537","2009-02-19",3.233333
"538","2009-02-20",3.4
"539","2009-02-23",3.183333
"540","2009-02-24",3
"541","2009-02-25",2.9
"542","2009-02-26",2.816667
"543","2009-02-27",2.75
"544","2009-03-02",2.666667
"545","2009-03-03",2.5
"546","2009-03-04",2.5
"547","2009-03-05",2.566667
"548","2009-03-06",2.48
"549","2009-03-09",2.66
"550","2009-03-10",2.196667
"551","2009-03-11",2.316667
"552","2009-03-12",2.376667
"553","2009-03-13",2.6
"554","2009-03-16",2.77
"555","2009-03-17",3.27
"556","2009-03-18",3.416667
"557","2009-03-19",3.466667
"558","2009-03-20",3.5
"559","2009-03-23",4.083333
"560","2009-03-24",4.083333
"561","2009-03-25",4.093333
"562","2009-03-26",4.013333
"563","2009-03-27",4.016667
"564","2009-03-30",3.333333
"565","2009-03-31",3.483333
"566","2009-04-01",3.066667
"567","2009-04-02",2.833333
"568","2009-04-03",2.9
"569","2009-04-06",2.976667
"570","2009-04-07",3.033333
"571","2009-04-08",3
"572","2009-04-09",3.033333
"573","2009-04-13",2.973333
"574","2009-04-14",3.083333
"575","2009-04-15",3.07
"576","2009-04-16",3.07
"577","2009-04-17",3.1
"578","2009-04-20",3.333333
"579","2009-04-21",3.366667
"580","2009-04-22",3.4
"581","2009-04-23",3.4
"582","2009-04-24",3.666667
"583","2009-04-27",3.666667
"584","2009-04-28",4.153333
"585","2009-04-29",4.4
"586","2009-04-30",4.333333
"587","2009-05-01",4.5
"588","2009-05-04",4.513333
"589","2009-05-05",4.606667
"590","2009-05-06",4.833333
"591","2009-05-07",4.833333
"592","2009-05-08",5.083333
"593","2009-05-11",5.033333
"594","2009-05-12",5.176667
"595","2009-05-13",5.62
"596","2009-05-14",5.106667
"597","2009-05-15",5.15
"598","2009-05-18",5.133333
"599","2009-05-19",5.033333
"600","2009-05-20",5.313334
"601","2009-05-21",4.916667
"602","2009-05-22",4.87
"603","2009-05-26",4.906667
"604","2009-05-27",5.133333
"605","2009-05-28",5
"606","2009-05-29",5.21
"607","2009-06-01",5.326667
"608","2009-06-02",5.743333
"609","2009-06-03",5.826667
"610","2009-06-04",5.833333
"611","2009-06-05",6.066667
"612","2009-06-08",6.003334
"613","2009-06-09",6.033333
"614","2009-06-10",6.586667
"615","2009-06-11",6.626667
"616","2009-06-12",7
"617","2009-06-15",7.116667
"618","2009-06-16",7.003334
"619","2009-06-17",7
"620","2009-06-18",7.083333
"621","2009-06-19",7.083333
"622","2009-06-22",7.083333
"623","2009-06-23",7.083333
"624","2009-06-24",7.016667
"625","2009-06-25",7.083333
"626","2009-06-26",7.086667
"627","2009-06-29",7.083333
"628","2009-06-30",7.173333
"629","2009-07-01",7.166667
"630","2009-07-02",6.663333
"631","2009-07-06",7.083333
"632","2009-07-07",7
"633","2009-07-08",6.606667
"634","2009-07-09",6.606667
"635","2009-07-10",6.916667
"636","2009-07-13",6.95
"637","2009-07-14",6.95
"638","2009-07-15",6.95
"639","2009-07-16",6.423333
"640","2009-07-17",7.32
"641","2009-07-20",7.166667
"642","2009-07-21",7.17
"643","2009-07-22",7.313334
"644","2009-07-23",7.313334
"645","2009-07-24",7.5
"646","2009-07-27",7.986667
"647","2009-07-28",7.283333
"648","2009-07-29",7.316667
"649","2009-07-30",7.2
"650","2009-07-31",7.406667
"651","2009-08-03",7.57
"652","2009-08-04",7.636667
"653","2009-08-05",7.48
"654","2009-08-06",7.833333
"655","2009-08-07",7.406667
"656","2009-08-10",7.833333
"657","2009-08-11",7.516667
"658","2009-08-12",7.363333
"659","2009-08-13",7.333333
"660","2009-08-14",7.333333
"661","2009-08-17",7.333333
"662","2009-08-18",7.373333
"663","2009-08-19",7.366667
"664","2009-08-20",7.343333
"665","2009-08-21",7.353333
"666","2009-08-24",7.353333
"667","2009-08-25",7.353333
"668","2009-08-26",7.486667
"669","2009-08-27",7.486667
"670","2009-08-28",7.283333
"671","2009-08-31",7.166667
"672","2009-09-01",7.096667
"673","2009-09-02",7.526667
"674","2009-09-03",7.416667
"675","2009-09-04",7.433333
"676","2009-09-08",7.833333
"677","2009-09-09",7.83
"678","2009-09-10",7.536667
"679","2009-09-11",7.67
"680","2009-09-14",7.866667
"681","2009-09-15",7.783333
"682","2009-09-16",8.016666
"683","2009-09-17",7.686666
"684","2009-09-18",7.646667
"685","2009-09-21",7.646667
"686","2009-09-22",7.646667
"687","2009-09-23",7.646667
"688","2009-09-24",7.596667
"689","2009-09-25",7.893333
"690","2009-09-28",7.916667
"691","2009-09-29",7.83
"692","2009-09-30",7.953333
"693","2009-10-01",7.9
"694","2009-10-02",7.9
"695","2009-10-05",7.916667
"696","2009-10-06",7.923333
"697","2009-10-07",7.906667
"698","2009-10-08",7.793334
"699","2009-10-09",7.916667
"700","2009-10-12",7.916667
"701","2009-10-13",7.903333
"702","2009-10-14",7.833333
"703","2009-10-15",7.746666
"704","2009-10-16",7.473333
"705","2009-10-19",7.466667
"706","2009-10-20",7.466667
"707","2009-10-21",7.52
"708","2009-10-22",7.5
"709","2009-10-23",7.5
"710","2009-10-26",7.5
"711","2009-10-27",7.5
"712","2009-10-28",7.176667
"713","2009-10-29",7.176667
"714","2009-10-30",7.176667
"715","2009-11-02",7.176667
"716","2009-11-03",7.333333
"717","2009-11-04",7.333333
"718","2009-11-05",7.5
"719","2009-11-06",7.36
"720","2009-11-09",7.333333
"721","2009-11-10",7.416667
"722","2009-11-11",7.503334
"723","2009-11-12",7.596667
"724","2009-11-13",7.583333
"725","2009-11-16",7.583333
"726","2009-11-17",7.5
"727","2009-11-18",7.333333
"728","2009-11-19",7.053333
"729","2009-11-20",7.166667
"730","2009-11-23",7
"731","2009-11-24",7.293334
"732","2009-11-25",7.25
"733","2009-11-27",7.25
"734","2009-11-30",7.26
"735","2009-12-01",7.313334
"736","2009-12-02",7.333333
"737","2009-12-03",7.333333
"738","2009-12-04",7.5
"739","2009-12-07",7.096667
"740","2009-12-08",7.586667
"741","2009-12-09",7.466667
"742","2009-12-10",7.126667
"743","2009-12-11",7.126667
"744","2009-12-14",7.45
"745","2009-12-15",7.45
"746","2009-12-16",7.05
"747","2009-12-17",7.266667
"748","2009-12-18",7.133333
"749","2009-12-21",7.076667
"750","2009-12-22",7.166667
"751","2009-12-23",7
"752","2009-12-24",7.003334
"753","2009-12-28",6.816667
"754","2009-12-29",7
"755","2009-12-30",6.996666
"756","2009-12-31",6.966667
"757","2010-01-04",6.966667
"758","2010-01-05",7.086667
"759","2010-01-06",7.1
"760","2010-01-07",7.333333
"761","2010-01-08",7.37
"762","2010-01-11",7.416667
"763","2010-01-12",7.5
"764","2010-01-13",7.3
"765","2010-01-14",7.166667
"766","2010-01-15",7.166667
"767","2010-01-19",7.25
"768","2010-01-20",7.25
"769","2010-01-21",7.25
"770","2010-01-22",7.25
"771","2010-01-25",7.16
"772","2010-01-26",6.933333
"773","2010-01-27",6.603333
"774","2010-01-28",6.27
"775","2010-01-29",5.933333
"776","2010-02-01",5.86
"777","2010-02-02",6.02
"778","2010-02-03",6.066667
"779","2010-02-04",5.8
"780","2010-02-05",5.993333
"781","2010-02-08",6.166667
"782","2010-02-09",6.063334
"783","2010-02-10",7
"784","2010-02-11",6.973333
"785","2010-02-12",6.866667
"786","2010-02-16",6.846667
"787","2010-02-17",6.836667
"788","2010-02-18",6.916667
"789","2010-02-19",7
"790","2010-02-22",7.06
"791","2010-02-23",7
"792","2010-02-24",6.94
"793","2010-02-25",6.85
"794","2010-02-26",7
"795","2010-03-01",7.083333
"796","2010-03-02",7.003334
"797","2010-03-03",7
"798","2010-03-04",7.216667
"799","2010-03-05",7.216667
"800","2010-03-08",7.163333
"801","2010-03-09",7.213333
"802","2010-03-10",7.216667
"803","2010-03-11",7.25
"804","2010-03-12",7.5
"805","2010-03-15",7.643333
"806","2010-03-16",7.57
"807","2010-03-17",7.616667
"808","2010-03-18",7.8
"809","2010-03-19",7.666667
"810","2010-03-22",7.8
"811","2010-03-23",7.643333
"812","2010-03-24",7.733333
"813","2010-03-25",7.8
"814","2010-03-26",8.083333
"815","2010-03-29",8.336667
"816","2010-03-30",8.323334
"817","2010-03-31",8.416667
"818","2010-04-01",8.323334
"819","2010-04-05",8.5
"820","2010-04-06",8.92
"821","2010-04-07",9.236667
"822","2010-04-08",9.313334
"823","2010-04-09",9.713333
"824","2010-04-12",9.783334
"825","2010-04-13",9.816667
"826","2010-04-14",9.253333
"827","2010-04-15",8.93
"828","2010-04-16",8.966666
"829","2010-04-19",9.033334
"830","2010-04-20",9.076667
"831","2010-04-21",9.216666
"832","2010-04-22",9.216666
"833","2010-04-23",9.15
"834","2010-04-26",9.106667
"835","2010-04-27",9.133333
"836","2010-04-28",9.166667
"837","2010-04-29",9.18
"838","2010-04-30",9.27
"839","2010-05-03",9.516666
"840","2010-05-04",9.543333
"841","2010-05-05",9.276667
"842","2010-05-06",9.3
"843","2010-05-07",9.11
"844","2010-05-10",9.566667
"845","2010-05-11",10.89
"846","2010-05-12",10.766666
"847","2010-05-13",10.833333
"848","2010-05-14",10.333333
"849","2010-05-17",10.333333
"850","2010-05-18",10.496667
"851","2010-05-19",10.336667
"852","2010-05-20",9.833333
"853","2010-05-21",10.033334
"854","2010-05-24",9.833333
"855","2010-05-25",9.8
"856","2010-05-26",9.72
"857","2010-05-27",10.033334
"858","2010-05-28",10.39
"859","2010-06-01",9.726666
"860","2010-06-02",9.726666
"861","2010-06-03",9.726666
"862","2010-06-04",10.333333
"863","2010-06-07",9.99
"864","2010-06-08",9.736667
"865","2010-06-09",9.583333
"866","2010-06-10",10.166667
"867","2010-06-11",10.166667
"868","2010-06-14",10.333333
"869","2010-06-15",10.246667
"870","2010-06-16",10.246667
"871","2010-06-17",10.193334
"872","2010-06-18",10.09
"873","2010-06-21",10.09
"874","2010-06-22",10.313334
"875","2010-06-23",10.07
"876","2010-06-24",10.313334
"877","2010-06-25",10.416667
"878","2010-06-28",10.286667
"879","2010-06-29",9.883333
"880","2010-06-30",10
"881","2010-07-01",10
"882","2010-07-02",10.983334
"883","2010-07-06",9.783334
"884","2010-07-07",9.966666
"885","2010-07-08",10.136666
"886","2010-07-09",10.546667
"887","2010-07-12",10.34
"888","2010-07-13",9.846666
"889","2010-07-14",9.846666
"890","2010-07-15",10.156667
"891","2010-07-16",10.116667
"892","2010-07-19",10.083333
"893","2010-07-20",9.953333
"894","2010-07-21",9.76
"895","2010-07-22",10
"896","2010-07-23",10
"897","2010-07-26",10.2
"898","2010-07-27",10.333333
"899","2010-07-28",10.323334
"900","2010-07-29",10.75
"901","2010-07-30",10.836667
"902","2010-08-02",11.153334
"903","2010-08-03",11.386666
"904","2010-08-04",11.236667
"905","2010-08-05",11.276667
"906","2010-08-06",11.5
"907","2010-08-09",11.533334
"908","2010-08-10",11.903334
"909","2010-08-11",11.5
"910","2010-08-12",11.633333
"911","2010-08-13",11.5
"912","2010-08-16",11.666667
"913","2010-08-17",11.666667
"914","2010-08-18",11.78
"915","2010-08-19",11.666667
"916","2010-08-20",11.666667
"917","2010-08-23",12.24
"918","2010-08-24",12
"919","2010-08-25",11.833333
"920","2010-08-26",11.633333
"921","2010-08-27",11.15
"922","2010-08-30",11.05
"923","2010-08-31",10.886666
"924","2010-09-01",11.1
"925","2010-09-02",11.236667
"926","2010-09-03",11.166667
"927","2010-09-07",11.42
"928","2010-09-08",11.333333
"929","2010-09-09",10.916667
"930","2010-09-10",10.916667
"931","2010-09-13",10.666667
"932","2010-09-14",10.666667
"933","2010-09-15",10.683333
"934","2010-09-16",10.366667
"935","2010-09-17",10.263333
"936","2010-09-20",10.27
"937","2010-09-21",10.613334
"938","2010-09-22",10.416667
"939","2010-09-23",10.416667
"940","2010-09-24",10.613334
"941","2010-09-27",10.496667
"942","2010-09-28",10.666667
"943","2010-09-29",10.666667
"944","2010-09-30",10.666667
"945","2010-10-01",10.533334
"946","2010-10-04",10.6
"947","2010-10-05",10.666667
"948","2010-10-06",10.666667
"949","2010-10-07",10.766666
"950","2010-10-08",10.956667
"951","2010-10-11",10.916667
"952","2010-10-12",11.076667
"953","2010-10-13",7.416667
"954","2010-10-14",6.93
"955","2010-10-15",6.316667
"956","2010-10-18",4.903333
"957","2010-10-19",4.43
