"","date","DCI"
"76","2007-04-23",17.6
"77","2007-04-24",17.715
"78","2007-04-25",17.790001
"79","2007-04-26",17.73
"80","2007-04-27",17.879999
"81","2007-04-30",17.959999
"82","2007-05-01",17.825001
"83","2007-05-02",18.264999
"84","2007-05-03",18.065001
"85","2007-05-04",18.075001
"86","2007-05-07",18.110001
"87","2007-05-08",18.065001
"88","2007-05-09",18.205
"89","2007-05-10",18.215
"90","2007-05-11",18.26
"91","2007-05-14",18.09
"92","2007-05-15",18.165001
"93","2007-05-16",18.434999
"94","2007-05-17",18.43
"95","2007-05-18",18.58
"96","2007-05-21",18.700001
"97","2007-05-22",18.905001
"98","2007-05-23",19.01
"99","2007-05-24",18.719999
"100","2007-05-25",18.465
"101","2007-05-29",18.915001
"102","2007-05-30",18
"103","2007-05-31",18.264999
"104","2007-06-01",18.209999
"105","2007-06-04",18.215
"106","2007-06-05",17.969999
"107","2007-06-06",17.65
"108","2007-06-07",17.15
"109","2007-06-08",17.195
"110","2007-06-11",17.434999
"111","2007-06-12",17.299999
"112","2007-06-13",17.6
"113","2007-06-14",17.67
"114","2007-06-15",17.155001
"115","2007-06-18",17.18
"116","2007-06-19",17.195
"117","2007-06-20",17.525
"118","2007-06-21",17.575001
"119","2007-06-22",17.559999
"120","2007-06-25",17.6
"121","2007-06-26",17.719999
"122","2007-06-27",17.92
"123","2007-06-28",17.9
"124","2007-06-29",17.775
"125","2007-07-02",18
"126","2007-07-03",17.995001
"127","2007-07-05",17.934999
"128","2007-07-06",17.985001
"129","2007-07-09",18.040001
"130","2007-07-10",17.684999
"131","2007-07-11",17.795
"132","2007-07-12",18.245001
"133","2007-07-13",18.209999
"134","2007-07-16",18.014999
"135","2007-07-17",18.254999
"136","2007-07-18",18.01
"137","2007-07-19",18.02
"138","2007-07-20",17.815001
"139","2007-07-23",19.065001
"140","2007-07-24",18.555
"141","2007-07-25",18.635
"142","2007-07-26",18.465
"143","2007-07-27",18.18
"144","2007-07-30",18.33
"145","2007-07-31",18.195
"146","2007-08-01",18.43
"147","2007-08-02",18.66
"148","2007-08-03",18.24
"149","2007-08-06",18.584999
"150","2007-08-07",18.995001
"151","2007-08-08",20.805
"152","2007-08-09",21.01
"153","2007-08-10",18.74
"154","2007-08-13",18.725
"155","2007-08-14",18.465
"156","2007-08-15",18.23
"157","2007-08-16",18.24
"158","2007-08-17",18.360001
"159","2007-08-20",18.870001
"160","2007-08-21",18.280001
"161","2007-08-22",18.645
"162","2007-08-23",18.33
"163","2007-08-24",18.42
"164","2007-08-27",18.455
"165","2007-08-28",17.959999
"166","2007-08-29",18.49
"167","2007-08-30",18.805
"168","2007-08-31",19.09
"169","2007-09-04",19.940001
"170","2007-09-05",20.26
"171","2007-09-06",20.575001
"172","2007-09-07",19.870001
"173","2007-09-10",19.975
"174","2007-09-11",20.235001
"175","2007-09-12",20.565001
"176","2007-09-13",20.5
"177","2007-09-14",20.365
"178","2007-09-17",20.174999
"179","2007-09-18",20.68
"180","2007-09-19",20.76
"181","2007-09-20",20.67
"182","2007-09-21",20.700001
"183","2007-09-24",20.68
"184","2007-09-25",20.76
"185","2007-09-26",20.93
"186","2007-09-27",20.995001
"187","2007-09-28",20.879999
"188","2007-10-01",21.139999
"189","2007-10-02",20.975
"190","2007-10-03",20.5
"191","2007-10-04",20.575001
"192","2007-10-05",20.975
"193","2007-10-08",21.1
"194","2007-10-09",21.200001
"195","2007-10-10",20.719999
"196","2007-10-11",20.52
"197","2007-10-12",20.6
"198","2007-10-15",20.5
"199","2007-10-16",20.32
"200","2007-10-17",20.184999
"201","2007-10-18",20.094999
"202","2007-10-19",19.764999
"203","2007-10-22",19.975
"204","2007-10-23",20.465
"205","2007-10-24",20.684999
"206","2007-10-25",20.745001
"207","2007-10-26",20.795
"208","2007-10-29",20.855
"209","2007-10-30",20.895
"210","2007-10-31",21.43
"211","2007-11-01",20.9
"212","2007-11-02",20.945
"213","2007-11-05",20.870001
"214","2007-11-06",21.139999
"215","2007-11-07",20.754999
"216","2007-11-08",20.465
"217","2007-11-09",19.940001
"218","2007-11-12",19.775
"219","2007-11-13",20.110001
"220","2007-11-14",20.115
"221","2007-11-15",20.040001
"222","2007-11-16",20.094999
"223","2007-11-19",19.860001
"224","2007-11-20",20.059999
"225","2007-11-21",19.885
"226","2007-11-23",20.16
"227","2007-11-26",20.030001
"228","2007-11-27",21.725
"229","2007-11-28",22.9
"230","2007-11-29",22.555
"231","2007-11-30",23.389999
"232","2007-12-03",23.110001
"233","2007-12-04",23
"234","2007-12-05",23.535
"235","2007-12-06",24.09
"236","2007-12-07",23.805
"237","2007-12-10",23.700001
"238","2007-12-11",22.834999
"239","2007-12-12",22.700001
"240","2007-12-13",22.725
"241","2007-12-14",22.725
"242","2007-12-17",22.195
"243","2007-12-18",21.559999
"244","2007-12-19",21.535
"245","2007-12-20",22.9
"246","2007-12-21",23.07
"247","2007-12-24",23.325001
"248","2007-12-26",23.254999
"249","2007-12-27",23.084999
"250","2007-12-28",23.305
"251","2007-12-31",23.190001
"252","2008-01-02",22.764999
"253","2008-01-03",22.254999
"254","2008-01-04",21.605
"255","2008-01-07",21.465
"256","2008-01-08",20.75
"257","2008-01-09",20.594999
"258","2008-01-10",20.870001
"259","2008-01-11",20.190001
"260","2008-01-14",20.275
"261","2008-01-15",19.825001
"262","2008-01-16",19.51
"263","2008-01-17",18.75
"264","2008-01-18",19.135
"265","2008-01-22",18.844999
"266","2008-01-23",20.215
"267","2008-01-24",20.295
"268","2008-01-25",20.195
"269","2008-01-28",20.495001
"270","2008-01-29",20.535
"271","2008-01-30",20.57
"272","2008-01-31",20.940001
"273","2008-02-01",21.635
"274","2008-02-04",21.52
"275","2008-02-05",20.865
"276","2008-02-06",20.674999
"277","2008-02-07",20.75
"278","2008-02-08",20.74
"279","2008-02-11",21.059999
"280","2008-02-12",21.08
"281","2008-02-13",21.014999
"282","2008-02-14",20.9
"283","2008-02-15",20.825001
"284","2008-02-19",20.655001
"285","2008-02-20",21.02
"286","2008-02-21",20.795
"287","2008-02-22",20.879999
"288","2008-02-25",21.51
"289","2008-02-26",21.844999
"290","2008-02-27",21.6
"291","2008-02-28",21.635
"292","2008-02-29",21.08
"293","2008-03-03",21.195
"294","2008-03-04",20.805
"295","2008-03-05",21.195
"296","2008-03-06",20.725
"297","2008-03-07",20.33
"298","2008-03-10",19.885
"299","2008-03-11",20.360001
"300","2008-03-12",20.48
"301","2008-03-13",20.559999
"302","2008-03-14",20.120001
"303","2008-03-17",20.055
"304","2008-03-18",21.02
"305","2008-03-19",20.424999
"306","2008-03-20",20.41
"307","2008-03-24",20.844999
"308","2008-03-25",21.190001
"309","2008-03-26",20.575001
"310","2008-03-27",20.245001
"311","2008-03-28",20
"312","2008-03-31",20.139999
"313","2008-04-01",20.575001
"314","2008-04-02",20.5
"315","2008-04-03",20.360001
"316","2008-04-04",20.215
"317","2008-04-07",20.184999
"318","2008-04-08",20.34
"319","2008-04-09",20.040001
"320","2008-04-10",20.235001
"321","2008-04-11",19.690001
"322","2008-04-14",19.639999
"323","2008-04-15",19.885
"324","2008-04-16",20.695
"325","2008-04-17",20.52
"326","2008-04-18",20.82
"327","2008-04-21",20.965
"328","2008-04-22",20.684999
"329","2008-04-23",20.889999
"330","2008-04-24",21.16
"331","2008-04-25",21.445
"332","2008-04-28",21.754999
"333","2008-04-29",21.620001
"334","2008-04-30",21.77
"335","2008-05-01",21.865
"336","2008-05-02",21.764999
"337","2008-05-05",22
"338","2008-05-06",22.065001
"339","2008-05-07",21.655001
"340","2008-05-08",22.105
"341","2008-05-09",22.16
"342","2008-05-12",22.645
"343","2008-05-13",23.025
"344","2008-05-14",22.844999
"345","2008-05-15",23.245001
"346","2008-05-16",23.264999
"347","2008-05-19",23.459999
"348","2008-05-20",23.375
"349","2008-05-21",23.205
"350","2008-05-22",23.174999
"351","2008-05-23",23.26
"352","2008-05-27",23.635
"353","2008-05-28",25.025
"354","2008-05-29",25.25
"355","2008-05-30",25.74
"356","2008-06-02",25.485001
"357","2008-06-03",25.445
"358","2008-06-04",25.695
"359","2008-06-05",25.775
"360","2008-06-06",25.07
"361","2008-06-09",25.184999
"362","2008-06-10",24.825001
"363","2008-06-11",24.495001
"364","2008-06-12",24.655001
"365","2008-06-13",24.895
"366","2008-06-16",24.75
"367","2008-06-17",25.02
"368","2008-06-18",24.735001
"369","2008-06-19",25.219999
"370","2008-06-20",24.51
"371","2008-06-23",24.705
"372","2008-06-24",24.055
"373","2008-06-25",24.135
"374","2008-06-26",23.1
"375","2008-06-27",22.809999
"376","2008-06-30",22.32
"377","2008-07-01",21.940001
"378","2008-07-02",21.110001
"379","2008-07-03",21.530001
"380","2008-07-07",21.1
"381","2008-07-08",21.275
"382","2008-07-09",20.725
"383","2008-07-10",21.254999
"384","2008-07-11",21.16
"385","2008-07-14",21.379999
"386","2008-07-15",20.725
"387","2008-07-16",21.440001
"388","2008-07-17",21.795
"389","2008-07-18",21.565001
"390","2008-07-21",21.9
"391","2008-07-22",22.225
"392","2008-07-23",22.629999
"393","2008-07-24",21.895
"394","2008-07-25",21.965
"395","2008-07-28",21.805
"396","2008-07-29",22.1
"397","2008-07-30",22.92
"398","2008-07-31",22.555
"399","2008-08-01",22.215
"400","2008-08-04",21.924999
"401","2008-08-05",22.445
"402","2008-08-06",22.559999
"403","2008-08-07",22.455
"404","2008-08-08",22.865
"405","2008-08-11",22.959999
"406","2008-08-12",23.299999
"407","2008-08-13",23.305
"408","2008-08-14",23.969999
"409","2008-08-15",23.745001
"410","2008-08-18",23.254999
"411","2008-08-19",23.025
"412","2008-08-20",23.055
"413","2008-08-21",23.110001
"414","2008-08-22",23.049999
"415","2008-08-25",22.58
"416","2008-08-26",22.434999
"417","2008-08-27",22.715
"418","2008-08-28",22.415001
"419","2008-08-29",21.955
"420","2008-09-02",21.469999
"421","2008-09-03",21.004999
"422","2008-09-04",20.125
"423","2008-09-05",20.5
"424","2008-09-08",20.469999
"425","2008-09-09",19.610001
"426","2008-09-10",20.280001
"427","2008-09-11",20.4
"428","2008-09-12",21.08
"429","2008-09-15",20.684999
"430","2008-09-16",21.165001
"431","2008-09-17",21.275
"432","2008-09-18",22.68
"433","2008-09-19",23.555
"434","2008-09-22",23.025
"435","2008-09-23",22.094999
"436","2008-09-24",21.955
"437","2008-09-25",22.315001
"438","2008-09-26",21.695
"439","2008-09-29",20.6
"440","2008-09-30",20.955
"441","2008-10-01",20.530001
"442","2008-10-02",18.98
"443","2008-10-03",18.764999
"444","2008-10-06",18.07
"445","2008-10-07",17.360001
"446","2008-10-08",17.084999
"447","2008-10-09",16.219999
"448","2008-10-10",16.620001
"449","2008-10-13",18.459999
"450","2008-10-14",17.805
"451","2008-10-15",15.715
"452","2008-10-16",16.834999
"453","2008-10-17",17.08
"454","2008-10-20",17.68
"455","2008-10-21",17.254999
"456","2008-10-22",15.755
"457","2008-10-23",15.26
"458","2008-10-24",14.98
"459","2008-10-27",14.515
"460","2008-10-28",15.755
"461","2008-10-29",16.4
"462","2008-10-30",16.91
"463","2008-10-31",17.575001
"464","2008-11-03",17.32
"465","2008-11-04",17.865
"466","2008-11-05",16.700001
"467","2008-11-06",16.870001
"468","2008-11-07",17.5
"469","2008-11-10",17.135
"470","2008-11-11",16.295
"471","2008-11-12",15.31
"472","2008-11-13",16.15
"473","2008-11-14",14.365
"474","2008-11-17",14.615
"475","2008-11-18",14.77
"476","2008-11-19",13.51
"477","2008-11-20",12.19
"478","2008-11-21",13.04
"479","2008-11-24",13.885
"480","2008-11-25",14.81
"481","2008-11-26",16.84
"482","2008-11-28",17.110001
"483","2008-12-01",15.76
"484","2008-12-02",16.18
"485","2008-12-03",16.334999
"486","2008-12-04",15.8
"487","2008-12-05",16.684999
"488","2008-12-08",17.379999
"489","2008-12-09",17.275
"490","2008-12-10",16.344999
"491","2008-12-11",15.505
"492","2008-12-12",15.815
"493","2008-12-15",15.95
"494","2008-12-16",16.51
"495","2008-12-17",16.389999
"496","2008-12-18",16.01
"497","2008-12-19",16.395
"498","2008-12-22",15.565
"499","2008-12-23",15.68
"500","2008-12-24",15.735
"501","2008-12-26",16.135
"502","2008-12-29",15.715
"503","2008-12-30",16.565001
"504","2008-12-31",16.825001
"505","2009-01-02",17.035
"506","2009-01-05",16.905001
"507","2009-01-06",17.139999
"508","2009-01-07",16.809999
"509","2009-01-08",16.780001
"510","2009-01-09",16.360001
"511","2009-01-12",16.09
"512","2009-01-13",16.165001
"513","2009-01-14",15.435
"514","2009-01-15",15.865
"515","2009-01-16",16.045
"516","2009-01-20",15.185
"517","2009-01-21",16.040001
"518","2009-01-22",15.535
"519","2009-01-23",15.185
"520","2009-01-26",15.36
"521","2009-01-27",15.54
"522","2009-01-28",16.115
"523","2009-01-29",15.525
"524","2009-01-30",15.56
"525","2009-02-02",15.2
"526","2009-02-03",15.61
"527","2009-02-04",15.55
"528","2009-02-05",15.655
"529","2009-02-06",16.215
"530","2009-02-09",16.280001
"531","2009-02-10",15.56
"532","2009-02-11",15.51
"533","2009-02-12",15.545
"534","2009-02-13",15.515
"535","2009-02-17",14.915
"536","2009-02-18",15.03
"537","2009-02-19",14.675
"538","2009-02-20",14.45
"539","2009-02-23",13.57
"540","2009-02-24",14.35
"541","2009-02-25",14.13
"542","2009-02-26",12.605
"543","2009-02-27",12.205
"544","2009-03-02",11.665
"545","2009-03-03",11.68
"546","2009-03-04",12.215
"547","2009-03-05",11.445
"548","2009-03-06",11.31
"549","2009-03-09",11
"550","2009-03-10",11.78
"551","2009-03-11",12.195
"552","2009-03-12",12.6
"553","2009-03-13",12.525
"554","2009-03-16",12.785
"555","2009-03-17",13.22
"556","2009-03-18",13.68
"557","2009-03-19",12.88
"558","2009-03-20",12.35
"559","2009-03-23",13.62
"560","2009-03-24",13.52
"561","2009-03-25",13.605
"562","2009-03-26",14.255
"563","2009-03-27",13.91
"564","2009-03-30",13.36
"565","2009-03-31",13.42
"566","2009-04-01",13.82
"567","2009-04-02",14.875
"568","2009-04-03",14.975
"569","2009-04-06",14.65
"570","2009-04-07",14.35
"571","2009-04-08",14.48
"572","2009-04-09",15.56
"573","2009-04-13",15.33
"574","2009-04-14",15.03
"575","2009-04-15",15.09
"576","2009-04-16",15.7
"577","2009-04-17",15.6
"578","2009-04-20",14.615
"579","2009-04-21",15.175
"580","2009-04-22",15.655
"581","2009-04-23",15.685
"582","2009-04-24",16.370001
"583","2009-04-27",15.86
"584","2009-04-28",15.93
"585","2009-04-29",16.655001
"586","2009-04-30",16.495001
"587","2009-05-01",16.254999
"588","2009-05-04",17.145
"589","2009-05-05",16.82
"590","2009-05-06",17.145
"591","2009-05-07",16.639999
"592","2009-05-08",17.275
"593","2009-05-11",17.184999
"594","2009-05-12",16.99
"595","2009-05-13",16.1
"596","2009-05-14",16.315001
"597","2009-05-15",16.395
"598","2009-05-18",16.795
"599","2009-05-19",16.610001
"600","2009-05-20",16.264999
"601","2009-05-21",15.745
"602","2009-05-22",15.805
"603","2009-05-26",16.635
"604","2009-05-27",16.155001
"605","2009-05-28",16.514999
"606","2009-05-29",16.844999
"607","2009-06-01",17.950001
"608","2009-06-02",18
"609","2009-06-03",17.879999
"610","2009-06-04",18.059999
"611","2009-06-05",18.309999
"612","2009-06-08",18.295
"613","2009-06-09",18.665001
"614","2009-06-10",18.389999
"615","2009-06-11",18.665001
"616","2009-06-12",18.495001
"617","2009-06-15",17.795
"618","2009-06-16",17.58
"619","2009-06-17",17.475
"620","2009-06-18",17.575001
"621","2009-06-19",17.295
"622","2009-06-22",16.625
"623","2009-06-23",16.52
"624","2009-06-24",16.73
"625","2009-06-25",17.125
"626","2009-06-26",17.469999
"627","2009-06-29",17.455
"628","2009-06-30",17.32
"629","2009-07-01",17.700001
"630","2009-07-02",16.995001
"631","2009-07-06",16.74
"632","2009-07-07",16.025
"633","2009-07-08",16.045
"634","2009-07-09",16.129999
"635","2009-07-10",16
"636","2009-07-13",16.514999
"637","2009-07-14",16.76
"638","2009-07-15",17.395
"639","2009-07-16",17.690001
"640","2009-07-17",17.584999
"641","2009-07-20",18.040001
"642","2009-07-21",18.245001
"643","2009-07-22",18.184999
"644","2009-07-23",19.014999
"645","2009-07-24",19.025
"646","2009-07-27",19.1
"647","2009-07-28",18.875
"648","2009-07-29",18.775
"649","2009-07-30",19.094999
"650","2009-07-31",19.004999
"651","2009-08-03",19.465
"652","2009-08-04",19.68
"653","2009-08-05",19.605
"654","2009-08-06",19.275
"655","2009-08-07",19.73
"656","2009-08-10",19.635
"657","2009-08-11",19.325001
"658","2009-08-12",19.665001
"659","2009-08-13",19.809999
"660","2009-08-14",19.23
"661","2009-08-17",18.620001
"662","2009-08-18",18.959999
"663","2009-08-19",19.07
"664","2009-08-20",19.365
"665","2009-08-21",19.754999
"666","2009-08-24",19.5
"667","2009-08-25",19.49
"668","2009-08-26",19.375
"669","2009-08-27",19.52
"670","2009-08-28",19.184999
"671","2009-08-31",18.785
"672","2009-09-01",18.465
"673","2009-09-02",17.389999
"674","2009-09-03",17.745001
"675","2009-09-04",17.934999
"676","2009-09-08",17.995001
"677","2009-09-09",18.030001
"678","2009-09-10",17.975
"679","2009-09-11",18.055
"680","2009-09-14",18
"681","2009-09-15",18
"682","2009-09-16",18.235001
"683","2009-09-17",17.975
"684","2009-09-18",18.344999
"685","2009-09-21",17.92
"686","2009-09-22",17.85
"687","2009-09-23",17.655001
"688","2009-09-24",17.5
"689","2009-09-25",17.360001
"690","2009-09-28",17.695
"691","2009-09-29",17.639999
"692","2009-09-30",17.315001
"693","2009-10-01",16.715
"694","2009-10-02",16.440001
"695","2009-10-05",16.754999
"696","2009-10-06",16.915001
"697","2009-10-07",16.754999
"698","2009-10-08",16.93
"699","2009-10-09",17.15
"700","2009-10-12",17.049999
"701","2009-10-13",16.860001
"702","2009-10-14",16.905001
"703","2009-10-15",18.26
"704","2009-10-16",18.615
"705","2009-10-19",19.195
"706","2009-10-20",19.08
"707","2009-10-21",18.959999
"708","2009-10-22",19.219999
"709","2009-10-23",18.855
"710","2009-10-26",18.610001
"711","2009-10-27",18.540001
"712","2009-10-28",17.959999
"713","2009-10-29",18.385
"714","2009-10-30",17.834999
"715","2009-11-02",17.855
"716","2009-11-03",19.129999
"717","2009-11-04",18.93
"718","2009-11-05",19.440001
"719","2009-11-06",19.084999
"720","2009-11-09",19.68
"721","2009-11-10",19.559999
"722","2009-11-11",19.594999
"723","2009-11-12",19.299999
"724","2009-11-13",19.459999
"725","2009-11-16",20.355
"726","2009-11-17",20.684999
"727","2009-11-18",20.73
"728","2009-11-19",22.365
"729","2009-11-20",22.059999
"730","2009-11-23",21.955
"731","2009-11-24",21.915001
"732","2009-11-25",21.950001
"733","2009-11-27",21.434999
"734","2009-11-30",21.25
"735","2009-12-01",21.469999
"736","2009-12-02",21.18
"737","2009-12-03",21.059999
"738","2009-12-04",21.375
"739","2009-12-07",21.190001
"740","2009-12-08",21.004999
"741","2009-12-09",20.91
"742","2009-12-10",21.025
"743","2009-12-11",21.200001
"744","2009-12-14",21.315001
"745","2009-12-15",21.379999
"746","2009-12-16",21.424999
"747","2009-12-17",20.9
"748","2009-12-18",20.975
"749","2009-12-21",21.139999
"750","2009-12-22",21.465
"751","2009-12-23",21.754999
"752","2009-12-24",21.745001
"753","2009-12-28",21.775
"754","2009-12-29",21.690001
"755","2009-12-30",21.51
"756","2009-12-31",21.27
"757","2010-01-04",21.440001
"758","2010-01-05",20.955
"759","2010-01-06",21.125
"760","2010-01-07",21.385
"761","2010-01-08",21.485001
"762","2010-01-11",21.525
"763","2010-01-12",21.299999
"764","2010-01-13",21.415001
"765","2010-01-14",21.135
"766","2010-01-15",20.855
"767","2010-01-19",21.155001
"768","2010-01-20",20.790001
"769","2010-01-21",20.49
"770","2010-01-22",20.205
"771","2010-01-25",19.995001
"772","2010-01-26",19.834999
"773","2010-01-27",19.709999
"774","2010-01-28",19.41
"775","2010-01-29",19.120001
"776","2010-02-01",19.690001
"777","2010-02-02",19.82
"778","2010-02-03",19.665001
"779","2010-02-04",19.145
"780","2010-02-05",19.110001
"781","2010-02-08",19.084999
"782","2010-02-09",19.344999
"783","2010-02-10",19.280001
"784","2010-02-11",19.525
"785","2010-02-12",19.834999
"786","2010-02-16",20.055
"787","2010-02-17",20.18
"788","2010-02-18",20.52
"789","2010-02-19",20.434999
"790","2010-02-22",20.780001
"791","2010-02-23",20.41
"792","2010-02-24",20.655001
"793","2010-02-25",20.565001
"794","2010-02-26",20.629999
"795","2010-03-01",20.885
"796","2010-03-02",21.07
"797","2010-03-03",21.135
"798","2010-03-04",21.174999
"799","2010-03-05",21.555
"800","2010-03-08",21.719999
"801","2010-03-09",22.059999
"802","2010-03-10",22.24
"803","2010-03-11",22.215
"804","2010-03-12",22.370001
"805","2010-03-15",22.275
"806","2010-03-16",22.48
"807","2010-03-17",22.565001
"808","2010-03-18",22.690001
"809","2010-03-19",22.655001
"810","2010-03-22",22.674999
"811","2010-03-23",22.99
"812","2010-03-24",22.525
"813","2010-03-25",22.584999
"814","2010-03-26",22.965
"815","2010-03-29",22.940001
"816","2010-03-30",22.959999
"817","2010-03-31",22.559999
"818","2010-04-01",22.780001
"819","2010-04-05",23.245001
"820","2010-04-06",23.215
"821","2010-04-07",23.325001
"822","2010-04-08",22.98
"823","2010-04-09",23.24
"824","2010-04-12",23.174999
"825","2010-04-13",23.125
"826","2010-04-14",23.190001
"827","2010-04-15",23.084999
"828","2010-04-16",23.025
"829","2010-04-19",22.895
"830","2010-04-20",22.985001
"831","2010-04-21",22.945
"832","2010-04-22",23.34
"833","2010-04-23",23.365
"834","2010-04-26",23.405001
"835","2010-04-27",22.945
"836","2010-04-28",22.780001
"837","2010-04-29",22.965
"838","2010-04-30",23.15
"839","2010-05-03",23.434999
"840","2010-05-04",22.865
"841","2010-05-05",22.26
"842","2010-05-06",21.504999
"843","2010-05-07",21.02
"844","2010-05-10",22.385
"845","2010-05-11",22.24
"846","2010-05-12",23.049999
"847","2010-05-13",22.879999
"848","2010-05-14",22.215
"849","2010-05-17",22.1
"850","2010-05-18",21.684999
"851","2010-05-19",21.889999
"852","2010-05-20",20.809999
"853","2010-05-21",21.129999
"854","2010-05-24",21.084999
"855","2010-05-25",21.285
"856","2010-05-26",21.35
"857","2010-05-27",22.195
"858","2010-05-28",21.575001
"859","2010-06-01",21.450001
"860","2010-06-02",21.99
"861","2010-06-03",22.01
"862","2010-06-04",21.040001
"863","2010-06-07",20.525
"864","2010-06-08",20.83
"865","2010-06-09",21.01
"866","2010-06-10",21.705
"867","2010-06-11",21.790001
"868","2010-06-14",21.825001
"869","2010-06-15",22.4
"870","2010-06-16",22.49
"871","2010-06-17",22.405001
"872","2010-06-18",22.334999
"873","2010-06-21",22.334999
"874","2010-06-22",21.565001
"875","2010-06-23",21.709999
"876","2010-06-24",21.475
"877","2010-06-25",21.955
"878","2010-06-28",21.995001
"879","2010-06-29",21.450001
"880","2010-06-30",21.325001
"881","2010-07-01",20.99
"882","2010-07-02",21.09
"883","2010-07-06",21.004999
"884","2010-07-07",21.645
"885","2010-07-08",21.809999
"886","2010-07-09",21.99
"887","2010-07-12",21.809999
"888","2010-07-13",22.315001
"889","2010-07-14",22.155001
"890","2010-07-15",22.219999
"891","2010-07-16",21.565001
"892","2010-07-19",21.809999
"893","2010-07-20",22.129999
"894","2010-07-21",22.225
"895","2010-07-22",23.309999
"896","2010-07-23",23.495001
"897","2010-07-26",23.834999
"898","2010-07-27",23.655001
"899","2010-07-28",23.565001
"900","2010-07-29",23.549999
"901","2010-07-30",23.735001
"902","2010-08-02",23.905001
"903","2010-08-03",23.469999
"904","2010-08-04",23.559999
"905","2010-08-05",22.57
"906","2010-08-06",22.68
"907","2010-08-09",22.815001
"908","2010-08-10",22.674999
"909","2010-08-11",22.145
"910","2010-08-12",22.125
"911","2010-08-13",21.719999
"912","2010-08-16",21.74
"913","2010-08-17",22.27
"914","2010-08-18",22.145
"915","2010-08-19",21.610001
"916","2010-08-20",21.629999
"917","2010-08-23",21.450001
"918","2010-08-24",21.225
"919","2010-08-25",21.254999
"920","2010-08-26",21.129999
"921","2010-08-27",21.68
"922","2010-08-30",21.440001
"923","2010-08-31",20.950001
"924","2010-09-01",21.42
"925","2010-09-02",21.745001
"926","2010-09-03",22.1
"927","2010-09-07",21.780001
"928","2010-09-08",21.915001
"929","2010-09-09",22.035
"930","2010-09-10",21.975
"931","2010-09-13",22.285
"932","2010-09-14",22.129999
"933","2010-09-15",22.334999
"934","2010-09-16",22.434999
"935","2010-09-17",22.514999
"936","2010-09-20",23.035
"937","2010-09-21",23.129999
"938","2010-09-22",22.85
"939","2010-09-23",22.799999
"940","2010-09-24",23.355
"941","2010-09-27",23.365
"942","2010-09-28",23.57
"943","2010-09-29",23.455
"944","2010-09-30",23.565001
"945","2010-10-01",23.605
"946","2010-10-04",23.129999
"947","2010-10-05",23.549999
"948","2010-10-06",23.52
"949","2010-10-07",23.424999
"950","2010-10-08",23.695
"951","2010-10-11",23.700001
"952","2010-10-12",23.735001
"953","2010-10-13",24.084999
"954","2010-10-14",23.924999
"955","2010-10-15",23.815001
"956","2010-10-18",23.865
"957","2010-10-19",23.555
"958","2010-10-20",23.99
"959","2010-10-21",24.584999
"960","2010-10-22",24.705
"961","2010-10-25",24.92
"962","2010-10-26",24.459999
"963","2010-10-27",24.205
"964","2010-10-28",24.254999
"965","2010-10-29",24.360001
"966","2010-11-01",24.495001
"967","2010-11-02",24.879999
"968","2010-11-03",24.940001
"969","2010-11-04",25.41
