"","date","EGHT"
"325","2008-04-17",1.16
"326","2008-04-18",1.17
"327","2008-04-21",1.13
"328","2008-04-22",1.15
"329","2008-04-23",1.15
"330","2008-04-24",1.13
"331","2008-04-25",1.1
"332","2008-04-28",1.14
"333","2008-04-29",1.13
"334","2008-04-30",1.13
"335","2008-05-01",1.16
"336","2008-05-02",1.14
"337","2008-05-05",1.12
"338","2008-05-06",1.13
"339","2008-05-07",1.15
"340","2008-05-08",1.16
"341","2008-05-09",1.16
"342","2008-05-12",1.16
"343","2008-05-13",1.15
"344","2008-05-14",1.15
"345","2008-05-15",1.13
"346","2008-05-16",1.14
"347","2008-05-19",1.13
"348","2008-05-20",1.15
"349","2008-05-21",1.17
"350","2008-05-22",1.18
"351","2008-05-23",1.19
"352","2008-05-27",1.17
"353","2008-05-28",1.19
"354","2008-05-29",1.22
"355","2008-05-30",1.16
"356","2008-06-02",1.18
"357","2008-06-03",1.17
"358","2008-06-04",1.19
"359","2008-06-05",1.16
"360","2008-06-06",1.17
"361","2008-06-09",1.13
"362","2008-06-10",1.16
"363","2008-06-11",1.17
"364","2008-06-12",1.16
"365","2008-06-13",1.19
"366","2008-06-16",1.19
"367","2008-06-17",1.19
"368","2008-06-18",1.27
"369","2008-06-19",1.26
"370","2008-06-20",1.26
"371","2008-06-23",1.22
"372","2008-06-24",1.19
"373","2008-06-25",1.18
"374","2008-06-26",1.15
"375","2008-06-27",1.16
"376","2008-06-30",1.14
"377","2008-07-01",1.11
"378","2008-07-02",1.1
"379","2008-07-03",1.08
"380","2008-07-07",1.06
"381","2008-07-08",1.14
"382","2008-07-09",1.08
"383","2008-07-10",1.09
"384","2008-07-11",1.07
"385","2008-07-14",1.07
"386","2008-07-15",0.98
"387","2008-07-16",1.01
"388","2008-07-17",1.03
"389","2008-07-18",1.04
"390","2008-07-21",1.01
"391","2008-07-22",1.05
"392","2008-07-23",1.05
"393","2008-07-24",1.04
"394","2008-07-25",1.06
"395","2008-07-28",1.08
"396","2008-07-29",1.08
"397","2008-07-30",1.09
"398","2008-07-31",1.12
"399","2008-08-01",1.1
"400","2008-08-04",1.08
"401","2008-08-05",1.03
"402","2008-08-06",1.04
"403","2008-08-07",1.05
"404","2008-08-08",1.09
"405","2008-08-11",1.08
"406","2008-08-12",1.06
"407","2008-08-13",1.06
"408","2008-08-14",1.08
"409","2008-08-15",1.08
"410","2008-08-18",1.11
"411","2008-08-19",1.1
"412","2008-08-20",1.11
"413","2008-08-21",1.07
"414","2008-08-22",1.08
"415","2008-08-25",1.1
"416","2008-08-26",1.06
"417","2008-08-27",1.07
"418","2008-08-28",1.06
"419","2008-08-29",1.03
"420","2008-09-02",1.05
"421","2008-09-03",1.02
"422","2008-09-04",1.03
"423","2008-09-05",1.01
"424","2008-09-08",1.08
"425","2008-09-09",1.02
"426","2008-09-10",0.98
"427","2008-09-11",0.95
"428","2008-09-12",0.98
"429","2008-09-15",0.97
"430","2008-09-16",0.95
"431","2008-09-17",0.93
"432","2008-09-18",0.94
"433","2008-09-19",1
"434","2008-09-22",0.97
"435","2008-09-23",0.95
"436","2008-09-24",0.95
"437","2008-09-25",0.94
"438","2008-09-26",0.93
"439","2008-09-29",0.9
"440","2008-09-30",0.87
"441","2008-10-01",0.83
"442","2008-10-02",0.86
"443","2008-10-03",0.85
"444","2008-10-06",0.74
"445","2008-10-07",0.71
"446","2008-10-08",0.7
"447","2008-10-09",0.69
"448","2008-10-10",0.68
"449","2008-10-13",0.7
"450","2008-10-14",0.74
"451","2008-10-15",0.74
"452","2008-10-16",0.76
"453","2008-10-17",0.81
"454","2008-10-20",0.88
"455","2008-10-21",0.9
"456","2008-10-22",0.89
"457","2008-10-23",0.82
"458","2008-10-24",0.76
"459","2008-10-27",0.72
"460","2008-10-28",0.71
"461","2008-10-29",0.76
"462","2008-10-30",0.78
"463","2008-10-31",0.72
"464","2008-11-03",0.68
"465","2008-11-04",0.68
"466","2008-11-05",0.63
"467","2008-11-06",0.63
"468","2008-11-07",0.63
"469","2008-11-10",0.64
"470","2008-11-11",0.61
"471","2008-11-12",0.59
"472","2008-11-13",0.59
"473","2008-11-14",0.57
"474","2008-11-17",0.62
"475","2008-11-18",0.59
"476","2008-11-19",0.53
"477","2008-11-20",0.43
"478","2008-11-21",0.49
"479","2008-11-24",0.49
"480","2008-11-25",0.47
"481","2008-11-26",0.47
"482","2008-11-28",0.46
"483","2008-12-01",0.43
"484","2008-12-02",0.45
"485","2008-12-03",0.43
"486","2008-12-04",0.42
"487","2008-12-05",0.42
"488","2008-12-08",0.44
"489","2008-12-09",0.46
"490","2008-12-10",0.46
"491","2008-12-11",0.44
"492","2008-12-12",0.45
"493","2008-12-15",0.44
"494","2008-12-16",0.47
"495","2008-12-17",0.47
"496","2008-12-18",0.47
"497","2008-12-19",0.42
"498","2008-12-22",0.45
"499","2008-12-23",0.42
"500","2008-12-24",0.46
"501","2008-12-26",0.43
"502","2008-12-29",0.45
"503","2008-12-30",0.45
"504","2008-12-31",0.48
"505","2009-01-02",0.45
"506","2009-01-05",0.53
"507","2009-01-06",0.59
"508","2009-01-07",0.59
"509","2009-01-08",0.62
"510","2009-01-09",0.63
"511","2009-01-12",0.61
"512","2009-01-13",0.65
"513","2009-01-14",0.65
"514","2009-01-15",0.52
"515","2009-01-16",0.58
"516","2009-01-20",0.61
"517","2009-01-21",0.56
"518","2009-01-22",0.55
"519","2009-01-23",0.56
"520","2009-01-26",0.53
"521","2009-01-27",0.55
"522","2009-01-28",0.56
"523","2009-01-29",0.51
"524","2009-01-30",0.6
"525","2009-02-02",0.58
"526","2009-02-03",0.55
"527","2009-02-04",0.57
"528","2009-02-05",0.55
"529","2009-02-06",0.57
"530","2009-02-09",0.55
"531","2009-02-10",0.57
"532","2009-02-11",0.52
"533","2009-02-12",0.53
"534","2009-02-13",0.55
"535","2009-02-17",0.54
"536","2009-02-18",0.54
"537","2009-02-19",0.5
"538","2009-02-20",0.5
"539","2009-02-23",0.48
"540","2009-02-24",0.49
"541","2009-02-25",0.48
"542","2009-02-26",0.48
"543","2009-02-27",0.5
"544","2009-03-02",0.49
"545","2009-03-03",0.49
"546","2009-03-04",0.48
"547","2009-03-05",0.48
"548","2009-03-06",0.46
"549","2009-03-09",0.45
"550","2009-03-10",0.45
"551","2009-03-11",0.48
"552","2009-03-12",0.49
"553","2009-03-13",0.5
"554","2009-03-16",0.48
"555","2009-03-17",0.5
"556","2009-03-18",0.51
"557","2009-03-19",0.51
"558","2009-03-20",0.5
"559","2009-03-23",0.53
"560","2009-03-24",0.52
"561","2009-03-25",0.51
"562","2009-03-26",0.51
"563","2009-03-27",0.51
"564","2009-03-30",0.54
"565","2009-03-31",0.57
"566","2009-04-01",0.6
"567","2009-04-02",0.77
"568","2009-04-03",0.8
"569","2009-04-06",0.85
"570","2009-04-07",0.79
"571","2009-04-08",0.7
"572","2009-04-09",0.78
"573","2009-04-13",0.71
"574","2009-04-14",0.71
"575","2009-04-15",0.71
"576","2009-04-16",0.74
"577","2009-04-17",0.74
"578","2009-04-20",0.75
"579","2009-04-21",0.76
"580","2009-04-22",0.79
"581","2009-04-23",0.76
"582","2009-04-24",0.76
"583","2009-04-27",0.73
"584","2009-04-28",0.72
"585","2009-04-29",0.71
"586","2009-04-30",0.75
"587","2009-05-01",0.7
"588","2009-05-04",0.75
"589","2009-05-05",0.76
"590","2009-05-06",0.76
"591","2009-05-07",0.75
"592","2009-05-08",0.74
"593","2009-05-11",0.74
"594","2009-05-12",0.73
"595","2009-05-13",0.71
"596","2009-05-14",0.71
"597","2009-05-15",0.7
"598","2009-05-18",0.7
"599","2009-05-19",0.71
"600","2009-05-20",0.72
"601","2009-05-21",0.72
"602","2009-05-22",0.64
"603","2009-05-26",0.61
"604","2009-05-27",0.61
"605","2009-05-28",0.6
"606","2009-05-29",0.68
"607","2009-06-01",0.67
"608","2009-06-02",0.66
"609","2009-06-03",0.65
"610","2009-06-04",0.66
"611","2009-06-05",0.66
"612","2009-06-08",0.66
"613","2009-06-09",0.67
"614","2009-06-10",0.65
"615","2009-06-11",0.66
"616","2009-06-12",0.64
"617","2009-06-15",0.63
"618","2009-06-16",0.62
"619","2009-06-17",0.63
"620","2009-06-18",0.62
"621","2009-06-19",0.61
"622","2009-06-22",0.6
"623","2009-06-23",0.62
"624","2009-06-24",0.6
"625","2009-06-25",0.62
"626","2009-06-26",0.58
"627","2009-06-29",0.58
"628","2009-06-30",0.6
"629","2009-07-01",0.62
"630","2009-07-02",0.6
"631","2009-07-06",0.61
"632","2009-07-07",0.61
"633","2009-07-08",0.62
"634","2009-07-09",0.62
"635","2009-07-10",0.64
"636","2009-07-13",0.62
"637","2009-07-14",0.64
"638","2009-07-15",0.66
"639","2009-07-16",0.63
"640","2009-07-17",0.65
"641","2009-07-20",0.7
"642","2009-07-21",0.7
"643","2009-07-22",0.68
"644","2009-07-23",0.65
"645","2009-07-24",0.69
"646","2009-07-27",0.8
"647","2009-07-28",0.74
"648","2009-07-29",0.74
"649","2009-07-30",0.75
"650","2009-07-31",0.73
"651","2009-08-03",0.75
"652","2009-08-04",0.75
"653","2009-08-05",0.77
"654","2009-08-06",0.75
"655","2009-08-07",0.73
"656","2009-08-10",0.73
"657","2009-08-11",0.71
"658","2009-08-12",0.7
"659","2009-08-13",0.73
"660","2009-08-14",0.72
"661","2009-08-17",0.71
"662","2009-08-18",0.71
"663","2009-08-19",0.74
"664","2009-08-20",0.74
"665","2009-08-21",0.74
"666","2009-08-24",0.76
"667","2009-08-25",1.05
"668","2009-08-26",0.92
"669","2009-08-27",0.99
"670","2009-08-28",0.93
"671","2009-08-31",0.92
"672","2009-09-01",0.89
"673","2009-09-02",0.94
"674","2009-09-03",0.92
"675","2009-09-04",0.93
"676","2009-09-08",0.95
"677","2009-09-09",0.91
"678","2009-09-10",0.93
"679","2009-09-11",0.92
"680","2009-09-14",0.93
"681","2009-09-15",0.92
"682","2009-09-16",0.92
"683","2009-09-17",0.91
"684","2009-09-18",0.86
"685","2009-09-21",0.93
"686","2009-09-22",0.94
"687","2009-09-23",0.94
"688","2009-09-24",0.93
"689","2009-09-25",0.9
"690","2009-09-28",0.87
"691","2009-09-29",0.88
"692","2009-09-30",0.88
"693","2009-10-01",0.89
"694","2009-10-02",0.9
"695","2009-10-05",0.91
"696","2009-10-06",0.91
"697","2009-10-07",1.03
"698","2009-10-08",1.1
"699","2009-10-09",1.2
"700","2009-10-12",1.3
"701","2009-10-13",1.29
"702","2009-10-14",1.28
"703","2009-10-15",1.26
"704","2009-10-16",1.16
"705","2009-10-19",1.18
"706","2009-10-20",1.18
"707","2009-10-21",1.22
"708","2009-10-22",1.2
"709","2009-10-23",1.2
"710","2009-10-26",1.18
"711","2009-10-27",1.16
"712","2009-10-28",1.1
"713","2009-10-29",1.2
"714","2009-10-30",1.18
"715","2009-11-02",1.13
"716","2009-11-03",1.17
"717","2009-11-04",1.15
"718","2009-11-05",1.15
"719","2009-11-06",1.14
"720","2009-11-09",1.1
"721","2009-11-10",1.1
"722","2009-11-11",1.13
"723","2009-11-12",1.1
"724","2009-11-13",1.1
"725","2009-11-16",1.1
"726","2009-11-17",1.07
"727","2009-11-18",1.07
"728","2009-11-19",1.1
"729","2009-11-20",1.08
"730","2009-11-23",1.07
"731","2009-11-24",1.07
"732","2009-11-25",1.1
"733","2009-11-27",1.12
"734","2009-11-30",1.14
"735","2009-12-01",1.4
"736","2009-12-02",1.3
"737","2009-12-03",1.25
"738","2009-12-04",1.22
"739","2009-12-07",1.25
"740","2009-12-08",1.2
"741","2009-12-09",1.19
"742","2009-12-10",1.18
"743","2009-12-11",1.19
"744","2009-12-14",1.19
"745","2009-12-15",1.24
"746","2009-12-16",1.45
"747","2009-12-17",1.33
"748","2009-12-18",1.41
"749","2009-12-21",1.41
"750","2009-12-22",1.37
"751","2009-12-23",1.43
"752","2009-12-24",1.47
"753","2009-12-28",1.44
"754","2009-12-29",1.42
"755","2009-12-30",1.45
"756","2009-12-31",1.5
"757","2010-01-04",1.55
"758","2010-01-05",1.57
"759","2010-01-06",1.6
"760","2010-01-07",1.63
"761","2010-01-08",1.6
"762","2010-01-11",1.55
"763","2010-01-12",1.45
"764","2010-01-13",1.5
"765","2010-01-14",1.39
"766","2010-01-15",1.37
"767","2010-01-19",1.35
"768","2010-01-20",1.34
"769","2010-01-21",1.35
"770","2010-01-22",1.32
"771","2010-01-25",1.21
"772","2010-01-26",1.21
"773","2010-01-27",1.3
"774","2010-01-28",1.2
"775","2010-01-29",1.21
"776","2010-02-01",1.27
"777","2010-02-02",1.26
"778","2010-02-03",1.27
"779","2010-02-04",1.26
"780","2010-02-05",1.26
"781","2010-02-08",1.26
"782","2010-02-09",1.26
"783","2010-02-10",1.26
"784","2010-02-11",1.3
"785","2010-02-12",1.39
"786","2010-02-16",1.36
"787","2010-02-17",1.34
"788","2010-02-18",1.34
"789","2010-02-19",1.36
"790","2010-02-22",1.38
"791","2010-02-23",1.39
"792","2010-02-24",1.33
"793","2010-02-25",1.34
"794","2010-02-26",1.34
"795","2010-03-01",1.29
"796","2010-03-02",1.32
"797","2010-03-03",1.3
"798","2010-03-04",1.31
"799","2010-03-05",1.28
"800","2010-03-08",1.26
"801","2010-03-09",1.29
"802","2010-03-10",1.31
"803","2010-03-11",1.3
"804","2010-03-12",1.31
"805","2010-03-15",1.27
"806","2010-03-16",1.29
"807","2010-03-17",1.26
"808","2010-03-18",1.26
"809","2010-03-19",1.25
"810","2010-03-22",1.33
"811","2010-03-23",1.32
"812","2010-03-24",1.4
"813","2010-03-25",1.46
"814","2010-03-26",1.41
"815","2010-03-29",1.39
"816","2010-03-30",1.38
"817","2010-03-31",1.45
"818","2010-04-01",1.42
"819","2010-04-05",1.51
"820","2010-04-06",1.53
"821","2010-04-07",1.54
"822","2010-04-08",1.55
"823","2010-04-09",1.55
"824","2010-04-12",1.53
"825","2010-04-13",1.52
"826","2010-04-14",1.48
"827","2010-04-15",1.51
"828","2010-04-16",1.5
"829","2010-04-19",1.49
"830","2010-04-20",1.48
"831","2010-04-21",1.48
"832","2010-04-22",1.48
"833","2010-04-23",1.46
"834","2010-04-26",1.47
"835","2010-04-27",1.35
"836","2010-04-28",1.34
"837","2010-04-29",1.39
"838","2010-04-30",1.39
"839","2010-05-03",1.41
"840","2010-05-04",1.23
"841","2010-05-05",1.33
"842","2010-05-06",1.28
"843","2010-05-07",1.21
"844","2010-05-10",1.22
"845","2010-05-11",1.21
"846","2010-05-12",1.22
"847","2010-05-13",1.25
"848","2010-05-14",1.2
"849","2010-05-17",1.2
"850","2010-05-18",1.21
"851","2010-05-19",1.22
"852","2010-05-20",1.14
"853","2010-05-21",1.17
"854","2010-05-24",1.17
"855","2010-05-25",1.17
"856","2010-05-26",1.18
"857","2010-05-27",1.32
"858","2010-05-28",1.32
"859","2010-06-01",1.27
"860","2010-06-02",1.38
"861","2010-06-03",1.44
"862","2010-06-04",1.37
"863","2010-06-07",1.29
"864","2010-06-08",1.28
"865","2010-06-09",1.29
"866","2010-06-10",1.31
"867","2010-06-11",1.32
"868","2010-06-14",1.34
"869","2010-06-15",1.38
"870","2010-06-16",1.42
"871","2010-06-17",1.5
"872","2010-06-18",1.53
"873","2010-06-21",1.41
"874","2010-06-22",1.35
"875","2010-06-23",1.35
"876","2010-06-24",1.35
"877","2010-06-25",1.41
"878","2010-06-28",1.35
"879","2010-06-29",1.3
"880","2010-06-30",1.25
"881","2010-07-01",1.31
"882","2010-07-02",1.25
"883","2010-07-06",1.31
"884","2010-07-07",1.35
"885","2010-07-08",1.34
"886","2010-07-09",1.3
"887","2010-07-12",1.35
"888","2010-07-13",1.35
"889","2010-07-14",1.4
"890","2010-07-15",1.43
"891","2010-07-16",1.37
"892","2010-07-19",1.35
"893","2010-07-20",1.36
"894","2010-07-21",1.44
"895","2010-07-22",1.45
"896","2010-07-23",1.48
"897","2010-07-26",1.43
"898","2010-07-27",1.41
"899","2010-07-28",1.49
"900","2010-07-29",1.47
"901","2010-07-30",1.43
"902","2010-08-02",1.46
"903","2010-08-03",1.4
"904","2010-08-04",1.41
"905","2010-08-05",1.38
"906","2010-08-06",1.43
"907","2010-08-09",1.4
"908","2010-08-10",1.33
"909","2010-08-11",1.33
"910","2010-08-12",1.36
"911","2010-08-13",1.38
"912","2010-08-16",1.33
"913","2010-08-17",1.37
"914","2010-08-18",1.39
"915","2010-08-19",1.42
"916","2010-08-20",1.42
"917","2010-08-23",1.39
"918","2010-08-24",1.36
"919","2010-08-25",1.42
"920","2010-08-26",1.43
"921","2010-08-27",1.42
"922","2010-08-30",1.39
"923","2010-08-31",1.37
"924","2010-09-01",1.42
"925","2010-09-02",1.58
"926","2010-09-03",1.64
"927","2010-09-07",1.66
"928","2010-09-08",1.77
"929","2010-09-09",1.6
"930","2010-09-10",1.68
"931","2010-09-13",1.66
"932","2010-09-14",1.71
"933","2010-09-15",1.76
"934","2010-09-16",1.82
"935","2010-09-17",1.85
"936","2010-09-20",1.85
"937","2010-09-21",1.91
"938","2010-09-22",1.92
"939","2010-09-23",1.96
"940","2010-09-24",2
"941","2010-09-27",2.2
"942","2010-09-28",2.09
"943","2010-09-29",2.04
"944","2010-09-30",2.15
"945","2010-10-01",2.2
"946","2010-10-04",2.26
"947","2010-10-05",2.4
"948","2010-10-06",2.17
"949","2010-10-07",2.27
"950","2010-10-08",2.3
"951","2010-10-11",2.27
"952","2010-10-12",2.19
"953","2010-10-13",2.26
"954","2010-10-14",2.23
"955","2010-10-15",2.27
"956","2010-10-18",2.42
"957","2010-10-19",2.34
"958","2010-10-20",2.37
"959","2010-10-21",2.49
"960","2010-10-22",2.71
"961","2010-10-25",2.88
"962","2010-10-26",2.88
"963","2010-10-27",2.82
"964","2010-10-28",2.82
"965","2010-10-29",2.9
"966","2010-11-01",2.79
"967","2010-11-02",2.83
"968","2010-11-03",2.84
"969","2010-11-04",2.92
"970","2010-11-05",2.98
"971","2010-11-08",3.2
"972","2010-11-09",3.16
"973","2010-11-10",3.3
"974","2010-11-11",3.25
"975","2010-11-12",3.15
"976","2010-11-15",2.99
"977","2010-11-16",2.9
"978","2010-11-17",3.04
"979","2010-11-18",2.97
"980","2010-11-19",2.96
"981","2010-11-22",3.02
"982","2010-11-23",2.96
"983","2010-11-24",2.97
"984","2010-11-26",2.88
"985","2010-11-29",2.83
"986","2010-11-30",2.64
"987","2010-12-01",2.8
"988","2010-12-02",2.75
"989","2010-12-03",2.61
"990","2010-12-06",2.36
"991","2010-12-07",2.24
"992","2010-12-08",2.33
"993","2010-12-09",2.28
"994","2010-12-10",2.23
"995","2010-12-13",2.28
"996","2010-12-14",2.25
"997","2010-12-15",2.25
"998","2010-12-16",2.31
"999","2010-12-17",2.28
