"","date","ARD"
"274","2018-04-16",19
"275","2018-04-17",18.99
"276","2018-04-18",19.02
"277","2018-04-19",18.950001
"278","2018-04-20",18.76
"279","2018-04-23",18.58
"280","2018-04-24",18.58
"281","2018-04-25",18.52
"282","2018-04-26",19.68
"283","2018-04-27",20.309999
"284","2018-04-30",20.32
"285","2018-05-01",19.809999
"286","2018-05-02",19.41
"287","2018-05-03",18.93
"288","2018-05-04",18.559999
"289","2018-05-07",18.83
"290","2018-05-08",18.59
"291","2018-05-09",18.68
"292","2018-05-10",18.280001
"293","2018-05-11",18.309999
"294","2018-05-14",18.23
"295","2018-05-15",18.209999
"296","2018-05-16",18.040001
"297","2018-05-17",17.98
"298","2018-05-18",17.73
"299","2018-05-21",17.76
"300","2018-05-22",17.889999
"301","2018-05-23",18.200001
"302","2018-05-24",18.110001
"303","2018-05-25",18.15
"304","2018-05-29",17.889999
"305","2018-05-30",17.23
"306","2018-05-31",17.370001
"307","2018-06-01",17.219999
"308","2018-06-04",17.24
"309","2018-06-05",17.08
"310","2018-06-06",16.93
"311","2018-06-07",16.9
"312","2018-06-08",16.879999
"313","2018-06-11",16.889999
"314","2018-06-12",16.950001
"315","2018-06-13",16.549999
"316","2018-06-14",16.68
"317","2018-06-15",16.700001
"318","2018-06-18",16.83
"319","2018-06-19",16.58
"320","2018-06-20",16.719999
"321","2018-06-21",16.530001
"322","2018-06-22",16.620001
"323","2018-06-25",16.6
"324","2018-06-26",16.120001
"325","2018-06-27",16.549999
"326","2018-06-28",16.719999
"327","2018-06-29",16.620001
"328","2018-07-02",16.780001
"329","2018-07-03",16.59
"330","2018-07-05",16.65
"331","2018-07-06",16.700001
"332","2018-07-09",16.639999
"333","2018-07-10",17.01
"334","2018-07-11",17.120001
"335","2018-07-12",16.93
"336","2018-07-13",16.68
"337","2018-07-16",16.540001
"338","2018-07-17",16.82
"339","2018-07-18",16.75
"340","2018-07-19",16.950001
"341","2018-07-20",16.459999
"342","2018-07-23",16.559999
"343","2018-07-24",16.75
"344","2018-07-25",16.700001
"345","2018-07-26",16.01
"346","2018-07-27",16.540001
"347","2018-07-30",15.89
"348","2018-07-31",15.87
"349","2018-08-01",15.94
"350","2018-08-02",15.35
"351","2018-08-03",15.64
"352","2018-08-06",16.02
"353","2018-08-07",16.01
"354","2018-08-08",16.15
"355","2018-08-09",16.219999
"356","2018-08-10",15.9
"357","2018-08-13",15.78
"358","2018-08-14",15.73
"359","2018-08-15",15.56
"360","2018-08-16",15.64
"361","2018-08-17",15.92
"362","2018-08-20",15.7
"363","2018-08-21",16.040001
"364","2018-08-22",15.95
"365","2018-08-23",15.88
"366","2018-08-24",16.139999
"367","2018-08-27",16.23
"368","2018-08-28",16.15
"369","2018-08-29",16.15
"370","2018-08-30",16.1
"371","2018-08-31",16.02
"372","2018-09-04",16.120001
"373","2018-09-05",16.209999
"374","2018-09-06",16.1
"375","2018-09-07",16.190001
"376","2018-09-10",16.200001
"377","2018-09-11",16.209999
"378","2018-09-12",16.01
"379","2018-09-13",16.200001
"380","2018-09-14",16.190001
"381","2018-09-17",16.23
"382","2018-09-18",16.66
"383","2018-09-19",16.6
"384","2018-09-20",16.639999
"385","2018-09-21",16.68
"386","2018-09-24",16.83
"387","2018-09-25",16.639999
"388","2018-09-26",16.6
"389","2018-09-27",16.74
"390","2018-09-28",16.690001
"391","2018-10-01",16.129999
"392","2018-10-02",16.280001
"393","2018-10-03",16.549999
"394","2018-10-04",16.719999
"395","2018-10-05",16.93
"396","2018-10-08",16.969999
"397","2018-10-09",16.940001
"398","2018-10-10",16.049999
"399","2018-10-11",15.94
"400","2018-10-12",16.15
"401","2018-10-15",16.030001
"402","2018-10-16",16.030001
"403","2018-10-17",16
"404","2018-10-18",15.75
"405","2018-10-19",15.47
"406","2018-10-22",15.17
"407","2018-10-23",14.88
"408","2018-10-24",14.02
"409","2018-10-25",13.22
"410","2018-10-26",13.13
"411","2018-10-29",13.29
"412","2018-10-30",13.42
"413","2018-10-31",13.18
"414","2018-11-01",13.78
"415","2018-11-02",13.75
"416","2018-11-05",13.49
"417","2018-11-06",13.66
"418","2018-11-07",14.05
"419","2018-11-08",14.03
"420","2018-11-09",13.69
"421","2018-11-12",12.79
"422","2018-11-13",13.03
"423","2018-11-14",12.78
"424","2018-11-15",12.7
"425","2018-11-16",13.25
"426","2018-11-19",13.05
"427","2018-11-20",12.49
"428","2018-11-21",12.76
"429","2018-11-23",12.71
"430","2018-11-26",12.56
"431","2018-11-27",12.59
"432","2018-11-28",12.82
"433","2018-11-29",12.89
"434","2018-11-30",13.01
"435","2018-12-03",13.18
"436","2018-12-04",12.77
"437","2018-12-06",12.56
"438","2018-12-07",12.51
"439","2018-12-10",12.23
"440","2018-12-11",11.62
"441","2018-12-12",11.38
"442","2018-12-13",11.34
"443","2018-12-14",11.73
"444","2018-12-17",11.24
"445","2018-12-18",10.83
"446","2018-12-19",10.99
"447","2018-12-20",10.7
"448","2018-12-21",10.54
"449","2018-12-24",10.46
"450","2018-12-26",10.54
"451","2018-12-27",10.5
"452","2018-12-28",10.47
"453","2018-12-31",11.08
"454","2019-01-02",10.61
"455","2019-01-03",10.24
"456","2019-01-04",10.74
"457","2019-01-07",10.94
"458","2019-01-08",11.26
"459","2019-01-09",11.45
"460","2019-01-10",11.16
"461","2019-01-11",11.3
"462","2019-01-14",11.16
"463","2019-01-15",11.15
"464","2019-01-16",11.31
"465","2019-01-17",11.45
"466","2019-01-18",11.67
"467","2019-01-22",11.61
"468","2019-01-23",11.61
"469","2019-01-24",11.71
"470","2019-01-25",11.93
"471","2019-01-28",11.62
"472","2019-01-29",11.67
"473","2019-01-30",11.77
"474","2019-01-31",12.12
"475","2019-02-01",11.97
"476","2019-02-04",12.3
"477","2019-02-05",12.19
"478","2019-02-06",12.11
"479","2019-02-07",11.85
"480","2019-02-08",12.17
"481","2019-02-11",12.13
"482","2019-02-12",12.32
"483","2019-02-13",12.64
"484","2019-02-14",12.65
"485","2019-02-15",12.77
"486","2019-02-19",12.7
"487","2019-02-20",13
"488","2019-02-21",12.8
"489","2019-02-22",12.5
"490","2019-02-25",13.43
"491","2019-02-26",13
"492","2019-02-27",13.02
"493","2019-02-28",13.02
"494","2019-03-01",13.24
"495","2019-03-04",13.32
"496","2019-03-05",13.18
"497","2019-03-06",13.36
"498","2019-03-07",13.01
"499","2019-03-08",13.34
"500","2019-03-11",13.3
"501","2019-03-12",13.55
"502","2019-03-13",13.18
"503","2019-03-14",13.1
"504","2019-03-15",13.02
"505","2019-03-18",13
"506","2019-03-19",13.32
"507","2019-03-20",13.12
"508","2019-03-21",13.01
"509","2019-03-22",12.88
"510","2019-03-25",13.01
"511","2019-03-26",12.97
"512","2019-03-27",13
"513","2019-03-28",13.03
"514","2019-03-29",13
"515","2019-04-01",13.85
"516","2019-04-02",13.62
"517","2019-04-03",13.74
"518","2019-04-04",13.83
"519","2019-04-05",13.77
"520","2019-04-08",13.83
"521","2019-04-09",13.75
"522","2019-04-10",13.81
"523","2019-04-11",13.8
"524","2019-04-12",13.95
"525","2019-04-15",13.89
"526","2019-04-16",13.94
"527","2019-04-17",13.84
"528","2019-04-18",13.89
"529","2019-04-22",13.9
"530","2019-04-23",14.2
"531","2019-04-24",14.06
"532","2019-04-25",13.56
"533","2019-04-26",13.9
"534","2019-04-29",13.87
"535","2019-04-30",13.88
"536","2019-05-01",13.72
"537","2019-05-02",13.73
"538","2019-05-03",13.87
"539","2019-05-06",13.94
"540","2019-05-07",14.19
"541","2019-05-08",14.14
"542","2019-05-09",14.12
"543","2019-05-10",14.25
"544","2019-05-13",14.02
"545","2019-05-14",14.12
"546","2019-05-15",14.2
"547","2019-05-16",14.36
"548","2019-05-17",14.65
"549","2019-05-20",14.83
"550","2019-05-21",14.75
"551","2019-05-22",14.84
"552","2019-05-23",14.7
"553","2019-05-24",14.78
"554","2019-05-28",14.75
"555","2019-05-29",14.53
"556","2019-05-30",14.43
"557","2019-05-31",14.31
"558","2019-06-03",14.26
"559","2019-06-04",14.86
"560","2019-06-05",14.75
"561","2019-06-06",14.9
"562","2019-06-07",14.98
"563","2019-06-10",15
"564","2019-06-11",15.23
"565","2019-06-12",15.48
"566","2019-06-13",15.46
"567","2019-06-14",15.16
"568","2019-06-17",15.3
"569","2019-06-18",15.7
"570","2019-06-19",16.120001
"571","2019-06-20",16.24
"572","2019-06-21",16.059999
"573","2019-06-24",16.120001
"574","2019-06-25",16.58
"575","2019-06-26",16.5
"576","2019-06-27",16.639999
"577","2019-06-28",17.5
"578","2019-07-01",17.370001
"579","2019-07-02",17.700001
"580","2019-07-03",17.83
"581","2019-07-05",17.780001
"582","2019-07-08",17.799999
"583","2019-07-09",18.17
"584","2019-07-10",19.4
"585","2019-07-11",19.25
"586","2019-07-12",18.9
"587","2019-07-15",18.129999
"588","2019-07-16",18.370001
"589","2019-07-17",17.77
"590","2019-07-18",17.5
"591","2019-07-19",17.360001
"592","2019-07-22",17.1
"593","2019-07-23",17.57
"594","2019-07-24",17.709999
"595","2019-07-25",17.200001
"596","2019-07-26",16.93
"597","2019-07-29",16.83
"598","2019-07-30",16.530001
"599","2019-07-31",16.629999
"600","2019-08-01",16.879999
"601","2019-08-02",16.870001
"602","2019-08-05",16.83
"603","2019-08-06",17.059999
"604","2019-08-07",17.15
"605","2019-08-08",17.459999
"606","2019-08-09",17.139999
"607","2019-08-12",17.07
"608","2019-08-13",17.780001
"609","2019-08-14",16.889999
"610","2019-08-15",16.93
"611","2019-08-16",16.83
"612","2019-08-19",16.959999
"613","2019-08-20",16.93
"614","2019-08-21",17.200001
"615","2019-08-22",17.34
"616","2019-08-23",17.24
"617","2019-08-26",17.290001
"618","2019-08-27",17
"619","2019-08-28",16.950001
"620","2019-08-29",17.18
"621","2019-08-30",16.73
"622","2019-09-03",16.73
"623","2019-09-04",17.08
"624","2019-09-05",17.24
"625","2019-09-06",17.360001
"626","2019-09-09",17.129999
"627","2019-09-10",17.459999
"628","2019-09-11",17.66
"629","2019-09-12",17.77
"630","2019-09-13",17.889999
"631","2019-09-16",17.690001
"632","2019-09-17",17.01
"633","2019-09-18",16.85
"634","2019-09-19",16.110001
"635","2019-09-20",15.59
"636","2019-09-23",15.44
"637","2019-09-24",15.19
"638","2019-09-25",15.31
"639","2019-09-26",15.3
"640","2019-09-27",15.5
"641","2019-09-30",15.68
"642","2019-10-01",15.89
"643","2019-10-02",15.7
"644","2019-10-03",15.88
"645","2019-10-04",16.190001
"646","2019-10-07",16.17
"647","2019-10-08",16.030001
"648","2019-10-09",16.190001
"649","2019-10-10",16.129999
"650","2019-10-11",16.719999
"651","2019-10-14",16.77
"652","2019-10-15",16.889999
"653","2019-10-16",17
"654","2019-10-17",17.34
"655","2019-10-18",17.620001
"656","2019-10-21",17.889999
"657","2019-10-22",17.99
"658","2019-10-23",18.030001
"659","2019-10-24",17.870001
"660","2019-10-25",17.950001
"661","2019-10-28",17.940001
"662","2019-10-29",18.52
"663","2019-10-30",18.49
"664","2019-10-31",18.67
"665","2019-11-01",18.799999
"666","2019-11-04",18.65
"667","2019-11-05",18.41
"668","2019-11-06",18.75
"669","2019-11-07",18.85
"670","2019-11-08",18.879999
"671","2019-11-11",18.9
"672","2019-11-12",19.049999
"673","2019-11-13",19.690001
"674","2019-11-14",19.15
"675","2019-11-15",19.309999
"676","2019-11-18",18.940001
"677","2019-11-19",18.9
"678","2019-11-20",18.93
"679","2019-11-21",18.950001
"680","2019-11-22",18.74
"681","2019-11-25",18.450001
"682","2019-11-26",18.709999
"683","2019-11-27",18.6
"684","2019-11-29",18.59
"685","2019-12-02",18.41
"686","2019-12-03",18.51
"687","2019-12-04",18.65
"688","2019-12-05",18.879999
"689","2019-12-06",19.09
"690","2019-12-09",18.950001
"691","2019-12-10",18.83
"692","2019-12-11",19.18
"693","2019-12-12",19.799999
"694","2019-12-13",19.91
"695","2019-12-16",19.629999
"696","2019-12-17",19.690001
"697","2019-12-18",19.549999
"698","2019-12-19",19.67
"699","2019-12-20",19.75
"700","2019-12-23",19.940001
"701","2019-12-24",19.889999
"702","2019-12-26",20
"703","2019-12-27",19.9
"704","2019-12-30",19.790001
"705","2019-12-31",19.58
"706","2020-01-02",19.48
"707","2020-01-03",19.24
"708","2020-01-06",19.59
"709","2020-01-07",19.469999
"710","2020-01-08",19.52
"711","2020-01-09",20
"712","2020-01-10",20.209999
"713","2020-01-13",20.639999
"714","2020-01-14",20.51
"715","2020-01-15",20.65
"716","2020-01-16",20.809999
"717","2020-01-17",21.07
"718","2020-01-21",20.719999
"719","2020-01-22",20.68
"720","2020-01-23",20.799999
"721","2020-01-24",20.34
"722","2020-01-27",20.15
"723","2020-01-28",20.379999
"724","2020-01-29",19.799999
"725","2020-01-30",19.799999
"726","2020-01-31",19.08
"727","2020-02-03",18.85
"728","2020-02-04",19.030001
"729","2020-02-05",19.65
"730","2020-02-06",19.75
"731","2020-02-07",19.65
"732","2020-02-10",19.540001
"733","2020-02-11",20.01
"734","2020-02-12",19.82
"735","2020-02-13",20.129999
"736","2020-02-14",20.41
"737","2020-02-18",20.700001
"738","2020-02-19",20.98
"739","2020-02-20",19.809999
"740","2020-02-21",20.370001
"741","2020-02-24",19.77
"742","2020-02-25",18.27
"743","2020-02-26",18.459999
"744","2020-02-27",17.200001
"745","2020-02-28",17.530001
"746","2020-03-02",18.1
"747","2020-03-03",18.040001
"748","2020-03-04",18.83
"749","2020-03-05",18.25
"750","2020-03-06",17.049999
"751","2020-03-09",14.99
"752","2020-03-10",15.56
"753","2020-03-11",14.49
"754","2020-03-12",11.63
"755","2020-03-13",12.09
"756","2020-03-16",11.85
"757","2020-03-17",12.77
"758","2020-03-18",9.49
"759","2020-03-19",11.35
"760","2020-03-20",10.34
"761","2020-03-23",10.14
"762","2020-03-24",11.77
"763","2020-03-25",11.21
"764","2020-03-26",11.94
"765","2020-03-27",11.84
"766","2020-03-30",12.03
"767","2020-03-31",11.86
"768","2020-04-01",11.47
"769","2020-04-02",11.12
"770","2020-04-03",10.77
"771","2020-04-06",12.39
"772","2020-04-07",11.44
"773","2020-04-08",12.6
"774","2020-04-09",13.14
"775","2020-04-13",12.91
"776","2020-04-14",12.76
"777","2020-04-15",12.97
"778","2020-04-16",13.22
"779","2020-04-17",13.6
"780","2020-04-20",13.79
"781","2020-04-21",12.77
"782","2020-04-22",12.64
"783","2020-04-23",12.49
"784","2020-04-24",12.3
"785","2020-04-27",12.27
"786","2020-04-28",12.65
"787","2020-04-29",12.86
"788","2020-04-30",12.44
"789","2020-05-01",12.4
"790","2020-05-04",11.86
"791","2020-05-05",11.47
"792","2020-05-06",11.57
"793","2020-05-07",11.7
"794","2020-05-08",11.97
"795","2020-05-11",11.79
"796","2020-05-12",11.64
"797","2020-05-13",11.07
"798","2020-05-14",11.2
"799","2020-05-15",10.87
"800","2020-05-18",11.41
"801","2020-05-19",11.56
"802","2020-05-20",11.58
"803","2020-05-21",11.72
"804","2020-05-22",11.72
"805","2020-05-26",11.87
"806","2020-05-27",12.27
"807","2020-05-28",12.05
"808","2020-05-29",12.04
"809","2020-06-01",12.59
"810","2020-06-02",12.6
"811","2020-06-03",13.12
"812","2020-06-04",13.86
"813","2020-06-05",14.55
"814","2020-06-08",14.4
"815","2020-06-09",14.12
"816","2020-06-10",13.95
"817","2020-06-11",12.75
"818","2020-06-12",12.95
"819","2020-06-15",12.82
"820","2020-06-16",13.07
"821","2020-06-17",12.82
"822","2020-06-18",12.8
"823","2020-06-19",13.18
"824","2020-06-22",13.14
"825","2020-06-23",13.24
"826","2020-06-24",12.87
"827","2020-06-25",12.42
"828","2020-06-26",12.31
"829","2020-06-29",12.73
"830","2020-06-30",12.91
"831","2020-07-01",13.37
"832","2020-07-02",13.7
"833","2020-07-06",13.5
"834","2020-07-07",13.31
"835","2020-07-08",12.95
"836","2020-07-09",12.63
"837","2020-07-10",13.24
"838","2020-07-13",13.27
"839","2020-07-14",13.26
"840","2020-07-15",13.4
"841","2020-07-16",13.63
"842","2020-07-17",13.42
"843","2020-07-20",13.75
"844","2020-07-21",13.7
"845","2020-07-22",13.96
"846","2020-07-23",13.91
"847","2020-07-24",14.39
"848","2020-07-27",14.51
"849","2020-07-28",13.9
"850","2020-07-29",13.76
"851","2020-07-30",13.53
"852","2020-07-31",13.61
"853","2020-08-03",14.3
"854","2020-08-04",14.34
"855","2020-08-05",14.7
"856","2020-08-06",14.58
"857","2020-08-07",14.78
"858","2020-08-10",15.17
"859","2020-08-11",15
"860","2020-08-12",15.2
"861","2020-08-13",15.26
"862","2020-08-14",15.2
"863","2020-08-17",15.08
"864","2020-08-18",15.07
"865","2020-08-19",14.87
"866","2020-08-20",14.8
"867","2020-08-21",14.89
"868","2020-08-24",15.26
"869","2020-08-25",15.61
"870","2020-08-26",15.3
"871","2020-08-27",15.3
"872","2020-08-28",15.29
"873","2020-08-31",15.22
"874","2020-09-01",15.3
"875","2020-09-02",15.74
"876","2020-09-03",15.08
"877","2020-09-04",15.9
"878","2020-09-08",15.07
"879","2020-09-09",14.79
"880","2020-09-10",14.93
"881","2020-09-11",14.99
"882","2020-09-14",15.09
"883","2020-09-15",15.13
"884","2020-09-16",14.85
"885","2020-09-17",15.15
"886","2020-09-18",15.06
"887","2020-09-21",15.29
"888","2020-09-22",14.6
"889","2020-09-23",13.79
"890","2020-09-24",13.89
"891","2020-09-25",13.71
"892","2020-09-28",13.95
"893","2020-09-29",14.33
"894","2020-09-30",14.05
"895","2020-10-01",14.17
"896","2020-10-02",14.05
"897","2020-10-05",14.19
"898","2020-10-06",13.61
"899","2020-10-07",13.48
"900","2020-10-08",13.57
"901","2020-10-09",13.77
"902","2020-10-12",14.11
"903","2020-10-13",13.98
"904","2020-10-14",14.19
"905","2020-10-15",14.03
"906","2020-10-16",14.04
"907","2020-10-19",13.92
"908","2020-10-20",14.56
"909","2020-10-21",14.6
"910","2020-10-22",16.33
"911","2020-10-23",16.440001
"912","2020-10-26",16.4
"913","2020-10-27",16.18
"914","2020-10-28",16.370001
"915","2020-10-29",16.360001
"916","2020-10-30",16.48
"917","2020-11-02",16.280001
"918","2020-11-03",16.18
"919","2020-11-04",16.25
"920","2020-11-05",17.030001
"921","2020-11-06",17.040001
"922","2020-11-09",17.459999
"923","2020-11-10",17.299999
"924","2020-11-11",17.389999
"925","2020-11-12",17.02
"926","2020-11-13",17.219999
"927","2020-11-16",18.040001
"928","2020-11-17",18.23
"929","2020-11-18",17.950001
"930","2020-11-19",17.969999
"931","2020-11-20",17.959999
"932","2020-11-23",17.969999
"933","2020-11-24",18.129999
"934","2020-11-25",18.370001
"935","2020-11-27",18.200001
