"","date","MFNC"
"240","2007-12-13",8.54
"241","2007-12-14",8.54
"242","2007-12-17",8.53
"243","2007-12-18",8.53
"244","2007-12-19",8.53
"245","2007-12-20",8.55
"246","2007-12-21",8.5
"247","2007-12-24",9.15
"248","2007-12-26",9.15
"249","2007-12-27",8.63
"250","2007-12-28",8.6
"251","2007-12-31",8.98
"252","2008-01-02",8.98
"253","2008-01-03",8.98
"254","2008-01-04",9.19
"255","2008-01-07",8.62
"256","2008-01-08",9.2
"257","2008-01-09",9.19
"258","2008-01-10",8.05
"259","2008-01-11",8.05
"260","2008-01-14",8.1
"261","2008-01-15",8.1
"262","2008-01-16",8.15
"263","2008-01-17",8.1
"264","2008-01-18",7.95
"265","2008-01-22",7.95
"266","2008-01-23",7.95
"267","2008-01-24",7.95
"268","2008-01-25",7.95
"269","2008-01-28",7.95
"270","2008-01-29",7.95
"271","2008-01-30",8.25
"272","2008-01-31",8.93
"273","2008-02-01",8.93
"274","2008-02-04",9
"275","2008-02-05",9
"276","2008-02-06",9
"277","2008-02-07",8.2
"278","2008-02-08",8.97
"279","2008-02-11",8.97
"280","2008-02-12",8.97
"281","2008-02-13",8.04
"282","2008-02-14",8.04
"283","2008-02-15",8.1
"284","2008-02-19",8.88
"285","2008-02-20",8.1
"286","2008-02-21",8.1
"287","2008-02-22",8.1
"288","2008-02-25",7.55
"289","2008-02-26",8.08
"290","2008-02-27",8.11
"291","2008-02-28",8.11
"292","2008-02-29",8.53
"293","2008-03-03",8.75
"294","2008-03-04",8.8
"295","2008-03-05",8.87
"296","2008-03-06",9.1
"297","2008-03-07",9.1
"298","2008-03-10",8.65
"299","2008-03-11",8.65
"300","2008-03-12",8.65
"301","2008-03-13",8.99
"302","2008-03-14",8.89
"303","2008-03-17",8.89
"304","2008-03-18",8.89
"305","2008-03-19",8.65
"306","2008-03-20",8.5
"307","2008-03-24",8.5
"308","2008-03-25",8.5
"309","2008-03-26",9
"310","2008-03-27",9
"311","2008-03-28",9
"312","2008-03-31",8.5
"313","2008-04-01",8.5
"314","2008-04-02",8.05
"315","2008-04-03",8.05
"316","2008-04-04",8.05
"317","2008-04-07",8.05
"318","2008-04-08",8.05
"319","2008-04-09",8.05
"320","2008-04-10",8.05
"321","2008-04-11",8.05
"322","2008-04-14",8
"323","2008-04-15",8
"324","2008-04-16",8
"325","2008-04-17",7.86
"326","2008-04-18",8
"327","2008-04-21",7.75
"328","2008-04-22",7.9
"329","2008-04-23",8.34
"330","2008-04-24",8.01
"331","2008-04-25",8.01
"332","2008-04-28",8.01
"333","2008-04-29",7.93
"334","2008-04-30",7.93
"335","2008-05-01",8.02
"336","2008-05-02",8.4
"337","2008-05-05",8.4
"338","2008-05-06",8.35
"339","2008-05-07",8.35
"340","2008-05-08",8
"341","2008-05-09",7.92
"342","2008-05-12",7.92
"343","2008-05-13",7.92
"344","2008-05-14",7.75
"345","2008-05-15",7.75
"346","2008-05-16",8.39
"347","2008-05-19",8.37
"348","2008-05-20",8
"349","2008-05-21",7.84
"350","2008-05-22",7.84
"351","2008-05-23",7.84
"352","2008-05-27",8.25
"353","2008-05-28",8.25
"354","2008-05-29",8.25
"355","2008-05-30",8.25
"356","2008-06-02",7.7
"357","2008-06-03",7.7
"358","2008-06-04",7.95
"359","2008-06-05",7.95
"360","2008-06-06",7.95
"361","2008-06-09",7.95
"362","2008-06-10",7.95
"363","2008-06-11",7.95
"364","2008-06-12",7.95
"365","2008-06-13",7.75
"366","2008-06-16",7.75
"367","2008-06-17",7.9
"368","2008-06-18",7
"369","2008-06-19",7
"370","2008-06-20",7
"371","2008-06-23",7.01
"372","2008-06-24",7
"373","2008-06-25",7.42
"374","2008-06-26",7.42
"375","2008-06-27",7
"376","2008-06-30",7
"377","2008-07-01",7
"378","2008-07-02",7
"379","2008-07-03",7
"380","2008-07-07",7
"381","2008-07-08",6.75
"382","2008-07-09",7.25
"383","2008-07-10",7.25
"384","2008-07-11",7.25
"385","2008-07-14",6.61
"386","2008-07-15",6.24
"387","2008-07-16",6
"388","2008-07-17",6
"389","2008-07-18",6
"390","2008-07-21",6.1
"391","2008-07-22",6.5
"392","2008-07-23",6.02
"393","2008-07-24",6
"394","2008-07-25",6
"395","2008-07-28",6
"396","2008-07-29",6
"397","2008-07-30",6
"398","2008-07-31",6.15
"399","2008-08-01",6.75
"400","2008-08-04",6.5
"401","2008-08-05",6.5
"402","2008-08-06",6.5
"403","2008-08-07",6.07
"404","2008-08-08",6.07
"405","2008-08-11",6.05
"406","2008-08-12",6.05
"407","2008-08-13",6.05
"408","2008-08-14",6
"409","2008-08-15",6
"410","2008-08-18",6
"411","2008-08-19",6
"412","2008-08-20",6
"413","2008-08-21",6
"414","2008-08-22",6
"415","2008-08-25",5.5
"416","2008-08-26",6.1
"417","2008-08-27",6.1
"418","2008-08-28",6.1
"419","2008-08-29",5.7
"420","2008-09-02",5.5
"421","2008-09-03",5.5
"422","2008-09-04",5.5
"423","2008-09-05",5.5
"424","2008-09-08",5.5
"425","2008-09-09",5.45
"426","2008-09-10",5.55
"427","2008-09-11",5.55
"428","2008-09-12",5.55
"429","2008-09-15",5.6
"430","2008-09-16",5.6
"431","2008-09-17",5.5
"432","2008-09-18",5.5
"433","2008-09-19",5.5
"434","2008-09-22",6.05
"435","2008-09-23",6.05
"436","2008-09-24",5.78
"437","2008-09-25",5.78
"438","2008-09-26",5.55
"439","2008-09-29",5.26
"440","2008-09-30",5.26
"441","2008-10-01",5.26
"442","2008-10-02",5.26
"443","2008-10-03",5.26
"444","2008-10-06",5.26
"445","2008-10-07",5.26
"446","2008-10-08",5.26
"447","2008-10-09",5.1
"448","2008-10-10",5.1
"449","2008-10-13",5.1
"450","2008-10-14",5.1
"451","2008-10-15",5.1
"452","2008-10-16",5.1
"453","2008-10-17",5.1
"454","2008-10-20",5.1
"455","2008-10-21",5.1
"456","2008-10-22",5.36
"457","2008-10-23",5.36
"458","2008-10-24",5.36
"459","2008-10-27",4.66
"460","2008-10-28",4.05
"461","2008-10-29",4.96
"462","2008-10-30",4.85
"463","2008-10-31",4.6
"464","2008-11-03",4.6
"465","2008-11-04",5
"466","2008-11-05",5
"467","2008-11-06",5.25
"468","2008-11-07",5.9
"469","2008-11-10",5.95
"470","2008-11-11",5.95
"471","2008-11-12",5.24
"472","2008-11-13",5.24
"473","2008-11-14",4.95
"474","2008-11-17",4.95
"475","2008-11-18",5
"476","2008-11-19",4.95
"477","2008-11-20",4.95
"478","2008-11-21",3.76
"479","2008-11-24",3.76
"480","2008-11-25",3.89
"481","2008-11-26",5
"482","2008-11-28",5
"483","2008-12-01",4.09
"484","2008-12-02",4.09
"485","2008-12-03",4.08
"486","2008-12-04",4.95
"487","2008-12-05",4.95
"488","2008-12-08",4.95
"489","2008-12-09",4.95
"490","2008-12-10",4.7
"491","2008-12-11",4.99
"492","2008-12-12",4.8
"493","2008-12-15",4.8
"494","2008-12-16",4.99
"495","2008-12-17",5.25
"496","2008-12-18",5.5
"497","2008-12-19",5.5
"498","2008-12-22",5.5
"499","2008-12-23",4
"500","2008-12-24",4.25
"501","2008-12-26",4.4
"502","2008-12-29",4.1
"503","2008-12-30",4.4
"504","2008-12-31",4.4
"505","2009-01-02",4.13
"506","2009-01-05",4.11
"507","2009-01-06",4.11
"508","2009-01-07",4.1
"509","2009-01-08",4.1
"510","2009-01-09",4.19
"511","2009-01-12",4.33
"512","2009-01-13",4.33
"513","2009-01-14",4.33
"514","2009-01-15",4.33
"515","2009-01-16",4.33
"516","2009-01-20",4.33
"517","2009-01-21",4.01
"518","2009-01-22",4.01
"519","2009-01-23",4.01
"520","2009-01-26",3.15
"521","2009-01-27",3.25
"522","2009-01-28",3.4
"523","2009-01-29",3.4
"524","2009-01-30",3.67
"525","2009-02-02",3.66
"526","2009-02-03",3.66
"527","2009-02-04",3.28
"528","2009-02-05",3.3
"529","2009-02-06",3.3
"530","2009-02-09",3.79
"531","2009-02-10",2.88
"532","2009-02-11",3.35
"533","2009-02-12",3.35
"534","2009-02-13",3.31
"535","2009-02-17",3.76
"536","2009-02-18",3.42
"537","2009-02-19",2.81
"538","2009-02-20",3.07
"539","2009-02-23",3.07
"540","2009-02-24",3.2
"541","2009-02-25",3.3
"542","2009-02-26",3
"543","2009-02-27",3
"544","2009-03-02",3
"545","2009-03-03",3.14
"546","2009-03-04",3.14
"547","2009-03-05",3.24
"548","2009-03-06",3.1
"549","2009-03-09",3.1
"550","2009-03-10",3.1
"551","2009-03-11",2.97
"552","2009-03-12",2.97
"553","2009-03-13",3
"554","2009-03-16",3.74
"555","2009-03-17",4.5
"556","2009-03-18",4.4
"557","2009-03-19",4.38
"558","2009-03-20",4.38
"559","2009-03-23",3.88
"560","2009-03-24",3.88
"561","2009-03-25",3.88
"562","2009-03-26",4.39
"563","2009-03-27",3.76
"564","2009-03-30",4
"565","2009-03-31",4
"566","2009-04-01",4
"567","2009-04-02",4
"568","2009-04-03",4.39
"569","2009-04-06",4.1
"570","2009-04-07",4.35
"571","2009-04-08",4.35
"572","2009-04-09",4.35
"573","2009-04-13",4.35
"574","2009-04-14",4.35
"575","2009-04-15",3.9
"576","2009-04-16",3.9
"577","2009-04-17",3.9
"578","2009-04-20",3.76
"579","2009-04-21",3.76
"580","2009-04-22",3.76
"581","2009-04-23",3.76
"582","2009-04-24",3.76
"583","2009-04-27",4.25
"584","2009-04-28",3.76
"585","2009-04-29",3.76
"586","2009-04-30",4.22
"587","2009-05-01",4.22
"588","2009-05-04",4.22
"589","2009-05-05",4.22
"590","2009-05-06",4.22
"591","2009-05-07",4.18
"592","2009-05-08",4.25
"593","2009-05-11",4.25
"594","2009-05-12",4.25
"595","2009-05-13",4.3
"596","2009-05-14",4.3
"597","2009-05-15",4.3
"598","2009-05-18",4.3
"599","2009-05-19",4.3
"600","2009-05-20",4.3
"601","2009-05-21",4.3
"602","2009-05-22",4.3
"603","2009-05-26",4.3
"604","2009-05-27",4.3
"605","2009-05-28",4.3
"606","2009-05-29",4.25
"607","2009-06-01",4.25
"608","2009-06-02",4.25
"609","2009-06-03",4
"610","2009-06-04",4
"611","2009-06-05",4.5
"612","2009-06-08",4.5
"613","2009-06-09",4.5
"614","2009-06-10",4.5
"615","2009-06-11",4.5
"616","2009-06-12",4.5
"617","2009-06-15",4.5
"618","2009-06-16",4.5
"619","2009-06-17",4.5
"620","2009-06-18",4.5
"621","2009-06-19",4.03
"622","2009-06-22",4.03
"623","2009-06-23",4
"624","2009-06-24",4
"625","2009-06-25",4
"626","2009-06-26",4
"627","2009-06-29",4
"628","2009-06-30",4.5
"629","2009-07-01",4.5
"630","2009-07-02",4.5
"631","2009-07-06",4.5
"632","2009-07-07",4.5
"633","2009-07-08",4.5
"634","2009-07-09",4.5
"635","2009-07-10",4.5
"636","2009-07-13",4.5
"637","2009-07-14",4.5
"638","2009-07-15",4
"639","2009-07-16",4
"640","2009-07-17",4
"641","2009-07-20",4
"642","2009-07-21",4
"643","2009-07-22",4
"644","2009-07-23",4
"645","2009-07-24",4
"646","2009-07-27",4
"647","2009-07-28",4
"648","2009-07-29",4
"649","2009-07-30",4
"650","2009-07-31",4.22
"651","2009-08-03",4.49
"652","2009-08-04",4.49
"653","2009-08-05",4.14
"654","2009-08-06",4.75
"655","2009-08-07",4.5
"656","2009-08-10",4.5
"657","2009-08-11",4.5
"658","2009-08-12",4.5
"659","2009-08-13",5.25
"660","2009-08-14",4.81
"661","2009-08-17",4.82
"662","2009-08-18",4.82
"663","2009-08-19",4.75
"664","2009-08-20",5.75
"665","2009-08-21",4.79
"666","2009-08-24",4.7
"667","2009-08-25",4.7
"668","2009-08-26",4.7
"669","2009-08-27",4.98
"670","2009-08-28",4.59
"671","2009-08-31",4.97
"672","2009-09-01",4.86
"673","2009-09-02",4.55
"674","2009-09-03",4.55
"675","2009-09-04",4.53
"676","2009-09-08",4.53
"677","2009-09-09",4.53
"678","2009-09-10",4.53
"679","2009-09-11",4.5
"680","2009-09-14",4.5
"681","2009-09-15",4.5
"682","2009-09-16",4.5
"683","2009-09-17",4.89
"684","2009-09-18",4.84
"685","2009-09-21",4.28
"686","2009-09-22",4.45
"687","2009-09-23",4.49
"688","2009-09-24",4.49
"689","2009-09-25",4.49
"690","2009-09-28",4.49
"691","2009-09-29",4.25
"692","2009-09-30",4.1
"693","2009-10-01",4.1
"694","2009-10-02",4.25
"695","2009-10-05",4.25
"696","2009-10-06",4.25
"697","2009-10-07",4.25
"698","2009-10-08",4.1
"699","2009-10-09",4.1
"700","2009-10-12",4.1
"701","2009-10-13",4.1
"702","2009-10-14",4.1
"703","2009-10-15",5.85
"704","2009-10-16",5.34
"705","2009-10-19",5.25
"706","2009-10-20",5.76
"707","2009-10-21",5.77
"708","2009-10-22",5.77
"709","2009-10-23",5.77
"710","2009-10-26",5.77
"711","2009-10-27",5.77
"712","2009-10-28",5.77
"713","2009-10-29",5.77
"714","2009-10-30",5.77
"715","2009-11-02",5.77
"716","2009-11-03",4.9
"717","2009-11-04",5.09
"718","2009-11-05",4.92
"719","2009-11-06",4.92
"720","2009-11-09",4.89
"721","2009-11-10",4.65
"722","2009-11-11",5.5
"723","2009-11-12",5.01
"724","2009-11-13",5.01
"725","2009-11-16",4.6
"726","2009-11-17",4.45
"727","2009-11-18",4.45
"728","2009-11-19",4.9
"729","2009-11-20",4.9
"730","2009-11-23",4.9
"731","2009-11-24",4.9
"732","2009-11-25",4.9
"733","2009-11-27",4.9
"734","2009-11-30",4.9
"735","2009-12-01",4.9
"736","2009-12-02",4.5
"737","2009-12-03",4.5
"738","2009-12-04",4.5
"739","2009-12-07",4.45
"740","2009-12-08",4.45
"741","2009-12-09",4.45
"742","2009-12-10",4.95
"743","2009-12-11",4.95
"744","2009-12-14",4.95
"745","2009-12-15",4.95
"746","2009-12-16",4.95
"747","2009-12-17",4.95
"748","2009-12-18",4.95
"749","2009-12-21",4.95
"750","2009-12-22",4.5
"751","2009-12-23",4.77
"752","2009-12-24",4.77
"753","2009-12-28",4.77
"754","2009-12-29",4.77
"755","2009-12-30",4.5
"756","2009-12-31",4.64
"757","2010-01-04",4.64
"758","2010-01-05",4.64
"759","2010-01-06",4.5
"760","2010-01-07",4.5
"761","2010-01-08",4.5
"762","2010-01-11",4.5
"763","2010-01-12",4.32
"764","2010-01-13",4.32
"765","2010-01-14",4.12
"766","2010-01-15",4.64
"767","2010-01-19",4.65
"768","2010-01-20",4.65
"769","2010-01-21",4.65
"770","2010-01-22",4.65
"771","2010-01-25",4.65
"772","2010-01-26",4.65
"773","2010-01-27",4.65
"774","2010-01-28",4.65
"775","2010-01-29",4.65
"776","2010-02-01",4.65
"777","2010-02-02",4.65
"778","2010-02-03",4.65
"779","2010-02-04",4.65
"780","2010-02-05",4.3
"781","2010-02-08",4.65
"782","2010-02-09",4.5
"783","2010-02-10",4.5
"784","2010-02-11",4.5
"785","2010-02-12",4.5
"786","2010-02-16",4.5
"787","2010-02-17",4.36
"788","2010-02-18",4.36
"789","2010-02-19",4.36
"790","2010-02-22",4.37
"791","2010-02-23",4.37
"792","2010-02-24",4.37
"793","2010-02-25",4.37
"794","2010-02-26",4.72
"795","2010-03-01",4.72
"796","2010-03-02",5.2
"797","2010-03-03",5.05
"798","2010-03-04",5.05
"799","2010-03-05",5.05
"800","2010-03-08",4.75
"801","2010-03-09",4.8
"802","2010-03-10",4.83
"803","2010-03-11",4.95
"804","2010-03-12",5
"805","2010-03-15",5
"806","2010-03-16",4.72
"807","2010-03-17",4.72
"808","2010-03-18",4.72
"809","2010-03-19",4.72
"810","2010-03-22",4.72
"811","2010-03-23",4.72
"812","2010-03-24",4.72
"813","2010-03-25",4.98
"814","2010-03-26",4.72
"815","2010-03-29",4.72
"816","2010-03-30",4.72
"817","2010-03-31",4.72
"818","2010-04-01",4.72
"819","2010-04-05",4.93
"820","2010-04-06",4.93
"821","2010-04-07",4.51
"822","2010-04-08",4.51
"823","2010-04-09",4.51
"824","2010-04-12",4.51
"825","2010-04-13",4.89
"826","2010-04-14",4.89
"827","2010-04-15",4.94
"828","2010-04-16",4.94
"829","2010-04-19",4.94
"830","2010-04-20",4.94
"831","2010-04-21",4.94
"832","2010-04-22",5
"833","2010-04-23",5
"834","2010-04-26",5.38
"835","2010-04-27",5.46
"836","2010-04-28",5.46
"837","2010-04-29",5.46
"838","2010-04-30",6.23
"839","2010-05-03",6.03
"840","2010-05-04",6.4
"841","2010-05-05",6.55
"842","2010-05-06",6.55
"843","2010-05-07",6.34
"844","2010-05-10",6.24
"845","2010-05-11",6.22
"846","2010-05-12",6.23
"847","2010-05-13",5.77
"848","2010-05-14",5.77
"849","2010-05-17",5.5
"850","2010-05-18",5.22
"851","2010-05-19",5
"852","2010-05-20",5
"853","2010-05-21",5
"854","2010-05-24",5.11
"855","2010-05-25",5.61
"856","2010-05-26",5.61
"857","2010-05-27",6
"858","2010-05-28",6.4
"859","2010-06-01",6.4
"860","2010-06-02",6.54
"861","2010-06-03",6.55
"862","2010-06-04",6.5
"863","2010-06-07",6.4
"864","2010-06-08",6.2
"865","2010-06-09",6.2
"866","2010-06-10",6.75
"867","2010-06-11",6.5
"868","2010-06-14",6.64
"869","2010-06-15",6.47
"870","2010-06-16",6.47
"871","2010-06-17",6.75
"872","2010-06-18",6.75
"873","2010-06-21",6.75
"874","2010-06-22",6.75
"875","2010-06-23",6.75
"876","2010-06-24",6.75
"877","2010-06-25",6.75
"878","2010-06-28",6.75
"879","2010-06-29",6.75
"880","2010-06-30",6.5
"881","2010-07-01",6.5
"882","2010-07-02",6.6
"883","2010-07-06",6.35
"884","2010-07-07",6.75
"885","2010-07-08",6.45
"886","2010-07-09",6.45
"887","2010-07-12",6.42
"888","2010-07-13",6.42
"889","2010-07-14",6.27
"890","2010-07-15",6.1
"891","2010-07-16",6.1
"892","2010-07-19",5.5
"893","2010-07-20",5.52
"894","2010-07-21",5.52
"895","2010-07-22",6.75
"896","2010-07-23",6.75
"897","2010-07-26",5.8
"898","2010-07-27",5.55
"899","2010-07-28",5.45
"900","2010-07-29",5.11
"901","2010-07-30",5.2
"902","2010-08-02",6.3
"903","2010-08-03",5.29
"904","2010-08-04",5.5
"905","2010-08-05",5.5
"906","2010-08-06",5.27
"907","2010-08-09",5.2
"908","2010-08-10",4.75
"909","2010-08-11",4.93
"910","2010-08-12",5.07
"911","2010-08-13",5.07
"912","2010-08-16",5.1
"913","2010-08-17",5.1
"914","2010-08-18",5.1
"915","2010-08-19",5.14
"916","2010-08-20",5.15
"917","2010-08-23",5.15
"918","2010-08-24",5.15
"919","2010-08-25",5.15
"920","2010-08-26",5.15
"921","2010-08-27",5.15
"922","2010-08-30",5.15
"923","2010-08-31",5.15
"924","2010-09-01",5.15
"925","2010-09-02",5.15
"926","2010-09-03",5.15
"927","2010-09-07",5.15
"928","2010-09-08",5.15
"929","2010-09-09",5.15
"930","2010-09-10",5.34
"931","2010-09-13",5
"932","2010-09-14",5
"933","2010-09-15",5.2
"934","2010-09-16",5.2
"935","2010-09-17",5.02
"936","2010-09-20",5.02
"937","2010-09-21",5.02
"938","2010-09-22",5.02
"939","2010-09-23",5.02
"940","2010-09-24",5.02
"941","2010-09-27",5.02
"942","2010-09-28",5.08
"943","2010-09-29",5.08
"944","2010-09-30",5.1
"945","2010-10-01",5.18
"946","2010-10-04",5.18
"947","2010-10-05",5.05
"948","2010-10-06",5.28
"949","2010-10-07",5.18
"950","2010-10-08",5.05
"951","2010-10-11",5.05
"952","2010-10-12",5.05
"953","2010-10-13",5.15
"954","2010-10-14",5.15
"955","2010-10-15",5.15
"956","2010-10-18",5.15
"957","2010-10-19",5.15
"958","2010-10-20",5.15
"959","2010-10-21",5.05
"960","2010-10-22",5.05
"961","2010-10-25",5.05
"962","2010-10-26",4.75
"963","2010-10-27",4.75
"964","2010-10-28",4.8
"965","2010-10-29",4.8
"966","2010-11-01",4.8
"967","2010-11-02",4.8
"968","2010-11-03",4.8
"969","2010-11-04",4.8
"970","2010-11-05",4.8
"971","2010-11-08",4.8
"972","2010-11-09",4.91
"973","2010-11-10",4.91
"974","2010-11-11",4.88
"975","2010-11-12",4.88
"976","2010-11-15",5
"977","2010-11-16",5
"978","2010-11-17",5
"979","2010-11-18",4.88
"980","2010-11-19",4.88
"981","2010-11-22",4.88
"982","2010-11-23",4.88
"983","2010-11-24",4.88
"984","2010-11-26",4.88
"985","2010-11-29",4.88
"986","2010-11-30",4.88
"987","2010-12-01",4.82
"988","2010-12-02",4.62
"989","2010-12-03",4.62
"990","2010-12-06",4.75
"991","2010-12-07",4.75
"992","2010-12-08",4.65
"993","2010-12-09",4.55
"994","2010-12-10",4.55
"995","2010-12-13",4.42
"996","2010-12-14",4.5
"997","2010-12-15",4.05
"998","2010-12-16",4.1
"999","2010-12-17",4.05
"1000","2010-12-20",4.02
"1001","2010-12-21",4.03
"1002","2010-12-22",4.03
"1003","2010-12-23",4.18
"1004","2010-12-27",4.18
"1005","2010-12-28",4.18
"1006","2010-12-29",4.06
"1007","2010-12-30",4.2
"1008","2010-12-31",4.58
"1009","2011-01-03",4.58
"1010","2011-01-04",4.68
"1011","2011-01-05",5
