"","date","UGP"
"341","2008-05-09",4.72125
"342","2008-05-12",4.9125
"343","2008-05-13",5.0625
"344","2008-05-14",4.96
"345","2008-05-15",4.85
"346","2008-05-16",4.81625
"347","2008-05-19",4.77
"348","2008-05-20",4.77875
"349","2008-05-21",4.7525
"350","2008-05-22",4.76
"351","2008-05-23",4.67125
"352","2008-05-27",4.66375
"353","2008-05-28",4.81
"354","2008-05-29",4.875
"355","2008-05-30",4.9825
"356","2008-06-02",4.8375
"357","2008-06-03",4.86375
"358","2008-06-04",4.85375
"359","2008-06-05",4.90875
"360","2008-06-06",4.8
"361","2008-06-09",4.80875
"362","2008-06-10",4.71375
"363","2008-06-11",4.67875
"364","2008-06-12",4.56375
"365","2008-06-13",4.62875
"366","2008-06-16",4.85375
"367","2008-06-17",4.975
"368","2008-06-18",4.90375
"369","2008-06-19",4.9
"370","2008-06-20",4.64375
"371","2008-06-23",4.63625
"372","2008-06-24",4.5525
"373","2008-06-25",4.78875
"374","2008-06-26",4.615
"375","2008-06-27",4.69375
"376","2008-06-30",4.75375
"377","2008-07-01",4.72
"378","2008-07-02",4.57375
"379","2008-07-03",4.5625
"380","2008-07-07",4.21
"381","2008-07-08",4.115
"382","2008-07-09",4.0625
"383","2008-07-10",4.1675
"384","2008-07-11",4.235
"385","2008-07-14",4.33
"386","2008-07-15",4.42875
"387","2008-07-16",4.6625
"388","2008-07-17",4.675
"389","2008-07-18",4.57
"390","2008-07-21",4.80375
"391","2008-07-22",4.665
"392","2008-07-23",4.59125
"393","2008-07-24",4.5625
"394","2008-07-25",4.4475
"395","2008-07-28",4.37
"396","2008-07-29",4.4775
"397","2008-07-30",4.4875
"398","2008-07-31",4.555
"399","2008-08-01",4.49
"400","2008-08-04",4.3825
"401","2008-08-05",4.44625
"402","2008-08-06",4.46875
"403","2008-08-07",4.455
"404","2008-08-08",4.42625
"405","2008-08-11",4.29625
"406","2008-08-12",4.075
"407","2008-08-13",4.24
"408","2008-08-14",4.38875
"409","2008-08-15",4.58625
"410","2008-08-18",4.57375
"411","2008-08-19",4.615
"412","2008-08-20",4.6675
"413","2008-08-21",4.56625
"414","2008-08-22",4.585
"415","2008-08-25",4.425
"416","2008-08-26",4.51125
"417","2008-08-27",4.575
"418","2008-08-28",4.5675
"419","2008-08-29",4.43875
"420","2008-09-02",4.35
"421","2008-09-03",4.23875
"422","2008-09-04",4.08125
"423","2008-09-05",4.0725
"424","2008-09-08",3.93875
"425","2008-09-09",3.72875
"426","2008-09-10",3.72125
"427","2008-09-11",3.71875
"428","2008-09-12",3.77375
"429","2008-09-15",3.505
"430","2008-09-16",3.58
"431","2008-09-17",3.145
"432","2008-09-18",3.0525
"433","2008-09-19",3.50375
"434","2008-09-22",3.5425
"435","2008-09-23",3.39875
"436","2008-09-24",3.375
"437","2008-09-25",3.57625
"438","2008-09-26",3.49625
"439","2008-09-29",3.06875
"440","2008-09-30",3.1275
"441","2008-10-01",3.3225
"442","2008-10-02",3.1125
"443","2008-10-03",2.75125
"444","2008-10-06",2.55875
"445","2008-10-07",2.05
"446","2008-10-08",1.96125
"447","2008-10-09",1.94375
"448","2008-10-10",1.865
"449","2008-10-13",2.7375
"450","2008-10-14",2.5925
"451","2008-10-15",2.23625
"452","2008-10-16",2.58125
"453","2008-10-17",2.56125
"454","2008-10-20",2.7325
"455","2008-10-21",2.56125
"456","2008-10-22",2.20375
"457","2008-10-23",2.34
"458","2008-10-24",2.1175
"459","2008-10-27",2.12
"460","2008-10-28",2.405
"461","2008-10-29",2.3125
"462","2008-10-30",2.51875
"463","2008-10-31",2.3125
"464","2008-11-03",2.4725
"465","2008-11-04",2.67
"466","2008-11-05",2.50375
"467","2008-11-06",2.5825
"468","2008-11-07",2.8625
"469","2008-11-10",2.62375
"470","2008-11-11",2.65625
"471","2008-11-12",2.555
"472","2008-11-13",2.79875
"473","2008-11-14",2.6075
"474","2008-11-17",2.7
"475","2008-11-18",2.80375
"476","2008-11-19",2.505
"477","2008-11-20",2.395
"478","2008-11-21",2.75625
"479","2008-11-24",2.70375
"480","2008-11-25",2.77
"481","2008-11-26",2.98125
"482","2008-11-28",2.755
"483","2008-12-01",2.5475
"484","2008-12-02",2.64625
"485","2008-12-03",2.58125
"486","2008-12-04",2.54125
"487","2008-12-05",2.64
"488","2008-12-08",2.6375
"489","2008-12-09",2.5875
"490","2008-12-10",2.6625
"491","2008-12-11",2.74
"492","2008-12-12",2.7425
"493","2008-12-15",2.69625
"494","2008-12-16",2.9125
"495","2008-12-17",2.74625
"496","2008-12-18",2.71625
"497","2008-12-19",2.73625
"498","2008-12-22",2.75
"499","2008-12-23",2.735
"500","2008-12-24",2.69125
"501","2008-12-26",2.7075
"502","2008-12-29",2.64375
"503","2008-12-30",2.67375
"504","2008-12-31",2.81125
"505","2009-01-02",2.78375
"506","2009-01-05",2.87
"507","2009-01-06",3.01375
"508","2009-01-07",2.96
"509","2009-01-08",2.89875
"510","2009-01-09",2.87375
"511","2009-01-12",2.78875
"512","2009-01-13",2.8725
"513","2009-01-14",2.78375
"514","2009-01-15",2.8125
"515","2009-01-16",2.87375
"516","2009-01-20",2.675
"517","2009-01-21",2.84375
"518","2009-01-22",2.78875
"519","2009-01-23",2.86
"520","2009-01-26",2.79125
"521","2009-01-27",2.8
"522","2009-01-28",2.95375
"523","2009-01-29",2.9175
"524","2009-01-30",2.8875
"525","2009-02-02",2.8375
"526","2009-02-03",2.8375
"527","2009-02-04",2.92125
"528","2009-02-05",2.92875
"529","2009-02-06",3.06125
"530","2009-02-09",3.055
"531","2009-02-10",3.05625
"532","2009-02-11",3.0725
"533","2009-02-12",3.09
"534","2009-02-13",3.085
"535","2009-02-17",2.9475
"536","2009-02-18",2.9675
"537","2009-02-19",2.9525
"538","2009-02-20",2.8825
"539","2009-02-23",2.715
"540","2009-02-24",2.8125
"541","2009-02-25",2.8075
"542","2009-02-26",2.87
"543","2009-02-27",2.82
"544","2009-03-02",2.67375
"545","2009-03-03",2.70625
"546","2009-03-04",2.94625
"547","2009-03-05",2.94125
"548","2009-03-06",3.03
"549","2009-03-09",2.9975
"550","2009-03-10",3.195
"551","2009-03-11",3.1525
"552","2009-03-12",3.17625
"553","2009-03-13",3.07
"554","2009-03-16",2.975
"555","2009-03-17",3.08
"556","2009-03-18",3.1875
"557","2009-03-19",3.1625
"558","2009-03-20",3.075
"559","2009-03-23",3.20875
"560","2009-03-24",3.0725
"561","2009-03-25",3.0325
"562","2009-03-26",3.13375
"563","2009-03-27",3.0675
"564","2009-03-30",2.9625
"565","2009-03-31",2.945
"566","2009-04-01",3.0375
"567","2009-04-02",3.24125
"568","2009-04-03",3.30625
"569","2009-04-06",3.24875
"570","2009-04-07",3.2475
"571","2009-04-08",3.28625
"572","2009-04-09",3.40875
"573","2009-04-13",3.3825
"574","2009-04-14",3.315
"575","2009-04-15",3.3
"576","2009-04-16",3.275
"577","2009-04-17",3.15
"578","2009-04-20",3.12625
"579","2009-04-21",3.23125
"580","2009-04-22",3.23625
"581","2009-04-23",3.27375
"582","2009-04-24",3.40125
"583","2009-04-27",3.32
"584","2009-04-28",3.385
"585","2009-04-29",3.5425
"586","2009-04-30",3.4825
"587","2009-05-01",3.60375
"588","2009-05-04",3.73625
"589","2009-05-05",3.6475
"590","2009-05-06",3.6975
"591","2009-05-07",3.65375
"592","2009-05-08",3.71
"593","2009-05-11",3.69
"594","2009-05-12",3.68875
"595","2009-05-13",3.58125
"596","2009-05-14",3.74375
"597","2009-05-15",3.6575
"598","2009-05-18",3.85875
"599","2009-05-19",3.83375
"600","2009-05-20",3.73875
"601","2009-05-21",3.77375
"602","2009-05-22",3.83625
"603","2009-05-26",3.8675
"604","2009-05-27",3.8625
"605","2009-05-28",3.935
"606","2009-05-29",4.10125
"607","2009-06-01",4.17625
"608","2009-06-02",4.2025
"609","2009-06-03",4.06875
"610","2009-06-04",4.13125
"611","2009-06-05",4.12
"612","2009-06-08",4.2
"613","2009-06-09",4.21875
"614","2009-06-10",4.2325
"615","2009-06-11",4.37
"616","2009-06-12",4.2875
"617","2009-06-15",4.14625
"618","2009-06-16",4.03375
"619","2009-06-17",4.0525
"620","2009-06-18",3.945
"621","2009-06-19",3.95625
"622","2009-06-22",3.7475
"623","2009-06-23",3.84
"624","2009-06-24",3.99875
"625","2009-06-25",4.01875
"626","2009-06-26",3.985
"627","2009-06-29",3.94
"628","2009-06-30",3.95375
"629","2009-07-01",4.0425
"630","2009-07-02",4.01875
"631","2009-07-06",3.91625
"632","2009-07-07",3.795
"633","2009-07-08",3.7875
"634","2009-07-09",3.79375
"635","2009-07-10",3.8175
"636","2009-07-13",4.025
"637","2009-07-14",4.02125
"638","2009-07-15",4.1575
"639","2009-07-16",4.19375
"640","2009-07-17",4.14625
"641","2009-07-20",4.32125
"642","2009-07-21",4.17375
"643","2009-07-22",4.15375
"644","2009-07-23",4.18125
"645","2009-07-24",4.18875
"646","2009-07-27",4.14375
"647","2009-07-28",4.25125
"648","2009-07-29",4.13375
"649","2009-07-30",4.27
"650","2009-07-31",4.24375
"651","2009-08-03",4.36875
"652","2009-08-04",4.40125
"653","2009-08-05",4.3875
"654","2009-08-06",4.285
"655","2009-08-07",4.46375
"656","2009-08-10",4.48375
"657","2009-08-11",4.30875
"658","2009-08-12",4.39
"659","2009-08-13",4.47625
"660","2009-08-14",4.2725
"661","2009-08-17",4.20125
"662","2009-08-18",4.33375
"663","2009-08-19",4.43625
"664","2009-08-20",4.38375
"665","2009-08-21",4.58125
"666","2009-08-24",4.6525
"667","2009-08-25",4.58
"668","2009-08-26",4.61625
"669","2009-08-27",4.62875
"670","2009-08-28",4.635
"671","2009-08-31",4.5325
"672","2009-09-01",4.37875
"673","2009-09-02",4.5
"674","2009-09-03",4.55
"675","2009-09-04",4.65375
"676","2009-09-08",4.75
"677","2009-09-09",4.75375
"678","2009-09-10",4.86625
"679","2009-09-11",4.825
"680","2009-09-14",4.8975
"681","2009-09-15",4.93375
"682","2009-09-16",4.98
"683","2009-09-17",4.93
"684","2009-09-18",5.00625
"685","2009-09-21",5.12375
"686","2009-09-22",5.0575
"687","2009-09-23",5.01125
"688","2009-09-24",4.87125
"689","2009-09-25",4.96375
"690","2009-09-28",5.00875
"691","2009-09-29",4.94875
"692","2009-09-30",5.02125
"693","2009-10-01",4.88125
"694","2009-10-02",4.95875
"695","2009-10-05",5.1025
"696","2009-10-06",5.165
"697","2009-10-07",5.06125
"698","2009-10-08",5.19
"699","2009-10-09",5.21
"700","2009-10-12",5.27125
"701","2009-10-13",5.28375
"702","2009-10-14",5.5975
"703","2009-10-15",5.5975
"704","2009-10-16",5.57
"705","2009-10-19",5.71625
"706","2009-10-20",5.55
"707","2009-10-21",5.68625
"708","2009-10-22",5.70625
"709","2009-10-23",5.71625
"710","2009-10-26",5.805
"711","2009-10-27",5.66875
"712","2009-10-28",5.41875
"713","2009-10-29",5.67875
"714","2009-10-30",5.51
"715","2009-11-02",5.5975
"716","2009-11-03",5.73375
"717","2009-11-04",5.86125
"718","2009-11-05",5.96375
"719","2009-11-06",6.0075
"720","2009-11-09",6.3
"721","2009-11-10",6.28125
"722","2009-11-11",6.13375
"723","2009-11-12",5.80875
"724","2009-11-13",6.06875
"725","2009-11-16",6.12125
"726","2009-11-17",6.1
"727","2009-11-18",6.07125
"728","2009-11-19",6.0075
"729","2009-11-20",6
"730","2009-11-23",6.01125
"731","2009-11-24",5.97125
"732","2009-11-25",6.135
"733","2009-11-27",6.03375
"734","2009-11-30",5.9125
"735","2009-12-01",6.19
"736","2009-12-02",6.3125
"737","2009-12-03",6.22625
"738","2009-12-04",6.0775
"739","2009-12-07",6.13125
"740","2009-12-08",6.075
"741","2009-12-09",6.05875
"742","2009-12-10",6.0525
"743","2009-12-11",6.0725
"744","2009-12-14",6.075
"745","2009-12-15",6.0425
"746","2009-12-16",5.88125
"747","2009-12-17",5.77625
"748","2009-12-18",5.82375
"749","2009-12-21",5.78
"750","2009-12-22",5.86875
"751","2009-12-23",5.8975
"752","2009-12-24",5.9475
"753","2009-12-28",6.03375
"754","2009-12-29",5.9125
"755","2009-12-30",5.90125
"756","2009-12-31",5.8625
"757","2010-01-04",6.0675
"758","2010-01-05",6.09
"759","2010-01-06",6.11625
"760","2010-01-07",6.065
"761","2010-01-08",6.1225
"762","2010-01-11",6.21875
"763","2010-01-12",6.085
"764","2010-01-13",5.9875
"765","2010-01-14",5.96375
"766","2010-01-15",5.93875
"767","2010-01-19",5.98875
"768","2010-01-20",5.95625
"769","2010-01-21",5.735
"770","2010-01-22",5.625
"771","2010-01-25",5.57875
"772","2010-01-26",5.5525
"773","2010-01-27",5.59875
"774","2010-01-28",5.54125
"775","2010-01-29",5.49125
"776","2010-02-01",5.63375
"777","2010-02-02",5.6825
"778","2010-02-03",5.59875
"779","2010-02-04",5.315
"780","2010-02-05",5.42625
"781","2010-02-08",5.4075
"782","2010-02-09",5.61125
"783","2010-02-10",5.595
"784","2010-02-11",5.5925
"785","2010-02-12",5.49
"786","2010-02-16",5.56
"787","2010-02-17",5.6
"788","2010-02-18",5.6025
"789","2010-02-19",5.63125
"790","2010-02-22",5.61125
"791","2010-02-23",5.55875
"792","2010-02-24",5.56625
"793","2010-02-25",5.635
"794","2010-02-26",5.6125
"795","2010-03-01",5.62875
"796","2010-03-02",5.74875
"797","2010-03-03",5.81
"798","2010-03-04",5.77375
"799","2010-03-05",5.835
"800","2010-03-08",5.925
"801","2010-03-09",6.08125
"802","2010-03-10",6.2
"803","2010-03-11",6.0975
"804","2010-03-12",5.97625
"805","2010-03-15",5.91875
"806","2010-03-16",5.98
"807","2010-03-17",6.06
"808","2010-03-18",6.05
"809","2010-03-19",5.8625
"810","2010-03-22",5.8725
"811","2010-03-23",6.02875
"812","2010-03-24",5.8325
"813","2010-03-25",5.80625
"814","2010-03-26",5.8
"815","2010-03-29",5.9475
"816","2010-03-30",5.955
"817","2010-03-31",6.05375
"818","2010-04-01",6.0875
"819","2010-04-05",5.9875
"820","2010-04-06",6.0475
"821","2010-04-07",6.035
"822","2010-04-08",6.12125
"823","2010-04-09",6.08125
"824","2010-04-12",6.02375
"825","2010-04-13",5.8875
"826","2010-04-14",5.85375
"827","2010-04-15",5.8175
"828","2010-04-16",5.75875
"829","2010-04-19",5.76875
"830","2010-04-20",5.84625
"831","2010-04-21",5.8075
"832","2010-04-22",6.03625
"833","2010-04-23",6.025
"834","2010-04-26",6.01625
"835","2010-04-27",5.7825
"836","2010-04-28",5.86625
"837","2010-04-29",5.95
"838","2010-04-30",5.89125
"839","2010-05-03",5.96625
"840","2010-05-04",5.76125
"841","2010-05-05",5.675
"842","2010-05-06",5.41375
"843","2010-05-07",5.525
"844","2010-05-10",5.82375
"845","2010-05-11",5.78875
"846","2010-05-12",5.93625
"847","2010-05-13",5.80125
"848","2010-05-14",5.7275
"849","2010-05-17",5.7225
"850","2010-05-18",5.68875
"851","2010-05-19",5.60125
"852","2010-05-20",5.235
"853","2010-05-21",5.515
"854","2010-05-24",5.475
"855","2010-05-25",5.4725
"856","2010-05-26",5.475
"857","2010-05-27",5.70125
"858","2010-05-28",5.56375
"859","2010-06-01",5.5725
"860","2010-06-02",5.76
"861","2010-06-03",5.73
"862","2010-06-04",5.55375
"863","2010-06-07",5.45875
"864","2010-06-08",5.55375
"865","2010-06-09",5.5925
"866","2010-06-10",5.785
"867","2010-06-11",5.85125
"868","2010-06-14",5.84375
"869","2010-06-15",5.96625
"870","2010-06-16",5.90375
"871","2010-06-17",5.8475
"872","2010-06-18",5.86
"873","2010-06-21",5.93625
"874","2010-06-22",5.98375
"875","2010-06-23",5.98125
"876","2010-06-24",6.04625
"877","2010-06-25",6.14625
"878","2010-06-28",6.2025
"879","2010-06-29",5.9225
"880","2010-06-30",5.91125
"881","2010-07-01",6.0475
"882","2010-07-02",6.1775
"883","2010-07-06",6.13875
"884","2010-07-07",6.1975
"885","2010-07-08",6.215
"886","2010-07-09",6.32375
"887","2010-07-12",6.2225
"888","2010-07-13",6.31
"889","2010-07-14",6.2725
"890","2010-07-15",6.2675
"891","2010-07-16",6.15
"892","2010-07-19",6.16625
"893","2010-07-20",6.23125
"894","2010-07-21",6.18375
"895","2010-07-22",6.25
"896","2010-07-23",6.2325
"897","2010-07-26",6.28125
"898","2010-07-27",6.31125
"899","2010-07-28",6.28125
"900","2010-07-29",6.30375
"901","2010-07-30",6.4875
"902","2010-08-02",6.64125
"903","2010-08-03",6.6025
"904","2010-08-04",6.76625
"905","2010-08-05",6.7
"906","2010-08-06",6.70625
"907","2010-08-09",6.68875
"908","2010-08-10",6.6175
"909","2010-08-11",6.4125
"910","2010-08-12",6.46625
"911","2010-08-13",6.57125
"912","2010-08-16",6.9375
"913","2010-08-17",6.90875
"914","2010-08-18",7.03125
"915","2010-08-19",6.82375
"916","2010-08-20",6.85375
"917","2010-08-23",6.685
"918","2010-08-24",6.7825
"919","2010-08-25",6.80875
"920","2010-08-26",6.72125
"921","2010-08-27",6.9275
"922","2010-08-30",6.7975
"923","2010-08-31",6.94625
"924","2010-09-01",6.88375
"925","2010-09-02",6.89375
"926","2010-09-03",6.86625
"927","2010-09-07",6.825
"928","2010-09-08",6.84125
"929","2010-09-09",6.9475
"930","2010-09-10",7.005
"931","2010-09-13",7.2225
"932","2010-09-14",7.2
"933","2010-09-15",7.14125
"934","2010-09-16",7.1675
"935","2010-09-17",7.34375
"936","2010-09-20",7.23875
"937","2010-09-21",7.3075
"938","2010-09-22",7.345
"939","2010-09-23",7.22875
"940","2010-09-24",7.3225
"941","2010-09-27",7.41
"942","2010-09-28",7.3875
"943","2010-09-29",7.3725
"944","2010-09-30",7.65
"945","2010-10-01",7.72625
"946","2010-10-04",7.68375
"947","2010-10-05",7.8575
"948","2010-10-06",7.7925
