"","date","MBCN"
"1","2007-01-03",19.285715
"2","2007-01-04",19.285715
"3","2007-01-05",19.047619
"4","2007-01-08",19.047619
"5","2007-01-09",19.047619
"6","2007-01-10",19.047619
"7","2007-01-11",19.047619
"8","2007-01-12",19.523809
"9","2007-01-16",18.619047
"10","2007-01-17",18.809525
"11","2007-01-18",18.571428
"12","2007-01-19",18.571428
"13","2007-01-22",18.571428
"14","2007-01-23",18.571428
"15","2007-01-24",18.571428
"16","2007-01-25",18.571428
"17","2007-01-26",18.571428
"18","2007-01-29",18.571428
"19","2007-01-30",18.571428
"20","2007-01-31",19.404762
"21","2007-02-01",19.404762
"22","2007-02-02",19.404762
"23","2007-02-05",19.404762
"24","2007-02-06",19.404762
"25","2007-02-07",19.404762
"26","2007-02-08",18.571428
"27","2007-02-09",18.571428
"28","2007-02-12",19.404762
"29","2007-02-13",19.404762
"30","2007-02-14",19.404762
"31","2007-02-15",19.404762
"32","2007-02-16",19.404762
"33","2007-02-20",19.404762
"34","2007-02-21",19.761906
"35","2007-02-22",19.404762
"36","2007-02-23",19.023809
"37","2007-02-26",19.023809
"38","2007-02-27",19.023809
"39","2007-02-28",19.023809
"40","2007-03-01",19.023809
"41","2007-03-02",19.023809
"42","2007-03-05",19.023809
"43","2007-03-06",18.571428
"44","2007-03-07",18.571428
"45","2007-03-08",18.571428
"46","2007-03-09",18.571428
"47","2007-03-12",18.571428
"48","2007-03-13",18.571428
"49","2007-03-14",18.571428
"50","2007-03-15",19.285715
"51","2007-03-16",19.285715
"52","2007-03-19",18.571428
"53","2007-03-20",18.571428
"54","2007-03-21",18.214285
"55","2007-03-22",18.214285
"56","2007-03-23",18.214285
"57","2007-03-26",18.214285
"58","2007-03-27",18.690475
"59","2007-03-28",18.690475
"60","2007-03-29",18.690475
"61","2007-03-30",18.690475
"62","2007-04-02",18.690475
"63","2007-04-03",18.690475
"64","2007-04-04",18.690475
"65","2007-04-05",18.690475
"66","2007-04-09",18.452381
"67","2007-04-10",18.166666
"68","2007-04-11",18.166666
"69","2007-04-12",18.166666
"70","2007-04-13",18.452381
"71","2007-04-16",18.452381
"72","2007-04-17",18.452381
"73","2007-04-18",18.452381
"74","2007-04-19",18.452381
"75","2007-04-20",18.452381
"76","2007-04-23",18.690475
"77","2007-04-24",18.690475
"78","2007-04-25",18.690475
"79","2007-04-26",18.690475
"80","2007-04-27",18.690475
"81","2007-04-30",18.452381
"82","2007-05-01",18.452381
"83","2007-05-02",18.738094
"84","2007-05-03",18.738094
"85","2007-05-04",18.738094
"86","2007-05-07",18.571428
"87","2007-05-08",18.738094
"88","2007-05-09",18.738094
"89","2007-05-10",18.738094
"90","2007-05-11",18.738094
"91","2007-05-14",18.738094
"92","2007-05-15",18.738094
"93","2007-05-16",18.690475
"94","2007-05-17",18.690475
"95","2007-05-18",18.809525
"96","2007-05-21",18.690475
"97","2007-05-22",18.690475
"98","2007-05-23",18.690475
"99","2007-05-24",18.690475
"100","2007-05-25",18.690475
"101","2007-05-29",18.452381
"102","2007-05-30",18.452381
"103","2007-05-31",18.452381
"104","2007-06-01",18.452381
"105","2007-06-04",18.452381
"106","2007-06-05",18.452381
"107","2007-06-06",18.452381
"108","2007-06-07",18.404762
"109","2007-06-08",18.404762
"110","2007-06-11",18.428572
"111","2007-06-12",18.428572
"112","2007-06-13",18.428572
"113","2007-06-14",18.428572
"114","2007-06-15",18.428572
"115","2007-06-18",18.428572
"116","2007-06-19",18.428572
"117","2007-06-20",18.428572
"118","2007-06-21",18.428572
"119","2007-06-22",18.428572
"120","2007-06-25",18.428572
"121","2007-06-26",18.428572
"122","2007-06-27",18.333334
"123","2007-06-28",18.690475
"124","2007-06-29",18.690475
"125","2007-07-02",18.571428
"126","2007-07-03",18.571428
"127","2007-07-05",18.571428
"128","2007-07-06",18.571428
"129","2007-07-09",18.571428
"130","2007-07-10",18.571428
"131","2007-07-11",18.571428
"132","2007-07-12",18.571428
"133","2007-07-13",18.571428
"134","2007-07-16",18.333334
"135","2007-07-17",18.095238
"136","2007-07-18",18.095238
"137","2007-07-19",18.095238
"138","2007-07-20",18.095238
"139","2007-07-23",18.095238
"140","2007-07-24",18.095238
"141","2007-07-25",18.095238
"142","2007-07-26",18.095238
"143","2007-07-27",18.404762
"144","2007-07-30",18.404762
"145","2007-07-31",18.404762
"146","2007-08-01",18.404762
"147","2007-08-02",18.404762
"148","2007-08-03",18.404762
"149","2007-08-06",18.404762
"150","2007-08-07",18.166666
"151","2007-08-08",18.166666
"152","2007-08-09",18.166666
"153","2007-08-10",18.166666
"154","2007-08-13",18.166666
"155","2007-08-14",18.166666
"156","2007-08-15",18.166666
"157","2007-08-16",18.404762
"158","2007-08-17",18.404762
"159","2007-08-20",18.166666
"160","2007-08-21",18.166666
"161","2007-08-22",18.166666
"162","2007-08-23",18.166666
"163","2007-08-24",18.166666
"164","2007-08-27",18.166666
"165","2007-08-28",18.166666
"166","2007-08-29",18.166666
"167","2007-08-30",18.166666
"168","2007-08-31",18.095238
"169","2007-09-04",18.095238
"170","2007-09-05",18.095238
"171","2007-09-06",18.690475
"172","2007-09-07",18.690475
"173","2007-09-10",18.690475
"174","2007-09-11",18.690475
"175","2007-09-12",18.690475
"176","2007-09-13",18.095238
"177","2007-09-14",18.095238
"178","2007-09-17",18.095238
"179","2007-09-18",18.095238
"180","2007-09-19",18.095238
"181","2007-09-20",18.095238
"182","2007-09-21",18.095238
"183","2007-09-24",18.095238
"184","2007-09-25",18.095238
"185","2007-09-26",18.095238
"186","2007-09-27",18.095238
"187","2007-09-28",18.095238
"188","2007-10-01",18.095238
"189","2007-10-02",18.095238
"190","2007-10-03",18.095238
"191","2007-10-04",18.095238
"192","2007-10-05",18.095238
"193","2007-10-08",18.095238
"194","2007-10-09",18.095238
"195","2007-10-10",18.095238
"196","2007-10-11",18.095238
"197","2007-10-12",18.095238
"198","2007-10-15",18.095238
"199","2007-10-16",18.095238
"200","2007-10-17",18.095238
"201","2007-10-18",18.095238
"202","2007-10-19",18.095238
"203","2007-10-22",18.095238
"204","2007-10-23",18.095238
"205","2007-10-24",18.095238
"206","2007-10-25",18.095238
"207","2007-10-26",18.404762
"208","2007-10-29",18.404762
"209","2007-10-30",18.404762
"210","2007-10-31",18.404762
"211","2007-11-01",18.404762
"212","2007-11-02",18.095238
"213","2007-11-05",18.095238
"214","2007-11-06",18.095238
"215","2007-11-07",18.095238
"216","2007-11-08",18.095238
"217","2007-11-09",18.095238
"218","2007-11-12",18.095238
"219","2007-11-13",18.095238
"220","2007-11-14",18.095238
"221","2007-11-15",18.095238
"222","2007-11-16",18.404762
"223","2007-11-19",18.404762
"224","2007-11-20",18.404762
"225","2007-11-21",18.404762
"226","2007-11-23",19.285715
"227","2007-11-26",18.452381
"228","2007-11-27",18.452381
"229","2007-11-28",18.571428
"230","2007-11-29",18
"231","2007-11-30",18
"232","2007-12-03",18
"233","2007-12-04",18.5
"234","2007-12-05",18.5
"235","2007-12-06",18.5
"236","2007-12-07",18.5
"237","2007-12-10",18.5
"238","2007-12-11",18.5
"239","2007-12-12",18.5
"240","2007-12-13",18.5
"241","2007-12-14",18.5
"242","2007-12-17",18.5
"243","2007-12-18",18.5
"244","2007-12-19",18.5
"245","2007-12-20",18.5
"246","2007-12-21",18.5
"247","2007-12-24",18.5
"248","2007-12-26",18.5
"249","2007-12-27",18.5
"250","2007-12-28",18.5
"251","2007-12-31",18.125
"252","2008-01-02",18.125
"253","2008-01-03",18.125
"254","2008-01-04",18.125
"255","2008-01-07",18.125
"256","2008-01-08",18.125
"257","2008-01-09",18.125
"258","2008-01-10",18
"259","2008-01-11",18
"260","2008-01-14",18
"261","2008-01-15",18
"262","2008-01-16",18
"263","2008-01-17",18
"264","2008-01-18",18.625
"265","2008-01-22",18.625
"266","2008-01-23",18.625
"267","2008-01-24",18.625
"268","2008-01-25",18.625
"269","2008-01-28",18.625
"270","2008-01-29",18.625
"271","2008-01-30",18.625
"272","2008-01-31",18.625
"273","2008-02-01",18.625
"274","2008-02-04",18.625
"275","2008-02-05",18.625
"276","2008-02-06",18.135
"277","2008-02-07",18.135
"278","2008-02-08",18.135
"279","2008-02-11",18.135
"280","2008-02-12",18.5
"281","2008-02-13",18.5
"282","2008-02-14",18.5
"283","2008-02-15",18.135
"284","2008-02-19",18.125
"285","2008-02-20",18.125
"286","2008-02-21",18.125
"287","2008-02-22",18.125
"288","2008-02-25",18.125
"289","2008-02-26",18.125
"290","2008-02-27",18.125
"291","2008-02-28",18.125
"292","2008-02-29",18
"293","2008-03-03",18
"294","2008-03-04",18
"295","2008-03-05",18
"296","2008-03-06",18
"297","2008-03-07",18
"298","2008-03-10",18
"299","2008-03-11",18
"300","2008-03-12",18
"301","2008-03-13",18.25
"302","2008-03-14",18.25
"303","2008-03-17",18.25
"304","2008-03-18",18.25
"305","2008-03-19",18
"306","2008-03-20",18
"307","2008-03-24",18
"308","2008-03-25",18
"309","2008-03-26",18
"310","2008-03-27",18
"311","2008-03-28",18
"312","2008-03-31",18
"313","2008-04-01",18
"314","2008-04-02",18
"315","2008-04-03",18
"316","2008-04-04",18
"317","2008-04-07",18
"318","2008-04-08",18
"319","2008-04-09",18
"320","2008-04-10",18
"321","2008-04-11",18
"322","2008-04-14",18
"323","2008-04-15",18
"324","2008-04-16",18
"325","2008-04-17",18
"326","2008-04-18",18
"327","2008-04-21",18
"328","2008-04-22",18.125
"329","2008-04-23",18.125
"330","2008-04-24",18.125
"331","2008-04-25",18.375
"332","2008-04-28",18.375
"333","2008-04-29",18.375
"334","2008-04-30",18
"335","2008-05-01",18.5
"336","2008-05-02",18.5
"337","2008-05-05",18.5
"338","2008-05-06",18.25
"339","2008-05-07",18.25
"340","2008-05-08",18.25
"341","2008-05-09",18.125
"342","2008-05-12",18.125
"343","2008-05-13",18.025
"344","2008-05-14",18.025
"345","2008-05-15",17.625
"346","2008-05-16",17.625
"347","2008-05-19",17.625
"348","2008-05-20",17.5
"349","2008-05-21",17.135
"350","2008-05-22",17.135
"351","2008-05-23",17.5
"352","2008-05-27",17.5
"353","2008-05-28",17.5
"354","2008-05-29",17.25
"355","2008-05-30",17.25
"356","2008-06-02",17.25
"357","2008-06-03",17.25
"358","2008-06-04",17.25
"359","2008-06-05",17.25
"360","2008-06-06",17.25
"361","2008-06-09",17.25
"362","2008-06-10",17.15
"363","2008-06-11",17
"364","2008-06-12",16.5
"365","2008-06-13",17.25
"366","2008-06-16",16.5
"367","2008-06-17",16.5
"368","2008-06-18",15.825
"369","2008-06-19",15
"370","2008-06-20",15
"371","2008-06-23",15
"372","2008-06-24",15
"373","2008-06-25",15
"374","2008-06-26",15
"375","2008-06-27",15
"376","2008-06-30",15
"377","2008-07-01",14.625
"378","2008-07-02",14.625
"379","2008-07-03",14.625
