"","date","UAL"
"251","2007-12-31",35.66
"252","2008-01-02",31.99
"253","2008-01-03",31.75
"254","2008-01-04",33.150002
"255","2008-01-07",29.18
"256","2008-01-08",24.389999
"257","2008-01-09",26.030001
"258","2008-01-10",32.189999
"259","2008-01-11",32.07
"260","2008-01-14",32.93
"261","2008-01-15",34.57
"262","2008-01-16",34.639999
"263","2008-01-17",33.419998
"264","2008-01-18",32.939999
"265","2008-01-22",31.870001
"266","2008-01-23",36.41
"267","2008-01-24",34.470001
"268","2008-01-25",34.869999
"269","2008-01-28",35.630001
"270","2008-01-29",35.669998
"271","2008-01-30",36
"272","2008-01-31",37.950001
"273","2008-02-01",41.139999
"274","2008-02-04",38.580002
"275","2008-02-05",36.66
"276","2008-02-06",37.669998
"277","2008-02-07",39.549999
"278","2008-02-08",39.959999
"279","2008-02-11",40.110001
"280","2008-02-12",38.830002
"281","2008-02-13",38.59
"282","2008-02-14",37.029999
"283","2008-02-15",37.349998
"284","2008-02-19",35.810001
"285","2008-02-20",37.139999
"286","2008-02-21",35.91
"287","2008-02-22",35.490002
"288","2008-02-25",35.25
"289","2008-02-26",34.950001
"290","2008-02-27",33.23
"291","2008-02-28",31.940001
"292","2008-02-29",30.299999
"293","2008-03-03",29.34
"294","2008-03-04",28.4
"295","2008-03-05",30.17
"296","2008-03-06",28.309999
"297","2008-03-07",28.09
"298","2008-03-10",26.49
"299","2008-03-11",26.83
"300","2008-03-12",24.290001
"301","2008-03-13",24.049999
"302","2008-03-14",22.68
"303","2008-03-17",20.91
"304","2008-03-18",22.57
"305","2008-03-19",23.18
"306","2008-03-20",23.17
"307","2008-03-24",23.639999
"308","2008-03-25",24.129999
"309","2008-03-26",21.99
"310","2008-03-27",21.25
"311","2008-03-28",21.190001
"312","2008-03-31",21.530001
"313","2008-04-01",23.129999
"314","2008-04-02",22.040001
"315","2008-04-03",21.790001
"316","2008-04-04",21.200001
"317","2008-04-07",22.18
"318","2008-04-08",22.73
"319","2008-04-09",21.16
"320","2008-04-10",22.4
"321","2008-04-11",22.9
"322","2008-04-14",23.610001
"323","2008-04-15",22.32
"324","2008-04-16",22.860001
"325","2008-04-17",22.4
"326","2008-04-18",22.85
"327","2008-04-21",21.43
"328","2008-04-22",13.55
"329","2008-04-23",13.95
"330","2008-04-24",15.4
"331","2008-04-25",15.21
"332","2008-04-28",14.81
"333","2008-04-29",14.93
"334","2008-04-30",14.9
"335","2008-05-01",16.1
"336","2008-05-02",15.89
"337","2008-05-05",15
"338","2008-05-06",14.15
"339","2008-05-07",13.82
"340","2008-05-08",13.54
"341","2008-05-09",13.71
"342","2008-05-12",14
"343","2008-05-13",13.71
"344","2008-05-14",14.17
"345","2008-05-15",14.38
"346","2008-05-16",13.81
"347","2008-05-19",12.42
"348","2008-05-20",11.56
"349","2008-05-21",8.15
"350","2008-05-22",8.15
"351","2008-05-23",7.52
"352","2008-05-27",8.18
"353","2008-05-28",7.91
"354","2008-05-29",8.39
"355","2008-05-30",8.54
"356","2008-06-02",7.88
"357","2008-06-03",8.53
"358","2008-06-04",9.14
"359","2008-06-05",10.11
"360","2008-06-06",8.64
"361","2008-06-09",8.28
"362","2008-06-10",8.25
"363","2008-06-11",7.22
"364","2008-06-12",6.31
"365","2008-06-13",6.86
"366","2008-06-16",7.19
"367","2008-06-17",7
"368","2008-06-18",6.55
"369","2008-06-19",8.11
"370","2008-06-20",7.16
"371","2008-06-23",6.09
"372","2008-06-24",6.01
"373","2008-06-25",5.75
"374","2008-06-26",5.56
"375","2008-06-27",5.56
"376","2008-06-30",5.22
"377","2008-07-01",4.6
"378","2008-07-02",4.01
"379","2008-07-03",3.86
"380","2008-07-07",4.19
"381","2008-07-08",4.75
"382","2008-07-09",4.41
"383","2008-07-10",4.17
"384","2008-07-11",3.63
"385","2008-07-14",3.43
"386","2008-07-15",3.13
"387","2008-07-16",4.43
"388","2008-07-17",5.07
"389","2008-07-18",5.45
"390","2008-07-21",4.99
"391","2008-07-22",8.41
"392","2008-07-23",9.35
"393","2008-07-24",7.45
"394","2008-07-25",7.65
"395","2008-07-28",7.01
"396","2008-07-29",8.51
"397","2008-07-30",7.9
"398","2008-07-31",8.31
"399","2008-08-01",8.2
"400","2008-08-04",8.93
"401","2008-08-05",10.24
"402","2008-08-06",10.1
"403","2008-08-07",9.61
"404","2008-08-08",11.13
"405","2008-08-11",12.27
"406","2008-08-12",13.3
"407","2008-08-13",12.06
"408","2008-08-14",12.68
"409","2008-08-15",14.18
"410","2008-08-18",14.94
"411","2008-08-19",13.57
"412","2008-08-20",12.4
"413","2008-08-21",11.33
"414","2008-08-22",12.72
"415","2008-08-25",12.17
"416","2008-08-26",11.15
"417","2008-08-27",9.88
"418","2008-08-28",11
"419","2008-08-29",11.11
"420","2008-09-02",12.41
"421","2008-09-03",12.56
"422","2008-09-04",11.92
"423","2008-09-05",12.3
"424","2008-09-08",10.92
"425","2008-09-09",10.6
"426","2008-09-10",9.97
"427","2008-09-11",11.12
"428","2008-09-12",11.36
"429","2008-09-15",12.36
"430","2008-09-16",14.02
"431","2008-09-17",12.53
"432","2008-09-18",12.91
"433","2008-09-19",13.24
"434","2008-09-22",11.8
"435","2008-09-23",11.8
"436","2008-09-24",10.35
"437","2008-09-25",9.96
"438","2008-09-26",9.15
"439","2008-09-29",8.33
"440","2008-09-30",8.79
"441","2008-10-01",9.52
"442","2008-10-02",9.11
"443","2008-10-03",8.11
"444","2008-10-06",6.7
"445","2008-10-07",5.02
"446","2008-10-08",5.4
"447","2008-10-09",5.35
"448","2008-10-10",6.02
"449","2008-10-13",7
"450","2008-10-14",7.13
"451","2008-10-15",7.35
"452","2008-10-16",10.3
"453","2008-10-17",12.28
"454","2008-10-20",12.67
"455","2008-10-21",13.8
"456","2008-10-22",14.65
"457","2008-10-23",12.51
"458","2008-10-24",11.95
"459","2008-10-27",11.4
"460","2008-10-28",12.76
"461","2008-10-29",11
"462","2008-10-30",13.18
"463","2008-10-31",14.56
"464","2008-11-03",16.59
"465","2008-11-04",15.48
"466","2008-11-05",14.46
"467","2008-11-06",14.27
"468","2008-11-07",13.98
"469","2008-11-10",13.34
"470","2008-11-11",12.83
"471","2008-11-12",9.33
"472","2008-11-13",11
"473","2008-11-14",10.15
"474","2008-11-17",10.69
"475","2008-11-18",11.03
"476","2008-11-19",8.56
"477","2008-11-20",7.53
"478","2008-11-21",7.67
"479","2008-11-24",8.85
"480","2008-11-25",11.04
"481","2008-11-26",11.03
"482","2008-11-28",11.25
"483","2008-12-01",8.94
"484","2008-12-02",9.64
"485","2008-12-03",9.92
"486","2008-12-04",10.43
"487","2008-12-05",11.76
"488","2008-12-08",12.1
"489","2008-12-09",10.52
"490","2008-12-10",10.36
"491","2008-12-11",9.43
"492","2008-12-12",9.94
"493","2008-12-15",9.52
"494","2008-12-16",10.22
"495","2008-12-17",10.6
"496","2008-12-18",11.01
"497","2008-12-19",11.09
"498","2008-12-22",10.67
"499","2008-12-23",10.37
"500","2008-12-24",10.58
"501","2008-12-26",10.52
"502","2008-12-29",10.57
"503","2008-12-30",10.74
"504","2008-12-31",11.02
"505","2009-01-02",11.87
"506","2009-01-05",11.45
"507","2009-01-06",12.06
"508","2009-01-07",12.06
"509","2009-01-08",12.77
"510","2009-01-09",12.24
"511","2009-01-12",11.65
"512","2009-01-13",11.04
"513","2009-01-14",10.27
"514","2009-01-15",11.14
"515","2009-01-16",11.95
"516","2009-01-20",11.62
"517","2009-01-21",10.91
"518","2009-01-22",11.45
"519","2009-01-23",11.83
"520","2009-01-26",12.11
"521","2009-01-27",11.04
"522","2009-01-28",11.72
"523","2009-01-29",10.5
"524","2009-01-30",9.44
"525","2009-02-02",9.08
"526","2009-02-03",8.97
"527","2009-02-04",8.54
"528","2009-02-05",8.58
"529","2009-02-06",8.94
"530","2009-02-09",8.89
"531","2009-02-10",8.23
"532","2009-02-11",7.53
"533","2009-02-12",7.87
"534","2009-02-13",7.99
"535","2009-02-17",7.47
"536","2009-02-18",6.36
"537","2009-02-19",6.07
"538","2009-02-20",5.42
"539","2009-02-23",6.48
"540","2009-02-24",6.72
"541","2009-02-25",6.3
"542","2009-02-26",5.99
"543","2009-02-27",4.91
"544","2009-03-02",4.26
"545","2009-03-03",3.94
"546","2009-03-04",4.22
"547","2009-03-05",3.66
"548","2009-03-06",3.94
"549","2009-03-09",3.84
"550","2009-03-10",4.5
"551","2009-03-11",5.1
"552","2009-03-12",5.59
"553","2009-03-13",6.07
"554","2009-03-16",5.44
"555","2009-03-17",5.78
"556","2009-03-18",6.02
"557","2009-03-19",5.19
"558","2009-03-20",4.48
"559","2009-03-23",4.79
"560","2009-03-24",4.55
"561","2009-03-25",4.76
"562","2009-03-26",5.4
"563","2009-03-27",5.02
"564","2009-03-30",4.5
"565","2009-03-31",4.48
"566","2009-04-01",4.86
"567","2009-04-02",5.28
"568","2009-04-03",5.29
"569","2009-04-06",5.86
"570","2009-04-07",5.47
"571","2009-04-08",5.7
"572","2009-04-09",6.56
"573","2009-04-13",6.76
"574","2009-04-14",6.05
"575","2009-04-15",6.56
"576","2009-04-16",6.47
"577","2009-04-17",6.45
"578","2009-04-20",5.87
"579","2009-04-21",6.63
"580","2009-04-22",6.18
"581","2009-04-23",6.39
"582","2009-04-24",6.42
"583","2009-04-27",5.5
"584","2009-04-28",5.05
"585","2009-04-29",5.18
"586","2009-04-30",4.92
"587","2009-05-01",5.16
"588","2009-05-04",5.61
"589","2009-05-05",6.22
"590","2009-05-06",6.02
"591","2009-05-07",5.57
"592","2009-05-08",5.57
"593","2009-05-11",5.51
"594","2009-05-12",5.25
"595","2009-05-13",4.83
"596","2009-05-14",4.92
"597","2009-05-15",4.76
"598","2009-05-18",5.1
"599","2009-05-19",5.14
"600","2009-05-20",5
"601","2009-05-21",4.89
"602","2009-05-22",4.87
"603","2009-05-26",4.91
"604","2009-05-27",4.53
"605","2009-05-28",4.39
"606","2009-05-29",4.65
"607","2009-06-01",4.97
"608","2009-06-02",5.27
"609","2009-06-03",5.29
"610","2009-06-04",5.12
"611","2009-06-05",5.04
"612","2009-06-08",4.65
"613","2009-06-09",4.66
"614","2009-06-10",4.37
"615","2009-06-11",4.12
"616","2009-06-12",3.83
"617","2009-06-15",3.73
"618","2009-06-16",3.82
"619","2009-06-17",3.98
"620","2009-06-18",3.82
"621","2009-06-19",3.85
"622","2009-06-22",3.57
"623","2009-06-23",3.2
"624","2009-06-24",3.17
"625","2009-06-25",3.57
"626","2009-06-26",3.48
"627","2009-06-29",3.47
"628","2009-06-30",3.19
"629","2009-07-01",3.29
"630","2009-07-02",3.31
"631","2009-07-06",3.34
"632","2009-07-07",3.26
"633","2009-07-08",3.25
"634","2009-07-09",3.18
"635","2009-07-10",3.26
"636","2009-07-13",3.31
"637","2009-07-14",3.27
"638","2009-07-15",3.47
"639","2009-07-16",3.49
"640","2009-07-17",3.39
"641","2009-07-20",3.51
"642","2009-07-21",3.72
"643","2009-07-22",3.36
"644","2009-07-23",3.44
"645","2009-07-24",3.79
"646","2009-07-27",3.72
"647","2009-07-28",3.96
"648","2009-07-29",4.16
"649","2009-07-30",4.13
"650","2009-07-31",4.12
"651","2009-08-03",4.21
"652","2009-08-04",5
"653","2009-08-05",5.92
"654","2009-08-06",5.85
"655","2009-08-07",6.04
"656","2009-08-10",5.97
"657","2009-08-11",5.71
"658","2009-08-12",5.83
"659","2009-08-13",6.31
"660","2009-08-14",6.15
"661","2009-08-17",5.63
"662","2009-08-18",5.77
"663","2009-08-19",5.61
"664","2009-08-20",5.79
"665","2009-08-21",6
"666","2009-08-24",6.03
"667","2009-08-25",6.55
"668","2009-08-26",6.76
"669","2009-08-27",6.54
"670","2009-08-28",6.52
"671","2009-08-31",6.23
"672","2009-09-01",5.71
"673","2009-09-02",5.67
"674","2009-09-03",6.18
"675","2009-09-04",6.31
"676","2009-09-08",6.33
"677","2009-09-09",6.45
"678","2009-09-10",7.6
"679","2009-09-11",7.66
"680","2009-09-14",8.43
"681","2009-09-15",8.79
"682","2009-09-16",9.09
"683","2009-09-17",8.6
"684","2009-09-18",8.52
"685","2009-09-21",9.4
"686","2009-09-22",9.05
"687","2009-09-23",8.73
"688","2009-09-24",8.83
"689","2009-09-25",9.3
"690","2009-09-28",9.13
"691","2009-09-29",9.18
"692","2009-09-30",9.22
"693","2009-10-01",7.24
"694","2009-10-02",7.21
"695","2009-10-05",7.3
"696","2009-10-06",7.21
"697","2009-10-07",6.99
"698","2009-10-08",7.22
"699","2009-10-09",7.2
"700","2009-10-12",7.16
"701","2009-10-13",7.28
"702","2009-10-14",7.82
"703","2009-10-15",7.64
"704","2009-10-16",7.43
"705","2009-10-19",7.26
"706","2009-10-20",7.9
"707","2009-10-21",6.92
"708","2009-10-22",7.21
"709","2009-10-23",6.86
"710","2009-10-26",6.66
"711","2009-10-27",6.65
"712","2009-10-28",6.33
"713","2009-10-29",6.64
"714","2009-10-30",6.51
"715","2009-11-02",6.44
"716","2009-11-03",6.64
"717","2009-11-04",6.46
"718","2009-11-05",6.52
"719","2009-11-06",6.96
"720","2009-11-09",7
"721","2009-11-10",6.7
"722","2009-11-11",7.3
"723","2009-11-12",7.12
"724","2009-11-13",7.25
"725","2009-11-16",7.51
"726","2009-11-17",7.48
"727","2009-11-18",7.16
"728","2009-11-19",7.07
"729","2009-11-20",7.02
"730","2009-11-23",7.15
"731","2009-11-24",7.08
"732","2009-11-25",7.33
"733","2009-11-27",7.25
"734","2009-11-30",7.76
"735","2009-12-01",8.26
"736","2009-12-02",9.29
"737","2009-12-03",9.22
"738","2009-12-04",9.72
"739","2009-12-07",9.83
"740","2009-12-08",9.87
"741","2009-12-09",10
"742","2009-12-10",10.17
"743","2009-12-11",10.99
"744","2009-12-14",11.52
"745","2009-12-15",11.05
"746","2009-12-16",11.26
"747","2009-12-17",11.15
"748","2009-12-18",11.42
"749","2009-12-21",11.52
"750","2009-12-22",12.93
"751","2009-12-23",13.09
"752","2009-12-24",13.09
"753","2009-12-28",12.64
"754","2009-12-29",12.67
"755","2009-12-30",12.8
"756","2009-12-31",12.91
"757","2010-01-04",12.8
"758","2010-01-05",13.91
"759","2010-01-06",13.27
"760","2010-01-07",13.55
"761","2010-01-08",13.33
"762","2010-01-11",13.11
"763","2010-01-12",12.69
"764","2010-01-13",13.95
"765","2010-01-14",13.93
"766","2010-01-15",13.25
"767","2010-01-19",13.26
"768","2010-01-20",13.55
"769","2010-01-21",13.13
"770","2010-01-22",13.21
"771","2010-01-25",12.88
"772","2010-01-26",12.79
"773","2010-01-27",12.83
"774","2010-01-28",12.63
"775","2010-01-29",12.23
"776","2010-02-01",12.75
"777","2010-02-02",13.72
"778","2010-02-03",13.36
"779","2010-02-04",12.36
"780","2010-02-05",12.78
"781","2010-02-08",13.07
"782","2010-02-09",15.36
"783","2010-02-10",15.36
"784","2010-02-11",15.66
"785","2010-02-12",15.95
"786","2010-02-16",15.68
"787","2010-02-17",15.49
"788","2010-02-18",14.98
"789","2010-02-19",15.33
"790","2010-02-22",15.53
"791","2010-02-23",15.58
"792","2010-02-24",15.67
"793","2010-02-25",15.66
"794","2010-02-26",17.15
"795","2010-03-01",18.030001
"796","2010-03-02",17.870001
"797","2010-03-03",18.25
"798","2010-03-04",18.059999
"799","2010-03-05",18.23
"800","2010-03-08",17.52
"801","2010-03-09",18.16
"802","2010-03-10",18.98
"803","2010-03-11",19.17
"804","2010-03-12",19.68
"805","2010-03-15",19.879999
"806","2010-03-16",20.18
"807","2010-03-17",19.49
"808","2010-03-18",19.530001
"809","2010-03-19",18.530001
"810","2010-03-22",19.43
"811","2010-03-23",19.530001
"812","2010-03-24",19.6
"813","2010-03-25",19.66
"814","2010-03-26",19.91
"815","2010-03-29",19.99
"816","2010-03-30",19.709999
"817","2010-03-31",19.549999
"818","2010-04-01",19.51
"819","2010-04-05",19.35
"820","2010-04-06",19.469999
"821","2010-04-07",18.950001
"822","2010-04-08",20.23
"823","2010-04-09",20.5
"824","2010-04-12",21.469999
"825","2010-04-13",21.48
"826","2010-04-14",22.360001
"827","2010-04-15",23.540001
"828","2010-04-16",22.83
"829","2010-04-19",21.66
"830","2010-04-20",21.780001
"831","2010-04-21",21.43
"832","2010-04-22",21.709999
"833","2010-04-23",22.99
"834","2010-04-26",22.360001
"835","2010-04-27",20.51
"836","2010-04-28",21.75
"837","2010-04-29",21.469999
"838","2010-04-30",21.6
"839","2010-05-03",22.110001
"840","2010-05-04",19.77
"841","2010-05-05",19.780001
"842","2010-05-06",17.969999
"843","2010-05-07",17.889999
"844","2010-05-10",19.43
"845","2010-05-11",19.549999
"846","2010-05-12",20.370001
"847","2010-05-13",20.110001
"848","2010-05-14",19.85
"849","2010-05-17",19.950001
"850","2010-05-18",19.370001
"851","2010-05-19",18.84
"852","2010-05-20",17.709999
"853","2010-05-21",18.530001
"854","2010-05-24",18.280001
"855","2010-05-25",18.959999
"856","2010-05-26",19.75
"857","2010-05-27",20.389999
"858","2010-05-28",20.01
"859","2010-06-01",19.35
"860","2010-06-02",21.780001
"861","2010-06-03",22.24
"862","2010-06-04",21.08
"863","2010-06-07",20.299999
"864","2010-06-08",20.83
"865","2010-06-09",21.34
"866","2010-06-10",21.950001
"867","2010-06-11",22.780001
"868","2010-06-14",22.91
"869","2010-06-15",23.74
"870","2010-06-16",23.969999
"871","2010-06-17",23.92
"872","2010-06-18",23.799999
"873","2010-06-21",23.24
"874","2010-06-22",22.1
"875","2010-06-23",22
"876","2010-06-24",21.49
"877","2010-06-25",20.91
"878","2010-06-28",20.809999
"879","2010-06-29",19.99
"880","2010-06-30",20.559999
"881","2010-07-01",20.719999
"882","2010-07-02",18.59
"883","2010-07-06",18.639999
"884","2010-07-07",20.049999
"885","2010-07-08",20.51
"886","2010-07-09",21.360001
"887","2010-07-12",21.42
"888","2010-07-13",22.440001
"889","2010-07-14",22.700001
"890","2010-07-15",21.98
"891","2010-07-16",21.35
"892","2010-07-19",21.18
"893","2010-07-20",22.200001
"894","2010-07-21",21.77
"895","2010-07-22",22.780001
"896","2010-07-23",22.959999
"897","2010-07-26",24.25
"898","2010-07-27",23.709999
"899","2010-07-28",23.780001
"900","2010-07-29",23.780001
"901","2010-07-30",23.74
"902","2010-08-02",24.17
"903","2010-08-03",23.200001
"904","2010-08-04",22.610001
"905","2010-08-05",22.299999
"906","2010-08-06",22.32
"907","2010-08-09",23.23
"908","2010-08-10",22.459999
"909","2010-08-11",21
"910","2010-08-12",21.360001
"911","2010-08-13",21.48
"912","2010-08-16",21.74
"913","2010-08-17",21.23
"914","2010-08-18",21.43
"915","2010-08-19",20.58
"916","2010-08-20",20.51
"917","2010-08-23",20.469999
"918","2010-08-24",19.73
"919","2010-08-25",19.370001
"920","2010-08-26",19.639999
"921","2010-08-27",20.450001
"922","2010-08-30",20.709999
"923","2010-08-31",21.200001
"924","2010-09-01",21.93
"925","2010-09-02",22.290001
"926","2010-09-03",22.5
"927","2010-09-07",22.27
"928","2010-09-08",22.059999
"929","2010-09-09",20.940001
"930","2010-09-10",20.84
"931","2010-09-13",21.299999
"932","2010-09-14",21.77
"933","2010-09-15",21.709999
"934","2010-09-16",22.219999
"935","2010-09-17",21.950001
"936","2010-09-20",22.42
"937","2010-09-21",23.5
"938","2010-09-22",22.639999
"939","2010-09-23",22.389999
"940","2010-09-24",22.790001
"941","2010-09-27",22.84
"942","2010-09-28",23.02
"943","2010-09-29",23.41
"944","2010-09-30",23.66
"945","2010-10-01",24.700001
"946","2010-10-04",24.1
"947","2010-10-05",24.469999
"948","2010-10-06",24.969999
"949","2010-10-07",25.719999
"950","2010-10-08",26.440001
"951","2010-10-11",26.040001
"952","2010-10-12",26.98
"953","2010-10-13",26.690001
"954","2010-10-14",25.83
"955","2010-10-15",26.15
"956","2010-10-18",26.32
"957","2010-10-19",25.690001
"958","2010-10-20",27.629999
"959","2010-10-21",27.799999
"960","2010-10-22",27.709999
"961","2010-10-25",27.709999
"962","2010-10-26",28.440001
"963","2010-10-27",29.530001
"964","2010-10-28",28.92
"965","2010-10-29",29.040001
"966","2010-11-01",28.4
"967","2010-11-02",28.610001
"968","2010-11-03",28.93
"969","2010-11-04",27.860001
"970","2010-11-05",27.860001
"971","2010-11-08",28.59
"972","2010-11-09",28.049999
"973","2010-11-10",28.040001
"974","2010-11-11",28.4
"975","2010-11-12",27.870001
"976","2010-11-15",27.469999
"977","2010-11-16",27.18
