"","date","SHYF"
"162","2007-08-23",15.15
"163","2007-08-24",15
"164","2007-08-27",14.83
"165","2007-08-28",14.53
"166","2007-08-29",14.93
"167","2007-08-30",14.6
"168","2007-08-31",14.8
"169","2007-09-04",14.75
"170","2007-09-05",15.03
"171","2007-09-06",15.27
"172","2007-09-07",15.55
"173","2007-09-10",15.56
"174","2007-09-11",15.77
"175","2007-09-12",15.68
"176","2007-09-13",16.32
"177","2007-09-14",16.57
"178","2007-09-17",16.26
"179","2007-09-18",15.89
"180","2007-09-19",16.5
"181","2007-09-20",16.5
"182","2007-09-21",16.49
"183","2007-09-24",16.41
"184","2007-09-25",16.27
"185","2007-09-26",17.030001
"186","2007-09-27",17.16
"187","2007-09-28",16.83
"188","2007-10-01",17.23
"189","2007-10-02",17.65
"190","2007-10-03",17.32
"191","2007-10-04",17.370001
"192","2007-10-05",17.629999
"193","2007-10-08",17.35
"194","2007-10-09",17.139999
"195","2007-10-10",17.33
"196","2007-10-11",17.049999
"197","2007-10-12",17.360001
"198","2007-10-15",16.77
"199","2007-10-16",16.83
"200","2007-10-17",17.23
"201","2007-10-18",18.049999
"202","2007-10-19",17.68
"203","2007-10-22",17.049999
"204","2007-10-23",17
"205","2007-10-24",17.120001
"206","2007-10-25",14.25
"207","2007-10-26",14.19
"208","2007-10-29",13.65
"209","2007-10-30",14.75
"210","2007-10-31",14.04
"211","2007-11-01",13.5
"212","2007-11-02",12.83
"213","2007-11-05",12.61
"214","2007-11-06",12.31
"215","2007-11-07",11.96
"216","2007-11-08",12.02
"217","2007-11-09",11.83
"218","2007-11-12",11.51
"219","2007-11-13",12.12
"220","2007-11-14",11.46
"221","2007-11-15",11.5
"222","2007-11-16",11.13
"223","2007-11-19",10.63
"224","2007-11-20",9.85
"225","2007-11-21",9.67
"226","2007-11-23",9.98
"227","2007-11-26",9.7
"228","2007-11-27",10.5
"229","2007-11-28",11.66
"230","2007-11-29",10.86
"231","2007-11-30",9.98
"232","2007-12-03",9.56
"233","2007-12-04",9.29
"234","2007-12-05",9.36
"235","2007-12-06",9.36
"236","2007-12-07",9.32
"237","2007-12-10",7.96
"238","2007-12-11",7.63
"239","2007-12-12",7.2
"240","2007-12-13",7.15
"241","2007-12-14",7.52
"242","2007-12-17",6.95
"243","2007-12-18",7.23
"244","2007-12-19",7.44
"245","2007-12-20",7.69
"246","2007-12-21",8.06
"247","2007-12-24",8.07
"248","2007-12-26",8.18
"249","2007-12-27",7.89
"250","2007-12-28",7.88
"251","2007-12-31",7.64
"252","2008-01-02",7.48
"253","2008-01-03",7.17
"254","2008-01-04",6.87
"255","2008-01-07",7.16
"256","2008-01-08",6.77
"257","2008-01-09",7.08
"258","2008-01-10",7.09
"259","2008-01-11",6.92
"260","2008-01-14",7.35
"261","2008-01-15",7.25
"262","2008-01-16",8.03
"263","2008-01-17",7.78
"264","2008-01-18",7.69
"265","2008-01-22",7.7
"266","2008-01-23",8.6
"267","2008-01-24",8.62
"268","2008-01-25",8.07
"269","2008-01-28",8.81
"270","2008-01-29",8.74
"271","2008-01-30",8.57
"272","2008-01-31",8.97
"273","2008-02-01",9.41
"274","2008-02-04",9.07
"275","2008-02-05",8.85
"276","2008-02-06",8.55
"277","2008-02-07",8.93
"278","2008-02-08",8.7
"279","2008-02-11",8.61
"280","2008-02-12",8.4
"281","2008-02-13",8.35
"282","2008-02-14",8.46
"283","2008-02-15",8.9
"284","2008-02-19",8.94
"285","2008-02-20",8.79
"286","2008-02-21",8.49
"287","2008-02-22",8.51
"288","2008-02-25",8.71
"289","2008-02-26",8.98
"290","2008-02-27",8.87
"291","2008-02-28",8.5
"292","2008-02-29",8.13
"293","2008-03-03",8.13
"294","2008-03-04",8.1
"295","2008-03-05",8.02
"296","2008-03-06",7.84
"297","2008-03-07",7.82
"298","2008-03-10",7.24
"299","2008-03-11",7.98
"300","2008-03-12",7.68
"301","2008-03-13",7.91
"302","2008-03-14",7.37
"303","2008-03-17",7.37
"304","2008-03-18",7.94
"305","2008-03-19",7.64
"306","2008-03-20",8.05
"307","2008-03-24",8.58
"308","2008-03-25",8.69
"309","2008-03-26",8.57
"310","2008-03-27",8.42
"311","2008-03-28",8.01
"312","2008-03-31",8.46
"313","2008-04-01",8.73
"314","2008-04-02",8.8
"315","2008-04-03",8.73
"316","2008-04-04",8.57
"317","2008-04-07",8.38
"318","2008-04-08",8.56
"319","2008-04-09",8.37
"320","2008-04-10",8.59
"321","2008-04-11",8.27
"322","2008-04-14",7.98
"323","2008-04-15",7.8
"324","2008-04-16",7.9
"325","2008-04-17",7.74
"326","2008-04-18",7.81
"327","2008-04-21",7.61
"328","2008-04-22",7.42
"329","2008-04-23",7.61
"330","2008-04-24",8
"331","2008-04-25",8.37
"332","2008-04-28",8.77
"333","2008-04-29",9.24
"334","2008-04-30",9.39
"335","2008-05-01",9.8
"336","2008-05-02",9.57
"337","2008-05-05",9.44
"338","2008-05-06",9.49
"339","2008-05-07",9.24
"340","2008-05-08",9.37
"341","2008-05-09",9.37
"342","2008-05-12",9.29
"343","2008-05-13",9.26
"344","2008-05-14",9.43
"345","2008-05-15",9.62
"346","2008-05-16",9.37
"347","2008-05-19",9.34
"348","2008-05-20",9.4
"349","2008-05-21",9.32
"350","2008-05-22",9.39
"351","2008-05-23",9.17
"352","2008-05-27",9.05
"353","2008-05-28",8.64
"354","2008-05-29",9.09
"355","2008-05-30",9.03
"356","2008-06-02",8.8
"357","2008-06-03",8.89
"358","2008-06-04",8.95
"359","2008-06-05",9.07
"360","2008-06-06",8.77
"361","2008-06-09",8.95
"362","2008-06-10",9.03
"363","2008-06-11",8.76
"364","2008-06-12",8.89
"365","2008-06-13",9.36
"366","2008-06-16",9.54
"367","2008-06-17",9.3
"368","2008-06-18",9.02
"369","2008-06-19",9
"370","2008-06-20",8.65
"371","2008-06-23",8.18
"372","2008-06-24",7.89
"373","2008-06-25",8.15
"374","2008-06-26",7.63
"375","2008-06-27",7.52
"376","2008-06-30",7.47
"377","2008-07-01",7.46
"378","2008-07-02",6.82
"379","2008-07-03",6.5
"380","2008-07-07",6.41
"381","2008-07-08",6.75
"382","2008-07-09",6.46
"383","2008-07-10",6.41
"384","2008-07-11",6.65
"385","2008-07-14",6.63
"386","2008-07-15",6.63
"387","2008-07-16",6.89
"388","2008-07-17",7.04
"389","2008-07-18",6.96
"390","2008-07-21",7
"391","2008-07-22",6.76
"392","2008-07-23",6.94
"393","2008-07-24",6.32
"394","2008-07-25",5.96
"395","2008-07-28",5.86
"396","2008-07-29",5.65
"397","2008-07-30",5.65
"398","2008-07-31",5.42
"399","2008-08-01",5.11
"400","2008-08-04",4.75
"401","2008-08-05",5.05
"402","2008-08-06",4.85
"403","2008-08-07",4.69
"404","2008-08-08",5.15
"405","2008-08-11",5.46
"406","2008-08-12",5.47
"407","2008-08-13",5.49
"408","2008-08-14",5.41
"409","2008-08-15",5.5
"410","2008-08-18",5.37
"411","2008-08-19",4.98
"412","2008-08-20",4.85
"413","2008-08-21",4.65
"414","2008-08-22",4.65
"415","2008-08-25",4.51
"416","2008-08-26",4.63
"417","2008-08-27",4.91
"418","2008-08-28",4.86
"419","2008-08-29",4.73
"420","2008-09-02",4.66
"421","2008-09-03",4.69
"422","2008-09-04",4.58
"423","2008-09-05",4.4
"424","2008-09-08",4.42
"425","2008-09-09",4.27
"426","2008-09-10",4.19
"427","2008-09-11",4.08
"428","2008-09-12",4.31
"429","2008-09-15",4.1
"430","2008-09-16",4.1
"431","2008-09-17",3.83
"432","2008-09-18",4.05
"433","2008-09-19",4.05
"434","2008-09-22",4
"435","2008-09-23",3.96
"436","2008-09-24",3.85
"437","2008-09-25",3.79
"438","2008-09-26",3.67
"439","2008-09-29",3.41
"440","2008-09-30",3.18
"441","2008-10-01",2.76
"442","2008-10-02",3.78
"443","2008-10-03",3.6
"444","2008-10-06",3.28
"445","2008-10-07",3.01
"446","2008-10-08",2.99
"447","2008-10-09",2.67
"448","2008-10-10",2.89
"449","2008-10-13",3.26
"450","2008-10-14",2.95
"451","2008-10-15",2.26
"452","2008-10-16",2.23
"453","2008-10-17",2.28
"454","2008-10-20",2.47
"455","2008-10-21",2.37
"456","2008-10-22",2.26
"457","2008-10-23",2.97
"458","2008-10-24",3.5
"459","2008-10-27",3.4
"460","2008-10-28",3.88
"461","2008-10-29",4.58
"462","2008-10-30",4.51
"463","2008-10-31",4.59
"464","2008-11-03",4.97
"465","2008-11-04",5.18
"466","2008-11-05",5.27
"467","2008-11-06",4.34
"468","2008-11-07",4.1
"469","2008-11-10",3.53
"470","2008-11-11",3.33
"471","2008-11-12",3.25
"472","2008-11-13",3.49
"473","2008-11-14",3.24
"474","2008-11-17",3
"475","2008-11-18",2.77
"476","2008-11-19",2.46
"477","2008-11-20",2.37
"478","2008-11-21",2.5
"479","2008-11-24",2.61
"480","2008-11-25",2.6
"481","2008-11-26",3.03
"482","2008-11-28",2.98
"483","2008-12-01",2.65
"484","2008-12-02",2.88
"485","2008-12-03",2.96
"486","2008-12-04",2.79
"487","2008-12-05",2.94
"488","2008-12-08",3.08
"489","2008-12-09",3.26
"490","2008-12-10",3.3
"491","2008-12-11",3.03
"492","2008-12-12",3.23
"493","2008-12-15",2.99
"494","2008-12-16",3.21
"495","2008-12-17",3.66
"496","2008-12-18",3.79
"497","2008-12-19",4.55
"498","2008-12-22",4.25
"499","2008-12-23",4.9
"500","2008-12-24",4.92
"501","2008-12-26",4.88
"502","2008-12-29",4.49
"503","2008-12-30",4.95
"504","2008-12-31",4.73
"505","2009-01-02",4.86
"506","2009-01-05",4.97
"507","2009-01-06",5.18
"508","2009-01-07",5.5
"509","2009-01-08",5.8
"510","2009-01-09",5.43
"511","2009-01-12",4.86
"512","2009-01-13",4.44
"513","2009-01-14",4.11
"514","2009-01-15",4.61
"515","2009-01-16",4.73
"516","2009-01-20",4.13
"517","2009-01-21",4.39
"518","2009-01-22",3.89
"519","2009-01-23",3.98
"520","2009-01-26",4.03
"521","2009-01-27",4.22
"522","2009-01-28",4.55
"523","2009-01-29",4.56
"524","2009-01-30",4.34
"525","2009-02-02",4.6
"526","2009-02-03",4.63
"527","2009-02-04",4.47
"528","2009-02-05",4.39
"529","2009-02-06",4.66
"530","2009-02-09",4.66
"531","2009-02-10",4.41
"532","2009-02-11",4.37
"533","2009-02-12",4.51
"534","2009-02-13",4.52
"535","2009-02-17",3.87
"536","2009-02-18",3.57
"537","2009-02-19",2.99
"538","2009-02-20",2.51
"539","2009-02-23",2.53
"540","2009-02-24",2.26
"541","2009-02-25",2.24
"542","2009-02-26",2.27
"543","2009-02-27",2.28
"544","2009-03-02",2.75
"545","2009-03-03",2.59
"546","2009-03-04",2.91
"547","2009-03-05",2.44
"548","2009-03-06",2.44
"549","2009-03-09",2.36
"550","2009-03-10",2.59
"551","2009-03-11",2.44
"552","2009-03-12",3.14
"553","2009-03-13",3
"554","2009-03-16",3.04
"555","2009-03-17",3.46
"556","2009-03-18",3.78
"557","2009-03-19",3.95
"558","2009-03-20",3.51
"559","2009-03-23",3.8
"560","2009-03-24",3.78
"561","2009-03-25",3.99
"562","2009-03-26",4.1
"563","2009-03-27",4
"564","2009-03-30",3.87
"565","2009-03-31",4.02
"566","2009-04-01",4.16
"567","2009-04-02",4.95
"568","2009-04-03",4.97
"569","2009-04-06",4.89
"570","2009-04-07",4.67
"571","2009-04-08",5
"572","2009-04-09",5.81
"573","2009-04-13",5.77
"574","2009-04-14",5.59
"575","2009-04-15",6.08
"576","2009-04-16",6.42
"577","2009-04-17",6.59
"578","2009-04-20",5.95
"579","2009-04-21",6.07
"580","2009-04-22",6.59
"581","2009-04-23",6.53
"582","2009-04-24",6.93
"583","2009-04-27",6.78
"584","2009-04-28",7.57
"585","2009-04-29",8.08
"586","2009-04-30",8.07
"587","2009-05-01",8.39
"588","2009-05-04",8.74
"589","2009-05-05",9.14
"590","2009-05-06",9.11
"591","2009-05-07",8.88
"592","2009-05-08",9.04
"593","2009-05-11",8.78
"594","2009-05-12",8.47
"595","2009-05-13",8.14
"596","2009-05-14",8.43
"597","2009-05-15",8.26
"598","2009-05-18",8.64
"599","2009-05-19",8.82
"600","2009-05-20",9
"601","2009-05-21",8.84
"602","2009-05-22",8.43
"603","2009-05-26",9.79
"604","2009-05-27",9.29
"605","2009-05-28",9
"606","2009-05-29",9.44
"607","2009-06-01",10.24
"608","2009-06-02",10.35
"609","2009-06-03",10.09
"610","2009-06-04",10.2
"611","2009-06-05",10.64
"612","2009-06-08",10.64
"613","2009-06-09",11.01
"614","2009-06-10",11.3
"615","2009-06-11",11.26
"616","2009-06-12",11.21
"617","2009-06-15",10.25
"618","2009-06-16",10.91
"619","2009-06-17",10.86
"620","2009-06-18",10.96
"621","2009-06-19",10.92
"622","2009-06-22",10.02
"623","2009-06-23",9.83
"624","2009-06-24",10.6
"625","2009-06-25",11
"626","2009-06-26",11.44
"627","2009-06-29",11.42
"628","2009-06-30",11.33
"629","2009-07-01",8.31
"630","2009-07-02",7.86
"631","2009-07-06",7.36
"632","2009-07-07",7.47
"633","2009-07-08",7.72
"634","2009-07-09",8.05
"635","2009-07-10",8.29
"636","2009-07-13",8.28
"637","2009-07-14",8.5
"638","2009-07-15",8.77
"639","2009-07-16",8.96
"640","2009-07-17",9.12
"641","2009-07-20",9.2
"642","2009-07-21",9.51
"643","2009-07-22",9.88
"644","2009-07-23",7.86
"645","2009-07-24",7.86
"646","2009-07-27",7.4
"647","2009-07-28",7.03
"648","2009-07-29",7.03
"649","2009-07-30",7.03
"650","2009-07-31",7
"651","2009-08-03",6.94
"652","2009-08-04",7
"653","2009-08-05",6.84
"654","2009-08-06",6.41
"655","2009-08-07",6.61
"656","2009-08-10",6.52
"657","2009-08-11",6.02
"658","2009-08-12",5.62
"659","2009-08-13",5.78
"660","2009-08-14",5.53
"661","2009-08-17",5.11
"662","2009-08-18",5.35
"663","2009-08-19",5.47
"664","2009-08-20",5.89
"665","2009-08-21",5.95
"666","2009-08-24",6.12
"667","2009-08-25",6.12
"668","2009-08-26",5.85
"669","2009-08-27",5.85
"670","2009-08-28",5.54
"671","2009-08-31",5.43
"672","2009-09-01",5.13
"673","2009-09-02",5.05
"674","2009-09-03",5.24
"675","2009-09-04",5.38
"676","2009-09-08",5.31
"677","2009-09-09",5.53
"678","2009-09-10",5.72
"679","2009-09-11",5.71
"680","2009-09-14",5.72
"681","2009-09-15",5.78
"682","2009-09-16",5.98
"683","2009-09-17",5.81
"684","2009-09-18",5.64
"685","2009-09-21",5.63
"686","2009-09-22",5.59
"687","2009-09-23",5.5
"688","2009-09-24",5.22
"689","2009-09-25",5.12
"690","2009-09-28",5.35
"691","2009-09-29",5.27
"692","2009-09-30",5.14
"693","2009-10-01",4.95
"694","2009-10-02",4.83
"695","2009-10-05",5.08
"696","2009-10-06",4.92
"697","2009-10-07",5.11
"698","2009-10-08",5.47
"699","2009-10-09",5.5
"700","2009-10-12",5.49
"701","2009-10-13",5.37
"702","2009-10-14",5.39
"703","2009-10-15",5.38
"704","2009-10-16",5.36
"705","2009-10-19",5.44
"706","2009-10-20",5.84
"707","2009-10-21",6
"708","2009-10-22",5.43
"709","2009-10-23",5.06
"710","2009-10-26",5.01
"711","2009-10-27",5.21
"712","2009-10-28",5.15
"713","2009-10-29",5.14
"714","2009-10-30",4.99
"715","2009-11-02",5.09
"716","2009-11-03",5.08
"717","2009-11-04",5
"718","2009-11-05",5.14
"719","2009-11-06",5.17
"720","2009-11-09",5.32
"721","2009-11-10",5.25
"722","2009-11-11",5.35
"723","2009-11-12",5.25
"724","2009-11-13",5.28
"725","2009-11-16",5.33
"726","2009-11-17",5.27
"727","2009-11-18",5.25
"728","2009-11-19",5.23
"729","2009-11-20",5.15
"730","2009-11-23",5.25
"731","2009-11-24",5.25
"732","2009-11-25",5.25
"733","2009-11-27",5.15
"734","2009-11-30",5.18
"735","2009-12-01",5.22
"736","2009-12-02",5.13
"737","2009-12-03",5.11
"738","2009-12-04",5.22
"739","2009-12-07",5.13
"740","2009-12-08",5.1
"741","2009-12-09",5.07
"742","2009-12-10",5
"743","2009-12-11",5.04
"744","2009-12-14",5.26
"745","2009-12-15",5.21
"746","2009-12-16",5.15
"747","2009-12-17",5.08
"748","2009-12-18",5.1
"749","2009-12-21",5.18
"750","2009-12-22",5.11
"751","2009-12-23",5.32
"752","2009-12-24",5.3
"753","2009-12-28",5.45
"754","2009-12-29",5.56
"755","2009-12-30",5.94
"756","2009-12-31",5.63
"757","2010-01-04",5.98
"758","2010-01-05",6.45
"759","2010-01-06",6.96
"760","2010-01-07",6.91
"761","2010-01-08",6.94
"762","2010-01-11",6.8
"763","2010-01-12",6.65
"764","2010-01-13",6.65
"765","2010-01-14",6.79
"766","2010-01-15",6.66
"767","2010-01-19",6.85
"768","2010-01-20",6.84
"769","2010-01-21",6.6
"770","2010-01-22",6.38
"771","2010-01-25",6.45
"772","2010-01-26",6.18
"773","2010-01-27",6.24
"774","2010-01-28",6.09
"775","2010-01-29",6
"776","2010-02-01",6.2
"777","2010-02-02",6.1
"778","2010-02-03",6.13
"779","2010-02-04",5.86
"780","2010-02-05",5.9
"781","2010-02-08",5.79
"782","2010-02-09",5.98
"783","2010-02-10",5.91
"784","2010-02-11",5.82
"785","2010-02-12",5.87
"786","2010-02-16",6.15
"787","2010-02-17",6.24
"788","2010-02-18",6.2
"789","2010-02-19",5.99
"790","2010-02-22",5.9
"791","2010-02-23",5.68
"792","2010-02-24",5.72
"793","2010-02-25",5.62
"794","2010-02-26",5.61
"795","2010-03-01",5.76
"796","2010-03-02",5.81
"797","2010-03-03",5.82
"798","2010-03-04",5.82
"799","2010-03-05",5.91
"800","2010-03-08",5.92
"801","2010-03-09",5.85
"802","2010-03-10",5.91
"803","2010-03-11",6.03
"804","2010-03-12",6.02
"805","2010-03-15",5.98
"806","2010-03-16",5.76
"807","2010-03-17",5.57
"808","2010-03-18",5.58
"809","2010-03-19",5.49
"810","2010-03-22",5.71
"811","2010-03-23",5.59
"812","2010-03-24",5.52
"813","2010-03-25",5.55
"814","2010-03-26",5.56
"815","2010-03-29",5.55
"816","2010-03-30",5.56
"817","2010-03-31",5.6
"818","2010-04-01",5.43
"819","2010-04-05",5.3
"820","2010-04-06",5.47
"821","2010-04-07",5.56
"822","2010-04-08",5.59
"823","2010-04-09",5.57
"824","2010-04-12",5.63
"825","2010-04-13",5.78
"826","2010-04-14",6.02
"827","2010-04-15",6.29
"828","2010-04-16",6.3
"829","2010-04-19",6.33
"830","2010-04-20",6.36
"831","2010-04-21",6.29
"832","2010-04-22",6.47
"833","2010-04-23",6.79
"834","2010-04-26",7.02
"835","2010-04-27",6.28
"836","2010-04-28",6.4
"837","2010-04-29",6.52
"838","2010-04-30",6.17
"839","2010-05-03",6.29
"840","2010-05-04",5.8
"841","2010-05-05",5.58
"842","2010-05-06",5.45
"843","2010-05-07",5.26
"844","2010-05-10",5.56
"845","2010-05-11",5.37
"846","2010-05-12",5.99
"847","2010-05-13",5.65
"848","2010-05-14",5.38
"849","2010-05-17",5.26
"850","2010-05-18",5.17
"851","2010-05-19",5.16
"852","2010-05-20",4.76
"853","2010-05-21",4.94
"854","2010-05-24",4.67
"855","2010-05-25",4.68
"856","2010-05-26",4.62
"857","2010-05-27",4.87
"858","2010-05-28",4.8
"859","2010-06-01",4.5
"860","2010-06-02",4.7
"861","2010-06-03",4.82
"862","2010-06-04",4.64
"863","2010-06-07",4.45
"864","2010-06-08",4.28
"865","2010-06-09",4.48
"866","2010-06-10",5.03
"867","2010-06-11",5.2
"868","2010-06-14",5.55
"869","2010-06-15",5.55
"870","2010-06-16",5.39
"871","2010-06-17",5.24
"872","2010-06-18",5.12
"873","2010-06-21",4.98
"874","2010-06-22",4.69
"875","2010-06-23",4.64
"876","2010-06-24",4.46
"877","2010-06-25",4.59
"878","2010-06-28",4.33
"879","2010-06-29",4.18
"880","2010-06-30",4.2
"881","2010-07-01",3.96
"882","2010-07-02",3.84
"883","2010-07-06",3.67
"884","2010-07-07",4.02
"885","2010-07-08",4.17
"886","2010-07-09",4.32
"887","2010-07-12",4.17
"888","2010-07-13",4.4
"889","2010-07-14",4.42
"890","2010-07-15",4.38
"891","2010-07-16",4.22
"892","2010-07-19",4.27
"893","2010-07-20",4.33
"894","2010-07-21",4.13
"895","2010-07-22",4.37
"896","2010-07-23",4.42
"897","2010-07-26",4.82
"898","2010-07-27",4.55
"899","2010-07-28",4.4
"900","2010-07-29",4.39
"901","2010-07-30",4.29
"902","2010-08-02",4.42
"903","2010-08-03",4.53
"904","2010-08-04",4.5
"905","2010-08-05",4.34
"906","2010-08-06",4.46
"907","2010-08-09",4.45
"908","2010-08-10",4.3
"909","2010-08-11",4.04
"910","2010-08-12",4.09
"911","2010-08-13",3.99
"912","2010-08-16",4.14
"913","2010-08-17",4.09
"914","2010-08-18",4.14
"915","2010-08-19",3.98
"916","2010-08-20",3.95
"917","2010-08-23",3.75
"918","2010-08-24",3.91
"919","2010-08-25",3.86
"920","2010-08-26",3.79
"921","2010-08-27",3.94
"922","2010-08-30",3.81
"923","2010-08-31",3.89
"924","2010-09-01",4.16
"925","2010-09-02",4.18
"926","2010-09-03",4.22
"927","2010-09-07",4.07
"928","2010-09-08",3.96
"929","2010-09-09",4.05
"930","2010-09-10",4.08
"931","2010-09-13",4.27
"932","2010-09-14",4.45
"933","2010-09-15",4.39
"934","2010-09-16",4.57
"935","2010-09-17",4.22
"936","2010-09-20",4.38
"937","2010-09-21",4.19
"938","2010-09-22",4.43
"939","2010-09-23",4.36
"940","2010-09-24",4.61
"941","2010-09-27",4.55
"942","2010-09-28",4.6
"943","2010-09-29",4.65
"944","2010-09-30",4.64
"945","2010-10-01",4.65
"946","2010-10-04",4.57
"947","2010-10-05",4.74
"948","2010-10-06",4.85
"949","2010-10-07",4.78
"950","2010-10-08",4.87
"951","2010-10-11",4.88
"952","2010-10-12",4.89
"953","2010-10-13",4.92
"954","2010-10-14",5.07
"955","2010-10-15",5.2
"956","2010-10-18",5.31
"957","2010-10-19",4.95
"958","2010-10-20",5.11
"959","2010-10-21",5.02
"960","2010-10-22",5.03
"961","2010-10-25",5.07
"962","2010-10-26",5.24
"963","2010-10-27",5.19
"964","2010-10-28",5.1
"965","2010-10-29",5.08
"966","2010-11-01",5.17
"967","2010-11-02",5.33
"968","2010-11-03",5.28
"969","2010-11-04",5.43
"970","2010-11-05",5.52
"971","2010-11-08",5.49
"972","2010-11-09",5.43
"973","2010-11-10",5.5
"974","2010-11-11",5.47
"975","2010-11-12",5.34
"976","2010-11-15",5.38
"977","2010-11-16",5.11
"978","2010-11-17",5.13
"979","2010-11-18",5.32
"980","2010-11-19",5.25
"981","2010-11-22",5.21
"982","2010-11-23",5.11
"983","2010-11-24",5.32
"984","2010-11-26",5.31
"985","2010-11-29",5.32
"986","2010-11-30",5.29
"987","2010-12-01",5.5
"988","2010-12-02",5.49
"989","2010-12-03",5.56
"990","2010-12-06",5.61
"991","2010-12-07",5.65
"992","2010-12-08",5.75
"993","2010-12-09",5.75
"994","2010-12-10",6
"995","2010-12-13",5.95
