"","date","TTWO"
"79","2007-04-26",19.809999
"80","2007-04-27",19.559999
"81","2007-04-30",19.17
"82","2007-05-01",19.49
"83","2007-05-02",20.370001
"84","2007-05-03",20.280001
"85","2007-05-04",20.379999
"86","2007-05-07",19.969999
"87","2007-05-08",19.959999
"88","2007-05-09",19.58
"89","2007-05-10",19.25
"90","2007-05-11",19.65
"91","2007-05-14",19.23
"92","2007-05-15",19.120001
"93","2007-05-16",19.08
"94","2007-05-17",18.85
"95","2007-05-18",18.530001
"96","2007-05-21",18.65
"97","2007-05-22",19.18
"98","2007-05-23",18.99
"99","2007-05-24",18.6
"100","2007-05-25",18.82
"101","2007-05-29",19.35
"102","2007-05-30",19.110001
"103","2007-05-31",20.59
"104","2007-06-01",20.84
"105","2007-06-04",19.879999
"106","2007-06-05",19.32
"107","2007-06-06",19.25
"108","2007-06-07",18.57
"109","2007-06-08",18.65
"110","2007-06-11",18.940001
"111","2007-06-12",19.33
"112","2007-06-13",19.67
"113","2007-06-14",20.98
"114","2007-06-15",20.66
"115","2007-06-18",20.51
"116","2007-06-19",20.74
"117","2007-06-20",20.65
"118","2007-06-21",20.610001
"119","2007-06-22",20.82
"120","2007-06-25",20.65
"121","2007-06-26",20.4
"122","2007-06-27",20.42
"123","2007-06-28",20.09
"124","2007-06-29",19.969999
"125","2007-07-02",19.860001
"126","2007-07-03",19.92
"127","2007-07-05",20.49
"128","2007-07-06",20.68
"129","2007-07-09",20.23
"130","2007-07-10",19.790001
"131","2007-07-11",19.66
"132","2007-07-12",19.85
"133","2007-07-13",19.860001
"134","2007-07-16",20.200001
"135","2007-07-17",20.610001
"136","2007-07-18",20.4
"137","2007-07-19",20.43
"138","2007-07-20",20.049999
"139","2007-07-23",19.950001
"140","2007-07-24",19.790001
"141","2007-07-25",19.85
"142","2007-07-26",19.549999
"143","2007-07-27",18.77
"144","2007-07-30",18.58
"145","2007-07-31",17.629999
"146","2007-08-01",16.76
"147","2007-08-02",16.91
"148","2007-08-03",14.16
"149","2007-08-06",13.59
"150","2007-08-07",13.74
"151","2007-08-08",15.38
"152","2007-08-09",14.59
"153","2007-08-10",14.33
"154","2007-08-13",14.24
"155","2007-08-14",13.48
"156","2007-08-15",12.6
"157","2007-08-16",12.85
"158","2007-08-17",12.25
"159","2007-08-20",13.4
"160","2007-08-21",14.55
"161","2007-08-22",14.26
"162","2007-08-23",14.35
"163","2007-08-24",14.8
"164","2007-08-27",14.74
"165","2007-08-28",15.06
"166","2007-08-29",15.35
"167","2007-08-30",15.23
"168","2007-08-31",15.98
"169","2007-09-04",16.370001
"170","2007-09-05",16
"171","2007-09-06",16.17
"172","2007-09-07",15.39
"173","2007-09-10",15.75
"174","2007-09-11",16.57
"175","2007-09-12",16.49
"176","2007-09-13",16.280001
"177","2007-09-14",16.469999
"178","2007-09-17",16.280001
"179","2007-09-18",16.59
"180","2007-09-19",16.93
"181","2007-09-20",17.030001
"182","2007-09-21",17.5
"183","2007-09-24",17.07
"184","2007-09-25",17
"185","2007-09-26",17.43
"186","2007-09-27",17.110001
"187","2007-09-28",17.08
"188","2007-10-01",17.6
"189","2007-10-02",17.629999
"190","2007-10-03",17.719999
"191","2007-10-04",17.690001
"192","2007-10-05",18.049999
"193","2007-10-08",17.98
"194","2007-10-09",18.34
"195","2007-10-10",18.67
"196","2007-10-11",18.32
"197","2007-10-12",18.610001
"198","2007-10-15",18.5
"199","2007-10-16",17.950001
"200","2007-10-17",18.299999
"201","2007-10-18",18.84
"202","2007-10-19",18.790001
"203","2007-10-22",19
"204","2007-10-23",18.77
"205","2007-10-24",17.75
"206","2007-10-25",17.41
"207","2007-10-26",17.92
"208","2007-10-29",18
"209","2007-10-30",18.719999
"210","2007-10-31",18.780001
"211","2007-11-01",17.92
"212","2007-11-02",17.610001
"213","2007-11-05",17.440001
"214","2007-11-06",17.129999
"215","2007-11-07",16.09
"216","2007-11-08",16
"217","2007-11-09",15.38
"218","2007-11-12",14.57
"219","2007-11-13",15.33
"220","2007-11-14",15.31
"221","2007-11-15",15.38
"222","2007-11-16",15.07
"223","2007-11-19",14.85
"224","2007-11-20",14.51
"225","2007-11-21",14.85
"226","2007-11-23",14.72
"227","2007-11-26",14.58
"228","2007-11-27",14.88
"229","2007-11-28",15.57
"230","2007-11-29",15.3
"231","2007-11-30",14.98
"232","2007-12-03",16.280001
"233","2007-12-04",16.68
"234","2007-12-05",16.77
"235","2007-12-06",17.02
"236","2007-12-07",17.030001
"237","2007-12-10",18
"238","2007-12-11",17.440001
"239","2007-12-12",17.49
"240","2007-12-13",17.66
"241","2007-12-14",18.48
"242","2007-12-17",17.870001
"243","2007-12-18",18.030001
"244","2007-12-19",18.75
"245","2007-12-20",19.1
"246","2007-12-21",18.709999
"247","2007-12-24",18.74
"248","2007-12-26",18.74
"249","2007-12-27",18.65
"250","2007-12-28",18.6
"251","2007-12-31",18.450001
"252","2008-01-02",18.059999
"253","2008-01-03",17.639999
"254","2008-01-04",17.389999
"255","2008-01-07",16.52
"256","2008-01-08",16.450001
"257","2008-01-09",16.49
"258","2008-01-10",16.700001
"259","2008-01-11",16.360001
"260","2008-01-14",16.049999
"261","2008-01-15",15.52
"262","2008-01-16",15.28
"263","2008-01-17",14.54
"264","2008-01-18",14.71
"265","2008-01-22",13.95
"266","2008-01-23",14.46
"267","2008-01-24",16
"268","2008-01-25",15.65
"269","2008-01-28",15.75
"270","2008-01-29",16.440001
"271","2008-01-30",16.33
"272","2008-01-31",16.440001
"273","2008-02-01",17.08
"274","2008-02-04",16.610001
"275","2008-02-05",15.8
"276","2008-02-06",15.6
"277","2008-02-07",16
"278","2008-02-08",16.299999
"279","2008-02-11",16.25
"280","2008-02-12",16.15
"281","2008-02-13",16.709999
"282","2008-02-14",15.83
"283","2008-02-15",15.83
"284","2008-02-19",15.85
"285","2008-02-20",16.549999
"286","2008-02-21",17.01
"287","2008-02-22",17.360001
"288","2008-02-25",26.889999
"289","2008-02-26",26.85
"290","2008-02-27",26.780001
"291","2008-02-28",26
"292","2008-02-29",26.5
"293","2008-03-03",26.200001
"294","2008-03-04",26.030001
"295","2008-03-05",26.040001
"296","2008-03-06",26
"297","2008-03-07",25.57
"298","2008-03-10",24.85
"299","2008-03-11",24.65
"300","2008-03-12",24.91
"301","2008-03-13",25.639999
"302","2008-03-14",25.290001
"303","2008-03-17",25.049999
"304","2008-03-18",25.280001
"305","2008-03-19",24.92
"306","2008-03-20",25.469999
"307","2008-03-24",25.57
"308","2008-03-25",25.82
"309","2008-03-26",25.91
"310","2008-03-27",25.610001
"311","2008-03-28",25.33
"312","2008-03-31",25.52
"313","2008-04-01",26
"314","2008-04-02",25.440001
"315","2008-04-03",25.26
"316","2008-04-04",25.610001
"317","2008-04-07",25.43
"318","2008-04-08",25.41
"319","2008-04-09",25.33
"320","2008-04-10",25.559999
"321","2008-04-11",25.389999
"322","2008-04-14",25.73
"323","2008-04-15",26.24
"324","2008-04-16",26.09
"325","2008-04-17",25.85
"326","2008-04-18",25.98
"327","2008-04-21",26.190001
"328","2008-04-22",26.08
"329","2008-04-23",26.209999
"330","2008-04-24",26.139999
"331","2008-04-25",26.200001
"332","2008-04-28",26.469999
"333","2008-04-29",26.629999
"334","2008-04-30",26.24
"335","2008-05-01",26.09
"336","2008-05-02",26.200001
"337","2008-05-05",26.059999
"338","2008-05-06",26.35
"339","2008-05-07",26.26
"340","2008-05-08",26.6
"341","2008-05-09",26.67
"342","2008-05-12",26.889999
"343","2008-05-13",26.59
"344","2008-05-14",26.969999
"345","2008-05-15",27.33
"346","2008-05-16",27.1
"347","2008-05-19",26.91
"348","2008-05-20",27.120001
"349","2008-05-21",26.950001
"350","2008-05-22",26.799999
"351","2008-05-23",26.92
"352","2008-05-27",27.17
"353","2008-05-28",26.82
"354","2008-05-29",27.059999
"355","2008-05-30",27.07
"356","2008-06-02",27
"357","2008-06-03",27.1
"358","2008-06-04",27.309999
"359","2008-06-05",27.65
"360","2008-06-06",27.360001
"361","2008-06-09",27.24
"362","2008-06-10",27.01
"363","2008-06-11",26.75
"364","2008-06-12",26.559999
"365","2008-06-13",26.469999
"366","2008-06-16",26.4
"367","2008-06-17",26.290001
"368","2008-06-18",26.41
"369","2008-06-19",26.34
"370","2008-06-20",26.629999
"371","2008-06-23",26.450001
"372","2008-06-24",25.790001
"373","2008-06-25",25.860001
"374","2008-06-26",25.639999
"375","2008-06-27",25.76
"376","2008-06-30",25.57
"377","2008-07-01",25.139999
"378","2008-07-02",24.34
"379","2008-07-03",23.799999
"380","2008-07-07",23.99
"381","2008-07-08",24.469999
"382","2008-07-09",23.700001
"383","2008-07-10",23.9
"384","2008-07-11",24.719999
"385","2008-07-14",24.27
"386","2008-07-15",24.209999
"387","2008-07-16",25.049999
"388","2008-07-17",24.950001
"389","2008-07-18",25.040001
"390","2008-07-21",24.66
"391","2008-07-22",24.84
"392","2008-07-23",24
"393","2008-07-24",23.639999
"394","2008-07-25",24.07
"395","2008-07-28",23.77
"396","2008-07-29",24
"397","2008-07-30",23.16
"398","2008-07-31",22.799999
"399","2008-08-01",23.110001
"400","2008-08-04",22.950001
"401","2008-08-05",24.030001
"402","2008-08-06",24.290001
"403","2008-08-07",23.889999
"404","2008-08-08",24.4
"405","2008-08-11",24.57
"406","2008-08-12",24.67
"407","2008-08-13",24.719999
"408","2008-08-14",24.73
"409","2008-08-15",24.84
"410","2008-08-18",23.75
"411","2008-08-19",23.07
"412","2008-08-20",24.34
"413","2008-08-21",24.379999
"414","2008-08-22",24.469999
"415","2008-08-25",24.459999
"416","2008-08-26",25.129999
"417","2008-08-27",25.110001
"418","2008-08-28",25.1
"419","2008-08-29",25.07
"420","2008-09-02",24.540001
"421","2008-09-03",23.17
"422","2008-09-04",23.23
"423","2008-09-05",23.610001
"424","2008-09-08",23.190001
"425","2008-09-09",21.77
"426","2008-09-10",21.610001
"427","2008-09-11",21.65
"428","2008-09-12",21.889999
"429","2008-09-15",16.57
"430","2008-09-16",16.75
"431","2008-09-17",15.01
"432","2008-09-18",15.51
"433","2008-09-19",16.57
"434","2008-09-22",16.35
"435","2008-09-23",16.299999
"436","2008-09-24",16.200001
"437","2008-09-25",16.219999
"438","2008-09-26",16.16
"439","2008-09-29",15.43
"440","2008-09-30",16.4
"441","2008-10-01",15.93
"442","2008-10-02",14.86
"443","2008-10-03",15.01
"444","2008-10-06",14.44
"445","2008-10-07",13.77
"446","2008-10-08",13.53
"447","2008-10-09",13.01
"448","2008-10-10",12.84
"449","2008-10-13",14.08
"450","2008-10-14",13.63
"451","2008-10-15",12.02
"452","2008-10-16",12.96
"453","2008-10-17",12.69
"454","2008-10-20",13.15
"455","2008-10-21",12.98
"456","2008-10-22",12.46
"457","2008-10-23",11.91
"458","2008-10-24",11.4
"459","2008-10-27",10.95
"460","2008-10-28",11.38
"461","2008-10-29",11.16
"462","2008-10-30",11.67
"463","2008-10-31",11.86
"464","2008-11-03",12.26
"465","2008-11-04",12.48
"466","2008-11-05",12.12
"467","2008-11-06",11.41
"468","2008-11-07",11.74
"469","2008-11-10",12.1
"470","2008-11-11",11.96
"471","2008-11-12",10.8
"472","2008-11-13",10.69
"473","2008-11-14",10.76
"474","2008-11-17",10.29
"475","2008-11-18",10.39
"476","2008-11-19",9.82
"477","2008-11-20",9.77
"478","2008-11-21",10.1
"479","2008-11-24",11.18
"480","2008-11-25",11.24
"481","2008-11-26",12.05
"482","2008-11-28",12.15
"483","2008-12-01",11
"484","2008-12-02",11.48
"485","2008-12-03",11.89
"486","2008-12-04",11.29
"487","2008-12-05",12.1
"488","2008-12-08",12.09
"489","2008-12-09",12.12
"490","2008-12-10",12.46
"491","2008-12-11",11.77
"492","2008-12-12",12.35
"493","2008-12-15",11.56
"494","2008-12-16",12.06
"495","2008-12-17",12.07
"496","2008-12-18",8.91
"497","2008-12-19",8.43
"498","2008-12-22",7.82
"499","2008-12-23",7.85
"500","2008-12-24",7.81
"501","2008-12-26",7.72
"502","2008-12-29",7.48
"503","2008-12-30",7.3
"504","2008-12-31",7.56
"505","2009-01-02",7.95
"506","2009-01-05",8.14
"507","2009-01-06",7.89
"508","2009-01-07",7.73
"509","2009-01-08",8.09
"510","2009-01-09",7.86
"511","2009-01-12",7.5
"512","2009-01-13",7.1
"513","2009-01-14",7.11
"514","2009-01-15",7.09
"515","2009-01-16",7.6
"516","2009-01-20",7.31
"517","2009-01-21",7.36
"518","2009-01-22",7.06
"519","2009-01-23",7.46
"520","2009-01-26",7.44
"521","2009-01-27",7.39
"522","2009-01-28",7.44
"523","2009-01-29",7.19
"524","2009-01-30",7.02
"525","2009-02-02",7.03
"526","2009-02-03",6.79
"527","2009-02-04",6.91
"528","2009-02-05",7.29
"529","2009-02-06",7.78
"530","2009-02-09",7.98
"531","2009-02-10",7.49
"532","2009-02-11",7.33
"533","2009-02-12",7.43
"534","2009-02-13",7.78
"535","2009-02-17",7.05
"536","2009-02-18",7.18
"537","2009-02-19",7.01
"538","2009-02-20",6.7
"539","2009-02-23",6.48
"540","2009-02-24",6.9
"541","2009-02-25",6.51
"542","2009-02-26",6.32
"543","2009-02-27",6.19
"544","2009-03-02",5.65
"545","2009-03-03",5.62
"546","2009-03-04",6.08
"547","2009-03-05",5.68
"548","2009-03-06",6.21
"549","2009-03-09",6.01
"550","2009-03-10",6.85
"551","2009-03-11",6.41
"552","2009-03-12",7.1
"553","2009-03-13",7.36
"554","2009-03-16",7.13
"555","2009-03-17",7.51
"556","2009-03-18",7.94
"557","2009-03-19",8.15
"558","2009-03-20",8.57
"559","2009-03-23",8.61
"560","2009-03-24",8.45
"561","2009-03-25",8.25
"562","2009-03-26",8.91
"563","2009-03-27",8.43
"564","2009-03-30",8.22
"565","2009-03-31",8.35
"566","2009-04-01",8.47
"567","2009-04-02",8.44
"568","2009-04-03",8.3
"569","2009-04-06",7.97
"570","2009-04-07",7.73
"571","2009-04-08",7.98
"572","2009-04-09",8.4
"573","2009-04-13",9.45
"574","2009-04-14",9.37
"575","2009-04-15",9.41
"576","2009-04-16",9.86
"577","2009-04-17",9.38
"578","2009-04-20",8.79
"579","2009-04-21",9.23
"580","2009-04-22",9.26
"581","2009-04-23",8.87
"582","2009-04-24",8.86
"583","2009-04-27",8.74
"584","2009-04-28",8.67
"585","2009-04-29",9.11
"586","2009-04-30",9.08
"587","2009-05-01",8.85
"588","2009-05-04",9.06
"589","2009-05-05",8.93
"590","2009-05-06",8.96
"591","2009-05-07",8.91
"592","2009-05-08",8.9
"593","2009-05-11",8.74
"594","2009-05-12",8.55
"595","2009-05-13",8.16
"596","2009-05-14",8.19
"597","2009-05-15",8.81
"598","2009-05-18",9.03
"599","2009-05-19",9.09
"600","2009-05-20",9.35
"601","2009-05-21",9.23
"602","2009-05-22",9
"603","2009-05-26",8.83
"604","2009-05-27",9.53
"605","2009-05-28",8.54
"606","2009-05-29",8.63
"607","2009-06-01",9.01
"608","2009-06-02",8.51
"609","2009-06-03",8.4
"610","2009-06-04",8.6
"611","2009-06-05",8.53
"612","2009-06-08",8.44
"613","2009-06-09",8.36
"614","2009-06-10",8.17
"615","2009-06-11",8.01
"616","2009-06-12",8
"617","2009-06-15",7.64
"618","2009-06-16",7.52
"619","2009-06-17",7.9
"620","2009-06-18",8.02
"621","2009-06-19",8.46
"622","2009-06-22",8.73
"623","2009-06-23",8.9
"624","2009-06-24",9.22
"625","2009-06-25",9.15
"626","2009-06-26",9.5
"627","2009-06-29",9.49
"628","2009-06-30",9.47
"629","2009-07-01",9.73
"630","2009-07-02",9.84
"631","2009-07-06",9.18
"632","2009-07-07",9.15
"633","2009-07-08",8.93
"634","2009-07-09",8.98
"635","2009-07-10",8.84
"636","2009-07-13",8.98
"637","2009-07-14",8.1
"638","2009-07-15",8.09
"639","2009-07-16",8.52
"640","2009-07-17",8.68
"641","2009-07-20",8.61
"642","2009-07-21",8.58
"643","2009-07-22",8.54
"644","2009-07-23",9.01
"645","2009-07-24",9.22
"646","2009-07-27",9.35
"647","2009-07-28",9.37
"648","2009-07-29",9.45
"649","2009-07-30",9.51
"650","2009-07-31",9.52
"651","2009-08-03",9.61
"652","2009-08-04",9.54
"653","2009-08-05",9.27
"654","2009-08-06",9.56
"655","2009-08-07",9.73
"656","2009-08-10",9.79
"657","2009-08-11",9.76
"658","2009-08-12",9.9
"659","2009-08-13",10.18
"660","2009-08-14",10.1
"661","2009-08-17",9.68
"662","2009-08-18",9.77
"663","2009-08-19",9.99
"664","2009-08-20",10.15
"665","2009-08-21",10.29
"666","2009-08-24",10.37
"667","2009-08-25",10.36
"668","2009-08-26",10.6
"669","2009-08-27",10.87
"670","2009-08-28",10.43
"671","2009-08-31",10.5
"672","2009-09-01",10.16
"673","2009-09-02",10.95
"674","2009-09-03",10.67
"675","2009-09-04",10.72
"676","2009-09-08",10.87
"677","2009-09-09",10.7
"678","2009-09-10",11.15
"679","2009-09-11",11.58
"680","2009-09-14",11.49
"681","2009-09-15",11.48
"682","2009-09-16",12.12
"683","2009-09-17",11.64
"684","2009-09-18",11.73
"685","2009-09-21",11.15
"686","2009-09-22",11.72
"687","2009-09-23",11.74
"688","2009-09-24",11.43
"689","2009-09-25",11.25
"690","2009-09-28",11.52
"691","2009-09-29",11.42
"692","2009-09-30",11.21
"693","2009-10-01",10.83
"694","2009-10-02",10.87
"695","2009-10-05",10.99
"696","2009-10-06",11.15
"697","2009-10-07",11.2
"698","2009-10-08",11.52
"699","2009-10-09",11.61
"700","2009-10-12",11.48
"701","2009-10-13",11.66
"702","2009-10-14",11.81
"703","2009-10-15",11.52
"704","2009-10-16",11.18
"705","2009-10-19",11.21
"706","2009-10-20",10.88
"707","2009-10-21",10.93
"708","2009-10-22",11.13
"709","2009-10-23",11.86
"710","2009-10-26",11.99
"711","2009-10-27",12.17
"712","2009-10-28",11.43
"713","2009-10-29",11.59
"714","2009-10-30",10.97
"715","2009-11-02",10.9
"716","2009-11-03",10.99
"717","2009-11-04",11.09
"718","2009-11-05",11.42
"719","2009-11-06",11.41
"720","2009-11-09",11.73
"721","2009-11-10",11.56
"722","2009-11-11",11.75
"723","2009-11-12",11.56
"724","2009-11-13",11.92
"725","2009-11-16",11.88
"726","2009-11-17",11.97
"727","2009-11-18",11.67
"728","2009-11-19",11.28
"729","2009-11-20",11.2
"730","2009-11-23",11.42
"731","2009-11-24",11.57
"732","2009-11-25",11.68
"733","2009-11-27",11.24
"734","2009-11-30",11.25
"735","2009-12-01",11.4
"736","2009-12-02",11.31
"737","2009-12-03",10.92
"738","2009-12-04",7.74
"739","2009-12-07",7.91
"740","2009-12-08",7.9
"741","2009-12-09",7.85
"742","2009-12-10",7.78
"743","2009-12-11",7.8
"744","2009-12-14",7.92
"745","2009-12-15",8.06
"746","2009-12-16",8.1
"747","2009-12-17",8.25
"748","2009-12-18",9.01
"749","2009-12-21",9.43
"750","2009-12-22",9.5
"751","2009-12-23",9.9
"752","2009-12-24",10.07
"753","2009-12-28",9.86
"754","2009-12-29",10.05
"755","2009-12-30",10.19
"756","2009-12-31",10.05
"757","2010-01-04",10.4
"758","2010-01-05",10.47
"759","2010-01-06",10.44
"760","2010-01-07",10.39
"761","2010-01-08",10.42
"762","2010-01-11",10.68
"763","2010-01-12",10.19
"764","2010-01-13",10.36
"765","2010-01-14",10.15
"766","2010-01-15",10.08
"767","2010-01-19",9.95
"768","2010-01-20",9.73
"769","2010-01-21",9.37
"770","2010-01-22",9.29
"771","2010-01-25",9.12
"772","2010-01-26",9.2
"773","2010-01-27",9.33
"774","2010-01-28",9.28
"775","2010-01-29",9.28
"776","2010-02-01",9.34
"777","2010-02-02",9.34
"778","2010-02-03",9.6
"779","2010-02-04",9.25
"780","2010-02-05",9.29
"781","2010-02-08",9.45
"782","2010-02-09",9.52
"783","2010-02-10",9.71
"784","2010-02-11",9.86
"785","2010-02-12",9.65
"786","2010-02-16",9.75
"787","2010-02-17",9.66
"788","2010-02-18",9.64
"789","2010-02-19",9.5
"790","2010-02-22",9.24
"791","2010-02-23",9.32
"792","2010-02-24",9.22
"793","2010-02-25",9.28
"794","2010-02-26",9.62
"795","2010-03-01",9.44
"796","2010-03-02",9.28
"797","2010-03-03",9.03
"798","2010-03-04",10.02
"799","2010-03-05",9.99
"800","2010-03-08",10.18
"801","2010-03-09",10.39
"802","2010-03-10",10.5
"803","2010-03-11",10.22
"804","2010-03-12",10.13
"805","2010-03-15",10.12
"806","2010-03-16",9.96
"807","2010-03-17",9.83
"808","2010-03-18",10
"809","2010-03-19",10.02
"810","2010-03-22",10.27
"811","2010-03-23",10.5
"812","2010-03-24",10.38
"813","2010-03-25",10.18
"814","2010-03-26",10.21
"815","2010-03-29",10.11
"816","2010-03-30",10.09
"817","2010-03-31",9.87
"818","2010-04-01",10.04
"819","2010-04-05",10.36
"820","2010-04-06",10.42
"821","2010-04-07",10.32
"822","2010-04-08",10.38
"823","2010-04-09",10.51
"824","2010-04-12",10.87
"825","2010-04-13",10.86
"826","2010-04-14",10.86
"827","2010-04-15",10.79
"828","2010-04-16",10.65
"829","2010-04-19",10.38
"830","2010-04-20",10.48
"831","2010-04-21",10.68
"832","2010-04-22",10.84
"833","2010-04-23",11.21
"834","2010-04-26",11.09
"835","2010-04-27",10.8
"836","2010-04-28",10.65
"837","2010-04-29",11
"838","2010-04-30",10.85
"839","2010-05-03",11.17
"840","2010-05-04",10.59
"841","2010-05-05",10.29
"842","2010-05-06",9.83
"843","2010-05-07",9.83
"844","2010-05-10",10.54
"845","2010-05-11",10.67
"846","2010-05-12",11.03
"847","2010-05-13",11.24
"848","2010-05-14",11.07
"849","2010-05-17",11.25
"850","2010-05-18",11.18
"851","2010-05-19",11
"852","2010-05-20",10.69
"853","2010-05-21",10.76
"854","2010-05-24",10.82
"855","2010-05-25",10.65
"856","2010-05-26",10.41
"857","2010-05-27",10.73
"858","2010-05-28",11.57
"859","2010-06-01",11.19
"860","2010-06-02",11.4
"861","2010-06-03",11.53
"862","2010-06-04",11.03
"863","2010-06-07",10.64
"864","2010-06-08",10.52
"865","2010-06-09",9.71
"866","2010-06-10",10.19
"867","2010-06-11",10.44
"868","2010-06-14",10.03
"869","2010-06-15",10.31
"870","2010-06-16",10.26
"871","2010-06-17",10.3
"872","2010-06-18",10.07
"873","2010-06-21",9.98
"874","2010-06-22",9.72
"875","2010-06-23",9.57
"876","2010-06-24",9.51
"877","2010-06-25",9.84
"878","2010-06-28",9.75
"879","2010-06-29",9.25
"880","2010-06-30",9
"881","2010-07-01",8.85
"882","2010-07-02",9.01
"883","2010-07-06",8.91
"884","2010-07-07",9.75
"885","2010-07-08",9.39
"886","2010-07-09",9.49
"887","2010-07-12",9.55
"888","2010-07-13",10.14
"889","2010-07-14",9.92
"890","2010-07-15",9.83
"891","2010-07-16",9.76
"892","2010-07-19",10.04
"893","2010-07-20",9.86
"894","2010-07-21",9.7
"895","2010-07-22",10.19
"896","2010-07-23",10.46
"897","2010-07-26",10.75
"898","2010-07-27",10.59
"899","2010-07-28",10.29
"900","2010-07-29",10.38
"901","2010-07-30",10.25
"902","2010-08-02",10.43
"903","2010-08-03",10.34
"904","2010-08-04",10.66
"905","2010-08-05",10.48
"906","2010-08-06",10.19
"907","2010-08-09",10.24
"908","2010-08-10",9.68
"909","2010-08-11",9.19
"910","2010-08-12",8.51
"911","2010-08-13",8.29
"912","2010-08-16",8.3
"913","2010-08-17",8.39
"914","2010-08-18",8.54
"915","2010-08-19",8.41
"916","2010-08-20",8.44
"917","2010-08-23",8.26
"918","2010-08-24",8.23
"919","2010-08-25",8.27
"920","2010-08-26",8.23
"921","2010-08-27",8.44
"922","2010-08-30",8.19
"923","2010-08-31",8.3
"924","2010-09-01",8.56
"925","2010-09-02",8.85
"926","2010-09-03",9.5
"927","2010-09-07",9.36
"928","2010-09-08",9.24
"929","2010-09-09",9.34
"930","2010-09-10",9.57
"931","2010-09-13",9.57
"932","2010-09-14",9.53
"933","2010-09-15",9.87
"934","2010-09-16",9.75
"935","2010-09-17",9.83
"936","2010-09-20",9.93
"937","2010-09-21",9.99
"938","2010-09-22",9.95
"939","2010-09-23",9.74
"940","2010-09-24",9.99
"941","2010-09-27",9.9
"942","2010-09-28",10.1
"943","2010-09-29",10.07
"944","2010-09-30",10.14
"945","2010-10-01",10.25
"946","2010-10-04",10.41
"947","2010-10-05",10.55
"948","2010-10-06",10.46
"949","2010-10-07",10.41
"950","2010-10-08",10.53
"951","2010-10-11",10.55
"952","2010-10-12",10.65
"953","2010-10-13",10.9
"954","2010-10-14",10.83
"955","2010-10-15",10.57
"956","2010-10-18",10.55
"957","2010-10-19",10.1
"958","2010-10-20",10.26
"959","2010-10-21",10.21
"960","2010-10-22",10.16
"961","2010-10-25",9.88
"962","2010-10-26",10.22
"963","2010-10-27",10.29
"964","2010-10-28",10.19
"965","2010-10-29",10.67
"966","2010-11-01",10.79
"967","2010-11-02",11.11
"968","2010-11-03",11.19
"969","2010-11-04",11.24
"970","2010-11-05",11.13
"971","2010-11-08",11.33
"972","2010-11-09",11.29
"973","2010-11-10",11.47
"974","2010-11-11",11.62
"975","2010-11-12",11.11
"976","2010-11-15",11.08
"977","2010-11-16",10.73
"978","2010-11-17",11.22
"979","2010-11-18",11.32
"980","2010-11-19",11.07
"981","2010-11-22",11.19
"982","2010-11-23",10.77
"983","2010-11-24",10.94
"984","2010-11-26",11.1
"985","2010-11-29",11.03
"986","2010-11-30",11.07
"987","2010-12-01",11.37
"988","2010-12-02",11.47
"989","2010-12-03",11.99
